SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
156,1,186055,-0.167774533947364,0.102330201700039,0.101991523638367
157,1,186896,-0.146184082901639,0.104112803954779,0.161170270173886
161,1,190132,-0.202807704832064,0.102281363506526,0.048159925252213
162,1,190148,-0.198227906403107,0.102337978397812,0.0535438524731282
163,1,190165,-0.181494857293699,0.103219922003104,0.0795576381580425
164,1,190169,-0.200642334428008,0.1029894945372,0.0521853217544381
165,1,190933,-0.30216837822481,0.101434946829972,0.00309265775343711
166,1,192149,-0.0827294638938474,0.103448010575733,0.424410740242585
168,1,192303,0.0456239955510269,0.123413352189999,0.711839306500826
171,1,192795,-0.205222512158181,0.101923978074094,0.0448220518504431
173,1,194187,-0.125468573535939,0.102374943859644,0.221174218214406
174,1,194867,-0.0305672593425406,0.102523779799679,0.765765621901689
190,2,8314,-0.0442313302839152,0.104246216963494,0.671607875959238
194,2,8498,-0.0185940668639485,0.104115381420611,0.858361337194904
195,2,8651,-0.0232188321958551,0.104210245452947,0.823814136969194
197,2,9812,-0.0244352164164489,0.104828744828132,0.815821552729522
198,2,9932,0.00416011644136272,0.104423384344004,0.968244056841031
199,2,10135,0.0151978911330047,0.10402056907065,0.883922155250197
200,2,11616,-0.0375978633972099,0.103894031732098,0.71765326363987
201,2,12133,-0.0174623661171803,0.104322263728986,0.867160080573682
202,2,12194,-0.0533467495783569,0.104691327029398,0.610676570840257
203,2,12359,-0.0128322291045336,0.104421385495252,0.902265010877604
204,2,13061,-0.0317482715029813,0.104402260277974,0.761234209476587
205,2,14298,-0.00182068405295677,0.104745288949144,0.986141678052489
206,2,15222,-0.0243544816450364,0.10575880809039,0.818005071286574
207,2,17986,-0.0500579522164011,0.103879140257747,0.630185221471347
208,2,19770,-0.058175886508851,0.104585925249125,0.578392609159677
209,2,19836,-0.0388117773260452,0.10432384140549,0.710092470152012
210,2,19851,-0.0325507966925854,0.10463545456399,0.755917618764256
211,2,21595,-0.0507396122540987,0.104182576607004,0.626542256596276
212,2,22385,-0.0671078247070397,0.104255019470438,0.52019499519536
213,2,23441,-0.0406956471741395,0.105307088473591,0.699398206342541
214,2,24209,-0.0529897418790429,0.104423988183897,0.612157409726843
215,2,24341,-0.0610892025019641,0.104658659274669,0.559795300597405
216,2,26815,-0.0355164937572121,0.104566590900503,0.734318864462836
217,2,28209,-0.0853748248231577,0.104520137451652,0.414578456672632
221,2,41245,-0.159752189757223,0.103870138713635,0.124944662858116
222,2,43214,-0.136040148947953,0.105659423748233,0.198751552076338
223,2,47104,-0.0901694754104746,0.102842879145,0.381208250360224
224,2,50915,-0.0928371351493123,0.103848869726604,0.371950317720675
225,2,55834,-0.0971682880124679,0.103356636477213,0.347795662439291
226,2,56422,-0.117340318014041,0.103482669434572,0.257600613323625
227,2,57715,-0.0792077354015594,0.103243177315855,0.44347790673825
228,2,59046,-0.103886985176236,0.103704624305523,0.317146449039995
229,2,59191,-0.098982701939871,0.103122821575666,0.33778641069349
230,2,59383,-0.140112507795505,0.10301747466783,0.174671021205147
231,2,59477,-0.0906940132433083,0.104729946837229,0.387089448759669
233,2,60471,-0.102944705294798,0.103280918342675,0.319571210566699
234,2,60478,-0.102861066053861,0.103399341753586,0.320517775296185
235,2,60786,-0.0959794744423293,0.103247621973502,0.353211044395002
236,2,61035,-0.119554606265379,0.103170420468794,0.247318173215909
237,2,61071,-0.133047885290172,0.102653594555542,0.195792605077208
238,2,61675,-0.0973578641047229,0.103063605852831,0.34548950328117
240,2,62939,-0.0901348852244275,0.102903647984438,0.381671686500006
241,2,63527,-0.0986295590834953,0.103268762188481,0.340192632384258
242,2,63857,-0.121690653172755,0.103223151024981,0.239228607383325
243,2,65527,-0.110678666948833,0.102916721014257,0.282921356334697
247,2,67976,-0.113072094645965,0.104396628583671,0.279502845549786
250,2,72389,-0.0258132663179125,0.103916003153879,0.803965426547562
251,2,72392,-0.0686729609732578,0.104567890325528,0.511781887239787
252,2,73646,-0.0849749423752991,0.10238675379304,0.407133175858123
253,2,74564,-0.051817314650579,0.102248175372679,0.612625700107878
254,2,74739,-0.00757187975316814,0.102620894022327,0.941223277430591
257,2,80873,0.0290880613315711,0.102854870429945,0.777490667325864
258,2,81501,0.0288376990497047,0.102837929733056,0.779320405121717
259,2,83526,-0.021178502130173,0.102683649006923,0.836714540294234
260,2,83845,-0.0167680914278405,0.102783555082392,0.870501696877663
263,2,84447,0.0285204413183046,0.104088705767093,0.784243880350093
264,2,87391,0.0533952672578579,0.102294082048653,0.602012974718639
265,2,87562,0.0541492280913901,0.102552029315475,0.597819204058174
266,2,87849,0.0341277586733247,0.102566719961093,0.739530214573592
267,2,87878,0.0503073672036219,0.102988813676357,0.625517377153647
269,2,89785,-0.0112477628003543,0.103033358640705,0.913132677868768
272,2,93721,-0.03660379223879,0.102705485806223,0.721757178333667
273,2,93952,-0.0471104391231342,0.102399437635463,0.645752515731886
274,2,95085,-0.0701363489897274,0.10250513900952,0.494283451762389
276,2,107124,-0.0402839493520247,0.102601716495769,0.694833801341189
277,2,111645,-0.0302118980995784,0.102677245164523,0.768746378368124
278,2,111916,-0.0440385510714338,0.102905198695517,0.668946573505217
279,2,111931,-0.0338172816807988,0.103073568987818,0.743039051312105
280,2,111999,-0.0165639762665976,0.102715301447048,0.871980060639312
281,2,114528,-0.0664464203541806,0.103249639045441,0.52028442076169
282,2,116024,-0.0807824471223226,0.103466537202634,0.435467409641773
286,2,120090,-0.00616785312681473,0.103146323620994,0.952351057098208
287,2,120291,-0.00612049544202337,0.104325895278419,0.953250478374554
288,2,120726,-0.0157845148987929,0.103720241525454,0.87912910767531
289,2,121716,-0.0995423680527961,0.103470288465543,0.336688949837082
290,2,123100,0.00487175326989187,0.10374843601405,0.962573761256519
291,2,124677,-0.0555370408045761,0.103563666151815,0.592116704586519
293,2,127887,-0.0261371320558745,0.104306910097504,0.802285320221689
294,2,128935,-0.0483328942826894,0.10418581829906,0.64299781459039
295,2,129053,-0.0408120937135226,0.104512239477737,0.696401947837804
296,2,130040,-0.0318026451672524,0.105159218810189,0.762507169072385
297,2,130976,-0.0101783192375818,0.104314779791799,0.922326641173205
298,2,132199,-0.137470364638675,0.104543942912709,0.189379301554654
299,2,133355,-0.115591068567408,0.105329072935912,0.273202386463951
300,2,133435,-0.0872129931331141,0.105634655937073,0.40958315967516
302,2,135183,-0.148497297596052,0.10549951063496,0.160140203947639
303,2,135402,-0.1468017714374,0.10549020757428,0.16491524721195
304,2,135898,-0.172882633738667,0.105941307092986,0.103598220871608
305,2,135912,-0.173208888530436,0.106018641517539,0.103201022152445
306,2,135925,-0.17413019484624,0.105530449779438,0.0998227975163086
307,2,136002,-0.201506489566672,0.105312659042924,0.0565039738698045
308,2,136173,-0.184113499478124,0.106154960976462,0.0837228695149443
310,2,138318,-0.132723322528607,0.109192510668165,0.224988344606046
311,2,138695,-0.141414905212418,0.10728166088189,0.188303195253582
312,2,138818,-0.154237875529359,0.10703379496921,0.150465366481423
313,2,139728,-0.143981556986604,0.106881320565081,0.178806928688628
314,2,140174,-0.150883413427229,0.106854347059085,0.158816886647275
315,2,140863,-0.16158614417711,0.106766523624661,0.131059351895389
316,2,141152,-0.152263455195183,0.107107921482812,0.156028431263839
317,2,141292,-0.176853712185015,0.106225514623485,0.0968221244161362
318,2,141545,-0.186007695294939,0.106702936869322,0.0821642263950602
322,2,146723,-0.210371918928374,0.106380311420507,0.0487574767012016
323,2,147946,-0.147411075202156,0.107662307688813,0.171807724397297
326,2,151397,-0.0798661194227139,0.108134163331402,0.460650656147216
327,2,153035,-0.0820769615811594,0.106950439628004,0.443338973704481
328,2,153228,-0.0470499844266388,0.107791599457517,0.662747905673203
329,2,153455,-0.0419751772787234,0.108611505018934,0.69938085734961
331,2,153815,-0.0910729317443122,0.10810906723523,0.400124889240023
332,2,154160,-0.0449162812504156,0.107057107685596,0.675066218095171
333,2,154235,-0.0174052345702583,0.108149142083017,0.872234820706304
335,2,159870,0.012087713936843,0.105419538551788,0.908777483298252
336,2,161229,-0.0157362704476001,0.107036344134312,0.883201732991014
339,2,162696,-0.045009344986578,0.10655212588044,0.672978422914144
340,2,163284,-0.04860471025283,0.105134911348838,0.644145281041148
341,2,164166,-0.0283648774177722,0.106132470288101,0.789425683376635
342,2,165270,-0.0805369586680098,0.105163251386656,0.44429043624776
343,2,165675,-0.0506025525807591,0.106956083453707,0.636423385930746
346,2,168062,-0.0255354991962331,0.10601988611161,0.809806747048359
347,2,168518,-0.0570123443837516,0.105377820592091,0.588829575603784
348,2,168980,-0.0361953132433809,0.10535384080468,0.731382116630546
349,2,169651,-0.0551003738235152,0.105380701811334,0.601392965137939
352,2,170725,-0.0397585267614692,0.105587956051952,0.706738629298142
353,2,171254,-0.0660265873706918,0.105721672853586,0.532681577085664
354,2,172242,-0.0409925990207929,0.104506898484776,0.695111862248698
355,2,173254,-0.0458992608711116,0.103699893828481,0.658314396496358
356,2,173340,-0.0357734804986088,0.103698634007907,0.730318298946079
357,2,173385,-0.0304222164400489,0.103799001546447,0.769627292011881
358,2,173973,-0.029278612004948,0.103524124624066,0.777481189102232
360,2,177341,-0.0337994407953335,0.103167394426425,0.743395122744851
361,2,180314,-0.0561403826536422,0.103174438631304,0.586695032017556
362,2,180339,-0.0342773114348277,0.10346238360717,0.74061284579758
363,2,182758,-0.111178621714731,0.102937419821102,0.280852697187892
364,2,183619,-0.0575052228739339,0.103468126978281,0.578715267231689
367,2,187176,-0.125764560186012,0.103861458494713,0.226748527057081
368,2,191066,-0.0493784555220377,0.104822021744531,0.637882092529501
371,2,191599,-0.0400108207752012,0.103380170690906,0.698970129504954
373,2,191763,-0.0167393488528851,0.103807806945156,0.871986171007958
374,2,191959,-0.0338030583466922,0.103542704028279,0.74426611263419
376,2,195759,-0.0852210746890272,0.104349001873176,0.414654833549321
377,2,196912,-0.118566005817092,0.102564163512229,0.248455641873434
379,2,198110,-0.125351321633606,0.103158399134147,0.225126940833234
381,2,198805,-0.0526032863874524,0.103781423143762,0.61256522883866
382,2,198891,-0.0876315381074786,0.102904849277889,0.395025505792226
383,2,199248,-0.0681582543534069,0.103181997873186,0.509323155988826
384,2,201782,-0.102950267068575,0.102973188503665,0.318103074720323
385,2,203285,-0.089470107977373,0.102608643003822,0.383825655315648
386,2,203783,-0.11442995252898,0.102316791439306,0.264161482849016
387,2,204179,-0.106556825505537,0.102589270492958,0.299667221743776
388,2,205406,-0.0798523944764053,0.103714517180855,0.441859330503061
389,2,205834,-0.0741302625030071,0.10322902741954,0.473161680488753
391,2,207192,-0.096502723852574,0.103079914770452,0.349813703840324
392,2,207561,-0.125907244696439,0.102532851633225,0.220276462622674
393,2,208682,-0.0858306285171767,0.102476981124125,0.402844524288839
394,2,210102,-0.0986270768543143,0.102709614181717,0.337585833329979
396,2,214801,-0.114523847394149,0.102657972263564,0.265358035184355
397,2,215016,-0.137308897728631,0.102519944666636,0.181322234108637
398,2,218876,-0.114090807735153,0.103664986238966,0.271832790217371
399,2,227511,-0.11044288512112,0.104412332676262,0.290889499399096
400,2,230378,-0.117830437570245,0.103069159210072,0.253723131404596
401,2,231943,-0.117629979000635,0.103366402904062,0.255896248547492
402,2,232156,-0.105371554611127,0.103361343960473,0.308688314513795
403,2,232789,-0.0966078253659645,0.103018602923692,0.349003434114755
404,2,238524,-0.088174154228769,0.103185334204982,0.393395288857552
405,2,241518,-0.0640156959183277,0.104132995079012,0.539116281842365
406,2,250396,-0.0353211847242956,0.103461388974565,0.733009481061651
407,2,250466,-0.0592929307425843,0.103393772815092,0.566693600464806
408,2,252305,-0.0734373984152148,0.103642434649602,0.479062126741297
409,2,254571,-0.122542761108632,0.104970406177672,0.243835623629719
410,2,254742,-0.0921546024692914,0.10496333108867,0.38055744608237
411,2,254908,-0.0977862679348487,0.105752517519126,0.355768820398556
413,2,255862,-0.0658181305388035,0.105184388563018,0.531889523680054
414,2,255975,-0.0567503244436206,0.104819234648116,0.588565604497194
415,2,258311,-0.0477831206101085,0.10309984910412,0.643317077502296
416,2,259284,-0.0442830908269901,0.103451621680442,0.668871366232828
417,2,266330,-0.0811112786670339,0.103833693433942,0.435228843680629
418,2,267100,-0.0333448650745728,0.103900670071468,0.748453185014593
419,2,268086,-0.0197886236884441,0.103918064256239,0.849085373466256
420,2,274614,-0.0398238736779208,0.103270252435113,0.700004671732629
421,2,274729,-0.0501267362579673,0.103822693142445,0.629529232967223
422,2,275746,-0.0322787207028885,0.103797413089067,0.756000834502351
423,2,277029,-0.0440880099646647,0.103302566621092,0.669795931218056
424,2,277741,-0.0376344054328651,0.103350371381372,0.715968586638058
425,2,278218,-0.0496583231991837,0.103149221267706,0.63051476859072
426,2,278379,-0.0656743232290046,0.105678801643946,0.534703247668874
427,2,279910,-0.08659657328445,0.103043817447896,0.401260889989103
429,2,283431,-0.0603403269063972,0.104608244956867,0.564427419553627
430,2,283573,-0.0226431349382822,0.103395078615645,0.826779530181094
431,2,286762,0.0657668623985761,0.103607667104044,0.525990733783069
432,2,287187,0.0329311189076159,0.103168189956635,0.749764890980238
433,2,288379,0.0489192607417731,0.102368022647249,0.633033971788343
434,2,294941,-0.0208411345340577,0.102456382305203,0.838928115590033
439,2,297610,0.0687871128357685,0.102915896518863,0.50432670899635
441,2,299680,0.0769655835769478,0.102582097220898,0.453584183408292
442,2,299708,0.0988371526457758,0.102745819976515,0.336729222506545
443,2,299759,0.0905631172743951,0.102418471973299,0.377165324629255
444,2,300111,0.0837731608641133,0.103151904243968,0.417262109590866
446,2,301710,0.119860293970946,0.102360727505193,0.242404779555888
447,2,303446,0.113575392910945,0.103028141673034,0.271050757079618
448,2,303854,0.0862134383516258,0.10312308052142,0.403706566972278
449,2,304472,0.0756102254017413,0.102273701094748,0.460220449942189
450,2,304691,0.0589260419905265,0.10396375722705,0.571214302917989
451,2,308097,0.00945601388307515,0.1029134880232,0.926843011254633
453,2,309402,0.0686563141059609,0.102223281275942,0.502257992805319
454,2,310030,0.0427963751168954,0.102838033299616,0.677550808882946
455,2,310113,0.0605024002629178,0.10252576777229,0.555488451922951
456,2,310972,0.084463700016559,0.102633682808868,0.411084756623371
457,2,312659,0.089036953758778,0.102223765009639,0.384345814509867
460,2,318265,-0.0457059623987088,0.103634891667795,0.65946220073186
461,2,318379,-0.0473452986845047,0.103940029005364,0.649025363240648
462,2,321266,-0.0395489301775815,0.103253196134285,0.701929083531091
463,2,322957,0.000275236592742575,0.102352845210122,0.997855933672915
464,2,325221,-0.0114824857400448,0.10291290402712,0.911223975270069
465,2,332691,0.00431944665774914,0.103962731965979,0.96688249345045
466,2,333006,0.0608729240999109,0.103708214620493,0.557603503988214
468,2,335046,0.0240616501338557,0.102711100999125,0.814914810686431
469,2,335049,0.0302867342853594,0.103143304387498,0.76920753799989
470,2,335995,-0.00190153563546007,0.10257303948298,0.985219851890658
471,2,336060,0.0227339465699425,0.102427821992976,0.824480459479585
472,2,338292,-0.0668999191115368,0.102366611232232,0.513838432976003
473,2,339568,-0.0837571343815611,0.102485892869261,0.414333807626691
474,2,340466,-0.0629574272608923,0.103416716462193,0.543065675845379
478,2,348480,-0.21328419853016,0.101799139402583,0.0368700350765642
479,2,350086,-0.257579525005377,0.101513400058231,0.0115977842937886
480,2,351083,-0.224876895476808,0.103066164549124,0.0297781687329215
481,2,351335,-0.240448972638128,0.101791164560978,0.0187099594157317
482,2,351417,-0.259944306856783,0.101638986003305,0.0109592339557378
483,2,351450,-0.289879721215429,0.101524166343422,0.00455411503863604
484,2,352302,-0.178864998879506,0.103062154993793,0.0835238715429289
485,2,352469,-0.176196816924791,0.102024216292182,0.0850406892884045
486,2,352562,-0.185069586417914,0.102400377932857,0.0715646199894249
487,2,352944,-0.184017514701417,0.102107665000447,0.0723683093141263
490,2,355266,-0.172981227327327,0.102162304970908,0.0912996018114044
491,2,358277,-0.165685408473395,0.102212809042849,0.105913765222336
492,2,358926,-0.17228021838222,0.102333482420453,0.0931590042664094
493,2,358948,-0.140646234624052,0.102503045657122,0.170898123512965
494,2,359515,-0.152020982865048,0.102302208241048,0.138171914676324
495,2,363190,-0.0689289981076631,0.103560901969421,0.506108501016643
496,2,363588,-0.0626143155691989,0.103981298352393,0.547448225936587
497,2,363888,-0.0576694003690179,0.10309622607254,0.576260883175705
498,2,363954,-0.0957693272658982,0.102605557718231,0.351265046767812
499,2,364199,-0.0957723800044971,0.102465804385822,0.350593964472588
501,2,365981,-0.0873383998763453,0.10455768755394,0.404106473124354
502,2,366047,-0.0647718457186434,0.102718193433455,0.52872442023602
503,2,366936,-0.0919573882719814,0.103843494402075,0.376469208839656
504,2,369530,-0.0949133947848447,0.102481043860111,0.35499785532144
506,2,369931,-0.0805087739047843,0.103220457737669,0.435931673449322
507,2,371033,-0.0261066700997805,0.10302572797326,0.80010701211847
508,2,372919,-0.0318775917536769,0.102576059079827,0.756158676209983
509,2,373518,-0.0593738437916055,0.102483125751759,0.562720952021804
510,2,376157,-0.0501074097346595,0.102723508003399,0.626002034450089
511,2,376172,-0.0318282420455286,0.103487046737654,0.758600257393074
514,2,381433,0.0699836405261261,0.103359059234552,0.4987907592545
515,2,381922,0.0514410583635731,0.104193493054433,0.621820145835955
516,2,382146,0.0346939164826421,0.102644814860592,0.735564335940211
517,2,384206,-0.0120206307664822,0.102979010365743,0.9071412373768
518,2,384955,0.00781053811826385,0.102750772060655,0.939450705071388
520,2,387301,0.0141647856379523,0.103271898656797,0.890982431702742
521,2,388313,0.0475586075318933,0.102630212005637,0.643364883316899
524,2,390138,0.0284170427088146,0.10296989023999,0.782729302155715
525,2,391233,0.0728118788034544,0.103480795105946,0.482128953582706
530,2,395606,0.0664333444582942,0.102891605125147,0.518916831951025
531,2,395726,0.0755617028524043,0.102836106980825,0.462962580063819
532,2,395853,0.0560053894041262,0.103164747211942,0.587559618987037
533,2,396484,0.0677894995180645,0.102688245676645,0.509588997164134
534,2,396705,0.0895638162112276,0.102591328073309,0.383248109960592
535,2,398759,0.0377732385466719,0.10352215938219,0.715418960344607
536,2,400386,0.0294984771818686,0.102951830912324,0.774642623861837
537,2,400847,0.0222233317102837,0.102862170271484,0.82907386685194
538,2,401130,0.0320271262440718,0.103797633869937,0.757843183871289
539,2,401143,0.0277307531922372,0.103595328387491,0.789099338865582
540,2,401979,0.0197897136151493,0.103536322215704,0.848527453488115
541,2,403598,0.0109262103195469,0.10299164395949,0.915572540065148
542,2,404844,0.00417276116907167,0.104143559087357,0.968062046689228
543,2,405100,0.015080678619163,0.103187371729519,0.883887589997051
548,2,406181,0.00473112121254182,0.103257000204275,0.963480510951223
549,2,406688,0.0216421358951859,0.102654960817084,0.833146208094923
550,2,407621,0.0466900824800175,0.103473569107901,0.652102922170191
551,2,409016,0.0176794311841155,0.10453571636438,0.86579648377645
552,2,410647,0.0703025627321919,0.102948256040231,0.495122870764828
554,2,419803,0.0453916003977146,0.103711412785383,0.661891602584429
555,2,419943,0.0205121403880214,0.104346249287456,0.844271186961327
556,2,422349,0.0392555959240019,0.103050854276416,0.703481215372435
557,2,425467,0.0156884851772187,0.102698625335446,0.878672955700168
560,2,429095,-0.0310332002184274,0.103296985389306,0.764028346447331
561,2,431266,-0.11078340350273,0.103198154083531,0.28377931393817
562,2,431446,-0.12172497710765,0.103581535684318,0.240722371978374
563,2,432524,-0.0535088956831949,0.102747966666824,0.602847832023601
564,2,434090,-0.0375526339312655,0.103715268146463,0.717513155112293
565,2,441927,-0.0569842851444025,0.102579288814182,0.578894656244562
566,2,446471,-0.0553462272755108,0.103840405558513,0.594373684581403
567,2,449325,-0.0397449137954306,0.103252982951818,0.700522937248911
569,2,450017,-0.0500421336637701,0.102667476836479,0.62626360758787
570,2,451779,-0.125899855345928,0.102867148855181,0.221803460845139
571,2,451784,-0.129040438158697,0.103228641920241,0.212111213883701
572,2,453525,-0.110265981031585,0.103322726562963,0.286610985958682
573,2,453768,-0.0720803199537139,0.103554824079761,0.486849590412297
574,2,454027,-0.106240087226047,0.103038749498495,0.303214253421459
575,2,455029,-0.118331253494744,0.10305595409722,0.251653875005118
576,2,455247,-0.0999619047292865,0.102777100020185,0.331413784692943
579,2,455756,-0.12230494714616,0.110373640619689,0.268573390521565
580,2,457024,-0.136740950986257,0.103415176567882,0.186940260799733
581,2,457298,-0.125517999907833,0.103755716156683,0.227186122465911
582,2,460202,-0.103038813398785,0.104062126828236,0.322771049025989
586,2,464424,-0.114505157008331,0.103487481064306,0.269279257578044
