SNP,Chr,Pos,Effect,SE,ERV25_RBD2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
73,1,89616,0.0697920999922476,0.141298185078541,0.621659378373619
74,1,89679,0.059492514945454,0.141329436326896,0.674048337945953
75,1,89880,0.0824592812905262,0.141332594357277,0.559968795673819
76,1,91472,0.0821633982712634,0.142383167909269,0.564267851309597
77,1,93789,0.118878265179746,0.140840620918861,0.399206203246284
78,1,94351,0.120376345658987,0.141208440361414,0.394529766322788
79,1,99148,0.106447474300328,0.140868787459337,0.450363098163102
82,1,106800,0.103744185954502,0.141064815799141,0.462562165593053
83,1,107970,0.158932732439757,0.140500178881114,0.258742037606952
84,1,109000,0.231035499069755,0.140465434797659,0.100904235166462
85,1,112549,0.0246477957058092,0.140836931070868,0.861172534619417
86,1,112742,0.0498226455936635,0.141366896159755,0.724722363107048
87,1,113050,0.0166038927776571,0.141151137528714,0.906426138387622
88,1,113135,-0.00305205358798469,0.14079428370175,0.98271754194593
89,1,114076,0.126105222520194,0.140634302569839,0.370496031484107
90,1,114628,0.0748563022981421,0.141094321029806,0.5960705803072
91,1,116283,0.16361955724943,0.141668213714509,0.248892534768629
93,1,127853,0.242796079128587,0.141080746463994,0.086132040152443
94,1,128302,0.175343144369369,0.140818263752894,0.213893984182151
95,1,128704,0.170344953685392,0.140976414210268,0.227732116941981
96,1,128911,0.211191466292756,0.140835430592058,0.134621676318985
97,1,130267,0.204326391524807,0.140796946932508,0.147608572298574
98,1,130271,0.195734123850824,0.140999586202188,0.165954838471314
99,1,130613,0.237725786286575,0.14214311839643,0.0953236852250205
100,1,132012,0.0333338079488068,0.142391196246264,0.815042900096438
101,1,133231,-0.0541430681833134,0.141362395555178,0.701943632834083
102,1,137074,-0.0631803219324072,0.141150626087182,0.654709798696295
103,1,137304,-0.155562550949746,0.140996855908756,0.270646256966648
104,1,139686,-0.0725268440167981,0.141372671518869,0.608259036763677
105,1,149562,-0.126841901870557,0.141587142024951,0.370939366959292
106,1,150447,-0.116356577077379,0.143186441693019,0.416982010447043
108,1,154084,-0.117257504903957,0.143627563929894,0.414822130790311
110,1,157269,-0.137795161566394,0.140963242174713,0.328978496226523
111,1,160054,-0.146935383808713,0.142280209517444,0.302442724065978
112,1,166222,-0.137066216286743,0.141252786052785,0.332530907598645
113,1,166416,-0.147875504707849,0.140934303745691,0.29478028273695
114,1,167326,-0.1233404239431,0.141804142559802,0.3850039164793
115,1,168836,-0.172389099216892,0.140985042984983,0.222240827335954
116,1,171200,-0.210249196553617,0.141051671896152,0.136964054438012
117,1,171431,-0.217378038524087,0.141907366025394,0.126459923773909
118,1,173339,-0.203979854717746,0.140853218110436,0.148456221325308
119,1,173845,-0.261874908073565,0.14046405709587,0.0631016374295771
120,1,175121,-0.289749172677263,0.140027361590932,0.0392515832149323
121,1,175281,-0.303129961261909,0.140067623691184,0.0311214947417965
122,1,175315,-0.313081378267241,0.139960901380854,0.0259153988024635
123,1,175523,-0.294004660267719,0.140881607616456,0.0376149383917964
124,1,175541,-0.308973006666007,0.140208383903409,0.0281927315303185
125,1,175653,-0.265036640026211,0.140911878740639,0.060812833571205
128,1,175856,-0.253673097569241,0.14331955072297,0.077593219381504
129,1,175876,-0.252274214296416,0.141110618219888,0.0746697876839794
130,1,175989,-0.232988884375042,0.141610507131091,0.100802256787841
131,1,176001,-0.225377467573483,0.142388747382483,0.114355247263889
133,1,177692,-0.306802885200252,0.140000282994108,0.0290725588107274
134,1,178191,-0.263156581030267,0.140392388798705,0.0616959806905433
135,1,178224,-0.306802885200252,0.140000282994108,0.0290725588107274
136,1,178960,-0.313035824670845,0.14109481563945,0.0271481825725468
140,1,183802,-0.298541047013949,0.140068735555032,0.0337473861860362
141,1,183954,-0.2758001738457,0.141232602087973,0.0516322623669989
142,1,184450,-0.212822444414032,0.140293634015447,0.130167076804397
144,1,184718,-0.282300287122718,0.140750167873064,0.0456527619190734
145,1,185296,-0.20464571099854,0.140527901058444,0.146208513910164
146,1,185438,-0.225159403679814,0.140445683447491,0.109789754148383
147,1,185469,-0.228089515252196,0.140636474445856,0.105730916928413
148,1,185503,-0.202819005686135,0.140379932365009,0.149404971418008
149,1,185705,-0.20733205915962,0.14193962826355,0.144985629167075
150,1,185749,-0.214339601282148,0.141910138120137,0.131838626196544
151,1,185806,-0.247041510521157,0.14195037693584,0.0826712687035267
152,1,185879,-0.203543773644147,0.142836658340556,0.155037626171633
153,1,185916,-0.167462693690067,0.142904064389712,0.242045998965221
154,1,185941,-0.171117001043509,0.143516780793595,0.233939211995104
155,1,185954,-0.204228517205146,0.143815244287159,0.156468240601914
156,1,186055,-0.220386667122346,0.140859443864035,0.11857608555145
157,1,186896,-0.235354687548841,0.143117175216335,0.100965341317932
161,1,190132,0.0368888567952803,0.141512682795957,0.79449493690682
162,1,190148,0.0536117231711054,0.141540225978758,0.705083586932046
163,1,190165,0.0315121765050412,0.14264697578814,0.825290049876477
164,1,190169,0.0472708731026258,0.142456723998031,0.740217427120038
165,1,190933,0.0380228238910277,0.141309031860669,0.788028644732377
166,1,192149,0.0254893241338021,0.1424724809052,0.858113364115219
168,1,192303,-0.0846777078419425,0.169796501026439,0.61830055012268
171,1,192795,-0.00738652814481824,0.141055434566002,0.958266576898351
173,1,194187,-0.151935921330634,0.140941039733545,0.281765166306337
174,1,194867,-0.27424026631279,0.14033899268022,0.0514754337704338
190,2,8314,0.10756517860746,0.143370732473542,0.453598514701679
194,2,8498,-0.0365971899091642,0.143261614995512,0.79851889080951
195,2,8651,-0.0187139177597806,0.143405546277923,0.896247979061422
197,2,9812,-0.0105050841411535,0.144260028473296,0.941990218537254
198,2,9932,-0.0240637198352227,0.143686827893468,0.867093484858154
199,2,10135,-0.00152583904378356,0.143142222259522,0.991501051289145
200,2,11616,0.00367217711054213,0.142990178780023,0.979526031702793
201,2,12133,0.041293127247394,0.143541937982033,0.773765938052601
202,2,12194,0.0551124099546096,0.144084033689191,0.702319349425312
203,2,12359,0.0479210438479265,0.143669897531602,0.738917458509298
204,2,13061,0.00953567911526199,0.14368106499429,0.947123225403183
205,2,14298,0.0303333395604688,0.144126190499581,0.833427166286547
206,2,15222,-0.0167334356293207,0.145538033943115,0.90852921943491
207,2,17986,0.0466194895518687,0.142968781744634,0.744555838750233
208,2,19770,0.0233281659833207,0.143973583420597,0.871374243118799
209,2,19836,0.00219961284974191,0.143583329319585,0.987786006575778
210,2,19851,-0.00193680348689385,0.144003731558772,0.98927663300029
211,2,21595,0.00326431812559891,0.1434089000571,0.981852732052032
212,2,22385,-0.00117064248482546,0.143544689445438,0.993497732807342
213,2,23441,-0.0573391398337864,0.144906753363711,0.692567748105062
214,2,24209,-0.0470992389138958,0.143723583770019,0.743327403791558
215,2,24341,0.00435572886797519,0.144085260698225,0.975900532948928
216,2,26815,-0.0227139698144718,0.143907705532545,0.874675438730475
217,2,28209,-0.0508568454972073,0.14393575860252,0.724051843290737
221,2,41245,-0.0754077829215276,0.143352831180616,0.599198193429461
222,2,43214,-0.142054079292812,0.145537803662354,0.329701602843688
223,2,47104,-0.11270180380581,0.141544310606383,0.426433593947427
224,2,50915,-0.0795949865262794,0.14300058049588,0.578149311700239
225,2,55834,-0.100918656532509,0.142300910024146,0.478673510011491
226,2,56422,-0.0690909909748629,0.142609431436081,0.628347838370799
227,2,57715,-0.0762455999933692,0.142128653308141,0.591982161747175
228,2,59046,-0.0574279605240474,0.14287316504953,0.687963606240456
229,2,59191,-0.076342144146284,0.142029517230621,0.591254741233054
230,2,59383,-0.00227417439602151,0.142128495723935,0.987242766340922
231,2,59477,-0.0632341467694179,0.144227794224984,0.661341010342388
233,2,60471,-0.0688355797445399,0.142272806592454,0.628807881895078
234,2,60478,-0.0665476217102556,0.142438345032649,0.640642902385775
235,2,60786,-0.0486384529427646,0.142224539056037,0.732566778365786
236,2,61035,-0.0728185985015138,0.142185024843985,0.608873490063123
237,2,61071,-0.0472242731491127,0.14157027993505,0.73889851770219
238,2,61675,-0.0761710768287261,0.141942338525665,0.591858527215829
240,2,62939,-0.0593539580593607,0.141719565988342,0.675607711770653
241,2,63527,-0.00627757024698461,0.14228648124969,0.964834308939625
242,2,63857,-0.0288518600008663,0.142311687463284,0.839457318496324
243,2,65527,-0.090403015738253,0.141769134187132,0.524096902325944
247,2,67976,-0.0458006064647711,0.143873248856924,0.75041531895774
250,2,72389,0.00709703847054155,0.143006027504546,0.960447261393111
251,2,72392,-0.0690859117291283,0.14393197530961,0.631531768516863
252,2,73646,0.0153270184865258,0.141024730601646,0.913515521699669
253,2,74564,-0.00622199712369672,0.140749792080666,0.964765127696369
254,2,74739,0.0127153437029338,0.141211356239314,0.92830270892193
257,2,80873,0.187372360834052,0.141198133895306,0.185360672649725
258,2,81501,0.187218474445613,0.141175069985673,0.185649406734036
259,2,83526,0.141056065673509,0.141107174145859,0.318170557085003
260,2,83845,0.133211805991265,0.141263232073622,0.346323743122396
263,2,84447,0.213633488950669,0.142794911978225,0.135524704711298
264,2,87391,0.248101457204809,0.140195967234554,0.077644363413056
265,2,87562,0.268183209186204,0.140449372476707,0.0570125066508274
266,2,87849,0.276386437582231,0.140390869763966,0.0497704240101917
267,2,87878,0.285836986425401,0.140947371883638,0.0433139746742915
269,2,89785,0.224708925626204,0.141276508533842,0.112603502055728
272,2,93721,0.193629420049005,0.140977524713356,0.170475697623986
273,2,93952,0.236729581946931,0.140385094470306,0.0926240563147102
274,2,95085,0.240916960507979,0.140562447213497,0.0874158026022998
276,2,107124,0.112853419592675,0.141088522366463,0.424320181758046
277,2,111645,0.109025058779443,0.14118755896061,0.440512542702888
278,2,111916,0.122190290674112,0.141490449267372,0.388397397490923
279,2,111931,0.116428368403115,0.141721001410637,0.411897681811167
280,2,111999,0.112128746347096,0.141220956802798,0.427731712291301
281,2,114528,0.0573786650473266,0.142127590732351,0.686668695857226
282,2,116024,0.114336437906198,0.142368415845532,0.422455870679527
286,2,120090,-0.0211215907346857,0.141931175297734,0.881784019163971
287,2,120291,-0.0245943339306073,0.143552794435013,0.864065560645533
288,2,120726,-0.0413396389459278,0.142712371845758,0.772237991797636
289,2,121716,-0.0130755369389072,0.142565532144025,0.926975728124234
290,2,123100,-0.0383752587315114,0.142749281826826,0.788217719087774
291,2,124677,-0.0475749021675628,0.142544742000836,0.738763240715963
293,2,127887,-0.0209249378420278,0.143540382378206,0.884180356301545
294,2,128935,0.0261118166670833,0.143402270834568,0.855618272451722
295,2,129053,0.0175757300659927,0.143842500174888,0.902820195387443
296,2,130040,0.0123818775725457,0.144722005310399,0.931867652360004
297,2,130976,-0.0550833324437157,0.143514760069242,0.701345532981023
298,2,132199,-0.024156615292257,0.144204276399133,0.867059483720671
299,2,133355,0.0429953618253902,0.145167489807968,0.767268603492137
300,2,133435,-0.0227666853508468,0.145494216180806,0.875745487108321
302,2,135183,0.032946830339911,0.145569285676276,0.821075048676573
303,2,135402,0.0493063606980289,0.145534197114241,0.734965075420523
304,2,135898,0.0582456166229885,0.146296961181249,0.690772987189971
305,2,135912,0.0551520803722809,0.146408464838189,0.706622834315857
306,2,135925,0.0297668127382149,0.145765926269568,0.838307331601794
307,2,136002,0.0060576283933087,0.145665106424904,0.966852249015542
308,2,136173,0.0486648243273202,0.146673155691913,0.740244028741999
310,2,138318,-0.0635387024592551,0.15053091283067,0.67321090256018
311,2,138695,-0.0972820219691179,0.147897627172729,0.511117234568542
312,2,138818,-0.122927998737223,0.147571876525939,0.405405579011681
313,2,139728,-0.149274424051116,0.147237819934202,0.311357276165636
314,2,140174,-0.180770142673449,0.147137785944956,0.220048769869992
315,2,140863,-0.143861015105817,0.147193361711706,0.329059898324285
316,2,141152,-0.180872559388429,0.147493732337356,0.220900646439286
317,2,141292,-0.139074818849546,0.146557998943306,0.343300075182355
318,2,141545,-0.0726917820636086,0.14740887936859,0.622227159627148
322,2,146723,0.106967534303367,0.147083528345102,0.467550537811924
323,2,147946,-0.0218424545176625,0.148537469632913,0.883176398602912
326,2,151397,-0.0262766217296795,0.148906805391576,0.860030986289172
327,2,153035,-0.0417542834092408,0.147275529398163,0.776951087366173
328,2,153228,-0.0524718701247417,0.148340793988881,0.723756039187383
329,2,153455,-0.0660655004274884,0.149445546161701,0.658708739030549
331,2,153815,-0.0163310153617939,0.148910836212942,0.912733603906881
332,2,154160,-0.103878792942081,0.147249321001424,0.480988060957066
333,2,154235,-0.0947134191464549,0.148739114251944,0.524683821525918
335,2,159870,-0.0206067224689943,0.145061530157132,0.887117565522074
336,2,161229,0.00562927887373621,0.147291991149518,0.969535075641148
339,2,162696,0.0584562336068322,0.146625522476516,0.690372211520639
340,2,163284,0.072956292651527,0.144662996871219,0.614351886912994
341,2,164166,-0.0306409133338055,0.146049677245131,0.833946455039868
342,2,165270,0.0324814413555001,0.144820156087739,0.822662876048541
343,2,165675,0.0308697220152367,0.147214830576164,0.834029303295164
346,2,168062,-0.0497069605412133,0.145877084005068,0.733497881970146
347,2,168518,-0.0339069410631179,0.145054450408293,0.815312089551684
348,2,168980,-0.0148265232074067,0.14499465921325,0.918611817391716
349,2,169651,0.0166070021042217,0.145062983517972,0.908921338896871
352,2,170725,0.118763032909143,0.145186363888495,0.413906684904596
353,2,171254,0.153572271088515,0.145329397181418,0.291362685774157
354,2,172242,0.0202251931492972,0.143834441192587,0.888254777047123
355,2,173254,0.0149180468331243,0.142734034208063,0.916818915645018
356,2,173340,-0.0135917064814278,0.142717135576966,0.924181985351491
357,2,173385,0.00349055855309499,0.142850285495087,0.98051937149248
358,2,173973,0.0289707437539681,0.142462577175174,0.838973280316823
360,2,177341,0.0911644658472283,0.141902550847237,0.521001851719644
361,2,180314,0.0256661410419862,0.142026554328656,0.85669602771392
362,2,180339,0.00132913837682958,0.142391938931658,0.99255763514062
363,2,182758,0.0601357428659417,0.141845191012088,0.671858066647829
364,2,183619,0.00354428372648974,0.142439881709383,0.980162614921529
367,2,187176,-0.0508020315782969,0.143189957575887,0.722960530707613
368,2,191066,-0.0288863933151112,0.144277897896057,0.841428846505584
371,2,191599,-0.0410564958146755,0.142270092470629,0.773071148028745
373,2,191763,-0.0296334197114944,0.142841698862958,0.835773093024354
374,2,191959,-0.0706181371305556,0.142452279593959,0.620392069236065
376,2,195759,0.0277982381656241,0.143717834246101,0.846739474980344
377,2,196912,0.0116971710843487,0.141399352043208,0.93411760152629
379,2,198110,-0.024503898941743,0.142242118378722,0.86332482307013
381,2,198805,0.00771397215872863,0.142860208422304,0.95696838173914
382,2,198891,-0.0210159236544732,0.141743589377557,0.882216565151476
383,2,199248,-0.0137938848740115,0.142069827498476,0.92270820511993
384,2,201782,-0.0125435149776752,0.141895567008421,0.929609187428614
385,2,203285,0.035411709146882,0.141334438189837,0.802305807322153
386,2,203783,0.0632487663182897,0.141002465207352,0.654020726574073
387,2,204179,0.0328632076479976,0.141373109152944,0.816317581367924
388,2,205406,0.077027983990224,0.142777704237102,0.589884860201159
389,2,205834,0.0445766002578227,0.142132632264657,0.753989756594031
391,2,207192,0.0836278412615073,0.14194973975429,0.556146212002682
392,2,207561,0.0848777455451015,0.14131957664006,0.548486157620956
393,2,208682,0.0713423875775164,0.141102821015989,0.613449052041745
394,2,210102,0.0472138942427195,0.141496131100962,0.738822017080366
396,2,214801,0.00133294920239768,0.141511691364621,0.992489872241692
397,2,215016,0.03850100453118,0.141416119499962,0.785586439728761
398,2,218876,-0.0446593730855673,0.142873372417158,0.754784272357955
399,2,227511,0.00979768668652614,0.143903575823322,0.945756454274446
400,2,230378,0.0131612149554948,0.142089309856574,0.926252949990683
401,2,231943,-0.0220057826257674,0.142493605091665,0.877356217470184
402,2,232156,-0.0126536244700916,0.142438414433525,0.929262817183464
403,2,232789,-0.0278539468258305,0.141927884745951,0.84452412040583
404,2,238524,-0.052561336328879,0.142107836665344,0.711701622520676
405,2,241518,-0.0901521958463019,0.143288986625141,0.529648984673668
406,2,250396,-0.235071493494521,0.141841211619563,0.0983500366220848
407,2,250466,-0.190482472129753,0.141980156391686,0.180583811032241
408,2,252305,-0.186963434234724,0.142371628244502,0.189966138034699
409,2,254571,-0.0740852922411743,0.14466977777369,0.60890174482273
410,2,254742,-0.0890901300545091,0.144515049023671,0.537977436272714
411,2,254908,-0.0614782279526747,0.145660553246833,0.673234474269466
413,2,255862,-0.132638457439536,0.144647473868767,0.359780552780306
414,2,255975,-0.117591342253431,0.144161000026678,0.415224898967418
415,2,258311,-0.254334999920894,0.141267011773203,0.0726534325457174
416,2,259284,-0.236936678471653,0.141832419821253,0.0956989884918057
417,2,266330,-0.200953367569724,0.142603669945903,0.159664053856997
418,2,267100,-0.228596128374866,0.142475220286354,0.109506434338255
419,2,268086,-0.196210061053681,0.142622380494946,0.169777125343487
420,2,274614,-0.0705694112233374,0.142085733989812,0.619732472097499
421,2,274729,-0.0633037248070543,0.142873069861017,0.657981681234654
422,2,275746,-0.0519568061614357,0.14282363685703,0.716237862655286
423,2,277029,-0.0695014791523508,0.142138448746266,0.625166385304336
424,2,277741,-0.0727050571077866,0.142189750403204,0.6094437514386
425,2,278218,-0.0607039011588146,0.141948718704667,0.66916911972769
426,2,278379,-0.041854142544261,0.145482207700077,0.773750941509483
427,2,279910,-0.0783995134994256,0.141874275986906,0.580888096202461
429,2,283431,-0.085113801234795,0.143943145965622,0.554696853047427
430,2,283573,-0.0806026068873784,0.142222185004237,0.571252890670667
431,2,286762,-0.107786792791613,0.142535681120774,0.45002813376778
432,2,287187,-0.089827494293074,0.141904966212686,0.527135905365054
433,2,288379,-0.0208329172080045,0.140905118705954,0.882545028641199
434,2,294941,-0.139733782398105,0.14079748363388,0.32166020627474
439,2,297610,-0.127485669788034,0.141544865923819,0.368376143772725
441,2,299680,0.0844422313024086,0.141199498690317,0.550200114669372
442,2,299708,0.0855724016696633,0.141495702466148,0.54572015329031
443,2,299759,0.0839873199772976,0.141018508581022,0.551839772944627
444,2,300111,0.059980617312808,0.14203926006486,0.673076304834382
446,2,301710,0.142509532965631,0.140923198436703,0.312586216412227
447,2,303446,0.0557479667263211,0.141985104121491,0.694827907752796
448,2,303854,0.104212779729303,0.141935000332054,0.463296652995306
449,2,304472,0.0567404655690172,0.140810659450497,0.687224708404999
450,2,304691,0.02833744124476,0.14311687665018,0.843157399116495
451,2,308097,0.245480066160333,0.141012200663265,0.0825824452748731
453,2,309402,0.0476074328437266,0.140731789784446,0.735349642929158
454,2,310030,0.0680071976355249,0.141499103785579,0.631084833907624
455,2,310113,0.0843959645919149,0.141079068992365,0.550078452336888
456,2,310972,0.0824476213763767,0.141296777739693,0.559924848535873
457,2,312659,0.0303837374902612,0.140807204692508,0.829281880239006
460,2,318265,-0.0465125456839741,0.142625004471797,0.744528513732173
461,2,318379,-0.0312882384318371,0.143059425604479,0.827003920765252
462,2,321266,-0.101525200397305,0.142008722203869,0.475129603318593
463,2,322957,-0.110082969538199,0.140721117131945,0.434575903968257
464,2,325221,-0.033982611927835,0.141604656788047,0.810483269473928
465,2,332691,-0.263197046278164,0.142371156131601,0.0653417769489965
466,2,333006,-0.197429149263125,0.142390514927872,0.166459241539308
468,2,335046,-0.171928168203587,0.141050481799378,0.223691390684987
469,2,335049,-0.218012283299361,0.141473019489798,0.1242086457608
470,2,335995,-0.216875956794145,0.140673307609511,0.124042586738823
471,2,336060,-0.241702849781189,0.140367768258287,0.0859589960224497
472,2,338292,-0.248167171322032,0.140326897952094,0.0778420862341538
473,2,339568,-0.25788027068201,0.140490588510512,0.0672623837254605
474,2,340466,-0.243184271958192,0.141792127788302,0.0872088772033372
478,2,348480,-0.173639080674369,0.140646075517913,0.217807386482217
479,2,350086,-0.185343247260651,0.14061042667244,0.188313806590033
480,2,351083,-0.216712787893647,0.142311050340124,0.128701375877068
481,2,351335,-0.217993407233826,0.140695242213221,0.122181294652813
482,2,351417,-0.194483363215072,0.140770493192341,0.167979573327606
483,2,351450,-0.229442257043496,0.140778077384572,0.104032506995833
484,2,352302,-0.220114703236714,0.141940170293632,0.121855995147985
485,2,352469,-0.228164168250853,0.140458673678267,0.105178285808691
486,2,352562,-0.198813033841501,0.141162818019906,0.159894210299133
487,2,352944,-0.177412034342574,0.140834359718198,0.208602163676119
490,2,355266,-0.254038656337176,0.140501461775786,0.0714441382536074
491,2,358277,-0.242223263743217,0.140582936346897,0.0857657277634963
492,2,358926,-0.23736175854068,0.140814987952102,0.0927510505453362
493,2,358948,-0.278897530689558,0.140644170540393,0.0481419937550039
494,2,359515,-0.217394947761022,0.140738134605483,0.123320416658037
495,2,363190,-0.128341746199793,0.142431072894579,0.368160305050218
496,2,363588,-0.108307317270423,0.143041238031255,0.449449839651444
497,2,363888,-0.137296155061588,0.141740585162796,0.333386078373636
498,2,363954,-0.0804236884184719,0.141300082186637,0.569603126764095
499,2,364199,-0.0992192674842641,0.141074037074709,0.482324035912472
501,2,365981,-0.144140862371535,0.143814663344112,0.316900616375537
502,2,366047,-0.111420592875749,0.141300972448704,0.430913764786204
503,2,366936,-0.0949951019104605,0.142963503302517,0.506822717098294
504,2,369530,-0.108836306278898,0.141071794199917,0.44092919784732
506,2,369931,-0.104928736334263,0.142049516965673,0.460593888403276
507,2,371033,-0.206085393117015,0.141356922928389,0.14575497021675
508,2,372919,-0.131796858115922,0.140995106706766,0.350549990933653
509,2,373518,-0.0996194036525707,0.140989676961187,0.480298404541341
510,2,376157,-0.112370678659565,0.141274177905625,0.426910437941119
511,2,376172,-0.122910370214028,0.142272518486769,0.388225043387003
514,2,381433,-0.139378027557097,0.14212650252737,0.327431181194007
515,2,381922,-0.056989856453644,0.143393283763545,0.69128513725583
516,2,382146,-0.0698709336798516,0.141218701877687,0.621069495515231
517,2,384206,-0.0197933386017797,0.141703495264212,0.888991405691282
518,2,384955,-0.0661265179799631,0.141347953757224,0.640196351332064
520,2,387301,-0.0150070051464284,0.142109248574818,0.915958206993086
521,2,388313,-0.0346047131080185,0.14125565237246,0.806614795493875
524,2,390138,-0.0118822708395309,0.141706000050725,0.933221975053136
525,2,391233,0.0735599613269663,0.142441183331255,0.605882073757676
530,2,395606,-0.184374971890672,0.141327690495714,0.192881705162607
531,2,395726,-0.141288442932479,0.141416404587676,0.31843296788137
532,2,395853,-0.116050540483215,0.141885123799517,0.413955174996458
533,2,396484,-0.133150411824463,0.141214048320808,0.34637805071394
534,2,396705,-0.219782548241018,0.140838554668226,0.119531130895577
535,2,398759,-0.109846425256889,0.142358934971845,0.440858142416448
536,2,400386,-0.123315208716725,0.141531644603326,0.384187605280248
537,2,400847,-0.148470276058205,0.141332509899045,0.294205378631201
538,2,401130,-0.150244825357962,0.142626403474481,0.292871237459994
539,2,401143,-0.156005539753921,0.142325225741887,0.27377345542602
540,2,401979,-0.133167792640257,0.142302534556602,0.350012004550918
541,2,403598,-0.121456488495994,0.141576811247446,0.391538578347245
542,2,404844,-0.154025865415063,0.143072807790122,0.282413936516926
543,2,405100,-0.108428142888314,0.141878365567017,0.445238880709599
548,2,406181,-0.11001633159893,0.141966919487805,0.438891867724321
549,2,406688,-0.0805877756099888,0.141202528076088,0.568549369128089
550,2,407621,-0.2027225252855,0.142016980664389,0.154333442914158
551,2,409016,-0.138924965340809,0.143662452914676,0.334194345551445
552,2,410647,-0.211200779941084,0.141309494208178,0.135912951296991
554,2,419803,-0.199737366582143,0.142354814696139,0.161467389075451
555,2,419943,-0.173491237213863,0.143296719559947,0.226815308550226
556,2,422349,-0.210047944515203,0.141391382728629,0.138283241595126
557,2,425467,-0.174010928127432,0.14101971342003,0.218043354191359
560,2,429095,-0.15277346019934,0.14192765936488,0.282475545323372
561,2,431266,-0.0877938489306375,0.142161062387227,0.537259589007866
562,2,431446,0.0023728825659739,0.142812265480891,0.986752827673881
563,2,432524,-0.0961110019084016,0.141348515698858,0.496976956395556
564,2,434090,-0.148785019049583,0.142524474581544,0.297233940602864
565,2,441927,-0.141325385703498,0.141015849502923,0.316935885242959
566,2,446471,-0.208945040680491,0.142514234574228,0.143501850722678
567,2,449325,-0.218244994829534,0.141635958904919,0.124240230080729
569,2,450017,-0.229471078041422,0.14079477316083,0.104030088291824
570,2,451779,-0.207646700600914,0.141419569511052,0.142912578983277
571,2,451784,-0.207052061378498,0.141935054780716,0.145514787785293
572,2,453525,-0.205444771307828,0.141986391494747,0.148803141068454
573,2,453768,-0.213217737414704,0.14214248244035,0.13450091706852
574,2,454027,-0.192135855832078,0.141631512688454,0.175778545644109
575,2,455029,-0.210082859283179,0.141634442592091,0.138893557085566
576,2,455247,-0.235677791840108,0.141059568125273,0.0956538460293871
579,2,455756,-0.175266450663286,0.151857758381693,0.249219938081447
580,2,457024,-0.216764402179315,0.142189541395798,0.128285472256536
581,2,457298,-0.204970258222848,0.142652571111481,0.15164650742694
582,2,460202,-0.142697573421745,0.143192540695867,0.319668830953246
586,2,464424,-0.166138271699076,0.142376754176155,0.244041721962773
587,2,465824,-0.0460104280849788,0.14403265253331,0.749578488450825
588,2,470145,-0.10979081021024,0.141879936738638,0.439549840661177
589,2,470686,-0.0751834697753171,0.141857685730324,0.596450518274695
