SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
281,2,114528,-0.000258741431423237,0.0581035992350285,0.99644946343735
282,2,116024,-0.000912974623365759,0.0582417360013681,0.987502042414162
286,2,120090,0.0312948591345571,0.0579878155509019,0.58975805597247
287,2,120291,0.0280815417056424,0.058656099193715,0.632413688893431
288,2,120726,0.0291482787650416,0.0583155021391396,0.61750087476327
289,2,121716,-0.0090919154963281,0.0582678716521786,0.876093434557005
290,2,123100,0.00299582077120908,0.0583500429472745,0.959081865332912
291,2,124677,-0.0344953472649226,0.0582409489606743,0.554037710454051
293,2,127887,-0.0519833778878183,0.0586041160238757,0.375668800289392
294,2,128935,-0.043920605727382,0.0585672958552342,0.45380425188735
295,2,129053,-0.0562913559010363,0.0587159600140256,0.338362925639432
296,2,130040,-0.061699338307304,0.0590599628718285,0.296881237165115
297,2,130976,-0.0651994548743608,0.0585666728639497,0.266357778931764
298,2,132199,-0.0687373689624242,0.058827661909915,0.243412512493522
299,2,133355,-0.0462610854505437,0.0592889216844568,0.435757635114737
300,2,133435,-0.0690280819224518,0.0593546572819659,0.24562453420379
302,2,135183,-0.0500431016919513,0.0594415483460082,0.400420867199679
303,2,135402,-0.0676951399892581,0.0593829987860079,0.2550695715034
304,2,135898,-0.0900567143696617,0.059615330525823,0.131777322943835
305,2,135912,-0.0875194071341323,0.0596703458525917,0.143343815980964
306,2,135925,-0.0953562524677021,0.0593642067757486,0.109103884348969
307,2,136002,-0.104093112156606,0.0592778404560669,0.0799520775694097
308,2,136173,-0.0765818863048653,0.0598186860160667,0.201303651219341
310,2,138318,-0.111898218071286,0.0612514406053444,0.0685640991275162
311,2,138695,-0.0990508885636495,0.0602553558287292,0.101097058518598
312,2,138818,-0.0986458963647773,0.0601458955612085,0.101873016301128
313,2,139728,-0.102535892604657,0.0600187794224804,0.0884417989509655
314,2,140174,-0.100104175160471,0.0600304074082659,0.0962903713303565
315,2,140863,-0.102758350446275,0.0599932235933176,0.0876214212407537
316,2,141152,-0.106527124625322,0.0601450476082431,0.077395189471763
317,2,141292,-0.108713107425235,0.0596975758345077,0.0694435132805099
318,2,141545,-0.110959672534527,0.0599794507526034,0.0651546555204582
322,2,146723,-0.1021284427245,0.0599147219203126,0.0891557700698434
323,2,147946,-0.132553140053351,0.0603005725969526,0.0285830041781283
326,2,151397,-0.137099522189777,0.0604246537267711,0.0238754692347238
327,2,153035,-0.0680879852935856,0.0600919274821458,0.257956458898309
328,2,153228,-0.0498576798296927,0.0605822974645735,0.411078153063916
329,2,153455,-0.0627371297927583,0.0610067671249745,0.30448300995769
331,2,153815,-0.0812163533509508,0.0607099679024606,0.181830588124408
332,2,154160,-0.0732845537858258,0.060099506011885,0.223511495343772
333,2,154235,-0.0722996712614397,0.0607055061319044,0.234457593047745
335,2,159870,-0.0473300910533312,0.0592375024697213,0.424834257421314
336,2,161229,-0.0231168750084728,0.0601885285269177,0.701154525027041
339,2,162696,0.0081096636038176,0.0599405166869322,0.892455602006489
340,2,163284,-0.00449512139647557,0.0591472723654994,0.939463110359836
341,2,164166,-0.0266655661251183,0.0596800696488529,0.655287284310996
342,2,165270,-0.00100323016421999,0.0591948869091978,0.986487739001443
343,2,165675,-0.0223236030028835,0.0601614571747738,0.710814284115216
346,2,168062,0.0189905856727509,0.0596239174966519,0.75028937518694
347,2,168518,0.0241193720938785,0.0592771431260331,0.68433419869694
348,2,168980,0.00937480366958343,0.0592607933465852,0.874393036199786
349,2,169651,-0.00183662677541474,0.0592909617197184,0.975305783113305
352,2,170725,0.0050894113468507,0.0593959666511024,0.931764495597232
353,2,171254,0.0207924607694235,0.0594824107266808,0.726880035938993
354,2,172242,0.0216155739785833,0.0587782017067876,0.713281442514936
355,2,173254,0.00311854921843657,0.0583387232481291,0.957398902338099
356,2,173340,-0.00181901549105784,0.0583318189639048,0.975140477407199
357,2,173385,0.00720400951173622,0.0583843611309523,0.901868998258761
358,2,173973,0.00286029774115149,0.0582303187466297,0.960851110073509
360,2,177341,-0.0455807900370258,0.0579813786008181,0.432319834056929
361,2,180314,-0.0654754344486554,0.0579468857104176,0.259276469244784
362,2,180339,-0.0656374120621401,0.0580932937821666,0.259301476949069
363,2,182758,-0.0149784100921067,0.0579840473429509,0.796310882702371
364,2,183619,-0.00312673551205916,0.058217644331161,0.957198433244034
367,2,187176,-0.0232753376509556,0.0585217240497717,0.691076017380763
368,2,191066,-0.000298581045225788,0.0589724084911175,0.995963137138399
371,2,191599,-0.0609711428642476,0.0580646802920376,0.294410889859079
373,2,191763,-0.0448339256666577,0.0583368353924018,0.442682989926135
374,2,191959,-0.0503902855343495,0.0581813777753207,0.387029299185832
376,2,195759,0.0309614159403683,0.0587201480418592,0.598336804325475
377,2,196912,0.012692034613566,0.057789159300924,0.826288944652803
379,2,198110,0.0103034444694629,0.0581368588889613,0.859431418266549
381,2,198805,0.016145672130971,0.05838354359907,0.78229141388365
382,2,198891,0.0134495194234317,0.0579306247085235,0.816543647161765
383,2,199248,0.000232213542437132,0.058067357108415,0.996811497139981
384,2,201782,0.0155430031090872,0.057990101008669,0.788833887330889
385,2,203285,0.00308842147686274,0.057770918180789,0.957395804337275
386,2,203783,-0.00251713223311043,0.0576465989224035,0.965196217145075
387,2,204179,-0.00560710796393732,0.0577854730753513,0.922755115862171
388,2,205406,0.0423482876129005,0.0583364307165693,0.468361416247829
389,2,205834,0.0355849963094733,0.0580694663811441,0.540402860324602
391,2,207192,0.0315038532940558,0.0580217927199279,0.58749596406768
392,2,207561,0.0113319131136257,0.0577862990047774,0.844644466842212
393,2,208682,0.049824699653807,0.0576312467695788,0.387876688883723
394,2,210102,0.0476251568567494,0.0577856525291361,0.410399918938344
396,2,214801,0.0441993959244602,0.0577906077254761,0.444889895247031
397,2,215016,0.0557182771592522,0.0577293468380295,0.335123499962458
398,2,218876,-0.00516042561276858,0.0584024419776432,0.929640850653713
399,2,227511,-0.0364244217502172,0.0587844968637659,0.535903560535474
400,2,230378,-0.044986273495866,0.0580258718859884,0.438693512762436
401,2,231943,-0.0569731502489811,0.058162761941669,0.327980692754784
402,2,232156,-0.0441337944182704,0.0581704734637787,0.448539786803325
403,2,232789,-0.0592997569439632,0.0579258104842911,0.306669009200445
404,2,238524,-0.0431953661488967,0.0580478611042684,0.457290676930146
405,2,241518,-0.0216541426592219,0.0585863681731955,0.711894280495966
406,2,250396,-0.0801401119560327,0.0580417232586555,0.168234693788463
407,2,250466,-0.0632216343090596,0.0580802959567733,0.277107673551277
408,2,252305,-0.0509012783918987,0.0582689514521181,0.38295315944386
409,2,254571,-0.0327292515086852,0.059125534264563,0.58023367790538
410,2,254742,-0.0328731064880476,0.059071871576393,0.578226208151155
411,2,254908,-0.0389636444658274,0.0595130775247998,0.513082602582539
413,2,255862,-0.0451638501606428,0.0591416534457829,0.445582643734698
414,2,255975,-0.0385912119902189,0.0589410088894493,0.51305963155926
415,2,258311,0.00670990191625867,0.0580018408355207,0.907968535132678
416,2,259284,0.0029612947540309,0.0581980297847479,0.959447471295313
417,2,266330,-0.00620002732056762,0.0584475509480664,0.915580340889949
418,2,267100,0.00502649145355666,0.0584436099333359,0.931510540013611
419,2,268086,-0.0043078106507104,0.0584480327980218,0.941288249042345
420,2,274614,-0.0293852595608534,0.0580723142841862,0.613164417464102
421,2,274729,-0.0209009596902511,0.0584005244809703,0.720639586905811
422,2,275746,-0.0410273319088171,0.0583447705700365,0.482402217676505
423,2,277029,-0.046840740252422,0.0580607999699279,0.420351849995055
424,2,277741,-0.0410151604173057,0.0580961157374482,0.480661263289931
425,2,278218,-0.0413682722174107,0.05799032565093,0.476091226607102
426,2,278379,-0.0301033834690309,0.0594466685023182,0.612896832592871
427,2,279910,-0.061137306916109,0.0579203986705026,0.291900228741476
429,2,283431,-0.0292206813821926,0.0588408214727202,0.619776310306543
430,2,283573,-0.0522202490708676,0.0580888381675101,0.369280276073825
431,2,286762,-0.0432714152912741,0.0582586486905861,0.458129067533809
432,2,287187,-0.0719089650077295,0.0579057631062345,0.21512469063705
433,2,288379,-0.019868854089235,0.0575826182120471,0.730262653973342
434,2,294941,-0.0559405189413125,0.057549811613281,0.331697958301641
439,2,297610,-0.0228311369081854,0.0579057076961546,0.693611463727581
441,2,299680,-0.0449958734355139,0.0576904034586472,0.435940459122187
442,2,299708,-0.0520957500825565,0.0577954051141217,0.367999710847912
443,2,299759,-0.0466428807706657,0.057612377934964,0.41871649120528
444,2,300111,-0.0319242164530572,0.0580438862338109,0.582666264124134
446,2,301710,-0.0432801905606844,0.0576352883397109,0.453193781959696
447,2,303446,-0.0251081046419067,0.0580292396387525,0.665511317156699
448,2,303854,-0.0101397453070573,0.0580532481041249,0.861444698996644
449,2,304472,-0.0305011229610923,0.0575422768732401,0.596400400227421
450,2,304691,-0.0342228628568327,0.0584694140093471,0.558711765713628
451,2,308097,-0.0227156704760414,0.0578685515703093,0.694896825142866
453,2,309402,-0.0440992485270231,0.0574811231085916,0.443478212324761
454,2,310030,-0.0432756505254208,0.0578063663574091,0.454578023670413
455,2,310113,-0.0336557525579255,0.0576630452535056,0.559820195020705
456,2,310972,-0.0748047253393063,0.0576411255967331,0.195214934598174
457,2,312659,-0.0167961760015567,0.0575473778187292,0.770559823467746
460,2,318265,0.000368040790574009,0.0583022717128012,0.994966847687409
461,2,318379,0.0156968431088275,0.0584690430860138,0.788498871696375
462,2,321266,0.0246731235808579,0.0580687654377123,0.671172147767863
463,2,322957,0.0427527876559018,0.0575201806741618,0.457815103279262
464,2,325221,0.0355244517825603,0.0578502894458038,0.539560905967917
465,2,332691,0.0466983382314162,0.0584178943044686,0.424605260525711
466,2,333006,0.0953122451001605,0.0581349962204214,0.102000295526679
468,2,335046,0.0779856876874986,0.0576218465964968,0.176792326516823
469,2,335049,0.0672221365715258,0.0579063972829489,0.246476836487561
470,2,335995,0.080613704078462,0.057529261769899,0.162013577465113
471,2,336060,0.0869784375696855,0.0574250596937705,0.130757817311889
472,2,338292,0.0373011530785136,0.0575735126351478,0.517478946223691
473,2,339568,0.0311437920064327,0.0576706872570618,0.589518163876381
474,2,340466,0.0398190314852717,0.0581554325590722,0.493982479955987
478,2,348480,-0.0313156962823858,0.057584522871604,0.586907666368968
479,2,350086,-0.0681483331453093,0.0574970644410318,0.236716331110607
480,2,351083,-0.0420437074676424,0.0583129927608109,0.471386315729296
481,2,351335,-0.0435729980854971,0.0576533431023013,0.450287683566096
482,2,351417,-0.0551332033535617,0.0576161837825163,0.339270182572449
483,2,351450,-0.0287967434269825,0.0577343609286658,0.618245054254323
484,2,352302,-0.0383424872503108,0.0581750822827154,0.510269087472808
485,2,352469,-0.0249019097635459,0.0576069985591921,0.665807457460586
486,2,352562,-0.0166037159748858,0.0578509971512268,0.77427436348986
487,2,352944,-0.022731416234459,0.0576781744580291,0.693739449815829
490,2,355266,-0.0408347055807588,0.057649907867182,0.479212694675494
491,2,358277,-0.00773253523097426,0.057698501504463,0.893466118792565
492,2,358926,-0.0115612976786372,0.0577815947827879,0.841528411076102
493,2,358948,-0.000839625477528985,0.0578031614795652,0.98841886328021
494,2,359515,-0.0177600928613763,0.0577086314049572,0.758450621772229
495,2,363190,-0.0218128122198666,0.0582695777168053,0.708373862178963
496,2,363588,0.0187669087893798,0.058502546820293,0.748560957074486
497,2,363888,0.00542126009463943,0.0580082382974233,0.925593746103388
498,2,363954,0.0271883684413416,0.0577603433380452,0.638138598318618
499,2,364199,0.0163530126184601,0.0576934042326282,0.777000494085247
501,2,365981,0.00927737040468048,0.0588612349547498,0.874850877567835
502,2,366047,0.0244266720184675,0.057788556069759,0.672778469663776
503,2,366936,0.0138267292765913,0.058463744406404,0.813181167092466
504,2,369530,0.0569808188085619,0.0576275095160305,0.323448984250757
506,2,369931,0.0298564567436446,0.0580814010989326,0.607542129762908
507,2,371033,0.0738451177955854,0.057815441224131,0.202351331906917
508,2,372919,0.0255566163167384,0.057682566953012,0.657996509350445
509,2,373518,0.0584958290938307,0.0575817312104954,0.310384779835048
510,2,376157,0.0292664297243552,0.0577721114256907,0.612762968518115
511,2,376172,0.0288118279218052,0.0581906633430255,0.620817806046913
514,2,381433,-0.000677551146517408,0.0581688107936588,0.990713019386628
515,2,381922,0.0228442201345029,0.0586080045032883,0.696934396593335
516,2,382146,0.0105881476456827,0.0577359718350822,0.854598020538402
517,2,384206,-0.0155434835620285,0.0579125480737196,0.78855146481234
518,2,384955,-0.0159055098877995,0.0577832454491704,0.783276294239412
520,2,387301,0.00348699306527389,0.0580833161541482,0.952162263994577
521,2,388313,-0.0234846416846895,0.0577251905949599,0.684375564194956
524,2,390138,-0.00698775002354655,0.0579172626980713,0.904036465006652
525,2,391233,-0.0200760177593289,0.058230548011976,0.730474263533271
530,2,395606,-0.0134428792928938,0.0578979200259504,0.816530876121403
531,2,395726,-0.0182402518236087,0.0578730378495932,0.752813481164495
532,2,395853,-0.00846963104183029,0.0580442659565453,0.884070390708428
533,2,396484,-0.0166897993270927,0.0577826187968606,0.772875115012673
534,2,396705,-0.0123971233922438,0.0577577855225048,0.830172049469597
535,2,398759,-0.0129190846604708,0.0582297352367081,0.824548015650792
536,2,400386,0.00283815179260852,0.0579085885904548,0.960938331021998
537,2,400847,-0.00848392176685026,0.0578536885605382,0.883496386177891
538,2,401130,-0.00490328928758521,0.0583850369139404,0.933118387863738
539,2,401143,-0.00767469507132879,0.0582684492784671,0.895286573597788
540,2,401979,-0.0126007230042076,0.0582299328644456,0.828804102212008
541,2,403598,-0.00307511009745626,0.0579251366009017,0.957692091502869
542,2,404844,-0.00637181375275742,0.0585714546144709,0.913433233766549
543,2,405100,0.00458225169349327,0.0580357687275371,0.937112639342494
548,2,406181,0.000544987958121607,0.0580738512400332,0.992517747259969
549,2,406688,-0.00544406638886616,0.0577379950523919,0.924932966251019
550,2,407621,0.00314121173288781,0.0582120289345265,0.956996318151765
551,2,409016,0.0317855336700523,0.0587708972031536,0.588960364510262
552,2,410647,0.0214246854817942,0.0579270521794009,0.711711350634531
554,2,419803,0.0156993961667785,0.0583390963400947,0.788005394033346
555,2,419943,0.0133299881898247,0.0586852235872199,0.820443369579662
556,2,422349,-0.00119835221669246,0.0579696217279897,0.983518926857417
557,2,425467,-0.0251753903305674,0.0577460102428504,0.663126714893336
560,2,429095,-0.060105072881968,0.0580154667604425,0.300902883290735
561,2,431266,-0.0655357544496751,0.0580305144039132,0.259524379139506
562,2,431446,-0.0338587249433422,0.0583422281942425,0.562051048854974
563,2,432524,-0.0443834473564385,0.0577613047518619,0.442766807523955
564,2,434090,-0.0817118532160324,0.0581799294289503,0.161058776896026
565,2,441927,-0.00632024997642089,0.0577167600256906,0.912864507229807
566,2,446471,-0.0143571113250149,0.0584203016557006,0.806014318644862
567,2,449325,-0.0386195596115612,0.0580472301840974,0.506284963613354
