SNP,Chr,Pos,Effect,SE,RET2_EMP70_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
157,1,186896,0.00139784067424426,0.0783935800802855,0.985783699837854
161,1,190132,-0.040568337405235,0.0771967553734856,0.599552608921159
162,1,190148,-0.0390560374357201,0.0772222644332577,0.613339857153476
163,1,190165,-0.0371663412897165,0.0778187087183345,0.633229366334833
164,1,190169,-0.0434258371891814,0.0777124104383984,0.576651276253028
165,1,190933,-0.0133877000056229,0.0771130035405307,0.862270348988929
166,1,192149,-0.0323726215944296,0.0777276794634259,0.677306297151921
168,1,192303,0.0512023322338298,0.0926457638697869,0.580840678042031
171,1,192795,-0.041074147423925,0.0769392538950358,0.593780182121058
173,1,194187,-0.0138671777115513,0.0770305387047224,0.857238735525076
174,1,194867,0.0370737281064558,0.0769668617215742,0.630328718239722
190,2,8314,-0.0408643411449525,0.0782655353447736,0.601911238437418
194,2,8498,-0.0299196837083818,0.0781648639485595,0.702115764538644
195,2,8651,-0.0294264967422977,0.0782386101980425,0.707059415862047
197,2,9812,0.00952878911901689,0.078717622238229,0.903720094600829
198,2,9932,-0.0173928964145427,0.0784035350288921,0.824568147402077
199,2,10135,-0.00643494271428513,0.0781079708215598,0.934387079479895
200,2,11616,-0.00956244874692114,0.078024156203973,0.902527221335726
201,2,12133,-0.00909806756955578,0.07833450690353,0.907604617947524
202,2,12194,-0.0269111306989309,0.0786258755650461,0.732352816457325
203,2,12359,-0.0297217200081726,0.0783930404257623,0.704813914996015
204,2,13061,-0.0130346527959943,0.0784001602030887,0.868049112852127
205,2,14298,-0.025766200604882,0.0786386101188766,0.743368047182603
206,2,15222,-0.0216611749003048,0.0794091547889724,0.785182362247411
207,2,17986,-0.0353356214177872,0.0780031464845991,0.650825239119425
208,2,19770,-0.0312269834900076,0.0785476989419447,0.69119896647022
209,2,19836,-0.040886866510992,0.0783192068930568,0.601960061317945
210,2,19851,-0.0354201173647306,0.0785562129351495,0.652346523234933
211,2,21595,-0.0414612817954105,0.0782231638171163,0.596418523214208
212,2,22385,-0.017312728467799,0.0783229113390423,0.825186779570083
213,2,23441,-0.0128024077048843,0.079086163503259,0.871493569991449
214,2,24209,0.000363495549646986,0.0784378682149722,0.996305086760019
215,2,24341,0.00411503428476334,0.0786230955810249,0.9582883853542
216,2,26815,0.0228051004398833,0.0785198017763124,0.771652053217554
217,2,28209,-0.0310421355698089,0.0785382303064249,0.692898071259529
221,2,41245,0.0406417448712644,0.0782243822009436,0.603700491754916
222,2,43214,0.0810297204760716,0.0794059714561155,0.30821454363375
223,2,47104,0.0681537087952905,0.0772209473216948,0.378063537552824
224,2,50915,0.0198573063098315,0.0780584990422572,0.799342352420178
225,2,55834,0.0455901132551019,0.0776670303065531,0.557582680844643
226,2,56422,0.0258054514922927,0.0778317293891774,0.740422515925735
227,2,57715,0.0268796523947996,0.0775740487979128,0.729171065753735
228,2,59046,0.047008962544819,0.0779395811727958,0.546798749772488
229,2,59191,0.0339586713630815,0.0775121763918327,0.661576272237315
230,2,59383,0.0259936514133142,0.0775432340218305,0.737662061444173
231,2,59477,0.0341783196011239,0.0787014793847073,0.664351913631521
233,2,60471,-0.00204638530710433,0.0776599540228009,0.978992596909604
234,2,60478,-0.00298111263372036,0.0777484880442514,0.969435857615721
235,2,60786,0.0040113422264777,0.07762051657638,0.958813788097241
236,2,61035,-0.00649185108346551,0.0776144430600507,0.933388240181651
237,2,61071,0.0141484063784374,0.0772594488274603,0.854802335005669
238,2,61675,0.0193052089996879,0.077478739957177,0.80337588277776
240,2,62939,0.0559449186328665,0.0772942826128915,0.469673325439829
241,2,63527,0.0282376824115219,0.0776274214685319,0.716255655851746
242,2,63857,0.0104927398853597,0.0776580223208381,0.892598202472648
243,2,65527,-0.03436935137419,0.0773823780829377,0.657206586366662
247,2,67976,-0.0286598894862334,0.0785040594944343,0.715273863229958
250,2,72389,-0.0441157441564914,0.0779993296718948,0.57203094568612
251,2,72392,-0.00272579350267144,0.0785651471926074,0.972342804256365
252,2,73646,-0.0840113282075023,0.0768245225534315,0.274898792231797
253,2,74564,-0.0946031536608362,0.07663820781494,0.217870384442446
254,2,74739,-0.0859004313411485,0.0769202174283941,0.264862005122057
257,2,80873,-0.112479310326689,0.0770074602415583,0.14500681429242
258,2,81501,-0.114699946511459,0.0769852712730836,0.137144855656993
259,2,83526,-0.116722859691764,0.0768564673231413,0.129730029625364
260,2,83845,-0.120264802869467,0.0769145303214166,0.118803743748822
263,2,84447,-0.107790757406522,0.0779550055345722,0.167621618396455
264,2,87391,-0.147367722857553,0.0764382473263856,0.0546655177818346
265,2,87562,-0.148969019257729,0.0766249466437091,0.0526736882286189
266,2,87849,-0.150441210419151,0.0766094625647386,0.0503445256313691
267,2,87878,-0.152775356003069,0.0769292219567727,0.0478152595566821
269,2,89785,-0.126847028532891,0.0770712520730731,0.100686520180622
272,2,93721,-0.178966362490209,0.0765423466787716,0.0199380846955321
273,2,93952,-0.190139577889745,0.0762434328815064,0.0130936279729976
274,2,95085,-0.220178758872938,0.0761227146616779,0.00405994936896781
276,2,107124,-0.0993210626859327,0.0768762599174911,0.197216135626355
277,2,111645,-0.0845201478450096,0.0769758087055605,0.272948839521835
278,2,111916,-0.084942660524885,0.0771565557622271,0.271684623286314
279,2,111931,-0.0797535862286487,0.0772906041486715,0.302841094234826
280,2,111999,-0.0875080527357984,0.0769883523984825,0.256459759703126
281,2,114528,-0.0735384611911575,0.0774741473238533,0.343168277506369
282,2,116024,-0.0538894656078853,0.0777044848314975,0.488440554305866
286,2,120090,-0.054599851364122,0.0773957649580466,0.480987385035749
287,2,120291,-0.0615990511451558,0.0782673644038772,0.43179023243276
288,2,120726,-0.0299453747657229,0.0778670966765543,0.700787359063737
289,2,121716,-0.0593847028839167,0.0777307172764923,0.445389581626985
290,2,123100,-0.0382819729085039,0.0778756150933518,0.623322908474338
291,2,124677,-0.0654177760087387,0.07771699573959,0.400501422304887
293,2,127887,-0.0913398168597066,0.0781773182083319,0.243447121257264
294,2,128935,-0.0867307786416999,0.0781180115299173,0.267645609193022
295,2,129053,-0.0885949122516128,0.0783507234201877,0.258928890985082
296,2,130040,-0.134327724971966,0.078647270233872,0.0885197745448946
297,2,130976,-0.121984395388806,0.0780587856391886,0.119013371094851
298,2,132199,-0.111146116211747,0.0784686949117482,0.157528851706283
299,2,133355,-0.112653752494666,0.0789964584873655,0.154734527881924
300,2,133435,-0.0939086266968974,0.0792373929105436,0.236753234665557
302,2,135183,-0.168669914587252,0.0789299549052889,0.0332884161555199
303,2,135402,-0.159942687111807,0.0789693339319039,0.0435807000299935
304,2,135898,-0.174738041516323,0.0793045999277173,0.0282134456497912
305,2,135912,-0.169871728191223,0.0793939069432773,0.0330718678477416
306,2,135925,-0.165703403444428,0.0790546494225151,0.0367883381914561
307,2,136002,-0.154522417144579,0.0790589356333415,0.0514286161361331
308,2,136173,-0.165073992103361,0.0795642859810021,0.038736182693454
310,2,138318,-0.115412628350033,0.0819312822520201,0.159818408659222
311,2,138695,-0.0864386387299636,0.0806218817927676,0.284385717203158
312,2,138818,-0.0837295770238691,0.0804816652877226,0.298886599106672
313,2,139728,-0.0706760267839484,0.0803724661967871,0.379806378078278
314,2,140174,-0.0685378561178271,0.0803777118389174,0.394405372323729
315,2,140863,-0.0509636042207109,0.0803821487829679,0.526480710452517
316,2,141152,-0.0478298729882169,0.0806142732082474,0.553348524311939
317,2,141292,-0.0586829777084774,0.0800136030878485,0.463793653218653
318,2,141545,-0.10069857804497,0.0802859079452786,0.210581140879602
322,2,146723,-0.0930944754950811,0.080166493352449,0.246319134142741
323,2,147946,-0.0691764126272834,0.0809715602476359,0.393501713978527
326,2,151397,0.0447421631566367,0.0812229622630531,0.582080784838592
327,2,153035,-0.0139527697680246,0.0803698573772084,0.862273840854098
328,2,153228,-0.00361964817118388,0.0809595395555366,0.964364263388567
329,2,153455,-0.0182852683008647,0.0815650208774546,0.822746731562793
331,2,153815,-0.0117050061707065,0.0812554765612247,0.885541684791649
332,2,154160,-0.00217534912062223,0.0804063753700587,0.978431604320172
333,2,154235,-0.0196174758766412,0.0812026655482697,0.809240780719076
335,2,159870,-0.0122930052746493,0.0791555802148222,0.876672149027184
336,2,161229,-0.0187227312485347,0.080367110452164,0.815923534517408
339,2,162696,-0.040897490939755,0.0799978499721141,0.609507957415185
340,2,163284,-0.034487393226831,0.078945649174778,0.662487357426999
341,2,164166,0.0253384905888132,0.0796887833373292,0.750697155242066
342,2,165270,0.0469814820638383,0.0789903713443103,0.552375057990173
343,2,165675,0.052629191533599,0.0802871699699043,0.51256522975908
346,2,168062,0.117425538594956,0.0793684391437069,0.139898798945505
347,2,168518,0.0972859725912623,0.0789887472309909,0.218902152736902
348,2,168980,0.0970176039286881,0.078952021738635,0.219958890539288
349,2,169651,0.11037176923148,0.0789400042168935,0.162939005247897
352,2,170725,0.122617360080556,0.079030181809151,0.121671802063445
353,2,171254,0.093947339913961,0.0792699675691363,0.236752700850862
354,2,172242,0.0970133311938559,0.0783186031368432,0.216279303574693
355,2,173254,0.0872181883385994,0.077748715741473,0.2627117322139
356,2,173340,0.0886357821104227,0.0777347309482936,0.254961874274054
357,2,173385,0.0846846048574553,0.0778190502475792,0.277238382369943
358,2,173973,0.0864498950189967,0.077606114494148,0.266055421110112
360,2,177341,0.0486831626187013,0.0774341685760334,0.529949528417899
361,2,180314,0.0196036117192649,0.0774964814884215,0.80044535349526
362,2,180339,0.0219422010970806,0.0776905327665428,0.777778707918719
363,2,182758,-0.102273247368347,0.0772290559161891,0.186265336229524
364,2,183619,-0.0380315785856025,0.0776991667706563,0.624811478563448
367,2,187176,-0.0734029076319311,0.0780509691958514,0.347630709091221
368,2,191066,0.0174462488111331,0.0787274096065287,0.824750900399856
371,2,191599,-0.0106543568705669,0.0776398983794035,0.890928928116492
373,2,191763,-0.0239891836311568,0.077939015504946,0.758420395348512
374,2,191959,-0.00756689708277036,0.0777582366844508,0.922532960335395
376,2,195759,-0.0547576544631465,0.0783727888383782,0.485210847415883
377,2,196912,-0.0302756345602083,0.0771415929782702,0.69494905164929
379,2,198110,-0.0275710021464792,0.0776069375017264,0.7226035073083
381,2,198805,-0.0335978260849273,0.0779346309874518,0.666656867772552
382,2,198891,-0.0175015753782668,0.077342313205941,0.821109024897071
383,2,199248,-0.0282097172152971,0.0775100274516091,0.716113786859552
384,2,201782,-0.0210783099839174,0.0774211732522333,0.785585046112486
385,2,203285,0.00118579141102831,0.0771290834105374,0.987742399543568
386,2,203783,0.0195827141924729,0.0769559707462522,0.799283375609919
387,2,204179,0.0234703857488739,0.0771391436030913,0.761108802121568
388,2,205406,0.00857678779908683,0.0779405775340879,0.912438082331693
389,2,205834,0.0184533817421419,0.0775623905239255,0.812083800499847
391,2,207192,-0.0118400859756664,0.0774935128775174,0.878652683920958
392,2,207561,-0.016820321351202,0.0771483395492077,0.82753506060651
393,2,208682,0.00722538829931185,0.0770227794144104,0.925314532845028
394,2,210102,0.0228926501822933,0.0772130455205477,0.76703269286967
396,2,214801,0.00654161104155637,0.0772181987832388,0.932535260614554
397,2,215016,-0.00800530164913893,0.077173748145924,0.917441818852481
398,2,218876,0.0194815802312986,0.0779658992897762,0.802830841429035
399,2,227511,0.00811022561278152,0.0785234876260098,0.91779616703482
400,2,230378,0.00850082502114746,0.077533786372591,0.912756976460347
401,2,231943,0.00360606711180145,0.0777571666481393,0.963036782129954
402,2,232156,-0.00443752124161068,0.077725170866861,0.954503844749619
403,2,232789,-0.00467484037722432,0.0774499043938641,0.951903441987988
404,2,238524,0.00354159745827143,0.0775590692772808,0.963604493855139
405,2,241518,0.0223925043064677,0.0782235427104149,0.774844637078838
406,2,250396,0.0207028050960356,0.0776914963783439,0.790029357982265
407,2,250466,0.0253851582727335,0.0776601180544101,0.743956094349729
408,2,252305,0.0151162925428461,0.0778735956096068,0.846198905376292
409,2,254571,0.0353848432498147,0.0789491108054087,0.654285179200804
410,2,254742,0.0396511623823206,0.0788720307709399,0.615469153954984
411,2,254908,0.0323259743544697,0.0794843252619743,0.684477586225189
413,2,255862,0.0637551982793743,0.0789511429099636,0.41990658497577
414,2,255975,0.0578556070727572,0.0786784918476913,0.462619447940821
415,2,258311,0.0012381171687571,0.0774385370609169,0.987252690252736
416,2,259284,-0.0230943291863749,0.0776895867567508,0.766439698716099
417,2,266330,-0.0659203502759739,0.0779544820682449,0.398334142251664
418,2,267100,-0.0589175599265213,0.0779646725134298,0.450335680914721
419,2,268086,-0.0453825644564794,0.0779960060222906,0.561034035173972
420,2,274614,-0.026792915574211,0.0775461872748329,0.729917450711193
421,2,274729,-0.0517360979121603,0.0779348847698029,0.50722765983896
422,2,275746,-0.0269838499244349,0.0779362413084683,0.729376285807281
423,2,277029,-0.0277645166338767,0.0775731659165175,0.720621642760763
424,2,277741,-0.0351733137332689,0.0775951200184585,0.650616384822561
425,2,278218,-0.037506387076192,0.0774517877006708,0.628505472155657
426,2,278379,-0.0581775256600441,0.0793344741311678,0.463850229051055
427,2,279910,-0.0211361078116535,0.0774421336325656,0.785068343520724
429,2,283431,-0.00826873213849688,0.0785834076241023,0.916259126582105
430,2,283573,-0.0200475906714336,0.0776346369213029,0.796379911455676
431,2,286762,-0.0178530592958277,0.0778349102178777,0.818713532135629
432,2,287187,-0.0170273633579178,0.0774722089014319,0.82616429739832
433,2,288379,0.0132886234694742,0.0768871118625475,0.862881819659357
434,2,294941,-0.0982300680446623,0.076758511020292,0.201481000810771
439,2,297610,-0.0428929197555503,0.0772920646229028,0.579283078719199
441,2,299680,0.0332560193000278,0.0770673166936512,0.666354388096626
442,2,299708,0.0304836767696704,0.0772331978363301,0.693305213765606
443,2,299759,0.0264020380590368,0.0769756840507786,0.731808698036526
444,2,300111,0.0242088885462594,0.0775157193775651,0.754989790719877
446,2,301710,0.0699715234799261,0.0769190506040208,0.363613344539995
447,2,303446,0.0462812377628513,0.0774550577590728,0.550540845365634
448,2,303854,0.022924060898328,0.0774994750729503,0.767559544706032
449,2,304472,0.0121218626635697,0.0768514019761712,0.874758811777941
450,2,304691,-0.0247794181567733,0.0780880784928344,0.751183462669741
451,2,308097,0.0416270743197146,0.0772442375000377,0.590294165886918
453,2,309402,0.00803961591828783,0.076804658096544,0.916692237333302
454,2,310030,0.0426756502698655,0.0772039582853396,0.580774156035813
455,2,310113,0.0243509367931184,0.07701101061768,0.752037049204855
456,2,310972,0.0106036973804971,0.0771368116427152,0.890740753156969
457,2,312659,0.0537512005708177,0.0767863459105111,0.484382199953916
460,2,318265,0.0504783500106708,0.0777918196463936,0.516831269840108
461,2,318379,0.0546916543563333,0.0780145292736796,0.483737122364429
462,2,321266,0.119058969494715,0.0772869196283001,0.124339254133855
463,2,322957,0.0839501861570664,0.0767241114428625,0.274620966440373
464,2,325221,0.13370360372977,0.0769476378351809,0.0831548597446235
465,2,332691,0.064559436577125,0.0779874603598213,0.408332776958747
466,2,333006,0.128192848259331,0.0776104724634862,0.0994754050881624
468,2,335046,-0.00404950339701495,0.0771288080842748,0.958157504331841
469,2,335049,0.00252895403275172,0.0774569857965076,0.973972320064812
470,2,335995,0.0170006011757841,0.0770141696077858,0.825417516306078
471,2,336060,0.019366252998881,0.0769088668131643,0.801336159321264
472,2,338292,0.00318471414955817,0.0769107453091229,0.966994107546594
473,2,339568,-0.00946643388813045,0.0770251308782696,0.902255761259049
474,2,340466,0.00409896561877554,0.0776933887639799,0.957954386400173
478,2,348480,-0.0759274171007721,0.0768059000870835,0.323554448775297
479,2,350086,-0.0829645645443618,0.0767889141963318,0.280691135601415
480,2,351083,-0.0867880362413446,0.0777727550119803,0.265216185827482
481,2,351335,-0.0634644275549231,0.0769599807583912,0.410131777765458
482,2,351417,-0.0546553549014572,0.0769669617915315,0.478101977999139
483,2,351450,-0.0556623736770175,0.0770502112702827,0.470516519007424
484,2,352302,-0.0183685230422535,0.0777100128860346,0.813280598146846
485,2,352469,-0.0311515458896507,0.0769124352206764,0.6857036401308
486,2,352562,-0.0270384367404439,0.0772313130550669,0.726474836213785
487,2,352944,-0.0450408764203796,0.0769845996425493,0.558878829963782
490,2,355266,-0.0472732054344381,0.0769808079920658,0.539550884803872
491,2,358277,-0.0417083532403249,0.0770020820542988,0.588399772265884
492,2,358926,-0.051156876692997,0.0770993617796005,0.507431422460235
493,2,358948,-0.0382243903561827,0.0771450453483742,0.620564490088505
494,2,359515,-0.0330108789867076,0.0770359408551168,0.66853924383894
495,2,363190,-0.0621851294499683,0.0777395617039143,0.424297355692894
496,2,363588,-0.0865085040414556,0.0779811492002622,0.268033755994619
497,2,363888,-0.069675127338414,0.0773577586755221,0.368368825432827
498,2,363954,-0.0713908163725167,0.0770452343419536,0.354762594060623
499,2,364199,-0.0795305927969746,0.0769176863607196,0.301857940536332
501,2,365981,-0.0853244463312355,0.0784558954532249,0.277537292240576
502,2,366047,-0.0843787567357663,0.0770410786110788,0.274156582246365
503,2,366936,-0.0823347783517794,0.0779368538417276,0.29149455914045
504,2,369530,-0.0495259841841579,0.0769986978448398,0.520508379137715
506,2,369931,-0.0543652598621115,0.0775183479239954,0.483564665930342
507,2,371033,-0.00115224689269537,0.0773663709212272,0.988125653783621
508,2,372919,0.0220504496954146,0.0770233095129913,0.774829459249551
509,2,373518,0.056340652659558,0.0769300875264594,0.464433779234437
510,2,376157,0.0432538414135792,0.0771240690208132,0.575266144346184
511,2,376172,0.0460146693576862,0.0776775627805441,0.553975106357049
514,2,381433,-0.0327581971359003,0.0776404558200756,0.673338967623355
515,2,381922,-0.0348914867719314,0.0782411744501636,0.655908284801813
516,2,382146,-0.0504682153101729,0.0770389973108387,0.512830295691649
517,2,384206,-0.0348961064932816,0.0773034635416221,0.651966152672782
518,2,384955,-0.0231955443685554,0.0771436556276737,0.763835631579119
520,2,387301,-0.0337920180293277,0.0775254088378593,0.663187953823171
521,2,388313,-0.0113248622299693,0.077083456059164,0.883281484407969
524,2,390138,-0.0253013048355729,0.0773140458479577,0.743670012415734
525,2,391233,0.027425182654044,0.0777418249623307,0.724469501788198
530,2,395606,-0.0499715142791021,0.0772584883704408,0.518175667656518
531,2,395726,-0.043240510787166,0.0772417265972236,0.575965678407262
532,2,395853,-0.050337004541923,0.0774497496898259,0.516159416867076
533,2,396484,-0.0320533999722086,0.0771346694949061,0.677990969593779
534,2,396705,-0.0209945352865444,0.0771081993570044,0.785570758685267
535,2,398759,-0.0428404978759917,0.077713330786389,0.581802026581159
536,2,400386,-0.0291118334333016,0.0772973326794718,0.706681224040608
537,2,400847,-0.0263166610120819,0.0772289536511899,0.73348578199972
538,2,401130,-0.060539617352834,0.0778828468352898,0.437492703174196
539,2,401143,-0.0555115470611249,0.077738825969575,0.475651141626896
540,2,401979,-0.0830115301936001,0.0776211308356624,0.285599928257416
541,2,403598,-0.08396686830512,0.0772057592897332,0.2775258474321
542,2,404844,-0.0641636862022523,0.0781242808252913,0.412028170675411
543,2,405100,-0.0573615786076405,0.0774229051727249,0.459254857646467
548,2,406181,-0.0733098828386747,0.0774350021880389,0.344425019515791
549,2,406688,-0.0655604554655361,0.0770067944481589,0.395146918720739
550,2,407621,-0.0659654769198059,0.0776386890330525,0.396097255062823
551,2,409016,-0.0869191235434878,0.0783599070417457,0.268086275650095
552,2,410647,-0.0578251507933,0.0772909786178599,0.454868567946651
554,2,419803,-0.0416302103933347,0.0778638290024514,0.593225700554528
555,2,419943,-0.057974250910939,0.0782944126363219,0.459510275310472
556,2,422349,-0.0297055427250192,0.0773779776820291,0.701282382898725
557,2,425467,-0.0280561142901142,0.0771018363977437,0.716162578406265
560,2,429095,-0.049529877267993,0.0775281481085681,0.523326258539569
561,2,431266,-0.0633396177043819,0.0775419627280521,0.414569014963846
562,2,431446,-0.0738413341359156,0.0778295230210257,0.343393087020826
563,2,432524,-0.0524721419947414,0.0771298815026912,0.496754850766575
564,2,434090,-0.0622672605766781,0.0778210396412767,0.424171289562349
565,2,441927,0.0182660427615139,0.0770516671481311,0.812746000621864
566,2,446471,0.0419066443214858,0.0779705514702007,0.591283309881853
567,2,449325,0.0115994307716166,0.077543811544634,0.881177065074821
569,2,450017,0.0218429342844395,0.077107531751915,0.777129130715443
