SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
82,1,106800,-0.0771537961590061,0.122003825964638,0.527542541522089
83,1,107970,-0.137184251249524,0.121492045156349,0.259596072851214
84,1,109000,-0.036390529085197,0.121910368273339,0.765495431343886
85,1,112549,0.08705614547827,0.121699557499162,0.474873946625815
86,1,112742,0.0986981332384673,0.122149310909064,0.419627727208247
87,1,113050,0.0740602767460637,0.121992870463066,0.544183505655611
88,1,113135,0.0711483668324646,0.121686745110524,0.559133307571401
89,1,114076,0.0690004670239282,0.12169024899097,0.571062854443437
90,1,114628,0.119375108870544,0.121888160486908,0.328061837783618
91,1,116283,0.0400157743582679,0.122714017197554,0.744549734713341
93,1,127853,-0.114178243898016,0.122353157229459,0.35136182909222
94,1,128302,-0.085338153935314,0.121948870058457,0.484521636272557
95,1,128704,-0.0693398577744413,0.12209913964374,0.570465253129286
96,1,128911,-0.0377487358468992,0.122151900421211,0.757480183880113
97,1,130267,0.136926850036688,0.121892838839345,0.262057383757063
98,1,130271,0.139730708963428,0.122029022943505,0.252959521274992
99,1,130613,0.167241378159185,0.123076442302163,0.175064410498498
100,1,132012,-0.0339137184723277,0.123122757769158,0.783134474580978
101,1,133231,-0.126036671063696,0.122078045857356,0.302578937212943
102,1,137074,-0.158290722975805,0.121797297796081,0.194577842448891
103,1,137304,-0.198405303204809,0.121673377683183,0.103858471105557
104,1,139686,-0.257383375695767,0.121521556098696,0.0348730235952533
105,1,149562,-0.308397471922892,0.121466199706253,0.0115470521398614
106,1,150447,-0.315653120685865,0.122785779392595,0.0105566405959286
108,1,154084,-0.261366051149533,0.123531910358463,0.0350635284356109
110,1,157269,-0.322466192870119,0.120843804033985,0.00797170061259893
111,1,160054,-0.292192294231777,0.122230791022725,0.0173491914982738
112,1,166222,-0.30125960782604,0.121249205592366,0.0134313898755591
113,1,166416,-0.277314278864546,0.121160811968752,0.0226804389602568
114,1,167326,-0.295182855939127,0.121740538923096,0.0158228806174617
115,1,168836,-0.239376250834343,0.121502254140404,0.0496037828878615
116,1,171200,-0.234153321497144,0.121714996369781,0.0551855476538533
117,1,171431,-0.256980324643823,0.122353094243145,0.0364100047117393
118,1,173339,-0.263948697392387,0.121347293653823,0.0302820081185773
119,1,173845,-0.290569034835064,0.12107278377943,0.0169145817015451
120,1,175121,-0.215499458896049,0.121273337857957,0.0764337208284668
121,1,175281,-0.234631992402471,0.121276796860463,0.0538280814368696
122,1,175315,-0.242520521127932,0.121194231717171,0.0461479151096952
123,1,175523,-0.232704735357519,0.121942874343494,0.0571621772858519
124,1,175541,-0.239247892842523,0.121404033297551,0.0495420565063662
125,1,175653,-0.224233845982998,0.121873317312588,0.0666234021197869
128,1,175856,-0.263903302327169,0.123682871991858,0.0335554891435596
129,1,175876,-0.232013884881755,0.121946603463551,0.0579081119840123
130,1,175989,-0.218156363185343,0.122370328568235,0.075485394150068
131,1,176001,-0.223057238213872,0.122988786454801,0.0705823674096584
133,1,177692,-0.280528344707834,0.120961666099189,0.0209571546763265
134,1,178191,-0.273012472267259,0.121132257627088,0.0248192736575901
135,1,178224,-0.280528344707834,0.120961666099189,0.0209571546763265
136,1,178960,-0.239090910865041,0.122192275750548,0.0511733799583506
140,1,183802,-0.251354343820718,0.121158672174864,0.0387489310739782
141,1,183954,-0.246392205243009,0.122080117568676,0.0443177456692049
142,1,184450,-0.198977913513339,0.121245787652339,0.101664808497255
144,1,184718,-0.233207008623576,0.121767956964153,0.0562779439481275
145,1,185296,-0.192644422124911,0.121447631328255,0.1135814664894
146,1,185438,-0.193094804053823,0.121451380201041,0.112753893924271
147,1,185469,-0.193503344566493,0.121626073889657,0.112511600999246
148,1,185503,-0.185808772316277,0.12134331413499,0.126599556084793
149,1,185705,-0.191436361008385,0.122683943875246,0.119560780853375
150,1,185749,-0.238834506692812,0.122448260897264,0.0519084219454887
151,1,185806,-0.243470560893725,0.122587691069956,0.0477960646947874
152,1,185879,-0.213034646406626,0.123346307745941,0.0850197412443407
153,1,185916,-0.196739869723441,0.123366422159344,0.111660748249837
154,1,185941,-0.207590444395679,0.123857525510359,0.0946153265748253
155,1,185954,-0.215984133930148,0.124181571419488,0.0828606151312786
156,1,186055,-0.195198894899462,0.121781147263578,0.10985855275085
157,1,186896,-0.217213344106095,0.123688196013224,0.0799322831618817
161,1,190132,-0.0209938829549735,0.122373451703779,0.863885011571383
162,1,190148,-0.00587711975875849,0.122415062085795,0.961735601776222
163,1,190165,0.00469515646565616,0.123355878026882,0.969659861353106
164,1,190169,0.00940851401463472,0.123201286046919,0.9391703768984
165,1,190933,0.0262986381108461,0.122195191511912,0.829721433278097
166,1,192149,0.0551430382882618,0.123167339880448,0.654638363995821
168,1,192303,-0.104798629392372,0.146769704907868,0.475677715840781
171,1,192795,0.15140273328262,0.121705376665699,0.214321219651577
173,1,194187,0.184687541844628,0.121676494447943,0.129945449894874
174,1,194867,0.122260529418727,0.121832824767231,0.316301954820327
190,2,8314,0.185033255520534,0.123680768510661,0.135532767219834
194,2,8498,0.155932394727258,0.123612234093558,0.207974647767695
195,2,8651,0.162763335030655,0.123703569628899,0.189110840634788
197,2,9812,0.228378830453403,0.124149716073271,0.0666748194544698
198,2,9932,0.180713708378343,0.123878862712855,0.145511090966263
199,2,10135,0.213395925957172,0.123253653193831,0.0842620382413315
200,2,11616,0.189397421079902,0.123232874278069,0.125211999639694
201,2,12133,0.215425853788278,0.123605364861007,0.0822302471654185
202,2,12194,0.212435318823081,0.124102043875093,0.0878156542133254
203,2,12359,0.210135587102998,0.123747307370718,0.0903696922436099
204,2,13061,0.213038357848078,0.123724064103511,0.0859667264683247
205,2,14298,0.210106510761265,0.124131804564268,0.0914124056877123
206,2,15222,0.195142615767167,0.125420548157697,0.120626447418095
207,2,17986,0.228939114074385,0.123042597762685,0.0636250386325994
208,2,19770,0.189468961953553,0.124090269836124,0.127690321095737
209,2,19836,0.178992393121678,0.123791272811339,0.149086619782187
210,2,19851,0.20060886072016,0.124062210013278,0.106771052407083
211,2,21595,0.178504441129566,0.123642044632276,0.149704751448934
212,2,22385,0.15487046325546,0.12384987078502,0.211956412619304
213,2,23441,0.149759683429896,0.125075703147724,0.231972676173392
214,2,24209,0.161781528098285,0.123998840986819,0.192844286736001
215,2,24341,0.198381105587568,0.124143240912363,0.110937304997025
216,2,26815,0.204654529537722,0.123964511434803,0.0996458359505091
217,2,28209,0.251917838018366,0.123759819127829,0.04254318255065
221,2,41245,0.130344938301621,0.123812322771456,0.293170063568078
222,2,43214,0.0797592508787152,0.125945503634298,0.526958375951585
223,2,47104,-0.0558422889737108,0.122467923472716,0.648688469703272
224,2,50915,-0.0173755577184157,0.123704162486037,0.888376213889661
225,2,55834,-0.0546453174453044,0.123101634559986,0.657383916453975
226,2,56422,-0.0460969269746081,0.123331729373578,0.708804487875572
227,2,57715,-0.0254743957542595,0.122942019380881,0.835968003142324
228,2,59046,-0.00819557323123299,0.123570691331102,0.947158255249551
229,2,59191,-0.0352755949782684,0.122849587697371,0.774170087287042
230,2,59383,-0.0316695596783925,0.122887757481991,0.796779919218922
231,2,59477,-0.0400598064745724,0.124730276308632,0.748270518645315
233,2,60471,-0.0153376149493454,0.123062136047213,0.900884968364309
234,2,60478,-0.0131896762429825,0.123203275560406,0.914805200167994
235,2,60786,-0.0133364025264135,0.123000644752462,0.913719802642921
236,2,61035,-0.0161016539152019,0.122990836129284,0.895915140712497
237,2,61071,-0.00648138478878235,0.122435387002452,0.957811900797483
238,2,61675,-0.000609352180814593,0.122788351802743,0.996043220033262
240,2,62939,-0.0337555808511534,0.122562943870253,0.783159142409384
241,2,63527,0.00552175810878464,0.123035871853631,0.964228929887746
242,2,63857,-0.0289954039691276,0.123055166720019,0.813856970147085
243,2,65527,-0.0722989962830812,0.122598741158269,0.555755281006008
247,2,67976,-0.00463449203988664,0.12442558203185,0.970309039102966
250,2,72389,0.119084115211927,0.123495968952216,0.335568018404416
251,2,72392,0.241193068808933,0.123835743467167,0.0522450572746834
252,2,73646,0.109280817350943,0.121808090841991,0.370247313711852
253,2,74564,0.110665495724248,0.121564824793941,0.363263655622305
254,2,74739,0.129173961381303,0.121913911802993,0.290073533157327
257,2,80873,0.00998686338734871,0.122397791639672,0.93501621823343
258,2,81501,0.0275889016178218,0.122369743078264,0.821755597629723
259,2,83526,0.00955442879205082,0.122187652404339,0.937717469539679
260,2,83845,0.0344042581388453,0.122291126865632,0.778621540313464
263,2,84447,0.0533810206283118,0.123833780510196,0.666680627856942
264,2,87391,0.013898407866398,0.121762528080093,0.90918888800259
265,2,87562,0.00890685751989245,0.122071995187549,0.941876112633438
266,2,87849,-0.00287953071555271,0.12206125808055,0.981192287996746
267,2,87878,-0.00469104493193892,0.122585613798927,0.969496035416127
269,2,89785,-0.0108748237495585,0.122598165014596,0.92936825840269
272,2,93721,-0.0245335610490997,0.122222341614552,0.841026130815209
273,2,93952,0.0110725116770829,0.121878269723403,0.927664150396277
274,2,95085,0.0168890676983856,0.122046485825765,0.890017227817233
276,2,107124,0.0780582455012062,0.122039815185438,0.522839133824384
277,2,111645,0.0596795182338232,0.122147416500121,0.625438207232849
278,2,111916,0.0754277940290376,0.122410911678501,0.538169417035121
279,2,111931,0.076040598428068,0.122597219171512,0.53549516060369
280,2,111999,0.0689470047477665,0.122168411167895,0.572867339687079
281,2,114528,-0.0214711360630064,0.12292154650322,0.861436334653621
282,2,116024,0.047030672187408,0.123193718340874,0.702867657670482
286,2,120090,-0.0484238711720061,0.122705433762323,0.693350528938023
287,2,120291,-0.0798358677233659,0.124063284240781,0.520311562022019
288,2,120726,-0.0544773228975964,0.123384754685403,0.659104064678558
289,2,121716,-0.0307471014488818,0.123267786627842,0.803170640422971
290,2,123100,-0.0715256147013767,0.123389991497917,0.562506188604185
291,2,124677,0.0210491710078552,0.1232735584522,0.864516828436566
293,2,127887,0.0417304406526899,0.124104000923906,0.736879283037457
294,2,128935,0.0551201750461419,0.123971827964568,0.656867911014482
295,2,129053,0.0449171283077654,0.124361034734761,0.718178495248564
296,2,130040,0.0780110972904589,0.125074291652037,0.533215567277845
297,2,130976,0.0242834324930925,0.124117145382311,0.844997241921754
298,2,132199,-0.00157248889404848,0.124699139510706,0.98994585659299
299,2,133355,-0.0116619786439023,0.125541168651521,0.926040740484957
300,2,133435,-0.0428364779935408,0.125793332531785,0.733659552129848
302,2,135183,-0.0816811294983038,0.125808582163513,0.516599471973487
303,2,135402,-0.0737473000101478,0.125803439806278,0.558108692476586
304,2,135898,-0.0684303151743999,0.126479736151362,0.588822797916772
305,2,135912,-0.0629394517147654,0.126581308922719,0.619339606799401
306,2,135925,-0.0782009145376423,0.125983286801255,0.535181455811953
307,2,136002,-0.0716504967843727,0.125899963278418,0.569645738700303
308,2,136173,-0.0474473012693957,0.126823698682969,0.708539544282533
310,2,138318,0.067026078147161,0.130148848773269,0.606878450424815
311,2,138695,0.0534065609639933,0.127934645838104,0.676601680668191
312,2,138818,0.0182180815974498,0.12772786966734,0.88666219865335
313,2,139728,-0.00906706163518045,0.127501644250637,0.943347860746034
314,2,140174,-0.0730639929179131,0.127443239853229,0.566802459487487
315,2,140863,-0.0807817910761996,0.127378440189731,0.526369334631697
316,2,141152,-0.0480957062338736,0.127784360706334,0.70685920204952
317,2,141292,-0.0685192548323217,0.126838607863228,0.589394110719828
318,2,141545,-0.0193127934239574,0.127505002513967,0.879693906485041
322,2,146723,0.000531446314607109,0.127279157552873,0.996670850255991
323,2,147946,-0.00915397732157652,0.128444156676315,0.943224703278709
326,2,151397,-0.00875831518089676,0.128765348734617,0.945810101699454
327,2,153035,0.0876959862595155,0.127278882024395,0.491271741410043
328,2,153228,0.0829507766899709,0.128217820818579,0.518083453904271
329,2,153455,0.094022146085281,0.129165226224662,0.467144188986396
331,2,153815,0.122949457565793,0.128599802476191,0.339694903566418
332,2,154160,0.0426724431475356,0.127396758228865,0.737856430853633
333,2,154235,0.0686162509871246,0.128637526119031,0.594087047465865
335,2,159870,-0.00225972216572501,0.125439010939629,0.985637456509425
336,2,161229,-0.0490744442079838,0.127337652677211,0.700181856994424
339,2,162696,-0.0361041655849073,0.126801856771157,0.776018736803299
340,2,163284,0.0208569001055439,0.125131001481505,0.867716869268109
341,2,164166,0.0334478855362019,0.126285265101499,0.791272081331924
342,2,165270,0.0696572664007167,0.125180798176061,0.578253592452956
343,2,165675,0.0752876512703133,0.127242300010774,0.554438742487804
346,2,168062,0.146364364946885,0.125920697131135,0.245877129055671
347,2,168518,0.054197576644089,0.125405895987793,0.665876459675937
348,2,168980,0.0456431296024138,0.125355979050797,0.715995268207513
349,2,169651,0.0898319922395057,0.125347913204301,0.474057018427825
352,2,170725,0.123744459563502,0.125489639540128,0.324762858229043
353,2,171254,0.123587609378948,0.125693713035824,0.32616070282593
354,2,172242,0.172380271722088,0.12403903696987,0.165487924643743
355,2,173254,0.0685250537934656,0.123370895030819,0.578945985834375
356,2,173340,0.0611145404902398,0.123366982548575,0.62063439804389
357,2,173385,0.0736605239636769,0.123461279098099,0.551137835004394
358,2,173973,0.0615504145818613,0.123151805084775,0.617532201924863
360,2,177341,0.135590010695732,0.122563327400712,0.26935639051389
361,2,180314,0.0709018647173258,0.122758813879972,0.563922358942058
362,2,180339,0.0849811475483808,0.123043982454704,0.49023520027888
363,2,182758,0.128301321228251,0.122495323635781,0.295632806315656
364,2,183619,0.207963949191711,0.122670269124396,0.0908987156476016
367,2,187176,0.122166762063406,0.12366837647219,0.323898948782425
368,2,191066,0.126107413763627,0.124584280460009,0.312123440543065
371,2,191599,0.037468785513418,0.123020059564498,0.760869647377648
373,2,191763,0.0503010301145195,0.123494495802015,0.684024308189553
374,2,191959,0.0425742286805429,0.123201283032482,0.729874410599942
376,2,195759,0.00489134981216643,0.124279894883068,0.968627588236352
377,2,196912,-0.0997250079991396,0.122154700810792,0.414831746772718
379,2,198110,-0.0748741725279081,0.122938118741311,0.542889994165953
381,2,198805,-0.067416551281576,0.123480374643554,0.585431584977831
382,2,198891,-0.0648691102174203,0.122521620883434,0.596825904519256
383,2,199248,-0.0654755076622142,0.122800743889188,0.594241081574214
384,2,201782,-0.0914649015264881,0.122602603566359,0.456147370386247
385,2,203285,0.0458631623424914,0.122199134634355,0.707651657746534
386,2,203783,0.0528987874965255,0.121927828825953,0.664660023742681
387,2,204179,0.030155155852889,0.122244906265619,0.805300652698114
388,2,205406,0.0327912919480413,0.123499202435844,0.790765247744797
389,2,205834,-0.0146745208199866,0.122917490105207,0.905038152445262
391,2,207192,0.00868044498915255,0.122804161067974,0.943688273792024
392,2,207561,0.00651756919420526,0.122261725945401,0.957516393428399
393,2,208682,-0.0110118434179229,0.122055130818228,0.928163368323494
394,2,210102,-0.0489083117720482,0.122344067360912,0.689574785764314
396,2,214801,0.00648857588838059,0.12236544670881,0.957741019521662
397,2,215016,0.00907310314346133,0.122295161383548,0.940901062192186
398,2,218876,0.0949217694586935,0.123457137468496,0.442488051158829
399,2,227511,0.0987066830239144,0.124324057912471,0.427759811570237
400,2,230378,0.0563343531167524,0.122830290804656,0.646778057532522
401,2,231943,0.0446357294111148,0.123196242446988,0.717334171582322
402,2,232156,0.0558727966856956,0.123132732498475,0.650279898581001
403,2,232789,0.0560920149792232,0.122696182089208,0.647835920853006
404,2,238524,0.0566400976439506,0.122868239872844,0.645095109249779
405,2,241518,0.081977820951,0.123895400356384,0.508614658956046
406,2,250396,0.0901005278874949,0.123033664080534,0.464456665328814
407,2,250466,0.109123456062049,0.122946494688982,0.375377147345592
408,2,252305,0.00826732476491676,0.123409073657605,0.946626616728929
409,2,254571,-0.00538763423806876,0.125142863302578,0.965684527499307
410,2,254742,0.0102447270321491,0.125028999215792,0.934741814243286
411,2,254908,0.0328156678789631,0.125973130917743,0.794632040889779
413,2,255862,0.0265732383059381,0.125218338175252,0.832061608848054
414,2,255975,0.0182568526370934,0.124770431628277,0.883749499331542
415,2,258311,-0.0699995979943535,0.122657325283034,0.568571297917382
416,2,259284,-0.0436934862812249,0.123105124540889,0.722855302446166
417,2,266330,-0.013048430902441,0.123654557045788,0.916020557290075
418,2,267100,-0.0401657990756765,0.123629011869656,0.745456969464958
419,2,268086,-0.0592789728975123,0.123616249500676,0.631851268977614
420,2,274614,-0.0297043300739458,0.122895048338544,0.809149212548657
421,2,274729,-0.0295681425106654,0.123567437490026,0.811021532935453
422,2,275746,-0.0384335260556191,0.123506573345119,0.755842851682875
423,2,277029,-0.0329306093701935,0.122937002056189,0.78895912533352
424,2,277741,-0.0147770558017762,0.122995249683189,0.904437978368463
425,2,278218,-0.01696578322725,0.122772289149676,0.890169820391784
426,2,278379,-0.028219676893283,0.125805026758261,0.822643698342695
427,2,279910,-0.024027584799698,0.122725835457063,0.84489296970771
429,2,283431,0.00946919790076772,0.124529016765083,0.939430278247156
430,2,283573,-0.0243590687240706,0.123029391685826,0.843163807314921
431,2,286762,-0.0474239672527494,0.123325331832173,0.700807144634511
432,2,287187,-0.00426607194641082,0.122775399944572,0.972301154080977
433,2,288379,0.0222289165466319,0.121839440292452,0.855338759416015
434,2,294941,-0.273483029131946,0.121046018206677,0.0244721406306316
439,2,297610,-0.236278776847754,0.121888117215044,0.0533604764289745
441,2,299680,-0.14941492470347,0.121898666630244,0.221117190102586
442,2,299708,-0.128272221531443,0.12222493218613,0.29467672790655
443,2,299759,-0.134074160007554,0.121791831694029,0.271713386535039
444,2,300111,-0.139633161698519,0.122628127930313,0.255612330851182
446,2,301710,-0.0298435509207413,0.122023089833047,0.806929186268763
447,2,303446,-0.0819022732078351,0.122724691213788,0.504974472110255
448,2,303854,-0.0990018510391307,0.122712555080826,0.420337331271362
449,2,304472,-0.092792884464985,0.121687548664248,0.446240835317379
450,2,304691,-0.0936088324231605,0.12366047503753,0.449565214629435
451,2,308097,-0.0852490138731029,0.122372204891266,0.486488423821004
453,2,309402,-0.0870911889456228,0.121622955161043,0.47441830683709
454,2,310030,-0.072839894368261,0.122333645064208,0.551944309342401
455,2,310113,-0.067103622349923,0.122001381301041,0.582651120640194
456,2,310972,-0.102110068381311,0.122118115590805,0.403631527235086
457,2,312659,-0.172076746911606,0.121419843040053,0.157305132132196
460,2,318265,-0.12024376817247,0.123181039804646,0.329656208171597
461,2,318379,-0.120134204924222,0.123547283468033,0.33153018387998
462,2,321266,-0.217892244903577,0.122336102009943,0.0757566811372273
463,2,322957,-0.181476450860621,0.121404099185446,0.135856582078388
464,2,325221,-0.18883760531223,0.122043128591499,0.122686403905664
465,2,332691,-0.0606871700702776,0.123661430783977,0.623906358198983
466,2,333006,-0.212659617198892,0.122940726021043,0.0845448428701098
468,2,335046,-0.0731532726508401,0.122161481052044,0.549674080816381
469,2,335049,-0.106363874497362,0.122612649821842,0.386269030634818
470,2,335995,-0.0844443827879668,0.121967012058712,0.489170051061114
471,2,336060,-0.0793405366236642,0.121812273826257,0.515254368861183
472,2,338292,-0.0191040759745802,0.12187353494077,0.875528910242092
473,2,339568,-0.0407583207211495,0.122042075322838,0.738600948075072
474,2,340466,-0.0870097557948763,0.123031061742831,0.479897751713418
478,2,348480,-0.145781847243312,0.12163245862862,0.23150933565801
479,2,350086,-0.135325380970734,0.121672448078203,0.266804500195305
480,2,351083,-0.161464014319597,0.12316120037784,0.190710827136546
481,2,351335,-0.205527474697352,0.121581792711187,0.0918253893762701
482,2,351417,-0.198455875184983,0.121595730323622,0.103551020477854
483,2,351450,-0.216726416779182,0.121643004529683,0.0756643789649735
484,2,352302,-0.13702073261832,0.122937670870453,0.265799635513186
485,2,352469,-0.170856583064781,0.12156882634586,0.16077266591062
486,2,352562,-0.183074013049519,0.122018269008063,0.134409340134232
487,2,352944,-0.16648184392907,0.121731577492531,0.172302912328019
490,2,355266,-0.199544307104852,0.121590684053132,0.101664159520625
491,2,358277,-0.15840908780896,0.121781404641564,0.194187110885184
492,2,358926,-0.189715632426478,0.121834817516392,0.120329871242916
493,2,358948,-0.199879475314474,0.121827652750288,0.101755771561375
494,2,359515,-0.165932032348831,0.121787816930485,0.173918790823588
495,2,363190,-0.248723663423704,0.122589761270987,0.0432175047546333
496,2,363588,-0.254141202067486,0.123047675670558,0.0396158258690919
497,2,363888,-0.23661918478953,0.122078728606227,0.053389641855851
498,2,363954,-0.256293761869176,0.121475471482376,0.0355755492330855
499,2,364199,-0.255131230068538,0.121315292946587,0.0361694897483405
501,2,365981,-0.257892706413678,0.123775358741699,0.0379196833470005
502,2,366047,-0.252921141677507,0.121548094595101,0.0381698721040765
503,2,366936,-0.250530331440673,0.122977789056174,0.0423755273366485
504,2,369530,-0.259932469781093,0.121301936653097,0.0328080364866969
506,2,369931,-0.316873893790128,0.121763400598843,0.00964818891865313
507,2,371033,-0.371719483423412,0.120992617250306,0.00228956712744064
508,2,372919,-0.319186009294105,0.120882091065367,0.00864668285312126
509,2,373518,-0.253312677979207,0.121253438511534,0.0374128534406325
510,2,376157,-0.28255370675184,0.121341575544947,0.0204453801716947
511,2,376172,-0.282739253664192,0.122230903836859,0.0212882355777575
514,2,381433,-0.195530298541326,0.122624016861593,0.111707494144577
515,2,381922,-0.210052433538055,0.123515737949291,0.0898964562206912
516,2,382146,-0.173685271901952,0.121804608401173,0.154771247382197
517,2,384206,-0.148562524323195,0.12227976754542,0.225201172806704
518,2,384955,-0.166678679908694,0.121939936174423,0.172529140187438
520,2,387301,-0.171325269474624,0.122545773342544,0.162975486784364
521,2,388313,-0.181872005073336,0.121770754233249,0.136183765255836
524,2,390138,-0.195391990413329,0.122093046775243,0.110414810731699
525,2,391233,-0.111784247099015,0.123072445943788,0.364349941952734
530,2,395606,-0.198389487608038,0.122045129184002,0.104939524462608
531,2,395726,-0.236684643168156,0.12180660179783,0.05279651754053
532,2,395853,-0.254651044529641,0.122054792798773,0.0376627504891673
533,2,396484,-0.236070264607543,0.121614871481128,0.0530381393406144
534,2,396705,-0.235302505738512,0.12155976430736,0.0537034147554015
535,2,398759,-0.175490703341965,0.122847727127298,0.154025814597333
536,2,400386,-0.230917210610656,0.121896657911804,0.0589932282927747
537,2,400847,-0.240485974680475,0.121730772703399,0.048983577973037
538,2,401130,-0.202054165879116,0.123054476200994,0.101482690474944
539,2,401143,-0.221995552159631,0.122711108814548,0.0712874785513017
540,2,401979,-0.186766383176703,0.122800621686604,0.129182351643392
541,2,403598,-0.203650381797764,0.122069488273973,0.0961398838086785
542,2,404844,-0.21037366930179,0.123411841136587,0.0891400845582739
543,2,405100,-0.166933273143119,0.122462543788407,0.173708031555994
548,2,406181,-0.18429914494863,0.12247173086026,0.133261970456777
549,2,406688,-0.224172525565128,0.121570801018263,0.0660258492921585
550,2,407621,-0.315158269352047,0.122009077247552,0.0101941744007727
551,2,409016,-0.258196065243419,0.123628680995748,0.037470610005395
552,2,410647,-0.233048546893427,0.121947878006618,0.0568077979783577
554,2,419803,-0.309611296848232,0.122332828854475,0.0118109726895571
555,2,419943,-0.319031765389123,0.122999890264621,0.00988862977998567
556,2,422349,-0.293769272993605,0.121642698756437,0.0162420634381459
557,2,425467,-0.281499021642272,0.121281257220293,0.0208535734320179
560,2,429095,-0.265482232784335,0.122112039552717,0.0303624601163739
561,2,431266,-0.18464302574926,0.122600568344067,0.132947710873059
562,2,431446,-0.171749986918848,0.123151774403286,0.164007314332608
563,2,432524,-0.171733921021963,0.121962799916605,0.159986127346068
564,2,434090,-0.205478489303624,0.122946304210622,0.0955513353146257
565,2,441927,-0.230883862692108,0.121490596433924,0.058191733575746
566,2,446471,-0.215208539012244,0.123075589956413,0.0812314479661066
567,2,449325,-0.199158922507767,0.122426526139185,0.104679761062496
569,2,450017,-0.219395171507786,0.121644015319869,0.0721490614689978
570,2,451779,-0.254131486710597,0.121911053505734,0.0378272074234479
571,2,451784,-0.25342689071096,0.122360168671235,0.0390705015563961
572,2,453525,-0.290978244964834,0.122162155810929,0.017752695844986
573,2,453768,-0.251877340450641,0.122571518855894,0.040620134083072
574,2,454027,-0.253959189523761,0.122042100287775,0.0381622428743006
575,2,455029,-0.258076086962323,0.122082813839845,0.0352210608569415
576,2,455247,-0.260264063547017,0.121670265253822,0.0331137144769265
579,2,455756,-0.236209388486264,0.130957650808835,0.0721295003330452
580,2,457024,-0.191007530798951,0.122936493092533,0.12114991690234
581,2,457298,-0.153436827746736,0.12344278874574,0.214700435082624
582,2,460202,-0.186439653808768,0.123595693422309,0.132330277823769
586,2,464424,-0.132250233628242,0.123150158643895,0.283603655881516
587,2,465824,-0.0375749477171772,0.124547752121205,0.763065209244245
588,2,470145,-0.0475113147619822,0.122762313850088,0.698975555810185
