SNP,Chr,Pos,Effect,SE,ERG11_HYR1_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
102,1,137074,-0.011064465958072,0.0947507326515648,0.907105188277589
103,1,137304,-0.0199262113507926,0.0947795636568189,0.83360366644391
104,1,139686,-0.031878673097893,0.0948948923855136,0.737118216312063
105,1,149562,-0.0150973730233689,0.0951231880721028,0.873985039898114
106,1,150447,-0.00783798702968352,0.0961808459023104,0.935096726580673
108,1,154084,-0.00830792144807158,0.096477888835879,0.931426062103888
110,1,157269,-0.0118828942077351,0.0947257729863343,0.900242512044425
111,1,160054,-0.0339968432245486,0.0956107552475906,0.722370867330945
112,1,166222,-0.0228150240788089,0.0949128200614361,0.810176195249241
113,1,166416,-0.0290940696679806,0.0947152266504874,0.758891948166482
114,1,167326,-0.0173003427811958,0.0952617294056566,0.855994188250423
115,1,168836,-0.0484512612701967,0.0947796419069451,0.60953127881213
116,1,171200,-0.010307795902688,0.0949551246971368,0.913617613596935
117,1,171431,-0.0265864632650675,0.0955390509817009,0.780961512353158
118,1,173339,-0.0564171064081496,0.0947589084002591,0.551974173317034
119,1,173845,-0.036343690281218,0.0947081319264124,0.701399120941242
120,1,175121,-0.0584598368727552,0.0944888483459267,0.536515920802276
121,1,175281,-0.0433693266906316,0.0945922616817768,0.646884705352341
122,1,175315,-0.0510688973274176,0.0945515748454324,0.589457040549177
123,1,175523,-0.0579800581003617,0.0950765134618409,0.54236991653441
124,1,175541,-0.0473530115079906,0.0947048210037091,0.617382149191551
125,1,175653,-0.047848291658689,0.0950040068960548,0.614825024105669
128,1,175856,-0.0410027598185296,0.0965824457727122,0.671433320812171
129,1,175876,-0.039585847775263,0.095103246002133,0.677486788245938
130,1,175989,-0.0407469195397659,0.095373338940515,0.669467952936826
131,1,176001,-0.0599007060082057,0.095842069031444,0.532378864999735
133,1,177692,-0.0513578954761704,0.0945511314040846,0.587351518909135
134,1,178191,-0.0500089024939093,0.0946471375859075,0.597573144812275
135,1,178224,-0.0513578954761704,0.0945511314040846,0.587351518909135
136,1,178960,-0.0369791676081118,0.0953258004790057,0.698306082733715
140,1,183802,0.0645701492371505,0.0945401021031231,0.49505978660725
141,1,183954,0.0374970706559067,0.0952703793089531,0.694124467832627
142,1,184450,0.044714901957249,0.0944269606135388,0.636120997357142
144,1,184718,0.0407368649331577,0.0949688789513406,0.668221540113673
145,1,185296,0.0274882428211166,0.0945793210982284,0.771499692035938
146,1,185438,0.0416728230005443,0.0945690953792701,0.659728848861012
147,1,185469,0.0417872664042083,0.0947055097951812,0.659313917464858
148,1,185503,0.0510674505624587,0.0944475049629141,0.589057683509908
149,1,185705,0.045708407095722,0.095511647588246,0.632545319319363
150,1,185749,0.018784328958179,0.0955373949107786,0.844239980271237
151,1,185806,0.0298751648223114,0.0956569867453098,0.754985125299579
152,1,185879,0.00998491526919568,0.0961310228166927,0.917333267964615
153,1,185916,0.0312927324040343,0.0960743338129273,0.744833919866229
154,1,185941,0.00919813194310882,0.0965061044107186,0.924121569419959
155,1,185954,-0.000785119308088755,0.096789180562533,0.993532498224523
156,1,186055,0.0344426179749275,0.0948397580695903,0.716697922723146
157,1,186896,0.0313391552791533,0.0963982004340869,0.745297193860689
161,1,190132,-0.033824823256682,0.0949607356212877,0.721905086541224
162,1,190148,-0.0366773427741586,0.0949863866742942,0.699631069998109
163,1,190165,-0.0299188089118996,0.0957232519981573,0.754803107563343
164,1,190169,-0.0280529311822209,0.0956054528227586,0.769370537186189
165,1,190933,0.0532421702606437,0.0947993696200804,0.574724524558327
166,1,192149,0.0221436060015428,0.0956098473719764,0.816979933890661
168,1,192303,0.10748491538971,0.113846316426697,0.345752581935216
171,1,192795,0.0785487003937166,0.0945698042731525,0.406766888426012
173,1,194187,-0.0433775839839504,0.0947124595700148,0.647239714434094
174,1,194867,-0.037673598931748,0.0946678030068006,0.690903344669712
190,2,8314,0.0825448101401061,0.0961919925979684,0.391405389013797
194,2,8498,0.154512256003729,0.0957989075376009,0.107663920169068
195,2,8651,0.148525760697115,0.0959160588551541,0.122398637533313
197,2,9812,0.104140401093171,0.0966543186716837,0.282014077605098
198,2,9932,0.11590203410638,0.0962340348811971,0.229250891571858
199,2,10135,0.106377085136683,0.0958952532009866,0.268053770765566
200,2,11616,0.156671526008731,0.0955972919495167,0.102131265033659
201,2,12133,0.146414375738723,0.096026086925949,0.128220492519418
202,2,12194,0.171371266526956,0.0962832486840457,0.0759580813349542
203,2,12359,0.163469032829114,0.0960382424943415,0.0896124614521779
204,2,13061,0.153478635523863,0.0960778094168154,0.111062164585727
205,2,14298,0.147678396441874,0.0964087593158229,0.126468848795086
206,2,15222,0.125641289694449,0.0974426947729786,0.198107970582466
207,2,17986,0.189348341457036,0.0954296157159804,0.0480112424675098
208,2,19770,0.124300313921132,0.0963969945360393,0.198081557481234
209,2,19836,0.151775789686,0.0960190791329756,0.114845959658574
210,2,19851,0.1403025293378,0.09635147193095,0.146239021648771
211,2,21595,0.149383950002465,0.0959122833047759,0.120246471905045
212,2,22385,0.140928492379591,0.0960398715866502,0.143158826137149
213,2,23441,0.153082282961882,0.0969261202864715,0.115146656192873
214,2,24209,0.188703481475563,0.0959427845008029,0.0499853482984833
215,2,24341,0.190128007504797,0.0961642546731062,0.0488060847743909
216,2,26815,0.19879366498596,0.0959980254587111,0.0391029612318567
217,2,28209,0.110140770157657,0.0964338395374744,0.254170698840955
221,2,41245,0.152669869134496,0.0958976246045824,0.112277761997169
222,2,43214,0.161009427730656,0.0974254407473142,0.099292733008049
223,2,47104,0.0570058192710649,0.0950267208407245,0.548962742483638
224,2,50915,0.0969240558497662,0.0958705915239181,0.312714447383593
225,2,55834,0.0892886499045257,0.095447406807331,0.350183135009415
226,2,56422,0.0919778971753705,0.0956112490724655,0.336708754171453
227,2,57715,0.109300412901862,0.0952434069610501,0.251914877422831
228,2,59046,0.129583263871534,0.0956552886643494,0.176382725199349
229,2,59191,0.120270243117416,0.0951393932232544,0.20701110921121
230,2,59383,0.109715254211128,0.0952030391829393,0.24992245588674
231,2,59477,0.110672633132211,0.0966377506635977,0.252888956561897
233,2,60471,0.124017233776675,0.095282064505398,0.193908768708691
234,2,60478,0.130842382026332,0.0953654824266178,0.170931636961445
235,2,60786,0.129257458473188,0.0952139717533179,0.175474632388506
236,2,61035,0.157921675199118,0.0950845231795425,0.0976303144783174
237,2,61071,0.137573713923038,0.0947397410991978,0.147355750934232
238,2,61675,0.108653158653614,0.0951202140751788,0.254115156793058
240,2,62939,0.121463936213443,0.0949112019323338,0.20146860110739
241,2,63527,0.112707526954694,0.0952995993563419,0.237737786014172
242,2,63857,0.100751874028717,0.0953597703131755,0.291441884252817
243,2,65527,0.067447177395341,0.0951278341208787,0.478782403136035
247,2,67976,0.0844682899276059,0.0964619747437363,0.381808104470182
250,2,72389,0.0556396968900201,0.0959254714961824,0.562264100573705
251,2,72392,0.0521458746057861,0.0965838846598246,0.589604740111343
252,2,73646,0.0895841615280396,0.094522596129624,0.343903085020261
253,2,74564,0.0920075777676824,0.0943299193778606,0.33003940716311
254,2,74739,0.0523731841791876,0.0947265226761753,0.580689860100249
257,2,80873,0.14870616721818,0.0946633220198557,0.117102846336384
258,2,81501,0.153090090074292,0.094627638000239,0.106595457326808
259,2,83526,0.138204091692915,0.0945447411161722,0.144689737824647
260,2,83845,0.0828459989216951,0.09481811409099,0.382856048318851
263,2,84447,0.167269609116506,0.0957193554648155,0.0814201154271404
264,2,87391,0.123458794585949,0.0942727156988024,0.191185582292533
265,2,87562,0.133411871651607,0.0944741182911844,0.158785966943011
266,2,87849,0.116692706213034,0.0945277983253903,0.217845120422503
267,2,87878,0.110785085107096,0.0949557946163553,0.244118430127698
269,2,89785,0.122621500293292,0.094925204319158,0.197282030740385
272,2,93721,0.146480560438567,0.0945410565187048,0.1221850712336
273,2,93952,0.137174777942246,0.0943084448905475,0.146687075726359
274,2,95085,0.144864667428422,0.0944083207741707,0.125815207710001
276,2,107124,0.10290038793046,0.0946113861097637,0.277508893892276
277,2,111645,0.112599299258694,0.0946409005246019,0.234943058011763
278,2,111916,0.0934093543110511,0.0949238839838211,0.325767461153063
279,2,111931,0.0912351786904721,0.0950754110820292,0.337909058269516
280,2,111999,0.111770961537844,0.0946707457251205,0.238545316644883
281,2,114528,0.116916895540218,0.095200173775649,0.220221495272925
282,2,116024,0.0817742183437951,0.0955310869096309,0.392580712073174
286,2,120090,-0.0260337123605341,0.0952424172378711,0.784750510892205
287,2,120291,-0.0514110988253653,0.0963029093907985,0.593782823199347
288,2,120726,-0.0141714252931113,0.0957821789850573,0.882462979574572
289,2,121716,0.0121296573271124,0.0956741847745329,0.899186012743538
290,2,123100,0.00216754194079882,0.0958082731929488,0.981963185725239
291,2,124677,-0.0305732310298467,0.0956625239483501,0.74946468726505
293,2,127887,-0.0502451897505689,0.0962952135624643,0.602148772486434
294,2,128935,-0.0756253812114045,0.0961570657334328,0.432115368857759
295,2,129053,-0.105819816176772,0.0963697890701941,0.272926672986594
296,2,130040,-0.078965918445717,0.0970324497557839,0.416302758784214
297,2,130976,-0.0658037337815345,0.0962686515748631,0.494712396515494
298,2,132199,-0.09848206178089,0.0966367727319177,0.308855748657555
299,2,133355,-0.0631427138163411,0.0973755135822586,0.517118434913219
300,2,133435,-0.0909735546195976,0.0975239099916797,0.351543616480578
302,2,135183,-0.0537402230477757,0.0976562398595427,0.582461708334561
303,2,135402,-0.0656402975021048,0.097620864813808,0.501768778485878
304,2,135898,-0.068230927645499,0.0981342403034201,0.487336297887882
305,2,135912,-0.0733055714297257,0.0981964659678515,0.455850574766976
306,2,135925,-0.0711295168004769,0.0977554931859723,0.467324394577824
307,2,136002,-0.031042976448447,0.0977416117206746,0.750974289373149
308,2,136173,-0.0693798020698182,0.0983779012018596,0.481127425148612
310,2,138318,-0.0998044257595301,0.100906526821396,0.323302446060129
311,2,138695,-0.101547548255347,0.0991672013751508,0.306534898306059
312,2,138818,-0.0867060857112916,0.0990247753874388,0.381842965604558
313,2,139728,-0.0663642340126993,0.0988914696539888,0.502607491849066
314,2,140174,-0.0688545068967314,0.0988866465020838,0.486700861582628
315,2,140863,-0.0594033262520226,0.098863961791781,0.548319336166096
316,2,141152,-0.0810455340285523,0.0990992984438554,0.414010803864308
317,2,141292,-0.0907355635597283,0.0983614373890383,0.3569130615902
318,2,141545,-0.0400199281943323,0.0989367179861613,0.686089865698996
322,2,146723,-0.000740909690973623,0.0987811456197881,0.994019746126702
323,2,147946,-0.0806978859540659,0.0995934485946225,0.418329166465239
326,2,151397,-0.00508966741345152,0.0999348693630752,0.959410229566551
327,2,153035,0.0479405365794434,0.0988143985369618,0.627865644041798
328,2,153228,0.014368983786778,0.0995656850137704,0.885332805532558
329,2,153455,-0.0251363071879724,0.100311212588878,0.802282135907874
331,2,153815,0.0286933145648127,0.0999235667226457,0.774163942675278
332,2,154160,0.00199278241791867,0.0988880752430958,0.98393358539794
333,2,154235,0.00821131394332553,0.0998746488708944,0.934521390442518
335,2,159870,-0.17207892790593,0.096921278251587,0.0766850581405575
336,2,161229,-0.0715911402590587,0.0987738673442768,0.469055867639099
339,2,162696,-0.0511082949520925,0.0983844202682976,0.603754761107162
340,2,163284,-0.0647103603329479,0.0970567005961852,0.50538182004071
341,2,164166,-0.0071266681799157,0.0980187968927143,0.942080330548763
342,2,165270,0.00483558817620966,0.0971948771662586,0.960348576741018
343,2,165675,-0.0218097952023346,0.0987946841487123,0.825407878733374
346,2,168062,0.0300311730784736,0.0979006450148922,0.759213363412465
347,2,168518,0.0518538489110544,0.0973139322913602,0.594471839946359
348,2,168980,0.0617408870907348,0.0972513390537309,0.525931644212584
349,2,169651,0.0757063842010779,0.09726963583538,0.43690490501421
352,2,170725,0.0532947144444613,0.0974850955373616,0.584932981832395
353,2,171254,0.0572262896991839,0.0976366837164228,0.558173047601682
354,2,172242,-0.0389203157571518,0.0965072567592627,0.6869797875977
355,2,173254,0.0397827756252029,0.095766380656476,0.678090637158096
356,2,173340,0.0457313483666857,0.0957472606034069,0.633212270523412
357,2,173385,0.0443160252482698,0.095837379790418,0.644073244193068
358,2,173973,0.0403543144256669,0.0955876024041021,0.673157207345935
360,2,177341,0.0412920927976274,0.0952606060784059,0.664942098878803
361,2,180314,0.0584126108748815,0.0952672091948105,0.540175322452122
362,2,180339,0.0830000792412928,0.0954565691889184,0.385161146515143
363,2,182758,0.034169683797423,0.0951986655970794,0.719861830362313
364,2,183619,0.0030984815398723,0.0955908410209463,0.974160217219022
367,2,187176,0.0026335547781276,0.0961113018203953,0.978155309952357
368,2,191066,0.0290401171373224,0.0968175459380067,0.764394251287924
371,2,191599,-0.038127331257761,0.095466650322835,0.689855823879863
373,2,191763,-0.0439053122156501,0.0958379153049829,0.647147764893292
374,2,191959,-0.0521809965413443,0.0955921535324109,0.585499319794504
376,2,195759,-0.0190166686962676,0.0964483289362168,0.843808375446611
377,2,196912,-0.0310286749122475,0.0948791514479528,0.743836272595703
379,2,198110,-0.0362812420951568,0.0954426604965016,0.704072685906567
381,2,198805,-0.0221404265019448,0.0958661326971735,0.817486284570191
382,2,198891,-0.0162173488583817,0.0951226658354998,0.864723417342099
383,2,199248,-0.0222594687010236,0.0953364692310987,0.81552151118309
384,2,201782,-0.0266278598331573,0.0952161186936191,0.779904415261718
385,2,203285,-0.0237519412887539,0.0948490492558065,0.802409531941955
386,2,203783,-0.000743122012516584,0.0946532107789127,0.993740310529906
387,2,204179,0.0191052899970208,0.0948768043409146,0.840525684422127
388,2,205406,0.0192474373698171,0.0958516303027358,0.840967101298788
389,2,205834,-0.00528367770760216,0.0953975792497091,0.955862388308647
391,2,207192,0.0146101190831687,0.0953056156004491,0.878251211353948
392,2,207561,0.0180337582947753,0.09488265754291,0.849368385763627
393,2,208682,0.0482405885740708,0.094693080906509,0.610761085254018
394,2,210102,0.0502323389155023,0.0949348858241202,0.597051904786465
396,2,214801,0.0507920908555717,0.0949295205418054,0.592951791149102
397,2,215016,0.0127927138336085,0.0949113772593161,0.892857986173212
398,2,218876,-0.00951557536846948,0.0958937446616076,0.921011658631228
399,2,227511,0.00954743023851168,0.0965724765311467,0.921303281713051
400,2,230378,0.00879056552468854,0.095355642883809,0.926601636445854
401,2,231943,0.0112930373233293,0.0956282944062391,0.906061094828529
402,2,232156,0.00454140166527683,0.0955906776746823,0.96213455623284
403,2,232789,0.0383297048720385,0.0952306467521311,0.687564581459096
404,2,238524,0.0360389984131352,0.0953672546508977,0.705734245811205
405,2,241518,0.0278134167078261,0.0962032428562624,0.772666142685336
406,2,250396,-0.0209098346430006,0.0955522560294703,0.826907845638409
407,2,250466,-0.0354245710520748,0.0955063808962079,0.710924722887799
408,2,252305,-0.0404868372682564,0.0957539495492729,0.672682884751298
409,2,254571,-0.0447719575635719,0.0970941933940466,0.64499735873748
410,2,254742,-0.0377518578296075,0.0970149236255352,0.697411253499698
411,2,254908,-0.0540571494177283,0.0977346017640748,0.580544051171766
413,2,255862,-0.0682725266945109,0.0971199955636017,0.482537251105683
414,2,255975,-0.0590045859316793,0.0967861317603231,0.542493270724282
415,2,258311,-0.0760266568200052,0.0951520561375854,0.424826676465309
416,2,259284,-0.110519757479926,0.0953775125776785,0.247336839795199
417,2,266330,-0.100060866490368,0.095821732769106,0.297089023937539
418,2,267100,-0.0808247414608299,0.0958661511141758,0.399743487580755
419,2,268086,-0.119840706974886,0.0957574154134583,0.211579669558713
420,2,274614,-0.167472233036107,0.0949691502203401,0.0786916859802307
421,2,274729,-0.149289388725305,0.0955785492663168,0.119194627090965
422,2,275746,-0.199349074386681,0.0952774306671817,0.0371254131650415
423,2,277029,-0.189065812226887,0.0948888110001591,0.0470861151942844
424,2,277741,-0.185793214644617,0.094944785356299,0.0511524010691288
425,2,278218,-0.199308709589637,0.0946936150634723,0.0360173490684682
426,2,278379,-0.129210649868732,0.0974015532870491,0.185506236754374
427,2,279910,-0.161884303677284,0.0948619974983931,0.0887899762386112
429,2,283431,-0.149382880997794,0.0963199635834132,0.121821080793509
430,2,283573,-0.180345279544089,0.0950045381480222,0.0584745350314718
431,2,286762,-0.164288044981513,0.0953324579636779,0.0857068808428687
432,2,287187,-0.147555469655386,0.0949617523149493,0.121118396450266
433,2,288379,-0.0543054350158955,0.0945196699709389,0.565967650512697
434,2,294941,-0.0564994697610493,0.0945726242790816,0.550610784154876
439,2,297610,-0.0565381456586793,0.0950517189315375,0.552348510079772
441,2,299680,0.0461421161752349,0.094774658934069,0.626658763759559
442,2,299708,0.0326675642891303,0.0949905329617192,0.731123714451934
443,2,299759,0.0146277733897306,0.094681356010986,0.877307934814882
444,2,300111,0.0599365787581241,0.0952927348013663,0.529773383349185
446,2,301710,0.0546065811729439,0.0946653427126884,0.564416454979507
447,2,303446,0.0613661033689695,0.095250520719622,0.519825230907867
448,2,303854,0.00419548567515439,0.0953245192485888,0.964919197868585
449,2,304472,-0.00220931184472312,0.0945191920647285,0.981364980516264
450,2,304691,0.0597455047162763,0.0959979084658791,0.53410528544868
451,2,308097,0.0266399946288718,0.095027557026631,0.779381129508723
453,2,309402,0.0140411466898426,0.0944569560708026,0.881913694169133
454,2,310030,-0.0162218906243656,0.0949866873067328,0.864494069534324
455,2,310113,-0.0171679659690487,0.0947212345076578,0.856277507682809
456,2,310972,-0.00815734216124532,0.0948684922253772,0.93152646361647
457,2,312659,-0.0107376688426629,0.0944997194868762,0.90959850376872
460,2,318265,0.00564798029004554,0.0957290802530491,0.952985788165351
461,2,318379,-0.0016611518438634,0.0960131369099344,0.986206025019734
462,2,321266,0.0132667171920212,0.0953679050810329,0.889441826764913
463,2,322957,-0.0177302234622721,0.0945145541978429,0.851303870613184
464,2,325221,0.0520088859156384,0.0949978124540917,0.584398710084671
465,2,332691,0.0380818823811366,0.0959847745620513,0.691792162544416
466,2,333006,0.0785771495147528,0.095726308369922,0.412284450401456
468,2,335046,0.0418211833740459,0.0948313535192094,0.65947871997391
469,2,335049,0.0432307516955854,0.0952330649077984,0.650146034244249
470,2,335995,0.0750839855510776,0.0946383128441077,0.428090388029255
471,2,336060,0.0977686410837881,0.094451865653846,0.301323307503121
472,2,338292,0.133655853643165,0.0943212647439053,0.157356748731135
473,2,339568,0.137673144894402,0.0944477977811148,0.1458222482792
474,2,340466,0.095883763640324,0.0954154495244328,0.315629411662481
478,2,348480,0.027529353567342,0.0945792872250337,0.771167433515939
479,2,350086,0.0432220130700983,0.094567125513807,0.647915418410894
480,2,351083,0.0503017384919319,0.0957802137896796,0.59978859045241
481,2,351335,0.0489825143733189,0.0947047174384925,0.605331377468286
482,2,351417,0.0549698107678627,0.0946804479348626,0.561892317658535
483,2,351450,0.049135131777055,0.094794395960293,0.604550185451057
484,2,352302,0.0248167965923021,0.0955703356957368,0.795269329890034
485,2,352469,0.00495289647546916,0.0946126058547434,0.958280043251316
486,2,352562,-0.00518054493529156,0.0949992577140887,0.956541782958871
487,2,352944,-0.0113538724054158,0.0947237142224479,0.904659830999051
490,2,355266,0.00519450596596272,0.0947252383614292,0.956298857351654
491,2,358277,0.0524846414284219,0.0946994025610086,0.579776775559297
492,2,358926,0.0475764542541823,0.094846202684998,0.616249752719811
493,2,358948,0.0665277892233776,0.094843984536325,0.483487839772873
494,2,359515,0.047563711446756,0.0947337093933034,0.615925679312429
495,2,363190,-0.00735923904990712,0.0956940518866994,0.938743619820579
496,2,363588,0.0156095853968172,0.0960687968062603,0.871018163730606
497,2,363888,0.0160396511981037,0.0952441103935027,0.866360570891217
498,2,363954,0.00386447498133141,0.0948692627549479,0.96753039315447
499,2,364199,0.0109787561962927,0.0947387929932343,0.907809987308229
501,2,365981,0.0361426572050553,0.0966315927146317,0.708610072294771
502,2,366047,0.030441912771293,0.0948962288741109,0.748558153382701
503,2,366936,0.0251397645270445,0.0959929569723861,0.793557641909849
504,2,369530,0.0210984587463069,0.0947459081428244,0.823909745597341
506,2,369931,0.0125746818496517,0.0954002275112482,0.895209854164004
507,2,371033,-0.0025855321844058,0.095149201099852,0.978336745877617
508,2,372919,0.0343697145678865,0.0947206887287638,0.716931639023915
509,2,373518,-0.0102207487727465,0.0946829942340377,0.914099032587443
510,2,376157,0.0508468672378905,0.0948549245290537,0.592262440182649
511,2,376172,0.0592168267143677,0.0955274826713516,0.535728104146114
514,2,381433,0.0509391038658689,0.0954719399193321,0.593988329271019
515,2,381922,0.0302507028648014,0.0962387844415639,0.753456375889181
516,2,382146,0.0551496943997885,0.0947587728063156,0.560937552550572
517,2,384206,0.0316487571218404,0.0950844212797431,0.739445834868526
518,2,384955,0.02275767175808,0.0948797809003751,0.810579583082205
520,2,387301,0.0346892232851189,0.0953526455741143,0.716225693896107
521,2,388313,0.0359784968104031,0.0947848834774087,0.704485059340701
524,2,390138,0.0366767382095238,0.0950793035882744,0.699914996495702
525,2,391233,0.0147672203210216,0.0956246460601077,0.877359727928936
530,2,395606,0.0013849461982379,0.095072850835701,0.988385688481489
531,2,395726,0.000215867373159456,0.0950381339983376,0.998188988452675
532,2,395853,-0.0190009576233123,0.0953034222318247,0.842085537891838
533,2,396484,-0.0122970960488682,0.0948852549891061,0.896956992565095
534,2,396705,-0.00927810014514535,0.0948404292036627,0.922123972398984
535,2,398759,-0.00836286381801049,0.0956160752929832,0.930353129047944
536,2,400386,-0.0267980221299569,0.0950727630235336,0.77820947610037
537,2,400847,-0.00947104293210813,0.0949945506574333,0.920638375921217
538,2,401130,-0.00110793681627586,0.0958663829109882,0.990785506983042
539,2,401143,-0.0145691945134717,0.0956732204957666,0.879052467015132
540,2,401979,-0.0319855805270823,0.0956019546949018,0.738147905782441
541,2,403598,-0.0117686031942933,0.0951086260409774,0.901592715397215
542,2,404844,0.00911870005375998,0.0961719197739284,0.92451425349986
543,2,405100,0.0187659438817026,0.0952875684374164,0.843987748096546
548,2,406181,-0.0219163333077901,0.0953473680272771,0.818335427777177
549,2,406688,-0.00518260695293732,0.0948038240279615,0.956434969118681
550,2,407621,0.0230926481242947,0.0955738638434268,0.809214179867098
551,2,409016,0.0553747640966575,0.0964939796167628,0.56642288323047
552,2,410647,0.0575247884178161,0.0950825991707567,0.545568992489951
554,2,419803,0.00779087669407369,0.0957989388478576,0.935229349911355
555,2,419943,0.0233379661837372,0.0963573710786735,0.808764149609749
556,2,422349,0.023030287613912,0.0951755159050546,0.808938483318316
557,2,425467,0.0236207612357186,0.0948333818104244,0.803446511520452
560,2,429095,0.0250417000307834,0.0953940281395057,0.793082913158224
561,2,431266,0.026572447645021,0.095444830808791,0.780863448949206
562,2,431446,0.0311762536100875,0.0958264767100194,0.745115972583911
563,2,432524,0.0024908704066437,0.0949204952134203,0.979079423773595
564,2,434090,0.0035389844293483,0.0957950122201239,0.970551092777439
565,2,441927,-0.0586305033975671,0.0947183828060755,0.536316834964667
566,2,446471,-0.0720487607295031,0.0958548757456768,0.452765895100188
567,2,449325,0.0209521590796798,0.0953639990423809,0.826226175138901
569,2,450017,0.0372980720072188,0.094820936238715,0.694296455552297
570,2,451779,-0.0686483420027295,0.095125400015022,0.470980326438064
571,2,451784,-0.0661637921361036,0.0954738675853041,0.488762589660371
572,2,453525,-0.0632192981722654,0.0955094610743559,0.508456530693841
573,2,453768,-0.026058725035578,0.09568480190239,0.785520424433146
