SNP,Chr,Pos,Effect,SE,HNM1_MAM33_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
98,1,130271,0.0218564163875088,0.0655436409072971,0.738982369561255
99,1,130613,0.0455965721046742,0.0661220405692202,0.490910112124285
100,1,132012,0.044306041004006,0.0659839913746879,0.502362544929782
101,1,133231,0.0761331436673888,0.0654322436625204,0.245395663622226
102,1,137074,0.031743370468484,0.0654425547497112,0.627936774334052
103,1,137304,0.0616749976810892,0.0654047899510404,0.346339260103342
104,1,139686,0.0687560470312946,0.0654709800154677,0.294355654336481
105,1,149562,0.055355376690653,0.0656566975820979,0.399741597742755
106,1,150447,0.0641817174280769,0.0663639220252273,0.334147361426898
108,1,154084,0.0645135249083172,0.0665685858140673,0.333144530233864
110,1,157269,0.0647019832375201,0.0653566451686642,0.322860403626588
111,1,160054,0.0515977866623217,0.0660120113338646,0.434948697177992
112,1,166222,0.0579460490235225,0.0655078866356291,0.376992848302629
113,1,166416,0.0652973735873212,0.0653549677016842,0.318421549705335
114,1,167326,0.0378622613440247,0.0657883599893328,0.565308972413773
115,1,168836,0.031179513646963,0.0654862793450976,0.634281404644116
116,1,171200,0.0604079847949921,0.0655265725527616,0.357218032568673
117,1,171431,0.0699496841109051,0.0659099154708706,0.2892826538792
118,1,173339,0.0641950552031073,0.0654124323770629,0.327072972093848
119,1,173845,0.0702184728158055,0.0653405127399995,0.283263465704627
120,1,175121,0.0552615422128473,0.0652512892073919,0.397622726284516
121,1,175281,0.056004141036868,0.065305071987742,0.391707822770783
122,1,175315,0.0540392105251944,0.0652891627977744,0.408405076746313
123,1,175523,0.0529079165711691,0.0656624136093714,0.420925704742203
124,1,175541,0.0551759745370961,0.06538862847679,0.399343652602604
125,1,175653,0.0504258528007821,0.0656067868888047,0.442640396801667
128,1,175856,0.0621877808091829,0.0666635355028131,0.351529597122774
129,1,175876,0.0657278996463507,0.0656295972598237,0.317272194232598
130,1,175989,0.0480768165738134,0.0658605964785532,0.465887490164663
131,1,176001,0.0486823473978038,0.0662030380653483,0.462615161595809
133,1,177692,0.0494457578616823,0.0652994746438262,0.449426045449319
134,1,178191,0.0461564068890539,0.0653712309015806,0.480612784118504
135,1,178224,0.0494457578616823,0.0652994746438262,0.449426045449319
136,1,178960,0.0321541576629118,0.0658522115603054,0.625656413228328
140,1,183802,0.00386259908875041,0.0653603917321888,0.952908337031797
141,1,183954,-0.0325762794420887,0.0658137246019092,0.620924303584469
142,1,184450,-0.0213152025674111,0.0652502587035245,0.744112246670742
144,1,184718,-0.00844623734617384,0.0656293712542937,0.897671494451917
145,1,185296,-0.0094947393118924,0.0653505319043562,0.88456530885391
146,1,185438,-0.0127956396954588,0.06535202288929,0.84488279844743
147,1,185469,-0.00956022208360537,0.0654479146559723,0.883946550497036
148,1,185503,-0.00982842532863935,0.0652785163612372,0.880407701618675
149,1,185705,-0.0200259042018513,0.0660016077247328,0.761752055881472
150,1,185749,-0.0355147234964001,0.0659831435188943,0.590751031682003
151,1,185806,-0.00451432525494483,0.0660979187245361,0.94558745134438
152,1,185879,-0.0246677417857596,0.066404772549072,0.710506311994631
153,1,185916,-0.0170242272578921,0.0663813592252964,0.797744318952552
154,1,185941,-0.0160433339180538,0.0666712688421046,0.809978955814819
155,1,185954,-0.0179044514927134,0.0668646714496852,0.789031621863366
156,1,186055,-0.00987230951239761,0.065534736706633,0.880343861354663
157,1,186896,-0.0567488248857484,0.066542783142237,0.394338988967243
161,1,190132,0.0141167689914167,0.0656156744423917,0.82977988351107
162,1,190148,0.0134293759891673,0.0656358749839702,0.837999288415094
163,1,190165,0.0232865299947828,0.066132545133727,0.724959088354226
164,1,190169,0.0115990874016715,0.0660587906051234,0.860718825868334
165,1,190933,0.0153902896317029,0.0655208351393967,0.814429111934195
166,1,192149,-0.0405781957884828,0.0660263612905163,0.539230898942171
168,1,192303,0.079880775491008,0.0786405970880346,0.310434521198792
171,1,192795,-0.0754405962732986,0.0652785335594178,0.248596807501323
173,1,194187,0.016539904402104,0.0654501718195232,0.800639510523945
174,1,194867,0.0416458323852881,0.0653829080786504,0.524568377640513
190,2,8314,0.00826487256832689,0.0665266878299008,0.901200761343836
194,2,8498,0.0167374610874611,0.0664247359560041,0.801206000027687
195,2,8651,0.0147715874411486,0.066488260433527,0.824311307043676
197,2,9812,0.0440182773329493,0.0668469521297773,0.510650378498284
198,2,9932,0.0378153062479771,0.0665939617195395,0.570498579171672
199,2,10135,0.0304058189339528,0.0663494893364009,0.647042208679887
200,2,11616,0.00548398718424259,0.0662981353200593,0.934123398888016
201,2,12133,0.0129647169191822,0.0665587681821304,0.845672531396002
202,2,12194,0.0204591075404476,0.0668108614319731,0.759614419265075
203,2,12359,0.0144370257795792,0.0666199390184469,0.828561659233457
204,2,13061,0.0162771794302896,0.0666138338883299,0.807100690747973
205,2,14298,0.0195702920168692,0.066821512802064,0.769790450298029
206,2,15222,0.0168969120852547,0.0674753229654592,0.802411205548159
207,2,17986,0.00562089685453759,0.0662981028380978,0.932482633115934
208,2,19770,-0.0140715495029714,0.0667529614876487,0.833164676365097
209,2,19836,0.00562692674685861,0.0665730840987459,0.932688889746279
210,2,19851,0.00939399945813779,0.0667668040054143,0.888188260003904
211,2,21595,0.00620347106847818,0.0664920889135497,0.925721037768117
212,2,22385,0.0222939448746957,0.0665452478166968,0.737809489132631
213,2,23441,0.0359547972899882,0.0671749995533571,0.592820407260131
214,2,24209,0.026242348337431,0.0666342646494014,0.693946817180868
215,2,24341,0.0301474597819719,0.0667872746125837,0.651981879714019
216,2,26815,0.0162386152792149,0.0667208923462197,0.807851425913397
217,2,28209,-0.0394065294251218,0.0667159822648217,0.555125541789818
221,2,41245,-0.0515090371492911,0.0664363666374444,0.438673275314908
222,2,43214,-0.0293910632830719,0.0675528337104358,0.663768342177571
223,2,47104,-0.0357841021962766,0.0656596154219857,0.586101733830689
224,2,50915,-0.0559229495490844,0.0662658140775759,0.399286451075265
225,2,55834,-0.0857610710813186,0.0658681448909811,0.193761453838475
226,2,56422,-0.0804870315852556,0.0660052872556688,0.223505495673106
227,2,57715,-0.0562715972681829,0.0658580508127368,0.393442036239436
228,2,59046,-0.0644904160371418,0.0661706524782578,0.330422363318795
229,2,59191,-0.0585941778725634,0.0658063827468252,0.373856156795173
230,2,59383,-0.0745091885349197,0.0657797783640862,0.258106265155201
231,2,59477,-0.0761778446171515,0.0667677580749537,0.254669335614768
233,2,60471,-0.0649467629861388,0.0658973652767764,0.325016992601254
234,2,60478,-0.0613550707016516,0.0659825078362244,0.353074497584925
235,2,60786,-0.0620128010214946,0.065872004062415,0.347136731644956
236,2,61035,-0.0681817980272066,0.0658499675305982,0.301185667278669
237,2,61071,-0.0825109473563336,0.0655036611969233,0.208631912685493
238,2,61675,-0.085217528005359,0.0656832984822616,0.195340740275049
240,2,62939,-0.107066614791614,0.065478402151948,0.102910224935232
241,2,63527,-0.093555117431895,0.0657844362904423,0.155866649358344
242,2,63857,-0.125782132701199,0.0656474895475217,0.0561695347116259
243,2,65527,-0.173937462741855,0.0651156016952848,0.00790785582741866
247,2,67976,-0.148818025330886,0.0662458846504063,0.0252929306742305
250,2,72389,-0.0786440768187244,0.0661740425056914,0.235457848472935
251,2,72392,-0.0657391060414243,0.0666654049706204,0.324756871863764
252,2,73646,-0.111812781237595,0.0651171310334698,0.0868375824348625
253,2,74564,-0.0956577265035508,0.0650612136539522,0.142378655161121
254,2,74739,-0.0741721633138249,0.0653555764418902,0.257186479586468
257,2,80873,-0.0517164551402228,0.0655731630881858,0.430826506379723
258,2,81501,-0.0280278350033321,0.0656030174078874,0.669469425678359
259,2,83526,-0.0493623771995104,0.0654654830019359,0.451339020755354
260,2,83845,-0.0193235342206481,0.0655723832748743,0.768403829621472
263,2,84447,-0.0117916894242803,0.0664147853565125,0.859181252685867
264,2,87391,0.0133714191084483,0.0652869865395696,0.837838718083243
265,2,87562,0.0268223468570312,0.0654405218785165,0.682147243301386
266,2,87849,0.0138084986636439,0.0654457660620815,0.83301567159731
267,2,87878,0.0243033513699617,0.0657184103815119,0.711745529013231
269,2,89785,0.034835866749737,0.0657123131864111,0.596357221075994
272,2,93721,0.0125661167095385,0.0655365422237698,0.848054442790578
273,2,93952,0.0197116652491928,0.0653440639640021,0.763089188548981
274,2,95085,0.00271461582128749,0.0654435356582512,0.966936469231625
276,2,107124,0.00520182284810677,0.0654756664026722,0.936722376698458
277,2,111645,0.0410044303958042,0.06548182244484,0.531591335290703
278,2,111916,0.0386721441583556,0.0656403533647305,0.556136162959873
279,2,111931,0.0518288924648506,0.0657151633184317,0.430822560585452
280,2,111999,0.0502149273086274,0.0654823231346719,0.443684997659346
281,2,114528,0.0619254853858346,0.0658315231503117,0.34751922196744
282,2,116024,0.070197192518187,0.0659649828141675,0.287984317738208
286,2,120090,0.0280735542012097,0.0657927983432587,0.669860535799559
287,2,120291,0.00337689576712819,0.0665621024003706,0.959566967317761
288,2,120726,0.0362584326017878,0.0661496275896839,0.583950780364407
289,2,121716,0.0355223612888934,0.0660755682614101,0.591190552273012
290,2,123100,0.0355735772918478,0.0661667121018898,0.591167441125272
291,2,124677,-0.0108012071487666,0.0661001122132049,0.870291668516885
293,2,127887,0.0263531237410733,0.0665410445520308,0.692312479866721
294,2,128935,0.0121941268188142,0.0664897410731278,0.854590552632015
295,2,129053,0.00451886270664514,0.0666948792686924,0.946019609193329
296,2,130040,0.00310008631005609,0.0671021861032741,0.963177379140796
297,2,130976,0.0115175539776788,0.0665530029766268,0.862704736407488
298,2,132199,-0.00762763554721702,0.0668630685115842,0.909240456085137
299,2,133355,0.014482847967435,0.0673121952241823,0.82976733807637
300,2,133435,0.000882990028294728,0.0674620591743235,0.989564428004069
302,2,135183,-0.0203764576643177,0.0674907264229723,0.762894710920801
303,2,135402,-0.0166628846935685,0.0674834158377804,0.805115053751117
304,2,135898,-0.0390200379562665,0.0678153701827203,0.56539661814535
305,2,135912,-0.0409151229514312,0.067862346808924,0.546953398584639
306,2,135925,-0.042754762729898,0.0675513904813767,0.527194355895767
307,2,136002,-0.0370483087860025,0.067510344407873,0.58350354744775
308,2,136173,-0.0335142052821048,0.0679935710797102,0.622387898847294
310,2,138318,-0.0679713276236056,0.0697188577327672,0.330260309704057
311,2,138695,-0.0686421191079187,0.0685187781578999,0.317126361970162
312,2,138818,-0.0595498056803656,0.0684169023485932,0.384675470441883
313,2,139728,-0.0185372757350617,0.0683603726750016,0.7864188596098
314,2,140174,-0.0415786628849781,0.0683316661692519,0.543258452528393
315,2,140863,-0.0274506441766871,0.068324218748572,0.688096190159298
316,2,141152,-0.0237722263314082,0.0685206629720056,0.728846771964333
317,2,141292,-0.0433931913221457,0.068000375548915,0.523801734116702
318,2,141545,-0.0284809438711521,0.0683542182231826,0.67717527449901
322,2,146723,-0.0576636095584133,0.0681786611255095,0.398252823620168
323,2,147946,-0.0733347181734527,0.0687621860715172,0.286927551809516
326,2,151397,-0.0149504918415575,0.0690404740673695,0.82868665898251
327,2,153035,-0.0586169920841835,0.0682221320888603,0.390808933061417
328,2,153228,-0.0775665840783999,0.0686677727256346,0.259415071435905
329,2,153455,-0.0466769768882551,0.0692664456665478,0.50083132888079
331,2,153815,-0.0398809338446422,0.0690124236531142,0.563713236550381
332,2,154160,-0.0601545243869349,0.0682465565375846,0.378685182690457
333,2,154235,-0.0786007870782967,0.0688769271203419,0.254569713290773
335,2,159870,-0.0882790264298474,0.0670967243795279,0.189129265285472
336,2,161229,-0.0583141446307556,0.0682228673169385,0.393264027302188
339,2,162696,-0.0285612819504304,0.0679825861661877,0.674648695402216
340,2,163284,-0.023762966125186,0.0670865714632607,0.723390411407831
341,2,164166,0.00166831060573736,0.0677214440472876,0.980360106043915
342,2,165270,-0.00622619383074086,0.067151168407117,0.926179345327198
343,2,165675,-0.00463550350156938,0.068261319850698,0.945897157151788
346,2,168062,0.00133190133346872,0.0676483415937792,0.984302906318215
347,2,168518,-0.0204297382068567,0.0672522495893388,0.761476180765101
348,2,168980,0.00318875436175936,0.0672288931969248,0.962196299405925
349,2,169651,0.00563181997909579,0.0672603715950431,0.93331727766922
352,2,170725,-0.0682798221185575,0.0672826932505928,0.310886696628133
353,2,171254,-0.0734240459133413,0.0673765700777052,0.276563835532032
354,2,172242,-0.0375343052581368,0.0666621058232254,0.57375616908388
355,2,173254,-0.0340426369527765,0.066156168182054,0.607168608608651
356,2,173340,-0.0279489795683483,0.0661562444775583,0.672939744261984
357,2,173385,-0.0212846414904966,0.0662242200953906,0.748095473429775
358,2,173973,-0.033770742767799,0.0660334989493453,0.609377892731399
360,2,177341,-0.0549831195565792,0.0657678032456777,0.403709862577023
361,2,180314,-0.0766005607682982,0.0657286441326731,0.244641534611137
362,2,180339,-0.0580405683761533,0.0659490323273277,0.379413539842352
363,2,182758,-0.0686557618565447,0.0656830042072202,0.296618435000571
364,2,183619,-0.0699073387451658,0.0659387284621101,0.289784690079977
367,2,187176,-0.137968297889274,0.0659958956860725,0.0372824900219633
368,2,191066,-0.0951185512096732,0.0667077429110017,0.154780996710615
371,2,191599,-0.116555713119956,0.0656802996559985,0.0768271126462394
373,2,191763,-0.10974085614883,0.0659758623334394,0.0971301858551701
374,2,191959,-0.106438870601043,0.065828981520607,0.106793145519331
376,2,195759,-0.0504667433062829,0.0665854747469417,0.449002031270866
377,2,196912,-0.0613484533587746,0.0654803879023491,0.349451490566084
379,2,198110,-0.0851727517628161,0.065798664371998,0.196357882215609
381,2,198805,-0.0877211490104552,0.0660739748590438,0.185161481635616
382,2,198891,-0.0684635448008213,0.0656216739539554,0.297520134980999
383,2,199248,-0.0881991119852017,0.0657053835227388,0.180347692797262
384,2,201782,-0.0688818928884679,0.0656896891362315,0.295081859561235
385,2,203285,-0.0769092275672203,0.0654088782661265,0.240458226744008
386,2,203783,-0.0812741919262915,0.0652524962959536,0.213761680634068
387,2,204179,-0.0540023904197089,0.0654909213170255,0.410167887915709
388,2,205406,-0.0579691485048439,0.0661555766403222,0.381487362960337
389,2,205834,-0.059468232279607,0.0658342438060133,0.366981400914214
391,2,207192,-0.0986830891254013,0.0656388452302981,0.133623548682375
392,2,207561,-0.0921173623452004,0.065374000545848,0.159691041099848
393,2,208682,-0.10512531094053,0.0652076952512752,0.107820541933395
394,2,210102,-0.0667701051695391,0.0655200236198384,0.308863200629043
396,2,214801,-0.111837070594137,0.0653426446116078,0.0878583750374959
397,2,215016,-0.120636896319649,0.0652606662490253,0.065360493340828
398,2,218876,-0.058041809545998,0.0661816633110253,0.381079061392137
399,2,227511,-0.0917702330230201,0.066543636043465,0.168737509980411
400,2,230378,-0.0809491351848952,0.0657407878174168,0.219016154112383
401,2,231943,-0.0941203900295247,0.065880520449685,0.153988274976948
402,2,232156,-0.0922750596288713,0.0658607567556894,0.162073775696144
403,2,232789,-0.0876359262433686,0.0656442566400585,0.182732458658327
404,2,238524,-0.0602274321638182,0.0658243680331937,0.360831076265208
405,2,241518,-0.052410805596549,0.0664159448996143,0.430565795855206
406,2,250396,-0.0419963444179787,0.065983495273447,0.524884295614964
407,2,250466,-0.0399334729829697,0.0659637955195148,0.545312410367941
408,2,252305,-0.0395974512077859,0.0661393963704894,0.549759008288032
409,2,254571,-0.0140827015064499,0.0670982025467266,0.833880892608318
410,2,254742,-0.014825091865125,0.0670371522250889,0.825105527305272
411,2,254908,-0.0209340957963505,0.0675447092027291,0.756797477458966
413,2,255862,-0.00287796555340658,0.0671467909321615,0.965836725733411
414,2,255975,-0.00889710109349051,0.0669028661443898,0.894280741339003
415,2,258311,-0.0386586368449094,0.0657676099640114,0.557037928295892
416,2,259284,-0.0547390955000704,0.0659570288112389,0.407144583291486
417,2,266330,-0.0526976946799792,0.0662458708788204,0.426865139282527
418,2,267100,-0.0464576770442453,0.0662542626262568,0.483638419564795
419,2,268086,-0.0526821720528799,0.0662459058535054,0.42700146587007
420,2,274614,-0.010295844939552,0.0659000978149985,0.875937778767868
421,2,274729,-0.0229984234932543,0.0662515279624123,0.728694503679405
422,2,275746,-0.0176607788389646,0.0662272386327976,0.789879413664162
423,2,277029,-0.0290249324630101,0.0659080158740535,0.659927489331556
424,2,277741,-0.0175919126341089,0.065945353449164,0.789805865553888
425,2,278218,-0.0359158227094222,0.0658051202456428,0.585554549881732
426,2,278379,-0.0254962817312543,0.0674484255261991,0.705649240431556
427,2,279910,-0.0321673727053235,0.0657874888307919,0.625174503130144
429,2,283431,0.00060427285921516,0.066773604420087,0.992784693041394
430,2,283573,-0.0219921958311327,0.06596223702666,0.739025893285145
431,2,286762,0.011304799957091,0.0661387558749648,0.864380275405335
432,2,287187,0.00127911151376531,0.0658328448007097,0.984509306120891
433,2,288379,-0.0223584549806462,0.0653231427302436,0.732347917360036
434,2,294941,-0.0610193185987138,0.0652923413556816,0.350656245154887
439,2,297610,-0.0250385025565044,0.0656904323936594,0.703314535215826
441,2,299680,-0.00924992514242359,0.0654997569616819,0.887776105178801
442,2,299708,0.00439813499053565,0.0656393493907931,0.946616015623687
443,2,299759,-0.0101865219473153,0.065415128555582,0.876341799734162
444,2,300111,0.00758849825591112,0.0658732077751681,0.908353244982565
446,2,301710,-0.0273260399150191,0.0654187527171233,0.676413421665936
447,2,303446,0.00789337598418567,0.0658457369882498,0.904648942249561
448,2,303854,-0.022992654193477,0.0658483339272248,0.727165418249637
449,2,304472,-0.057519683906252,0.0652313742060237,0.378496114984296
450,2,304691,-0.0318119629194387,0.0663395413829995,0.631856842643097
451,2,308097,-0.0106056282412989,0.0656592350877024,0.871772087177615
453,2,309402,0.00565778782850511,0.065261474128002,0.930963783067009
454,2,310030,-0.00246932049004226,0.0656286960685669,0.970007447959228
455,2,310113,-0.00913163066741368,0.0654439560485089,0.889108082655431
456,2,310972,-0.0173938121522669,0.0655386039397118,0.790857822693449
457,2,312659,0.048029697688636,0.0652408010473635,0.462103327297772
460,2,318265,-0.0174066166393513,0.066132871422064,0.792544809205621
461,2,318379,-0.0120292133083026,0.0663322269164723,0.856198553014614
462,2,321266,0.0381066021045579,0.0658600825517557,0.563228501091588
463,2,322957,0.0488638833119562,0.0652513661030421,0.454442631485454
464,2,325221,0.0738254178596281,0.065543986394718,0.260782860605546
465,2,332691,0.0985817296384154,0.0661226243768506,0.136882723501124
466,2,333006,0.0958759285369823,0.0660032390424933,0.147224719227106
468,2,335046,0.0601824372716986,0.0654585166347447,0.358515186080128
469,2,335049,0.0489943652019413,0.0657638594293734,0.456764772997212
470,2,335995,0.0496001343415125,0.0653904267126576,0.448644161533029
471,2,336060,0.0736298310899488,0.0652379703683912,0.259818449737547
472,2,338292,0.0371869409312909,0.0653214781481869,0.569520614263531
473,2,339568,0.0105387917054845,0.0654474889915277,0.872164504752156
474,2,340466,-0.0139960989615865,0.0660123704055521,0.832211952036502
478,2,348480,-0.0614553806474129,0.0652705780210962,0.347068001201645
479,2,350086,-0.067895244267534,0.0652555889825462,0.298842496480905
480,2,351083,-0.0308887378350851,0.0661797922324476,0.640974033747477
481,2,351335,-0.0337422622055838,0.0654314499770778,0.606394640456238
482,2,351417,-0.0549251654115798,0.0653804367117748,0.401428997012053
483,2,351450,-0.0677623014514159,0.0654188383215445,0.300994031459466
484,2,352302,-0.0401884810887515,0.0660010117274998,0.542977702415947
485,2,352469,-0.0543522987733857,0.06530387406701,0.405803333182177
486,2,352562,-0.0485207229269603,0.0655842523941027,0.459899268271417
487,2,352944,-0.0757272413581105,0.0653215296630212,0.247117552001061
490,2,355266,-0.0828886592298981,0.0652968938673219,0.205130427953659
491,2,358277,-0.0729721990544103,0.0653407617919551,0.264841798130595
492,2,358926,-0.09780342977722,0.0653453918747462,0.135360975898052
493,2,358948,-0.0653969475328826,0.0654807285057956,0.318614202318966
494,2,359515,-0.0529134456153562,0.0654141028235486,0.419117710307677
495,2,363190,-0.0891624356006297,0.0659448508608533,0.177216683231214
496,2,363588,-0.047689980803183,0.0663276751919914,0.472613051088636
497,2,363888,-0.0535738057976458,0.0657448064575381,0.41569322358113
498,2,363954,-0.0632570300302141,0.0654586137642283,0.334522265707619
499,2,364199,-0.0737024063992972,0.0653384400179349,0.260081828497148
501,2,365981,-0.0796009212078464,0.0666412667382422,0.233096566960198
502,2,366047,-0.0581931794084578,0.0654999843005686,0.374906036226811
503,2,366936,-0.068614694173343,0.0662271739013542,0.300887800871012
504,2,369530,-0.0415636971784344,0.0654269714813944,0.525664853301285
506,2,369931,-0.0812095748215774,0.065771578532752,0.217755464968445
507,2,371033,-0.0243152605601277,0.0657257256343389,0.711641277121541
508,2,372919,0.0214256585597193,0.0654446072129183,0.743569896894134
509,2,373518,0.0362663753284626,0.0653888910729803,0.579501766417891
510,2,376157,-0.00725057211754714,0.0655606141152325,0.912001620195638
511,2,376172,0.0106895000543367,0.0660332131946222,0.871492450165512
514,2,381433,0.0228744912312319,0.0659767361890068,0.729019228594557
515,2,381922,0.0139249860425578,0.0664963624833228,0.834249187117922
516,2,382146,0.0189389039720349,0.0654922970579809,0.772615243914747
517,2,384206,-0.00804389794519431,0.0657025540283258,0.902628942187408
518,2,384955,-0.0171111943848208,0.0655512704399858,0.794217519618046
520,2,387301,0.0234822809346139,0.0658794506601275,0.72172164761695
521,2,388313,0.0429234456419989,0.0654601996955384,0.512432572858805
524,2,390138,0.0290238555618263,0.0656857864877664,0.658861807149773
525,2,391233,-0.014131716459001,0.0660648311767189,0.830743238794255
530,2,395606,0.0619387500143825,0.0656028869604182,0.345740436747583
531,2,395726,0.0542941481789495,0.0655980405812125,0.408411264499368
532,2,395853,0.0451916164602254,0.0658047103252265,0.492688944666857
533,2,396484,0.0627636328360124,0.0654724299454296,0.338402837541761
534,2,396705,0.102586525846316,0.0652980689892601,0.117066925725422
535,2,398759,0.0449462290500032,0.0660183467175206,0.496435377283813
536,2,400386,0.0840971143642308,0.0655403112706256,0.200286303528049
537,2,400847,0.0738669995395034,0.0655146131339999,0.260301613431559
538,2,401130,0.0948598571182982,0.0660411956164941,0.151781571710017
539,2,401143,0.0887546849661022,0.0659336012173161,0.179126916150228
540,2,401979,0.0640482068436655,0.0659736618658443,0.332305236636048
541,2,403598,0.0836714968181223,0.065560709021082,0.202708124679958
542,2,404844,0.108828249613188,0.0661928854221714,0.101044157709533
543,2,405100,0.0939097413739234,0.0656476043712016,0.153454452308874
548,2,406181,0.0809196728627429,0.0657393067566348,0.219173180755079
549,2,406688,0.0845123785721305,0.0653454191711685,0.196746945748065
550,2,407621,0.0853674657810238,0.0658807588278944,0.195895325696486
551,2,409016,0.117687560029302,0.066403810991315,0.0772070281501308
552,2,410647,0.0874690186163273,0.0655613453074907,0.183012995816128
554,2,419803,-0.0258084948817001,0.0661736639365369,0.69676320658529
555,2,419943,-0.0100577193193066,0.0665764985846883,0.880006698606572
556,2,422349,-0.00251663215901532,0.0657618948622833,0.969494958704225
557,2,425467,-0.014158123158212,0.0655216222151261,0.829047687852409
560,2,429095,-0.0465958457285202,0.0658673072790838,0.479772320394197
561,2,431266,-0.0787777096542986,0.0658164643327808,0.232136992417304
562,2,431446,-0.0619160940624141,0.0661341952862247,0.349800454008521
563,2,432524,0.000416747490009695,0.0655804448272896,0.994933264989779
564,2,434090,-0.0574626729011819,0.0661140110877802,0.385358297177457
565,2,441927,0.0117406128638033,0.0654732697969055,0.857789971125024
566,2,446471,0.0408893585210419,0.0662431814682464,0.53746027087988
567,2,449325,0.0498887706901757,0.0658377811771731,0.449104456954818
569,2,450017,0.055667827986825,0.0654589341350209,0.395666025606878
570,2,451779,0.00505282869875057,0.0657698663773212,0.938805576526554
