SNP,Chr,Pos,Effect,SE,ERV25_ERG5_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
113,1,166416,-0.0460008136492897,0.0629161563863865,0.46517581557547
114,1,167326,-0.0524292482557732,0.0632600538967511,0.407783743919612
115,1,168836,-0.0620868477937674,0.0629347969728223,0.324550493970945
116,1,171200,-0.041834136465965,0.0630765857842824,0.507617620927827
117,1,171431,-0.0527088018500963,0.0634479177189762,0.40668134233708
118,1,173339,-0.0783369358223115,0.0628779268914717,0.213642957870602
119,1,173845,-0.0708978683724942,0.0628505996930559,0.260069948453923
120,1,175121,-0.0459248859844051,0.0627913793656557,0.465027177088009
121,1,175281,-0.0477079507262404,0.062841068557437,0.448248980478754
122,1,175315,-0.0478040084653915,0.0628210475220259,0.447191782436359
123,1,175523,-0.0429169704077056,0.0631875097183791,0.497456096063623
124,1,175541,-0.0478901873580487,0.0629191256504964,0.447082323390402
125,1,175653,-0.0679349543816923,0.0630664264896978,0.28212793403382
128,1,175856,-0.0622114413806176,0.0641274261156051,0.332649805688772
129,1,175876,-0.0632234716027146,0.0631391764477818,0.317350741188284
130,1,175989,-0.0528930530521731,0.0633466610496335,0.404294972549491
131,1,176001,-0.0630515619973458,0.063651185655298,0.322569437885724
133,1,177692,-0.070144890557188,0.0627616060101367,0.264480779518811
134,1,178191,-0.0788157369973025,0.062795015963941,0.210262828981674
135,1,178224,-0.070144890557188,0.0627616060101367,0.264480779518811
136,1,178960,-0.07567399057418,0.0632465863170297,0.232307876143759
140,1,183802,-0.0634168300851536,0.0627898113707935,0.313193786347561
141,1,183954,-0.0538316579200802,0.0632734187636225,0.395469184323736
142,1,184450,-0.0855484398394693,0.0626183638400164,0.172749723798854
144,1,184718,-0.0552546709748091,0.0630718841735464,0.381593881194604
145,1,185296,-0.0503683489006402,0.0628153711001806,0.423180617744593
146,1,185438,-0.0692054390470416,0.0627675340547669,0.270966182476498
147,1,185469,-0.0681344615135277,0.062861746320083,0.279158650366308
148,1,185503,-0.0843234880335321,0.0626428352674591,0.179134238170309
149,1,185705,-0.0755630312967976,0.0633778410678297,0.233959142855486
150,1,185749,-0.0811677874201266,0.0633582058257348,0.201001784179972
151,1,185806,-0.0611122489654439,0.0635068747809883,0.336560928884252
152,1,185879,-0.0723356966309759,0.06378129805165,0.257513463075823
153,1,185916,-0.0853148139471893,0.0637067064648299,0.181373388817616
154,1,185941,-0.0991899484340296,0.0639289331882304,0.121662198678942
155,1,185954,-0.0856512695140296,0.0641721648288831,0.182831299370885
156,1,186055,-0.0806328864348171,0.062903682136706,0.200737642377546
157,1,186896,-0.0829229048306732,0.063931430926389,0.195457634078275
161,1,190132,0.018053435557807,0.0631225782239307,0.775041297430165
162,1,190148,0.0129054768036846,0.063145195154389,0.838176050714461
163,1,190165,0.0130186902729236,0.0636304096594136,0.838003694391689
164,1,190169,0.0197228063115754,0.0635461594473863,0.756462951584654
165,1,190933,-0.00405430240860127,0.0630390690942473,0.948756512843125
166,1,192149,-0.0224801864499878,0.0635435655424431,0.723717986997958
168,1,192303,-0.0236021707298484,0.0757564912978546,0.755564090561582
171,1,192795,-0.0190884187915635,0.0629118951497771,0.761752286227126
173,1,194187,0.0149145157985556,0.0629672224845975,0.812901569160353
174,1,194867,0.00510974762662519,0.0629373684121068,0.93533859833021
190,2,8314,-0.0467491600949864,0.0639552110472695,0.465284100502268
194,2,8498,-0.0395425514206302,0.0638751959997102,0.536276417220065
195,2,8651,-0.0274366749973609,0.063953028483397,0.668175525979182
197,2,9812,-0.00739103218394455,0.0643485909876876,0.908621973703341
198,2,9932,-0.0127134707757257,0.0640925997989545,0.842876833567636
199,2,10135,-0.00492380361214906,0.0638501686295598,0.93857577600658
200,2,11616,-0.0286482645885775,0.0637647060811485,0.653504748648739
201,2,12133,-0.00830906994442615,0.0640349730100524,0.896831552958169
202,2,12194,-0.0212498536372816,0.0642741724649004,0.741133242528113
203,2,12359,-0.00525437535343287,0.0640955616250763,0.934711297232603
204,2,13061,-0.0400624227900805,0.0640559742468029,0.532094069913747
205,2,14298,-0.0101369953514292,0.0642913792698187,0.874804864809235
206,2,15222,-0.0299785703659332,0.0649009878108618,0.644428686645165
207,2,17986,0.0036190943377028,0.0637826436560684,0.954783574390787
208,2,19770,-0.00205384598793068,0.0642238321838494,0.974506473417197
209,2,19836,-0.00263914670658671,0.064047325724027,0.967154809564274
210,2,19851,0.00751141117858389,0.0642337573907541,0.906975143886142
211,2,21595,-0.0149015114098889,0.0639647816929233,0.815924138812407
212,2,22385,-0.0200175817915573,0.0640213639229772,0.754715761010041
213,2,23441,-0.0184355288196369,0.064644678522992,0.775671601352102
214,2,24209,-0.0327044728336718,0.0640961404269115,0.610201589121079
215,2,24341,-0.00460946074385382,0.0642709672965192,0.942866012084327
216,2,26815,-0.0370046425530954,0.0641641950820021,0.564497580215981
217,2,28209,-0.0539783978071509,0.0641517173036514,0.400683540273147
221,2,41245,-0.11012136106932,0.0637006204869035,0.0847312607270899
222,2,43214,-0.0963275856642538,0.0648043305279167,0.138056026241243
223,2,47104,-0.111326055701767,0.0629161976612659,0.0776848127315111
224,2,50915,-0.0554119825150781,0.0637473120733737,0.385304200100556
225,2,55834,-0.072287417478395,0.0634039915869792,0.2550141532726
226,2,56422,-0.0668873967982385,0.0635345194316549,0.293165352881784
227,2,57715,-0.0652597091065638,0.0633292343836514,0.303488780305027
228,2,59046,-0.0497589065591578,0.0636902222273486,0.435170615622994
229,2,59191,-0.0483311519056778,0.0633280543514181,0.445861571384812
230,2,59383,-0.0341709535327019,0.0633724387723021,0.590082955667074
231,2,59477,-0.049447696110654,0.0642986057782667,0.442388445650598
233,2,60471,-0.0694520630393591,0.0633762059355163,0.273882887053997
234,2,60478,-0.064314380864012,0.0634641121035454,0.31156436455593
235,2,60786,-0.0766149588047137,0.0633206908047445,0.227107157925035
236,2,61035,-0.0861629138603524,0.0632813270361113,0.174197229652327
237,2,61071,-0.0974409958302689,0.0629461684632284,0.122517073337646
238,2,61675,-0.0712014075345547,0.0632278230060463,0.26088446155973
240,2,62939,-0.106030810654568,0.0629794602905193,0.0931473818337423
241,2,63527,-0.102691810546928,0.0632333727387461,0.105265629175572
242,2,63857,-0.147913944225892,0.0629938821206067,0.0194224001346033
243,2,65527,-0.137228382630329,0.062851654570495,0.0296666528497339
247,2,67976,-0.119392564597468,0.0638706536898919,0.0624107275198899
250,2,72389,-0.102969221351336,0.0635543038946959,0.106087202030594
251,2,72392,-0.0314955670959376,0.0642020440075677,0.624035732588491
252,2,73646,-0.103988754115937,0.0626632548454592,0.0979061255494025
253,2,74564,-0.119320470933747,0.0624616632734193,0.0569047298601301
254,2,74739,-0.096007341639142,0.0627825184818842,0.127109203289869
257,2,80873,0.00394007769604625,0.0631400629024157,0.950277875093612
258,2,81501,0.0252070985765317,0.0631156335068382,0.689855017742375
259,2,83526,-0.00901405830675439,0.063030133837997,0.886362390805318
260,2,83845,0.0103398075938921,0.0630894634990238,0.869910593977676
263,2,84447,0.0319655684749672,0.0638747382242604,0.617076104777619
264,2,87391,0.0549982427496913,0.0627450233971196,0.38133506478708
265,2,87562,0.0563391040039789,0.0629007908306782,0.371033001721313
266,2,87849,0.053146197526364,0.0629026922105454,0.398741491459174
267,2,87878,0.0712873718546779,0.0631229054270262,0.259520283152472
269,2,89785,0.0425356727268198,0.0632033504014477,0.501389459001131
272,2,93721,-0.0146436247115925,0.0630480894312632,0.81646974272553
273,2,93952,-0.0113924880006585,0.0628696274708048,0.856308207082378
274,2,95085,-0.0384364619967255,0.0629270544240449,0.541718580925895
276,2,107124,0.0144769247934963,0.06298690806326,0.818349054444531
277,2,111645,0.00305273682795548,0.0630317503324983,0.961399560441499
278,2,111916,0.00240744938151111,0.0631804047732777,0.96962600857612
279,2,111931,0.012857576896992,0.0632734434996054,0.839090691132026
280,2,111999,0.00106015628607836,0.0630498877785682,0.98659405168936
281,2,114528,0.00953304408359301,0.0634107089512352,0.880583757763143
282,2,116024,0.0246084108470858,0.0635500222232007,0.698820045432084
286,2,120090,-0.0094946756317984,0.0633104599071453,0.880873860106452
287,2,120291,-0.0325437077386753,0.0640130696680205,0.611496294510756
288,2,120726,-0.000751978780836327,0.0636665080039649,0.990582905741754
289,2,121716,0.000973318919228472,0.0635941916429032,0.987797376868549
290,2,123100,0.0218144011611412,0.063671351819964,0.732096273089756
291,2,124677,-0.00137642064975307,0.0635941705463539,0.982744308916168
293,2,127887,-0.00411878850806913,0.0640298533386078,0.948747010538143
294,2,128935,-0.0141019718482287,0.0639652951931887,0.825638144595713
295,2,129053,-0.0188397908583156,0.0641565865486151,0.769195445661231
296,2,130040,-0.02790911688734,0.0645389583774213,0.665686947709902
297,2,130976,-0.0362707388130377,0.0640011199835248,0.571264328968651
298,2,132199,-0.0474191163140945,0.0642774668591042,0.46117147591484
299,2,133355,-0.0503888015155141,0.0647065861603577,0.436661913254184
300,2,133435,-0.0490594353221252,0.064849540338044,0.449847053189586
302,2,135183,-0.0631757422918404,0.0648509207231513,0.33063982112295
303,2,135402,-0.0603349188756486,0.0648487623104565,0.352802791651534
304,2,135898,-0.0602128695479518,0.0651938401953811,0.356326782255877
305,2,135912,-0.0738369161958183,0.0652024498054747,0.258224209221538
306,2,135925,-0.0782842323273998,0.0648912463821292,0.228474549828678
307,2,136002,-0.0855995316749649,0.0648162992165007,0.187474229390052
308,2,136173,-0.0700760431005434,0.0653295391404889,0.284158780039856
310,2,138318,-0.0914961247934922,0.0669866907764108,0.172844610260988
311,2,138695,-0.082233471723566,0.0658670717230443,0.212684103532481
312,2,138818,-0.0623085762346185,0.0658077650035603,0.344374562127052
313,2,139728,-0.0668728588321508,0.0656767723343268,0.309274690821972
314,2,140174,-0.0848699145675145,0.065617848927342,0.196719591554435
315,2,140863,-0.0328927719276315,0.0657232298936385,0.617053189753715
316,2,141152,-0.045390655128525,0.0658874661764702,0.491331289346625
317,2,141292,-0.0571303637613161,0.0653870193548735,0.382861276259581
318,2,141545,-0.0814568166945833,0.0656335079958349,0.215398163935765
322,2,146723,-0.108811065713036,0.0654019880191403,0.0970544047688225
323,2,147946,-0.118584113289008,0.0659580616216626,0.0730517792117235
326,2,151397,-0.0698539131489904,0.0663208705935068,0.292936784969823
327,2,153035,-0.138686069775491,0.0652859295097513,0.0343407809041565
328,2,153228,-0.126721451574214,0.0658367398589406,0.0550598603833639
329,2,153455,-0.112200286983356,0.0664128855860939,0.0920189557117785
331,2,153815,-0.138312633835937,0.0660158109437722,0.0368703310576996
332,2,154160,-0.153098757022267,0.0652219524242702,0.0194592945530377
333,2,154235,-0.109887893564848,0.0661272196570636,0.0974476692751284
335,2,159870,-0.160534913519421,0.064142080257188,0.0127727774311646
336,2,161229,-0.11232963298188,0.0654293088824249,0.0868912413157912
339,2,162696,-0.0719964988693349,0.0653068690901623,0.271024174182569
340,2,163284,-0.0922951056827095,0.0643651175946574,0.152477288422491
341,2,164166,-0.082580044627536,0.0650032430476261,0.20477926212082
342,2,165270,-0.0261487868753265,0.0645887729495372,0.685832737419941
343,2,165675,-0.0324962711437866,0.0656486524086251,0.620906057431245
346,2,168062,-0.011017042367204,0.0650786803755864,0.865667048068182
347,2,168518,0.00217452510289218,0.0647085777043818,0.97321121027171
348,2,168980,-0.011641277335283,0.0646749929360062,0.857258537414542
349,2,169651,-0.0594016043365146,0.0646313974027743,0.358679860394326
352,2,170725,-0.0323926892168866,0.0648009355769863,0.617471052065338
353,2,171254,-0.028007811571571,0.0649116553076274,0.666385801645871
354,2,172242,0.0498069387003168,0.0641064791990011,0.43771402029274
355,2,173254,0.0578857031295712,0.0635950164896392,0.363325539328491
356,2,173340,0.0476216143203338,0.0636114205198544,0.454576897075856
357,2,173385,0.0652783054845643,0.063625734243569,0.30560669031997
358,2,173973,0.0580608023695806,0.0634760740723075,0.360979820236772
360,2,177341,0.0582749643809816,0.0632587223439354,0.357566667337998
361,2,180314,0.0308508614891219,0.0633346843697992,0.626483793767836
362,2,180339,0.0386949408197638,0.0634826299992439,0.542561419029424
363,2,182758,0.0186438790743523,0.0632804624605597,0.768455082077469
364,2,183619,0.0648728901963491,0.0634435739350561,0.307230853746369
367,2,187176,0.00740685977254696,0.0638821596606587,0.907761530907316
368,2,191066,0.0449462796937028,0.064316460556651,0.485118361148438
371,2,191599,-0.0225155598640802,0.063457840745911,0.722942832612316
373,2,191763,0.0060434119417152,0.0637197155027989,0.924492810031
374,2,191959,-0.0133516783720242,0.0635610792812272,0.833741565535556
376,2,195759,0.0569751419219612,0.064039094234339,0.374236597966532
377,2,196912,0.0793741037059988,0.0629322328372159,0.208046941626899
379,2,198110,0.0416728446182829,0.0634130801857271,0.511503184829272
381,2,198805,0.039256505301109,0.0636908999907932,0.538054395515221
382,2,198891,0.041346282650167,0.0631904764686035,0.513336917959828
383,2,199248,0.0315904105445762,0.0633508760423934,0.618331029990559
384,2,201782,0.0657750130707568,0.0631984179884059,0.298694636667163
385,2,203285,0.0408835194576694,0.0630123520673313,0.516878186747491
386,2,203783,0.0373613153638645,0.0628827149350665,0.552797142540859
387,2,204179,0.0422536672794113,0.0630262726124147,0.503032555681651
388,2,205406,0.0951757377715663,0.0635126516343103,0.134888802999162
389,2,205834,0.0666725057534657,0.0633098111760568,0.293008648715682
391,2,207192,0.0947034513289263,0.0631490436265014,0.134590730174016
392,2,207561,0.102357400777467,0.0628341440563483,0.104203108705703
393,2,208682,0.0987166685861541,0.0627441718686692,0.116540524076171
394,2,210102,0.11408686634792,0.062833658287651,0.0702652054273722
396,2,214801,0.112017411779382,0.0628411876666954,0.0755192962727293
397,2,215016,0.114012423353945,0.062794838451676,0.0702749021630734
398,2,218876,0.0849666808094545,0.0635789595238185,0.182280565521328
399,2,227511,0.0472110750378972,0.0641415292332483,0.462191905598357
400,2,230378,0.0409757501219965,0.0633442663322467,0.518133974595238
401,2,231943,0.0228372757449964,0.0635518951534931,0.719549284280632
402,2,232156,0.0506134168928074,0.0634803288825597,0.425807748697035
403,2,232789,0.0261277221718433,0.0632972024558536,0.680019526038489
404,2,238524,0.0383979892239062,0.0633686274523983,0.544939794311368
405,2,241518,0.0656305278161646,0.0638565173585023,0.304756493804678
406,2,250396,0.0107276102886429,0.0635134626625305,0.865969730251958
407,2,250466,0.0218977697438671,0.0634829002465449,0.730345168170629
408,2,252305,0.00552538906360134,0.063661218556363,0.930884751808124
409,2,254571,0.018830818360126,0.0645482701967964,0.770662638231185
410,2,254742,0.0448391232425083,0.0644535886114256,0.487086496727033
411,2,254908,0.0216914893047384,0.0649801715122444,0.738715827770697
413,2,255862,0.00202525486872318,0.0645988461704015,0.9750071334479
414,2,255975,0.0405457747206139,0.0643295246165322,0.528917549143661
415,2,258311,0.0225038323197223,0.0632915481840912,0.722383782738475
416,2,259284,0.0417995786728338,0.0634770538192989,0.510646768431718
417,2,266330,0.0115263117866371,0.0637861835389083,0.856704931423528
418,2,267100,0.037865791567022,0.0637526360879393,0.552926887417749
419,2,268086,-0.00214913478930323,0.0637890310996981,0.973142366153565
420,2,274614,-0.0411422817669211,0.0633637481768236,0.516564685012528
421,2,274729,-0.0422905120672086,0.0637086048881478,0.507244198017491
422,2,275746,-0.0528784159119889,0.0636583424858798,0.406727388693211
423,2,277029,-0.0747987567222572,0.063299345616749,0.238133240180724
424,2,277741,-0.054445925109414,0.0633831058278091,0.390924859534496
425,2,278218,-0.0615276036216728,0.0632499965074775,0.331334471193206
426,2,278379,-0.0529695330561053,0.0648408261176329,0.414527191851028
427,2,279910,-0.0803139434771961,0.0631680047557256,0.204411413241946
429,2,283431,-0.0726155854422683,0.0641233793076693,0.25822004583521
430,2,283573,-0.0830839174152962,0.0633149161657365,0.190294182111611
431,2,286762,-0.0500851534432385,0.063575754074358,0.431340764111353
432,2,287187,-0.036308590047634,0.0633052262346814,0.566638879919965
433,2,288379,-0.0361441934844875,0.0628253025982454,0.56544637053965
434,2,294941,-0.075791306946749,0.0627628453755357,0.228016401496782
439,2,297610,-0.0676543353276564,0.0631080299928191,0.28443440794028
441,2,299680,-0.0425068502742434,0.0629753883202834,0.500133119905731
442,2,299708,-0.0400177750171482,0.0631130008853667,0.526448749504499
443,2,299759,-0.0344126749535743,0.0629083203772799,0.584704457782178
444,2,300111,-0.029715962989137,0.0633549657420872,0.639331155491061
446,2,301710,-0.0415461876370611,0.0629130066618776,0.509443784259785
447,2,303446,-0.0302073010357288,0.0633279688394601,0.633658857988079
448,2,303854,-0.0367113778765098,0.0633303872532675,0.562500004433902
449,2,304472,-0.0544091020412636,0.0627583340466907,0.386551653275699
450,2,304691,-0.0728972492280204,0.0637249287512526,0.253425239160244
451,2,308097,-0.0664456980144662,0.0630709210516709,0.292828957743105
453,2,309402,-0.053816424072467,0.062720289988552,0.391453403523407
454,2,310030,-0.0440313559963745,0.063094898351167,0.485724655614948
455,2,310113,-0.0476937966363529,0.0629110934214056,0.448888408818163
456,2,310972,-0.0779880634700551,0.0629211295617149,0.215999524300207
457,2,312659,-0.0011856505894455,0.0628132377471878,0.984950843190752
460,2,318265,0.0184523331182669,0.0636219867124709,0.77196299835985
461,2,318379,0.00626278882704712,0.0638172163474064,0.921879721347444
462,2,321266,0.078825183250063,0.0632519372038369,0.213513778550632
463,2,322957,0.0698613689460681,0.062714979555188,0.266058414185002
464,2,325221,0.0841771743995988,0.0630109131304357,0.18243792294718
465,2,332691,0.0379923021937428,0.063781384320923,0.551781129878972
466,2,333006,0.0614801086336365,0.063603988007317,0.334401908532595
468,2,335046,0.0519489179861564,0.0629892571711701,0.410083744691287
469,2,335049,0.0347015029619313,0.0632910907281755,0.583843360457888
470,2,335995,0.0292010716221053,0.062941113358448,0.642974743582417
471,2,336060,0.0344629640177352,0.0628487584499113,0.583799878982438
472,2,338292,0.0151425355952989,0.0628663960680136,0.809796859513665
473,2,339568,-0.00533896096268051,0.0629656208286371,0.932475073437455
474,2,340466,-0.0111786995104053,0.0635086520264163,0.860380317804938
478,2,348480,-0.00582406726280332,0.0628717873290823,0.92624685449198
479,2,350086,-0.00268726043579884,0.0628753573282033,0.965933367672122
480,2,351083,0.0101116439919156,0.0636858328275409,0.873937858717896
481,2,351335,-0.00765555687009531,0.0629709078058358,0.903306439371325
482,2,351417,-0.00721746920845644,0.0629611150672755,0.908800595929431
483,2,351450,0.00540696304578642,0.0630313027875684,0.931688199724503
484,2,352302,-0.017374450564609,0.063523074504984,0.78461808658963
485,2,352469,-0.0175228868258051,0.0628804820646,0.78066146946802
486,2,352562,0.000928857756416546,0.0631444007216529,0.988271805832589
487,2,352944,0.00709161086508166,0.0629611555823345,0.910384197433642
490,2,355266,-0.0140203308449909,0.0629578646788403,0.823902565659224
491,2,358277,-0.00337723608441301,0.0629719695270527,0.957259667904751
492,2,358926,-0.0254034227855371,0.0630503900228363,0.687260784507237
493,2,358948,-0.0287912791283744,0.0630662514403535,0.64829373477768
494,2,359515,-0.0294455151023713,0.0629706286269513,0.640354100292228
495,2,363190,-0.0249805279858917,0.0635926053187731,0.694688598157247
496,2,363588,0.0211969109749054,0.0638474767327797,0.740091630267176
497,2,363888,0.0113571237994351,0.0633065600841248,0.857727466222505
498,2,363954,0.0118660398960249,0.0630547343453587,0.850838710784797
499,2,364199,-0.00350882465515404,0.0629719491455049,0.955596040487022
501,2,365981,0.00467581532866995,0.0642413791267944,0.942018349215058
502,2,366047,0.0199740455480268,0.0630759076903324,0.751683630444632
503,2,366936,0.00761278056984482,0.0638095584417551,0.905101822096585
504,2,369530,0.0456164312288665,0.0629333646320068,0.469032209066864
506,2,369931,0.0114996706284176,0.0634092773978672,0.856192019702545
507,2,371033,0.0131781990421446,0.0632399951179187,0.8350493815357
508,2,372919,0.0543051928220913,0.0629043654618801,0.388559984144162
509,2,373518,0.0660628330146435,0.0628366778836142,0.293820756684956
510,2,376157,0.0117457659272971,0.0630707763453612,0.852370188109262
511,2,376172,0.0178054978438237,0.0635227363739304,0.779410639494837
514,2,381433,0.00492486812343307,0.0634833783573951,0.938208264550858
515,2,381922,0.00419241826197769,0.0639766057679155,0.947788727374618
516,2,382146,-0.0143139899809537,0.0630099142120474,0.820422717246659
517,2,384206,0.0151309528272111,0.0632055471678651,0.810939948924538
518,2,384955,0.00670276189707425,0.0630688701340143,0.91542305437695
520,2,387301,0.0314546352470806,0.0633688130732605,0.619939461209713
521,2,388313,0.0386775194076829,0.0629808851531953,0.539534770406093
524,2,390138,0.0236303166516754,0.0631981638720944,0.708697033469749
525,2,391233,0.0501974737626396,0.0635058081698857,0.429802068607836
530,2,395606,0.0255768326084274,0.0631784244254459,0.685844061995913
531,2,395726,0.052842295043011,0.0631073532234046,0.402968160708193
532,2,395853,0.0500611291374478,0.0632938341143109,0.429514649713554
533,2,396484,0.0582608140565954,0.062993602916974,0.355665996005605
534,2,396705,0.063717395491341,0.0629481504462888,0.312126032552863
535,2,398759,0.0427783735525972,0.0635140317363482,0.501053235454184
536,2,400386,0.0390214733871223,0.0631659875239408,0.537131322942531
537,2,400847,0.0599884765428258,0.0630611367818945,0.342115709275115
538,2,401130,0.0399879406155889,0.0636849728175394,0.530473934452847
539,2,401143,0.0394737810111699,0.0635594980238339,0.534965930241343
540,2,401979,0.0743845807811593,0.0634313954235802,0.241715830432506
541,2,403598,0.0604300110672854,0.0631363472736138,0.33915413608142
542,2,404844,0.0585162258112635,0.0638484966893457,0.360037957249558
543,2,405100,0.0591686414242694,0.0632609296957319,0.350267449431036
548,2,406181,0.0554127257124728,0.0633116201791214,0.38203963519843
549,2,406688,0.0506693736833148,0.0629567841322455,0.421460752689074
550,2,407621,0.0350289187955373,0.0635039740758708,0.581570070007054
551,2,409016,0.0388507193605395,0.0641342510116298,0.545055602693635
552,2,410647,0.0262171078080685,0.0632169080770744,0.678601218163037
554,2,419803,0.00176624568573991,0.0636762136736385,0.977886854412051
555,2,419943,-0.013266156619415,0.0640482951120282,0.836029796034245
556,2,422349,0.0128456926847119,0.0632628614705168,0.839210857990584
557,2,425467,0.0180280419869784,0.0630321353547882,0.775035547005616
560,2,429095,0.0203282488571446,0.0634035078892846,0.74869029039131
561,2,431266,-0.00372638039103734,0.0634469724316796,0.953198643534693
562,2,431446,-0.0035172300714601,0.0637032639395364,0.956000235937523
563,2,432524,0.00372045422403172,0.0630915529871115,0.95301006086833
564,2,434090,-0.00420862403590599,0.0636728056680718,0.94733748469106
565,2,441927,0.0265304760420946,0.0629757917560382,0.673806629368072
566,2,446471,0.0692426535660783,0.0636572382024345,0.277451125972563
567,2,449325,0.0268263936285643,0.0633748420342815,0.672336208474826
569,2,450017,0.0280149969532943,0.0630218014143314,0.656932825280297
