SNP,Chr,Pos,Effect,SE,ERV25_UIP4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
82,1,106800,-0.0324765205408614,0.0573661530491553,0.57166725504896
83,1,107970,-0.0372063347449266,0.0571878804177988,0.515729088639649
84,1,109000,-0.0628893814785809,0.0572251896601259,0.272525429675549
85,1,112549,-0.056956058472155,0.0571778066219499,0.319873302350357
86,1,112742,-0.0482326495539079,0.0574238346632066,0.40150981865014
87,1,113050,-0.0299140982138184,0.05736239742376,0.602350287315286
88,1,113135,-0.0527253996600164,0.0571694930972335,0.357020482546781
89,1,114076,-0.0453585804037855,0.0571873926042531,0.428219139742211
90,1,114628,-0.0448541489481645,0.0573334483941138,0.43454028885608
91,1,116283,-0.0167203805912586,0.057695426997516,0.772136137832918
93,1,127853,0.0824073028281096,0.0574276018524208,0.152178957834868
94,1,128302,0.0846498159369239,0.0571964477848246,0.139769466857502
95,1,128704,0.0886121306154191,0.0572367490567117,0.122477768219347
96,1,128911,0.0895309836591014,0.0572390763769785,0.118676367692252
97,1,130267,0.0361095766162477,0.057377686409735,0.529539223370382
98,1,130271,0.0381608533973268,0.0574421059974106,0.506909056034306
99,1,130613,0.038299692464743,0.0579793081169491,0.509315620735445
100,1,132012,0.0532379398643447,0.0578226024239053,0.357829801184741
101,1,133231,0.0105037987007683,0.0574784705268047,0.855104437237764
102,1,137074,-0.0221651533347942,0.0573873143893031,0.69955321025276
103,1,137304,-0.0141888299903509,0.0574144238652918,0.804951236552356
104,1,139686,-0.0224898302522144,0.0574823863592128,0.695850473396203
105,1,149562,-0.00974383274851209,0.0576236798148243,0.865819362606411
106,1,150447,-0.0330313158886892,0.0582386861795299,0.57095824019514
108,1,154084,0.010605738641984,0.0584424992482599,0.85610043922347
110,1,157269,-0.00204927670574254,0.0573843858252707,0.971532666422064
111,1,160054,-0.0135822572807996,0.0579251778972047,0.81474881553437
112,1,166222,-0.0243270525301409,0.0574866460157198,0.672423489374785
113,1,166416,-0.0105929601492273,0.0573817196994929,0.853644766964341
114,1,167326,-0.0212207663990607,0.0576995256716021,0.713257250527562
115,1,168836,-0.0429909030550665,0.0573914955415305,0.454306992718729
116,1,171200,-0.0456260106989191,0.0574718250141055,0.4277958131365
117,1,171431,-0.0698683612624953,0.0577626474489796,0.227250740926548
118,1,173339,-0.0755488805495062,0.057291158783158,0.188129968435077
119,1,173845,-0.0924545518538881,0.0571731123629855,0.106750257175324
120,1,175121,-0.0511589187302557,0.0572059452868931,0.371774076597374
121,1,175281,-0.0537505279797149,0.0572479526748661,0.348420258181467
122,1,175315,-0.0496443599823186,0.0572403932093299,0.386369058249168
123,1,175523,-0.0417873438414171,0.0575830768741263,0.468510933833661
124,1,175541,-0.0518420637412646,0.0573244608609492,0.366420258329475
125,1,175653,-0.0656663033728165,0.0574662478613552,0.25394032555527
128,1,175856,-0.0636734369160653,0.0584246756452568,0.276527876441013
129,1,175876,-0.0599430239235948,0.0575376267582024,0.298214775067156
130,1,175989,-0.0548381541670055,0.0577166765529036,0.342697931747135
131,1,176001,-0.0687818764664302,0.0579760892412662,0.236268746712302
133,1,177692,-0.0583902205954368,0.0572170077041246,0.308188074847716
134,1,178191,-0.0582030487637556,0.0572745265999957,0.310224538265975
135,1,178224,-0.0583902205954368,0.0572170077041246,0.308188074847716
136,1,178960,-0.0610651872851247,0.0576674859162159,0.290360785987248
140,1,183802,-0.0546299598403539,0.0572347521620733,0.340489169798009
141,1,183954,-0.0566734370288886,0.0576469209042315,0.326225156032392
142,1,184450,-0.0566519062988977,0.0571408592865366,0.322148401151687
144,1,184718,-0.0323919727773524,0.0575196395116846,0.57369276958662
145,1,185296,-0.0125486732188455,0.0572974544789243,0.82676940539137
146,1,185438,-0.0386327305161117,0.0572671496438652,0.500368044431322
147,1,185469,-0.037904062850391,0.0573512815364065,0.509100819117558
148,1,185503,-0.0532194023195286,0.0571681963813715,0.352527674397401
149,1,185705,-0.045793866893943,0.0578267018416714,0.42894172054646
150,1,185749,-0.0407994357487358,0.0578372943163782,0.481015720414956
151,1,185806,-0.0395267199569654,0.0579171320784743,0.495389238765835
152,1,185879,-0.0464810148410744,0.0581828038652018,0.424897799398596
153,1,185916,-0.0410308574615094,0.0581679091373164,0.481034946006503
154,1,185941,-0.0337919023081285,0.058434783837782,0.563441109263523
155,1,185954,-0.0324401578768205,0.0586077640179102,0.580262604135594
156,1,186055,-0.046915153745158,0.0574087125913942,0.414357843087532
157,1,186896,-0.0216099308232758,0.0583937526750719,0.711550293484311
161,1,190132,-0.0347288531808619,0.0575061842895773,0.546287983187502
162,1,190148,-0.0360222266725813,0.0575212924741085,0.531561210307194
163,1,190165,-0.0248706090023203,0.0579803802035672,0.668222208424072
164,1,190169,-0.0286136226093597,0.0579031429658676,0.621498041605793
165,1,190933,-0.0610146177629926,0.0573615927803056,0.288198882583549
166,1,192149,-0.0794566385434485,0.0577685768845529,0.169870329752993
168,1,192303,0.0559724156874584,0.0689888262288306,0.417725291651743
171,1,192795,-0.0672435426129529,0.057232884448524,0.240822260087489
173,1,194187,-0.0752093118141682,0.0572524190968188,0.189819068686337
174,1,194867,-0.0158381666157719,0.0573547614557275,0.782599152975843
190,2,8314,-0.024232447478937,0.0583179072490184,0.678011350079223
194,2,8498,-0.000396164915863362,0.0582467344541563,0.994577075476616
195,2,8651,0.00208794542786239,0.058301168957751,0.971451632566237
197,2,9812,0.0259593656834569,0.0586314113256128,0.658213951476275
198,2,9932,0.0212287243900835,0.0584056128391704,0.716470928019043
199,2,10135,0.0402560917766072,0.0581533685591319,0.489241673291965
200,2,11616,0.000257593979851645,0.0581310584756371,0.996466878758851
201,2,12133,0.0308855471345802,0.0583390011446371,0.596850310677354
202,2,12194,0.00996155967953249,0.0585854384085618,0.865080223285625
203,2,12359,0.0283047462799481,0.0583971120303987,0.62819383973745
204,2,13061,-0.0104377700979995,0.0584096001143193,0.858276126467724
205,2,14298,0.0245031612086276,0.0585819991271941,0.676003207177062
206,2,15222,-0.0123817077085008,0.0591642445953828,0.834352828156757
207,2,17986,0.0115294081968985,0.0581278210757491,0.842888711996928
208,2,19770,0.00818714634890971,0.0585313520732528,0.888837535951092
209,2,19836,0.0103328379072428,0.0583695728654811,0.859590759198066
210,2,19851,0.0215372851013227,0.0585318450750484,0.713124775433274
211,2,21595,0.00856858468473076,0.0582994910898083,0.883235427431026
212,2,22385,-0.00648978734350525,0.058355418908223,0.911511923528823
213,2,23441,0.0127411349664794,0.0589193281699215,0.82892003462568
214,2,24209,-0.00291656983474309,0.0584378441094068,0.960223194256959
215,2,24341,0.0308863247577285,0.0585532021810201,0.598183593880874
216,2,26815,0.00968416219846224,0.0585038095514196,0.868621239013954
217,2,28209,-0.014493915904925,0.0585206823435079,0.804532440376521
221,2,41245,0.0177690442515596,0.0582936034841992,0.760683040308588
222,2,43214,0.0613327526270334,0.059156499900186,0.300544327729524
223,2,47104,0.1052363728913,0.0573218478432707,0.067215478377401
224,2,50915,0.0857020115291722,0.0579815900787641,0.140275358609774
225,2,55834,0.0654962242465761,0.0577869378522819,0.257811794537627
226,2,56422,0.0701159215967238,0.057875294508071,0.226514186217309
227,2,57715,0.0812876219049952,0.0576421694639012,0.159357905578125
228,2,59046,0.0701331225979742,0.0579766821968271,0.227211922697843
229,2,59191,0.078012231790714,0.0576146586258201,0.176591581233621
230,2,59383,0.0767700153522323,0.0576360624019632,0.183726478038786
231,2,59477,0.065900758596574,0.0585451287472003,0.261082505014081
233,2,60471,0.080811672823912,0.0576984463092921,0.162216107353696
234,2,60478,0.0824919601545832,0.0577579241296716,0.154108020656399
235,2,60786,0.0725820050907173,0.0577001425967976,0.209253140381092
236,2,61035,0.060130970173821,0.057736514949958,0.298369246777834
237,2,61071,0.0542485282592128,0.0574903719051159,0.346014008278276
238,2,61675,0.0877988149958612,0.0575391011589182,0.12793064080002
240,2,62939,0.0640676123503965,0.057527790270152,0.266173760814194
241,2,63527,0.0814855908607127,0.057682267280691,0.15863594694957
242,2,63857,0.0534369664082193,0.0577885933362254,0.355754974238012
243,2,65527,0.0568841269096028,0.0575882579571712,0.323940390708005
247,2,67976,0.0523184693730436,0.0584320885137982,0.371198268052449
250,2,72389,-0.032212662263156,0.0581123654035345,0.579713031265225
251,2,72392,-0.0843504083121346,0.0583605455548158,0.149251585998885
252,2,73646,-0.0120964510806621,0.0573293196354011,0.83300950484142
253,2,74564,-0.0430866628854587,0.057174387611779,0.451591321653532
254,2,74739,-0.0137336195314143,0.0574038515354762,0.811053982565508
257,2,80873,0.0314625228273291,0.0575211009857507,0.584742481147968
258,2,81501,0.042220921888701,0.0574919824870555,0.463205127491569
259,2,83526,0.0145450741519453,0.0574414134704971,0.800248849652423
260,2,83845,0.0105182145575123,0.0574985005495377,0.854957771879201
263,2,84447,0.0343590968434271,0.058206655045865,0.555370588206383
264,2,87391,0.049538676411112,0.0571865662427391,0.386933676988618
265,2,87562,0.0465248579950589,0.0573387434334651,0.417680743240215
266,2,87849,0.0503311264722496,0.0573241942757152,0.380536337850717
267,2,87878,0.0555938051891066,0.057557344063235,0.334762715502732
269,2,89785,0.0268562673091509,0.0576220492167341,0.64144839951189
272,2,93721,0.00375517552660712,0.0574653732799559,0.947934909885233
273,2,93952,0.0142218093277594,0.0572963472137551,0.804112438937175
274,2,95085,-0.0102076264480213,0.0573787477547461,0.858904275590846
276,2,107124,0.0277895827251096,0.0573908090358578,0.628532430615778
277,2,111645,0.0409353345472771,0.0574052982667991,0.47625914496117
278,2,111916,0.0347776675980203,0.0575522803626898,0.546045952115614
279,2,111931,0.048861995737149,0.0576114194462579,0.396940075779035
280,2,111999,0.0424377882835989,0.0574185824637561,0.460340464755063
281,2,114528,0.0508322197452447,0.0577303055633719,0.379181144364025
282,2,116024,0.0564380582175266,0.0578531536408996,0.329960571437549
286,2,120090,0.0391486392923411,0.0576646563696227,0.49764494044075
287,2,120291,0.00818909465987,0.0583605294175174,0.888487936139082
288,2,120726,0.024322138490584,0.0580105193684464,0.6752729848083
289,2,121716,-0.000855268278315724,0.0579590432807858,0.988234839979707
290,2,123100,0.0447463553275796,0.0579901273772813,0.440855612708207
291,2,124677,0.0197908617143567,0.0579494883517059,0.732915974278925
293,2,127887,-0.0151824016930334,0.0583508460864878,0.794867660774287
294,2,128935,-0.018650962049795,0.0582928230337004,0.749193267666345
295,2,129053,-0.0129084493836297,0.0584747077283541,0.825412622389705
296,2,130040,-0.0150411539733286,0.0588302231220901,0.798354169054862
297,2,130976,-0.0379047367614389,0.0583215574316527,0.516162291848206
298,2,132199,-0.0509036017538121,0.0585642768124724,0.385332709530391
299,2,133355,-0.0233650298398212,0.059010396388218,0.692382828882412
300,2,133435,-0.0349706322040777,0.059121752749729,0.554562739768245
302,2,135183,-0.0627034042146319,0.0590896340017349,0.289343833921934
303,2,135402,-0.0491814108784759,0.0591169395778213,0.406008445729815
304,2,135898,-0.0601083773226584,0.0594026032482497,0.312287929591174
305,2,135912,-0.0686058251586175,0.0594205415730829,0.249043081091732
306,2,135925,-0.0761132609408322,0.0591243292829045,0.198818352558251
307,2,136002,-0.0886170099456942,0.0590304802249476,0.134195779580718
308,2,136173,-0.0607709877720327,0.0595497961169275,0.308186915688369
310,2,138318,-0.0693557171632073,0.0611006372542201,0.257100932623495
311,2,138695,-0.083939521464626,0.0599967964729116,0.162671014217607
312,2,138818,-0.0774969635047804,0.0599107554030926,0.196670113154435
313,2,139728,-0.0623660430426244,0.0598529424814996,0.298130373880006
314,2,140174,-0.0572203623664554,0.0598675031596535,0.339835785580852
315,2,140863,-0.0612179963647506,0.0598320171408222,0.306930725296814
316,2,141152,-0.0768839444164368,0.0599499611023435,0.200519812361085
317,2,141292,-0.0746117169855047,0.0595250879349424,0.210871557813284
318,2,141545,-0.0737022208099766,0.0598195320739873,0.218740672583461
322,2,146723,-0.0501603576727879,0.0597803030658377,0.401993204169796
323,2,147946,-0.0773377001607283,0.0602475889481682,0.200101297317861
326,2,151397,-0.0198924887283618,0.0605297528522882,0.742622796351488
327,2,153035,0.0118918766848637,0.0598766365757182,0.842685066504298
328,2,153228,0.0276633743584496,0.0602989500487913,0.646681378918903
329,2,153455,0.0391587290038093,0.060736426142458,0.519519512989825
331,2,153815,0.0141278357584437,0.0605343418895799,0.815597373078035
332,2,154160,0.00185417304167634,0.0599046132545232,0.975325239551879
333,2,154235,0.0257880054473526,0.0604873175528351,0.670121872936698
335,2,159870,0.0195271928549799,0.0589656164947004,0.740718345776413
336,2,161229,0.0299670385975132,0.0598587357536353,0.616944005336078
339,2,162696,0.0266235122596397,0.0596054897561354,0.65539295625123
340,2,163284,-0.00413394312431759,0.0588318421848824,0.944020855221033
341,2,164166,-0.0105983773618907,0.0593758316209298,0.858435475058602
342,2,165270,-0.0307437767349661,0.0588564146640372,0.601752786344767
343,2,165675,-0.0192666339223919,0.0598434311682954,0.747680620084155
346,2,168062,-0.0127028410253027,0.0593105426378186,0.830534178632353
347,2,168518,-0.0219735937316554,0.0589631776197281,0.709620416943771
348,2,168980,-0.0300616879895995,0.0589250580620233,0.610252502306225
349,2,169651,-0.0224061588986311,0.0589627164591938,0.704169833502776
352,2,170725,-0.0417524298769788,0.0590379450469188,0.479900434713982
353,2,171254,-0.0289601493109554,0.0591552835997413,0.624748305098418
354,2,172242,-0.0132084592482989,0.0584716424524666,0.821413719153814
355,2,173254,-0.0130310711498966,0.0580236258900405,0.822434284392897
356,2,173340,-0.0148762142460104,0.0580153458091673,0.797776993102339
357,2,173385,-0.00046745802122472,0.0580741775722638,0.993582182944988
358,2,173973,-0.000691162489095898,0.0579198961321176,0.990485750473655
360,2,177341,0.0105690049197922,0.057719817700688,0.854817796494388
361,2,180314,-0.024187294142378,0.0577275735118528,0.675478042404571
362,2,180339,-0.0155274005317663,0.057881905758508,0.788655880691059
363,2,182758,-0.0400350532732284,0.0576408301789879,0.487787546630036
364,2,183619,0.00012692649305418,0.0579073392582806,0.998252364694758
367,2,187176,-0.0351787607941559,0.0581924868096708,0.545883603768343
368,2,191066,0.0226588467043692,0.0586454442145439,0.699455363563927
371,2,191599,-0.0177322501194582,0.0578373852616722,0.759337723152962
373,2,191763,0.00137864864275333,0.0580741365442839,0.981073843882008
374,2,191959,-0.0109259611060857,0.0579295653690646,0.850508694015009
376,2,195759,0.0738568233929826,0.0582975383802959,0.206028284992256
377,2,196912,0.0582522828075773,0.0574011579811454,0.310883045407615
379,2,198110,0.0643781343562033,0.0577277183659485,0.265522003130619
381,2,198805,0.050528500801847,0.0580161079239301,0.384379274868134
382,2,198891,0.0534012116878148,0.0575558771407182,0.354137442052344
383,2,199248,0.0413341964448019,0.0577157044606275,0.474360520976311
384,2,201782,0.0483522808805839,0.0576292083657371,0.402023735118226
385,2,203285,0.0449678666210323,0.0574131269340193,0.434015343394203
386,2,203783,0.0448301233265939,0.0572895911628557,0.434434950205987
387,2,204179,0.0446185201807492,0.0574289230494525,0.437717639745468
388,2,205406,0.0465134359668384,0.0580157543585597,0.423243880023837
389,2,205834,0.0328508822320417,0.0577639734571242,0.569915375740348
391,2,207192,0.0538278233200214,0.0576652649032276,0.351224088503023
392,2,207561,0.0428007154131961,0.057436030513951,0.456653150746717
393,2,208682,0.0360172847181383,0.0573524604428807,0.5304106907709
394,2,210102,0.0364006684682767,0.0575000586038283,0.527107971671146
396,2,214801,0.0428978919137523,0.0574846253553535,0.456013189926268
397,2,215016,0.0471607687087994,0.0574423084064752,0.412194089177591
398,2,218876,0.0415399011064477,0.0580494681878522,0.474714604169076
399,2,227511,0.0395633203563067,0.0584648116590504,0.499037511224307
400,2,230378,0.0663559689041785,0.0576574028344386,0.250566160496366
401,2,231943,0.055240329805807,0.0578564284309144,0.340340853202461
402,2,232156,0.0698758962021465,0.0577877854025778,0.227402532432744
403,2,232789,0.0477587420781049,0.0576462732252669,0.407958929469707
404,2,238524,0.0550094582467243,0.0577092692318413,0.341132370203944
405,2,241518,0.0796942585126005,0.0581305855147787,0.171260815640947
406,2,250396,0.0353803206701102,0.0578571683982939,0.541254653030835
407,2,250466,0.0435467964933511,0.0578209268884971,0.451872514843897
408,2,252305,0.0383701659144775,0.0579847956886202,0.50857724017052
409,2,254571,0.0255544644549947,0.0588199464761606,0.664225426540154
410,2,254742,0.0605630045782276,0.0586940934537633,0.30285277219741
411,2,254908,0.0248093459659792,0.059216834778345,0.675501891792768
413,2,255862,0.00380204010353097,0.0588744071225588,0.948545898422731
414,2,255975,0.0378254429571064,0.0586276400386847,0.519228960404866
415,2,258311,0.0763800504560708,0.0575501380525457,0.185303121682382
416,2,259284,0.0742591946094543,0.0577527177586836,0.19935115364568
417,2,266330,0.0357157960102489,0.0581056227152792,0.53916851889746
418,2,267100,0.0596629137130774,0.058045674383786,0.304718767750714
419,2,268086,0.0387368099210194,0.0581001395631617,0.505383404719833
420,2,274614,0.0179463068410959,0.0577755980372326,0.756272180138733
421,2,274729,0.0223312618932525,0.0580873865675775,0.70088197396677
422,2,275746,0.01889254576455,0.0580654767599843,0.745096667346046
423,2,277029,-0.000558586304553021,0.0578043030372446,0.992295298389423
424,2,277741,0.0170874416479647,0.0578198517171449,0.76776357554409
425,2,278218,0.0130897616903943,0.0577183541794252,0.820720790124918
426,2,278379,0.02131622514656,0.0591401630238177,0.718736919195697
427,2,279910,-0.00184306645120597,0.057702206713215,0.974537150162879
429,2,283431,0.0159262333601866,0.0585412601966129,0.785741526118736
430,2,283573,0.00866332827327443,0.0578432473381631,0.881029634477448
431,2,286762,0.0286239639088767,0.0579731369578278,0.621793130738862
432,2,287187,0.0389286230522455,0.0576853601212525,0.50021658900368
433,2,288379,0.0449400711568552,0.0572351637126804,0.432873001400571
434,2,294941,-0.00324149407847207,0.0573191311309423,0.954934309407631
439,2,297610,0.0226615212264381,0.0575968837093545,0.694224323243163
441,2,299680,0.0148862369319058,0.057426631848211,0.795615185272512
442,2,299708,0.018297206520314,0.0575449963385903,0.750700662781973
443,2,299759,0.011931735965026,0.0573547267389503,0.835322355408651
444,2,300111,0.0175488033093837,0.0577514514133076,0.761407684018003
446,2,301710,0.000394914649547079,0.0573736204452887,0.994511925007611
447,2,303446,0.0208110200942041,0.0577243807104627,0.718671003294876
448,2,303854,0.0241695243684572,0.0577317483114136,0.675724922619859
449,2,304472,-0.0121090636801069,0.0572544842792606,0.832622721997812
450,2,304691,-0.00407596809832236,0.0581853397540469,0.944192366588045
451,2,308097,-0.0280016122778624,0.0575531398033803,0.626889877642831
453,2,309402,-0.0364478191334787,0.0571892641365077,0.524330039090238
454,2,310030,-0.0570476769612286,0.0574634813736334,0.321504978076703
455,2,310113,-0.0552933518938344,0.0573076143410104,0.335279588299114
456,2,310972,-0.0516444617020458,0.0574044960219741,0.368915140447767
457,2,312659,-0.0252534784202666,0.0572315367975649,0.659301365799701
460,2,318265,-0.106232646526186,0.0577149800440218,0.0665131098788788
461,2,318379,-0.0816100291636647,0.0580006767716401,0.160291493291877
462,2,321266,-0.0544891352472985,0.0577009483190065,0.345643401743356
463,2,322957,-0.031115883054063,0.0572341557095169,0.587019092155255
464,2,325221,-0.0194793999421951,0.0575630975500173,0.735262330470211
465,2,332691,0.0253815156398025,0.0581431624620002,0.662715612893035
466,2,333006,0.0334871378600566,0.0580172641084651,0.564177251391783
468,2,335046,0.0154719849774683,0.0574570914827867,0.787872359611394
469,2,335049,-0.00656833398471714,0.0577062963196062,0.909442398721592
470,2,335995,-0.00976693072780136,0.0573789650545847,0.864936236799248
471,2,336060,0.00116943490206474,0.0573040187519974,0.983729787339961
472,2,338292,-0.0589100225044628,0.0572145951845189,0.303887382731732
473,2,339568,-0.0570392124234239,0.0573063947793989,0.320253855396483
474,2,340466,-0.0878013479000864,0.0576946701426684,0.128947507780092
478,2,348480,-0.0484918591408914,0.0572431918854422,0.397502129078443
479,2,350086,-0.0681446286423206,0.0571891555186821,0.234232138785662
480,2,351083,-0.0558424101065978,0.0579684892804959,0.336044620144046
481,2,351335,-0.081930841369433,0.0572262820879106,0.153114618862531
482,2,351417,-0.083063071425309,0.0572125726688899,0.147436361781531
483,2,351450,-0.123852226048654,0.0570671620306569,0.0306512309552545
484,2,352302,-0.0705105554191727,0.0577786080186005,0.223143991962803
485,2,352469,-0.0708068100149107,0.0571908421390994,0.216509351032635
486,2,352562,-0.0678149559019904,0.057435823700522,0.238513550140656
487,2,352944,-0.0632457706578793,0.057284310246078,0.27031568921185
490,2,355266,-0.0745906345179942,0.0572456317587926,0.193426590019536
491,2,358277,-0.0530511306606881,0.0573226877882428,0.355347360236373
492,2,358926,-0.0679162154024344,0.0573628545158005,0.237219384609133
493,2,358948,-0.0718252515213098,0.0573676148011813,0.211392453280596
494,2,359515,-0.062549698667664,0.0573118924298349,0.27584510969402
495,2,363190,-0.0550829290521984,0.0578960798198534,0.342047073417931
496,2,363588,-0.0259123301513628,0.0581826230931918,0.656331150678909
497,2,363888,-0.0303819726345287,0.0576768636417934,0.598689808290994
498,2,363954,-0.0478132137966171,0.0574138974194232,0.40553121616552
499,2,364199,-0.0540917283468464,0.0573199327649394,0.345978134247877
501,2,365981,-0.0627623184695303,0.0584539478060659,0.28368815480112
502,2,366047,-0.0360339283200686,0.0574628512154284,0.531010753145416
503,2,366936,-0.0440881230249634,0.0581091366954625,0.448530895102195
504,2,369530,-0.0377432656945489,0.0573642750895346,0.510994159647905
506,2,369931,-0.050827350252148,0.0577298546070728,0.379223037531252
507,2,371033,-0.0468535712839271,0.0575858048839625,0.41640508467451
508,2,372919,-0.0494747995693113,0.0573303868567578,0.388736091150866
509,2,373518,-0.0164641017758726,0.0573515482711111,0.774224582613261
510,2,376157,-0.0834597588497743,0.0573129425403475,0.146223024713721
511,2,376172,-0.083471085809064,0.0577296635149647,0.149093629106318
514,2,381433,-0.0299626766898448,0.0578365589074694,0.60474252283941
515,2,381922,-0.0238924171455824,0.0582940557554566,0.68215706794403
516,2,382146,-0.0409361477215819,0.0573893906638534,0.476128246777031
517,2,384206,-0.0604986488291886,0.0575194514613234,0.293613258447213
518,2,384955,-0.041092144001399,0.0574395652386469,0.474836118118419
520,2,387301,-0.0223240096180186,0.0577615668036327,0.699369975867119
521,2,388313,-0.00895651489556351,0.0574287569924278,0.876154715360683
524,2,390138,-0.0190619352218978,0.0576005770137576,0.740891398763389
525,2,391233,0.00639151493471235,0.0579286898487947,0.912207045519077
530,2,395606,0.00987934100985685,0.0575910810061661,0.863895195353916
531,2,395726,0.0307479692080352,0.057549168775914,0.593476947672821
532,2,395853,0.0275631964902384,0.0577177494128043,0.633265026524407
533,2,396484,0.0287008553760971,0.0574608874336588,0.617748869006232
534,2,396705,0.031452673036402,0.0574290517846738,0.584258603807552
535,2,398759,0.0223141715480472,0.0579109902853786,0.700233588915824
536,2,400386,0.00814064351578442,0.0575982621816221,0.887686016736508
537,2,400847,0.0208700901739212,0.0575361197837754,0.717023497404396
538,2,401130,0.0244906135930729,0.0580595521642185,0.673414009633239
539,2,401143,0.0214924562160144,0.0579477713027493,0.710939276396533
540,2,401979,0.00717725085285809,0.0579219078715167,0.90145504806974
541,2,403598,0.0137158882490317,0.0576117605776305,0.811961482021117
542,2,404844,0.0160374133506052,0.0582537492435046,0.783244777760185
543,2,405100,0.0162994209659456,0.0577201882327417,0.777812409613353
548,2,406181,0.018273227480552,0.0577558957943648,0.751895618930699
549,2,406688,0.00074328068554011,0.0574307218688577,0.98968120695994
550,2,407621,-0.0100887565730958,0.0578992664918931,0.861771466418585
551,2,409016,0.010530850236983,0.0584789334708289,0.8571935790431
552,2,410647,-0.0181414561575017,0.0576211342872419,0.753068915496886
554,2,419803,-0.0408665100354305,0.057993083427468,0.481474656182753
555,2,419943,-0.0483183530141449,0.0583197786997308,0.40794317124568
556,2,422349,-0.0393168232751203,0.0576224528965854,0.495485519618893
557,2,425467,-0.0804304365274359,0.0572937389264434,0.161249809765951
560,2,429095,-0.0692821953712381,0.0576759070508089,0.23046622881832
561,2,431266,-0.106125346888166,0.0575486114323017,0.0660065132909275
562,2,431446,-0.0968818018464779,0.0578292586987304,0.0947594119499828
563,2,432524,-0.0230525716244463,0.0574881338257901,0.688664912599557
564,2,434090,-0.103524844893451,0.0577688649558817,0.0739808398596895
565,2,441927,-0.0991631325175575,0.0571667405023539,0.0836792866486483
566,2,446471,-0.0723980260226194,0.05798575657881,0.212657697976255
567,2,449325,-0.0312841410169526,0.0577497867896698,0.588354037396196
569,2,450017,-0.0334311865569557,0.0574258854905894,0.560828974923492
