SNP,Chr,Pos,Effect,SE,SNA4_GTR2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
208,2,19770,-0.0550867824646087,0.0539692640148817,0.308092489877918
209,2,19836,-0.0540568932251041,0.0538235116403503,0.315904607621631
210,2,19851,-0.0543539260255201,0.0539807038102312,0.314665807928976
211,2,21595,-0.0477460079653574,0.0537748851712738,0.375206241653272
212,2,22385,-0.0634587003147881,0.0537798814684582,0.238806309697611
213,2,23441,-0.0618923292297842,0.0543093922897358,0.255215356387384
214,2,24209,-0.0474315333609202,0.0539021095665877,0.379481313477441
215,2,24341,-0.0392464278822005,0.054048480212992,0.468237929492732
216,2,26815,-0.0549518962008021,0.0539447833689083,0.309057622611438
217,2,28209,-0.0545479334450707,0.0539641495891794,0.312795898933723
221,2,41245,-0.0925163684910606,0.0536092254006854,0.0852666481748222
222,2,43214,-0.0880210540406746,0.0545067481470895,0.107233303509952
223,2,47104,-0.101728579418356,0.052906257773581,0.0553084540272094
224,2,50915,-0.0638480055602805,0.0535975057480007,0.234355972199337
225,2,55834,-0.0708680605011002,0.0533237283381118,0.184701224650258
226,2,56422,-0.082691874785276,0.0533713726870659,0.122189421806622
227,2,57715,-0.0663287981904119,0.0532591289650115,0.213811622283031
228,2,59046,-0.0829681778939584,0.053463957950978,0.121593571913099
229,2,59191,-0.0644360188294682,0.0532284893069316,0.226875873897106
230,2,59383,-0.0698144657370066,0.0532246698255465,0.190475927203296
231,2,59477,-0.0796380502225806,0.0539908762177968,0.14109636119335
233,2,60471,-0.075669168176103,0.0532740628249545,0.156381044556573
234,2,60478,-0.0777006215559597,0.0533269273760709,0.145988312132714
235,2,60786,-0.0672409687462999,0.0532790350932982,0.207762904047772
236,2,61035,-0.0775849375112283,0.05323533094873,0.145896210108087
237,2,61071,-0.0772763416861645,0.0529936552313375,0.145669377348162
238,2,61675,-0.0483266447835931,0.05324395718357,0.364684674736074
240,2,62939,-0.0471791788800016,0.053154628208358,0.37536909485981
241,2,63527,-0.0538142623405943,0.0533368056805519,0.313688869509706
242,2,63857,-0.0739993814645938,0.0532807070441147,0.165751284539031
243,2,65527,-0.0709803038162751,0.0531157606744196,0.182301442833263
247,2,67976,-0.0495074776396188,0.0539526167081784,0.359449422878949
250,2,72389,-0.0468400348405454,0.0536258913154805,0.383006562607481
251,2,72392,-0.047069722487052,0.053990754365589,0.383904164313687
252,2,73646,-0.0565634215611911,0.0528550716169718,0.285278150672058
253,2,74564,-0.0405346102877219,0.052792726894188,0.443115310615311
254,2,74739,-0.0420876262418075,0.0529631709729693,0.427346195950868
257,2,80873,0.0109547971777749,0.0531337970031479,0.836774005773451
258,2,81501,0.0275641046052127,0.0531078828527509,0.604071353251291
259,2,83526,0.0103051943983812,0.0530428909800669,0.846068082861408
260,2,83845,0.0198924780309312,0.0530855827479841,0.70809025340506
263,2,84447,0.0317926713899798,0.053747417248951,0.554550675454269
264,2,87391,0.00846974075547312,0.0528597615933974,0.872791231783005
265,2,87562,0.00965005504437773,0.0529929677286545,0.855608247632389
266,2,87849,0.00488966926590146,0.0529897985089213,0.926531361281048
267,2,87878,0.0163882994591769,0.0532109957185121,0.758273807918689
269,2,89785,-0.00169215814526288,0.0532239999340023,0.974654984560845
272,2,93721,0.00611944091025929,0.0530623554555242,0.908252726437771
273,2,93952,0.0112430006998117,0.0529081897877614,0.831839478665974
274,2,95085,0.00754267923520333,0.0529838989927512,0.886878491509639
276,2,107124,0.0259047124370194,0.0529938457679834,0.625269207695813
277,2,111645,0.0531455353913085,0.0529702544449011,0.316399019030401
278,2,111916,0.0518239383070939,0.053099168918833,0.329740752146658
279,2,111931,0.055991453525437,0.0531686131133081,0.293019023566841
280,2,111999,0.0562932443512729,0.0529761752407587,0.288683274489765
281,2,114528,0.0436213513272528,0.0533156504632007,0.413811141475898
282,2,116024,0.051846499518226,0.0534218456891783,0.332456253370556
286,2,120090,0.0580044188386519,0.0531922844831711,0.276251371197338
287,2,120291,0.0590874188767335,0.0537992751497867,0.272824698476539
288,2,120726,0.0697419251935158,0.0534510159587164,0.192817033681292
289,2,121716,0.0570892995163225,0.0534325740175161,0.286053860134416
290,2,123100,0.0530390135792572,0.0535183258022269,0.322342939612654
291,2,124677,0.0383596013949504,0.0534799434790709,0.473681372925988
293,2,127887,0.0287134355384699,0.0538641626409959,0.594319707775489
294,2,128935,0.0311437458002419,0.0538093728864499,0.563107270787183
295,2,129053,0.026238314455869,0.0539807102086312,0.627220302830776
296,2,130040,0.00349249660109818,0.0543280362486471,0.948779409451952
297,2,130976,0.027943474750032,0.0538653097699971,0.604249191597022
298,2,132199,-0.00287293360645591,0.0541353742721399,0.957706605827586
299,2,133355,0.00807490403830613,0.054500099295239,0.882298643349766
300,2,133435,0.0180956726253982,0.0546110762311329,0.740572704508775
302,2,135183,0.00507530779951759,0.0546491522624715,0.926058927668267
303,2,135402,0.0105660657694202,0.0546386704837242,0.846772029238728
304,2,135898,0.00755389058084011,0.0549298777267221,0.89069914229901
305,2,135912,0.00642156627250667,0.0549708612522701,0.907070997464133
306,2,135925,0.00388197916049893,0.054722514776274,0.943486204421267
307,2,136002,0.0157209922442383,0.0546755572456211,0.773873447114991
308,2,136173,0.0275936409448749,0.0550492383934623,0.616504936607499
310,2,138318,-0.00794867538854049,0.0565210961091656,0.888240871548212
311,2,138695,-0.0100688895243404,0.0555513295144353,0.856272393533632
312,2,138818,-0.00519020797393033,0.0554513489359725,0.925480559824564
313,2,139728,0.011580294302477,0.0553491928660361,0.834395265292617
314,2,140174,-0.000872666220481877,0.0553526050806943,0.987430310588221
315,2,140863,-0.00678373949928734,0.0553290570559332,0.90248794276703
316,2,141152,0.0028632194774223,0.0554858846414345,0.958874484060206
317,2,141292,-0.0139158284718932,0.0550821610871608,0.800695268490107
318,2,141545,-0.0394398165069432,0.0553156684753887,0.47631966587849
322,2,146723,-0.0307871949356677,0.0552313387055382,0.577592032257513
323,2,147946,-0.0222561243943518,0.0557492180635765,0.689973555162635
326,2,151397,-0.00116602417588041,0.0559011713721816,0.983370179794347
327,2,153035,-0.0344083731418487,0.0552623257933544,0.533925042975491
328,2,153228,-0.0309528008634348,0.0556717606370649,0.578571654804109
329,2,153455,-0.0298633185811663,0.0560939927511038,0.594797781908039
331,2,153815,-0.0339997509326795,0.0558719077253539,0.543227155898928
332,2,154160,-0.0385319058440186,0.0552774514017334,0.486221717383343
333,2,154235,-0.0360305146362303,0.0558349263199761,0.519149241933068
335,2,159870,-0.0605716058921729,0.0543612901249386,0.265933660544993
336,2,161229,-0.069871039791304,0.0551674601342084,0.206159787553071
339,2,162696,-0.0467076845062278,0.0549985942411743,0.396316465234542
340,2,163284,-0.0217511500064123,0.0543128627868808,0.689046157628196
341,2,164166,0.00493150138143217,0.0548289809729369,0.928383255400017
342,2,165270,-0.00223348392720268,0.054368379797356,0.967254890817966
343,2,165675,0.0110592040806385,0.0552638900832417,0.841504876939882
346,2,168062,0.00870560939726217,0.0547684459690787,0.873796795480594
347,2,168518,0.0253241767789364,0.0544401198562429,0.642093046203577
348,2,168980,0.0306733102983682,0.0544064609419749,0.573261397074875
349,2,169651,0.0235087839691966,0.0544424263417107,0.666143134992508
352,2,170725,0.0232763241678432,0.0545396711106745,0.669801296261283
353,2,171254,0.0108093941483635,0.054638994204408,0.843289627413838
354,2,172242,0.0555642806561744,0.0539150673152763,0.303439143772924
355,2,173254,0.0538377728709124,0.0535056715021886,0.315005300584709
356,2,173340,0.0521439242502668,0.0535039304139697,0.33043541392638
357,2,173385,0.0586403347321788,0.0535342987703363,0.274097511050243
358,2,173973,0.0560298061480939,0.0533995408119521,0.294777982872872
360,2,177341,0.0167453211566871,0.0532930648988942,0.753545635144753
361,2,180314,-0.0115471209064683,0.0533148584370564,0.828658023040166
362,2,180339,-0.00225054805537439,0.0534529701329756,0.966440129442812
363,2,182758,-0.0125449191757727,0.0532572207406785,0.813915836819447
364,2,183619,0.000155219872312262,0.0534711414419356,0.997685486367951
367,2,187176,-0.0406584513232583,0.0537186812907151,0.449628234915913
368,2,191066,-0.00606729057201549,0.0541631880887463,0.910872239311921
371,2,191599,-0.0276467499129518,0.0533933840291894,0.604926662219116
373,2,191763,-0.0316783996784902,0.0535986906290619,0.554878990114095
374,2,191959,-0.0183302939924217,0.0534854629245333,0.732016528812118
376,2,195759,-0.0236646380083642,0.0539389860223763,0.661125762113938
377,2,196912,0.005919563239928,0.0530800659117647,0.911266280399382
379,2,198110,-0.0320581086260801,0.0533718328032226,0.548454617138374
381,2,198805,-0.00478850835877098,0.0536284992272402,0.928901787298275
382,2,198891,-0.00975710552705986,0.0532088337185514,0.854610019389569
383,2,199248,-0.00771518550408462,0.0533313102453349,0.88505776281767
384,2,201782,-0.00555980120859478,0.0532665302649196,0.916929443864415
385,2,203285,0.00662881803812704,0.0530596626511075,0.900648972460241
386,2,203783,0.0119792787428901,0.0529427416964077,0.821123497079669
387,2,204179,0.0208531010847007,0.0530630904669424,0.694566349558096
388,2,205406,0.000470160892540095,0.0536199976813972,0.993008882226867
389,2,205834,0.00115900153930376,0.0533631530394601,0.982684271084235
391,2,207192,-0.02318503127063,0.0532990057827363,0.663828741049428
392,2,207561,-0.0215274547753429,0.0530652699133393,0.685224401795311
393,2,208682,-0.0274556405862242,0.0529681927329814,0.604544393141806
394,2,210102,0.0197747427109942,0.0531147658916603,0.709891292559797
396,2,214801,-0.0309799116723822,0.0530970681677105,0.559957578985737
397,2,215016,-0.037467276863168,0.0530548894963977,0.4805306030676
398,2,218876,-0.0494683583858725,0.0535765904935853,0.356470943596752
399,2,227511,-0.0694475122965674,0.0538943055621413,0.198385527001502
400,2,230378,-0.0806560600837392,0.0531671112878932,0.130154312452442
401,2,231943,-0.0887314267749528,0.0532841873949595,0.0967503417124059
402,2,232156,-0.0816680482676619,0.0532941721551216,0.126319172957077
403,2,232789,-0.0992541312826637,0.0530192675033022,0.0620278769089231
404,2,238524,-0.0970033620399442,0.0531064036303788,0.0686065754201478
405,2,241518,-0.0784078962280094,0.0536579538998103,0.144835316169396
406,2,250396,-0.0727387770655784,0.0533127179472227,0.173317338998744
407,2,250466,-0.0607126080706095,0.053336428970472,0.255769132207518
408,2,252305,-0.0930739908346553,0.0533463463523605,0.0819053582376994
409,2,254571,-0.0545503030432717,0.0542507164075601,0.315334189788041
410,2,254742,-0.0421214807847522,0.0542329776369869,0.437869752018196
411,2,254908,-0.0569884390467709,0.054609740272306,0.297403987391067
413,2,255862,-0.0126483100776278,0.0543602767153456,0.816148162248902
414,2,255975,-0.00956460876382925,0.0541657785209487,0.859939342452421
415,2,258311,-0.0302941804110586,0.0532493190750575,0.569777590303131
416,2,259284,-0.0524999039770687,0.0533800179768162,0.326028971487366
417,2,266330,-0.0610459202926275,0.0535845235209727,0.255373312630915
418,2,267100,-0.0553774184121286,0.0535980466062645,0.302218360026691
419,2,268086,-0.0622169321287758,0.0535807079016387,0.246352655228557
420,2,274614,-0.0517392159526473,0.0532856728168275,0.332224071081865
421,2,274729,-0.0705368703815902,0.0535171002745894,0.188349963684051
422,2,275746,-0.0573628992823041,0.0535382194038459,0.284704378981685
423,2,277029,-0.061061350950169,0.0532769718287131,0.252525345371262
424,2,277741,-0.0564288059464982,0.0533124282102585,0.290571804085931
425,2,278218,-0.0664573235256551,0.0531830195706421,0.212274800042323
426,2,278379,-0.0672991104335745,0.0545019886458521,0.21772586127352
427,2,279910,-0.0709919291434588,0.0531476539377125,0.182491860835302
429,2,283431,-0.0350223202143487,0.0540300199401881,0.517276268928722
430,2,283573,-0.0519392850945759,0.0533420711602274,0.3308712394931
431,2,286762,-0.0678381864797324,0.053428516264789,0.205027896906874
432,2,287187,-0.07771689006511,0.0531397673703304,0.144494067608444
433,2,288379,-0.0455481216864997,0.0528410095904008,0.389281323398369
434,2,294941,-0.10315662642424,0.0526426896797058,0.0508335621992024
439,2,297610,-0.086476803119162,0.0529966362013991,0.103625727705391
441,2,299680,-0.0578668409655287,0.0529427954709775,0.275136108818091
442,2,299708,-0.0495512586629371,0.0530786848787419,0.351177552975688
443,2,299759,-0.0522141672719842,0.052891149675886,0.324220541824057
444,2,300111,-0.0458920780035801,0.0532782082764675,0.389620785249673
446,2,301710,-0.0313775521562176,0.0529519843495184,0.553850943937392
447,2,303446,-0.0246587966859264,0.0532958538992762,0.643880565670975
448,2,303854,-0.0504742118898528,0.0532545175925379,0.343883666289351
449,2,304472,-0.0516612684343194,0.0528001026688882,0.328531159375871
450,2,304691,-0.0387714550915046,0.0536885744575951,0.470677494360816
451,2,308097,-0.0163962253460557,0.0531547294933627,0.757912601482364
453,2,309402,0.00409459829991554,0.0528380006552879,0.938274916467387
454,2,310030,0.0206239177028966,0.0531239697198402,0.698085440158467
455,2,310113,0.0145040779130004,0.0529814685105623,0.784431045487712
456,2,310972,-0.0220498892233481,0.0530545761417496,0.677949630211431
457,2,312659,0.0163589172113571,0.0528545125933357,0.75711741682642
460,2,318265,0.00238589650457255,0.0535485034290824,0.964486566028131
461,2,318379,0.0125674552860022,0.0537031411944381,0.815107336792672
462,2,321266,0.0288388932066373,0.0533257336577505,0.588982176970395
463,2,322957,0.034286487959401,0.0528401478012958,0.516843079781851
464,2,325221,0.0906740035324504,0.0529423809099147,0.0876472942800972
465,2,332691,0.0919956214866482,0.0534797053563801,0.0862730627873316
466,2,333006,0.0926493053448412,0.0533705911970403,0.0834431507555867
468,2,335046,0.0576059882077337,0.0529721773408783,0.277568316117747
469,2,335049,0.0581942527358827,0.0531963821631254,0.274722242351258
470,2,335995,0.0604071497052217,0.0528877825392626,0.254155051836874
471,2,336060,0.0706773566367092,0.0527801861422809,0.181403382122975
472,2,338292,0.0357416373635901,0.0528765320439971,0.499518039411649
473,2,339568,0.0428698019740822,0.0529412900086923,0.418622948220316
474,2,340466,0.0529885454024543,0.0533747819501488,0.321505141034371
478,2,348480,0.0281267415127438,0.052890391562545,0.595203855951934
479,2,350086,0.0129792896450391,0.0529095622687708,0.80635830355194
480,2,351083,0.0652907360371021,0.0534851459412868,0.223004353944363
481,2,351335,0.0460141100602101,0.0529388366197285,0.385331719172453
482,2,351417,0.0294220131451015,0.0529639468831413,0.578897606715669
483,2,351450,0.0213459449062613,0.0530335585595358,0.687560579926664
484,2,352302,0.0641913084483874,0.0533554219617124,0.229748237837841
485,2,352469,0.0600969102311393,0.0528273199601578,0.256054751195629
486,2,352562,0.0628913983330851,0.0530348377008058,0.236478867573619
487,2,352944,0.0554386157874266,0.0529048704776174,0.295405087649788
490,2,355266,0.0452178004303767,0.0529324072883822,0.393542782666355
491,2,358277,0.0534026917046301,0.0529191793856668,0.313600238544134
492,2,358926,0.0369044280903127,0.0530370762851715,0.486997404574461
493,2,358948,0.0614377955152658,0.0529894502328386,0.247062783715022
494,2,359515,0.0568344998191068,0.0529241431109166,0.283607269868762
495,2,363190,0.0345624127836869,0.0534976259750472,0.51866345505871
496,2,363588,0.0528046469577352,0.0536668861625268,0.325822109781233
497,2,363888,0.0376388803335471,0.0532415744802494,0.480066875469792
498,2,363954,0.0331557500938969,0.0530382051462507,0.532289914262741
499,2,364199,0.0260578112115778,0.05297730547291,0.62311878507779
501,2,365981,0.01822756071614,0.0540552367294867,0.736164660520123
502,2,366047,0.0370898060589349,0.0530535364090738,0.484948976384755
503,2,366936,0.0336525195981353,0.053671333032487,0.53105729569966
504,2,369530,0.0420746171936472,0.0529548211927834,0.427416141130971
506,2,369931,0.00642733876002403,0.0533646549429489,0.904201648672355
507,2,371033,0.044506106002326,0.0531713359595466,0.403140922149238
508,2,372919,0.0431841585026165,0.052944334015433,0.415249138915852
509,2,373518,0.0539920373390124,0.0528860927922444,0.307995365131689
510,2,376157,0.0665700255132224,0.0529626155537735,0.20961189917438
511,2,376172,0.0818239429082903,0.0532870291275716,0.125548967240115
514,2,381433,0.0833678553865781,0.0532414996171388,0.1182812378171
515,2,381922,0.0720023501063058,0.0537044778874705,0.18087543000922
516,2,382146,0.067279563711491,0.0529100103253926,0.204357838682346
517,2,384206,0.0700026733276581,0.0530654895133199,0.18796562033117
518,2,384955,0.0820408626443173,0.0528977179075866,0.121813582575336
520,2,387301,0.0695382356182584,0.0532192767818195,0.192186909159655
521,2,388313,0.10162556670264,0.0527544799296607,0.0548586412964705
524,2,390138,0.0579494054707176,0.0531066392362235,0.275933751959613
525,2,391233,0.0823533934211539,0.0533118910406747,0.123303414252864
530,2,395606,0.0274585053708617,0.0531612430736358,0.60581915693573
531,2,395726,0.0267668692570668,0.0531428000450847,0.61480171150365
532,2,395853,0.0240581845648751,0.0532979095318265,0.651985116566711
533,2,396484,0.0340537624499771,0.0530466827935786,0.521316859266737
534,2,396705,0.0474606030477863,0.0529918469143625,0.371065607158047
535,2,398759,0.0175605012690198,0.0534775904087025,0.742825702965245
536,2,400386,0.0484930591632158,0.0531245856043264,0.361961451546155
537,2,400847,0.0431173418084608,0.0530886825047134,0.417238131341331
538,2,401130,0.0375956481666067,0.0535878569659052,0.483409451036915
539,2,401143,0.0333267178308768,0.0534894982164819,0.533652926605662
540,2,401979,0.0343075440741918,0.0534545783786991,0.521414779389423
541,2,403598,0.0364395222823394,0.0531671142760862,0.493555818762951
542,2,404844,0.0551469848000528,0.0537166560616214,0.305298963961935
543,2,405100,0.048146964843749,0.0532427135542811,0.366457261534819
548,2,406181,0.0522355153347568,0.0532663544324976,0.327438229003377
549,2,406688,0.0667901100310923,0.0529117670043361,0.207676974077505
550,2,407621,0.0726530579150131,0.053325965129826,0.173929875472138
551,2,409016,0.0323254767411826,0.0539740120685772,0.549618261843731
552,2,410647,0.0328074478797322,0.0531856755104968,0.537732988214952
554,2,419803,0.0219736935651163,0.0535752051213007,0.681947144874119
555,2,419943,0.0221245635861939,0.0538914542114492,0.681659404604302
556,2,422349,0.0182873403985206,0.0532342580080988,0.731407454735233
557,2,425467,0.0138150690585271,0.0530469246565065,0.794683101877439
560,2,429095,-0.0280511692138402,0.0533452896506447,0.599328486471433
561,2,431266,-0.0464206381271049,0.0533380556996029,0.384722502143909
562,2,431446,-0.0471687546814057,0.0535520916764658,0.379024635467097
563,2,432524,0.0120426621524327,0.0530922711081111,0.820691005842882
564,2,434090,-0.0331026902794513,0.0535564012504066,0.536914408293314
565,2,441927,-0.0150815739131373,0.0530057010812013,0.776173082575343
566,2,446471,0.0109181236718938,0.0536585008470132,0.838881605752939
567,2,449325,0.0328386182637543,0.0533191806282004,0.538365662364671
569,2,450017,0.0247093449716437,0.0530357169853125,0.641574358288615
