SNP,Chr,Pos,Effect,SE,SSH1_ORM2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
86,1,112742,-0.14203837618622,0.142613351434706,0.319947769034348
87,1,113050,-0.106409976479563,0.142460797476026,0.455595684323699
88,1,113135,-0.131451901487792,0.142037980763404,0.355353684129915
89,1,114076,0.024503000731844,0.14220421179728,0.863293712168872
90,1,114628,0.0195517313578299,0.142566160807254,0.890997167614938
91,1,116283,0.0755730756859666,0.143306479374918,0.598279876043584
93,1,127853,-0.00106623233648506,0.14309598129566,0.994059091408673
94,1,128302,0.0258140712245226,0.14253971745535,0.856392312464677
95,1,128704,-0.0123558505350234,0.14268671788543,0.931043126858393
96,1,128911,0.047697162792708,0.142681442750283,0.738358285804483
97,1,130267,0.161080153739204,0.142378487228816,0.258675064472768
98,1,130271,0.168703771889921,0.142523100155894,0.237330607829693
99,1,130613,0.190709589847764,0.143782338914695,0.185572333593632
100,1,132012,-0.0873705134250164,0.143759039183211,0.543739661550096
101,1,133231,-0.150795517027416,0.142587879755607,0.290978368508488
102,1,137074,-0.0920317997428579,0.142526328100712,0.518881583391947
103,1,137304,-0.123064060955296,0.142509598718471,0.388421892983066
104,1,139686,-0.0909727407209972,0.142765437248282,0.524395748175428
105,1,149562,-0.196243881031614,0.142791898486773,0.170209646033125
106,1,150447,-0.157403929229891,0.144518897337828,0.276827155507455
108,1,154084,-0.145037018902934,0.145003424041565,0.317883542125717
110,1,157269,-0.228066334473187,0.14205564536989,0.109284197376231
111,1,160054,-0.102457691917692,0.143824549884729,0.476700253927124
112,1,166222,-0.133365289587266,0.142686915864853,0.350596916928663
113,1,166416,-0.0978186429898796,0.142478241654352,0.492816159069449
114,1,167326,-0.0918818073331272,0.14330009071806,0.521818835110199
115,1,168836,-0.153037833229004,0.142471371410893,0.283482203481443
116,1,171200,-0.136441918033481,0.14273311206214,0.339765129403684
117,1,171431,-0.186296811392425,0.143467735792126,0.194953760823448
118,1,173339,-0.119880149564201,0.142548889160272,0.400930853019013
119,1,173845,-0.100231871381466,0.142473490178977,0.482200220170163
120,1,175121,-0.084969504532113,0.142218762600672,0.550585783269339
121,1,175281,-0.0880431186362459,0.142334475922707,0.536601922904217
122,1,175315,-0.0961507017431465,0.142274754996978,0.499603776104477
123,1,175523,-0.0793816533509821,0.14311105246976,0.579460933232455
124,1,175541,-0.0923569791097367,0.142504330602979,0.517341949150993
125,1,175653,-0.083998508619481,0.142970401052759,0.557227613338011
128,1,175856,-0.137194620303074,0.145218233703989,0.34543378680523
129,1,175876,-0.097239352180091,0.143079832150143,0.497193002220058
130,1,175989,-0.0650695849612762,0.143540129342559,0.650596994888665
131,1,176001,-0.0847509413033402,0.144259556197519,0.557250749638761
133,1,177692,-0.0870991296934346,0.142291267383564,0.540853366838483
134,1,178191,-0.0934254240876153,0.142421342878877,0.512264901315949
135,1,178224,-0.0870991296934346,0.142291267383564,0.540853366838483
136,1,178960,-0.040884958995416,0.143487325608135,0.775858911215144
140,1,183802,-0.121249709921607,0.14223836692452,0.394547762546424
141,1,183954,-0.133169219527822,0.143246044152131,0.353185683380197
142,1,184450,-0.0991518281906525,0.142067568477377,0.48568654782306
144,1,184718,-0.120955543390651,0.142828283154527,0.397646980777214
145,1,185296,-0.0852965317721768,0.142294360794303,0.549265918051184
146,1,185438,-0.0562043132850858,0.142342055500751,0.693189197235452
147,1,185469,-0.0658894409624397,0.142535824026262,0.644175486214312
148,1,185503,-0.04882170753439,0.14218644943253,0.731529046636177
149,1,185705,-0.0524346568983306,0.143772503733623,0.715549463142511
150,1,185749,-0.0998410722988592,0.143701366868322,0.487649197132014
151,1,185806,-0.122923958419848,0.14384288465269,0.393368272389729
152,1,185879,-0.109840706362916,0.144569225255552,0.447893615839194
153,1,185916,-0.0723504088122753,0.144570302467337,0.617069134928915
154,1,185941,-0.0838104061250642,0.145183058742578,0.56412235335179
155,1,185954,-0.0995546075174679,0.145579370037861,0.494517869496491
156,1,186055,-0.0784401785942585,0.142707319913355,0.582901740408227
157,1,186896,-0.126121791989888,0.144953665893798,0.384846041924839
161,1,190132,0.222852576589068,0.142456533356999,0.118630242234788
162,1,190148,0.240712805540479,0.142417475425908,0.0918741336385152
163,1,190165,0.219379844297131,0.14361750214034,0.127525124717165
164,1,190169,0.245273627308831,0.143318363218716,0.0878875302901155
165,1,190933,0.166710819073865,0.142468611145317,0.24272670178489
166,1,192149,0.22227555857519,0.143424594204256,0.122092061653786
168,1,192303,-0.0133631632747804,0.171562888893962,0.937959083188431
171,1,192795,0.323592205409509,0.141429587481234,0.022727647087249
173,1,194187,0.244346875748258,0.141998147331825,0.0861679077750195
174,1,194867,0.0773987350951589,0.142455312794842,0.587252832004806
190,2,8314,0.217349049462155,0.144465429757173,0.133345408997224
194,2,8498,0.204627457330829,0.144305198878266,0.1570674808424
195,2,8651,0.203215597262824,0.144446728081145,0.16035018994081
197,2,9812,0.20308586525293,0.145310312503141,0.163110560956095
198,2,9932,0.189203703504143,0.144787711268333,0.19214276261911
199,2,10135,0.202226414162599,0.14418046987448,0.161617297954983
200,2,11616,0.184157438157649,0.144095225489489,0.20208002377259
201,2,12133,0.210026200598625,0.144570842737317,0.147179746041314
202,2,12194,0.222794841749546,0.145079273015734,0.125513511055797
203,2,12359,0.195166928059586,0.144765286467726,0.178471003575209
204,2,13061,0.221774549232724,0.144645983699736,0.126116633600766
205,2,14298,0.206411158367819,0.145169530284346,0.155948995622885
206,2,15222,0.188491525871168,0.146661570100281,0.199560042911751
207,2,17986,0.183221356241757,0.144098605893074,0.204387995540963
208,2,19770,0.149347000624572,0.145209370848128,0.304421606039879
209,2,19836,0.13715893163297,0.144843385104079,0.344313823663384
210,2,19851,0.160090840109138,0.145202062271854,0.270978808164626
211,2,21595,0.14449776700294,0.144646796396652,0.318493646939531
212,2,22385,0.158186073869643,0.144743512920431,0.27519543913394
213,2,23441,0.147157044009769,0.14618670748043,0.314798446693355
214,2,24209,0.183620173324193,0.144861636341755,0.205792206286376
215,2,24341,0.208967774798454,0.145108734558628,0.150731838792396
216,2,26815,0.246753404295014,0.144765437257857,0.089166694366059
217,2,28209,0.211837610619925,0.14497107947722,0.144839003555005
221,2,41245,0.278850893021996,0.144088749099912,0.0537553764583532
222,2,43214,0.231823286935623,0.146681506894754,0.114898652337123
223,2,47104,0.260948227120617,0.142420371779673,0.0677580584189034
224,2,50915,0.223962087236361,0.144009443932705,0.120796821891856
225,2,55834,0.208390540796629,0.143405943794182,0.14707010934791
226,2,56422,0.229968071003811,0.143570570594449,0.110099329158889
227,2,57715,0.248826306956619,0.143004449362241,0.0827322994772912
228,2,59046,0.201300754666323,0.14394471465805,0.162853231258824
229,2,59191,0.208946928058142,0.143084909340334,0.145096990975187
230,2,59383,0.202665267168433,0.143151950544536,0.157734705579319
231,2,59477,0.168994929080676,0.145439921625305,0.246037966543996
233,2,60471,0.23445957919919,0.14320845228996,0.102481695401264
234,2,60478,0.245417930032754,0.143321149193913,0.0877078577739339
235,2,60786,0.245573271230639,0.143082776423406,0.0869840619789589
236,2,61035,0.262342478793457,0.142988023722898,0.0673890990991778
237,2,61071,0.251207418650151,0.142390068881272,0.0785597911400976
238,2,61675,0.243678810887865,0.142840558184543,0.0888970340263969
240,2,62939,0.193531916643833,0.142809238118337,0.176227425442103
241,2,63527,0.210994914144811,0.143278262648926,0.141743662869903
242,2,63857,0.188148060198442,0.1434018983076,0.19036146692556
243,2,65527,0.116223238561629,0.143143602457629,0.417376348093209
247,2,67976,0.150773377471634,0.145119170695258,0.299533286964029
250,2,72389,0.233987822030171,0.143906700482334,0.104848633252554
251,2,72392,0.220357961388332,0.144953061302971,0.129355337311696
252,2,73646,0.332426900480895,0.141342120153919,0.0192250580031436
253,2,74564,0.365962260449532,0.140824868590487,0.00974991623115311
254,2,74739,0.401722508437541,0.141021286826748,0.0046476263141101
257,2,80873,0.354168648471476,0.141725166261748,0.012908798269257
258,2,81501,0.335405717967708,0.141830408150266,0.0185783975437682
259,2,83526,0.272667170696233,0.141987982936524,0.0556186524581573
260,2,83845,0.338494454295899,0.141722817872286,0.0174456579979174
263,2,84447,0.393038714646451,0.143167106980598,0.00635463554423931
264,2,87391,0.327400401610814,0.141161023935226,0.0209467807825939
265,2,87562,0.322431840922128,0.141555996698594,0.0233376987024622
266,2,87849,0.315696788246775,0.141585395362352,0.0263940506492132
267,2,87878,0.319786514666119,0.142176467177362,0.0251142372075784
269,2,89785,0.272701065680057,0.142470167435276,0.0564166639118065
272,2,93721,0.239359210546859,0.14220563413252,0.0932222959741302
273,2,93952,0.249132171850781,0.141747905985239,0.079687095240957
274,2,95085,0.280444678276867,0.141781901990159,0.0487059000816945
276,2,107124,0.208419465978185,0.142204365686235,0.14363833556785
277,2,111645,0.199795601405891,0.142331023214721,0.161275699475535
278,2,111916,0.167594260678429,0.142785793376109,0.241288062944507
279,2,111931,0.182973757555991,0.142951566711956,0.201396109405779
280,2,111999,0.210076086747128,0.142329862069087,0.140840592163541
281,2,114528,0.185499303201382,0.143250112399905,0.196189639302203
282,2,116024,0.22616522538148,0.143427110697201,0.11572224414387
286,2,120090,0.0245206907198771,0.143356977587995,0.864285305761979
287,2,120291,0.00644294820084668,0.145001970080723,0.964583965518444
288,2,120726,-0.0129159277868449,0.144162965658881,0.928661814637306
289,2,121716,0.0335485153339906,0.143989801776186,0.815902421847424
290,2,123100,-0.0375333586534151,0.144185674918919,0.794774371171248
291,2,124677,-0.0467714658752738,0.143979353821203,0.745488224905633
293,2,127887,0.030640433267614,0.144979002464171,0.832740858884968
294,2,128935,0.0212480060725921,0.144846697425695,0.883458032119383
295,2,129053,0.0295646620892227,0.145283517300464,0.838864371926697
296,2,130040,0.0445979074450793,0.146159557417004,0.760445717728742
297,2,130976,-0.00119802085861576,0.144988160489496,0.993411912301803
298,2,132199,-0.0193374953887036,0.145656533542596,0.89445810703357
299,2,133355,0.0256029280997563,0.146639165760905,0.861495491025216
300,2,133435,0.00542306187450925,0.146962105063091,0.970584729206864
302,2,135183,0.0330529275638867,0.147033260135476,0.822265725931369
303,2,135402,0.0136710735967807,0.147019771354297,0.92596585134441
304,2,135898,0.0282266545693135,0.147793646371722,0.848645630894241
305,2,135912,0.0197365800685756,0.147906724176079,0.893921949326203
306,2,135925,0.010120554705662,0.147239445235548,0.945239198134221
307,2,136002,-0.00789815688634476,0.147129660397588,0.957219202528149
308,2,136173,0.00189901494059597,0.148171150822983,0.989781543688428
310,2,138318,0.0206143217935213,0.152079044327986,0.89225425862219
311,2,138695,-0.0280607603581839,0.149468928774266,0.851191151483301
312,2,138818,-0.0587807060665546,0.1491694685974,0.693779696445521
313,2,139728,-0.0415593133382295,0.148918361727437,0.780351098703041
314,2,140174,-0.0930559060447447,0.148852411562203,0.532272903482764
315,2,140863,-0.110518866611809,0.148758290049669,0.458010578858842
316,2,141152,-0.103770530996061,0.149191708911704,0.48716732639638
317,2,141292,-0.122084944470596,0.148077961284834,0.410232714281483
318,2,141545,-0.0492374201252459,0.148919427649075,0.741119174966006
322,2,146723,0.05194504644279,0.14864813150795,0.726960091996822
323,2,147946,0.0411223265519802,0.150019777742209,0.784158344865623
326,2,151397,0.00852120109588173,0.150410147627785,0.954853587982835
327,2,153035,0.0462768577814225,0.148753062379784,0.755909354130156
328,2,153228,0.0397371585473913,0.14984412094529,0.791017908678096
329,2,153455,0.0276876142995834,0.15098294231099,0.854603269741736
331,2,153815,0.0447416605843003,0.15039197896855,0.766259570912865
332,2,154160,-0.00958550592976248,0.148833977894674,0.948684987454748
333,2,154235,-0.0033560563382995,0.150320975039138,0.98220057525304
335,2,159870,0.0544838271842565,0.146495743953493,0.710179988772605
336,2,161229,0.0505699710668499,0.148749103312307,0.73408264281114
339,2,162696,0.0732505282224023,0.148081998368904,0.621146490494612
340,2,163284,0.0932352562372698,0.146086083505914,0.523743418333238
341,2,164166,0.0950686138984167,0.147440734303518,0.519480758041282
342,2,165270,0.14491197572229,0.146083405728248,0.321886222893536
343,2,165675,0.153798577592878,0.148478990621063,0.300991817141309
346,2,168062,0.19872886133302,0.146988160837076,0.177239014129466
347,2,168518,0.124256738265814,0.146375112902341,0.396516396929372
348,2,168980,0.141647108177349,0.146260704699928,0.333479569640952
349,2,169651,0.169851203026121,0.146245293514639,0.246258659336601
352,2,170725,0.177013822978693,0.146482592001499,0.227691140555869
353,2,171254,0.187461839617143,0.146683854466413,0.202089468328444
354,2,172242,0.210637119180075,0.144851690875045,0.146791271533067
355,2,173254,0.0911620685029616,0.14408991357053,0.527355581640196
356,2,173340,0.0911940443733035,0.144072398996414,0.527160625312101
357,2,173385,0.100055469814046,0.144188585986606,0.488188215357933
358,2,173973,0.0905734139271478,0.143822825961207,0.529261054342163
360,2,177341,0.23798066728902,0.142852824028946,0.0966174366802009
361,2,180314,0.157601558188245,0.143215950857842,0.271887274646511
362,2,180339,0.179531402601827,0.14350605704145,0.211749441239519
363,2,182758,0.222880462203782,0.142816212912973,0.119511750767993
364,2,183619,0.243492440503052,0.143287481679645,0.0901383707121625
367,2,187176,0.145491041553564,0.144448229130919,0.314519317792283
368,2,191066,0.23973748834587,0.145177346362656,0.0995579865554693
371,2,191599,0.130734928499822,0.14354914869265,0.363057603809222
373,2,191763,0.140892834916861,0.144091893740558,0.328843621676239
374,2,191959,0.147947825734852,0.143719279841765,0.303986113914999
376,2,195759,0.203241505712065,0.144767144618663,0.161221781666637
377,2,196912,0.0272406939291923,0.142815275060387,0.848838354378567
379,2,198110,0.0394609401527607,0.143663178501054,0.783725250405601
381,2,198805,0.0184032240805788,0.144294068144557,0.89858586546239
382,2,198891,0.0415884788966432,0.143156294802668,0.771595928327899
383,2,199248,0.0249294021925929,0.143494249452994,0.862176441490673
384,2,201782,0.0110596377912219,0.143322832568199,0.938535273226232
385,2,203285,0.0958966550647874,0.142677110606963,0.501944671637649
386,2,203783,0.142284883414828,0.142259526406776,0.317909361359161
387,2,204179,0.148987915348,0.142585335448094,0.296782570594121
388,2,205406,0.163713130496905,0.144009529404652,0.256384025551146
389,2,205834,0.124081557261034,0.143429940456348,0.38757021904142
391,2,207192,0.1634602458804,0.143183567712311,0.254388666959689
392,2,207561,0.178827563202727,0.142496062363551,0.210321682669966
393,2,208682,0.143143396936055,0.142369625002767,0.315376151972432
394,2,210102,0.130255821527265,0.14277331615059,0.362219717732422
396,2,214801,0.130921846067553,0.142764779722365,0.35974471881952
397,2,215016,0.140089189686516,0.142658461719729,0.326777295750947
398,2,218876,0.034216431754671,0.144318573288235,0.812724817430048
399,2,227511,0.0348838834272419,0.14533975166462,0.810457074749473
400,2,230378,0.0245363025768154,0.143513948501974,0.864346828862345
401,2,231943,0.00910271392165241,0.143930553436746,0.949608169848664
402,2,232156,-0.0194399827514911,0.143868648830126,0.892591533832857
403,2,232789,0.00956033305396309,0.143362015187065,0.946868912447956
404,2,238524,0.0195962178621494,0.143560881247258,0.891502970730197
405,2,241518,0.00983091861674901,0.144810067145921,0.94591293753895
406,2,250396,-0.175690697469809,0.143519522327091,0.22170868089346
407,2,250466,-0.162426767276581,0.143512892988182,0.258490078421422
408,2,252305,-0.123284246353514,0.144004717132048,0.392516275234237
409,2,254571,-0.13838070904441,0.145993162940716,0.34385044025882
410,2,254742,-0.120312398178708,0.145906378997323,0.410163343765341
411,2,254908,-0.115945564636196,0.147032971047774,0.430893522752915
413,2,255862,-0.120003480138681,0.146136425271254,0.41210120732635
414,2,255975,-0.131979391744415,0.145578454331297,0.365244170096036
415,2,258311,-0.225905582372742,0.142836011309246,0.114642615920257
416,2,259284,-0.19565037092348,0.143446354282888,0.173459549989341
417,2,266330,-0.15715456876315,0.144199853391917,0.276527644682131
418,2,267100,-0.159466328022555,0.14418211701029,0.269476980903962
419,2,268086,-0.1935749124688,0.144074326763344,0.179948323804937
420,2,274614,-0.0901108768550629,0.143484534806255,0.530398194680175
421,2,274729,-0.129149642609181,0.144186148645852,0.371015576578688
422,2,275746,-0.0943689439832198,0.144199446386682,0.513258726833769
423,2,277029,-0.102996308690334,0.143511728227875,0.473425796533741
424,2,277741,-0.0951275334953424,0.143583531585789,0.508067793715604
425,2,278218,-0.119490683774682,0.14327218919033,0.404838390842179
426,2,278379,-0.063448877073111,0.146923582922513,0.666114443289407
427,2,279910,-0.144971658382706,0.143155121096392,0.311902209224879
429,2,283431,-0.092995785333759,0.145378373536036,0.522794921980521
430,2,283573,-0.096167112538429,0.143626521435878,0.50357363524269
431,2,286762,-0.133728558318959,0.14390966307914,0.353392721788191
432,2,287187,-0.137229569721863,0.143227160623952,0.338655314076424
433,2,288379,-0.106259740040139,0.142214039921521,0.45545123479451
434,2,294941,-0.179175330104075,0.142091930139459,0.208148179652066
439,2,297610,-0.211390902534075,0.14268951061284,0.139372177284126
441,2,299680,-0.0786028107828601,0.142630273794053,0.581917276640818
442,2,299708,-0.0542282921178303,0.142963457526561,0.704681471170771
443,2,299759,-0.0879875042000925,0.142431153721364,0.537135413255448
444,2,300111,-0.090175251244626,0.143423541783751,0.529929858931744
446,2,301710,-0.0233124587818446,0.142540938674663,0.870179620836051
447,2,303446,-0.0928428609650133,0.143359063431198,0.517648722177473
448,2,303854,-0.111965056216809,0.143347895268756,0.43528352483366
449,2,304472,-0.118520700269798,0.142119412898106,0.404872264908092
450,2,304691,-0.102302839822458,0.144461492714211,0.479308989743693
451,2,308097,0.0430053898721786,0.143021971256465,0.763827309072327
453,2,309402,-0.0723444601769961,0.142117861116646,0.61103835106344
454,2,310030,-0.0769001796830701,0.142910159697734,0.590846042469047
455,2,310113,-0.0638327085565883,0.14252947171703,0.654531699749241
456,2,310972,-0.0468544903276402,0.142764676411039,0.742959672619
457,2,312659,-0.222437169850689,0.141738938993516,0.117463687683673
460,2,318265,-0.246620510683091,0.143481755749755,0.0865223487132922
461,2,318379,-0.254918397343329,0.143869445546096,0.0772782280613022
462,2,321266,-0.308492154931139,0.142598366676226,0.0311837929893839
463,2,322957,-0.385569185203414,0.140771367234365,0.00647582915650122
464,2,325221,-0.232009621686289,0.142506262907971,0.104403007075469
465,2,332691,-0.0159617327636137,0.144494766946946,0.912102732711901
466,2,333006,-0.209484056692769,0.143781823897388,0.146016953963468
468,2,335046,0.00450737833817195,0.142768175046215,0.974831765805388
469,2,335049,-0.0242714261594403,0.143369682842252,0.865663466770203
470,2,335995,-0.0450189182191107,0.142545321493745,0.752324423519522
471,2,336060,-0.0425039543401421,0.142355511842675,0.765439179784063
472,2,338292,0.00104201057860037,0.142364513153421,0.994164219077644
473,2,339568,0.0279695803974372,0.142571187925906,0.844582362239315
474,2,340466,-0.00170766481998536,0.143813413812723,0.990532714167164
478,2,348480,-0.0337803820663089,0.142355410759675,0.812564754000882
479,2,350086,-0.0437595138570333,0.142354434169991,0.758721480872961
480,2,351083,-0.0943396697340435,0.144126043991694,0.51317498158103
481,2,351335,-0.162690457072299,0.142329302149589,0.253789692869861
482,2,351417,-0.138535148206897,0.142379158901524,0.331218769599203
483,2,351450,-0.163628156341606,0.14246176892508,0.251508594557756
484,2,352302,-0.0931826119299311,0.143769510205112,0.51731647047755
485,2,352469,-0.138234305782576,0.142210184909486,0.331695122851831
486,2,352562,-0.122012095947111,0.142834824401349,0.393563462616861
487,2,352944,-0.124709253471367,0.142415362026109,0.381803409593717
490,2,355266,-0.146796310396834,0.142355707141062,0.303155981763594
491,2,358277,-0.058873184618212,0.142558030640581,0.679874213093613
492,2,358926,-0.105466838507641,0.14269190830861,0.460323636267257
493,2,358948,-0.117102090704522,0.142711485882326,0.412455667322527
494,2,359515,-0.0697473442974213,0.142584684445457,0.625029143294834
495,2,363190,-0.0471038864899564,0.14400688088203,0.743790140877875
496,2,363588,-0.0420614100485345,0.144579594140301,0.771281694140591
497,2,363888,-0.0484867427068313,0.143332824703931,0.735352693893982
498,2,363954,-0.0329321175299573,0.14277569690524,0.817715425639788
499,2,364199,-0.0634110985369567,0.142552516994242,0.656717957382109
501,2,365981,-0.0426631116664614,0.145449665110003,0.769450897453327
502,2,366047,-0.0594570975011167,0.142812465719181,0.677421642296059
503,2,366936,-0.0514437725094052,0.144465463165593,0.721980365666042
504,2,369530,-0.0321466876938697,0.142600212522985,0.82177347329379
506,2,369931,-0.0452912003909882,0.14356856320566,0.752593221535432
507,2,371033,-0.136270768441732,0.143023813940382,0.341351581547322
508,2,372919,-0.017034748811397,0.142586205383413,0.904971107571281
509,2,373518,-0.041035465716534,0.142491384707073,0.77352677512423
510,2,376157,-0.014257549843578,0.142820618514795,0.92053725203806
511,2,376172,0.00528698966793009,0.143854755260625,0.970703300936014
514,2,381433,0.0233545020550433,0.143745753738619,0.871028004159321
515,2,381922,0.0307705324765549,0.144858375851642,0.831903516336338
516,2,382146,0.0672737379558269,0.142643300255127,0.637487888395395
517,2,384206,0.0848454682382608,0.143061151004497,0.553513177674156
518,2,384955,0.0330502042015289,0.142802753194522,0.817107441480994
520,2,387301,0.0653141659875744,0.143498450943325,0.649276897818035
521,2,388313,0.0774894896187709,0.142628614548039,0.587269242503404
524,2,390138,0.0222073658072083,0.143127526778167,0.876785521022496
525,2,391233,0.087088204048363,0.143853237386811,0.54530478036147
530,2,395606,-0.0959948143763172,0.143001334436261,0.502477285279391
531,2,395726,-0.118861772470895,0.142900316761128,0.406094864177194
532,2,395853,-0.142433653694587,0.143247180638154,0.320747788661985
533,2,396484,-0.0976674177505011,0.142718948465412,0.494213355095474
534,2,396705,-0.133979775124294,0.142566426433318,0.347977707450857
535,2,398759,-0.0908873240756886,0.143830368481977,0.527857090240719
536,2,400386,-0.140850729659454,0.142912014309229,0.325015989991801
537,2,400847,-0.11379031022556,0.142848369673465,0.426229769608801
538,2,401130,-0.125838584412305,0.144131360329325,0.383211564292606
539,2,401143,-0.14074348163467,0.14380589707392,0.328396250284553
540,2,401979,-0.0581410790887121,0.143878419514223,0.686384864780691
541,2,403598,-0.0838110083623627,0.14307996563189,0.558408823116118
542,2,404844,-0.0495167733154138,0.144724575267393,0.732445471649796
543,2,405100,-0.0270799644942543,0.14341634111211,0.850341908710727
548,2,406181,-0.0672836241802975,0.143471760454521,0.639382205119675
549,2,406688,-0.0411957031945729,0.142671385837288,0.772945719057399
550,2,407621,-0.148897733579371,0.1436400408452,0.300630360464462
551,2,409016,-0.0496700194872301,0.145275131164614,0.732627262455542
552,2,410647,-0.0745433650021776,0.143126402553612,0.602817380775498
554,2,419803,-0.1238559048109,0.144035935128091,0.390430052512605
555,2,419943,-0.0966233945502977,0.144946692290878,0.505454614659627
556,2,422349,-0.0841885674925607,0.143188841557355,0.55693857070067
557,2,425467,-0.0350578239949097,0.142732462029938,0.806119814875666
560,2,429095,-0.0620903237212547,0.1435519145209,0.665621310879568
561,2,431266,0.0130040994209332,0.143666501001717,0.927928615308573
562,2,431446,0.0487760602305594,0.14422506488405,0.735417998976493
563,2,432524,0.0554599610920593,0.142832869969349,0.698038679527622
564,2,434090,0.0101521194891828,0.144178716148394,0.943904466476349
565,2,441927,-0.0366282709451479,0.142623058097047,0.797468338776114
566,2,446471,-0.126998482587737,0.14422664346221,0.379161611418573
567,2,449325,-0.083822699817538,0.143471202208971,0.559426943772348
569,2,450017,-0.125538935071552,0.142588188455799,0.379225358356953
570,2,451779,-0.267984176791466,0.142565470460308,0.0609687176437457
571,2,451784,-0.261100948771936,0.143120700688982,0.0689457559758598
572,2,453525,-0.299142527534952,0.142954935322551,0.0371016518074458
573,2,453768,-0.291093182956421,0.143192960896023,0.0428132126423645
574,2,454027,-0.277469224490552,0.14266582955122,0.0525821198599407
575,2,455029,-0.362567654284852,0.142200398506368,0.0112037870110777
576,2,455247,-0.381965035329221,0.141588194318677,0.00731681794062119
579,2,455756,-0.287917159862364,0.152907980896178,0.060530033003381
580,2,457024,-0.329007827334121,0.143023351851748,0.0220093739461101
581,2,457298,-0.340177589449151,0.143369052941882,0.0181918438585521
582,2,460202,-0.30856725402263,0.143901614626192,0.0326918141602532
586,2,464424,-0.231820597205619,0.143556302246273,0.107238568887061
587,2,465824,-0.168946500283974,0.145223932177165,0.24547262976582
588,2,470145,-0.212371013640912,0.142982070257046,0.138357311345828
589,2,470686,-0.152517595069732,0.143111144015068,0.28727486303425
590,2,471144,-0.180046909725738,0.143268666567864,0.209690256798374
591,2,471830,-0.194092944670119,0.142807081176382,0.174974056941553
