SNP,Chr,Pos,Effect,SE,SRO9_GIS2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
111,1,160054,-0.102467518579601,0.0656204283449737,0.119297472591185
112,1,166222,-0.0939290743973499,0.0651681757840222,0.150376972171122
113,1,166416,-0.0908292567074819,0.0650475672201179,0.163486132139487
114,1,167326,-0.0962891046468776,0.0653971148253361,0.141810531606186
115,1,168836,-0.0784607125881615,0.0651530598629462,0.229298969916555
116,1,171200,-0.0441884628371895,0.0653422142679686,0.499317088772776
117,1,171431,-0.0325766436866753,0.0657698760730009,0.620687709656008
118,1,173339,-0.0395186616891132,0.0652471851410346,0.545119065880896
119,1,173845,-0.0597998259334401,0.065149264073286,0.35930342694282
120,1,175121,-0.010812648634442,0.0650950941119487,0.868169076250205
121,1,175281,-0.0435427454330527,0.0651117380510376,0.50409918988223
122,1,175315,-0.0351810796478162,0.0651055380943182,0.589282656492552
123,1,175523,-0.0423770439214979,0.0654626521946217,0.517828214616707
124,1,175541,-0.0394711981110116,0.0652003354277028,0.545313303987362
125,1,175653,-0.0303181602911917,0.0654206962926239,0.643339078293131
128,1,175856,-0.0439213342880025,0.0664798506912894,0.509253995650761
129,1,175876,-0.0317647483251894,0.0654796744718632,0.627900275676408
130,1,175989,-0.0295339505923568,0.0656695726227754,0.653177064702792
131,1,176001,-0.0373348781099699,0.0660007574024948,0.571975146184408
133,1,177692,-0.0229279714246527,0.0651210268226484,0.724986514719324
134,1,178191,-0.0121393610346049,0.0651939294454256,0.852391857474864
135,1,178224,-0.0229279714246527,0.0651210268226484,0.724986514719324
136,1,178960,-0.0204614110456212,0.0656436296107154,0.755449165850744
140,1,183802,0.00658828078021394,0.0651397177158538,0.91949614093564
141,1,183954,-0.00203895271594436,0.065614814572274,0.975227624838689
142,1,184450,0.0372384994652956,0.0650101994482608,0.567137941171277
144,1,184718,0.0407091128866584,0.0653740510367606,0.533876792059743
145,1,185296,0.0525171999570233,0.0650724531270268,0.420176893265279
146,1,185438,0.0366732236175888,0.0651062820425925,0.573600203645526
147,1,185469,0.0368006529501099,0.065200124511645,0.572822627367403
148,1,185503,0.0312542119997673,0.0650395586831244,0.631140017658568
149,1,185705,0.0261194780636069,0.0657732832611607,0.691523540296444
150,1,185749,0.0226876144881503,0.0657768902668061,0.730361651186802
151,1,185806,0.0533883308979847,0.0658145038288779,0.417800870296891
152,1,185879,0.0317939984396886,0.0661725043771341,0.631189827019053
153,1,185916,0.0270683340270608,0.0661483452580547,0.682636280754308
154,1,185941,0.0405265602984677,0.066417235546811,0.542134272135298
155,1,185954,0.0424350877851135,0.0666080401152999,0.524481406466864
156,1,186055,0.0346356108328629,0.0652901767126158,0.596107652157761
157,1,186896,0.0576245589344806,0.0663161482527926,0.385471961103821
161,1,190132,-0.00770689579121586,0.0653977633621287,0.906256331040623
162,1,190148,-0.0114837825853054,0.0654159183526743,0.860747924642188
163,1,190165,0.00527675750853468,0.0659208688632427,0.936245359740213
164,1,190169,-0.0133127796530404,0.0658354488964362,0.839866745693926
165,1,190933,-0.0247764397072863,0.0652920297209572,0.704566220226838
166,1,192149,-0.0203846337239252,0.0658303216727418,0.757006665642419
168,1,192303,0.0319485960935046,0.0784718709678264,0.684156061428747
171,1,192795,-0.0333785028491376,0.0651575007505595,0.608779517148978
173,1,194187,-0.0380152888077005,0.0652043316794188,0.560253548030839
174,1,194867,0.018683379658635,0.0651926317201373,0.774596476801169
190,2,8314,-0.0334072173640184,0.0662803123392951,0.614555234833268
194,2,8498,-0.00685018425792538,0.0662060495577671,0.917650580788498
195,2,8651,-0.026273785908591,0.0662542870204149,0.691931730713476
197,2,9812,-0.0201376365595536,0.0666541833132428,0.762737656705865
198,2,9932,0.00277904575134424,0.0663998976442906,0.966639416422516
199,2,10135,0.0116454484138818,0.0661428699047621,0.860343789114047
200,2,11616,-0.0208563673313065,0.0660662408007216,0.752425344001741
201,2,12133,0.0052780179334061,0.0663376511451937,0.936629963298034
202,2,12194,0.00205323229097676,0.0665946795397393,0.975421122608301
203,2,12359,0.00685413333787366,0.0663990602360907,0.917841936749111
204,2,13061,-0.00750222191182959,0.0663939751404174,0.910098336546524
205,2,14298,0.00766059700156485,0.0666033837545511,0.908496143543414
206,2,15222,0.000377697539823529,0.0672541199192431,0.995522295179151
207,2,17986,-0.0390108711642861,0.0660429348984107,0.555106439713071
208,2,19770,-0.0165271034976219,0.0665265925474932,0.803947324249324
209,2,19836,0.000687167546027379,0.0663496101364678,0.991742492689042
210,2,19851,-0.00106757896825094,0.0665438580695541,0.987208960562416
211,2,21595,-0.0012101845953908,0.0662690120431304,0.985440401273281
212,2,22385,0.0179623128968097,0.0663248589660035,0.78668527359284
213,2,23441,0.0300529501410541,0.0669568954905792,0.653822304643093
214,2,24209,0.0218244293183392,0.066414353755057,0.742645242896284
215,2,24341,0.0296421767362532,0.0665629310805867,0.656357441294038
216,2,26815,0.0165875979531992,0.0664959776667847,0.803155751629827
217,2,28209,0.0176440936312263,0.0665175866638751,0.790968192325144
221,2,41245,-0.0580321118335252,0.0661970226359908,0.381268924424229
222,2,43214,-0.0463680675499346,0.0672982131678329,0.491279620578062
223,2,47104,-0.0230271046985007,0.0654546066999327,0.72519617477421
224,2,50915,0.0135291745452093,0.0661053804707367,0.837955166288244
225,2,55834,-0.01299459101796,0.0658001881999504,0.843561198378044
226,2,56422,-0.0163515911904932,0.0659157219120168,0.804225918742359
227,2,57715,0.00793435647484969,0.0657028041774457,0.90394880523156
228,2,59046,-0.00681579412794936,0.0660355430219852,0.917851720517719
229,2,59191,-0.00680390313695645,0.0656574385931343,0.917523969328482
230,2,59383,-0.0339200344779625,0.0656525275614468,0.605717052178577
231,2,59477,-0.0152054528695934,0.0666606353257391,0.819698681682409
233,2,60471,0.00469361016072922,0.0657653287354361,0.943144444382102
234,2,60478,0.00493738688032219,0.0658403255548453,0.940264894740057
235,2,60786,0.0245810665602105,0.0657195684422316,0.708606820907255
236,2,61035,0.00941460306571001,0.06572593912992,0.886182134817941
237,2,61071,0.0197750337619718,0.0654212154541223,0.762622367341578
238,2,61675,0.0327612174993214,0.0655948760946327,0.617775082077487
240,2,62939,0.0344155215242,0.0654790085587569,0.599498758925232
241,2,63527,0.042176271241301,0.0657121764846797,0.52139790125997
242,2,63857,0.0264077903334932,0.0657507818599723,0.688195988478304
243,2,65527,0.0204430157977085,0.0655399520566346,0.755287862505548
247,2,67976,0.0352077369750651,0.0664667011552414,0.59664953756686
250,2,72389,0.0280931528374406,0.066066140067647,0.670929792201811
251,2,72392,0.0101809478626522,0.0665302011675543,0.878464053486761
252,2,73646,0.00645089233407069,0.0651674601133898,0.921202819131559
253,2,74564,0.0337047816802769,0.0650156612846977,0.604496892534768
254,2,74739,0.0431255450653536,0.0652138808661292,0.508855204147009
257,2,80873,0.00483461425080935,0.0654094415428154,0.941121401297289
258,2,81501,0.0164425298094591,0.0653931940711926,0.801619486199646
259,2,83526,0.00312271171620346,0.0652973865534349,0.961884414366496
260,2,83845,0.0151718389309035,0.0653546666725308,0.816558969756783
263,2,84447,0.0261618988950619,0.066179490926298,0.692847502323119
264,2,87391,0.0457652525677275,0.0650254401125177,0.482017984863144
265,2,87562,0.0413576451200314,0.0651985684850001,0.526273969671485
266,2,87849,0.0430547029389139,0.0651892740451482,0.509391442989679
267,2,87878,0.0386849715364256,0.0654774734851647,0.555023504794354
269,2,89785,0.0462544033994662,0.0654708704597333,0.480350578268055
272,2,93721,0.0676162634414373,0.065220080984345,0.300566722239862
273,2,93952,0.0754629342755977,0.0650085008365584,0.246500971752274
274,2,95085,0.0391054995792444,0.0651901438836874,0.548978880893521
276,2,107124,0.0761650054133773,0.0651297697577192,0.243017603831263
277,2,111645,0.101832959288965,0.0650722650702079,0.118497404641573
278,2,111916,0.102746536035328,0.0652226534280064,0.116078406807581
279,2,111931,0.119860794842387,0.0652404250082799,0.0670183652099453
280,2,111999,0.125895854663793,0.0649715734780902,0.0534562755884694
281,2,114528,0.0992184852177937,0.0654794603284895,0.130601169448586
282,2,116024,0.0990518231757431,0.0656368781847307,0.13217081001206
286,2,120090,0.0752564206623623,0.0654657752876278,0.251106001334958
287,2,120291,0.0568979744265761,0.0662690865262158,0.391149381249587
288,2,120726,0.0723738399837525,0.0658423824012656,0.272430641493198
289,2,121716,0.0138370566713501,0.0658759442133383,0.833752026235794
290,2,123100,0.0710093370716718,0.0658625880166545,0.281705794644764
291,2,124677,0.055155973648337,0.0658146210170771,0.402569438119311
293,2,127887,0.0497979931740197,0.0662787739917259,0.452947764708696
294,2,128935,0.0489986361154514,0.0662177074872547,0.459814436813123
295,2,129053,0.0358723648198858,0.0664433394130493,0.589610505049563
296,2,130040,0.0214089295096368,0.0668667633556442,0.749026649097706
297,2,130976,0.018684160069537,0.0663242940330026,0.778331615748854
298,2,132199,-0.0393898169357519,0.0666061984164292,0.554641895014004
299,2,133355,-0.00141042969772076,0.0670899283147383,0.983239208496701
300,2,133435,-0.0136282110625284,0.0672310344337487,0.839480721440258
302,2,135183,-0.00204319768917915,0.067272097702795,0.975787426556664
303,2,135402,0.0150778961151792,0.067257235904567,0.822744987250578
304,2,135898,-0.0384534359366744,0.0675877578906347,0.569758085471843
305,2,135912,-0.0266727547884744,0.0676537919104826,0.693631842438291
306,2,135925,-0.0323881479741264,0.0673400899679254,0.630840170961498
307,2,136002,-0.0338816620051925,0.0672875876749347,0.614902181507827
308,2,136173,-0.0103232419999661,0.067785742142412,0.879043456720112
310,2,138318,-0.0266450121157922,0.0695631614811254,0.701925572219757
311,2,138695,-0.0561944553893468,0.0683196594167978,0.411334856495739
312,2,138818,-0.0579818630228015,0.0681898922160946,0.395734695024201
313,2,139728,-0.0285207451222356,0.0681204041003416,0.675703622125403
314,2,140174,-0.0450186018397629,0.0680951724403126,0.508971114014002
315,2,140863,-0.0762822674873289,0.0679886340595025,0.262631168741199
316,2,141152,-0.0658611996546787,0.0682115982972199,0.334934145565625
317,2,141292,-0.0761496196791647,0.0676892800322934,0.26135851173128
318,2,141545,-0.103784365000528,0.067916568713464,0.127379381667855
322,2,146723,-0.0768802739299477,0.0678947369605666,0.258257938714252
323,2,147946,-0.0887500598738762,0.0684782710808806,0.195811035652791
326,2,151397,-0.015017477539802,0.0688079594488258,0.827358855849989
327,2,153035,-0.016728417018731,0.0680576811006092,0.805981737906983
328,2,153228,0.00858567546684652,0.0685586385129378,0.900411864224793
329,2,153455,-0.00875654557057892,0.0690760590549831,0.899197210547853
331,2,153815,-0.0193455720900204,0.0688048978043189,0.778748101878847
332,2,154160,-0.025289738474088,0.0680782894963258,0.710502746395338
333,2,154235,-0.0145259039566503,0.0687671952844503,0.832827319888834
335,2,159870,-0.0383021532151541,0.0670035822633746,0.56792741278162
336,2,161229,-0.022933832446943,0.0680525585924759,0.736315842774586
339,2,162696,-0.0306946271869646,0.0677509480127545,0.650790439576606
340,2,163284,-0.0116872453680448,0.066869695324038,0.861355523526577
341,2,164166,0.0224759130673124,0.0674828982000761,0.739286056597779
342,2,165270,0.0352546086755346,0.0668995919584176,0.598539914326589
343,2,165675,0.0422624104640477,0.0679947479292986,0.534636333734441
346,2,168062,0.0238399073459689,0.0674086819571458,0.723803131035991
347,2,168518,-0.00168133008159044,0.0670345283481768,0.98000408640666
348,2,168980,0.0148969615580644,0.0669980719738208,0.824170714478859
349,2,169651,0.0165024170828216,0.0670288335473486,0.805671454656859
352,2,170725,0.00556793398704192,0.0671532602461669,0.933967053248243
353,2,171254,0.00970923908761356,0.0672606028171747,0.885304465931497
354,2,172242,0.0388338558839811,0.0664353530375875,0.55923313952724
355,2,173254,0.0415295716276086,0.0659211130363725,0.529109392951319
356,2,173340,0.066905893778092,0.0658539677616675,0.310337781684819
357,2,173385,0.0673434607837852,0.0659135310230879,0.307625411237578
358,2,173973,0.0483070419452639,0.0657853314330727,0.463245308934793
360,2,177341,0.00989238010855964,0.065609124179785,0.880237352484188
361,2,180314,-0.0106944861168841,0.065630782716977,0.870651644461841
362,2,180339,0.0117885526308549,0.0657960753078256,0.857908564654414
363,2,182758,-0.0636970368886253,0.0654753793358359,0.331299210158842
364,2,183619,-0.041846385574058,0.0657835770548606,0.525109076159298
367,2,187176,-0.0643561072254959,0.066090914243124,0.330846871986881
368,2,191066,-0.00153285793682267,0.0666742924678037,0.981671048829254
371,2,191599,-0.0398078897631046,0.0657163616963237,0.545067994957317
373,2,191763,-0.0234118943918714,0.0659991534795015,0.723003534980582
374,2,191959,-0.0262278052226748,0.0658350533515446,0.690586059446714
376,2,195759,-0.028469683443113,0.0663979836555842,0.668349735044596
377,2,196912,-0.0327354621412873,0.0653177855611344,0.616562271765161
379,2,198110,-0.0336053338515897,0.0657082503970988,0.609368003393361
381,2,198805,-0.0384532559261593,0.0659839843824203,0.56042256857858
382,2,198891,-0.0209581426611772,0.0654919980385536,0.749149514825955
383,2,199248,-0.0216491651726478,0.0656409755404134,0.741737832790635
384,2,201782,-0.0529739582694764,0.0655097644701361,0.419265648976851
385,2,203285,-0.0223795113138236,0.0653053346248203,0.732035351781132
386,2,203783,-0.0559215085008579,0.0651075548306856,0.390973213710964
387,2,204179,-0.0326352466688299,0.0653101646953287,0.617600266854741
388,2,205406,-0.0122235828852858,0.0660013080036653,0.853176861014013
389,2,205834,0.00296845686486655,0.065688193620533,0.963981327916948
391,2,207192,-0.0461300008055476,0.0655810146539614,0.482267187713889
392,2,207561,-0.0490478464045722,0.0652847068984353,0.452977798000602
393,2,208682,-0.0149223731312679,0.0652221293855768,0.819162219414085
394,2,210102,0.0189968083314989,0.0653876014617663,0.771584349694875
396,2,214801,-0.0202787226735209,0.0653833982247304,0.756629198747388
397,2,215016,-0.0360043909865153,0.0653268939056073,0.581885040176225
398,2,218876,-0.0926309072283703,0.0658463465990374,0.160374283443537
399,2,227511,-0.131274776619271,0.0661299311394532,0.0479065113837363
400,2,230378,-0.100119799410223,0.0654434159959042,0.126944960816426
401,2,231943,-0.107770502735244,0.0655979535711447,0.101295217588205
402,2,232156,-0.111801927110144,0.0655517342047328,0.0889710998007186
403,2,232789,-0.112454704636071,0.0653145251153721,0.085992459822459
404,2,238524,-0.105448966116074,0.0654402628152359,0.10799119493621
405,2,241518,-0.0744687879828695,0.0661320273401702,0.260904079732347
406,2,250396,-0.0601956281379424,0.0657210186872599,0.360330677360469
407,2,250466,-0.0606626859529164,0.0656965369479934,0.356441375932674
408,2,252305,-0.0708537694938977,0.0658422690662597,0.282611312142342
409,2,254571,-0.0783388073454534,0.0667463653013304,0.24131489202694
410,2,254742,-0.0442214279153613,0.0667746144251518,0.508243710474548
411,2,254908,-0.0471528260992756,0.0672796686174869,0.483859541812544
413,2,255862,-0.0363433005761346,0.0668929359567827,0.587262384927418
414,2,255975,-0.055209692781494,0.0666145100615694,0.407781134508926
415,2,258311,-0.0808853670872731,0.0654367936295875,0.21724924920466
416,2,259284,-0.0713834127383496,0.0656892845498487,0.277918505368914
417,2,266330,-0.0984293054056211,0.0658739968138013,0.136015176883927
418,2,267100,-0.057049748604952,0.0660073673291894,0.388013510690873
419,2,268086,-0.0601476871843274,0.0660043981685094,0.362776109879784
420,2,274614,-0.0438615633158955,0.0656389974858121,0.504427204437683
421,2,274729,-0.0485472378273458,0.0659891754092808,0.462411035360473
422,2,275746,-0.0637291406411256,0.0659237105057538,0.334350624821944
423,2,277029,-0.060292344468865,0.0656257487104847,0.358864137746222
424,2,277741,-0.0538547480876558,0.0656674263271163,0.412704779294774
425,2,278218,-0.0756011061379417,0.0654877324533308,0.249104202759811
426,2,278379,-0.0748903705070831,0.0671166882346846,0.265256738783595
427,2,279910,-0.0750709061118553,0.0654663786737794,0.252278444883808
429,2,283431,-0.0467591759691193,0.0665022495186137,0.482443355198013
430,2,283573,-0.0515167249780876,0.0656933101795564,0.433448386687618
431,2,286762,-0.0472201285497335,0.0658708815724701,0.473935185950316
432,2,287187,-0.0799588876341726,0.0654730686253488,0.22280695806347
433,2,288379,0.0127789287701534,0.0651104654847652,0.844515413095973
434,2,294941,-0.0803402299061445,0.0650124957403661,0.217367293943999
439,2,297610,-0.0198358893262821,0.0654742284396299,0.762100928642433
441,2,299680,-0.0170372148329422,0.0652747809845393,0.794238839330967
442,2,299708,-0.0145659983398299,0.0654141798124654,0.823918483778525
443,2,299759,-0.018032418820275,0.0651900662859351,0.782239182898483
444,2,300111,-0.0189369052118784,0.0656449256118595,0.773152650503873
446,2,301710,0.0054160286076321,0.0652139779001277,0.933858761903657
447,2,303446,0.00566069709962655,0.065624694649576,0.931309719469332
448,2,303854,-0.0131952016579284,0.065634213862164,0.840781901969476
449,2,304472,-0.0345966995426828,0.0650572613408289,0.595207030773282
450,2,304691,-0.0306692995664351,0.0661175761634687,0.643033949283962
451,2,308097,-0.00897970532356007,0.0654388494338988,0.890932883926941
453,2,309402,0.00448475058643904,0.0650420091394405,0.945067186619979
454,2,310030,-0.0164166776952087,0.0654020349442503,0.801951089869994
455,2,310113,-0.00126118204134074,0.065225386408253,0.984584185791878
456,2,310972,-0.0381382380621761,0.0652929217271435,0.559519488301011
457,2,312659,0.00582689628693457,0.0650703080385779,0.928697432954025
460,2,318265,-0.0415393695951069,0.0658795967799424,0.528752810015995
461,2,318379,-0.0206917749083083,0.0661028083663176,0.75444717706505
462,2,321266,-0.0215271917008889,0.0656594690649513,0.74321098750024
463,2,322957,0.0207922512364841,0.0650739064307162,0.74952313959668
464,2,325221,0.00787861208816398,0.0654392512238683,0.904238100868429
465,2,332691,0.0416047217120716,0.0660700604853495,0.529294228306131
466,2,333006,0.104285857438569,0.0657434343621034,0.113576795277676
468,2,335046,0.0525587872928721,0.0652562638989008,0.421118766723386
469,2,335049,0.0488946171706668,0.0655423109173225,0.456163410713415
470,2,335995,0.0462202147568367,0.065176952366312,0.478699692377327
471,2,336060,0.0711676808716779,0.0650253024822688,0.274498911785964
472,2,338292,-0.00831741185232083,0.0651299305547557,0.89845522297377
473,2,339568,-0.0070040280130792,0.0652284736630913,0.914551020359384
474,2,340466,-0.030515768461432,0.0657742615358987,0.642971714458675
478,2,348480,-0.0304931891646199,0.0651122358261954,0.639846705961449
479,2,350086,-0.0867854053588915,0.0649715450709672,0.182493245058003
480,2,351083,-0.075558172526885,0.0658546516694202,0.252015033062705
481,2,351335,-0.0789525068819636,0.065100231782144,0.226023474004557
482,2,351417,-0.0791975915807786,0.0650890705126974,0.224509518371314
483,2,351450,-0.062079959598249,0.0652139455214288,0.341777226452523
484,2,352302,-0.0506643184036284,0.0657580709755422,0.441539206073844
485,2,352469,-0.0582034305011036,0.065074145399027,0.371708168802776
486,2,352562,-0.0685433564867415,0.0653122901591893,0.294679343541761
487,2,352944,-0.0852299594614561,0.0650674820526117,0.191091516784844
490,2,355266,-0.0875632598643834,0.0650587048132295,0.179194799722443
491,2,358277,-0.0687139850084698,0.0651331186339315,0.292157057779663
492,2,358926,-0.100070309349892,0.065114234717891,0.125227756780715
493,2,358948,-0.07019271944681,0.065245531889985,0.282740639137914
494,2,359515,-0.073155611738,0.0651379927701304,0.262163924825796
495,2,363190,-0.0410668739157538,0.065856530231297,0.533305579769947
496,2,363588,-0.00185545310907059,0.0661526797287791,0.977639684406704
497,2,363888,-0.00139965037517087,0.0655850159867518,0.982985689037427
498,2,363954,-0.00920581317061293,0.0653226302231215,0.888006898331688
499,2,364199,-0.0175573905168318,0.0652290238335164,0.787959728556769
501,2,365981,-0.0328648234057656,0.0665279964474744,0.621613496257024
502,2,366047,-0.0104105889758636,0.0653500570984439,0.873519710990913
503,2,366936,-0.0239238095956685,0.0660922147364748,0.717586394371079
504,2,369530,-0.0146172491704493,0.0652393191617061,0.822843489098413
506,2,369931,-0.0463850268802535,0.0656451300379197,0.480279538163962
507,2,371033,0.00195030283218262,0.0655170582718309,0.976269011313091
508,2,372919,0.00441950698230284,0.0652337484493608,0.946023973273036
509,2,373518,0.0140200014640442,0.0651928605760719,0.829849215569872
510,2,376157,-0.0319468206152781,0.0653188917394702,0.625081682060963
511,2,376172,-0.0112192380851926,0.0658106292163099,0.864732216167964
514,2,381433,-0.0418934338131914,0.0657279927465007,0.524293239141697
515,2,381922,-0.0609172468171279,0.0661972465839408,0.358076632002243
516,2,382146,-0.0663531586386144,0.0651839309601647,0.309404877246339
517,2,384206,-0.063818186359155,0.0653945842414174,0.329785252553605
518,2,384955,-0.0710464463956916,0.0652273623646311,0.276803290361628
520,2,387301,-0.0613621866103505,0.0655882006096983,0.350135502813499
521,2,388313,-0.0304467627414181,0.0652594141399497,0.641109846005289
524,2,390138,-0.053565582361462,0.0654206463293333,0.413460288020163
525,2,391233,-0.0441749867287529,0.0658046835332707,0.502465544654688
530,2,395606,-0.0822700408405479,0.0653179104496727,0.208670148479705
531,2,395726,-0.0788947499637307,0.065305732018656,0.227824016747985
532,2,395853,-0.0811352356420021,0.0654847251631748,0.21617059773644
533,2,396484,-0.0749921617228613,0.0652148482376684,0.250953352984493
534,2,396705,-0.0470233797832835,0.0652573684827243,0.471642737116483
535,2,398759,-0.103233737005386,0.0656095878577086,0.116509299598385
536,2,400386,-0.0836892470374825,0.0653201061534224,0.200958383542968
537,2,400847,-0.0788271476616833,0.0652768134914038,0.228016300903561
538,2,401130,-0.0722217114297182,0.0658988988073963,0.273849024405554
539,2,401143,-0.0933977686946905,0.0656922443188405,0.15598252926602
540,2,401979,-0.0872643253733527,0.0656752311361612,0.184796960744628
541,2,403598,-0.0846257328038887,0.0653354804667777,0.196080684291506
542,2,404844,-0.0560377645899329,0.0661549298822925,0.397530793759663
543,2,405100,-0.0356964281006816,0.0655884400142797,0.586613895734582
548,2,406181,-0.0533584830337169,0.0655969882469625,0.416520532367637
549,2,406688,-0.0510469588786865,0.0652229665405152,0.434355543185518
550,2,407621,-0.0253539851848072,0.0658010885924891,0.700237937545443
551,2,409016,-0.0158777343647268,0.0664686628397907,0.811340751940926
552,2,410647,-0.0176730003691765,0.0654983922054017,0.787453766481357
554,2,419803,0.00190170101158893,0.065965003474197,0.97701731253992
555,2,419943,0.012701253204916,0.0663510529626991,0.848302658010978
556,2,422349,0.00747037599771466,0.0655394205515229,0.909316115205694
557,2,425467,0.00737109375520828,0.0653041671040527,0.910195203222421
560,2,429095,0.00723952654076815,0.0656909340034274,0.912308733721502
561,2,431266,-0.00661323240519035,0.0657269067387371,0.919911764433506
562,2,431446,0.0178748684558323,0.0659864586581508,0.786636331439911
563,2,432524,0.074120796847687,0.0652404866807087,0.256678504334973
564,2,434090,-0.0172513868208482,0.0659554958886237,0.793812444604236
565,2,441927,0.0111421088602699,0.0652531145028434,0.864516492226345
566,2,446471,-0.0334237023854501,0.0660318176178466,0.613049270221514
567,2,449325,-0.0177641382507091,0.0656626585788636,0.786905736478017
569,2,450017,-0.0076943652992485,0.0653040614698259,0.906274373158152
