SNP,Chr,Pos,Effect,SE,HNM1_TPO2_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,-0.109521100453444,0.0997349666872313,0.272899930435525
79,1,99148,-0.0931871476474883,0.0995194114862278,0.349722061997112
82,1,106800,-0.200420687120692,0.0992054694852868,0.0441114420452305
83,1,107970,-0.188953423415644,0.0989720776081007,0.0570521525060756
84,1,109000,-0.137487413779581,0.0993880225520355,0.167434911477678
85,1,112549,-0.0828552535466174,0.0994465086732914,0.405315590209643
86,1,112742,-0.106061839049529,0.0997724925185363,0.288491896847843
87,1,113050,-0.1088642424812,0.0995955432790732,0.275111341967077
88,1,113135,-0.125473014239655,0.0992854989129126,0.207150204122555
89,1,114076,-0.103778649588882,0.0993564262754974,0.296964844859153
90,1,114628,-0.0371955913473409,0.0997419427872585,0.709433103753371
91,1,116283,0.0103301914904584,0.100314945025202,0.918039230419908
93,1,127853,0.00743548485309248,0.100128891716121,0.940846255154357
94,1,128302,0.0925048236371749,0.0996234705871277,0.353759686672298
95,1,128704,0.0804861804944799,0.0997524071936473,0.420290701387259
96,1,128911,0.13458803079669,0.0995981253753068,0.177461247238169
97,1,130267,-0.023179959249066,0.09980044108751,0.816468270317476
98,1,130271,-0.0226021599001979,0.0999192842086768,0.821173538833446
99,1,130613,0.0156524863219716,0.100856893106821,0.876756285496223
100,1,132012,-0.0967926833461931,0.10051431056097,0.336219680638572
101,1,133231,-0.108048823080342,0.0997664526109393,0.279539822042504
102,1,137074,-0.135596049926469,0.0995286207568832,0.173945812801415
103,1,137304,-0.128955461724304,0.0995883867289523,0.196206355283914
104,1,139686,-0.0657786451632148,0.0998944780956651,0.510658151233224
105,1,149562,-0.0945173125043128,0.100057458932954,0.34549372903395
106,1,150447,-0.0564778368155073,0.10125049594895,0.577332437063198
108,1,154084,-0.0595612050275923,0.10155859260575,0.557933643036817
110,1,157269,-0.0761086658247402,0.0996816745806363,0.44566503538991
111,1,160054,-0.126460777439589,0.100486617291884,0.209048550532487
112,1,166222,-0.0994062630003066,0.0998267873979708,0.320035518339139
113,1,166416,-0.0908748515874501,0.0996466318264784,0.362406288522464
114,1,167326,-0.148049688007373,0.100020944489599,0.139715303929117
115,1,168836,-0.147809232912736,0.0995450135318977,0.138476463701923
116,1,171200,-0.195949163583373,0.0994596265365786,0.04960385371559
117,1,171431,-0.231623763979617,0.0998712649363145,0.0209531781743549
118,1,173339,-0.198984912441317,0.0992834314340038,0.0458110192252955
119,1,173845,-0.185488033425059,0.0992742604729044,0.0625288586852005
120,1,175121,-0.204911943514067,0.0989670075126226,0.0391314078133261
121,1,175281,-0.196095838946115,0.0991026902676182,0.0486251508452504
122,1,175315,-0.199226907082123,0.0990534491638258,0.0450527394712075
123,1,175523,-0.199587669997041,0.0996190484695215,0.0458865674406377
124,1,175541,-0.198217288700019,0.099215633646979,0.0465005579037551
125,1,175653,-0.231879096192506,0.0993268846127084,0.0201295343710758
128,1,175856,-0.20898322405034,0.101133228388029,0.0395182455800784
129,1,175876,-0.196261927475625,0.0996377652412645,0.0496479849411261
130,1,175989,-0.206495607908363,0.0998667265642044,0.0393953232640238
131,1,176001,-0.204144562030476,0.100407006309055,0.0427830496787728
133,1,177692,-0.189539989779962,0.099107286375538,0.0566246308686116
134,1,178191,-0.201591655915355,0.0991393863978984,0.0427580817344387
135,1,178224,-0.189539989779962,0.099107286375538,0.0566246308686116
136,1,178960,-0.223350014519839,0.099708897987873,0.0257114131089107
140,1,183802,-0.255457485010599,0.0986998328187849,0.0100457484992745
141,1,183954,-0.232900088636453,0.0995887848580793,0.0199127691458224
142,1,184450,-0.240714208416949,0.0986501306797405,0.0151753975897653
144,1,184718,-0.238831855763345,0.0992329461789066,0.0166068436795683
145,1,185296,-0.233998336499742,0.0988378063505737,0.0184474235218479
146,1,185438,-0.230535389545798,0.0988655966692352,0.0202729021569022
147,1,185469,-0.228931712620606,0.0990210163202004,0.0213554065193806
148,1,185503,-0.241364439223459,0.0986771299423101,0.0149325946061158
149,1,185705,-0.256000434745508,0.0996952008926661,0.0106446499136858
150,1,185749,-0.244622534267487,0.0997760951677153,0.0147016170421002
151,1,185806,-0.2357303807364,0.0999721270098783,0.0189204855777894
152,1,185879,-0.258884477026025,0.10030119719409,0.0102523472298154
153,1,185916,-0.204441211875531,0.100610473075846,0.0429013139489349
154,1,185941,-0.21311680790222,0.10100307326246,0.0355613581494412
155,1,185954,-0.233822026596251,0.101172286552919,0.021401376179871
156,1,186055,-0.235700315990848,0.0991096213447006,0.0179300620288305
157,1,186896,-0.233758364660549,0.100773125779487,0.0209297942717706
161,1,190132,-0.0192968413370688,0.10002187846987,0.847127712545808
162,1,190148,-0.00724535573656576,0.100056576015714,0.942314577061482
163,1,190165,-0.0333224569282527,0.100810583114186,0.741184125365787
164,1,190169,-0.00815361570196105,0.100699516039078,0.935511887872942
165,1,190933,-0.134083892586122,0.0996285566766212,0.179218505117983
166,1,192149,-0.00563617767954494,0.100700004337937,0.955397383911212
168,1,192303,-0.145601830813106,0.119799677038987,0.225034379175097
171,1,192795,-0.0477442668906566,0.0996623494819125,0.632192410234202
173,1,194187,0.104639780354414,0.0996217770208746,0.29426632619492
174,1,194867,0.00371217209098607,0.0997228407549957,0.970326732399711
190,2,8314,0.0171453231919192,0.101407399322375,0.865835519880775
194,2,8498,-0.0404909476561255,0.101240048983069,0.68943532056595
195,2,8651,-0.0330992282547047,0.101342486294018,0.744158241128959
197,2,9812,-0.0107949681320092,0.101958425653091,0.915740736136181
198,2,9932,-0.00460815162559203,0.101557893476085,0.963834361409976
199,2,10135,-0.0372710901701538,0.101149807707028,0.712740587441949
200,2,11616,-0.0214625568916855,0.101055419682077,0.831930030809382
201,2,12133,-0.0185411750755753,0.101458842843271,0.855102403864879
202,2,12194,0.0002151348870989,0.101855990999915,0.99831594438991
203,2,12359,-0.0132701159242994,0.101555733603886,0.896112136354174
204,2,13061,-0.0168209272302229,0.101546769168929,0.868529509942337
205,2,14298,-0.0131332562225681,0.101868678082504,0.897491684307297
206,2,15222,0.00930561196778457,0.102863273745694,0.927968351641775
207,2,17986,-0.0297233209499557,0.101049492902187,0.768819098533886
208,2,19770,-0.0378746143597239,0.101740641736127,0.709917958935298
209,2,19836,-0.0403410425851991,0.101458321752762,0.691156567659061
210,2,19851,-0.0343939513897569,0.101761696531814,0.735575222617491
211,2,21595,-0.0856211569965994,0.101255298324638,0.398350506789724
212,2,22385,-0.0668620484965674,0.101391271133636,0.5100395102224
213,2,23441,-0.0606764670519453,0.102388159700959,0.553820171562254
214,2,24209,-0.0504372974870861,0.101560110723148,0.619762588122542
215,2,24341,-0.0551946708705358,0.101793507376266,0.588007756741543
216,2,26815,-0.0283802735123027,0.101702637992593,0.780368715552708
217,2,28209,-0.0647583914001132,0.101689684102546,0.52465249812913
221,2,41245,-0.203380439919205,0.100778101530026,0.044336719931926
222,2,43214,-0.236986836236253,0.102225843895641,0.0210056679508303
223,2,47104,-0.17522522328985,0.0996943917588636,0.0796783073681597
224,2,50915,-0.118178272170923,0.100917643775356,0.242373867513082
225,2,55834,-0.163401292840778,0.100269785379128,0.104074561478283
226,2,56422,-0.130057261819658,0.100588278135583,0.19686825278129
227,2,57715,-0.132329282336146,0.100246699627825,0.187678239964124
228,2,59046,-0.134967925857454,0.10074639965661,0.181211243284591
229,2,59191,-0.145606398561144,0.100124402285077,0.146764199379769
230,2,59383,-0.13623601491353,0.100190752724521,0.174771730478562
231,2,59477,-0.123568290881603,0.101751915658518,0.225403913278749
233,2,60471,-0.134368386139297,0.100333535415131,0.18136166748224
234,2,60478,-0.132337579353878,0.10045624680392,0.188570608297159
235,2,60786,-0.10003444032631,0.100396215403292,0.319740032122517
236,2,61035,-0.11651974507539,0.100338571677622,0.246318494796234
237,2,61071,-0.142944029015866,0.0997843781743917,0.152877386076501
238,2,61675,-0.118179205863806,0.10016480402585,0.238855319915574
240,2,62939,-0.090523881366435,0.100072708535422,0.366304284578016
241,2,63527,-0.0857996138040363,0.100460963960082,0.393651371159165
242,2,63857,-0.143364372505713,0.100298257619754,0.153779263937171
243,2,65527,-0.192153226509822,0.0997334602211565,0.0548235615274087
247,2,67976,-0.0984654742073394,0.101565385088325,0.332970199845765
250,2,72389,0.0409070108515851,0.101049882319288,0.685855040430897
251,2,72392,-0.00330351370744331,0.101760458755675,0.974120668639164
252,2,73646,0.0296095551354026,0.0996618613917265,0.766564788806747
253,2,74564,0.0671502809841428,0.0994143846193393,0.49982679396329
254,2,74739,0.133268812058174,0.0995533266945334,0.181540397034894
257,2,80873,0.180041449526944,0.0995838284420452,0.0714670486755792
258,2,81501,0.217487068040792,0.0993550951693335,0.0292522340589908
259,2,83526,0.147697996400956,0.0995621153641939,0.138840296673138
260,2,83845,0.19651264850232,0.0994182250448291,0.04886188014761
263,2,84447,0.185631736197397,0.100759981500735,0.0662674352815326
264,2,87391,0.167229685105568,0.0991266715594553,0.0924809646326161
265,2,87562,0.179721105306516,0.0993177543327979,0.0712150013621264
266,2,87849,0.161425856838914,0.0993972413760186,0.105258199963552
267,2,87878,0.19082991592535,0.0996804768278611,0.0563751683791076
269,2,89785,0.195113778286644,0.0996682089779147,0.0510606304261981
272,2,93721,0.098515664091095,0.0997674772458671,0.324097103517218
273,2,93952,0.0847904642500609,0.0995171305312334,0.394781327142102
274,2,95085,0.104412206257251,0.0996035271305507,0.295227639198683
276,2,107124,0.13990538674355,0.0995299005797283,0.160704081449643
277,2,111645,0.211901783198064,0.0992331127070037,0.0334167281851628
278,2,111916,0.216263145508221,0.0994434419787224,0.0303134445767733
279,2,111931,0.225968296005427,0.0995364803307171,0.023797370864489
280,2,111999,0.205952324722678,0.0992972102480978,0.0387945345689122
281,2,114528,0.179171862509505,0.100021730567411,0.0740969917194519
282,2,116024,0.212026868788717,0.100079974788047,0.0348245683051045
286,2,120090,0.106547792340909,0.100156031437585,0.288138306791656
287,2,120291,0.103150882690903,0.1013149975042,0.30931793755357
288,2,120726,0.113018397840577,0.100697913117535,0.262476066484597
289,2,121716,0.177016519150053,0.100321409632611,0.0785136332956826
290,2,123100,0.0522302881037908,0.100863546838806,0.60490044224945
291,2,124677,0.0370391866830617,0.100743566045299,0.713348533980535
293,2,127887,0.0517426361400357,0.101416319412525,0.610230008449806
294,2,128935,0.0394909269093486,0.101336001268036,0.696991312114876
295,2,129053,0.0774461635096977,0.101582732168403,0.446333429730307
296,2,130040,0.0390034519755469,0.102265784408253,0.703141126775652
297,2,130976,-0.0152024207176253,0.10145047831741,0.880968023520039
298,2,132199,0.0196544244245238,0.101918557081679,0.847191720104094
299,2,133355,-0.00208984389328859,0.102613336188437,0.983762752165007
300,2,133435,0.00605129180380448,0.102834632799815,0.953108957203884
302,2,135183,-0.00677567707805449,0.102891460813881,0.947532403979653
303,2,135402,0.00895676152408864,0.102875445530875,0.930669899858115
304,2,135898,0.0783434724806309,0.103338048869946,0.448880166774834
305,2,135912,0.0642528379690359,0.103442019688918,0.534902910365006
306,2,135925,0.067640828216559,0.102966774475327,0.511661060527001
307,2,136002,0.0313472158927337,0.10293908361222,0.760909679345758
308,2,136173,0.0456395626115609,0.103652517709468,0.659979837174466
310,2,138318,0.0332896472581221,0.106403472848734,0.754569948911577
311,2,138695,0.0227176860294827,0.104587290046607,0.828168089425331
312,2,138818,0.0363762278740936,0.104384515431204,0.727685228750997
313,2,139728,-0.00161247751363014,0.104215264846788,0.987663912499815
314,2,140174,-0.0284500767253673,0.104204298641035,0.784995878111685
315,2,140863,-0.0093060070898825,0.10417196890117,0.928867834576727
316,2,141152,0.00237167857943499,0.104466513687971,0.981900198741799
317,2,141292,0.00287773678353132,0.103715346356185,0.977880023864336
318,2,141545,-0.0220877201405409,0.104214054535106,0.83227172200389
322,2,146723,0.0245543504406114,0.104024495693697,0.813535478976782
323,2,147946,0.0548081727297256,0.104945143640311,0.601820060619344
326,2,151397,-0.0381834571817268,0.105228519696478,0.716924961194548
327,2,153035,-0.080994572483462,0.104013111200334,0.436680599847988
328,2,153228,-0.121608171176971,0.104662090300834,0.246056080016355
329,2,153455,-0.0983212867066645,0.105523822839028,0.352105164847687
331,2,153815,-0.0906652625260009,0.105137457389355,0.389080522641397
332,2,154160,-0.133262741571542,0.103903559167795,0.200487167422997
333,2,154235,-0.0946186752435056,0.105064714802003,0.368428210538341
335,2,159870,-0.0741045654580323,0.1024527971364,0.469971845690138
336,2,161229,-0.0424318587047758,0.104077907127763,0.683746046765939
339,2,162696,0.0222518149150683,0.103647710813656,0.830135336396646
340,2,163284,0.0214599156545265,0.102274535572042,0.833924077879696
341,2,164166,0.00368526160204441,0.103230405335651,0.971542242345506
342,2,165270,0.00878496946371499,0.102361387509727,0.931655716274794
343,2,165675,0.029336693289411,0.104042420777673,0.778132840591268
346,2,168062,0.0223745938711981,0.103112249861064,0.828339478771193
347,2,168518,0.0104353482787805,0.102527185523011,0.918988072955785
348,2,168980,0.0397023740011371,0.102458225666307,0.698620980936412
349,2,169651,0.00847207199077893,0.102527698350394,0.934190966065929
352,2,170725,0.0158694135855237,0.102707724880173,0.877295598421294
353,2,171254,0.0530096078189735,0.102838717371988,0.606551811093175
354,2,172242,-0.0176363530832084,0.101656997811801,0.862366651443344
355,2,173254,-0.0370242836010262,0.100863057650875,0.713783198250827
356,2,173340,-0.0418406188469611,0.100845511827493,0.67846848535611
357,2,173385,-0.0345614815473101,0.100946234776142,0.732272354547723
358,2,173973,-0.0297327253135675,0.100682347918997,0.767929019485776
360,2,177341,-0.0172877778582771,0.100347470814362,0.863316795693046
361,2,180314,-0.0937528186892798,0.100261262569095,0.350383635910246
362,2,180339,-0.0980370632474511,0.100503609877806,0.33000104306314
363,2,182758,-0.0102804202785443,0.10027656029169,0.918401618938854
364,2,183619,-0.0379150572400687,0.100652706212936,0.706628922364951
367,2,187176,-0.101513678956847,0.101076716522825,0.315910851057625
368,2,191066,-0.0454292044319817,0.101949028386068,0.656154288052231
371,2,191599,-0.111317190582172,0.100390020170685,0.268250989751332
373,2,191763,-0.107752890445156,0.100799973693967,0.285810301536625
374,2,191959,-0.122031429365138,0.100507000740209,0.225498850200211
376,2,195759,0.0159873298003023,0.101577888295371,0.875027588605165
377,2,196912,0.0428331471784423,0.0999123885041795,0.668397903836824
379,2,198110,-0.00238895253094545,0.100537217126986,0.98105597905622
381,2,198805,-0.0251335273161518,0.100961476953647,0.803550611845847
382,2,198891,-0.0057466643476044,0.100183376685313,0.95428972122902
383,2,199248,-0.0444761200582037,0.100384734200528,0.65799618026897
384,2,201782,-0.00651028951217814,0.100288649578266,0.948278012087827
385,2,203285,0.0269011084193614,0.0998901675234793,0.787850888985211
386,2,203783,0.00579778123903085,0.0996848373703894,0.953653203464132
387,2,204179,0.0301539165242676,0.0999136364157212,0.76298239621242
388,2,205406,0.028148398418934,0.100942085845455,0.780517926192684
389,2,205834,0.00633337670736978,0.100469119037041,0.949771889138565
391,2,207192,0.012666384168297,0.10037347220685,0.899651353708089
392,2,207561,0.0270454508114233,0.0999216959775271,0.786805770262789
393,2,208682,-0.00109153338842827,0.0997639328772867,0.991276570375399
394,2,210102,0.0264222427593834,0.100011710346377,0.791786540739222
396,2,214801,-0.0183271756166603,0.100012080374063,0.854707369737812
397,2,215016,-0.0347569697452673,0.0999426504347729,0.728220841639162
398,2,218876,-0.0634189531980646,0.100936775988994,0.53021127755282
399,2,227511,-0.114395664803113,0.101525604839372,0.260606526985543
400,2,230378,-0.0995667242310965,0.100286371275537,0.321475746456112
401,2,231943,-0.110955775651329,0.100540926324287,0.270523566935364
402,2,232156,-0.110422898051078,0.100501233632437,0.272638231155875
403,2,232789,-0.0956846987021682,0.100187095294777,0.340200863030045
404,2,238524,-0.0847112764291046,0.100356394087771,0.399182723466183
405,2,241518,-0.0930148403678277,0.10120872777384,0.358702352218966
406,2,250396,-0.141464486776299,0.100356919004329,0.159534173720157
407,2,250466,-0.135987268202118,0.10034273191475,0.176211504413119
408,2,252305,-0.165411030684082,0.100485159077609,0.100628224296484
409,2,254571,-0.151181182450102,0.101969863381459,0.139071171477039
410,2,254742,-0.13829207839158,0.101929072284347,0.175728238958908
411,2,254908,-0.1659381945575,0.102595654742196,0.106685202488238
413,2,255862,-0.151844812736601,0.102035232944092,0.13760130367281
414,2,255975,-0.147795002343975,0.101681440678218,0.14697060091672
415,2,258311,-0.168399000903381,0.0998999762157885,0.0927418729523448
416,2,259284,-0.131557052132552,0.100395089126758,0.190914791751665
417,2,266330,-0.0516450975790084,0.10103431272633,0.609555822668386
418,2,267100,-0.0779783008935928,0.100979074679337,0.440499417670075
419,2,268086,-0.0774679073066078,0.100987560705921,0.443532749930958
420,2,274614,-0.0598373728584239,0.100407128014375,0.551592246147788
421,2,274729,-0.0663267235790734,0.100945377606869,0.511573329492008
422,2,275746,-0.0351873721267469,0.100945622222473,0.727614328597226
423,2,277029,-0.051869391476085,0.100455888345713,0.605940269948785
424,2,277741,-0.0461387634566253,0.100503271826249,0.646461260404155
425,2,278218,-0.0546652113591087,0.100309501795932,0.586121418819742
426,2,278379,-0.034478766443943,0.102818761777088,0.737571318254101
427,2,279910,-0.0804687568054937,0.100224982392233,0.422583625372193
429,2,283431,-0.0592362883477646,0.10173684349315,0.560769911934591
430,2,283573,-0.0636776910199716,0.100507575708255,0.526777564342482
431,2,286762,-0.036341105889645,0.10080356443553,0.71867834322212
432,2,287187,-0.0423025118286279,0.100326427904643,0.673538073743215
433,2,288379,-0.030148551113268,0.0995782701106207,0.762249308259429
434,2,294941,-0.0258111325556448,0.0996413045567494,0.795754987501213
439,2,297610,-0.0915187030005292,0.100036632580164,0.360893873613614
441,2,299680,-0.0551839215122605,0.0998035072962667,0.580664280694979
442,2,299708,-0.0144809460859077,0.100054350584001,0.885006018240432
443,2,299759,-0.00705736183355099,0.0997176114898478,0.943618120900054
444,2,300111,-0.0441634469970577,0.100387534214356,0.660257328488622
446,2,301710,-0.00345572529186272,0.0997448908881115,0.972381892308226
447,2,303446,-0.00557257381133225,0.100372892525662,0.955756631371032
448,2,303854,0.0143763941253325,0.100389663240931,0.886209263766564
449,2,304472,-0.00826476727583819,0.099543267765698,0.93387722403152
450,2,304691,-0.0538681036606852,0.101116305582019,0.594552850004472
451,2,308097,0.0776748654710048,0.100005276388475,0.43785139681073
453,2,309402,0.00273518578269896,0.0994816250281579,0.978080957517235
454,2,310030,0.0127250108206994,0.100038351526874,0.898853483663975
455,2,310113,-0.00532374645815477,0.0997611856321732,0.957471352212763
456,2,310972,-0.0668081304529655,0.0998497842061066,0.503877721086983
457,2,312659,-0.10422120317522,0.0993707675634747,0.294982421342529
460,2,318265,-0.0979213280807597,0.100684067161249,0.331437822887484
461,2,318379,-0.109140345972637,0.100950580798094,0.280378891424104
462,2,321266,-0.0394409162667314,0.10041880976277,0.694730693988644
463,2,322957,-0.0559265097771434,0.099499724163839,0.574420256088954
464,2,325221,0.0674787901258465,0.100026236226435,0.500364571325841
465,2,332691,0.0114629049182968,0.101108355934625,0.90979970641363
466,2,333006,-0.00435567175923052,0.100911358451146,0.965595728941052
468,2,335046,0.0021639192271486,0.0999003621550192,0.982730792219769
469,2,335049,-0.0173266124615921,0.100321019093981,0.86297703911503
470,2,335995,-0.0355803860383303,0.0997404627586404,0.72150730309204
471,2,336060,-0.0388362783660293,0.0996026624500132,0.696836734609054
472,2,338292,-0.0155822729905099,0.0996143851328784,0.875786719969794
473,2,339568,-0.0460520436446209,0.0997377724572155,0.644558488425083
474,2,340466,-0.0732197925373017,0.100556212237786,0.467005794619604
478,2,348480,-0.107828259826148,0.0994539512391336,0.2790147965195
479,2,350086,-0.109191236737607,0.0994544499769152,0.272995609214325
480,2,351083,-0.117018824024363,0.100719235963488,0.246088693119097
481,2,351335,-0.118128927018811,0.0995790430908985,0.236308369593115
482,2,351417,-0.123406988439612,0.0995451254372747,0.215906549069098
483,2,351450,-0.115469847462596,0.0996827040148133,0.247494543309197
484,2,352302,-0.0714922157992388,0.100588855161795,0.477716576192944
485,2,352469,-0.0747438202897536,0.0995634833496502,0.453324193243715
486,2,352562,-0.059354306505447,0.100000284394455,0.553199018619566
487,2,352944,-0.067496804885804,0.0996968828312679,0.498836546092297
490,2,355266,-0.102148216616356,0.0996133306500143,0.305854377533061
491,2,358277,-0.090394364848652,0.0996612718926296,0.365017084228268
492,2,358926,-0.100464274348073,0.099780979995153,0.31469750800734
493,2,358948,-0.0914580106871101,0.0998372095161881,0.360254836475889
494,2,359515,-0.097049861859788,0.0996719434061167,0.330875796161872
495,2,363190,-0.0507873268943842,0.100746068742398,0.614496987562246
496,2,363588,-0.0234007456318671,0.101172267091804,0.817218823755267
497,2,363888,-0.0155985953976039,0.100308213783241,0.876510787082482
498,2,363954,-0.011098207635912,0.0999113330209916,0.911615587538817
499,2,364199,-0.0264167902996776,0.0997674291584396,0.791330623652837
501,2,365981,-0.0393074550060977,0.101767527020488,0.69954606044391
502,2,366047,-0.0187403867986412,0.0999508336956109,0.85137944174867
503,2,366936,0.00322580070351269,0.101105953240031,0.974565722368921
504,2,369530,-0.0249999178949241,0.0997810684799173,0.802309577944696
506,2,369931,-0.00929508733993682,0.100473291508223,0.926342929605738
507,2,371033,-0.0458660627599092,0.100178029980136,0.647345115905577
508,2,372919,-0.0181938292828072,0.0997702742310844,0.855407079006386
509,2,373518,-0.0160645945599597,0.0997146531626085,0.872102347856067
510,2,376157,-0.0543022509129379,0.0998965935892026,0.587070469380356
511,2,376172,-0.026328238271908,0.100651046951426,0.793798301364924
514,2,381433,-0.000752730458044693,0.100588088977708,0.994033476504305
515,2,381922,0.022584195637796,0.101362230928945,0.823814730413804
516,2,382146,0.00120570999464509,0.0998443286757063,0.990371882925742
517,2,384206,0.0363012556627555,0.100136516245784,0.717182172982099
518,2,384955,0.0122764664453887,0.0999299279288466,0.902295199688705
520,2,387301,0.0307834452108511,0.100427384887722,0.759386113237055
521,2,388313,0.0281788444189438,0.0998330840014196,0.777909893363569
524,2,390138,-0.00428846702851421,0.100154894424226,0.965870547638306
525,2,391233,0.0700533004716059,0.100642745063271,0.486849833983896
530,2,395606,-0.11924740771816,0.0999259239087974,0.233530581069539
531,2,395726,-0.120486216737423,0.0998850469495314,0.228529392545885
532,2,395853,-0.114766578715009,0.100189698889991,0.252781063812071
533,2,396484,-0.0883251359792551,0.0998214273481638,0.376849850079252
534,2,396705,-0.0672962365066988,0.0998195895451925,0.500638978892461
535,2,398759,-0.0863307314328298,0.100595564329176,0.39136645427545
536,2,400386,-0.063881559614642,0.100080691403632,0.523691930928106
537,2,400847,-0.0672680112330057,0.0999821173818126,0.501514450859452
538,2,401130,-0.0568832850444178,0.100917589376939,0.57334291897978
539,2,401143,-0.0535357495117309,0.100722556111477,0.595394876519324
540,2,401979,-0.00984530992230181,0.10069908775123,0.922170733667446
541,2,403598,-0.0266127296078992,0.10015708984954,0.790617756530957
542,2,404844,0.00531989727218307,0.101285649140398,0.958141119831443
543,2,405100,-0.030586080166768,0.100345697263391,0.760692707611745
548,2,406181,-0.0323307323051966,0.100409137697155,0.747650909131217
549,2,406688,0.0427781668575741,0.0998183852380336,0.668504849491025
550,2,407621,-0.0592188439214117,0.100613870293059,0.556522579295915
551,2,409016,-0.052752613908899,0.10163255334225,0.604049502035134
552,2,410647,-0.0944988871839613,0.100063096579308,0.345614793237664
554,2,419803,-0.175269572841464,0.100460696174364,0.0819146856738708
555,2,419943,-0.160956058924434,0.101126280387457,0.112361964154601
556,2,422349,-0.144252328296439,0.0999492345377342,0.149835185424395
557,2,425467,-0.0709132539204584,0.0998124956736115,0.477885125870167
560,2,429095,-0.111834214996691,0.100298845380002,0.265604659338285
561,2,431266,-0.0926814778736995,0.100408945962959,0.356616811293662
562,2,431446,-0.0955438943289723,0.100807893464378,0.343888873045936
563,2,432524,-0.112576643763975,0.0997871656522443,0.260015334799733
564,2,434090,-0.139404267331133,0.100614795075533,0.166766917167085
565,2,441927,-0.0797187337856511,0.0997178375083094,0.424571149093287
566,2,446471,-0.127239928574032,0.100804374405946,0.207693531940277
567,2,449325,-0.169781419842876,0.10003341851481,0.0905313825093473
569,2,450017,-0.229197252201484,0.0991360971761076,0.0213556999968755
570,2,451779,-0.256927140575381,0.0993194787483307,0.0100844531018742
571,2,451784,-0.253047799056415,0.0997124778596653,0.0115854195172595
572,2,453525,-0.23220697794402,0.0998877870563995,0.0206558370917722
573,2,453768,-0.247778192291568,0.0999157472180826,0.0136088445367186
574,2,454027,-0.253870027285316,0.0994483521553815,0.0111067842584519
575,2,455029,-0.212262367527337,0.0997774865430747,0.0340831903661253
576,2,455247,-0.208880716833336,0.0994713327789616,0.0364461860210349
