SNP,Chr,Pos,Effect,SE,HUG1_ALO1_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
62,1,81999,0.108958997445935,0.175309817947164,0.534657052640491
63,1,82431,0.0402250122139698,0.176223032339873,0.819574773643923
64,1,83284,0.0787180540277665,0.174903420211753,0.65293923126421
65,1,83613,0.068420722557208,0.174896406939238,0.695880154280226
66,1,84112,0.0652092847399323,0.174919164989321,0.70952350960518
68,1,84858,0.154434609468275,0.175254714369039,0.378808685367955
69,1,85751,0.0547901052168182,0.176144364062492,0.75594448102433
70,1,87445,0.0458504178749519,0.176524042222433,0.795215480836836
71,1,87467,-0.0229883487287365,0.177460891745767,0.897003867027048
72,1,89070,0.0187341230134668,0.176351592212872,0.915458892186291
73,1,89616,0.115760493859551,0.175297468441646,0.509449640910573
74,1,89679,0.0493752914763768,0.175408239885292,0.778501166534477
75,1,89880,0.0737542854686763,0.17542845925964,0.674431753451568
76,1,91472,0.111021394464767,0.176676078539167,0.530155163270434
77,1,93789,0.094812286717814,0.174880801348486,0.588054645178557
78,1,94351,0.0151531880942286,0.175412187456294,0.93120841403157
79,1,99148,0.0487402208094629,0.174934360678447,0.780699564220283
82,1,106800,-0.048685848050845,0.175170421570759,0.781225596904749
83,1,107970,0.0593296373366236,0.174642016004215,0.734268351463806
84,1,109000,0.00861862235835424,0.174977789834912,0.96074352165077
85,1,112549,-0.163336290216243,0.174563974681995,0.350076826431767
86,1,112742,-0.140384580552555,0.17530209314168,0.423777292913929
87,1,113050,-0.15088793732593,0.174981885856884,0.389104547911672
88,1,113135,-0.15503473794504,0.174524962009177,0.374971308315369
89,1,114076,-0.0253267170764904,0.174714725327827,0.884824865631526
90,1,114628,0.0404636309468441,0.175148695736235,0.817429650914661
91,1,116283,0.0463241219044133,0.176118911233372,0.792682813704368
93,1,127853,0.118099767465116,0.175695816197455,0.501906817619037
94,1,128302,0.114335481894739,0.175027157132976,0.514024077724235
95,1,128704,0.0664467746600536,0.175271571895017,0.704835939010731
96,1,128911,0.148363689302541,0.175148731896369,0.397528581360402
97,1,130267,0.0961604635288443,0.175168788747688,0.583380722322223
98,1,130271,0.0913591418369751,0.175384139974405,0.602756903623614
99,1,130613,0.225058320437578,0.176685530847941,0.203579788084954
100,1,132012,-0.187971787799332,0.176431790565727,0.287419650128881
101,1,133231,-0.230940178432347,0.175030189925014,0.187880349634787
102,1,137074,-0.163203886417295,0.174996260101252,0.3516569583282
103,1,137304,-0.242792430167568,0.174795590826522,0.16570603879518
104,1,139686,-0.145781224909702,0.175331349474747,0.406275170680503
105,1,149562,-0.154969114096511,0.175709848339832,0.378398417524053
106,1,150447,-0.10739860899825,0.177762615938854,0.546119573041864
108,1,154084,-0.0968588693991067,0.17832947709281,0.587372359424958
110,1,157269,-0.186562161953796,0.17488441219319,0.286802896374215
111,1,160054,-0.178338658888656,0.176575360076936,0.31319373695952
112,1,166222,-0.176196420120305,0.175271713120643,0.315452627588712
113,1,166416,-0.165792176753826,0.174943675575316,0.343936158441234
114,1,167326,-0.228133485458961,0.175742505195994,0.195096291553931
115,1,168836,-0.186698571042415,0.175044826815963,0.286892361908183
116,1,171200,-0.345321458106356,0.17462463325325,0.0487618421763692
117,1,171431,-0.431373147538216,0.175187311155234,0.0142798989292166
118,1,173339,-0.382499146866177,0.174125315792824,0.028692282268539
119,1,173845,-0.382263064899854,0.173980471961281,0.0286582772622349
120,1,175121,-0.509218385110371,0.172705050119342,0.00340601943615406
121,1,175281,-0.47186063567181,0.173155527717409,0.00674900552905443
122,1,175315,-0.475038825415111,0.173075245776302,0.00636637732089666
123,1,175523,-0.458834973804412,0.174199834182632,0.00881106336278155
124,1,175541,-0.474780609113714,0.173353291955788,0.00647912603708917
125,1,175653,-0.514116550714517,0.173596373973767,0.00326805655408416
128,1,175856,-0.527508134430123,0.176420896714311,0.00298499838052661
129,1,175876,-0.48062864191286,0.174033276169845,0.00605074531495599
130,1,175989,-0.491083921749181,0.174458068538701,0.00515275848586996
131,1,176001,-0.485689473478299,0.175430013223039,0.00592751026813916
133,1,177692,-0.438377230809234,0.173349085784551,0.011878030854715
134,1,178191,-0.457094539763085,0.17338745564217,0.00875264682187817
135,1,178224,-0.438377230809234,0.173349085784551,0.011878030854715
136,1,178960,-0.461596450837127,0.174589128348952,0.00856132971030824
140,1,183802,-0.310475344695907,0.174152064069816,0.0754808845671678
141,1,183954,-0.288425398247143,0.175537905790648,0.101253729850514
142,1,184450,-0.236394716708317,0.17421131726191,0.175666566800403
144,1,184718,-0.297502916764096,0.174942331846474,0.0899031616401877
145,1,185296,-0.254007071728742,0.174389031905196,0.14612836503335
146,1,185438,-0.23487872863229,0.174473250773819,0.179096617796724
147,1,185469,-0.242831481213464,0.174695542147605,0.165396640984669
148,1,185503,-0.237821457126951,0.174260805803757,0.173202673270274
149,1,185705,-0.26226403968377,0.176120352883176,0.137349071841535
150,1,185749,-0.239344918785127,0.176212787583898,0.175244777656246
151,1,185806,-0.307439107531878,0.176150172482625,0.0817986198288993
152,1,185879,-0.297981994162795,0.177054488772902,0.0932600325419776
153,1,185916,-0.192047627642139,0.177388306282297,0.279707339003498
154,1,185941,-0.186945111541404,0.178178968980596,0.294804542822813
155,1,185954,-0.209289289311595,0.178630760199872,0.242135528451456
156,1,186055,-0.228650786375254,0.174983024444746,0.192164359387029
157,1,186896,-0.263060956745761,0.177730784641801,0.139736035692839
161,1,190132,0.0443442317911053,0.175612354241302,0.800792286473222
162,1,190148,0.0699228695706125,0.175641758750024,0.690797611317506
163,1,190165,0.0326523595727438,0.177022627553529,0.853763992853486
164,1,190169,0.0650721768491894,0.176776472099591,0.713016107755772
165,1,190933,-0.236948511441758,0.174922532433508,0.176414213749369
166,1,192149,-0.0046226343419235,0.176810225913058,0.9791567692727
168,1,192303,0.278915784358859,0.210261149865998,0.185524791095467
171,1,192795,0.0783833832061029,0.174994843492463,0.654486967422738
173,1,194187,-0.034488265638397,0.17517996985343,0.844039958078387
174,1,194867,-0.15360064556539,0.174903285369814,0.380430737462418
190,2,8314,0.191871680504948,0.17776577289906,0.281168178623208
194,2,8498,0.0705019582764185,0.177758494119248,0.691889913328258
195,2,8651,0.0615490880423522,0.177934415412553,0.729617283802503
197,2,9812,0.0596195353006613,0.178993872443465,0.739270552402107
198,2,9932,0.0334435220733346,0.178307534348564,0.851328639530528
199,2,10135,0.00718860745459227,0.177633119142667,0.967742221932016
200,2,11616,0.0657148888463485,0.177410514023379,0.711298089001496
201,2,12133,0.0452078498440177,0.178134161698661,0.799809103338653
202,2,12194,0.0546073148542759,0.178815682272904,0.760254268201403
203,2,12359,0.0244883855133052,0.178311655424603,0.890844506676238
204,2,13061,0.0320683066917413,0.17829512671663,0.857365040593413
205,2,14298,0.0190586787711901,0.178862910658103,0.915202808819188
206,2,15222,0.0718618866235577,0.180569482177885,0.690890218347332
207,2,17986,0.0737089177978844,0.177401615263469,0.678034355379051
208,2,19770,0.0438026881706512,0.178656619836341,0.806461013478626
209,2,19836,0.0309919677509213,0.178173321655235,0.862010117896261
210,2,19851,0.0360047228138383,0.178692370027988,0.84043151618749
211,2,21595,-0.0334611404220702,0.177955657626613,0.850960566480808
212,2,22385,-0.0391926283605071,0.178120749843527,0.825971834192801
213,2,23441,-0.0258445076175636,0.179857828272021,0.885824029004279
214,2,24209,0.000496954734615085,0.178382074021102,0.997778749451624
215,2,24341,-0.0067706573217059,0.178803642121043,0.969815576186268
216,2,26815,0.0449897308281918,0.178573682766748,0.801234589197719
217,2,28209,0.105364974629337,0.178561787831885,0.555517415822375
221,2,41245,-0.134498074903643,0.177820533652474,0.4499320088674
222,2,43214,-0.266595121703495,0.18029236217575,0.140116999343267
223,2,47104,-0.0264725088868251,0.175802576958152,0.880392342008218
224,2,50915,0.0164268808442636,0.177533433989352,0.926330733849189
225,2,55834,-0.0543253447930633,0.176691569855452,0.758675633418872
226,2,56422,0.00976164158500242,0.177030395847381,0.956057289086989
227,2,57715,0.00813036746473839,0.17644705598213,0.963273955996183
228,2,59046,-0.0123364463382293,0.177338967768508,0.944579908705711
229,2,59191,0.0103274950766917,0.176323938508139,0.953326835533173
230,2,59383,0.0428713831343343,0.176360813596363,0.808077603982196
231,2,59477,0.014529008758477,0.179027706376616,0.93536461096596
233,2,60471,0.00801583575031772,0.17661260967434,0.963824871300778
234,2,60478,0.00621802201322708,0.176814352331679,0.971966490768245
235,2,60786,0.0141168723068892,0.176522331998755,0.93630471538438
236,2,61035,0.028864065129287,0.176504514432388,0.870193481731133
237,2,61071,0.0576388697461723,0.175683691924596,0.743043259737613
238,2,61675,0.00320782994808388,0.176216248781824,0.985486444438583
240,2,62939,0.102401726352037,0.175827280533857,0.560669393578332
241,2,63527,0.147943279038542,0.176396387843499,0.4022064277207
242,2,63857,0.145766423705255,0.176442635740768,0.409282357884704
243,2,65527,0.0258801064299073,0.176025468856207,0.883196391644728
247,2,67976,0.121404207843329,0.178449350745103,0.496742332920497
250,2,72389,0.224956935571193,0.177060742288723,0.204740755127492
251,2,72392,0.0453365626564501,0.178655535818794,0.799824677953384
252,2,73646,0.148663393090676,0.174829748076647,0.395716711623033
253,2,74564,0.225733604164602,0.174251370176577,0.196012201504515
254,2,74739,0.28423049361509,0.174585182548337,0.104409970511427
257,2,80873,0.380824671798289,0.174484118845237,0.0297256643714675
258,2,81501,0.431420620840511,0.174120667290876,0.0136900748152616
259,2,83526,0.431507547400257,0.173845246414576,0.0135241622899936
260,2,83845,0.488085193084772,0.173589330426242,0.00520294420893463
263,2,84447,0.482123148346462,0.175901543513762,0.00643939007157407
264,2,87391,0.473534987208878,0.172920255316533,0.00648577945292946
265,2,87562,0.469699050431541,0.173396693912066,0.00708150308060887
266,2,87849,0.475978671302691,0.173331408862275,0.006340493036483
267,2,87878,0.470194807367151,0.174136632644982,0.00726466707802114
269,2,89785,0.38031079655392,0.174777086051784,0.0302197263577313
272,2,93721,0.355819520202378,0.174388716454021,0.0420560670053522
273,2,93952,0.318926412430615,0.174086667195185,0.0677941282637687
274,2,95085,0.418132379670476,0.173736826019977,0.0166104249556794
276,2,107124,0.357189083801411,0.174209275501947,0.0410689145518639
277,2,111645,0.537713072295031,0.173004522036102,0.00203585228891784
278,2,111916,0.500641625089389,0.173737572041193,0.00419863683630963
279,2,111931,0.51845343157122,0.173861659957149,0.00306276616698258
280,2,111999,0.537246467628138,0.173059252219628,0.00206065193186901
281,2,114528,0.421493716599803,0.174982884536093,0.016518013202424
282,2,116024,0.502278437777433,0.174802117828001,0.00430638487284069
286,2,120090,0.309727746703212,0.175363023489918,0.0782250731619016
287,2,120291,0.347349249352993,0.177188544405087,0.0507426172989216
288,2,120726,0.31046072321505,0.176348645241091,0.0791900228818508
289,2,121716,0.378412128318618,0.175769790899436,0.0320048297172527
290,2,123100,0.306635858711619,0.176410674306334,0.0830487363375948
291,2,124677,0.248669728537853,0.176424200278004,0.159568044037453
293,2,127887,0.256201466811701,0.177610265067463,0.15005017641492
294,2,128935,0.254382645515127,0.177448786804254,0.152584338338726
295,2,129053,0.306356610280539,0.177760007317621,0.0856867564046692
296,2,130040,0.270224006954959,0.179018983082476,0.132072930982284
297,2,130976,0.154202610586908,0.177943788712694,0.386760556423376
298,2,132199,0.243506298675044,0.178488649436665,0.173352465836404
299,2,133355,0.194217087467681,0.179872367989877,0.280990954301657
300,2,133435,0.209081544250288,0.180215231462344,0.246760855501761
302,2,135183,0.198806662144241,0.180348343422094,0.271061337530693
303,2,135402,0.198393848426322,0.180322294437887,0.271986825957615
304,2,135898,0.281442916920546,0.180970248844649,0.120797157125035
305,2,135912,0.265627104048232,0.181172494773021,0.143496060774358
306,2,135925,0.274168500985085,0.180310571988196,0.129271804750211
307,2,136002,0.226834032122375,0.180361109263232,0.209343930224921
308,2,136173,0.216933767851806,0.181677090458166,0.233255358720235
310,2,138318,0.230921020458889,0.186445024285215,0.216336099794924
311,2,138695,0.200740615298007,0.183336137814881,0.274292913493298
312,2,138818,0.186337263379434,0.183041931991666,0.309373655261531
313,2,139728,0.198107732969459,0.182677733656531,0.278898476559387
314,2,140174,0.190966241740499,0.182699276605767,0.296623109184028
315,2,140863,0.115440467246212,0.182804545205177,0.52812451563966
316,2,141152,0.134121269593698,0.18328404027766,0.464796118985493
317,2,141292,0.148026264204668,0.181933652429162,0.416406711636033
318,2,141545,0.173090229968074,0.182759190947755,0.344238483104255
322,2,146723,0.17773384626685,0.182416065037257,0.330558813004177
323,2,147946,0.233730490544525,0.183914167279497,0.204612739689673
326,2,151397,0.121666952397304,0.184681762353257,0.510458525651299
327,2,153035,0.1575528848058,0.182591110567999,0.388793306747338
328,2,153228,0.0789617245065632,0.184069361794862,0.668200838672625
329,2,153455,0.0819645042715471,0.185455688634654,0.658786802584094
331,2,153815,0.129947002889673,0.184665783052752,0.482091299613323
332,2,154160,0.114623202070597,0.182757206420998,0.530941185086913
333,2,154235,0.0855077867140719,0.184628907315063,0.643554248996995
335,2,159870,0.181050704853883,0.179762330195854,0.314544353289763
336,2,161229,0.200946988529609,0.182470390634396,0.271534695585478
339,2,162696,0.282668378274709,0.181374176344666,0.120015099505505
340,2,163284,0.290675591448132,0.178917730202087,0.105133352182781
341,2,164166,0.169465284396201,0.181028267017075,0.349848244233273
342,2,165270,0.144641906022139,0.179563598052381,0.421062453343685
343,2,165675,0.0991778653057738,0.182622542049424,0.587420425441445
346,2,168062,0.0536579899863148,0.18103459492692,0.767101729257165
347,2,168518,0.0186734686084531,0.18001768500156,0.917441493893018
348,2,168980,0.0704651495619507,0.179895873255339,0.695516504135245
349,2,169651,0.098827406929913,0.179943564983929,0.583206293933393
352,2,170725,0.113643648670823,0.180239412706172,0.528765674870335
353,2,171254,0.224090344336781,0.180238516696044,0.214582825408932
354,2,172242,0.0965822443198356,0.178423479326027,0.588636033928677
355,2,173254,0.0841262635323411,0.177073096318065,0.635014200628989
356,2,173340,0.0950818328299705,0.177035946079197,0.591553182491015
357,2,173385,0.0918482892527931,0.177203952370591,0.604559994706311
358,2,173973,0.154732307186842,0.176608531368199,0.381554316466
360,2,177341,0.240885400639771,0.175730959243704,0.171319949774229
361,2,180314,0.134686027217427,0.17611131911317,0.444914823720965
362,2,180339,0.112773424482422,0.176600479732378,0.523510684084216
363,2,182758,0.216537293595404,0.175691137580701,0.218586921827506
364,2,183619,0.142702994802798,0.176598824987019,0.419598461913174
367,2,187176,0.0658025484429131,0.177689906095721,0.711364401813144
368,2,191066,0.1230351061457,0.178933204922871,0.492154007671417
371,2,191599,0.106358480347961,0.176481283424882,0.547120832707502
373,2,191763,0.0866621099361107,0.177211352236821,0.625122392673111
374,2,191959,0.0737210102507367,0.176795299493725,0.676942749554065
376,2,195759,0.19838009529554,0.178044452928064,0.265944304033115
377,2,196912,0.173353881585291,0.175229627336762,0.323196201845345
379,2,198110,0.162486912747444,0.176311953797922,0.357373135878561
381,2,198805,0.177730352882897,0.177031711354871,0.316092120420507
382,2,198891,0.170372051618494,0.175669447378528,0.332788034409965
383,2,199248,0.150528055771671,0.176122926216536,0.393310151366889
384,2,201782,0.152059956390704,0.175902314365567,0.387924024847726
385,2,203285,0.335891987382368,0.174492266497707,0.0550366807318531
386,2,203783,0.295512602218939,0.174319875441817,0.0909132667493448
387,2,204179,0.288981776192487,0.174776049416261,0.0991302566090003
388,2,205406,0.221238759883411,0.176862618134471,0.211796705225456
389,2,205834,0.263125168208532,0.175848421757507,0.135464308833527
391,2,207192,0.196091752132544,0.175930953585054,0.265782312104602
392,2,207561,0.176745746997298,0.175208896720858,0.313775180016217
393,2,208682,0.142859905568448,0.175000973938577,0.414857509741284
394,2,210102,0.116076190723137,0.175509757726121,0.508809049532745
396,2,214801,0.0979169947416545,0.175532754615221,0.577315778146873
397,2,215016,0.0820172346483226,0.175455608588681,0.640464304693943
398,2,218876,0.0271847502928528,0.177318503636119,0.878241190736554
399,2,227511,-0.0437367871626232,0.178564309877375,0.806648484787116
400,2,230378,0.0622584559494845,0.17629788607866,0.724191636510217
401,2,231943,0.0358906911078347,0.176824251085864,0.839272449268185
402,2,232156,0.0290831423150956,0.176755304490742,0.869401017708465
403,2,232789,0.057227179717883,0.176109830844896,0.745410163318775
404,2,238524,0.0661779358744709,0.176348869147717,0.707687179882182
405,2,241518,-0.0248490633958467,0.177910386479279,0.888998965471993
406,2,250396,-0.127002793323671,0.176573112629652,0.472453771245844
407,2,250466,-0.110842097867767,0.176541505794538,0.530506252460108
408,2,252305,-0.0649246108534716,0.177074548568636,0.7140988196489
409,2,254571,0.0438745834347934,0.179580626744502,0.807127332975239
410,2,254742,0.00390164095157464,0.179433515044222,0.982664279157662
411,2,254908,0.0333233563634249,0.180795549908065,0.853872078194054
413,2,255862,-0.037641392754017,0.179703948773727,0.834207366257266
414,2,255975,-0.0277463999305877,0.179060193123862,0.876944793117182
415,2,258311,-0.148032273639416,0.175933135582112,0.400686721975432
416,2,259284,-0.00893424028656664,0.176701814397367,0.95970384807248
417,2,266330,0.0827942838391684,0.177407513496509,0.641009692855513
418,2,267100,0.0664214344149866,0.177414080546031,0.708341588441133
419,2,268086,0.104060194926386,0.177375784989847,0.557803584307908
420,2,274614,0.0494545976486578,0.176364400400852,0.779326113149805
421,2,274729,0.0173123137615181,0.17734639669794,0.922290526825552
422,2,275746,0.112841829091567,0.177169600803874,0.524593572239909
423,2,277029,0.103325936696367,0.176361862353764,0.558334172602182
424,2,277741,0.0832177635823286,0.176461279134826,0.637509235930287
425,2,278218,0.0837411858651917,0.17614165697746,0.634782013669219
426,2,278379,0.0924902750315743,0.180491370616801,0.608666379555466
427,2,279910,0.0573338363667005,0.176109732571421,0.744952091762398
429,2,283431,0.047701482756213,0.178697821367891,0.789671722652343
430,2,283573,0.0344183240188443,0.176562547602946,0.845555519430281
431,2,286762,0.0510010422784911,0.177003210447386,0.773411542790385
432,2,287187,0.0276138048256102,0.176191909254195,0.875550608524587
433,2,288379,0.0763130819786062,0.174815585179174,0.662715654661906
434,2,294941,0.232569523209208,0.174528951301691,0.183537222384391
439,2,297610,0.189600874712504,0.175563171722452,0.280898135168111
441,2,299680,0.340814626660657,0.17437040793165,0.0514259938308275
442,2,299708,0.376999515404205,0.174531507672831,0.0314402315798586
443,2,299759,0.355927668601282,0.174058079942713,0.0416080189169047
444,2,300111,0.290944740385729,0.175627921150502,0.0984894458347699
446,2,301710,0.379833266141101,0.173962157785201,0.0296625555497718
447,2,303446,0.326588340965738,0.175376703201108,0.0634041027776922
448,2,303854,0.365682214514947,0.17519199279062,0.0375757400122133
449,2,304472,0.309469031494471,0.174002448990874,0.0761769952167156
450,2,304691,0.287716162323682,0.176950516611626,0.104848486089181
451,2,308097,0.46585766047002,0.173981821042451,0.00776107166665915
453,2,309402,0.27371979698111,0.174061943923158,0.116720634793239
454,2,310030,0.297450675912076,0.174936985077435,0.0899495714469152
455,2,310113,0.259828805818918,0.174615161316878,0.137641451624887
456,2,310972,0.255486863260247,0.174900103019465,0.144971128529158
457,2,312659,0.097995669796892,0.174669510851633,0.575129781641494
460,2,318265,-0.0117064162228934,0.177017220708899,0.947310561154973
461,2,318379,-0.0345214223834843,0.177533275328006,0.845935060138548
462,2,321266,-0.0215370148830009,0.176350685609182,0.902868675558122
463,2,322957,-0.0800254305487295,0.174728408091988,0.647234980118225
464,2,325221,-0.0629259794086164,0.175707865180394,0.720461272187125
465,2,332691,-0.0467152334641971,0.177512417950904,0.79257617126208
466,2,333006,-0.0320362581530685,0.177172971963276,0.856613335169866
468,2,335046,0.082173802162562,0.175351176741875,0.639627540350509
469,2,335049,0.063781601863037,0.176118915902239,0.717456065440342
470,2,335995,-0.00982905944102095,0.175155626317992,0.955281026464318
471,2,336060,-0.0261690626639608,0.174915003846946,0.881157627932209
472,2,338292,0.0462605289545957,0.174892207285241,0.791542248923192
473,2,339568,-0.0108012329795035,0.175172051523671,0.950867926165155
474,2,340466,-0.0779405060976901,0.176640979965491,0.659311683531834
478,2,348480,-0.0251336382648814,0.17490717532624,0.885821727037585
479,2,350086,-0.05762194976872,0.174893660983494,0.741997014452297
480,2,351083,-0.073142739047294,0.177138403543821,0.67992108800477
481,2,351335,-0.0504723972117304,0.175168989118675,0.77341215143664
482,2,351417,-0.01936701163252,0.175158903068921,0.912021568974767
483,2,351450,-0.138224408051264,0.175201370834704,0.430673156645389
484,2,352302,-0.0559851945709868,0.17671565877781,0.751575451574718
485,2,352469,-0.0532399396200947,0.174930645104961,0.761041473722361
486,2,352562,-0.0540898804163074,0.175645041072922,0.758302046607004
487,2,352944,-0.0601023047884434,0.17513272329678,0.73166623308844
490,2,355266,-0.0758302819746432,0.175115431270339,0.665257243870604
491,2,358277,-0.0132637717091026,0.175188164494641,0.939691457007818
492,2,358926,-0.00833616818592922,0.175446806540592,0.962130493827614
493,2,358948,-0.0293529614331113,0.175495999272736,0.867263487508736
494,2,359515,-0.00227153237600791,0.17523934954839,0.989665068792398
495,2,363190,0.0125985539042738,0.176952883583268,0.943281110476803
496,2,363588,0.028345123844104,0.177645868284767,0.873319172300771
497,2,363888,0.00791024867586848,0.176127233900671,0.964202745941929
498,2,363954,0.0300974328588651,0.175420610944502,0.863871581184607
499,2,364199,0.0206158905828821,0.17518615056346,0.906388214501192
501,2,365981,-0.0607376796674974,0.178692489478119,0.734133558938076
502,2,366047,-0.00701883520218041,0.175502555495281,0.968121490799335
503,2,366936,-0.0145496191684597,0.177520946735577,0.934724962799069
504,2,369530,-0.064881427220333,0.175177682758157,0.711325262574975
506,2,369931,-0.0188122410739318,0.1764108460334,0.91513611230158
507,2,371033,-0.103737739882646,0.17585868897116,0.555640042937064
508,2,372919,-0.038432023930695,0.175173495859274,0.826469903711312
509,2,373518,-0.00295791806139176,0.175085893281113,0.986530646406037
510,2,376157,-0.11650607196951,0.175362772302924,0.506886145903442
511,2,376172,-0.111184709107992,0.176641680446819,0.52947052197744
514,2,381433,-0.0525716448295431,0.176590958201773,0.766105039275417
515,2,381922,-0.00219418288786527,0.177984829091988,0.990170955660975
516,2,382146,0.0144635543239904,0.17530555858464,0.934292044619196
517,2,384206,0.0540799712738247,0.175829403808673,0.758590408157238
518,2,384955,0.00949384580166537,0.175460531383289,0.95687960310235
520,2,387301,0.0117542702033718,0.176353301418726,0.946896616504519
521,2,388313,0.0121864620156378,0.175306048901831,0.944618773491551
524,2,390138,-0.0191829244198747,0.175849998301395,0.913195579102355
525,2,391233,0.09766149255549,0.176753887797352,0.580936258785758
530,2,395606,-0.260464430227138,0.175256586156847,0.138121664785269
531,2,395726,-0.276655965849724,0.175121809305567,0.115050203804827
532,2,395853,-0.264777214978443,0.175675912444844,0.132655992361479
533,2,396484,-0.227588340634293,0.175042626943651,0.194384778310177
534,2,396705,-0.253699181832274,0.174855969241138,0.147694692325254
535,2,398759,-0.223541526467206,0.176409625991301,0.205928754121687
536,2,400386,-0.222833732320607,0.175423123849351,0.204827109990478
537,2,400847,-0.223811181813395,0.175257289263724,0.202426246844531
538,2,401130,-0.21959495468361,0.176885649460751,0.215263287900239
539,2,401143,-0.193261065509449,0.176620684330035,0.274606612963251
540,2,401979,-0.117025007169073,0.176700653384649,0.508225022829187
541,2,403598,-0.126337657439517,0.175745352294263,0.472698015535595
542,2,404844,-0.14470342048575,0.177671734073793,0.415940556228083
543,2,405100,-0.161243448730391,0.176001587594914,0.360214871776939
548,2,406181,-0.148070525397388,0.17614858300041,0.40114098563309
549,2,406688,-0.0663520206615502,0.175271673584768,0.705237219993605
550,2,407621,-0.191743468246191,0.176450155326938,0.277923191015508
551,2,409016,-0.17126374047476,0.178282189672819,0.337394298194656
552,2,410647,-0.183726762199984,0.175641128856185,0.296260621739243
554,2,419803,-0.304045320775411,0.176407580346893,0.0856667352344254
555,2,419943,-0.255542480829702,0.177674221866716,0.15124505018215
556,2,422349,-0.327189726296881,0.175144785980095,0.0625750161864957
557,2,425467,-0.21931039296318,0.174987685112161,0.210929503062909
560,2,429095,-0.243642151222686,0.175937842674988,0.166982279115532
561,2,431266,-0.108527011765535,0.176416660243774,0.538835927097277
562,2,431446,-0.110818501792772,0.177125930652114,0.531950063831961
563,2,432524,-0.0271083155359247,0.175516490230141,0.87734412492098
564,2,434090,-0.108681352754154,0.177045232539047,0.539701857698834
565,2,441927,-0.207010279904456,0.174896833089929,0.237362476554815
566,2,446471,-0.199835621257371,0.177072692442148,0.259853551568763
567,2,449325,-0.227974429832346,0.175936488230552,0.195898999772397
569,2,450017,-0.317134928393896,0.174562391216387,0.0701044656267341
570,2,451779,-0.468231420679002,0.174257811053808,0.0075507423260085
571,2,451784,-0.46281033956159,0.174939829797912,0.00852079111990559
572,2,453525,-0.382305071254579,0.17554553537079,0.0300816193713294
573,2,453768,-0.400599349129461,0.17566489559391,0.0231751317865788
574,2,454027,-0.391275271703112,0.174981412757037,0.0259698498071031
575,2,455029,-0.390602177211847,0.175079282906144,0.0263086789129599
576,2,455247,-0.419690071209479,0.174314347167254,0.016567428403889
579,2,455756,-0.341123185648476,0.187929332579302,0.0703466801137966
580,2,457024,-0.425922135932343,0.175573695621822,0.0157715448824153
581,2,457298,-0.455529335217244,0.175879508168049,0.00999488263024732
582,2,460202,-0.420501101119095,0.176532637027834,0.0177479374416399
586,2,464424,-0.412049306521512,0.17566026525614,0.0195433954427851
587,2,465824,-0.264440882351052,0.178209381856753,0.138733754564071
588,2,470145,-0.235018324284997,0.175771801855234,0.182062396671188
589,2,470686,-0.22003186465935,0.17571965186077,0.211334871750832
590,2,471144,-0.231365882956905,0.17598336740282,0.189463189924321
591,2,471830,-0.269703569662229,0.175325057870356,0.12486969854891
592,2,472403,-0.262318053798358,0.17551430943431,0.1359206091165
593,2,473668,-0.276872781076852,0.176616114210071,0.117858079630096
