SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
252,2,73646,0.111165313613653,0.10409540031843,0.286287431571794
253,2,74564,0.0412680201829818,0.104035510148904,0.691848717024017
254,2,74739,0.00562963673755193,0.104400416552044,0.957026611041613
257,2,80873,0.0776589550235554,0.104568267761771,0.458179813870762
258,2,81501,0.097546524889478,0.104503601839419,0.351237363182041
259,2,83526,0.0747747512986477,0.104394343430862,0.474296953977487
260,2,83845,0.0790203267445266,0.104484850104792,0.449982740712502
263,2,84447,0.109402616921577,0.105744360203986,0.301566196309652
264,2,87391,0.0735815879560954,0.104034028475503,0.479856759945999
265,2,87562,0.0686483453662212,0.104307200367047,0.510879585522602
266,2,87849,0.0651936665760666,0.104303588693382,0.53235018848364
267,2,87878,0.064967687486119,0.104752687697347,0.535525841146405
269,2,89785,0.0351426754476077,0.104804736629693,0.737586120884731
272,2,93721,0.0111479992248125,0.104503212004763,0.915106510749029
273,2,93952,0.0345260391908368,0.104189768500891,0.740556761017127
274,2,95085,-0.000393451806800256,0.104351405970749,0.996993752759223
276,2,107124,0.0165699636537582,0.104399595256481,0.873982809292148
277,2,111645,-0.00163739621441097,0.1044701422332,0.987503849334815
278,2,111916,0.00860009604303039,0.104715428648875,0.934591267743094
279,2,111931,0.0203616421446788,0.104870951580118,0.846163045930197
280,2,111999,0.00893718427722465,0.104498851995179,0.931893116035425
281,2,114528,0.0376851341310738,0.105082146961848,0.72008967585663
282,2,116024,0.0113874174705447,0.105349448420413,0.913984239411809
286,2,120090,-0.0787988235899908,0.104851264963883,0.452834773367316
287,2,120291,-0.109181993450463,0.105975912199301,0.30359666232972
288,2,120726,-0.0713013789184817,0.105453646290039,0.499394802217395
289,2,121716,-0.0359220599976662,0.105384723482648,0.733407308194669
290,2,123100,-0.0744204917184557,0.105473110619106,0.480910152114293
291,2,124677,-0.18667802121893,0.104932711622315,0.0760959247256424
293,2,127887,-0.115259503341763,0.105947267415893,0.277383673003735
294,2,128935,-0.0924914510134526,0.105910054509648,0.383092226824737
295,2,129053,-0.114397324254945,0.106172695488677,0.282008500965623
296,2,130040,-0.139048994754016,0.106739970526311,0.193530119922734
297,2,130976,-0.174106686965971,0.105719366347671,0.100473425885818
298,2,132199,-0.082951613081351,0.106525140487373,0.436675440766836
299,2,133355,-0.0166340036447696,0.10733415879293,0.876930389248989
300,2,133435,-0.0339707776875264,0.107554563288406,0.752305361294336
302,2,135183,-0.0287694240703859,0.107618444799807,0.789372742463959
303,2,135402,0.00259694326496618,0.107612990723372,0.980760757103446
304,2,135898,-0.0444940302649552,0.108157868467921,0.681043248618583
305,2,135912,-0.0361938514274054,0.108246560698729,0.738302782620472
306,2,135925,-0.0394697227337064,0.107752797582649,0.714361547910658
307,2,136002,-0.0142492676116048,0.107689964310117,0.894808548543885
308,2,136173,-0.0330110078450501,0.10844031105874,0.760990063590233
310,2,138318,-0.0622901580778772,0.111268433673734,0.575958110330625
311,2,138695,-0.065272740823004,0.109354723373873,0.550963449777718
312,2,138818,-0.0807242930990943,0.109124703592272,0.459947294754897
313,2,139728,-0.0671917396319022,0.108954790416407,0.537834252128448
314,2,140174,-0.0780872347072614,0.108934210683921,0.473953433156398
315,2,140863,-0.0487414054367346,0.108938487243876,0.654845282409722
316,2,141152,-0.113465604008248,0.109109321169166,0.299086094695906
317,2,141292,-0.0918128317855695,0.108380502106303,0.397494278877098
318,2,141545,-0.103551537040315,0.108879693134716,0.342222691682656
322,2,146723,-0.0576512103427025,0.108779195387872,0.596456356328357
323,2,147946,-0.0790047976849151,0.109738780525623,0.472041367101373
326,2,151397,-0.151194820582777,0.109799361345975,0.169381749202181
327,2,153035,-0.0553889859561483,0.108855463518034,0.611188876899668
328,2,153228,-0.0967203026563477,0.109569115576469,0.377981135783274
329,2,153455,-0.108589306901275,0.110366657049518,0.325840546251029
331,2,153815,-0.070659331249243,0.110029609009447,0.521170090356788
332,2,154160,-0.0828557841344051,0.108851022271046,0.447054660702469
333,2,154235,-0.102552970375879,0.109892695795929,0.351349380943946
335,2,159870,-0.0902204716882444,0.107141648897335,0.400320446130005
336,2,161229,-0.0539281054758709,0.108857541509828,0.620625524717942
339,2,162696,-0.0268242726155712,0.108417422891453,0.804729652202752
340,2,163284,-0.0235361941634732,0.106982685149856,0.825998299925948
341,2,164166,-0.0273936445374749,0.107973577808807,0.799869686037326
342,2,165270,-0.00185772112964044,0.107075269806162,0.986167458492521
343,2,165675,0.00415471014871915,0.108844658812622,0.969572915189323
346,2,168062,0.0619956465299064,0.107816343026227,0.565649762882735
347,2,168518,0.0401462152565879,0.10722791562076,0.708330965822725
348,2,168980,0.0255999568078125,0.107189627413097,0.811377024576804
349,2,169651,0.0439604793907562,0.107223677851952,0.682063052636561
352,2,170725,0.0128288635799356,0.10743794459473,0.905020686872455
353,2,171254,-0.0323703609455637,0.107600189832269,0.763714185465331
354,2,172242,0.0503490281286673,0.10630814039255,0.636067929888657
355,2,173254,0.0903049641570612,0.105417502000455,0.39222441732144
356,2,173340,0.0826356027956077,0.105422539987854,0.433652956318523
357,2,173385,0.0895746229615907,0.105503756244828,0.396446482608837
358,2,173973,0.107802463762375,0.105174469148753,0.306071191615044
360,2,177341,0.0776115048552196,0.104890662152792,0.459835679699342
361,2,180314,0.00541277033844922,0.105006797368688,0.958918921220264
362,2,180339,0.00305587734002055,0.105272357182902,0.976858425886405
363,2,182758,-0.0400996358391332,0.104873230067487,0.702422282975758
364,2,183619,-0.00466622613306278,0.105307714132928,0.964682042176227
367,2,187176,-0.0818119038971579,0.105791753406649,0.439844827281974
368,2,191066,-0.0503568037464887,0.106639166975181,0.637063849891527
371,2,191599,-0.146302701515566,0.104906189739626,0.164011967991035
373,2,191763,-0.1395737823342,0.10534982603799,0.186074530676924
374,2,191959,-0.145517312831817,0.105068656487048,0.166935191464667
376,2,195759,-0.181006595201269,0.105820714988919,0.0880515979925509
377,2,196912,-0.189863636057737,0.104050077626066,0.0688863573229785
379,2,198110,-0.184771520186112,0.104705294251178,0.0784819938317141
381,2,198805,-0.192529617947483,0.105120824470002,0.0678673528989227
382,2,198891,-0.197572011434583,0.104267469638191,0.0589281876584056
383,2,199248,-0.193017016726194,0.104532123473979,0.0656586937923318
384,2,201782,-0.162794144663292,0.1045482192556,0.120338008107327
385,2,203285,-0.182828481504452,0.104045876427829,0.0797521195393822
386,2,203783,-0.128616777421112,0.104049970486287,0.217241100379181
387,2,204179,-0.152237785986909,0.10421270148007,0.144949628854279
388,2,205406,-0.132276797406112,0.105366229136336,0.210163858383956
389,2,205834,-0.150606815871406,0.104789249960357,0.151536906381596
391,2,207192,-0.138188052889887,0.104739201370389,0.187905999430155
392,2,207561,-0.123667324041693,0.104325591373573,0.236657572333409
393,2,208682,-0.16037071946062,0.104007507932982,0.123990228441674
394,2,210102,-0.137216023557403,0.104371475151188,0.189467955479576
396,2,214801,-0.154802874308376,0.104296760424253,0.138633930870936
397,2,215016,-0.1359530496806,0.104311327856896,0.193308389140257
398,2,218876,-0.184151907914972,0.105187354256381,0.0808655989587243
399,2,227511,-0.160533233288467,0.106047088406531,0.130973413900177
400,2,230378,-0.143697283145444,0.104771220976467,0.171079717368663
401,2,231943,-0.156768844473635,0.105020245187006,0.136396151419509
402,2,232156,-0.155549730425926,0.104982061445734,0.139317772884083
403,2,232789,-0.161239762639266,0.104583594584602,0.124034926751802
404,2,238524,-0.143888353168781,0.104803342308339,0.170643548766362
405,2,241518,-0.111968183136503,0.105827385774318,0.290766812997116
406,2,250396,-0.0890403720564261,0.105165755764062,0.397754382836187
407,2,250466,-0.0588639517171929,0.105188658009612,0.576104743265673
408,2,252305,-0.0703498984004225,0.105447789916358,0.505109733841485
409,2,254571,-0.0242985238972917,0.106988415437118,0.820466882272882
410,2,254742,-0.0234130104419645,0.106892351202714,0.826750505453096
411,2,254908,-0.0270050540816648,0.107706583520316,0.802170299397011
413,2,255862,-0.0203027592257292,0.107061856958279,0.849703537937922
414,2,255975,-0.0111769186712073,0.106679101805179,0.916616710480207
415,2,258311,-0.0975217451736936,0.104790734965006,0.352679291196847
416,2,259284,-0.0554396758874426,0.105231120297368,0.598637499782773
417,2,266330,-0.0592327391900086,0.10567811563763,0.575492994327566
418,2,267100,-0.0951929044975937,0.105595943780156,0.367946437443457
419,2,268086,-0.0613177170111381,0.105674746742498,0.562116587008156
420,2,274614,-0.0558856976756029,0.105040678270081,0.595033929644162
421,2,274729,-0.059310996828971,0.10561037533583,0.5747435949115
422,2,275746,-0.0697748395221475,0.105546106033994,0.508989685419402
423,2,277029,-0.0715882469042493,0.105051565572981,0.496028448885666
424,2,277741,-0.0734738584998416,0.105089175212823,0.484914173479175
425,2,278218,-0.0663946054764085,0.104912472724612,0.527236692349706
426,2,278379,-0.0692223724603908,0.107506645933325,0.520065379487702
427,2,279910,-0.0462628375176509,0.104906218544444,0.659488513047302
429,2,283431,-0.0656059039831175,0.106414715263954,0.537954311545682
430,2,283573,-0.0836348520459074,0.105100567566929,0.426706187529494
431,2,286762,-0.0638862684955692,0.105409231600343,0.544852151608388
432,2,287187,-0.079288258320373,0.104887109462673,0.45018990546945
433,2,288379,-0.0615203475074357,0.104124995138298,0.555011286744134
434,2,294941,-0.106644311657143,0.104084131452385,0.306254887812258
439,2,297610,-0.0556245841377974,0.104724548234884,0.595647946546244
441,2,299680,-0.0153721221723399,0.104440545392351,0.883069720512455
442,2,299708,-0.00625120421754627,0.104663519782117,0.952407122642
443,2,299759,-0.0204988926007351,0.104303734388274,0.844307852358902
444,2,300111,-0.00571340881000487,0.105037809538103,0.956652165064306
446,2,301710,0.0169549580692969,0.104333510646711,0.870999356603061
447,2,303446,-0.012738752063188,0.104992420468015,0.903498530224433
448,2,303854,-0.013619371200204,0.105012242609566,0.896883050497726
449,2,304472,-0.0232073977976925,0.10412002000637,0.823749388539517
450,2,304691,-0.00585605027769276,0.105813843457637,0.955896554694826
451,2,308097,0.0414877959597438,0.104675671669503,0.692089185773482
453,2,309402,-0.0477344909293123,0.104030941101356,0.646625012822477
454,2,310030,-0.0109167471369969,0.104644992836874,0.916973277003869
455,2,310113,-0.0398151136708629,0.104333182691882,0.702976516159046
456,2,310972,-0.0122073149779897,0.104511148091208,0.907081837766951
457,2,312659,-0.0197677329451956,0.104102401133176,0.849506519579308
460,2,318265,0.0528456974179119,0.105423147105127,0.61649198466344
461,2,318379,0.0554802032737099,0.105731891372095,0.600103500793103
462,2,321266,-0.00172470691719501,0.105065092106027,0.986912105439364
463,2,322957,0.0316435012967892,0.104113724946536,0.761358707066152
464,2,325221,0.0595259889078942,0.104651012732386,0.569850376038398
465,2,332691,0.105232829847471,0.105616993014899,0.319756449692935
466,2,333006,0.076066814906819,0.105480016792521,0.471295143479695
468,2,335046,0.195189751634455,0.103982243912145,0.0613227440488898
469,2,335049,0.172573558839063,0.10454158865207,0.0996760020457519
470,2,335995,0.217414031798102,0.103707811876287,0.036757281151108
471,2,336060,0.214252626241688,0.103585085777428,0.0393327421856066
472,2,338292,0.252143050167107,0.103336540893735,0.0151779448805273
473,2,339568,0.246964477298572,0.103530181883438,0.0175858484497417
474,2,340466,0.193209356715075,0.104761365248462,0.0659800082771382
478,2,348480,0.0291578398777152,0.104194415993214,0.779763617753838
479,2,350086,-0.00686292203919115,0.104210252666529,0.947529357828892
480,2,351083,-0.0114888676013353,0.105555916038299,0.913390024233627
481,2,351335,-0.0337104665774922,0.104355751762971,0.746860679914098
482,2,351417,-0.0336879497767864,0.104339296685752,0.74698542854866
483,2,351450,-0.0665881133830087,0.104410044404443,0.524046101876497
484,2,352302,0.00627069867943135,0.105294786711316,0.952544760365237
485,2,352469,-0.00865579319208044,0.104229561882467,0.933862453822199
486,2,352562,-0.000622785179854271,0.104656566868422,0.995255377078153
487,2,352944,-0.00123556609837734,0.104354681063636,0.990559905090913
490,2,355266,-0.0297485027677903,0.104342689143797,0.775731776734484
491,2,358277,-0.0414641818780551,0.104347839938785,0.691338465142646
492,2,358926,-0.054237791059303,0.104484879234583,0.604018362386268
493,2,358948,-0.0655508295598255,0.104499640617198,0.530879379250708
494,2,359515,-0.0369631465235144,0.104382308330545,0.723465521506252
495,2,363190,-0.0621943717006208,0.105370451645817,0.555404126871486
496,2,363588,-0.0445124609042101,0.105811829095338,0.674247920731513
497,2,363888,-0.0348838973665336,0.104913660818469,0.739708345153153
498,2,363954,-0.0134257003745494,0.104510724821564,0.897856194235223
499,2,364199,-0.0121148594778911,0.104369183183336,0.907657539462318
501,2,365981,-0.0292530992504877,0.106464104096994,0.783653996276652
502,2,366047,-0.0251975763770771,0.104549264981183,0.809686117866499
503,2,366936,0.000796270268938609,0.105761106772012,0.993997075423864
504,2,369530,0.00331016607476191,0.104384210559609,0.974720151296119
506,2,369931,-0.0393931058938227,0.105079531010857,0.707968532277002
507,2,371033,-0.0465235651355705,0.104792174618784,0.657343306418704
508,2,372919,-0.063700574442893,0.104313619435632,0.541814999988012
509,2,373518,-0.0228510903180901,0.104302349670823,0.826710378464628
510,2,376157,-0.0219342861942644,0.104533130037711,0.833920665295874
511,2,376172,-0.0180848613206703,0.105290915940326,0.863723936751309
514,2,381433,-0.0403455887612391,0.105197349129052,0.701562996588908
515,2,381922,-0.0166852094687858,0.106032776093127,0.875051907572004
516,2,382146,-0.031097380945829,0.104428157550085,0.766040676581142
517,2,384206,-0.0330718341381965,0.104751600043305,0.752404092533885
518,2,384955,-0.0386402307605397,0.104512793610843,0.71181453345607
520,2,387301,-0.0122370832139569,0.10506311339199,0.907343410746219
521,2,388313,-0.0464657382329489,0.104411988145743,0.656575874640703
524,2,390138,-0.0280440350754967,0.104755754916882,0.789079844755172
525,2,391233,-0.0577129519312833,0.1053038576207,0.583996323922503
530,2,395606,-0.118624144073062,0.104546762896695,0.257291239214671
531,2,395726,-0.108119888133641,0.10454069242555,0.301733225062506
532,2,395853,-0.112099709368227,0.104827466509558,0.285632109781218
533,2,396484,-0.100901643364194,0.10439498034078,0.334437094273492
534,2,396705,-0.0925587967247893,0.104366367884492,0.375755818203309
535,2,398759,-0.150842150471386,0.105030388202777,0.151837784459609
536,2,400386,-0.139143232303668,0.104486766307662,0.183823673300563
537,2,400847,-0.151858067074626,0.104339832242483,0.146442295714193
538,2,401130,-0.165210426456007,0.105244718995673,0.117363592157323
539,2,401143,-0.140322407724712,0.105137126381483,0.18284757353849
540,2,401979,-0.18003856451248,0.104900026236967,0.0869868067521887
541,2,403598,-0.178428150085309,0.104347625697274,0.0881557464894667
542,2,404844,-0.191299641432062,0.105458967396238,0.0705308983150758
543,2,405100,-0.174490154534349,0.104567907204594,0.0960678845114119
548,2,406181,-0.169337236839204,0.104660127130388,0.106561611563214
549,2,406688,-0.158505671377522,0.104099983954846,0.128746800477835
550,2,407621,-0.177572456388792,0.104872838479844,0.0912964172112408
551,2,409016,-0.113994600724816,0.106179160716706,0.283732581778531
552,2,410647,-0.152828629971853,0.104486089145057,0.144447543544054
554,2,419803,-0.208085962295457,0.104955353763568,0.0481854292745225
555,2,419943,-0.210415611170239,0.105568741363552,0.0470130783046098
556,2,422349,-0.237755565542153,0.104092627737144,0.0229602443611426
557,2,425467,-0.226036695110556,0.103787619828492,0.030076675803754
560,2,429095,-0.239571525662803,0.104324925383787,0.0222383330472911
561,2,431266,-0.197790567712521,0.104630273257212,0.0595265541787899
562,2,431446,-0.180687380190247,0.105144370974085,0.0865878396441159
563,2,432524,-0.190006735567918,0.104079293557325,0.0687558985295036
564,2,434090,-0.254138435566892,0.104662532465344,0.0156743104117902
565,2,441927,-0.171772632389326,0.104002246847506,0.0995004154675814
566,2,446471,-0.098615063037715,0.105552775236548,0.350801941641217
567,2,449325,-0.120995909765088,0.104867577874479,0.249363932343146
569,2,450017,-0.152710532560848,0.10416594683229,0.143529972815816
570,2,451779,-0.150777401107862,0.104564872852152,0.150202842712736
571,2,451784,-0.152411012984528,0.104937433386162,0.147278980282032
572,2,453525,-0.160371313966633,0.104936894261628,0.127342455836552
573,2,453768,-0.164616200679853,0.105057716103187,0.118031208989255
574,2,454027,-0.162595182257666,0.104625570657703,0.121064417290795
575,2,455029,-0.155451211699968,0.104711878938279,0.138552441803105
576,2,455247,-0.1357430327779,0.104449382387316,0.194584134034045
579,2,455756,-0.182207633873178,0.112063474705501,0.104856407041734
580,2,457024,-0.112588901041367,0.105297933231273,0.285691544564757
581,2,457298,-0.102365689108939,0.105632702086311,0.333172783966853
582,2,460202,-0.108993772973937,0.105854335047951,0.303875510044579
586,2,464424,-0.0516582324193984,0.105428215416241,0.624448972227744
587,2,465824,-0.077562415182266,0.10642082375479,0.466590482028384
588,2,470145,0.0226409292978496,0.104975953324947,0.829363868101464
