SNP,Chr,Pos,Effect,SE,SRO9_DHH1_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
202,2,12194,-0.0779339212470069,0.0581684203633684,0.181172936272376
203,2,12359,-0.0666773184423555,0.0580372257534232,0.251386808258891
204,2,13061,-0.0929594359441651,0.0579304448800912,0.109459973669865
205,2,14298,-0.0703012472058646,0.0582046191004406,0.227921496209863
206,2,15222,-0.102921975639188,0.0586381965065951,0.0800919062989891
207,2,17986,-0.0892710011185909,0.0576660550967835,0.122501843118883
208,2,19770,-0.0716361273611281,0.0581366269115226,0.218693358527268
209,2,19836,-0.07388869729459,0.0579682082042536,0.203274469950893
210,2,19851,-0.0729766784921335,0.0581419739480405,0.210255961411065
211,2,21595,-0.0482097613721916,0.0579741398499608,0.406211848224134
212,2,22385,-0.0477333830281821,0.058030219641102,0.411313091998928
213,2,23441,-0.0577535722170874,0.0585693590526323,0.324773439621095
214,2,24209,-0.0663573817289351,0.0580597136195014,0.253847973407318
215,2,24341,-0.0420918595409145,0.0582615635115411,0.470487836944545
216,2,26815,-0.0599718479545157,0.0581472064836754,0.303068917177564
217,2,28209,-0.0849524500331764,0.0580786059588925,0.144435122140837
221,2,41245,-0.113737856700713,0.0577142810001562,0.0495385384309811
222,2,43214,-0.0877900244549087,0.0587863326987665,0.136232374218931
223,2,47104,-0.102984022466207,0.0570651096995121,0.0719775377865005
224,2,50915,-0.112950253985521,0.0575780209763029,0.0505840546371163
225,2,55834,-0.122708090413985,0.0572521937488542,0.032772799264722
226,2,56422,-0.127481668093575,0.05732637865561,0.0267950652899567
227,2,57715,-0.11878345681654,0.0571878336253065,0.0385173384329428
228,2,59046,-0.117743157511759,0.0574867198297182,0.0412816963116043
229,2,59191,-0.131478289255361,0.0570687509522734,0.0218109307145983
230,2,59383,-0.123982928524585,0.0571329235647975,0.0306672930687504
231,2,59477,-0.137817626891376,0.0579154319317729,0.0178604447776158
233,2,60471,-0.104117104284959,0.0573229773647566,0.0701687474821239
234,2,60478,-0.100145063582604,0.0574090221456073,0.0819574013241786
235,2,60786,-0.0893704313850303,0.0573642538117496,0.120142016463479
236,2,61035,-0.101965724999697,0.0573005472154446,0.0760198170898805
237,2,61071,-0.0961759042075517,0.0570667533974283,0.0928100306386232
238,2,61675,-0.0728948198038102,0.057329696128562,0.204387254747906
240,2,62939,-0.0755999095668994,0.0572202025304223,0.187287061404874
241,2,63527,-0.0571556682825377,0.0574964016077527,0.320867838381109
242,2,63857,-0.0958919416519379,0.0573636129749197,0.0954793173206487
243,2,65527,-0.112893811638829,0.0570849833756511,0.0487462458428627
247,2,67976,-0.0934994013678752,0.05801405980767,0.107927912990907
250,2,72389,-0.0885988387343535,0.05767557461756,0.125395252362035
251,2,72392,-0.0583123187755892,0.0581787953450408,0.316887664324968
252,2,73646,-0.0763941232374124,0.0569220092837625,0.18043129095576
253,2,74564,-0.090885704195582,0.0567491980872915,0.11015341924921
254,2,74739,-0.0868009677251657,0.0569551999441981,0.128398615672965
257,2,80873,-0.012298222734087,0.0572748581167373,0.830107369981516
258,2,81501,-0.0207067742831478,0.0572584495119705,0.717839671392093
259,2,83526,-0.0494842885416206,0.0571195256963092,0.386898337079257
260,2,83845,-0.0495309814870176,0.0571738114785263,0.386901558269101
263,2,84447,-0.0295405921488611,0.057943975695076,0.610501060744296
264,2,87391,-0.0315191761230129,0.056957127430503,0.580350646619553
265,2,87562,-0.0296440135063864,0.0571042341580603,0.604001591402626
266,2,87849,-0.0301210422168549,0.057098114516026,0.59815609453053
267,2,87878,-0.0232144237657102,0.0573527639054077,0.685895003215103
269,2,89785,-0.0561380888344169,0.057294607917582,0.327848710585973
272,2,93721,-0.0455690479346551,0.057147772986945,0.42576074256631
273,2,93952,-0.0343269823043495,0.057006335579428,0.547453665290526
274,2,95085,-0.0550628297932846,0.0570399684173021,0.335036572950581
276,2,107124,0.0175070217318344,0.0571360237798231,0.759473504720301
277,2,111645,-0.0210285157268671,0.057169260454886,0.713221143748139
278,2,111916,-0.0223505249154489,0.0573026502916359,0.696739638560697
279,2,111931,-0.0239092093186432,0.057388529989044,0.677209592028158
280,2,111999,-0.0160746679603025,0.057190102563337,0.778818089530346
281,2,114528,-0.0156319241525564,0.0575196268241326,0.785960216687614
282,2,116024,-0.0117283226913906,0.0576590460257055,0.838933194783306
286,2,120090,0.0190052102622237,0.0574257813868459,0.740876670025153
287,2,120291,0.015779422587769,0.0580854251106318,0.786043112430166
288,2,120726,0.0161860543171896,0.0577494395199848,0.779426323435535
289,2,121716,-0.0355989106951092,0.0576591469196698,0.537367218533005
290,2,123100,0.00403423832017002,0.0577694512173301,0.944365790016981
291,2,124677,0.00912303120950053,0.0576882265334351,0.874433970967011
293,2,127887,-0.00547659371239961,0.0580850758060168,0.924935680604017
294,2,128935,0.00228439878788822,0.0580307693409155,0.968621396677526
295,2,129053,-0.0114235852956523,0.0582043669768067,0.844514278826276
296,2,130040,-0.04456995837797,0.05851474760959,0.446755044921388
297,2,130976,-0.0309215102008326,0.0580624869111585,0.594676212779721
298,2,132199,-0.0791231746554391,0.0582028682796079,0.174875689039336
299,2,133355,-0.0266660148719478,0.0587326250224664,0.65009065219631
300,2,133435,-0.036776788141494,0.0588441779636674,0.532384018737897
302,2,135183,-0.0360747097634369,0.0588780355628579,0.540467686030145
303,2,135402,-0.0401732235651613,0.0588616125529764,0.495368604414749
304,2,135898,-0.071930430292013,0.0590889101943043,0.224293599149372
305,2,135912,-0.0767643818381911,0.0591155191651483,0.194946508006919
306,2,135925,-0.0860082996548914,0.0588102197500538,0.144501629850849
307,2,136002,-0.0825694923918032,0.0587799204526967,0.160983053895485
308,2,136173,-0.0621041558369282,0.0592688964095628,0.295430512626243
310,2,138318,-0.0671174648782698,0.0608233539524905,0.270569657999529
311,2,138695,-0.0595337305499091,0.0598000051222452,0.320152104905289
312,2,138818,-0.0657552084744488,0.0596715330074899,0.271232978955874
313,2,139728,-0.0488721220420589,0.0596101902582893,0.412848081676921
314,2,140174,-0.0593820237757643,0.0595831496459782,0.319629502058114
315,2,140863,-0.0554453641966381,0.0595697305457154,0.352611716707753
316,2,141152,-0.0753360365442399,0.0596762313936622,0.207633653943642
317,2,141292,-0.0811536200524385,0.0592234365103718,0.171465420197439
318,2,141545,-0.0944997104097149,0.0594576399832517,0.112873890517632
322,2,146723,-0.091443282731777,0.0593631914810785,0.124357875322766
323,2,147946,-0.0889115670066827,0.0599214112550205,0.138753513627781
326,2,151397,-0.0316794467758139,0.060234661171349,0.599264417487469
327,2,153035,-0.047529424265498,0.0595485724749617,0.425312944540756
328,2,153228,-0.0370222887948415,0.0600048517134977,0.537640210198788
329,2,153455,-0.0364557361030402,0.0604592107657782,0.54690873496867
331,2,153815,-0.0481861098431955,0.0602036527669343,0.424026004685802
332,2,154160,-0.0560927929014934,0.0595520910089585,0.346882154866508
333,2,154235,-0.0338283104191643,0.0601953786981057,0.574489556694772
335,2,159870,-0.0171197576421598,0.0586942013510237,0.770704806353247
336,2,161229,-0.0341626888749949,0.0595745402508181,0.566708946512159
339,2,162696,-0.0218319256295854,0.0593344493939261,0.713133369797456
340,2,163284,-0.0240231871272918,0.0585454521613103,0.681809919533866
341,2,164166,0.033064919762563,0.0590769302561229,0.576044101689031
342,2,165270,0.0472399395431384,0.0585521387976561,0.420324231477015
343,2,165675,0.0649006753603154,0.0594744156961294,0.275912927371533
346,2,168062,0.0645579536280216,0.0589392453878254,0.274118620140528
347,2,168518,0.0793847172130302,0.0585490140165704,0.176007993354744
348,2,168980,0.086741488003713,0.0584914849712303,0.138972920862806
349,2,169651,0.0619461415258309,0.0586086080455583,0.291258952283338
352,2,170725,0.0424055357133808,0.0587624368156156,0.47099134855881
353,2,171254,0.0196988558138429,0.0588915978809743,0.738205856494124
354,2,172242,0.072273219113172,0.058077427934861,0.214167425440048
355,2,173254,0.0769243277761653,0.0576133657275388,0.182677165686175
356,2,173340,0.0756142868042652,0.0576112715344761,0.190207170196249
357,2,173385,0.0860127790982538,0.0576232898175828,0.136415765208527
358,2,173973,0.0809951631230295,0.0574898948662571,0.159757055336007
360,2,177341,0.0284591558630088,0.0574348940648954,0.620553501994145
361,2,180314,0.011917729458377,0.0574706416162108,0.835839907524285
362,2,180339,0.0146968466296596,0.0576140347716164,0.798801036865271
363,2,182758,-0.0119402441737504,0.0574091877818025,0.835360701060415
364,2,183619,0.0266876327952531,0.0576212832352133,0.643538089867561
367,2,187176,-0.0167551701912996,0.0579457261853408,0.772634174292607
368,2,191066,0.0510561552695064,0.058322538383001,0.381945912456626
371,2,191599,0.0489150551800299,0.0575179308363183,0.395661736642788
373,2,191763,0.0596694394371456,0.0577175481108788,0.301928989517509
374,2,191959,0.049896304991552,0.0576026293106134,0.386960215198528
376,2,195759,0.0109413193010777,0.0581560313959825,0.850877118345645
377,2,196912,0.0155758161797519,0.0572122329362117,0.785591847962603
379,2,198110,-0.0197624639277914,0.0575515203891539,0.731511497152354
381,2,198805,0.0138261282840964,0.0578043790891033,0.811098423937018
382,2,198891,0.0129198314372649,0.0573546447933799,0.821905681593961
383,2,199248,0.00580643160427163,0.057488931239474,0.919607117313645
384,2,201782,-0.00945308594911737,0.0574169103621662,0.869322048615838
385,2,203285,-0.00586437098689391,0.0571956502185904,0.918392819952152
386,2,203783,-0.0245789821639951,0.0570583468224384,0.666899054772648
387,2,204179,-0.0206592379151518,0.0572008757331831,0.718188455627978
388,2,205406,-0.00776919897381889,0.0577977731926306,0.893146769223819
389,2,205834,-0.00485805711943837,0.0575218397786634,0.932741862745647
391,2,207192,-0.0394945952169995,0.0574301743508142,0.492094813224286
392,2,207561,-0.0352505078222834,0.0571838437805981,0.538000341826286
393,2,208682,-0.010198003249567,0.057115783966214,0.858393758999962
394,2,210102,-0.0128242742295659,0.0572618072596957,0.822919078301934
396,2,214801,-0.0375029934093635,0.0572283495976372,0.512687321347403
397,2,215016,-0.0437328679009301,0.057183122166777,0.444909773475565
398,2,218876,-0.0370233005098869,0.0577885643236702,0.522153893234761
399,2,227511,-0.0555765299344634,0.0581562287257496,0.339907156102083
400,2,230378,-0.0549514759599793,0.0574231401519526,0.339243875069171
401,2,231943,-0.0616322657399637,0.057569041445834,0.285089753291615
402,2,232156,-0.0453459858081572,0.0575882352115517,0.431565861128587
403,2,232789,-0.0627796430818528,0.0573374091048121,0.274299967882871
404,2,238524,-0.0704384401468456,0.0573931980955791,0.220529216709046
405,2,241518,-0.0553698226071457,0.0579399315566861,0.339907196918475
406,2,250396,-0.0628158763620569,0.0575222643146564,0.275565895326994
407,2,250466,-0.0590370664955726,0.0575132228008192,0.305360941959979
408,2,252305,-0.093573276653162,0.0575365200171711,0.104772141170657
409,2,254571,-0.0789989718429198,0.0584116742333478,0.177096560138293
410,2,254742,-0.0492303280926583,0.058451230014105,0.400220401895507
411,2,254908,-0.0858608359690622,0.0587794828642524,0.144979580003915
413,2,255862,-0.0903701088691129,0.0584039893127727,0.122680272566744
414,2,255975,-0.051715739815126,0.0583252301782988,0.375855573327712
415,2,258311,-0.0516397542580613,0.0573601726976064,0.368589301471722
416,2,259284,-0.0429947238523233,0.0575738848610178,0.45569661845747
417,2,266330,-0.0738784050812209,0.0577333427790437,0.201509060099381
418,2,267100,-0.0534154183562321,0.0577929909597022,0.355985307510706
419,2,268086,-0.0489026825673974,0.0578085285097693,0.398157965916472
420,2,274614,-0.0344089175867434,0.0574863514652071,0.54985152294016
421,2,274729,-0.0284879779094427,0.0578102218130875,0.622471281269821
422,2,275746,-0.035842509117722,0.0577733698353135,0.535395804940744
423,2,277029,-0.0454814311588848,0.0574852907426922,0.429368004139146
424,2,277741,-0.0341691463320709,0.0575300871052961,0.552935838070255
425,2,278218,-0.0331331425286686,0.0574277940329376,0.564338898396475
426,2,278379,-0.0243898155015039,0.0588624128941668,0.678867295862212
427,2,279910,-0.0413124878499694,0.057392583895812,0.472110445175454
429,2,283431,-0.0382256245571885,0.0582403512072471,0.512031308228937
430,2,283573,-0.0507754741977279,0.057513363384605,0.377920001301901
431,2,286762,-0.0211285539678155,0.0577132474951403,0.714513200276339
432,2,287187,-0.0202647967019058,0.0574447396098343,0.724471212419796
433,2,288379,0.0267868325901535,0.0570016294934597,0.638694490413043
434,2,294941,-0.0279516134684367,0.0570341662841791,0.624377905179612
439,2,297610,0.0200585993809749,0.0573324020865732,0.726648678085259
441,2,299680,0.044470387286434,0.0571167285069006,0.436744159253193
442,2,299708,0.0453007091097715,0.0572355643257945,0.429196404927026
443,2,299759,0.0450875118326926,0.0570417806075805,0.429807606597825
444,2,300111,0.051185584735879,0.0574265554297702,0.37336326860365
446,2,301710,0.0553664024183491,0.0570314658874046,0.33231036702975
447,2,303446,0.0516992694771526,0.0574013387017824,0.368381500381572
448,2,303854,0.0397415622704129,0.0574393415281723,0.489462804830248
449,2,304472,0.0203884683645578,0.056982239254005,0.72070390393125
450,2,304691,0.028162348964443,0.057896501534089,0.626967187019486
451,2,308097,0.0821774993372521,0.0571382729643384,0.151257134048343
453,2,309402,0.0847222007381623,0.0567780000695867,0.136548777533684
454,2,310030,0.0815230601909938,0.0571121907814447,0.154342978832024
455,2,310113,0.0884234698166175,0.0569227863495362,0.121225285394314
456,2,310972,0.0745807919670947,0.0570658497961705,0.192088877782682
457,2,312659,0.102720975039997,0.0567189340571102,0.0709826240789343
460,2,318265,0.064392204310985,0.0576205057964594,0.26453103490665
461,2,318379,0.0951665826010023,0.0576713520369488,0.0998009928942035
462,2,321266,0.0774059332364867,0.0573580831674163,0.178034547493326
463,2,322957,0.0830602243785546,0.0568208524171047,0.144688049041847
464,2,325221,0.0599688884070198,0.0572164768477285,0.295307205790504
465,2,332691,0.0901297684772188,0.0576900315758532,0.119110774602765
466,2,333006,0.119457112072887,0.0574245362756067,0.0382239661476137
468,2,335046,0.0960115819106015,0.0569677617593011,0.0928015247044791
469,2,335049,0.0889996546699696,0.0572440724757594,0.120904044436398
470,2,335995,0.0802904974338544,0.0569551118962707,0.159504153115653
471,2,336060,0.0898230546884828,0.0568375890521293,0.114923244803637
472,2,338292,0.0671748098305043,0.0569225335988222,0.238751387231558
473,2,339568,0.0396889431212938,0.0570815426743578,0.487323151877173
474,2,340466,0.0489965022143244,0.0575561320407962,0.395189794327196
478,2,348480,0.0170522255360134,0.057028384510457,0.765106120816013
479,2,350086,-0.0185386734362549,0.0570297638251485,0.745320558524849
480,2,351083,-0.0140379782851534,0.0577706157395671,0.808150305149329
481,2,351335,-0.011425771630493,0.0571227902011349,0.841579144131049
482,2,351417,-0.0238640726208343,0.0571028863401854,0.676264386896586
483,2,351450,-0.0274168220858239,0.0571615921480715,0.631782467813445
484,2,352302,0.00523143222076672,0.0576311693686779,0.927723373597086
485,2,352469,0.00798160836548054,0.0570474928839156,0.888809597483168
486,2,352562,0.00466337556954044,0.0572816973658721,0.935161027544821
487,2,352944,0.0138788074030344,0.057112233858713,0.808139290253162
490,2,355266,-0.00299228823725557,0.0571167887830015,0.95824841721518
491,2,358277,-0.0053391634755256,0.0571253203931934,0.925587937436706
492,2,358926,-0.00980603392922354,0.0572077038632035,0.863998764444035
493,2,358948,0.00108062510041387,0.057228181131261,0.98494531354714
494,2,359515,0.0143014336942926,0.0571371973826274,0.802501058342858
495,2,363190,-0.0138606982412895,0.0576967031186636,0.810288460638944
496,2,363588,0.00292477955687082,0.0579288540721095,0.959761138540702
497,2,363888,-0.00782645604718191,0.0574304296461216,0.891679860258676
498,2,363954,-0.00902612619713289,0.0572017274702713,0.874708842112227
499,2,364199,-0.0123031035230962,0.0571222739881575,0.829593972753539
501,2,365981,-0.0305212018619226,0.0582551468780773,0.600660993205536
502,2,366047,-0.000420356325122551,0.0572282056603437,0.994143528568936
503,2,366936,-0.0155031668231508,0.0578809091835945,0.788974340181633
504,2,369530,0.0246753806861841,0.0571181463715819,0.666000825360455
506,2,369931,-0.0118506777937308,0.0575217253023766,0.836893349696267
507,2,371033,0.0186951164993741,0.0573638362590954,0.744689929382623
508,2,372919,0.020889379096044,0.0571138535759079,0.714770876826592
509,2,373518,0.0400559110376769,0.0570524176024044,0.483085929111185
510,2,376157,0.0237431083071559,0.0572042820360759,0.678351421725422
511,2,376172,0.0244863572956855,0.0576171040621165,0.671107145313462
514,2,381433,0.0246604513150311,0.057575257108372,0.66868169090529
515,2,381922,0.0154832907923123,0.0580316645184305,0.789773073355046
516,2,382146,-0.00385749097559046,0.0571640258480102,0.94623691759589
517,2,384206,-0.0288502287005363,0.0573217779895712,0.615065089681235
518,2,384955,-0.00590575374556784,0.0572137509127781,0.91784489673797
520,2,387301,-0.00378183037971386,0.0575055021857321,0.947602413238334
521,2,388313,0.0145000803267334,0.0571591846437001,0.79989130556504
524,2,390138,0.00732492583429339,0.0573410160975234,0.898424928427062
525,2,391233,0.0341876635652335,0.0576323154471336,0.553425156867012
530,2,395606,-0.000613571928315293,0.0573263764301001,0.991466343385459
531,2,395726,0.00995664053180489,0.0573029852197201,0.862158151876822
532,2,395853,0.00749515321078642,0.0574672475921994,0.896304653060281
533,2,396484,0.00191945673121785,0.0572145231659351,0.97325621692147
534,2,396705,-0.0029462299778244,0.0571867847216393,0.958940767983568
535,2,398759,-0.00318279161157337,0.0576542940445945,0.956006565852922
536,2,400386,-0.00505452057552341,0.0573321352410702,0.929797844511864
537,2,400847,-0.0204743812309042,0.0572695950633362,0.720924628902811
538,2,401130,-0.0111779615291174,0.0578017961752977,0.846769210441839
539,2,401143,-0.0173364171133924,0.0576828903460256,0.763936912465661
540,2,401979,-0.0138613058748895,0.0576498224201254,0.810128980526887
541,2,403598,-0.0113022470125141,0.057346028622207,0.843871653460462
542,2,404844,-0.00443028620064934,0.0579893364882345,0.939145509945603
543,2,405100,0.00238673903586251,0.0574588533633004,0.966890300475612
548,2,406181,0.0140145706501877,0.0574913585497352,0.80755188173237
549,2,406688,-0.00263318128033235,0.0571642227511918,0.963285725805712
550,2,407621,0.0189641002639346,0.0576243917348461,0.742276412299973
551,2,409016,0.0469574502794075,0.0581567260441942,0.419962856746429
552,2,410647,0.0395761550810996,0.0573232736665979,0.490394527841238
554,2,419803,0.0177832569525906,0.0577569661065515,0.75834150498305
555,2,419943,0.00721341199540093,0.0581044586290571,0.901270666294443
556,2,422349,0.0409683462091163,0.0573515949956054,0.475491122435752
557,2,425467,0.0545596684878195,0.0571132226060608,0.34008498616486
560,2,429095,0.0617658670355673,0.057431631278951,0.282899875942862
561,2,431266,0.0303636666679652,0.0575342874447315,0.598005072514826
562,2,431446,0.035489671790182,0.0577585674546979,0.539314741377039
563,2,432524,0.0675460697973294,0.0571215351658409,0.237804243945869
564,2,434090,0.0279693825865739,0.0577427377150602,0.628417151750092
565,2,441927,0.00375366729092197,0.0571432722059642,0.947662854262495
566,2,446471,-0.0579307013161343,0.0577619060687822,0.316585353566427
567,2,449325,-0.0140030918868835,0.0575010244435419,0.807738094686308
569,2,450017,-0.000717807968409423,0.057186986958585,0.989992349921555
