SNP,Chr,Pos,Effect,SE,ADE17_GIS2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
195,2,8651,-0.0248504616127416,0.0688473045383303,0.718352444307386
197,2,9812,-0.0244530239681727,0.0692569323075966,0.724241523939692
198,2,9932,-0.0300977535041965,0.0689775507033565,0.66285587412128
199,2,10135,-0.045364329258672,0.0686894967289624,0.509411217266159
200,2,11616,-0.036546617175038,0.0686314066537796,0.594710798985526
201,2,12133,-0.0349760333953011,0.0689067749700181,0.61206151481683
202,2,12194,-0.0378693793604153,0.0691691086606981,0.584388277246834
203,2,12359,-0.035521112345303,0.0689702425509151,0.6068607964406
204,2,13061,-0.0405930461417678,0.0689572338591309,0.556459227289834
205,2,14298,-0.0345088649122234,0.0691843410355556,0.618233857097515
206,2,15222,-0.0402194641244285,0.0698508083265818,0.56512336464533
207,2,17986,-0.0400440486613007,0.0686258780565468,0.55992106099303
208,2,19770,-0.0806914062694144,0.0690001395988098,0.243016108853073
209,2,19836,-0.0661644048109504,0.0688537376802037,0.337239396493294
210,2,19851,-0.0645335298709777,0.0690602299638334,0.350709102504729
211,2,21595,-0.0803060450488249,0.0687272250878592,0.243403725455747
212,2,22385,-0.0470067115832711,0.068879742257383,0.495404488876296
213,2,23441,-0.0413795360354292,0.0695597465907183,0.552306400837649
214,2,24209,-0.0505695704068847,0.068969055368733,0.463910190937702
215,2,24341,-0.0455936304481332,0.0691422400376758,0.510057406156118
216,2,26815,-0.0336707052929057,0.069078662685333,0.626259347630714
217,2,28209,-0.049227765030091,0.0690754824835564,0.476523107442927
221,2,41245,-0.0554874564253999,0.0687966480715548,0.420472854611582
222,2,43214,-0.0273001001849438,0.0699613334303841,0.696611463782782
223,2,47104,-0.0861851749285338,0.0678708116173678,0.204977523811559
224,2,50915,-0.0353184275071274,0.0686682965897446,0.607340462212527
225,2,55834,-0.0518631356862239,0.0683208570891882,0.448292560504197
226,2,56422,-0.058765504911093,0.0684273958895127,0.39103318362428
227,2,57715,-0.0404125108284626,0.0682391497708792,0.554083176913696
228,2,59046,-0.0273676042636612,0.0686029517790275,0.690187837609932
229,2,59191,-0.0236515130788965,0.0682139145166677,0.729004041568448
230,2,59383,-0.026771149135917,0.0682303004675082,0.695025694662371
231,2,59477,-0.0221990783826564,0.0692619382145478,0.748772111191811
233,2,60471,-0.0285544375914262,0.0683201907233399,0.676237646876942
234,2,60478,-0.0298300034931962,0.0683966486818007,0.663007177923494
235,2,60786,-0.0339650239825297,0.0682786533539503,0.619183445756909
236,2,61035,-0.0402668754073521,0.0682640198277941,0.555655396610866
237,2,61071,-0.0377436407839881,0.0679581439055825,0.578976027844023
238,2,61675,-0.0315454888101772,0.068162885584484,0.643795987150824
240,2,62939,-0.0217420548165622,0.0680558651732454,0.749556359426661
241,2,63527,-0.0192170793129792,0.068313543211115,0.778639747346422
242,2,63857,-0.0365290619538839,0.0683094295019551,0.593153388468692
243,2,65527,-0.0293178696632351,0.0680939187551183,0.667058006995334
247,2,67976,-0.00109316652693681,0.0690928130850185,0.987385566039084
250,2,72389,0.0194714134444306,0.0686589309735567,0.776886086762403
251,2,72392,0.035598286010033,0.0691077014992975,0.606796358843442
252,2,73646,0.00724685706243047,0.067715197207716,0.914834182241188
253,2,74564,-0.00346996703884307,0.0675830816054287,0.959080668737745
254,2,74739,-0.00978903341673759,0.0678035508421001,0.885287959969825
257,2,80873,0.0894662396218738,0.0678003122518183,0.187838818339038
258,2,81501,0.0987407230203957,0.0677524783779679,0.14590207628142
259,2,83526,0.0770809851764738,0.0677264356422316,0.255841155391366
260,2,83845,0.0941528442540877,0.0677299304651742,0.16536785046036
263,2,84447,0.127626716065788,0.0684459224338251,0.0630621702018087
264,2,87391,0.0523091814524906,0.0675578289191949,0.439279078380412
265,2,87562,0.0560234615753348,0.0677206666973565,0.408641367804362
266,2,87849,0.0404445482893165,0.0677456698332037,0.550886314330975
267,2,87878,0.0566725921060198,0.0680042568972214,0.4052005634565
269,2,89785,0.0510440609761956,0.0680244769710048,0.453527025463101
272,2,93721,0.0413653457575552,0.0678374124213115,0.54240523845231
273,2,93952,0.0463577941295499,0.0676339957516562,0.493527845502766
274,2,95085,0.00926838130400616,0.0677716483119256,0.891299273842342
276,2,107124,-0.0495714845743394,0.0677558083649908,0.464886119055398
277,2,111645,-0.0452671763064131,0.0678077916105534,0.504837440006841
278,2,111916,-0.0471065920498816,0.067964284355491,0.488697510889993
279,2,111931,-0.0297083703087324,0.0680961542786793,0.662906892152948
280,2,111999,-0.033810759331563,0.0678460458265412,0.618551021607889
281,2,114528,-0.00597562266411084,0.0682597296656504,0.930289998613025
282,2,116024,0.00315914738921919,0.0684225698502114,0.963199961173441
286,2,120090,-0.0139841300041126,0.0681484792878443,0.837533433478526
287,2,120291,-0.0101995173083175,0.0689297790355811,0.882451180845996
288,2,120726,-0.00986984932585466,0.0685316398642178,0.885567751565849
289,2,121716,-0.0172997602827625,0.0684496248664854,0.800618476866823
290,2,123100,-0.0334066702180934,0.0685271847316916,0.626210086548024
291,2,124677,-0.0783340360967058,0.0683287341092568,0.252394235530642
293,2,127887,-0.0843591728762776,0.068778764889848,0.220817029768126
294,2,128935,-0.0818074971485333,0.0687222084457735,0.234685816129282
295,2,129053,-0.09336977996461,0.0688906053464679,0.176177738028054
296,2,130040,-0.0974805567290142,0.069297227612976,0.160395495777451
297,2,130976,-0.0969911600050314,0.0687315716295434,0.159078526342182
298,2,132199,-0.0676304390962474,0.0691509980271262,0.328738634875286
299,2,133355,-0.0746471310869372,0.0695997237192696,0.284218971185812
300,2,133435,-0.0623344168758009,0.069784855440618,0.372338796651216
302,2,135183,-0.0486846573174913,0.0698543274688211,0.486295626483491
303,2,135402,-0.0307781048906295,0.0698726113661001,0.659852713194197
304,2,135898,-0.0562363935800791,0.0701986912725126,0.42361080036352
305,2,135912,-0.0578775948588679,0.0702468610908245,0.410542944596836
306,2,135925,-0.0600158308489853,0.0699229281375219,0.391301490805101
307,2,136002,-0.0567509903872081,0.0698782283735809,0.417257923611979
308,2,136173,-0.061083849220394,0.070363249770588,0.38591761925728
310,2,138318,-0.0827608152099666,0.0721636241616996,0.252220575854958
311,2,138695,-0.114143344312496,0.0707986147438177,0.107806493446779
312,2,138818,-0.11216456862129,0.0706767991005012,0.113406384355868
313,2,139728,-0.0949259351290255,0.0706208257668942,0.179758733470905
314,2,140174,-0.0904080191965804,0.0706376178271681,0.201426113841139
315,2,140863,-0.0788023508721365,0.0706482964679206,0.265430285639753
316,2,141152,-0.108817572687925,0.0707353282642982,0.124852424789081
317,2,141292,-0.110461085281899,0.0702160388876052,0.116577521389961
318,2,141545,-0.101875086149648,0.0705970599263724,0.149893161448708
322,2,146723,-0.116966970419625,0.0704025573202051,0.0975204824440486
323,2,147946,-0.094931938064162,0.0711455078098609,0.182954206025248
326,2,151397,-0.120036973346792,0.0712170111659673,0.092773945954172
327,2,153035,-0.0488872319079128,0.0706767483718447,0.489579315038803
328,2,153228,-0.0792435949513981,0.0711157423267649,0.265912684696542
329,2,153455,-0.0620990062640892,0.0717022677162234,0.387041375612699
331,2,153815,-0.0553449581610326,0.0714423108949314,0.439047111909291
332,2,154160,-0.0681826193525563,0.0706606900070696,0.335240447242002
333,2,154235,-0.0848347182342044,0.071317553661889,0.235028726569342
335,2,159870,-0.0684220509548044,0.0695602200968836,0.325967401126543
336,2,161229,-0.0626916442826055,0.0706458729049677,0.375464011114026
339,2,162696,-0.00642136839955532,0.070419487087979,0.927395425958354
340,2,163284,-0.00182667589603147,0.0694870828282824,0.979042486895279
341,2,164166,0.0178679095526864,0.0701258907781547,0.799027793658841
342,2,165270,0.0302026213226163,0.0695239665465179,0.664248691043548
343,2,165675,0.0359224254234405,0.0706659750308417,0.611531617249532
346,2,168062,0.0832229057665268,0.0699164386712377,0.234720683478321
347,2,168518,0.0504878211588733,0.0696036310656195,0.468710628015225
348,2,168980,0.0410316462911395,0.069588155044822,0.555812246693786
349,2,169651,0.0258223466748337,0.0696419237514704,0.711018306503936
352,2,170725,-0.0207083692844661,0.0697707702759039,0.766789339167406
353,2,171254,-0.0394932638414531,0.0698607821674298,0.572219461224037
354,2,172242,0.0199748079761786,0.0690580389913265,0.772562417631743
355,2,173254,0.0290323730687604,0.0685195495552563,0.672035862221747
356,2,173340,0.0211535990375905,0.0685194274993911,0.757713521686024
357,2,173385,0.0316165051336719,0.0685711436001959,0.645028067716526
358,2,173973,0.0396484873560423,0.0683770170737135,0.562384947086717
360,2,177341,0.0201835544359849,0.0681680190724247,0.767338979103938
361,2,180314,-0.0257482566597255,0.0681855874691861,0.705939682950898
362,2,180339,-0.0130159069101052,0.0683681472647316,0.849121044844024
363,2,182758,-0.0385096201576383,0.0680956164592105,0.572077524041045
364,2,183619,-0.0239718206078546,0.068382827239294,0.726132646981634
367,2,187176,-0.0574003775694628,0.0686991884533672,0.403983340621794
368,2,191066,-0.0157898184047963,0.0692760563051933,0.819835688112839
371,2,191599,-0.0465264826293798,0.0682763064164616,0.496037366685075
373,2,191763,-0.0366504234203436,0.0685640446672414,0.593302483788137
374,2,191959,-0.0353125751156217,0.0683986092430524,0.605984752644001
376,2,195759,-0.026249001427972,0.0689978111336755,0.703853298357064
377,2,196912,-0.0657266935286742,0.0678055179752402,0.333038580181907
379,2,198110,-0.102380414280055,0.0680848677515819,0.133548213715081
381,2,198805,-0.100502464047472,0.0683878938357068,0.142562303554461
382,2,198891,-0.112175491130942,0.0678000784789186,0.0989140131457272
383,2,199248,-0.112065395578364,0.0679566330460419,0.100022434047925
384,2,201782,-0.0448333887502106,0.0680922630959494,0.510696716303852
385,2,203285,-0.0781871760399336,0.0677422056343472,0.249204285902935
386,2,203783,-0.0468363847643029,0.0676778695104801,0.489361662898182
387,2,204179,-0.0385150085058519,0.0678566801363587,0.570671843226523
388,2,205406,-0.0328849635474069,0.0685627998190046,0.631785587757224
389,2,205834,-0.0509326148247109,0.0682027928146659,0.455692279259683
391,2,207192,-0.0761596581071135,0.0680722357843195,0.263983456107662
392,2,207561,-0.0719650393596359,0.067783264282915,0.289100743830605
393,2,208682,-0.0835524938429784,0.067631138299314,0.217497819049296
394,2,210102,-0.0611228011574276,0.067874307086314,0.368452593052064
396,2,214801,-0.102079739989063,0.0677314288321877,0.132672950687367
397,2,215016,-0.104712374583431,0.0676811416635928,0.122724892220074
398,2,218876,-0.124646710062656,0.0682908152473497,0.0688106244183227
399,2,227511,-0.160064227610108,0.0685707336141459,0.020140722967408
400,2,230378,-0.143640300281932,0.0677974707482046,0.0348166314689863
401,2,231943,-0.165039828596987,0.0678565726628071,0.0155044724886637
402,2,232156,-0.160019915390564,0.0678623581847439,0.0189181808406943
403,2,232789,-0.15694165487287,0.067638701246461,0.0208945375894575
404,2,238524,-0.148104328269628,0.0677916874656409,0.0295682368697394
405,2,241518,-0.134275442994212,0.0684689681768595,0.0506515500177866
406,2,250396,-0.0595239901504093,0.0682982163769138,0.384056817931228
407,2,250466,-0.0392390285403307,0.0683155952547091,0.566077338865331
408,2,252305,-0.0637758682503359,0.0684445564563279,0.352082540429898
409,2,254571,0.00752910682257291,0.069490030321159,0.913781195393008
410,2,254742,-0.00649013975133039,0.0694275762760164,0.925574700451692
411,2,254908,-0.0142564199437449,0.0699546535829036,0.838631007987221
413,2,255862,-0.00329085319919886,0.069537128773912,0.962280867512766
414,2,255975,0.00715689782636653,0.0692852484995615,0.917786607284949
415,2,258311,-0.00860324968594717,0.0681406754267781,0.899600229161963
416,2,259284,0.0375900661056028,0.0683423778951564,0.582649569936318
417,2,266330,0.0326123483467393,0.0686436970555185,0.635012340646798
418,2,267100,0.0129876283708777,0.0686571549242127,0.850071098629786
419,2,268086,0.0216039254522582,0.0686560113759968,0.753198813380217
420,2,274614,-0.0249619713878066,0.0682355203542411,0.714717934852291
421,2,274729,-0.0330462972822607,0.0685991995458985,0.630296223672838
422,2,275746,-0.0271208398998136,0.0685765979701645,0.692725776336191
423,2,277029,-0.0403190228620982,0.0682393064302639,0.555000715905434
424,2,277741,-0.0351011392154968,0.0682742877221115,0.607490169394184
425,2,278218,-0.039389337358797,0.0681442413036919,0.563613187393333
426,2,278379,-0.0302289677906775,0.0698451481121463,0.665424505183493
427,2,279910,-0.0470122688110935,0.06810659405764,0.490474946060325
429,2,283431,-0.0140603547510524,0.0691466552417038,0.838985620567598
430,2,283573,-0.0266286904986772,0.0683064975349025,0.696889042315305
431,2,286762,-0.0120168846301413,0.0684930961328128,0.860829278136521
432,2,287187,-0.0410927743504971,0.0681413915951416,0.54686161878561
433,2,288379,-0.0179851046220167,0.0676530522500894,0.790515158209156
434,2,294941,-0.0668834853199336,0.0676066412642603,0.323192304729904
439,2,297610,-0.0533814124720172,0.0679836176215121,0.432857162551721
441,2,299680,-0.0313450388758718,0.0678128983897418,0.644202389823425
442,2,299708,-0.0253835186282627,0.0679630681981802,0.709008069731193
443,2,299759,-0.038664505354112,0.0677149235297712,0.568370127405529
444,2,300111,-0.0308062287361532,0.068199821647681,0.651758620027809
446,2,301710,-0.0323405815508171,0.0677424889011101,0.63336942779648
447,2,303446,-0.0508138664489095,0.0681375318304849,0.456312066685596
448,2,303854,-0.0734983138189451,0.0680919845029145,0.281147552516851
449,2,304472,-0.0857061113547754,0.0674738979585881,0.204845943446938
450,2,304691,-0.0695624320854444,0.0686237488606304,0.311430377892772
451,2,308097,0.000546911435190034,0.0679991632221267,0.9935872955002
453,2,309402,-0.00684746111475713,0.0675844725218143,0.91935628419297
454,2,310030,0.0088889324509321,0.0679635200668132,0.896016127211386
455,2,310113,-0.0195185637527493,0.0677676204552254,0.773498949005328
456,2,310972,-0.0230944002909753,0.0678673717788027,0.733842634473264
457,2,312659,0.0355364030206151,0.0675887137553205,0.599375218128
460,2,318265,0.0335099769896992,0.0684706487115306,0.624857940171843
461,2,318379,0.0343341539447265,0.068672496162004,0.617408063579331
462,2,321266,0.0800707378076971,0.068103775175915,0.240500488288817
463,2,322957,0.0801816158715622,0.0674931335012216,0.235633425392436
464,2,325221,0.148876394274029,0.0675359089606805,0.0281406819902934
465,2,332691,0.10358077951693,0.0684702047276027,0.13122872780189
466,2,333006,0.135391164142753,0.0681771119890781,0.0478204853380797
468,2,335046,0.138278187108139,0.0674696793770354,0.0411531866134751
469,2,335049,0.127866781686851,0.0678179007247123,0.060191065177029
470,2,335995,0.140676656539405,0.0673585745452268,0.0374711482262053
471,2,336060,0.153087126686022,0.0671899387674087,0.023298284696376
472,2,338292,0.114079434124469,0.0674049996544757,0.0914430198904038
473,2,339568,0.110040966305293,0.0675263393782059,0.104077907821057
474,2,340466,0.087904813493855,0.0682064338817365,0.198309758196337
478,2,348480,0.00360633877358697,0.0676787151506534,0.957534050633066
479,2,350086,-0.00174624573691835,0.067682118971409,0.97943088613893
480,2,351083,0.0231364673482947,0.068545829186805,0.73591589022527
481,2,351335,0.0151551281514172,0.0677814823581453,0.823207215506485
482,2,351417,0.0106277454595151,0.0677732222974374,0.875481606133441
483,2,351450,-0.00155486397815791,0.0678505314575291,0.981730211534896
484,2,352302,0.0512304405828359,0.0683321045140501,0.453918352332515
485,2,352469,0.0347830997156357,0.0676696495027654,0.607564306074731
486,2,352562,0.0495535626999487,0.0679204500341428,0.466129335494714
487,2,352944,0.0345817470440562,0.067750585373822,0.610071175469944
490,2,355266,0.000854591700092479,0.06777556757731,0.989946750644957
491,2,358277,0.00266519166659404,0.0677861333444481,0.968659359097102
492,2,358926,-0.00650263532037304,0.0678851428414442,0.92374267998095
493,2,358948,-0.00186999354180656,0.0679074599262,0.97804668708284
494,2,359515,-0.011866135332929,0.0678026111939825,0.86117210911438
495,2,363190,0.0295778485816119,0.0684509469740974,0.665930494456596
496,2,363588,0.0589440763331184,0.0686675414236376,0.39125523739748
497,2,363888,0.0658971919466335,0.0680589670385905,0.33358905912483
498,2,363954,0.0530208593980737,0.0678198148818359,0.4348619907341
499,2,364199,0.0425805555330114,0.0677483854063775,0.530076173162065
501,2,365981,0.0299029769971679,0.0691346593366104,0.665618661535649
502,2,366047,0.0486339818631228,0.0678581797181402,0.474032911044914
503,2,366936,0.0445887007399108,0.0686480009441261,0.51642048681859
504,2,369530,0.0602119364051005,0.0677190554847468,0.37453163750145
506,2,369931,0.0352132689679685,0.0682341892580938,0.606132187213014
507,2,371033,0.0699590486782203,0.0679768026100855,0.304108848106175
508,2,372919,0.0551417886664103,0.0677211099850575,0.416051742856928
509,2,373518,0.0770152732041783,0.0676220610428963,0.255514027526665
510,2,376157,0.0334454206427215,0.0678723610580682,0.62248192097572
511,2,376172,0.0418748370090771,0.0683501579240846,0.540501167182527
514,2,381433,0.05169761983684,0.068281674122917,0.449481287070158
515,2,381922,0.0573576937115039,0.0688001644922445,0.405022037465152
516,2,382146,0.0181675020467059,0.0678249163553387,0.788964437622574
517,2,384206,0.028362940745139,0.0680262140836569,0.67697474838896
518,2,384955,0.0151981577213559,0.0678865808947842,0.822983513982253
520,2,387301,0.0526575632658382,0.0681794072282755,0.440430898826028
521,2,388313,0.0224810781930896,0.0678212545048682,0.740482111222365
524,2,390138,0.0354081470063667,0.0680168585952948,0.602986453756002
525,2,391233,0.00856474263861973,0.0684196070669383,0.900452583353805
530,2,395606,-0.069651567547854,0.0679229368942496,0.305853141500114
531,2,395726,-0.0750008962574281,0.0678818961249417,0.269966988522224
532,2,395853,-0.0675836960948352,0.0680978814592988,0.32165818535891
533,2,396484,-0.0618769646307626,0.0678114729916782,0.362136115061207
534,2,396705,-0.0440829829888385,0.0678180569946905,0.516103139056285
535,2,398759,-0.0970486565463792,0.068218145492523,0.155728737464655
536,2,400386,-0.0630913219303594,0.0679486748597398,0.353775268752784
537,2,400847,-0.0687210841803969,0.0678704551758729,0.311976726085668
538,2,401130,-0.0753031511514994,0.0684745905415487,0.27220180395167
539,2,401143,-0.0605117185978461,0.0683800114848448,0.37679521684986
540,2,401979,-0.0871280831599934,0.0682560722955144,0.20262206542435
541,2,403598,-0.0804860295715487,0.0679161129336579,0.236783002259016
542,2,404844,-0.0829438103816085,0.0686695023347726,0.227905996614987
543,2,405100,-0.0605612846471949,0.0681051466176797,0.37448390705569
548,2,406181,-0.0714598919682163,0.0681194301809884,0.294878168265503
549,2,406688,-0.0335937270650775,0.0678082391348263,0.620610178945541
550,2,407621,-0.0462325165866729,0.0683438503052619,0.499185725581381
551,2,409016,-0.0456720330707146,0.0690302266362447,0.50864406033403
552,2,410647,-0.0292144282159271,0.0680484817873079,0.667953832614793
554,2,419803,-0.146051875208355,0.0681019379893231,0.0326665227741443
555,2,419943,-0.119590524917014,0.0686543671617939,0.0823931802287043
556,2,422349,-0.138134532876757,0.0677050933191191,0.042070393850698
557,2,425467,-0.118406296568881,0.0675653544500289,0.0805611040915562
560,2,429095,-0.106371311526047,0.0680252779066494,0.118783406749796
561,2,431266,-0.0923636421219819,0.0681204991550871,0.176002125117661
562,2,431446,-0.0740410419644476,0.0684601720671331,0.280204169804027
563,2,432524,-0.0762486153438488,0.0677937038090327,0.261473883792531
564,2,434090,-0.109703638931703,0.0682916830938026,0.109080555882248
565,2,441927,-0.0408243678780711,0.0677723359423214,0.547311217792031
566,2,446471,0.00594862727422069,0.0686376734546798,0.930985276706821
567,2,449325,-0.0587344810523265,0.0681653427262507,0.38946657667583
