SNP,Chr,Pos,Effect,SE,HNM1_RBD2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
134,1,178191,-0.302679745157849,0.140848135313004,0.032315551835528
135,1,178224,-0.296813411853493,0.140741992867737,0.0356555340083366
136,1,178960,-0.278752660211127,0.141983923047871,0.0503996346704053
140,1,183802,-0.277217125534949,0.140873087424838,0.0498677071416637
141,1,183954,-0.210716292183252,0.142233394777633,0.139370093036715
142,1,184450,-0.14385566000065,0.141218259825554,0.30905443160567
144,1,184718,-0.234816333102878,0.141679038051684,0.0983306150511631
145,1,185296,-0.227809998240866,0.141105848267087,0.107320763631184
146,1,185438,-0.220087238135145,0.141147275529671,0.119827656799673
147,1,185469,-0.221017167548503,0.141348271032744,0.118799211436452
148,1,185503,-0.204417464989413,0.141051085969157,0.148157175231998
149,1,185705,-0.254550422353515,0.142408180458981,0.0747192489342988
150,1,185749,-0.225154911918645,0.142548365673338,0.115117406835662
151,1,185806,-0.252750212960392,0.142609125415903,0.0772025111786407
152,1,185879,-0.240769880461001,0.143362775060467,0.0939501775581037
153,1,185916,-0.12646581858009,0.143711372199899,0.379458709289368
154,1,185941,-0.175667980332398,0.144192816182409,0.223929210607154
155,1,185954,-0.219234501571005,0.144447082783396,0.129972575586242
156,1,186055,-0.210022911060128,0.141584769756934,0.138867814610524
157,1,186896,-0.171716472157626,0.144064201893095,0.234083871779604
161,1,190132,0.117321776737059,0.142068354469651,0.409468411348188
162,1,190148,0.132519901375616,0.14207343308293,0.351583302802447
163,1,190165,0.107818209320608,0.14322656273124,0.452083345974656
164,1,190169,0.124309566244306,0.14300975947331,0.385307409568394
165,1,190933,0.00441225087813057,0.142001572907404,0.975229803291469
166,1,192149,0.0343154050795382,0.143151078613129,0.810690639169747
168,1,192303,-0.0606941141297526,0.170640909671371,0.722290239444996
171,1,192795,0.0247918826325986,0.141726800301964,0.861237068580771
173,1,194187,-0.0821732308872608,0.141782923742891,0.562573836699638
174,1,194867,-0.209460601527537,0.14133415470696,0.139226043724598
190,2,8314,0.126473586875096,0.144016379361446,0.380438545643974
194,2,8498,0.0265938472035225,0.143955507414461,0.853541745555942
195,2,8651,0.00562344914565022,0.144096947624658,0.96889215400015
197,2,9812,0.0469097291554202,0.144931950370042,0.746381621472781
198,2,9932,-0.00731560950498483,0.144381624911358,0.959618285258008
199,2,10135,-0.038690993950847,0.14381447507656,0.788060636854742
200,2,11616,0.0554314146510912,0.143646261391398,0.699811837830925
201,2,12133,0.00264448669019801,0.144247665873009,0.985383591131695
202,2,12194,0.021338550239911,0.14480107191136,0.882928386439802
203,2,12359,-0.00354721342663339,0.144382026500548,0.980413228246658
204,2,13061,0.0363632048278473,0.144358551022199,0.801268773022226
205,2,14298,-0.0275829474676265,0.144819530188163,0.849054817735213
206,2,15222,0.0680440166801167,0.146194391418317,0.641906837549595
207,2,17986,0.0893272491811936,0.143597870343555,0.534300516980544
208,2,19770,0.0262483706673108,0.144663179892909,0.85612265545876
209,2,19836,0.0589661932736518,0.144238326604012,0.682926375611743
210,2,19851,0.0554482765913185,0.144664776243743,0.701736936002654
211,2,21595,0.0440373589568826,0.144078194610727,0.760052055288439
212,2,22385,0.0545605337651453,0.144204370565908,0.705393865389352
213,2,23441,0.0186855748363106,0.145631086647237,0.897978619433015
214,2,24209,0.074732563314964,0.144380531930604,0.605055791627946
215,2,24341,0.0446366292186797,0.144757452465075,0.757994390774624
216,2,26815,0.114895408011203,0.144474089567669,0.426992876531228
217,2,28209,0.137030489698964,0.144468127387869,0.343515160576384
221,2,41245,0.00330923559691509,0.144097150825569,0.981690920948634
222,2,43214,-0.0400170348972658,0.146417985824888,0.784777199036951
223,2,47104,-0.0810064011499694,0.142285964086436,0.569500332704396
224,2,50915,0.0849076784194447,0.143678858994071,0.55492904387933
225,2,55834,0.0928761427908179,0.143000254785763,0.516449021720151
226,2,56422,0.104776349750209,0.143232957919421,0.464952978943068
227,2,57715,0.0989734808812891,0.142771813256324,0.48862205734282
228,2,59046,0.0862047104997764,0.143518372741896,0.548456718396418
229,2,59191,0.119680912100729,0.142627363718682,0.401972067223878
230,2,59383,0.158590711644267,0.142560983137416,0.266705502749432
231,2,59477,0.127247375810775,0.144801128013349,0.380121937711867
233,2,60471,0.02037216150922,0.142998888216154,0.886794968288441
234,2,60478,0.0212092752307412,0.143161732339729,0.882309725282163
235,2,60786,0.0607184737544857,0.142894239229254,0.67115462911572
236,2,61035,0.0941655637595752,0.142832564838835,0.510150722427192
237,2,61071,0.0918281666463865,0.142188150676759,0.518814543112545
238,2,61675,0.0210446151650916,0.142677320235671,0.882823190370105
240,2,62939,0.0501339829116473,0.14241008904248,0.725018671614996
241,2,63527,0.0392519198347449,0.14295447636695,0.783802350556093
242,2,63857,0.0474266603681173,0.142980718344008,0.740312877087672
243,2,65527,-0.0118781495748361,0.14253013775453,0.933630174460194
247,2,67976,0.0796229394095658,0.144522357750139,0.582024307305165
250,2,72389,0.194207066983451,0.143320582165164,0.17626697872018
251,2,72392,0.151967881562278,0.14444363822974,0.293477362247975
252,2,73646,0.0874705953313425,0.141627413017144,0.537230245535677
253,2,74564,0.115233387475113,0.141292620493651,0.415298629236069
254,2,74739,0.158522122598722,0.141639615686145,0.263818614998878
257,2,80873,0.243098930439348,0.141639458778461,0.0869804045884042
258,2,81501,0.227350975926022,0.141689744598059,0.109482933828529
259,2,83526,0.238664193810562,0.141415544601254,0.0923559525759919
260,2,83845,0.245442028306964,0.141518189214393,0.0837290173520678
263,2,84447,0.227502512415319,0.143424144094353,0.113584332487128
264,2,87391,0.272952066974243,0.140744503782644,0.0532558910150333
265,2,87562,0.318003274200139,0.140836962604911,0.0245588117124798
266,2,87849,0.304032844608237,0.140910811226132,0.0316310751170099
267,2,87878,0.270886205043284,0.141714889694407,0.0567514949361578
269,2,89785,0.181560893588284,0.142134174115126,0.202303788427639
272,2,93721,0.260582813928453,0.141353309531301,0.066096179159337
273,2,93952,0.166243372401338,0.141349167479946,0.240340070817497
274,2,95085,0.264247588016579,0.141124397765134,0.0619716343881815
276,2,107124,0.15383835749749,0.141657613215746,0.278225686212751
277,2,111645,0.28387156521213,0.141178741606726,0.0451145829067058
278,2,111916,0.271407129412601,0.141584583958951,0.0560543859401917
279,2,111931,0.284844247896195,0.141728653750401,0.0452143869566036
280,2,111999,0.291118017421187,0.141177616251619,0.0399325831490112
281,2,114528,0.209562668117666,0.142406515801643,0.142025071083307
282,2,116024,0.240464647705997,0.142609138168016,0.0926447469995828
286,2,120090,0.0692777092195873,0.142569135186112,0.627322816232221
287,2,120291,0.144558983311919,0.144042388801922,0.316265444400322
288,2,120726,0.120920391599328,0.143269839399706,0.399238474592237
289,2,121716,0.153342984706208,0.14301875446164,0.284368077976567
290,2,123100,0.13767200540226,0.14326177884961,0.337218942766835
291,2,124677,0.0780852008609017,0.143191142974154,0.585876847872653
293,2,127887,0.101438381988484,0.144132522624961,0.48203032169776
294,2,128935,0.0689086156501313,0.144050575661221,0.632687249512317
295,2,129053,0.0839125611445068,0.144466869815851,0.561716952275304
296,2,130040,0.0639645394769096,0.145378209602695,0.660215703321352
297,2,130976,0.0280379689748357,0.144225887093127,0.845972040542233
298,2,132199,0.0494577444539029,0.144878192926034,0.73302465752244
299,2,133355,0.132134874826753,0.145712683784573,0.365121669061245
300,2,133435,0.165759811597225,0.145931100649383,0.256778537514016
302,2,135183,0.109478170292152,0.146162416335508,0.454345623094495
303,2,135402,0.121157341414975,0.146114192417288,0.407553705338837
304,2,135898,0.156430139777367,0.146796150271569,0.287319992461283
305,2,135912,0.166380166460006,0.146873956460104,0.25806322969496
306,2,135925,0.181207465143671,0.146156265732159,0.215865523208159
307,2,136002,0.153243123652554,0.146137109808686,0.295067854295937
308,2,136173,0.10751287694033,0.147288935238049,0.465907687092318
310,2,138318,0.155109669979197,0.151066096522802,0.30523328766257
311,2,138695,0.167328569002167,0.148431521782018,0.260376463581647
312,2,138818,0.150073897274594,0.148210689194335,0.311958487373662
313,2,139728,0.146962017493317,0.147953059272228,0.321243357496158
314,2,140174,0.152393626873642,0.147937492083832,0.303658144663059
315,2,140863,0.141899236590202,0.147907052562572,0.338023412524368
316,2,141152,0.160239112341516,0.148271849124877,0.280563184064321
317,2,141292,0.173261363327273,0.147160417036185,0.239843490656593
318,2,141545,0.151517984816888,0.147947707087752,0.306474220308001
322,2,146723,0.255606861712822,0.147273054588784,0.0835075350611393
323,2,147946,0.234241049973538,0.148733289130583,0.116173756004414
326,2,151397,0.171957153424794,0.149347867818401,0.250352423652195
327,2,153035,0.334417186875114,0.146924968596785,0.0234379375785834
328,2,153228,0.236301502411849,0.148547650441635,0.11256198724498
329,2,153455,0.246752440886457,0.14962906527719,0.100017904707588
331,2,153815,0.241389347740381,0.149075429791709,0.106288016665189
332,2,154160,0.313964112233447,0.147114232367306,0.0335189916398274
333,2,154235,0.255353337535552,0.148919854430172,0.0872773365070596
335,2,159870,0.213264882009769,0.145319241040267,0.143113847487936
336,2,161229,0.172064592146743,0.147715566866358,0.244871452243654
339,2,162696,0.262351115367305,0.146699317536753,0.0745755190309389
340,2,163284,0.284312850377133,0.144620080984453,0.0500901748100518
341,2,164166,0.287048813665305,0.145962343097048,0.0500129787813984
342,2,165270,0.187335595654605,0.145183564677635,0.197778548460785
343,2,165675,0.167874677100643,0.14766047377294,0.256352709974672
346,2,168062,0.163181637845345,0.146343783262817,0.265584609088406
347,2,168518,0.1598647105162,0.145513322749423,0.272680009721321
348,2,168980,0.195647908214502,0.145320062145061,0.179061873709196
349,2,169651,0.173392362277484,0.145469433330287,0.234081360462938
352,2,170725,0.186283421092988,0.145684347112055,0.201850354548773
353,2,171254,0.19743274418797,0.145879662895359,0.176795610373437
354,2,172242,0.00901994799771078,0.144527986313041,0.950271894014396
355,2,173254,0.108038619376782,0.143305944483768,0.451410723871454
356,2,173340,0.133442339143917,0.143227920458903,0.352139581688993
357,2,173385,0.109577636874527,0.143417440584404,0.445349743869238
358,2,173973,0.134983615142708,0.142974277316643,0.345758561012802
360,2,177341,0.16055774835382,0.142410737712044,0.260327627125239
361,2,180314,0.197860740871992,0.142325694674291,0.165345027440333
362,2,180339,0.186297297666693,0.142731322574501,0.192664436031698
363,2,182758,0.198201866947275,0.142171376552586,0.164162691034987
364,2,183619,0.111412491659476,0.143000713191261,0.436440171761062
367,2,187176,0.0718066481567825,0.143852048165707,0.617970464227557
368,2,191066,0.0692491167578937,0.144931693319017,0.633084591699289
371,2,191599,0.0379206597538308,0.142955494306691,0.790962474179788
373,2,191763,0.00682082316010613,0.143535519525264,0.962125578924942
374,2,191959,-0.0490625452599985,0.143161942476165,0.732023160339254
376,2,195759,0.0693198589938634,0.14436808405092,0.631410634166222
377,2,196912,0.0937782015759274,0.141991637053275,0.509396625965564
379,2,198110,0.0568490807897572,0.142898748476398,0.690997668463563
381,2,198805,0.119515315704156,0.143405406214644,0.40517780796765
382,2,198891,0.0935926628001945,0.142341144904691,0.511272804803793
383,2,199248,0.125526688992269,0.142597130281776,0.379301660069264
384,2,201782,0.0597475706491897,0.142542666946657,0.675357293143054
385,2,203285,0.177785863303478,0.141709784134394,0.210462317546135
386,2,203783,0.164146087099442,0.14144999143606,0.24664856618194
387,2,204179,0.161240710608443,0.141803008570807,0.2562780322943
388,2,205406,0.125549954964629,0.143366410899479,0.381773509918928
389,2,205834,0.152283245517428,0.142604503105719,0.286308338603872
391,2,207192,0.145206153923173,0.142491653650884,0.308877014944392
392,2,207561,0.147836760604028,0.141852270267079,0.298037663172782
393,2,208682,0.0998514196855156,0.141731728730419,0.481579751723701
394,2,210102,0.126936736907821,0.142037032294972,0.37209793094219
396,2,214801,0.124185717846232,0.142037146889383,0.382539217805934
397,2,215016,0.112078241667664,0.141984467856032,0.430425811279838
398,2,218876,0.0666457734507461,0.143535096914442,0.642706931439195
399,2,227511,-0.0123811172749906,0.144593650317781,0.931811496740715
400,2,230378,0.0266612525457468,0.14276591236875,0.851965477671986
401,2,231943,0.0291670039725769,0.143173885767361,0.838691774168829
402,2,232156,0.0434489517050792,0.14310492529698,0.76159929680312
403,2,232789,0.0603188073981224,0.142580669727552,0.672516107194896
404,2,238524,0.046747054386831,0.142795836472016,0.74358220492986
405,2,241518,-0.0485561964311142,0.14403418358555,0.736229968840665
406,2,250396,-0.123456344613824,0.142924360042012,0.388290904824487
407,2,250466,-0.0798394721158075,0.142961659645407,0.576879097687007
408,2,252305,-0.100736216873884,0.143303643666943,0.482546236076037
409,2,254571,-0.0406523781204989,0.145401969521659,0.77995877323904
410,2,254742,-0.113791514133936,0.145160463255988,0.433623542010004
411,2,254908,-0.0626827147560814,0.146358516738579,0.668707035465215
413,2,255862,-0.103566510360164,0.1454102261047,0.476788639363307
414,2,255975,-0.120019521192815,0.144848521313626,0.407898339569034
415,2,258311,-0.247797864602531,0.141983945506401,0.0818110273237065
416,2,259284,-0.186057627035373,0.142732208192778,0.193238814955227
417,2,266330,-0.134298805418049,0.14351261838725,0.350016995534924
418,2,267100,-0.203778725771494,0.143270091430623,0.155810698088097
419,2,268086,-0.147551168519179,0.143475748456042,0.304463530573792
420,2,274614,-0.0707960829898674,0.142767793940476,0.6202857428294
421,2,274729,-0.116901292714602,0.143463803335087,0.415708320903953
422,2,275746,-0.015872563239732,0.14353349244775,0.912008773543131
423,2,277029,-0.0177565247325904,0.142865837328789,0.901157904874844
424,2,277741,-0.0507233960530544,0.142899551893324,0.722832735065987
425,2,278218,-0.0487782183173073,0.142643281240285,0.732584898864618
426,2,278379,-0.0820846393522395,0.146132252504565,0.574666847101088
427,2,279910,-0.0441206644976355,0.142597474744144,0.757194457272794
429,2,283431,-0.109703502221075,0.144587723451436,0.44851848672015
430,2,283573,-0.0821915280595198,0.142902798068037,0.565551609872779
431,2,286762,-0.0658235993192575,0.143292880291731,0.646255504842484
432,2,287187,-0.066368403877186,0.142623167343397,0.641974239448593
433,2,288379,0.0173801348043358,0.141582716900217,0.902370137413096
434,2,294941,0.0183715306678563,0.141667062130067,0.896892652200226
439,2,297610,-0.00482725587367669,0.142387266318881,0.972974220295808
441,2,299680,0.12700028877823,0.141787967465476,0.371020346974325
442,2,299708,0.147912356466035,0.142030391912017,0.298396434593175
443,2,299759,0.109028895324836,0.141647643142669,0.4419813014322
444,2,300111,0.100759309068616,0.142656215769191,0.480462167788471
446,2,301710,0.133199351007555,0.141627150463809,0.347607837786825
447,2,303446,0.124834942525636,0.142542902703231,0.381750056884791
448,2,303854,0.0983779348938245,0.142628956825379,0.490806306694713
449,2,304472,0.094248805394718,0.14143004515891,0.505591547414576
450,2,304691,0.0490129372211151,0.143788050787589,0.733404734406699
451,2,308097,0.18560440835913,0.14195253298702,0.191890377777958
453,2,309402,0.0698169206338915,0.141381287584529,0.621740357013787
454,2,310030,0.0751143409040963,0.142168500312179,0.597590316170907
455,2,310113,0.06301087055096,0.141788319308399,0.657025016550839
456,2,310972,0.0218565572260666,0.142038583353954,0.877794173020816
457,2,312659,0.110918005851594,0.141369089220636,0.433215088940112
460,2,318265,-0.0405283338351792,0.143314848814053,0.777501818111609
461,2,318379,-0.0634261885100303,0.143716096797873,0.659244489800861
462,2,321266,-0.065579080003089,0.142750853340319,0.646233052391169
463,2,322957,-0.134319368143233,0.141338288895002,0.342589935760041
464,2,325221,-0.135340964260556,0.142113408332009,0.341573776740128
465,2,332691,-0.191782469454233,0.143382367879718,0.181901159844055
466,2,333006,-0.161974961132028,0.143203683529516,0.258788861035624
468,2,335046,-0.138636654842321,0.141833548671801,0.32901073440882
469,2,335049,-0.142376262439513,0.142427878011309,0.31817065465402
470,2,335995,-0.188759506456492,0.141467204570247,0.182966073173624
471,2,336060,-0.197470275370734,0.141242014281621,0.162961247639874
472,2,338292,-0.194195044612139,0.141245938668943,0.170043256668642
473,2,339568,-0.25238653734836,0.141199379143294,0.0747229026635096
474,2,340466,-0.238286477440737,0.14250171924442,0.0953777367082226
478,2,348480,-0.272445346133462,0.140881529149834,0.0539292726977826
479,2,350086,-0.349254784938501,0.140407347834639,0.0133276824361384
480,2,351083,-0.311746624773173,0.142500186935448,0.029347300243414
481,2,351335,-0.332576605463921,0.140741576479697,0.0186677338845394
482,2,351417,-0.297010560577359,0.140944220794228,0.0357972225480421
483,2,351450,-0.362725319948609,0.140666268676678,0.0103238759217803
484,2,352302,-0.296187868900995,0.142235408099275,0.0380276303517494
485,2,352469,-0.318399181428945,0.140641966336674,0.0241867130447971
486,2,352562,-0.310693424380193,0.141273712215826,0.0285095478350797
487,2,352944,-0.310967816617323,0.140858917137371,0.0279109991953679
490,2,355266,-0.334116897923974,0.140708674520275,0.0181053524453082
491,2,358277,-0.312835127199739,0.140869748050068,0.0270028129882498
492,2,358926,-0.267103503585118,0.141345946095078,0.0596152980852561
493,2,358948,-0.274334611544658,0.141351953334665,0.0530794029498834
494,2,359515,-0.287175813261029,0.141065029445194,0.0425198611646102
495,2,363190,-0.0885601195068173,0.143201574694702,0.53669089293622
496,2,363588,-0.133369937409824,0.143669134415156,0.353879500549244
497,2,363888,-0.107477406402986,0.142495205362993,0.451200289609405
498,2,363954,-0.0587879846618189,0.14200888000277,0.679144555527647
499,2,364199,-0.0563073009184515,0.14181870317118,0.691579968565417
501,2,365981,-0.0841748029133709,0.144640959178729,0.560967187317883
502,2,366047,-0.0773377392888015,0.142044467226016,0.586467715765172
503,2,366936,-0.049583363168317,0.143715198045756,0.730291374726644
504,2,369530,-0.0886462775665407,0.141789805513699,0.532247020975326
506,2,369931,-0.0142038849832033,0.142839514691289,0.920845795365001
507,2,371033,-0.089638484606639,0.142382389003501,0.529388698000989
508,2,372919,-0.0967532437965378,0.141753498381045,0.495341594676089
509,2,373518,-0.0213766722670151,0.141761896744151,0.880225302412174
510,2,376157,-0.0894610415646874,0.141999528145152,0.529095998646278
511,2,376172,-0.0862780184358894,0.143032663835991,0.54675968225294
514,2,381433,-0.140509826572498,0.142807312587365,0.325832671980836
515,2,381922,-0.0331088796306084,0.144102919404881,0.818412460129962
516,2,382146,-0.0932840547611469,0.141858775687241,0.511234060449405
517,2,384206,-0.0442008325075662,0.142368061807446,0.756387756847634
518,2,384955,-0.0938412376727281,0.141982513313172,0.509084996644796
520,2,387301,-0.0409987510589206,0.142776844856591,0.774163915062559
521,2,388313,-0.0548586352036209,0.141915602193855,0.69931623746109
524,2,390138,-0.0338602274794539,0.142376092460511,0.812156803360761
525,2,391233,0.0130810949327556,0.143177154405757,0.927255979745671
530,2,395606,-0.185580081089484,0.142004770363422,0.192111622607292
531,2,395726,-0.189543639249267,0.141937786491226,0.182606093792797
532,2,395853,-0.190559217879202,0.142340200164701,0.181510670926425
533,2,396484,-0.164521699003791,0.141800220765954,0.246736884268334
534,2,396705,-0.160111446333544,0.141745827270746,0.259425591479327
535,2,398759,-0.16141090159085,0.142904727862577,0.259453877248588
536,2,400386,-0.149928711777216,0.142139898008884,0.29223966022668
537,2,400847,-0.149176979078628,0.142010814863846,0.294224309804562
538,2,401130,-0.125136485822369,0.143381369048432,0.383391118319564
539,2,401143,-0.127783841395932,0.143089899216019,0.372448493389895
540,2,401979,-0.0515774937228298,0.143136407146616,0.718809858600872
541,2,403598,-0.0674752039406977,0.142359195395974,0.635808236134956
542,2,404844,-0.067269928994727,0.143950730062367,0.640564875510393
543,2,405100,-0.0989750826320286,0.142579875195238,0.488030375566245
548,2,406181,-0.0947492944615008,0.142680445814067,0.507081297636686
549,2,406688,-0.0406765444677817,0.141929124415457,0.774588598703675
550,2,407621,-0.136892102785849,0.142924215670681,0.338821640402828
551,2,409016,-0.060938562473752,0.14450660311524,0.673500042127187
552,2,410647,-0.103295566541869,0.142330074123934,0.468475008134642
554,2,419803,-0.173705348872774,0.143138041251047,0.225730487237969
555,2,419943,-0.118848128512485,0.144144339634377,0.410207870974256
556,2,422349,-0.186753165498575,0.14216630864024,0.189825669311443
557,2,425467,-0.123297637280261,0.14185004699202,0.38532227941218
560,2,429095,-0.0957743436248746,0.142751672734553,0.502712952879447
561,2,431266,-0.0473544451598299,0.142898245132641,0.740549753093691
562,2,431446,-0.0198709769130281,0.143493813292699,0.889940292676864
563,2,432524,-0.0238629921686407,0.142114184211374,0.866746922938921
564,2,434090,-0.0368611165224542,0.143415950143891,0.79731119980718
565,2,441927,-0.0155051856239984,0.141891654106421,0.913046605500503
566,2,446471,-0.0857101073700255,0.143561063315285,0.550870798397395
567,2,449325,-0.243214100166196,0.142205543702564,0.088089112483934
569,2,450017,-0.299344092643293,0.141105130980509,0.0345823578235333
570,2,451779,-0.278136856669393,0.141760676500249,0.0505458627004899
571,2,451784,-0.236552284979371,0.142490303871447,0.0977765050924423
572,2,453525,-0.274011427294031,0.14234509828857,0.0550351789538912
573,2,453768,-0.304784262136903,0.142357839924545,0.0329606886906454
574,2,454027,-0.267381254439585,0.141970219836273,0.0604732790855349
575,2,455029,-0.264432472157162,0.142061500246861,0.0635195193054941
576,2,455247,-0.253248409714125,0.141656012870364,0.0746707560227979
579,2,455756,-0.33613390936439,0.15182372138314,0.0274690963643915
580,2,457024,-0.287328741302701,0.142523348324407,0.0445559162113628
581,2,457298,-0.251397615558744,0.143131665818792,0.0798858397553791
582,2,460202,-0.416772173497883,0.142364174002491,0.00363850185679867
586,2,464424,-0.429970135441813,0.141496997608467,0.00255294282124704
587,2,465824,-0.327967368555296,0.143688384068761,0.0230546659698893
588,2,470145,-0.32096014053273,0.141655370365209,0.0240699050608738
589,2,470686,-0.330506856084608,0.141505979369707,0.0200695645965912
590,2,471144,-0.334548937799998,0.14172733042126,0.0187929660614252
591,2,471830,-0.311973572731406,0.141463911632616,0.0280755760666946
