SNP,Chr,Pos,Effect,SE,ERG11_PIS1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
88,1,113135,-0.00483441776876665,0.0513726100299361,0.925079165920942
89,1,114076,0.0223313046806842,0.0513595030957913,0.66397056590554
90,1,114628,0.0214102988237055,0.0514906113256965,0.677801876110532
91,1,116283,0.00276810598506955,0.0517894657842462,0.957404233080068
93,1,127853,-0.00520868881971404,0.0516925053836241,0.919795851542261
94,1,128302,-0.0273238138593066,0.0514741470593151,0.595873184478195
95,1,128704,-0.0136207261842416,0.0515408480214703,0.791725703822459
96,1,128911,-0.0151073519513807,0.0515453799312387,0.769626814715995
97,1,130267,-0.0709307764742746,0.0513887269199737,0.168374232258574
98,1,130271,-0.0678486597473029,0.0514618218539583,0.188215506720172
99,1,130613,-0.0463286192464237,0.0520120435957137,0.373681422972538
100,1,132012,-0.0675205974186623,0.0518355084525502,0.193562726875915
101,1,133231,-0.061840489325991,0.0514861289736149,0.230513933496789
102,1,137074,-0.0586468965077552,0.0514232055245215,0.254861509331388
103,1,137304,-0.0599929778223964,0.0514367477775494,0.244262485038037
104,1,139686,-0.0771985243604938,0.0514396480009634,0.134311746179056
105,1,149562,-0.0875750340111583,0.0515107536020944,0.089987088839823
106,1,150447,-0.109432103357529,0.0519695490035926,0.0359365730204737
108,1,154084,-0.0905986958540659,0.052234377729555,0.0837085579443771
110,1,157269,-0.0689813696860267,0.0513734101125193,0.180217449471137
111,1,160054,-0.0720125255701137,0.0518523072341805,0.165768927416685
112,1,166222,-0.0746108219719445,0.0514562050137338,0.147950065963024
113,1,166416,-0.0670054662545567,0.0513808178947032,0.193050907494087
114,1,167326,-0.0726677118905163,0.0516525114690654,0.160349504678271
115,1,168836,-0.0814445076365228,0.0513690742086795,0.113753276884142
116,1,171200,-0.0870004961227274,0.0514207772718477,0.0915412700863367
117,1,171431,-0.0984423753497166,0.0516862809510379,0.0576429656152136
118,1,173339,-0.105241010271142,0.051241923810164,0.0407305525312674
119,1,173845,-0.106721348038301,0.0511902580238807,0.0378058844495675
120,1,175121,-0.0834096703206808,0.0512102507985506,0.104253994070102
121,1,175281,-0.102200955703476,0.051157625942629,0.046509003667565
122,1,175315,-0.0971439641322004,0.0511692525396155,0.0584477927442419
123,1,175523,-0.102321107275578,0.0514336961081567,0.0474307605811178
124,1,175541,-0.0999517376613107,0.0512346780290897,0.0518644621350127
125,1,175653,-0.0985690166272781,0.0514061104425553,0.0559866447965264
128,1,175856,-0.105851909016864,0.0522231653965575,0.0434223281937906
129,1,175876,-0.0913380651294924,0.0514922372517894,0.0769546050458702
130,1,175989,-0.0944980459162022,0.0516243509967311,0.0680191125713872
131,1,176001,-0.0982525356023946,0.0518761399381002,0.0590445506631448
133,1,177692,-0.0656324219126426,0.0513110426653368,0.201698817974214
134,1,178191,-0.0580974870310813,0.0513879300133852,0.259005025545024
135,1,178224,-0.0656324219126426,0.0513110426653368,0.201698817974214
136,1,178960,-0.080600845599064,0.0516627704591227,0.11962425733928
140,1,183802,-0.0557656053838204,0.0513505842633691,0.278229754481691
141,1,183954,-0.0699543150844724,0.0516768058883897,0.176701759560611
142,1,184450,-0.0577938310413075,0.0512649246807158,0.260357615741665
144,1,184718,-0.0539800820952933,0.0515689535941207,0.295928593177596
145,1,185296,-0.0354666153938492,0.0513951609829975,0.490599235954283
146,1,185438,-0.0527575000549512,0.0513555342045321,0.304983001327177
147,1,185469,-0.0515878803667127,0.0514332331181948,0.316544640226713
148,1,185503,-0.058724181214361,0.0512780856166223,0.252897968213667
149,1,185705,-0.0650487398300632,0.0518319190165318,0.21031120050786
150,1,185749,-0.0691029832242186,0.0518170539668745,0.183196361950945
151,1,185806,-0.0507651604380327,0.0519465632817862,0.329111006369524
152,1,185879,-0.0642971474418411,0.0521559850109829,0.21847613418581
153,1,185916,-0.0565991356443153,0.0521574416571727,0.278591612742561
154,1,185941,-0.0636127825615005,0.0523626013670236,0.22523472920689
155,1,185954,-0.0685694135333882,0.0524984873448575,0.192361614744715
156,1,186055,-0.0618848367642808,0.0514696123428068,0.230031233543103
157,1,186896,-0.0708589838575061,0.0522846050743279,0.176202806342799
161,1,190132,-0.0151379594206009,0.0516340344158276,0.769558424712095
162,1,190148,-0.0171840477060482,0.051647797076091,0.739546182665796
163,1,190165,-0.00792756538679432,0.0520511207206811,0.879034614282583
164,1,190169,-0.0189189806161099,0.0519781672363739,0.716091322150558
165,1,190933,-0.091255430875243,0.0513370777725876,0.076334794062899
166,1,192149,-0.0267856317827781,0.0519683686104033,0.606580909028489
168,1,192303,0.067960582696754,0.0618717677959414,0.272774016964579
171,1,192795,-0.110008880611955,0.0511345761262768,0.0321258460083086
173,1,194187,-0.0554089430010141,0.0514268593130618,0.282023059502444
174,1,194867,-0.0192129401884743,0.0514731601137475,0.709178001475379
190,2,8314,-0.0361491506714085,0.0523196454433367,0.490064362222961
194,2,8498,-0.0264035533253476,0.0522594432783232,0.61370567852222
195,2,8651,-0.0303826217359125,0.0523022904267064,0.561675686322589
197,2,9812,-0.0188446562269379,0.0526286447688529,0.720506121803613
198,2,9932,-0.0163507798061737,0.0524235157226136,0.755302324604255
199,2,10135,-0.00908671038809333,0.0522277085944091,0.861978900422797
200,2,11616,-0.0291389727119211,0.0521514544517904,0.576695145609192
201,2,12133,-0.0123913031781013,0.0523777752000971,0.813123275723792
202,2,12194,-0.0136699240288434,0.0525794491242185,0.795026096086918
203,2,12359,-0.00747024542771757,0.0524292311015707,0.88678022758643
204,2,13061,-0.0221891657337056,0.0524135763228051,0.672299425694569
205,2,14298,-0.0115757371751112,0.0525886615402694,0.825906110678068
206,2,15222,-0.0205189742484023,0.0530938900247507,0.69938454847787
207,2,17986,-0.024807917590332,0.0521577999040374,0.634630783906885
208,2,19770,-0.0305021880588688,0.0525101506315202,0.561690822890281
209,2,19836,-0.023848486002546,0.052375529727362,0.649147167668101
210,2,19851,-0.0178931789389563,0.0525356702456893,0.733614072879478
211,2,21595,-0.0285867196953536,0.0523051583765456,0.585041941068306
212,2,22385,-0.0259854425672401,0.0523585333049356,0.619992966370594
213,2,23441,-0.0123472777126601,0.0528814256902562,0.815516368041355
214,2,24209,-0.0171301256585105,0.0524421188896818,0.744127543333221
215,2,24341,-0.0114642954121678,0.0525705636324357,0.827497132952626
216,2,26815,-0.0220916343556969,0.0524979368924347,0.674150215763458
217,2,28209,-0.0265425359511236,0.052509771969469,0.613538593419486
221,2,41245,-0.0631068834684293,0.0522193718754889,0.227665580877924
222,2,43214,-0.0601722543781077,0.0530791230420497,0.257717759026699
223,2,47104,-0.122607655950141,0.0512796898852417,0.0173276975960996
224,2,50915,-0.0912575811333055,0.0519746866023602,0.079988418124584
225,2,55834,-0.110220709712747,0.0516277031015665,0.0334562030006132
226,2,56422,-0.108145310388001,0.0517336035399987,0.0372944112473451
227,2,57715,-0.0942572071656851,0.0516381153149803,0.0687943182505906
228,2,59046,-0.0816886157107512,0.0519621118859186,0.116827760862442
229,2,59191,-0.0836954307268836,0.0516534055672249,0.106054882997154
230,2,59383,-0.0941961930781006,0.051617157208221,0.0688609988724715
231,2,59477,-0.0784610523352958,0.0524744621982617,0.135749526030792
233,2,60471,-0.118719008555128,0.0515440513070686,0.0218452941568634
234,2,60478,-0.116773214360621,0.0516163285347236,0.0242843607326706
235,2,60786,-0.115365045862929,0.0515392103577585,0.0258182868168947
236,2,61035,-0.128685221892352,0.051446016281402,0.0128238210428423
237,2,61071,-0.123552347121315,0.0512442895885744,0.0164170359864596
238,2,61675,-0.117753725150572,0.0514327925435702,0.0226418961797798
240,2,62939,-0.128283590203861,0.0512710448420813,0.0127988435166492
241,2,63527,-0.130266408897688,0.0514527956748893,0.0117821625798099
242,2,63857,-0.148064721923106,0.0513284606369716,0.00415905784731676
243,2,65527,-0.163616729694255,0.05102085068869,0.00146455578832433
247,2,67976,-0.119867200455594,0.0521151547394155,0.0220284711693717
250,2,72389,-0.0997187637009364,0.0519098007651173,0.0555367540712351
251,2,72392,-0.050482063292428,0.0524664863837624,0.336619162492368
252,2,73646,-0.0945530889115194,0.0512114865460671,0.0656818797416314
253,2,74564,-0.091588471574825,0.0511252511902343,0.0740771656086495
254,2,74739,-0.081977999158408,0.0513409205056269,0.111218896453725
257,2,80873,-0.0240916916994291,0.0516330057756406,0.641077637486481
258,2,81501,-0.0100461019834031,0.0516375520166348,0.84585691953019
259,2,83526,-0.023269578624901,0.0515453349634951,0.651950339806723
260,2,83845,-0.0250628910952027,0.0515919710519918,0.627417082912251
263,2,84447,0.00458548347176678,0.0522675674189423,0.930140264360404
264,2,87391,-0.00306811646397083,0.0513810637239729,0.952418023331136
265,2,87562,-0.00284690943303696,0.0515111270526716,0.955956338931905
266,2,87849,-0.00280493045988539,0.0515062549714928,0.956601033717217
267,2,87878,0.00444118067483652,0.0517272613512648,0.931628260457798
269,2,89785,-0.00534186065754882,0.0517327856746534,0.917816282304758
272,2,93721,-0.0329456493345651,0.0515475301946542,0.523151904611601
273,2,93952,-0.0185261227395019,0.0514203625758932,0.718847494168637
274,2,95085,-0.0445476525398136,0.0514469863463727,0.387136244003377
276,2,107124,0.0163301568760154,0.051519883777999,0.751455225381138
277,2,111645,-0.0116078091522518,0.0515565104702715,0.821994965591915
278,2,111916,-0.00476369644423001,0.0516811246643048,0.926611459834411
279,2,111931,-0.00111635011825305,0.0517607391422944,0.982805138673359
280,2,111999,0.000170956327513017,0.0515748971295717,0.997357113578328
281,2,114528,-0.0067421531141825,0.0518704486326941,0.89665579365467
282,2,116024,-0.0163243601512637,0.0519877674397013,0.753703582008747
286,2,120090,-0.00439775614120835,0.0517891463962063,0.932375865627988
287,2,120291,-0.011403890120021,0.0523784105802118,0.82777214487388
288,2,120726,0.0212588271394484,0.0520669905247706,0.683302755316759
289,2,121716,-0.0269268194685762,0.0520003898215884,0.604908525869556
290,2,123100,-0.0204064546047008,0.0520805700995481,0.695424166594363
291,2,124677,-0.0228819274866036,0.0520058773695611,0.660215545003313
293,2,127887,-0.0295856148300989,0.0523531207516386,0.572353461794475
294,2,128935,-0.0282244869965142,0.052305715651828,0.58980886491897
295,2,129053,-0.0387042427058154,0.0524461258152936,0.461016319086083
296,2,130040,-0.038390573752321,0.0527673731686925,0.467375171503816
297,2,130976,-0.0362373143271212,0.0523412736615473,0.489186710054183
298,2,132199,-0.0410244523169362,0.0525742314084201,0.435728499465538
299,2,133355,-0.0390325896982516,0.0529347516243911,0.461386153739066
300,2,133435,-0.0470243162747968,0.0530309499834898,0.37582614441928
302,2,135183,-0.0512391826663183,0.0530493295640208,0.334766451539837
303,2,135402,-0.0535565685684036,0.0530348092290561,0.313264570823173
304,2,135898,-0.0732953972274216,0.0532503218583593,0.169560662313956
305,2,135912,-0.070453617296912,0.0533007226813481,0.187086193949963
306,2,135925,-0.0759899395587931,0.0530364280583316,0.152803516448978
307,2,136002,-0.0758909622851093,0.0529969155543744,0.153032015304972
308,2,136173,-0.0606061357325062,0.0534293691844481,0.257428990781381
310,2,138318,-0.0967906903374433,0.0546977290971164,0.0776644386241164
311,2,138695,-0.0982006088289721,0.0537446084216428,0.0685181856540625
312,2,138818,-0.0921102694482637,0.0536757106802318,0.0870300230494694
313,2,139728,-0.094743675887172,0.053565669294963,0.0778010128860344
314,2,140174,-0.0971909039853762,0.0535532474297834,0.0703961536855284
315,2,140863,-0.110334889962432,0.0534591600797236,0.0397566397157226
316,2,141152,-0.110959537160371,0.053607910636031,0.0391947495190235
317,2,141292,-0.121527231417068,0.0531523354127796,0.0228228823404176
318,2,141545,-0.12058509183837,0.0534211279572109,0.0246028539807844
322,2,146723,-0.0866785814915962,0.0535097299221297,0.106154078489588
323,2,147946,-0.0596048269852608,0.0541073006664476,0.271384348298942
326,2,151397,-0.0520532815612643,0.0542650464849972,0.338093666712529
327,2,153035,-0.0516122417095045,0.0536739731745123,0.336914870759547
328,2,153228,-0.0417194860121968,0.0540908353378214,0.441053591339484
329,2,153455,-0.0526793046550862,0.0544728855028973,0.334169188439237
331,2,153815,-0.0497631121846096,0.0542711325427201,0.359802606653021
332,2,154160,-0.0586426515987585,0.0536757317406004,0.275342773453959
333,2,154235,-0.049628629341355,0.0542390208303209,0.360816948201431
335,2,159870,-0.0508926090156867,0.0528624178998036,0.336338511031804
336,2,161229,-0.0165386981434327,0.0537370148982501,0.758438053463131
339,2,162696,0.0130145102757665,0.0535084910025193,0.807973713973454
340,2,163284,0.0108538700069075,0.0528006940563515,0.837250760361804
341,2,164166,0.0244887394711342,0.0532781971125873,0.646058275804503
342,2,165270,0.0255529753023157,0.0528284473434181,0.628900645522488
343,2,165675,0.0290339741454131,0.0536970725272162,0.589055806875888
346,2,168062,0.0730126432104948,0.0530945690110457,0.169959114892531
347,2,168518,0.0686416180458722,0.0528055393687402,0.194485370900105
348,2,168980,0.073348694193084,0.0527624106186543,0.165353340667516
349,2,169651,0.06156440801778,0.0528302513389258,0.244674327857326
352,2,170725,0.052603655379784,0.0529520266645929,0.321185295664662
353,2,171254,0.0494503608217806,0.053046550706055,0.351866745893972
354,2,172242,0.0853151856789742,0.0522871820456059,0.103641745850383
355,2,173254,0.0572004437499107,0.0519927456431897,0.272011215005924
356,2,173340,0.0655101193460405,0.0519586420829675,0.20820899691068
357,2,173385,0.0702873252193977,0.0519890373023064,0.177252294110501
358,2,173973,0.0563092107711875,0.0518985298672837,0.278668001900632
360,2,177341,0.0188988610808327,0.0517981012962362,0.715437199063563
361,2,180314,-0.00565088385901291,0.0518243772639874,0.913233427708917
362,2,180339,0.00199552629609795,0.0519560728103305,0.969384133320046
363,2,182758,-0.000416298780027802,0.0517698468072705,0.993588553059435
364,2,183619,0.0182033958373486,0.0519646825884485,0.726320076302838
367,2,187176,-0.0159373937565506,0.0522497864096095,0.760528295634615
368,2,191066,0.0324637151639553,0.0526189536256262,0.537659758791557
371,2,191599,0.00773276827037606,0.0519162071702079,0.88168043240698
373,2,191763,0.0128806135789987,0.0521189524652981,0.804944504370664
374,2,191959,0.014215456935036,0.0519907768509071,0.784688231724582
376,2,195759,0.00244508064060052,0.0524425868861529,0.962839307238199
377,2,196912,-0.0216657128422032,0.0515816103387356,0.674720649312371
379,2,198110,-0.0280930482683979,0.0518821479001693,0.588519644785645
381,2,198805,-0.0383125089343896,0.0520873526174493,0.462497038786895
382,2,198891,-0.0343668743464678,0.0516888595612753,0.506561554693346
383,2,199248,-0.0480031926296962,0.0517763347166067,0.354494502014699
384,2,201782,-0.0289338727437526,0.0517527235638991,0.576462157968506
385,2,203285,-0.0209681386145012,0.0515628218096191,0.684509836675406
386,2,203783,-0.0252468780330618,0.0514462965835614,0.623913588075855
387,2,204179,-0.0133919235602542,0.0515834465820969,0.795310807138752
388,2,205406,0.00036079252007154,0.0521184030946096,0.994480554694342
389,2,205834,-0.00108273592095948,0.0518687517411948,0.983357536703072
391,2,207192,-0.0282670994020355,0.0517984368314517,0.585607658779281
392,2,207561,-0.0316823362162704,0.0515636644629787,0.539326079929225
393,2,208682,-0.0158074926842889,0.0514975666428671,0.759057773031141
394,2,210102,-0.00827235892538841,0.051635575736202,0.872809982290913
396,2,214801,-0.0215416892025662,0.0516222644035537,0.676716653405571
397,2,215016,-0.034751454314188,0.0515723759869307,0.500854951773438
398,2,218876,-0.0270441934041068,0.0521191823669505,0.604161641397502
399,2,227511,-0.0446697977996974,0.0524542337281116,0.395015888285313
400,2,230378,-0.0485485634909302,0.0517819495826592,0.349112787374288
401,2,231943,-0.0583968214997743,0.0519020451064705,0.26129614481958
402,2,232156,-0.0537344609715577,0.0518949647088115,0.301169229052273
403,2,232789,-0.0515476610719238,0.0517169517993883,0.319579977801919
404,2,238524,-0.0395872304425503,0.0518197394841243,0.445412634411239
405,2,241518,-0.0176965224241597,0.0523043175406812,0.735309857856068
406,2,250396,-0.0109668262177116,0.0519529024290227,0.832937528493711
407,2,250466,-0.00590760609646906,0.0519368811212918,0.909503907270042
408,2,252305,-0.0099457031794124,0.0520728115938087,0.848638462081083
409,2,254571,-0.00963059005504385,0.0528044325922889,0.855387465083501
410,2,254742,0.00379000504423732,0.0527588504229227,0.94277279997093
411,2,254908,-0.00925871200387068,0.0531599565021156,0.861834031864628
413,2,255862,-0.0143897145060496,0.0528364498623485,0.785516403311093
414,2,255975,-0.00566537372414466,0.0526503592461483,0.914371189022253
415,2,258311,0.00055656091060366,0.051781817231671,0.991430420426547
416,2,259284,-0.00982272922917515,0.0519535509007968,0.85014855090117
417,2,266330,-0.0193947750131274,0.052169369312276,0.710290460054977
418,2,267100,-0.00914913616986174,0.0521735054413633,0.860897459138091
419,2,268086,-0.0245459727158667,0.0521632234756225,0.638244960937302
420,2,274614,-0.014451082707926,0.0518568541089216,0.780659291381668
421,2,274729,-0.00994929867775313,0.0521435360605684,0.848787289843006
422,2,275746,-0.0256319602633122,0.0521056045375757,0.6230793373786
423,2,277029,-0.0286301524135796,0.051858858735357,0.5812440352532
424,2,277741,-0.02482969613937,0.0518847823168184,0.632551855293577
425,2,278218,-0.0322730231257436,0.0517793833613258,0.533503420457967
426,2,278379,-0.0317067653671425,0.0530631510025687,0.55053743328411
427,2,279910,-0.0344187212329735,0.0517572654637338,0.506482985951464
429,2,283431,-0.0235805392809945,0.052533195925057,0.653801366599895
430,2,283573,-0.0420260359364198,0.051869630761093,0.418357126609141
431,2,286762,-0.0319866489671032,0.0520228833864913,0.539045103186707
432,2,287187,-0.0331536758348948,0.051777807185671,0.522388634413662
433,2,288379,-0.0220637569171835,0.0514018409716397,0.668009996095963
434,2,294941,-0.0304387966701385,0.0514204951728914,0.554257345429787
439,2,297610,-0.00043226306787579,0.0517063984173815,0.993334522633794
441,2,299680,0.00761911662837828,0.0515455734453996,0.882574577014658
442,2,299708,0.0104278364794442,0.0516529129667035,0.840124612530108
443,2,299759,0.0137798444443436,0.0514756568009587,0.78908941854531
444,2,300111,0.0123353342403756,0.0518364203456463,0.812045102098578
446,2,301710,0.0125494006351279,0.051490355053098,0.807586686136375
447,2,303446,0.0163926472864636,0.0518116941243543,0.751894312486166
448,2,303854,0.00940593177574479,0.0518265592945151,0.856088213108031
449,2,304472,-0.00760695440716287,0.0513894158945604,0.882407000161209
450,2,304691,0.00334104235321442,0.0522232882999382,0.949025468743925
451,2,308097,0.00561960984471591,0.0516722593489136,0.91345871262344
453,2,309402,0.000665443161422294,0.0513587279391794,0.989669603045492
454,2,310030,0.00305568130770557,0.0516470300122212,0.95285440037727
455,2,310113,0.00789389443275186,0.0515015059499108,0.878268977518849
456,2,310972,-0.0315237009333243,0.0515541334718894,0.54128339863841
457,2,312659,-0.00441793422105584,0.0513807851623495,0.931527748901658
460,2,318265,-0.0249094230126132,0.0520321671374839,0.632426238132687
461,2,318379,-0.0108640068397119,0.0522000624762345,0.835253355123596
462,2,321266,-0.00316814073167446,0.0518535713719979,0.951315873407346
463,2,322957,0.0272724131112997,0.05137050664827,0.595824476991073
464,2,325221,0.0542727246311446,0.0515923208853738,0.293540432630295
465,2,332691,0.0334252285653924,0.0521691312533879,0.522127508972015
466,2,333006,0.0820287305098915,0.0519136761176103,0.114979868079255
468,2,335046,0.0490832751843419,0.0515086910968494,0.341286443817059
469,2,335049,0.041546618633625,0.0517469952680022,0.422584433091805
470,2,335995,0.0577153167707991,0.0514098995717099,0.262349215412115
471,2,336060,0.0676582203985985,0.0513060224973043,0.18811800156471
472,2,338292,0.0300027699743553,0.0514042087836213,0.559819344286373
473,2,339568,0.0325602776708511,0.0514773083007793,0.527458522973863
474,2,340466,0.020446346377388,0.0519410276471131,0.694080518995815
478,2,348480,-0.0169593970963415,0.0514218940082562,0.741740004022774
479,2,350086,-0.0375258667153682,0.0513934484124179,0.46577160173992
480,2,351083,-0.0268129376688329,0.0520773908499647,0.606968088486575
481,2,351335,-0.0166625893209792,0.0515037149087804,0.746491461078785
482,2,351417,-0.0261396083443485,0.0514844248859996,0.611967667365569
483,2,351450,-0.0167590955587439,0.0515524957406729,0.745307086789666
484,2,352302,0.00673591859069229,0.0519662135943005,0.896940022772447
485,2,352469,0.00727325508993352,0.0514405040631097,0.887641245508537
486,2,352562,0.00178399070644388,0.0516521175214953,0.972467201176525
487,2,352944,-0.0036117174159421,0.0515028609641253,0.944132652799956
490,2,355266,0.00188807442007252,0.0515031216733608,0.970777289146158
491,2,358277,0.0246200242618829,0.0514946797639245,0.632869203275089
492,2,358926,0.0105704451452848,0.0515840777048001,0.83775521928358
493,2,358948,0.0281136281678578,0.0515817905342566,0.58607699598721
494,2,359515,0.0212836204722325,0.0515135398914569,0.67973618018407
495,2,363190,-0.00243038667975944,0.0520300283894445,0.962769793652356
496,2,363588,0.0348409985378566,0.0522025322165343,0.504940151363979
497,2,363888,0.0308718312015084,0.051761122166909,0.551270992464879
498,2,363954,0.047601524781493,0.0515191694543307,0.356139568420849
499,2,364199,0.0413572265622973,0.0514642962387335,0.422163003145019
501,2,365981,0.0418339778958229,0.0525027199211834,0.426104862058168
502,2,366047,0.0467456711755335,0.0515434757444289,0.365069175981058
503,2,366936,0.0485484643217638,0.052133343343416,0.352367753323976
504,2,369530,0.0724423764177356,0.0513733686703416,0.159386120305339
506,2,369931,0.043854985944644,0.0518187303226464,0.397950200979272
507,2,371033,0.0786655071971923,0.0515638581123422,0.128006459568143
508,2,372919,0.0600166429733768,0.0514109866508191,0.243841066543711
509,2,373518,0.0572541911106003,0.0513906111978931,0.265995013552234
510,2,376157,0.0376782881445277,0.0515555098702891,0.465368087510649
511,2,376172,0.040720337521172,0.0519222360118596,0.433415714208688
514,2,381433,0.044382740857957,0.0518761592391731,0.392826073949952
515,2,381922,0.044052640524366,0.0522807010910697,0.400012868677803
516,2,382146,0.035932193219542,0.0515104553291451,0.485904792144024
517,2,384206,0.0299981273153445,0.0516817463892566,0.561988609584193
518,2,384955,0.0275670352310645,0.0515703619001643,0.593296262977518
520,2,387301,0.0366811740088842,0.0518170788336699,0.479476121816748
521,2,388313,0.0359407083156774,0.0515104385002845,0.485801371155382
524,2,390138,0.0303786046406203,0.0516811167965213,0.55703660744666
525,2,391233,0.0556482007950559,0.0519093425465946,0.284440396845807
530,2,395606,-0.000163893106407575,0.0516920153018877,0.99747204708358
531,2,395726,0.00639918076239387,0.0516720025146679,0.901510607045208
532,2,395853,0.00702018452106287,0.0518189346121722,0.89231332877984
533,2,396484,0.00259362746655126,0.0515910455292593,0.959933414574826
534,2,396705,0.0109962288231911,0.0515630082185954,0.83124876763396
535,2,398759,0.00375109251721534,0.0519875366681649,0.942520463746261
536,2,400386,0.0316333523810765,0.0516703457002061,0.540789764212986
537,2,400847,0.0174656754353077,0.0516417889364868,0.735407368336973
538,2,401130,0.0198932644578074,0.0521127059799043,0.702887326263011
539,2,401143,0.00895191693226208,0.0520179536443182,0.863463165992249
540,2,401979,0.00280850689674111,0.0519877051268802,0.956947781490217
541,2,403598,0.0045093447440627,0.0517120163190118,0.930561108125191
542,2,404844,0.0182746569158628,0.0522811933120352,0.726888238176134
543,2,405100,0.0286795905377216,0.0517890996157969,0.580082357705682
548,2,406181,0.0280055737862278,0.0518237053843737,0.589261417194945
549,2,406688,0.0313872328776717,0.0515188680203893,0.542758841078404
550,2,407621,0.0439961269975309,0.0519159187674,0.397318745001828
551,2,409016,0.0422167782637108,0.0524410321413306,0.421342337990259
552,2,410647,0.0349088208465757,0.0516907140171527,0.499901733043144
554,2,419803,-0.00550299032080792,0.0520864458061537,0.915919188872839
555,2,419943,0.00865290953839154,0.0523927350285673,0.868916710445441
556,2,422349,-0.00723074480185465,0.0517506810463402,0.888958775988917
557,2,425467,-0.0334253969322331,0.0515356315893871,0.517026350067385
560,2,429095,-0.0586668623707293,0.0517776213241005,0.257960378197757
561,2,431266,-0.0444560434318239,0.0518459810803007,0.391770473525268
562,2,431446,-0.0353418762668688,0.0520756022719582,0.4977949745818
563,2,432524,-0.00939853207918304,0.0516067892925342,0.85559455592024
564,2,434090,-0.0506644062740641,0.0520148946012001,0.330705397630899
565,2,441927,-0.0161054971315967,0.0515200841174164,0.754764466126886
566,2,446471,-0.0508987812941102,0.0520884839604112,0.329159136381431
