SNP,Chr,Pos,Effect,SE,ALO1_HYR1_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
95,1,128704,0.0100107343604375,0.0589168908490714,0.865176042504112
96,1,128911,0.0133854689151692,0.0589215140740386,0.820419518323498
97,1,130267,0.00287988499402048,0.0588976898134023,0.961029511111183
98,1,130271,0.00714844560193162,0.058966565879397,0.903578795205535
99,1,130613,-0.0028123521268571,0.059518656019847,0.96233941811009
100,1,132012,0.0280017817014315,0.059373806981764,0.637490530698782
101,1,133231,-0.0147684878942187,0.058965822619649,0.802378548427915
102,1,137074,-0.053816494097248,0.0588174878613946,0.360829660760529
103,1,137304,-0.0610416447128862,0.0588179992491112,0.300070957145332
104,1,139686,-0.0780459769259577,0.0588386231942292,0.185551090393823
105,1,149562,-0.0820382951811893,0.0589581701585065,0.164960375788639
106,1,150447,-0.112775321378424,0.0594732757115635,0.0587452637172154
108,1,154084,-0.0710195141023489,0.0598408176962197,0.236101757177102
110,1,157269,-0.0764842441057497,0.0587309422308192,0.193669071940488
111,1,160054,-0.103118611067627,0.0591772149205052,0.0822850091660485
112,1,166222,-0.0892785677103461,0.0587999247697361,0.12982253863256
113,1,166416,-0.0998829496803487,0.0586313314355956,0.0893403617653627
114,1,167326,-0.0956615393308987,0.0589870628963694,0.105752329662616
115,1,168836,-0.0917309014491613,0.0587232076025898,0.119162949471087
116,1,171200,-0.0820321076997397,0.0588523319796314,0.164235697124267
117,1,171431,-0.0815008728815302,0.0592238441345923,0.169647676332531
118,1,173339,-0.0886093343563162,0.0587316442106988,0.132266016683641
119,1,173845,-0.114070813411761,0.0585579520032229,0.0522074062266937
120,1,175121,-0.0484333365931454,0.0586985507876679,0.4098608153686
121,1,175281,-0.0617006472035259,0.0587132997594366,0.294032465492466
122,1,175315,-0.0607135897561568,0.0586976752588724,0.301683437423249
123,1,175523,-0.059663540561528,0.059034291216712,0.312871885953986
124,1,175541,-0.0613789524784927,0.0587876594034718,0.297163364132833
125,1,175653,-0.0703233194399443,0.0589459567268292,0.233665342287418
128,1,175856,-0.0508744972999352,0.0599786657854535,0.396895870460954
129,1,175876,-0.0485299583468471,0.0590631860877251,0.411824057836289
130,1,175989,-0.0521620709185025,0.0592232785695702,0.379041731262788
131,1,176001,-0.0514343005264735,0.0595343422766174,0.388205649287469
133,1,177692,-0.0725446026471267,0.0586596185652734,0.217019032150326
134,1,178191,-0.0534437359655673,0.0587761367779632,0.363824800715281
135,1,178224,-0.0725446026471267,0.0586596185652734,0.217019032150326
136,1,178960,-0.0771332521753984,0.0591136909735163,0.192801088501551
140,1,183802,-0.0598444698547471,0.0587076169698405,0.308727988825823
141,1,183954,-0.082324740805848,0.0590596787280567,0.164217199333205
142,1,184450,-0.0487385364483349,0.0586461285674283,0.406500680267716
144,1,184718,-0.0462895547287549,0.0589855787357405,0.433120308955247
145,1,185296,-0.0302035492209559,0.0587645736256608,0.60759072782993
146,1,185438,-0.0397444716406629,0.0587512629076106,0.499174439774958
147,1,185469,-0.0411588496338358,0.0588334078369306,0.484648522515303
148,1,185503,-0.0565511695808046,0.0586447151172613,0.335555062588451
149,1,185705,-0.0458204254338155,0.0593281005912293,0.440440221035415
150,1,185749,-0.0460147474660253,0.0593276745344253,0.438502466617671
151,1,185806,-0.0168014962891748,0.0594507652655729,0.777639962078157
152,1,185879,-0.0693242513063601,0.0596307502566156,0.245793912188048
153,1,185916,-0.0523897763483924,0.0596524874529321,0.380405632571923
154,1,185941,-0.0591305087785958,0.0598951342168208,0.324204159990746
155,1,185954,-0.0662423591709203,0.0600495083981977,0.270722573464473
156,1,186055,-0.0409814496039053,0.0589120269500158,0.487113212547157
157,1,186896,-0.020748316007818,0.0599087206762137,0.729299448242503
161,1,190132,0.0504284113999245,0.0589661191490867,0.393015002051189
162,1,190148,0.0444153611325853,0.0589976333540489,0.452052068129874
163,1,190165,0.0444530715388181,0.059451630399617,0.455127905443756
164,1,190169,0.0404877179988655,0.0593854098209828,0.495825847157144
165,1,190933,-0.0130048226957963,0.0589385348754667,0.825492066779323
166,1,192149,-0.0239164322686894,0.0594108601021969,0.687515651977855
168,1,192303,0.125365607150734,0.0705279918898832,0.0763419967879224
171,1,192795,-7.73656439856385e-05,0.0588310145650563,0.998951486155446
173,1,194187,-0.0267603418183284,0.0588625252536744,0.649658897442722
174,1,194867,0.0199623339616686,0.0588381196713404,0.734603926915279
190,2,8314,-0.0520386432653375,0.0597799672119219,0.384617136912998
194,2,8498,-0.0470969721176533,0.0597038528502972,0.430733184672212
195,2,8651,-0.051956221957665,0.0597484427939921,0.385119294720641
197,2,9812,-0.0237506374795542,0.0601545152251931,0.693208888860024
198,2,9932,-0.013576930071219,0.0599263002234506,0.820896678125872
199,2,10135,-0.00828132893123845,0.0596995170164534,0.889753002800755
200,2,11616,-0.0351218808328564,0.0596084719839022,0.556097592289919
201,2,12133,-0.0185585406411137,0.0598667150608399,0.756745675510899
202,2,12194,-0.0307401782746712,0.0600841209476008,0.609237566301928
203,2,12359,-0.00822262259377582,0.0599290590139787,0.8909462424673
204,2,13061,-0.0166991423166527,0.0599196549745992,0.780644212594082
205,2,14298,0.00266317357212453,0.0601151279283848,0.964689347440604
206,2,15222,-0.0266765093324448,0.0606848979642749,0.660502658122265
207,2,17986,-0.0416460206707994,0.0595965696096677,0.485137813506543
208,2,19770,-0.0429660863240682,0.0600065476934405,0.474450347885305
209,2,19836,-0.0173900883615925,0.0598779761548049,0.771661314285503
210,2,19851,-0.0225444543244437,0.0600484769366189,0.707560559013483
211,2,21595,-0.02115446480943,0.0598018046805646,0.723742737418905
212,2,22385,-0.0338265189731084,0.059841922075717,0.572252893464266
213,2,23441,-0.0462865097654048,0.0604002587138156,0.443992323606659
214,2,24209,-0.0282959968829599,0.0599338044813011,0.637132269258757
215,2,24341,-0.010460444689933,0.060091951567124,0.861907113455686
216,2,26815,-0.0244167037892009,0.0600084464574636,0.684337005073319
217,2,28209,-0.0510750567914775,0.05998114287255,0.395058635047511
221,2,41245,-0.0385478622888997,0.0597772040614893,0.519437482586977
222,2,43214,-0.0539856551858013,0.0607141742757048,0.374513420435509
223,2,47104,0.00475015046931349,0.0590871324530262,0.935970808339687
224,2,50915,-0.00600218648103279,0.0596673706514438,0.919929774861256
225,2,55834,-0.0243178595501587,0.0593784048740092,0.682391473138632
226,2,56422,-0.0369992063005892,0.0594660935706973,0.534218634065752
227,2,57715,-0.0139568238370872,0.0592979053049037,0.81405967628143
228,2,59046,-0.0189896972275727,0.0595939820232417,0.75017943494251
229,2,59191,-0.00065639461736533,0.0592612786394479,0.991168843604332
230,2,59383,-0.00140325558889065,0.0592783083242623,0.981127354067502
231,2,59477,-0.00643209837505865,0.0601693021434158,0.914929040371429
233,2,60471,-0.0115205036448517,0.0593550269854575,0.846213278071621
234,2,60478,-0.0120312891798806,0.0594224787703574,0.83966568925433
235,2,60786,-0.0101177410535342,0.059325772761667,0.864678894631877
236,2,61035,-0.00484989219750132,0.059323376440346,0.934889087237141
237,2,61071,-0.0101926767460174,0.0590523291773305,0.863061513019837
238,2,61675,0.00532230354226426,0.059224157688065,0.928443789668671
240,2,62939,0.024837819588113,0.0591076809260516,0.674585480029672
241,2,63527,0.0220425572485876,0.0593327914361047,0.710482702973852
242,2,63857,-0.00690180171136767,0.0593570574446798,0.90749991964035
243,2,65527,-0.0252957546636051,0.0591471777119198,0.669148711624052
247,2,67976,-0.0192338559739246,0.0600059088808174,0.748754205381459
250,2,72389,-0.0110253017736899,0.0596416522843182,0.853445716561652
251,2,72392,-0.0253965810405372,0.0600348924433139,0.672530718045106
252,2,73646,-0.00114453434239994,0.0588189328547528,0.98448625345669
253,2,74564,0.0173697789301226,0.0586961923924574,0.767459957729741
254,2,74739,0.033319406922123,0.0588697883359138,0.571763705480313
257,2,80873,0.0401834614956991,0.0589982566211952,0.496257450168238
258,2,81501,0.0573741815326033,0.0589481300826296,0.33107097220774
259,2,83526,0.0408354084392012,0.0588955162907611,0.488543726046205
260,2,83845,0.0552459874872419,0.0589182883631484,0.349054452880948
263,2,84447,0.046740565062502,0.0596929794054993,0.434142635740391
264,2,87391,0.060601827147459,0.0586424893342408,0.302118793192909
265,2,87562,0.0630856161528494,0.0587839376801115,0.283924431439154
266,2,87849,0.0564064560516793,0.0587975816467402,0.338047658366196
267,2,87878,0.0588225320917445,0.059044221636291,0.319813351175645
269,2,89785,0.0494606414474925,0.059075132228095,0.403018649222217
272,2,93721,0.0457156671381019,0.0589049593167178,0.438214336423267
273,2,93952,0.0529617899900777,0.0587189353280434,0.367696198246334
274,2,95085,0.0354077922580776,0.0588384304545672,0.547706864549291
276,2,107124,0.0754921644734572,0.0587606730271556,0.19972568903547
277,2,111645,0.0415948948570497,0.058894010631111,0.480488001989411
278,2,111916,0.0413261721906986,0.0590335624552107,0.484360060872816
279,2,111931,0.0430697904497424,0.0591204305125695,0.466784810263929
280,2,111999,0.0415937209845398,0.0589108113538785,0.480625466936516
281,2,114528,0.0719918712316685,0.0591676961967986,0.224514952370073
282,2,116024,0.0649794174410834,0.0593319056386353,0.274182229196358
286,2,120090,0.0466699738632048,0.0591457550580694,0.430602384827239
287,2,120291,0.0498149795412545,0.059816130169733,0.405519618558144
288,2,120726,0.0466984508896386,0.0594770169759145,0.432891557393376
289,2,121716,0.000941201665695446,0.0594612984725802,0.987379905711965
290,2,123100,0.0255361182015283,0.0595278286722136,0.668201039594129
291,2,124677,0.0166939099029612,0.0594546805982332,0.779040739960624
293,2,127887,0.0244990501550122,0.0598547976268025,0.682561851002888
294,2,128935,0.0200385832540364,0.0598028934053419,0.737765914890911
295,2,129053,0.01472977616833,0.0599893493948812,0.806181144150738
296,2,130040,0.0268766329647081,0.0603436961543285,0.65630910446194
297,2,130976,0.0366613007737895,0.0598371922986714,0.540479681348553
298,2,132199,-0.0267399054888493,0.0601296410644711,0.656806049566099
299,2,133355,-0.00680894923520969,0.0605522622206335,0.910532527364336
300,2,133435,-0.014004507717635,0.0606796204805816,0.817608348766038
302,2,135183,0.0021072509865212,0.0607177050322548,0.972334024867652
303,2,135402,-0.00692868479625597,0.0607075165883367,0.909197851974349
304,2,135898,-0.034033531431783,0.06100370921522,0.577271206615297
305,2,135912,-0.0350338099831848,0.0610472059805315,0.566414033478168
306,2,135925,-0.0419253439970684,0.0607580448598855,0.490623855614812
307,2,136002,-0.0522623312002439,0.0606898037087473,0.389746264437413
308,2,136173,-0.0349922312627382,0.0611549853703856,0.567557909764566
310,2,138318,-0.0327204038449458,0.0627744665468375,0.602528194440623
311,2,138695,-0.0602380365280557,0.0616389609933189,0.329103715687181
312,2,138818,-0.0536150675997722,0.0615429754330578,0.384247449058594
313,2,139728,-0.0333966708583029,0.0614729548156039,0.587283909237725
314,2,140174,-0.0414989188334078,0.0614589711048112,0.499971923914846
315,2,140863,-0.0547533136847478,0.0614046584017547,0.37317179587973
316,2,141152,-0.0378025348116786,0.06161409462333,0.539916374933628
317,2,141292,-0.0502045565330329,0.061145327314618,0.412160892465487
318,2,141545,-0.0511357193760553,0.0614415746502317,0.405821626576898
322,2,146723,-0.0299702585097119,0.0613701694862374,0.625603596725866
323,2,147946,-0.066569003534565,0.0618518599145012,0.282543682781235
326,2,151397,-0.0735621088831677,0.0619846067459483,0.236112370189508
327,2,153035,-0.0807224035392862,0.0612816039352113,0.188613530911535
328,2,153228,-0.0694339219778897,0.061769843926848,0.2617451284838
329,2,153455,-0.0562150716477974,0.0622755139832256,0.367309493795045
331,2,153815,-0.0653596428649696,0.0620106403901245,0.292600648563024
332,2,154160,-0.0945355388989131,0.0612510625545483,0.123627149799048
333,2,154235,-0.0812082380326753,0.0619204086251035,0.190543317712855
335,2,159870,0.00933734452462542,0.0605013192717321,0.877435449345912
336,2,161229,-0.0229093230534909,0.0614199268608542,0.709376066739407
339,2,162696,0.0199045983575499,0.061158525246687,0.745026458092456
340,2,163284,0.0380545397038361,0.0603231506195407,0.528550290490936
341,2,164166,0.00711794773152108,0.0609163826445297,0.907047082550185
342,2,165270,0.0179716014902775,0.0603976895675113,0.766218276645932
343,2,165675,0.047429498236621,0.0613516304274517,0.439994504335275
346,2,168062,0.0752548419965704,0.0607198178526992,0.216028683680481
347,2,168518,0.0469073782830494,0.0604518276701542,0.438300184145404
348,2,168980,0.0580635144984147,0.0603956209620078,0.337016099604354
349,2,169651,0.0759092135638253,0.0603683119015454,0.209427503336474
352,2,170725,0.0990028355703334,0.0603815715672546,0.101975010247631
353,2,171254,0.099166876645429,0.0604792680860304,0.101961738590741
354,2,172242,0.0600947372416267,0.0599061950962605,0.316476935996433
355,2,173254,0.0364913134753955,0.0595001189673918,0.540074165373569
356,2,173340,0.04807405860743,0.0594695858363123,0.419415974093251
357,2,173385,0.0504199801432659,0.0595189573135709,0.39749956370443
358,2,173973,0.047045940418361,0.0593683687221471,0.428635703434374
360,2,177341,-0.000866244390217652,0.0592186693195342,0.988337309596237
361,2,180314,-0.0135629325827447,0.0592341580137302,0.819023683304289
362,2,180339,-0.00201244482365781,0.0593881203596864,0.972986954796494
363,2,182758,0.0636063626964478,0.0590783139676348,0.282374203877113
364,2,183619,0.0386938211142837,0.0593725497557023,0.515010859794412
367,2,187176,0.0252634696815653,0.0597165538978502,0.672511731457373
368,2,191066,0.084453187557585,0.0600101030830508,0.160213553235703
371,2,191599,0.0413761599811833,0.0593035136756593,0.485823078764162
373,2,191763,0.0232808748640695,0.0595665384130751,0.696152656917741
374,2,191959,0.0457586538136967,0.0593841320860573,0.441487004097314
376,2,195759,0.0458331052836858,0.0598947270216467,0.444647258062982
377,2,196912,0.00498545855346513,0.0589742004907431,0.932677993806558
379,2,198110,0.0155596599040514,0.0593224364424609,0.793251152272794
381,2,198805,0.0261313676816043,0.0595675245397884,0.661158306421975
382,2,198891,0.0296423566481793,0.0590985840319399,0.616279359158157
383,2,199248,0.0271913847945876,0.0592369793128495,0.646497149778561
384,2,201782,0.0427518544231919,0.0591380800320718,0.470210290273821
385,2,203285,0.0385182166031188,0.0589167350397467,0.513683207661658
386,2,203783,0.0367594697644417,0.0587929067801294,0.532219835857823
387,2,204179,0.0565202981247246,0.0588910090913145,0.337840922884714
388,2,205406,0.0374735748583404,0.0595402501731582,0.529505962993359
389,2,205834,0.0660042370227136,0.059184145482321,0.265508336753
391,2,207192,0.0566946898308906,0.0591559646956559,0.338520328288737
392,2,207561,0.0575731014607278,0.0588913926684899,0.328934328876393
393,2,208682,0.0925445790002198,0.0586654354941286,0.115576779602477
394,2,210102,0.104719765573997,0.0587601439180225,0.0755831848639479
396,2,214801,0.0849597664286721,0.0588476056083672,0.149703194438893
397,2,215016,0.0683473791487628,0.0588751335034789,0.246472282246576
398,2,218876,0.0335816093672122,0.0595704416728914,0.573296247218823
399,2,227511,0.0182498401790637,0.060011210087577,0.761225416555064
400,2,230378,0.00696800863513403,0.0592615501087713,0.906466849329616
401,2,231943,0.000340531957536694,0.0594326169535986,0.995431610484428
402,2,232156,0.00923023951376023,0.0594062261488328,0.876614537027941
403,2,232789,0.00859894398160532,0.059196123957264,0.884586967335411
404,2,238524,-0.00010381288717487,0.0592812009534608,0.99860373921227
405,2,241518,-0.0223042021917529,0.0597840597931382,0.709313263547936
406,2,250396,0.0036749216555173,0.0593878948484598,0.950693432834401
407,2,250466,-0.00665870710406435,0.0593661859726252,0.910757683480986
408,2,252305,0.0113744875513966,0.0595215271574819,0.848558114900706
409,2,254571,0.0254359943740499,0.0603454651183356,0.673641954793722
410,2,254742,0.0441123444474767,0.0602604227244852,0.464636913907271
411,2,254908,0.0228141646071991,0.0607546626330216,0.707504534321621
413,2,255862,0.00698826704502387,0.060399602221822,0.907955661339379
414,2,255975,0.0224052120860299,0.0601708641607261,0.709848415420816
415,2,258311,0.012420073823082,0.0591852290817833,0.833905104601635
416,2,259284,0.00829204934275773,0.0593865770238727,0.889033275159444
417,2,266330,-0.00916262450567773,0.0596415790836595,0.877990738498484
418,2,267100,0.00236809326180576,0.0596390923224561,0.968349116892158
419,2,268086,-0.00445886133946161,0.059643100714842,0.940448773597031
420,2,274614,0.0112807667219352,0.0592781605619704,0.849181688457546
421,2,274729,0.00932452887037793,0.0596033789598181,0.875773310544187
422,2,275746,0.00102861564454704,0.0595794000412994,0.98623526508127
423,2,277029,2.18188888069237e-05,0.0593025580671106,0.999706646226069
424,2,277741,0.00178033577337589,0.0593257639320533,0.976076445799742
425,2,278218,-0.00860009971732478,0.0592169181752664,0.884611812508158
426,2,278379,0.000867170385387417,0.0606841808880504,0.988606776700062
427,2,279910,-0.0117742386229858,0.0591945760256107,0.842449702320672
429,2,283431,3.29605802882327e-05,0.0600649045681249,0.999562471322591
430,2,283573,-0.018707634302004,0.0593360356147039,0.752733205836313
431,2,286762,-0.0134779452373776,0.0594919690452174,0.820904287353123
432,2,287187,-0.0243135778489698,0.0592045460721495,0.68156311016674
433,2,288379,-0.0214286262920632,0.0587588447027067,0.715562937354522
434,2,294941,-0.0901225961898073,0.0586091072613444,0.125020448469611
439,2,297610,-0.0860162834410145,0.0589251264907485,0.145246594024763
441,2,299680,-0.0355600529022142,0.0588902908973033,0.546340798346946
442,2,299708,-0.032181580287059,0.0590201264922763,0.585915958044586
443,2,299759,-0.0325767603504773,0.0588193778039788,0.580036252745574
444,2,300111,-0.024331998413935,0.0592419234384642,0.681525132405823
446,2,301710,0.0021708211849405,0.0588605951982367,0.97060095884193
447,2,303446,0.023409310888215,0.0592183521813835,0.692856581835321
448,2,303854,-0.00272951867631266,0.0592426388021596,0.963277681000912
449,2,304472,-0.00354065207423709,0.0587418996772283,0.951970938043562
450,2,304691,0.0124972106617441,0.0596901720719093,0.834281761177707
451,2,308097,0.00702642095571759,0.0590634870172195,0.905371650260547
453,2,309402,0.0208827372237806,0.0586947923608316,0.72221396844197
454,2,310030,0.0037791117506811,0.0590347932929924,0.948994524526706
455,2,310113,0.0109290137126562,0.0588675878176146,0.852822594205109
456,2,310972,-0.0235709997601337,0.0589465095130553,0.689493383126852
457,2,312659,-0.0117708308509251,0.0587277870253911,0.841259448832666
460,2,318265,-0.114035976835401,0.0591839645109947,0.0548063269169702
461,2,318379,-0.0818837928337065,0.0595112729114532,0.169713296369291
462,2,321266,-0.0844461822610082,0.0591005805012893,0.153930067797966
463,2,322957,-0.0598341931069652,0.058655811967405,0.308384489751694
464,2,325221,-0.0260255686121517,0.0590484256919213,0.659664095046832
465,2,332691,0.0207784173415749,0.0596560410841326,0.727819771052042
466,2,333006,0.0585241106302849,0.0594675873177957,0.325723370580992
468,2,335046,0.00980214670280436,0.0589500845091987,0.868032781278455
469,2,335049,0.00904901866797218,0.0592011305331554,0.878602222659257
470,2,335995,-0.0150944225271041,0.0588631212740394,0.797766208449121
471,2,336060,0.00188583692841393,0.058789247922307,0.974428039051501
472,2,338292,-0.0450035202234595,0.0587368129456721,0.444075688985351
473,2,339568,-0.0218742173831531,0.0588626657348698,0.71040288109213
474,2,340466,-0.0336535988754332,0.0593569050064585,0.571094737917857
478,2,348480,-0.0351981326038945,0.0587566995970028,0.549524561307891
479,2,350086,-0.0565779513170035,0.0587121586590272,0.335881269756402
480,2,351083,-0.0605982836205556,0.0594617019330468,0.30884654572595
481,2,351335,-0.0597194699209756,0.0587938974492701,0.310447622106729
482,2,351417,-0.0587190733808309,0.0587874455619284,0.318557865715622
483,2,351450,-0.0736075888030116,0.0588052468842522,0.211501418869256
484,2,352302,-0.021140396581474,0.0593904400604504,0.722085983154021
485,2,352469,-0.0277025187749767,0.0587819505602111,0.637734818435328
486,2,352562,-0.0314425835951219,0.0590170353984251,0.594527109246651
487,2,352944,-0.0408586563821273,0.0588302813072658,0.487814609876935
490,2,355266,-0.0563196437027106,0.0587940958154466,0.338762098265391
491,2,358277,-0.0522049451678875,0.0588141562897337,0.375346603555605
492,2,358926,-0.0475727894781424,0.0589120041650259,0.419909108189746
493,2,358948,-0.0265672626796366,0.0589681231069666,0.652600586426527
494,2,359515,-0.0531091643929094,0.0588286210242906,0.367259519278701
495,2,363190,-0.0261074884468734,0.0594565756420596,0.660856439918107
496,2,363588,-0.00194919969399338,0.0597073534048265,0.973975424957887
497,2,363888,-0.0148502427440937,0.0591897822208728,0.802043584227428
498,2,363954,-0.0331965118209119,0.0589333781683718,0.57359586008438
499,2,364199,-0.0379156930523948,0.0588451613604835,0.519780027906708
501,2,365981,-0.0427484434795211,0.0600237704160787,0.476816384447154
502,2,366047,-0.0256152915310116,0.0589693163329957,0.664275452657413
503,2,366936,-0.0257720145850505,0.0596481028901626,0.665956058195174
504,2,369530,-0.0421865982708076,0.0588443691846286,0.473898656751712
506,2,369931,-0.0455051693881081,0.0592416759469665,0.442924884856901
507,2,371033,-0.0273269662830088,0.0591158689031346,0.644178877956817
508,2,372919,-0.0003692314171862,0.0588783573562346,0.994999970169726
509,2,373518,-0.00474251977585338,0.0588443867364848,0.935810304201149
510,2,376157,0.0042484551360725,0.0589743639418814,0.942611656415319
511,2,376172,0.015098548718734,0.0593956616772733,0.799486828143
514,2,381433,0.0128338802942222,0.0593542636630724,0.828937201045882
515,2,381922,0.0304365112872089,0.0597972859363324,0.611073821018708
516,2,382146,0.00885866399481527,0.0589174134765805,0.880568593642866
517,2,384206,0.00918030874000658,0.0591006900140117,0.876647300206883
518,2,384955,0.0063238324030781,0.058970101059948,0.914661134903938
520,2,387301,0.022557014894214,0.0592590818508979,0.70369136690657
521,2,388313,0.0231159427997563,0.0589064528879161,0.694986342609197
524,2,390138,-0.0120011936069191,0.0590992579861062,0.839198545307669
525,2,391233,0.0361629041294111,0.059400009741808,0.543046595424446
530,2,395606,-0.0202057042300063,0.0590764762979036,0.732534690865369
531,2,395726,-0.0135927444866912,0.0590602400265041,0.818108127604645
532,2,395853,-0.00715162069424496,0.0592316545612904,0.903965793573952
533,2,396484,-0.0138533871898255,0.0589664517819273,0.814394037460616
534,2,396705,-0.0224762127976007,0.0589304581351105,0.703134209645056
535,2,398759,-0.0154224171386812,0.0594188260058214,0.795358828506661
536,2,400386,-0.02821915099519,0.059073750291969,0.633163970809543
537,2,400847,-0.0382077468064308,0.059003381227751,0.517695775153125
538,2,401130,-0.0315116722533665,0.0595558134612285,0.597060581709956
539,2,401143,-0.0494442293770299,0.0594030549713184,0.405773242530814
540,2,401979,-0.0317246614553596,0.059400501157408,0.593621870882686
541,2,403598,-0.0220622427945599,0.0590980972916714,0.709137635846948
542,2,404844,-0.0329737279690847,0.0597442896676623,0.581356299085499
543,2,405100,-0.00626198815992096,0.0592220054503408,0.915850667454401
548,2,406181,-0.0144129993566271,0.0592563235750274,0.807967412325147
549,2,406688,-0.0182749578067002,0.0589112707379877,0.756583136391574
550,2,407621,-0.0261452764036658,0.0593862277152013,0.660019532368657
551,2,409016,-0.0122390532535487,0.0599938858007315,0.83846714376638
552,2,410647,-0.00905985265057119,0.0591209666835686,0.87829449850448
554,2,419803,-0.0111472666016367,0.059535099975895,0.851581160915671
555,2,419943,0.00212594622931794,0.0598894239084537,0.971702819257598
556,2,422349,-0.0434522376041891,0.0591097300138195,0.462759732432274
557,2,425467,-0.032762132976048,0.0589168000608004,0.578512186015828
560,2,429095,-0.0484001503225377,0.059235650770326,0.414434922953541
561,2,431266,-0.061737738347747,0.0592328628166838,0.297991181466815
562,2,431446,-0.0488683469052893,0.0595067240167498,0.412072982635419
563,2,432524,-0.0103742692060133,0.0589890332625447,0.86049867669091
564,2,434090,-0.0522947281359982,0.0594700741761201,0.379812299272365
565,2,441927,-0.0345427228255437,0.0588691871088379,0.557732676605823
566,2,446471,-0.0525751670495154,0.0595542094731567,0.377938677055154
567,2,449325,-0.0262133683229099,0.0592548193931237,0.658482472335471
