SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
145,1,185296,-0.258563548159969,0.132862861979832,0.0524367267366309
146,1,185438,-0.274429409641076,0.132779023761065,0.0394804890857726
147,1,185469,-0.28852572633723,0.132888410864292,0.0305826599038565
148,1,185503,-0.284013082879519,0.132567719087066,0.0328448857109552
149,1,185705,-0.304661036250092,0.133940026091761,0.0235288699483491
150,1,185749,-0.289886276613087,0.134032888777327,0.0312275383350266
151,1,185806,-0.277782270794459,0.13428672378229,0.0393135999958899
152,1,185879,-0.289155663781325,0.134875761740149,0.0327262390929742
153,1,185916,-0.242661839117728,0.13507315821178,0.073266446956826
154,1,185941,-0.233012512807319,0.135714837076324,0.0868696074257686
155,1,185954,-0.237168771377369,0.136094151164767,0.0822600662369055
156,1,186055,-0.255950480459067,0.133255971065209,0.0555693636604404
157,1,186896,-0.276799400422791,0.135347115444616,0.0415853379698775
161,1,190132,-0.0275391436131371,0.13411240537886,0.83742192931637
162,1,190148,-0.0263188468210147,0.134153551692948,0.844578653246577
163,1,190165,-0.0453734141880514,0.135170217278967,0.737314530404558
164,1,190169,-0.0265732257079582,0.135015794431392,0.844085044591673
165,1,190933,-0.150797257760988,0.133687532828877,0.260093189225776
166,1,192149,-0.0630653117737685,0.134981473475936,0.640634627851724
168,1,192303,0.0501507926621061,0.16094581198607,0.755528116545937
171,1,192795,-0.0971437500612339,0.133574674320145,0.467547674652855
173,1,194187,-0.031823491709104,0.133774730099568,0.81210546688615
174,1,194867,-0.129127042730002,0.13353590155042,0.334214194680763
190,2,8314,0.0538305491612915,0.135946423815569,0.692367228812699
194,2,8498,0.0372671084576167,0.135762980408689,0.783860013228376
195,2,8651,0.0262478801379794,0.135897417794613,0.846956644567388
197,2,9812,-0.0508354363031939,0.136685338355094,0.710178699377772
198,2,9932,-0.0390960976788075,0.13615739240324,0.774174365833939
199,2,10135,-0.0357112903905462,0.135638480731499,0.792486161236735
200,2,11616,0.00333576936166324,0.135507698803052,0.980374508234133
201,2,12133,0.0055922077509506,0.13604619355253,0.967235257637183
202,2,12194,0.0101561001670748,0.136571527447775,0.940762321477152
203,2,12359,-0.0237010371472433,0.136167449190539,0.861919637290739
204,2,13061,-0.0239425003143797,0.136157307786088,0.860517015049095
205,2,14298,-0.0216060271274984,0.136587982476257,0.874402297867134
206,2,15222,-0.0168559116553927,0.137921882410136,0.902799504629022
207,2,17986,0.0318249046946371,0.135497227889622,0.814441975403095
208,2,19770,0.0150299386605515,0.136442361487979,0.912348290346805
209,2,19836,0.00412592169833248,0.136069668295439,0.975827286292128
210,2,19851,0.00825393774183281,0.136467531261492,0.951805345622661
211,2,21595,-0.0216687962217453,0.135899704687909,0.873407924992796
212,2,22385,-0.0188643627406929,0.136029489737839,0.889783302842551
213,2,23441,-0.00875031503436641,0.137353633858429,0.949240012445897
214,2,24209,-0.0553164625402833,0.13619161183884,0.684866416230507
215,2,24341,-0.0367548604093966,0.136531628748056,0.787929982955864
216,2,26815,-0.0316586740836413,0.136371604790168,0.816556003139193
217,2,28209,0.0243344183576586,0.136421757438862,0.858529727255101
221,2,41245,-0.106634426931003,0.135786036403739,0.432797316011785
222,2,43214,-0.192325085231414,0.137728110822271,0.163468106468326
223,2,47104,-0.0684387807911662,0.13420845679367,0.610409459798031
224,2,50915,0.0104974599222372,0.135575850070049,0.938326389010002
225,2,55834,-0.044696708700065,0.134929553875201,0.740644972567966
226,2,56422,-0.000112331377548958,0.135191788756557,0.999337504079657
227,2,57715,-0.0123194542464998,0.134744542612952,0.927204195783552
228,2,59046,-0.011957796322239,0.135426283740912,0.929690330996153
229,2,59191,-0.0212697828224491,0.134647608055238,0.874573686453502
230,2,59383,0.00763954322235505,0.134690531319029,0.954800945926228
231,2,59477,-0.0396824464656205,0.136701434957982,0.771768271929348
233,2,60471,-0.0545862765711782,0.134841257168779,0.685855899959517
234,2,60478,-0.0488205073094807,0.135001454510534,0.717845283276836
235,2,60786,-0.0628463586212005,0.134762932578796,0.641254425069897
236,2,61035,-0.0437252343225875,0.134774625331201,0.745802973042444
237,2,61071,-0.0311428258589094,0.134172996320676,0.816587475310383
238,2,61675,-0.0591129545611669,0.134532752266071,0.660644550155863
240,2,62939,-0.0305847100423223,0.134327065171879,0.82002033644699
241,2,63527,-0.043919760257822,0.134820922336661,0.744796176262787
242,2,63857,-0.0464810401682282,0.134849861855655,0.73053470337043
243,2,65527,-0.0619395680960138,0.134387468489919,0.64515213256762
247,2,67976,0.0242080323787413,0.136358031109657,0.859191676177614
250,2,72389,0.0626607858999426,0.135482137674409,0.644006180859117
251,2,72392,-0.00827664836039133,0.136443995433476,0.951664575402381
252,2,73646,0.0857133024310687,0.133569439927861,0.521475737469089
253,2,74564,0.130123381544033,0.133204982226478,0.329304599324547
254,2,74739,0.162849969061272,0.133542493970482,0.223483141962009
257,2,80873,0.217008789737653,0.133644580316575,0.105316328725045
258,2,81501,0.248854922231036,0.133464789796856,0.0630709192921823
259,2,83526,0.276195860783104,0.133103032093198,0.03870555091751
260,2,83845,0.299208629771264,0.13309022060652,0.0251823220111623
263,2,84447,0.322307720400513,0.134662709813518,0.0172126715137075
264,2,87391,0.383293739273079,0.131879164125215,0.00388694347124639
265,2,87562,0.389000877954738,0.132173651029775,0.00346432230686593
266,2,87849,0.385598293687732,0.132189070206883,0.00376006470736717
267,2,87878,0.370439465556857,0.132892975185474,0.0055990270904035
269,2,89785,0.33761054518713,0.133155604728217,0.0116608926261679
272,2,93721,0.353310963411971,0.132630381639395,0.00807878717732377
273,2,93952,0.326406751736033,0.132439097060425,0.0141930236530212
274,2,95085,0.343437446165417,0.132505224085353,0.0099417347256116
276,2,107124,0.315930217956695,0.132766038311235,0.0178620898085362
277,2,111645,0.353655790765873,0.13258282984642,0.00799548848364927
278,2,111916,0.331991341381155,0.133059854962589,0.0130500670506365
279,2,111931,0.347222992920342,0.133156898939424,0.0095043067285498
280,2,111999,0.351258136758872,0.132639404134795,0.00845490021942926
281,2,114528,0.29614517375789,0.133796072355111,0.0275085474509054
282,2,116024,0.370443938730879,0.133594537563268,0.00585086588388178
286,2,120090,0.281982986644612,0.133668376947879,0.0355988261449904
287,2,120291,0.282631723458227,0.13521229404946,0.0373075602651904
288,2,120726,0.287928732535043,0.134389538717698,0.032837300695335
289,2,121716,0.283235200694662,0.134263207133633,0.0356005219874943
290,2,123100,0.266829169542223,0.134545785930595,0.0481213617739401
291,2,124677,0.258805691911468,0.134402830887475,0.0549577047288189
293,2,127887,0.270824529309151,0.135267332959078,0.0460339892107385
294,2,128935,0.258677582805693,0.135205404968117,0.0565287037299038
295,2,129053,0.254357323497349,0.13564437765353,0.0615936176491581
296,2,130040,0.250753289429805,0.136499398843611,0.0670462012670927
297,2,130976,0.188392719954303,0.135663137223778,0.165805565728197
298,2,132199,0.205401509471078,0.136225714188289,0.132499430116158
299,2,133355,0.214433361722274,0.13711397078873,0.11873564849012
300,2,133435,0.200818603964583,0.137470579456117,0.144956665519299
302,2,135183,0.141763207609101,0.137755358211626,0.304140124757238
303,2,135402,0.165825210770988,0.137658353378692,0.229159276132684
304,2,135898,0.181026769158962,0.138337423627748,0.191525088363465
305,2,135912,0.186963599122392,0.138417746943143,0.17765039255253
306,2,135925,0.188559788680426,0.137781314261267,0.172012188971182
307,2,136002,0.161179830194028,0.137776156426487,0.242843597818504
308,2,136173,0.167058421612873,0.138734968836193,0.229336421019025
310,2,138318,0.200936976734045,0.142288462115103,0.158777790051617
311,2,138695,0.186461260830696,0.139892616449079,0.183428025622528
312,2,138818,0.164962425689513,0.139711399906196,0.238502156354792
313,2,139728,0.201408884049969,0.139324254461789,0.149173109050457
314,2,140174,0.176788361863689,0.13941888617984,0.205620291433028
315,2,140863,0.165384827899751,0.139401888894972,0.236266696083536
316,2,141152,0.137586231822838,0.139881439552759,0.325989936021268
317,2,141292,0.1765615566768,0.138747965793165,0.204020853683349
318,2,141545,0.197358740579714,0.139347913885541,0.15756887674345
322,2,146723,0.163340797825399,0.139220040030661,0.24148406063904
323,2,147946,0.223861230219947,0.140263851685452,0.111383419465055
326,2,151397,0.216096328753831,0.140651444797877,0.125337076298916
327,2,153035,0.168254789310932,0.139297113801173,0.227900403167801
328,2,153228,0.118527615623696,0.14046162666557,0.399328394740161
329,2,153455,0.128702398691403,0.14149873752979,0.363672199344714
331,2,153815,0.147107393059082,0.140903555791708,0.297186416836417
332,2,154160,0.137998416506132,0.13944899070535,0.323048563708389
333,2,154235,0.138225275503957,0.140844708399851,0.327066685781986
335,2,159870,0.10813564767955,0.137354046402231,0.431648138715801
336,2,161229,0.191802711290651,0.139210873137554,0.169142350793883
339,2,162696,0.227848968073648,0.138453984050323,0.100722661051563
340,2,163284,0.220227410124211,0.136640513327516,0.107914726549622
341,2,164166,0.153653786897738,0.138173905108371,0.266881208928208
342,2,165270,0.17255586121678,0.136944057460248,0.20848499938315
343,2,165675,0.132296643509702,0.139342157770636,0.343047791195685
346,2,168062,0.141767502607792,0.138060216968819,0.305192956299765
347,2,168518,0.107489176047064,0.137355483875316,0.43440902986429
348,2,168980,0.130698068133143,0.137233116177532,0.341555978096512
349,2,169651,0.142686643330394,0.137264649618578,0.299283588516
352,2,170725,0.156569141899198,0.137466937603203,0.255492772785324
353,2,171254,0.18762017722236,0.137580228004091,0.173526362160004
354,2,172242,0.0838333403639205,0.136238540507544,0.538725167548216
355,2,173254,0.0818925168860229,0.13519679731707,0.545084492321505
356,2,173340,0.0901309285902667,0.13516556872021,0.505323555265607
357,2,173385,0.0907719300174777,0.135288992380712,0.502692182547917
358,2,173973,0.130292370674718,0.134837391861973,0.334559334239683
360,2,177341,0.160142007098407,0.134285334030328,0.233846568810039
361,2,180314,0.065892510605865,0.134555017442159,0.624645552704974
362,2,180339,0.0553527287517734,0.134908605564346,0.681836281858985
363,2,182758,0.0584893313180256,0.134420790748367,0.663740384162434
364,2,183619,0.00819727228363298,0.134985601075414,0.951610984624631
367,2,187176,-0.033309426929868,0.135709624936207,0.806253508186674
368,2,191066,-0.0178720270461696,0.136732477172043,0.8960807684982
371,2,191599,-0.097988029687647,0.134740288635742,0.467563233286079
373,2,191763,-0.0649124280338473,0.135331135854764,0.631768869270913
374,2,191959,-0.128268123352403,0.134872243769439,0.342237680823753
376,2,195759,-0.0729607110607031,0.136149114411293,0.592373273491707
377,2,196912,-0.0656952163335315,0.133955778979482,0.624138129347576
379,2,198110,-0.0751134938249052,0.134745143665556,0.577574262449697
381,2,198805,-0.0740193163502038,0.135327745202415,0.584749508082446
382,2,198891,-0.0887078813877691,0.134247513847502,0.509185314153204
383,2,199248,-0.105207415704731,0.134520799872615,0.434685771376193
384,2,201782,-0.0953480773278223,0.134376049836621,0.478444486026888
385,2,203285,0.0261272331032812,0.133943281262976,0.845456697527677
386,2,203783,-0.00853911195768281,0.133661294229301,0.9490970029214
387,2,204179,-0.0128006853441643,0.133983759726403,0.923940861612779
388,2,205406,-0.027434765336273,0.135354226304689,0.839495167770489
389,2,205834,-0.0335020044378296,0.134701979378416,0.803728168263471
391,2,207192,-0.0540258846938418,0.134557089840027,0.688288358531731
392,2,207561,-0.0413740676901613,0.133974821372272,0.757640840487129
393,2,208682,-0.0557154950624904,0.13373462981176,0.677215200920098
394,2,210102,-0.0420710189198909,0.134094272919975,0.753902237227524
396,2,214801,-0.0719664525922623,0.134051871853412,0.591705792638924
397,2,215016,-0.0870329217154888,0.133949993410606,0.516281535160962
398,2,218876,-0.0942323367991458,0.135322818646835,0.486666568646201
399,2,227511,-0.114493978814646,0.136237962694771,0.401254672675275
400,2,230378,-0.124764095148896,0.134491759354953,0.354212138834974
401,2,231943,-0.14118007401301,0.134832437855394,0.295780033735028
402,2,232156,-0.137390833365694,0.134788089539101,0.308753941539337
403,2,232789,-0.124664916189679,0.13434456373383,0.354068024030655
404,2,238524,-0.139577029117361,0.134492592409895,0.300071394985778
405,2,241518,-0.171726902262325,0.135559188310351,0.20606062041512
406,2,250396,-0.0829140455400803,0.134868589178453,0.539098369713669
407,2,250466,-0.0810526330546947,0.134824115466997,0.548110528407787
408,2,252305,-0.0491257265676286,0.135225394454335,0.716607410576557
409,2,254571,0.0241082391107218,0.137144310196881,0.860561779506575
410,2,254742,0.00622762706955449,0.137026065904178,0.963775534722445
411,2,254908,0.02166422210292,0.138068336579629,0.875405943129413
413,2,255862,0.0548008204322074,0.137210424932103,0.6898455163096
414,2,255975,0.0832932026242605,0.136674053176763,0.542631818010669
415,2,258311,-0.0735358933595572,0.134430969025603,0.584713360153483
416,2,259284,0.00255640236970778,0.134940701847231,0.984895975418909
417,2,266330,0.0398885063017134,0.1355043545626,0.768647709331654
418,2,267100,0.0140172857227482,0.135509053526531,0.917671165899688
419,2,268086,0.00757886675402941,0.135520384936524,0.955433845374095
420,2,274614,-0.0249963060215743,0.134691040842562,0.852878732301449
421,2,274729,-0.0458224969344125,0.135412390844987,0.735268826342048
422,2,275746,0.00738189946009782,0.135374660006987,0.956544230694021
423,2,277029,0.0236172891965152,0.134740274607162,0.860960041805939
424,2,277741,0.0128444023115011,0.134797304271158,0.924141103163337
425,2,278218,0.00926179725478793,0.134554665341441,0.945161547623512
426,2,278379,-0.00299178823203361,0.13788538284482,0.982701400816687
427,2,279910,-0.0139260465614514,0.134506278206206,0.917597527083484
429,2,283431,-0.0244348203476542,0.136472130469468,0.858004122601941
430,2,283573,-0.00628213310611148,0.134840771783178,0.962866929681704
431,2,286762,0.00658622949587462,0.135185886245781,0.961170148679249
432,2,287187,-0.043005433200476,0.134536098080686,0.749417301859154
433,2,288379,0.0712229276651655,0.133482053780993,0.593970164113484
434,2,294941,0.0670841731502199,0.133568038666039,0.615806793023254
439,2,297610,0.0162462024541008,0.134289262706067,0.903776372620894
441,2,299680,0.133709776434139,0.133689195350528,0.31792110132276
442,2,299708,0.145737718622486,0.133936437151728,0.277288427208093
443,2,299759,0.146452553563047,0.133478911441505,0.273303521972243
444,2,300111,0.122324805570661,0.134483016865767,0.36365783851148
446,2,301710,0.208032060084622,0.133283048307899,0.119460117153878
447,2,303446,0.154236320897959,0.134333987908868,0.25168180123758
448,2,303854,0.174688757897371,0.134288906731032,0.19416077937416
449,2,304472,0.110451614412097,0.13334338149401,0.408046325771012
450,2,304691,0.108309878338763,0.135512726022275,0.42467722780445
451,2,308097,0.149963920204197,0.133968050347109,0.263730355725577
453,2,309402,0.116619593057729,0.133244598919789,0.382044209426046
454,2,310030,0.111834686721624,0.134006374310557,0.404536937779442
455,2,310113,0.0871572884456344,0.13368387448297,0.514847627607398
456,2,310972,0.0576309163712754,0.133932341510861,0.667240933393516
457,2,312659,0.0370655675789511,0.133433163837078,0.781340969271845
460,2,318265,-0.164196711147476,0.134899195422673,0.224348522401603
461,2,318379,-0.160113347428226,0.135314409506941,0.237498816845612
462,2,321266,-0.193198532911762,0.13428184064516,0.151106281325244
463,2,322957,-0.175458192632842,0.133145806461662,0.188428573456353
464,2,325221,-0.138917906409762,0.134001784141171,0.300591375473644
465,2,332691,-0.158095304218756,0.135311220720488,0.243440848728227
466,2,333006,-0.121999011506948,0.135150454406389,0.367305798312497
468,2,335046,-0.0566648869007412,0.133916542433683,0.672453830557724
469,2,335049,-0.0769051048671686,0.134457837661308,0.567710090937568
470,2,335995,-0.116594187820021,0.133616083804518,0.38347106002772
471,2,336060,-0.125303937939872,0.133413407150986,0.348262325060152
472,2,338292,-0.0471363925954676,0.133548027424018,0.724333130095476
473,2,339568,-0.0957284150601874,0.133675716066371,0.474388126819895
474,2,340466,-0.101758189796691,0.134822276792901,0.450897443706316
478,2,348480,-0.0517941098331384,0.133545242586991,0.698368632371628
479,2,350086,-0.149848710933056,0.133341686323469,0.261863684186645
480,2,351083,-0.145986128028032,0.135083067606959,0.280562245559474
481,2,351335,-0.17964114084843,0.133443352242813,0.179102581994428
482,2,351417,-0.157188076177001,0.133502446533371,0.239822258390089
483,2,351450,-0.201842301884163,0.133480739859157,0.131391555931886
484,2,352302,-0.122941750995596,0.134811325249869,0.362415202228629
485,2,352469,-0.141154700511947,0.133393834078105,0.290696912384413
486,2,352562,-0.135716836639508,0.13395666342727,0.311687276438361
487,2,352944,-0.139533470139563,0.133558014283729,0.296857799107649
490,2,355266,-0.177846958827277,0.133428991320513,0.183425593655798
491,2,358277,-0.149576796011588,0.133548369998033,0.263466852402821
492,2,358926,-0.161011843271145,0.133707957579311,0.229317015936282
493,2,358948,-0.176115493827998,0.13369655905517,0.18859995258038
494,2,359515,-0.125766601886366,0.13365596676918,0.347362374761212
495,2,363190,-0.0055638656029031,0.135132659326736,0.967180968868058
496,2,363588,0.0496310789782882,0.135640390893821,0.714657442964249
497,2,363888,0.0209737267407624,0.134497248790562,0.87616813078393
498,2,363954,0.0297029811877197,0.133958133788323,0.824649709923442
499,2,364199,0.0216645347693474,0.133780483406854,0.871445028907629
501,2,365981,-0.0595951637863767,0.136445948159224,0.662546968259196
502,2,366047,0.0155571149163926,0.134022200384657,0.907656222999861
503,2,366936,0.0279497117361039,0.135558948883849,0.836768206343369
504,2,369530,-0.00473593080065872,0.133802115087858,0.971784748430883
506,2,369931,0.00309938443220076,0.134720149583396,0.981658410848414
507,2,371033,-0.0210683465811141,0.134357916200687,0.875486103307093
508,2,372919,-0.0240244138688608,0.133776173677924,0.857580131456926
509,2,373518,0.00535250603765894,0.133706016466924,0.968090324249348
510,2,376157,-0.0892474369072783,0.133917186804338,0.505566807892813
511,2,376172,-0.0694744158241898,0.134919375309824,0.60692223474353
514,2,381433,-0.0702050475016971,0.134820781564531,0.602882261015162
515,2,381922,-0.0196468781929443,0.1359160767689,0.885147453472804
516,2,382146,-0.00572044389887177,0.133874960281923,0.965941121164483
517,2,384206,0.00427056212220217,0.134291854243212,0.974649037074214
518,2,384955,-0.0227827318340733,0.133987431077686,0.865078967724298
520,2,387301,-0.0259338288555629,0.13466790968392,0.847401659022304
521,2,388313,-0.0202045754022998,0.133870987324272,0.88012051767718
524,2,390138,-0.0336721483344902,0.134280087295613,0.802145137468957
525,2,391233,0.00647384940433993,0.135037963874801,0.961790408459965
530,2,395606,-0.0781862696234911,0.134190168726613,0.560499080541089
531,2,395726,-0.100848460973335,0.134098232150629,0.452522652153488
532,2,395853,-0.0986852713818507,0.134485279310211,0.463557843069671
533,2,396484,-0.0578115815259313,0.133957583446536,0.666320094730669
534,2,396705,-0.0508562270608922,0.13390089013961,0.70431857041234
535,2,398759,-0.0724191852325387,0.1349681743333,0.591906177350018
536,2,400386,-0.0505471983024284,0.134242666514699,0.706744669814058
537,2,400847,-0.0473920177131807,0.134122240770774,0.724037413545319
538,2,401130,-0.0676052168361794,0.135327400951103,0.617690636384729
539,2,401143,-0.0472804433578696,0.13508343494023,0.726540540413286
540,2,401979,-0.050031806615402,0.134996940579828,0.711147067160197
541,2,403598,-0.0456728628408254,0.134286069553745,0.73397134383552
542,2,404844,-0.0862308340007271,0.135730815480131,0.525639344163804
543,2,405100,-0.0665635963535606,0.134518593155843,0.621029216446515
548,2,406181,-0.0487442196394502,0.134627371200519,0.717518105266309
549,2,406688,0.0113836062449156,0.13387393544308,0.932283931321733
550,2,407621,-0.116327542900101,0.134831208552586,0.388852877217908
551,2,409016,-0.111443533673491,0.136195892461521,0.413761234868083
552,2,410647,-0.111994636133929,0.134205683993786,0.404563695360921
554,2,419803,-0.163357321065159,0.135001537842415,0.2270730340585
555,2,419943,-0.139412300623845,0.135877391950287,0.305586867239763
556,2,422349,-0.179169405666415,0.134072044267521,0.182290221608559
557,2,425467,-0.13087385075279,0.133746977613196,0.328488220747451
560,2,429095,-0.128710411976015,0.134547040996515,0.339413685604295
561,2,431266,-0.0984296330206356,0.134692872483877,0.465403842356908
562,2,431446,-0.0743203439450775,0.135281317854964,0.583094630267524
563,2,432524,0.00369480095909236,0.1340394804674,0.978024657709947
564,2,434090,-0.0449587828530504,0.135253515655496,0.739781667237766
565,2,441927,-0.0496580697686519,0.133800555208371,0.710759616972337
566,2,446471,-0.0944087786108719,0.135374005651915,0.486016419366127
567,2,449325,-0.148951053409432,0.134441437585682,0.268648458886793
569,2,450017,-0.175982342171457,0.133600307133414,0.188615890588542
570,2,451779,-0.321663204048053,0.133333235635706,0.0163538603879999
571,2,451784,-0.321965617169796,0.133819846299888,0.0166433993940949
572,2,453525,-0.320262572391804,0.133874019063581,0.0172670286373605
573,2,453768,-0.351538390207949,0.133831388247335,0.00899676349972408
574,2,454027,-0.322031912893384,0.133473517272383,0.016343854288306
575,2,455029,-0.264602680015844,0.13390193934615,0.0489224815286119
576,2,455247,-0.297631887331662,0.133267396458333,0.026152448042397
579,2,455756,-0.29106835059805,0.14334780860089,0.0430545233376697
580,2,457024,-0.342728551451925,0.133955454557339,0.010928327024742
581,2,457298,-0.368984674539212,0.134152600724471,0.00625732041679911
582,2,460202,-0.328574232558166,0.134760195946366,0.0152526138468612
586,2,464424,-0.32131532391367,0.13410023159778,0.0170912679387733
587,2,465824,-0.204725187307247,0.136079776741021,0.133359775125277
588,2,470145,-0.186404318865216,0.134203309223422,0.16571762531377
589,2,470686,-0.169510272375349,0.134184967611128,0.207330083099288
