SNP,Chr,Pos,Effect,SE,FMP45_MID2_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
153,1,185916,-0.0365642358857881,0.0911541837715289,0.688570680638098
154,1,185941,-0.0619785909171716,0.0915126902591467,0.498679715173968
155,1,185954,-0.0618982354585794,0.0917804474975685,0.500488065493456
156,1,186055,-0.0156845522173984,0.0900027548903721,0.861755163962341
157,1,186896,-0.108574642486836,0.0912995506595736,0.235155043497019
161,1,190132,0.127214275088741,0.0898660831531168,0.157774800798148
162,1,190148,0.122616243526385,0.0899114385596083,0.173516935301714
163,1,190165,0.137292004052826,0.0905463165875189,0.130347890898616
164,1,190169,0.132723479044361,0.0904519869446821,0.14317497660387
165,1,190933,0.103825019538199,0.089821846264558,0.248504031469948
166,1,192149,0.0617238105822021,0.0906679191026562,0.496464641635452
168,1,192303,-0.0330542536992866,0.108146404880199,0.76005619867976
171,1,192795,0.0600805543178091,0.0897643692002278,0.503732676606169
173,1,194187,0.043912611592192,0.0898653362480387,0.625393606438547
174,1,194867,0.0781416141869651,0.0897504884103917,0.384534840301745
190,2,8314,0.0262845102146817,0.0913573401697956,0.773736816277849
194,2,8498,0.0575149619647354,0.0911828679974463,0.528602345334385
195,2,8651,0.0735769944277856,0.0912356554124529,0.420526397373415
197,2,9812,0.0902288235690146,0.0917366486519008,0.326003795635272
198,2,9932,0.0730303531716713,0.0914176091171357,0.424905696792377
199,2,10135,0.0854818837766108,0.0910361744866561,0.3483788992668
200,2,11616,0.0520595812450249,0.0910108780381126,0.567675936236838
201,2,12133,0.0617090312596068,0.0913560022470641,0.499813931601113
202,2,12194,0.0627396370111373,0.0917077414348815,0.494344561048249
203,2,12359,0.0596325637652266,0.0914451439680786,0.514752682853551
204,2,13061,0.0458410919140628,0.0914609365485937,0.616536078964323
205,2,14298,0.0452614851271499,0.0917504872387515,0.622099913207842
206,2,15222,0.0480582037168428,0.0926418102840803,0.604258134900996
207,2,17986,0.0628677195272671,0.0909915440153117,0.490070986262658
208,2,19770,0.0565764989063781,0.0916331173137533,0.537353068683072
209,2,19836,0.0595756009295917,0.0913756973227863,0.514835012779918
210,2,19851,0.0730817792120895,0.0916158575010578,0.425582073390402
211,2,21595,0.0870327480408294,0.0912020978437739,0.340592665828637
212,2,22385,0.0640176543549578,0.0913425427438299,0.483856748581939
213,2,23441,0.0477964864203645,0.0922587900907524,0.60473416295074
214,2,24209,0.0732555336161116,0.0914508201910163,0.423648778641244
215,2,24341,0.0771739153697586,0.091658414275593,0.400373087042246
216,2,26815,0.0730240010522962,0.0915579986727209,0.425655674183164
217,2,28209,0.0143887903172071,0.0916680940139413,0.875361241749883
221,2,41245,0.0527526625052835,0.091276488284017,0.563670677484328
222,2,43214,0.112765842230962,0.0926059157494075,0.224152897980018
223,2,47104,-0.0217641457288818,0.0902057304296571,0.809484146332072
224,2,50915,0.00268450087302907,0.0910994248641442,0.976508141594905
225,2,55834,-0.0105246119247017,0.0906768519685741,0.90766525236133
226,2,56422,-0.00875740177141027,0.0908395016354561,0.923253457602392
227,2,57715,0.00148549032967754,0.0905412125196471,0.986919134755601
228,2,59046,0.0100661378563453,0.0909976915046923,0.911980785218825
229,2,59191,-0.0501855641403474,0.0904388016815215,0.579306381785256
230,2,59383,-0.0563461981773478,0.0904545930399991,0.533737693551786
231,2,59477,-0.0399869980714751,0.0918413943042072,0.663544088272432
233,2,60471,-0.0573486259370455,0.0905747729115428,0.527036955122381
234,2,60478,-0.0579247439901454,0.0906772096928129,0.523366278764334
235,2,60786,-0.0405179312978405,0.0905547465848964,0.654830915158027
236,2,61035,-0.0723016688551881,0.0904921021424237,0.424837406069977
237,2,61071,-0.0707031159777926,0.0900844443312782,0.433065710103328
238,2,61675,-0.06094383629501,0.0903643828844171,0.500483724129152
240,2,62939,-0.0933123498283978,0.0901295488845351,0.301231184413911
241,2,63527,-0.0779516137497868,0.0905100706634391,0.389686112577036
242,2,63857,-0.0965121204389139,0.0904804920793183,0.286853373733368
243,2,65527,-0.0823097698730225,0.0902211093855208,0.362227303174973
247,2,67976,-0.0330205171765986,0.0916115752110653,0.718733360997349
250,2,72389,0.0309145501518979,0.0910485060410741,0.734405381927937
251,2,72392,-0.0178726984913505,0.0916776471356061,0.845543040577246
252,2,73646,0.0108428528553378,0.0898010573224121,0.903963261646054
253,2,74564,-0.00440438925321015,0.0896262760254136,0.960834149042638
254,2,74739,0.0135941123534551,0.0899183699845541,0.879917863565273
257,2,80873,0.00905304923809221,0.0901345286259393,0.920052587521717
258,2,81501,-0.00100687120777984,0.0901207831662069,0.991092160318765
259,2,83526,0.00216371549217823,0.0899809235291973,0.980829200470576
260,2,83845,0.0413298297769357,0.0900396456031509,0.6465036569497
263,2,84447,0.00795533928972965,0.0912154594773208,0.930550216251573
264,2,87391,-0.0277919129697388,0.0896566051400016,0.756757738655547
265,2,87562,-0.0211385233458647,0.0898886838647448,0.814218315229865
266,2,87849,-0.0288923377246711,0.0898740556344792,0.748040080801726
267,2,87878,-0.0165988083046853,0.0902691448285257,0.854212150495567
269,2,89785,-0.112002666039775,0.0900865064222654,0.214590118391647
272,2,93721,-0.0714052315176202,0.089930629869957,0.427726844640043
273,2,93952,-0.0593019373535466,0.0896979189051183,0.508960548973043
274,2,95085,-0.0827527133933513,0.089770714101562,0.357250468606812
276,2,107124,-0.0482554707513121,0.0898867253290337,0.591711094464164
277,2,111645,-0.0149124207307601,0.0899774965707245,0.868460376086814
278,2,111916,-0.00163386836877018,0.0901930528196718,0.985557158472311
279,2,111931,-0.00228707969107605,0.0903309271272362,0.97981490546652
280,2,111999,-0.0118885420468992,0.0900044020980905,0.894989586056131
281,2,114528,0.000101150250908594,0.0905245766891571,0.999109091999426
282,2,116024,0.038114199654884,0.0907171419184698,0.674636389147787
286,2,120090,0.0859021202837878,0.0902657297854836,0.341921501783443
287,2,120291,0.0730457034946915,0.0913323133881575,0.424376475944378
288,2,120726,0.0917412425868792,0.0907556003192261,0.312775627373175
289,2,121716,0.0669082170217085,0.0907137653064005,0.461262666255654
290,2,123100,0.0832364588444293,0.0908008569303614,0.359929665831874
291,2,124677,0.0395930648038304,0.09075917743644,0.662927039439453
293,2,127887,0.0426906074085977,0.0913778258736303,0.640653748192793
294,2,128935,0.0531094932916956,0.0912759020907701,0.561034616585669
295,2,129053,0.0498779830024017,0.0915591604675347,0.586260959348141
296,2,130040,0.0528533415621679,0.0921137617706698,0.566479816573103
297,2,130976,0.00889010476621349,0.0914048468329734,0.922574515996381
298,2,132199,0.0416573628398885,0.0918029523797928,0.650273713566632
299,2,133355,-0.0271755275045599,0.0924395957493091,0.768944848890749
300,2,133435,-0.0560504506595627,0.0926026497099943,0.545382470837959
302,2,135183,-0.0806145615409738,0.092602656702781,0.38459553441188
303,2,135402,-0.111067731050859,0.0924992949976914,0.230656640728287
304,2,135898,-0.107432889597978,0.0930039479830701,0.248813055556274
305,2,135912,-0.110937088943398,0.0930612582103987,0.234028018494916
306,2,135925,-0.117472077992728,0.0926151709341267,0.205494855456291
307,2,136002,-0.115378165992662,0.092553019634994,0.213364543104925
308,2,136173,-0.0913982360250749,0.0932860095212735,0.327873818607931
310,2,138318,-0.0351687698503277,0.095860647574108,0.71393289772001
311,2,138695,-0.0312080246863624,0.0942209737252236,0.740673617439684
312,2,138818,-0.0449810646382663,0.0940323276670753,0.632691934797318
313,2,139728,-0.0170137725471672,0.0938898007735391,0.856306730482962
314,2,140174,-0.000228690103678542,0.09389416683191,0.998058037603671
315,2,140863,-4.03112068743106e-05,0.0938561886034066,0.999657551426738
316,2,141152,0.0186808385224059,0.0941153186073161,0.842776895162825
317,2,141292,0.00250707977369158,0.0934437341600111,0.978610619463624
318,2,141545,0.00384854417083835,0.0938987958994361,0.967330159264007
322,2,146723,0.0177261867487011,0.0937249073943038,0.850099664325656
323,2,147946,0.0309970913370999,0.0945738621118154,0.743290933831362
326,2,151397,0.00766369162812264,0.0948238438441833,0.935630664322178
327,2,153035,0.0545938613058369,0.0937474338721444,0.560702404827237
328,2,153228,0.0461162959020858,0.094444965034244,0.625649385492852
329,2,153455,0.0770710489532909,0.095101507806225,0.418251564019254
331,2,153815,0.0561042517416118,0.0947776913673683,0.554258782539996
332,2,154160,0.0555236714735022,0.0937846146554614,0.554206876333763
333,2,154235,0.0464187335529096,0.0947359289851814,0.624452256153645
335,2,159870,0.0284360154919333,0.0923621939282268,0.75835898499092
336,2,161229,0.0257285532139966,0.0937824580337513,0.783981580307073
339,2,162696,0.0670842072257843,0.093320605656515,0.472704360173078
340,2,163284,0.061927612543716,0.0920923900220046,0.501736591392441
341,2,164166,0.0777765931734298,0.0929148106468399,0.403117181418757
342,2,165270,0.0302627495113934,0.0922107555068029,0.742961756212692
343,2,165675,0.0300955081289753,0.0937352797767863,0.748347979343969
346,2,168062,0.086308691095842,0.0927929173299344,0.352943785225679
347,2,168518,0.0544006475130843,0.0923292038462307,0.556101953121913
348,2,168980,0.0400933610402856,0.0923060755072051,0.664297966201128
349,2,169651,0.0519384281371603,0.0923332205185538,0.574125129865735
352,2,170725,0.0633408527787834,0.0924775962990713,0.493836397887737
353,2,171254,0.0257027142878375,0.092678684611681,0.781687948133547
354,2,172242,0.0744698728005672,0.0915073335455203,0.416300596547744
355,2,173254,0.0782955666867237,0.0907956800683348,0.389093031921568
356,2,173340,0.0663336439130395,0.0908116572907847,0.46559785879056
357,2,173385,0.0756331491151869,0.0908748413702789,0.405814622726323
358,2,173973,0.0505355397479854,0.0906824301296672,0.577689055044079
360,2,177341,0.0746663588872231,0.0903258134948191,0.409003116744886
361,2,180314,0.0122718256765497,0.0904411731165135,0.892144894246695
362,2,180339,0.0208048361165589,0.0906652663960972,0.818637584351859
363,2,182758,0.0284799725568289,0.0903341350569784,0.75274018247251
364,2,183619,0.0624889115239258,0.0906416258519822,0.491020511669639
367,2,187176,-0.00301725089691629,0.0911962914522589,0.973625314822353
368,2,191066,0.0119043767312224,0.0918759852551839,0.896980390854998
371,2,191599,-0.0565232228511359,0.0905551544965694,0.532908881838091
373,2,191763,-0.0665329879768163,0.0908950040707626,0.464668715448241
374,2,191959,-0.068528789435514,0.0906686758487036,0.450263879920881
376,2,195759,-0.068194877514851,0.0914491645901576,0.456336761074797
377,2,196912,-0.00108545582218995,0.0900408140661368,0.990388422353101
379,2,198110,0.0233950671621468,0.0905718628358022,0.796322896332991
381,2,198805,-0.0111381511520817,0.0909686447160614,0.902620669247012
382,2,198891,0.0220349900574719,0.0902543532822904,0.807261723526934
383,2,199248,0.0236487892624276,0.0904593549798614,0.793913388426607
384,2,201782,0.0342225794072285,0.0903385773015175,0.705045008335074
385,2,203285,0.0467302678978215,0.0899722547044662,0.60381756488458
386,2,203783,0.0625727971285011,0.0897510469356551,0.486147912487243
387,2,204179,0.054278929901076,0.0899837748636937,0.546757712993061
388,2,205406,0.0396088260821291,0.0909307029722827,0.663397894336459
389,2,205834,0.0188403444120465,0.0905139506507058,0.835233048634972
391,2,207192,-0.0166241537576238,0.0904305325240929,0.854249692500544
392,2,207561,-0.00155317616361794,0.0900350908986979,0.986246292101212
393,2,208682,-0.00136777121409212,0.0898836345091491,0.987867549893026
394,2,210102,-0.00623571524473224,0.0901151837717981,0.944871860492691
396,2,214801,-0.00214231638559073,0.0901114342021604,0.981046249032758
397,2,215016,0.012100797332001,0.0900577877516321,0.893188928565486
398,2,218876,0.129489583367832,0.0907297826512632,0.154406086249694
399,2,227511,0.0949120525207421,0.0914958457597755,0.300288739991464
400,2,230378,0.0906727408003525,0.0903516128402956,0.316280951303785
401,2,231943,0.0789484017317433,0.0906424752199591,0.38435328857539
402,2,232156,0.0934685427459054,0.0905660938524557,0.302756259850728
403,2,232789,0.0844636434199723,0.0902695752464888,0.350076442240166
404,2,238524,0.0872977694866879,0.0903892967795271,0.334806634377221
405,2,241518,0.084960943068167,0.0911823203305713,0.352092265624213
406,2,250396,0.0522708154605114,0.090629336631502,0.56447337145227
407,2,250466,0.0633024127940718,0.090577365138627,0.485089263576299
408,2,252305,0.00238248089173065,0.0908801740798388,0.979100163929115
409,2,254571,0.0126664276532841,0.0921542410132783,0.890754957060041
410,2,254742,0.0147839258940587,0.0920701275570018,0.872522004875445
411,2,254908,0.0190695895107231,0.0927712465993867,0.837257053386968
413,2,255862,0.036192433685113,0.092197805813585,0.69488731627719
414,2,255975,0.0285374926580113,0.091872434146417,0.756272207135151
415,2,258311,-0.0267650529085226,0.0903565200289072,0.767239269769017
416,2,259284,-0.0242073434691147,0.090662873690316,0.789622050844803
417,2,266330,-0.000617086460948046,0.0910618915834896,0.994596955989612
418,2,267100,-0.0232500668895704,0.0910468508211177,0.798590875128634
419,2,268086,-0.0293817103834551,0.0910484684720897,0.747110429898716
420,2,274614,-0.0066040053346838,0.090507957531694,0.941874484221182
421,2,274729,-0.0177082952768959,0.0909988044062565,0.845818668689081
422,2,275746,-0.0312757671536735,0.0909487261449591,0.731138636968441
423,2,277029,-0.0400527718237645,0.0905161470146995,0.658403412941238
424,2,277741,-0.0215173073706286,0.0905695519797592,0.812346463906606
425,2,278218,-0.0260625251799519,0.0904025537996204,0.773290804595361
426,2,278379,-0.0295360411972976,0.0926373535631434,0.750040121104069
427,2,279910,-0.0342744622689248,0.0903630360175081,0.704695108372897
429,2,283431,0.0189415852607276,0.0916996315379873,0.836471660409475
430,2,283573,-0.046019248305239,0.0905720005885852,0.6117035458507
431,2,286762,-0.0498636974875586,0.0907982578741095,0.583235866467515
432,2,287187,0.0135380698329594,0.0904103244340962,0.881055021701712
433,2,288379,-0.0113178190015477,0.0897259990886028,0.899694844276767
434,2,294941,-0.122254358258412,0.0895455909159246,0.173036046922947
439,2,297610,-0.0640226471982882,0.0901717620064032,0.478168103553892
441,2,299680,-0.106034379845741,0.0897810292490018,0.238384629124506
442,2,299708,-0.0943487792195706,0.0900080044557917,0.295251400579839
443,2,299759,-0.0970579052277581,0.089693912704636,0.279946129463089
444,2,300111,-0.0864274924006022,0.0903532576385648,0.339448594773951
446,2,301710,-0.0742515109228019,0.0897797058342831,0.408772440782375
447,2,303446,-0.0779597402183916,0.0903374495210754,0.388732395684178
448,2,303854,-0.101547910565461,0.0902884081155861,0.261477834703443
449,2,304472,-0.0987689898931408,0.0895315124047639,0.27070235591786
450,2,304691,-0.104484555183573,0.0909688769313494,0.251509073322783
451,2,308097,-0.0181467925109612,0.0901728760747259,0.840623331124698
453,2,309402,0.00978508772502567,0.0896278825542454,0.913126044449246
454,2,310030,0.0393987831141966,0.0901085585249711,0.66220694575536
455,2,310113,0.0301996272448444,0.089867162632489,0.737034771197561
456,2,310972,0.0256360686745283,0.0900076823591472,0.775948384402998
457,2,312659,0.0219229731581016,0.0896612145777019,0.806978699884922
460,2,318265,-0.000250582104396213,0.0908341073247659,0.997800454070223
461,2,318379,-0.0101225724831345,0.09110163644819,0.911589920241661
462,2,321266,-0.0553203521465357,0.0904455214498014,0.541167821386443
463,2,322957,-0.0882840767850939,0.0895625346915769,0.324942961188567
464,2,325221,-0.0889604319837748,0.0900536579618465,0.323897701967924
465,2,332691,-0.0117007893353136,0.0910944543462152,0.897868559674771
466,2,333006,-0.10204288967654,0.0907553090812259,0.261618478055135
468,2,335046,-0.0537027001752167,0.0899612298234462,0.55092088349434
469,2,335049,-0.0552840650182028,0.0903414755058951,0.540967711732846
470,2,335995,-0.108277454002979,0.0896937461140507,0.228166995386557
471,2,336060,-0.0896878149126225,0.0896306447724862,0.317687348744032
472,2,338292,-0.0297929201747511,0.0897380131134628,0.740087139693312
473,2,339568,-0.0461592486021647,0.089853629563472,0.60777195082154
474,2,340466,-0.071434002282732,0.0905857213897793,0.430887342534047
478,2,348480,-0.211265365265076,0.0890462789049887,0.0182018401430261
479,2,350086,-0.211146654727136,0.0890513478353206,0.0182731319555225
480,2,351083,-0.155590748735849,0.0905397412135169,0.0865858698098939
481,2,351335,-0.174476965747632,0.0894147792870474,0.0518094924687012
482,2,351417,-0.174178410134259,0.0894021636196535,0.052176353380598
483,2,351450,-0.158128586915522,0.0895865233116956,0.078412662455948
484,2,352302,-0.165008686979523,0.0902654455505348,0.068387669975425
485,2,352469,-0.196418934806994,0.0891638442226399,0.028247535633235
486,2,352562,-0.190880527798488,0.0895671858105949,0.0337677981069846
487,2,352944,-0.191319313871888,0.0893028504256329,0.0328477107647352
490,2,355266,-0.194719159991767,0.0892820309179286,0.0298470847787194
491,2,358277,-0.148706926771557,0.0895466142873329,0.0976686682085184
492,2,358926,-0.178735511763094,0.0895239701892787,0.0466460373871872
493,2,358948,-0.184160222464785,0.089521511236162,0.0404049210319354
494,2,359515,-0.151692914410296,0.0895580847273046,0.0911866060493109
495,2,363190,-0.1232725184075,0.0905638257590656,0.174329084419552
496,2,363588,-0.135648377095121,0.0908730576256303,0.136402691049949
497,2,363888,-0.114040436642036,0.090173067407399,0.206818930253027
498,2,363954,-0.10186192466556,0.0898546120976289,0.257718896337868
499,2,364199,-0.10597903790287,0.0897185815437337,0.238303228668147
501,2,365981,-0.100189209493165,0.0915530206567959,0.274556454607822
502,2,366047,-0.103874475779219,0.0898866570630585,0.248619759255993
503,2,366936,-0.131159411100736,0.0908250060345362,0.149600825023468
504,2,369530,-0.0479651822203986,0.0898708275740346,0.593876376624085
506,2,369931,-0.0854667514300822,0.0904094851710559,0.345137298038169
507,2,371033,-0.0544877668912891,0.090236939292927,0.546344534350125
508,2,372919,-0.049740795503201,0.0898546030055539,0.580223740375372
509,2,373518,-0.0294251286634654,0.0898289006976745,0.743432035123024
510,2,376157,-0.0150550820154027,0.0900372670168109,0.867300992438835
511,2,376172,-0.017645795765152,0.0906868311712808,0.845834108418618
514,2,381433,-0.0109618871119717,0.0906243123041996,0.903791798518791
515,2,381922,-0.0146393103524094,0.0913267542343643,0.872739623277803
516,2,382146,0.0146627532113724,0.0899527156492134,0.87060767908077
517,2,384206,0.0160785833548829,0.090232067041484,0.858674834957755
518,2,384955,-0.00313070720251432,0.0900349746554856,0.972281103600347
520,2,387301,0.0206678498635354,0.0904867492371829,0.819461734437913
521,2,388313,0.011864300234278,0.0899538845703837,0.89514395740387
524,2,390138,-0.0250850378615326,0.0902262471371197,0.781156911911229
525,2,391233,0.0147640124811707,0.0907342290447538,0.870834273184057
530,2,395606,0.0199164412640474,0.0902047882163201,0.825382509817023
531,2,395726,0.0201435309090286,0.0901716751043516,0.823360510810177
532,2,395853,0.010353654214792,0.0904331821385874,0.908914822394541
533,2,396484,0.034191554979138,0.0900167353077363,0.704295918610279
534,2,396705,0.0502813759716334,0.0899518715085539,0.576529206701867
535,2,398759,0.0556993779858868,0.0906789696863045,0.539447114164053
536,2,400386,0.0612669875145151,0.0901621076803173,0.497253546740673
537,2,400847,0.0541792637676003,0.0900918238602883,0.547974070025715
538,2,401130,0.0760886512610637,0.0908737641795799,0.402990165480786
539,2,401143,0.0652564131192077,0.0907171739982425,0.472407930885265
540,2,401979,0.0631492902320044,0.0906651382487031,0.486567078836012
541,2,403598,0.0700004225173274,0.0901699528074149,0.438081967564891
542,2,404844,0.0374029510470311,0.0912332988309298,0.682076356785411
543,2,405100,0.0646151518311638,0.0903542665712862,0.475000698044597
548,2,406181,0.0328547730738648,0.0904613385663902,0.716679359030504
549,2,406688,0.0287002669145859,0.0899431301689962,0.749844360402751
550,2,407621,0.0281003831616326,0.0906815472075828,0.756835188288641
551,2,409016,0.0589996705362498,0.0915483020382365,0.519692545803492
552,2,410647,-0.0108997210030664,0.0902651372271186,0.903955950894513
554,2,419803,-0.0567709972778216,0.090850563803661,0.532451376716211
555,2,419943,-0.0752810073555926,0.0913495865943395,0.410440360646701
556,2,422349,-0.00344329953724515,0.090315707994604,0.969609453917392
557,2,425467,-0.0369482757545807,0.0899701835251719,0.681561895188151
560,2,429095,-0.040211091091711,0.0904992733137035,0.657079888728789
561,2,431266,-0.0300448248082484,0.0905597715376792,0.740261416820501
562,2,431446,-0.0234063477039462,0.0909311736820581,0.797014351678716
563,2,432524,0.0180742430544797,0.0900613752487758,0.841058070082094
564,2,434090,-0.000757989037303133,0.09089638753037,0.993351192775082
565,2,441927,0.0634490701167203,0.0898599770487118,0.48059902362795
566,2,446471,0.0993244600647625,0.0908721360480943,0.275133271859835
567,2,449325,0.0469258967962099,0.090458961963631,0.604257735315251
569,2,450017,0.00642409437266064,0.0899910238064965,0.943131020795044
570,2,451779,-0.0401801687931942,0.0903020898078715,0.656626562921307
571,2,451784,-0.0411969485464056,0.0906265806221645,0.649691488304338
