SNP,Chr,Pos,Effect,SE,TPO1_TPO2_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
66,1,84112,-0.164650821905908,0.162302104177455,0.311052749840537
68,1,84858,-0.116957366036828,0.162878344252258,0.473191684984605
69,1,85751,-0.195563060979551,0.163335898789156,0.231990678132788
70,1,87445,-0.201885772989834,0.163660832847507,0.218186910542541
71,1,87467,-0.245998306474673,0.164351101756879,0.135342699754776
72,1,89070,-0.175509675136509,0.163573414142681,0.284016676260624
73,1,89616,-0.214121934679496,0.162559558853808,0.188629079785009
74,1,89679,-0.184380558969801,0.162683469585473,0.257828074408451
75,1,89880,-0.134869721793519,0.162862367309829,0.408161587151579
76,1,91472,-0.124941215103791,0.164095866433776,0.446931546523654
77,1,93789,-0.150550290136406,0.162340887275262,0.35436738066004
78,1,94351,-0.20339660088111,0.162606327210456,0.211816561632868
79,1,99148,-0.161762591555813,0.162310331527315,0.319629064148921
82,1,106800,-0.139206829559318,0.162589036114498,0.392474443936255
83,1,107970,-0.123084901391467,0.162143285261104,0.448292196305497
84,1,109000,0.0277666852594954,0.16255484224643,0.864467679957321
85,1,112549,-0.00235429845948867,0.162377491371769,0.988440130807923
86,1,112742,0.00118905002841202,0.163010150431811,0.994184137836422
87,1,113050,0.0830745161114571,0.162675853275629,0.609897748080068
88,1,113135,0.0728632008836659,0.162275101985714,0.653699714657223
89,1,114076,0.141196468094109,0.16214737537331,0.384460099008427
90,1,114628,0.172153434368071,0.162473914991425,0.290062074064682
91,1,116283,0.174535044636037,0.163373285982511,0.286105944300164
93,1,127853,0.0981415862412198,0.163248956805078,0.548107664284177
94,1,128302,0.0905924902623614,0.162633658730209,0.577857145204798
95,1,128704,0.0564473547656715,0.162839368262425,0.729065028692767
96,1,128911,0.0921943707886057,0.162811176854055,0.571573050701403
97,1,130267,0.18653947982256,0.162504880707157,0.251786851305743
98,1,130271,0.191893132099907,0.162680833214504,0.238966359983591
99,1,130613,0.274111713263289,0.163876213787297,0.0952771975082601
100,1,132012,-0.0739768961179859,0.164127924387528,0.652463001676079
101,1,133231,-0.219267098101759,0.162591865349653,0.178338519314055
102,1,137074,-0.17731649848284,0.162504510393864,0.275951897593941
103,1,137304,-0.25316745810151,0.162276426164379,0.11963228660021
104,1,139686,-0.214534101333297,0.162648581542728,0.18802281975838
105,1,149562,-0.216910499741374,0.163012556147769,0.18416745650365
106,1,150447,-0.154567060168672,0.165028646789433,0.349600840347408
108,1,154084,-0.180606283194101,0.165465070001165,0.275794275877138
110,1,157269,-0.30061675635057,0.161947451295182,0.0642494153051375
111,1,160054,-0.22739603005497,0.163835618131924,0.166026942907753
112,1,166222,-0.197846463493316,0.162726623453093,0.224865518418042
113,1,166416,-0.207994190558237,0.162358953607832,0.20100786464601
114,1,167326,-0.194347999633617,0.163333462535291,0.234891338834184
115,1,168836,-0.172722655690038,0.162625474609405,0.288921550193923
116,1,171200,-0.156419688723237,0.162916455164148,0.337650933550911
117,1,171431,-0.127414581238636,0.164007315451109,0.437747765512404
118,1,173339,-0.175519657864851,0.162602803998441,0.28112947141309
119,1,173845,-0.178872783102806,0.162457210195055,0.27162705628805
120,1,175121,-0.186665613732983,0.162109107496445,0.250313569933983
121,1,175281,-0.202481943933492,0.162193672687778,0.212713397974217
122,1,175315,-0.21368911208067,0.16210164056389,0.188277536144265
123,1,175523,-0.188490084201658,0.163112638094214,0.248633590702277
124,1,175541,-0.208672010115443,0.162374513732089,0.199590160782975
125,1,175653,-0.202644694269645,0.162912275912354,0.214365996871145
128,1,175856,-0.183610625388058,0.165676318784753,0.268508786209597
129,1,175876,-0.18579036871531,0.163121412367368,0.255488064455272
130,1,175989,-0.17086800117639,0.163634608082211,0.2971053064081
131,1,176001,-0.172113283460327,0.164486204485335,0.296106598429608
133,1,177692,-0.250041735213817,0.161954271241695,0.123507731826154
134,1,178191,-0.239630243807285,0.162160701190561,0.140370859168408
135,1,178224,-0.250041735213817,0.161954271241695,0.123507731826154
136,1,178960,-0.244786153389888,0.163279036043714,0.134718338275307
140,1,183802,-0.194123492219915,0.162191849972563,0.232158165724402
141,1,183954,-0.2148616818128,0.163303878347024,0.189122908671602
142,1,184450,-0.123676096741494,0.162136913509975,0.446099243243102
144,1,184718,-0.164381394991411,0.162957759627119,0.313792093401016
145,1,185296,-0.12890133504293,0.162355256641822,0.427760151806386
146,1,185438,-0.104997731930964,0.16241170389942,0.518381414854615
147,1,185469,-0.115807813917748,0.162625585773485,0.47686510367841
148,1,185503,-0.0954528802862346,0.162241910743732,0.556682502961459
149,1,185705,-0.117410730231399,0.164016597653725,0.474559300396079
150,1,185749,-0.136929332522185,0.163973720321142,0.404243801012946
151,1,185806,-0.138474635850094,0.164189431219728,0.399585191722907
152,1,185879,-0.12766727375032,0.165009101044759,0.439627001944696
153,1,185916,-0.0965371921873166,0.164993853908673,0.558857187719681
154,1,185941,-0.0844591766035799,0.165731970784802,0.610641013499848
155,1,185954,-0.0980679144865939,0.166195167063449,0.555516680679929
156,1,186055,-0.0897995918770918,0.162888451619779,0.581780228190113
157,1,186896,-0.118692040770132,0.165509690528034,0.473767840375058
161,1,190132,0.155377128220824,0.162955559322912,0.34099234493818
162,1,190148,0.166706991536076,0.162973119837569,0.307050428761954
163,1,190165,0.174095101641668,0.164207424307017,0.289771870657031
164,1,190169,0.188431545480018,0.163957108260225,0.251221344196185
165,1,190933,0.0343507072967749,0.162921227511108,0.83313188725948
166,1,192149,0.127463813193381,0.164123406688619,0.437894833726562
168,1,192303,0.154082484479908,0.195655050042721,0.431505320281558
171,1,192795,0.180075668137166,0.162340355680018,0.268078448581595
173,1,194187,0.11912691532065,0.162634220324531,0.464359456232858
174,1,194867,-0.0564093406874368,0.162641485251482,0.728923880383727
190,2,8314,0.173004046879065,0.165166965032926,0.295608985910707
194,2,8498,0.271803177445252,0.164546457803006,0.0994579247654994
195,2,8651,0.259626871896212,0.164757353255636,0.115964516892702
197,2,9812,0.213243474336793,0.165930508447049,0.199586887308256
198,2,9932,0.234473497475091,0.165191980650555,0.156664860119433
199,2,10135,0.263180831813834,0.164432720120195,0.110373797329891
200,2,11616,0.263476601565457,0.164255578713356,0.109594045533661
201,2,12133,0.292360647706112,0.164775366432211,0.07687569554432
202,2,12194,0.295042541928506,0.165404717545601,0.0753214012744833
203,2,12359,0.277039479826457,0.165005183058676,0.094041922468287
204,2,13061,0.286930028540548,0.164945050320088,0.0828098416641179
205,2,14298,0.270681768746416,0.165547391437848,0.102925490826024
206,2,15222,0.257497162767632,0.167232876497926,0.124516699384335
207,2,17986,0.318384825526793,0.163979840589918,0.0529797712857752
208,2,19770,0.26016947284375,0.165414308967225,0.116652773905623
209,2,19836,0.261248758680251,0.164951836834314,0.114137394059321
210,2,19851,0.274569028594105,0.165377100698384,0.0977500862847061
211,2,21595,0.256777666463116,0.164770002006583,0.120034373678077
212,2,22385,0.263580644222394,0.16489657918062,0.110835231256754
213,2,23441,0.250625434034605,0.166566338864003,0.133306124468047
214,2,24209,0.227855462759602,0.165279375797497,0.168888678050857
215,2,24341,0.257010122628211,0.165551513579299,0.121451115052146
216,2,26815,0.258249464573769,0.165346300573766,0.119214590202532
217,2,28209,0.243946324356595,0.165463822526383,0.141287179299028
221,2,41245,0.188022218904631,0.165032691604682,0.255349370295655
222,2,43214,0.0945158446847852,0.167941060268844,0.573933941531728
223,2,47104,0.0768531330774134,0.163281276774806,0.638160398906243
224,2,50915,0.226901052194425,0.164494568337536,0.16864983880294
225,2,55834,0.157938943130693,0.163959793017589,0.33606718390872
226,2,56422,0.196058551660368,0.164137282350707,0.233092592001829
227,2,57715,0.198293522600388,0.163586392751768,0.226260327813816
228,2,59046,0.200461871871457,0.164409915368306,0.22355167749137
229,2,59191,0.200848365878664,0.163463241626107,0.220000322138709
230,2,59383,0.203034288349663,0.163502870052566,0.215142862622017
231,2,59477,0.175632118891454,0.166062180239206,0.290947993883968
233,2,60471,0.189305337191458,0.163770637397749,0.248496664501816
234,2,60478,0.194093629086478,0.163942366176667,0.237243787127915
235,2,60786,0.202000432788642,0.163644624011674,0.217880657967534
236,2,61035,0.253048872099184,0.163431568629621,0.122434668356584
237,2,61071,0.219591430247268,0.162822753140587,0.178312958102886
238,2,61675,0.203825603277639,0.163351812628505,0.21294212426085
240,2,62939,0.204926707719313,0.163064296395306,0.209684782011588
241,2,63527,0.238638669620513,0.163549666966282,0.145421197676737
242,2,63857,0.248048057462597,0.16354828555296,0.130246114512335
243,2,65527,0.137557505835025,0.163375373968031,0.400373625616807
247,2,67976,0.14691430522441,0.165710477863875,0.375912848939472
250,2,72389,0.3596808396882,0.163756610846852,0.0287105546608776
251,2,72392,0.17751121755635,0.165723808316556,0.284844193427232
252,2,73646,0.319279848691819,0.161699224949848,0.0491006271918349
253,2,74564,0.355634362039729,0.161162716381782,0.0279797538513402
254,2,74739,0.374470276145134,0.161579419318845,0.0210444873640103
257,2,80873,0.327674405959525,0.162257859855,0.044193982488543
258,2,81501,0.364396887069585,0.162008467879865,0.0251127347100705
259,2,83526,0.385976724865585,0.161611684729602,0.0174516737294141
260,2,83845,0.388295854970402,0.161752033733847,0.016886922333222
263,2,84447,0.387634420823876,0.163855146579915,0.0185351259193558
264,2,87391,0.427317826138121,0.160745898421282,0.00820993850796064
265,2,87562,0.426719588953314,0.161165308921659,0.00846728681553979
266,2,87849,0.416659248644489,0.161224301073444,0.0101573349538628
267,2,87878,0.389086428236782,0.162124399184511,0.0169158625326333
269,2,89785,0.301736963153942,0.162669048911538,0.0644422270390815
272,2,93721,0.295183898047276,0.162207202098325,0.0696370309096881
273,2,93952,0.289802922807435,0.161766433450411,0.074071205039744
274,2,95085,0.309620198936697,0.161890355082711,0.0566172452497881
276,2,107124,0.211368996275439,0.162418742572317,0.193976088502106
277,2,111645,0.269072314027814,0.162281458677185,0.0981937690295584
278,2,111916,0.236363548545927,0.162810844968349,0.14745433153286
279,2,111931,0.238767174198167,0.163051363968562,0.143983445053409
280,2,111999,0.278331775298057,0.162283807090152,0.0872058049029081
281,2,114528,0.13719605058757,0.163733565308442,0.402641167966644
282,2,116024,0.209648921269046,0.163906633709798,0.201710719369043
286,2,120090,0.142954134380237,0.163460192495024,0.382413339121116
287,2,120291,0.126039209339982,0.165372479514524,0.446477345433339
288,2,120726,0.112542482917979,0.164443179181793,0.494181003788019
289,2,121716,0.159281095058599,0.164146575876014,0.33253201556641
290,2,123100,0.122430045112133,0.164463042863761,0.457115976671111
291,2,124677,0.120580786554821,0.164240008396566,0.463329909954985
293,2,127887,0.174782061986841,0.165230607766872,0.290866858616697
294,2,128935,0.169808249006266,0.165088620167404,0.304377371456748
295,2,129053,0.147958805706947,0.16565203140524,0.372363722670579
296,2,130040,0.203935784209444,0.166497879072247,0.221446510062576
297,2,130976,0.0847078025216955,0.165430853289284,0.608940717604388
298,2,132199,0.129920801651493,0.166115441772798,0.434673327346803
299,2,133355,0.163302960666182,0.167158158231623,0.329269445364609
300,2,133435,0.128853301691274,0.167605429478443,0.442532300728256
302,2,135183,0.104055092920942,0.167747190065128,0.535454611004224
303,2,135402,0.106770873462363,0.167716987392848,0.524789317214547
304,2,135898,0.117809809419302,0.168586643563882,0.485131745282065
305,2,135912,0.142482453274578,0.168657415290191,0.398792499030689
306,2,135925,0.131704212853702,0.167916791205538,0.433365396349406
307,2,136002,0.110452379129772,0.167834369235887,0.510900602076062
308,2,136173,0.132366596603273,0.168978625800224,0.433956604560348
310,2,138318,0.199088099598315,0.173266733614038,0.251322929943123
311,2,138695,0.166876754920461,0.170383866838261,0.328045022826747
312,2,138818,0.121400289616438,0.170179708795213,0.47609111330772
313,2,139728,0.150151429724254,0.169809064703902,0.377170228560667
314,2,140174,0.103049992269052,0.169908515341617,0.544570756354384
315,2,140863,0.0658599491953176,0.169892098544183,0.698503139280635
316,2,141152,0.0625078323330968,0.170374445522679,0.71392460965732
317,2,141292,0.0794053753326931,0.169128877224115,0.639004824217507
318,2,141545,0.181677278042466,0.169730580614301,0.285176811822668
322,2,146723,0.159569554613716,0.169486507089329,0.347098551676408
323,2,147946,0.160712334300509,0.171039910434536,0.348055568609221
326,2,151397,0.261993453693697,0.171114558590414,0.126640390841534
327,2,153035,0.278175572234736,0.169166185975031,0.100985412533759
328,2,153228,0.257810109871595,0.17050071075231,0.131409117361127
329,2,153455,0.218998873889514,0.171948406281813,0.203632092676582
331,2,153815,0.273090529028159,0.171065399797901,0.111292063527941
332,2,154160,0.217186208200865,0.169489206302235,0.200888625108033
333,2,154235,0.194892897312948,0.171265511812991,0.255909930094773
335,2,159870,0.178501869674264,0.166975734157709,0.285787155571991
336,2,161229,0.220059073350133,0.169408458536226,0.194796847200751
339,2,162696,0.21897318973879,0.168680041876475,0.195080881718929
340,2,163284,0.251525107129403,0.166303663268831,0.131315477004611
341,2,164166,0.133195358429162,0.16824145732357,0.42907214159059
342,2,165270,0.236401776335816,0.166499891789765,0.156539282377611
343,2,165675,0.215332691593111,0.169346743946263,0.204370524806296
346,2,168062,0.209655052952207,0.167838389855936,0.21243848781186
347,2,168518,0.121553329149552,0.167120623788104,0.467500482373117
348,2,168980,0.153231416837762,0.166967336838133,0.35938532047272
349,2,169651,0.244142401691331,0.16674023172929,0.144027045664178
352,2,170725,0.242122628261013,0.167047169605141,0.148106255416787
353,2,171254,0.24723022712374,0.167297946211357,0.140357251253953
354,2,172242,0.143140442920277,0.165655861714355,0.388128957188904
355,2,173254,0.091398471793863,0.164488287749365,0.578799819985487
356,2,173340,0.100850962949548,0.164452713190817,0.540104616219123
357,2,173385,0.100581491933065,0.16460479458481,0.541560817296723
358,2,173973,0.126311774027376,0.16411667778214,0.442024507126084
360,2,177341,0.236858009071594,0.163208495955625,0.147595478835348
361,2,180314,0.183343265089611,0.16345855752067,0.262773756333467
362,2,180339,0.202571616914788,0.163808837846778,0.217045023586738
363,2,182758,0.254476645994988,0.163012820929975,0.119400055332245
364,2,183619,0.180532233538299,0.163937322123236,0.271548117192964
367,2,187176,0.122358152384556,0.164984239595588,0.458801391299862
368,2,191066,0.104878826700037,0.166253333937833,0.528555034227566
371,2,191599,0.0308744399040806,0.164033899385775,0.850812446704365
373,2,191763,0.0768788692033412,0.164640985773023,0.64082476425774
374,2,191959,0.0139927859697048,0.16428829591253,0.932172822965876
376,2,195759,0.0325256983579176,0.165691617404546,0.84448627238074
377,2,196912,-0.0721281937644771,0.162975280608759,0.658346850090206
379,2,198110,-0.0753808339155282,0.163948340791925,0.645954271627258
381,2,198805,-0.0686981186382692,0.164663215168379,0.676782959506222
382,2,198891,-0.0773181530111533,0.163369045200031,0.636310974100554
383,2,199248,-0.0772666792976276,0.163742449877532,0.637304461119071
384,2,201782,-0.12361067587214,0.163460456429774,0.450026758188968
385,2,203285,0.0652777593690085,0.162921516140189,0.688905511464274
386,2,203783,0.0100733761374379,0.16260677920679,0.950638267610259
387,2,204179,0.0187225937212966,0.162998082354336,0.908618314734748
388,2,205406,-0.012644708783359,0.164674479730017,0.938837221369055
389,2,205834,-0.0373332588833209,0.163875087968296,0.819921696922807
391,2,207192,-0.0304503027157303,0.16372586355337,0.852564557871857
392,2,207561,-0.0154080234037409,0.163008099822101,0.924747300434673
393,2,208682,-0.0612653475069641,0.162703260245454,0.706736861609386
394,2,210102,-0.10095866598845,0.163067699201699,0.53623588081148
396,2,214801,-0.0951536887059458,0.163069819113935,0.559919278943199
397,2,215016,-0.123898313417962,0.162921952740012,0.447477463273684
398,2,218876,-0.189701661801632,0.164431395660565,0.249410781967704
399,2,227511,-0.147513661049324,0.165721228742327,0.374001598781263
400,2,230378,-0.21567716093508,0.163413651490016,0.187749255293948
401,2,231943,-0.214939426460049,0.163887220841699,0.190538509330199
402,2,232156,-0.229594364416127,0.163763376994739,0.1617973999821
403,2,232789,-0.185148835669901,0.163340184323305,0.257766547529835
404,2,238524,-0.16731656988156,0.163625303493537,0.307216528288485
405,2,241518,-0.197101085038405,0.164956816388815,0.232942048039559
406,2,250396,-0.18145745338931,0.163878935428301,0.268933190164571
407,2,250466,-0.180229009670548,0.163824701664647,0.272023706377983
408,2,252305,-0.190583647187407,0.164227318460093,0.246634859065797
409,2,254571,-0.112544663024026,0.166743755518351,0.500145689351992
410,2,254742,-0.119943538869981,0.166578366452769,0.47197517941645
411,2,254908,-0.086328271493888,0.167911148303424,0.607482331832418
413,2,255862,-0.112275729980573,0.166855180967977,0.50145544346613
414,2,255975,-0.0871040911545757,0.166294755180102,0.600750950929633
415,2,258311,-0.189682113980744,0.1633005991979,0.24620234739346
416,2,259284,-0.108510320679436,0.164061656267398,0.50878752177689
417,2,266330,-0.0742930878806293,0.164821719323927,0.652447798992997
418,2,267100,-0.0856798899936346,0.164794042698329,0.603444493729252
419,2,268086,-0.0689633733379263,0.164828280630685,0.675912567415216
420,2,274614,-0.0339697890557445,0.163857488242878,0.835884955157527
421,2,274729,-0.026326928656194,0.164757792448846,0.873136550059912
422,2,275746,-0.0365891518797833,0.164680311175114,0.824299980367284
423,2,277029,-0.0189061652966334,0.163923409915494,0.90824489175346
424,2,277741,-0.0157452235266241,0.163988712913555,0.923563883007046
425,2,278218,-0.0211807222183829,0.163690777505842,0.897119021441874
426,2,278379,0.00171381430677942,0.167745659125919,0.991854131692392
427,2,279910,-0.0293586720049728,0.163629718639643,0.857709776799249
429,2,283431,-0.0783143117416429,0.165981477301563,0.637342777858979
430,2,283573,-0.0816706719163227,0.163984526877727,0.618766762185964
431,2,286762,-0.0679426072979411,0.164422268838549,0.679696166945526
432,2,287187,-0.0904186983284978,0.163623902149148,0.580886533121322
433,2,288379,-0.0537084863384227,0.162428986263236,0.7410988045529
434,2,294941,-0.192304960377248,0.162228755648298,0.236659143596794
439,2,297610,-0.262879931935079,0.162773829058219,0.107203846251811
441,2,299680,-0.0651012606644636,0.162834081472908,0.689544752892417
442,2,299708,-0.0521354383938899,0.163190889604483,0.749555193120363
443,2,299759,-0.0904644975159356,0.162590220421533,0.578292915288959
444,2,300111,-0.0984967242288738,0.163714098639474,0.547800902763135
446,2,301710,0.00086574055764338,0.16270511399002,0.995757547457472
447,2,303446,-0.100564050531686,0.163642448913365,0.539257585864171
448,2,303854,-0.0892209329065045,0.163692493003219,0.586061895215359
449,2,304472,-0.139160475096549,0.162208523951004,0.391523723515188
450,2,304691,-0.126269518971255,0.164871280770117,0.444267071414491
451,2,308097,0.0615052560634812,0.163236099881035,0.706558219530294
453,2,309402,0.00221864184584579,0.162275532828081,0.989099332923834
454,2,310030,-0.0238754147603097,0.163182331714201,0.883759184068142
455,2,310113,-0.011716338228534,0.162730885615013,0.942644079071056
456,2,310972,0.00397650297238458,0.162979056844859,0.98054824507483
457,2,312659,-0.0538543479053802,0.162321624182504,0.740255633098934
460,2,318265,-0.153585799283055,0.16425343969285,0.350399784800212
461,2,318379,-0.147613332097005,0.164756755732004,0.370891588024018
462,2,321266,-0.310265727468204,0.163005580856499,0.0578007894413428
463,2,322957,-0.323738985476352,0.161460713238541,0.045719322331074
464,2,325221,-0.221260582476012,0.162843650406906,0.175099665410829
465,2,332691,-0.183535408035828,0.164642402047199,0.265715180580639
466,2,333006,-0.239329007620772,0.164114418575183,0.145645406304595
468,2,335046,-0.109482190873841,0.162854340142763,0.50185119865996
469,2,335049,-0.135563209184149,0.163492407295458,0.407567815558049
470,2,335995,-0.157731997273021,0.162510241297802,0.332413432292746
471,2,336060,-0.154611268483457,0.162299334470774,0.341429236610807
472,2,338292,-0.0966160452767205,0.162416206176753,0.552313471567652
473,2,339568,-0.129576138738967,0.162596156944378,0.42603312829652
474,2,340466,-0.145635276043219,0.163968300763955,0.375042463298691
478,2,348480,-0.0247482803810514,0.162494811776866,0.879035780460016
479,2,350086,-0.0528085005087455,0.162483514246819,0.745367277346555
480,2,351083,-0.082177827930721,0.164549910973872,0.617801873186788
481,2,351335,-0.116410377936052,0.162639792840128,0.474615318322168
482,2,351417,-0.0748399475997649,0.162683321521144,0.645774647810077
483,2,351450,-0.145932914805141,0.162726890638819,0.370438669776415
484,2,352302,-0.0929761279299501,0.164124298376099,0.571415111646542
485,2,352469,-0.136543838287225,0.162375968351211,0.400966696885618
486,2,352562,-0.156877458970081,0.162989087175662,0.33645593199221
487,2,352944,-0.129854543047504,0.162585244497667,0.425009583543557
490,2,355266,-0.169267220583006,0.162482505491053,0.298237488736268
491,2,358277,-0.171131422949682,0.16250270247562,0.293015956594465
492,2,358926,-0.176937796838339,0.162724974932936,0.277627303248324
493,2,358948,-0.207744568798203,0.162673547642833,0.202418936595973
494,2,359515,-0.139002408359158,0.162635849565242,0.393305273156875
495,2,363190,-0.0877822259052002,0.164330713683761,0.593553058363743
496,2,363588,-0.0382023431974912,0.165033173745677,0.817073857724912
497,2,363888,-0.0431585093483622,0.16361322157845,0.792100475951551
498,2,363954,-0.0648186414524287,0.162942675879201,0.691017868220741
499,2,364199,-0.052424209397923,0.162733849694821,0.747532084700306
501,2,365981,-0.106820564127724,0.165941893758473,0.520173258949894
502,2,366047,-0.059373688903733,0.163018270984414,0.715915579151012
503,2,366936,-0.0654811593312235,0.164888430985588,0.691515994352628
504,2,369530,-0.103686934219833,0.162684751130805,0.524310806721342
506,2,369931,-0.134277395613434,0.163739106420226,0.412730051624968
507,2,371033,-0.207907310539305,0.163084904801723,0.203204023696273
508,2,372919,-0.103225176234652,0.162661155367737,0.526098760847637
509,2,373518,-0.0826211421437892,0.162602046697046,0.611687459718994
510,2,376157,-0.130598257957336,0.162872228975743,0.423182154729464
511,2,376172,-0.1086165187047,0.164097085107442,0.508464592948201
514,2,381433,-0.0709753376274893,0.164036797699982,0.665511942944021
515,2,381922,-0.073642812164545,0.165308228340401,0.656240295298691
516,2,382146,-0.0121498422523343,0.162865797604705,0.940574967972804
517,2,384206,0.00719438782487047,0.163373621201389,0.964900279800269
518,2,384955,-0.0285564179330955,0.163003076776227,0.86103122373344
520,2,387301,-0.00994962732567828,0.163839079062246,0.951610161164882
521,2,388313,-0.0304237640799265,0.162859031376633,0.851916593455485
524,2,390138,-0.0066333574521022,0.163373688459138,0.967635856084857
525,2,391233,-0.0115350319840506,0.164280909198624,0.944062063337378
530,2,395606,-0.100674021407957,0.163240691098603,0.537816064977982
531,2,395726,-0.125130621096091,0.16313302765884,0.443566558977115
532,2,395853,-0.139821202143177,0.163564674479293,0.393220954674208
533,2,396484,-0.126149189923849,0.162871827147287,0.439135629695425
534,2,396705,-0.128449664866061,0.162787987254775,0.430605942968087
535,2,398759,-0.110684694525205,0.164157888983952,0.500588893280931
536,2,400386,-0.192790848382643,0.163024173204882,0.237767371498629
537,2,400847,-0.174000021331766,0.16293335829854,0.286285731602648
538,2,401130,-0.165589635230292,0.164455831698429,0.314675271637999
539,2,401143,-0.173484741071458,0.16410578566037,0.291165184687954
540,2,401979,-0.155958129871233,0.164053694496873,0.342430995099349
541,2,403598,-0.175439213257417,0.163126528855879,0.282894690449721
542,2,404844,-0.204622793330951,0.164859440462056,0.21535771098472
543,2,405100,-0.134142339390397,0.163550659809716,0.412662239593174
548,2,406181,-0.141504185444458,0.163639193226996,0.387772681319231
549,2,406688,-0.110906819091606,0.162760072211578,0.496057021742338
550,2,407621,-0.219441040525216,0.163786932335778,0.181173590855614
551,2,409016,-0.176553175036583,0.165580837456085,0.287032248737101
552,2,410647,-0.135940737840257,0.16326973031664,0.405625146997325
554,2,419803,-0.229292826667182,0.164124361507565,0.16327082079092
555,2,419943,-0.17393404297423,0.165289985396593,0.293383408849902
556,2,422349,-0.155890943687149,0.163307848333948,0.340441694564448
557,2,425467,-0.11425907471298,0.162817952570539,0.483291455308067
560,2,429095,-0.0831201631737031,0.163836597059166,0.612236058584277
561,2,431266,-0.0239044045054921,0.163980662099988,0.884181623115319
562,2,431446,0.0367413865366202,0.164636303998371,0.823534633957469
563,2,432524,0.0157970955065394,0.16306481644528,0.922879707925331
564,2,434090,-0.0160519510417942,0.164567285000013,0.922352648121798
565,2,441927,-0.0662448832635417,0.162769713326181,0.684265435339741
566,2,446471,-0.12676019128443,0.164665592302845,0.441931136399562
567,2,449325,-0.259548078929399,0.163256509799662,0.112771083387537
569,2,450017,-0.229970553537587,0.162471071519089,0.157816643541332
570,2,451779,-0.435647921176811,0.161887214450901,0.00746144327305724
571,2,451784,-0.428942760986559,0.162533412129564,0.00868098183310141
572,2,453525,-0.423154438197795,0.162628285864043,0.00965925220653458
573,2,453768,-0.400591568709709,0.163008629357982,0.0144714713375249
574,2,454027,-0.413062040872947,0.162228733810985,0.0113154367667879
575,2,455029,-0.413522490573997,0.162312561809768,0.0112671061844873
576,2,455247,-0.42358308298894,0.161704858694387,0.00918627604203943
579,2,455756,-0.282035823096542,0.174762883148789,0.107460008735705
580,2,457024,-0.401464237022735,0.163074698941974,0.0142999168882519
581,2,457298,-0.416051237798974,0.163450761224143,0.0113392661494683
582,2,460202,-0.369287751761962,0.164145735431238,0.0250800287986304
586,2,464424,-0.336939897261575,0.163481341662533,0.040032241755727
587,2,465824,-0.217249559189518,0.165675814115103,0.190611036140579
588,2,470145,-0.218959075945022,0.163296324133317,0.180824975761696
589,2,470686,-0.202952572088506,0.163255398805177,0.214633944493244
590,2,471144,-0.191935040104515,0.163576320728678,0.241439808727663
591,2,471830,-0.159263349472458,0.163208687391514,0.329818728288697
592,2,472403,-0.176165920193026,0.163305587796786,0.281435700799605
593,2,473668,-0.126607013472909,0.164515287619947,0.442066107886948
594,2,473888,-0.138871673599988,0.16336309254055,0.395856885203831
