SNP,Chr,Pos,Effect,SE,RET2_SNA3_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
125,1,175653,-0.0757164395045244,0.0923826585018257,0.412999587676995
128,1,175856,-0.0599531937404104,0.0939429127267454,0.523765411515239
129,1,175876,-0.0532647938028529,0.0925131456860349,0.56514846895201
130,1,175989,-0.0522759002603388,0.0927789417665775,0.573489124782945
131,1,176001,-0.0582005145313495,0.0932528755044073,0.532955212269097
133,1,177692,-0.039302261808296,0.0920113319695674,0.669533489495965
134,1,178191,-0.0495680738554946,0.0920887071178272,0.590733741363774
135,1,178224,-0.039302261808296,0.0920113319695674,0.669533489495965
136,1,178960,-0.0353626498998941,0.0927510827067001,0.703236724288013
140,1,183802,-0.117354492001143,0.0918345251372722,0.202127638102566
141,1,183954,-0.0900264094574376,0.0925929245078676,0.331576159875004
142,1,184450,-0.0828958940243758,0.0917990633447013,0.367133929078857
144,1,184718,-0.118477259979049,0.0922118469638865,0.19969143280561
145,1,185296,-0.0877468696852677,0.0919165349007888,0.340414867768466
146,1,185438,-0.0843343485373914,0.091929934250003,0.359571791840339
147,1,185469,-0.0883818900975944,0.0920521674933637,0.33764782230768
148,1,185503,-0.0851135836228159,0.0918222075854351,0.354591529198887
149,1,185705,-0.0869879486282466,0.0928460109902721,0.349447650618016
150,1,185749,-0.0837731787294335,0.0928543853453346,0.3675660863173
151,1,185806,-0.135508022049225,0.0928056752692269,0.145144713448203
152,1,185879,-0.103953819228341,0.0933715195480024,0.266321936474715
153,1,185916,-0.0642426038410968,0.0934302188963039,0.492156337184992
154,1,185941,-0.0717001838006375,0.0938224542264637,0.445251825915298
155,1,185954,-0.0805090738084571,0.0940767242476382,0.392699423209754
156,1,186055,-0.0813989207714085,0.0921929950682025,0.377881058042224
157,1,186896,-0.123878977161483,0.0935758771065537,0.186414638528267
161,1,190132,0.0422054493521001,0.0923845043707392,0.648063056756145
162,1,190148,0.0460273255917218,0.0924072147691903,0.618729130919694
163,1,190165,0.027824407463428,0.0931382372462934,0.76531184076747
164,1,190169,0.0470621259483752,0.0930001236857201,0.613141850305806
165,1,190933,-0.0956684075771285,0.0921388114112388,0.299837659002373
166,1,192149,-0.0572845891542203,0.0929838762791319,0.538245277697303
168,1,192303,-0.00515767008592238,0.110909989022275,0.962935475458871
171,1,192795,-0.0396440386819086,0.0920805354335911,0.667068110072956
173,1,194187,-0.0869422709595624,0.0920647925423031,0.345631825366961
174,1,194867,-0.173042858325553,0.0916693331896072,0.0598882421697268
190,2,8314,0.00835832337210635,0.0936897139502199,0.928963372120107
194,2,8498,-0.0463669156963034,0.0935210010598709,0.620350059466128
195,2,8651,-0.0498779450836013,0.0936035126868196,0.594462990169978
197,2,9812,-0.0562187371014657,0.0941500111093469,0.550810896175276
198,2,9932,-0.0630534749348315,0.0937662488521191,0.501734730649863
199,2,10135,-0.0694628941990489,0.0933938163719693,0.457514440836845
200,2,11616,-0.0464064081874387,0.0933350830374631,0.619356006308708
201,2,12133,-0.052205305842264,0.0936977468696014,0.577766334797088
202,2,12194,-0.0456010775037294,0.0940701110247752,0.628149896261532
203,2,12359,-0.0596243659259976,0.0937726033531726,0.525292760122201
204,2,13061,-0.0601348242083828,0.0937647710437539,0.521719883670922
205,2,14298,-0.0612306537580116,0.0940589107823931,0.515481653211541
206,2,15222,-0.048225475498201,0.0949984432739001,0.612019418242214
207,2,17986,-0.0525280119045919,0.0933258915798214,0.573897719579987
208,2,19770,-0.0510538015840574,0.0939740188998006,0.587282878403434
209,2,19836,-0.0567888489906438,0.0937062751263235,0.544884068855071
210,2,19851,-0.0577397706907858,0.0939792771962343,0.539354526130053
211,2,21595,-0.0808759448352987,0.0935421599696722,0.387849073516075
212,2,22385,-0.0878466716244477,0.0936130657504568,0.348679567098021
213,2,23441,-0.0852946740087246,0.0945311647892854,0.367517243829067
214,2,24209,-0.0708207079788612,0.0937851150815747,0.4506696889364
215,2,24341,-0.0644518419629359,0.094020284092621,0.493472098766619
216,2,26815,-0.0522010861703257,0.0939290183223448,0.578733575055698
217,2,28209,-0.0190186931025014,0.0939962705237024,0.839771752144657
221,2,41245,-0.0900606558112629,0.093518383704253,0.336193588251887
222,2,43214,-0.119033046696946,0.0949481997339369,0.210794152536968
223,2,47104,-0.0804484536256604,0.0924073784053639,0.384572571164108
224,2,50915,-0.0512507100303248,0.0933755945324073,0.583444249206417
225,2,55834,-0.0828731364612375,0.0928790947320484,0.372856594447992
226,2,56422,-0.0599085170740895,0.0930954198978013,0.520306302766896
227,2,57715,-0.0670778544640308,0.0927742777160226,0.470145074625638
228,2,59046,-0.0718144740103761,0.0932342948055062,0.441661959363063
229,2,59191,-0.0654631066907472,0.0927128894604373,0.480601510496758
230,2,59383,-0.0556966815569149,0.0927576981841502,0.548589360418971
231,2,59477,-0.0809377217635235,0.0941028777243819,0.390318634219435
233,2,60471,-0.0571502479791088,0.0928802545104041,0.538745786922979
234,2,60478,-0.0565313688671317,0.0929874274892878,0.543613970849174
235,2,60786,-0.0566801657756165,0.092834113839398,0.541888297767508
236,2,61035,-0.0478077309718801,0.0928415562852206,0.60691798188881
237,2,61071,-0.0481980203885628,0.0924194986764736,0.602336108948498
238,2,61675,-0.0609430334813771,0.0926645118711782,0.51117630084917
240,2,62939,-0.0644659432092939,0.0924973758468532,0.486293492231454
241,2,63527,-0.0571144723860687,0.0928586928486106,0.538905663884814
242,2,63857,-0.060258178826031,0.0928746896339146,0.516882004357178
243,2,65527,-0.0874837779436077,0.0925065614897577,0.344946715619514
247,2,67976,-0.0797463336772041,0.0938618510166966,0.396115619732272
250,2,72389,0.0531150884746873,0.093335542330512,0.569665945179663
251,2,72392,-0.0489422291085368,0.0939772014032982,0.602840749804885
252,2,73646,0.00697634311020157,0.0920850938417323,0.939653160771413
253,2,74564,0.0236615014610699,0.0918964017877981,0.796958145656674
254,2,74739,0.0547306479979244,0.0921611952262328,0.552987556782088
257,2,80873,0.111993835687527,0.0922347965812159,0.225473329858209
258,2,81501,0.117037630501198,0.0922016205803158,0.205146690787156
259,2,83526,0.10030702992239,0.0921138697064629,0.276920557427251
260,2,83845,0.122312978356394,0.0921264162229115,0.185146859473168
263,2,84447,0.135456273860913,0.0932570383801313,0.147249635911065
264,2,87391,0.144517517710224,0.0916260329381196,0.115632810798247
265,2,87562,0.148596646184698,0.0918410975642699,0.106561024069897
266,2,87849,0.146736594391245,0.091840807492421,0.110998325551247
267,2,87878,0.141977300361245,0.0922594055284327,0.124726433718545
269,2,89785,0.145091906164426,0.092256031188672,0.116682005388186
272,2,93721,0.125000492469495,0.0920590213190927,0.175384962467641
273,2,93952,0.10566431183591,0.091863117167106,0.250825089331483
274,2,95085,0.144070534153234,0.0918440058049868,0.117626874775421
276,2,107124,0.135276501417587,0.0919278733742899,0.142033224272683
277,2,111645,0.200892813787636,0.0916468190000861,0.0290297163813783
278,2,111916,0.182594562955769,0.0919739102018052,0.0478860950602209
279,2,111931,0.195171308702433,0.0920430325888578,0.034666328293752
280,2,111999,0.197393462534461,0.0916948098666263,0.0320177141583539
281,2,114528,0.178153670701159,0.0923402818644371,0.0544927753309108
282,2,116024,0.201142171503103,0.0924286302970351,0.0302036884320021
286,2,120090,0.0677718577652058,0.0926088635036273,0.464771637772033
287,2,120291,0.0701893658607255,0.0936644660856312,0.454133150525793
288,2,120726,0.0587668566300116,0.0931448458428432,0.528501734715882
289,2,121716,0.0865956283541883,0.0929773336110524,0.352302460663966
290,2,123100,0.0511361693301944,0.093180174746065,0.583497823708231
291,2,124677,0.0116441836017108,0.0930894383579971,0.900526686418112
293,2,127887,0.0431510459702162,0.0937016144597932,0.645429806307086
294,2,128935,0.03666416229685,0.0936208155340332,0.695572320796308
295,2,129053,0.0642274780330228,0.0938639654849737,0.494259154815382
296,2,130040,0.0665260010932132,0.094433115664938,0.481599984297495
297,2,130976,0.0163077526275759,0.0937257381782363,0.861969609489508
298,2,132199,0.0405308171940331,0.0941394648399041,0.667065531558314
299,2,133355,0.0592432775527045,0.0947487039560416,0.532199553114634
300,2,133435,0.0616157679741807,0.0949493987250696,0.516803846722046
302,2,135183,0.0341296895033245,0.0950412782183943,0.719732095409049
303,2,135402,0.0467034172497565,0.0950117653262145,0.623340138399082
304,2,135898,0.076087308402577,0.0954624720813864,0.42596416951376
305,2,135912,0.0662174012693075,0.09555393385371,0.488774902844258
306,2,135925,0.0714313154777304,0.0951098034312786,0.453128645512534
307,2,136002,0.0480550046539865,0.0950801450151167,0.613582266485408
308,2,136173,0.049092333261211,0.0957518170276315,0.608479105470833
310,2,138318,0.0801659254153311,0.0982236832950312,0.414960866681442
311,2,138695,0.0648426292332123,0.0965695802707038,0.502366567357645
312,2,138818,0.0609043533898714,0.0963995367346975,0.527932431351655
313,2,139728,0.0500672074005308,0.0962442200007319,0.603243296314442
314,2,140174,0.0535112640144395,0.0962389698429877,0.578546085738384
315,2,140863,0.0485709034349204,0.0962074335729913,0.613974974705
316,2,141152,0.0470954916285158,0.0964807062287634,0.625758149145711
317,2,141292,0.0628978674149909,0.0957608192732993,0.511722982033071
318,2,141545,0.0743669615808518,0.0962046887342719,0.440035136362156
322,2,146723,0.120278697055688,0.0958989707155846,0.210590831975676
323,2,147946,0.121529806259457,0.0967769067825398,0.210028902890993
326,2,151397,0.0844823378156159,0.0971312897170562,0.385014575867077
327,2,153035,0.126783279884274,0.0959397868487799,0.187194528178805
328,2,153228,0.0968924808228375,0.0967412460652161,0.317240610978519
329,2,153455,0.0940571115486009,0.0974813520080036,0.335269024320601
331,2,153815,0.0981073098631624,0.0970950045563777,0.312983356264261
332,2,154160,0.110406839171102,0.0960368838389741,0.251074767428661
333,2,154235,0.112629642401195,0.0969922179911285,0.246335644242947
335,2,159870,0.0658465664821442,0.0946580437590449,0.487120970802063
336,2,161229,0.0550947354166849,0.0961320922515276,0.566931786452637
339,2,162696,0.0925831008459514,0.095636111403501,0.333668807900005
340,2,163284,0.0851671865494026,0.0943851986565047,0.367493552215909
341,2,164166,0.0822988685739903,0.0952707190989033,0.388261151361678
342,2,165270,0.0751377556757309,0.0944847247462552,0.427009987769879
343,2,165675,0.0481181313998493,0.0960980900726864,0.616881009144679
346,2,168062,0.0415157136060875,0.0952427567074541,0.663180323929641
347,2,168518,0.0382163775146498,0.0947010586721838,0.686789817419496
348,2,168980,0.0503687166882856,0.0946399683883118,0.594912594506952
349,2,169651,0.06587076679864,0.0946579960613383,0.486960812103126
352,2,170725,0.0521084146108246,0.0948509743339647,0.583097943885982
353,2,171254,0.0975714930563025,0.0949030917814887,0.304598693869744
354,2,172242,-0.00471263499454433,0.0939212416035051,0.960010152681643
355,2,173254,-0.0231637025310951,0.0931937057047667,0.803850049393561
356,2,173340,-0.0197291677543068,0.093184664898025,0.832446744555027
357,2,173385,-0.019988679878933,0.0932703378532006,0.830429782627447
358,2,173973,0.00855622746940621,0.093027500217583,0.926769877500406
360,2,177341,0.0611554532197024,0.0926544844528278,0.509660059767796
361,2,180314,0.0139497036338271,0.0927397759531132,0.88052099040269
362,2,180339,0.00817049863954389,0.0929760363414758,0.930023895501114
363,2,182758,0.00547138504474731,0.0926431531598722,0.952938765149781
364,2,183619,-0.0562660127142112,0.0929602027853797,0.545388590957439
367,2,187176,-0.0869071573539515,0.0934003190270713,0.352758342501898
368,2,191066,-0.0563808899047935,0.0941660541520397,0.549730951359707
371,2,191599,-0.0576879018320894,0.0928576886868375,0.53483565795781
373,2,191763,-0.0731865030706796,0.0931950333004491,0.432801655135089
374,2,191959,-0.0634206238314887,0.0929875670007951,0.495665108816056
376,2,195759,0.0240202689432788,0.0938390701173386,0.798120778531311
377,2,196912,0.0125481507010405,0.0923273961236264,0.891970463015543
379,2,198110,-0.0217495308323518,0.0928759042844285,0.814982241061183
381,2,198805,-0.022059135213224,0.0932758019738955,0.813186799601246
382,2,198891,-0.0287391964877193,0.0925439331663161,0.75632866553526
383,2,199248,-0.0317315015054429,0.0927525778535278,0.732472373759646
384,2,201782,-0.044566385102949,0.0926235855182826,0.630703803053292
385,2,203285,0.0360846461193446,0.0922747505738154,0.695991352009916
386,2,203783,0.0118803080823434,0.0920938287152183,0.897429362928168
387,2,204179,0.00993434397859128,0.0923173319832809,0.914365547352222
388,2,205406,-0.0145535185467849,0.093264143328785,0.876085775843452
389,2,205834,-0.0204246331055301,0.0928142867219475,0.825952293891214
391,2,207192,-0.0556273412876878,0.0926865806581037,0.548780642265943
392,2,207561,-0.0470935916713053,0.0922899311676221,0.61017510052096
393,2,208682,-0.072487965827728,0.0920878619446251,0.431715847582577
394,2,210102,-0.0799655418142372,0.0923086114967393,0.386922442342499
396,2,214801,-0.0761969924233767,0.0923132395240777,0.409691888362193
397,2,215016,-0.0767248555272343,0.0922592267070651,0.406184205919516
398,2,218876,-0.131780586135236,0.0930403069857535,0.157545599953201
399,2,227511,-0.184725389875528,0.0934489105065413,0.0488474803378678
400,2,230378,-0.162888146349309,0.0923746168538136,0.0787077464063889
401,2,231943,-0.16799273678807,0.0926159615087214,0.0705476420178038
402,2,232156,-0.180146725254646,0.0925128821126582,0.0522960999078768
403,2,232789,-0.165751104804868,0.0922582494505921,0.0732540705961979
404,2,238524,-0.128051536292205,0.0925589242208859,0.167398235556274
405,2,241518,-0.148035970398255,0.093283062662415,0.113418271271971
406,2,250396,-0.164207756301439,0.0925653641869067,0.0769308380938442
407,2,250466,-0.15888285663693,0.0925587144982764,0.0869363037611685
408,2,252305,-0.12715230914637,0.092944518710787,0.172168094020263
409,2,254571,-0.0856927403768388,0.0943893445082493,0.364569140793276
410,2,254742,-0.0840793887379208,0.0943080262245533,0.373246763888197
411,2,254908,-0.0932391442335516,0.0950058075945575,0.327065355882366
413,2,255862,-0.0970162191300374,0.0944211636110397,0.304896227050177
414,2,255975,-0.086122596340455,0.0941092814271912,0.360746019755367
415,2,258311,-0.136462394702618,0.0923799542310368,0.140517307130945
416,2,259284,-0.0787307201510214,0.0928825757718166,0.397214432921585
417,2,266330,-0.0285137467369325,0.0933644999627574,0.760239664159138
418,2,267100,-0.0320098149780563,0.0933544825361058,0.731889366323473
419,2,268086,0.00129033827044545,0.0933768084049178,0.988982496941764
420,2,274614,-0.0598857399399662,0.0927547623481097,0.51893508017337
421,2,274729,-0.0714252943946174,0.093239674367665,0.444164592635021
422,2,275746,-0.0381000177319373,0.0932543595307237,0.683110190134008
423,2,277029,-0.0401539673487148,0.0928183459888375,0.665563683057848
424,2,277741,-0.0488504978851807,0.0928429967592511,0.599105756089924
425,2,278218,-0.0490176563565166,0.0926749251855834,0.597193099353928
426,2,278379,-0.041191657822917,0.0949807170929235,0.664782530468755
427,2,279910,-0.0669980807090115,0.0926104584600265,0.469888897198664
429,2,283431,-0.066085243039681,0.0939706573641956,0.482361015028928
430,2,283573,-0.0669282604084839,0.0928401223296913,0.471449401518633
431,2,286762,-0.0287589070436511,0.0931336787053743,0.757662142772515
432,2,287187,-0.03766425521023,0.0926899653377258,0.68473415633508
433,2,288379,-0.00164297853156592,0.0920090065395825,0.985763248971814
434,2,294941,0.0662984371368963,0.0919964381647088,0.471593788262772
439,2,297610,0.0226025834107391,0.0925222481233392,0.807145449724767
441,2,299680,0.0857347633206401,0.0921321776212211,0.352715788199833
442,2,299708,0.100465380789023,0.0922848953090496,0.277053658329501
443,2,299759,0.0904913397781447,0.0920005048918944,0.325987795531976
444,2,300111,0.0735329141087557,0.0926875846637971,0.428111763384954
446,2,301710,0.098609886073123,0.0920016114431948,0.284529606422324
447,2,303446,0.0827785036606876,0.0926269103319647,0.372103811083783
448,2,303854,0.105315461434781,0.0925798804643345,0.256074472236615
449,2,304472,0.0810160184732887,0.0918645182924785,0.378426880016008
450,2,304691,0.0679852046548891,0.0933855125201111,0.467092587864317
451,2,308097,0.105609161826817,0.0922995156480602,0.253315717991677
453,2,309402,0.0284233530086003,0.0918954638840542,0.757275103086134
454,2,310030,0.0389458070461759,0.0924010285168449,0.673656239110678
455,2,310113,0.0164429778120819,0.0921623104483266,0.858500786267353
456,2,310972,0.017127511895128,0.092301921802693,0.852896677186722
457,2,312659,-0.0139522871670129,0.0919453296353081,0.879474379754455
460,2,318265,-0.113933764277321,0.0929456433317393,0.221087072102628
461,2,318379,-0.142248894642568,0.09311190991972,0.127477674052416
462,2,321266,-0.11531543055469,0.0925907192254328,0.213799101719884
463,2,322957,-0.127735949196949,0.0917140184073023,0.164567836013909
464,2,325221,-0.110471064105533,0.0922833923125504,0.232076711635859
465,2,332691,-0.0979430862395759,0.093266829366768,0.294372844290749
466,2,333006,-0.117512234373132,0.0930189078107997,0.207309528962726
468,2,335046,-0.0259970833124606,0.0922843631516963,0.778333820935513
469,2,335049,-0.0359464465012284,0.0926674731139354,0.698317987843959
470,2,335995,-0.0473656639957349,0.0921290704982804,0.607487766430071
471,2,336060,-0.0535739463261245,0.0919952723408902,0.560699062428153
472,2,338292,-0.0538044366052601,0.0919890947217288,0.558988510865554
473,2,339568,-0.0820716925506468,0.0920687164772316,0.373312266112237
474,2,340466,-0.0845374006764813,0.092861390258412,0.363253278133961
478,2,348480,-0.0393657201175832,0.0920112551195532,0.669031471629622
479,2,350086,-0.0748950659209482,0.0919530893118719,0.415912213156218
480,2,351083,-0.0524083426807146,0.093187207873672,0.574201522743553
481,2,351335,-0.0754940722595601,0.0920933983765143,0.412908633483808
482,2,351417,-0.0764062261355928,0.0920767038899113,0.407206679497968
483,2,351450,-0.106823921012374,0.092093110786969,0.246850813328099
484,2,352302,-0.0585078638204357,0.0929450668241783,0.529436391358641
485,2,352469,-0.0661869623406272,0.0919894124122054,0.472305086698507
486,2,352562,-0.0686190994281798,0.0923608969062841,0.458008895428701
487,2,352944,-0.0730708921993633,0.0920843729384772,0.428007344304715
490,2,355266,-0.0885199410775079,0.0920459652286775,0.336862225010633
491,2,358277,-0.0785582422834258,0.0920861379019751,0.394184985085911
492,2,358926,-0.0794717405091059,0.0922196988774957,0.389401671167081
493,2,358948,-0.0821699477408437,0.0922422805657033,0.373640164485506
494,2,359515,-0.0313395090643617,0.0921921322319687,0.734106213605097
495,2,363190,-0.0382191243863871,0.0930872688064154,0.681634721638028
496,2,363588,-0.0326425526651409,0.0934606811604138,0.72709856069642
497,2,363888,-0.0458510529184282,0.0926425122543336,0.620961290935904
498,2,363954,-0.0384945300740285,0.0922836820781561,0.676835001202098
499,2,364199,-0.0415899217073403,0.0921544325836509,0.652045572958804
501,2,365981,-0.0777454014177123,0.0939484680152198,0.408494439831389
502,2,366047,-0.0471580376820384,0.0923117845971023,0.609771163220136
503,2,366936,-0.0263227101290491,0.0933981079714301,0.778236378582199
504,2,369530,-0.0841810150840512,0.0920837200977612,0.361246722883717
506,2,369931,-0.0633129906201137,0.0927639235440588,0.495359483473576
507,2,371033,-0.0752650341487586,0.0924919675511731,0.416338624241249
508,2,372919,-0.0736635663289624,0.0920954128467476,0.42432902397342
509,2,373518,-0.0593987511493145,0.0920722290791659,0.519260643504683
510,2,376157,-0.0971394763589773,0.0921849392657503,0.292720116992342
511,2,376172,-0.0948945443813701,0.0928599643001602,0.3075232216879
514,2,381433,-0.0570370031173909,0.0928804517048481,0.539551077627346
515,2,381922,-0.0240445077283922,0.0936430873086077,0.79750779590603
516,2,382146,-0.0323596915167688,0.0922268452361875,0.725894705560556
517,2,384206,-0.0215325299715438,0.0925229711214045,0.816108811587135
518,2,384955,-0.0272871105297336,0.092312538817508,0.767713309028632
520,2,387301,-0.0315772876880351,0.0927786988580556,0.733794947140828
521,2,388313,-0.0315820646945468,0.0922276088819395,0.732226510274825
524,2,390138,-0.0577101205966735,0.0924790728500608,0.533008069456914
525,2,391233,-0.0389805755035678,0.0930211902910768,0.675434104185637
530,2,395606,-0.0626258619841633,0.0924442486791507,0.498567616828711
531,2,395726,-0.0754187580524447,0.0923833482977314,0.4148405671524
532,2,395853,-0.0803221629675639,0.0926352611859765,0.386487301181976
533,2,396484,-0.0544460423648717,0.0922784724630417,0.555555465863574
534,2,396705,-0.058480878947791,0.0922268927626142,0.526427616088889
535,2,398759,-0.0620619411616006,0.092975190579538,0.5048820687981
536,2,400386,-0.0623263811668747,0.0924551248169992,0.500672563685567
537,2,400847,-0.064162451382053,0.0923663012171654,0.487730256598948
538,2,401130,-0.0563322756517705,0.0932282049335789,0.546071766793683
539,2,401143,-0.0358150425972711,0.0930719822156145,0.700609821871535
540,2,401979,-0.00987448894654597,0.0930323660416897,0.915531278856255
541,2,403598,-0.0135514426836,0.0925382989369815,0.883656500774744
542,2,404844,-0.00085024003686951,0.0935748505242026,0.992755491860697
543,2,405100,-0.0334877929881587,0.0927011706965585,0.718132745522652
548,2,406181,-0.0229608865713621,0.0927702882229192,0.804663181576308
549,2,406688,0.0050590585707867,0.0922425330708399,0.956292831074717
550,2,407621,-0.058930964382872,0.0929465523538239,0.526471441377263
551,2,409016,-0.0612334802720951,0.0938742552747258,0.514636962533939
552,2,410647,-0.0705516635137775,0.0924855297353304,0.44606827162889
554,2,419803,-0.0608975277892582,0.0931552678895137,0.513717364710287
555,2,419943,-0.0456139503585742,0.0937304639740054,0.626808238929896
556,2,422349,-0.100902913702964,0.0924560173650605,0.275858296977633
557,2,425467,-0.050087038668336,0.0922408875735457,0.587470726277561
560,2,429095,-0.0417634432054752,0.0927992351194664,0.652957256410337
561,2,431266,0.00398800940801236,0.0928761769565552,0.965774443782294
562,2,431446,0.0119842611993628,0.0932493555572844,0.897811899007995
563,2,432524,0.0248285641471537,0.0923466899642216,0.788192544574457
564,2,434090,-0.00311172040567781,0.0932069781992442,0.973386393553989
565,2,441927,-0.0106560045447913,0.0922076614488911,0.908062789273951
566,2,446471,-0.0101741318477848,0.093338225186287,0.913262171034087
567,2,449325,-0.117179793503915,0.092584088090086,0.206470256358241
569,2,450017,-0.161245947029847,0.0918794485023086,0.0801314224678198
570,2,451779,-0.168010601464159,0.0921909985054895,0.0692373769092299
