SNP,Chr,Pos,Effect,SE,SRO9_SGN1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
174,1,194867,-0.0757880689793441,0.0584061588493267,0.195270736064925
190,2,8314,-0.0130754298830134,0.0595324857791515,0.826282219104503
194,2,8498,-0.0142318559864494,0.0594445340189035,0.810923493300606
195,2,8651,-0.0178750575313286,0.059497416515389,0.764022851430208
197,2,9812,-0.00701614661818806,0.0598574243715521,0.906756889559858
198,2,9932,-0.000504015588869033,0.0596226626709828,0.993259999903792
199,2,10135,0.00491920729086159,0.0593937582355321,0.934038715584905
200,2,11616,-0.0328076335790107,0.0593055921301152,0.580479180092405
201,2,12133,-0.0138532791239634,0.0595625981850582,0.816219610385182
202,2,12194,-0.019246059185153,0.0597887273654976,0.74771813053095
203,2,12359,-0.0157335375108594,0.059616787612636,0.792002349932328
204,2,13061,-0.0237797186630661,0.0596048446861381,0.690166757042876
205,2,14298,-0.00380468984976945,0.0598060150388444,0.949311062211898
206,2,15222,-0.0142096238685073,0.0603848200175426,0.814098521949052
207,2,17986,-0.0309843053522658,0.0593083700527025,0.601700624804544
208,2,19770,-0.0180323943618188,0.0597337958197989,0.762921874241176
209,2,19836,-0.0133889757502009,0.0595731130131211,0.822304867491963
210,2,19851,-0.00400353877393067,0.0597514291181978,0.946617064432824
211,2,21595,-0.00585566496802548,0.0595042064549668,0.921664510668115
212,2,22385,-0.00350684691013403,0.0595610355347749,0.953082433346811
213,2,23441,0.00206654770275461,0.0601397193730909,0.972607553471803
214,2,24209,-0.0137087465458727,0.0596401589865216,0.818335523465693
215,2,24341,0.00857303988261393,0.05978395892266,0.886055839181717
216,2,26815,-0.029464149340366,0.0596934605482601,0.621902075937584
217,2,28209,-0.0213633896986699,0.0597233264868388,0.720777154154376
221,2,41245,-0.0273184958931777,0.0594872554109074,0.646349695376925
222,2,43214,-0.0267871465845613,0.0604529547217989,0.657959539859296
223,2,47104,-0.00266181937297749,0.0587838464952224,0.963908556242612
224,2,50915,-0.0267680284311115,0.059344486659409,0.652221994208387
225,2,55834,-0.0414314687435438,0.0590461233444858,0.483341255640696
226,2,56422,-0.0455855433421413,0.0591431767612182,0.441361273215939
227,2,57715,-0.0369901917455115,0.0589649386901734,0.530851640759412
228,2,59046,-0.0641189328141011,0.0591979621706777,0.279491168325094
229,2,59191,-0.056019147520964,0.0588812986547309,0.34205678879455
230,2,59383,-0.0549952939912898,0.0589010325085318,0.351102133740188
231,2,59477,-0.0751026310130737,0.0597274441263685,0.209431940464991
233,2,60471,-0.0449561898020603,0.0590046513658037,0.446622912552489
234,2,60478,-0.0400771415659033,0.0590820407147514,0.498006677729006
235,2,60786,-0.0301316671776385,0.0590015324551638,0.609885290233015
236,2,61035,-0.0439903609008494,0.058972606682041,0.45619667604111
237,2,61071,-0.0435288965502162,0.0587056352623109,0.458897083668322
238,2,61675,-0.0320040101113219,0.0588958461742667,0.587197322307316
240,2,62939,-0.0406533534540652,0.0587788151300267,0.489622616893359
241,2,63527,-0.0252078019126024,0.0590241671685907,0.669584381371867
242,2,63857,-0.0680340949783626,0.05894202213387,0.249176669357645
243,2,65527,-0.0651921381186456,0.0587560927555765,0.267953296887391
247,2,67976,-0.0306280622912179,0.0596839622716296,0.60815290563929
250,2,72389,-0.0783955276391524,0.0591911343996735,0.186211432373643
251,2,72392,-0.0248832633237365,0.0597268237461356,0.677211133133445
252,2,73646,-0.0579395816846023,0.0584353746589997,0.322113061612943
253,2,74564,-0.0817880920877097,0.0582393282181623,0.161095464801928
254,2,74739,-0.0791910826871523,0.0584420245512397,0.176272378753548
257,2,80873,-0.0488199950055807,0.058676107639519,0.405957266157833
258,2,81501,-0.0281092834045182,0.0587047673185968,0.63235990851508
259,2,83526,-0.0437966971880288,0.0585863755291066,0.455224662652914
260,2,83845,-0.0208497718569674,0.0586779623675146,0.722558028878628
263,2,84447,-0.0115566982700548,0.0594345803569397,0.84594008395178
264,2,87391,0.00937034974623369,0.0584271762457954,0.872676184770257
265,2,87562,0.0115041113475747,0.0585739670095689,0.844407654972778
266,2,87849,0.0145927594665131,0.0585664695488912,0.803377470060225
267,2,87878,0.0155356922103322,0.0588174974375263,0.791830915894276
269,2,89785,0.0374225937679243,0.0587961379166275,0.524875793529636
272,2,93721,0.0257131435745404,0.0586362478376497,0.661277920794432
273,2,93952,0.0359110939580932,0.0584532081056104,0.539375689951794
274,2,95085,-0.0169139995298588,0.0585591538969448,0.77287632179258
276,2,107124,0.0591674159001395,0.0585105223059425,0.312600455577172
277,2,111645,0.0567050012399138,0.0585550024184085,0.333504792281744
278,2,111916,0.0537898639284092,0.0587011636364769,0.36011738625595
279,2,111931,0.0657935523074941,0.0587565433334216,0.263574996031409
280,2,111999,0.0688393673836704,0.0585348730722516,0.240371296158205
281,2,114528,0.102821072853357,0.0587325209538319,0.0808720024771837
282,2,116024,0.12206941433416,0.0587691449746249,0.0385150406151005
286,2,120090,0.0818342449798388,0.0587323863934958,0.164393376850027
287,2,120291,0.0624979618355523,0.0594742097407434,0.294050286599078
288,2,120726,0.0781865700550369,0.0590766161954512,0.186533158574422
289,2,121716,0.0446802983207194,0.0591079236295787,0.450206999606416
290,2,123100,0.0663002744846043,0.0591321448788667,0.262955442135719
291,2,124677,0.05572374794292,0.0590813467975199,0.346239059643018
293,2,127887,0.0255504512649909,0.0595458010971788,0.668120170565907
294,2,128935,0.0189333437705065,0.05949648914921,0.750501514951782
295,2,129053,0.0132096500890206,0.0596820146680007,0.824960470265666
296,2,130040,-0.00601097676275197,0.0600495990569025,0.920321602995063
297,2,130976,0.0162581199802263,0.0595550417035591,0.785018096005453
298,2,132199,-0.0191840877230102,0.0598286721656658,0.748665072985762
299,2,133355,-0.00967176536499381,0.0602399589067488,0.872536539015557
300,2,133435,-0.00917961459340622,0.0603703606083166,0.879230431032072
302,2,135183,-0.0205422716455916,0.0603958793311915,0.733963160961695
303,2,135402,-0.0180693726571277,0.0603889926200698,0.764951076750062
304,2,135898,-0.0323906087598433,0.060692476194838,0.593896002619365
305,2,135912,-0.0377952968133926,0.060728495542316,0.534103615384391
306,2,135925,-0.0457077226692697,0.0604376145839178,0.449986106241298
307,2,136002,-0.0480700052461926,0.0603871241481986,0.426549171277712
308,2,136173,-0.0345388882119431,0.0608411467655651,0.570606604845649
310,2,138318,-0.038695353500326,0.0624419361403654,0.535854198241252
311,2,138695,-0.0512711537949684,0.0613444259463558,0.403837532053767
312,2,138818,-0.053931701422949,0.0612252317544734,0.37898548064677
313,2,139728,-0.0419613553928857,0.0611418255904726,0.492977360089271
314,2,140174,-0.0522480980988238,0.0611193707983857,0.393212146237391
315,2,140863,-0.0609082481935899,0.0610718739793007,0.319291983711726
316,2,141152,-0.0623805517104403,0.0612401921199735,0.309080495607857
317,2,141292,-0.0771925485681653,0.0607503844415645,0.204689534934124
318,2,141545,-0.0655045542076753,0.0610863511592578,0.284305648625202
322,2,146723,-0.109620717129786,0.0607960802046446,0.0722269526495852
323,2,147946,-0.124915442051195,0.061275234028358,0.0422351005495968
326,2,151397,-0.0758308532092922,0.0616570030189841,0.219560242663553
327,2,153035,-0.121741980405501,0.0607718607450322,0.0459131637854063
328,2,153228,-0.119069103638175,0.0612352235447785,0.0526346818111186
329,2,153455,-0.0948396488783481,0.0618212020816055,0.125901819071932
331,2,153815,-0.109291887203953,0.0615145360924664,0.0764814023656837
332,2,154160,-0.127992968455606,0.0607608460618705,0.0358659671633356
333,2,154235,-0.120517950761009,0.0614180337293785,0.0505178379725873
335,2,159870,-0.0918484380956957,0.0599935838273059,0.126672194291744
336,2,161229,-0.0807354842963264,0.0609650719445658,0.186263269010092
339,2,162696,-0.0751155873844089,0.0607218806971294,0.216893362946588
340,2,163284,-0.0747237384479587,0.0599151089635558,0.21316557788856
341,2,164166,-0.0764576547632134,0.0604677205915752,0.20690723652301
342,2,165270,-0.0659894979177225,0.0599921104599393,0.272094927232692
343,2,165675,-0.0663356724800381,0.0609858698898403,0.277459958334846
346,2,168062,-0.0367401600351807,0.0605074714272337,0.54410830079074
347,2,168518,-0.0430169566380412,0.0601488687272629,0.474973756139489
348,2,168980,-0.0518293723025999,0.0601005765115199,0.389065405860179
349,2,169651,-0.0428466106332099,0.0601492131636165,0.476725631468116
352,2,170725,-0.059053369948015,0.0602176034719581,0.327428986150821
353,2,171254,-0.0396630495749769,0.060360252233204,0.5115413146974
354,2,172242,-0.0391151893222991,0.0596468994722017,0.512393449547053
355,2,173254,-0.0546453412985402,0.0591544135132901,0.35623472119983
356,2,173340,-0.0417442874375376,0.0591770093910959,0.481017890598562
357,2,173385,-0.0312216107810691,0.0592499431646393,0.598561010382362
358,2,173973,-0.0424363410614986,0.0590726170427742,0.473000775603846
360,2,177341,-0.108676706962489,0.0586297168172725,0.0646289034717206
361,2,180314,-0.14528440246953,0.0584246208177819,0.013354990890059
362,2,180339,-0.131982182149527,0.0586639273013936,0.0250770803272455
363,2,182758,-0.124572349087616,0.0584965687805828,0.0338988366969565
364,2,183619,-0.112941102678727,0.0587964628757886,0.0555516992307025
367,2,187176,-0.146660237567534,0.0589098062325167,0.0132493759051413
368,2,191066,-0.0647748257519692,0.0597696034728357,0.279218890870483
371,2,191599,-0.111905276813638,0.0587382079734643,0.0575725378541082
373,2,191763,-0.111636883873601,0.0589746711884053,0.059180511249251
374,2,191959,-0.0880720432531072,0.0589425126542191,0.136016056989004
376,2,195759,-0.0294125061771591,0.0596157751884098,0.622059495345004
377,2,196912,-0.0299515740826143,0.0586500600186532,0.609892430694788
379,2,198110,-0.0528796030794232,0.0589561823795933,0.370367241191481
381,2,198805,-0.071418418253415,0.0591555503311259,0.228125463750939
382,2,198891,-0.0478885491525512,0.0587605645461715,0.415634575739185
383,2,199248,-0.0535432323961062,0.0588812172103022,0.363789455431166
384,2,201782,-0.0571827140926929,0.0587989837211202,0.331461839319867
385,2,203285,-0.0685570926946137,0.0585358115519026,0.242308695372596
386,2,203783,-0.0567910378675791,0.0584450316513985,0.331865155645414
387,2,204179,-0.055041086743626,0.0585915613749159,0.348166229175882
388,2,205406,-0.0307009891811919,0.0592449637660732,0.604640444052248
389,2,205834,-0.0327463170829689,0.0589578740383577,0.578959982916283
391,2,207192,-0.0525603752096767,0.0588620349151391,0.372496631111579
392,2,207561,-0.0545943268177485,0.0585960009251609,0.352124544478189
393,2,208682,-0.0532594373449781,0.0585006690674356,0.36322896396464
394,2,210102,-0.0238293345472121,0.0587068690801763,0.685059299236981
396,2,214801,-0.0666927161375515,0.0586103793116654,0.255934212521021
397,2,215016,-0.0592473955961467,0.0585994838932776,0.312681846821346
398,2,218876,-0.0390726338703185,0.059254492523355,0.510066484360811
399,2,227511,-0.0869989641268908,0.0595308128402283,0.144792349866742
400,2,230378,-0.0638421643967234,0.0588601545491312,0.27882069133416
401,2,231943,-0.0727399304574364,0.0590003030194056,0.218443245349801
402,2,232156,-0.0788106669891596,0.0589539134316803,0.1821428701252
403,2,232789,-0.084521640127686,0.0587216037038605,0.150934155285414
404,2,238524,-0.0672072517120959,0.0588679709399653,0.254368906917586
405,2,241518,-0.0444915878833713,0.059441398716003,0.454660067203942
406,2,250396,-0.0384648563744182,0.0590475356714727,0.515198047737243
407,2,250466,-0.0244344825779733,0.0590478309086208,0.679265801787608
408,2,252305,-0.019145478899638,0.0592099363278176,0.746622348835827
409,2,254571,-0.0147437913310661,0.0600453236945283,0.806177649682145
410,2,254742,0.0131314960375598,0.059992154959249,0.82686466022747
411,2,254908,-0.021109331229745,0.0604440694652193,0.727119305023707
413,2,255862,0.000906946836203848,0.0600903239503552,0.987966464666028
414,2,255975,0.015575701550838,0.0598676569956864,0.794885190046438
415,2,258311,0.0652882978358948,0.0587821219353866,0.267460829130022
416,2,259284,0.0295900490408848,0.0590620220109722,0.616683660721339
417,2,266330,-0.00858487292948684,0.0593353006102922,0.885042885016448
418,2,267100,0.0075235413980993,0.0593313836119253,0.899166598440672
419,2,268086,-0.0127690401258772,0.059333167679751,0.829728546414039
420,2,274614,0.0197044041092042,0.0589672249212332,0.738458331659247
421,2,274729,0.0031463320528502,0.0592988916865156,0.957715017641231
422,2,275746,0.0174145594813832,0.0592659944119748,0.769054924179374
423,2,277029,-0.00511536295443804,0.0589971694101155,0.930954982119074
424,2,277741,0.0131781453231642,0.059016791657748,0.823435199537801
425,2,278218,0.000998443421048156,0.0589143338729855,0.986488171375999
426,2,278379,0.0022996658497304,0.060372213563681,0.969636291525731
427,2,279910,-0.00508311716506571,0.0588930492017644,0.931268140502522
429,2,283431,0.0230582972868786,0.0597436222753712,0.699763147927352
430,2,283573,0.00969326829185591,0.0590371597420057,0.869676116566839
431,2,286762,0.0566534690267732,0.0591136817488283,0.338526264178053
432,2,287187,0.0618865466328545,0.0588222054867677,0.293475637081855
433,2,288379,0.0177970780498224,0.0584602159022734,0.760979254002639
434,2,294941,0.0200571202865782,0.0584931248489407,0.731880008281091
439,2,297610,0.0128844919371243,0.0587949771963692,0.826665517262774
441,2,299680,0.0259558465032644,0.0586016176669181,0.658094675767318
442,2,299708,0.0207324531548997,0.0587311738462229,0.72429468652915
443,2,299759,0.0188024916449909,0.0585339651384228,0.748231042930956
444,2,300111,0.0319517588062182,0.0589270209063277,0.588004995511103
446,2,301710,0.0385176680415065,0.0585223216577963,0.510857553474769
447,2,303446,0.0207551124707094,0.0589167076194615,0.724839338967644
448,2,303854,-0.00184183543471614,0.0589382819745476,0.97508763506591
449,2,304472,-0.00723491970684287,0.0584390525405802,0.901541858631087
450,2,304691,-0.0124213474140703,0.0593834265480211,0.834434660279615
451,2,308097,-0.0172292080230911,0.0587539771990116,0.769508531922332
453,2,309402,-0.0115173995360859,0.0584004068173037,0.843773288364533
454,2,310030,-0.0397814090247905,0.0586935708754637,0.498354323212966
455,2,310113,-0.0239439778416134,0.0585540549389497,0.682845673563015
456,2,310972,-0.0646113107228526,0.0585559646395672,0.270600239347298
457,2,312659,-0.00451365267924791,0.0584288109155338,0.938468064386231
460,2,318265,-0.00312980187787654,0.0591883952416161,0.957858514320348
461,2,318379,0.0311714913296556,0.0593408039303276,0.599707166263884
462,2,321266,0.0308920918410195,0.0589437149626653,0.60054154474704
463,2,322957,0.0591853986953463,0.0583553586513022,0.311170584620264
464,2,325221,0.0715284900452972,0.0586376749281977,0.223340476352918
465,2,332691,0.169492701567597,0.0586701594664228,0.00410447359452944
466,2,333006,0.166623739754562,0.0585755320616958,0.00470604154441178
468,2,335046,0.106829253711348,0.0583731607469631,0.0680767206803173
469,2,335049,0.0885815927902868,0.0587098355573052,0.13224354770779
470,2,335995,0.0854212301103451,0.0583893325547804,0.144368239667821
471,2,336060,0.1006504397163,0.0582413554099909,0.0848338593258404
472,2,338292,0.0343630987359563,0.0584549232825019,0.557004575573135
473,2,339568,0.064652844130173,0.0584704478960325,0.269594084113828
474,2,340466,0.0366008406119923,0.0590466200317654,0.535747610379488
478,2,348480,-0.00984126309280242,0.0584821036780828,0.866460796479092
479,2,350086,-0.0443986357428139,0.0584394521315001,0.447918657395291
480,2,351083,-0.039708570882302,0.0592053734264596,0.502855324857656
481,2,351335,-0.0633988263375331,0.0584798947605383,0.279054490878378
482,2,351417,-0.0772972936133977,0.0584232444069035,0.186672729459865
483,2,351450,-0.0798910099666671,0.0584783404988232,0.17275712673956
484,2,352302,-0.0503236335257368,0.0590351006463077,0.394550228862221
485,2,352469,-0.0451272320375133,0.0584489296847651,0.440583801620255
486,2,352562,-0.0380830264915003,0.0587023589208924,0.51692321634196
487,2,352944,-0.0566948747916477,0.0584901340241965,0.333055881448831
490,2,355266,-0.057515996637942,0.0584878629246731,0.32609226540725
491,2,358277,-0.0335223613520926,0.0585499880532411,0.567318915379942
492,2,358926,-0.0508892262923046,0.058600797799558,0.38576265848978
493,2,358948,-0.0286739861503404,0.0586620966973633,0.625287397744484
494,2,359515,-0.0126036482278057,0.0585899799056404,0.82980102541896
495,2,363190,-0.0534565403134838,0.0590987267282664,0.366331609819523
496,2,363588,-0.0132779384757535,0.0593963981778396,0.823238441537018
497,2,363888,-0.0141012051958136,0.0588860685850708,0.810883318008498
498,2,363954,-0.0287042293922413,0.0586369595980404,0.624774453165502
499,2,364199,-0.0381394439544917,0.0585419831964558,0.515154936243568
501,2,365981,-0.0323859706496508,0.0597333241783847,0.588039400052293
502,2,366047,-0.020980567253805,0.0586713199061011,0.720860170986977
503,2,366936,-0.0242856683396364,0.0593431800475952,0.682610927258421
504,2,369530,0.00228212068061423,0.058584440843857,0.968948779930569
506,2,369931,-0.0454096989460744,0.0589369267971425,0.441530804713144
507,2,371033,-0.0111794019799109,0.0588268566872164,0.849387737117054
508,2,372919,-0.00744124553748915,0.0585744411972008,0.898981767909828
509,2,373518,0.0192696012057632,0.0585335347951872,0.742195090115615
510,2,376157,-0.0501794717162041,0.0586109017573049,0.392497966952321
511,2,376172,-0.0460378778001303,0.0590450084995585,0.436085091819922
514,2,381433,0.00286029878179822,0.0590529515413298,0.961396026192911
515,2,381922,0.015738135534396,0.059505914161967,0.791564278098754
516,2,382146,-0.00299791143749167,0.0586162920533135,0.95923916186854
517,2,384206,-0.00961409866636537,0.0587967497681004,0.870207232686865
518,2,384955,0.00662040683317786,0.0586669465554276,0.910215759821619
520,2,387301,0.000947282290937074,0.0589666215011048,0.987191834576113
521,2,388313,0.0248517940517791,0.0586015831374827,0.671765352610284
524,2,390138,0.00254674720921907,0.0587988201686962,0.965476600194603
525,2,391233,-0.04622248728131,0.059074559242397,0.434478701575646
530,2,395606,-0.0549504933451341,0.0587098108137743,0.349929619173057
531,2,395726,-0.0474246426006837,0.0587068938063841,0.419737841830804
532,2,395853,-0.0596004117209284,0.0588430308687278,0.311815421335711
533,2,396484,-0.0546456870766147,0.0585958653018488,0.35167114690747
534,2,396705,-0.0383677187411925,0.0586041199760774,0.513091653020815
535,2,398759,-0.0629846516876598,0.059023985362408,0.286654730431136
536,2,400386,-0.0642259208963346,0.0586896894880823,0.274556172087793
537,2,400847,-0.0607316582291401,0.0586459985650637,0.301114685590879
538,2,401130,-0.0405808941058461,0.0592338756600896,0.493732922704528
539,2,401143,-0.0577028312542265,0.0590759648006513,0.329358618303138
540,2,401979,-0.0694682950259111,0.0590033732098615,0.239844482587698
541,2,403598,-0.0797376162937892,0.0586526484556737,0.174859541043925
542,2,404844,-0.0406335410918808,0.0594235557589639,0.494553120369912
543,2,405100,-0.055357661006611,0.0588448745748096,0.347481995772063
548,2,406181,-0.0470556689934659,0.0589035197330852,0.424908718373358
549,2,406688,-0.0480637674500387,0.0585606599073712,0.412341559556303
550,2,407621,-0.0323382484560463,0.0590721854164968,0.584425081227075
551,2,409016,-0.0402770515883303,0.0596505824479407,0.499980322766081
552,2,410647,-0.0677822770233415,0.0587083523108749,0.249051918161758
554,2,419803,-0.0762871677758983,0.0590927531064979,0.197557735155518
555,2,419943,-0.0737049195585976,0.0594524693748181,0.215899351671722
556,2,422349,-0.0914800912821061,0.0586491924444258,0.119706901556559
557,2,425467,-0.100961400388367,0.0583929546161988,0.0846834433934953
560,2,429095,-0.0937969862882859,0.0587752954811554,0.111415479855527
561,2,431266,-0.125877023316408,0.058637561331738,0.0324984159761278
562,2,431446,-0.101478437763431,0.0590107757795906,0.0863708896459244
563,2,432524,-0.0560373804323885,0.058612618371481,0.33969447391184
564,2,434090,-0.103921660907992,0.0589703833374767,0.078889331038728
565,2,441927,-0.0859076406312085,0.0584165352445288,0.142288794964493
566,2,446471,-0.116389037640832,0.0589891434213101,0.0492686666134445
567,2,449325,-0.0828367642476389,0.0588015824590063,0.159789133169808
