SNP,Chr,Pos,Effect,SE,SSH1_ORM2_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
201,2,12133,-0.114308168620736,0.081907065782028,0.163717110439779
202,2,12194,-0.133525042765196,0.0821434542655889,0.104946253305484
203,2,12359,-0.124156250777488,0.081943227201471,0.130629405612792
204,2,13061,-0.134050524821882,0.081892981934941,0.102542762945688
205,2,14298,-0.126410775852074,0.08218758703791,0.124925824953077
206,2,15222,-0.151714711724906,0.0828741833494612,0.0679937320553998
207,2,17986,-0.134653173648186,0.0814929555212896,0.099356642745991
208,2,19770,-0.110219570225881,0.0821639430875883,0.180633801007375
209,2,19836,-0.133448760927043,0.0818391522072142,0.103861872112469
210,2,19851,-0.133490115796271,0.0820803771383185,0.10477093033724
211,2,21595,-0.136324096102817,0.0817255725659352,0.0961882895340263
212,2,22385,-0.147062508086993,0.0817508041344685,0.0728866374195969
213,2,23441,-0.180525940966926,0.0823637508858897,0.0290457129200148
214,2,24209,-0.185802681408252,0.0816427608903922,0.0234565479892636
215,2,24341,-0.197965779143289,0.0817578729494933,0.0159657746353044
216,2,26815,-0.172384737020402,0.0818224393182492,0.035838814125788
217,2,28209,-0.196486907624471,0.0816963197940345,0.016682610593435
221,2,41245,-0.131718317769531,0.0817469663219161,0.108009597739097
222,2,43214,-0.0466820659876711,0.083340216065206,0.575740241609152
223,2,47104,-0.0969038329227102,0.080888627225271,0.231724326120172
224,2,50915,-0.112694605184528,0.0816291853471083,0.168285487349502
225,2,55834,-0.0876210672438029,0.0813374623637841,0.282102649232547
226,2,56422,-0.088344398161416,0.0814811426037241,0.279002251763485
227,2,57715,-0.112037537005796,0.0811288018214298,0.168157663423631
228,2,59046,-0.0486349679940642,0.0817181848003107,0.552121342437704
229,2,59191,-0.0845933099495941,0.0811662653165025,0.298021769914422
230,2,59383,-0.0696753749654103,0.0812298516340275,0.391609320841685
231,2,59477,-0.0571001549959524,0.0824819715245255,0.489220160749088
233,2,60471,-0.0918197352577423,0.0812771842981247,0.259365051539489
234,2,60478,-0.0825717300775635,0.081398335653205,0.311079331520617
235,2,60786,-0.0950254270113045,0.0812255446342192,0.242832154293502
236,2,61035,-0.107148045252084,0.0811769106712795,0.187712850090085
237,2,61071,-0.083755003143816,0.0808850796337311,0.301152929686704
238,2,61675,-0.136633695321015,0.0809149010019467,0.0921773427049724
240,2,62939,-0.13449360638777,0.0807840797627242,0.0968293816882037
241,2,63527,-0.158702467302295,0.0809656159206379,0.0507678617332009
242,2,63857,-0.155103160426627,0.0810044075335575,0.0563324530780521
243,2,65527,-0.140282835064763,0.0808113374008222,0.0834487525966885
247,2,67976,-0.122070830802284,0.0820676672693505,0.137791002920919
250,2,72389,-0.202403865456044,0.0811044317513153,0.0130304640779117
251,2,72392,-0.130975750506692,0.0820775938302735,0.111438286546653
252,2,73646,-0.144806615385087,0.0803153367993699,0.0722446863857341
253,2,74564,-0.15726239107071,0.0800896686275799,0.0503635099431794
254,2,74739,-0.122176908381755,0.0805285145428549,0.130114194559022
257,2,80873,-0.112589188132294,0.0807613785194576,0.164165217119017
258,2,81501,-0.140729303962524,0.0806227095332475,0.0817628346308608
259,2,83526,-0.137509751326424,0.0805123226206031,0.0885277126899173
260,2,83845,-0.14951250614273,0.0805288988304721,0.0641964899469906
263,2,84447,-0.11286615875996,0.0817338322824368,0.168183658360222
264,2,87391,-0.16335963965667,0.0800932472160336,0.0421325306006218
265,2,87562,-0.175253140616966,0.0802272472145151,0.0295858808833109
266,2,87849,-0.161516174272842,0.0803011889869318,0.0450450482073083
267,2,87878,-0.164520502697054,0.0806329951392201,0.0420580197061837
269,2,89785,-0.176687654522698,0.080569136184241,0.0289597447530675
272,2,93721,-0.172433017141834,0.0803487107344926,0.032549652881624
273,2,93952,-0.187612463786837,0.0800191965826809,0.0196014715363297
274,2,95085,-0.171629764812413,0.0802340393063435,0.0331120271046524
276,2,107124,-0.0407509724970542,0.0807634402857976,0.614174278720105
277,2,111645,-0.0824700023933289,0.0807250477234806,0.307662288851659
278,2,111916,-0.067113220784451,0.080956090618386,0.407660260995688
279,2,111931,-0.0648989586168339,0.0810852278731613,0.424029242801115
280,2,111999,-0.0803395960865342,0.0807541924597097,0.32048292702191
281,2,114528,-0.089054110329513,0.0811944504769142,0.27347627624348
282,2,116024,-0.100729050107392,0.0813495971460754,0.21645573095199
286,2,120090,-0.0570549197898905,0.0811472856817499,0.482454853439356
287,2,120291,-0.00969181131264746,0.0821310934287859,0.906131472148209
288,2,120726,-0.0234381594101493,0.0816486510119291,0.774233890181347
289,2,121716,-0.0700720028405176,0.0814801279295636,0.39037885353294
290,2,123100,-0.072964879989221,0.0815855765385865,0.371751753156885
291,2,124677,-0.0553516133972807,0.0815122169681187,0.497545389534699
293,2,127887,-0.0093234143236508,0.0821231702768616,0.90967520108479
294,2,128935,0.00448792445387969,0.0820466865860755,0.95640869836103
295,2,129053,0.0173898410275044,0.0822915803192363,0.832759671258816
296,2,130040,-0.0294288688503396,0.0827842683251848,0.722435861729001
297,2,130976,-0.0267567750855008,0.0821123208147554,0.744726544699562
298,2,132199,-0.0256328285409789,0.0824940225955653,0.75619424727293
299,2,133355,-0.0760245735289529,0.0829647987938017,0.360110323431962
300,2,133435,-0.0596978533059874,0.0831822472158301,0.473432107628223
302,2,135183,-0.138773452351522,0.0829608613305184,0.0952608985437372
303,2,135402,-0.153299060497706,0.0828757525691388,0.0651858575869943
304,2,135898,-0.166753428372892,0.0832462864599209,0.0459270527449403
305,2,135912,-0.159477226431787,0.0833488232583727,0.056509210033229
306,2,135925,-0.15734750495856,0.0829788528190258,0.0587451360595887
307,2,136002,-0.171886431823898,0.0828343227245617,0.0387046359306495
308,2,136173,-0.160065242858012,0.0834940822378825,0.0560340915680381
310,2,138318,-0.118878810559428,0.0859106591518126,0.16730958157078
311,2,138695,-0.0855636594374147,0.084544331890004,0.312204121224189
312,2,138818,-0.0916411845738494,0.0843707617804789,0.278143922416302
313,2,139728,-0.104104137406457,0.0841779592405419,0.21701509685336
314,2,140174,-0.0848168004776595,0.0842392494611754,0.314693602254597
315,2,140863,-0.0682546359815103,0.0842477121070357,0.418390563621064
316,2,141152,-0.124223588612747,0.0843046650924079,0.141505283320509
317,2,141292,-0.0859859774002316,0.0838306812783269,0.305730599485713
318,2,141545,-0.152035069135838,0.083975504115038,0.071073168648867
322,2,146723,-0.107733094003278,0.0840168724626725,0.200586131682132
323,2,147946,-0.0804763181838413,0.0848757176778598,0.34369330183851
326,2,151397,-0.0734208869609012,0.0851065192084635,0.388891420573727
327,2,153035,-0.010234086824207,0.0842669786212137,0.903405013231447
328,2,153228,0.0338280010412205,0.0848645471642206,0.690420343985742
329,2,153455,-0.00232655340448851,0.085524229116218,0.978312842598415
331,2,153815,-0.0744940978559963,0.0851038771860489,0.38198879907162
332,2,154160,0.0297924897864562,0.0842886029283918,0.723956026650053
333,2,154235,0.0282246663962734,0.0851320983715269,0.740433634970464
335,2,159870,0.1736154578852,0.0824788196171799,0.0360001949138011
336,2,161229,0.104009549707308,0.0840867084390066,0.216934542070173
339,2,162696,0.0578750468930037,0.0838495861293551,0.490506501843754
340,2,163284,0.0485599585566847,0.0827539262288221,0.557713484635861
341,2,164166,0.0341853299130063,0.0835432111536786,0.682645903999189
342,2,165270,0.0595624743871356,0.0827996170119445,0.472397009685236
343,2,165675,0.0376306225578302,0.0842058488535989,0.655229644116989
346,2,168062,0.0994923434689888,0.0833046551791417,0.233155052715968
347,2,168518,0.0842278289102623,0.0828736838220661,0.310163647158119
348,2,168980,0.106871369857061,0.0827601987370354,0.19743152745258
349,2,169651,0.0548898440775487,0.08294341204188,0.508547433543951
352,2,170725,0.0762544540511122,0.0830434639502228,0.359116273935917
353,2,171254,0.0406559233514103,0.0832490135125311,0.625594394765588
354,2,172242,0.090762178682967,0.0821508272147761,0.269988476845442
355,2,173254,0.115361605999722,0.0814309741510091,0.157458477826623
356,2,173340,0.101737858772137,0.0814725006318336,0.212588188087069
357,2,173385,0.0966249642053004,0.0815654783776206,0.236960487844266
358,2,173973,0.125776561377268,0.0812349689644424,0.12244475568835
360,2,177341,0.113719130506027,0.0810068044133484,0.16125099398741
361,2,180314,0.103160104902836,0.0810741545257082,0.20406260702559
362,2,180339,0.0799097286303154,0.0813540599897402,0.326651220518635
363,2,182758,0.0568436491527759,0.0811166011998456,0.483911527296703
364,2,183619,0.111493641834545,0.0812763031130716,0.171001476947812
367,2,187176,0.0779075977744609,0.0818313254616216,0.341722520364936
368,2,191066,0.081730427808499,0.0824341335104513,0.322138460930207
371,2,191599,0.0828784543315317,0.0812854370637111,0.30861750664062
373,2,191763,0.110247112084771,0.0815165267971479,0.177096788812657
374,2,191959,0.0817924533053417,0.0814117253060188,0.315740789703912
376,2,195759,0.049570112835825,0.0821857406589373,0.546797979195482
377,2,196912,-0.00202547866223138,0.0808979855526466,0.980039245569617
379,2,198110,-0.0507961209780317,0.0813379363066835,0.532698008842732
381,2,198805,-0.0324611093070478,0.0817151317008057,0.691425242425048
382,2,198891,-0.0386545709265002,0.081070641664936,0.633798785987594
383,2,199248,-0.0262071194442873,0.0812699809911715,0.7472876690514
384,2,201782,0.0174164816238755,0.0811767732639809,0.830242019381444
385,2,203285,0.0166672937104675,0.0808624585184895,0.836816738155918
386,2,203783,0.0122477151454375,0.0806905613390516,0.879442262713155
387,2,204179,0.00235459541296754,0.080888352494061,0.976793946537892
388,2,205406,0.0282851686356684,0.0817056554711431,0.729410882115843
389,2,205834,0.0345190385344985,0.0813073701390414,0.671423432662561
391,2,207192,0.0234947011446554,0.0812424527839634,0.772603901132958
392,2,207561,0.00684655790058802,0.0808921120046756,0.932597056575126
393,2,208682,0.0415885468316397,0.0807265056675116,0.606750860250068
394,2,210102,0.00165878385059404,0.0809653598962608,0.983665999342906
396,2,214801,-0.00881920132506475,0.0809601941407241,0.913317874750964
397,2,215016,0.0220071683081394,0.0809068816384156,0.785776321570649
398,2,218876,0.00605490465486608,0.0817512649238492,0.941000643313736
399,2,227511,-0.0662434401255164,0.0822549981428569,0.421164226094636
400,2,230378,-0.0543155143413253,0.0812415797579404,0.504208084948014
401,2,231943,-0.0634881888296852,0.0814560100753746,0.436256408068722
402,2,232156,-0.047985919422,0.0814526192716919,0.556153046623995
403,2,232789,-0.0719413869392641,0.0811137598211716,0.375726013559877
404,2,238524,-0.0644479285899389,0.0812459836340159,0.428168239671641
405,2,241518,-0.0438717005164591,0.0819910771211356,0.592932155621793
406,2,250396,-0.112268839199866,0.0812457154863563,0.167893703265557
407,2,250466,-0.112935712285358,0.0812142488633015,0.165225859313776
408,2,252305,-0.0765859645778718,0.0815504399565185,0.348309290261228
409,2,254571,-0.056164952307955,0.082745104019613,0.497727918423285
410,2,254742,-0.0583237456880001,0.0826660532974008,0.48094303446175
411,2,254908,-0.0437950666175732,0.0833236144096746,0.599494700349623
413,2,255862,-0.0309698139085615,0.0828376909010983,0.708731891496575
414,2,255975,-0.00694401225414554,0.0825541302332749,0.933012953486773
415,2,258311,0.00455512729702989,0.0811914167231097,0.955291051254863
416,2,259284,0.0463330320343804,0.0814278272517877,0.569713001349547
417,2,266330,0.0420374285722439,0.0817848435864211,0.607573431758991
418,2,267100,0.0280306335626823,0.0817958747411594,0.73203560504216
419,2,268086,0.0533994043621552,0.0817660615694514,0.514132776886092
420,2,274614,0.0171787050743047,0.0813132230725398,0.832801761705408
421,2,274729,0.00611665002758738,0.0817624935937387,0.940408281729241
422,2,275746,0.0353950964615055,0.0817057335627079,0.665132524548058
423,2,277029,0.0332601284474293,0.0813283954456291,0.682816406166381
424,2,277741,0.0131935401449251,0.0813765659926701,0.871296655509376
425,2,278218,0.0305889601612302,0.0812162937654068,0.706670600131019
426,2,278379,0.0165975783969489,0.0832382226060248,0.842065824934839
427,2,279910,0.0222197190847941,0.0811954743538926,0.784508187018202
429,2,283431,0.00558004524637212,0.0823928651053706,0.946043002751114
430,2,283573,0.00928637472360705,0.0814035407523124,0.909240606240376
431,2,286762,0.0750801742448305,0.0815155231444293,0.357651415409212
432,2,287187,0.0287135523248224,0.0812182333817856,0.723897847193991
433,2,288379,0.0634923725996442,0.0805461486787109,0.431065933180526
434,2,294941,0.0500351506400407,0.0806212625580255,0.535250298472273
439,2,297610,0.137507313934419,0.0807424989622243,0.0894417037054524
441,2,299680,0.183909419893096,0.0802289171135488,0.0224757110268561
442,2,299708,0.195164018068474,0.0803254611529394,0.0156108743302551
443,2,299759,0.202017827978076,0.0800005717488463,0.012000351079766
444,2,300111,0.171285643255054,0.0807710325885024,0.0346496448280469
446,2,301710,0.156817479459211,0.0803089915661827,0.0516479342098145
447,2,303446,0.150712852868566,0.0808531806174672,0.0631472624448429
448,2,303854,0.186736816764833,0.0806556382998728,0.021172891863656
449,2,304472,0.15334907622589,0.0801645642507381,0.0565660574186967
450,2,304691,0.125128483736313,0.0816131633650004,0.126124767799136
451,2,308097,0.0994709311800144,0.0808481784723817,0.219388212857202
453,2,309402,0.135367616489042,0.0802054387939868,0.0923403794528523
454,2,310030,0.12854713796274,0.0806912818007045,0.112038708630455
455,2,310113,0.103770774044077,0.0805658387312205,0.198581109587586
456,2,310972,0.0522392014006098,0.0808297581761915,0.518513613077925
457,2,312659,0.0931245344954096,0.0804111929874491,0.247604476822332
460,2,318265,0.0550617145387768,0.0815581470816408,0.500040101725894
461,2,318379,0.0762770723539936,0.0817518344193406,0.351441215111043
462,2,321266,0.0727010727685166,0.0812125715152339,0.371292953019631
463,2,322957,0.0295445519194379,0.0805636518751567,0.714045295226006
464,2,325221,0.0364459715916567,0.0809981153916268,0.653014940593658
465,2,332691,-0.11563624066302,0.0816148683543433,0.157407930455737
466,2,333006,-0.0225879699115394,0.0816770191748107,0.782285724998403
468,2,335046,-0.0356916899591053,0.080845008442923,0.659133729287074
469,2,335049,-0.0239602311596381,0.0812012012689434,0.768112061529321
470,2,335995,-0.0455297756841874,0.0807160183118874,0.573062234689729
471,2,336060,-0.0612116129369747,0.0805778123104963,0.447965804953633
472,2,338292,-0.0243442507266819,0.0806281623796367,0.762881437213219
473,2,339568,-0.0703764780967994,0.0806731207660783,0.383601783261886
474,2,340466,0.0104127699675417,0.0814573887049301,0.898355599765974
478,2,348480,-0.128475015743039,0.0803493956564408,0.110725383589035
479,2,350086,-0.140837639690493,0.0802945059871256,0.0802959655150554
480,2,351083,-0.158893759030996,0.0812469011404416,0.0512901786250399
481,2,351335,-0.14951068573333,0.0803747132698594,0.063692883164006
482,2,351417,-0.148307439606402,0.0803682189814533,0.0658240813979624
483,2,351450,-0.139078564746073,0.0805046885058738,0.0849375768487202
484,2,352302,-0.0989775156384278,0.081312356956498,0.224322005383858
485,2,352469,-0.0982485430954255,0.0804891957705298,0.223036091510589
486,2,352562,-0.0935509128001468,0.0808353313794708,0.247931379518446
487,2,352944,-0.0929527632343582,0.0806032452496253,0.249602957900056
490,2,355266,-0.0615426246789965,0.0806884764466916,0.446140434909082
491,2,358277,0.0145303097787971,0.0807639810727862,0.857325853387956
492,2,358926,0.0266242051786503,0.0808741145971424,0.742195583986774
493,2,358948,0.0231666123380162,0.0809027592716313,0.774777032487377
494,2,359515,0.0284583057790388,0.0807764450037021,0.724816436079248
495,2,363190,0.0721840497741388,0.0814906857690646,0.376330964374245
496,2,363588,0.0603624998787548,0.0818400197629896,0.46126758550622
497,2,363888,0.0602464471307431,0.0811368604099018,0.458260882313079
498,2,363954,0.101898702845926,0.0806955136403338,0.207510566240021
499,2,364199,0.0794887470362075,0.0806568001953543,0.325044579190127
501,2,365981,0.080773064729036,0.082283875565557,0.326950006695442
502,2,366047,0.0611015082857864,0.0808467726234903,0.450291544297903
503,2,366936,0.0576788228613089,0.0817856929470853,0.481123845352204
504,2,369530,0.0557715076193777,0.0807233263834714,0.490084305074665
506,2,369931,0.0633680080768518,0.081262069334385,0.436032233899732
507,2,371033,0.102654540607745,0.0809318904814968,0.205488649482414
508,2,372919,0.026304904800259,0.0807536352460759,0.74481206220943
509,2,373518,0.0743881220028222,0.0806227514582098,0.356809873541086
510,2,376157,0.0418974847768455,0.0808673165507363,0.60471196195397
511,2,376172,0.0380270988547197,0.0814576894356611,0.640907695889979
514,2,381433,-0.0449040444894448,0.0813888938904535,0.581487913780838
515,2,381922,-0.0133388001933634,0.0820533210740698,0.870955861972176
516,2,382146,-0.060299229575757,0.0807581822875013,0.455763386863349
517,2,384206,-0.0500030782150929,0.0810298253329791,0.537570062671914
518,2,384955,-0.0279029904719835,0.0808792988080864,0.730303254994018
520,2,387301,-0.0129272432395804,0.0813017914757246,0.873757299895008
521,2,388313,-0.0074253145891342,0.0808209631888544,0.926850564206057
524,2,390138,-0.00364264570825348,0.0810732880148574,0.964188284997741
525,2,391233,0.0294373247020923,0.0815090460622167,0.718200313023138
530,2,395606,0.0210634866942474,0.0810432069610209,0.79508903366557
531,2,395726,0.0249594989648399,0.0810104487417374,0.758186274747905
532,2,395853,0.048123005193668,0.0812116953997193,0.553853368083697
533,2,396484,0.0414881367521753,0.0808627879176144,0.608224444505557
534,2,396705,0.0336925536207439,0.0808340006686838,0.677069520634512
535,2,398759,0.0462732815550282,0.0814777111632897,0.570446505210913
536,2,400386,0.0439340986476416,0.0810262470241945,0.588008677875977
537,2,400847,0.00575329374530048,0.080984745768391,0.943404800534522
538,2,401130,-0.00107036673417227,0.0817274292785219,0.989557973232182
539,2,401143,0.0258094767991881,0.0815538704606019,0.751831702979327
540,2,401979,0.00891166263661769,0.0815135461525613,0.913004950399875
541,2,403598,0.00357229074832185,0.0810829708242498,0.964883699432966
542,2,404844,-0.000750146099552429,0.0819889424313912,0.992705139646948
543,2,405100,-0.00428334019073162,0.0812381289558767,0.957980257337339
548,2,406181,0.0195238739129934,0.0812844070226164,0.810320746584311
549,2,406688,-0.00285969200343097,0.0808217861392335,0.971794588655827
550,2,407621,-0.0302500481605264,0.0814688864772961,0.710630902568742
551,2,409016,-0.0193113269001304,0.0822944137504964,0.814607559713466
552,2,410647,-0.0262671141357328,0.0810892099450054,0.74618393072413
554,2,419803,0.0106438707368425,0.0816687368760843,0.896379735228488
555,2,419943,-0.00488564618620951,0.0821524216849135,0.952611008241236
556,2,422349,-2.55399993123739e-05,0.0811451888929446,0.999749048043235
557,2,425467,-0.0254397723977295,0.0808425514061286,0.753188308449504
560,2,429095,-0.0508727561071323,0.0812875982225423,0.531826530294369
561,2,431266,-0.0381613937702481,0.0813516354640248,0.639293526039659
562,2,431446,-0.0535565676342644,0.0816559205555578,0.512327941376207
563,2,432524,-0.000310399514372839,0.0809211284099269,0.99694162649412
564,2,434090,-0.0133504760265369,0.0816636556577631,0.870233094534683
565,2,441927,0.0142627388159597,0.0807889929230184,0.859968537501966
566,2,446471,0.00769651697077287,0.0817819652242274,0.925075013280158
567,2,449325,0.0657452844203264,0.0812293655491832,0.418842802751551
569,2,450017,0.0176688418510992,0.0808484205750905,0.827132489942327
570,2,451779,-0.0245643562181369,0.0811450031346276,0.762280236629
