SNP,Chr,Pos,Effect,SE,MID2_MAM33_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
206,2,15222,0.218522945042825,0.159993915859758,0.17286493092158
207,2,17986,0.263408140970767,0.156980183317219,0.0942378971624162
208,2,19770,0.20481607655102,0.158319794910745,0.196619797109762
209,2,19836,0.180958182405533,0.157965319423049,0.252754769889305
210,2,19851,0.210311976000805,0.15832681926717,0.184923681523429
211,2,21595,0.205654164406128,0.157687028269055,0.193017858701119
212,2,22385,0.284074980662286,0.157491931180616,0.0721240180191446
213,2,23441,0.268787192798281,0.15911086740724,0.0920434822366006
214,2,24209,0.283853146780929,0.157715337188146,0.0727489019258557
215,2,24341,0.298313804839377,0.158016358184587,0.059863822766766
216,2,26815,0.344794569766078,0.157556586252503,0.0292963949712507
217,2,28209,0.333118365230385,0.15768144086451,0.035336433335224
221,2,41245,0.261047481779292,0.157454638944207,0.098221578942167
222,2,43214,0.222032196642988,0.160193871025839,0.166615154823173
223,2,47104,0.0731191695953332,0.156102725354084,0.639784674909532
224,2,50915,0.215024520016463,0.157269592741894,0.172421565505884
225,2,55834,0.166854633608193,0.156705378628942,0.287709388225009
226,2,56422,0.20268461526496,0.156866925231537,0.197174673212736
227,2,57715,0.216595952065269,0.156294523216272,0.166676972004819
228,2,59046,0.217623794909671,0.157085437791765,0.166809550117989
229,2,59191,0.180877115795149,0.156313865533369,0.247997339339733
230,2,59383,0.145817549468685,0.156462775915294,0.35199250470688
231,2,59477,0.174672735866965,0.158740216982343,0.271921394872547
233,2,60471,0.199661898441723,0.156505760149114,0.202883478171552
234,2,60478,0.19669116339319,0.15669581906332,0.210221261994533
235,2,60786,0.219831845910126,0.156349722347067,0.160595878248719
236,2,61035,0.218176480011154,0.156344952173124,0.163747908373768
237,2,61071,0.209564814024128,0.155665308784047,0.179084941907997
238,2,61675,0.205237838358206,0.156132038018286,0.189526526979879
240,2,62939,0.214615667784297,0.155825049579674,0.169296496114812
241,2,63527,0.297172246915427,0.156030018398489,0.0576468081192793
242,2,63857,0.287959998975332,0.156115601530068,0.0659435145625587
243,2,65527,0.180637710480573,0.156053083508887,0.247834367545731
247,2,67976,0.189909310348866,0.158278508468193,0.231005100887516
250,2,72389,0.323889128724121,0.156677335076473,0.0394403254086269
251,2,72392,0.243822257809218,0.158163154146991,0.124069925178631
252,2,73646,0.402000400774536,0.15396147731406,0.0094115354226225
253,2,74564,0.478401973467407,0.153032007116474,0.00191799738927889
254,2,74739,0.513210754693667,0.153230358920524,0.000897696365971278
257,2,80873,0.574038833982636,0.152996485698964,0.000205033249727692
258,2,81501,0.544059576595837,0.153280041544283,0.000438278238812464
259,2,83526,0.488644669883019,0.153562532204799,0.00159207806000207
260,2,83845,0.537113882156147,0.153253835073514,0.000515915322737171
263,2,84447,0.561562842944912,0.155032932325029,0.000334906811877702
264,2,87391,0.499300550270582,0.152916953078435,0.0012010640538852
265,2,87562,0.498716750604891,0.153320983072858,0.00125315776400258
266,2,87849,0.496715027624011,0.153324435752526,0.00131053383227617
267,2,87878,0.488138142781514,0.15408050760413,0.00166842742069934
269,2,89785,0.486182738452505,0.154115680518528,0.00174480917987879
272,2,93721,0.438072577666635,0.154046557361612,0.00471802101805768
273,2,93952,0.446348656620367,0.153528302140145,0.00387638306568445
274,2,95085,0.44450155482068,0.153762859765444,0.00408010399482745
276,2,107124,0.341589376124214,0.154584207780755,0.0277652043119429
277,2,111645,0.381032532607612,0.154423355121267,0.0140815590268366
278,2,111916,0.418773629359341,0.154517164372688,0.00705238491709046
279,2,111931,0.425567697337455,0.154705836825023,0.00625108172602598
280,2,111999,0.403086874257051,0.154309441965601,0.00938046314137481
281,2,114528,0.236340049789114,0.156184509210433,0.131120954921
282,2,116024,0.321405872865897,0.156128441304413,0.0402660805014964
286,2,120090,0.109328854890988,0.156334249909929,0.484807865238917
287,2,120291,0.103174595391801,0.158136221009441,0.51454118498996
288,2,120726,0.127720595509356,0.157170394497019,0.416980776607654
289,2,121716,0.159266366206254,0.156909855087731,0.310792316517881
290,2,123100,0.0450624986468697,0.157337149462889,0.774734246927766
291,2,124677,0.0217120189706118,0.15713441666372,0.890181044142652
293,2,127887,-0.0162434693616544,0.158213680991148,0.918284833557806
294,2,128935,0.00956370917324523,0.15806565653512,0.951787942482074
295,2,129053,0.00467139971510355,0.158547435172849,0.976511391641755
296,2,130040,0.0354335511320916,0.159504179366686,0.824327058329096
297,2,130976,-0.0746241428634096,0.158166180874148,0.637355005073809
298,2,132199,-0.0291792691750359,0.158941759924494,0.854444701992198
299,2,133355,0.0970914416768769,0.159941109361137,0.544211334425465
300,2,133435,0.0487569294940051,0.160349375085708,0.761256119169016
302,2,135183,0.0881691462039371,0.160390557803218,0.582862264171186
303,2,135402,0.0835623041093416,0.160373296242278,0.602659517612234
304,2,135898,0.0895949253762487,0.16121529039642,0.578735824699049
305,2,135912,0.107028613416845,0.161304377460153,0.507430926841414
306,2,135925,0.0888265130626422,0.160604210570272,0.58056069380157
307,2,136002,0.0520348121502852,0.160529672062444,0.746020606799575
308,2,136173,0.0875521687963376,0.161622288939198,0.588361072039986
310,2,138318,0.12359292577998,0.165827738028029,0.456580821159087
311,2,138695,0.108746712736596,0.163011012982269,0.505135997721471
312,2,138818,0.0537935860876715,0.162789435041813,0.741256851884407
313,2,139728,0.042624653691743,0.162506888070744,0.793247444859625
314,2,140174,0.0204353814832858,0.162519083707409,0.900008190747421
315,2,140863,-0.0118953390641718,0.162455751213373,0.941670911619074
316,2,141152,-0.011639822501319,0.162913429225996,0.94308174938252
317,2,141292,0.00663926401131154,0.161742840627999,0.967280619864542
318,2,141545,0.089558637460406,0.162461206685818,0.581803054902806
322,2,146723,0.246811563511035,0.161705261953939,0.127829359901927
323,2,147946,0.140736470002405,0.163552677784474,0.390099591951221
326,2,151397,0.170743061201762,0.163881653465746,0.298185867773983
327,2,153035,0.206596036147159,0.161973851763317,0.202974576442433
328,2,153228,0.198011260053416,0.163191346296315,0.225800181829443
329,2,153455,0.151455408395744,0.16456827180165,0.358034250428673
331,2,153815,0.189412277126055,0.163823529141546,0.248382468106118
332,2,154160,0.145246509898032,0.162229579149796,0.371229025429319
333,2,154235,0.13203909084965,0.163884880016758,0.420968638766201
335,2,159870,0.134423464493088,0.159732318426763,0.40060705616221
336,2,161229,0.0940392211329162,0.162269493627022,0.562604670754554
339,2,162696,0.177562812882598,0.161371622061315,0.271936052242195
340,2,163284,0.160992947922469,0.159275738967241,0.312813411843819
341,2,164166,0.112570721007404,0.160875546603823,0.484551842744722
342,2,165270,0.120029235825519,0.159505345197752,0.452246416325851
343,2,165675,0.13084561149571,0.16212188017347,0.420162838142073
346,2,168062,0.118997113176588,0.160688480120684,0.459461411463321
347,2,168518,0.0238542440161749,0.15988743053021,0.881485758304309
348,2,168980,0.0673108811991217,0.159776402183147,0.673805757463749
349,2,169651,0.144390693379913,0.159707673628207,0.366562322332421
352,2,170725,0.184829593080838,0.159874714244961,0.248426090822169
353,2,171254,0.143771680288947,0.160253708109291,0.37025010627737
354,2,172242,0.0939218659821687,0.158461003452531,0.553752868014547
355,2,173254,0.0278944317157419,0.157317946593403,0.859364662119666
356,2,173340,0.0249422288336928,0.157300311182931,0.874102754837173
357,2,173385,0.0269834300890635,0.157444233976932,0.864019997628019
358,2,173973,0.0483999452771655,0.157011382164873,0.758068178446407
360,2,177341,0.130887046588013,0.156342330294977,0.403056467889371
361,2,180314,0.0771900339009595,0.156496050675037,0.622150071712349
362,2,180339,0.0900031627489454,0.156872352820516,0.566512479749821
363,2,182758,0.208602852850696,0.155987990706729,0.181985546246048
364,2,183619,0.197446310821152,0.156646322946109,0.208336265129734
367,2,187176,0.122104399754408,0.157719335705359,0.439337887395162
368,2,191066,0.153071422394065,0.15882438065762,0.335817063251968
371,2,191599,0.046006190576783,0.156810536872102,0.769398680541188
373,2,191763,0.0560531616175584,0.15742251651633,0.722002151117094
374,2,191959,0.0203305314115925,0.157062882929826,0.897081650406432
376,2,195759,0.141984342246458,0.158234909469656,0.370169880229275
377,2,196912,0.0791227963826786,0.155796025370655,0.611867686341388
379,2,198110,0.025762829519161,0.156780918501674,0.869570330160898
381,2,198805,0.0970480619041531,0.157377494312747,0.53785793976176
382,2,198891,0.0584044911852843,0.156204778963952,0.708705450869577
383,2,199248,0.0503194504430884,0.156569610378872,0.748107277480805
384,2,201782,0.0429258976017476,0.156383395667886,0.783867577344308
385,2,203285,0.151389768746602,0.155585212851905,0.331202472553284
386,2,203783,0.144670645146588,0.155267443044391,0.35210186484558
387,2,204179,0.131603290785768,0.155676920640806,0.398481598691108
388,2,205406,0.165878433556541,0.157187765359014,0.292015135971008
389,2,205834,0.10671169278073,0.15657849497996,0.49598810315594
391,2,207192,0.0950825731151705,0.156453133980927,0.543751777846261
392,2,207561,0.111018000236286,0.155730999251919,0.476389055258196
393,2,208682,0.0813571782804359,0.15552061475469,0.601213432697562
394,2,210102,0.0228786511299481,0.155977932175492,0.883469308443233
396,2,214801,-0.00285593849370014,0.155975188098108,0.985401726881761
397,2,215016,-0.00469339622699128,0.155886066073379,0.975998045114149
398,2,218876,-0.170272534877389,0.157236932409025,0.279590082812605
399,2,227511,-0.183097360140628,0.158312974596254,0.248237082986096
400,2,230378,-0.173156365083633,0.156342395679338,0.268812119515494
401,2,231943,-0.186058165070553,0.156750319582796,0.236037022934294
402,2,232156,-0.201731756757318,0.15663085405266,0.19860912723509
403,2,232789,-0.167275114782771,0.156188962885726,0.284910522373613
404,2,238524,-0.158330923468076,0.156435849363456,0.312176744763659
405,2,241518,-0.159808414562052,0.157793636401144,0.311864449011628
406,2,250396,-0.289612723229549,0.156186667598182,0.0645339659030897
407,2,250466,-0.265215444508681,0.156253726442973,0.0905140999281436
408,2,252305,-0.230802467743129,0.156825522072866,0.141988788958973
409,2,254571,-0.176031862110987,0.159239936929162,0.269717298766312
410,2,254742,-0.199704531761023,0.159016436922084,0.209992418481177
411,2,254908,-0.145878009926476,0.160400845707131,0.363728362055944
413,2,255862,-0.204094561088673,0.159251236721659,0.200828182651835
414,2,255975,-0.228092208311046,0.15858099503653,0.151225687806637
415,2,258311,-0.227795117683551,0.155948199571153,0.144984476438726
416,2,259284,-0.19068528885085,0.156616977188851,0.224217290668951
417,2,266330,-0.136920407426556,0.157451748542923,0.385108667073164
418,2,267100,-0.180807199750407,0.157314748119563,0.251196374947289
419,2,268086,-0.152300859639634,0.157411726215716,0.33394063301307
420,2,274614,-0.0420861697749518,0.156646651312254,0.788341010243178
421,2,274729,-0.0676072124733914,0.157478441354021,0.667958883347141
422,2,275746,-0.0418331895942808,0.157435040198393,0.790612174391596
423,2,277029,-0.0167290146459275,0.156716576929277,0.91505038350176
424,2,277741,-0.026363187953895,0.156774353266826,0.866553647606431
425,2,278218,-0.0332576828346857,0.156487449404635,0.831819210038345
426,2,278379,-0.0580877070181423,0.16034056844124,0.717361798029133
427,2,279910,-0.034709686774654,0.156431599715109,0.824532405823232
429,2,283431,-0.0422919688036664,0.158717801368652,0.79004042531
430,2,283573,-0.0437327971362491,0.156812379651169,0.780495524220589
431,2,286762,-0.0772822154465883,0.157177279286862,0.623245367206423
432,2,287187,-0.08633702014116,0.156429980493091,0.581351588882069
433,2,288379,-0.0712605715350079,0.155265163762013,0.646545027876711
434,2,294941,-0.160024187365989,0.155170814151564,0.303116701428601
439,2,297610,-0.0995341753814349,0.156101097772035,0.524130289731974
441,2,299680,-0.0128527479450875,0.155708458495018,0.934261176135935
442,2,299708,0.0266215865965798,0.156031959857528,0.864623274264641
443,2,299759,0.0118863104181671,0.155508438961968,0.939116209668031
444,2,300111,-0.00847023316523438,0.156595622018199,0.956894180170273
446,2,301710,0.124891021719684,0.155409332860381,0.422153658023223
447,2,303446,0.115844811255669,0.156409727025931,0.459398250563414
448,2,303854,0.132256158964786,0.156402898401279,0.398342071347854
449,2,304472,0.0624482654483116,0.155202664328682,0.687658270663621
450,2,304691,0.0260984269957471,0.157747133411212,0.868688681334076
451,2,308097,0.266856800654651,0.15544288516884,0.0869017896406094
453,2,309402,0.225526355122923,0.154675703262008,0.145713282333376
454,2,310030,0.157269717289967,0.155787670069645,0.313420015607903
455,2,310113,0.171348445635393,0.155309666905134,0.270661617297438
456,2,310972,0.155258191909076,0.155594169377753,0.319040123916888
457,2,312659,-0.0408303912643383,0.155193772607711,0.79263241150744
460,2,318265,0.0334132614381398,0.157215965719458,0.8318154925813
461,2,318379,0.0190558241279376,0.157688587994514,0.903882828751232
462,2,321266,0.000598503095249447,0.156636345466168,0.996953471207273
463,2,322957,-0.0930723966245266,0.155159192407502,0.548990386542931
464,2,325221,-0.0632576590526688,0.156054125360123,0.685460546127928
465,2,332691,-0.0464640970365763,0.157660950742604,0.768389445876633
466,2,333006,-0.108475427572361,0.15726472933527,0.490796286719451
468,2,335046,0.0505698043614541,0.155770471921378,0.745643523507823
469,2,335049,0.0309072078654198,0.15644759236981,0.843505934278869
470,2,335995,0.0288980660235746,0.155564689642912,0.852737807603503
471,2,336060,0.0222465787265259,0.155358293858468,0.886217638770566
472,2,338292,0.0632155809881241,0.155316586425341,0.684246485881466
473,2,339568,0.0326436559397015,0.155577324423373,0.833927092777508
474,2,340466,-0.035083125950925,0.156923026135586,0.823222003896004
478,2,348480,-0.0993583931308951,0.155265437499985,0.522635804783546
479,2,350086,-0.0896376087414428,0.155289535139269,0.564152781665746
480,2,351083,-0.111544435401649,0.157258647533635,0.47860308420911
481,2,351335,-0.102620243891489,0.15550587103645,0.509740412473526
482,2,351417,-0.091288318037868,0.15550131333618,0.557539905669321
483,2,351450,-0.0346302379559889,0.155738455370269,0.824161069153862
484,2,352302,-0.0303578931197671,0.156971201848953,0.84675862877621
485,2,352469,-0.0931430596496615,0.155313056406264,0.549083119209603
486,2,352562,-0.0968653477637888,0.155942044802022,0.53489361100223
487,2,352944,-0.106720173473859,0.155473477641036,0.492898641391038
490,2,355266,-0.138903039759608,0.155401444270786,0.372019890012461
491,2,358277,-0.0229456938284799,0.155596969862727,0.882846219591395
492,2,358926,-0.0832197281077134,0.155767758475819,0.593501312017828
493,2,358948,-0.0957029798007114,0.15579684404098,0.539425611864182
494,2,359515,-0.0543031250687404,0.155619160788962,0.727335766105912
495,2,363190,-0.0298368657567172,0.157161011681182,0.849536553977675
496,2,363588,0.00377440165387155,0.157788970859188,0.980929484809766
497,2,363888,0.00181585575206195,0.156434989110377,0.99074513352389
498,2,363954,0.0345678282106183,0.155802589452238,0.824543845069883
499,2,364199,0.0367221318416462,0.155589486759059,0.813554523211756
501,2,365981,0.0190180911027623,0.158735751048153,0.904702013545339
502,2,366047,0.00535867212017152,0.155879830680754,0.972595999159476
503,2,366936,-0.00513850660210458,0.157673717822914,0.974020367050358
504,2,369530,0.0252749317582717,0.155615603830832,0.871068836494188
506,2,369931,0.00324663462917825,0.156688902189046,0.983480515007651
507,2,371033,-0.0817868582705446,0.156212379381296,0.6009117725837
508,2,372919,-0.037092398778946,0.155585553038022,0.811705198229781
509,2,373518,-0.0252507067257761,0.15550391827875,0.87109962732043
510,2,376157,-0.0672981983199059,0.155811765443119,0.666063346483826
511,2,376172,-0.0599607844839905,0.156947073900519,0.702658161844057
514,2,381433,-0.0147355271938543,0.156864175315718,0.925211600488688
515,2,381922,-0.0180376013905583,0.158081589638408,0.909220924090771
516,2,382146,0.0465892066232897,0.155686522521149,0.764925336124033
517,2,384206,0.129634524639506,0.156038493600446,0.406656343563695
518,2,384955,0.0839776512885462,0.155778949469895,0.590169992963591
520,2,387301,0.141979029804838,0.156453957420174,0.364771443484189
521,2,388313,0.109759995060203,0.155596638678285,0.481018062738321
524,2,390138,0.112702951933335,0.156075735308505,0.470708454713184
525,2,391233,0.127617693219834,0.15691208549868,0.416590298308064
530,2,395606,0.0559038136082194,0.156119153903321,0.720494277167253
531,2,395726,0.0397270059745429,0.156076118943596,0.79922963506273
532,2,395853,0.00221915209182372,0.15653491692874,0.98869699966528
533,2,396484,0.0465504840944743,0.155823363044411,0.765315135388219
534,2,396705,0.023434860260611,0.155762847587245,0.880493806206649
535,2,398759,0.0331681768220539,0.157031428332584,0.832837497008652
536,2,400386,0.0335815690461853,0.156154656878758,0.8298499784774
537,2,400847,-0.000608000892220129,0.156021052167327,0.996892920254926
538,2,401130,0.05513441094718,0.157423435655793,0.726374971275775
539,2,401143,0.0422722822975184,0.157122557817152,0.788055935778683
540,2,401979,0.0501232517401083,0.157018689595983,0.749749737224555
541,2,403598,0.0197427097056176,0.156206069351468,0.899496063154719
542,2,404844,0.0484364302407724,0.157933539320077,0.759261162233545
543,2,405100,0.112233112459986,0.156394668075223,0.473461627047245
548,2,406181,0.0651912391683126,0.156571602083583,0.677394555462272
549,2,406688,0.0741878073592795,0.155656193531935,0.633932421484464
550,2,407621,0.0157253147257808,0.156981070106871,0.920263595108906
551,2,409016,0.0518590009065649,0.158531399950881,0.743770019043227
552,2,410647,0.0731437425767422,0.156195902929487,0.639871892455905
554,2,419803,-0.0688056841784436,0.157298833808089,0.662074143069212
555,2,419943,-0.0200616264058637,0.158266699566893,0.899203828549166
556,2,422349,-0.0332414399489478,0.156319027310697,0.831721721484551
557,2,425467,-0.00634866736037615,0.155767475087833,0.967512393627322
560,2,429095,-0.0199349092551262,0.156686659245676,0.898832492831765
561,2,431266,0.152630549605173,0.156564991151261,0.330292202157301
562,2,431446,0.222449116388839,0.156962900725641,0.157304037067613
563,2,432524,0.110721818661736,0.155785958546778,0.477720620776299
564,2,434090,-0.0234239681615124,0.157328899745578,0.881729119697662
565,2,441927,0.000342294095636242,0.155649685384997,0.998246590732855
566,2,446471,-0.0621613215544997,0.157523046715247,0.693363645529975
567,2,449325,-0.0532098153090477,0.156610743884074,0.734240542312404
569,2,450017,-0.0481948053094217,0.15574671899414,0.757166781805271
570,2,451779,-0.292218895411662,0.155573448033393,0.0611595132699949
571,2,451784,-0.276684808083279,0.156220142972118,0.0774033731239002
572,2,453525,-0.243521367730996,0.15642579928215,0.120417554957602
573,2,453768,-0.230970089723912,0.156687524558795,0.141351018814266
574,2,454027,-0.235801653552242,0.156009700829713,0.131567210339571
575,2,455029,-0.2477127897017,0.156040261181467,0.113296360334025
576,2,455247,-0.267165593721848,0.155441382534398,0.0865357981478057
579,2,455756,-0.171774761109306,0.167444849787709,0.305660629222138
580,2,457024,-0.306949529585547,0.156386388789441,0.0504586190628721
581,2,457298,-0.278578341904662,0.156993225151237,0.0768487614722856
582,2,460202,-0.205224274252414,0.157671839367465,0.193904966787703
586,2,464424,-0.152800915829039,0.15702061813745,0.331156808636702
587,2,465824,-0.0284234539479262,0.15876960201027,0.858022133492527
588,2,470145,-0.0975813029299718,0.15642750996083,0.533154180576113
589,2,470686,-0.087626452705451,0.156349250183196,0.575525808748049
590,2,471144,-0.107142540266139,0.156585190971146,0.494269803997429
591,2,471830,-0.139701041700639,0.156066140268416,0.371322219637342
592,2,472403,-0.135183419166375,0.156217016814355,0.387430833628562
593,2,473668,-0.0609300428601791,0.157380484184504,0.698877579700026
