SNP,Chr,Pos,Effect,SE,RET2_EMP47_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
87,1,113050,-0.0763832711607795,0.0953650526303333,0.423695516598279
88,1,113135,-0.0939108243069331,0.0950772539240547,0.323960564349802
89,1,114076,0.0128308840275306,0.0952061002578553,0.892870884952823
90,1,114628,0.0334133450796349,0.0954328412816169,0.726454319918143
91,1,116283,0.0332484686540948,0.0959639750212239,0.729197282442358
93,1,127853,0.032711192876803,0.0957857640938232,0.73292761518487
94,1,128302,0.0638333047711303,0.095373101286467,0.503741044068888
95,1,128704,0.0528967685721932,0.0954870975352796,0.579951686788222
96,1,128911,0.093662452939958,0.0954090180872051,0.326923000184669
97,1,130267,0.0159172176321979,0.09549012193228,0.867709666979866
98,1,130271,0.0158850632326406,0.0956034802545648,0.868129545860253
99,1,130613,0.0731644137359282,0.0964220596274462,0.44848255310404
100,1,132012,-0.0861027184535702,0.0961867201637339,0.371310346344565
101,1,133231,-0.0765375434849441,0.095525696294305,0.423540565745679
102,1,137074,-0.0323357755627335,0.0954610238275479,0.735012459652209
103,1,137304,-0.0449104351574968,0.0954798066765757,0.63838417694971
104,1,139686,-0.00997888151079289,0.0956337628479772,0.916955022402615
105,1,149562,0.00274726790613841,0.0958533025095102,0.977151021160375
106,1,150447,0.00593372388522784,0.096916130279096,0.951214391307304
108,1,154084,0.00761651180362508,0.0972152216187745,0.937596497934203
110,1,157269,-0.0164197673706915,0.0954476692009498,0.863513307881774
111,1,160054,-0.0141423956052289,0.0963555983461621,0.883395021004669
112,1,166222,-0.0223754784086411,0.0956384312403061,0.815152380370824
113,1,166416,-0.0143637349758665,0.0954486084396905,0.88046668673005
114,1,167326,-0.0282424636936881,0.0959823080527048,0.768742454017872
115,1,168836,0.00840389328593555,0.0955381200070646,0.929955350650355
116,1,171200,-0.0492529682586542,0.0956463258496502,0.606911031612846
117,1,171431,-0.0793510322636651,0.0961869157151101,0.409947440729944
118,1,173339,-0.0804907613573287,0.0954347510344412,0.399569516259312
119,1,173845,-0.0644410751585472,0.0953900279532838,0.499766413352912
120,1,175121,-0.054891547750586,0.0952176045384642,0.564654611620525
121,1,175281,-0.0515406900603441,0.095303914265895,0.588984113866414
122,1,175315,-0.0476723579132975,0.0952795940822779,0.617146248745988
123,1,175523,-0.0428634916693627,0.0958262606335468,0.65492975395255
124,1,175541,-0.0497453058819492,0.0954254931727975,0.60248471000442
125,1,175653,-0.0654590739197587,0.0957008929766588,0.494426153632911
128,1,175856,-0.0512386282983787,0.0973070342794578,0.598825335965794
129,1,175876,-0.0554533433802462,0.0958079627555311,0.563095399016368
130,1,175989,-0.0553890939418077,0.0960816826285321,0.564658701050467
131,1,176001,-0.0534341739666935,0.096585923451779,0.580456524812998
133,1,177692,-0.0619863020390793,0.0952562567697101,0.515642779638511
134,1,178191,-0.0755455901508869,0.0953232456306125,0.428589754845447
135,1,178224,-0.0619863020390793,0.0952562567697101,0.515642779638511
136,1,178960,-0.0713800369573706,0.0959994798736778,0.457645728235748
140,1,183802,-0.0386136682950926,0.0953032179700946,0.685600580843812
141,1,183954,-0.0278567376338359,0.0960079237673814,0.771871546236919
142,1,184450,-0.00193145594636169,0.09517860779244,0.983821134822558
144,1,184718,-0.0336193590844923,0.0957027159182352,0.725580747529894
145,1,185296,-0.00763008192355247,0.0953125082927269,0.936240219583576
146,1,185438,-0.00838710728831737,0.0953168283417788,0.92993302234469
147,1,185469,-0.0148005629300006,0.0954521859793341,0.876864727157081
148,1,185503,-0.00738009567193543,0.09520773923716,0.938257210150818
149,1,185705,-0.0212204576275608,0.09626601152874,0.825659342406389
150,1,185749,0.00169868764633272,0.0962725945473073,0.985932376326785
151,1,185806,-0.0403014178796409,0.09637731994122,0.676082298075833
152,1,185879,-0.0393774028270514,0.0968443337759669,0.684544434388416
153,1,185916,0.015982756766425,0.0968192164107589,0.868976803666063
154,1,185941,0.0412287674571652,0.0972199662064069,0.671767850698169
155,1,185954,0.0344687739481984,0.0975114685639132,0.723936402570556
156,1,186055,0.00171100522660342,0.0955822061748968,0.985728043474163
157,1,186896,-0.0484761770577267,0.0971150208023886,0.617975842581386
161,1,190132,0.0551932565178229,0.0956583985476369,0.564318800483823
162,1,190148,0.0661069355921135,0.0956676775040547,0.49001593903924
163,1,190165,0.052998842976964,0.0964267374087661,0.582922042065695
164,1,190169,0.0622463516353129,0.0962907129325681,0.518413272422328
165,1,190933,-0.0758351859603145,0.0954810945405665,0.427587623501854
166,1,192149,-0.0711256063591845,0.096273291205257,0.460526325566968
168,1,192303,0.0154389666521477,0.114857985422084,0.893148750883647
171,1,192795,-0.0477212312987796,0.0953516300588871,0.617051614780488
173,1,194187,-0.0819830218273274,0.0953647013589721,0.3905495075554
174,1,194867,-0.123956276446186,0.0951841510505125,0.193670228026941
190,2,8314,0.0908149073891854,0.096907539301002,0.349332682332926
194,2,8498,0.0660805867762818,0.0968220498045598,0.495373473905685
195,2,8651,0.0488058720470137,0.0969418262145951,0.614958243566001
197,2,9812,0.0784764977988323,0.0974633779747045,0.42125228609783
198,2,9932,0.0586500831298943,0.0971181985686924,0.546295257281228
199,2,10135,0.0535658009334601,0.0967542385172939,0.580184336564559
200,2,11616,0.0882863305303208,0.0965792474807747,0.361270635123009
201,2,12133,0.0791101550159935,0.0969865360062054,0.415232167953341
202,2,12194,0.0876061879409257,0.0973416701645136,0.368740984330233
203,2,12359,0.0664403037818529,0.0971039850974001,0.49428639212815
204,2,13061,0.0674730888606214,0.0970948119490474,0.487562833909365
205,2,14298,0.0639262426423809,0.0974083111236482,0.512077371265039
206,2,15222,0.0984907726708505,0.0982784597189612,0.316952629868106
207,2,17986,0.0624717017312225,0.0966363071898918,0.51840026699425
208,2,19770,0.092152129598287,0.0972384046182986,0.343934200505669
209,2,19836,0.0843738381248714,0.0969906303749395,0.384936679077468
210,2,19851,0.0893466673538827,0.0972626329733824,0.358925548532428
211,2,21595,0.0661016860823095,0.096912783395969,0.495639474923526
212,2,22385,0.0913249915207791,0.0969466078027821,0.346830064135922
213,2,23441,0.121966897006018,0.097795947720239,0.213166758616044
214,2,24209,0.112609594842244,0.0970191734050356,0.246550604707164
215,2,24341,0.103388426333862,0.0972785341900693,0.288595452440496
216,2,26815,0.158157687330943,0.0969525364365442,0.103720971316487
217,2,28209,0.163923722132144,0.0969582793611714,0.0917840071159304
221,2,41245,0.0797561479821963,0.0968836706064324,0.410941190086538
222,2,43214,0.0639820296332052,0.0984900292876099,0.516354053749722
223,2,47104,0.135666257023656,0.0955290744893788,0.15644464031987
224,2,50915,0.130009533613189,0.0964950727120163,0.178742061031344
225,2,55834,0.100282934778457,0.0961477920455055,0.297658259177271
226,2,56422,0.122691334405189,0.0962467107186551,0.203233091162974
227,2,57715,0.124383950133102,0.0959218015593282,0.195573695137055
228,2,59046,0.104359088700178,0.0964766206311586,0.280122734072309
229,2,59191,0.101139764909749,0.0959321613574124,0.292473875489336
230,2,59383,0.105310915787682,0.0959471636865537,0.273130464700996
231,2,59477,0.0850831680391275,0.0974516976865121,0.383212763011608
233,2,60471,0.107302871657902,0.0960705863945881,0.264789453490688
234,2,60478,0.111052543590191,0.0961685433610302,0.248965759469184
235,2,60786,0.125537397341089,0.0959592471737124,0.191644280427723
236,2,61035,0.116535060868815,0.0959844568409962,0.225519839830398
237,2,61071,0.114612331572698,0.0955537989976796,0.231156148109975
238,2,61675,0.105101184282475,0.0958608928734217,0.273654350521095
240,2,62939,0.142930472342198,0.0955556466643421,0.135603789947562
241,2,63527,0.146209760196019,0.0959025980824538,0.128262972657552
242,2,63857,0.14588052201242,0.0959264738770908,0.129216903068651
243,2,65527,0.105907393281419,0.0957571362082547,0.269479695886502
247,2,67976,0.11351892585712,0.0971167543321289,0.243236176576963
250,2,72389,0.0980478262177845,0.0965635481341172,0.310624437695666
251,2,72392,0.01962357689101,0.0973564232123193,0.840373476404664
252,2,73646,0.0766187045254987,0.095278684522951,0.421849440114329
253,2,74564,0.104807136474978,0.0950150529339622,0.270753295508797
254,2,74739,0.122737615648673,0.0952679026611143,0.198470825465745
257,2,80873,0.112798043322754,0.0955309797159016,0.238497684383529
258,2,81501,0.130360891779702,0.0954516495907572,0.172894222474419
259,2,83526,0.090547089830002,0.0954334233874451,0.343372192379359
260,2,83845,0.115437193227168,0.0954482993495709,0.227310442531661
263,2,84447,0.140501177718922,0.0965779231310735,0.146614361319691
264,2,87391,0.13318335494417,0.094959290336889,0.161635548931553
265,2,87562,0.129878287875241,0.0952138686696534,0.173414927424209
266,2,87849,0.15174920535992,0.0951131207774644,0.111504201809462
267,2,87878,0.134982187887414,0.0955960357419783,0.158829059852541
269,2,89785,0.112597218328869,0.0956888222504754,0.240107366335647
272,2,93721,0.103133748063456,0.0954290422438717,0.280551674416911
273,2,93952,0.0711056997829088,0.0952382074412475,0.455796588396658
274,2,95085,0.129755470667994,0.0951962154215121,0.173741271758477
276,2,107124,0.183160652206951,0.0949949724140256,0.0546433984477125
277,2,111645,0.254402216324028,0.0945908036459592,0.00749559312152347
278,2,111916,0.223719592927194,0.0950372240186257,0.0191190218572165
279,2,111931,0.240096359178478,0.0950717258928933,0.0119930243050646
280,2,111999,0.262671228023123,0.0945542693206864,0.00576183362211028
281,2,114528,0.215852055416954,0.0954433199563772,0.0243316703454979
282,2,116024,0.231883531121788,0.0955672177208037,0.0157500287305356
286,2,120090,0.149376339963768,0.0956504347215359,0.119257033965624
287,2,120291,0.172777190279937,0.0966413521238641,0.0746629695972932
288,2,120726,0.136378331273979,0.0962436762773501,0.157361705690974
289,2,121716,0.159631214453294,0.0960322790517073,0.0973470780288262
290,2,123100,0.138756034111968,0.0962574877916282,0.150327451243952
291,2,124677,0.0679072726238559,0.0963396205735393,0.481353592529577
293,2,127887,0.118996741260075,0.0968615382718053,0.220068672246097
294,2,128935,0.109653128734192,0.0968008460785076,0.258079516703639
295,2,129053,0.13639222862447,0.0970005556765091,0.1605748306571
296,2,130040,0.105486708284662,0.0977043379364794,0.281034184454347
297,2,130976,0.0635925599233883,0.0970093573693316,0.512553458326939
298,2,132199,0.0846687515264009,0.0974141004756693,0.38534844479543
299,2,133355,0.0846555325488223,0.0980745021986121,0.388626914850657
300,2,133435,0.102990228440925,0.0982372883275634,0.295179789234284
302,2,135183,0.114563987606516,0.0982555757223439,0.244409911469318
303,2,135402,0.131760574256483,0.0981795835470159,0.180446740951906
304,2,135898,0.160895564438053,0.098580480474974,0.103545075924687
305,2,135912,0.151967417325502,0.0986939422773377,0.124508748564484
306,2,135925,0.160045457858562,0.0982075106460481,0.104064043788177
307,2,136002,0.1462203353133,0.0981945715200288,0.137357106443193
308,2,136173,0.134923490261624,0.0989391109044876,0.173530267017268
310,2,138318,0.166394175247838,0.101432419244343,0.101803658565138
311,2,138695,0.123028106651799,0.0998587467054779,0.218761134269821
312,2,138818,0.126657533300272,0.0996619541523938,0.204611240176911
313,2,139728,0.142380134303415,0.0994222209264836,0.153007051029304
314,2,140174,0.14657772416102,0.0994049393203636,0.141224372389275
315,2,140863,0.120026704788085,0.0994653373945446,0.228348453756568
316,2,141152,0.102648663250937,0.0998016088845291,0.304406157643794
317,2,141292,0.121031950945301,0.0990230614536211,0.22242472206474
318,2,141545,0.0952631166764941,0.0995867720719878,0.339431898729628
322,2,146723,0.122191156916161,0.0993232129380544,0.219427323589639
323,2,147946,0.151396427452702,0.10012395841526,0.13140569465964
326,2,151397,0.180270454579196,0.100240658413703,0.0729715721858505
327,2,153035,0.160828798442591,0.0992340824669148,0.105974623103442
328,2,153228,0.130317594620722,0.100089349224381,0.193761018183875
329,2,153455,0.131059214240111,0.100845682901093,0.194585592757128
331,2,153815,0.116787504232783,0.100506776006788,0.246026033708981
332,2,154160,0.149868973399115,0.0993239138763339,0.132221097861021
333,2,154235,0.142689373348716,0.100351755174226,0.155940485450388
335,2,159870,0.140925433457799,0.0978097243171717,0.150524170946891
336,2,161229,0.128127424835477,0.0993688662521465,0.198099043511941
339,2,162696,0.140504956036805,0.0988916725483159,0.156258595129266
340,2,163284,0.123137573347327,0.0976401232781245,0.208092308552478
341,2,164166,0.123731420516163,0.0985486706055641,0.210114628106116
342,2,165270,0.11093969560828,0.0977596942532014,0.257220556081023
343,2,165675,0.099205364465208,0.0994162939115931,0.319021895044938
346,2,168062,0.0678513494067355,0.0985957035897088,0.491792955147265
347,2,168518,0.0365554864222599,0.0980776078854098,0.709580534396284
348,2,168980,0.0683439915431832,0.0979828345544714,0.485942923650311
349,2,169651,0.0573606428676104,0.0980493851514528,0.558909448697792
352,2,170725,0.0999581344100906,0.0981274044742837,0.309063628558282
353,2,171254,0.11061858955632,0.0982543122541781,0.260998279131902
354,2,172242,0.0224005014917903,0.0972597304892095,0.817979406644774
355,2,173254,-0.0322361811902785,0.0965064348197727,0.738554202778735
356,2,173340,-0.00997702464990169,0.0965085438058589,0.917720325874196
357,2,173385,-0.0167324591516727,0.0965947804326184,0.862575254271863
358,2,173973,-0.00197925717837211,0.0963422115664612,0.983620996716549
360,2,177341,0.0164915046343563,0.0960099923861671,0.863717857126803
361,2,180314,-0.0612762954369848,0.0959908305257479,0.523656064226409
362,2,180339,-0.0677896289208375,0.0962212474075573,0.481574593502782
363,2,182758,-0.0418576756047538,0.095917681877088,0.662819375958667
364,2,183619,-0.0661065138884702,0.0962570791708111,0.492678311486533
367,2,187176,-0.0666925083328657,0.0967806856936712,0.491206931549088
368,2,191066,-0.076299789570337,0.0974851790823883,0.434339241320993
371,2,191599,-0.0800552874376834,0.096123419861312,0.40549891735338
373,2,191763,-0.105204634936097,0.09643645880495,0.276051362630959
374,2,191959,-0.0871111204343666,0.0962515834816252,0.366063739096154
376,2,195759,-0.0446410127341099,0.0971615641832696,0.646192887460977
377,2,196912,0.00889082181143826,0.0956174038262843,0.925969577115722
379,2,198110,0.00294198536419221,0.0961914625423346,0.975618042378273
381,2,198805,-0.00787106085891875,0.0966050048232547,0.935108998135738
382,2,198891,0.00397905277251004,0.0958531800758192,0.966911232561973
383,2,199248,0.00474746150043578,0.0960719901010808,0.960615990300265
384,2,201782,-0.0483183433664679,0.0959197931852948,0.614760459911199
385,2,203285,0.0572294054580703,0.0955337020629344,0.549524196865419
386,2,203783,0.0271054532092534,0.0953655225555573,0.776403100157098
387,2,204179,0.0221320722796534,0.095599961563573,0.817054986495983
388,2,205406,-0.020726527139043,0.096583218447221,0.83020497817348
389,2,205834,0.00410361396657077,0.0961266514222302,0.965973059186208
391,2,207192,0.0185630362293583,0.0960319297588726,0.846834675428627
392,2,207561,0.0117679022421407,0.0956104661442512,0.902112419113293
393,2,208682,-0.02601044977039,0.0954416301537137,0.785375947982417
394,2,210102,-0.0373914254624239,0.0956774849890483,0.696175694389259
396,2,214801,-0.0469520532500336,0.0956609906394746,0.623860763961532
397,2,215016,-0.051968079767698,0.0955990199986133,0.587056633706851
398,2,218876,-0.111162666312186,0.0964464772167337,0.249861087051901
399,2,227511,-0.11662417137875,0.097113527904979,0.230593038727404
400,2,230378,-0.0508958044122483,0.0960471883057223,0.596511512587922
401,2,231943,-0.047607744226006,0.0963275417391039,0.621452750666139
402,2,232156,-0.0618595367606172,0.0962650760260113,0.520903523124913
403,2,232789,-0.0619293547389404,0.0959236748769397,0.518950908904046
404,2,238524,-0.0338068350774288,0.0960985172504115,0.725203027781838
405,2,241518,-0.0767222216424003,0.0968637407422946,0.428855662638087
406,2,250396,-0.124305495258441,0.0960613018594911,0.196503581155088
407,2,250466,-0.117930187935419,0.0960499931886451,0.220340107803262
408,2,252305,-0.118741287167189,0.0963028509763653,0.218396727882917
409,2,254571,-0.0734928968972802,0.0977873166306252,0.452817329329575
410,2,254742,-0.0757939624359054,0.0976938934229738,0.438368171925179
411,2,254908,-0.08627709202616,0.0984169521110737,0.381273667950596
413,2,255862,-0.0782306439412461,0.09784197576861,0.42450278914885
414,2,255975,-0.0879802507191352,0.0974645443111191,0.367306088066027
415,2,258311,-0.114310359908128,0.095772684961284,0.233451993466651
416,2,259284,-0.0665671535295748,0.0962236651967796,0.489520156232284
417,2,266330,-0.0433341811065712,0.0966753821438904,0.6542519471963
418,2,267100,-0.0220790358971107,0.096688701746479,0.81950500457659
419,2,268086,0.01378028548732,0.0967001099005632,0.886762135598152
420,2,274614,0.0184566226728027,0.0961103412508678,0.84782461248592
421,2,274729,0.00419834920175544,0.0966408148162622,0.965373109923933
422,2,275746,0.0381718529549313,0.0965775181030004,0.692900271015128
423,2,277029,0.0362387588129345,0.0961306402838791,0.706419387058758
424,2,277741,0.0258105478647739,0.0961779251923818,0.788577063820613
425,2,278218,0.020219603951507,0.0960079732373929,0.833318286712395
426,2,278379,0.0300874161073625,0.0983770729650853,0.759908517127182
427,2,279910,0.010842315742463,0.0959785554127823,0.910121706656119
429,2,283431,0.0064539394104558,0.0973854102359855,0.947198681833071
430,2,283573,0.0138759700004562,0.0962149768968894,0.885410310676487
431,2,286762,0.0688433695136224,0.0963944848822553,0.475585566755495
432,2,287187,0.0365475529933219,0.0959942975954239,0.703635368203566
433,2,288379,0.0356832561032324,0.0952674562870968,0.708213589233354
434,2,294941,0.16078647637982,0.0949585459877935,0.0912942769556045
439,2,297610,0.0490054936629377,0.0957904606514339,0.609257471461607
441,2,299680,0.102264196626889,0.0953756739129806,0.284351393310326
442,2,299708,0.115287545367977,0.0955355028564497,0.228336185516831
443,2,299759,0.0948353767738509,0.0952743965636444,0.320227446019319
444,2,300111,0.0943996933251335,0.0959431570904185,0.325832308251804
446,2,301710,0.100165038276738,0.0952845700376345,0.293876688720444
447,2,303446,0.0789468639386344,0.0959427409225612,0.411146558015707
448,2,303854,0.104560571266156,0.0958917713888407,0.276279887776249
449,2,304472,0.0638112886890769,0.0951808806678945,0.503027630832309
450,2,304691,0.0755208224581394,0.0967009489259277,0.435341840229986
451,2,308097,0.120055043267756,0.09555087013276,0.209783118571862
453,2,309402,0.0167892985642354,0.095177455812897,0.860080900221794
454,2,310030,0.0272333772929461,0.0957054285881145,0.776152593618496
455,2,310113,0.0250358451887732,0.0954401085941746,0.793227791794265
456,2,310972,0.0336577593316621,0.0955775664223686,0.724934974924785
457,2,312659,-0.0279802168009916,0.0952118571277856,0.769027479888509
460,2,318265,-0.139932616424793,0.0961730326790461,0.146555454786177
461,2,318379,-0.134034301769691,0.0964834041841825,0.16564902966388
462,2,321266,-0.103927185387593,0.0959398863261916,0.279435420308773
463,2,322957,-0.115852336863208,0.0950416388893519,0.223671791544161
464,2,325221,-0.0904939310413654,0.095643090113639,0.344712774898258
465,2,332691,-0.128254705089324,0.0964985804335606,0.184678691806739
466,2,333006,-0.17273103700557,0.0961110317915289,0.0731580074559626
468,2,335046,-0.110945564498765,0.0953996696728158,0.245633139742471
469,2,335049,-0.119539838717079,0.0957776203795279,0.212822459162145
470,2,335995,-0.119440401156806,0.0952344539704139,0.210609292054902
471,2,336060,-0.122766216742605,0.0950936456694631,0.197547328112513
472,2,338292,-0.145442081439037,0.0949969925550568,0.126660647067983
473,2,339568,-0.153633735185314,0.0951045499604502,0.107113279466053
474,2,340466,-0.150136518496153,0.0959497328633313,0.118539550853894
478,2,348480,-0.105774919995822,0.0951469608798496,0.267023530479188
479,2,350086,-0.153064606672813,0.09496908220381,0.107914199358509
480,2,351083,-0.134888481666567,0.09628243908916,0.162102534626063
481,2,351335,-0.141369962942726,0.0951674864892331,0.138307631725439
482,2,351417,-0.141690426639013,0.0951510216699325,0.137351009586168
483,2,351450,-0.180757352193873,0.0950694777213482,0.0580743856919011
484,2,352302,-0.152951935656016,0.095965077958787,0.111869262898313
485,2,352469,-0.134487843828701,0.0950667779318199,0.158047582802559
486,2,352562,-0.15082250526682,0.0953883373045427,0.114741132558916
487,2,352944,-0.152782913758049,0.0951023845590184,0.109056049431885
490,2,355266,-0.155663811191462,0.0950891490065403,0.102515286882173
491,2,358277,-0.136702620206499,0.0951868013016875,0.151844966076705
492,2,358926,-0.141542660352898,0.0953076681863944,0.13840633117384
493,2,358948,-0.139324566326637,0.0953473076200069,0.144841246064307
494,2,359515,-0.108001067693562,0.0953184443418993,0.257960010284021
495,2,363190,0.00566773217449658,0.0964255556606817,0.953161936149154
496,2,363588,0.0251363661525444,0.096797202663106,0.795261459035459
497,2,363888,0.012288227083489,0.0959734670685142,0.898192006620924
498,2,363954,0.0427590976187139,0.0955672588317684,0.654843280343126
499,2,364199,0.03435423960559,0.095446965143249,0.719114618115558
501,2,365981,-0.0231344419160416,0.0973814318252525,0.81235614474468
502,2,366047,0.0183030522766387,0.0956302759274069,0.848327030797171
503,2,366936,0.0415746974834189,0.0967104933268084,0.6675392874079
504,2,369530,-0.0113604463953539,0.0954746223259059,0.905351617537659
506,2,369931,0.0098200922549004,0.0961300950716065,0.918692289173832
507,2,371033,-0.0111108469285294,0.0958744824080189,0.90780600617446
508,2,372919,-0.022462728987282,0.0954547303385244,0.814094212326996
509,2,373518,0.0152017360522929,0.095404580751045,0.873492381456533
510,2,376157,-0.0173804414523533,0.0956140998642808,0.855862092788463
511,2,376172,-0.0183976734143755,0.0963047772749382,0.848607263353912
514,2,381433,0.0383175742924565,0.0962185821869963,0.690697967104834
515,2,381922,0.0575760062380236,0.0969392597526341,0.552933333975471
516,2,382146,0.0633898059632794,0.095468995701525,0.507134525816933
517,2,384206,0.0265860685045918,0.0958155167837978,0.781580565365686
518,2,384955,0.0269952940125008,0.0956017212440103,0.777823411428831
520,2,387301,0.0142927177756239,0.0960962039984971,0.881848912413864
521,2,388313,0.0350657266622014,0.0955103608698962,0.713734174448102
524,2,390138,0.00402016091861296,0.0958257261528924,0.966560015718269
525,2,391233,0.0392950173158859,0.0963358381357945,0.683597200758735
530,2,395606,-0.195047117935961,0.0952351536183148,0.041293729951575
531,2,395726,-0.208544656969989,0.0951188509560699,0.0289983087409028
532,2,395853,-0.20979175170542,0.0953856706817727,0.0284969981895453
533,2,396484,-0.19055568313298,0.0950730676453309,0.0458005768717658
534,2,396705,-0.195603486383534,0.0949975989687216,0.0402239538570258
535,2,398759,-0.188432638696604,0.095824274695476,0.0500310010146063
536,2,400386,-0.15701204861717,0.0954448075670816,0.10084840323389
537,2,400847,-0.14618472155586,0.095404977940931,0.126355289057394
538,2,401130,-0.148622091833865,0.096274456680655,0.123548908319482
539,2,401143,-0.135049557754092,0.0961390614386555,0.160980489045635
540,2,401979,-0.120806696451793,0.0961328982079,0.209706464088175
541,2,403598,-0.131590622162553,0.0955811331402399,0.16946435716647
542,2,404844,-0.0837866418959898,0.0968053095417496,0.387342919286254
543,2,405100,-0.134881378948858,0.0957521593660046,0.159818561401855
548,2,406181,-0.111995376969729,0.0958979934961887,0.243651651102103
549,2,406688,-0.0845799136991206,0.0954224644417726,0.376019905774639
550,2,407621,-0.134657547977201,0.0960450353693206,0.161786473777322
551,2,409016,-0.161121777262897,0.0968978634362854,0.0972400455595508
552,2,410647,-0.158731976099757,0.0954857288635128,0.0973276000847419
554,2,419803,-0.148730709792426,0.0962066816230354,0.123012671601763
555,2,419943,-0.130191392368464,0.0968541106220455,0.179746616101624
556,2,422349,-0.161481022450283,0.0955248009912537,0.0918224057984299
557,2,425467,-0.122344734328915,0.0953442614972618,0.20026756303932
560,2,429095,-0.0950740144433901,0.0959990097791262,0.322674330086953
561,2,431266,-0.0776466853850895,0.0960958274789452,0.419627221273831
562,2,431446,-0.0831746816212797,0.0964716122872381,0.389180706596859
563,2,432524,-0.0599939725430916,0.0955925289166688,0.530671072873787
564,2,434090,-0.140898081932289,0.0962353867796625,0.144056986372761
565,2,441927,-0.11968204679305,0.0952811828155491,0.209912858045075
566,2,446471,-0.136683908211928,0.0963903901937641,0.157065842723992
567,2,449325,-0.190233967615345,0.0955643281660249,0.0472914169671106
569,2,450017,-0.215608478083128,0.0948748642514769,0.0236536687416472
570,2,451779,-0.205600745637497,0.0952966620999939,0.0316424513889505
571,2,451784,-0.210609675314485,0.0956139164860592,0.0282610167722101
572,2,453525,-0.222881745816888,0.0955654588246516,0.0202496972173831
573,2,453768,-0.226532529127895,0.095669247330765,0.0184291014421969
574,2,454027,-0.210491605193581,0.095368173542315,0.0279467243943278
575,2,455029,-0.203310534535487,0.0954632760068155,0.0338856592349825
