SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
89,1,114076,-0.103062262404238,0.151134316214922,0.495733578427773
90,1,114628,-0.0539840406002041,0.15158919801013,0.721962968113395
91,1,116283,-0.0819758266408225,0.152397255796823,0.59097897050308
93,1,127853,0.0613291343346555,0.15214082506548,0.687113051600357
94,1,128302,0.138126171309455,0.151412935046942,0.362260674598721
95,1,128704,0.0839191526820002,0.151676454312136,0.580423714301795
96,1,128911,0.168875581046086,0.15149258669347,0.265718139363488
97,1,130267,0.0741283955331541,0.151635743478309,0.625245580282518
98,1,130271,0.0773859060385124,0.151811232053991,0.610544556198375
99,1,130613,0.163785515369011,0.153038204839752,0.285248669078154
100,1,132012,-0.173340148535895,0.152682431815502,0.257020487566684
101,1,133231,-0.207658425899818,0.151472812560728,0.171268159439381
102,1,137074,-0.190499318316909,0.151320203867355,0.208892812686737
103,1,137304,-0.237398911630874,0.151185136846057,0.117252158080203
104,1,139686,-0.172984943949468,0.151632335707824,0.254718913211537
105,1,149562,-0.224854534851636,0.151787089628295,0.139397082377946
106,1,150447,-0.178492868462255,0.153653638593653,0.24615955975433
108,1,154084,-0.187201622836559,0.154100890223347,0.22525467717038
110,1,157269,-0.247258235645282,0.151047798787662,0.102531310468364
111,1,160054,-0.175537009955281,0.152775115226813,0.251338222006054
112,1,166222,-0.173327873021041,0.151648108070152,0.253829357712546
113,1,166416,-0.161983541963785,0.151374696088237,0.285312923492907
114,1,167326,-0.193244561124168,0.152134316718158,0.204841677553741
115,1,168836,-0.209712019226029,0.151347967643934,0.166735256080516
116,1,171200,-0.31058943585835,0.151084585531749,0.040543403608644
117,1,171431,-0.363030318433838,0.151709617248549,0.0172364834523104
118,1,173339,-0.314535522552432,0.150819517093339,0.0377409118672397
119,1,173845,-0.309294961290459,0.150723681160429,0.0409003799996988
120,1,175121,-0.314555033558184,0.150390366054214,0.0371894245030708
121,1,175281,-0.291202763160872,0.150652835265219,0.0540432296341503
122,1,175315,-0.301060313684854,0.150549990365879,0.0462946255240947
123,1,175523,-0.279078412708393,0.151531884709736,0.0663557161124321
124,1,175541,-0.296965213624335,0.150810757176371,0.0497205327726829
125,1,175653,-0.324458058943211,0.151133170936267,0.0324872240170224
128,1,175856,-0.315189775571473,0.153715141936461,0.0410556877568597
129,1,175876,-0.300743603228657,0.151414417445877,0.0477809793528804
130,1,175989,-0.303086382816688,0.151838052801097,0.0466891055033836
131,1,176001,-0.297417687163981,0.152669724597035,0.0521938213157612
133,1,177692,-0.271776461368035,0.150707731952725,0.072188251387985
134,1,178191,-0.29134339037728,0.150755260182867,0.0540902993567244
135,1,178224,-0.271776461368035,0.150707731952725,0.072188251387985
136,1,178960,-0.271691745645486,0.151922885049723,0.0745765677575336
140,1,183802,-0.240432012286423,0.150877681730026,0.111930514683085
141,1,183954,-0.237699377275239,0.151996164004762,0.118748530827747
142,1,184450,-0.198831339251531,0.150815519573341,0.188233073286737
144,1,184718,-0.230240021554929,0.151550716672787,0.129600352479262
145,1,185296,-0.202801318957061,0.151015070594593,0.180160356665633
146,1,185438,-0.183934421379678,0.151090655228698,0.22427365970515
147,1,185469,-0.189989932542759,0.151288426322001,0.210014433491015
148,1,185503,-0.183412904266346,0.150918433021943,0.225059513271241
149,1,185705,-0.189807398694874,0.152590022051257,0.214360126388375
150,1,185749,-0.189694243973955,0.152590420667447,0.214634075954657
151,1,185806,-0.237148097915402,0.152607177316961,0.121085880470568
152,1,185879,-0.238739289788348,0.153342631682009,0.120390062735597
153,1,185916,-0.143096962156521,0.153609528188899,0.35219905216172
154,1,185941,-0.137235732223825,0.154295399171912,0.37437504829005
155,1,185954,-0.158682985422985,0.154688914184203,0.305678852154643
156,1,186055,-0.186724874172189,0.151501811067288,0.218585333078604
157,1,186896,-0.188445211048933,0.153990298294936,0.221863761956771
161,1,190132,0.0417649854218107,0.152003772950955,0.783659200393879
162,1,190148,0.0768185019055876,0.152010898610878,0.61362935371422
163,1,190165,0.056067851588082,0.153205324054125,0.714610093758223
164,1,190169,0.0671980232903077,0.153001500957141,0.66078646271194
165,1,190933,-0.138530527402099,0.151623041194682,0.361523920517888
166,1,192149,0.142178045774907,0.152856096195649,0.352932630103648
168,1,192303,0.124423682656422,0.182330381525369,0.495428643333376
171,1,192795,0.114971967640794,0.151391209866963,0.448098495597211
173,1,194187,-0.0348937630309265,0.151628986641046,0.818127206272818
174,1,194867,-0.162530672288481,0.151310753676022,0.283488474692953
190,2,8314,0.0821972958827726,0.154061844736062,0.593999469028441
194,2,8498,0.00822456635674129,0.153897607468688,0.957410125836697
195,2,8651,-0.00178437631010708,0.154042296153412,0.990764312847861
197,2,9812,0.00700748922676864,0.15495716428345,0.963955845479463
198,2,9932,-0.00350794710847868,0.154346766141246,0.981880321140761
199,2,10135,-0.0193009540782434,0.153752354189354,0.900173270373159
200,2,11616,0.0336480861713352,0.153582146297869,0.826707708289474
201,2,12133,0.0373596697830492,0.154190365689701,0.808691716941711
202,2,12194,0.0462379638780217,0.154779911180919,0.765319079375205
203,2,12359,0.0293081901525323,0.154338996160322,0.84950062705319
204,2,13061,0.0325632605583266,0.154325788409105,0.833006400651161
205,2,14298,0.0232190357451241,0.154817468003579,0.880868536120698
206,2,15222,0.0401341322503832,0.156317547230757,0.797523311375214
207,2,17986,0.0204577702759366,0.153588728098654,0.894112387878153
208,2,19770,0.0238406112923144,0.154649310380014,0.877572321184588
209,2,19836,0.0247606310484365,0.154223995631413,0.872539834814771
210,2,19851,0.0275416068642855,0.154674242192222,0.858776413370987
211,2,21595,-0.0263330260756094,0.154035949174487,0.864358064250806
212,2,22385,-0.0220682421445373,0.154183610744698,0.886269474868426
213,2,23441,0.00141883955130306,0.155685624738081,0.992733735014048
214,2,24209,0.0285922764477116,0.154396210648246,0.853188184553858
215,2,24341,0.0417395346925655,0.154752978174954,0.787535451617741
216,2,26815,0.109946102177383,0.154472655162479,0.47708893543835
217,2,28209,0.12367385601703,0.154495308034052,0.423958221019402
221,2,41245,-0.10544848584736,0.153940047924548,0.493795285922132
222,2,43214,-0.188397319459089,0.156218291537871,0.228629966134337
223,2,47104,0.0729889795801362,0.152126243715358,0.63167232473053
224,2,50915,0.110406125619509,0.153558612111153,0.472626683071749
225,2,55834,0.0491424532000995,0.152938556661404,0.74815689662237
226,2,56422,0.0971424442076564,0.153147131804394,0.526290706741934
227,2,57715,0.0995740875931672,0.152637277094499,0.514595077701293
228,2,59046,0.0749135298204536,0.153450076840551,0.625714971924096
229,2,59191,0.0868018886720141,0.152553030978312,0.569721474996746
230,2,59383,0.0911599109505184,0.152589805373291,0.550611296390049
231,2,59477,0.0646545749913499,0.154925786375558,0.676693591695682
233,2,60471,0.0367307795019955,0.152860043249927,0.81024472840415
234,2,60478,0.0410972091675397,0.15303135830478,0.788429661522102
235,2,60786,0.0651789633941076,0.152755952598407,0.669867496179841
236,2,61035,0.0682445608297481,0.152741137124934,0.65529430772151
237,2,61071,0.0585238877176328,0.152059328856231,0.700561548373335
238,2,61675,0.0374275970670809,0.152516079228575,0.806288568081619
240,2,62939,0.0687986332992907,0.152221398627426,0.651572306379611
241,2,63527,0.0706110488536609,0.152790776732686,0.644264127397758
242,2,63857,0.0471255738475225,0.15285196597864,0.758029384345495
243,2,65527,-0.0633855487264879,0.152331192936925,0.677587100412383
247,2,67976,0.00843044226209322,0.154562521311171,0.956532691866177
250,2,72389,0.173538218242566,0.153332058797466,0.258495019047716
251,2,72392,0.0422789779751007,0.15463814391817,0.784701124212388
252,2,73646,0.157692268964151,0.151251105618355,0.297853610713362
253,2,74564,0.215999898227764,0.15074861575552,0.152786191979307
254,2,74739,0.282683161727148,0.150935422246755,0.0619119719635914
257,2,80873,0.345018555866305,0.150932347246629,0.0228512486208423
258,2,81501,0.355177786094592,0.150840045688292,0.0190864307148325
259,2,83526,0.317461785508273,0.150840785474223,0.0360313370446105
260,2,83845,0.381717515330078,0.150563886043523,0.0116676256946251
263,2,84447,0.372526210508065,0.152585363661065,0.0151198135899332
264,2,87391,0.394681927263336,0.149791759476516,0.00878785991428051
265,2,87562,0.403083730622446,0.150115040738251,0.00759155054422853
266,2,87849,0.401579702927593,0.150111953114271,0.00781620544325725
267,2,87878,0.398823016669377,0.150790780665621,0.00853718357626973
269,2,89785,0.334498650707514,0.151250309999912,0.0276374409977535
272,2,93721,0.310359055962241,0.150933395698966,0.0404917380607107
273,2,93952,0.270205246097291,0.150715735242445,0.0738587588910995
274,2,95085,0.335613700772665,0.150555657125491,0.0264316393140842
276,2,107124,0.390968139946696,0.150252937579845,0.00965667383854456
277,2,111645,0.483703388681429,0.149584900063454,0.00133753966031625
278,2,111916,0.436136688275802,0.150360660343995,0.00395784173061452
279,2,111931,0.460624191582044,0.15038937147774,0.00236055459262834
280,2,111999,0.480835625375718,0.149654950076094,0.00143466858576159
281,2,114528,0.446148061119527,0.150843501135743,0.00330838926905015
282,2,116024,0.496059623954827,0.150769888292436,0.00110217303045763
286,2,120090,0.209260008753239,0.152052327231911,0.169620726623102
287,2,120291,0.216112171598261,0.15377358531541,0.160784203595265
288,2,120726,0.194768971517775,0.152961379742249,0.203741934157741
289,2,121716,0.294210459647107,0.152335408932986,0.0542421345117226
290,2,123100,0.214573611068106,0.152923518265286,0.161453076629031
291,2,124677,0.158981066113241,0.152904179763802,0.299170895292919
293,2,127887,0.170408876685588,0.153921088437294,0.268996566750655
294,2,128935,0.148977364515428,0.153838112247332,0.333505921607321
295,2,129053,0.209822565486168,0.154107112132867,0.174212352015506
296,2,130040,0.183485744142377,0.155147229730557,0.237741606847898
297,2,130976,0.117349919431106,0.154061527011106,0.446742805163559
298,2,132199,0.139905542304689,0.154723635813979,0.366490854336757
299,2,133355,0.169216160886567,0.155690281083861,0.277832829590319
300,2,133435,0.167582674824108,0.156032836311683,0.283546496187373
302,2,135183,0.118118760444229,0.156247700460036,0.450170637872141
303,2,135402,0.149560979469242,0.156147731975888,0.338810485235728
304,2,135898,0.235786261163125,0.156677892967104,0.133241207433388
305,2,135912,0.214945628791176,0.156879199572378,0.171515629858107
306,2,135925,0.220819030596726,0.156141543993567,0.158177677259209
307,2,136002,0.168550988055454,0.156208700534637,0.281319311541333
308,2,136173,0.168587365004492,0.157317375228205,0.284614517731089
310,2,138318,0.187860659595022,0.161423725320726,0.245301796021039
311,2,138695,0.141312349031172,0.158783054460643,0.374087457222203
312,2,138818,0.140103319934612,0.158494257186552,0.377316945048187
313,2,139728,0.135512481795555,0.158220812450246,0.392315032621953
314,2,140174,0.0966964131502865,0.158301482325415,0.541700553068498
315,2,140863,0.0950680782522304,0.158240178781549,0.548369782981332
316,2,141152,0.0977796824423618,0.158681710225213,0.538159619465084
317,2,141292,0.102038132089415,0.15753188244093,0.517580614942045
318,2,141545,0.106560012026042,0.158291731980394,0.501268506725361
322,2,146723,0.211632122472269,0.15770586489708,0.180477320761342
323,2,147946,0.252315147127945,0.15898977446407,0.113410265196864
326,2,151397,0.278766833198297,0.159265192514359,0.0809299505055244
327,2,153035,0.223941232308793,0.157763938251514,0.156644377822964
328,2,153228,0.174846475154696,0.159096083723099,0.272517372722889
329,2,153455,0.180596211260996,0.16028292328558,0.260620334068426
331,2,153815,0.202323947638147,0.159591925728886,0.205719950501429
332,2,154160,0.19585031508139,0.157935213786325,0.215774118160023
333,2,154235,0.175641393826823,0.159585800361564,0.271817288033461
335,2,159870,0.246509027582542,0.155268477602451,0.11326510956898
336,2,161229,0.225597675107529,0.157757252650924,0.153592761181268
339,2,162696,0.293953899795181,0.15675393386794,0.0615827015561702
340,2,163284,0.276799391838217,0.154745541850925,0.0745142210370352
341,2,164166,0.177266124927061,0.156604620533352,0.258430436914219
342,2,165270,0.191817268340774,0.155233829002931,0.217404173521551
343,2,165675,0.191120778933236,0.157812683104934,0.226682198304459
346,2,168062,0.112169191169911,0.156605414726729,0.474308339022462
347,2,168518,0.0873846525609216,0.155752405494598,0.57512043982545
348,2,168980,0.14412730893246,0.155558827751544,0.354812338393087
349,2,169651,0.160829799368424,0.15558653007793,0.301984074168172
352,2,170725,0.20116727233981,0.155731568243248,0.197286574473368
353,2,171254,0.262850117930882,0.155724655699009,0.0923106243821958
354,2,172242,0.131599431306932,0.154344782655613,0.394441064821274
355,2,173254,0.121323687076474,0.153183634984023,0.428884021235584
356,2,173340,0.129215072820163,0.15314677928345,0.399389713637321
357,2,173385,0.13036647080547,0.153285342608767,0.395633494100447
358,2,173973,0.158378984082634,0.152802342514081,0.300680397489152
360,2,177341,0.211402494483715,0.152097631319283,0.165431125259879
361,2,180314,0.0955163953500473,0.15247970046381,0.53144409625126
362,2,180339,0.0969014119208037,0.152862883603154,0.526549666580397
363,2,182758,0.133115939204935,0.15223656461091,0.382493932091489
364,2,183619,0.0992062026761793,0.152910339083836,0.516898066334656
367,2,187176,0.0260492900843108,0.153828208145835,0.865626103104487
368,2,191066,0.100269007918577,0.154892531229864,0.51782900547969
371,2,191599,0.077736151253687,0.152780977716468,0.611204820859413
373,2,191763,0.0660302842426485,0.153402055541858,0.667138740076181
374,2,191959,0.0688178405669655,0.15302408446155,0.653189078400695
376,2,195759,0.157840634052318,0.154153485303024,0.306574841585205
377,2,196912,0.167194403576676,0.151624221429504,0.270913320789545
379,2,198110,0.146694955246346,0.152595722055402,0.337043929743378
381,2,198805,0.157463882647262,0.153224434230372,0.304809574046066
382,2,198891,0.165787399747437,0.152002257549033,0.276153071975267
383,2,199248,0.160069810871103,0.152367886927803,0.294184797075541
384,2,201782,0.102830818526822,0.152320059562069,0.500056069093433
385,2,203285,0.237052110853052,0.151302282996374,0.118070243752854
386,2,203783,0.181654871875195,0.151191678297604,0.230367726783733
387,2,204179,0.188065919006101,0.151536860588257,0.215408708992357
388,2,205406,0.118336607151099,0.153298094096862,0.44066768246293
389,2,205834,0.113907219207275,0.152572175657507,0.455814514643685
391,2,207192,0.0840620329396727,0.152484174844091,0.581788009425148
392,2,207561,0.0654328921464134,0.151835578360131,0.666770868262564
393,2,208682,0.00848958094555896,0.151619342258434,0.955379276661247
394,2,210102,0.0118511663813442,0.152010276339819,0.937901713914976
396,2,214801,0.00523790347019015,0.152004095166017,0.972530642278289
397,2,215016,-0.00848750755814487,0.151916948933708,0.955477462686292
398,2,218876,-0.110492460673812,0.153375509068121,0.471752525206242
399,2,227511,-0.106625541675926,0.154470367680556,0.490480913129037
400,2,230378,-0.0283096994093252,0.152619195708545,0.852949383685136
401,2,231943,-0.0453787416894892,0.153045164726242,0.767018396798689
402,2,232156,-0.0477408025776479,0.152980377301689,0.75517050039182
403,2,232789,-0.0372860224591841,0.152446784570459,0.806920771900308
404,2,238524,-0.00440416918868924,0.152674074806397,0.977003021158461
405,2,241518,-0.0672386999074303,0.153958092726826,0.662571444790146
406,2,250396,-0.223774717556696,0.152485427317362,0.143126286602332
407,2,250466,-0.214502988847898,0.152469003356836,0.160347830682506
408,2,252305,-0.194235513150973,0.15295214410419,0.204953026822661
409,2,254571,-0.110684165969569,0.155342626293441,0.476615757160227
410,2,254742,-0.122696640782914,0.155176563231241,0.429655482746767
411,2,254908,-0.137160449940592,0.156329929249813,0.380878055074873
413,2,255862,-0.193168567977048,0.155217425886087,0.214140097374765
414,2,255975,-0.18948879639413,0.154667470152205,0.221340552676459
415,2,258311,-0.321088205835706,0.151475587727368,0.0347257550187727
416,2,259284,-0.250671592716957,0.152366843682585,0.100821850567307
417,2,266330,-0.178943488414712,0.153311964444013,0.243923325099293
418,2,267100,-0.157325845462459,0.153367897418513,0.305685036004295
419,2,268086,-0.162273799272572,0.153364506052883,0.290736889077253
420,2,274614,-0.153632343407413,0.152455122366355,0.314278308187139
421,2,274729,-0.183765527643677,0.153197409960965,0.231124811379104
422,2,275746,-0.0953658012246084,0.153358332258586,0.534442247194884
423,2,277029,-0.113542376822197,0.152609650063619,0.457368263018029
424,2,277741,-0.12409591491059,0.152646387183262,0.416787039275397
425,2,278218,-0.142889817794352,0.152323514108279,0.348850830656727
426,2,278379,-0.121932578599217,0.156152765687415,0.435411444779805
427,2,279910,-0.175353862480457,0.152173758972195,0.249966682517788
429,2,283431,-0.147299346681895,0.154493828135231,0.341023680841375
430,2,283573,-0.133253934747459,0.152672341504455,0.38335999838812
431,2,286762,-0.14477792128237,0.153034328268896,0.34477088836863
432,2,287187,-0.183593324745837,0.152199891698565,0.228523347391914
433,2,288379,-0.0985072161889888,0.151266633912389,0.515330914132028
434,2,294941,-0.012781950928085,0.151446485205524,0.932786946089424
439,2,297610,-0.104190806988164,0.152113512323664,0.493822248378851
441,2,299680,0.105860557698991,0.15164116428402,0.48557482657519
442,2,299708,0.151919465125014,0.151850746313073,0.31777684722982
443,2,299759,0.115693402652534,0.151425515479528,0.445360663007309
444,2,300111,0.0738588633436475,0.152558909928799,0.628591418879739
446,2,301710,0.104889212008898,0.151488475406977,0.489147211220681
447,2,303446,0.0974355295181104,0.152457968392737,0.523173885150948
448,2,303854,0.12849329143332,0.152422046744224,0.399793756906397
449,2,304472,0.061918181294972,0.151250203751517,0.682512141034449
450,2,304691,0.0545198507710244,0.153709684545078,0.723030903983146
451,2,308097,0.217199305735179,0.151676687370454,0.153031890639233
453,2,309402,0.0959794206653012,0.151104776239295,0.525719559352283
454,2,310030,0.0595238991588602,0.152007520740282,0.695600981242816
455,2,310113,0.0593401050242558,0.151583526438601,0.695687508444899
456,2,310972,0.0698152059252191,0.151801187390953,0.645862436515278
457,2,312659,-0.0441733073723781,0.151239310756785,0.770400426792542
460,2,318265,-0.200975207488229,0.152849430067909,0.189411372643182
461,2,318379,-0.22400625009078,0.153214044488884,0.144617782870636
462,2,321266,-0.17222628015747,0.152373124943173,0.259120169371502
463,2,322957,-0.207086146529623,0.150884056838259,0.170783815267841
464,2,325221,-0.165611529677358,0.151860995169108,0.276216166575782
465,2,332691,-0.130416104347987,0.153509168743557,0.396142465118986
466,2,333006,-0.186394073690982,0.153043026727801,0.224068038791248
468,2,335046,-0.0749968661361655,0.15177495277024,0.621520274155043
469,2,335049,-0.110521939065894,0.152359567375504,0.468686040232487
470,2,335995,-0.144406838328905,0.151416693325647,0.34088565165182
471,2,336060,-0.144862259738519,0.151211042223361,0.338711485779789
472,2,338292,-0.188316551616679,0.15106581011379,0.21337582812147
473,2,339568,-0.21771582336927,0.15118255607426,0.150729450922908
474,2,340466,-0.22961677837619,0.152449732726599,0.132915207134951
478,2,348480,-0.157216187404432,0.151168921718057,0.299050132643694
479,2,350086,-0.207625725044072,0.151003665059395,0.170012363304557
480,2,351083,-0.211110274242512,0.152952070085264,0.168386786203126
481,2,351335,-0.198215283382659,0.151272924480279,0.190941013636178
482,2,351417,-0.187013849182165,0.151289337686873,0.217230762107748
483,2,351450,-0.282211716333968,0.151039150852811,0.0625250917373088
484,2,352302,-0.180723194468311,0.152680341340161,0.237340050013811
485,2,352469,-0.209925143184797,0.15102334034213,0.165399340449591
486,2,352562,-0.196514211773693,0.151694850732621,0.196009005919389
487,2,352944,-0.209094005351135,0.151207430850833,0.167591437291924
490,2,355266,-0.223525360221751,0.151148935784327,0.140074376098218
491,2,358277,-0.222844509081033,0.151175791194388,0.141352513449833
492,2,358926,-0.240592621481347,0.151322634861298,0.112745410649308
493,2,358948,-0.23874887306183,0.151379190076263,0.115654914787642
494,2,359515,-0.220470901386017,0.151228889124094,0.145767561154393
495,2,363190,-0.205838640684054,0.152775413594309,0.178738694057054
496,2,363588,-0.184778593184006,0.153457186902217,0.229355692918183
497,2,363888,-0.185504671640145,0.152132346216286,0.223520280105036
498,2,363954,-0.15311004849015,0.151627828721005,0.31329456126157
499,2,364199,-0.176317145399531,0.151349699602546,0.244819683008962
501,2,365981,-0.240581634169531,0.154166844093941,0.119531263714771
502,2,366047,-0.1739068569358,0.151629348319221,0.252191128153297
503,2,366936,-0.135615606699537,0.153490170656433,0.377542744207043
504,2,369530,-0.2065014033898,0.151260726517148,0.173059057908717
506,2,369931,-0.18795961321428,0.152371856126996,0.218188151668213
507,2,371033,-0.237028606192812,0.151771096954288,0.119242775124962
508,2,372919,-0.167698876667479,0.151373846787034,0.268682706995062
509,2,373518,-0.144915944844715,0.151354261944292,0.338989424675364
510,2,376157,-0.207095817509214,0.151484641355076,0.172461483197668
511,2,376172,-0.203091795987628,0.152600672909126,0.184090464318082
514,2,381433,-0.0850520990768138,0.152805504669607,0.578150953240167
515,2,381922,-0.0506276210110927,0.154036327604426,0.742597564569596
516,2,382146,-0.034792932776157,0.151730905514127,0.818763246782212
517,2,384206,-0.0245055443879181,0.152208975414568,0.872186021023073
518,2,384955,-0.068704027423058,0.151831485051305,0.651185449328399
520,2,387301,-0.0517024514567524,0.15262380083631,0.734993861062223
521,2,388313,-0.0421560945494068,0.15172561623732,0.781294556591113
524,2,390138,-0.0871007462878576,0.152143950836636,0.567355129880159
525,2,391233,0.0103487170406013,0.153059537701562,0.946132492954728
530,2,395606,-0.24149314026731,0.151628400574835,0.112130535454129
531,2,395726,-0.233253679503657,0.15160913882364,0.124817406956681
532,2,395853,-0.227113679653295,0.152070118806855,0.136204851263777
533,2,396484,-0.190807199699862,0.151535588469138,0.208805369618331
534,2,396705,-0.211906277944964,0.151382639903719,0.162449727888388
535,2,398759,-0.196548603024038,0.152685343203118,0.198840521513152
536,2,400386,-0.197412869376989,0.151826001089663,0.194361086460836
537,2,400847,-0.178961123804731,0.151750332889563,0.239067823813694
538,2,401130,-0.184468851168591,0.153127865425794,0.229136993334716
539,2,401143,-0.16937275845293,0.152872567966585,0.268644532455328
540,2,401979,-0.100244294142134,0.152950266751745,0.51263424080196
541,2,403598,-0.105838510735593,0.152128464943334,0.487063218209013
542,2,404844,-0.0801405393999283,0.153874168285566,0.60281963038433
543,2,405100,-0.126701799716038,0.152375062056985,0.406246160953887
548,2,406181,-0.146599882848873,0.152423387762105,0.336811499818566
549,2,406688,-0.0737208317842877,0.151691466732469,0.627274411800113
550,2,407621,-0.153391287300262,0.152768728746784,0.316030150725748
551,2,409016,-0.149273949436495,0.154314433473159,0.334038225510881
552,2,410647,-0.157293500513786,0.152036322571685,0.301574060103946
554,2,419803,-0.194123284817221,0.152987267060621,0.205318043384994
555,2,419943,-0.124592756435794,0.154098341138293,0.419331506429188
556,2,422349,-0.195101131040504,0.151994814088632,0.200122551306616
557,2,425467,-0.122580683788795,0.151661941797109,0.419491334570475
560,2,429095,-0.135890511931424,0.152529751791567,0.373583460666037
561,2,431266,-0.045884391720863,0.152764800491366,0.764079598549315
562,2,431446,-0.0348751447501666,0.153390168358015,0.8202736380552
563,2,432524,0.0328518468661507,0.151918391616632,0.828920381369205
564,2,434090,-0.0530609778428554,0.153302329442723,0.72945885301457
565,2,441927,-0.0955083082628406,0.151601861559589,0.529105886870299
566,2,446471,-0.11916001427639,0.15341554829883,0.437847628977609
567,2,449325,-0.255830202368569,0.152040090214787,0.0933271647576613
569,2,450017,-0.336471989113339,0.150742142032379,0.0262351085449294
570,2,451779,-0.439346468902093,0.150563475219147,0.00374838558393848
571,2,451784,-0.43495636579623,0.151155403700412,0.00425167252352437
572,2,453525,-0.434167577000972,0.151210278428987,0.00433480870638011
573,2,453768,-0.441733585407738,0.151352508784493,0.0037418240161629
574,2,454027,-0.430589870640665,0.150797508824196,0.0045521588247675
575,2,455029,-0.45166699110184,0.150704221068268,0.00291909460297668
576,2,455247,-0.470777486488247,0.150038688790359,0.00184598950902558
579,2,455756,-0.353597577396835,0.162337719331357,0.0300554240962396
580,2,457024,-0.466498024790333,0.151209418710072,0.00219533300433704
581,2,457298,-0.491867989935646,0.151430932196804,0.0012731136307382
582,2,460202,-0.403084997642618,0.152524546830375,0.00858979626467202
586,2,464424,-0.389797415011604,0.151817171510484,0.0106532734849295
587,2,465824,-0.343167767073341,0.153652787635452,0.0261488553771065
588,2,470145,-0.297742789507347,0.151703617109104,0.0504705996303126
589,2,470686,-0.233200530044301,0.151930434513629,0.12570010822807
590,2,471144,-0.257482256995853,0.152083706077141,0.0913320360816859
591,2,471830,-0.272700738730102,0.151572079092891,0.0728490980429446
592,2,472403,-0.263536180674284,0.151754484429743,0.0833309570163428
