SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
84,1,109000,0.0544573781003533,0.142518203054136,0.702611021107382
85,1,112549,-0.00313616266381461,0.142386211493149,0.982439862190388
86,1,112742,-0.0835416472135845,0.142871871429967,0.559101978366891
87,1,113050,-0.0582258809933386,0.14266692346997,0.683429635892995
88,1,113135,-0.0944125032341907,0.142248382455751,0.507305441410855
89,1,114076,0.0480738455428982,0.142314112563109,0.735713969574418
90,1,114628,0.0693357448029068,0.142649473221208,0.627228487944294
91,1,116283,0.180408291492765,0.143169227012379,0.208463790227133
93,1,127853,-0.105084772679021,0.143114452781807,0.463271117664293
94,1,128302,-0.0869249564698881,0.14259852631711,0.542533393987499
95,1,128704,-0.10810050365584,0.14269963589892,0.44923253825692
96,1,128911,-0.0660909191314815,0.14278806379608,0.643749742823088
97,1,130267,0.103599814982065,0.142657156204602,0.468188007534913
98,1,130271,0.101060334316764,0.142831878497619,0.479693185302616
99,1,130613,0.176079899666739,0.143964106731617,0.222114625496286
100,1,132012,0.0331185997286771,0.143951810062402,0.818172760549198
101,1,133231,-0.0590837864088651,0.142906450352748,0.679532536441444
102,1,137074,-0.064738235575317,0.14269615982975,0.650338741445256
103,1,137304,-0.0846059991744351,0.142716342508242,0.553676997857261
104,1,139686,-0.0610075052385003,0.142938135764666,0.669777502471879
105,1,149562,-0.0679580956303863,0.143255531428986,0.635519595228607
106,1,150447,-0.0220961151234625,0.144885948098106,0.878874234419546
108,1,154084,-0.0369694781764804,0.145325037495856,0.799341114536085
110,1,157269,-0.0789074996993199,0.142638762825167,0.580477908443659
111,1,160054,-0.048224065371189,0.144033482218119,0.737966145441346
112,1,166222,-0.0664085667696955,0.142947180284668,0.642527848871448
113,1,166416,-0.061657942902821,0.142662838452447,0.665864712912581
114,1,167326,-0.0826699697475418,0.143444011473222,0.564764689371288
115,1,168836,-0.0565539385167486,0.142799666146907,0.692317066283769
116,1,171200,-0.0617704105160873,0.143007500294588,0.666049998481468
117,1,171431,-0.0665251704963027,0.143894770152173,0.64413797543605
118,1,173339,-0.117928401057882,0.14268097468355,0.40906858536159
119,1,173845,-0.134148546228248,0.142521842092642,0.347220924458373
120,1,175121,-0.0926885862904446,0.142332172745012,0.51533258077996
121,1,175281,-0.0889555623734647,0.142460039458701,0.532752086823201
122,1,175315,-0.0944605158775433,0.14240510203805,0.507556930407464
123,1,175523,-0.0783860827722132,0.143240441658966,0.584563567252429
124,1,175541,-0.0919666044722861,0.142632379673797,0.519488113342397
125,1,175653,-0.0914637295613172,0.143085158934373,0.52309060532501
128,1,175856,-0.124251041011833,0.145381140674631,0.393320594348442
129,1,175876,-0.111011094703291,0.143179326846002,0.438664311506545
130,1,175989,-0.0849638325732874,0.143638881289742,0.554557365298258
131,1,176001,-0.1014245402701,0.144357976646783,0.482774044583299
133,1,177692,-0.118197149443177,0.14235488553152,0.406930815148815
134,1,178191,-0.119378185736469,0.142493718791741,0.402721938926693
135,1,178224,-0.118197149443177,0.14235488553152,0.406930815148815
136,1,178960,-0.1100002923538,0.143512526103659,0.443899654725598
140,1,183802,-0.146276803282621,0.142298944093163,0.304675197836721
141,1,183954,-0.109608887911423,0.143430699781396,0.445262114390434
142,1,184450,-0.0825476236308003,0.142224586358292,0.562012971489623
144,1,184718,-0.0877257396706427,0.143024705377226,0.540032839460151
145,1,185296,-0.0728425418568391,0.142441071486302,0.609399668936354
146,1,185438,-0.0733142337700567,0.14244711626836,0.607100941417851
147,1,185469,-0.0787297988575443,0.1426446743023,0.581345921163112
148,1,185503,-0.0754116720649179,0.14228050951952,0.596430516272163
149,1,185705,-0.0964826643842663,0.143836286713742,0.502798620434772
150,1,185749,-0.113978734705591,0.143800021139561,0.428531773876352
151,1,185806,-0.106991174332244,0.144007562925994,0.458002915127368
152,1,185879,-0.0812216882531961,0.144751977968418,0.575079000659898
153,1,185916,-0.0764426826528843,0.144693460533583,0.597617692378823
154,1,185941,-0.0857442919554713,0.145309558757314,0.555514419547874
155,1,185954,-0.0704783535967639,0.145757521319956,0.629018186586568
156,1,186055,-0.0788395152093049,0.142834170442619,0.581321350112856
157,1,186896,-0.124378291454249,0.145087576301257,0.391880864309716
161,1,190132,0.218981718534418,0.142601543792146,0.125527503972222
162,1,190148,0.231036484734885,0.142590961056468,0.106066276156978
163,1,190165,0.22395090326078,0.143726555986906,0.120088192710855
164,1,190169,0.251687043920971,0.143415859042821,0.0801360934006151
165,1,190933,0.156615318351872,0.142628675014086,0.272925244737949
166,1,192149,0.231986165799959,0.143509938178414,0.106875994926244
168,1,192303,-0.339323354042546,0.170765093259188,0.0476864469384881
171,1,192795,0.278132133715227,0.141831127773742,0.0506638210979176
173,1,194187,0.0941994821360576,0.142631633241871,0.509402934067408
174,1,194867,-0.00564140274937874,0.142641741034606,0.968474684879109
190,2,8314,0.246239346669287,0.144463932425064,0.0891668769481565
194,2,8498,0.268027295320532,0.144140552682024,0.0637901032340152
195,2,8651,0.290247344631023,0.144154997419574,0.0448269895140186
197,2,9812,0.328779628601964,0.144788187796977,0.0237632516207192
198,2,9932,0.290299984843928,0.144442973174822,0.0452139919870789
199,2,10135,0.316707738703548,0.143725578802675,0.0282006404893
200,2,11616,0.320089729530112,0.143549678342398,0.0263879181378729
201,2,12133,0.341568530377027,0.143988640933853,0.0182185061192194
202,2,12194,0.331470443319959,0.14462086895052,0.0224939391088455
203,2,12359,0.348779126846167,0.144076023509206,0.0159902935091473
204,2,13061,0.284394212761134,0.144465502524448,0.0497815479851444
205,2,14298,0.329114037582273,0.144657848196197,0.0234977733752218
206,2,15222,0.300245370933832,0.14626510607517,0.0408338032387954
207,2,17986,0.381946209559919,0.143120549949322,0.00796592958897867
208,2,19770,0.340669445761323,0.14442279793088,0.0188767331003363
209,2,19836,0.317424477628092,0.144170126121572,0.0283304024696321
210,2,19851,0.333128584234985,0.144497913146993,0.0217222655406129
211,2,21595,0.287578191026149,0.14417015092404,0.0468426611453054
212,2,22385,0.250643540666977,0.144503093095182,0.0836987358933414
213,2,23441,0.224544167538067,0.146038826884976,0.125050886720029
214,2,24209,0.209289764450277,0.144892948999645,0.149501095133657
215,2,24341,0.258374988784708,0.145013643645111,0.0756530491206768
216,2,26815,0.263330867603823,0.144813016976518,0.0698473152792457
217,2,28209,0.270179897318774,0.144826468614587,0.0629347617344989
221,2,41245,0.16019883275048,0.144729443717975,0.269097411808562
222,2,43214,0.101484393453965,0.147231877905622,0.491098174106203
223,2,47104,-0.00869549410052795,0.143222956063402,0.951622143270527
224,2,50915,0.0724838957958722,0.144579452880924,0.616442249984889
225,2,55834,0.027465257191387,0.143955180104328,0.848799540139989
226,2,56422,0.0519056840757265,0.14419351560097,0.719083052373254
227,2,57715,0.0529568072587931,0.14371693000678,0.712736272436022
228,2,59046,0.170578910625313,0.144186171772262,0.23758696740466
229,2,59191,0.113322509338537,0.143517847434196,0.430288135260543
230,2,59383,0.133508742143708,0.143510082296251,0.352846805196617
231,2,59477,0.132106931727093,0.145678255010631,0.365109786278697
233,2,60471,0.0901406256738789,0.143799411547758,0.531162917006756
234,2,60478,0.099795775367631,0.143945642570864,0.488584779222244
235,2,60786,0.127626152565125,0.143646238378168,0.374890076023231
236,2,61035,0.10165541820858,0.143694563373082,0.479759277139322
237,2,61071,0.110014065650461,0.143024260585197,0.442289760763192
238,2,61675,0.0951011905906447,0.143466908058737,0.507840692958072
240,2,62939,0.0658824388737131,0.143265123073848,0.645897112868755
241,2,63527,0.121191087362459,0.143701266315514,0.399601397568914
242,2,63857,0.0688645794183064,0.14383273040872,0.632389864744635
243,2,65527,0.0470838810603416,0.1433831773418,0.742820576597329
247,2,67976,0.047834347563631,0.145448316099575,0.742445024094749
250,2,72389,0.0717103194790402,0.144523110822417,0.620072114544593
251,2,72392,0.197249867524566,0.145177458971551,0.175115214669189
252,2,73646,0.0976160608044105,0.142477675946321,0.493710062875848
253,2,74564,0.025137396448783,0.142286142473705,0.859870558146615
254,2,74739,0.0526842413762355,0.142732758264287,0.712266234319324
257,2,80873,-0.00224632934405573,0.143100849760166,0.987484568733879
258,2,81501,5.26785400258301e-05,0.14307705775989,0.999706440453974
259,2,83526,-0.0650848854263297,0.142813099157254,0.648860977986404
260,2,83845,-0.0477499449236033,0.142968284805761,0.738585600720411
263,2,84447,-0.0137748254882181,0.144814660450216,0.924273183080085
264,2,87391,-0.0603153437069841,0.142323267535435,0.671976235200968
265,2,87562,-0.0677830442800077,0.142674120349213,0.635016655975353
266,2,87849,-0.0732350088234229,0.142652965575821,0.608007524381538
267,2,87878,-0.0572035882943685,0.143287093641714,0.689969874970304
269,2,89785,-0.121935480547893,0.143188408744912,0.395028074038006
272,2,93721,-0.139143308186085,0.142710549223132,0.330226106171178
273,2,93952,-0.120815580801053,0.142348658305407,0.396606704951867
274,2,95085,-0.0837035700460579,0.142623132158599,0.557655179644801
276,2,107124,-0.0117274081346412,0.142762318153263,0.93457686703418
277,2,111645,0.0526272219486913,0.142827642451122,0.712746184583209
278,2,111916,0.0526183275145769,0.143164445337533,0.713438251158459
279,2,111931,0.0708997624921349,0.143361133496039,0.621222912418295
280,2,111999,0.0659233484161965,0.142852711126136,0.644740110662068
281,2,114528,-0.0545313271616235,0.14368879076376,0.70453741036802
282,2,116024,0.0104334068716779,0.144058755409842,0.942304975345418
286,2,120090,-0.296515087795619,0.142620337180464,0.0383341858802923
287,2,120291,-0.319234243332906,0.144133749228151,0.0274085812915089
288,2,120726,-0.305040243791237,0.143376955000761,0.0340678945649037
289,2,121716,-0.268560968677157,0.143418832421612,0.0619550283639381
290,2,123100,-0.269444266069056,0.143613946889089,0.0614567893643286
291,2,124677,-0.188194210360622,0.14378090962355,0.1914211309904
293,2,127887,-0.111163709525309,0.144996909374481,0.443794543374194
294,2,128935,-0.0863562889290455,0.144907514224213,0.551596740938499
295,2,129053,-0.0978961865149413,0.145328333569323,0.500993246430763
296,2,130040,-0.104514289091565,0.146203507079111,0.47517121229687
297,2,130976,-0.192446896710914,0.144755632497186,0.184554595854567
298,2,132199,-0.122855363421454,0.145643454849049,0.399500491908793
299,2,133355,-0.135179847853578,0.146599925543815,0.357106004200612
300,2,133435,-0.193091339254968,0.146734084158591,0.189052475528236
302,2,135183,-0.222769626884834,0.146696631649026,0.129764953906936
303,2,135402,-0.210078969153866,0.146727364547007,0.15309615294986
304,2,135898,-0.200300251684632,0.147548549917084,0.175482943183119
305,2,135912,-0.213725530893756,0.147604774991511,0.148516334272502
306,2,135925,-0.226345940780627,0.146878606047211,0.124202750182838
307,2,136002,-0.227384540146163,0.146763419573256,0.122199153385473
308,2,136173,-0.213255492511451,0.14786843344581,0.150133279214141
310,2,138318,-0.141386113451717,0.152032608563445,0.353020947908059
311,2,138695,-0.133795906621585,0.149440219025296,0.371229391473791
312,2,138818,-0.134412152595731,0.14916397599958,0.368147761644791
313,2,139728,-0.169251252208416,0.148795270076557,0.256110267256175
314,2,140174,-0.205054642833349,0.148667642861053,0.168680934750213
315,2,140863,-0.131462079934706,0.148843043069563,0.377715148214984
316,2,141152,-0.15840513644283,0.149189111311281,0.289064109707547
317,2,141292,-0.151983249605401,0.148132041742789,0.305594845309645
318,2,141545,-0.118903775946472,0.148941020842119,0.425216964555054
322,2,146723,-0.050169918223248,0.148782569580112,0.736164334097837
323,2,147946,-0.147925704375519,0.149963110410771,0.324605641331727
326,2,151397,0.0233682722313175,0.150539933153774,0.876728938225478
327,2,153035,0.0880268803636355,0.14883250522024,0.554597972459161
328,2,153228,0.0718575546354181,0.149944025017001,0.632072326016309
329,2,153455,0.0766280820867671,0.151069846113827,0.612305886254598
331,2,153815,0.0863622074684303,0.150474880735384,0.566379955253699
332,2,154160,0.0023510177007835,0.148967632910644,0.987417168218454
333,2,154235,0.0384103471187807,0.150441350683151,0.798626386414709
335,2,159870,-0.12236111042807,0.146510537043635,0.40418724937646
336,2,161229,-0.0615802836676584,0.148870155202192,0.679380931828589
339,2,162696,-0.0612673104386583,0.148229655266053,0.679618061426396
340,2,163284,-0.0117607639921598,0.146299459508998,0.935973991789942
341,2,164166,-0.0307090672907482,0.147650155090009,0.835360359885359
342,2,165270,0.0372489529152722,0.146404011922077,0.799314792679202
343,2,165675,-0.00638533064294533,0.148836797969312,0.965804262339422
346,2,168062,0.128882356802976,0.147340166454315,0.382317450015466
347,2,168518,0.0668833733837626,0.146612002459531,0.648531713030256
348,2,168980,0.0463392033872199,0.146564838792098,0.752061386975533
349,2,169651,0.0658678619846227,0.146613304870042,0.653517997824559
352,2,170725,0.0718535398755593,0.146866485337602,0.624972847917559
353,2,171254,0.0895888856013907,0.147076745492153,0.5428299662598
354,2,172242,0.0687336012610793,0.145368534826972,0.636631604089545
355,2,173254,0.0489664552387994,0.14427671811361,0.734515792203541
356,2,173340,0.0106994348268519,0.144281668879625,0.940927800154849
357,2,173385,0.0330955457920243,0.144404926959967,0.818857305427906
358,2,173973,0.030221265114998,0.144023045414867,0.833916482709394
360,2,177341,0.134390069715877,0.143362941575387,0.349187832263483
361,2,180314,0.0596120561956116,0.143554373997687,0.678205563258905
362,2,180339,0.0655959318379598,0.143909852749098,0.648804973235599
363,2,182758,0.175021956867613,0.143133125447779,0.222224231155611
364,2,183619,0.20770102652005,0.143575812664214,0.148888034787208
367,2,187176,0.131133580880991,0.144616422532714,0.365147909092654
368,2,191066,0.147128276544081,0.145656734240446,0.313137901505141
371,2,191599,0.113299552533306,0.143719505029687,0.431028082973984
373,2,191763,0.162222010927485,0.144157331710261,0.261221270984859
374,2,191959,0.129445768016367,0.14389846026877,0.368965946916782
376,2,195759,0.1885614781587,0.144953282682977,0.194160676621721
377,2,196912,0.0710844716304063,0.142900025061961,0.619187111399297
379,2,198110,0.0827561004446158,0.143739290454988,0.565159462602927
381,2,198805,0.099296965366994,0.14432944494367,0.491911995330952
382,2,198891,0.0875899494488656,0.143225335003087,0.541226877725316
383,2,199248,0.122917046338755,0.143479381218369,0.39219859032601
384,2,201782,0.0783803605240827,0.143391283243292,0.584986042559443
385,2,203285,0.155903663109654,0.142654663383754,0.275194106377003
386,2,203783,0.15789657175302,0.142340224578353,0.268060284727492
387,2,204179,0.125365307403739,0.142777293426122,0.380514936457043
388,2,205406,0.174249432548387,0.144103529839745,0.227396750168077
389,2,205834,0.0833800584815242,0.143641510405537,0.561965865536172
391,2,207192,0.136702183067047,0.143391189185788,0.341064431384136
392,2,207561,0.165758288397032,0.142668523557104,0.246084590150469
393,2,208682,0.158990916615905,0.142449449938684,0.265129235339411
394,2,210102,0.137062349171739,0.142883003726326,0.338082929759436
396,2,214801,0.191920436501913,0.142697157994565,0.179505070771123
397,2,215016,0.23376388047794,0.142438304376882,0.101655078377436
398,2,218876,0.234578209236323,0.143918321328136,0.104006150287195
399,2,227511,0.297790657626957,0.144615361327916,0.0402090258772693
400,2,230378,0.261198779500021,0.142973671383564,0.0685588922986523
401,2,231943,0.215454260448524,0.143602682574593,0.13441766295147
402,2,232156,0.241797262845498,0.143424534113375,0.0927015906214851
403,2,232789,0.225672240508478,0.142987262662199,0.115399684148184
404,2,238524,0.234105685956294,0.143151543338894,0.102862914843577
405,2,241518,0.249428721574221,0.144330979948156,0.0848319329117428
406,2,250396,0.105908984223173,0.143841786822822,0.462044435958203
407,2,250466,0.138535141616082,0.143712327775792,0.335718180121712
408,2,252305,0.033279875825704,0.144271919440903,0.817701192261523
409,2,254571,0.0114469968352309,0.146308025393626,0.937682251685298
410,2,254742,0.0442695107601121,0.146158186207791,0.76215388728908
411,2,254908,0.0989436235604528,0.147199587486764,0.501913119607275
413,2,255862,0.0319627796858102,0.146396604309132,0.827298116303918
414,2,255975,0.0329998493912966,0.14586733654182,0.821151973139374
415,2,258311,-0.0882614649517348,0.143392189181106,0.538604755222129
416,2,259284,-0.0535101687408817,0.14392402019184,0.710268883744374
417,2,266330,-0.0658934717533464,0.144528612602748,0.648727917094808
418,2,267100,-0.0728578647112217,0.144508600595607,0.614451766108987
419,2,268086,-0.0872560743399005,0.144496545512906,0.546322784749203
420,2,274614,-0.0381587075556582,0.143678445714715,0.790714583899104
421,2,274729,-0.0471968448487419,0.144456900596552,0.744073900860155
422,2,275746,-0.0505103285182118,0.144390644940345,0.726684516041617
423,2,277029,-0.0690283261704515,0.143697606746183,0.631260354256957
424,2,277741,-0.0519372739251738,0.143774426956175,0.718135107436691
425,2,278218,-0.0521420106769406,0.143514440020575,0.716581537867167
426,2,278379,-0.050287648628706,0.147069197076032,0.732605623019462
427,2,279910,-0.0760678387428912,0.143433738342302,0.596213575192378
429,2,283431,-0.055494098124715,0.145562469053306,0.70325522462229
430,2,283573,-0.0644582285513662,0.143805044471394,0.654259723773673
431,2,286762,-0.0989866166080979,0.144117897914673,0.492631538684704
432,2,287187,-0.0159348655498737,0.143538765242482,0.911668043519694
433,2,288379,0.0120423526559724,0.142452036030759,0.932678050696436
434,2,294941,-0.297529500183484,0.141656287847599,0.0364060416550298
439,2,297610,-0.315057406459558,0.142275358908871,0.0274382037421076
441,2,299680,-0.276438754172064,0.142059053795009,0.0524549310665803
442,2,299708,-0.260051698983299,0.142449347678886,0.068759347708857
443,2,299759,-0.271050065548418,0.141903863201132,0.0569309283109693
444,2,300111,-0.291964625460139,0.142788796459344,0.0416227109762789
446,2,301710,-0.141387067028341,0.142474962386592,0.321699581017504
447,2,303446,-0.228531166624894,0.143056051196763,0.111050390455337
448,2,303854,-0.24692356631908,0.142997090067451,0.0850832091505072
449,2,304472,-0.26498851586567,0.141686063717358,0.0622763521296836
450,2,304691,-0.315793068573818,0.143713547780345,0.0286425927539494
451,2,308097,-0.0715387574262918,0.143117306183834,0.617484402705828
453,2,309402,-0.150928703247804,0.14206996978041,0.288800916004482
454,2,310030,-0.0947746056897189,0.143007419813882,0.507939114049564
455,2,310113,-0.125843697732675,0.142539917370022,0.377909310156903
456,2,310972,-0.154831398760577,0.142676097015079,0.278575813459404
457,2,312659,-0.192866856247335,0.141988881807296,0.175228452028381
460,2,318265,-0.123203553703783,0.144060350671248,0.393008443186703
461,2,318379,-0.13987506595143,0.144445050506358,0.333526715412423
462,2,321266,-0.196601303590243,0.143287082799553,0.170909902030197
463,2,322957,-0.215950935756402,0.141921637364288,0.128999328647636
464,2,325221,-0.116978230259078,0.143032502328818,0.413998128838673
465,2,332691,-0.184003825754989,0.144294254919794,0.203077586740964
466,2,333006,-0.246953537502551,0.143742490379474,0.0866685207397693
468,2,335046,-0.0962789540786333,0.142803882226858,0.500622861929622
469,2,335049,-0.132785666551014,0.143329323406115,0.354851588239468
470,2,335995,-0.134468799498977,0.142513095093705,0.346042942383743
471,2,336060,-0.140884783090484,0.142303125013478,0.322836138631739
472,2,338292,-0.0912557033797237,0.142408778227296,0.522067682262191
473,2,339568,-0.116181931024189,0.14257216985477,0.415679510928055
474,2,340466,-0.162745065962132,0.143680927967951,0.258115807623923
478,2,348480,-0.28769350396601,0.141668701987699,0.0430296037807279
479,2,350086,-0.231840974813435,0.141965279327395,0.103343296553518
480,2,351083,-0.218517451693679,0.143872859779943,0.129702077303261
481,2,351335,-0.296645288383543,0.141843692091932,0.0372107808722814
482,2,351417,-0.256355050444384,0.142043378281764,0.0719633952968085
483,2,351450,-0.19593159704485,0.142473963101795,0.169938520060893
484,2,352302,-0.236821061152851,0.143430632051488,0.099603562280265
485,2,352469,-0.295927567131486,0.141654502788411,0.0374162625283686
486,2,352562,-0.257054601988243,0.142454486700754,0.0720101073714468
487,2,352944,-0.242252093128287,0.142113481158216,0.089141764006147
490,2,355266,-0.312628528580757,0.141723734157789,0.0280346793078176
491,2,358277,-0.269444768783401,0.141997370480472,0.0585733078374402
492,2,358926,-0.310948158712846,0.141968312685452,0.029158740487913
493,2,358948,-0.346209771619236,0.14178259472821,0.0151030577565705
494,2,359515,-0.307195686643026,0.141820902685975,0.0309738235169321
495,2,363190,-0.220563243485328,0.143678454476326,0.125650854777625
496,2,363588,-0.162504221535336,0.144467294127771,0.261416320478239
497,2,363888,-0.165165703849103,0.143214448474656,0.24957764645564
498,2,363954,-0.139482533867348,0.142720936739608,0.32908520623394
499,2,364199,-0.149541878195156,0.142497612901228,0.294696231391614
501,2,365981,-0.166036528659149,0.145328775066942,0.254025119551574
502,2,366047,-0.175517945015395,0.142669490954745,0.219425844103507
503,2,366936,-0.142380025499739,0.144421681323012,0.324875469487695
504,2,369530,-0.0912880498131783,0.142655034929721,0.522638620862819
506,2,369931,-0.163330096319531,0.143453792124945,0.255660716439698
507,2,371033,-0.261401027328349,0.142658576001153,0.0677409467869642
508,2,372919,-0.205458496601616,0.142296772788399,0.149661552924031
509,2,373518,-0.158436791502361,0.142385815065035,0.26658211506719
510,2,376157,-0.191195283630418,0.142587427820304,0.180815563160427
511,2,376172,-0.192580881561368,0.143618110146808,0.18080752775417
514,2,381433,-0.213515462746057,0.143429919500214,0.13747509317284
515,2,381922,-0.193669101347199,0.144630060549574,0.181411014051493
516,2,382146,-0.180620756035527,0.14249165325011,0.205780514587734
517,2,384206,-0.116596675605858,0.143125674597042,0.415824543598118
518,2,384955,-0.177622578546542,0.142628070945252,0.213827309135004
520,2,387301,-0.150198972758083,0.143446071628286,0.295780827796485
521,2,388313,-0.162581048332429,0.142553183853544,0.254853746981029
524,2,390138,-0.189101474850549,0.142906156413639,0.18660658901399
525,2,391233,-0.0691482091098914,0.144009328639575,0.631407623905773
530,2,395606,-0.16407107777942,0.142953811771397,0.251861026197744
531,2,395726,-0.173928543814507,0.142868345179118,0.224263608382034
532,2,395853,-0.192496239112096,0.143209640324961,0.17976083054542
533,2,396484,-0.162329608895981,0.142679691349347,0.256008837510178
534,2,396705,-0.202444652148653,0.142465163625291,0.156196132955621
535,2,398759,-0.115818290851916,0.143908166699577,0.4214728108354
536,2,400386,-0.190186334902787,0.142878096440599,0.184012164761847
537,2,400847,-0.174193313896451,0.142803656115896,0.223351284091791
538,2,401130,-0.197979724592876,0.14403072262619,0.17013800913157
539,2,401143,-0.191067946291981,0.143770172283573,0.184712316679747
540,2,401979,-0.108302334970516,0.143924745415563,0.452256246565433
541,2,403598,-0.127609717211539,0.143116169600412,0.373187236512786
542,2,404844,-0.196428351086266,0.14450003785749,0.174898574542751
543,2,405100,-0.121286509760625,0.143406365290859,0.398262900057541
548,2,406181,-0.16348802855573,0.143380732480717,0.254960584913257
549,2,406688,-0.170395601967801,0.142527326997206,0.232682782088843
550,2,407621,-0.270324471284127,0.143266228180399,0.0599984640811005
551,2,409016,-0.169464883703989,0.145148884065985,0.243786610451858
552,2,410647,-0.224414524388316,0.142810539545064,0.116982308300646
554,2,419803,-0.239821431879672,0.143749793888698,0.0961378575628866
555,2,419943,-0.240645892023844,0.14460119162509,0.0969590240997834
556,2,422349,-0.238525652084761,0.142823661405487,0.0957917424723462
557,2,425467,-0.0762969457614646,0.14281433278746,0.593512672813922
560,2,429095,-0.0695088522486634,0.143670475952552,0.628822486190529
561,2,431266,-0.0653701941811812,0.143754291320171,0.649578981556876
562,2,431446,-0.00814664796083386,0.144376516822021,0.955034045848236
563,2,432524,-0.080745141624347,0.142926274420215,0.572471643199922
564,2,434090,-0.0605693458991747,0.144272393825698,0.674867749714539
565,2,441927,-0.17948229548944,0.142443713803033,0.208493568364074
566,2,446471,-0.202097581086702,0.144112938401059,0.161687885229171
567,2,449325,-0.184484471409602,0.143332721254229,0.198900503634788
569,2,450017,-0.185182997899027,0.142531672932574,0.194709143482598
570,2,451779,-0.277559226670991,0.142642120520588,0.0524668908801948
571,2,451784,-0.280956778066853,0.143143175285721,0.0504581725685456
572,2,453525,-0.381515915803906,0.142527987316671,0.00778024301579629
573,2,453768,-0.33003154595153,0.143083032374432,0.021657130961947
574,2,454027,-0.350895126541395,0.142336123209507,0.014166697059228
575,2,455029,-0.36658877318933,0.142300464875769,0.0103963198896371
576,2,455247,-0.417359224280226,0.141434114904914,0.00338005746246235
579,2,455756,-0.347143913007413,0.152697319940636,0.0236015510351198
580,2,457024,-0.341751824768431,0.143068305955122,0.0174313751362195
581,2,457298,-0.333116539523068,0.143545966799588,0.0208763509214999
582,2,460202,-0.32037385134434,0.143958673458008,0.0266817970360809
586,2,464424,-0.233171737395849,0.143679176872644,0.105511200042657
587,2,465824,-0.137497051048024,0.145447923304947,0.345134348974266
588,2,470145,-0.250891207133668,0.142933748173584,0.0800758839359784
589,2,470686,-0.20110651117174,0.143069271326605,0.160705137873636
590,2,471144,-0.249004002354598,0.143104563335825,0.0827280009270793
