SNP,Chr,Pos,Effect,SE,HNM1_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
98,1,130271,0.0226269060379667,0.139873880493542,0.871582295460548
99,1,130613,0.110151837483117,0.141064447986264,0.435407119736477
100,1,132012,-0.192720731902539,0.140512642391501,0.171073344887024
101,1,133231,-0.228303918764413,0.139358047647718,0.102259645559357
102,1,137074,-0.218239951212429,0.139204078743177,0.117830805587567
103,1,137304,-0.252358136101193,0.139089389344842,0.0704711834619596
104,1,139686,-0.182750196042785,0.139581559932566,0.191293881292879
105,1,149562,-0.22497030635248,0.139727145716126,0.10827668562448
106,1,150447,-0.176453526350667,0.141483466451803,0.213163041691998
108,1,154084,-0.198380756869347,0.14184044711071,0.162805174527856
110,1,157269,-0.235814704070532,0.139086328333471,0.0908707846022717
111,1,160054,-0.158781254194465,0.140724758831368,0.259954975302354
112,1,166222,-0.162810209236437,0.139667015074389,0.244521720972716
113,1,166416,-0.15691936207468,0.139401515836481,0.261072214207463
114,1,167326,-0.178527329319729,0.140123256043249,0.203475524730369
115,1,168836,-0.217340899648361,0.139300010564774,0.119600149214179
116,1,171200,-0.279641242103497,0.139195349235172,0.0452997839794812
117,1,171431,-0.333742007837412,0.139738293814157,0.0174498552198916
118,1,173339,-0.28590296831106,0.138936502716899,0.040343610773144
119,1,173845,-0.279951353161854,0.138854308365711,0.0445412032559589
120,1,175121,-0.299947541945937,0.138457250156071,0.0309527995707561
121,1,175281,-0.27185646179057,0.138740583112973,0.0508457100290108
122,1,175315,-0.285985648821295,0.138615917127478,0.0398290444738906
123,1,175523,-0.264966022421705,0.139528363895954,0.0583780070163825
124,1,175541,-0.279707043997959,0.13887122276796,0.0447522892625241
125,1,175653,-0.31599268524485,0.139095760647208,0.0237020509585128
128,1,175856,-0.303390754541334,0.141503510965656,0.0327113569170012
129,1,175876,-0.284137852545669,0.139421454151163,0.0422972085036449
130,1,175989,-0.282745834951436,0.139831913628045,0.0439260175313765
131,1,176001,-0.279524753767735,0.140587198429561,0.0475542129302038
133,1,177692,-0.284926239160986,0.138622097370171,0.0405739676814592
134,1,178191,-0.302219412122579,0.138657700451066,0.0299469520879377
135,1,178224,-0.284926239160986,0.138622097370171,0.0405739676814592
136,1,178960,-0.272560078810404,0.139812307783885,0.0520307349759101
140,1,183802,-0.214007379955892,0.139000794668604,0.124550693211762
141,1,183954,-0.196285472287806,0.140093066657202,0.162060380578708
142,1,184450,-0.165167255580416,0.138974299481028,0.235445896430117
144,1,184718,-0.185905543891179,0.139693261131656,0.184109653915572
145,1,185296,-0.173836416147949,0.139141867985459,0.212366106410571
146,1,185438,-0.146558903274473,0.139237400827612,0.293252183596311
147,1,185469,-0.153187830444545,0.139418793138317,0.272621478227316
148,1,185503,-0.151750285985228,0.139061429038742,0.275908735015649
149,1,185705,-0.154435949064552,0.14061256396459,0.27281843764579
150,1,185749,-0.143535699752373,0.140645277842618,0.308166050486117
151,1,185806,-0.195855157652459,0.140654930338258,0.164662223558257
152,1,185879,-0.183275477568694,0.141386104307862,0.195727072454818
153,1,185916,-0.107221602069962,0.141542757937438,0.449243193830598
154,1,185941,-0.108485624111358,0.142157622007413,0.445891877150197
155,1,185954,-0.121189092600378,0.142544478808426,0.395798843914676
156,1,186055,-0.156021258386172,0.139595755298383,0.264470271496638
157,1,186896,-0.145739384332554,0.141923383430951,0.305176458198453
161,1,190132,0.0553543770542461,0.139988923118851,0.692772029010307
162,1,190148,0.0823729860750601,0.139993516279856,0.556636276631081
163,1,190165,0.0546429720783714,0.141108454327783,0.698811198296439
164,1,190169,0.072917518587244,0.140908984054352,0.605145553037818
165,1,190933,-0.126194101394102,0.139657881367837,0.36682663694853
166,1,192149,0.167533058488288,0.140680109368673,0.234501051725319
168,1,192303,0.0371406566053283,0.168036758527622,0.825199218562
171,1,192795,0.131405828585611,0.13937923950328,0.346431364853076
173,1,194187,0.0457965629102119,0.139648955470376,0.743150991755597
174,1,194867,-0.0924568398103983,0.139507452497224,0.507931086923098
190,2,8314,0.0377790186629905,0.141943526040044,0.790275012565941
194,2,8498,-0.0545861040744049,0.141720088481709,0.700344607204096
195,2,8651,-0.0544180985061713,0.141853020043536,0.701488743192245
197,2,9812,-0.0322015332338266,0.142715332368574,0.821616114522905
198,2,9932,-0.0496446720487951,0.142138541417424,0.72709517081161
199,2,10135,-0.0616803404851307,0.141580609455298,0.663353126836876
200,2,11616,-0.00810263670695499,0.141467692633381,0.954358120966626
201,2,12133,-0.00892237407952612,0.142029955872242,0.949945101994255
202,2,12194,-0.0104437473806436,0.142578884709848,0.941649536050954
203,2,12359,-0.017236938454344,0.142160139034311,0.903561890279166
204,2,13061,-0.0191762350743949,0.142148973070608,0.892765942539143
205,2,14298,-0.0263532734837923,0.142594185639601,0.853481765262513
206,2,15222,-0.0221683054891539,0.143986815927986,0.877728733206498
207,2,17986,-0.0171213798895102,0.141465414905757,0.903737137934009
208,2,19770,-0.0215840609608433,0.142441819619588,0.879645026869061
209,2,19836,-0.0221575401939955,0.142050206781528,0.876134902926952
210,2,19851,-0.0221930045942438,0.142466122274271,0.876297513925394
211,2,21595,-0.0757924882645657,0.141825226797117,0.593395926932808
212,2,22385,-0.0794462172101618,0.141953874898504,0.576064811256505
213,2,23441,-0.0881160945916599,0.143319468698904,0.539067774307968
214,2,24209,-0.0468826859313358,0.142193551411395,0.741814391486993
215,2,24341,-0.0334123260424095,0.142540735310413,0.814806120873555
216,2,26815,0.0239996931958744,0.142375272383979,0.866234219804316
217,2,28209,0.0651043405286642,0.142386754007545,0.647782736001268
221,2,41245,-0.172025087135025,0.141586851494004,0.225186043642344
222,2,43214,-0.241299763778493,0.143609760130059,0.0937940740256942
223,2,47104,-0.0197957159719913,0.140159475348207,0.887763213311822
224,2,50915,0.032194034614161,0.141530207030766,0.820189111750662
225,2,55834,-0.00639547905102777,0.140886134498057,0.963818400943398
226,2,56422,0.0227377085569801,0.141133234196375,0.872100416481578
227,2,57715,0.0226994997219693,0.140667980932306,0.871894827051534
228,2,59046,0.0189445489276023,0.141381198048391,0.893481908730396
229,2,59191,0.02563957629817,0.140568649641644,0.855374340427967
230,2,59383,0.0555431475210896,0.14058467811674,0.693017473804233
231,2,59477,0.0237126110313913,0.142725925927626,0.868141199567132
233,2,60471,-0.0183560519064255,0.140801755460489,0.89634949316667
234,2,60478,-0.0132331300630408,0.140964061227133,0.925260987314398
235,2,60786,0.00523431863569179,0.140733759238235,0.970352098896745
236,2,61035,0.0137790983271768,0.140721974160052,0.922053634876932
237,2,61071,0.0211324758093755,0.140080990121134,0.88017312531171
238,2,61675,-0.0164030793742967,0.140486087900217,0.907117071425996
240,2,62939,0.0174971025425029,0.140242867984953,0.900782301091087
241,2,63527,0.00997300014531888,0.140771397670175,0.943560950218866
242,2,63857,0.00217849122548197,0.1408050972582,0.987664619486971
243,2,65527,-0.075561099838819,0.14028329542589,0.590480159428621
247,2,67976,-0.0297204046745477,0.142353530499849,0.834741311649185
250,2,72389,0.0481909766914149,0.141461139759384,0.733557815863971
251,2,72392,-0.000923793322406663,0.142446443650968,0.994829260691159
252,2,73646,0.0919226328628935,0.139440217668007,0.510180386422598
253,2,74564,0.141581067729134,0.139048019524696,0.309272146553081
254,2,74739,0.193128943498272,0.139331271237994,0.166587205406642
257,2,80873,0.267047127583134,0.139320099830005,0.0560719199031361
258,2,81501,0.251187093852583,0.139380197781763,0.0723712991652224
259,2,83526,0.230904430306265,0.139261479031762,0.0981928811756971
260,2,83845,0.293241055412693,0.139062459297211,0.0356745151117619
263,2,84447,0.280340116890267,0.140934558607627,0.0474560169953169
264,2,87391,0.252070788291571,0.138670159135777,0.069946488066881
265,2,87562,0.264711487782786,0.138957790206053,0.0575954124255293
266,2,87849,0.263290472577642,0.138952142862406,0.0589320696145928
267,2,87878,0.260859690865574,0.139568229492126,0.062444056693019
269,2,89785,0.207724264793215,0.139836368334392,0.138308944953179
272,2,93721,0.212356251859704,0.139391688967703,0.128541520592922
273,2,93952,0.160870305884204,0.139186039540135,0.248547344803267
274,2,95085,0.244235742181837,0.139037406562649,0.0798498097680799
276,2,107124,0.312857049523697,0.138717379266976,0.0247229244110423
277,2,111645,0.379355847188095,0.138336977367531,0.00641278038603607
278,2,111916,0.333903701566994,0.139000742646411,0.0168140156917469
279,2,111931,0.344530056847765,0.139143392101327,0.0137516912390405
280,2,111999,0.360374735876055,0.138520867221477,0.00966979580379205
281,2,114528,0.336685630129705,0.139500999979671,0.0163087437844163
282,2,116024,0.376187571954677,0.139552639452028,0.00736106842059278
286,2,120090,0.154631268110195,0.140183500873,0.270751120173679
287,2,120291,0.18965016260804,0.141671605643522,0.181542749952993
288,2,120726,0.146923944591255,0.14099345337513,0.298095996937582
289,2,121716,0.220480700703781,0.140560761786502,0.117641925305163
290,2,123100,0.142346323291905,0.141040998015729,0.313543677202761
291,2,124677,0.0607396495940221,0.141012718486053,0.666921185904203
293,2,127887,0.121532020842214,0.141869451687977,0.392221231598552
294,2,128935,0.101058133481854,0.141780594715154,0.476453833653844
295,2,129053,0.157421850253928,0.142067615344639,0.268583001160392
296,2,130040,0.124168117462568,0.143030495372115,0.385916584594114
297,2,130976,0.0527221065779554,0.14198911399762,0.710628729794793
298,2,132199,0.116510582710952,0.142540234487604,0.414258446040259
299,2,133355,0.146184849279815,0.143429314386414,0.308800434960459
300,2,133435,0.146476587841791,0.143739325299994,0.308880333322539
302,2,135183,0.108475858395104,0.143914556244425,0.451500720528592
303,2,135402,0.126536892412437,0.143850993538271,0.379653517627458
304,2,135898,0.222852116143033,0.144285582293675,0.123358143835406
305,2,135912,0.205687177071618,0.144465017497414,0.155391909884496
306,2,135925,0.213206303082301,0.143775807889949,0.138991057217618
307,2,136002,0.149134247593968,0.143896265716872,0.300724489732091
308,2,136173,0.151471425932058,0.144910529776922,0.296610897822997
310,2,138318,0.191010342516606,0.148618950267743,0.199552613985649
311,2,138695,0.1591327899451,0.146167888117115,0.277029480936449
312,2,138818,0.149282000050318,0.145928429641875,0.3070173960779
313,2,139728,0.127906269056154,0.145723641249977,0.380686294364112
314,2,140174,0.101414628759372,0.145782679000035,0.487101860732919
315,2,140863,0.117905060487066,0.145688472651143,0.418890204858637
316,2,141152,0.135448329650802,0.146056523300132,0.354368472384145
317,2,141292,0.129674587572506,0.145018739074363,0.371828456508481
318,2,141545,0.137538397890878,0.145706334672527,0.345844654368487
322,2,146723,0.233047806704024,0.145097756656127,0.109136537982896
323,2,147946,0.249143385818914,0.146361479769541,0.0895894597112129
326,2,151397,0.263712444177679,0.146658236789291,0.0730086918931141
327,2,153035,0.231236429028692,0.145203887070253,0.112168604142917
328,2,153228,0.194163292646646,0.146423657449018,0.185684576765636
329,2,153455,0.198486327815829,0.147518002659805,0.179325570263989
331,2,153815,0.211526179995544,0.146897569775008,0.150765821454533
332,2,154160,0.224851539693533,0.145292635803242,0.122620198625838
333,2,154235,0.222899363813759,0.146761723827576,0.129711960410118
335,2,159870,0.253232356752604,0.142887349992728,0.077215262094217
336,2,161229,0.251915335224774,0.145106393941748,0.083423401705387
339,2,162696,0.336169582215381,0.143990102036381,0.0201207141487687
340,2,163284,0.297825010028516,0.142294568096865,0.0370610009199882
341,2,164166,0.164784031119418,0.144237752680699,0.254042425180313
342,2,165270,0.183841306739789,0.142954441422765,0.199281330560711
343,2,165675,0.184078223714689,0.145327090310006,0.206116413078116
346,2,168062,0.0750330787656217,0.14429287358194,0.603385730042751
347,2,168518,0.0645054119060313,0.143480553494138,0.653292123978643
348,2,168980,0.10729683903574,0.143339769240167,0.454627539153992
349,2,169651,0.109520929932515,0.14340319703373,0.445539941031335
352,2,170725,0.172931553197369,0.143482185428926,0.228915073474453
353,2,171254,0.232848568813651,0.143475508852105,0.105500231693576
354,2,172242,0.108045130830444,0.142191239445956,0.4478467180092
355,2,173254,0.0837428703457804,0.141146626746701,0.553357605517188
356,2,173340,0.0780569185031456,0.141138761461475,0.580578625753802
357,2,173385,0.0762856214631439,0.141271597118373,0.589542602337457
358,2,173973,0.105483272838308,0.140842632463752,0.454389592509498
360,2,177341,0.171900517801844,0.140175943756501,0.220895790010056
361,2,180314,0.0926548554081433,0.140434788474285,0.509830769345087
362,2,180339,0.0828860413171671,0.140807271112012,0.556473302743285
363,2,182758,0.162357327312813,0.140104899710395,0.247310071994755
364,2,183619,0.142079275271652,0.140720859966328,0.313353002841627
367,2,187176,0.0906253606072633,0.141609000371895,0.522607937476606
368,2,191066,0.117992713227627,0.142612125320091,0.408587445220243
371,2,191599,0.0837234138183385,0.140701851119724,0.552197098788581
373,2,191763,0.0722260336249826,0.141277641802166,0.609506328196995
374,2,191959,0.0672857696023896,0.140939601156957,0.633366683762107
376,2,195759,0.197199925165009,0.141807766943651,0.165218419438829
377,2,196912,0.201035803288503,0.139485877255454,0.150396928681219
379,2,198110,0.173614307857717,0.140430341118181,0.217168307096067
381,2,198805,0.190849282118628,0.140974727072938,0.176671523380202
382,2,198891,0.18429226214134,0.13989580667584,0.188574500920346
383,2,199248,0.175219757026137,0.140249811798765,0.212368358387249
384,2,201782,0.123883710611426,0.140231880194524,0.377610387371049
385,2,203285,0.259320843050098,0.13915973531267,0.0632254773211845
386,2,203783,0.208321220281306,0.139100202507938,0.135121945967893
387,2,204179,0.20870571732423,0.139437293502911,0.135346372591582
388,2,205406,0.140843484779652,0.141117260165026,0.318933946320822
389,2,205834,0.147279652949121,0.140420758124647,0.294966878763366
391,2,207192,0.100391673763185,0.140406242454988,0.475076321289559
392,2,207561,0.0972034220003843,0.139791113650654,0.487294941187178
393,2,208682,0.0456493824615563,0.139630350564474,0.743914426355883
394,2,210102,0.0400474190201878,0.139995922200698,0.774998951740067
396,2,214801,0.0422858634237152,0.139987393485887,0.762777292627973
397,2,215016,0.0343993106338493,0.139913621913455,0.805932680892753
398,2,218876,-0.0357996021650729,0.141359374503451,0.800220593155804
399,2,227511,-0.037275494528485,0.142359003561958,0.793596364204224
400,2,230378,0.0195752948836186,0.140574784932668,0.8893305704567
401,2,231943,0.00620033540893128,0.140981305643734,0.964945339868442
402,2,232156,0.0142616042148277,0.14092185726387,0.919447394554646
403,2,232789,0.0169534274893341,0.140421991724458,0.903972004047188
404,2,238524,0.0479578686465735,0.140599339640921,0.733234262835553
405,2,241518,-0.00806267524719773,0.141842659259228,0.954702909493941
406,2,250396,-0.174847006836568,0.140568648276752,0.214378309723201
407,2,250466,-0.166603724188134,0.140547157545968,0.236659155741536
408,2,252305,-0.127982297882136,0.141035490272731,0.364789267752251
409,2,254571,-0.057354418417739,0.143150550439033,0.688914292543771
410,2,254742,-0.0743263126401013,0.142999092388658,0.60355125073948
411,2,254908,-0.0986634716940866,0.144050840876657,0.493843135404145
413,2,255862,-0.101717360277827,0.143175893388736,0.477902668355231
414,2,255975,-0.0985578445170867,0.142664521326278,0.490122371917204
415,2,258311,-0.259959846568509,0.139720186747223,0.0636355983290509
416,2,259284,-0.17447465805777,0.140569958907955,0.215358079445696
417,2,266330,-0.111941983624685,0.141356591139884,0.428943801466053
418,2,267100,-0.0956042449103007,0.14138024497572,0.499343350744183
419,2,268086,-0.0928311471204541,0.141395798867261,0.511908360982356
420,2,274614,-0.0675693658136035,0.140576512979428,0.63105663020653
421,2,274729,-0.0948640130315401,0.141301475092569,0.502430956315216
422,2,275746,-0.0108588072168101,0.141328751297646,0.938799390625405
423,2,277029,-0.0210574255664195,0.140668704431554,0.881090609264894
424,2,277741,-0.037896195195234,0.140713940652356,0.787845620751306
425,2,278218,-0.0470786589235301,0.140451866849737,0.737677658849431
426,2,278379,-0.0352957057583718,0.143938336243979,0.806433172264666
427,2,279910,-0.085189467525964,0.140351669772682,0.544260000025784
429,2,283431,-0.0741871513139672,0.14242682763756,0.602777604386288
430,2,283573,-0.0569558731668554,0.140739754297666,0.685951012840886
431,2,286762,-0.0732562358074782,0.14107886593682,0.603906704938581
432,2,287187,-0.0934564370334876,0.140386121631829,0.506031276796898
433,2,288379,-0.0273699442613021,0.139402055708354,0.844458470375107
434,2,294941,0.061715932178652,0.139454382142171,0.658360248808251
439,2,297610,-0.0467404385890704,0.140177030446271,0.739001166816036
441,2,299680,0.172964859903134,0.139463834146928,0.215720351660635
442,2,299708,0.215193100333369,0.139593058935456,0.124072957011117
443,2,299759,0.183074222874617,0.139247100749469,0.189449624160382
444,2,300111,0.142434409513125,0.140358327073416,0.310900355130284
446,2,301710,0.158061620087032,0.13937137028718,0.257520524114897
447,2,303446,0.179146984881355,0.140180600707986,0.202098769667387
448,2,303854,0.207099045730005,0.140098495969403,0.140235546210575
449,2,304472,0.153591921909323,0.139103929804421,0.270279158336219
450,2,304691,0.126229305305923,0.141441954718492,0.372761886694124
451,2,308097,0.295895605258986,0.139220928022963,0.0342499744609322
453,2,309402,0.16403766359232,0.138982468808693,0.238685202835178
454,2,310030,0.125267628462741,0.139880002655677,0.37111068699688
455,2,310113,0.121298442934902,0.13949886723208,0.385148183100461
456,2,310972,0.128920223131634,0.139691817892008,0.356694742751628
457,2,312659,0.0133305238858416,0.139315859568158,0.923824560857443
460,2,318265,-0.192208269696792,0.14075690891175,0.172954933409707
461,2,318379,-0.212014186478138,0.141095792360549,0.133829586329264
462,2,321266,-0.152471432520012,0.140364487604175,0.278108004837935
463,2,322957,-0.198643250834381,0.138942252638698,0.153692698326312
464,2,325221,-0.150435625610795,0.139879897007594,0.282902086372311
465,2,332691,-0.126513125576882,0.141375722657409,0.371465461963509
466,2,333006,-0.165312545310736,0.140983731804974,0.241761097644688
468,2,335046,-0.0305915037813914,0.139833054363744,0.82695438479529
469,2,335049,-0.0529620679590271,0.140408924044051,0.706252585603753
470,2,335995,-0.105559718687338,0.139530704664619,0.449833713902456
471,2,336060,-0.119307710719068,0.139311084932093,0.392350803575779
472,2,338292,-0.141635856464878,0.139243041787764,0.309762339286922
473,2,339568,-0.171180911492902,0.139359485463845,0.220137469650187
474,2,340466,-0.173281800830906,0.140563936257929,0.218485139756965
478,2,348480,-0.133896052907064,0.139266930647868,0.336991765068663
479,2,350086,-0.169586141756651,0.139163323864178,0.223805139077386
480,2,351083,-0.157281218322037,0.141009759127049,0.265441036006552
481,2,351335,-0.165447937804042,0.139392353551765,0.23605628652013
482,2,351417,-0.148934432942695,0.139423017173803,0.286151312934573
483,2,351450,-0.219921287627695,0.139311831537829,0.115317502618827
484,2,352302,-0.163363483635038,0.140638391577805,0.246188786866502
485,2,352469,-0.190506093685024,0.139113044735266,0.171734309823829
486,2,352562,-0.173730423417626,0.139746562425976,0.214625794826834
487,2,352944,-0.178987664391911,0.139322860775226,0.199740561828369
490,2,355266,-0.195297963884399,0.139260783196835,0.161677542256607
491,2,358277,-0.187061548820179,0.139314911804206,0.180223950059584
492,2,358926,-0.18324313401348,0.13953530540391,0.189955577059037
493,2,358948,-0.186954505642902,0.13956578594643,0.181255416260853
494,2,359515,-0.175594964034623,0.13939698042518,0.208618643361008
495,2,363190,-0.172095997151136,0.140779358429984,0.222352357557211
496,2,363588,-0.169310551837241,0.141346638268984,0.2317832618815
497,2,363888,-0.165536376749802,0.140141482737981,0.23831491936106
498,2,363954,-0.128214835963778,0.139693657013908,0.359335265132437
499,2,364199,-0.146223781807174,0.139453223959766,0.295102301613927
501,2,365981,-0.198146535378657,0.1420954003286,0.164055311984297
502,2,366047,-0.153619529705905,0.139680958463183,0.272173680005266
503,2,366936,-0.0978770282412137,0.141434346222836,0.489372455827579
504,2,369530,-0.189000858834955,0.139325185853605,0.175792812081987
506,2,369931,-0.153959813823522,0.140407223800255,0.273597243342351
507,2,371033,-0.19319838493975,0.139895345871661,0.1681462001139
508,2,372919,-0.10847034013319,0.13954754533089,0.437502248513272
509,2,373518,-0.0804736903636586,0.139521883861807,0.564454449442715
510,2,376157,-0.121686538824605,0.139745673425626,0.384470752257882
511,2,376172,-0.116843793446322,0.140769613100021,0.407079624990183
514,2,381433,-0.077258943204802,0.140745087541583,0.583401781938192
515,2,381922,-0.0450870451776113,0.141878475979,0.750834894136186
516,2,382146,-0.0319662931458605,0.139753676575075,0.819208811073862
517,2,384206,-0.0200231181963061,0.140195053272242,0.886511232976266
518,2,384955,-0.0451491856371716,0.139866175741636,0.747035748814321
520,2,387301,-0.0278541356160155,0.140591068507461,0.843063924867953
521,2,388313,-0.0341278476634608,0.13975222859208,0.807215841837004
524,2,390138,-0.0763587302520263,0.140140184419827,0.586184302891386
525,2,391233,-0.00538626013876586,0.140977999005923,0.969544725169851
530,2,395606,-0.17951496703404,0.139834047857924,0.200063934972408
531,2,395726,-0.187865065411926,0.139751618058356,0.1797216565588
532,2,395853,-0.179267905002009,0.140183537800013,0.201804547562941
533,2,396484,-0.145876188406577,0.139671181220699,0.297003106568526
534,2,396705,-0.172018167140612,0.139519217076496,0.218420344255524
535,2,398759,-0.135233984924002,0.140778535263623,0.337403255298539
536,2,400386,-0.147238061034535,0.139956462142473,0.293506501590255
537,2,400847,-0.132548817104663,0.139868781896316,0.343948057342743
538,2,401130,-0.142559760674702,0.141126102938197,0.313111165883237
539,2,401143,-0.124629928276825,0.140893705716281,0.376992285868463
540,2,401979,-0.059399023445586,0.140926963298133,0.673655312715694
541,2,403598,-0.0659380735464569,0.140171905083886,0.638353610555045
542,2,404844,-0.0627882971326305,0.141742755420289,0.658056172273744
543,2,405100,-0.0960982872357925,0.140391171500853,0.494106258985706
548,2,406181,-0.111653088635726,0.140449606391621,0.427165682410877
549,2,406688,-0.0440094653879252,0.139744402675064,0.753002176125168
550,2,407621,-0.0946416315536531,0.140820249259557,0.501976200980797
551,2,409016,-0.0845367929934884,0.142250333190249,0.552704279796304
552,2,410647,-0.108678948195734,0.140127738638609,0.438521853755802
554,2,419803,-0.117893875778617,0.141092337477735,0.403956660249853
555,2,419943,-0.0713377440009108,0.142014794311132,0.615751325034101
556,2,422349,-0.139505200333343,0.140126454542855,0.320142772448887
557,2,425467,-0.0600366037955519,0.139782782405084,0.667821953227599
560,2,429095,-0.0771705658701537,0.140587281498102,0.583410331008941
561,2,431266,0.0015517432567741,0.140723860971379,0.991208240758833
562,2,431446,0.00726306636812579,0.141291724611917,0.959032071954965
563,2,432524,0.0457865189245111,0.139914357344434,0.743675236325932
564,2,434090,-0.0466239361029021,0.141203157956586,0.741451922942757
565,2,441927,-0.106994451725734,0.139597135994134,0.443919868707123
566,2,446471,-0.126266294667674,0.141266214247002,0.372028215538345
567,2,449325,-0.213603467870571,0.140138478129581,0.128346284042806
569,2,450017,-0.286936031848243,0.138982736573524,0.039696143164997
570,2,451779,-0.361871622502992,0.139012988358255,0.00962680046917597
571,2,451784,-0.352063138453759,0.139594902836046,0.0121070756847354
572,2,453525,-0.392597568614474,0.139332900751261,0.00510928914136072
573,2,453768,-0.415666197589629,0.139331516578441,0.00305010064119724
574,2,454027,-0.397380924731229,0.138887585710954,0.0044722427228128
575,2,455029,-0.419006839091072,0.138782475998785,0.00271917776256019
576,2,455247,-0.427192213761263,0.138251646835831,0.00216074607309684
579,2,455756,-0.372399691601183,0.14921392251398,0.0130251268252854
580,2,457024,-0.431734599140412,0.139255247299279,0.00208859192722714
581,2,457298,-0.44296750179322,0.139568962038319,0.00163661653690367
582,2,460202,-0.416399763108561,0.140125727698924,0.00316549736415163
586,2,464424,-0.386203282773631,0.139627788134819,0.00597424969108026
587,2,465824,-0.33622984507283,0.1413921795455,0.0179388333772926
588,2,470145,-0.310943086657036,0.139510595344074,0.0264553925770501
589,2,470686,-0.24485943916887,0.139797444254279,0.0807230716178446
590,2,471144,-0.267178304085432,0.139925394093756,0.0570165614453276
591,2,471830,-0.269579632807081,0.13951005795435,0.0541184677399946
