SNP,Chr,Pos,Effect,SE,noPPI_reference_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
62,1,81999,-0.0752318040068064,0.122379568041124,0.539121466054225
63,1,82431,-0.0203231307069202,0.123019924806662,0.868879600387418
64,1,83284,-0.0558591486513337,0.122093255310926,0.647584422693812
65,1,83613,-0.0124410937183493,0.122114195364524,0.918909124269674
66,1,84112,0.00433615971702603,0.122129230520846,0.971697379838009
68,1,84858,0.0143464897795245,0.122471755042728,0.906814771399941
69,1,85751,-0.0570463342114699,0.122940048187392,0.642921220017563
70,1,87445,-0.00165884514267045,0.123237470402117,0.989267956945075
71,1,87467,-0.011535659259886,0.123881134485015,0.925862030182715
72,1,89070,-0.0500101779660931,0.123078533979361,0.684748288454288
73,1,89616,-0.0880514476440819,0.12235533840042,0.472224598658812
74,1,89679,-0.100457012772665,0.122343783750524,0.412141007759723
75,1,89880,-0.12867921401494,0.122299969842323,0.293445557061993
76,1,91472,-0.0927600711739333,0.123302016664459,0.45237218413209
77,1,93789,-0.182876757133254,0.121740955565533,0.133944780970836
78,1,94351,-0.229633655441226,0.121839380404449,0.0602883644517145
79,1,99148,-0.20845892666778,0.121624421385198,0.0874146091108217
82,1,106800,-0.0809110938167158,0.122218339738717,0.508389775717553
83,1,107970,-0.103301757434978,0.121807846518768,0.39697285191083
84,1,109000,-0.0574296993127017,0.122108506108728,0.63841903911812
85,1,112549,-0.116637523644448,0.121850448828707,0.339112001641457
86,1,112742,-0.131017612662505,0.122285164430529,0.284716847109336
87,1,113050,-0.143046161399533,0.122040521251588,0.241939242311646
88,1,113135,-0.129869869291055,0.121770302192711,0.286919721364971
89,1,114076,-0.195126467586376,0.121523358807085,0.109240505867747
90,1,114628,-0.151012516337335,0.122010428739079,0.216649286243777
91,1,116283,-0.0627833216395379,0.122909548421407,0.60980400521733
93,1,127853,-0.092122278417784,0.122628051628657,0.453012769491116
94,1,128302,-0.121514877172238,0.122083431831085,0.320251307075576
95,1,128704,-0.172896012331832,0.122029839128449,0.157413404498415
96,1,128911,-0.151786875834476,0.122122940451705,0.214728790608091
97,1,130267,0.0341299022938986,0.122318364388583,0.780388904713493
98,1,130271,0.045137684539872,0.122453479682433,0.712638753719383
99,1,130613,0.0803681633786089,0.123547557292474,0.515789961185761
100,1,132012,-0.0537174081060187,0.123326049916094,0.663413305461372
101,1,133231,-0.072152863532233,0.12242361401018,0.55598977765551
102,1,137074,0.0132151856045268,0.122307612847328,0.914018402494449
103,1,137304,0.0227957002362112,0.122346132343752,0.852299768859847
104,1,139686,-0.041500779353457,0.122493023760478,0.734960963164942
105,1,149562,-0.0695493921584464,0.122736621745921,0.571308308758823
106,1,150447,-0.0854910317883311,0.124071066374696,0.491245137960598
108,1,154084,-0.100782721962277,0.124422473611762,0.418483473155835
110,1,157269,-0.0540237765985478,0.122243967181876,0.658807513935959
111,1,160054,-0.0372915826562878,0.123423559417145,0.76272088029176
112,1,166222,-0.0139586632627179,0.122524274999141,0.909361462945481
113,1,166416,-0.0220231239268916,0.122272161276061,0.857165166538801
114,1,167326,-0.0173816514096471,0.122969148393054,0.887674324102765
115,1,168836,-0.0462606588044311,0.122365097708969,0.705617442767242
116,1,171200,-0.0116476791489937,0.122571586877073,0.924346853303727
117,1,171431,-0.0699565037973399,0.123282170869205,0.570768984439564
118,1,173339,-0.137832813873887,0.12215914350457,0.259957244474994
119,1,173845,-0.0955897989842147,0.122171888740384,0.434491979465919
120,1,175121,-0.0473595054215805,0.122009300866974,0.698129336667314
121,1,175281,-0.0587414976452809,0.122099041806759,0.630745537014614
122,1,175315,-0.0648019396728285,0.122051891998736,0.595795896425482
123,1,175523,-0.0678479880508778,0.122739319500075,0.58076311287273
124,1,175541,-0.0619462517049412,0.122246837388776,0.612660002688999
125,1,175653,-0.0555243058173645,0.122642660171838,0.651019565572404
128,1,175856,-0.0791260318770062,0.124632395242743,0.52592100629576
129,1,175876,-0.0651088081195043,0.122743522266509,0.596136276191901
130,1,175989,-0.0595968171324305,0.123101917738453,0.628596789178031
131,1,176001,-0.0880704378290807,0.123695649656406,0.476939388154187
133,1,177692,-0.104011923037256,0.121975051127505,0.394386621444868
134,1,178191,-0.0986925429044073,0.122108919636895,0.419500402714008
135,1,178224,-0.104011923037256,0.121975051127505,0.394386621444868
136,1,178960,-0.115064692514373,0.122923347366115,0.349877773047325
140,1,183802,-0.00446763521217434,0.122115759174814,0.970836386680546
141,1,183954,-0.0284222665934753,0.122995727633067,0.817383916980034
142,1,184450,0.00977600151998936,0.121926935823158,0.936140186076227
144,1,184718,0.0119472543540256,0.122619159370592,0.922437176937584
145,1,185296,0.0162816883451787,0.12209754042297,0.893992693568928
146,1,185438,0.0677728524685174,0.122053088478198,0.579059266017283
147,1,185469,0.0667583260012056,0.122230971028605,0.585297262822835
148,1,185503,0.0718788639203943,0.121906315966441,0.555820088123018
149,1,185705,0.0600839342692547,0.123288005902393,0.626315554103979
150,1,185749,0.0234802945574478,0.123323142303073,0.84910788657211
151,1,185806,0.0465223735664209,0.123469326626645,0.706553862255944
152,1,185879,0.0296537413575885,0.124080854217601,0.811254162186744
153,1,185916,0.051014040601783,0.124004731488768,0.68103780826114
154,1,185941,0.0531510683934858,0.124542640705703,0.669806984130327
155,1,185954,0.0664979620003583,0.124888436238379,0.594743175205379
156,1,186055,0.0695833992201329,0.122389034979437,0.570027986033267
157,1,186896,0.0128584587577916,0.124450622056468,0.917766269381751
161,1,190132,-0.0963322761408889,0.122493118589532,0.432143165137014
162,1,190148,-0.0959722228893134,0.122530926955642,0.434006088747119
163,1,190165,-0.0837680968755291,0.123499274674211,0.498033386823087
164,1,190169,-0.0911331942506339,0.12333027441855,0.460436829877424
165,1,190933,0.0782392121947856,0.122353872089477,0.522944823521411
166,1,192149,0.0823508868006336,0.123347771397436,0.504804923714215
168,1,192303,0.0477312057062216,0.147119954263247,0.745799124541574
171,1,192795,0.0925969589110716,0.122093522509294,0.448711571040246
173,1,194187,0.114689618871563,0.122141743729144,0.348379000077871
174,1,194867,0.072249816649046,0.122167126280068,0.554629980978485
190,2,8314,0.0088900102027569,0.124296240000125,0.943022214880252
194,2,8498,0.0636558036644349,0.124068851457303,0.608224425317323
195,2,8651,0.0544681704612767,0.124197481963745,0.66124794912666
197,2,9812,0.07832779767708,0.124899911807463,0.530983011556665
198,2,9932,0.0691741240676914,0.124422466057552,0.578589256132726
199,2,10135,0.0797102377038772,0.12392762699458,0.520511991106679
200,2,11616,0.0464043226216589,0.12384398420797,0.708108703664
201,2,12133,0.0704463565283796,0.124304506999994,0.571261819720158
202,2,12194,0.0805809484446993,0.124768241475906,0.518799330579235
203,2,12359,0.073421940099723,0.124415570303436,0.555477945020893
204,2,13061,0.0847774621179939,0.124385950215278,0.495959165194522
205,2,14298,0.0803584713318599,0.12478714767611,0.520016744332634
206,2,15222,0.0314251678697163,0.12606689760304,0.803294017735416
207,2,17986,0.0343594082197352,0.123855109744585,0.781622969784427
208,2,19770,0.03664537918472,0.124709777734738,0.769048829554505
209,2,19836,0.0615060183721494,0.124339278927538,0.621145867960118
210,2,19851,0.0584056475750491,0.124707801013705,0.639830543280777
211,2,21595,0.0040518714054093,0.1242311253174,0.973999571160733
212,2,22385,-0.0207093768670583,0.124343978339867,0.867820207977559
213,2,23441,-0.0293711512805549,0.125546875107073,0.815162753655084
214,2,24209,-0.0234131088156831,0.124516524933719,0.850959497104931
215,2,24341,-0.0021010015362577,0.124817245596135,0.986579654490601
216,2,26815,-0.0181658729560983,0.124663972436778,0.884226624664848
217,2,28209,-0.052851673591191,0.124677941294055,0.671892876267934
221,2,41245,-0.00716675279919243,0.124230726892237,0.954028955891315
222,2,43214,-0.0427739028600507,0.126224918890825,0.734908765479675
223,2,47104,-0.0326189347758225,0.122713756412657,0.790538262814432
224,2,50915,0.0798979979520426,0.123858872446839,0.519298985802973
225,2,55834,0.0841914380344817,0.123277772112246,0.495092115849055
226,2,56422,0.0550057008273892,0.123545044889606,0.656427964662134
227,2,57715,0.0952235222664018,0.123068039159072,0.439598298137643
228,2,59046,0.125981424994672,0.123613720616099,0.308827802616551
229,2,59191,0.115339664557659,0.122933455824127,0.348768518391924
230,2,59383,0.123031532089246,0.122947825832086,0.317666589153207
231,2,59477,0.0806389641629494,0.124900899010194,0.518942608542826
233,2,60471,0.0921937437605194,0.123190223063839,0.454726151236942
234,2,60478,0.121143694452465,0.123260069314802,0.326364241585418
235,2,60786,0.11747413458121,0.123066919801515,0.340456025473875
236,2,61035,0.145379843357985,0.122973563025092,0.237920465346437
237,2,61071,0.145544357353068,0.122412938475223,0.235253724112805
238,2,61675,0.0945587802735995,0.122907924289397,0.442202117316327
240,2,62939,0.0826171696841984,0.122719539008486,0.501248250708052
241,2,63527,0.0702430573127225,0.123202527359516,0.568943408957205
242,2,63857,0.0608870582372012,0.123245313952652,0.621591252032062
243,2,65527,0.00275481194904981,0.122881363977175,0.982126815343627
247,2,67976,0.0390079732131755,0.124634071242235,0.754480676117789
250,2,72389,-0.0484829250398809,0.123855777207329,0.695703321355974
251,2,72392,0.0594528518382182,0.124684881670168,0.633781877000288
252,2,73646,0.00839651035596554,0.122167106844827,0.945243680399778
253,2,74564,-0.00475472939550087,0.121927783431747,0.968915403002248
254,2,74739,-0.00479266096609161,0.122328687922455,0.968770180717881
257,2,80873,0.0505251201587537,0.122591316597653,0.680484973461587
258,2,81501,0.0959563537178458,0.122493954450301,0.433943435125022
259,2,83526,0.14810946228375,0.122156097952341,0.226146925615404
260,2,83845,0.131826610017219,0.122325466466898,0.281916482825885
263,2,84447,0.172792996708329,0.123749616235083,0.163498147882653
264,2,87391,0.110518095291241,0.121843580034513,0.364999649701717
265,2,87562,0.112023870079877,0.12214875207117,0.359711022507262
266,2,87849,0.106217542052869,0.122151850607286,0.38513544683692
267,2,87878,0.109804481878367,0.122668928392734,0.371328225383827
269,2,89785,0.127078876262141,0.122635378532122,0.300802584875446
272,2,93721,0.00798394326004509,0.122450134295157,0.948050405068814
273,2,93952,0.0244061704722929,0.122093705508102,0.841676209021581
274,2,95085,0.0344517156775015,0.122257275180371,0.778264410238145
276,2,107124,0.0519925193185221,0.122300548947347,0.671007569922645
277,2,111645,0.0645200308227123,0.122362013498423,0.59832477946019
278,2,111916,0.0610646365412066,0.122655675708367,0.618896848801482
279,2,111931,0.0621605129970969,0.122841803219448,0.613157872828638
280,2,111999,0.0578457552122009,0.122406343972832,0.636810921084032
281,2,114528,0.0775988389856061,0.123080399987223,0.528793256304279
282,2,116024,0.0647020382935038,0.123394450791547,0.600363330017517
286,2,120090,0.0669753161749427,0.122903279717245,0.586136642094637
287,2,120291,0.0335825354777138,0.12434819744142,0.787265345126713
288,2,120726,0.0904969811151581,0.12354867477662,0.46436147460311
289,2,121716,0.0588278814546287,0.123462409218133,0.634024292450665
290,2,123100,0.0243061622036295,0.123665703242239,0.844294907261908
291,2,124677,-0.040951342907346,0.123482871219889,0.740361073797533
293,2,127887,-0.132579957516374,0.12414848142434,0.286288864981884
294,2,128935,-0.177295168021582,0.123872402282748,0.153236830973044
295,2,129053,-0.17743609921583,0.124251084546929,0.154163111651567
296,2,130040,-0.13476716525826,0.125164663841174,0.282341136851425
297,2,130976,-0.181747075200823,0.123972032463559,0.143529528507226
298,2,132199,-0.181508945733495,0.124551095599979,0.145921170308082
299,2,133355,-0.214137533900068,0.125252779425285,0.0882107060509845
300,2,133435,-0.226424639579359,0.125464583250527,0.0719753585190121
302,2,135183,-0.111662397596031,0.125971735671612,0.376000992431927
303,2,135402,-0.151816059155838,0.125833632261443,0.228439480983764
304,2,135898,-0.156925031303769,0.126486056889459,0.215558691942194
305,2,135912,-0.152061179700882,0.12659670815932,0.230499722416941
306,2,135925,-0.155659652629464,0.126008438220657,0.217536175354878
307,2,136002,-0.162257969781085,0.125890147347467,0.198281945234328
308,2,136173,-0.14015340950677,0.12685963632059,0.270002532506332
310,2,138318,-0.10727349976031,0.130308705222356,0.410935341566645
311,2,138695,-0.135680087155856,0.12799461533038,0.289848765218893
312,2,138818,-0.128445475671357,0.127780328037536,0.315486494201861
313,2,139728,-0.133355414008325,0.127536316368222,0.29644875242901
314,2,140174,-0.117927869825341,0.127579363928028,0.355936016034169
315,2,140863,-0.14434390645284,0.127450661260657,0.258173082179022
316,2,141152,-0.156647335053984,0.127769930920319,0.221011798731348
317,2,141292,-0.165928404880492,0.126813884859152,0.191575266683757
318,2,141545,-0.155431604664665,0.127472105958645,0.223529980554732
322,2,146723,-0.0988568273379009,0.127401263998496,0.438298912646535
323,2,147946,-0.0950584340138234,0.128578398394003,0.460214170901948
326,2,151397,-0.0230652240086431,0.128993754647281,0.858190381377421
327,2,153035,0.0823898235319992,0.127519924774956,0.518638453746703
328,2,153228,0.144650003864824,0.128295561796651,0.260307596054395
329,2,153455,0.0565041526057295,0.129461507464414,0.66277329636246
331,2,153815,0.0679098273525022,0.128948948815689,0.598773542027461
332,2,154160,0.0255730078336566,0.127640703433362,0.841321054773841
333,2,154235,0.0507492772781528,0.128894322947521,0.694019733300578
335,2,159870,0.0583758781886804,0.125628025779989,0.642452539626142
336,2,161229,0.10192069358222,0.127479934254253,0.424535984959722
339,2,162696,0.0795382554313535,0.126975734763111,0.531454080015445
340,2,163284,0.0955086016328206,0.125259641426278,0.446279762098009
341,2,164166,0.104075720046053,0.12640542557419,0.410865715420719
342,2,165270,0.181014345273395,0.125092226710052,0.148771151683109
343,2,165675,0.101629657953547,0.127421375500797,0.425646260920682
346,2,168062,0.174703532048853,0.126047611686446,0.1666180713468
347,2,168518,0.080508128296921,0.125593364349077,0.521924232330358
348,2,168980,0.0930528794429176,0.125509100381865,0.458941798793334
349,2,169651,0.0316137390395486,0.125655176106661,0.801503448614386
352,2,170725,0.0680262858496941,0.125838059110264,0.589133931109451
353,2,171254,0.0434576469620688,0.126072645395063,0.730522773182625
354,2,172242,0.0230140778672538,0.124597324620229,0.853564423084509
355,2,173254,-0.00857097525417488,0.123647675038777,0.944775968386529
356,2,173340,0.00994404579282537,0.123632419981155,0.935938980745311
357,2,173385,0.0110106515864915,0.123746025743918,0.929149996257774
358,2,173973,-0.0311020393952731,0.123407573972046,0.801166872560754
360,2,177341,0.0198840116569884,0.12299360184237,0.871660551577309
361,2,180314,-0.000573858448513931,0.123039420153938,0.996281297695041
362,2,180339,0.0243780373016071,0.123343446448677,0.843437714371276
363,2,182758,-0.0255891521953047,0.122900354859579,0.835184639180678
364,2,183619,-0.024915820271236,0.123384768940206,0.840083120995858
367,2,187176,-0.0401255928726396,0.124045287703224,0.746526820378387
368,2,191066,0.036566917335604,0.124975952934513,0.770006219083685
371,2,191599,-0.026670918948334,0.123251065756786,0.828804831424481
373,2,191763,0.0250060621873923,0.123740255902267,0.839966606331411
374,2,191959,-0.0792385113674562,0.123373410368494,0.521117557332427
376,2,195759,-0.073563758896272,0.124443859484045,0.554804857618377
377,2,196912,-0.100295281097053,0.122375217857029,0.413013243096579
379,2,198110,-0.0740664727919336,0.123162575857707,0.547978509746056
381,2,198805,-0.0621948573091331,0.123712135137768,0.615461613562269
382,2,198891,-0.0587827982814039,0.122752566097568,0.632325996629385
383,2,199248,-0.0651071993152175,0.123024067377975,0.59698320938135
384,2,201782,-0.0330722830253757,0.122909018452471,0.788025796704235
385,2,203285,0.0388865328729144,0.122427563989217,0.750954246424895
386,2,203783,0.0456194163385912,0.122157270702394,0.709039041357688
387,2,204179,0.0630556209044319,0.122431053656829,0.606854657781711
388,2,205406,0.00251495689982595,0.123735340877254,0.983795363658088
389,2,205834,0.0376324916620902,0.123126487571547,0.760058225802574
391,2,207192,-0.00761277142675876,0.123026961343551,0.9506943015067
392,2,207561,0.0178609526257758,0.122480143380769,0.884140933626816
393,2,208682,0.0329376246518976,0.122265212047684,0.787783208042526
394,2,210102,0.0492758869327692,0.122565513462594,0.687900016272296
396,2,214801,0.03579575662429,0.122572930565159,0.770430352460741
397,2,215016,0.0162973355977718,0.122514720101025,0.894250600680226
398,2,218876,0.0188485478272391,0.123780370535306,0.879057725907803
399,2,227511,0.0365810956580953,0.12464535828764,0.769326670677486
400,2,230378,0.046838014587846,0.123064344794949,0.703730665188116
401,2,231943,0.0227551391920238,0.123436554553451,0.85384722427867
402,2,232156,0.0415331122035721,0.123372092295367,0.736581432606209
403,2,232789,0.0379084389824317,0.122938409573532,0.757995550579081
404,2,238524,-0.00356328201624873,0.123127851398625,0.976929043842349
405,2,241518,-0.0261055739388245,0.124189148404846,0.833626478411909
406,2,250396,-0.16137088426716,0.123050883868829,0.190569629487845
407,2,250466,-0.168372566735273,0.122980628084015,0.171839031710495
408,2,252305,-0.185824679617678,0.12323730928306,0.132484637336736
409,2,254571,-0.260425330449802,0.124601426782789,0.0373269258065282
410,2,254742,-0.26516785551643,0.124459154658827,0.0338161357889249
411,2,254908,-0.270190614053155,0.125391650120572,0.0318554901374583
413,2,255862,-0.235931051202994,0.124823262414496,0.0595607858631695
414,2,255975,-0.204423699714226,0.124525954056105,0.101560345411766
415,2,258311,-0.293986073652186,0.121936471519027,0.0164200806806519
416,2,259284,-0.28942592962761,0.122384590498184,0.0185758206600732
417,2,266330,-0.289851505847593,0.122916294816307,0.0189124603652137
418,2,267100,-0.26603688666902,0.123059662874773,0.0313010490642532
419,2,268086,-0.290767973033769,0.122910162773063,0.0185360575761206
420,2,274614,-0.190146911781976,0.122711365651343,0.122146552558118
421,2,274729,-0.195267064909754,0.12336444389241,0.114351783552885
422,2,275746,-0.222468718731343,0.123179614484317,0.0717619473571863
423,2,277029,-0.19588606984953,0.12273030828061,0.111368153076911
424,2,277741,-0.193894652260333,0.122787792924238,0.115207916128507
425,2,278218,-0.218433833731218,0.122447461652551,0.0752990776622717
426,2,278379,-0.179448574020386,0.125679647943617,0.154226234037762
427,2,279910,-0.222478545055898,0.122383439328085,0.0699298260281717
429,2,283431,-0.197435828348239,0.124312399286723,0.113131138288863
430,2,283573,-0.218555717447104,0.122709103899581,0.0757578538464454
431,2,286762,-0.221220138119506,0.123012531366421,0.0729750811600898
432,2,287187,-0.138326541839587,0.122777609969649,0.260658724637525
433,2,288379,-0.0843092321354158,0.12198353486538,0.489923931992377
434,2,294941,-0.112408656925719,0.121992441471252,0.357450308747879
439,2,297610,0.00283717230121519,0.1227571751216,0.981573937464737
441,2,299680,-0.0413169746210893,0.122359465329742,0.735813490716768
442,2,299708,-0.0380141019011906,0.12262066267585,0.756733373493466
443,2,299759,-0.0352457340201971,0.122207453886276,0.773202924563656
444,2,300111,-0.0412820160728559,0.123056199778284,0.737467693473043
446,2,301710,-0.0565213698688641,0.122217608925234,0.644032801546077
447,2,303446,-0.0633979778423312,0.122978395769268,0.606511517006148
448,2,303854,-0.099952676225428,0.12293321604671,0.416728913815136
449,2,304472,-0.0845049859235207,0.121925556315611,0.488710864046274
450,2,304691,-0.104042889972602,0.123861406062967,0.401480066670295
451,2,308097,-0.105688889760353,0.122549223576019,0.38904199547217
453,2,309402,-0.110970463878571,0.121788737337228,0.36282664321173
454,2,310030,-0.170057206025687,0.122282391598904,0.165194746306011
455,2,310113,-0.153433605429155,0.122001871477794,0.209355774086062
456,2,310972,-0.12826531024633,0.122270124532588,0.294880929634522
457,2,312659,-0.256297328642334,0.121220350496236,0.0351895366228548
460,2,318265,-0.170753978836323,0.123236100055454,0.166748737868951
461,2,318379,-0.111428187102325,0.123794895166928,0.368678937865434
462,2,321266,-0.0986376324603383,0.12299531931286,0.423114190261867
463,2,322957,-0.129246455222137,0.121814404169381,0.289410160317619
464,2,325221,-0.00255490767324151,0.122678185378107,0.983396147258808
465,2,332691,0.0463292417572835,0.123903300828277,0.708692402769548
466,2,333006,0.112467144341141,0.123539512349343,0.363246572206105
468,2,335046,0.0797402304103533,0.1223714811972,0.515067577797581
469,2,335049,0.0781247644934283,0.12289543302925,0.525383144574671
470,2,335995,0.07791573838996,0.12220067841868,0.524144317885552
471,2,336060,0.109459132388576,0.121967318679872,0.37009242081702
472,2,338292,0.157310585287128,0.121811277757648,0.197400029739878
473,2,339568,0.148481078120462,0.122026965764062,0.224497383627625
474,2,340466,0.0856558621340369,0.12325707201042,0.487552140192148
478,2,348480,0.0189356628167345,0.122096456137243,0.876840790406635
479,2,350086,-0.0255919291054697,0.122098783028217,0.834100637293696
480,2,351083,-0.0655217674696967,0.123635277368307,0.596472745399032
481,2,351335,-0.00832153443046013,0.122293385030509,0.945787810711124
482,2,351417,0.000497567470021214,0.122274882114633,0.996755513193671
483,2,351450,-0.0735130902726835,0.122347643227622,0.548322725657308
484,2,352302,0.0307328912355227,0.123366180693709,0.803413419454956
485,2,352469,0.00998131835456471,0.12212829313148,0.934909219349983
486,2,352562,-0.00205738169375864,0.122628544736121,0.986623719933858
487,2,352944,-0.0241011807612117,0.122268156042983,0.843849115042116
490,2,355266,-0.00442396344934622,0.122274658266871,0.9711588515792
491,2,358277,-0.0143677127646544,0.122291796131868,0.906540856621088
492,2,358926,-0.0478185862829534,0.122447687518558,0.696385726517509
493,2,358948,-0.00858622380474591,0.122512085529204,0.944165923404615
494,2,359515,-0.0333512192146553,0.122316073989414,0.785270756781896
495,2,363190,-0.0693484947605732,0.123470816443009,0.574704788649684
496,2,363588,-0.099905605950555,0.123899256609906,0.420586562941781
497,2,363888,-0.0883747256592771,0.122859070565604,0.47242100779147
498,2,363954,-0.0864599049753535,0.122374070074072,0.480329992722545
499,2,364199,-0.125230488769734,0.122112412758693,0.305813303970263
501,2,365981,-0.109796143326628,0.12462292042429,0.378902724157189
502,2,366047,-0.0945395483650558,0.122409560944915,0.44044073602117
503,2,366936,-0.0936740325930218,0.123822476735306,0.449842791915477
504,2,369530,-0.125624570239428,0.12212673746211,0.304352702371077
506,2,369931,-0.173665384570847,0.122801312014334,0.158185102453124
507,2,371033,-0.181490837117155,0.122441302914428,0.13916111979814
508,2,372919,-0.0698936648676063,0.122234696459402,0.567822140789811
509,2,373518,-0.084111851187929,0.122139833814228,0.491494573616922
510,2,376157,-0.0175033149892348,0.122488049254092,0.886452154349563
511,2,376172,-0.00335339473502534,0.123376895528033,0.978331457203964
514,2,381433,-0.0749165584360716,0.123223415319242,0.543596064328266
515,2,381922,-0.0954179134890186,0.124141644094964,0.442632063444204
516,2,382146,-0.0281382292077595,0.122367158581657,0.818264441102928
517,2,384206,-0.0193148659276056,0.122752963338677,0.875060986000704
518,2,384955,-0.0409464194071122,0.122464442359961,0.738311355921967
520,2,387301,-0.0378944919068023,0.123090790051328,0.758371905758056
521,2,388313,-0.0333900862796239,0.122363418121917,0.785107807771541
524,2,390138,-0.0569455389821583,0.122719845422533,0.642913155574793
525,2,391233,0.0331520078495818,0.123426905899455,0.788397277242672
530,2,395606,0.0363374874775491,0.122707869610664,0.767304901868198
531,2,395726,0.022384344554549,0.122672475433676,0.85531673606974
532,2,395853,0.026868456865412,0.123019316824102,0.827237101649973
533,2,396484,0.0251432591347461,0.122476521651798,0.83746354107367
534,2,396705,0.0414048471955956,0.122404879277946,0.735367291656726
535,2,398759,0.0543987447835141,0.123391657599542,0.659582472944152
536,2,400386,0.0453116054298293,0.122713073632594,0.712163975385763
537,2,400847,0.0498310011876573,0.122595041494657,0.684644837960045
538,2,401130,0.0535462633473512,0.123714590657934,0.665409189948758
539,2,401143,0.0272176900260416,0.123493609702175,0.825688957070656
540,2,401979,-0.00467123523348023,0.123425371865379,0.969831353957015
541,2,403598,0.0249760735376047,0.122764718636261,0.838903148606965
542,2,404844,0.0185418588550932,0.124139444862196,0.881352381704965
543,2,405100,0.0592176859777988,0.122966608030109,0.630406051040904
548,2,406181,0.0163082162266317,0.123083578784142,0.894666615312748
549,2,406688,0.0329006572962199,0.122363793687346,0.788182371474237
550,2,407621,0.0046577419340833,0.123379749287169,0.969907339308417
551,2,409016,0.0865061668131313,0.1245305125932,0.487726353938745
552,2,410647,0.0486294924239854,0.122771992020444,0.692273530804688
554,2,419803,-0.138369656519201,0.123441992718826,0.263080253500976
555,2,419943,-0.092262403417045,0.124294540811984,0.458406206354107
556,2,422349,-0.0149026155109205,0.122863225224942,0.903526906169295
557,2,425467,0.0299999072409107,0.122414302512433,0.806545683750142
560,2,429095,0.0225105810551124,0.123143849524635,0.855060618866503
561,2,431266,0.0369724463497404,0.123201047714029,0.76427868709835
562,2,431446,0.0386635039610391,0.123697305236172,0.754795394453736
563,2,432524,0.0934962142718674,0.122425431816644,0.445556593077243
564,2,434090,0.014754665335022,0.12365300778002,0.905087227218457
565,2,441927,0.138082900531802,0.122110885183451,0.25890727109145
566,2,446471,0.0735218149061904,0.123769667189888,0.552878364056071
567,2,449325,0.144156459445191,0.122867980509375,0.241481390288794
569,2,450017,0.154444891258534,0.122148426699456,0.206919447566684
570,2,451779,0.0242724195246342,0.122874660245143,0.843520213261793
571,2,451784,0.0164415121746257,0.123321419589175,0.894014354344113
572,2,453525,-0.0490090903115312,0.123335569020907,0.691339366900297
573,2,453768,-0.02491079434842,0.123518858570632,0.840286161543066
574,2,454027,-0.00616470025295396,0.123010486684539,0.960058898226976
575,2,455029,-0.00120526712575969,0.123075797639335,0.992192065186937
576,2,455247,0.00470974158449949,0.122678004636859,0.969397571709735
579,2,455756,0.0199318105032333,0.131793938724177,0.879877004266436
580,2,457024,0.00233569503176934,0.123579665980434,0.984931303749764
581,2,457298,0.00341277859625444,0.123936744195331,0.97804742436707
582,2,460202,0.040446030373564,0.12419950445519,0.744879312662265
586,2,464424,0.0720080111236129,0.12351530109054,0.560273219394246
587,2,465824,0.0806410039193217,0.124715760043347,0.51831211050987
588,2,470145,0.10785757326117,0.122876898127361,0.380665929814843
589,2,470686,0.169087553320642,0.12260647567054,0.168734649582923
590,2,471144,0.13161372689944,0.122949294699971,0.285138465914292
