SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
123,1,175523,-0.448639486788876,0.169393221732639,0.00844778172605508
124,1,175541,-0.457511892670683,0.168620607004469,0.00698904667481822
125,1,175653,-0.48851996204087,0.168919488284263,0.00406487667385681
128,1,175856,-0.464894228461927,0.171959307423058,0.00719303614567138
129,1,175876,-0.461711532954318,0.169293685925664,0.00670484465103516
130,1,175989,-0.459636874138276,0.169802817193292,0.00712185971549136
131,1,176001,-0.455536745294878,0.170737054265371,0.0079808727068046
133,1,177692,-0.430031709081694,0.168557286960074,0.0111548543290558
134,1,178191,-0.446420390788095,0.16860710985862,0.00846771719352296
135,1,178224,-0.430031709081694,0.168557286960074,0.0111548543290558
136,1,178960,-0.435277757666751,0.169890408026575,0.0108183082582145
140,1,183802,-0.390478676481722,0.168851364652923,0.0213215304279573
141,1,183954,-0.347981568769746,0.170360330215309,0.041832456024546
142,1,184450,-0.270867714676362,0.169250860563234,0.110406203068209
144,1,184718,-0.336580434830905,0.169886972824532,0.0483442144811255
145,1,185296,-0.289207290610494,0.169406284825171,0.0886676338706292
146,1,185438,-0.272191064636306,0.169494199742455,0.109189610474245
147,1,185469,-0.279064544985289,0.169708978485449,0.100989783401543
148,1,185503,-0.280222812021308,0.169261253730039,0.0986988558635988
149,1,185705,-0.295608288897418,0.171094260918093,0.0849074646349184
150,1,185749,-0.279965727629506,0.171168781173254,0.102812099573536
151,1,185806,-0.336494726669618,0.171110846547307,0.0500204343021767
152,1,185879,-0.29951591015453,0.172140341811867,0.082738998496168
153,1,185916,-0.203508490859133,0.172458483402735,0.238777560486032
154,1,185941,-0.22581647306621,0.173134358654703,0.192986346641276
155,1,185954,-0.232732029525552,0.173616550118964,0.180946695489545
156,1,186055,-0.248098805185712,0.170072170902052,0.145513374948645
157,1,186896,-0.297356354132944,0.172656844814924,0.0859021504631015
161,1,190132,0.108732107193236,0.170702351561611,0.524557893402134
162,1,190148,0.123048802509975,0.170726365267095,0.471548380756377
163,1,190165,0.0822682360425663,0.172109112082056,0.632945742644578
164,1,190169,0.132179832240576,0.171806129449559,0.442197323977176
165,1,190933,-0.0906876129032117,0.170487385487099,0.595108035585655
166,1,192149,0.124040524916624,0.171823321829465,0.470829338834791
168,1,192303,0.11492113291999,0.204899091755226,0.57524405486702
171,1,192795,0.106412953064391,0.170138574450278,0.532080727033887
173,1,194187,-0.105741989406579,0.170280870686252,0.535009773807829
174,1,194867,-0.338979709600347,0.169322617279627,0.0460520933194596
190,2,8314,0.216824696873333,0.172779284656472,0.210336895729515
194,2,8498,0.113122863060515,0.172805799972944,0.513136017511935
195,2,8651,0.118808560738275,0.172956995823142,0.49258072603102
197,2,9812,0.127574815404614,0.173968455833337,0.463849055799607
198,2,9932,0.0841976510864595,0.173356819954358,0.627488391962625
199,2,10135,0.0672497616430088,0.172713532172291,0.697235993294885
200,2,11616,0.152055753298326,0.172377376968307,0.37831776007087
201,2,12133,0.131030135119445,0.173112868814691,0.449611188333186
202,2,12194,0.137811355623731,0.173768503326994,0.428267179199875
203,2,12359,0.106243161858243,0.173322513365801,0.54028455568132
204,2,13061,0.100891284467125,0.173318804413499,0.56086155161269
205,2,14298,0.0943200036767722,0.173876544933623,0.587848170816482
206,2,15222,0.152615750010105,0.17545732655625,0.384991531803406
207,2,17986,0.146091296167075,0.172391988577983,0.397325954212614
208,2,19770,0.141495464033766,0.173597095567589,0.415576278676936
209,2,19836,0.116038952286323,0.17317289624679,0.503247624080067
210,2,19851,0.122638265449949,0.173667719412138,0.480550614763499
211,2,21595,0.0603886305008461,0.173042707857326,0.727311582643389
212,2,22385,0.0439455070678155,0.173220531158055,0.79987744723565
213,2,23441,-0.0213997824410147,0.17491517886687,0.902696388658663
214,2,24209,0.0220005625503888,0.173474633860344,0.899152749073967
215,2,24341,0.0160557180795704,0.173886817069073,0.926484812793981
216,2,26815,0.0865749401767855,0.17361940131315,0.618338060752505
217,2,28209,0.134354760473732,0.173591752767021,0.439466728244063
221,2,41245,0.0104877070493349,0.173071655654147,0.951714069103896
222,2,43214,-0.0802060872401473,0.175826728383785,0.648551488596807
223,2,47104,0.0378443738001075,0.170963619582524,0.824940731737415
224,2,50915,0.104949308574583,0.172564982412082,0.5434640456306
225,2,55834,0.0934529691500359,0.171785560804326,0.586778395395092
226,2,56422,0.156556720478313,0.171963036716819,0.363228005509919
227,2,57715,0.120417142062004,0.17147754034377,0.482996807559171
228,2,59046,0.173271337049052,0.172218583179768,0.315050423219006
229,2,59191,0.150675728447047,0.171290223182896,0.379646474474042
230,2,59383,0.18489824166156,0.171244696749809,0.280999065480243
231,2,59477,0.165553325520392,0.173884977067782,0.341705181031679
233,2,60471,0.110687676732476,0.171657195312158,0.51946385836233
234,2,60478,0.117225910237713,0.171841025250415,0.495574717532072
235,2,60786,0.110096005968208,0.171571480579755,0.521489786557673
236,2,61035,0.11121032465031,0.17155705631456,0.517250492517618
237,2,61071,0.109165932488029,0.170781613377644,0.52309854155231
238,2,61675,0.025063790314956,0.17136718266613,0.88380134983569
240,2,62939,0.0769874735947179,0.17102707032239,0.652880131077489
241,2,63527,0.105353238391193,0.171626738022258,0.539709189009473
242,2,63857,0.103467833248961,0.171669953064985,0.547086157057736
243,2,65527,0.0826570129089161,0.171135461811875,0.629401015280932
247,2,67976,0.133859771696853,0.173511535571203,0.440941683266759
250,2,72389,0.0616200302427588,0.172555660584548,0.721228576167442
251,2,72392,-0.0207909990535468,0.173756852122363,0.904823957329189
252,2,73646,0.132056084970704,0.170052759288449,0.4379387301346
253,2,74564,0.163210512998102,0.169641498671078,0.336662592813129
254,2,74739,0.225676595738977,0.169998468637331,0.18519415122209
257,2,80873,0.39247908928422,0.169546850984574,0.0211930892397513
258,2,81501,0.388701883686777,0.169542827077087,0.0224559617187022
259,2,83526,0.426209665054977,0.16901994757654,0.0121199676711131
260,2,83845,0.478869222799952,0.168783974515884,0.00481433058984753
263,2,84447,0.452189120543113,0.171193409161992,0.00862371420819978
264,2,87391,0.482273303386717,0.167994058796344,0.00434161283315112
265,2,87562,0.489360616295438,0.168371179587757,0.00388647918663746
266,2,87849,0.479711524690713,0.168433503897179,0.00465604179876841
267,2,87878,0.489274283075782,0.169096280109035,0.00404675508563433
269,2,89785,0.393896993644284,0.169819616308216,0.0209378789111371
272,2,93721,0.324049490697668,0.169718014841193,0.0570286469906151
273,2,93952,0.292075129520601,0.16939234601866,0.0855377617138923
274,2,95085,0.42671630125951,0.168820702510591,0.0119192742205626
276,2,107124,0.281007201760529,0.169768772527606,0.098765579569897
277,2,111645,0.384497087875536,0.169303102762478,0.023745212816618
278,2,111916,0.356248382586302,0.169882554210268,0.0367021690093573
279,2,111931,0.373816910802881,0.170038746404317,0.0285675602513212
280,2,111999,0.385706711331803,0.169344237139267,0.0233449302006933
281,2,114528,0.301708668241997,0.170812506065127,0.0782072863931315
282,2,116024,0.38173288489625,0.170769203378974,0.026017709711668
286,2,120090,0.155673124207041,0.171093906996342,0.363512176807713
287,2,120291,0.202160253213486,0.172918844845559,0.243150253319828
288,2,120726,0.160789822525759,0.172039571918995,0.350628446449505
289,2,121716,0.229053142392418,0.171624207259305,0.182860858797901
290,2,123100,0.113989481677458,0.172187151783734,0.508397245954936
291,2,124677,0.101376253645785,0.171972037913161,0.55590792705702
293,2,127887,0.116957432091769,0.173124442045499,0.499756905360515
294,2,128935,0.130252357951916,0.172933652525239,0.451836177801569
295,2,129053,0.172833529513877,0.173355490250574,0.31945273312382
296,2,130040,0.181145879038438,0.174392642102378,0.299643923087384
297,2,130976,0.0843424432698047,0.173178148971268,0.626541435438215
298,2,132199,0.167656745854627,0.173810326788799,0.335407539272628
299,2,133355,0.11380637517607,0.175111809329743,0.516175053089118
300,2,133435,0.125188670910926,0.175468708826985,0.476036914360537
302,2,135183,0.107854576787183,0.175598620545157,0.539471652392671
303,2,135402,0.133044443115402,0.175523104254563,0.448963766853598
304,2,135898,0.218410635512126,0.176214482116019,0.21599893485745
305,2,135912,0.205118129706669,0.17639042128792,0.245670057465623
306,2,135925,0.213387100321774,0.175560399069284,0.225001972860942
307,2,136002,0.145999349841534,0.175623921802667,0.406355894359415
308,2,136173,0.13645312932502,0.176890450550364,0.44098647778526
310,2,138318,0.203486254292266,0.181390393702946,0.262704100651271
311,2,138695,0.152608954951674,0.178414180467193,0.392930199864479
312,2,138818,0.147964059601668,0.178097421133684,0.406645898289502
313,2,139728,0.124577131805157,0.177828285841351,0.484047031784043
314,2,140174,0.141800816356056,0.177791737857745,0.425657992570674
315,2,140863,0.128572950748509,0.177748196007045,0.469948076059873
316,2,141152,0.101365963158654,0.178299337797478,0.570046368691948
317,2,141292,0.143956057682051,0.176932536828749,0.416410464282573
318,2,141545,0.144855052714141,0.177793966446887,0.415773049252302
322,2,146723,0.230976641499822,0.177214165260153,0.193295961022704
323,2,147946,0.225431052020308,0.178865327825135,0.208379372575524
326,2,151397,0.0403258475771897,0.179702661755153,0.822573431950365
327,2,153035,0.177565108213439,0.177507676782271,0.317839162414534
328,2,153228,0.109969979475678,0.178960498433635,0.539285431634033
329,2,153455,0.0990537840375927,0.180330596931866,0.583153787016981
331,2,153815,0.122153443585044,0.179597836655829,0.496855391212775
332,2,154160,0.129215371082012,0.177699412908297,0.467611750194019
333,2,154235,0.105276264122439,0.179520817579979,0.557961875002468
335,2,159870,0.137153079009519,0.174919644832629,0.433511996202998
336,2,161229,0.209457949010796,0.177409155798055,0.23853708563029
339,2,162696,0.271665625975361,0.176402624528419,0.124448536467932
340,2,163284,0.296665122990769,0.173933572103136,0.0889579342497438
341,2,164166,0.126805731604341,0.176141171485918,0.47205699672198
342,2,165270,0.164873680548218,0.17456762556421,0.345576110867282
343,2,165675,0.0933246180584542,0.177607219783265,0.599596759301965
346,2,168062,0.0439082575419728,0.176064587474689,0.803206321539441
347,2,168518,0.0231844669637657,0.175067553500743,0.894718417525132
348,2,168980,0.0736654727314948,0.174944856572025,0.673954206813668
349,2,169651,0.0417830568981662,0.175057777120294,0.811491046640966
352,2,170725,0.195456268244706,0.175074734397313,0.265003372566356
353,2,171254,0.292279173931915,0.174977195233387,0.0957297072641572
354,2,172242,0.12053222323905,0.173472269577319,0.487624390509946
355,2,173254,0.141342667618964,0.172096287589138,0.412029775308033
356,2,173340,0.1291002582561,0.172102672175464,0.453673003564803
357,2,173385,0.124373729683251,0.17227127376646,0.470794317071045
358,2,173973,0.184658930809499,0.171659299735141,0.282783033368663
360,2,177341,0.330568834806396,0.170448909929502,0.0532489436198906
361,2,180314,0.213213146425521,0.171036017966267,0.213371522833271
362,2,180339,0.181535858723654,0.171573286505003,0.290748856525696
363,2,182758,0.313160889441154,0.170415670171107,0.066957285934729
364,2,183619,0.24245393501437,0.171418077608307,0.158125542302008
367,2,187176,0.159954719398247,0.172629203793945,0.354777839962205
368,2,191066,0.236126445143079,0.173676936676965,0.174832942649734
371,2,191599,0.169965325626799,0.171479863831983,0.322282543444469
373,2,191763,0.166302379490021,0.172171036545441,0.334748584951478
374,2,191959,0.108655584407649,0.171880504076645,0.527693044836187
376,2,195759,0.271676495181562,0.172850687131411,0.116906506204003
377,2,196912,0.281094702889916,0.169991764243173,0.0991021772340945
379,2,198110,0.243482584641286,0.171181680503967,0.155803752878653
381,2,198805,0.242403160676232,0.17192754393195,0.159445345790863
382,2,198891,0.256927582285273,0.17052053323866,0.132775454218593
383,2,199248,0.243529395286072,0.170968026901584,0.15520983726837
384,2,201782,0.257024285677277,0.170700680673573,0.133038063953457
385,2,203285,0.44135781443891,0.168958818650127,0.00937984806732827
386,2,203783,0.382374410033284,0.168995680487482,0.0242658118596018
387,2,204179,0.367569450436041,0.169503331412796,0.0307873779437178
388,2,205406,0.321561129249324,0.17152995805748,0.0616644513038064
389,2,205834,0.335598961888397,0.170623645590207,0.0499781108558342
391,2,207192,0.285166064310175,0.170722289832742,0.0957364096824924
392,2,207561,0.320857921559641,0.169781343060411,0.0595997765794189
393,2,208682,0.251434748440854,0.169824527271137,0.139616846768832
394,2,210102,0.205299348899448,0.170441034413319,0.229196271160562
396,2,214801,0.187770818634046,0.17049014098418,0.271490922873263
397,2,215016,0.193832572728867,0.170373298795309,0.256020151268687
398,2,218876,0.0531515720954692,0.172426785024792,0.75806944658458
399,2,227511,-0.0102623719381168,0.173669707550566,0.952912810890453
400,2,230378,0.0836913404312573,0.171424106458124,0.625702660781717
401,2,231943,0.055894493349683,0.171947884352322,0.745323328510902
402,2,232156,0.0471479343597785,0.171884806612323,0.784014837008002
403,2,232789,0.0708725678231392,0.171252876403169,0.679237148399991
404,2,238524,0.0659755303324079,0.171499528949977,0.700692819242133
405,2,241518,-0.0125877722494785,0.17302334621502,0.942044774250512
406,2,250396,-0.0663289928033081,0.171808867841608,0.699682818795133
407,2,250466,-0.0525489876531924,0.171761676879455,0.759829701265968
408,2,252305,-0.0567738504527956,0.172213279515104,0.741843549698711
409,2,254571,0.0252239011116003,0.17465379540449,0.885249433770223
410,2,254742,-0.0267207849770207,0.174495443493696,0.878381908805106
411,2,254908,-0.00288635519055302,0.17583410984574,0.986912413189472
413,2,255862,-0.0839755234987266,0.174717822616987,0.631073578972009
414,2,255975,-0.0611192150034422,0.174113598411792,0.725774736951242
415,2,258311,-0.226162604545837,0.170844910823712,0.186429765288259
416,2,259284,-0.0720257378702983,0.171802369856344,0.675298665404855
417,2,266330,0.00913772482642072,0.172583344742534,0.957804296500864
418,2,267100,-0.0347468836159242,0.172561540629699,0.840533558093532
419,2,268086,0.0499163515545082,0.172563579426247,0.772549522546867
420,2,274614,0.00196204476956541,0.171535443333272,0.990880352859836
421,2,274729,-0.0333847863562937,0.172464550676027,0.84662018809175
422,2,275746,0.0632606037384213,0.17236553007914,0.713828308695253
423,2,277029,0.0382136874222065,0.171585218939251,0.823890281561546
424,2,277741,0.015856513266597,0.171662565723914,0.926456277871508
425,2,278218,0.0317326613829327,0.171346261579106,0.853181578495716
426,2,278379,0.0591574322341744,0.175566941842443,0.736354184447104
427,2,279910,0.0048795399051918,0.171294219002465,0.977290385794989
429,2,283431,0.00617443993448191,0.17380288048159,0.971680767045534
430,2,283573,0.000714660889102214,0.171718311625042,0.996681707723379
431,2,286762,0.0150927889052814,0.172155990848255,0.930189260942409
432,2,287187,-0.0114698237404061,0.171353497944684,0.946670056043512
433,2,288379,0.0790352834638903,0.170003979054197,0.642287880027673
434,2,294941,0.226764135917839,0.169729157362799,0.182398401214128
439,2,297610,0.0844011902364553,0.17095998461164,0.621832335479908
441,2,299680,0.234399129673192,0.170035252158832,0.168911922239366
442,2,299708,0.26635474013995,0.170262759478734,0.118625613821795
443,2,299759,0.243018347047844,0.169781090883327,0.15321097540194
444,2,300111,0.171757324320558,0.171218902669471,0.316478212857362
446,2,301710,0.204130827227629,0.169971851408106,0.230568664164311
447,2,303446,0.197309805824425,0.171069497798614,0.249530800768862
448,2,303854,0.25562528078635,0.170883632758336,0.135572502989419
449,2,304472,0.224279045133158,0.169556148805487,0.186777442958142
450,2,304691,0.16729602222482,0.172499930920643,0.332794069582994
451,2,308097,0.349976441247897,0.169890794428975,0.0401303684233196
453,2,309402,0.168846015417543,0.169631212350643,0.320237590606026
454,2,310030,0.204230047022553,0.170477262987345,0.231724666382025
455,2,310113,0.144647555996621,0.170172901081728,0.395899293632422
456,2,310972,0.172546051785894,0.170358282230269,0.311829274747649
457,2,312659,0.0161566901753112,0.169941615025753,0.924311578209213
460,2,318265,-0.0847388551983361,0.172093224011126,0.622742079152075
461,2,318379,-0.113292918352683,0.172557038132571,0.511895856693084
462,2,321266,-0.116467240404377,0.171394595491006,0.497249398570022
463,2,322957,-0.14552241801749,0.169799271912421,0.39201186710109
464,2,325221,-0.055145848722353,0.170883720401077,0.747106096809736
465,2,332691,-0.121413148720461,0.172528787716686,0.482066787955755
466,2,333006,-0.0918531840652115,0.172241329939251,0.594174042634291
468,2,335046,-0.0129940958795373,0.170582637304964,0.939323195644635
469,2,335049,-0.0261715751352142,0.171303788876869,0.878660062378075
470,2,335995,-0.134794034894774,0.170190436722346,0.428881587702475
471,2,336060,-0.159137006171718,0.169901217353882,0.349581907373474
472,2,338292,-0.118090858482763,0.169985340711404,0.487692789049751
473,2,339568,-0.190531089430984,0.170055618454344,0.26330308499455
474,2,340466,-0.22531764558099,0.171413720366569,0.189542572441147
478,2,348480,-0.14544307738702,0.169927945941424,0.39262800113638
479,2,350086,-0.177062991866013,0.169850966460207,0.297911446158292
480,2,351083,-0.166431161762455,0.17208285286059,0.334127623290891
481,2,351335,-0.156846875633748,0.170169207352843,0.357308706555405
482,2,351417,-0.123619101845027,0.17021984929161,0.4681778069926
483,2,351450,-0.179647348783495,0.170267201060774,0.292105410201548
484,2,352302,-0.186717758719417,0.171594866544855,0.277279470979131
485,2,352469,-0.195732673836105,0.169825113008493,0.249873243267217
486,2,352562,-0.174158615332503,0.170588070621036,0.307986385826344
487,2,352944,-0.166701936472748,0.17011573731059,0.32779055871923
490,2,355266,-0.189284567348504,0.170048788272282,0.266414654331202
491,2,358277,-0.153107669879096,0.170178854066476,0.36890026783794
492,2,358926,-0.137140457356118,0.170468347788431,0.421654239950034
493,2,358948,-0.177903721498997,0.170415748563172,0.297227776409986
494,2,359515,-0.163010014615487,0.170201296151225,0.338845136673343
495,2,363190,-0.0646791093619118,0.172055479825092,0.707202125800024
496,2,363588,-0.0860710037237949,0.172708099215948,0.618539889593383
497,2,363888,-0.0687464723833459,0.171247129677704,0.688334714260508
498,2,363954,-0.00218286570612203,0.170605601215533,0.989798727767847
499,2,364199,-0.0153857831073331,0.170371886133137,0.928094433520955
501,2,365981,-0.0991049794284876,0.173728842523301,0.568730135509171
502,2,366047,-0.063788413454397,0.170644835427721,0.708771538495
503,2,366936,-0.0499812851657389,0.172622273744779,0.772337130777499
504,2,369530,-0.118675075435379,0.170278262687963,0.486294117530582
506,2,369931,-0.115449186838116,0.171454230687463,0.501163474771844
507,2,371033,-0.187449662801126,0.170817724207322,0.273229162466897
508,2,372919,-0.199229362682168,0.170039503055696,0.242121718148962
509,2,373518,-0.121135198251169,0.170150971330033,0.47697974988948
510,2,376157,-0.188519087950323,0.17035362615161,0.269205826774659
511,2,376172,-0.192423037164545,0.171577010265689,0.26283884537836
514,2,381433,-0.0376427814685355,0.17174657533112,0.826639378202976
515,2,381922,0.0266732943290494,0.173086473994445,0.87761590615199
516,2,382146,0.0163484891545335,0.170486061183665,0.923659646196789
517,2,384206,0.0585782633760633,0.170990571907085,0.732116968225729
518,2,384955,0.0123838706171206,0.17063678534379,0.942185862954413
520,2,387301,0.00019512433898411,0.171506658575506,0.99909288394615
521,2,388313,-0.0197084534315249,0.170485054643147,0.90803352351005
524,2,390138,-0.0509577000557973,0.17099748636502,0.765876477106539
525,2,391233,0.0670766925450494,0.171932406591075,0.69667269868623
530,2,395606,-0.338315613834645,0.170020528566049,0.047378401075941
531,2,395726,-0.339277129477476,0.169952267053668,0.0466680877187687
532,2,395853,-0.332117336061955,0.170481663474373,0.0521938205032245
533,2,396484,-0.290088322866176,0.169938101063319,0.0886970568418968
534,2,396705,-0.320698829035247,0.169699420686008,0.0596031563584279
535,2,398759,-0.289381701404028,0.171258902442826,0.0919620754069362
536,2,400386,-0.277322882785234,0.170352164878237,0.104430042103797
537,2,400847,-0.301801867462819,0.170076066390314,0.0768404524668837
538,2,401130,-0.277976629412366,0.171762378775606,0.106474051662809
539,2,401143,-0.248844274909396,0.171546130661346,0.147780137801451
540,2,401979,-0.16656511466787,0.171721419019323,0.332724153118036
541,2,403598,-0.18147263866902,0.170766460140294,0.288646806538322
542,2,404844,-0.208744572555696,0.172592800726896,0.227294473898102
543,2,405100,-0.235470062142173,0.170907996834576,0.169150446916873
548,2,406181,-0.216031572660465,0.171091925259083,0.20754350776933
549,2,406688,-0.17797779638754,0.170224910699004,0.296486589087865
550,2,407621,-0.252614205659597,0.171359884136031,0.141326098074306
551,2,409016,-0.265075338279347,0.17303369854375,0.126435631789256
552,2,410647,-0.306274304717202,0.170299094681281,0.0729600201241197
554,2,419803,-0.302250546258525,0.171525963572136,0.0789132905275703
555,2,419943,-0.310202533982229,0.172507439576077,0.0729999186277714
556,2,422349,-0.409297984879512,0.169778250267549,0.0164288273955982
557,2,425467,-0.28563698614919,0.169876772657616,0.0935626324682258
560,2,429095,-0.299436606353438,0.170823831655621,0.0804877280309448
561,2,431266,-0.220011506820765,0.171259262017344,0.199750261694572
562,2,431446,-0.210307554605755,0.171988580269535,0.222221169941231
563,2,432524,-0.158291051794463,0.170489499267824,0.353808372747682
564,2,434090,-0.224359314218681,0.171855989159653,0.192570250521348
565,2,441927,-0.234862647437979,0.169967265108418,0.167903563658441
566,2,446471,-0.234979212152358,0.172061635928109,0.172912462617444
567,2,449325,-0.354253562291717,0.170467071504928,0.0384190841291727
569,2,450017,-0.408454277253217,0.169164495818856,0.0162630652374416
570,2,451779,-0.510684448396287,0.16902039718163,0.00269935100209328
571,2,451784,-0.510891510904696,0.169643798741865,0.00278647694101159
572,2,453525,-0.472796438935464,0.170010792622633,0.0057102714767811
573,2,453768,-0.482533024174209,0.170162689861934,0.00483584049396762
574,2,454027,-0.472255829856878,0.169518997170853,0.00562688285690764
575,2,455029,-0.478785706379401,0.169558516767193,0.00501634428567431
576,2,455247,-0.517457304542518,0.16867521471282,0.00232322227694764
579,2,455756,-0.369211984318607,0.182559755068961,0.0438869469549379
580,2,457024,-0.482466796064783,0.170238956822938,0.00486045273266209
581,2,457298,-0.52622400324874,0.170375583867789,0.00217032145606263
582,2,460202,-0.455891902724578,0.171344660009846,0.00815452010448108
586,2,464424,-0.444378436848356,0.170525420893939,0.00955032118279482
587,2,465824,-0.294933925880103,0.173140163027094,0.0893658349987494
588,2,470145,-0.255634092125075,0.170831398846444,0.1354399448858
589,2,470686,-0.249937999839813,0.170751038177186,0.144150292445876
590,2,471144,-0.248825946906038,0.17105237878592,0.146647327923043
591,2,471830,-0.270209553847711,0.170470563686595,0.113843455190916
592,2,472403,-0.264542853078867,0.170648957531738,0.121985574654845
593,2,473668,-0.258975424405553,0.171805971393844,0.132609847680864
