SNP,Chr,Pos,Effect,SE,ERV25_EMP47_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
63,1,82431,-0.236905524922885,0.134694238930985,0.0794712039435284
64,1,83284,-0.248606242508128,0.13364527395709,0.0636894645567901
65,1,83613,-0.159517115525417,0.134015243658185,0.234731964113875
66,1,84112,-0.150948478162374,0.134058182966437,0.260933712208949
68,1,84858,-0.0491173738794553,0.134652370362111,0.715500263495944
69,1,85751,-0.125056916690952,0.135067399604974,0.355138149924087
70,1,87445,-0.065767281663619,0.135471959766039,0.62764567587992
71,1,87467,-0.103775098658457,0.1361145937967,0.446324596554977
72,1,89070,-0.0626428872930125,0.135332949955196,0.643735751651339
73,1,89616,-0.0437310364275637,0.134625651225058,0.745498863668346
74,1,89679,-0.0277276710120893,0.134654734117865,0.83697461172495
75,1,89880,-0.035416195857367,0.134683751042596,0.792736211580712
76,1,91472,-0.0183060352833593,0.13569326965398,0.892761925128504
77,1,93789,0.0625228776322033,0.134257478193762,0.641721869865882
78,1,94351,-0.0142327523941623,0.134650032886865,0.915878981771715
79,1,99148,-0.0219586504060474,0.134293627778819,0.870208718664305
82,1,106800,-0.0504753080094466,0.134453029474316,0.707579405528205
83,1,107970,-0.0205065529064507,0.134077008487611,0.878528184076921
84,1,109000,-0.00179022831062056,0.134317713904076,0.989373390476979
85,1,112549,-0.0795479328394234,0.134098877343092,0.553424788822482
86,1,112742,-0.0403333051059391,0.134671300207395,0.764739078074033
87,1,113050,-0.0188648009584036,0.13445807565171,0.888501029270683
88,1,113135,-0.062386706168724,0.134078232404808,0.642002991840966
89,1,114076,0.0186908889486987,0.134115653556218,0.889242023970137
90,1,114628,0.0958275726507665,0.134361870712562,0.476190061589638
91,1,116283,0.0858223424938092,0.135129303463236,0.525766339300732
93,1,127853,0.156761800056929,0.134696578814416,0.245285307736728
94,1,128302,0.155231537577743,0.134182239541589,0.248107340506423
95,1,128704,0.17016759801765,0.134265051441643,0.205847542210972
96,1,128911,0.226237785422732,0.134045321094996,0.092338497917317
97,1,130267,0.178069462361741,0.134186995445231,0.18535820197455
98,1,130271,0.178869314984365,0.134344041785279,0.183907630591334
99,1,130613,0.230809274909088,0.135383312155337,0.0891008041968492
100,1,132012,0.011748820249563,0.135649544321606,0.931029374437946
101,1,133231,-0.0769752378646267,0.134626083266742,0.567841286740146
102,1,137074,-0.0939303200824648,0.134403905329939,0.485095960057408
103,1,137304,-0.107486395332957,0.134421918739837,0.424468989428285
104,1,139686,-0.0663550863912226,0.134674114033687,0.622524863425194
105,1,149562,-0.106262817193244,0.13490925537681,0.431423330352214
106,1,150447,-0.0888306079439921,0.136443628926027,0.515442585800554
108,1,154084,-0.0851825883224524,0.136872243547904,0.53411282951967
110,1,157269,-0.157310822760147,0.134200887913702,0.2419056371244
111,1,160054,-0.155057894506875,0.135488202206609,0.253217290991069
112,1,166222,-0.1636830870668,0.134453405609712,0.224266638832074
113,1,166416,-0.139145577213387,0.13425771430473,0.300721940819
114,1,167326,-0.183311584266365,0.134873472548053,0.174970723284128
115,1,168836,-0.176788721276251,0.134255744761487,0.188758010049771
116,1,171200,-0.17352569359737,0.134469830216806,0.197741384811488
117,1,171431,-0.269760648764202,0.134865989682342,0.0462429645315925
118,1,173339,-0.202093628651108,0.134142815116963,0.132818897686917
119,1,173845,-0.209355438143497,0.133999323930866,0.119098779788686
120,1,175121,-0.202707479249638,0.133760812416023,0.13055404285775
121,1,175281,-0.194404792883883,0.133910125159825,0.147457694891753
122,1,175315,-0.199890259701571,0.133844832454184,0.136213290112627
123,1,175523,-0.192213648946677,0.134639637975733,0.154286557591889
124,1,175541,-0.197702369760788,0.134064358580272,0.141189195153678
125,1,175653,-0.2082290098451,0.134446180516289,0.122328048946482
128,1,175856,-0.205628828786474,0.136691833910701,0.133392085480382
129,1,175876,-0.19417059538077,0.134631683097419,0.150122577708729
130,1,175989,-0.198581573828388,0.134999894100013,0.142188500852288
131,1,176001,-0.198333244656647,0.135708664609661,0.144777894750923
133,1,177692,-0.205475365276516,0.133820871126887,0.125568913210969
134,1,178191,-0.204498318663679,0.133958866452675,0.127762080490789
135,1,178224,-0.205475365276516,0.133820871126887,0.125568913210969
136,1,178960,-0.252440909892988,0.134670779890963,0.061686626729709
140,1,183802,-0.227928965171463,0.133734804702443,0.0891983786464914
141,1,183954,-0.203755180404534,0.134826090467734,0.131620831722337
142,1,184450,-0.17880080334706,0.133739078788611,0.182103940889832
144,1,184718,-0.217586984508019,0.13434078168484,0.106197372562634
145,1,185296,-0.172770488338974,0.133951742853163,0.197965681599821
146,1,185438,-0.158767685612324,0.134007176105422,0.236905425870491
147,1,185469,-0.169571312028966,0.134163899164773,0.207095732780105
148,1,185503,-0.169077183037173,0.133817095015348,0.207245280011867
149,1,185705,-0.161021345269513,0.135347244666331,0.234967574889983
150,1,185749,-0.175285945053217,0.135297030954948,0.195972329732765
151,1,185806,-0.198787229763765,0.135386604812138,0.14291509261479
152,1,185879,-0.177638231018022,0.136127655998411,0.19276377193287
153,1,185916,-0.134745874753642,0.13620485485055,0.323199698446687
154,1,185941,-0.141969964738386,0.136779124726365,0.300003537111989
155,1,185954,-0.160484182854519,0.137121965461385,0.242639430132746
156,1,186055,-0.157365431691082,0.134385009988361,0.242386882459178
157,1,186896,-0.195280709749745,0.136457980009138,0.153295271966397
161,1,190132,-0.0991538878816196,0.134713235034955,0.462197156418607
162,1,190148,-0.10082465586587,0.134750414111035,0.454818062857863
163,1,190165,-0.111684917868655,0.135763427686694,0.411266033034382
164,1,190169,-0.0860173810682348,0.135646802239474,0.526408257225343
165,1,190933,-0.154420313787221,0.134372277266052,0.251252508492948
166,1,192149,0.0147883110417695,0.135721758531778,0.913295728823843
168,1,192303,-0.0135066348995974,0.161801853039323,0.93352006530811
171,1,192795,-0.0828783429014756,0.134296119070625,0.537545949595085
173,1,194187,-0.105526092779177,0.13436252648797,0.43275564154255
174,1,194867,-0.140937080341693,0.134197191502667,0.294333692853707
190,2,8314,0.165413002008394,0.1363985596238,0.226048571452962
194,2,8498,0.0900922481230974,0.136397961931047,0.509357247790697
195,2,8651,0.094552741853197,0.136517284481661,0.489011981334692
197,2,9812,0.0898058080242816,0.137338567026733,0.513601418953846
198,2,9932,0.0763153748524057,0.13681982035786,0.577348093816654
199,2,10135,0.0879284266119069,0.136275563416968,0.519200398388371
200,2,11616,0.0961313252732419,0.13611503766812,0.480498180078424
201,2,12133,0.123786612927374,0.136593866205492,0.365427815816528
202,2,12194,0.121255022786153,0.137129695073362,0.377170639692112
203,2,12359,0.113404436036472,0.136746955106624,0.407494323335584
204,2,13061,0.0918916583970351,0.136782613884122,0.502145340770862
205,2,14298,0.0912304517477374,0.137215920749544,0.506569148304894
206,2,15222,0.0944285254131776,0.138549571284107,0.495970132122346
207,2,17986,0.0843545097637833,0.136137154601196,0.535901893709801
208,2,19770,0.0695281482575342,0.137102990214886,0.612384815913059
209,2,19836,0.0735760011956371,0.136720044725475,0.590812086788284
210,2,19851,0.077824858791127,0.137114024086506,0.57067266386983
211,2,21595,0.0665261433186449,0.13656411642518,0.62645992338602
212,2,22385,0.0455795990987893,0.136717754493295,0.739041890755244
213,2,23441,0.0343378485370783,0.138055265559459,0.80371785803895
214,2,24209,0.0692982930335532,0.136880816234741,0.612984988290103
215,2,24341,0.081092239686495,0.13718650493996,0.554825386683417
216,2,26815,0.0788761237093428,0.137025610298944,0.565231707629994
217,2,28209,0.0813307935983484,0.137067697415597,0.553318749298596
221,2,41245,-0.0384165064311947,0.136594709090631,0.778687681456743
222,2,43214,-0.0748238491342433,0.138767706384251,0.590087269906605
223,2,47104,0.0129109578902047,0.134952997741817,0.923836928005058
224,2,50915,0.0140690773959025,0.13627865722079,0.917833047039689
225,2,55834,-0.00506650586166979,0.13565071761677,0.970227336281821
226,2,56422,0.0382297138571053,0.135878268286791,0.778604764659683
227,2,57715,0.0422630412448828,0.135426858335349,0.755169434281917
228,2,59046,0.0302696030971723,0.136121184047181,0.824152548466137
229,2,59191,0.0369190370463213,0.135337016392854,0.78517158803745
230,2,59383,0.035732775530013,0.135376901534797,0.79197222895138
231,2,59477,0.0152692506537613,0.137424981373104,0.91159249074287
233,2,60471,0.0180925635882661,0.135569189883778,0.893908564085167
234,2,60478,0.0250610070027393,0.135720760317715,0.85360862816918
235,2,60786,0.0315378739879395,0.135493745067343,0.816080668486214
236,2,61035,0.0353298930982593,0.135481320784405,0.794419497072124
237,2,61071,0.0151803208173593,0.134877293478125,0.910451998882917
238,2,61675,-0.0102470456696543,0.135266921881853,0.939657519900369
240,2,62939,-0.0180690484150415,0.13503078034312,0.893625680094742
241,2,63527,-0.0434808650850494,0.135521321827175,0.74852036037699
242,2,63857,-0.0487153707419331,0.135547813138475,0.719513597873463
243,2,65527,-0.0977100629682296,0.135025533079328,0.469765184737193
247,2,67976,0.0438487722501213,0.137052047312077,0.749201213710658
250,2,72389,0.0439606095641589,0.136206519266454,0.747075911564694
251,2,72392,-0.00960413085506551,0.137151970961136,0.944213041521758
252,2,73646,0.0306278550869906,0.134331131957268,0.81977618425115
253,2,74564,0.0409982750775199,0.134059484393687,0.75992081544247
254,2,74739,0.0952849378334497,0.134422462722842,0.478887389080464
257,2,80873,0.123321639445794,0.134679182058653,0.360465274828937
258,2,81501,0.157600790391024,0.134555357819527,0.242279854910727
259,2,83526,0.143963480093509,0.13438916607885,0.284791953608604
260,2,83845,0.187000854355249,0.13436723373761,0.164885112881368
263,2,84447,0.172397398345159,0.136146742706285,0.206254386296929
264,2,87391,0.222895034518323,0.133614768411367,0.0961644278862535
265,2,87562,0.230555452139764,0.133918824390689,0.0860169843715123
266,2,87849,0.227002860225971,0.133923227875625,0.0909530455546914
267,2,87878,0.238002668235766,0.134449511895215,0.0775567524576558
269,2,89785,0.145587448386242,0.134837533906289,0.281001848778462
272,2,93721,0.13446350064289,0.134461837915762,0.317989515832446
273,2,93952,0.119126209626417,0.134117217459672,0.375024777211986
274,2,95085,0.154007275525624,0.134204301467089,0.251928041485809
276,2,107124,0.200497679601401,0.134097341863411,0.135764746888526
277,2,111645,0.268962988386442,0.133844043997053,0.0452421296718821
278,2,111916,0.249621810375643,0.13426898814537,0.0638424267944828
279,2,111931,0.245805235463312,0.13449622233995,0.06845369254077
280,2,111999,0.259643210372121,0.133934713001708,0.0533492947172892
281,2,114528,0.224282864968362,0.134893432896923,0.0972667132591609
282,2,116024,0.288363007665235,0.134872127734118,0.0331991459894654
286,2,120090,0.0991789244870632,0.135103400023637,0.463377276035176
287,2,120291,0.111540972584854,0.136623745542014,0.414816350245284
288,2,120726,0.102813051366894,0.135852396045381,0.449674686453209
289,2,121716,0.116865086616566,0.135665628691406,0.389591513385721
290,2,123100,0.0660366833797986,0.135950057862304,0.627451304028307
291,2,124677,0.0732629824269416,0.135752153507125,0.589756673853053
293,2,127887,0.0544337199597353,0.136708579870541,0.69074307860156
294,2,128935,0.0487390922713374,0.136585379554411,0.721424990124973
295,2,129053,0.0699921328292856,0.13697520343451,0.609681711486115
296,2,130040,0.111829871323982,0.137733643357209,0.417379820019837
297,2,130976,0.0376488898149366,0.136724592721569,0.783198501554068
298,2,132199,-0.000724495852496232,0.137373033920568,0.995795010819523
299,2,133355,0.0173015851905679,0.138299242255672,0.900513593214423
300,2,133435,-0.00428843488693209,0.13860098215604,0.975334182474944
302,2,135183,0.0381521615949868,0.138663067007981,0.783367409147234
303,2,135402,0.0589197223729825,0.138621518908058,0.671066318511364
304,2,135898,0.0843845532596944,0.139319959876234,0.545110584803335
305,2,135912,0.0794849772182384,0.139431131083353,0.568995421082479
306,2,135925,0.075375814130921,0.138805428816117,0.587450360970981
307,2,136002,0.0342212655778718,0.138747536831291,0.805327016162883
308,2,136173,0.0743186041047499,0.139685198610081,0.595030543883653
310,2,138318,0.071458339707984,0.143380018163392,0.618523629650066
311,2,138695,0.0164083120423539,0.140969436198094,0.907404706575698
312,2,138818,0.0193451132170122,0.140709852764965,0.890727971211256
313,2,139728,-0.0160488371652319,0.140458756086586,0.909096538499409
314,2,140174,-0.0258297295565368,0.140454625391159,0.854196804744914
315,2,140863,-0.0272752718620277,0.140397033377076,0.846074328561966
316,2,141152,0.00598356682944945,0.140799681540338,0.96612651466814
317,2,141292,-0.0167939154652048,0.139784810412231,0.904439641258448
318,2,141545,-0.00688658602150993,0.140468133136952,0.960926329023077
322,2,146723,0.0722335699233883,0.140162533403666,0.606627017966878
323,2,147946,0.0818356559642737,0.141432616010562,0.563214993346598
326,2,151397,0.0364083208585733,0.141840182067588,0.797571087677908
327,2,153035,0.0183380112857168,0.140305801643978,0.896086841182513
328,2,153228,0.0267133006856217,0.141325874869779,0.850186413594216
329,2,153455,0.00700709512168562,0.142399274240957,0.960781859945299
331,2,153815,0.00155830163217408,0.141853394438994,0.991241383291297
332,2,154160,-0.00222936367597892,0.140367052556261,0.987337195028296
333,2,154235,0.0147227014180851,0.141766608984671,0.917346025051326
335,2,159870,-0.0201229238054281,0.138183989976153,0.884301232449529
336,2,161229,0.0850338725213819,0.140236182489473,0.544664223365229
339,2,162696,0.123314964458165,0.139551216292095,0.377484535164707
340,2,163284,0.112684670936822,0.137723657295589,0.413798369315093
341,2,164166,0.0576430793946512,0.139100333059755,0.678833407999795
342,2,165270,0.00939079255845809,0.137963184381039,0.945770534909016
343,2,165675,0.0132351367497958,0.140242368385766,0.924866159976771
346,2,168062,-0.0141388016698987,0.138981893618968,0.919027757626567
347,2,168518,-0.0369787573665354,0.138174123723622,0.789144800220368
348,2,168980,0.00673226157560902,0.138122071156959,0.961152956881343
349,2,169651,0.00366974734779157,0.138188002561023,0.97882871954368
352,2,170725,0.0927785164849648,0.138346022885803,0.502896983060225
353,2,171254,0.114486524322506,0.138524192011103,0.409094015347964
354,2,172242,0.0588328571380289,0.13698332944521,0.667829295465309
355,2,173254,0.0129389168072953,0.135967400838094,0.924240224505718
356,2,173340,0.00847696363973727,0.135951941483849,0.950317292028986
357,2,173385,0.0111634732482778,0.136076598828551,0.934662867812621
358,2,173973,0.040459487597119,0.135699317077741,0.765759955476109
360,2,177341,0.107496317264136,0.135132912455069,0.426865516063228
361,2,180314,-0.00277970422048113,0.13529927993655,0.983620337406199
362,2,180339,-0.00619041952830635,0.135640781079064,0.963624320032679
363,2,182758,0.0654834596474546,0.135109786053804,0.6282121005804
364,2,183619,0.0521112432923474,0.135658602514922,0.701109535092961
367,2,187176,0.0218826520096063,0.136420694647914,0.872653280361839
368,2,191066,0.0792327360234924,0.137380803051418,0.56448401175116
371,2,191599,0.0437341514825166,0.135521090945497,0.747105151317999
373,2,191763,0.0605944785856796,0.136039672148189,0.656290949399084
374,2,191959,0.00750087466127614,0.135745284204228,0.955964994254869
376,2,195759,0.154901131679394,0.13666299257719,0.257793108106743
377,2,196912,0.150483703988059,0.134458599400978,0.263823279948527
379,2,198110,0.0934951593433971,0.135412737974675,0.490367583590847
381,2,198805,0.0753230161854929,0.136028731048249,0.580115076772361
382,2,198891,0.13378503966067,0.134839873414632,0.321790729968121
383,2,199248,0.0854679146366644,0.13525965795306,0.5278740911856
384,2,201782,0.0902086618548944,0.135084521599765,0.504701314471519
385,2,203285,0.216819008682101,0.134150323779407,0.106935916849112
386,2,203783,0.14694577119263,0.134128005160255,0.27401665803057
387,2,204179,0.158697417697463,0.134415815807223,0.238538520222689
388,2,205406,0.120194257162339,0.135914227556804,0.377115147248394
389,2,205834,0.138471377434683,0.135212300027005,0.306487715498792
391,2,207192,0.105162568903386,0.135170552548184,0.437090672021303
392,2,207561,0.108572433562054,0.13456438546894,0.420299781670589
393,2,208682,0.112660710227825,0.134328055001116,0.402206205057358
394,2,210102,0.0852428046407271,0.134732713244264,0.527351699584108
396,2,214801,0.125488329133501,0.134637100587293,0.351948402038819
397,2,215016,0.0956943072762903,0.134629440742092,0.477678921152111
398,2,218876,0.0275340275553302,0.136110718301455,0.839805458849193
399,2,227511,0.0440064367402206,0.137062023591407,0.748347719169804
400,2,230378,0.0694754023539907,0.135304007606975,0.607939404207442
401,2,231943,0.0638028757421047,0.135700111827932,0.63851994075212
402,2,232156,0.0667509695485469,0.135640432561856,0.622942500059305
403,2,232789,0.0711035517319671,0.135153512281949,0.599152743968779
404,2,238524,0.0911966452382967,0.135309726935408,0.500762322221307
405,2,241518,0.0716697770333249,0.13651891043033,0.599926240854269
406,2,250396,-0.0626269388584682,0.135600218255246,0.644473502058262
407,2,250466,-0.0524090769621431,0.135564583546516,0.699286333954886
408,2,252305,-0.0480889186812972,0.135928594648538,0.723714414724668
409,2,254571,0.0148978280283825,0.137859911895896,0.914005546916239
410,2,254742,0.0324244819475119,0.13772689143725,0.814014678175267
411,2,254908,0.0168076981195823,0.138786937748267,0.903677309722453
413,2,255862,0.00991169821978932,0.137952766561194,0.942763171207487
414,2,255975,0.0210973748158761,0.137451128040071,0.878099574257865
415,2,258311,-0.0901552278889236,0.135100804909303,0.505004883955171
416,2,259284,-0.0343707945901293,0.135628844445958,0.800092721841371
417,2,266330,0.0353762966530378,0.136211394438723,0.795234153247345
418,2,267100,0.0412708695967827,0.136196765624734,0.762050175064187
419,2,268086,0.062982318278051,0.136183155841693,0.644020329226566
420,2,274614,0.00253463975633983,0.135396692808507,0.985074969168425
421,2,274729,0.00107420920143797,0.136137312939013,0.993708710613626
422,2,275746,0.0574473035719545,0.136043540092195,0.673083965607864
423,2,277029,0.0214522392144005,0.135440725915065,0.874241327774716
424,2,277741,0.0339478385572692,0.135486665284838,0.802298371012063
425,2,278218,0.029670632364545,0.135244760114571,0.826477179188121
426,2,278379,0.0351437932365005,0.138588547598115,0.799964837265201
427,2,279910,-0.0128489839905316,0.135204757038571,0.92434212478808
429,2,283431,-0.0291529595825634,0.137177943351342,0.831824592880609
430,2,283573,-0.0296438921396357,0.135531896727727,0.826992523610101
431,2,286762,-0.0321002790921888,0.135877285084006,0.813379865584949
432,2,287187,-0.0215221275276603,0.13524912883576,0.873657843290443
433,2,288379,-0.0299047125763134,0.134219552866162,0.823816574464467
434,2,294941,0.0542986088773989,0.134278190118434,0.686182610198361
439,2,297610,-0.0921118904758524,0.134900032537453,0.49517102507783
441,2,299680,0.025341503916302,0.134566618652484,0.850734496270169
442,2,299708,0.0471080194483685,0.134833917397708,0.727013789390582
443,2,299759,0.0419924556829964,0.134381738135622,0.754855466994309
444,2,300111,0.00865065339721857,0.135338594069252,0.949071221670053
446,2,301710,0.0130493818193277,0.134434571394403,0.922726967980663
447,2,303446,0.00693387360336122,0.135282644666338,0.959151541975619
448,2,303854,0.03748052086237,0.135294384997322,0.781919688992609
449,2,304472,-0.0197927509105223,0.134161563461779,0.882798544282525
450,2,304691,-0.0329665842840432,0.13632801228603,0.809061509982874
451,2,308097,0.115638784697447,0.134761732109014,0.391420551334149
453,2,309402,0.0711644003815307,0.134027940421285,0.595775617527157
454,2,310030,0.100959126543811,0.134727636515822,0.454141004205474
455,2,310113,0.0898963970893855,0.134373482771405,0.503930207261675
456,2,310972,0.0345993673934078,0.134650228841679,0.797361393999274
457,2,312659,-0.0391108751894352,0.134124255031061,0.770762374222385
460,2,318265,-0.20079186232504,0.135462731419676,0.139161557174783
461,2,318379,-0.205872204057662,0.13584503166836,0.130542495479533
462,2,321266,-0.112638200112924,0.135241200532061,0.405481766324302
463,2,322957,-0.126945926705759,0.133995457289105,0.344088280046175
464,2,325221,-0.070688985361412,0.134849734056691,0.600464536953373
465,2,332691,-0.0542985326293984,0.136245647916837,0.690477498370683
466,2,333006,-0.0370559661018645,0.135994359522925,0.785411023158951
468,2,335046,-0.0401426016377196,0.134628817822918,0.765746989016612
469,2,335049,-0.0460524084719844,0.135196137455662,0.733581719693453
470,2,335995,-0.137944363563751,0.134253787654661,0.304893541366383
471,2,336060,-0.130654915892343,0.134093149491387,0.330545349787029
472,2,338292,-0.176160816757092,0.133937114997032,0.18927951528624
473,2,339568,-0.162239046537835,0.134189582190244,0.227461016700152
474,2,340466,-0.187482278819578,0.13526380524899,0.166606816934167
478,2,348480,-0.0649844280950466,0.134222450432914,0.628576327830455
479,2,350086,-0.10227607065621,0.134162956280864,0.446373811483918
480,2,351083,-0.0760556823818602,0.1359484062378,0.576212703251873
481,2,351335,-0.0817290847261453,0.134409493986519,0.543538456302895
482,2,351417,-0.0796556228470579,0.134391784322443,0.553753408943544
483,2,351450,-0.162619853128204,0.134328867893281,0.226854896698808
484,2,352302,-0.0748669508176589,0.135612070160483,0.581251782450684
485,2,352469,-0.0925331719733097,0.134208376643117,0.490978065217511
486,2,352562,-0.100126948903512,0.134742247033276,0.457915456724587
487,2,352944,-0.0813929719886759,0.134388835345428,0.54513454642831
490,2,355266,-0.095975295869137,0.134361572019964,0.475509960361425
491,2,358277,-0.111127809108464,0.134349731925386,0.408709026898271
492,2,358926,-0.121633980961036,0.134522055744739,0.366509406938746
493,2,358948,-0.125618417172246,0.134554403716399,0.351154440902914
494,2,359515,-0.125998321666356,0.134350829348227,0.348972667990128
495,2,363190,-0.0370231998848086,0.135820098212054,0.78532778762056
496,2,363588,-0.0274328667452188,0.136362469849427,0.840676765142423
497,2,363888,-0.0199436108099217,0.13519584705809,0.882808619654333
498,2,363954,0.00410523993524215,0.134662643851559,0.975697192848784
499,2,364199,-0.00654203224199043,0.134479416025765,0.961228053928271
501,2,365981,-0.0525677025686508,0.137162693254161,0.701764560713656
502,2,366047,-0.00409647936871912,0.134720238022419,0.975759403199092
503,2,366936,-0.0135032770764459,0.136268877657407,0.921120763849868
504,2,369530,-0.0548605309693422,0.134465154718923,0.683527855738169
506,2,369931,-0.0349706700940215,0.135406724658237,0.79635374766282
507,2,371033,-0.103634976550335,0.134947321281641,0.443020697426711
508,2,372919,-0.112324965159875,0.134343723995599,0.403663500168545
509,2,373518,-0.0911123180466432,0.134312806716249,0.497988461576957
510,2,376157,-0.178203182827921,0.134362586577669,0.185602523392447
511,2,376172,-0.173095747216168,0.135357428144916,0.201805814861159
514,2,381433,-0.0474836555774275,0.135549051312209,0.726317941750293
515,2,381922,-0.0394385977420084,0.136609467178174,0.77298352776665
516,2,382146,-0.0256830656849608,0.134563243944923,0.848743110099504
517,2,384206,-0.023346611298791,0.134983370762145,0.862782652317299
518,2,384955,-0.0347808627851142,0.134675686717045,0.796359510997243
520,2,387301,-0.0464351305402786,0.135351452104985,0.73174941445101
521,2,388313,-0.0158161756674678,0.134567553995241,0.90650426131583
524,2,390138,-0.0526866370355718,0.134959959935837,0.696485743016878
525,2,391233,0.0863201043258178,0.135661546414881,0.524999676234424
530,2,395606,-0.227215007914153,0.134408571214062,0.0918189047845807
531,2,395726,-0.239683417804849,0.134297668570158,0.0751657758617373
532,2,395853,-0.236836996890585,0.13469783658019,0.0795658257210533
533,2,396484,-0.227762955676502,0.134141753842373,0.0904027423333176
534,2,396705,-0.207949007785254,0.134167654244909,0.122056983095721
535,2,398759,-0.194137247971263,0.135330140012577,0.152301948269887
536,2,400386,-0.199521251904343,0.134548121261698,0.138993505920334
537,2,400847,-0.214794649052538,0.13435673276474,0.110784347210936
538,2,401130,-0.175013844770411,0.135758696543043,0.198188718840661
539,2,401143,-0.184589185415233,0.135452308620029,0.173826414607758
540,2,401979,-0.0933832796704275,0.135633002922365,0.49159038990663
541,2,403598,-0.111759373360429,0.134874091140664,0.407879354344504
542,2,404844,-0.0936459691392655,0.136422282619313,0.492885139516228
543,2,405100,-0.127860048836485,0.135092399832655,0.344559561339431
548,2,406181,-0.124989045803488,0.13518769744651,0.355826761987209
549,2,406688,-0.121147732293134,0.134415616547169,0.368047545312968
550,2,407621,-0.184634102286911,0.135317506995303,0.173294867152528
551,2,409016,-0.177868383383223,0.13670518367931,0.194069661336627
552,2,410647,-0.230902739310928,0.134474866612412,0.0868435339037961
554,2,419803,-0.189492372528456,0.135608876383462,0.163187517831218
555,2,419943,-0.201744130293629,0.136364059462133,0.139911290049737
556,2,422349,-0.222535405293656,0.134588247517448,0.099127590425973
557,2,425467,-0.164665035359953,0.134337814641826,0.221108608206527
560,2,429095,-0.163746393414194,0.135139860617826,0.226444991793332
561,2,431266,-0.175908385786721,0.135170503014802,0.193976628989489
562,2,431446,-0.181796603778182,0.135697072132186,0.181196960716151
563,2,432524,-0.0945886765314744,0.134641268083324,0.482815648342771
564,2,434090,-0.207860018206168,0.135526016509262,0.125992364102084
565,2,441927,-0.215847635935533,0.134029819860817,0.108194571340242
566,2,446471,-0.290629473729285,0.135288920190792,0.0323767995986793
567,2,449325,-0.31170823784181,0.134353553475569,0.0209073572695043
569,2,450017,-0.379915653139349,0.133096118228194,0.00456578978448956
570,2,451779,-0.334605750536861,0.1339468948518,0.0129422615136711
571,2,451784,-0.336000056497253,0.134428536891967,0.0128913616888893
572,2,453525,-0.402129026485742,0.133956249177299,0.0028736786427946
573,2,453768,-0.380452070516087,0.134316577901668,0.00488359902649416
574,2,454027,-0.376965596987578,0.133771743518807,0.00510491026519706
575,2,455029,-0.371863793762657,0.133884320956514,0.00577040304387189
576,2,455247,-0.415342800378371,0.133078587768602,0.00195075091072591
579,2,455756,-0.357554003359537,0.143676011968502,0.0132845487794089
580,2,457024,-0.422618171867725,0.134018945329185,0.00175203203491732
581,2,457298,-0.423156837668801,0.13441235750573,0.00178275569704505
582,2,460202,-0.405514256406829,0.134879586973314,0.00283210880826361
586,2,464424,-0.393238729007217,0.134266493812052,0.00362385153374012
587,2,465824,-0.287432044361721,0.136368478049602,0.03575636443814
588,2,470145,-0.308633091302252,0.134266880356872,0.0221083083422006
589,2,470686,-0.262488451272424,0.134462144182676,0.0517122663329051
590,2,471144,-0.293073046829595,0.13451812497402,0.0300158299087102
