SNP,Chr,Pos,Effect,SE,SSH1_ERV25_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
93,1,127853,0.0718217344149791,0.163514415428055,0.660757887119827
94,1,128302,0.0788436099391945,0.162876787663248,0.628637046302264
95,1,128704,0.0489051050304552,0.16307225058214,0.764431181100729
96,1,128911,0.119737868146795,0.162986524820366,0.463041096470196
97,1,130267,0.0934319478907842,0.16295789725813,0.566772650353449
98,1,130271,0.0962548410976739,0.16314683811188,0.555575480909861
99,1,130613,0.119141623240856,0.164630524648022,0.469734773487039
100,1,132012,-0.17611448144417,0.164135461007188,0.284011910497767
101,1,133231,-0.20661033139307,0.162865472068063,0.205421457387544
102,1,137074,-0.2018558129803,0.162649700306817,0.215412738235797
103,1,137304,-0.241671341073411,0.162552677123681,0.137979725036019
104,1,139686,-0.15483399287628,0.163066986227952,0.34301008428242
105,1,149562,-0.177351782936521,0.163375108204986,0.278419079278437
106,1,150447,-0.14997887149849,0.165270131995167,0.36477358738842
108,1,154084,-0.1651751658999,0.165740996553517,0.319648119960876
110,1,157269,-0.227216714136472,0.162512338101198,0.162945691036731
111,1,160054,-0.14900547174023,0.164318685553509,0.365127002107838
112,1,166222,-0.142619780978944,0.163116672180622,0.382526411056303
113,1,166416,-0.125599584032113,0.162824519910521,0.44099774274342
114,1,167326,-0.159564687240701,0.16366753125955,0.330261684133285
115,1,168836,-0.0985535947704709,0.163026707638362,0.545883518907958
116,1,171200,-0.217866890913127,0.162943253797956,0.182060056882272
117,1,171431,-0.311692313715373,0.163535872909515,0.0574678067226333
118,1,173339,-0.247838667479358,0.162562572998797,0.128260774958152
119,1,173845,-0.251884254797914,0.162409299592837,0.121816282586688
120,1,175121,-0.274727405563109,0.161979933035556,0.0907564955086917
121,1,175281,-0.274236547014229,0.162121088323638,0.091613620727749
122,1,175315,-0.282939274690767,0.16202725652283,0.0816382726881648
123,1,175523,-0.263346121840177,0.163046212940135,0.107168919081535
124,1,175541,-0.279372106782301,0.162299973085466,0.0860667640303493
125,1,175653,-0.303040230239681,0.162697883984835,0.0633498232348775
128,1,175856,-0.305623125419775,0.165396546146526,0.0654647033723644
129,1,175876,-0.281285587240343,0.162961312471186,0.0852065597982794
130,1,175989,-0.280663770278571,0.16343321494169,0.0868015436598125
131,1,176001,-0.283563390345437,0.164277803383322,0.0852006132074569
133,1,177692,-0.285917130487631,0.162012447261948,0.0784646066597574
134,1,178191,-0.301284206935549,0.162095899761496,0.0639047862845483
135,1,178224,-0.285917130487631,0.162012447261948,0.0784646066597574
136,1,178960,-0.286606930536128,0.163314361225854,0.0801370419138938
140,1,183802,-0.232039254741732,0.162276791578119,0.153630761921237
141,1,183954,-0.24284378245068,0.163420566017511,0.138170331004075
142,1,184450,-0.168721132397261,0.162247269591928,0.299097527857305
144,1,184718,-0.222555140400027,0.162988980123839,0.172977587997677
145,1,185296,-0.164908140098604,0.162488697221256,0.310853407041029
146,1,185438,-0.150353026059223,0.162536384487124,0.355575853132442
147,1,185469,-0.161501768753306,0.162741267755661,0.32169017472811
148,1,185503,-0.157159872019349,0.162331249191493,0.333635768167786
149,1,185705,-0.168446028834464,0.16411860373978,0.305421101806147
150,1,185749,-0.18163192723303,0.164078759577829,0.269056281805131
151,1,185806,-0.212856681283359,0.164192382813191,0.195689440481717
152,1,185879,-0.220293347399799,0.164961892319811,0.182599496356581
153,1,185916,-0.1277360887652,0.165162972406837,0.439806695815792
154,1,185941,-0.13932140506352,0.165857242172014,0.401472480584534
155,1,185954,-0.165035574453517,0.166275928951168,0.321613847161392
156,1,186055,-0.147555862613741,0.162995532065925,0.365936897772366
157,1,186896,-0.189884620912186,0.165551782096473,0.252166607616143
161,1,190132,0.123659954553423,0.163259008631856,0.449287750627937
162,1,190148,0.157352053476925,0.163226187712514,0.335699679003053
163,1,190165,0.124140818783185,0.164564231470536,0.451135483236853
164,1,190169,0.155740122832066,0.164282450801705,0.343776861910687
165,1,190933,-0.0233454239398804,0.163152785666349,0.886301267825266
166,1,192149,0.196331510043757,0.164159188007998,0.232506134071159
168,1,192303,0.272205275752508,0.19556258540145,0.164826379341994
171,1,192795,0.152919797048559,0.162645121543052,0.347755208280315
173,1,194187,0.0398937870002359,0.16296972753769,0.806759240921049
174,1,194867,-0.082666929193026,0.162835428824878,0.612000683504553
190,2,8314,0.21653804245299,0.165251517217262,0.190927951970017
194,2,8498,0.130132907809501,0.165265248830192,0.431565316101919
195,2,8651,0.106714598884481,0.165467745191756,0.519393471312459
197,2,9812,0.131764906911333,0.166401231784112,0.428979599808798
198,2,9932,0.0930674235172622,0.165818564053783,0.574976027711993
199,2,10135,0.0995900210568184,0.165172194972654,0.546931351518594
200,2,11616,0.159198626364012,0.16486421904689,0.334888027379334
201,2,12133,0.157908896379397,0.165524855499134,0.340741996849042
202,2,12194,0.17427935576171,0.166120208825203,0.294842501877691
203,2,12359,0.132744375685826,0.165742013675364,0.423722688237789
204,2,13061,0.155829183406761,0.165672849639714,0.347561424845565
205,2,14298,0.124820823010983,0.166270954647461,0.453328929491285
206,2,15222,0.163280032161931,0.167801409511955,0.331192170009029
207,2,17986,0.125821381195518,0.164945931286342,0.446089855780146
208,2,19770,0.175585422209924,0.16596026377272,0.290780369657298
209,2,19836,0.174294430746264,0.165506731090045,0.293017426294599
210,2,19851,0.177769999880587,0.165982389460807,0.284893398874553
211,2,21595,0.128242133452562,0.165424441895082,0.438722253542799
212,2,22385,0.120820615663723,0.165597048760081,0.466114847166784
213,2,23441,0.120976211269113,0.167207512261653,0.469846117343257
214,2,24209,0.167571190413999,0.16571377760904,0.312609233925284
215,2,24341,0.166399684633683,0.166110212716352,0.317154078118503
216,2,26815,0.235447876983661,0.165673536719385,0.156154303328264
217,2,28209,0.229567101822082,0.165752973335837,0.166928530330644
221,2,41245,-0.00320711857932787,0.165565111663888,0.984556296920147
222,2,43214,-0.132972664650872,0.168100550816842,0.429457333815669
223,2,47104,0.060504290438584,0.163527387686678,0.711608213947594
224,2,50915,0.115776817778189,0.16505111363028,0.483477927805578
225,2,55834,0.0673817348721008,0.164363780766854,0.682087719749526
226,2,56422,0.126798574669979,0.164558490949026,0.441496197547506
227,2,57715,0.130184755959032,0.164007605614899,0.427861034422458
228,2,59046,0.0947813553902265,0.164907173147536,0.565822571118398
229,2,59191,0.106203056328479,0.163942253844925,0.517530427961954
230,2,59383,0.115448818546582,0.163971821297696,0.481848898511571
231,2,59477,0.0848394759154725,0.166494595840922,0.610676096640907
233,2,60471,0.0125177545675805,0.164306564159291,0.93931479006367
234,2,60478,0.0189783778530478,0.164492308849154,0.908213121005446
235,2,60786,0.0366197687113446,0.164213368961787,0.823663600788086
236,2,61035,0.0662764186103438,0.164175198819887,0.686682741484638
237,2,61071,0.0579584920705513,0.163439046082985,0.723087248489341
238,2,61675,0.0138669549650632,0.163937105943559,0.932637651544557
240,2,62939,0.0757951722301506,0.163605662995816,0.643449436277728
241,2,63527,0.110896795765882,0.16416362669684,0.499783919187056
242,2,63857,0.109650849142272,0.164204234275637,0.504716025745814
243,2,65527,-0.0397218101329503,0.16375256938501,0.808477747279664
247,2,67976,0.0250344114780372,0.166119664244758,0.880297604387492
250,2,72389,0.156212854663677,0.164891052681462,0.344098285300503
251,2,72392,0.0239892317969805,0.166218280219477,0.885327250057101
252,2,73646,0.159770250546091,0.162593064057067,0.326458246114233
253,2,74564,0.227491448567031,0.162043857616696,0.161231298459073
254,2,74739,0.291212490421894,0.162291423869069,0.0736080732499657
257,2,80873,0.385149800678185,0.162128016770251,0.0180542143810058
258,2,81501,0.412049196677671,0.161913085842538,0.011356605722253
259,2,83526,0.388832399549832,0.161820139335449,0.0167825901524404
260,2,83845,0.454065592980671,0.161494902484409,0.00520425783232851
263,2,84447,0.437722327359765,0.163728811503651,0.00785608955133898
264,2,87391,0.465980231861798,0.16066917436984,0.00396224684045908
265,2,87562,0.477766530184011,0.160987606069688,0.00320485908261403
266,2,87849,0.473303101535609,0.161009327381277,0.00350277616469262
267,2,87878,0.460460391852495,0.16182310541995,0.00469365713325814
269,2,89785,0.417298601480414,0.162172790371141,0.0104847857499189
272,2,93721,0.381707590503714,0.161922826180916,0.0189515213621784
273,2,93952,0.334652745639279,0.161747817375734,0.0392755698504727
274,2,95085,0.47458027485364,0.160983056641424,0.00341109689100308
276,2,107124,0.515149451166783,0.160711617732829,0.00147165558923943
277,2,111645,0.631637313661867,0.159636603382228,9.18721299739777e-05
278,2,111916,0.581293531873886,0.160569123619943,0.000337423517846489
279,2,111931,0.594340887030497,0.160688606642832,0.000251209220718918
280,2,111999,0.623167179888883,0.159778336578024,0.000115063569296703
281,2,114528,0.550353937091464,0.16148851579488,0.00072994937621695
282,2,116024,0.632078203402741,0.1610373886589,0.000104259408566319
286,2,120090,0.369297607821962,0.162681053275509,0.0238056104430271
287,2,120291,0.398831983506666,0.164373055005805,0.0157504128929352
288,2,120726,0.366710356598952,0.16362049522156,0.0256325681270197
289,2,121716,0.437760872120932,0.162935890940694,0.00755733698519538
290,2,123100,0.334168919947287,0.163857952440481,0.0421562296559844
291,2,124677,0.231734116791506,0.164130594627672,0.15886363945644
293,2,127887,0.234904398246386,0.16524956307321,0.156050533205815
294,2,128935,0.208843128565562,0.165191642693472,0.206975315664854
295,2,129053,0.268898260235655,0.165451318576058,0.105003666000978
296,2,130040,0.247951587911358,0.166560778919043,0.137470964481911
297,2,130976,0.188800944127628,0.165416915697999,0.254492077607877
298,2,132199,0.241064391466894,0.165994824098686,0.147323004636409
299,2,133355,0.223386133893359,0.16719396623095,0.182380624934803
300,2,133435,0.226825881126399,0.167543994721655,0.176657139917665
302,2,135183,0.252774286266146,0.167532086985316,0.132241529624147
303,2,135402,0.279817418436615,0.167384781417974,0.0954693142394758
304,2,135898,0.340809856684014,0.167960573455871,0.0431974625996546
305,2,135912,0.331229073213018,0.168140331572309,0.0496247599620118
306,2,135925,0.338849815424011,0.167327053915924,0.0436118923353063
307,2,136002,0.292731510257114,0.167446970014108,0.0812980050766399
308,2,136173,0.286118144203688,0.168674001989306,0.0907146878748303
310,2,138318,0.323102245834668,0.172978534090061,0.062607896201101
311,2,138695,0.313112452116376,0.170037176154284,0.0663966451327679
312,2,138818,0.29162397347345,0.169830770682336,0.0868298804414649
313,2,139728,0.292587355179524,0.169519055935404,0.0852251293207335
314,2,140174,0.280247932506599,0.16957810672903,0.099297612341692
315,2,140863,0.220028614734997,0.16976053496435,0.195783758435884
316,2,141152,0.267209739535307,0.170049628024652,0.116994156154502
317,2,141292,0.257539542815296,0.1688609323749,0.128115188041783
318,2,141545,0.308784383045463,0.169446486930125,0.0692535826058108
322,2,146723,0.342182427825994,0.168955816341982,0.0435909749767395
323,2,147946,0.339812952597812,0.170534832226121,0.0470715487406785
326,2,151397,0.331253057712636,0.171013541296727,0.0535430670820093
327,2,153035,0.324900124145235,0.169166889855855,0.055588826670971
328,2,153228,0.273866768508437,0.170667937316192,0.109459337614754
329,2,153455,0.270252033593536,0.171981644255632,0.116985523670936
331,2,153815,0.297192680023624,0.171190738597155,0.0834306304730453
332,2,154160,0.299638063474955,0.16936943011696,0.0777340965044944
333,2,154235,0.272286586950862,0.171205101161073,0.112637182585952
335,2,159870,0.28854557018783,0.166772181500641,0.0844724691007966
336,2,161229,0.338964121992696,0.169088696765545,0.0457634672321759
339,2,162696,0.424539486332068,0.167802232106076,0.011840557272473
340,2,163284,0.387537657702281,0.165794936725363,0.0199740112706466
341,2,164166,0.299998413369453,0.167866671273767,0.0747754722237605
342,2,165270,0.29969737946129,0.16644367534073,0.0726204788487465
343,2,165675,0.282968737857604,0.169301012699611,0.0955300333170392
346,2,168062,0.227578909660709,0.168006198257085,0.176415724294783
347,2,168518,0.174718873871472,0.167219444340167,0.296808263987814
348,2,168980,0.246625054556433,0.166882859349145,0.140344043316955
349,2,169651,0.240713759492485,0.166987052274275,0.150326737835143
352,2,170725,0.351774264507727,0.16672796432234,0.0355729470258586
353,2,171254,0.426936264429498,0.16650401556438,0.0107569944283041
354,2,172242,0.329647712182876,0.165131524127665,0.0466718794870383
355,2,173254,0.222505217424416,0.164362398390122,0.176682991892916
356,2,173340,0.246866896938939,0.16424382166824,0.133719872829725
357,2,173385,0.232061682575729,0.16445713128459,0.159102602568851
358,2,173973,0.256870465227677,0.163912995901727,0.117983837327268
360,2,177341,0.301073311588794,0.163136614126055,0.0657979344859079
361,2,180314,0.2142650057961,0.163579702609863,0.191098090309982
362,2,180339,0.210452437902681,0.1640089616491,0.200272050576177
363,2,182758,0.245339423469381,0.163280147479698,0.133844671379568
364,2,183619,0.182952922690273,0.164157937731723,0.265825830905033
367,2,187176,0.0859964897729657,0.165278414930293,0.603171679984166
368,2,191066,0.13281611325626,0.166427726731926,0.425383350784127
371,2,191599,0.0964186390947939,0.164189522479998,0.55741800565625
373,2,191763,0.0638533998486912,0.164885277504691,0.698797436428819
374,2,191959,0.0697746989003104,0.164475978790078,0.67166068810542
376,2,195759,0.268144352905433,0.165315623578701,0.105692988617491
377,2,196912,0.214450806203556,0.162847124612905,0.188731695651647
379,2,198110,0.23150980882945,0.163762013798042,0.158332249829432
381,2,198805,0.214714008436009,0.164535897689644,0.192753917101303
382,2,198891,0.234305499044114,0.163171714409499,0.151903733311942
383,2,199248,0.218379200955619,0.163608965669101,0.182814150485837
384,2,201782,0.151927819065612,0.163620058069464,0.353761846538348
385,2,203285,0.29155239169012,0.162445133745293,0.0735450396180074
386,2,203783,0.20447250824165,0.162469155962732,0.209031415904765
387,2,204179,0.208305359627959,0.16285028769361,0.201694339516686
388,2,205406,0.118053357284771,0.164784555662918,0.474211704854511
389,2,205834,0.140957753154696,0.163942916739911,0.390484062009908
391,2,207192,0.136289953833573,0.163800485110257,0.40594406246157
392,2,207561,0.109703406042689,0.163131841352704,0.501716138392299
393,2,208682,0.0517255139062681,0.162938436200367,0.751086567192042
394,2,210102,0.050710485131046,0.163360257821719,0.756423882044971
396,2,214801,0.0482131022573308,0.16335462354821,0.768057554290232
397,2,215016,0.0218019721880995,0.163277436491397,0.893852576021494
398,2,218876,-0.13223077294344,0.164819444934738,0.422932787733114
399,2,227511,-0.116421456296145,0.166021673765678,0.483613692366546
400,2,230378,-0.0712426396692211,0.163999779083741,0.664258381611355
401,2,231943,-0.0778084985355145,0.164461797190812,0.63642721383464
402,2,232156,-0.104559726969672,0.164352299889671,0.525063127904413
403,2,232789,-0.062676453735581,0.163830230168089,0.702269208284474
404,2,238524,-0.0314287180595181,0.164086266400705,0.848214413804473
405,2,241518,-0.111791863571029,0.165412384329616,0.499586443398862
406,2,250396,-0.217182038251703,0.163984106140864,0.186224048670991
407,2,250466,-0.226453039588271,0.163890364453131,0.167926931377103
408,2,252305,-0.181929961330201,0.164483778163921,0.269451049554559
409,2,254571,-0.106408587109837,0.166986770334602,0.524389627596283
410,2,254742,-0.133903736684258,0.166779702415151,0.422585547708907
411,2,254908,-0.142725929921075,0.168035405930997,0.396245486287114
413,2,255862,-0.15126933280087,0.166999812935077,0.365656699405744
414,2,255975,-0.152247616880387,0.166392954679406,0.360822327719567
415,2,258311,-0.308585740143946,0.163014030311093,0.0591754567922501
416,2,259284,-0.238233116793231,0.16390127663696,0.146968987517606
417,2,266330,-0.16374298455449,0.164867676904996,0.32130341170422
418,2,267100,-0.161257304541831,0.164862567120285,0.328679039231402
419,2,268086,-0.169851108133704,0.164850170014251,0.303557607936698
420,2,274614,-0.084992975155923,0.16403242661573,0.604680031631518
421,2,274729,-0.12966622931958,0.164847921492898,0.432054962622175
422,2,275746,-0.0305981396398706,0.164912257834541,0.852910555474972
423,2,277029,-0.0330591794955062,0.164144479560615,0.84049952647037
424,2,277741,-0.0575620298428166,0.164189773787644,0.72611084394055
425,2,278218,-0.0759764971991268,0.16387186298005,0.643196042342838
426,2,278379,-0.0492720709995824,0.167957921451713,0.769419679480353
427,2,279910,-0.0988460968461042,0.163779712229274,0.546543255219507
429,2,283431,-0.104697605971959,0.166170732531471,0.529062658499732
430,2,283573,-0.0841326582552756,0.164208657767828,0.608724990016962
431,2,286762,-0.134156674485252,0.164535319216412,0.415412043616327
432,2,287187,-0.181203650684599,0.163637781819629,0.268898325667394
433,2,288379,-0.13848076975379,0.162512451154329,0.394722977637758
434,2,294941,-0.00862706234287125,0.162776176705294,0.957762254899373
439,2,297610,-0.171940266970158,0.163344558758178,0.293233733469966
441,2,299680,0.0812039664286935,0.163039613880254,0.618749928632437
442,2,299708,0.128295359914571,0.163298196610463,0.432599104736228
443,2,299759,0.093417831107603,0.162811251500573,0.566482108603586
444,2,300111,0.0499105214937962,0.16400373465364,0.761059228172331
446,2,301710,0.0807039868243509,0.162874206409224,0.620556327530018
447,2,303446,0.12103710037327,0.163830489671121,0.460522591744851
448,2,303854,0.135817778812327,0.163829135675555,0.407652785428488
449,2,304472,0.0972913546379248,0.162520326909037,0.549796150106701
450,2,304691,0.100897884777793,0.165149822735012,0.541627468067526
451,2,308097,0.238662694293686,0.163001206239043,0.144035413544585
453,2,309402,0.0802773959079455,0.162444514627919,0.621483979326868
454,2,310030,0.0816996799070693,0.163355799636489,0.617292830634808
455,2,310113,0.0806344005206112,0.162901310747623,0.620915647098393
456,2,310972,0.111347783506525,0.163097653348281,0.495240269663879
457,2,312659,-0.0662859107650487,0.162533864527485,0.683646964297641
460,2,318265,-0.270885001277411,0.164052542837762,0.0995852472533712
461,2,318379,-0.293343272872512,0.164433225491783,0.0752880848278655
462,2,321266,-0.274778351737439,0.163414090258748,0.0935531755709057
463,2,322957,-0.32309705138831,0.161690890907399,0.0464574471943294
464,2,325221,-0.233351326903376,0.163022990195202,0.153199958357321
465,2,332691,-0.109188399296907,0.16505847410224,0.508714650327331
466,2,333006,-0.190611285003529,0.164523887867132,0.247417548514781
468,2,335046,-0.119604850389411,0.163060410940555,0.463740233315378
469,2,335049,-0.135524994193763,0.163719747866478,0.408350700256768
470,2,335995,-0.2081960245662,0.162575483189236,0.201170954377542
471,2,336060,-0.210573110653022,0.162346863342493,0.195458734064032
472,2,338292,-0.22491139023683,0.162282104553239,0.16664362689088
473,2,339568,-0.244378656022966,0.162448232200727,0.133385980245523
474,2,340466,-0.255229641758513,0.163816858358575,0.120124997079447
478,2,348480,-0.0581247232895702,0.162696173111403,0.721111171865287
479,2,350086,-0.136230830218365,0.162571650108792,0.402612274445524
480,2,351083,-0.157148022605857,0.164624044843287,0.340439670043082
481,2,351335,-0.141139485691358,0.162810346826328,0.386588379606795
482,2,351417,-0.111067256972374,0.162850575831301,0.495673913260481
483,2,351450,-0.226526243364749,0.162692021141925,0.164689162069788
484,2,352302,-0.0942099026579867,0.164350200978531,0.566856270580154
485,2,352469,-0.112632780907416,0.162653572766289,0.489097252367246
486,2,352562,-0.11664022316549,0.163311273020131,0.475562976300505
487,2,352944,-0.126634304608973,0.162818388333923,0.437229019434053
490,2,355266,-0.126190310796486,0.162819364866684,0.438839263030084
491,2,358277,-0.151839702125124,0.162783070931257,0.351574578357567
492,2,358926,-0.170264112273657,0.162971615291263,0.296854793219027
493,2,358948,-0.179171690999099,0.162996361519381,0.27241366374536
494,2,359515,-0.152845504458744,0.162826796493064,0.348526656250436
495,2,363190,-0.135994661631677,0.164465979891011,0.408860105911705
496,2,363588,-0.151149838493061,0.165078751005306,0.360489915195133
497,2,363888,-0.145693994631853,0.16367275153734,0.373989323535363
498,2,363954,-0.0942709254127795,0.163128144764974,0.563703513818445
499,2,364199,-0.113130614959431,0.162872294011593,0.487764765034825
501,2,365981,-0.1814430316625,0.165988913837776,0.275093840563673
502,2,366047,-0.126122553881941,0.163137039769149,0.439975822711231
503,2,366936,-0.0955454083230855,0.165075745139693,0.563095017846541
504,2,369530,-0.155911909789556,0.162792780690916,0.338853215511859
506,2,369931,-0.117948509853889,0.164002265117452,0.472500732485917
507,2,371033,-0.201215469761983,0.163335933374118,0.218801989556753
508,2,372919,-0.0895002048039076,0.162910068983,0.583089240913841
509,2,373518,-0.0579263200993038,0.162857975357788,0.722288101070144
510,2,376157,-0.109583804748939,0.163142416746998,0.502209975972154
511,2,376172,-0.109589411877161,0.164323185917673,0.505262831220599
514,2,381433,0.0807787754369909,0.164251654184693,0.623167219588889
515,2,381922,0.0889664682883959,0.165516363430461,0.591255021026892
516,2,382146,0.117021010409927,0.162974051079377,0.473210877550574
517,2,384206,0.150782622530864,0.163403757028924,0.356762012788804
518,2,384955,0.100626845976327,0.163148416503361,0.53777675742327
520,2,387301,0.0835877187691149,0.164006895830331,0.610608307720479
521,2,388313,0.103768075023312,0.162999480275915,0.524787602134624
524,2,390138,0.0522241478068265,0.163577100486789,0.749715784911971
525,2,391233,0.186558315897554,0.164210025505155,0.25668718820274
530,2,395606,-0.170284030304255,0.163303881148095,0.297780778896129
531,2,395726,-0.18469383814706,0.163199628188744,0.258526675612079
532,2,395853,-0.191547350238894,0.163643760674717,0.24258368705626
533,2,396484,-0.139515811996065,0.163067317393649,0.392814969805644
534,2,396705,-0.169319969172584,0.162908438680098,0.299350268876454
535,2,398759,-0.162940750232782,0.164262664865883,0.321900181258172
536,2,400386,-0.158315422297235,0.163356218395507,0.333137735954303
537,2,400847,-0.150343781225912,0.163226717358352,0.357641165603856
538,2,401130,-0.13504322944907,0.164763597539582,0.412986882424807
539,2,401143,-0.134061621932128,0.164438636196496,0.415468416527305
540,2,401979,-0.0428302715486029,0.164475645486341,0.79470325973317
541,2,403598,-0.0489661133962925,0.163599478968203,0.764883614960969
542,2,404844,-0.0380773967794826,0.165435580703663,0.818097271476538
543,2,405100,-0.0637608759265584,0.163898400175402,0.697490853838999
548,2,406181,-0.0745059179196872,0.163991734865185,0.649872519873356
549,2,406688,-0.0264890112613813,0.163086929469036,0.871065969588487
550,2,407621,-0.10672189524487,0.164332497967152,0.516485009843018
551,2,409016,-0.119616073941738,0.165955272071809,0.471526254226583
552,2,410647,-0.172411691196219,0.163399219022888,0.292075544200781
554,2,419803,-0.243370171431027,0.16429595157669,0.139420993513686
555,2,419943,-0.192490952654444,0.165461808927331,0.24547095257261
556,2,422349,-0.264533355695134,0.163138892371207,0.105798478279147
557,2,425467,-0.217709240010599,0.162745523427506,0.181846314550387
560,2,429095,-0.216190976262563,0.163719823871421,0.187525775705752
561,2,431266,-0.130810725533766,0.164065429262611,0.42580797645227
562,2,431446,-0.125437962036602,0.164741100059192,0.446911740751493
563,2,432524,-0.0219143073545732,0.163289037702461,0.893316460433272
564,2,434090,-0.101100645956204,0.164709930997477,0.539736056439964
565,2,441927,-0.172595635723079,0.16277474313217,0.289717508418978
566,2,446471,-0.261037955138798,0.164446503925829,0.113323457801972
567,2,449325,-0.324285275322464,0.163156821715831,0.0476317936296277
569,2,450017,-0.368592011880747,0.161973771585718,0.023467039417525
570,2,451779,-0.477906366013306,0.161778749630287,0.00334642648125257
571,2,451784,-0.474625369574404,0.162403727923807,0.00369606103455883
572,2,453525,-0.481079756485822,0.162402032785203,0.00326067342671392
573,2,453768,-0.523013639301498,0.162254555943279,0.00138477856972649
574,2,454027,-0.485700730807,0.161887716512551,0.00288946093260886
575,2,455029,-0.503391697059886,0.161822204025362,0.00201793809427189
576,2,455247,-0.540527160102759,0.160944328022098,0.000869250890791623
579,2,455756,-0.357583614909001,0.174615581774368,0.0413158694529455
580,2,457024,-0.520861812960687,0.162346840189302,0.00145731646554915
581,2,457298,-0.543846356866707,0.162616671984204,0.000913299898014722
582,2,460202,-0.561544208596792,0.1628273307995,0.000631377649760559
586,2,464424,-0.544781579057232,0.162117552585866,0.000863365006986122
587,2,465824,-0.415485350220274,0.164832427079048,0.0121538384559986
588,2,470145,-0.410090154164953,0.162479247999956,0.0120423540340239
589,2,470686,-0.357455505481076,0.162730963519427,0.0286983947881421
590,2,471144,-0.37171503890184,0.16292553824035,0.0231136345203734
591,2,471830,-0.358622663056358,0.162538465005795,0.0280003929677546
592,2,472403,-0.370928605680584,0.162607357591385,0.0231358789117525
593,2,473668,-0.360850245974017,0.163759231802142,0.0282018644008968
