SNP,Chr,Pos,Effect,SE,SNA4_VAC8_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
247,2,67976,-0.080157546588127,0.0630654519245344,0.204557913478037
250,2,72389,-0.0588795736237845,0.0627415749938419,0.348656958353641
251,2,72392,-0.0442673846114586,0.0632030504190291,0.484139214848438
252,2,73646,-0.0444486463947545,0.0619050778688662,0.473224232290694
253,2,74564,-0.0494462395665864,0.0617725899915332,0.423985032187573
254,2,74739,-0.0373444314623525,0.0620000705494097,0.5473419622469
257,2,80873,0.0417400321751526,0.0621402198485472,0.502209473772742
258,2,81501,0.03294501008748,0.0621448266370181,0.596353164282365
259,2,83526,0.0314173112350808,0.0620505908315217,0.612949722383498
260,2,83845,0.0322508445463006,0.062108394676106,0.603899918808612
263,2,84447,0.0309309826960159,0.0629038468085453,0.623224002383367
264,2,87391,0.0536417751180148,0.0617918312149955,0.385926832384886
265,2,87562,0.070175236484897,0.0619017119452335,0.257708262896901
266,2,87849,0.0607538173898998,0.0619240499226316,0.327214305249586
267,2,87878,0.0837803060501345,0.0621150239570316,0.178268104083008
269,2,89785,0.100134433621487,0.0620533655666759,0.107489828647706
272,2,93721,0.0302860976574635,0.0620728194238246,0.625914802926495
273,2,93952,0.0529313531107869,0.0618520075421442,0.392703176450063
274,2,95085,0.0247140835511532,0.0619885933428831,0.69036445783977
276,2,107124,0.0740291491463227,0.0619081324194536,0.232581006375879
277,2,111645,0.0331773557524158,0.0620479955825901,0.593190687490509
278,2,111916,0.0463807384950781,0.0621704420133807,0.456148483367584
279,2,111931,0.0386651370205418,0.0622805818196768,0.53511757254012
280,2,111999,0.039401189017448,0.0620553732106453,0.525881489783796
281,2,114528,0.0360599253439538,0.0624186044310486,0.563827441604752
282,2,116024,0.0602686190678548,0.0625143448055877,0.335667474650437
286,2,120090,0.0644421493849604,0.0622549547904135,0.301315464298832
287,2,120291,0.0684520301207935,0.0629570453988316,0.277654262337312
288,2,120726,0.055722696632146,0.0626278402686457,0.374209726964298
289,2,121716,0.0252214697583062,0.0626124292706084,0.687325299703782
290,2,123100,0.0193698741492727,0.0627047333787276,0.757575195295985
291,2,124677,0.0189241701731792,0.062618717887064,0.762667925636231
293,2,127887,0.0324389078790954,0.063032559460869,0.607128539784299
294,2,128935,0.0394675308903071,0.0629615590142385,0.531161948282067
295,2,129053,0.0198856344797572,0.0631794888469679,0.753138752985898
296,2,130040,0.0547738522646867,0.063507145723059,0.389007174334094
297,2,130976,0.0350368631258747,0.0630286201210235,0.578639473790897
298,2,132199,0.0212313915404809,0.0633383762181434,0.737668952667023
299,2,133355,0.0135831060026297,0.0637728829433093,0.831456248301659
300,2,133435,0.00197392088668991,0.0639147121227373,0.975379766715897
302,2,135183,-0.0213392087717653,0.0639401113455986,0.738775859564591
303,2,135402,-0.030331744252134,0.0639201540026489,0.635418618377939
304,2,135898,-0.0636487314983336,0.064190306931213,0.322089942830593
305,2,135912,-0.0673263980958513,0.0642272308130705,0.295239153857243
306,2,135925,-0.0799297925688529,0.0638942486142334,0.211773870862917
307,2,136002,-0.0784108343071289,0.0638515646004355,0.220258602066083
308,2,136173,-0.0593329001614058,0.0643630849382511,0.357238125494083
310,2,138318,-0.0614893991863639,0.0660607643333261,0.352592836629604
311,2,138695,-0.0665636890591874,0.0649115418553142,0.305852008236497
312,2,138818,-0.0743095249715291,0.0647682901622946,0.25202913240209
313,2,139728,-0.0748135799869811,0.0646500956591578,0.24797000938625
314,2,140174,-0.0992318925328082,0.0645569167567825,0.125159130508144
315,2,140863,-0.0671749786477464,0.0646476141441834,0.299472000483917
316,2,141152,-0.0837582121008565,0.0647755666197476,0.196838480111704
317,2,141292,-0.0967307618465855,0.0642560144143795,0.133116482801589
318,2,141545,-0.0770640210010514,0.0646459605140904,0.234025409485254
322,2,146723,-0.0271160461785256,0.064643009803752,0.675125091422671
323,2,147946,-0.045757154611286,0.0652059535428143,0.483308219149937
326,2,151397,-0.0782684683026358,0.065281765457678,0.231358171777689
327,2,153035,-0.0337618714337121,0.0646774828031976,0.601995295741862
328,2,153228,-0.0391261203229027,0.0651412935179845,0.548468763772606
329,2,153455,-0.0216344952583927,0.0656563917384558,0.741965005603129
331,2,153815,-0.0158256835102377,0.0654091230617316,0.808960039888176
332,2,154160,-0.0422426863999334,0.0646900841239392,0.514180723349582
333,2,154235,-0.025817821387527,0.0653610701320356,0.693079215668716
335,2,159870,-0.0698362521770891,0.0636158352900303,0.273048390444652
336,2,161229,-0.0242936767491427,0.0646895196488438,0.707482459131332
339,2,162696,0.0327182885988971,0.064400500174955,0.611739787770618
340,2,163284,0.0530024122297202,0.0635077087380087,0.404517348886121
341,2,164166,0.0691471313262055,0.0640549429422134,0.28110316617993
342,2,165270,0.0220047091043635,0.0636102329834099,0.72960114792294
343,2,165675,0.042184474885571,0.064633453184664,0.514392267735369
346,2,168062,0.0397786242752561,0.0640563259567961,0.535004023578546
347,2,168518,0.0415623691897252,0.0636859253051524,0.514429487946739
348,2,168980,0.0320376281050734,0.0636712508209318,0.615156745575113
349,2,169651,0.0122114572267621,0.0637210186479352,0.848134869102171
352,2,170725,0.00230876488211851,0.0638376486104076,0.971170283059037
353,2,171254,-0.0569362811324702,0.0638692224679507,0.373294495089215
354,2,172242,0.0288716474992415,0.0631665577468623,0.647900641664617
355,2,173254,-0.016302135549532,0.0626950576592274,0.79499789120655
356,2,173340,-0.0275904108362724,0.0626762727481682,0.660058030192959
357,2,173385,-0.0132528098615363,0.0627472465959191,0.832845735014584
358,2,173973,-0.0249324251746146,0.0625704411367145,0.690524891550585
360,2,177341,-0.0695446589044002,0.062261337703555,0.264762623379678
361,2,180314,-0.0546361751003245,0.062324391081222,0.381277329772138
362,2,180339,-0.0530759091797083,0.0624859995186904,0.39623175435756
363,2,182758,-0.0190641108175975,0.062317241879158,0.759845645748892
364,2,183619,-0.0112877448301964,0.0625680468435713,0.85693619257467
367,2,187176,-0.0733980722726039,0.0627901730165636,0.243215748848371
368,2,191066,-0.036194331472239,0.0633525942534095,0.568149223109865
371,2,191599,-0.0753757602815046,0.0623747783508032,0.227689511433974
373,2,191763,-0.0603359610022154,0.0626689850147298,0.336320863822911
374,2,191959,-0.0887953710631357,0.0624194375645038,0.155746913878001
376,2,195759,-0.0149452935830824,0.0631305884139967,0.81299879047552
377,2,196912,0.0244913676248674,0.0621007156425644,0.693537621662326
379,2,198110,0.00900081183615087,0.0624847930016382,0.885544735931008
381,2,198805,0.0284401985795625,0.0627375175533461,0.650596551283944
382,2,198891,0.0179169576752499,0.062259645495361,0.773685538204434
383,2,199248,-0.00113531657442592,0.0624091232512779,0.985496348238021
384,2,201782,0.0285904050760398,0.0623138826571678,0.646650990732208
385,2,203285,0.00964155046878537,0.0620886776224481,0.876683997133518
386,2,203783,0.00928991747632038,0.0619551263932834,0.88089293059597
387,2,204179,0.026075190405557,0.0620915100901087,0.674779103992363
388,2,205406,0.0474897763850753,0.0626941939329411,0.449265974660278
389,2,205834,0.0365735591120465,0.0624142574344543,0.558262858130432
391,2,207192,0.0294806230147588,0.0623664792217815,0.636719485490214
392,2,207561,0.0405722910587559,0.0620729096897842,0.513780154430279
393,2,208682,0.0323654354565057,0.0619820394385471,0.601876410627187
394,2,210102,0.0535969215658252,0.0621006216547959,0.388687291047736
396,2,214801,0.067785342499395,0.0620583641915276,0.275453301827311
397,2,215016,0.0589104127785542,0.0620485086342184,0.343053979833141
398,2,218876,-0.00536680951667839,0.0627693350154299,0.931911970563105
399,2,227511,-0.00814418291118935,0.0632127755323722,0.897559518322471
400,2,230378,-0.0121682315987111,0.0624142757897001,0.845537119545918
401,2,231943,-0.0217606450423874,0.0625858745558977,0.728278284997922
402,2,232156,0.00266552998261482,0.0625707703484917,0.966044287809919
403,2,232789,-0.019875442934904,0.0623403930140103,0.750050614982739
404,2,238524,-0.0425254954595366,0.0623960721719019,0.495975972653328
405,2,241518,-0.0291673716609814,0.0629600161567126,0.643457644687952
406,2,250396,-0.071140371799338,0.0624351141387854,0.255296907439022
407,2,250466,-0.0524942849139239,0.0624652796487885,0.401266773460951
408,2,252305,-0.0606121440278281,0.0626104158315474,0.333665200474411
409,2,254571,-0.0708187726187626,0.0634621855295495,0.265215094874661
410,2,254742,-0.0648717439432643,0.0634227017127749,0.307080457022458
411,2,254908,-0.0732532688176091,0.0638829263973947,0.252290581469354
413,2,255862,-0.0877879138501165,0.063444433735482,0.167325375916124
414,2,255975,-0.0596627654212436,0.0633069875834731,0.346614139393119
415,2,258311,-0.0580663117753203,0.0622632619953573,0.351667322424252
416,2,259284,-0.0849339713635654,0.0623862550370654,0.174248946464088
417,2,266330,-0.094507824886313,0.0626170584090829,0.132117068804268
418,2,267100,-0.0918960907731723,0.0626234772201069,0.143147236034658
419,2,268086,-0.106891700914094,0.0625606149706664,0.0884022073626419
420,2,274614,-0.0944664340927917,0.0622343364130512,0.129930871362983
421,2,274729,-0.0943388286692352,0.0625774938449798,0.13256361471559
422,2,275746,-0.0978928069427675,0.0625345280384718,0.11838042089398
423,2,277029,-0.11168839264639,0.0621760747557246,0.073297861672078
424,2,277741,-0.0954850853984496,0.0622771035755382,0.126115060702434
425,2,278218,-0.0958394023799357,0.0621623263720175,0.124027805589096
426,2,278379,-0.0943473511682091,0.0637172266248509,0.139573265972047
427,2,279910,-0.108335208368336,0.0620821693465094,0.0818499538171104
429,2,283431,-0.112304659258339,0.0629795159462963,0.0754139479823311
430,2,283573,-0.118592263413774,0.0621841312256032,0.057317230571801
431,2,286762,-0.0861039834309137,0.0624958481166055,0.169151657807234
432,2,287187,-0.0532115847900149,0.0623069339801083,0.393671151482166
433,2,288379,-0.00166250951473035,0.061898540085352,0.978587673333242
434,2,294941,-0.100964784715761,0.061702063124494,0.102662273272685
439,2,297610,-0.086457189416557,0.062078799966112,0.164586851751953
441,2,299680,-0.0569089898135856,0.061983450746386,0.359176650884341
442,2,299708,-0.0523054624645241,0.062125965462768,0.400399421228745
443,2,299759,-0.0482737105025009,0.0619243317453657,0.43617244443674
444,2,300111,-0.0351989806567339,0.0623825241872945,0.572946238345865
446,2,301710,-0.0462661762626258,0.0619453065145453,0.455628630467773
447,2,303446,0.00329449335012935,0.0623844732536199,0.957913557815804
448,2,303854,-0.0128866802654411,0.0623929133012461,0.836487600344769
449,2,304472,-0.0201164207041039,0.0618601521849192,0.745228486177348
450,2,304691,-0.0195939984092917,0.0628631071494358,0.755457760229645
451,2,308097,0.0443013014816487,0.0621643510377269,0.47653437850451
453,2,309402,0.0443310214949303,0.0617855302336377,0.473541121475964
454,2,310030,0.0121840124316236,0.0621745642335525,0.844750647622817
455,2,310113,0.0276653791191199,0.0619870185252278,0.655647531734046
456,2,310972,-0.0120539800878179,0.0620953467258335,0.846193186692715
457,2,312659,-0.0200285204172974,0.0618485684115336,0.74625731293066
460,2,318265,-0.106308862640519,0.062405645646071,0.0893521177489394
461,2,318379,-0.0846813810237829,0.0626854622347677,0.177594818360572
462,2,321266,-0.0959044419807657,0.062217581502106,0.124106550584825
463,2,322957,-0.0839795013411577,0.0617077457802845,0.174406158840889
464,2,325221,-0.0559604472070913,0.0621377101339714,0.368421652123596
465,2,332691,-0.0772621229935571,0.0627080103939512,0.218734266422015
466,2,333006,-0.0566758820767951,0.0626466996489285,0.366246324007398
468,2,335046,-0.0683971789892308,0.0619839867420578,0.270576812061262
469,2,335049,-0.0824147811766916,0.0622003604959101,0.186031886383246
470,2,335995,-0.0806990564009358,0.0618535967235308,0.192852269897873
471,2,336060,-0.0733335121088308,0.0617959156070617,0.236142097387654
472,2,338292,-0.0804278857550263,0.0617670002101265,0.193725236725534
473,2,339568,-0.0987729882667562,0.0617851635743047,0.110792558890064
474,2,340466,-0.125835306635009,0.0621856734622028,0.0437703823032126
478,2,348480,-0.183081684469529,0.0611445283238421,0.00294532033041976
479,2,350086,-0.174324467067314,0.0612199467747941,0.00466413577783152
480,2,351083,-0.133906040855152,0.0623130244953013,0.0323198687238532
481,2,351335,-0.15453147128918,0.0614664452482117,0.0123786132466931
482,2,351417,-0.170650320813286,0.0613356454587902,0.00568865793315607
483,2,351450,-0.15041576337453,0.0615546812552775,0.015030159671991
484,2,352302,-0.182305670737446,0.0618063642368232,0.00339377943098606
485,2,352469,-0.174476453942111,0.061230551558683,0.00463573332255186
486,2,352562,-0.162351374202527,0.0615805564490443,0.00874896326142325
487,2,352944,-0.158736125698984,0.0614262046015791,0.0101622240773892
490,2,355266,-0.152147977758685,0.0614734148857917,0.0137917984530999
491,2,358277,-0.15233231821648,0.0614819942809197,0.0136914665551341
492,2,358926,-0.157561108752259,0.0615367475920223,0.0108694585980576
493,2,358948,-0.150954154655209,0.0616034907114519,0.0147538660291056
494,2,359515,-0.14612440640961,0.0615424345760729,0.0181131312442041
495,2,363190,-0.137141728592997,0.0622121727926864,0.0281395457820773
496,2,363588,-0.099051845429997,0.0626646684204669,0.114850239515705
497,2,363888,-0.113904136916408,0.0620509268297622,0.0672496281923611
498,2,363954,-0.106836969173517,0.0618377637602155,0.0849170267422339
499,2,364199,-0.107243655367102,0.0617510424195398,0.0833107282555869
501,2,365981,-0.124115077177168,0.0629187769361976,0.0493184422812845
502,2,366047,-0.0914459936564263,0.0619342674716204,0.14070100750975
503,2,366936,-0.124942828556143,0.0624872953854252,0.0463212117396169
504,2,369530,-0.0936945621140205,0.0618213187503143,0.130522926966116
506,2,369931,-0.115252516276235,0.0621455877128593,0.064493298828145
507,2,371033,-0.0673061757305248,0.0621787085977189,0.279785537736204
508,2,372919,-0.0775233266616052,0.0618754014058003,0.211073547626613
509,2,373518,-0.0795569861429621,0.0618327935253233,0.199060451080648
510,2,376157,-0.0985868399691868,0.0618923621964488,0.112083080907137
511,2,376172,-0.0994775560060675,0.062338947953448,0.111438812997548
514,2,381433,-0.0575914892710112,0.062443011512167,0.356999548182126
515,2,381922,-0.0404839233860367,0.0629669203025146,0.520680722408336
516,2,382146,-0.0580951947464615,0.0619788598871312,0.349225123219541
517,2,384206,-0.0607153006082642,0.0621651807190072,0.329397932994083
518,2,384955,-0.0584174491349681,0.0620325874299461,0.346979025610891
520,2,387301,-0.0461598688359936,0.0623782580342222,0.459792264342469
521,2,388313,-0.0476278614696721,0.0620041452329257,0.442917583914987
524,2,390138,-0.0447017398305716,0.0622036321512374,0.472840916930035
525,2,391233,-0.056779675303584,0.0625220849521356,0.364416484288543
530,2,395606,-0.0267326858503324,0.0622155286038161,0.667691554090214
531,2,395726,-0.0272130137701022,0.0621921896905049,0.661970539941116
532,2,395853,-0.0318028512064411,0.0623632469823517,0.610397168149106
533,2,396484,-0.0385859097636745,0.0620764975813388,0.534615043105003
534,2,396705,-0.0393747466911959,0.0620450996051057,0.526090661400718
535,2,398759,-0.00431531106250477,0.0625876123709064,0.945069791188799
536,2,400386,-0.000887815253630297,0.0622387050031664,0.988626876043131
537,2,400847,-0.0196520757646621,0.0621726021623631,0.752121768723071
538,2,401130,-0.0106759111464105,0.062748638511066,0.864999285505762
539,2,401143,-0.0267740662784485,0.0626106029978756,0.669182499035758
540,2,401979,-0.0119734455009371,0.0625847892620232,0.848388344440698
541,2,403598,-0.0112933880248466,0.062253643229367,0.856150459836283
542,2,404844,-0.013812223828978,0.062947703374201,0.826446760074466
543,2,405100,0.0018775841542869,0.0623756715124534,0.976003334434059
548,2,406181,0.0187847764767771,0.0624081303222721,0.763592572497287
549,2,406688,0.00357941144212157,0.0620556510771106,0.954035628615716
550,2,407621,0.0181871562285035,0.062557409379355,0.771430505089151
551,2,409016,0.028843487933134,0.0631728101530075,0.648253236322433
552,2,410647,0.0411127972313869,0.0622319579297846,0.509275367429831
554,2,419803,0.0414632763377379,0.0626687948409286,0.508642862649142
555,2,419943,0.0370374211515622,0.0630470146703818,0.557272274553707
556,2,422349,0.0336068090049313,0.0622784639628913,0.589798182985647
557,2,425467,0.0302949412450196,0.0620595392896032,0.625740091029554
560,2,429095,0.0190714664659712,0.0624398544972112,0.76021307288496
561,2,431266,-0.00134887883104079,0.0624820816459929,0.982788603547181
562,2,431446,0.0193790701892833,0.0627260015162486,0.757543373089642
563,2,432524,0.0577357045459162,0.0620560722560199,0.352810382625268
564,2,434090,0.0266573685312012,0.0626885494012413,0.670924439203375
565,2,441927,0.013071646929032,0.0620294912593676,0.833217388868299
566,2,446471,-0.00471301247753561,0.0627933559504798,0.940212743424844
567,2,449325,-0.0294691169572554,0.0624069147552352,0.637069279066222
