SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
168,1,192303,0.127827302762361,0.083637849895166,0.12732299754902
171,1,192795,-0.00544335247705198,0.0696852871113371,0.937782131640714
173,1,194187,0.0159200454142569,0.0697384750878694,0.819559119948587
174,1,194867,0.0231198831047798,0.0696948048966254,0.740289733766301
190,2,8314,-0.0425816777261209,0.0708496543400293,0.548215970238644
194,2,8498,-0.052693333691817,0.0707264952886691,0.456749553430417
195,2,8651,-0.0493261889298062,0.0707996935488374,0.486448703659475
197,2,9812,-0.0308842105194679,0.071250360237647,0.66494507900129
198,2,9932,-0.0593845545999646,0.070918026395258,0.402951761226364
199,2,10135,-0.0568432379482253,0.0706518172091442,0.421618323048127
200,2,11616,-0.0315438277937843,0.0706215526183047,0.655394407464816
201,2,12133,-0.0439673800492913,0.0708837197513262,0.535477148753351
202,2,12194,-0.057134887744051,0.0711316137708857,0.422383598588077
203,2,12359,-0.0557200908779362,0.0709264503522938,0.43262659948785
204,2,13061,-0.0583229510002845,0.0709152929252766,0.41138670245999
205,2,14298,-0.0569602604619985,0.0711425641707606,0.423873096163641
206,2,15222,-0.0500379600697773,0.0718521629096275,0.486635661510606
207,2,17986,-0.0238562359738554,0.0706300940831097,0.735742524765505
208,2,19770,-0.0314642639617277,0.0711101999030501,0.658418759789496
209,2,19836,-0.0400504151111925,0.0709024613117975,0.572523450008624
210,2,19851,-0.039342513405955,0.071111360328669,0.580440972018018
211,2,21595,-0.00755547401135426,0.07084721201312,0.915131498851006
212,2,22385,-0.00575414112247896,0.0709147306847352,0.935375255668212
213,2,23441,0.0126198640708122,0.0716010103370099,0.860196570790098
214,2,24209,0.00187425838846,0.071014494224215,0.97895909609166
215,2,24341,-0.00980702372917952,0.0711806220743355,0.890495536676106
216,2,26815,0.0167228705881343,0.0710916632271388,0.814166854562828
217,2,28209,0.0207838615232898,0.0711125547770832,0.770254096641199
221,2,41245,-0.00983659606638693,0.070846418827593,0.889652643504563
222,2,43214,0.0385679953786538,0.0719677324054991,0.592360485294593
223,2,47104,-0.00978637782042188,0.0699879656947702,0.888874501074929
224,2,50915,0.0463929903287809,0.0706344268115298,0.511734761866947
225,2,55834,0.0448418205973592,0.0703104889768355,0.524037804547317
226,2,56422,0.0415691686458776,0.0704420214065617,0.555488493034289
227,2,57715,0.025931138254166,0.0702308766472104,0.712179881686512
228,2,59046,0.0392750397575214,0.0705688287042921,0.57818797139899
229,2,59191,-0.000809237633397158,0.0701955400248954,0.990808436480768
230,2,59383,0.0055615004148548,0.0702151446433271,0.93691320421397
231,2,59477,0.0104734980943819,0.0712700769731383,0.88325138828553
233,2,60471,0.0250050790128125,0.0702977412296013,0.722275872781893
234,2,60478,0.0245165394785179,0.0703784751582893,0.727782895231706
235,2,60786,0.0286904353958734,0.0702582370794306,0.683259268805345
236,2,61035,0.00717211907774129,0.0702687248186672,0.91876143422949
237,2,61071,0.0300208846088897,0.0699327383136842,0.667979701645367
238,2,61675,0.0411191546431365,0.0701182268358932,0.557964045302267
240,2,62939,0.0377043584707898,0.0700023529662711,0.590491611376842
241,2,63527,0.017588884416123,0.0702877524350616,0.802546477275989
242,2,63857,0.0184501178508826,0.0703034803858028,0.793138915034481
243,2,65527,0.0229277228379655,0.0700679099567745,0.743694358008335
247,2,67976,0.0347738066029332,0.071063807601874,0.62491047033856
250,2,72389,0.0670607993565034,0.0705592970167773,0.342550343698241
251,2,72392,0.051049670897888,0.0710780024418471,0.473096483562349
252,2,73646,0.0191034413704423,0.0696641959750872,0.784074573954468
253,2,74564,0.00790382842712407,0.0695335420684052,0.909564576284414
254,2,74739,0.0121494720851085,0.0697604528425772,0.8618396506883
257,2,80873,0.0146440773927934,0.0699255487827383,0.834238185112997
258,2,81501,0.0127543247081926,0.0699149460586327,0.855352909227027
259,2,83526,0.0117226836700468,0.0698069910972992,0.866734565556546
260,2,83845,0.0203180910223542,0.0698677561628837,0.771369072707983
263,2,84447,0.0680981592908597,0.0706753943351729,0.335939095592024
264,2,87391,0.0402763339420748,0.0695345370586736,0.562804940983893
265,2,87562,0.0489408988197262,0.0696949609958471,0.483007389280208
266,2,87849,0.042648242171747,0.0697000642689216,0.541009459860663
267,2,87878,0.0415124986887865,0.0700018257558155,0.553547343054165
269,2,89785,0.0184600662726065,0.0700376011865287,0.792262254066821
272,2,93721,0.00518369966601361,0.0698324337956749,0.940868986802737
273,2,93952,-0.000782408672925044,0.0696332175510935,0.991041392353643
274,2,95085,0.0388238641891849,0.0696997894810749,0.577869814200585
276,2,107124,0.0818012732764173,0.0696291148897027,0.24086092044013
277,2,111645,0.099392049270841,0.06960905178639,0.154215951097232
278,2,111916,0.0932170771024812,0.0697982164089522,0.182565931753641
279,2,111931,0.0985483186730045,0.0698847658701727,0.159374567929626
280,2,111999,0.106893033210724,0.0695975089322862,0.125464979326729
281,2,114528,0.105959987727698,0.0700047006400676,0.131018955767789
282,2,116024,0.0989731623307332,0.0702011284791445,0.159463994807285
286,2,120090,0.121340963125475,0.0698224101958858,0.0831090982830756
287,2,120291,0.141814636073599,0.0705195379815986,0.0450855674322119
288,2,120726,0.115532659058578,0.0702439371871331,0.100914652115666
289,2,121716,0.0960699145411187,0.0702466380405865,0.172304653521061
290,2,123100,0.100895810802149,0.0703249096916507,0.152255249846891
291,2,124677,0.0806163241969351,0.0703016721302848,0.252274086926424
293,2,127887,0.0644419714012843,0.0708323980262482,0.363558770367582
294,2,128935,0.0766491367055697,0.0707307984511182,0.279248920911855
295,2,129053,0.0724643650703853,0.0709592749967309,0.307854010352515
296,2,130040,0.0458655504838882,0.0714560687933171,0.521373782595244
297,2,130976,0.0583868777263987,0.0708472689866115,0.410426038466426
298,2,132199,0.0335518319470596,0.0712216882075859,0.637867386983584
299,2,133355,0.0349073928477932,0.0717019405464735,0.626673664448243
300,2,133435,0.0466864193077004,0.0718380401488024,0.516189598901448
302,2,135183,0.0322826304206031,0.0719002867689393,0.653713173496151
303,2,135402,0.0335810806080354,0.0718877343770029,0.640693450192967
304,2,135898,0.0130310304939665,0.0722879882404917,0.857047578153968
305,2,135912,0.0163659851225495,0.0723394686185948,0.82114673756466
306,2,135925,0.0209483485762135,0.0720083649868584,0.771286805317741
307,2,136002,0.0126539261623028,0.0719599595434353,0.860515158941117
308,2,136173,0.00208639402561628,0.0724721543024876,0.977049217892354
310,2,138318,0.0247896118002946,0.0743738516828891,0.739097534752816
311,2,138695,0.0214477242516691,0.0731017176886335,0.769392178747676
312,2,138818,0.0192414880311687,0.0729693700939036,0.792170607895136
313,2,139728,0.0103092688788486,0.0728436600893335,0.887535186308331
314,2,140174,-0.0240355145111526,0.0728344927476254,0.741594342419156
315,2,140863,-0.0267302142856888,0.0728023615557984,0.713718666227439
316,2,141152,-0.0309742191009358,0.073002764013306,0.671614021911962
317,2,141292,-0.0263391397141197,0.0724827859559025,0.716535001481769
318,2,141545,-0.0388979389384658,0.0728200662200144,0.59356353632201
322,2,146723,-0.0825917036823323,0.0725851026732104,0.255950541703591
323,2,147946,-0.0674484663954166,0.0732963550144749,0.358088394342143
326,2,151397,-0.0408415620196306,0.07353555379768,0.578973673738864
327,2,153035,-0.0153906526018335,0.0727622044615251,0.832603687555189
328,2,153228,-0.034249805388103,0.0732751198622778,0.64049222143016
329,2,153455,-0.0236930075867239,0.0738402523521075,0.748499955846287
331,2,153815,-0.0250592733336897,0.0735555846618904,0.733543508514567
332,2,154160,0.0118756867378885,0.0727941024385932,0.87050094642243
333,2,154235,-0.0047998908763846,0.0735233344563834,0.94798490703175
335,2,159870,-0.0424168405369891,0.0716312303582799,0.554125420299089
336,2,161229,-0.0197198941156505,0.0727592454429831,0.786526839358613
339,2,162696,-0.0372727281540793,0.072426551198812,0.60713508077802
340,2,163284,-0.0192943080221226,0.071486228747667,0.78739301842183
341,2,164166,0.0692644140567327,0.072063186373329,0.337128499595367
342,2,165270,0.0557997520462021,0.0714889375569215,0.435598013240362
343,2,165675,0.0549398678430914,0.0726742697151253,0.450168878720144
346,2,168062,0.0197297436157451,0.0720718596127894,0.784436088635481
347,2,168518,0.0364328569741192,0.0716405597864681,0.611384866965125
348,2,168980,0.0335568772866537,0.0716105051292853,0.639642872360714
349,2,169651,0.0451046350475537,0.0716265785939751,0.529285651693634
352,2,170725,-0.029096239670671,0.0717776659256651,0.68545391775807
353,2,171254,-0.00140386847195922,0.0719105148378182,0.984435368379028
354,2,172242,0.00517983817550888,0.0710599866366156,0.941931848339006
355,2,173254,0.0407380247539167,0.0704826449211283,0.56364167543562
356,2,173340,0.0317696516266041,0.0704871756001038,0.652471435256795
357,2,173385,0.0292459213519186,0.0705552196639859,0.678751619394916
358,2,173973,0.040398180412572,0.0703520614280881,0.566178698064613
360,2,177341,0.0391185512605223,0.0701141839860109,0.577248329898516
361,2,180314,0.0150931688662106,0.0701640279614204,0.829803728900478
362,2,180339,0.00624945860304579,0.0703451142586332,0.929259463278353
363,2,182758,-0.00975829083070123,0.0700916957208158,0.889354289436196
364,2,183619,-0.0151173208867143,0.0703650386921486,0.830015063727506
367,2,187176,-0.0850105642981568,0.0706079237812677,0.229403812885711
368,2,191066,-0.0932200472149899,0.0711087719088003,0.19072681455547
371,2,191599,-0.114000635367207,0.0700316233357751,0.104449902174463
373,2,191763,-0.112264495381869,0.0703189774412411,0.111271210632959
374,2,191959,-0.124472329544904,0.0700877798199576,0.0766026744273647
376,2,195759,-0.0855535399824455,0.0708585254384135,0.228092174866795
377,2,196912,-0.0840002687759517,0.069712983538245,0.229031944405529
379,2,198110,-0.0863207547427688,0.0701244843167071,0.219155656777676
381,2,198805,-0.0655799361018461,0.0704911578520925,0.352836779949143
382,2,198891,-0.0733567490360822,0.0699188393446316,0.294817648244959
383,2,199248,-0.0733044751274733,0.0700791710838154,0.296265807046628
384,2,201782,-0.0766135990384591,0.0699827460381004,0.274372654356426
385,2,203285,-0.0334077863949463,0.0698070208703037,0.632538390094375
386,2,203783,-0.044330030173301,0.0696393416475181,0.524820198032761
387,2,204179,-0.0494390388371,0.0697983215651665,0.479218531670683
388,2,205406,-0.0352895283388483,0.0705405432187076,0.617194602530635
389,2,205834,-0.034592142185191,0.0702034300582172,0.622501608898809
391,2,207192,-0.0793671942470635,0.0700346168367331,0.25787558676462
392,2,207561,-0.0924897308007205,0.0696780981184009,0.185238856204396
393,2,208682,-0.0613549104419932,0.0696577612306277,0.379022615621297
394,2,210102,-0.0728463976374917,0.0698067674149884,0.297410759907112
396,2,214801,-0.0861997836287482,0.0697603261310453,0.21740803970763
397,2,215016,-0.0852570243706777,0.0697236340929283,0.222226594781075
398,2,218876,-0.0898751021701655,0.0704312432875993,0.20277021451298
399,2,227511,-0.0687118015545661,0.0709990249923678,0.333814272755751
400,2,230378,-0.0812759470695161,0.0700638198488838,0.246821646909572
401,2,231943,-0.0747194627179269,0.0702860754503904,0.288474034960314
402,2,232156,-0.0796136617172384,0.0702419422418211,0.257806866407708
403,2,232789,-0.0748490965349007,0.0700072009030898,0.285726858014505
404,2,238524,-0.0689896226661488,0.0701230658071526,0.325869802226846
405,2,241518,-0.0584433066833105,0.0707604015992921,0.409400309216671
406,2,250396,-0.040094276355189,0.0703135248062844,0.568890292983409
407,2,250466,-0.0511248705291808,0.070268391004825,0.467361766220627
408,2,252305,-0.0508195240982616,0.0704555529820542,0.471202985119901
409,2,254571,-0.00711898087184981,0.071496751976025,0.920741686191162
410,2,254742,-0.0177986288057021,0.071426912061536,0.803361376790036
411,2,254908,-0.0406100478070491,0.071946379979071,0.572807209528552
413,2,255862,0.0015681662513321,0.0715452038719029,0.982525321514421
414,2,255975,0.00862866752156949,0.0712854702283672,0.90372517554912
415,2,258311,-0.0119275948877076,0.0701069580864007,0.865002021348495
416,2,259284,0.0115984302336863,0.0703431919441217,0.869130074072342
417,2,266330,0.0243798954091058,0.0706364544154597,0.730190117280981
418,2,267100,0.00786053545131477,0.0706419837663614,0.911463218039426
419,2,268086,-0.0253254169505068,0.0706355119973319,0.720156101946858
420,2,274614,-0.0784540477200583,0.0700948727555405,0.263792310370602
421,2,274729,-0.0772964812305169,0.0704832431548921,0.27353557779256
422,2,275746,-0.0808669536493014,0.0704410153351491,0.251742035480356
423,2,277029,-0.0743615245742593,0.0701328469841838,0.289735221441039
424,2,277741,-0.0813841045920235,0.070138383726559,0.246696099582385
425,2,278218,-0.0691668778231894,0.0700484207087178,0.324115432673942
426,2,278379,-0.0611063442411762,0.07180738622334,0.395359695025458
427,2,279910,-0.0691310180197951,0.0700238562449354,0.324196533329132
429,2,283431,-0.109773759310682,0.0709071361335534,0.12248602929952
430,2,283573,-0.107960915777258,0.0700587322163279,0.124211283578581
431,2,286762,-0.056914907670117,0.0704087829911497,0.419433814202283
432,2,287187,-0.0785513870644696,0.0700203838318033,0.262694691592563
433,2,288379,-0.0828594079278691,0.069473676586576,0.233798363313699
434,2,294941,-0.0682835535772943,0.0695602778876383,0.326946688063267
439,2,297610,-0.0485731849505547,0.0699599628762471,0.487950920973229
441,2,299680,-0.0209029840150535,0.0697832510320696,0.764703156161412
442,2,299708,-0.0193680724140561,0.0699317310890139,0.781975338482889
443,2,299759,-0.0217255973434833,0.0696927776793003,0.755426840489643
444,2,300111,-0.0222400707344134,0.0701793975891937,0.751504442222984
446,2,301710,0.0100488460798146,0.0697190105708482,0.885477288957683
447,2,303446,0.00231806871577668,0.070160109870227,0.973661605329868
448,2,303854,0.0055648335484588,0.0701730479004096,0.936837685332325
449,2,304472,-0.028973858986041,0.0695635986310042,0.677290782835044
450,2,304691,-0.0226371801565663,0.0706976930764485,0.749008538552274
451,2,308097,-0.100950966201118,0.0697560281958477,0.148728194083314
453,2,309402,-0.059629284380001,0.0694645326523881,0.391246727209786
454,2,310030,-0.0750407841500077,0.0698135177353937,0.283164968764089
455,2,310113,-0.0969797133593427,0.0695413137039452,0.164024773178569
456,2,310972,-0.0912998492344949,0.0696692409279093,0.190886952002664
457,2,312659,-0.0891689825067087,0.0694054960342188,0.199720697324208
460,2,318265,-0.0999994315798211,0.070270368765062,0.155599935204276
461,2,318379,-0.100330743339963,0.0704784229719148,0.155455163713835
462,2,321266,-0.0343917272946589,0.0701834765838283,0.624419920467116
463,2,322957,-0.0661008813250831,0.0694916880069117,0.342150841139335
464,2,325221,-0.0545588630716077,0.0699023672194594,0.4356191319162
465,2,332691,0.00751776379395452,0.0706741495270002,0.915347483741918
466,2,333006,-0.0225418038906391,0.0705262774287511,0.749443390069225
468,2,335046,-0.0180030848603095,0.0698230885981801,0.79668174886837
469,2,335049,-0.013181142760922,0.0701231062679097,0.851007028603372
470,2,335995,-0.00236788024616339,0.0697302998737796,0.972930078671825
471,2,336060,-0.00858509954681311,0.0696350185377631,0.901949919591224
472,2,338292,-0.00463499393543865,0.0696316971983831,0.946966150522647
473,2,339568,-0.0179058104543806,0.0697305048465317,0.797493654122789
474,2,340466,-0.0169994889965372,0.0703349976343373,0.809158256762677
478,2,348480,-0.0267703515324098,0.0696186508476296,0.700818365989317
479,2,350086,-0.0549811970996313,0.0695750030753104,0.429916092169705
480,2,351083,-0.0465990309272751,0.0704928635097352,0.509013960342185
481,2,351335,-0.0385076850169518,0.0697135008814427,0.581044067519399
482,2,351417,-0.0463510243166846,0.0696889617248978,0.506412616372444
483,2,351450,-0.0367356933900927,0.0697823926483532,0.59891860368224
484,2,352302,-0.014413363184791,0.0703569759632456,0.837799211923723
485,2,352469,-0.0193372489117055,0.0696420684042629,0.781431151365037
486,2,352562,-0.0198170245300171,0.0699263781951421,0.77703757596271
487,2,352944,-0.0177064807544381,0.0697262461172988,0.799687568470871
490,2,355266,-0.0276130803115936,0.0697171252166794,0.692290367883903
491,2,358277,-0.0467174821489863,0.0696992833898133,0.503122625074568
492,2,358926,-0.0349275140958958,0.0698215023210516,0.61721774568245
493,2,358948,-0.0440735402812131,0.0698289841829279,0.528341762415371
494,2,359515,-0.0292094152268627,0.069746125124266,0.675619748710512
495,2,363190,-0.0657769398973132,0.0703590562539487,0.350491666412683
496,2,363588,-0.0874836033726794,0.0705705824472166,0.215924266515339
497,2,363888,-0.0785417768183107,0.0699923770084565,0.262562389134237
498,2,363954,-0.060966922400304,0.0697630794799264,0.382759299459247
499,2,364199,-0.0593651762131401,0.0696720119728019,0.394754967907574
501,2,365981,-0.0828144110001224,0.0710131184319137,0.244327073642348
502,2,366047,-0.0772669606811522,0.0697472372160485,0.268696445564227
503,2,366936,-0.0884470327363317,0.0705154560091875,0.210565488028509
504,2,369530,-0.0432180513864504,0.0697144937491025,0.53570434862893
506,2,369931,-0.0649170249895199,0.0701458969062782,0.355360374499505
507,2,371033,-0.037751472992277,0.0700156670056864,0.590098363205378
508,2,372919,-0.0982359272491415,0.0695457013412911,0.158672703013667
509,2,373518,-0.0726490998497545,0.0695950346002735,0.297253680753799
510,2,376157,-0.0901017339946868,0.0696913968121375,0.196902457178391
511,2,376172,-0.087658600921406,0.0702063016280377,0.212643992795342
514,2,381433,-0.0978404377194186,0.0701172261585846,0.163777329488932
515,2,381922,-0.0980955314109195,0.0706638124066919,0.165951482486712
516,2,382146,-0.100564665112368,0.0695849082622281,0.149286599061981
517,2,384206,-0.104232801649707,0.0697875531437699,0.136180545512257
518,2,384955,-0.101735632125584,0.0696415833947094,0.144947187093495
520,2,387301,-0.0760779574174773,0.0700904763595957,0.278474144563669
521,2,388313,-0.0810379601826056,0.0696570532639504,0.245459182580618
524,2,390138,-0.0599887283082324,0.0699348672689605,0.391595980877248
525,2,391233,-0.0585728996695186,0.0703277341291898,0.405488880239208
530,2,395606,-0.00792383893479084,0.0699869641690432,0.909921464475314
531,2,395726,-0.0063412562614012,0.0699618433205046,0.927831023548176
532,2,395853,-0.000157381788200572,0.0701618992558974,0.998211515167101
533,2,396484,0.0123258900797171,0.0698486954401247,0.860029388800038
534,2,396705,0.0201297241378321,0.0698098411831838,0.773247455019312
535,2,398759,-0.0252637723055172,0.0703760283140191,0.719822696338369
536,2,400386,-0.0124606290439907,0.0699928828474088,0.858803821148562
537,2,400847,-0.029317108106284,0.0699141466948601,0.675229943928726
538,2,401130,-0.0148312953464189,0.0705679736061831,0.833655978469748
539,2,401143,0.00168020763353005,0.0704324346329218,0.980981273489208
540,2,401979,0.00561498371331533,0.0703882386734276,0.936464101099869
541,2,403598,0.00193780158957582,0.0700159923267985,0.977935761219485
542,2,404844,-0.00197160449500022,0.0707981210642912,0.977798911651558
543,2,405100,-0.00225421427551104,0.0701500298644082,0.97438320018849
548,2,406181,0.0193121152286514,0.0701880271619194,0.783363294085615
549,2,406688,0.0188033402306677,0.0697832880732093,0.787738276451034
550,2,407621,0.0195333530928723,0.0703551728644426,0.781451876327785
551,2,409016,0.0343155330231329,0.0710440366142469,0.629382536148817
552,2,410647,0.00819414403062532,0.0700303114782907,0.906919833955223
554,2,419803,-0.0460635320030371,0.0704807574700607,0.51381963502562
555,2,419943,-0.0705641289418378,0.0708402218350666,0.319882608397134
556,2,422349,-0.0465999324862362,0.0700256907687157,0.506185085220982
557,2,425467,-0.0329596810975046,0.0697960196985464,0.637055374973703
560,2,429095,0.0215124129911399,0.0702221696617361,0.759520391661707
561,2,431266,0.0160623702265153,0.0702645609859242,0.819313394877411
562,2,431446,-0.00237828983798141,0.0705534599439749,0.973128217423504
563,2,432524,0.00110621812064339,0.0698761000630118,0.987378051432462
564,2,434090,-0.0389694440929288,0.0704894629816285,0.580722407683436
565,2,441927,-0.0577266658022317,0.0696974135009613,0.40809031464323
566,2,446471,-0.0390754664660425,0.0705897181888964,0.580232172076363
567,2,449325,0.0230110735628025,0.070196659756119,0.74325066775322
569,2,450017,-0.00309445095924728,0.0698178679952389,0.96467298552143
570,2,451779,0.01624050808014,0.0700732046277337,0.816854926093387
