SNP,Chr,Pos,Effect,SE,ADE17_HYR1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
156,1,186055,-0.247871663186269,0.140006281789027,0.0775181599688833
157,1,186896,-0.293067660684322,0.142078328687708,0.0398704028882538
161,1,190132,0.0520572483501179,0.140777614661059,0.711765503789815
162,1,190148,0.060620277716824,0.140810383526256,0.667087423992679
163,1,190165,0.0458233133240273,0.141908691614733,0.746956839188265
164,1,190169,0.0572611268392247,0.141719892794263,0.686424751922612
165,1,190933,0.033546870643916,0.140591794320121,0.811545020852145
166,1,192149,0.164126773755031,0.141483235852204,0.246814890761768
168,1,192303,0.0201329026059787,0.168987071969406,0.905233229615593
171,1,192795,0.204880355503287,0.13991264780493,0.143989740188058
173,1,194187,0.301113901207184,0.13953584882025,0.0316042663786288
174,1,194867,0.190362430486817,0.140010660771345,0.174815456317761
190,2,8314,-0.0513372866725493,0.142727434096015,0.719295856394947
194,2,8498,-0.0634063568609309,0.142504564050964,0.656633907457305
195,2,8651,-0.0603950329402801,0.142641768319967,0.672258695261182
197,2,9812,-0.101804845851825,0.143423427856428,0.478284253368642
198,2,9932,-0.0932403254254273,0.142873906750288,0.514435268288413
199,2,10135,-0.138119919733365,0.142222716872051,0.332137398094287
200,2,11616,-0.0732732829986131,0.14220795884937,0.6066977361956
201,2,12133,-0.114030135020085,0.142697968758714,0.424769005075674
202,2,12194,-0.109143198935627,0.14326154708944,0.446660775303205
203,2,12359,-0.127859281272935,0.142798003619364,0.371191113908406
204,2,13061,-0.0859941518510418,0.142876255775495,0.547641358353433
205,2,14298,-0.115308577917661,0.143269118156213,0.421454313777635
206,2,15222,-0.0672615036714156,0.14475460931092,0.642462278881954
207,2,17986,-0.0484135179922229,0.142238086543086,0.733780681844801
208,2,19770,-0.0804556488900187,0.143180989181064,0.574530042989954
209,2,19836,-0.0959514380573229,0.142760149670081,0.50194925676208
210,2,19851,-0.0778734394438413,0.143209748561395,0.586941690755572
211,2,21595,-0.0847552163895292,0.142606652696326,0.552673041312347
212,2,22385,-0.0695581762517431,0.142764994786712,0.626403777035928
213,2,23441,-0.00685763019909169,0.144199605269887,0.962096585224431
214,2,24209,0.010763278868626,0.143011560626505,0.940049206670868
215,2,24341,0.00431148988746188,0.143350794033008,0.976023041116592
216,2,26815,0.0288163182069672,0.143170979197711,0.840601772488311
217,2,28209,-0.044934341709811,0.143207403362731,0.753880243890378
221,2,41245,-0.0930787494275946,0.142591949887041,0.514333954322671
222,2,43214,-0.150472411983268,0.144769831506231,0.29933447623346
223,2,47104,-0.0699752033976286,0.140899980453132,0.619758886592474
224,2,50915,-0.209744447494905,0.141895592744296,0.140256538279146
225,2,55834,-0.247296816815503,0.141063620963992,0.0804550656403261
226,2,56422,-0.241888843203438,0.141344521718358,0.0878963790148794
227,2,57715,-0.220558942233938,0.140973859403914,0.118587300607064
228,2,59046,-0.27836400744766,0.141403340309642,0.0497832173684688
229,2,59191,-0.253532157962197,0.140717810955525,0.0724447477709328
230,2,59383,-0.251701023430289,0.1407680176641,0.0746246467528359
231,2,59477,-0.286640606609953,0.142718542100882,0.0453585755362243
233,2,60471,-0.276514009266182,0.140827563123643,0.050373472926314
234,2,60478,-0.271481832957701,0.14101771973562,0.0550124016176311
235,2,60786,-0.245937441300962,0.140916327999526,0.0818075166053778
236,2,61035,-0.262433513162956,0.140821752284791,0.0632099209499652
237,2,61071,-0.274854088598628,0.14010918074767,0.0505813437716299
238,2,61675,-0.291289685790708,0.140423108726587,0.0387691623145053
240,2,62939,-0.262770869953098,0.140336993027167,0.061973952657186
241,2,63527,-0.2329263058456,0.141017668369732,0.0994742101454802
242,2,63857,-0.252483581006127,0.140955361644237,0.0741128364910916
243,2,65527,-0.349541520182387,0.139896058005654,0.0129231833262129
247,2,67976,-0.272985071665871,0.142421187487969,0.056077458775974
250,2,72389,0.0650089801163669,0.142235477208668,0.647914952518894
251,2,72392,0.034111224441791,0.143233504602747,0.811902038780016
252,2,73646,-0.0406307345657551,0.140291543792003,0.772279736296975
253,2,74564,-0.0772307547405197,0.139972368735178,0.581463866143815
254,2,74739,-0.107705388430755,0.140376148064681,0.443438183151941
257,2,80873,0.0251743455363388,0.140821967195182,0.858223074211792
258,2,81501,-0.00362620302945017,0.14080474591338,0.979468571337861
259,2,83526,-0.00570991594212053,0.140586123038859,0.967625727158921
260,2,83845,0.0236453541596147,0.14071443353224,0.866649715440595
263,2,84447,0.0652727685460453,0.142474362273432,0.64713595404987
264,2,87391,0.0405339961381521,0.140082072622495,0.772476604150908
265,2,87562,0.0520233431893314,0.140425925344833,0.711255844255258
266,2,87849,0.0473647899694813,0.140417291129566,0.736080298306171
267,2,87878,0.0533664368824115,0.141014804522317,0.705327066447709
269,2,89785,0.0210361074602315,0.14105468522757,0.881532735969369
272,2,93721,-0.0299396173792442,0.140624143192421,0.831523770043031
273,2,93952,-0.0581430868274171,0.140196756646864,0.678595218830541
274,2,95085,-0.0242819985834735,0.140420673627627,0.862810866748223
276,2,107124,-0.00370448407368115,0.140496341385091,0.978979417693228
277,2,111645,0.0288878870023948,0.14057804344969,0.837304955355818
278,2,111916,0.0120235452226766,0.140916379911953,0.932052205930513
279,2,111931,0.0478063497166244,0.141110371817172,0.734971679248282
280,2,111999,0.0427823234441249,0.140608057709164,0.761104139748624
281,2,114528,0.0428395399407165,0.141417360822716,0.762121759223061
282,2,116024,0.0506184566901996,0.141746437680975,0.721226085329864
286,2,120090,-0.07772342820738,0.141151509833947,0.582229936867645
287,2,120291,-0.0949562508683153,0.142737530413208,0.506324526617938
288,2,120726,-0.0735882908233428,0.141947749840423,0.604491344903148
289,2,121716,-0.0210013341908994,0.141836095825317,0.882373938225397
290,2,123100,-0.127550722057639,0.141873826261103,0.369242409003888
291,2,124677,-0.13549021212355,0.141657061256315,0.339491244879241
293,2,127887,-0.0954388215445857,0.142722621791631,0.504123001626851
294,2,128935,-0.111901066554032,0.142553619531162,0.432994560955936
295,2,129053,-0.106994594245094,0.142998947333366,0.454825995120141
296,2,130040,-0.0745585580080409,0.143931088120622,0.604771845793315
297,2,130976,-0.105414122971537,0.14270273627078,0.460581695296182
298,2,132199,-0.013838638067116,0.143473012980134,0.923214232749857
299,2,133355,-0.052655214222407,0.144418258418323,0.71562669403747
300,2,133435,-0.0134014584745522,0.144755828396073,0.926289949808722
302,2,135183,-0.109429409410479,0.144720606270837,0.450068030499396
303,2,135402,-0.115049901204311,0.144686358622886,0.427050351962926
304,2,135898,-0.0753250959166177,0.1455286804849,0.605064216047212
305,2,135912,-0.0933573654999912,0.145606669573208,0.52183391815819
306,2,135925,-0.0834510866968176,0.144963426711581,0.5652050908687
307,2,136002,-0.0968525508986894,0.144831229460439,0.504106719905228
308,2,136173,-0.126037331309598,0.145793997852164,0.387906292027258
310,2,138318,-0.178245515808726,0.14950066397774,0.233955316079341
311,2,138695,-0.164199653931857,0.146974265098563,0.26466861272382
312,2,138818,-0.166493287166979,0.14669645932606,0.257165921273926
313,2,139728,-0.161737172085322,0.146447606171031,0.270170594913404
314,2,140174,-0.185227815645771,0.14636875456854,0.206531300878233
315,2,140863,-0.191366249593307,0.146286900204076,0.19167119733176
316,2,141152,-0.210415836102532,0.146627050463675,0.152160792835259
317,2,141292,-0.209921068550748,0.145568630693118,0.150167464960186
318,2,141545,-0.200195069262629,0.146320519580391,0.172121134026532
322,2,146723,-0.109745883240453,0.146326821801531,0.45375112088769
323,2,147946,-0.0761730584398698,0.14772920993081,0.606438250639532
326,2,151397,-0.134979593645564,0.147980003257706,0.362313567005692
327,2,153035,-0.20952511181142,0.146116530383768,0.152469165619094
328,2,153228,-0.290448778404729,0.146799055641204,0.0486440458240211
329,2,153455,-0.264342138299495,0.148057914938646,0.0750553982382742
331,2,153815,-0.21768409032965,0.147700560808161,0.141421152401389
332,2,154160,-0.208530051633086,0.146181215330995,0.154602860549692
333,2,154235,-0.248120286019924,0.147475782160721,0.093366329062441
335,2,159870,-0.218086609304957,0.143858677415424,0.130419821249837
336,2,161229,-0.194139492210889,0.146176722853603,0.184998196923726
339,2,162696,-0.088814215900791,0.145834350700598,0.542911180419776
340,2,163284,-0.0968455819982142,0.143885123833578,0.501339520926688
341,2,164166,-0.0840782197333316,0.145245331972995,0.563045812327964
342,2,165270,-0.0793433161795918,0.144030310575004,0.582064890229273
343,2,165675,-0.119437936591385,0.146335516172836,0.414940524500913
346,2,168062,-0.120210040073401,0.145016273538653,0.407697531643594
347,2,168518,-0.0683986931030419,0.14428028885844,0.635744383513495
348,2,168980,-0.0624909101989801,0.144219343083842,0.665058120958466
349,2,169651,-0.0366155191674498,0.144313051908994,0.79985739105744
352,2,170725,-0.057369927617179,0.144550873171213,0.691692846395798
353,2,171254,-0.0602657183164244,0.144781568666152,0.677478065925094
354,2,172242,-0.0974686357430358,0.143011197287316,0.49597328166419
355,2,173254,-0.193821266391939,0.141633455327317,0.172035019776996
356,2,173340,-0.198273773269055,0.141598761749354,0.162316552362973
357,2,173385,-0.19099040925871,0.141758222705808,0.178748808952998
358,2,173973,-0.155412667436361,0.14150311852028,0.272822704593501
360,2,177341,-0.109746812476137,0.14114089876757,0.437343838463438
361,2,180314,-0.139335253120746,0.141114379920204,0.324126652612104
362,2,180339,-0.137370461895712,0.141477317972747,0.332227238634759
363,2,182758,-0.0748257358049729,0.141101871559121,0.596240243271029
364,2,183619,-0.0715764740282558,0.141662709139952,0.613691673423491
367,2,187176,-0.182672019603144,0.142153345166694,0.199622578726678
368,2,191066,-0.107935230070458,0.143435599135158,0.452252169061562
371,2,191599,-0.193532174824715,0.141186312193449,0.171321540202068
373,2,191763,-0.174410964550773,0.141818742090113,0.219585006113096
374,2,191959,-0.203416584109514,0.141361458564947,0.151041725075052
376,2,195759,-0.0181442133423914,0.142989554395076,0.899098221373821
377,2,196912,-0.0353399309279678,0.140667363233424,0.801782092007097
379,2,198110,-0.0819185326566616,0.141455814354916,0.562884035456904
381,2,198805,-0.0488111788732016,0.142108826263897,0.731443772905958
382,2,198891,-0.0563188916363927,0.140993587711501,0.689808429815122
383,2,199248,-0.0671422616714732,0.141302337539185,0.634961541749501
384,2,201782,-0.0485078173084552,0.141150212648652,0.731305874087009
385,2,203285,-0.0551500315225816,0.140595856036991,0.69510336252235
386,2,203783,-0.0330111715277105,0.140312686081079,0.814136674550197
387,2,204179,-0.0256488281006315,0.140656606035391,0.855412200905141
388,2,205406,-0.0138459557925504,0.142106539540585,0.922437336933049
389,2,205834,-0.021874164755335,0.141423024979405,0.877168397818438
391,2,207192,-0.0453599784844533,0.141274941829648,0.748342884120845
392,2,207561,-0.0356567531116326,0.140658224379811,0.800030023193856
393,2,208682,-0.0995514697649117,0.140334384400764,0.478552268832374
394,2,210102,-0.0211130054332882,0.140792575253485,0.880883213258551
396,2,214801,-0.0809505495254989,0.140724416930548,0.565494333434884
397,2,215016,-0.0610625152408896,0.140672488835176,0.664498621973706
398,2,218876,-0.0357283439639252,0.142152033245227,0.801698304972164
399,2,227511,-0.0800779197068731,0.143107518996845,0.57613123624214
400,2,230378,-0.0188027836251243,0.141363191106019,0.89426089462675
401,2,231943,-0.0370587243547419,0.141758317303527,0.793919653283011
402,2,232156,-0.0404058942680461,0.141697605553631,0.775692012009637
403,2,232789,-0.0523263596235965,0.141184649797873,0.711140219241358
404,2,238524,-0.018367304076276,0.141407462358808,0.896728060097971
405,2,241518,-0.0174230932252854,0.142635471240073,0.90284878658527
406,2,250396,-0.153605679073611,0.141430014113317,0.27818041940212
407,2,250466,-0.112322571303598,0.141489845833466,0.427812549272628
408,2,252305,-0.0654067387995405,0.141948783214583,0.645242324964395
409,2,254571,-0.0245068859380282,0.143979875542998,0.864942107452758
410,2,254742,-0.0346628898166881,0.14384393460459,0.809713867850925
411,2,254908,-0.0863837695512125,0.144881680885134,0.551399274151579
413,2,255862,-0.0231188187172639,0.144076180351652,0.872608573755623
414,2,255975,-0.00788874250450983,0.143560637271551,0.956208910237909
415,2,258311,-0.00840822960807147,0.141190004056178,0.952545682732636
416,2,259284,-0.0513001848706983,0.141639804253637,0.717428551011252
417,2,266330,-0.0122968489614813,0.142273746405494,0.931172882280956
418,2,267100,-0.0561175918077098,0.142233523874767,0.69341663082439
419,2,268086,-0.0779141144926305,0.142214802629385,0.584132779789943
420,2,274614,-0.150742983804784,0.14118305042435,0.286379609879549
421,2,274729,-0.198675706955048,0.141790537957897,0.162035319292758
422,2,275746,-0.113616486739726,0.141993522256929,0.424160531864887
423,2,277029,-0.140357446505133,0.141264394424451,0.321108064364689
424,2,277741,-0.146984129913729,0.141300922290504,0.298949361849747
425,2,278218,-0.155309400229243,0.141019650547096,0.271502735264847
426,2,278379,-0.167023515970255,0.144484361494276,0.248464088974948
427,2,279910,-0.143076439446534,0.141006633610217,0.310953929484271
429,2,283431,-0.101714157909011,0.143177994888584,0.477922973160117
430,2,283573,-0.133166877323813,0.141384024610361,0.346897872019617
431,2,286762,-0.199901128378667,0.141524553138903,0.15868858146693
432,2,287187,-0.180232053399329,0.140935629997762,0.201798639936096
433,2,288379,-0.125662943584917,0.140031563304552,0.370122396728431
434,2,294941,-0.174122734365863,0.139968586084133,0.21432021698794
439,2,297610,-0.206993268598542,0.140553942752957,0.141723995075016
441,2,299680,-0.0264479541828566,0.140543836987281,0.850841366997858
442,2,299708,-0.0170684797570955,0.140844414345582,0.903612054351496
443,2,299759,-0.0531494305553618,0.140341637238313,0.705127462487269
444,2,300111,-0.0314282674281447,0.141341011806124,0.824164003619829
446,2,301710,0.033602616924067,0.140396396895877,0.810980063489205
447,2,303446,0.0511452111683775,0.141265957396969,0.717531983762424
448,2,303854,0.0354439495323182,0.141306686622387,0.802091517884095
449,2,304472,0.000768411274399167,0.140125093413295,0.99562771846956
450,2,304691,0.0134202333146298,0.142393459555814,0.924965993804392
451,2,308097,0.140876678735167,0.14069466646172,0.317370721894766
453,2,309402,0.107026376978,0.139921200684657,0.444839377195785
454,2,310030,0.119115207378422,0.140681089310261,0.397733900041236
455,2,310113,0.0861648792403832,0.140356148751135,0.539675692814919
456,2,310972,0.0191708433149759,0.140640601007763,0.891653230943749
457,2,312659,-0.0560427462980233,0.140066927054304,0.689314526751032
460,2,318265,-0.0792891264508565,0.141856594472798,0.57655802804291
461,2,318379,-0.0615680034931559,0.142302103455409,0.665528166624967
462,2,321266,-0.0564199213317243,0.141355192618706,0.690034481803615
463,2,322957,-0.141430287635805,0.139922761180496,0.312816934598107
464,2,325221,-0.0612793963725086,0.140856568715995,0.6637932968542
465,2,332691,-0.0285423546506653,0.142321337066053,0.841166992617367
466,2,333006,-0.0949747015048573,0.141959949523531,0.503917066858539
468,2,335046,-0.0362231715778501,0.140613277847815,0.796859196912218
469,2,335049,-0.0609140571271111,0.141187292185358,0.66641074853879
470,2,335995,-0.0136612480737754,0.140424738506951,0.922555124766097
471,2,336060,-0.0175592079359917,0.140234414194802,0.900425998514491
472,2,338292,0.000518593589330097,0.140228697929422,0.997051360102929
473,2,339568,0.0677177506321063,0.140393661969447,0.629862008318888
474,2,340466,0.0576255963858525,0.141622673847094,0.684331510166244
478,2,348480,-0.00687919890003028,0.140230429425344,0.960902099683013
479,2,350086,-0.00728475255172116,0.140236992393249,0.958601093518581
480,2,351083,-0.0229549660198744,0.142044667288698,0.871710274151827
481,2,351335,-0.0137579569034716,0.140451312691072,0.922023347443334
482,2,351417,-0.0197046220970265,0.140427137075711,0.888487834100649
483,2,351450,-0.0274539142196279,0.140578857494574,0.845276784687595
484,2,352302,0.0405977718780224,0.141680369362844,0.774628995108652
485,2,352469,0.010318024570557,0.140262946537702,0.941400564291163
486,2,352562,0.0516438454942945,0.140810456946322,0.714016719438847
487,2,352944,0.0249067085431697,0.140424796241699,0.859321945709375
490,2,355266,-0.00372107439775131,0.14043091370286,0.978875465048987
491,2,358277,0.0169840081007066,0.140450312520846,0.903818936713272
492,2,358926,-0.00726427592289446,0.14065935841497,0.958841207895975
493,2,358948,-0.0144994788475574,0.140702337511421,0.917981224160924
494,2,359515,0.0183632427684153,0.140489751037734,0.896080149467144
495,2,363190,-0.0328766497317303,0.141857120618441,0.816859572527545
496,2,363588,0.0357980602982414,0.142414865494517,0.801678472881911
497,2,363888,0.0159892389868087,0.141202792044169,0.909907827367194
498,2,363954,0.0464153252495679,0.14062260388064,0.741542743142895
499,2,364199,0.0205148209542151,0.140448977257095,0.883952657472977
501,2,365981,0.0496508496364108,0.143260643407914,0.729115595836074
502,2,366047,0.0203964169640391,0.140700265948613,0.884822344301964
503,2,366936,0.0431907706410694,0.142305110100137,0.76168138787105
504,2,369530,0.0521751653073088,0.140443511359249,0.710485911763081
506,2,369931,0.0345996118677415,0.141422619608788,0.806866485429731
507,2,371033,0.0298089469040701,0.141050205995551,0.832747265583785
508,2,372919,0.0464616928799511,0.140428123691008,0.740948453679913
509,2,373518,0.112614733812657,0.140242115704179,0.422513767002904
510,2,376157,0.12362553050858,0.14052597511574,0.379601714337381
511,2,376172,0.12975981692397,0.141528433585614,0.359849148990367
514,2,381433,0.0252432611913468,0.141588127793934,0.85860019926191
515,2,381922,0.0672669661690478,0.142649335263612,0.637535976174814
516,2,382146,0.0413614506245887,0.140530311521141,0.768683291746372
517,2,384206,0.0921739525444492,0.140899680989895,0.513420891745682
518,2,384955,0.0493077092782857,0.140646544225199,0.72611340673861
520,2,387301,0.099317121897427,0.141288233877322,0.482556587813972
521,2,388313,0.086212553713392,0.140472628267691,0.539787690118312
524,2,390138,0.112853574554681,0.14085705192905,0.423559315880226
525,2,391233,0.128954817116975,0.141602374856838,0.363084068812212
530,2,395606,-0.142296106071001,0.14074220358318,0.312689416914489
531,2,395726,-0.132086189069849,0.140718820905183,0.348550564543559
532,2,395853,-0.143945577826438,0.141087703441026,0.308305766828864
533,2,396484,-0.0984916711849773,0.140573316519585,0.483987560006197
534,2,396705,-0.104389375251715,0.140493311659922,0.457963610748344
535,2,398759,-0.119078956658998,0.141610900369805,0.400979714299333
536,2,400386,-0.112549559883098,0.14083417802867,0.424732897190429
537,2,400847,-0.0929465255532002,0.140744779232852,0.50943391501823
538,2,401130,-0.117254369068719,0.141985143929436,0.409463189376097
539,2,401143,-0.0836949168679824,0.141770532172938,0.555330529465254
540,2,401979,-0.133329151413411,0.141574918983342,0.346961171749483
541,2,403598,-0.142921379259177,0.140796542885481,0.310757431793118
542,2,404844,-0.0982763592141763,0.142480998268444,0.490804197707915
543,2,405100,-0.138976620656897,0.141078086249582,0.325247582658494
548,2,406181,-0.123915001368069,0.141209405373461,0.380797547965154
549,2,406688,-0.0703355859480537,0.140497688225072,0.616952399553993
550,2,407621,-0.122172300112975,0.14155098204141,0.388669871539026
551,2,409016,-0.118572486194857,0.142980121118403,0.407498760252917
552,2,410647,-0.161854553913217,0.140769957541671,0.251012650895192
554,2,419803,-0.269756450469933,0.141295950226699,0.0570521262139302
555,2,419943,-0.23672717243684,0.142305265074113,0.0970965459954598
556,2,422349,-0.27331730431091,0.140357844616759,0.0522927135441264
557,2,425467,-0.197203069812888,0.140210817800785,0.160462704458114
560,2,429095,-0.242746395558104,0.140844383046392,0.0856723516640772
561,2,431266,-0.221335649945784,0.141021588842513,0.117423643776578
562,2,431446,-0.194495416484478,0.141706729948505,0.170772813144781
563,2,432524,-0.10549005561387,0.140608005303093,0.453608617759989
564,2,434090,-0.155351570121008,0.141775762235804,0.273932802765527
565,2,441927,-0.196547313624235,0.14010647734032,0.161542725476897
566,2,446471,-0.154411491651852,0.141981156338894,0.277536172015026
567,2,449325,-0.0929912259448906,0.141300429128261,0.510896402625801
569,2,450017,-0.177600292295004,0.140285020544051,0.206349322051604
570,2,451779,-0.303490007357153,0.140200213746029,0.0310811913861193
571,2,451784,-0.290137107161071,0.140792199198325,0.0400593747987483
572,2,453525,-0.298965359284395,0.140784511394601,0.0344014470759592
573,2,453768,-0.315636915176931,0.140869713322526,0.0256715004959018
574,2,454027,-0.348186538562534,0.140055625092478,0.0133785834501254
575,2,455029,-0.384429646427141,0.139862153851676,0.00629202813425418
576,2,455247,-0.365596391832739,0.139544145483729,0.00917437634373579
579,2,455756,-0.345453333740439,0.150247606118555,0.0220753945054065
580,2,457024,-0.383392547080381,0.140455057944721,0.00665795814586212
581,2,457298,-0.404992333287264,0.140698203544813,0.00423980472826309
582,2,460202,-0.302351256659911,0.141752344127944,0.0336178560363527
586,2,464424,-0.181206221782883,0.141595842506247,0.201476133810918
587,2,465824,-0.183977331478649,0.142984253469733,0.199043271122398
