SNP,Chr,Pos,Effect,SE,ERG11_ERV25_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
102,1,137074,-0.103765753157943,0.0968653998730552,0.284794954769079
103,1,137304,-0.104991493892883,0.096895437749208,0.279301883845622
104,1,139686,-0.182168156637621,0.0966991144672001,0.0604048051725787
105,1,149562,-0.199900623751223,0.0968228714731722,0.0396907253559463
106,1,150447,-0.20733167951335,0.0978659640398514,0.0348286101040779
108,1,154084,-0.216261278829077,0.0981175677538177,0.0281619565118719
110,1,157269,-0.174759939654362,0.0965504361173848,0.0711401958136812
111,1,160054,-0.181576258092885,0.0974409159972988,0.063229183406478
112,1,166222,-0.181182080334838,0.0967151959631023,0.0618452241455597
113,1,166416,-0.198017283997141,0.0964231629388753,0.0407479906536668
114,1,167326,-0.175579248658909,0.0970999786320878,0.0714213582175164
115,1,168836,-0.119436556836686,0.0968780210869681,0.218450252943743
116,1,171200,-0.0467835364778353,0.0971998679651121,0.630592447993942
117,1,171431,-0.0316331180463041,0.0978242929253095,0.746609029128778
118,1,173339,-0.082082166526646,0.0969795674762292,0.397910738040789
119,1,173845,-0.0669516721051156,0.0969319702493089,0.490203075649896
120,1,175121,-0.0277577338771903,0.0967938561306674,0.774455416335159
121,1,175281,-0.0328480377841028,0.0968716373013359,0.734744847179612
122,1,175315,-0.0302388814630682,0.0968435404595698,0.75503892919371
123,1,175523,-0.033422184399182,0.0973894546763105,0.731666784618089
124,1,175541,-0.031631683730004,0.0969935571735472,0.744525684606596
125,1,175653,-0.0167245142806122,0.0973110618783507,0.863640946641228
128,1,175856,-0.0248290359011038,0.0989128599997974,0.801945246628997
129,1,175876,-0.0345815329986459,0.0973883080217115,0.722734856354032
130,1,175989,-0.0142016723940868,0.0976806894579873,0.884486934212298
131,1,176001,-0.0160386276071371,0.0981889012546209,0.870340588096384
133,1,177692,-0.0788304958688898,0.0967659938675687,0.415821459345994
134,1,178191,-0.070924005828177,0.0968795676333986,0.464602904873128
135,1,178224,-0.0788304958688898,0.0967659938675687,0.415821459345994
136,1,178960,-0.0880929860795725,0.0975178414268532,0.366954869624167
140,1,183802,-0.0181539214768115,0.0968642906218165,0.85144212575827
141,1,183954,-0.0300655372696795,0.0975612218854672,0.758133999051205
142,1,184450,-0.00115748642993527,0.0967200020546383,0.990458389081317
144,1,184718,-0.0154767781174257,0.0972660705427298,0.873666940632259
145,1,185296,-0.0120145375543266,0.096854802397991,0.901348747939211
146,1,185438,-0.00866872191387754,0.0968603875511313,0.928737629259305
147,1,185469,-0.0103051524022157,0.0969997263665674,0.915453088194611
148,1,185503,-0.0116969887929089,0.0967483888245166,0.903838140442113
149,1,185705,-0.0108109592813946,0.0978300193955761,0.912069634228813
150,1,185749,-0.0181405797030084,0.097826946957645,0.852994040873745
151,1,185806,0.0113074169573588,0.0979604951334975,0.90817125231236
152,1,185879,0.00548407568271903,0.0984352769734258,0.955602358072267
153,1,185916,0.00282580323200514,0.0983908251118428,0.977103983339599
154,1,185941,0.00503890782879109,0.0988191812239557,0.959361380215484
155,1,185954,0.0156218570504719,0.0991046533425426,0.874838563800433
156,1,186055,0.00684541874990173,0.0971294603985969,0.943853704378695
157,1,186896,0.0356880878394192,0.0987042848759536,0.71789288807143
161,1,190132,0.0799716962596448,0.0971601621703958,0.411011695292655
162,1,190148,0.0878800702119876,0.0971701735426329,0.366403598274994
163,1,190165,0.103871499830229,0.0978742092083084,0.289290266482382
164,1,190169,0.0794850078315268,0.0978165383592919,0.416999273581561
165,1,190933,-0.0230526888266819,0.0971062560327235,0.812486895006226
166,1,192149,0.0923912199713247,0.0977844114499133,0.345383709058277
168,1,192303,0.169881445616353,0.116370280330872,0.145224688911384
171,1,192795,0.058440580802605,0.0968802400493492,0.546746409842803
173,1,194187,0.112699308514094,0.096824840495528,0.245230218392033
174,1,194867,0.154051174591905,0.0966103573246486,0.111705192414428
190,2,8314,-0.0388236995295744,0.0985776623373894,0.693937909851771
194,2,8498,0.0171808378083886,0.0984506687129373,0.861563026957083
195,2,8651,0.00749326662927824,0.0985462920581617,0.939431911832804
197,2,9812,0.00417636808359026,0.0991323964091719,0.96641952512065
198,2,9932,0.0213052821910104,0.0987354228439468,0.829282661150659
199,2,10135,0.0260796383310015,0.0983539937070794,0.791040249096584
200,2,11616,0.00129294001410296,0.0982593596315415,0.989508819315419
201,2,12133,0.0231492993227195,0.0986423139398455,0.814593796866934
202,2,12194,0.0173444045284647,0.0990271753920601,0.861063818142638
203,2,12359,0.0160054401611182,0.0987382595390051,0.871320103727463
204,2,13061,0.0184519198393399,0.0987297832335121,0.851851778738867
205,2,14298,0.0292113875722085,0.099033940939197,0.768195240928961
206,2,15222,0.01520624062006,0.10000871235293,0.879235026701897
207,2,17986,-0.00957012508116861,0.0982580634695518,0.922465720777905
208,2,19770,-0.00352505820916968,0.0989385642635397,0.971598515422315
209,2,19836,0.019243217155499,0.0986616069520171,0.845471801235755
210,2,19851,0.016669629052876,0.0989518279944715,0.866316267469263
211,2,21595,-0.0123833572135143,0.0985448949899537,0.900070950438522
212,2,22385,-0.000405804114812058,0.0986403447935155,0.996719854381702
213,2,23441,-0.0124224909826002,0.0995962011263756,0.900809441720656
214,2,24209,0.0108816418389956,0.0987765936943566,0.912341777221592
215,2,24341,0.0154726168990847,0.0990085082794683,0.875905099321449
216,2,26815,0.0534061925364535,0.0988524226445762,0.589357150481183
217,2,28209,-0.0325822786560305,0.0989113582061006,0.742042031213735
221,2,41245,-0.02224439268794,0.0985399868292118,0.821534473565049
222,2,43214,-0.0398577655581661,0.100122350088724,0.690804059625406
223,2,47104,-0.0887737412558533,0.0972383035500573,0.361891758430502
224,2,50915,-0.0397481907158931,0.0982867861393861,0.686155930384701
225,2,55834,0.00417472667163028,0.0978550288619532,0.965994803671541
226,2,56422,-0.0172419157047794,0.0980259313722911,0.860480139785848
227,2,57715,0.00687450984061168,0.097706391557666,0.943947880766082
228,2,59046,0.0007218079883895,0.0982013406416898,0.994139524784364
229,2,59191,-0.00942581509297999,0.0976377926204017,0.923147608798085
230,2,59383,-0.0188454353016684,0.0976620494576359,0.847096727371709
231,2,59477,-0.0184479391841797,0.0991318688801701,0.852477202466577
233,2,60471,-0.0254445547740949,0.097789365614198,0.794863086116998
234,2,60478,-0.0172777664599622,0.0979060243860564,0.860023586137169
235,2,60786,-0.0622524166003156,0.0976931802276666,0.524392151145262
236,2,61035,-0.0599842310540793,0.0976901465304718,0.539594048032922
237,2,61071,-0.0427517202552688,0.0972722938193874,0.660564140262966
238,2,61675,-0.0301095761260017,0.0975658594937802,0.757802000949196
240,2,62939,-0.0310810607094423,0.0973963028602903,0.749824641321297
241,2,63527,-0.058272587515212,0.0977267940264075,0.551369984262012
242,2,63857,-0.0579847705393234,0.0977500350501571,0.553430937982709
243,2,65527,0.00522392647826889,0.097475918644039,0.957290570600435
247,2,67976,0.0316168643308371,0.0988659857130667,0.749312798760385
250,2,72389,-0.169551268366764,0.0978552918830336,0.0840271053113403
251,2,72392,-0.0506206362773734,0.0989020507267597,0.609092860394261
252,2,73646,-0.0859916895719474,0.0968021676443236,0.374971382619222
253,2,74564,-0.0882400108364831,0.0966059267702787,0.361654773262772
254,2,74739,-0.0582088224198528,0.0969885738102813,0.548783587946711
257,2,80873,-0.0291439216252519,0.0972571894196937,0.764614193384407
258,2,81501,-0.00429496702297794,0.097253083966071,0.964799617139474
259,2,83526,-0.0435145118018968,0.0970748616916447,0.654242543052808
260,2,83845,-0.0455598913770249,0.0971645158053501,0.639434606125373
263,2,84447,0.0432605753332828,0.0984087766194785,0.660495271654515
264,2,87391,0.00319068525733567,0.0967654387107264,0.973714437868487
265,2,87562,0.000732281754955533,0.0970104570026685,0.993981503461224
266,2,87849,0.00172706652050299,0.0970012335202221,0.985804807501518
267,2,87878,-0.0154711890027254,0.0974146241288202,0.873903143214325
269,2,89785,-0.0230711379155955,0.0974212238803822,0.812935046147923
272,2,93721,-0.00760113903200755,0.0971339131137916,0.937670167775924
273,2,93952,0.000898795104288364,0.0968569015614022,0.992601283891757
274,2,95085,-0.0170411796467648,0.0969878509327014,0.860627026432989
276,2,107124,0.0592869949677046,0.0969890242581981,0.541410771274041
277,2,111645,-0.0137661393272227,0.0970997218601578,0.887340021309529
278,2,111916,-0.00299176937711838,0.0973312398103461,0.975495842972
279,2,111931,0.00413366863044521,0.0974799513343515,0.966199561726054
280,2,111999,0.00193871384232597,0.097130088936872,0.9840865811221
281,2,114528,0.00163685249704111,0.0976890482665406,0.986640943835009
282,2,116024,-0.00764647085823567,0.0979205208666593,0.937801864226693
286,2,120090,-0.0708234375143079,0.0974617598043389,0.467904068568191
287,2,120291,-0.0658237618639969,0.0985877785139079,0.504782723224872
288,2,120726,-0.0624083239430872,0.0980237816511006,0.524755620116229
289,2,121716,-0.105021425472901,0.097809058110702,0.283672989382762
290,2,123100,-0.0329749731876745,0.0980880938789601,0.736937043286758
291,2,124677,-0.056663422360102,0.0979222206651259,0.56318934564379
293,2,127887,-0.011427112354894,0.0986384720867138,0.907838539666182
294,2,128935,-0.0203205941138621,0.0985411638721368,0.836742424290001
295,2,129053,-0.0206506740682909,0.0988409652185806,0.834624726620064
296,2,130040,-0.0178322093057935,0.0994458620512834,0.857792660195098
297,2,130976,0.0176429783990925,0.0986358772937657,0.85814256216654
298,2,132199,-0.0157174461531704,0.0990939972072147,0.874065679524078
299,2,133355,-0.0748769260688671,0.0996882503428866,0.453086373475783
300,2,133435,-0.0762697953827325,0.099901029021769,0.445702887928274
302,2,135183,-0.100291279214304,0.0998963321925859,0.316088679475894
303,2,135402,-0.110166100814676,0.0998517228605039,0.270649794498359
304,2,135898,-0.0949963497878966,0.100427000128932,0.344834179203086
305,2,135912,-0.0922826028041228,0.100508530359997,0.359163625469297
306,2,135925,-0.09422208561861,0.100047022999239,0.346950360300612
307,2,136002,-0.0990630456399011,0.0999587187887915,0.322345080738273
308,2,136173,-0.102364414382135,0.100658515304814,0.309874944112559
310,2,138318,-0.0558217054489343,0.103424531167164,0.589720990778284
311,2,138695,-0.0753926783230931,0.101614631303825,0.458612765014939
312,2,138818,-0.0825446041512925,0.101412219292724,0.416221581208171
313,2,139728,-0.0706776834801704,0.101255507980645,0.485628453546347
314,2,140174,-0.0603569890857602,0.101274424064209,0.551574103928997
315,2,140863,-0.088252247957339,0.101175399381303,0.383654098842915
316,2,141152,-0.0987067540043046,0.10143372197427,0.331162107998788
317,2,141292,-0.107528694398144,0.100676840685436,0.286224250591027
318,2,141545,-0.122850372584995,0.101119413974186,0.225214741296332
322,2,146723,-0.0978023251849576,0.101013793076467,0.333603570565153
323,2,147946,-0.104298276407197,0.101923316711881,0.306866090518632
326,2,151397,-0.0691516852759004,0.102263351073148,0.499348975347329
327,2,153035,-0.108412449702929,0.101050988503695,0.284071751650509
328,2,153228,-0.0849387208543225,0.101853885406609,0.404885976619294
329,2,153455,-0.0831591511823803,0.102628283085542,0.418316749698332
331,2,153815,-0.112947234284566,0.102152829420805,0.269622719918659
332,2,154160,-0.119126933639958,0.101058664061799,0.239275787223373
333,2,154235,-0.110515535780393,0.10209920242953,0.279799060605069
335,2,159870,-0.0496400407060154,0.0996505032425724,0.618694590491533
336,2,161229,-0.0391485464288208,0.101194149840249,0.699088740574165
339,2,162696,-0.0437876170154635,0.100753139444344,0.664116161186472
340,2,163284,-0.0416528245731987,0.0994199018383741,0.675501186081036
341,2,164166,-0.0590201454443463,0.100318789144151,0.556689759983707
342,2,165270,-0.0711283066182502,0.0994518680510946,0.474956170146774
343,2,165675,-0.0977013280458748,0.101034935214033,0.334203371057986
346,2,168062,0.0546441561795864,0.100217392041138,0.585921653253408
347,2,168518,0.0468742225275491,0.0996542974638547,0.638382388903045
348,2,168980,0.0315691979096749,0.0996240280458293,0.751519422157144
349,2,169651,0.0390446125621519,0.09966385854367,0.695469727058257
352,2,170725,0.0828419635266677,0.0997655816274867,0.406893022090472
353,2,171254,-0.00863999869688606,0.100023518317351,0.931213580475384
354,2,172242,-0.0565233713977744,0.0987964220339494,0.567605093657247
355,2,173254,-0.0852118409249536,0.0979798811952362,0.385062378418703
356,2,173340,-0.0708630761420334,0.0980003717557941,0.470103501166649
357,2,173385,-0.073540308868919,0.0980851763156906,0.453898849282771
358,2,173973,-0.0599444763493774,0.097850469952367,0.540526656377543
360,2,177341,-0.0486309406020058,0.0975345520032217,0.618370201200458
361,2,180314,-0.108503058338201,0.0974306250018308,0.266189537517081
362,2,180339,-0.0878983882340772,0.0977363026626852,0.369083446061327
363,2,182758,-0.0988153730932726,0.0973553359651811,0.310802434811238
364,2,183619,-0.0742625688480926,0.0978013887135392,0.448167794543055
367,2,187176,-0.0935547501998046,0.098288065294083,0.34182817290669
368,2,191066,-0.0639397488779716,0.0990913879696789,0.519177611207402
371,2,191599,-0.100134215525797,0.0976306360524504,0.305762020040232
373,2,191763,-0.0949386564956823,0.0980331008513823,0.333490362652771
374,2,191959,-0.0923818715899782,0.0978002042862795,0.345510257895559
376,2,195759,0.0332022696097864,0.0987487407685551,0.736897354737314
377,2,196912,0.0189503102260423,0.097161822186562,0.845474900871964
379,2,198110,0.0472159035415129,0.0977170425992565,0.629260341833864
381,2,198805,0.0480325521551811,0.0981370914396828,0.624831807818711
382,2,198891,0.0334367316181222,0.0973894405306236,0.731554481432565
383,2,199248,0.0686990243213653,0.0975596556584501,0.481788359447896
384,2,201782,0.0407328374939583,0.0974840767908198,0.676317468097941
385,2,203285,0.0191369916323927,0.0971248030190292,0.843913496638158
386,2,203783,0.0196487678115562,0.096915353037604,0.839453858039683
387,2,204179,0.0150105668447451,0.0971522322943146,0.877299371293098
388,2,205406,0.0454207172393892,0.0981239488768395,0.643727544822679
389,2,205834,0.0315159296062843,0.0976692105807948,0.747128414565493
391,2,207192,0.0447956002614543,0.0975631425924563,0.646412854780385
392,2,207561,0.00224645641927127,0.0971608284935284,0.981566811093769
393,2,208682,0.0410397128575027,0.0969728516764866,0.672401028804472
394,2,210102,0.0607216740928544,0.0971942341300026,0.532541611271584
396,2,214801,0.0586832023694596,0.0971931508159616,0.546378246989681
397,2,215016,0.0505378393364196,0.0971506089843936,0.603249607410699
398,2,218876,0.0512365789129108,0.0981547362968469,0.601999090472179
399,2,227511,0.058613658474913,0.0988383829453786,0.553543974495609
400,2,230378,0.0323833207092006,0.0976262099947553,0.74030718227946
401,2,231943,0.03052933609675,0.0979078837429291,0.755363740975795
402,2,232156,0.0283319900004228,0.0978696108126685,0.772378599384521
403,2,232789,0.0328512168602564,0.0975189566692931,0.73641504440144
404,2,238524,0.0419750055507921,0.0976463347158228,0.667554166475672
405,2,241518,0.0355386236996727,0.0985016579695227,0.718470649838548
406,2,250396,0.0079477786139371,0.0978472940793279,0.935307977135887
407,2,250466,-0.00119617266027142,0.0978136323999764,0.990249741783048
408,2,252305,-0.0664234666496348,0.0980091806379218,0.498388770479994
409,2,254571,-0.0662498418864163,0.0993878601672844,0.505476630132143
410,2,254742,-0.0849742261250553,0.0992576013603778,0.392524358372635
411,2,254908,-0.0659709067792511,0.100057968894215,0.510115779024666
413,2,255862,-0.0356951695562033,0.0994983201305881,0.719995480144822
414,2,255975,-0.0522103765053826,0.0991182215824136,0.598699071675256
415,2,258311,-0.0545670686723091,0.0974765900202264,0.575973185061564
416,2,259284,-0.0433445872379136,0.0978210082516562,0.657964099701836
417,2,266330,-0.0753500549084218,0.0981870632294639,0.443348827343904
418,2,267100,-0.0709238374661734,0.0981892346393544,0.470577311491578
419,2,268086,-0.0463257286222395,0.0982379956951879,0.637527707747249
420,2,274614,-0.115083229216387,0.0974796341146896,0.238561544764138
421,2,274729,-0.126913255369895,0.0979735273850536,0.19603457027723
422,2,275746,-0.14350919554808,0.0978656219790374,0.143432241155897
423,2,277029,-0.131738378186006,0.0974551615991531,0.177309781407178
424,2,277741,-0.129432588407578,0.0975023681425509,0.185207314861451
425,2,278218,-0.142698889930253,0.0972728275787403,0.143267353180525
426,2,278379,-0.073629263552661,0.0999066408381633,0.461623635441837
427,2,279910,-0.14625453252661,0.0972234958216764,0.133395053483886
429,2,283431,-0.104852149142122,0.098805642251347,0.289326348500184
430,2,283573,-0.116392868611268,0.0975795479683886,0.233748905684185
431,2,286762,-0.0554703080935246,0.097981805792477,0.5716660403569
432,2,287187,-0.0387860774725191,0.0975470492588555,0.691155030101881
433,2,288379,-0.0652992337800405,0.0967670943991695,0.500239319261063
434,2,294941,-0.143419615841908,0.0965862366136142,0.138466270068674
439,2,297610,-0.0899392484440365,0.0972600735336863,0.355738392666223
441,2,299680,-0.0262840914883639,0.0970678410563864,0.786718014823754
442,2,299708,-0.0239851662661646,0.0972743071806005,0.805382435990421
443,2,299759,-0.0158309179829509,0.0969494226834511,0.870383170501945
444,2,300111,-0.00872114605094522,0.0976293910488618,0.928871024323535
446,2,301710,-0.0313248520401033,0.0969647514225931,0.746845614050924
447,2,303446,-0.0219023633102327,0.097582969287233,0.822538095998226
448,2,303854,-0.0352788359893259,0.0975905845481521,0.717943206457708
449,2,304472,-0.0560722473608702,0.0967378074164716,0.562533113631972
450,2,304691,-0.0584942229394622,0.0983025279338587,0.552196026080467
451,2,308097,-0.0792121872899157,0.0972237633202163,0.41576988679652
453,2,309402,-0.0733471978563191,0.0966442423306879,0.448394804638563
454,2,310030,-0.0754287518145378,0.0971835832610244,0.438181870156241
455,2,310113,-0.0578798269951105,0.0969462195159401,0.550869905998386
456,2,310972,-0.060648532168411,0.097088796400403,0.532590710018447
457,2,312659,0.0076659292768119,0.0967647275172503,0.936900656659809
460,2,318265,-0.0722892623332114,0.0979475754097369,0.460980283344563
461,2,318379,-0.0553730103530466,0.0982693518299027,0.573464476432884
462,2,321266,-0.0560891796709269,0.0976098397902856,0.565910087158092
463,2,322957,-0.0265159369392064,0.0967735418572781,0.784244990523902
464,2,325221,-0.0264734078636042,0.0973049318151424,0.785729980217039
465,2,332691,0.0431065249429136,0.0982795876438203,0.661211616163951
466,2,333006,0.0314766881645018,0.098098994366578,0.748501379653552
468,2,335046,0.00642934549078234,0.0971295409440009,0.947261234208603
469,2,335049,0.00524345772073181,0.0975427929393851,0.95716040459034
470,2,335995,-0.0028538966066357,0.0969919729857346,0.976543020486775
471,2,336060,0.0195609479747055,0.0968558909783918,0.840064878500032
472,2,338292,-0.0110037534365331,0.0968536184118279,0.909609795951178
473,2,339568,-0.0277993391060733,0.0969899918024459,0.774570915048169
474,2,340466,-0.0357004648379229,0.0978226845480554,0.715366698087121
478,2,348480,-0.0592687050907617,0.0968055290368964,0.540769807634008
479,2,350086,-0.0808974453316741,0.0967657387174067,0.403712944621578
480,2,351083,-0.0992092094256528,0.0979711033921647,0.311926940087186
481,2,351335,-0.0889714371005975,0.0968948171677984,0.359126995623265
482,2,351417,-0.0860597528694334,0.0968869382729746,0.375011515533307
483,2,351450,-0.0599764156040954,0.0970500002405377,0.536977127532375
484,2,352302,-0.11056765711046,0.0976923396128655,0.258489077033852
485,2,352469,-0.104253523333856,0.0967207474649335,0.281822572483887
486,2,352562,-0.108126267086794,0.0971053485491529,0.266253756290846
487,2,352944,-0.120648819807062,0.0967823550884934,0.213371007848451
490,2,355266,-0.126873828224699,0.0967598020737969,0.190634177471178
491,2,358277,-0.0460061838992906,0.096979556303899,0.635514757429822
492,2,358926,-0.0656256446214993,0.0970904001898358,0.499532044295653
493,2,358948,-0.0490081160461425,0.0971489781544737,0.614250424277849
494,2,359515,-0.0784541823304395,0.0969481588936853,0.418923081450033
495,2,363190,-0.0154059351412922,0.0979841552713656,0.875154390758122
496,2,363588,-0.000905780960379153,0.0983741553680078,0.992658775504445
497,2,363888,0.00971240743084479,0.097528591414376,0.92073014823045
498,2,363954,0.0039935559738457,0.0971422110237761,0.967231118628185
499,2,364199,-0.00201289348656796,0.0970104056735014,0.98345740217736
501,2,365981,-0.0123916896104132,0.0989641752775369,0.900425496817066
502,2,366047,-0.00278682400053479,0.0971838767926165,0.977139373668914
503,2,366936,0.0119455953844754,0.0983003242890655,0.90334719178943
504,2,369530,-0.0181565337629681,0.0970179064294306,0.851653511617007
506,2,369931,-0.0391610383946863,0.0976660664263525,0.688685740023229
507,2,371033,-0.0194388176212552,0.097423468855391,0.841963762744292
508,2,372919,0.013977841534958,0.0970053148331532,0.88550881301186
509,2,373518,-0.020598475157734,0.0969468851977413,0.831861645099787
510,2,376157,-0.00673609557721328,0.0971663957879793,0.944769891979795
511,2,376172,0.000266497937314002,0.0978694300163245,0.997828905422762
514,2,381433,0.0256028074842823,0.0977892486026792,0.793615867758522
515,2,381922,0.0546716633556387,0.0985153735160693,0.579276462949725
516,2,382146,0.0496506384300158,0.0970396434063578,0.609213696341132
517,2,384206,0.0548554681738041,0.0973340263510677,0.573398128710455
518,2,384955,0.0363132104225361,0.0971416766351351,0.708764884287782
520,2,387301,0.0684818977692338,0.0975874352861762,0.483298029525647
521,2,388313,0.0677509372382813,0.0970086210200207,0.485386153867975
524,2,390138,0.039536604184277,0.0973550663519555,0.684909821815663
525,2,391233,0.050056927458589,0.0978827516872004,0.609392950143365
530,2,395606,-0.0770334552015337,0.097264331424301,0.428891940525983
531,2,395726,-0.0477423589623726,0.0972819516055996,0.623899187374609
532,2,395853,-0.0589131358508213,0.0975418841682954,0.546246322667562
533,2,396484,-0.0483643660630336,0.0971267960474702,0.618828786895715
534,2,396705,-0.0554604978348064,0.0970691347151292,0.568125666747412
535,2,398759,-0.0711218209770458,0.0978347755941292,0.467733193155521
536,2,400386,-0.102280180037962,0.0972092351194496,0.293443439283313
537,2,400847,-0.0945234453160597,0.0971416843723789,0.331196127704049
538,2,401130,-0.0945525562678974,0.0980341579350417,0.335462666134597
539,2,401143,-0.103263620245027,0.097814360032222,0.291822609190551
540,2,401979,-0.077405337837216,0.0978212629388775,0.429304039846315
541,2,403598,-0.0883700808001559,0.0972757811891938,0.364260861376822
542,2,404844,-0.131791208391559,0.0982271959603375,0.180556454492749
543,2,405100,-0.0753445048355115,0.0974934628367661,0.440148445099811
548,2,406181,-0.0968329334979578,0.0975029619126051,0.321327783521904
549,2,406688,-0.0834943694672184,0.0969738478616843,0.389823122449524
550,2,407621,-0.103523159209796,0.0977165665097945,0.2901316321532
551,2,409016,-0.0766392232797631,0.0987677399153166,0.438295702156816
552,2,410647,-0.0506267277087059,0.097373850069017,0.6034443910848
554,2,419803,-0.115554901594153,0.0979020864544068,0.238671312700083
555,2,419943,-0.126570326175659,0.0984439443792834,0.199387200375812
556,2,422349,-0.0782656205015712,0.0973748261960107,0.422078696627313
557,2,425467,-0.0268267106180997,0.0971035101634827,0.782502973667776
560,2,429095,-0.0862431751033064,0.0975811828418429,0.377400595881212
561,2,431266,-0.11166935465268,0.0975614255928707,0.253148061739943
562,2,431446,-0.088718382162601,0.0980234039900514,0.366043766183781
563,2,432524,-0.0857638641966469,0.0970875191283387,0.377639473290948
564,2,434090,-0.114806030662104,0.0978998230111727,0.241711350815225
565,2,441927,-0.0591849888024112,0.0969892007458509,0.542107091501779
566,2,446471,-0.100381762522518,0.098084549512791,0.306809781504222
567,2,449325,-0.0629147933703193,0.0975980520355871,0.519584603037316
569,2,450017,-0.0552788542682312,0.0970694282336547,0.569394339447191
570,2,451779,-0.0144462076398397,0.0974732826191347,0.882264152356575
