SNP,Chr,Pos,Effect,SE,FMP45_HNM1_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
69,1,85751,-0.12114128234748,0.0539856689045049,0.0254547569360933
70,1,87445,-0.114582347536421,0.0541418802261515,0.0350158061971571
71,1,87467,-0.118946624044193,0.0544023729679108,0.0294407507795166
72,1,89070,-0.11793038505121,0.0540635669913568,0.0298184736678572
73,1,89616,-0.119138514717328,0.0537612557717394,0.0273242047392404
74,1,89679,-0.114724489408027,0.0537953451059761,0.0336463169085593
75,1,89880,-0.108194048988497,0.053847457771979,0.0452693811700369
76,1,91472,-0.0966497086688801,0.0543134158473085,0.0760211685884882
77,1,93789,-0.115706574584273,0.053642038851348,0.0316791950004878
78,1,94351,-0.109650304606646,0.0538210040871456,0.0423639924842576
79,1,99148,-0.0941475623560745,0.0537613699456313,0.0807779064718425
82,1,106800,-0.0670246785003061,0.0539494114042756,0.2149278559574
83,1,107970,-0.0648904127696951,0.0537962920059325,0.228538690059173
84,1,109000,-0.0992986363742207,0.053742799898815,0.0654874127592986
85,1,112549,-0.0309019531429436,0.0539158360061524,0.566906904773521
86,1,112742,-0.0196048209413263,0.0541410167825646,0.717489026100443
87,1,113050,0.00626432161053844,0.0540589453518759,0.907813963475676
88,1,113135,-0.00830357615428512,0.0539204686831491,0.877700310928185
89,1,114076,-0.0108990491317984,0.0539191594287795,0.83992618147041
90,1,114628,-0.00476992724557297,0.0540580976036983,0.929738303351641
91,1,116283,-0.0650591385204688,0.0542489602016238,0.23122743474545
93,1,127853,0.00704787884839631,0.0542568549004386,0.896720794238253
94,1,128302,0.00527804391688064,0.0540490077672415,0.922263316601139
95,1,128704,-0.0090624769678283,0.0541013901629239,0.867065382393575
96,1,128911,-0.00137971110608187,0.0541094784787676,0.979671744641485
97,1,130267,-0.0769362958887267,0.05392863590551,0.15456995507852
98,1,130271,-0.0778856164687817,0.0539891551080911,0.150015384500832
99,1,130613,-0.0613628208860181,0.0545564085112832,0.261455309030503
100,1,132012,-0.060293984470372,0.0544435747739209,0.268849915012456
101,1,133231,-0.0426199066272707,0.0541035371918737,0.431373251614991
102,1,137074,-0.0610500317765972,0.0539763400242728,0.258801157616688
103,1,137304,-0.0753967213599473,0.0539437931344939,0.163083780826035
104,1,139686,-0.119309946014721,0.0537903976312201,0.0271872076734221
105,1,149562,-0.091632024526511,0.0540679877160415,0.0910037067789439
106,1,150447,-0.0751593706842594,0.0547437111287797,0.17064512905443
108,1,154084,-0.0805397324492159,0.0548921302981604,0.143202109753738
110,1,157269,-0.0878473068077163,0.0538573962058985,0.103759045799789
111,1,160054,-0.0825588310258351,0.054396394603575,0.129978485118579
112,1,166222,-0.0620674410935092,0.0540691217206977,0.251775764322632
113,1,166416,-0.0546428905168055,0.0539816844228327,0.312112468530849
114,1,167326,-0.0694072406110645,0.054241519368861,0.201527570577139
115,1,168836,-0.0789210663206062,0.0539462369367817,0.14436872002144
116,1,171200,-0.0515370572757816,0.054121092403179,0.341619458229153
117,1,171431,-0.0427538579170601,0.0544813742702806,0.433130788548777
118,1,173339,-0.0507689659558553,0.0540373041425899,0.348107789857247
119,1,173845,-0.0673022316964632,0.0539411627427502,0.212969053231362
120,1,175121,-0.0576748590218789,0.0538653885471364,0.285025960155157
121,1,175281,-0.0530972128392945,0.0539246425411416,0.325467562665914
122,1,175315,-0.0557126923028751,0.0539001426948163,0.302017745611322
123,1,175523,-0.0657247964207735,0.0541746800783434,0.225864024671303
124,1,175541,-0.054558241434452,0.0539879091304799,0.312917295462786
125,1,175653,-0.0634287941683764,0.0541318589541713,0.242089259461431
128,1,175856,-0.0538500167296355,0.0550578656974469,0.328713370315856
129,1,175876,-0.0492824214814214,0.0542240986911175,0.364041131667619
130,1,175989,-0.0490568963428003,0.0543797481270244,0.367609825979141
131,1,176001,-0.0512128889085485,0.0546581532053022,0.349416086219703
133,1,177692,-0.0458108425002319,0.0539265535254798,0.396176461174583
134,1,178191,-0.0418826928222805,0.0539892456255016,0.438410162061038
135,1,178224,-0.0458108425002319,0.0539265535254798,0.396176461174583
136,1,178960,-0.049509808711099,0.0543489452643159,0.362937175681945
140,1,183802,-0.0428994203766489,0.0539401403780384,0.42696453599907
141,1,183954,-0.0561124967430855,0.0542994254899769,0.302128754851546
142,1,184450,-0.0460812215511435,0.0538495275495513,0.392721803716157
144,1,184718,-0.0387770462564332,0.0541723275789803,0.47458244016207
145,1,185296,-0.0309798552085034,0.0539564590141493,0.566222514936546
146,1,185438,-0.0594837044335555,0.0538912789176053,0.270443741801753
147,1,185469,-0.0579296789838242,0.0539741116776606,0.283875788321256
148,1,185503,-0.0620085397172927,0.0538211830845154,0.250050826540963
149,1,185705,-0.0596536735637841,0.0544324144676293,0.273860079305967
150,1,185749,-0.0642407827565576,0.0544176238039772,0.238590569827866
151,1,185806,-0.0595919029397453,0.0545055352639386,0.274999570418236
152,1,185879,-0.0694314389119414,0.0547369604926153,0.205470938621347
153,1,185916,-0.0680820097817435,0.0547167558561152,0.214228484466485
154,1,185941,-0.0588879650763015,0.0549862323209537,0.28491983571182
155,1,185954,-0.0662877470986408,0.0551235410549812,0.229963990429287
156,1,186055,-0.0630717860616555,0.0540297413405553,0.243855716680644
157,1,186896,-0.0409720746401417,0.0549782038205982,0.456621249577312
161,1,190132,-0.0153606147046808,0.0541964307888523,0.777017336301447
162,1,190148,-0.0189066192037519,0.0542096049917694,0.727470811772867
163,1,190165,-0.011187266120907,0.0546323306520974,0.837866932290411
164,1,190169,-0.0200359311818007,0.0545570225051191,0.713654461985287
165,1,190933,-0.0462168175683874,0.05406900799279,0.393255653523668
166,1,192149,0.0199438423277169,0.0545571180905387,0.714913167911108
168,1,192303,0.0298519725738449,0.0650331858531151,0.646497466199337
171,1,192795,-0.0780470239731623,0.0538625236375915,0.148224137582589
173,1,194187,-0.0533641101915779,0.0539925722267391,0.323653234593235
174,1,194867,-0.0600228368776314,0.0539432863307035,0.266593323297867
190,2,8314,0.00361277699660192,0.0549524125382188,0.947619066893316
194,2,8498,0.000109682654811649,0.0548722684490168,0.998406260864805
195,2,8651,0.0081274442982997,0.0549219423013783,0.882441673859244
197,2,9812,0.011388410043312,0.0552466657227705,0.836802336382306
198,2,9932,0.00831075484503457,0.0550304564165836,0.8800454097013
199,2,10135,0.0171756297417457,0.0548138579337768,0.754203884058699
200,2,11616,-0.00103572052855322,0.0547632645406555,0.984921443082308
201,2,12133,0.0148996937099417,0.0549752812849751,0.786529962197273
202,2,12194,0.019614336939807,0.0551837327635346,0.722474572397895
203,2,12359,0.00878564319148173,0.0550302474440824,0.873247180506917
204,2,13061,0.00454691079916253,0.0550276520392175,0.934192928056591
205,2,14298,0.00930592326919838,0.0551995586928757,0.866218128350394
206,2,15222,-0.00524851553047195,0.0557393777385865,0.925034118319829
207,2,17986,-0.00552464196339503,0.0547625028496428,0.919700084928107
208,2,19770,-0.0067398148011158,0.0551407549685715,0.902786991694162
209,2,19836,-0.0153351666548392,0.0549843700596979,0.780484525167233
210,2,19851,-0.00723927447146577,0.0551500858498288,0.895640478673122
211,2,21595,-0.00614861738083183,0.054922670857587,0.910926329717244
212,2,22385,0.0115887490329693,0.0549721558598531,0.833156196781572
213,2,23441,0.014200387176343,0.055504423442564,0.798221518733943
214,2,24209,-0.00357058900601848,0.0550521692788527,0.94832355189293
215,2,24341,0.0150891821035003,0.0551768691455794,0.784652387080219
216,2,26815,-0.00858439629700214,0.0551146920217132,0.876315065282866
217,2,28209,-0.0520703244241766,0.0550654336932501,0.344995276211745
221,2,41245,-0.0878928310991668,0.0547240586475364,0.109143988722555
222,2,43214,-0.0820404383964831,0.0556430413415829,0.141263540390345
223,2,47104,-0.0706114814419822,0.0541278341171813,0.192902184196564
224,2,50915,-0.0392291836591915,0.0547514548639154,0.474159052767713
225,2,55834,-0.0479016817496531,0.0544784463424612,0.379848885230939
226,2,56422,-0.0523293094454394,0.0545645371532703,0.338197428177399
227,2,57715,-0.0451132939384121,0.0544025096100959,0.407523207458754
228,2,59046,-0.042433798088302,0.0546843272097796,0.438281948614111
229,2,59191,-0.0516963939578335,0.0543479695369201,0.342148023656278
230,2,59383,-0.0562588584816042,0.0543508265490714,0.301328059040994
231,2,59477,-0.0580740004399446,0.0551657415350345,0.293190056548164
233,2,60471,-0.0375850909381862,0.0544698396429307,0.490637163817933
234,2,60478,-0.0378863925503626,0.0545314894993473,0.487661658867296
235,2,60786,-0.0439755134712448,0.0544287319648375,0.419665392608746
236,2,61035,-0.0481733597775472,0.054414731011814,0.376597508001061
237,2,61071,-0.0408047068988264,0.0541844767661131,0.451909752350635
238,2,61675,-0.0310588560328287,0.0543589724283924,0.568115324835982
240,2,62939,-0.049425333972979,0.0542263255491254,0.362673040374887
241,2,63527,-0.0454271073639294,0.0544402199900467,0.404597311761405
242,2,63857,-0.0657867914180665,0.0543939784875128,0.227299425052329
243,2,65527,-0.0660556340941919,0.054212979388804,0.223867901843287
247,2,67976,-0.047681162855563,0.0550508886627135,0.38700780045292
250,2,72389,0.00941262591911213,0.0547672107034718,0.863641296624439
251,2,72392,-0.0280631900331647,0.0551216884950924,0.610990823007678
252,2,73646,-0.00359755291728364,0.0540110661573178,0.94693172331884
253,2,74564,-0.0207156767821515,0.0538940761729073,0.700930032461899
254,2,74739,-0.00384648558469865,0.0540822105468031,0.943340190944998
257,2,80873,0.0658343158176693,0.0540982686219652,0.22444023998932
258,2,81501,0.0737315682664837,0.054060346939065,0.173475863797862
259,2,83526,0.0607982753592856,0.0540216816168353,0.261166339586939
260,2,83845,0.0587764761787909,0.0540795389488532,0.277843621914394
263,2,84447,0.0598329595725171,0.0547690578051168,0.275376332800765
264,2,87391,0.0747994632192575,0.0537836029578533,0.165177785536444
265,2,87562,0.0744930252983478,0.0539216554874172,0.167997570601322
266,2,87849,0.0644357675068763,0.053953215221453,0.233166559106141
267,2,87878,0.077039749783734,0.0541393620697988,0.155622306813575
269,2,89785,0.0812181183182735,0.0541281298400442,0.134384252977619
272,2,93721,0.0210741898787145,0.0541248775776311,0.697242897874883
273,2,93952,0.0361270653093925,0.0539473906790318,0.50350459693989
274,2,95085,0.0132329578000371,0.0540523989641157,0.806740212968563
276,2,107124,0.0443642551126072,0.0540323090713011,0.412161101726138
277,2,111645,0.0460700780408179,0.0540629350516896,0.394705035172674
278,2,111916,0.0495986499616254,0.0541818064231086,0.360600528562254
279,2,111931,0.0549787704712986,0.0542501643409961,0.311548699643113
280,2,111999,0.0518922620459565,0.0540634244686905,0.33779248290489
281,2,114528,0.0293882499813233,0.0544229731045634,0.589539494342756
282,2,116024,0.0489905577096215,0.0545125770210458,0.369424046542079
286,2,120090,0.0674781115962825,0.0542405886413717,0.214305872661779
287,2,120291,0.0490499959732295,0.0549189845437727,0.372394044066488
288,2,120726,0.0654858141281748,0.0545521071039812,0.230778553287805
289,2,121716,0.0111941776916797,0.0545980071484263,0.837667598845889
290,2,123100,0.0331243778736524,0.0546481453794509,0.544811953207541
291,2,124677,0.0134533164098725,0.0545965625740021,0.805505577105432
293,2,127887,-0.000439781810694762,0.054975611162613,0.993621845431387
294,2,128935,0.0143750448531086,0.0549183164703586,0.793664389768762
295,2,129053,-0.00174387222006522,0.0550907550935777,0.974765442481131
296,2,130040,-0.0169431161485789,0.055419744668015,0.759995418312474
297,2,130976,-0.00989484062815515,0.0549730935203133,0.85726036432483
298,2,132199,-0.0456307694718813,0.0551769939361573,0.408801932630481
299,2,133355,-0.0584271710298689,0.055517000453935,0.293327017002678
300,2,133435,-0.0639247058895418,0.0556202182686081,0.251207520414424
302,2,135183,-0.0787267056338498,0.0555973705304658,0.157652878239463
303,2,135402,-0.065308143657985,0.0556381496545653,0.241265874225466
304,2,135898,-0.0857315694094876,0.055856198143287,0.125713435857886
305,2,135912,-0.0831985913854959,0.0559085729034913,0.137612352014099
306,2,135925,-0.0901956437259084,0.0556228318730614,0.105790846517632
307,2,136002,-0.0859616890451375,0.0555999069927851,0.122982188057866
308,2,136173,-0.0626613761662806,0.0560834502810984,0.264630985373873
310,2,138318,-0.0706512554615844,0.0575430458983877,0.220340759956177
311,2,138695,-0.0773218989326916,0.0565278158015256,0.172227362479299
312,2,138818,-0.077034708568454,0.0564247152319232,0.173039081914314
313,2,139728,-0.0644521037379686,0.0563677774879934,0.253638644462857
314,2,140174,-0.0895186838173134,0.0562707104227849,0.112536753153966
315,2,140863,-0.0698343467394331,0.0563267208308573,0.215869785542387
316,2,141152,-0.0941861933154706,0.0563858299413129,0.0957290626373038
317,2,141292,-0.0884679330929563,0.0560036136625739,0.11507518739012
318,2,141545,-0.0955538096761205,0.0562455181311325,0.0902248060202392
322,2,146723,-0.0771929774455167,0.0562232025960534,0.170632056065233
323,2,147946,-0.0795337201888044,0.056731805199262,0.161816419639203
326,2,151397,-0.0688366362732866,0.056913935980923,0.227285393072101
327,2,153035,-0.0843231232751014,0.0562320725013723,0.134623327658652
328,2,153228,-0.0838549934758639,0.0566469684555967,0.139682846328632
329,2,153455,-0.0846843132537205,0.0570736968214685,0.138761910782072
331,2,153815,-0.0742442216557609,0.0568946769208312,0.192762801123533
332,2,154160,-0.0827008358284183,0.0562622495209609,0.142474940072307
333,2,154235,-0.0886806461444495,0.0568019427590368,0.11936656873295
335,2,159870,-0.0574981349156236,0.0554737777384307,0.3006820924715
336,2,161229,-0.0522751649447271,0.0563422344571357,0.354137540808785
339,2,162696,-0.0387459083604094,0.0561302972979516,0.490468502274567
340,2,163284,-0.0292787915950354,0.0554019504049093,0.5974987079608
341,2,164166,-0.0132943847495798,0.0559339979591741,0.81226729724878
342,2,165270,-0.020367277663679,0.0554574547629015,0.713645526694265
343,2,165675,-0.000299121660059298,0.0563847328924164,0.99577022973291
346,2,168062,0.00524338914017919,0.055877375928498,0.925291539001647
347,2,168518,-0.00144532822391708,0.0555580744666357,0.979260290764866
348,2,168980,-0.00160875771368452,0.0555316855551022,0.976904819669539
349,2,169651,-0.00765552394838487,0.055556633542879,0.890479613071818
352,2,170725,-0.0148517262058482,0.0556514111998175,0.78972461597054
353,2,171254,0.0012941525949054,0.0557470510235733,0.981492107887011
354,2,172242,0.019761365320471,0.0550780828035539,0.719968043557338
355,2,173254,0.0223326654766082,0.0546530627358186,0.683061881302819
356,2,173340,0.0182524315454058,0.0546507376845061,0.738590510721683
357,2,173385,0.0275149974901955,0.0546901060881377,0.61520252269177
358,2,173973,0.0351038044930092,0.0545323749865966,0.520172347179572
360,2,177341,0.0162223019353232,0.0543716019396232,0.765604088145125
361,2,180314,0.0172054502467776,0.0543889936973047,0.751930926423601
362,2,180339,0.0199015392214008,0.0545238421094528,0.715325380046423
363,2,182758,-0.0328774140968824,0.0543103717472175,0.545327735616321
364,2,183619,-0.013263673516383,0.0545479648768521,0.808025662782454
367,2,187176,-0.0624330439709405,0.0547487789909442,0.254911542135868
368,2,191066,-0.0261473473478445,0.0552420296575522,0.636275008592933
371,2,191599,-0.0474048388137885,0.0544354429468608,0.384430571285014
373,2,191763,-0.0192939090593651,0.0547000717185781,0.724507508781058
374,2,191959,-0.0401060768546375,0.0545344589431419,0.462568228503948
376,2,195759,-0.021569417328812,0.0550328667059815,0.69534126550303
377,2,196912,-0.0538454105830986,0.0540786154763188,0.320083948297672
379,2,198110,-0.0720727770472823,0.0543438122001759,0.185618630769795
381,2,198805,-0.0770620322447718,0.0545597360129058,0.158703170839699
382,2,198891,-0.0633263601224809,0.0541827720913606,0.24329120716812
383,2,199248,-0.0808369711599325,0.0542411112048055,0.137031348112087
384,2,201782,-0.0694021805736844,0.0542189354619166,0.201373080222051
385,2,203285,-0.0874294596344846,0.0539335524157607,0.105897885946069
386,2,203783,-0.102495938304731,0.0537411864115459,0.0573043273061332
387,2,204179,-0.093955340158095,0.053916658858825,0.0822737946805124
388,2,205406,-0.076079868434251,0.054554329768526,0.164022330691253
389,2,205834,-0.0722861131961259,0.0543062796713086,0.184021061889447
391,2,207192,-0.104423257558365,0.0541067814288536,0.0544142709577193
392,2,207561,-0.0830071353503544,0.0539705435335988,0.124942475715171
393,2,208682,-0.0860495224036922,0.05386561761143,0.111052343551402
394,2,210102,-0.0830740628137696,0.0540189303416091,0.12497638582844
396,2,214801,-0.091603828332553,0.0539772580614507,0.0905626192998578
397,2,215016,-0.0919139839802815,0.0539447140046561,0.0892881737585526
398,2,218876,-0.139185608819274,0.0542223537353269,0.0106714840293795
399,2,227511,-0.142291575205401,0.0545905905118771,0.00953432579013361
400,2,230378,-0.162640529877182,0.0537259719588715,0.00264950129685809
401,2,231943,-0.180268920464096,0.0537248636246799,0.000878630978638484
402,2,232156,-0.160595591144847,0.0538787219531404,0.00307548677688164
403,2,232789,-0.172993888867898,0.0535738891418929,0.00135845358501357
404,2,238524,-0.173054936332533,0.0536509502452074,0.0013746872772639
405,2,241518,-0.148863947188173,0.0543337772611769,0.00645983786776511
406,2,250396,-0.109160593739899,0.0542237484826116,0.0448574620843128
407,2,250466,-0.10622378361546,0.0542209059768356,0.050888742554951
408,2,252305,-0.139917099818614,0.0541496865965446,0.0101703533326983
409,2,254571,-0.12545841237493,0.0550233824856324,0.0231980224193364
410,2,254742,-0.111147780204939,0.0550601385621949,0.0442781430106079
411,2,254908,-0.130246109355497,0.0553677407450732,0.0192020959221275
413,2,255862,-0.105282412878931,0.0551801040151456,0.0572051772267345
414,2,255975,-0.0912337212917053,0.0550499075818782,0.0983490634312319
415,2,258311,-0.0864388650123784,0.0541560560437499,0.111359701428191
416,2,259284,-0.0864714241917868,0.0543395730559502,0.112433598459345
417,2,266330,-0.104888163623592,0.0544833494575772,0.0550148511020824
418,2,267100,-0.111864517844375,0.0544400074922154,0.0406317914628232
419,2,268086,-0.111653809128244,0.0544452486028669,0.0410288012906935
420,2,274614,-0.105001988479066,0.054148218278534,0.053278582877599
421,2,274729,-0.102484280639132,0.0544611212293822,0.0606873777418635
422,2,275746,-0.0994257981780813,0.0544531741357533,0.0687106661936001
423,2,277029,-0.10698654528206,0.054156931649175,0.0489909653074397
424,2,277741,-0.10256353863777,0.0542026538178226,0.0592792740703127
425,2,278218,-0.102505854970862,0.0541040705843498,0.0589617554468133
426,2,278379,-0.1066207474107,0.0554344736925112,0.055238215738027
427,2,279910,-0.102459715660268,0.0540851269067574,0.0589869656454759
429,2,283431,-0.0739413755237497,0.0550149252339129,0.179803814718848
430,2,283573,-0.0810041260958956,0.0543230633497866,0.136813762403256
431,2,286762,-0.0705713315816856,0.054504100562586,0.196239145004768
432,2,287187,-0.0588266527294151,0.0542882424945082,0.279282466055739
433,2,288379,-0.0409992492199741,0.053922226247571,0.447558651589311
434,2,294941,-0.0441525483942233,0.0539474863565119,0.413660584484875
439,2,297610,-0.0219698516846396,0.0542593604384419,0.6857930652456
441,2,299680,0.0105335794896635,0.0541019184559139,0.845740743499827
442,2,299708,0.020608242904559,0.0542078480794379,0.704047247369754
443,2,299759,0.0115643038349132,0.0540317414813009,0.830648819532948
444,2,300111,0.000886812357194941,0.0544127704929082,0.987005962836513
446,2,301710,0.0326725561517848,0.0540217557098793,0.545698017719916
447,2,303446,0.0224256532899541,0.054377085809818,0.680289289746728
448,2,303854,0.0285602302044338,0.0543793723688148,0.599771527820159
449,2,304472,-0.00297823948935409,0.0539406843779267,0.955999823754627
450,2,304691,0.00416506377864476,0.0548143600330072,0.939474155031302
451,2,308097,0.0179299250649372,0.0542286330288374,0.741115792342131
453,2,309402,0.022700141514326,0.0538935041075344,0.673862711325683
454,2,310030,0.0303199999296472,0.054185882941466,0.576137636050106
455,2,310113,0.00825148533771975,0.0540569097278339,0.87876590898876
456,2,310972,0.00585850126499329,0.054139885653442,0.913890237309284
457,2,312659,0.0456956843463939,0.0538758796347666,0.396920325798558
460,2,318265,0.0639982389624373,0.0545253180762292,0.241292742361068
461,2,318379,0.0751418358172964,0.0546473200558394,0.169993475905167
462,2,321266,0.0729824456331446,0.0542879217655131,0.17969565476137
463,2,322957,0.0828075143267871,0.0537605560799936,0.124382560633732
464,2,325221,0.0902851305118014,0.0540237314194521,0.0955659607469487
465,2,332691,0.0669602950529711,0.0546734401740498,0.221492978151305
466,2,333006,0.129371132921669,0.0542466044290611,0.0176123902650329
468,2,335046,0.115724008082788,0.0537823800686027,0.0320981474735342
469,2,335049,0.102184190513261,0.0540913993308635,0.0596975412058387
470,2,335995,0.101343842474204,0.05378719910707,0.0603645014405888
471,2,336060,0.108099277820209,0.0536767195235349,0.0447788709116725
472,2,338292,0.0913598501972923,0.0537613409066417,0.0901324299695213
473,2,339568,0.0585197453955354,0.0539723084303605,0.278991721920007
474,2,340466,0.0638736471450903,0.0544241116148272,0.241335405494009
478,2,348480,-0.0232692326324862,0.0539674386910112,0.666606707654927
479,2,350086,-0.0280943244719321,0.0539634833523156,0.602959763778755
480,2,351083,-0.0318589654138504,0.0546555764959128,0.560329963811971
481,2,351335,-0.0274610783284858,0.0540474678706924,0.611706270882636
482,2,351417,-0.0258036192171489,0.054041245132944,0.633315789082863
483,2,351450,-0.0305953839451164,0.0540940087337285,0.572027405960702
484,2,352302,-0.0129472040157677,0.0545416052748954,0.812498038882134
485,2,352469,-0.0160390687489452,0.0539876462869742,0.76657425108085
486,2,352562,-0.0137617326428015,0.0542101230110124,0.799752215856604
487,2,352944,-0.00602208526757766,0.0540577435263557,0.911361702015283
490,2,355266,0.00287897574336637,0.0540584765799598,0.957557510247716
491,2,358277,0.01059994706476,0.0540642837501111,0.844674521178307
492,2,358926,-0.00183225361396185,0.0541466961294391,0.973024903803943
493,2,358948,-0.00424832662272186,0.0541634668444326,0.937526253121359
494,2,359515,0.011261977765917,0.0540792761899843,0.835154326682167
495,2,363190,-0.0266320830158422,0.0545934113614967,0.625975968706196
496,2,363588,-0.00139109148796596,0.0548272150101281,0.97977235753477
497,2,363888,0.00167981131731162,0.0543566869117466,0.975363971709051
498,2,363954,0.00453487216151801,0.0541402455684405,0.933293480172615
499,2,364199,-0.00392879681010159,0.054066822988274,0.942113397569438
501,2,365981,-0.0190647706477775,0.055147986902745,0.729772591130047
502,2,366047,0.00575483083782118,0.0541630727521946,0.915444290905444
503,2,366936,-0.0161756900073964,0.0547804907984993,0.767952105936443
504,2,369530,0.0319573877476737,0.0540472989904373,0.554707530340489
506,2,369931,0.00290538135239895,0.0544447912093049,0.957472228205284
507,2,371033,0.0442367959601057,0.0542494006169986,0.415373875956199
508,2,372919,0.0524015731180401,0.053993960845725,0.332457824988411
509,2,373518,0.0512912719152552,0.0539662418464324,0.34254278160027
510,2,376157,0.0305850986928112,0.0541300291077787,0.572412157846855
511,2,376172,0.0316265721847031,0.0545199783333985,0.562223042575883
514,2,381433,0.022362427046218,0.0544935646571438,0.681784814442967
515,2,381922,0.0218045289750029,0.0549176492267088,0.691577563803217
516,2,382146,0.00871423866482246,0.0541015522376756,0.87212893055009
517,2,384206,0.0200219812020676,0.0542614956307251,0.712355957816707
518,2,384955,0.0143495223196423,0.0541456849121404,0.791151115562803
520,2,387301,0.0270999677266939,0.054407600853571,0.618729666049443
521,2,388313,0.0367610136532879,0.0540681498348849,0.497012486045351
524,2,390138,0.0235443042035068,0.0542574897378283,0.664599653916096
525,2,391233,0.0610214851593505,0.0544768566710799,0.263417359804913
530,2,395606,0.0147993011497399,0.0542511397048594,0.785172275819529
531,2,395726,0.0245230853181302,0.0542213216719361,0.651346864924752
532,2,395853,0.0328252797558914,0.0543634208261153,0.546356533249186
533,2,396484,0.0359780221547147,0.0541172024308596,0.506601790742958
534,2,396705,0.0380183961442344,0.0540870963096034,0.482574726835574
535,2,398759,0.0414524106916247,0.0545228228569149,0.447596925149951
536,2,400386,0.0599117392338045,0.0541691207852878,0.269474179926921
537,2,400847,0.0438563602452554,0.0541626439995857,0.418648882844048
538,2,401130,0.0415718358748169,0.0546649484789623,0.447472788986408
539,2,401143,0.0463921435383013,0.0545453975858724,0.395610618403719
540,2,401979,0.0261992054952195,0.0545496237661926,0.631324332006017
541,2,403598,0.0287322959426848,0.0542568875811919,0.596749675829221
542,2,404844,0.0297207630152215,0.0548619636951573,0.588341368516381
543,2,405100,0.0467312614087601,0.0543254565061882,0.390257534095397
548,2,406181,0.0546117686201688,0.0543398915114657,0.315583676346948
549,2,406688,0.064155530979475,0.0539956777135975,0.235568961574605
550,2,407621,0.0615649718340343,0.0544487627396397,0.258950896500808
551,2,409016,0.0667557924995551,0.0549788525804217,0.225479769134306
552,2,410647,0.0675767164889579,0.0541712563328903,0.213054190715605
554,2,419803,0.0634684051073262,0.0545672594996922,0.24556546690476
555,2,419943,0.0623430497428231,0.0548942739022292,0.256855492782944
556,2,422349,0.0827775901250188,0.0541409666360899,0.127178084677762
557,2,425467,0.036334850872626,0.0540903743422552,0.50218645520555
560,2,429095,0.00660728674188088,0.0544443108565673,0.903476037776283
561,2,431266,-0.0210739592184121,0.0544635565067031,0.699036088326191
562,2,431446,-0.0196396221284292,0.0546851345036406,0.719705041560851
563,2,432524,0.0256091970476293,0.0541527955616103,0.63657231558821
564,2,434090,0.0105794490647223,0.0546661752744463,0.846656594492326
565,2,441927,0.0183916833613547,0.0540750200905393,0.73397280527379
566,2,446471,0.0334047459853541,0.0547180130054131,0.541930756042189
567,2,449325,-0.00104761895527328,0.054426688290259,0.984653934994633
