SNP,Chr,Pos,Effect,SE,SRO9_SGN1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
133,1,177692,-0.309886366861167,0.131764398783017,0.0192306153019908
134,1,178191,-0.299541291393718,0.131964965451428,0.0238189038048501
135,1,178224,-0.309886366861167,0.131764398783017,0.0192306153019908
136,1,178960,-0.33872383675357,0.132633605834913,0.0110740134214916
140,1,183802,-0.317849122550971,0.131727514003993,0.0163338837760082
141,1,183954,-0.302017850767283,0.132806990890334,0.0235590375255538
142,1,184450,-0.235852207761696,0.132009482919207,0.0748552219480787
144,1,184718,-0.296074915707094,0.132424088096538,0.0259888758224108
145,1,185296,-0.225964457165164,0.132246926204588,0.0883937622366832
146,1,185438,-0.202620637121718,0.132360329918844,0.126708030360613
147,1,185469,-0.20863840958769,0.132526171198851,0.116309609077308
148,1,185503,-0.227578769938211,0.132092429118565,0.0857868660628035
149,1,185705,-0.244143823395075,0.13349820705052,0.0682705630431523
150,1,185749,-0.239779087760798,0.133520615796108,0.0733781038298698
151,1,185806,-0.24186876997993,0.133689867029476,0.0712739182873151
152,1,185879,-0.25259053036422,0.134285940455352,0.0607961608963056
153,1,185916,-0.152080919373369,0.134652783900664,0.259483304461922
154,1,185941,-0.184159671830373,0.135128451233403,0.173798848478327
155,1,185954,-0.204099271655819,0.135444222216927,0.132733723637869
156,1,186055,-0.207863329894567,0.132706913848923,0.118166449728996
157,1,186896,-0.22278364423522,0.134830114478021,0.0993567393713681
161,1,190132,0.157300738103264,0.133073093249523,0.237976471867596
162,1,190148,0.171455783923619,0.133063859426051,0.198407989492494
163,1,190165,0.137404984252482,0.134202191045967,0.306599962245559
164,1,190169,0.169551943615937,0.13393002158304,0.206357184588241
165,1,190933,-0.0686115747787401,0.133095068758774,0.606520761784467
166,1,192149,0.152408077924888,0.133988384025918,0.25611237394923
168,1,192303,-0.00336939181111351,0.160026653371161,0.98321352521706
171,1,192795,0.0383947904301637,0.13287738737895,0.772790005254646
173,1,194187,-0.0917679264213396,0.132913485220238,0.49037530427014
174,1,194867,-0.17446211574746,0.132606102712267,0.189148158839412
190,2,8314,0.121377409375358,0.135027091999218,0.369312536236109
194,2,8498,0.0239380390811197,0.134977555738181,0.859336536845765
195,2,8651,0.0125949876853328,0.135108291358412,0.925780537927139
197,2,9812,0.0434922752169471,0.135893035148579,0.749121397835644
198,2,9932,0.0172519816960552,0.1353739631795,0.898665168531884
199,2,10135,0.02380519646874,0.13485267966441,0.8599808364261
200,2,11616,0.0472447031364718,0.134692020673473,0.725976913711679
201,2,12133,0.0652934549336541,0.135206390791547,0.629454076031868
202,2,12194,0.0683306672587332,0.135725329571253,0.614963228084936
203,2,12359,0.042057169380056,0.135358569264859,0.756204990394517
204,2,13061,0.0491541027296756,0.135341830787306,0.716684187317126
205,2,14298,0.0378133778704712,0.135779240076402,0.780798074069793
206,2,15222,0.0474384355442599,0.137095095374558,0.729529488660598
207,2,17986,0.0398060353391803,0.13469883009276,0.767771349818924
208,2,19770,0.0350425661578913,0.135634081282816,0.796278829690366
209,2,19836,0.0311771277183019,0.135264057152217,0.817843890449276
210,2,19851,0.0309733533660876,0.135660282538782,0.819533128383715
211,2,21595,0.0381440585938002,0.135094700322972,0.777840227269518
212,2,22385,0.0545571588523535,0.135206621099923,0.686817741343879
213,2,23441,0.00564139959798138,0.136550972104284,0.967069321683688
214,2,24209,0.061355503219958,0.135387545194706,0.650694506473814
215,2,24341,0.0612017012698185,0.135708161826458,0.652280678701141
216,2,26815,0.0926388738731878,0.135494895014219,0.494608439510057
217,2,28209,0.0738136647366536,0.135573289813765,0.586471607799489
221,2,41245,-0.00323182025031854,0.135109844914445,0.980929979496594
222,2,43214,-0.0877885786791917,0.137220934187021,0.522743083056934
223,2,47104,-0.013006794095908,0.133471070180284,0.922424117927684
224,2,50915,-0.0849845479519797,0.134708352464505,0.528528480835216
225,2,55834,-0.104002832336124,0.1340472122936,0.438346904950414
226,2,56422,-0.0530740618067888,0.134371623143765,0.693096433669649
227,2,57715,-0.0727941312551114,0.133902226157127,0.587034824858667
228,2,59046,-0.0874012788466411,0.13455553371689,0.516401856518843
229,2,59191,-0.103546253335378,0.133751548820112,0.439349260618474
230,2,59383,-0.0738225043536425,0.133845936298317,0.581606798096027
231,2,59477,-0.0868087055946243,0.135839797465859,0.523203492792073
233,2,60471,-0.113084650835915,0.133948784694951,0.399108207596149
234,2,60478,-0.103421167764107,0.134124041722218,0.441171783389717
235,2,60786,-0.106267475821117,0.133896820346257,0.427931225447065
236,2,61035,-0.0780846698100728,0.133942100489071,0.560283493120977
237,2,61071,-0.0566320708802687,0.133364597215274,0.67135712477438
238,2,61675,-0.0677083490522533,0.133734153108267,0.612968687619756
240,2,62939,-0.0294722716385052,0.13354223807235,0.825456539137723
241,2,63527,-0.0378538954979925,0.134037618827009,0.777792764572985
242,2,63857,-0.0471833726262089,0.134060423787461,0.725081259908022
243,2,65527,-0.104890647180951,0.133525230876673,0.432658532882113
247,2,67976,-0.0136845517311036,0.135564830943995,0.91965166479706
250,2,72389,0.0396643909240908,0.134714226059248,0.768599680620869
251,2,72392,-0.0611695092477935,0.135607827814536,0.652211353183051
252,2,73646,0.0824705802046716,0.132793353339136,0.534971152495693
253,2,74564,0.0799986400905137,0.132536618975735,0.546499593051659
254,2,74739,0.141922687408843,0.132826393885091,0.286033007321612
257,2,80873,0.167313188418745,0.133060762258964,0.209433042000603
258,2,81501,0.190595750817305,0.132949744259644,0.152573729165176
259,2,83526,0.155316874352506,0.132872454375854,0.243225809756999
260,2,83845,0.198490637344555,0.1328364423321,0.136004047330088
263,2,84447,0.218658848180117,0.134454498097845,0.104785306269812
264,2,87391,0.27487475648334,0.131858322128338,0.0378219760486138
265,2,87562,0.298065038557428,0.132053670330435,0.0246094146621494
266,2,87849,0.282679798158774,0.132136794881676,0.0330971399148502
267,2,87878,0.276834728488068,0.132746850062432,0.0377478402183908
269,2,89785,0.294824327905715,0.132652064062509,0.0268800340783789
272,2,93721,0.206985086351545,0.13271714723711,0.119751510551139
273,2,93952,0.175987711873185,0.13246190677325,0.184841128408465
274,2,95085,0.25323785995444,0.132293164551625,0.056400657583626
276,2,107124,0.317542141250116,0.13196629653797,0.0166311485750156
277,2,111645,0.365064908961239,0.131703777491751,0.00586907375768558
278,2,111916,0.342888555665325,0.132189303620738,0.00988400202708244
279,2,111931,0.33397418779643,0.132459821152074,0.0121310869662763
280,2,111999,0.355676422467577,0.131814838858341,0.00730423014409808
281,2,114528,0.34785590424002,0.132647741789092,0.00910943049507119
282,2,116024,0.389913153371275,0.132638343521631,0.00350199371119911
286,2,120090,0.182527518592495,0.133368475324721,0.17199603537971
287,2,120291,0.232168728766136,0.134685364750934,0.0856220593856263
288,2,120726,0.20237566775287,0.134037512297742,0.131977917596926
289,2,121716,0.197270313984461,0.133905882516971,0.141587883583683
290,2,123100,0.162335327695971,0.134224369679495,0.227306058540788
291,2,124677,0.129541687965498,0.134139812947459,0.334844738866755
293,2,127887,0.161354127206802,0.134964841258621,0.232683652163865
294,2,128935,0.148159630304075,0.134879631015424,0.27275312989736
295,2,129053,0.176021376003593,0.135197009685744,0.193778282690764
296,2,130040,0.204284226772497,0.135914167788761,0.133723183977229
297,2,130976,0.129591824102082,0.135061790184087,0.33796350794862
298,2,132199,0.143225963598387,0.135650573280471,0.291761161429668
299,2,133355,0.121617002460624,0.13663042074357,0.37400951917725
300,2,133435,0.120024501661352,0.136930312571712,0.381334206201005
302,2,135183,0.122121362679512,0.137001067585161,0.373327227434264
303,2,135402,0.124876926863342,0.136973287745234,0.36255505627177
304,2,135898,0.163413050530325,0.137587090624987,0.235747695716785
305,2,135912,0.168828721602302,0.137670613337337,0.220894316940232
306,2,135925,0.168835232433199,0.13704428951155,0.218778166829798
307,2,136002,0.12415446365412,0.137076645743147,0.365696434038226
308,2,136173,0.133018629931168,0.138025296315834,0.335842805896719
310,2,138318,0.0761537759841624,0.141797584721128,0.591564684600937
311,2,138695,0.0456987655317516,0.139402967351947,0.743243815120801
312,2,138818,0.0238413343816948,0.13916271703315,0.86407044365679
313,2,139728,0.0416513927399502,0.138901316215664,0.764458002456423
314,2,140174,0.0673095461062929,0.13887280407943,0.628200514914621
315,2,140863,0.0429789842520374,0.138843971899332,0.757086742055313
316,2,141152,0.0707551250539784,0.139203044113762,0.611569433634576
317,2,141292,0.0628937338388864,0.138212185977724,0.649351555554793
318,2,141545,0.109064544641838,0.138804854175191,0.432546828726224
322,2,146723,0.148108396423885,0.138451370070855,0.285462633866102
323,2,147946,0.0962927309145183,0.139852042814033,0.491569513415261
326,2,151397,0.130524312648789,0.140123677907279,0.352234901681927
327,2,153035,0.0940557651603133,0.138678192946019,0.498069969327652
328,2,153228,0.0586283887132644,0.139746272622541,0.675080717426183
329,2,153455,0.0348981063793632,0.140823881152747,0.804422532870641
331,2,153815,0.0671418696698929,0.140250264874964,0.632427815142663
332,2,154160,0.0611800349244007,0.138787595305794,0.659614786169642
333,2,154235,0.0438844616211713,0.140192614530511,0.754442906684573
335,2,159870,0.0971625659101694,0.136572878958298,0.477285296160097
336,2,161229,0.0850125450013706,0.138694731711786,0.540305955174302
339,2,162696,0.140961032655847,0.137967585783878,0.307624127326135
340,2,163284,0.212207658866792,0.135871827743488,0.119225870260453
341,2,164166,0.144652373745289,0.137390839336714,0.293128462464991
342,2,165270,0.0734194785997766,0.136393196134346,0.59071415110788
343,2,165675,0.0825693956587739,0.13863453611558,0.551830558719487
346,2,168062,0.0284530079840868,0.137449463890301,0.836123710237123
347,2,168518,-0.0119714719310711,0.136669268967025,0.930248667450875
348,2,168980,0.0126809190117787,0.136604202636607,0.926091564367026
349,2,169651,0.0317160521484854,0.13666032883422,0.816610799454338
352,2,170725,0.162181565289648,0.136641652822768,0.236060621751791
353,2,171254,0.174848063141885,0.136819471286676,0.202107753974018
354,2,172242,-0.00647857681349384,0.13551412680392,0.96189678222861
355,2,173254,-0.0411933394191066,0.13445824995025,0.759507157851699
356,2,173340,-0.0226781625699652,0.13445443252856,0.866154378611683
357,2,173385,-0.0349625434543377,0.13457081583915,0.795163520480016
358,2,173973,-0.00177257162668742,0.1342261243575,0.989471013424771
360,2,177341,0.0802287161670511,0.133700639478197,0.548849705636482
361,2,180314,-0.020557550283244,0.133809221520594,0.877986679746574
362,2,180339,-0.0393415660551226,0.134135419145193,0.76946721024518
363,2,182758,0.0830775533882168,0.133597499945139,0.534442169870168
364,2,183619,0.0552555322595442,0.134164801812257,0.680700653318143
367,2,187176,-0.0219740376564405,0.134922564046249,0.870718655500349
368,2,191066,0.0601088497884468,0.135898629166915,0.658538285267619
371,2,191599,-0.00265403761989258,0.134052685773465,0.98421532694699
373,2,191763,-0.0168512688594402,0.134580692793425,0.900426105483871
374,2,191959,-0.0523286246561486,0.13422640972674,0.696880053294975
376,2,195759,0.198568447486389,0.134995006476824,0.142200389414563
377,2,196912,0.223120943040656,0.132687520858973,0.0935402066353814
379,2,198110,0.19189724218021,0.133626458921304,0.151867373671761
381,2,198805,0.185780739382175,0.134229758260268,0.167217459959287
382,2,198891,0.208861196129766,0.133081587195732,0.117445504600603
383,2,199248,0.140147657591206,0.133642050914624,0.295043175914185
384,2,201782,0.19242356393606,0.133292692796826,0.149733674602547
385,2,203285,0.316313012892164,0.132098773681893,0.0171631485919297
386,2,203783,0.254024302908638,0.132190910367534,0.055454990722995
387,2,204179,0.267106349159186,0.132441226462658,0.0444740119110616
388,2,205406,0.220015459454825,0.134060153783624,0.101652825025851
389,2,205834,0.227031681362668,0.1333798521965,0.0896088255260629
391,2,207192,0.143452873280081,0.1335828404491,0.283606859979596
392,2,207561,0.149267488179783,0.132972326767639,0.262393495360316
393,2,208682,0.168889948760396,0.13268119963892,0.203891081888428
394,2,210102,0.177219894364985,0.132994727041208,0.183544542324677
396,2,214801,0.191664521035591,0.132931602251075,0.15023743618554
397,2,215016,0.153579933214596,0.132995415848848,0.248963224762705
398,2,218876,0.0852354011162288,0.13454748544342,0.526819498101335
399,2,227511,0.056490299028649,0.135543450926711,0.677100745234702
400,2,230378,0.0636471494469146,0.133825387105126,0.634654636807132
401,2,231943,0.0734693990109515,0.134195101988118,0.584393627447725
402,2,232156,0.0376225950918332,0.134182090690329,0.779346676822398
403,2,232789,0.0990595498442454,0.133617859456516,0.458965320126706
404,2,238524,0.108097234305712,0.133786369608423,0.419643989085489
405,2,241518,0.0629995830269722,0.135030924740197,0.641104868724321
406,2,250396,-0.0418845658549997,0.134133237934175,0.755026621290089
407,2,250466,-0.0617627284271864,0.134064089173833,0.64530073776269
408,2,252305,-0.0557053404351766,0.134427157806744,0.678839821131402
409,2,254571,0.0161780576444375,0.136345666062392,0.905616398007484
410,2,254742,-0.01068340838054,0.136224076420988,0.937534218055673
411,2,254908,-0.0323411087811269,0.137255034285977,0.813858101065612
413,2,255862,-0.00482661422001507,0.136438720555259,0.971800162440434
414,2,255975,0.0207330799274978,0.135941892036267,0.878868462887972
415,2,258311,-0.127446122813352,0.133529389074126,0.340512831271982
416,2,259284,-0.0601294718982331,0.134113582064696,0.654177583576218
417,2,266330,0.00324243882738151,0.134728473773489,0.980813186747538
418,2,267100,0.0109020581010806,0.134717514432488,0.935547204176818
419,2,268086,0.0700587500471082,0.134676973155075,0.603251363312248
420,2,274614,-0.0241477195884613,0.133903856681329,0.856992080165791
421,2,274729,-0.051753110388046,0.134614278384538,0.700872863004433
422,2,275746,0.0261854529741524,0.134576464793214,0.845836227616912
423,2,277029,0.0195719479077582,0.133954217182745,0.883918557579138
424,2,277741,-0.00257846180669086,0.134010787865363,0.984659957645543
425,2,278218,-0.00393404512345374,0.133768648346465,0.976554758626288
426,2,278379,0.021978623276382,0.137074256960038,0.872704177975062
427,2,279910,-0.0273895048849362,0.133713894117571,0.837817816166322
429,2,283431,-0.0166940177242598,0.135677419128232,0.902143881612634
430,2,283573,-0.00472846473988542,0.134052523957305,0.971881811265438
431,2,286762,0.0102269834088564,0.134394794148936,0.939385374504051
432,2,287187,-0.0649700132205184,0.133724108994153,0.627374138338279
433,2,288379,0.0121155185463498,0.132753511392115,0.927335173900213
434,2,294941,0.077946427440754,0.132769691596203,0.557525283854078
439,2,297610,-0.0336413063879483,0.133494823697963,0.801184183802478
441,2,299680,0.0956596377189412,0.132998264068882,0.472459824809202
442,2,299708,0.133069403643664,0.133188234297171,0.318426846098844
443,2,299759,0.123700321572091,0.132761375203607,0.352102895728188
444,2,300111,0.0572053712916948,0.133818638546969,0.669287242763574
446,2,301710,0.154150423748239,0.132706793083506,0.246188272867792
447,2,303446,0.0743470607618156,0.133739131479475,0.578623837210936
448,2,303854,0.135416693979359,0.133629085525982,0.311574015036327
449,2,304472,0.0929685430825134,0.132600188110655,0.483690521154762
450,2,304691,0.0487526753471494,0.134817249166601,0.717852028845335
451,2,308097,0.218549629910898,0.132912864060633,0.101002911504509
453,2,309402,0.100603477287382,0.13250100883546,0.448200312548485
454,2,310030,0.0866809692809043,0.133274359032723,0.515860213797875
455,2,310113,0.0909618804598856,0.132894048581782,0.494128072208332
456,2,310972,0.0469527294928272,0.133160697027388,0.724597263874044
457,2,312659,-0.0553877372798487,0.132634710736488,0.676496331505954
460,2,318265,-0.153915874970737,0.134141647873449,0.251988013175455
461,2,318379,-0.137393202085667,0.134591223248925,0.308039552759289
462,2,321266,-0.132041007508688,0.133702954397324,0.324039776336875
463,2,322957,-0.147505015577167,0.13246002454731,0.266216501257362
464,2,325221,-0.0198650402545146,0.133416716134562,0.881721756315769
465,2,332691,-0.0130087225461383,0.134778124164711,0.923162729076874
466,2,333006,-0.040638388089885,0.134497815197119,0.762716378607796
468,2,335046,-0.029057081112447,0.133158300743229,0.827388028047515
469,2,335049,-0.034756652752656,0.133720783527845,0.79507732278116
470,2,335995,-0.0643986173993098,0.132933828364351,0.628373253295848
471,2,336060,-0.0812894782104837,0.132728448011854,0.540634683355016
472,2,338292,-0.100131959616594,0.132683596496411,0.450951850848004
473,2,339568,-0.162107659253583,0.132710421609637,0.222706549077713
474,2,340466,-0.178848261612243,0.133803887684531,0.182199472214171
478,2,348480,-0.0785540065381568,0.132726841197617,0.554331778049314
479,2,350086,-0.128599843250982,0.132622436898184,0.332875506982397
480,2,351083,-0.0931308402530739,0.134423845712515,0.488881268648053
481,2,351335,-0.0978257716389628,0.132901245025682,0.462171661428857
482,2,351417,-0.0991677933094551,0.132877418522363,0.455976682815943
483,2,351450,-0.0997638277723564,0.133023427334254,0.453771197340167
484,2,352302,-0.0943913812089975,0.134086773286246,0.481923380303068
485,2,352469,-0.101318282641465,0.132714520311986,0.44571674727772
486,2,352562,-0.100057574364915,0.133260518922395,0.453248058011159
487,2,352944,-0.113524887199085,0.132844863619338,0.393370276280422
490,2,355266,-0.122336704436339,0.132822701593086,0.357651950722208
491,2,358277,-0.102128516102219,0.132892075275415,0.442699743600651
492,2,358926,-0.0829692545268274,0.133125682344245,0.533529258515374
493,2,358948,-0.0817218440602804,0.133170090948459,0.539831853050586
494,2,359515,-0.0997908493820958,0.132934947643944,0.45334877899426
495,2,363190,-0.0188003747657254,0.134339124844125,0.88878157932993
496,2,363588,-0.00384983627815333,0.134872705798388,0.97724422980846
497,2,363888,-0.00964812357672656,0.133714453143201,0.942519675127777
498,2,363954,0.0477128803476843,0.133159931586082,0.720323573679357
499,2,364199,0.0423744444881391,0.132984075769523,0.750185693079033
501,2,365981,-0.00365793131309766,0.135684647258209,0.978507617017073
502,2,366047,0.0218812736688707,0.133236015877043,0.869644535477853
503,2,366936,0.0313772467957809,0.134764092966926,0.816027647559864
504,2,369530,-0.0366578086959831,0.133005690678948,0.783008256204298
506,2,369931,0.00762028785857879,0.133931917440465,0.954659652190705
507,2,371033,-0.059863014119901,0.133538962593507,0.654225244677886
508,2,372919,-0.0222787530258527,0.132994763927913,0.867059971082799
509,2,373518,-0.0223097796278235,0.132919225641559,0.866801620456133
510,2,376157,-0.0561589506654091,0.133184353575271,0.673527472502322
511,2,376172,-0.045214309254495,0.134159276581746,0.736302390844679
514,2,381433,0.0474706362082099,0.134060136499403,0.723475681454302
515,2,381922,0.0921436373150999,0.135036335580742,0.495457714049699
516,2,382146,0.0944887322017103,0.132997476912033,0.477891080831217
517,2,384206,0.0973999366408227,0.133406144424162,0.465812785953332
518,2,384955,0.0857563116583021,0.13313123141886,0.519897319902195
520,2,387301,0.0495093057224603,0.133861595062679,0.71171273665651
521,2,388313,0.0642273367510994,0.133048618976305,0.629582538520866
524,2,390138,0.0061891015979143,0.133506424923693,0.963051061978208
525,2,391233,0.0564022875408982,0.134215255647397,0.674567623827888
530,2,395606,-0.14735637248302,0.13323904718384,0.269499207950446
531,2,395726,-0.16259960877337,0.133139930414835,0.222799385842987
532,2,395853,-0.159744744824627,0.133530453085185,0.232375794361383
533,2,396484,-0.134369512516002,0.133017330724512,0.31310793427023
534,2,396705,-0.141848625191783,0.132930933442586,0.286662624255272
535,2,398759,-0.104503758083434,0.13411842381048,0.436389744299249
536,2,400386,-0.102388085483854,0.13337325138434,0.443190030477049
537,2,400847,-0.148805238909407,0.133126209005084,0.264422954366839
538,2,401130,-0.105489198492123,0.134466513711503,0.433271959959443
539,2,401143,-0.113913169039643,0.134179983597079,0.396480013705669
540,2,401979,-0.0282101038975013,0.134225314168903,0.833656423900812
541,2,403598,-0.0598569277835004,0.133484748849532,0.654126864350566
542,2,404844,-0.0388735319613314,0.134998453969042,0.773549877619048
543,2,405100,-0.0642770509539111,0.133734674740635,0.631076403456253
548,2,406181,-0.0500169806118979,0.133838571773106,0.708843496421777
549,2,406688,-0.0411110808205457,0.133074539687262,0.757554948777087
550,2,407621,-0.0377562820991869,0.134169044053248,0.778562140389138
551,2,409016,-0.130824488419711,0.135348901900416,0.334419659772782
552,2,410647,-0.0910157913417939,0.13346462773735,0.495719710497697
554,2,419803,-0.174611096326561,0.134168743246663,0.193960372984907
555,2,419943,-0.169075160433863,0.134984544867029,0.211197954188636
556,2,422349,-0.207180169479466,0.133169081509849,0.120659379247203
557,2,425467,-0.136331831824894,0.132947284878559,0.305849406402272
560,2,429095,-0.13781724961789,0.133732583752336,0.303460490142225
561,2,431266,-0.0853422976513519,0.133929557039968,0.524396034897536
562,2,431446,-0.0852786015030315,0.13447121917096,0.526375829771621
563,2,432524,-0.0806241627290503,0.133186773610532,0.545337684954239
564,2,434090,-0.17612095013297,0.13415662433248,0.190102839693024
565,2,441927,-0.150564623626478,0.132802594917078,0.257669805457235
566,2,446471,-0.197646484266929,0.134263663387673,0.141890987317466
567,2,449325,-0.2707362267079,0.133109830988646,0.0427058673510997
569,2,450017,-0.285508359969371,0.132275139052691,0.031567052258535
570,2,451779,-0.280056059034924,0.132808016690801,0.035672060181206
571,2,451784,-0.273585336858899,0.133330966477474,0.0409140341090553
572,2,453525,-0.315941424773793,0.133107776915638,0.0181514109249037
573,2,453768,-0.325670511855725,0.133219911648323,0.0149894161462904
574,2,454027,-0.290138106427917,0.132888449976523,0.0296702695793384
575,2,455029,-0.280311468955842,0.133019200588931,0.0357964119101786
576,2,455247,-0.279563448281106,0.132588588260215,0.0356916736537888
579,2,455756,-0.326197027768326,0.142284128252436,0.022460171002845
580,2,457024,-0.326305234642545,0.133274467444177,0.0148364542182838
581,2,457298,-0.338225025082184,0.133582201382833,0.0117756878347484
582,2,460202,-0.376642524821798,0.133600022442253,0.00508622947433926
586,2,464424,-0.398470702576971,0.13271193767045,0.00286834243729848
587,2,465824,-0.255645050844808,0.135033320672794,0.0591489568911072
588,2,470145,-0.194743086601208,0.133380563962132,0.145164078083613
589,2,470686,-0.179524238996707,0.133359703007559,0.179112952324913
590,2,471144,-0.162519716030601,0.133652907247827,0.224803766662066
