SNP,Chr,Pos,Effect,SE,ERV25_ERG5_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
153,1,185916,-0.173555380547901,0.174292358554964,0.320043215386606
154,1,185941,-0.186614018399529,0.175015668575072,0.287030170103077
155,1,185954,-0.195453344167619,0.175501179579768,0.266171322143412
156,1,186055,-0.212169880428361,0.171929971606115,0.218005871836096
157,1,186896,-0.213384259316378,0.174756579666097,0.222886907272139
161,1,190132,-0.0249582323069468,0.172513880965031,0.885051019186817
162,1,190148,0.0149477496224004,0.172569192192711,0.931023571785078
163,1,190165,-0.0310187686430284,0.173889265546142,0.858525069912442
164,1,190169,0.0129815780413182,0.17367887545918,0.94046016843872
165,1,190933,-0.101801233949582,0.172186578454887,0.554747188717561
166,1,192149,0.174908811137917,0.17343057168512,0.313893995255754
168,1,192303,0.103659458948175,0.206979433685033,0.616809867540049
171,1,192795,0.171285633809975,0.171703827353266,0.319173921848495
173,1,194187,0.0798882811444635,0.172035595095623,0.642668476755669
174,1,194867,-0.124070915798086,0.171867663557378,0.470835126210757
190,2,8314,0.207678450098091,0.174556992171673,0.23494589737208
194,2,8498,0.0652691076100171,0.174615910512947,0.708787399623438
195,2,8651,0.0730634479970094,0.1747707304624,0.676162475611705
197,2,9812,0.0725486236010124,0.175810298651481,0.680111473780017
198,2,9932,0.0327741803752788,0.17515092364729,0.851674318269021
199,2,10135,0.0193033255613522,0.17448578685108,0.911972795815946
200,2,11616,0.080195266703216,0.174251337192541,0.645636252342931
201,2,12133,0.0687745273845395,0.174958253169548,0.694489503269576
202,2,12194,0.0754271808952938,0.175627357776623,0.667841166150058
203,2,12359,0.0628639830399413,0.175127650115717,0.719838926630792
204,2,13061,0.0576331944359865,0.175119855496915,0.742269880995011
205,2,14298,0.056525091958826,0.17567349277953,0.747823290010282
206,2,15222,0.0724790886561628,0.177370627631466,0.683058455534779
207,2,17986,0.100503215147711,0.17422150556745,0.564394747335474
208,2,19770,0.0961784842808047,0.175434060110963,0.583879455212442
209,2,19836,0.0542741338481154,0.17500270633449,0.756642747424564
210,2,19851,0.0583431758068609,0.175511530277706,0.73977102607807
211,2,21595,-0.00543905579904913,0.174813749436049,0.975196660885761
212,2,22385,-0.0314757998008208,0.174971383132228,0.857341258443631
213,2,23441,-0.0121190756091045,0.176677720597937,0.945351434342834
214,2,24209,0.00140815288378349,0.175224088599381,0.993592571048375
215,2,24341,0.014344596761523,0.175636904913275,0.934953924984627
216,2,26815,0.0722780048811262,0.175385903918812,0.680510110264837
217,2,28209,0.0427949057325535,0.175472336132175,0.807462293459722
221,2,41245,-0.15953420024315,0.174607649290136,0.36151260242399
222,2,43214,-0.25794489742785,0.17711691273957,0.146183676400088
223,2,47104,-0.0459683414257643,0.172678485571713,0.790234679046371
224,2,50915,-0.0748514754323244,0.174347089407038,0.667949008273171
225,2,55834,-0.120326191755954,0.173468583394583,0.488358956720497
226,2,56422,-0.0506269214660173,0.173876224609574,0.771095034366848
227,2,57715,-0.087199856669009,0.173261711583143,0.61507846622611
228,2,59046,-0.0666828507766499,0.174164497802649,0.702044514780835
229,2,59191,-0.0942792577719576,0.173130540083679,0.58640281819236
230,2,59383,-0.0506083991008418,0.173232184538444,0.770349666372929
231,2,59477,-0.0852930268759517,0.175801341635402,0.627858770959035
233,2,60471,-0.123488382591963,0.17336192179872,0.476739964415491
234,2,60478,-0.112217828049388,0.173581711819805,0.518385942421059
235,2,60786,-0.110280754683546,0.173299481177975,0.524954592194017
236,2,61035,-0.10425259162279,0.173297538942515,0.547838896961101
237,2,61071,-0.0990093823792776,0.172519334810783,0.566398849201915
238,2,61675,-0.149003718077651,0.172914928442621,0.389428292407096
240,2,62939,-0.110425559470433,0.172697514266524,0.522967040854455
241,2,63527,-0.058955248571213,0.173417736494969,0.734088171973581
242,2,63857,-0.0676979702440283,0.173449048029933,0.696546699351337
243,2,65527,-0.192824289123897,0.172609672681259,0.264706312802255
247,2,67976,-0.133876751150207,0.175260277982189,0.445452653827294
250,2,72389,0.0647942673365776,0.174289256006124,0.71029249289076
251,2,72392,0.0559215509182847,0.175483490065243,0.750164251051153
252,2,73646,0.108411560980829,0.171813595904908,0.528459570035692
253,2,74564,0.127909647586772,0.171437791146985,0.456103883052073
254,2,74739,0.18682911074139,0.171849599206726,0.277705040683027
257,2,80873,0.308492832816918,0.171764741715385,0.0733464123833837
258,2,81501,0.330968291178054,0.171617283833918,0.0545914287897112
259,2,83526,0.260834067766329,0.171691010026555,0.129605689022243
260,2,83845,0.338171300357069,0.171473008091223,0.0493721904184912
263,2,84447,0.330443662243746,0.173728398463856,0.0579756755937714
264,2,87391,0.342994751013564,0.170680210716743,0.0452367930756915
265,2,87562,0.332865151848098,0.171173733116927,0.0526165768324975
266,2,87849,0.339077515044566,0.171122798988277,0.0483122012873883
267,2,87878,0.352967453047787,0.171787058400473,0.0406455705766352
269,2,89785,0.314970707342184,0.172015544316623,0.0679343989760841
272,2,93721,0.22665965163132,0.171885780540051,0.188136218472581
273,2,93952,0.199327931349817,0.171487890498714,0.24588096198578
274,2,95085,0.316267202900567,0.171230115925712,0.0655794501659481
276,2,107124,0.342739563145664,0.171171822941536,0.0460156138148441
277,2,111645,0.379189596336833,0.171064937165467,0.0272845007667247
278,2,111916,0.335976835515703,0.171728856737009,0.0512017318494331
279,2,111931,0.343807376012584,0.171950449815489,0.0463250788171819
280,2,111999,0.358839163676727,0.171238618494821,0.0368339903022397
281,2,114528,0.308084405640613,0.17251439427564,0.0749822378042097
282,2,116024,0.400066079359303,0.172393938424327,0.0208750254955059
286,2,120090,0.0876952753806047,0.172954987507088,0.612442618032121
287,2,120291,0.12988949054624,0.174859931400627,0.45808457416019
288,2,120726,0.0847494247297859,0.173926992562261,0.626369374597823
289,2,121716,0.179221486631302,0.173525886061516,0.302393916406104
290,2,123100,0.104157330415405,0.173939283441591,0.549680792487463
291,2,124677,0.0601892333823648,0.173758346191699,0.729251349482336
293,2,127887,0.0692171575169822,0.174940616280357,0.692594235048776
294,2,128935,0.0653485782252059,0.174779384489978,0.70870928463052
295,2,129053,0.114558987156773,0.175240077840006,0.513713988725659
296,2,130040,0.0982897783246341,0.176338767298851,0.577613047817241
297,2,130976,0.00577438777508044,0.174979133176067,0.973692890747918
298,2,132199,0.111656315044405,0.175689920029331,0.525494204671605
299,2,133355,0.11294181580764,0.1768774289352,0.523541781781464
300,2,133435,0.132493709990672,0.177221740932942,0.455189879101387
302,2,135183,0.144570237291825,0.177293321674997,0.415376239179349
303,2,135402,0.15493917216996,0.17724167285249,0.382620563953897
304,2,135898,0.211187389220807,0.178019898513061,0.236296392288056
305,2,135912,0.197556094753274,0.178196209163969,0.268338696909666
306,2,135925,0.201314891971327,0.177374203743088,0.257156793096621
307,2,136002,0.158125556812769,0.17736502007313,0.373254232917961
308,2,136173,0.142382811454544,0.178660176490612,0.42601711178397
310,2,138318,0.207161435965333,0.183210326605363,0.258936343406863
311,2,138695,0.158687801365819,0.18019818888111,0.379117663701569
312,2,138818,0.161682476039667,0.179859450768082,0.369298509664921
313,2,139728,0.121966352225636,0.179625121586102,0.497579643603397
314,2,140174,0.13537757304221,0.179597904390751,0.451482932975485
315,2,140863,0.186521530393782,0.179395202839447,0.299179675600849
316,2,141152,0.16719200959308,0.179955906310643,0.353486592116522
317,2,141292,0.183594960542601,0.178613197015203,0.304704741801584
318,2,141545,0.209262378896764,0.179406273900508,0.244233637262946
322,2,146723,0.21143211674698,0.179074214993252,0.238518651763257
323,2,147946,0.255911356404439,0.180558048105221,0.157266830134845
326,2,151397,0.284191939789032,0.180892444571878,0.117065795954919
327,2,153035,0.255094738701036,0.179033585511612,0.15508610952642
328,2,153228,0.20111167122694,0.180540789606619,0.266062665938957
329,2,153455,0.1956113167219,0.181925215332606,0.283006454846834
331,2,153815,0.223251586582877,0.181134423293128,0.218575587138084
332,2,154160,0.190816317067938,0.179334425051471,0.288044658358992
333,2,154235,0.191359472904693,0.181129306964743,0.291471497215741
335,2,159870,0.128171275078085,0.176701817072179,0.468715787537967
336,2,161229,0.162826740994697,0.17933840099831,0.364534531331823
339,2,162696,0.245761738400347,0.178295941868757,0.168955185667556
340,2,163284,0.26606337956243,0.175836791403142,0.131142196077873
341,2,164166,0.179681113602309,0.177787006517005,0.312874395405605
342,2,165270,0.215873041811949,0.176172467711436,0.221260083918632
343,2,165675,0.173726061489548,0.179226063123675,0.333052963541827
346,2,168062,0.128754022762969,0.177719716915462,0.469252235350608
347,2,168518,0.134441286721748,0.176688617667339,0.447228420929336
348,2,168980,0.174193582078754,0.17650616869434,0.324368608177249
349,2,169651,0.143366031912914,0.176668740675623,0.417627541881498
352,2,170725,0.243359873048548,0.176674053931139,0.169245532384678
353,2,171254,0.298246231887951,0.17672339898536,0.0923628319970157
354,2,172242,0.179974480569269,0.17507564255991,0.304662503967687
355,2,173254,0.166505165209643,0.1737680600847,0.338615950026369
356,2,173340,0.156707014559378,0.17377279164741,0.367781938719501
357,2,173385,0.159263089303867,0.173926619344839,0.360453940487237
358,2,173973,0.198273200434739,0.173349554121674,0.253491238169985
360,2,177341,0.319596967008529,0.172240799417447,0.0643547698513355
361,2,180314,0.234693830526006,0.172685598264894,0.174988373816303
362,2,180339,0.211787768044776,0.173207805259213,0.222244380588059
363,2,182758,0.306724664862981,0.172179515479728,0.0757029439747492
364,2,183619,0.259051916722945,0.173084483929165,0.135370343983104
367,2,187176,0.192843867434715,0.174276099655339,0.269245390512971
368,2,191066,0.232891658688296,0.175445805052437,0.185225007861695
371,2,191599,0.1461760747596,0.173271539968095,0.39945070791578
373,2,191763,0.158609073886098,0.17392831238521,0.362432058738118
374,2,191959,0.0994356711774721,0.173627543461073,0.567215629917918
376,2,195759,0.287510432497142,0.174530155785476,0.10037809566593
377,2,196912,0.285053350148173,0.171696893629993,0.0977596734900989
379,2,198110,0.226406542321908,0.172979625246507,0.191432362311817
381,2,198805,0.17673903609525,0.173891478881233,0.310146716954365
382,2,198891,0.21399883628768,0.1724134306894,0.21535757323245
383,2,199248,0.198214011222885,0.172862226032094,0.252299256754229
384,2,201782,0.209545436187662,0.172611098893605,0.225569099908397
385,2,203285,0.343865028261745,0.171325634183499,0.0455026471750746
386,2,203783,0.286544874883547,0.171251644809402,0.0951662095092839
387,2,204179,0.281459825495312,0.171693138476099,0.102037695544537
388,2,205406,0.236775294268642,0.173659510790516,0.173611026807956
389,2,205834,0.226355481152044,0.172862918263857,0.19123334058759
391,2,207192,0.224291582594077,0.172708118233888,0.194903460335968
392,2,207561,0.224702548447772,0.171939553357663,0.192107765534167
393,2,208682,0.196166252578187,0.171747978248355,0.25415540482735
394,2,210102,0.199081228331203,0.172183689184692,0.248375449799948
396,2,214801,0.209504859491971,0.172140423390801,0.224395224929438
397,2,215016,0.194469605767281,0.172091790901397,0.259229070310081
398,2,218876,0.102466179852232,0.174099761006662,0.556540472802641
399,2,227511,0.0617926667627124,0.175387182668979,0.724807452441167
400,2,230378,0.150733848458571,0.173021498079212,0.384244878022936
401,2,231943,0.123748793960465,0.173579076490754,0.4763634151109
402,2,232156,0.126185068939625,0.173502850730854,0.467536802317722
403,2,232789,0.13417848433331,0.172870504311863,0.438162935112255
404,2,238524,0.115979634769822,0.173151441998957,0.503412888248784
405,2,241518,0.0774764850471291,0.174716938203895,0.657719141858499
406,2,250396,-0.0711000566568061,0.173532960538953,0.682259317063741
407,2,250466,-0.0591695238704832,0.17348433752789,0.733257176784223
408,2,252305,-0.0572265717092804,0.173946177472867,0.742358261262756
409,2,254571,0.0743266020332336,0.176371989850537,0.673705247986377
410,2,254742,0.0672309982416459,0.176220720408545,0.703050048442083
411,2,254908,0.0564445383862617,0.177577986489474,0.750780791789868
413,2,255862,-0.0185404785628278,0.176530787428351,0.916414127436997
414,2,255975,0.0306635465307321,0.175888627068288,0.861702121252019
415,2,258311,-0.226584501586526,0.172570853166674,0.190037850302591
416,2,259284,-0.105567728994338,0.173483250414952,0.543235142656567
417,2,266330,-0.0625788588015419,0.174288724808321,0.719770237589808
418,2,267100,-0.0522212590161717,0.174285680226066,0.764635567595112
419,2,268086,-0.0231173797863939,0.174316205449633,0.894571451672471
420,2,274614,-0.153374008066268,0.173069027871603,0.376112344048915
421,2,274729,-0.171885991571561,0.173968728015158,0.323815625908134
422,2,275746,-0.0716615430660363,0.174091286025601,0.680858995052462
423,2,277029,-0.106197107437224,0.173231673600404,0.540247846301968
424,2,277741,-0.117282340789669,0.173279505749225,0.498951339248025
425,2,278218,-0.114754761165881,0.172970930348877,0.507485786339511
426,2,278379,-0.0816028216481646,0.177308801462219,0.645634531121596
427,2,279910,-0.1463823840731,0.172842447688808,0.397617836899686
429,2,283431,-0.139249080833089,0.175395456732375,0.427778288478484
430,2,283573,-0.117360155765339,0.173333607302018,0.49880071847089
431,2,286762,-0.0986642775219519,0.173810782735027,0.570631201430198
432,2,287187,-0.0993559394279897,0.172997927266221,0.566117965515749
433,2,288379,0.066366798472664,0.171730772491306,0.699390049540107
434,2,294941,0.039691513673394,0.171856865858608,0.817482156601339
439,2,297610,-0.0803648603123137,0.172686798312986,0.641946830378948
441,2,299680,0.117147715555775,0.172094880674747,0.496497544787865
442,2,299708,0.164862363766696,0.172347796689946,0.339440054687508
443,2,299759,0.142400338520112,0.171819261320698,0.407789027961287
444,2,300111,0.0636510726290899,0.173154873945957,0.713394649099446
446,2,301710,0.136978894470538,0.171877910285833,0.426013081544117
447,2,303446,0.0828318577237371,0.173059911589415,0.63249739858966
448,2,303854,0.139812027764787,0.172989277068666,0.419512810710973
449,2,304472,0.0730296328129286,0.171642100672164,0.670748820567779
450,2,304691,0.0349955782423852,0.174457632040029,0.841129671562527
451,2,308097,0.210666457189902,0.172264059576239,0.22217288332529
453,2,309402,0.0686117128631569,0.171539430915977,0.689415869149005
454,2,310030,0.0567773720558733,0.172515800729741,0.742264669073615
455,2,310113,0.0261279583427081,0.172055352331561,0.879385794243808
456,2,310972,0.0277022184651433,0.172315944310915,0.872371159630168
457,2,312659,-0.0949198105075753,0.171579381007621,0.580468284403096
460,2,318265,-0.20459178731994,0.173543188306224,0.23922805184023
461,2,318379,-0.238122973449302,0.173938536538082,0.171867719204745
462,2,321266,-0.145585855909565,0.173058947118507,0.400777345548336
463,2,322957,-0.221711031617825,0.171280085802649,0.196361140086688
464,2,325221,-0.0753924521696805,0.172581944497745,0.662487107702984
465,2,332691,-0.105905767192576,0.174295822534466,0.543829683152667
466,2,333006,-0.114927891260281,0.173936937839708,0.509207086544076
468,2,335046,0.00812998870888457,0.172299890126891,0.962392380603641
469,2,335049,-0.0196895042486998,0.173029972001505,0.909467014849726
470,2,335995,-0.08286521498642,0.171999003287448,0.630262704467832
471,2,336060,-0.118392300951952,0.171708272888395,0.490963686259087
472,2,338292,-0.117025146872274,0.171700104672539,0.495959609686404
473,2,339568,-0.159937880604898,0.171861140249311,0.352684750408814
474,2,340466,-0.21148625455636,0.173196278893792,0.222871231085913
478,2,348480,-0.146565180039395,0.171638565233934,0.393729778178764
479,2,350086,-0.160545811823509,0.171611251295004,0.350159755628346
480,2,351083,-0.195676640763592,0.173732574834978,0.260799664643835
481,2,351335,-0.183790132962431,0.171809880394357,0.285471898616665
482,2,351417,-0.135487597596523,0.17190978929906,0.431148448566853
483,2,351450,-0.209776953581345,0.171889124226785,0.223120262350749
484,2,352302,-0.154558879620506,0.173416858982832,0.373398724731464
485,2,352469,-0.172236993636626,0.171611642896961,0.316237718259303
486,2,352562,-0.159019561203917,0.172351006205127,0.35682010533396
487,2,352944,-0.144137273060325,0.171889859841662,0.402292493794294
490,2,355266,-0.174411776119264,0.171810372347637,0.310733826710275
491,2,358277,-0.17161860628207,0.171845539894768,0.318634086170319
492,2,358926,-0.17742505656984,0.172082432668745,0.303224729636929
493,2,358948,-0.220921907071415,0.171994483253243,0.19981953683473
494,2,359515,-0.18179962932521,0.171864879787717,0.290867417077845
495,2,363190,-0.0940632029452659,0.17374934750465,0.588592021492366
496,2,363588,-0.0839408168736114,0.174450022491246,0.630690949145788
497,2,363888,-0.0802616814238568,0.172956927047841,0.642893742110415
498,2,363954,-0.0355531743025457,0.172311862105347,0.836651790578978
499,2,364199,-0.0640751007057784,0.172054337469418,0.709809601150036
501,2,365981,-0.126775979045997,0.175428023767959,0.470363223866659
502,2,366047,-0.0850169425800621,0.172336556469865,0.622093779639564
503,2,366936,-0.0513201976350172,0.174358484970007,0.768673212618741
504,2,369530,-0.12604001869068,0.171979082664667,0.464118035970578
506,2,369931,-0.128948747468925,0.173154599021542,0.456946777684263
507,2,371033,-0.224911450039368,0.172415443406155,0.192921886966697
508,2,372919,-0.109843012805557,0.171984718317509,0.523445993261021
509,2,373518,-0.126122247073271,0.17185529114995,0.463505174417626
510,2,376157,-0.180584755497585,0.172097723878308,0.294750939274022
511,2,376172,-0.173626653992779,0.173365739384108,0.317268739782782
514,2,381433,-0.0999864527995555,0.173404827991629,0.564572398341087
515,2,381922,-0.0551062895622675,0.174809324183472,0.752768320267443
516,2,382146,-0.0445664449866835,0.172187374757742,0.795920910287701
517,2,384206,0.0450534496928263,0.172723120041002,0.79436643026261
518,2,384955,-0.0111095691287092,0.172353981765,0.948642144643286
520,2,387301,-0.00413737182418983,0.173232196376774,0.980959119596393
521,2,388313,0.0109833195116671,0.172202720149378,0.949180441300102
524,2,390138,-0.0446896762965625,0.172723387755889,0.795990109123002
525,2,391233,0.117521294562515,0.173587143160429,0.498839138536392
530,2,395606,-0.121069649458542,0.172571432644005,0.483414288951062
531,2,395726,-0.101729772590803,0.172543653845793,0.555843653957218
532,2,395853,-0.0826295817385967,0.173064335619866,0.633337137581902
533,2,396484,-0.0590709551167309,0.172326317628024,0.731963898140067
534,2,396705,-0.0882994172226289,0.172207691221763,0.608447220724103
535,2,398759,-0.0543169192592067,0.173656187076202,0.754629290265202
536,2,400386,-0.0650022962811255,0.172676264948527,0.706815785871214
537,2,400847,-0.051345575445609,0.172530208830628,0.766180950852706
538,2,401130,-0.0823387738686887,0.174077907286717,0.636505828179541
539,2,401143,-0.0534250802460414,0.173764610717618,0.758677146476473
540,2,401979,0.0846309713693078,0.173621827804061,0.62624607351759
541,2,403598,0.0231074062123521,0.1727559988436,0.893670577448599
542,2,404844,0.047435593759061,0.17467199047065,0.786111765078229
543,2,405100,0.018389934873721,0.173088404365432,0.91544759805244
548,2,406181,0.0403464224686559,0.17318993213303,0.815927055626697
549,2,406688,0.0730127525525653,0.172159858771126,0.671752242820369
550,2,407621,-0.0170012415703168,0.173613691270522,0.92204687430683
551,2,409016,-0.0758977565029524,0.175308208710243,0.665323502550643
552,2,410647,-0.0995923993204232,0.172717549567009,0.5645636600784
554,2,419803,-0.150974229042177,0.173826521894095,0.385692217081028
555,2,419943,-0.0969297433719769,0.174963365712229,0.57992945909639
556,2,422349,-0.164382941605744,0.172670947984301,0.341747779764425
557,2,425467,-0.0689080704391518,0.172232763416811,0.689334517473754
560,2,429095,-0.0406211647791281,0.173278462722962,0.814789344779919
561,2,431266,0.0509441097923257,0.173365146771171,0.76904186992909
562,2,431446,0.0446285986540894,0.174070431948961,0.797804911125948
563,2,432524,0.10085731338771,0.172331487543149,0.558752343770674
564,2,434090,0.0379943659933021,0.173991976455966,0.82726819689535
565,2,441927,0.0105761705843605,0.172140214529001,0.951044142387261
566,2,446471,-0.0359402782043605,0.174240903962249,0.836700687461094
567,2,449325,-0.149231412950909,0.173050150229826,0.389075268143884
569,2,450017,-0.224159532452954,0.171858173941501,0.192971355344507
570,2,451779,-0.280020924543984,0.172271003906007,0.104955392642565
571,2,451784,-0.2853974541702,0.172871894875594,0.0996445041774376
572,2,453525,-0.298547103079974,0.172863550072877,0.0850302183735227
573,2,453768,-0.316848012771212,0.173001451185297,0.0678721121910535
574,2,454027,-0.318853946372645,0.17226275596516,0.0650083951672875
575,2,455029,-0.324142993302334,0.172326558040841,0.0607973991940748
576,2,455247,-0.356676420297557,0.171581579666644,0.038361466006058
579,2,455756,-0.331135978799614,0.184622523418267,0.0737354157016653
580,2,457024,-0.370209670673145,0.172777151242083,0.0328205573009927
581,2,457298,-0.3972131161101,0.173113491787125,0.0223468090966416
582,2,460202,-0.353708154467899,0.173778716482828,0.0425577586536151
586,2,464424,-0.304237155164761,0.173134499007873,0.0797454506221891
587,2,465824,-0.242095264917027,0.175126181604624,0.167721453309784
588,2,470145,-0.132972882038461,0.172951952632014,0.442500658544984
589,2,470686,-0.115136236492226,0.172883158716492,0.505860658272324
590,2,471144,-0.105843383681809,0.173198970301498,0.541520979779674
591,2,471830,-0.131304228178222,0.172656114847715,0.44746601109845
592,2,472403,-0.121831562810188,0.172830128243093,0.481324327945564
