SNP,Chr,Pos,Effect,SE,HNM1_TPO2_noMTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
61,1,81262,-0.0550436001189279,0.0544436790696062,0.312699768039617
62,1,81999,-0.0548821561261171,0.0545774833286739,0.315305293551604
63,1,82431,-0.022615314884918,0.0549011295745082,0.680642183570341
64,1,83284,-0.0830120117006364,0.054335379718565,0.127464948434484
65,1,83613,-0.0734550444320839,0.0543683242916615,0.177540481285064
66,1,84112,-0.0601159994332298,0.0544207400450259,0.270062623367909
68,1,84858,-0.0613104991614083,0.0545710977033589,0.261989683445316
69,1,85751,-0.045997270345599,0.0548386590352875,0.4021634727391
70,1,87445,-0.0221682411117498,0.0549966649152658,0.687130913822169
71,1,87467,-0.0168863761242655,0.0552899919517571,0.760230343306118
72,1,89070,-0.020186025721057,0.0549407038582419,0.71352983674272
73,1,89616,-0.0275791255945928,0.0546358830057943,0.614028013527248
74,1,89679,-0.0160652395377767,0.054655831158012,0.768980633361528
75,1,89880,-0.0200182456518508,0.0546659873579751,0.71444120125262
76,1,91472,-0.012971790786747,0.0550778931924299,0.813943910108752
77,1,93789,-0.0465949422968666,0.054458280600068,0.392794995522957
78,1,94351,-0.0612752883458688,0.0545608069890992,0.262173461896157
79,1,99148,-0.0536282198841749,0.054439943512592,0.325254782676429
82,1,106800,-0.0569090296558621,0.0545041548050191,0.297143075160904
83,1,107970,-0.0796835952076526,0.0542610343205195,0.142852643853443
84,1,109000,-0.0599668493377195,0.0544289459127342,0.271322935328073
85,1,112549,-0.0302996594501217,0.0544368443207297,0.578152030198994
86,1,112742,-0.0598592451226232,0.0545799976425485,0.273509246593333
87,1,113050,-0.0712927601159271,0.0544488706323761,0.191266604738902
88,1,113135,-0.0803791825958728,0.0542735568511849,0.139498361414072
89,1,114076,-0.0631166526693748,0.054338165749237,0.246201933397209
90,1,114628,-0.0431401333834401,0.054531319189845,0.429412492533852
91,1,116283,-0.0236080625993316,0.0548688189897822,0.667266367309238
93,1,127853,0.00963924939126889,0.0547786159081698,0.860420473346849
94,1,128302,0.0217461430923858,0.0545583203562328,0.690439797308448
95,1,128704,0.031759118207706,0.0545987566915608,0.561152110198666
96,1,128911,0.0363177168623068,0.0545967546919359,0.506357469550445
97,1,130267,-0.0319295783735746,0.0545786151646556,0.558908058692004
98,1,130271,-0.0312852336944559,0.0546445114124512,0.567332236501341
99,1,130613,-0.0318131778223676,0.0551547779604034,0.564443401324696
100,1,132012,-0.0371849274917554,0.0550280565446138,0.499645075261147
101,1,133231,-0.036569715207644,0.0546382479612026,0.503737716849677
102,1,137074,-0.0556405715154313,0.0545147705622364,0.308118647575323
103,1,137304,-0.0621781603832722,0.0545137652129042,0.254811497614028
104,1,139686,-0.0372557950553038,0.0546499351391468,0.495864872182654
105,1,149562,-0.0537915434206578,0.0547358283267268,0.326404394626599
106,1,150447,-0.0486477702037964,0.0553581081531629,0.380116667383528
108,1,154084,-0.0322459386846499,0.0555633429196336,0.562051886479149
110,1,157269,-0.0531081221306967,0.0545076872475113,0.330563112307118
111,1,160054,-0.0790544247807324,0.0549386016098691,0.151048065079278
112,1,166222,-0.069785542460954,0.0545656924345954,0.201762838697755
113,1,166416,-0.0665322311524482,0.0544659362320542,0.222697398802831
114,1,167326,-0.0688200617087001,0.0547687378706468,0.20974483510829
115,1,168836,-0.0815617872078359,0.0544582132162146,0.135106176863906
116,1,171200,-0.100721475843954,0.0544495092934337,0.0651759416681387
117,1,171431,-0.0947206076818047,0.05482303540556,0.0849072984964419
118,1,173339,-0.0972599038347689,0.0543803794760753,0.0745510530413236
119,1,173845,-0.102605837797487,0.0543070320774084,0.0596621721402743
120,1,175121,-0.0875363706814604,0.0542730981391816,0.107662672258629
121,1,175281,-0.0896404660960483,0.0543098470616588,0.099722340977957
122,1,175315,-0.0913885803538002,0.0542843621061176,0.0931593554716717
123,1,175523,-0.0951722834896423,0.0545760797913042,0.082056440244903
124,1,175541,-0.0907691417683702,0.0543727535591696,0.0959273381436409
125,1,175653,-0.0934024093515536,0.0545335678457777,0.0876365065417108
128,1,175856,-0.0874501678486154,0.0554687663940212,0.115791152574072
129,1,175876,-0.0786740233268159,0.0546504674185326,0.150870875007346
130,1,175989,-0.0841424725504219,0.0547842933000297,0.125461942893978
131,1,176001,-0.0845165065262685,0.0550700367925923,0.12575097153648
133,1,177692,-0.0873828537365813,0.0543030441877381,0.108472979346347
134,1,178191,-0.0823291997494794,0.054379702118876,0.130928445693228
135,1,178224,-0.0873828537365813,0.0543030441877381,0.108472979346347
136,1,178960,-0.0905551415249454,0.0547253149728315,0.0988698556576262
140,1,183802,-0.0870258262611346,0.0543115562015767,0.109973848798765
141,1,183954,-0.0869405699108886,0.0547102094236788,0.112930643330691
142,1,184450,-0.0867907307494977,0.0542284260099705,0.110389869045042
144,1,184718,-0.0813204741645173,0.0545626447049036,0.137010582364337
145,1,185296,-0.0845057741369181,0.0543159420758396,0.120647203631876
146,1,185438,-0.0923333012884935,0.0542824169129999,0.0898274010411082
147,1,185469,-0.0885552416322634,0.0543792028447412,0.104316037558012
148,1,185503,-0.0933074011448631,0.0542149232419952,0.086115245491825
149,1,185705,-0.0982697015595765,0.0548013402599918,0.0737970575264825
150,1,185749,-0.0967691560454602,0.0548089041371297,0.0783318704003789
151,1,185806,-0.0793805780515983,0.0549617287805159,0.149544889407987
152,1,185879,-0.105964297297278,0.0551023666112694,0.0552786604514379
153,1,185916,-0.0878362571957571,0.0551673193376169,0.112239491724139
154,1,185941,-0.0863461412610635,0.055415992698267,0.120094980446412
155,1,185954,-0.0951104349657228,0.0555383983272724,0.0876796436503677
156,1,186055,-0.0999726543203413,0.0543959675754622,0.0669219332613423
157,1,186896,-0.101041787897316,0.0552907300762741,0.068474187057063
161,1,190132,0.00716002935530632,0.0547236014573865,0.89597650798307
162,1,190148,0.0100947902816723,0.0547387962717784,0.853791864581945
163,1,190165,0.0157588377590986,0.0551557020825933,0.775263631748782
164,1,190169,0.00992402019374272,0.0550907590038315,0.857146442215163
165,1,190933,-0.0264975911446265,0.0546283161561534,0.627940108034266
166,1,192149,-0.0537895434190129,0.0550188546384194,0.328913740327919
168,1,192303,0.010790508726819,0.0656769700285566,0.869591621566709
171,1,192795,-0.0709127567818348,0.0544123214648841,0.193339454881073
173,1,194187,0.0291677814671727,0.0545661746728995,0.593304761761884
174,1,194867,0.00496785782118703,0.054557906094472,0.927499259088874
190,2,8314,-0.0905115321987122,0.0552727680853118,0.10240814212309
194,2,8498,-0.0837929575737004,0.0552212502579601,0.130059682398774
195,2,8651,-0.0682663697087035,0.0553337600059089,0.218128032941674
197,2,9812,-0.0414647818316664,0.0557387411851028,0.45742390406146
198,2,9932,-0.0380102477338473,0.0555257171713231,0.494075777031312
199,2,10135,-0.0417981064246906,0.0553050490046539,0.450288852541364
200,2,11616,-0.0697150793597457,0.0551663793118188,0.207163002076094
201,2,12133,-0.0458511785040487,0.0554571637861052,0.4089171602123
202,2,12194,-0.0450345897306598,0.0556739136829122,0.419117918625126
203,2,12359,-0.0425820540110406,0.0555163173572515,0.443583072784237
204,2,13061,-0.0551552053952549,0.0554808608168116,0.32084038383087
205,2,14298,-0.0402850652335238,0.0556924813100951,0.469944914720435
206,2,15222,-0.0526881145598318,0.0562073123313913,0.349199399912012
207,2,17986,-0.0614153742194538,0.0551943161397653,0.266589334328201
208,2,19770,-0.0770076079129898,0.055522225763473,0.166326347126463
209,2,19836,-0.0798730175539213,0.0553573536097815,0.149946110613363
210,2,19851,-0.073392561023477,0.055545719850034,0.187257118530615
211,2,21595,-0.0734778504325903,0.055314847643171,0.184918429544527
212,2,22385,-0.0521551918022153,0.0554359381010819,0.347440909752501
213,2,23441,-0.073902304363652,0.0559062934869808,0.187058768554749
214,2,24209,-0.0747713960423846,0.0554403655908169,0.178303875360131
215,2,24341,-0.0583371170706529,0.0556279026794209,0.295032556851071
216,2,26815,-0.0775785039768818,0.0554943235008235,0.163004703233184
217,2,28209,-0.112487179004679,0.0553435489856113,0.042848582703249
221,2,41245,-0.141648610939593,0.0549380333893223,0.010332354972538
222,2,43214,-0.133079156039494,0.0559050499915349,0.0178216741821739
223,2,47104,-0.0920535434934315,0.0545614765371709,0.0924573798279924
224,2,50915,-0.0456892278599538,0.0552657811384866,0.408955250454196
225,2,55834,-0.069699311896436,0.0549385296008945,0.205391840125064
226,2,56422,-0.0756368828671038,0.0550149830897252,0.170052609384717
227,2,57715,-0.0644490595004238,0.0548731273532332,0.240982348433127
228,2,59046,-0.0653274043536152,0.05514886889332,0.236986527401761
229,2,59191,-0.0768010745338112,0.0547897051330817,0.161870716666467
230,2,59383,-0.0706074491536181,0.0548291625366473,0.198668989289211
231,2,59477,-0.0642526037380714,0.0556797918210233,0.249294654251045
233,2,60471,-0.0556251707032548,0.0549521256463773,0.312112882803951
234,2,60478,-0.0583809155448052,0.0550069252860295,0.289262112025678
235,2,60786,-0.0337653600402542,0.0549746626476103,0.539479742086656
236,2,61035,-0.0614249188384924,0.054902809192413,0.2639888855374
237,2,61071,-0.0763320718275232,0.0545996151533643,0.162980913106621
238,2,61675,-0.0396968764985425,0.0548675170255667,0.469849351121024
240,2,62939,-0.0561091732870894,0.0547318578505355,0.30598743029737
241,2,63527,-0.0547361404176756,0.0549418380242093,0.31980815119194
242,2,63857,-0.0978492447496616,0.0547848362228069,0.0749470552844298
243,2,65527,-0.113677470718894,0.0545156628506037,0.0377667960731839
247,2,67976,-0.106512270927344,0.0553508648192308,0.0551192243702107
250,2,72389,0.0177823139956296,0.0552891962193261,0.747928171607414
251,2,72392,-0.00601602462689033,0.0556723843430505,0.914008540233804
252,2,73646,-0.0572664116915081,0.0544466465133667,0.293615593756424
253,2,74564,-0.0663310622707428,0.0543101927347906,0.222773407772573
254,2,74739,-0.0444390831839065,0.054552521540468,0.415844236633311
257,2,80873,-0.0303778183072238,0.0547101614480615,0.579075344049807
258,2,81501,-0.00797971025371344,0.0547232802517292,0.884147272780924
259,2,83526,-0.0212243247221974,0.0546283563229132,0.697863909421939
260,2,83845,-0.0112591031699881,0.0546886804805197,0.837006218857795
263,2,84447,-0.00233674210714369,0.0553901067665697,0.96637348201049
264,2,87391,-0.018568788233382,0.0544414906411086,0.733247871589535
265,2,87562,-0.011350695506844,0.0545849111105512,0.835391314659033
266,2,87849,-0.0241161788522479,0.0545679899099956,0.658797924531189
267,2,87878,-0.00170619250648757,0.0548175597602303,0.975187501142919
269,2,89785,-0.0164555340667901,0.0548167484266599,0.764207622033132
272,2,93721,-0.0824999882656669,0.0544815283984698,0.130851076550322
273,2,93952,-0.0613572096846496,0.0544039223982736,0.260166744490439
274,2,95085,-0.108205810424239,0.0542732009119951,0.0469512499032772
276,2,107124,-0.0268509406497411,0.0545863619678495,0.62309695869991
277,2,111645,-0.0218881152610893,0.0546276143029479,0.68889917462462
278,2,111916,-0.0133067076762396,0.0547642496333365,0.808160740416924
279,2,111931,-0.0129980609228822,0.0548482133958719,0.812807914784827
280,2,111999,-0.0179934396279218,0.0546472069804078,0.742150296570999
281,2,114528,-0.0431723027413913,0.0549220709740168,0.432356899874038
282,2,116024,-0.0141836169923792,0.0550956513765443,0.796992034315747
286,2,120090,0.00992565947042567,0.0548806621290673,0.856582074585425
287,2,120291,-0.0110286855831181,0.0555077297296088,0.842621676234245
288,2,120726,0.0122192011208362,0.055186279965448,0.824895492404082
289,2,121716,0.0292413692785457,0.055105457079335,0.595999303427514
290,2,123100,0.00237706483039535,0.0552033310450135,0.965677915453554
291,2,124677,-0.00634457262052501,0.05512639682373,0.908438137081642
293,2,127887,0.00913263857413904,0.0555032684190935,0.869398383308018
294,2,128935,0.0213976671110894,0.0554412293994442,0.699764534771366
295,2,129053,0.0191468688286051,0.0556123878283811,0.730832133400243
296,2,130040,0.00687158673414201,0.0559600173217235,0.90233964775556
297,2,130976,-0.00869328555041227,0.0555034682863476,0.875629158626428
298,2,132199,0.0198191585161432,0.0557526764528769,0.722439699197642
299,2,133355,-0.00527257793045943,0.0561391634949351,0.9252261655769
300,2,133435,-0.0172201170383552,0.0562537134126582,0.759697389423062
302,2,135183,-0.0170219164605965,0.0562850488139762,0.762507426156009
303,2,135402,-0.0178377840821109,0.0562758284304414,0.751453275643515
304,2,135898,-0.0178190403611713,0.0565743815270703,0.752973113734429
305,2,135912,-0.0252812147674488,0.0566081346234396,0.655437468135919
306,2,135925,-0.0351736185446847,0.0563365243512988,0.532802105973009
307,2,136002,-0.0451712634667447,0.0562741105683568,0.422687893402512
308,2,136173,-0.0142416953279021,0.0567188746169712,0.801888536764998
310,2,138318,-0.0769939606372774,0.0580770898785962,0.185789720637012
311,2,138695,-0.0537351274171591,0.0571520905467796,0.34775133837815
312,2,138818,-0.0523637715683449,0.057050632099596,0.359325469071594
313,2,139728,-0.0487826492543508,0.0569571178972221,0.392313194756028
314,2,140174,-0.061493833893606,0.0569222481191563,0.280740436724038
315,2,140863,-0.03075392981576,0.0569696946892504,0.589654892761625
316,2,141152,-0.0298838602204115,0.0571316119671474,0.601253366282206
317,2,141292,-0.0402361964088385,0.056702377227183,0.478418590068925
318,2,141545,-0.0421361998967165,0.0569750919886952,0.460061724878974
322,2,146723,-0.0710373313744526,0.056790647567448,0.211812817159251
323,2,147946,-0.108573959388176,0.0571463004709693,0.0582570206853826
326,2,151397,-0.0882195025553369,0.0573895729072085,0.125139100255465
327,2,153035,-0.142841671763091,0.0564447919306188,0.0118192071194941
328,2,153228,-0.149099737159366,0.0568185851398284,0.00906410243041545
329,2,153455,-0.134560447382162,0.057357704022281,0.0195294605681112
331,2,153815,-0.11743593646514,0.057241084715496,0.0409457435204396
332,2,154160,-0.164055505705521,0.0563049670717035,0.0037993875512007
333,2,154235,-0.151609435206448,0.0569784183025471,0.00815095355172463
335,2,159870,-0.140717388019175,0.0555912639568903,0.0117979864173835
336,2,161229,-0.120689461526531,0.0565910965162706,0.0336423346355233
339,2,162696,-0.0570623810613069,0.0566280545693619,0.314303216971502
340,2,163284,-0.0673453658927263,0.0558430433087366,0.228634454110328
341,2,164166,-0.0881456612612377,0.0562823360955353,0.118213298701363
342,2,165270,-0.0824909748783538,0.0558302019422975,0.140424393978349
343,2,165675,-0.0566061245157992,0.0568483139561722,0.320058683935856
346,2,168062,-0.0377812451274826,0.0563807010269129,0.503226094464035
347,2,168518,-0.0360421503867484,0.0560607100219464,0.520698033086223
348,2,168980,-0.0414841561672936,0.0560233983155213,0.459501561930955
349,2,169651,-0.0352144429389101,0.0560622001823422,0.530323854500002
352,2,170725,-0.0477536636966506,0.0561358617974185,0.395523696104306
353,2,171254,-0.0497827829217207,0.0562219055084996,0.376506227627852
354,2,172242,-0.0133718420611529,0.0556144357195601,0.810130039684261
355,2,173254,-0.0206650347746616,0.0551818236187287,0.708264743063495
356,2,173340,-0.0357865968772738,0.055153224449105,0.516852229221067
357,2,173385,-0.0201722796467304,0.0552264929100488,0.715132699802143
358,2,173973,-0.0275747228218362,0.0550706373037004,0.616883396062373
360,2,177341,-0.00998263235139984,0.0548999122415413,0.855817916715245
361,2,180314,-0.0351838531521548,0.0548889691219754,0.521938322589865
362,2,180339,-0.031338306202773,0.0550343861967954,0.569425591905519
363,2,182758,0.0145392407899563,0.0548567389220517,0.791133195324
364,2,183619,0.0377678047683926,0.055041541775944,0.493056917483455
367,2,187176,-0.0154632873172558,0.0553719796642377,0.780207343571413
368,2,191066,0.0241172396004029,0.0557773053161074,0.665726034052995
371,2,191599,-0.00798612497287454,0.0550173815325517,0.884670234789252
373,2,191763,0.00275726177296454,0.055236733543556,0.960216621490098
374,2,191959,0.0136266344810702,0.0550973791988423,0.80480505623099
376,2,195759,0.0245190614581424,0.055559963176839,0.659260147578913
377,2,196912,0.0472155297034234,0.0546185872354374,0.387922828759412
379,2,198110,0.0254125355022112,0.0549873969524343,0.644257027662948
381,2,198805,0.0216438836678246,0.0552289338646627,0.695373073480641
382,2,198891,0.0255091605920267,0.0547938361510285,0.641826164042973
383,2,199248,0.00724690116986848,0.05493447625184,0.895123517352783
384,2,201782,0.0335062098304277,0.0548393322780123,0.541600307223168
385,2,203285,0.0257860789119639,0.0546383636071666,0.637260557579121
386,2,203783,0.0413132144957808,0.0544935636814157,0.448878895818646
387,2,204179,0.059897538327046,0.0545768434098629,0.273175325262898
388,2,205406,0.0915115588401502,0.0550163896669553,0.0971297278347039
389,2,205834,0.0609332711149462,0.0548712793444385,0.267549553751785
391,2,207192,0.0600967761908162,0.0548224061584694,0.273734918481874
392,2,207561,0.0694217808890505,0.0545479056040516,0.203970823287296
393,2,208682,0.058162927518915,0.054493069437446,0.286545292218207
394,2,210102,0.0698060100229123,0.054595613545149,0.201877550487379
396,2,214801,0.0339363707823059,0.0546894656967419,0.535310323286797
397,2,215016,0.0336878859896073,0.0546586625332569,0.538072627497301
398,2,218876,0.0783247511440465,0.0550959640102175,0.156023539580463
399,2,227511,0.0644642932342327,0.0555386473825882,0.246543979912641
400,2,230378,0.0449176414366052,0.0548912599391279,0.413736657433303
401,2,231943,0.031385847403278,0.0550754948306603,0.569128666484893
402,2,232156,0.0573307659174575,0.0549936454404166,0.29789427528122
403,2,232789,0.0374938428970844,0.0548469120620431,0.494670565616251
404,2,238524,0.0546151176893518,0.0548835145081426,0.320364540615153
405,2,241518,0.0749283505294984,0.055293944032533,0.176254924851008
406,2,250396,0.0728842065888585,0.0549228306237988,0.185356687493311
407,2,250466,0.0845351855664822,0.0548560002939246,0.12420343806991
408,2,252305,0.0336188200131718,0.0551570882695625,0.54257827132938
409,2,254571,0.0511374510022218,0.0558949842155086,0.360876813786633
410,2,254742,0.0570611240870377,0.0558281327020714,0.307440375442605
411,2,254908,0.0436421069637847,0.0562898505601641,0.438675323815053
413,2,255862,0.0206117156579128,0.0559876409299886,0.712983839863437
414,2,255975,0.0312147590272965,0.0557714741517362,0.576045585884033
415,2,258311,0.0269073607069686,0.0548561950164646,0.624079761858429
416,2,259284,0.0395916467833535,0.0550193173495634,0.47225029232955
417,2,266330,0.047293277490384,0.055239078563703,0.392492190701786
418,2,267100,0.0334135335269994,0.0552637622246849,0.545820449187258
419,2,268086,0.0217047762421394,0.0552843321177337,0.694849926904305
420,2,274614,0.0314321244065316,0.0549349729094166,0.56757123703114
421,2,274729,0.0411816417143428,0.0552175654668007,0.456280403746353
422,2,275746,0.0262796578550877,0.0552192161955276,0.634429271708099
423,2,277029,0.0115811341411109,0.0549767856167538,0.833278045722699
424,2,277741,0.0284024027878078,0.054981047381296,0.605769125304427
425,2,278218,0.0265799297293271,0.0548842534001387,0.628479953681062
426,2,278379,0.0483979275322565,0.0562021772637626,0.38974563249039
427,2,279910,0.0131815528873874,0.0548787203432794,0.810319098080678
429,2,283431,0.013418922474698,0.0556824430063023,0.809702630615469
430,2,283573,-0.00575453005128479,0.0550181709651436,0.916757962666222
431,2,286762,0.0212018504526632,0.055148312025077,0.700875344393214
432,2,287187,0.0388766328592514,0.05486347693784,0.47903619183016
433,2,288379,0.0379665821233405,0.0544489328487205,0.486081609401478
434,2,294941,-0.0134965560888876,0.0545142795273068,0.804604593773042
439,2,297610,-0.00934492418663879,0.0547927014834998,0.864674910046921
441,2,299680,0.00777377622222203,0.0546246455023886,0.886914271435081
442,2,299708,0.0237897946756884,0.0547267871279779,0.664045012676981
443,2,299759,0.0176561398508856,0.0545478716060488,0.746370817588365
444,2,300111,0.0190993341503113,0.0549277419722428,0.728259635011053
446,2,301710,-0.0128247847058244,0.0545663268885914,0.814320860541328
447,2,303446,0.0102267631941504,0.0549116255725977,0.852363221098358
448,2,303854,0.0139685078200506,0.0549198221382137,0.799378178247715
449,2,304472,0.00784267516128978,0.0544591272468401,0.885574515151871
450,2,304691,-0.00627633263363747,0.0553420311653541,0.909770084032677
451,2,308097,0.00306375372911194,0.0547594497808397,0.955413837884808
453,2,309402,0.00573759126755274,0.0544256719770632,0.916101885731546
454,2,310030,0.0102323062020128,0.0547296006055445,0.8517985408653
455,2,310113,0.00880150157718696,0.0545776279903768,0.87197636108574
456,2,310972,-0.0207760400179017,0.0546513332964703,0.704058144175006
457,2,312659,0.024748352584784,0.0544345258080037,0.649644536543733
460,2,318265,0.0120530200645657,0.0551543473366622,0.827140486366045
461,2,318379,0.0117904958169573,0.0553179397540106,0.831340379646644
462,2,321266,0.034250763254179,0.0549209613066905,0.533268530345185
463,2,322957,0.0511658464473439,0.0543925961060698,0.347513833911839
464,2,325221,0.0761155469707859,0.0546096285776731,0.164251238022655
465,2,332691,0.0560485782335909,0.0552369664384001,0.310947030400803
466,2,333006,0.074695443790573,0.055065493664609,0.175812231286925
468,2,335046,0.0682207717742706,0.0545348518327573,0.211778518886403
469,2,335049,0.0492004350191838,0.0548255191856414,0.370117005183594
470,2,335995,0.0582390733040356,0.0544898193779939,0.285887194006306
471,2,336060,0.0614435024900662,0.0544062244386532,0.259518364892723
472,2,338292,0.0562686787057142,0.0544186445217172,0.301845725360516
473,2,339568,0.0421279288229633,0.0545370097392891,0.440355967887116
474,2,340466,0.0439293343022517,0.0550060071846665,0.425043157753775
478,2,348480,0.0306555746494785,0.0544774214100476,0.573982258482173
479,2,350086,0.0545786439948735,0.0544269562123012,0.316650533063454
480,2,351083,0.0430883186684023,0.0551611709945888,0.435246669514594
481,2,351335,0.0369006904025031,0.0545529110631958,0.499216859630897
482,2,351417,0.0305424457580497,0.0545554242900837,0.57594193478671
483,2,351450,0.0420102202592657,0.0545942656278214,0.442111864016079
484,2,352302,0.030684541402935,0.0550473770835653,0.57759338549579
485,2,352469,0.0327562309644908,0.0544868345724452,0.548107951496424
486,2,352562,0.0454192974899198,0.0546841151696733,0.406774757127184
487,2,352944,0.055318462833428,0.054500165122704,0.310794057064633
490,2,355266,0.0322218766017985,0.0545526874890578,0.555128840907428
491,2,358277,0.0416154800358965,0.0545432985475049,0.445984520878245
492,2,358926,0.0371532248024618,0.0546328014220283,0.496916362306293
493,2,358948,0.0392115238578658,0.054646058944789,0.473506604871491
494,2,359515,0.0342865166835256,0.0545732701839504,0.530236124978286
495,2,363190,0.0074772557348723,0.0551366488542762,0.892204392127877
496,2,363588,0.030922154200172,0.0553311441276174,0.576614191516753
497,2,363888,0.0276440115662863,0.054860850650671,0.614650731727536
498,2,363954,0.0157884159920832,0.0546560596758963,0.772851543542933
499,2,364199,0.012818495241178,0.0545839905438365,0.814469211310429
501,2,365981,0.0145413362637967,0.0556834747226714,0.794134704981372
502,2,366047,0.0279580785816466,0.0546656481537586,0.609364290195509
503,2,366936,0.0137971651828478,0.0553103466368399,0.803157811881186
504,2,369530,0.0614901364551309,0.0544969653820091,0.259950131563186
506,2,369931,0.0355293714424826,0.0549371414054013,0.518228467230403
507,2,371033,0.0565058222015561,0.0547411905099917,0.302668303383211
508,2,372919,0.0526753446805173,0.0545149159493631,0.334577788381355
509,2,373518,0.0747642822920391,0.0544106476015921,0.170290383167082
510,2,376157,0.0298755198157168,0.0546532425925063,0.584973055998028
511,2,376172,0.0410456176392848,0.0550282503508886,0.45622373268588
514,2,381433,0.065979790857878,0.054919659959314,0.230406360822754
515,2,381922,0.0836723180560688,0.0552801542151129,0.131020849514581
516,2,382146,0.0710211141957569,0.0544939687105354,0.193327250598348
517,2,384206,0.0848291479035432,0.0546086284217874,0.121223207345231
518,2,384955,0.0754713964784614,0.0545251397666254,0.16718458616174
520,2,387301,0.0919517177505761,0.0547328337037687,0.0938400414344392
521,2,388313,0.0864830006114599,0.0544306322631269,0.112985781932084
524,2,390138,0.0907851680636869,0.0545814916566219,0.097140742996011
525,2,391233,0.101515182543439,0.0548339368105356,0.0649585007553518
530,2,395606,0.0400521525925634,0.0547382173974211,0.464834944365266
531,2,395726,0.0453528415340561,0.0547064628298489,0.407652371774545
532,2,395853,0.0480089426070901,0.0548561582507696,0.382071750604628
533,2,396484,0.0492491605762423,0.0546100320736263,0.367760188465976
534,2,396705,0.0458821796916045,0.0545919249881629,0.401220958630511
535,2,398759,0.0419401362280021,0.0550480498599559,0.446638964086926
536,2,400386,0.0526926115116079,0.0547139783240142,0.336178791046002
537,2,400847,0.0475865314068798,0.0546767195707548,0.38471411173662
538,2,401130,0.0537397113492742,0.0551628234342614,0.33062354653993
539,2,401143,0.0412338162032065,0.0550837285486956,0.454617186806945
540,2,401979,0.0516867971522341,0.0550245642052875,0.348198288244041
541,2,403598,0.0462889136347088,0.0547460886926398,0.398393304938994
542,2,404844,0.0599701657129814,0.0553216652839495,0.279092763316871
543,2,405100,0.066114750436881,0.0547935494733704,0.228388218264912
548,2,406181,0.0701841778422804,0.0548148427940859,0.201249971060517
549,2,406688,0.0789117337242398,0.0544632093472658,0.148253280644901
550,2,407621,0.0645089694098016,0.054965793844292,0.241338398095264
551,2,409016,0.0842329949065872,0.0554434918262256,0.129592568467636
552,2,410647,0.0577496416773837,0.0547274607637543,0.292045301074661
554,2,419803,0.0175496694225412,0.055190670966954,0.750686211161014
555,2,419943,0.0163476919110576,0.0555176138852117,0.768579845457548
556,2,422349,0.042292156559509,0.0547971837055942,0.44075259780557
557,2,425467,0.0479061934263288,0.0545869995055435,0.380751341539154
560,2,429095,0.0165497791093017,0.0549630602777341,0.763509950819006
561,2,431266,-0.00452799585359065,0.0549995347199251,0.934432635210561
562,2,431446,0.00965819287230529,0.055219809248483,0.861254952836707
563,2,432524,0.0143465022733757,0.054686632930762,0.793212198336339
564,2,434090,0.00998223136432491,0.0551933447765685,0.856581784177595
565,2,441927,0.00435097205658552,0.0546045758206797,0.936535761295337
566,2,446471,0.0180369024052422,0.0552661302096862,0.74434200596962
567,2,449325,-0.0124582831222309,0.0549472071824851,0.820763482357629
569,2,450017,0.000741463344813287,0.054646503854988,0.989182013663665
