SNP,Chr,Pos,Effect,SE,HUG1_ADE17_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
154,1,185941,-0.0661973101604542,0.153949603929931,0.667462830664603
155,1,185954,-0.0988058609775308,0.154350071172209,0.522495986924148
156,1,186055,-0.110725276560915,0.151242556478472,0.464590883793943
157,1,186896,-0.162278775201494,0.153596126923859,0.291449072368783
161,1,190132,0.0298226794376464,0.151541015105937,0.844100364529104
162,1,190148,0.0594279986067417,0.151562032367077,0.695218387064135
163,1,190165,0.0287668330425808,0.152752253211569,0.850731309569007
164,1,190169,0.0533335756060704,0.152543022102224,0.726825086406012
165,1,190933,-0.252489962669751,0.150734311121852,0.0948068032751537
166,1,192149,0.073706373305243,0.152518987986262,0.629210516437022
168,1,192303,0.213114752132194,0.181531651999286,0.241193970619935
171,1,192795,0.0792109324278153,0.150986849903186,0.600175698149963
173,1,194187,-0.0870596180025621,0.151099803822299,0.564865459840962
174,1,194867,-0.163073270441524,0.150839058683185,0.2803872243447
190,2,8314,0.0165143159434893,0.153644222968261,0.914465975642239
194,2,8498,-0.0414466120848839,0.153405855967423,0.787182580796241
195,2,8651,-0.036848629349983,0.153552840850948,0.810490005801651
197,2,9812,-0.063033241073461,0.154441384046114,0.683420550655696
198,2,9932,-0.0793768357290774,0.153810964617843,0.606130381403681
199,2,10135,-0.0666560311274189,0.153238650493285,0.66384141236026
200,2,11616,-0.0648609529571849,0.15307809837044,0.672034276847565
201,2,12133,-0.0351372950571696,0.153714352406051,0.819321321490528
202,2,12194,-0.0243470525945197,0.15431472955998,0.874724074583152
203,2,12359,-0.0627221100810833,0.153832757043703,0.683719649377044
204,2,13061,-0.0721145550114054,0.153809768584922,0.639462346109096
205,2,14298,-0.0675149666704837,0.154301187376479,0.661977840816262
206,2,15222,-0.0699949282672256,0.155803558240579,0.653526184411919
207,2,17986,-0.0495212287687143,0.153094332729193,0.746531832002676
208,2,19770,-0.0417805864153666,0.154159622451472,0.786532833646157
209,2,19836,-0.0790878460751627,0.1536944528006,0.607169680693487
210,2,19851,-0.0760043782527577,0.154149179334343,0.622278671601596
211,2,21595,-0.0456242189205133,0.153546164576653,0.766536826562705
212,2,22385,-0.0291011533797867,0.153702869212973,0.849939994424056
213,2,23441,-0.077010003690668,0.155149461659164,0.619949294897724
214,2,24209,-0.0498464740773321,0.153902765650549,0.746218500025268
215,2,24341,-0.0310573655471662,0.154280858329008,0.840576760854561
216,2,26815,-0.0338071312738417,0.154094316298343,0.826471145895057
217,2,28209,-0.0079208471063531,0.154156099749095,0.959050198602213
221,2,41245,-0.0518030000016542,0.153540611325622,0.736023775717184
222,2,43214,-0.105442479518298,0.15595414174016,0.499412206863149
223,2,47104,0.00785142300686104,0.151704081984348,0.958753300525615
224,2,50915,0.0267416145401875,0.153188585173461,0.86152024967868
225,2,55834,-0.0298494501913398,0.152479033049911,0.844909863220487
226,2,56422,0.0368866542068823,0.152747309887776,0.809317070163682
227,2,57715,0.0017372800374541,0.152256335298439,0.990902595725923
228,2,59046,-0.000977598260080703,0.153026574901005,0.99490642051595
229,2,59191,-0.044614910744802,0.152131875500275,0.769492151894203
230,2,59383,0.0145655883125603,0.152192249641215,0.923809025121212
231,2,59477,-0.00960117139999128,0.154483340856468,0.95047839049778
233,2,60471,-0.04432697518117,0.152380943075423,0.77130185599809
234,2,60478,-0.0426000127219343,0.152556263753151,0.780223164466012
235,2,60786,-0.00613689774388004,0.152321890685494,0.967885494304777
236,2,61035,-0.0327696154475822,0.152301268713546,0.82976440241181
237,2,61071,-0.0114622908380706,0.151619083514497,0.939780748975397
238,2,61675,-0.0224142040582854,0.152052133699713,0.882891538094905
240,2,62939,0.0296564568910932,0.151785770118018,0.845205032795571
241,2,63527,0.089778219024503,0.152288814823983,0.55588557783695
242,2,63857,0.0675408991103676,0.152356802201526,0.65781496382637
243,2,65527,-0.00360521116969398,0.151896647931252,0.981077691593876
247,2,67976,0.0767933057384458,0.15403037994807,0.618400262629356
250,2,72389,0.104513937074521,0.1530333143986,0.495087080505294
251,2,72392,-0.0359670591781311,0.154163775296903,0.815660410573382
252,2,73646,0.0600403124270762,0.150980945615614,0.691115187760193
253,2,74564,0.106957935137954,0.15061069137938,0.478072780995731
254,2,74739,0.15417599583208,0.150990991682697,0.30790917442421
257,2,80873,0.116451392319711,0.151447804754098,0.442454375071421
258,2,81501,0.123129153911259,0.151407563795558,0.416634433883231
259,2,83526,0.152934776662954,0.151095133565342,0.312147466198558
260,2,83845,0.195470738285512,0.151100288856488,0.196632511419988
263,2,84447,0.168354365917983,0.153129841317704,0.272333128948432
264,2,87391,0.180488897848075,0.150482932426135,0.23117773954797
265,2,87562,0.193789281487804,0.150818553102278,0.199663853752653
266,2,87849,0.204668110992872,0.150763482730507,0.175475535533062
267,2,87878,0.206195755910468,0.151408836741704,0.174114449825046
269,2,89785,0.175871223425116,0.151534137468615,0.246587004014478
272,2,93721,0.08511318734043,0.151296713809734,0.574092926764702
273,2,93952,0.106847595596947,0.150824382575508,0.479149598036935
274,2,95085,0.12132908298307,0.151004188243021,0.422237139669369
276,2,107124,0.187875281359489,0.15088641131005,0.213904814044937
277,2,111645,0.209502332863224,0.150902814925653,0.165913212733081
278,2,111916,0.219603568195692,0.151219858892927,0.147330393044851
279,2,111931,0.206058021705646,0.151506383931339,0.174678360868188
280,2,111999,0.208412697306102,0.15095030398751,0.16825371221205
281,2,114528,0.124139842474954,0.152084871678501,0.414905507237893
282,2,116024,0.250741854067615,0.152005560695097,0.0999230797768028
286,2,120090,0.128199174431425,0.151834399963125,0.399053796324614
287,2,120291,0.1547971787259,0.153504782265318,0.313943954865997
288,2,120726,0.109658221569589,0.1527260751578,0.473228567942095
289,2,121716,0.159972059724061,0.152426354446515,0.294664225778684
290,2,123100,0.0645971905507242,0.152835899092367,0.672802737763154
291,2,124677,0.0841274066839938,0.152598296518073,0.581776970623916
293,2,127887,0.16163086855924,0.153469749139619,0.292980059120832
294,2,128935,0.203346938700845,0.153183493584013,0.185210145101809
295,2,129053,0.230008764440782,0.153545560819805,0.135031115614793
296,2,130040,0.192429287694957,0.154634149672309,0.214171913017431
297,2,130976,0.117620863558849,0.153583135132374,0.444280359893268
298,2,132199,0.22611947620322,0.153953396572564,0.14279041272525
299,2,133355,0.204207796288489,0.155087308832543,0.188784026545119
300,2,133435,0.151754655381649,0.155594151459221,0.330067631101206
302,2,135183,0.204423067143506,0.155509788257662,0.189519646227417
303,2,135402,0.205743721409234,0.155481247462144,0.186601937282541
304,2,135898,0.212408938457688,0.156284644111084,0.174977549675123
305,2,135912,0.214956962503587,0.156390824392655,0.17016285678911
306,2,135925,0.197521613709389,0.155744004328867,0.205546118475014
307,2,136002,0.166967017862321,0.155728268960901,0.284376587624544
308,2,136173,0.213634675938139,0.156673101783921,0.173572011667414
310,2,138318,0.207243590844355,0.160854567615893,0.198453676292521
311,2,138695,0.158219051149276,0.158244989406373,0.318074709740366
312,2,138818,0.0949920862619833,0.158097469805252,0.548328769082558
313,2,139728,0.133202936014951,0.15773546804313,0.398978535440487
314,2,140174,0.128663388376323,0.157746142442684,0.415258511660015
315,2,140863,0.10647171709838,0.157729081612702,0.500099179797217
316,2,141152,0.0717421417007049,0.158229373369937,0.650535030992147
317,2,141292,0.116177233248048,0.157015706614026,0.45984739449259
318,2,141545,0.150608973499736,0.157699270572984,0.340211461654621
322,2,146723,0.142448824222661,0.157435613185972,0.366184814492979
323,2,147946,0.157777585134485,0.158840072771761,0.321238827043107
326,2,151397,0.0793892351090051,0.159403563278422,0.618766491753905
327,2,153035,0.0392120189356786,0.157709865470827,0.803788570792757
328,2,153228,0.00595549530012418,0.158874260986283,0.970119019593069
329,2,153455,-0.00137715134660188,0.160073694276104,0.993140557523155
331,2,153815,0.0428855886700366,0.159443219976073,0.788109200042698
332,2,154160,-0.0121147045084622,0.157787450039736,0.938843147411465
333,2,154235,-0.0314551803779488,0.15935561372978,0.84363608192536
335,2,159870,0.111534488030276,0.155225890963928,0.472905760355286
336,2,161229,0.0404250370751518,0.157708997870554,0.797847848731312
339,2,162696,0.131522514107952,0.15688892895569,0.402420476914035
340,2,163284,0.237474447565409,0.154447637503773,0.125049004379762
341,2,164166,0.105197864824201,0.156302547650764,0.501362219112417
342,2,165270,0.0814168221598761,0.155026952174775,0.599788804395089
343,2,165675,0.100851643005875,0.157559130975975,0.522530891851568
346,2,168062,-0.0112033619778429,0.156232785436477,0.942873772113425
347,2,168518,-0.0129756697236818,0.155337828267689,0.933475932503177
348,2,168980,0.0225259920604148,0.155260987250997,0.884726809771793
349,2,169651,0.0721290948758009,0.155291917344539,0.642594348438978
352,2,170725,0.131711078244396,0.155457896408343,0.397432076659763
353,2,171254,0.1454075634788,0.155675451564555,0.350920188031714
354,2,172242,0.0542571758806391,0.153998170337288,0.724805910269028
355,2,173254,0.0381923611015537,0.152831438965409,0.802811137066203
356,2,173340,0.0270054916506458,0.152819700660689,0.859833815673385
357,2,173385,0.0301913774326895,0.152958765279066,0.843641858273537
358,2,173973,0.0700702211665412,0.152515254314903,0.646207559305137
360,2,177341,0.13359326418093,0.151874672165893,0.379659097528107
361,2,180314,0.0262440734564197,0.152085628328942,0.863095271994102
362,2,180339,-0.0115401647518281,0.152475051123302,0.939712112399872
363,2,182758,0.103721668459361,0.151829133271105,0.494961858139272
364,2,183619,0.020909668487499,0.152523681148223,0.89103679190702
367,2,187176,-0.100694988289168,0.15326446193294,0.511608031570894
368,2,191066,-0.0426485518036868,0.154487889774583,0.782660423121776
371,2,191599,-0.062569060333445,0.15232736462682,0.681502213817638
373,2,191763,-0.0720149845562309,0.152919176094971,0.637978069080893
374,2,191959,-0.0866482084087804,0.15252426491183,0.570331918806677
376,2,195759,0.118190416517661,0.153775606163635,0.442650543690943
377,2,196912,0.192871495682713,0.15106646656676,0.202535869069476
379,2,198110,0.194797274122603,0.151968975068455,0.200746122340414
381,2,198805,0.195029973049278,0.152625744897837,0.202148542857728
382,2,198891,0.191398912188106,0.151444489583721,0.207127788458465
383,2,199248,0.188797076646814,0.151801149450435,0.214430465669065
384,2,201782,0.216274467881971,0.151509769458131,0.154330715663223
385,2,203285,0.329275886557436,0.150339269028203,0.0291620870320776
386,2,203783,0.285382057388217,0.150265673419948,0.05835539868266
387,2,204179,0.270401628739877,0.150711254722635,0.0736416312357097
388,2,205406,0.239923963105797,0.152418367486095,0.116356771122269
389,2,205834,0.237671312900829,0.15169326398789,0.118060016241865
391,2,207192,0.205093054232941,0.151685185268076,0.177209964332797
392,2,207561,0.195559061319142,0.151047063809989,0.196273549246791
393,2,208682,0.162839472939936,0.150901863414268,0.281276175103368
394,2,210102,0.170267228369505,0.151269696145543,0.261104991765989
396,2,214801,0.0928000015233938,0.151453182139147,0.540449003348284
397,2,215016,0.0992526815400705,0.151355077552499,0.512405395997484
398,2,218876,0.0595511861663747,0.15298013843368,0.697308212192477
399,2,227511,0.0543139699995646,0.154068855179946,0.724650838649201
400,2,230378,0.120532862032332,0.152018751287512,0.428379409904443
401,2,231943,0.111626772247182,0.152474580441495,0.464592778506883
402,2,232156,0.108827058021788,0.152417720007314,0.475695742145929
403,2,232789,0.100755859026379,0.151893004076419,0.507549335669617
404,2,238524,0.10471432497912,0.152099452219001,0.491615605638847
405,2,241518,0.0451460713538782,0.153504047526432,0.768851704618765
406,2,250396,-0.0843799094655286,0.152410132858858,0.580177703442456
407,2,250466,-0.0582552685218313,0.152390900846003,0.702487260532897
408,2,252305,-0.0719210220797253,0.152778511425905,0.638107512349582
409,2,254571,0.0414194531200889,0.1549572791915,0.789397400711696
410,2,254742,0.0117192566840014,0.154831763901702,0.939708401331114
411,2,254908,0.0321576909106573,0.156006332508181,0.836807668841844
413,2,255862,-0.0674897273996108,0.155034301163782,0.663595297056858
414,2,255975,-0.0337034388265174,0.154505619343314,0.827448181707652
415,2,258311,-0.175398486908455,0.151677583280595,0.248303542474956
416,2,259284,-0.0809759149928074,0.152415363830933,0.595555803074713
417,2,266330,-0.0314109009365147,0.153122775381704,0.837584579793069
418,2,267100,-0.0396303509719118,0.153106211170913,0.795907850744298
419,2,268086,0.0079242174923323,0.153131321039066,0.958758875042387
420,2,274614,-0.0863273358732252,0.152132160646089,0.570769443955215
421,2,274729,-0.0962864029045,0.152948176895375,0.529405349479833
422,2,275746,-0.0532112446929861,0.152940985404025,0.728107554881367
423,2,277029,-0.0552135044945905,0.152228000456308,0.717044060539929
424,2,277741,-0.0663286516464874,0.152275219943187,0.663404794223096
425,2,278218,-0.049137572378177,0.152018533826142,0.746709358405844
426,2,278379,-0.0286111585426279,0.155796214010809,0.854397586315783
427,2,279910,-0.0576543340634826,0.15195666050721,0.704609326331524
429,2,283431,-0.0595417860709451,0.154181084247428,0.69959536966514
430,2,283573,-0.0926751106149791,0.152283898752297,0.543202201535374
431,2,286762,-0.0401835927547867,0.152738796903317,0.79263700813779
432,2,287187,-0.0756167588350617,0.151987751389571,0.619133030596568
433,2,288379,-0.00141321936395755,0.150888804213139,0.992532440645517
434,2,294941,-0.000670587822281743,0.150979081730863,0.996458641131915
439,2,297610,-0.00609145039133197,0.151742916567207,0.968001633230074
441,2,299680,0.109813760460083,0.15116300085897,0.468038704299272
442,2,299708,0.148415000220258,0.151389084699268,0.327582468792853
443,2,299759,0.140384516034475,0.150896541894361,0.352832819424547
444,2,300111,0.0905449343092538,0.152060677870906,0.551922486702195
446,2,301710,0.151289773273806,0.150907254909753,0.316772089145083
447,2,303446,0.116948840199771,0.151946375151865,0.442009324457033
448,2,303854,0.175067605668979,0.151817302691624,0.249630441152574
449,2,304472,0.114240882863722,0.150695056548729,0.448901054075943
450,2,304691,0.0568654113116449,0.153231169583982,0.710779234294522
451,2,308097,0.302558207989367,0.150788141979118,0.0455639455345725
453,2,309402,0.100995415664185,0.150627085492176,0.502977721029807
454,2,310030,0.0713234947862721,0.15152222417084,0.638136357262008
455,2,310113,0.0910980053687503,0.15106918719295,0.546881446179709
456,2,310972,0.122608886378803,0.151235770255825,0.418076431464718
457,2,312659,-0.0195990430997065,0.150785638434976,0.896656673410665
460,2,318265,-0.0779442347194343,0.152692499691055,0.610044517824904
461,2,318379,-0.0343938923634138,0.153190469540139,0.822484799018813
462,2,321266,-0.0833886443708092,0.152111224932785,0.583895353581427
463,2,322957,-0.140870766943282,0.150631187873494,0.350322903690758
464,2,325221,-0.110392249322228,0.151531731065639,0.46678498751781
465,2,332691,-0.0319912271239935,0.153180766796118,0.834688733097351
466,2,333006,-0.104191063931606,0.152788771756968,0.495731151925858
468,2,335046,-0.0398815203686384,0.151342446946182,0.792304794784101
469,2,335049,-0.0664313503411278,0.151959853619143,0.662259859191579
470,2,335995,-0.112815248768722,0.151022885946014,0.455556214774323
471,2,336060,-0.144693683956509,0.150742088154481,0.337774712826274
472,2,338292,-0.0616020423806029,0.15089356624543,0.683338907927427
473,2,339568,-0.146588675428003,0.150955027567684,0.332175764080474
474,2,340466,-0.170466304326967,0.152195068678578,0.263453320444854
478,2,348480,-0.0794157935507503,0.150872359953821,0.598956612493637
479,2,350086,-0.11735402550102,0.150809391597734,0.436995210496406
480,2,351083,-0.084720824558124,0.152822866387321,0.579674846965
481,2,351335,-0.0677885447708061,0.151127774511145,0.654030650261932
482,2,351417,-0.0591856873681404,0.151114147057552,0.695544207426598
483,2,351450,-0.117818236838715,0.151184238508037,0.43632374681651
484,2,352302,-0.0974766452102558,0.152421086715814,0.5228981763643
485,2,352469,-0.0986902277475259,0.150875790238799,0.513463154958093
486,2,352562,-0.10020482317652,0.151490351324507,0.508748805844421
487,2,352944,-0.0876080319574724,0.151075034721411,0.562353690464352
490,2,355266,-0.142906231498843,0.150955475446382,0.344450443349353
491,2,358277,-0.0740935439761986,0.151119390040108,0.624227602145227
492,2,358926,-0.0588205755367966,0.151360902019535,0.697797895534937
493,2,358948,-0.0847958983225225,0.151373974226374,0.575715473392898
494,2,359515,-0.0580151166513826,0.151182282824244,0.70140009030363
495,2,363190,0.00503185150334966,0.152693244828655,0.97372990411134
496,2,363588,0.034742662832307,0.153284733229886,0.820823662539996
497,2,363888,0.00817013344555845,0.15197974359066,0.957158348993294
498,2,363954,0.0318288613510285,0.151367019293349,0.833573532079297
499,2,364199,0.0259146919212647,0.151164544686173,0.863981015172629
501,2,365981,-0.0685118596525743,0.154175600281122,0.657043429323857
502,2,366047,-0.0122848093553705,0.15143982895853,0.935392438139039
503,2,366936,-0.00859888887047436,0.153183338031496,0.955266321321532
504,2,369530,-0.0255106533280325,0.151183836114191,0.866098355921178
506,2,369931,-0.0435536193619669,0.15220946058977,0.774936712183149
507,2,371033,-0.105818623716966,0.151718476030498,0.485969720684956
508,2,372919,-0.0120554766187877,0.151165895789438,0.936481301729874
509,2,373518,0.00574269710888378,0.1510811120846,0.969700646603817
510,2,376157,-0.0448468070816116,0.151396038732953,0.767234894893748
511,2,376172,-0.0440338461097942,0.152491349926556,0.77293231176022
514,2,381433,-0.0101792566196218,0.152398243142676,0.946783679165239
515,2,381922,0.0214387556022026,0.15357864176365,0.889059883812681
516,2,382146,0.0433010944823501,0.1512548102253,0.774832282423389
517,2,384206,0.0626035989248512,0.151706675081266,0.680104695351361
518,2,384955,0.0579696268405723,0.151373821418849,0.701982330408947
520,2,387301,0.0478388220030867,0.152154659370752,0.753396024276391
521,2,388313,0.0399795721307676,0.151257400606964,0.791691592772641
524,2,390138,-0.00958797840574904,0.151742404820116,0.949654246085332
525,2,391233,0.0745054874658534,0.152535070544919,0.625535662407506
530,2,395606,-0.297010800086413,0.150875125356666,0.0497825966423606
531,2,395726,-0.298600296573147,0.150810490614005,0.0484831037175481
532,2,395853,-0.279837422387432,0.151346344677988,0.0652956233785413
533,2,396484,-0.271010253114915,0.150716587262745,0.0730083595708095
534,2,396705,-0.321514302259221,0.150361543743774,0.0331805588059337
535,2,398759,-0.245378004007148,0.152009420681668,0.107371261950496
536,2,400386,-0.212778870698857,0.151294650776613,0.160488847236025
537,2,400847,-0.265698794435333,0.150917061775727,0.0791785321225023
538,2,401130,-0.259978088392661,0.152340070051895,0.0887825714647834
539,2,401143,-0.267093964138564,0.152000642893382,0.079752347685267
540,2,401979,-0.223429132430943,0.152105271164446,0.142747455203648
541,2,403598,-0.213932986314856,0.151333607484307,0.158345490633918
542,2,404844,-0.220338368096667,0.153007882957126,0.150740689488187
543,2,405100,-0.204129057750073,0.151663297734285,0.179186982921037
548,2,406181,-0.163238887063941,0.151902137115943,0.283273537359838
549,2,406688,-0.107477509975323,0.151164167818468,0.477554628076431
550,2,407621,-0.206984137300114,0.152114625277158,0.174472972497411
551,2,409016,-0.25282753493879,0.153451494193879,0.100323430884245
552,2,410647,-0.228000004997775,0.151309334911943,0.132744250262055
554,2,419803,-0.197991477514894,0.152497322361518,0.195022377595748
555,2,419943,-0.196202191960757,0.153408367488014,0.201753496043117
556,2,422349,-0.229334409761706,0.151386107719981,0.130693284021846
557,2,425467,-0.125849637573885,0.151183873375791,0.405730398102072
560,2,429095,-0.111445689812566,0.152112721465466,0.464256903446487
561,2,431266,-0.0172293405662555,0.152308494764726,0.909998663026452
562,2,431446,0.0244722303736722,0.15292087659278,0.872947416634638
563,2,432524,0.073591619420326,0.151407382728414,0.627233010362455
564,2,434090,-0.0722053549371605,0.152805271295594,0.636839231952242
565,2,441927,-0.0894468052922965,0.151142436141723,0.554360189229193
566,2,446471,-0.142113312835931,0.152884164600969,0.353239885643081
567,2,449325,-0.19954051504183,0.151804904855797,0.189546984243642
569,2,450017,-0.198638402002518,0.150962425735662,0.189090519182532
570,2,451779,-0.317521688122253,0.150953699339707,0.0361347428052352
571,2,451784,-0.32043290265018,0.151487437585372,0.0351092761597587
572,2,453525,-0.279944851625539,0.151762527853903,0.0659298279820393
573,2,453768,-0.312040172293991,0.151787567626732,0.0405398287241093
574,2,454027,-0.254229532117615,0.151453554735989,0.0941155061978896
575,2,455029,-0.264399280403869,0.151484777693689,0.0817879510678642
576,2,455247,-0.312923989330223,0.150728199876493,0.03860977725214
579,2,455756,-0.282846538226412,0.162221954234498,0.0821033820615925
580,2,457024,-0.261995028884302,0.152122133813853,0.0858969597521131
581,2,457298,-0.248262247865693,0.152630501828986,0.104723471443464
582,2,460202,-0.225964395322266,0.153077374216438,0.140796437356052
586,2,464424,-0.206736535303238,0.152356942364627,0.175672931247252
587,2,465824,-0.105515855550448,0.154153204385775,0.494116873165974
588,2,470145,-0.0567798974419568,0.152026779089533,0.709010842703797
589,2,470686,-0.0534058333881543,0.151938018136707,0.725424859461101
590,2,471144,-0.0495396860961475,0.152204274726345,0.74500946716323
591,2,471830,-0.10765626322735,0.151685790472767,0.478338871660829
