SNP,Chr,Pos,Effect,SE,SRO9_DHH1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
121,1,175281,-0.119242057932995,0.0961097630788683,0.215545631079081
122,1,175315,-0.116762919377299,0.0960880017042006,0.22511472889997
123,1,175523,-0.101337505551436,0.0966840019924508,0.295295321325142
124,1,175541,-0.118333680073173,0.0962332472358067,0.219645311027545
125,1,175653,-0.128148472751402,0.0965035620973815,0.185064374664803
128,1,175856,-0.116568188253218,0.098145518959921,0.235747135138449
129,1,175876,-0.10227455459734,0.0966812067931462,0.290845590623681
130,1,175989,-0.105301899635255,0.0969487467284063,0.278149133944652
131,1,176001,-0.113770312927449,0.0974286321267158,0.243703904528859
133,1,177692,-0.120548935558362,0.0960747565209708,0.210402899823219
134,1,178191,-0.111334495513561,0.096202040407091,0.247932840469456
135,1,178224,-0.120548935558362,0.0960747565209708,0.210402899823219
136,1,178960,-0.154864393469678,0.0967071743154588,0.110188495722499
140,1,183802,-0.105222726833035,0.0961379023945593,0.274482940656705
141,1,183954,-0.0766516354529623,0.0969161550641656,0.429529495662783
142,1,184450,-0.0436506051833961,0.0961246031858011,0.650032763284031
144,1,184718,-0.0646263188581412,0.0966377919923928,0.504093400137658
145,1,185296,-0.0234045680744719,0.0962807059703116,0.808079352933422
146,1,185438,-0.0443279408749873,0.0962644023415109,0.645454446945998
147,1,185469,-0.0527143019628726,0.0963914564940939,0.584808545013954
148,1,185503,-0.0684127652674947,0.0961139186112688,0.477065988162964
149,1,185705,-0.0670495905906055,0.0971923492092633,0.490732417567402
150,1,185749,-0.0656138732646455,0.0971951249397281,0.500070863093818
151,1,185806,-0.0862776823496669,0.0972793851026495,0.375733282969021
152,1,185879,-0.0678343025103937,0.0977916734780758,0.488350805562973
153,1,185916,-0.0320431976299884,0.0977989228717425,0.743375330726318
154,1,185941,-0.0444045740030112,0.0982114502517655,0.651451339162347
155,1,185954,-0.0473029206468489,0.0984946139047921,0.631340738160049
156,1,186055,-0.0591315260398131,0.0965090879956881,0.540466435833012
157,1,186896,-0.0536461989370917,0.0981019238501709,0.58483316336786
161,1,190132,-0.0596004980763079,0.0966308229895867,0.5377737505018
162,1,190148,-0.0560323601664997,0.0966660435717576,0.562521199454644
163,1,190165,-0.0768426843289671,0.0973693360388435,0.430532029635422
164,1,190169,-0.0487860691310662,0.0972990249055041,0.616399736687273
165,1,190933,-0.143722914883148,0.0962408186021511,0.136234256879109
166,1,192149,0.00395604047795711,0.0973334390152998,0.967602518638521
168,1,192303,0.0259239451388398,0.116028151861041,0.823331606449906
171,1,192795,-0.0465772224908229,0.0963296874099046,0.629027139895745
173,1,194187,-0.0819665453945885,0.096342689892184,0.395467652840972
174,1,194867,-0.078947039783561,0.0962972988153781,0.412868443288856
190,2,8314,0.0252913220347702,0.0980117041127544,0.796523403915479
194,2,8498,-0.0255358019854839,0.0978679556373743,0.794305602706396
195,2,8651,-0.0306078952788935,0.0979554897581071,0.754869851344527
197,2,9812,-0.0374141165502998,0.0985310263409688,0.704382250914498
198,2,9932,-0.0508533117297598,0.098125405495685,0.604609803410848
199,2,10135,-0.031641464830187,0.097772296873684,0.746414335410323
200,2,11616,-0.0302447366477953,0.0976697429060307,0.756999715395517
201,2,12133,-0.00829636014448454,0.0980703472905276,0.932630526750243
202,2,12194,-0.0311270067128506,0.0984366326692456,0.752027243339664
203,2,12359,-0.0210275302700058,0.0981563476361544,0.830495397855849
204,2,13061,-0.0437671150206427,0.0981278575554591,0.655855305823734
205,2,14298,-0.0251249191293292,0.0984560724782247,0.798725644325729
206,2,15222,-0.0552939428721446,0.0993817647301705,0.578304198684848
207,2,17986,-0.0320369973940153,0.0976681240779008,0.743091790509736
208,2,19770,-0.00556810803661811,0.0983579347757639,0.954887368151192
209,2,19836,-0.0138121435970082,0.0980854016662038,0.88809441796127
210,2,19851,-0.0136264670780839,0.0983726710325065,0.889909375753847
211,2,21595,-0.0239631743339153,0.0979607329303979,0.806892648741799
212,2,22385,-0.042823202744556,0.0980352447241789,0.662513056234818
213,2,23441,-0.043804107965187,0.098986712558879,0.65838027218786
214,2,24209,-0.0290229473473163,0.0981867212998853,0.767717515747965
215,2,24341,-0.00261148311885018,0.0984310447714713,0.978848726349785
216,2,26815,-0.0253780867359632,0.0983039092507299,0.796434269062399
217,2,28209,0.000479777606030962,0.0983462666777843,0.996110329123638
221,2,41245,-0.0889011461403405,0.0978547017085296,0.364233129977399
222,2,43214,-0.106811514409932,0.0993949392026342,0.28328011226717
223,2,47104,-0.00207422666825396,0.096781909610761,0.982913182765674
224,2,50915,-0.0841531700398587,0.0976301929009882,0.389295538224057
225,2,55834,-0.106616125375006,0.0971156293612893,0.273028461824949
226,2,56422,-0.0804382091720096,0.097361109262597,0.409257663465037
227,2,57715,-0.0791553099015906,0.097042531569024,0.415235227494014
228,2,59046,-0.070449884890579,0.0975532760223868,0.470669120856188
229,2,59191,-0.0856168964607188,0.0969593192641173,0.377827085160103
230,2,59383,-0.0590512362139284,0.0970434149139755,0.543245076665976
231,2,59477,-0.105905023838625,0.09839388315751,0.282511408263038
233,2,60471,-0.0865155221820277,0.0971159629201087,0.373617706349021
234,2,60478,-0.0770229408526927,0.0972496462577913,0.428885256208381
235,2,60786,-0.077603155172019,0.0970881483586766,0.424650404260042
236,2,61035,-0.0863094733448462,0.0970603101467094,0.374482099668972
237,2,61071,-0.0675776166775746,0.0966612668155698,0.484938764487978
238,2,61675,-0.0904184655616113,0.09688718809062,0.351336793008145
240,2,62939,-0.0958697864752343,0.0967044279278115,0.322184408050143
241,2,63527,-0.0655849781154061,0.0971397577692369,0.50001546005569
242,2,63857,-0.10202160343174,0.0970733148891238,0.293989118969639
243,2,65527,-0.115740555001144,0.096708530109354,0.232188519987361
247,2,67976,-0.0652090339584465,0.0982389977095725,0.507264724854268
250,2,72389,-0.0126206399293662,0.0976917749888094,0.897282184685166
251,2,72392,-0.0552736724553651,0.0983143746623369,0.574327359983268
252,2,73646,-0.0104581196720355,0.0963402358283076,0.913617910837287
253,2,74564,-0.0357291899833012,0.0961338683380582,0.710368403787139
254,2,74739,0.0326395473190785,0.096453188684719,0.735264607325771
257,2,80873,0.111998484753526,0.0965150765928624,0.246660100073009
258,2,81501,0.112045189812145,0.096498781360144,0.246383876243067
259,2,83526,0.114856509529087,0.0963391351437407,0.233979627126401
260,2,83845,0.132841161604162,0.096365605876635,0.168918200903495
263,2,84447,0.144035640587219,0.0975575496827504,0.140723427704232
264,2,87391,0.23585510600539,0.0953753893437083,0.0138719507440849
265,2,87562,0.244065802661028,0.0955625361245266,0.0110690434525633
266,2,87849,0.23839290399478,0.0955938805480958,0.0130950534077847
267,2,87878,0.236046745951813,0.0960283012979924,0.014447386830238
269,2,89785,0.173488126920271,0.0964163020155984,0.0728148449153862
272,2,93721,0.165198921926639,0.0961638393533334,0.0866935711077961
273,2,93952,0.161044130254408,0.0959064922416034,0.0940020944469031
274,2,95085,0.184258342918605,0.095923120049297,0.0555499967385177
276,2,107124,0.19190387090222,0.0959288827396451,0.0462138983140969
277,2,111645,0.207260232974791,0.0959005185159979,0.0313518050511753
278,2,111916,0.198723651470079,0.0961806089879661,0.039543324345706
279,2,111931,0.210247733572478,0.0962601308150043,0.0296078747497498
280,2,111999,0.2163508163653,0.0958713180391814,0.0246391856305892
281,2,114528,0.204267843936932,0.0965055765351879,0.0349894466255883
282,2,116024,0.229493772106171,0.0965776052694677,0.0180218878560874
286,2,120090,0.0656082762837098,0.0968996060385408,0.498801988437772
287,2,120291,0.0814749943135866,0.0979754202608605,0.406204791405027
288,2,120726,0.0739388162680317,0.0974252713437534,0.448401770406851
289,2,121716,0.0384834840372211,0.0973724413892446,0.692919646454807
290,2,123100,0.0675073412888162,0.0974621226204705,0.488983332205548
291,2,124677,0.0557154764476779,0.0973488260868312,0.567463972263965
293,2,127887,0.0300091183671576,0.0980487279857741,0.75973686698406
294,2,128935,0.0347931817153451,0.0979515316697744,0.722645805421621
295,2,129053,0.0495435346600536,0.0982318664445975,0.614328010809744
296,2,130040,0.040237554461805,0.0988438305615371,0.684194415336616
297,2,130976,-0.00810571609642041,0.0980607875675062,0.934168650060145
298,2,132199,0.00123887636806841,0.0985162138716945,0.989973686845705
299,2,133355,0.0136386285730943,0.0991799988398539,0.890703007110733
300,2,133435,0.00190159792750233,0.0993969308862003,0.984747127443996
302,2,135183,-0.0300231688637063,0.0994391950763159,0.762887114874859
303,2,135402,-0.0141882921886105,0.0994341431669823,0.886616151937799
304,2,135898,0.00726271080966678,0.0999636147860749,0.94212296579445
305,2,135912,0.00469630826205503,0.100037887923138,0.962583374163755
306,2,135925,-0.00237135661414767,0.0995849542240047,0.981015705081986
307,2,136002,-0.0378329948244545,0.099490146073323,0.703974626137446
308,2,136173,-0.00205846001822407,0.100214483765994,0.98362377466556
310,2,138318,0.00213354523855847,0.102860210923509,0.983463038922568
311,2,138695,-0.0195217877939149,0.101091970404835,0.846984519924194
312,2,138818,-0.0323666629129982,0.100897207344151,0.748560504853187
313,2,139728,-0.024568381007563,0.100722513565563,0.807433361839591
314,2,140174,-0.0334370917268973,0.100715278976769,0.740089150721678
315,2,140863,-0.0429340240974472,0.100664323274989,0.66999852981114
316,2,141152,-0.0397093186183348,0.100951768054559,0.694298886994406
317,2,141292,-0.0361326891790965,0.100229423819111,0.718689008149181
318,2,141545,-0.0221162650478126,0.100729328726961,0.826339718783499
322,2,146723,0.0203681531422475,0.100548667050403,0.839587766756933
323,2,147946,0.0186032853233913,0.101470793431924,0.854639369182131
326,2,151397,0.00693424505383677,0.101728643123812,0.94569356915061
327,2,153035,-0.0269659939980424,0.100611646451794,0.788840006235518
328,2,153228,-0.0247976625591499,0.101347522894947,0.806846757295814
329,2,153455,-0.054863168728007,0.102079362743477,0.591291286079238
331,2,153815,-0.0392243750475798,0.101707888304949,0.699982899349098
332,2,154160,-0.0538447377426456,0.100622606623319,0.592906772379293
333,2,154235,-0.0424412960225122,0.101643512665213,0.676529667892156
335,2,159870,0.0478807861972788,0.0990680081050871,0.629173647724014
336,2,161229,0.118178419501569,0.100425092613248,0.240075511923919
339,2,162696,0.135485437742708,0.0999290778594622,0.176024448154466
340,2,163284,0.133652301082241,0.098605025778531,0.176146903592029
341,2,164166,0.124232999957154,0.0995598810336765,0.212923386549804
342,2,165270,0.0891226497623321,0.0988263286108555,0.367772276892782
343,2,165675,0.101229256649993,0.100430806174619,0.31416874927052
346,2,168062,0.0490025519187414,0.0996373470222079,0.623159998106595
347,2,168518,0.033474776198269,0.0990847635549827,0.73568473654671
348,2,168980,0.042268318630323,0.0990281817063162,0.66976247202673
349,2,169651,0.0619280250243537,0.0990459515141114,0.532213989160829
352,2,170725,0.0506142536682594,0.0992406298008635,0.610359373613498
353,2,171254,0.0868833195516439,0.099330260250995,0.382336585451451
354,2,172242,0.0637412107627383,0.0982038375894555,0.516714892216315
355,2,173254,0.0122919503799174,0.097507246798326,0.89975468116946
356,2,173340,0.0116551078436936,0.0974956676963751,0.90491169109757
357,2,173385,0.0158683223702583,0.0975837769667366,0.870916747533764
358,2,173973,0.0295559487666176,0.0973154753217046,0.76152569143758
360,2,177341,0.019637650634421,0.0969909337198578,0.839666786136094
361,2,180314,-0.034116210114313,0.0970121177409483,0.725295904851702
362,2,180339,-0.046607190508725,0.0972426090530241,0.632030723117429
363,2,182758,-0.0490071467517254,0.096890287164482,0.613312469913864
364,2,183619,-0.0395766539885277,0.0972842672924679,0.684390757012554
367,2,187176,-0.0907211687975134,0.0977176061337417,0.353833734657149
368,2,191066,-0.0214676973550273,0.0985615877099794,0.827703018513631
371,2,191599,-0.0397626392963619,0.0971794156916901,0.68266503129588
373,2,191763,-0.0247329425163481,0.097578552656955,0.800054918472445
374,2,191959,-0.0610120869241353,0.0972951453057386,0.531010497692281
376,2,195759,0.0956570599194713,0.0980531211378739,0.329948804887837
377,2,196912,0.122926965090576,0.0963752566126913,0.20296986807593
379,2,198110,0.068979214979428,0.0971065889690268,0.477959011984533
381,2,198805,0.10714860065885,0.097427762630037,0.272179686998551
382,2,198891,0.100231720344607,0.0966872673298462,0.300604433155753
383,2,199248,0.0698868855061968,0.0969841738183543,0.471631995465757
384,2,201782,0.0775993117403695,0.0968481835270289,0.423527680397028
385,2,203285,0.142056643334701,0.096263917836471,0.140915907569781
386,2,203783,0.0874575411147568,0.0962399630420717,0.364104989173235
387,2,204179,0.0931712828642405,0.0964582270380152,0.334743660067525
388,2,205406,0.0871021420111126,0.0974677774128702,0.372117691685903
389,2,205834,0.0934254270504725,0.0969832230507156,0.336048723554695
391,2,207192,0.0401637659560142,0.0969962546663409,0.679070344755902
392,2,207561,0.0462891336017373,0.0965595438377025,0.631962079106863
393,2,208682,0.0571893553982503,0.09638042216405,0.553312828130957
394,2,210102,0.0296823361609083,0.0966646003959021,0.758974797064367
396,2,214801,0.0107541994727963,0.0966712140514933,0.911485208448282
397,2,215016,0.00436235368298787,0.0966174702366948,0.964012660280055
398,2,218876,-0.0511172197388073,0.0975787058554953,0.600707227144343
399,2,227511,-0.0196543100357209,0.0983019780878092,0.841644126949044
400,2,230378,0.0046252833790642,0.0970683606143439,0.962022326667261
401,2,231943,-0.00864708076741694,0.097345885532138,0.929268648136272
402,2,232156,-0.00548340409028081,0.0973066319833249,0.955093434098287
403,2,232789,-0.00531611842562429,0.0969620930509049,0.956307489273556
404,2,238524,-0.00736448567949211,0.097098168135475,0.939584764782681
405,2,241518,-0.0297254863182428,0.0979291348227909,0.76165659611102
406,2,250396,-0.117079143197748,0.0970744411474376,0.228595959640579
407,2,250466,-0.11031211473434,0.0970624754894876,0.256515668178191
408,2,252305,-0.110234652618852,0.09732094338416,0.258112392452506
409,2,254571,-0.0696690964541884,0.0987974661670032,0.481168932108508
410,2,254742,-0.0566390085611939,0.098731740832961,0.566559378126418
411,2,254908,-0.0965058717950615,0.0993996462572154,0.332269087491649
413,2,255862,-0.0741371107391142,0.0988539845377769,0.453774825912676
414,2,255975,-0.0339060520763397,0.0985590058078402,0.731037732443976
415,2,258311,-0.11318751659863,0.0967604506501284,0.242882556195664
416,2,259284,-0.0669917885560896,0.0972088732836375,0.491179700194939
417,2,266330,-0.042108606484661,0.0976667899465601,0.666625672734925
418,2,267100,-0.0168617796421804,0.0976812583683208,0.863048730135208
419,2,268086,0.0113050445945254,0.0976906487427558,0.907937963196175
420,2,274614,-0.0169959169867571,0.097094745448425,0.861144896994432
421,2,274729,-0.0329029992023168,0.0976143430314352,0.736263427264753
422,2,275746,0.00817064106945387,0.0975864628513386,0.933320792495693
423,2,277029,0.00361098212707367,0.0971337503918589,0.970366198852535
424,2,277741,-0.00690878071057266,0.0971713784835704,0.943359285384768
425,2,278218,-0.00303001336650099,0.0969964312344195,0.975097070008597
426,2,278379,0.00307776486494238,0.0993968474301236,0.975315421072159
427,2,279910,-0.0413246026199562,0.0969375562238331,0.670148173843933
429,2,283431,-0.059905930308819,0.0983309362392386,0.542765411108563
430,2,283573,-0.0522627539426254,0.0971626477342179,0.590992388777133
431,2,286762,-0.0640406870555524,0.0973916395029595,0.511250490188105
432,2,287187,-0.0957780576472189,0.0968625139520182,0.323436240126372
433,2,288379,-0.0755170154762919,0.0961775500214922,0.432872703369159
434,2,294941,-0.0739400180925592,0.0962386536847624,0.442823501467947
439,2,297610,-0.107631605936524,0.0966369526318534,0.266134475283546
441,2,299680,-0.0216162313390266,0.09650161787319,0.822887945734195
442,2,299708,-0.00230302948271272,0.0967119593296646,0.981014998189407
443,2,299759,-0.00328501083134192,0.096384212247347,0.972830660566497
444,2,300111,-0.0354997728549893,0.0970394144178056,0.714712261294555
446,2,301710,0.0136114145913266,0.0964074963004594,0.887803329114743
447,2,303446,0.00558200241256432,0.0970170282671043,0.954150532250429
448,2,303854,0.0354036371954371,0.0970177904148565,0.715390382545641
449,2,304472,0.00100153290617536,0.0962160969266232,0.991700687637675
450,2,304691,-0.0190759087329521,0.0977696268996687,0.845418469296059
451,2,308097,0.0871769738156667,0.0966329632327774,0.367594824937809
453,2,309402,0.0393378147364321,0.0961328956424648,0.68263927587662
454,2,310030,0.0479336507684375,0.0966622572547768,0.620282045492596
455,2,310113,0.0410039407300728,0.0964014926952866,0.670844012569928
456,2,310972,0.0260189941025662,0.0965626896082468,0.787739433986759
457,2,312659,-0.0464304689301774,0.0961662269201973,0.629526587410655
460,2,318265,-0.139890785320074,0.0971632637871208,0.150824424428523
461,2,318379,-0.105826706279054,0.0975744050345389,0.278850346583591
462,2,321266,-0.0720449291935065,0.0970068893917286,0.458170286896861
463,2,322957,-0.0712485381277253,0.096141351885469,0.459136966997457
464,2,325221,-0.0222832512136753,0.0967370259712381,0.817954228997292
465,2,332691,-0.0201550672846702,0.0977238252292405,0.836718303759994
466,2,333006,0.0512653413683206,0.0974996071480585,0.599356979215604
468,2,335046,0.080724741367448,0.0964647551001541,0.403253463705614
469,2,335049,0.0634949482589517,0.096912110823423,0.51277811417809
470,2,335995,0.0132422378240123,0.0964205738238191,0.890841696867116
471,2,336060,0.00576606407732287,0.0962928213810371,0.952284681343509
472,2,338292,-0.0301433412592877,0.0962738817475891,0.754389682102077
473,2,339568,-0.0663709935112262,0.0963675555948082,0.491447111469436
474,2,340466,-0.0607608580836701,0.0972134378377841,0.532358263705778
478,2,348480,0.0147475715443821,0.096285564794858,0.878355730496867
479,2,350086,-0.0643774869494579,0.0962323280027662,0.503945601677503
480,2,351083,-0.0310742124605473,0.0975237566268826,0.750193848785377
481,2,351335,-0.0383254985325784,0.0964198396810584,0.691249640390757
482,2,351417,-0.0341734957030296,0.0964090372056403,0.723203121297911
483,2,351450,-0.0511669068943385,0.0964944741230299,0.596266879523758
484,2,352302,-0.0524815881311564,0.0972552368163715,0.589794255162911
485,2,352469,-0.0544671875570921,0.09626786179783,0.57189746398926
486,2,352562,-0.0438271422269988,0.0966769904099007,0.650585487019018
487,2,352944,-0.0383545889378571,0.0964045818369461,0.690981047240038
490,2,355266,-0.066780642492774,0.0963606619303613,0.488747641225548
491,2,358277,-0.0505259696944732,0.0964039137081091,0.600533010557773
492,2,358926,-0.051820046009946,0.0965439333125573,0.59177779039132
493,2,358948,-0.064043948609034,0.0965537706404377,0.507572463752746
494,2,359515,-0.0397273336733681,0.0964456560632962,0.680652333191158
495,2,363190,0.02696642977993,0.0974022303628584,0.782052422181653
496,2,363588,0.0450402844897693,0.0977677322494391,0.645307146513045
497,2,363888,0.0174733881743353,0.0969534037759713,0.857079665194596
498,2,363954,0.0660103194630839,0.096508688910934,0.494434544967323
499,2,364199,0.0482622198844585,0.0964071993988659,0.616958968814348
501,2,365981,0.0119431756079137,0.098383796464017,0.903448257754208
502,2,366047,0.0429094319031659,0.0965869248242367,0.657128902345142
503,2,366936,0.0630214046762974,0.0976681698457636,0.519177597307611
504,2,369530,0.0130583239560909,0.0964510933257786,0.892382252123704
506,2,369931,0.00685226641835707,0.0971145943501845,0.943789043957737
507,2,371033,-0.0241651432165747,0.0968489176936417,0.803108480952505
508,2,372919,0.0120660931672701,0.0964369928699338,0.900500621478016
509,2,373518,0.0246578887176616,0.0963754352959438,0.798213816162372
510,2,376157,-0.022412163478092,0.096589723065247,0.816645550439733
511,2,376172,-0.0214035196165679,0.0972886731450177,0.825998232694988
514,2,381433,-0.0420823058158238,0.097199265765738,0.665316370171992
515,2,381922,-0.0260992184165429,0.0979703619574674,0.790087381053321
516,2,382146,-0.0477777787054871,0.0964726780586281,0.620734100438736
517,2,384206,-0.0506294362194015,0.0967690884832623,0.601164424342725
518,2,384955,-0.0541090980695997,0.0965480263733795,0.575536826458867
520,2,387301,-0.0447817956467921,0.0970533844307459,0.644785758248301
521,2,388313,-0.0391240585057913,0.0964837187919732,0.68535635537551
524,2,390138,-0.0803941529337229,0.0967119882265284,0.406380832011903
525,2,391233,0.0153406288762589,0.0973412005100556,0.874864897610119
530,2,395606,-0.0724071849393059,0.0967029025019437,0.454500985834089
531,2,395726,-0.0752255346470188,0.096661409090772,0.43695031998437
532,2,395853,-0.0687992698332706,0.0969506796966808,0.478401059222607
533,2,396484,-0.0546936392168639,0.096547093316967,0.571415957232726
534,2,396705,-0.0869792417282648,0.0964332921384887,0.367691635393451
535,2,398759,-0.0253931100158826,0.0973242828293942,0.794312224369985
536,2,400386,-0.0462058781111552,0.0967591882362154,0.633276898187739
537,2,400847,-0.0744622928995941,0.0966200420886288,0.441417283156592
538,2,401130,-0.0585245708948309,0.0975377052603554,0.548877899182294
539,2,401143,-0.0538744615111447,0.0973517616144588,0.58033988584751
540,2,401979,-0.0158794707059327,0.0973299972163379,0.870493033441345
541,2,403598,-0.0246596668133455,0.0968092558316009,0.799084400563272
542,2,404844,-0.0392002070396591,0.0978774468325701,0.68902838217786
543,2,405100,-0.0336205918825414,0.0969870299105814,0.729060529312813
548,2,406181,-0.0244930277461927,0.097057589728982,0.800913076594829
549,2,406688,-0.0141305618284169,0.0965032568595346,0.88366888435255
550,2,407621,-0.0334070731337507,0.0972814394263871,0.731497145496147
551,2,409016,-0.0342146169980317,0.0982552110317712,0.727881107286344
552,2,410647,-0.0687982548817792,0.0967704708475961,0.477589250487936
554,2,419803,-0.0563522684959468,0.0974735372812561,0.563545718959745
555,2,419943,-0.0500214759351586,0.0980592297503402,0.610289756340314
556,2,422349,-0.0748039073671031,0.0968103436076487,0.440225825519303
557,2,425467,-0.0640532343475425,0.0964841376484805,0.507204818812784
560,2,429095,-0.0798324111102479,0.0970230591298347,0.411166444057562
561,2,431266,-0.0416633871272967,0.0971436530208074,0.668269039625715
562,2,431446,-0.016116246738637,0.0975576433281397,0.868883353720418
563,2,432524,-0.0212752864359583,0.0966180034853246,0.825842670835713
564,2,434090,-0.132839287698972,0.0972582953061635,0.172858708306547
565,2,441927,-0.116186470051981,0.0962727114112871,0.228299030776351
566,2,446471,-0.122711903295132,0.0974350938868892,0.208710034884416
567,2,449325,-0.15610659141654,0.0967264478952415,0.107443129278205
569,2,450017,-0.165245800778482,0.0961428984681481,0.0865362719427527
570,2,451779,-0.238672330308182,0.0960682881375744,0.0134398694716458
571,2,451784,-0.242829471226922,0.0963913174326948,0.0122030359699208
