SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
71,1,87467,0.0619170193803663,0.103034327681238,0.548268385571264
72,1,89070,0.0655827467192479,0.102382340421796,0.522219651639754
73,1,89616,-0.0166770070901006,0.101886875690313,0.870075473850666
74,1,89679,-0.00577418524958691,0.101903181307017,0.954845353238383
75,1,89880,0.00861168681432047,0.101928434223269,0.932716670799498
76,1,91472,0.0806393886395652,0.102596328733765,0.432402330176489
77,1,93789,0.0766454239868885,0.10154620433279,0.45088200621627
78,1,94351,0.0713835902777594,0.101824722185059,0.483737539566481
79,1,99148,0.0992221736388547,0.101490805918573,0.328918497217319
82,1,106800,0.117207812412561,0.101573808058149,0.249314567081118
83,1,107970,0.109420286124653,0.101296425541192,0.280791083266496
84,1,109000,0.143810601771092,0.101353901813903,0.156811791873786
85,1,112549,0.239076158770726,0.100726885669652,0.0181546564888996
86,1,112742,0.181418262140442,0.101464588696287,0.0746342857911626
87,1,113050,0.227050022058628,0.101031370937227,0.0252365826450258
88,1,113135,0.231154227466425,0.100743915387914,0.0223497673858695
89,1,114076,0.187116836512366,0.101002557207169,0.0647749418198423
90,1,114628,0.228099901894687,0.101022245221057,0.0245610585573128
91,1,116283,0.197669150366434,0.101772695607041,0.0529005681535101
93,1,127853,0.0364784650815505,0.102106096879231,0.721110359576792
94,1,128302,0.0280094239293441,0.101721354945638,0.783205069501649
95,1,128704,0.0318716615715673,0.101819415505141,0.754449217300768
96,1,128911,0.0448393358281452,0.101816849868432,0.659922695464806
97,1,130267,0.140196703542973,0.101522683925259,0.168171124797804
98,1,130271,0.142832108494242,0.101633433832664,0.160792121427312
99,1,130613,0.184568938260849,0.102399641177583,0.0723294885425409
100,1,132012,0.0760196567293878,0.10257164822758,0.459103037511917
101,1,133231,0.0427985615172008,0.10189754926767,0.674729580356271
102,1,137074,0.0652455760287467,0.101718791305731,0.521659011445426
103,1,137304,0.0704397175302864,0.101744377424633,0.489191238114866
104,1,139686,-0.0194631736330284,0.101941964151833,0.848694849416012
105,1,149562,0.000967551050252952,0.102179790616986,0.992450210208688
106,1,150447,0.00643280386097345,0.103312641023157,0.950386714539313
108,1,154084,0.0202981068882459,0.103626760913586,0.844819087448767
110,1,157269,-0.00336987184107601,0.10175138617731,0.973598662636685
111,1,160054,-0.0499605836859189,0.102683841402736,0.626880849998216
112,1,166222,-0.0282109273824256,0.101947478994961,0.782156912070347
113,1,166416,-0.0272308675845271,0.101741221417177,0.789126343192338
114,1,167326,-0.0520461135425084,0.102292250124576,0.61121152943419
115,1,168836,-0.126238467751799,0.101622938693391,0.214978502538221
116,1,171200,-0.0241642728694237,0.101989226820534,0.812848793311469
117,1,171431,-0.0274271174941858,0.10262372898764,0.789425807708544
118,1,173339,-0.100588486177153,0.101695131700104,0.323282900844081
119,1,173845,-0.0902462433758661,0.101638107265306,0.375189778466468
120,1,175121,-0.0837048863835375,0.10145202422635,0.409889805113862
121,1,175281,-0.0793030752246093,0.101548431368125,0.435362084381729
122,1,175315,-0.0848305816245888,0.101503750091816,0.403867407232637
123,1,175523,-0.0894770282953559,0.102068761054794,0.381281201825729
124,1,175541,-0.0822983058740809,0.101668470737985,0.41878601855561
125,1,175653,-0.0891008431739081,0.101974585412765,0.38284549884341
128,1,175856,-0.0756276961742126,0.103691994599842,0.46627160111269
129,1,175876,-0.0859397938327925,0.102077371373455,0.400409245996862
130,1,175989,-0.0873607921272004,0.102365791402658,0.394006350339098
131,1,176001,-0.105430570547768,0.10285231981528,0.306033262531216
133,1,177692,-0.0918810764525554,0.101486362669206,0.3658954242165
134,1,178191,-0.0978311147448902,0.1015716239721,0.336119700443516
135,1,178224,-0.0918810764525554,0.101486362669206,0.3658954242165
136,1,178960,-0.0957930531896199,0.102288627211413,0.349657294179813
140,1,183802,-0.0517525300015028,0.101579574225752,0.610735753445893
141,1,183954,-0.0545690375260479,0.102315499102251,0.594133271564603
142,1,184450,-0.0457353750660473,0.101431313324943,0.652338494844164
144,1,184718,-0.0409610914290303,0.102013696778202,0.688276301832962
145,1,185296,-0.0369600841647301,0.101585074556578,0.716199930004429
146,1,185438,-0.0644619769378309,0.101550975044586,0.525986643964423
147,1,185469,-0.0669957359003656,0.10169306149459,0.510451499680198
148,1,185503,-0.0672982344546123,0.101429150319183,0.507443493022149
149,1,185705,-0.0808737872407752,0.102536384345526,0.430797702122705
150,1,185749,-0.100368966040885,0.10248756313122,0.328088503809502
151,1,185806,-0.0390874427320191,0.102742669650649,0.703847492068007
152,1,185879,-0.0893428412188519,0.103150747338932,0.387002475445154
153,1,185916,-0.0670680551010213,0.103151585556114,0.515992879740786
154,1,185941,-0.101731954167078,0.103521436727305,0.326421319453386
155,1,185954,-0.109848767963088,0.103801158421147,0.29065986923963
156,1,186055,-0.0597838789231605,0.101841044559033,0.557557950460053
157,1,186896,-0.0713209265975441,0.103491611970359,0.49118352773676
161,1,190132,-0.0491401025923614,0.101986458200769,0.630225526075399
162,1,190148,-0.055188183268185,0.10200847585238,0.588838022802484
163,1,190165,-0.0553929626484436,0.102792668586228,0.590309001765051
164,1,190169,-0.0489079152370064,0.102673710307112,0.634124650231554
165,1,190933,-0.0533758139393062,0.101834195514564,0.60050711706358
166,1,192149,-0.0673120670443173,0.102644198549653,0.512392521795927
168,1,192303,-0.0609029755800243,0.122398906927176,0.619091474495504
171,1,192795,-0.126742379812072,0.101456941491704,0.212411108470363
173,1,194187,-0.0761415286356477,0.101684471748574,0.454475241866746
174,1,194867,-0.0693413037521339,0.101642833627566,0.495556386254991
190,2,8314,-0.00477268533080626,0.103431611953338,0.963222054519393
194,2,8498,-0.010654726799024,0.103278887337581,0.917890904438944
195,2,8651,-0.0065169631873796,0.103376564135563,0.949769527347078
197,2,9812,-0.00324539603288487,0.103991248262425,0.975121012333241
198,2,9932,-0.0245886310446264,0.103573262727862,0.812481677195074
199,2,10135,-0.0202512811615621,0.103179220841746,0.844509542460471
200,2,11616,-0.0316052719054303,0.103061601605742,0.759280023018155
201,2,12133,-0.0179582838920067,0.10348068519559,0.862324594390852
202,2,12194,0.000382840245678029,0.103885263805721,0.99706170672324
203,2,12359,-0.0319058223867195,0.103567609327824,0.75821261194718
204,2,13061,-0.0290831318294852,0.103562340082728,0.779007388754277
205,2,14298,-0.0542020218632648,0.103860592794468,0.602086171309752
206,2,15222,-0.0277687168844608,0.104903421036969,0.791389331175875
207,2,17986,-0.0437692893731896,0.103048999973648,0.671283168768328
208,2,19770,-0.0512731304685725,0.103752100371907,0.621480197364533
209,2,19836,-0.0546656788436098,0.103461939558608,0.597577960015748
210,2,19851,-0.0417148962861727,0.103782137431287,0.687966444186007
211,2,21595,-0.0490256871966447,0.103344208804981,0.635513569411021
212,2,22385,-0.0249448847510114,0.103466446377043,0.809624142730957
213,2,23441,-0.0217377953209599,0.10447356319723,0.835294447135645
214,2,24209,0.0387983055358695,0.103599091067329,0.708254026679698
215,2,24341,0.0438257223581825,0.103838566504664,0.673240842848013
216,2,26815,0.0305531653050689,0.103727550871551,0.768509217173008
217,2,28209,-0.0181568967349135,0.103770704905046,0.861202487204867
221,2,41245,-0.0244286688023315,0.10336896917613,0.81331757603601
222,2,43214,-0.0367988057045145,0.105034917942061,0.726286275400391
223,2,47104,-0.104990179306053,0.101971555811301,0.303901532588559
224,2,50915,-0.0274617670805578,0.10311759767096,0.79015207915828
225,2,55834,-0.0499608376777336,0.1026169724186,0.626654607849879
226,2,56422,-0.0198136051793777,0.102829533155055,0.847317265051005
227,2,57715,-0.0108675871877232,0.102494319808397,0.915617891590267
228,2,59046,0.0352098673681018,0.102997401422362,0.73266569818448
229,2,59191,0.00721684451670859,0.102423903919313,0.943866999353238
230,2,59383,-0.0116035475489161,0.102452259602377,0.909890322979262
231,2,59477,-0.000729169738398788,0.103995670577094,0.994409607556779
233,2,60471,-0.0223817274606733,0.102585194439018,0.827417294465254
234,2,60478,-0.0203474002446594,0.102703471239352,0.84306683096252
235,2,60786,-0.0343428283605728,0.102524006151255,0.737844013856866
236,2,61035,-0.0228600147440552,0.10252568476294,0.823688859700801
237,2,61071,-0.0226869888883274,0.102060631177226,0.824217213559778
238,2,61675,-0.0478095613533348,0.102329985011434,0.640638113690748
240,2,62939,-0.0495783995271492,0.102150605376665,0.627731928055683
241,2,63527,-0.0181556958114778,0.102563699233328,0.859595199788271
242,2,63857,-0.0594855020266778,0.102543244860184,0.562216181560395
243,2,65527,-0.116001412931629,0.102067311716458,0.256510469519735
247,2,67976,-0.0606404403197582,0.103676457679375,0.558988101398195
250,2,72389,0.0873009975601625,0.102982243710286,0.397163525571506
251,2,72392,0.0810902414937472,0.103698205853047,0.434748717534259
252,2,73646,0.0521125118828036,0.101622284664481,0.608407811177459
253,2,74564,0.0352567892144647,0.10144316401285,0.728383684973766
254,2,74739,0.0608944520580278,0.101742517537847,0.549880005595872
257,2,80873,0.0801566596377159,0.101947760876398,0.432247178490064
258,2,81501,0.0739661662002346,0.101944002968143,0.468591232453801
259,2,83526,0.093381806952276,0.101740399173112,0.359327262484901
260,2,83845,0.112239361116424,0.101783375665793,0.270896597020164
263,2,84447,0.0730600412252187,0.103187052579558,0.479390780874804
264,2,87391,0.162738490428382,0.101138092201923,0.108494469665254
265,2,87562,0.169482770496587,0.10136460493878,0.0954081801526773
266,2,87849,0.131806021458324,0.101513442672455,0.194994256488603
267,2,87878,0.160789967662773,0.101833847965521,0.115244485093377
269,2,89785,0.203924816103578,0.101626248552055,0.0455528428862468
272,2,93721,0.118841771468715,0.101699064333705,0.243368270835689
273,2,93952,0.13073095370983,0.101365585626152,0.197999987285651
274,2,95085,0.161620048961104,0.101381634260744,0.111791813124478
276,2,107124,0.287530208039353,0.100639617818998,0.00452965461022226
277,2,111645,0.234759355604896,0.101092469123392,0.0207891590033842
278,2,111916,0.242616407736375,0.101281952872076,0.0171200835662883
279,2,111931,0.246766025601443,0.101410978826028,0.0154565527286213
280,2,111999,0.242198078596168,0.101071993846768,0.0170816670195923
281,2,114528,0.221840300244286,0.101794587937107,0.029970467120952
282,2,116024,0.219312373112716,0.102055360919335,0.0323175073507725
286,2,120090,0.163841010165687,0.101942754738025,0.108907538742604
287,2,120291,0.128808823439297,0.103257754122211,0.213059699300763
288,2,120726,0.156082693274847,0.102551266974203,0.128905159741026
289,2,121716,0.150912289508716,0.10245597814513,0.141656234883192
290,2,123100,0.132963225438972,0.102668497582794,0.19614132154722
291,2,124677,0.0431806194230689,0.102744646832156,0.674543028601026
293,2,127887,0.0956899161457375,0.103349547664526,0.355137690000511
294,2,128935,0.101191893814245,0.103236749252052,0.327662366661104
295,2,129053,0.0920049629525775,0.103576130561258,0.374993161414455
296,2,130040,0.0886838226420759,0.104217874317005,0.395375988766623
297,2,130976,0.0654551512201172,0.103416300558694,0.527189959277425
298,2,132199,0.0555484277014061,0.103912501502099,0.593284281304109
299,2,133355,0.0341666401547192,0.104641960241786,0.744232068875045
300,2,133435,0.0201263202810993,0.104878448329983,0.84792978696652
302,2,135183,-0.0127269526841432,0.104939822947603,0.903539390730757
303,2,135402,-0.0362727208710449,0.104908394111826,0.729731956195881
304,2,135898,-0.04307752988154,0.105457698118035,0.683167809356981
305,2,135912,-0.0446520715008532,0.105533776603655,0.672474897869689
306,2,135925,-0.0491729539132663,0.105049753903498,0.640007647570738
307,2,136002,-0.0429429937062253,0.104978847148767,0.682741279732522
308,2,136173,-0.0344994081477356,0.105730667732232,0.74439438892893
310,2,138318,-0.00814534251544563,0.10853752562576,0.94022036356153
311,2,138695,0.0298906697422761,0.106666244706028,0.779468160552332
312,2,138818,0.0386279269673256,0.106462626831708,0.716948385164169
313,2,139728,-0.00894320813115379,0.106290512959834,0.932993382994901
314,2,140174,-0.0420691708230119,0.106267991792647,0.692434116636509
315,2,140863,-0.00540554981008723,0.10624819565504,0.959452606358516
316,2,141152,-0.0304264248814028,0.106535567276466,0.775352969939253
317,2,141292,-0.0308340086491157,0.105769048505922,0.77082332173675
318,2,141545,-0.0364798268833043,0.106279336713879,0.731618651414021
322,2,146723,-0.0403202068651143,0.106083641219267,0.704115055506756
323,2,147946,-0.0966025322718037,0.106953789746801,0.367026413286147
326,2,151397,-0.071967649344208,0.10727663505078,0.502748146966407
327,2,153035,0.0455911010278944,0.106148704592188,0.667819835232446
328,2,153228,0.0158870639831643,0.106947858960044,0.881993849768719
329,2,153455,0.0148579323115543,0.107755532950853,0.890409478002618
331,2,153815,0.0546691283079975,0.107305555194482,0.610740068548671
332,2,154160,0.0162097505420004,0.106216752391624,0.878792941022134
333,2,154235,0.0118674121856501,0.107279086590464,0.911979077434124
335,2,159870,0.0153680139788634,0.10456816717097,0.883242388254649
336,2,161229,-0.00567513237841061,0.106176007118531,0.957403417418804
339,2,162696,0.00751845087832609,0.105718825114412,0.943344571654584
340,2,163284,0.0273371896861703,0.104308505653764,0.793412510022607
341,2,164166,-0.0120093495215615,0.105285311689496,0.909251261329868
342,2,165270,-0.00542496582922986,0.104401420567334,0.958587911958049
343,2,165675,0.00522201632872044,0.106126840662179,0.96078341615462
346,2,168062,0.0891401405287038,0.10506649893889,0.396781048308841
347,2,168518,0.045154652447468,0.10454374489856,0.666062435376243
348,2,168980,0.0565994901162278,0.104478299698243,0.588343243327282
349,2,169651,0.0913648066559646,0.104458236875256,0.382356928389589
352,2,170725,0.112864244732853,0.104585132894727,0.28125257137645
353,2,171254,0.0757379211701006,0.104849574174364,0.470558566451013
354,2,172242,0.000366596700645927,0.103686725702207,0.997180987690197
355,2,173254,0.0254248302669149,0.102883282382902,0.80495665891556
356,2,173340,0.0189947996678361,0.102874762126161,0.853617412629179
357,2,173385,0.023382334026945,0.102966956306185,0.820488476960805
358,2,173973,0.0199245784172203,0.102695448144638,0.846274812384812
360,2,177341,-0.00531349603285605,0.102350602581837,0.9586260631121
361,2,180314,-0.0476545934530448,0.102353912615394,0.641798669810601
362,2,180339,-0.0364635567533639,0.102625651744168,0.722572223885874
363,2,182758,-0.0600586310712684,0.102225923565102,0.557237642119666
364,2,183619,-0.00549404490406763,0.102678221802657,0.957357901106649
367,2,187176,-0.0754157818753812,0.103159582758548,0.465227846469603
368,2,191066,0.00287521825421133,0.104009284305584,0.977961819807116
371,2,191599,-0.0481770175144778,0.102536193867304,0.63874961199121
373,2,191763,-0.0554368001442838,0.102932195411467,0.590518970632456
374,2,191959,-0.0798353491012659,0.102635300180322,0.437175705320034
376,2,195759,-0.0317676969999179,0.103591458907823,0.759280485643376
377,2,196912,-0.0157064306947443,0.101926036650879,0.877621822070827
379,2,198110,0.0206676980060262,0.10253439876996,0.840370228868155
381,2,198805,-0.00858835090094939,0.102980953682066,0.933582772773728
382,2,198891,0.0457945894108941,0.102150728550966,0.654208784661023
383,2,199248,0.0219674541805295,0.102406485632585,0.830271413909168
384,2,201782,0.0232779357285007,0.102279804408837,0.820096184517034
385,2,203285,0.0762181134732342,0.101809953644078,0.454578001510654
386,2,203783,0.070806540704912,0.101601472502093,0.486321131629674
387,2,204179,0.0904698338086802,0.101803544777441,0.374785200013034
388,2,205406,0.0750658015872853,0.102886945933103,0.46612161929871
389,2,205834,0.0777141290166247,0.102387823301349,0.448348726213672
391,2,207192,0.0390174347939339,0.10235445428764,0.703284778287378
392,2,207561,0.0818688937420643,0.101829820041182,0.421950992615413
393,2,208682,0.0804868393565389,0.10166132554872,0.429058300072434
394,2,210102,0.0781082663008562,0.101929580943177,0.44401211082345
396,2,214801,0.0775301188723321,0.101925972504436,0.447373173057208
397,2,215016,0.0580589849013471,0.101904423083787,0.569216720046286
398,2,218876,0.03884047875754,0.102984537928336,0.706289772547612
399,2,227511,0.05439927634401,0.103693925867136,0.600180896841581
400,2,230378,-0.00578731146769276,0.102426618111505,0.954973848655817
401,2,231943,-0.0164165430465734,0.102717028532229,0.873111920469782
402,2,232156,-0.0112850433720926,0.102676881380412,0.91254454106169
403,2,232789,0.00656074480884841,0.102314457844178,0.948908312894098
404,2,238524,-0.00737249357539099,0.102458288269094,0.942677636046511
405,2,241518,-0.013665301628963,0.103345968298684,0.894878748476657
406,2,250396,-0.0162538648708386,0.102640355291068,0.874265693057584
407,2,250466,-0.0107822189451473,0.10260614714863,0.916369190181113
408,2,252305,-0.0299230096248668,0.102867401444723,0.771306942109504
409,2,254571,-0.081124788063797,0.104235318184703,0.436922348010526
410,2,254742,-0.0661765952649412,0.104170976446591,0.525664538766562
411,2,254908,-0.0676819940883757,0.104964879510604,0.519471668233874
413,2,255862,-0.0372785321943768,0.104375157358746,0.721186160029975
414,2,255975,-0.0318129398274902,0.104003333784362,0.759873396615486
415,2,258311,-0.118980484868174,0.102103350264428,0.244686568603128
416,2,259284,-0.132721720215917,0.10240063445527,0.195786916082742
417,2,266330,-0.133474861097536,0.102840263631748,0.195174185278554
418,2,267100,-0.124881739832553,0.102863307180323,0.225538217103984
419,2,268086,-0.165544920295359,0.10270810030812,0.107899147689023
420,2,274614,-0.106498351080533,0.102302125034377,0.298579665761245
421,2,274729,-0.113035245486079,0.102843626178061,0.272474265659186
422,2,275746,-0.128937242548273,0.10274554552396,0.210338677574229
423,2,277029,-0.131963538867902,0.102255012873457,0.197710061618683
424,2,277741,-0.12384504603942,0.102324098478872,0.22696538633115
425,2,278218,-0.129352115808445,0.102119177834824,0.206105584820544
426,2,278379,-0.102521140037522,0.104741879884634,0.328350128013203
427,2,279910,-0.129693303222275,0.102081930305617,0.204749522779866
429,2,283431,-0.10932091483262,0.103650370006315,0.292280055596345
430,2,283573,-0.141531642972145,0.102291253626725,0.167350883558849
431,2,286762,-0.219141010454681,0.102167170940468,0.0326407956318474
432,2,287187,-0.156977619654148,0.102009404177058,0.124735719772896
433,2,288379,-0.15863832970573,0.101223810451557,0.117963038894747
434,2,294941,-0.237526588697141,0.100846779114696,0.019053278332907
439,2,297610,-0.152807064768482,0.101826254562898,0.134336190646062
441,2,299680,-0.193475497240163,0.101313972326516,0.0569870067121324
442,2,299708,-0.17239152334615,0.101637433807474,0.0907406194401063
443,2,299759,-0.17590795975859,0.101273140325081,0.0832655434271574
444,2,300111,-0.183105944685929,0.101950865126347,0.0733461020159193
446,2,301710,-0.144208527727878,0.10144231881877,0.15603063001674
447,2,303446,-0.142604264003883,0.102091310217099,0.163342043714081
448,2,303854,-0.177088236900165,0.10195795887554,0.0832815462724828
449,2,304472,-0.152356214731502,0.101203097538991,0.13310264215409
450,2,304691,-0.13294969086208,0.102929341426664,0.197320059186608
451,2,308097,-0.0993408971615935,0.101947778932603,0.330510715320859
453,2,309402,-0.134860810402433,0.101209488771152,0.183558147712332
454,2,310030,-0.121108106686355,0.101829938248809,0.235114197479751
455,2,310113,-0.156436500518645,0.101407887828219,0.123812575251931
456,2,310972,-0.14488474199735,0.101611448937793,0.154789496211066
457,2,312659,-0.20126576061479,0.100941494904702,0.0469335882479094
460,2,318265,-0.0768569962185346,0.102746081364423,0.454941021558995
461,2,318379,-0.078542938129022,0.103047375793228,0.446448294728317
462,2,321266,-0.106362973819737,0.102285285591665,0.29911394332103
463,2,322957,-0.0588172431855869,0.10147918166515,0.562554707937417
464,2,325221,-0.0684668474053472,0.102019735409616,0.502586960409347
465,2,332691,-0.023059199908851,0.103117308787679,0.823181547467423
466,2,333006,-0.0197996918031072,0.10291668901807,0.847550777979371
468,2,335046,-0.0117821131998075,0.101888812280289,0.908006016555647
469,2,335049,-0.019189416012614,0.102318937635235,0.85134101417819
470,2,335995,-0.0538270200616461,0.10170558127025,0.596969177323466
471,2,336060,-0.0401416318518275,0.101586452441521,0.692972709865933
472,2,338292,-0.00734413003480142,0.101601769136341,0.942417243959887
473,2,339568,-0.0169633438461307,0.101751553704791,0.867691042333772
474,2,340466,-0.0730107833413656,0.102562992625225,0.477019897210327
478,2,348480,-0.253821812943892,0.10070197943381,0.01215819418124
479,2,350086,-0.245971615308382,0.100761987792397,0.0151327038054449
480,2,351083,-0.265816265745144,0.101945035776185,0.00950910303168621
481,2,351335,-0.244097812681455,0.100932467167777,0.0160931743234091
482,2,351417,-0.227694534573217,0.101024835761968,0.0248186873294029
483,2,351450,-0.22950328278007,0.101126653540794,0.0238428893105929
484,2,352302,-0.243150997559204,0.101847317771223,0.017493300843974
485,2,352469,-0.266631719187614,0.100632391442474,0.00842203485616725
486,2,352562,-0.260809569619032,0.101094874444959,0.0102879801296287
487,2,352944,-0.263597169524355,0.100777227320358,0.00928820324901297
490,2,355266,-0.230358210377456,0.10100772770152,0.0231676353634868
491,2,358277,-0.167263432769718,0.101375047636428,0.0998432967081512
492,2,358926,-0.19843191477066,0.101366218055245,0.0510675434869964
493,2,358948,-0.196926809879736,0.101406993603366,0.0529389763787674
494,2,359515,-0.191988151906873,0.101279942722824,0.058827074124332
495,2,363190,-0.289385308571289,0.101629683366733,0.00466502699182589
496,2,363588,-0.293403949960668,0.102007308858322,0.00426803611004398
497,2,363888,-0.257665632520615,0.101386832760642,0.0114677853337816
498,2,363954,-0.26437082981741,0.100927492089713,0.00918810565278519
499,2,364199,-0.273818552926497,0.100716220635978,0.00687726734941656
501,2,365981,-0.300495573712456,0.102577593313326,0.00361641998995119
502,2,366047,-0.266649085784276,0.100954523624953,0.00862656074450627
503,2,366936,-0.26852069573713,0.102125241239633,0.0089295618207123
504,2,369530,-0.27143270989626,0.100747500596,0.00739315920867989
506,2,369931,-0.276578409188525,0.101413423623617,0.00670573572824721
507,2,371033,-0.313925317678366,0.100829181931118,0.00200027849875142
508,2,372919,-0.24640993070373,0.100914120373033,0.0151054008397716
509,2,373518,-0.279398026768858,0.100611955213421,0.00577934321951894
510,2,376157,-0.276056070705006,0.100864919910643,0.00651615358742567
511,2,376172,-0.268084193432577,0.101669889488186,0.00873876356886352
514,2,381433,-0.183498879369405,0.102126164969137,0.0732243255991002
515,2,381922,-0.164724103533784,0.103016529515636,0.110713785430051
516,2,382146,-0.153191177233045,0.101506604356627,0.132148711231489
517,2,384206,-0.162665573824303,0.101782983182034,0.110901883518127
518,2,384955,-0.178417661595838,0.101479660361818,0.0795865774144537
520,2,387301,-0.223295636295378,0.101750080662647,0.0288468627196299
521,2,388313,-0.203911452386585,0.101253547951074,0.044781542812438
524,2,390138,-0.235852078548811,0.101376289697633,0.020557296457334
525,2,391233,-0.215876579871862,0.102073617074782,0.0351378890369497
530,2,395606,-0.300332696771038,0.100863293200731,0.0031056371495175
531,2,395726,-0.293364883486692,0.100883604405203,0.00386814901021817
532,2,395853,-0.307858647800997,0.101055712420418,0.00249008495466468
533,2,396484,-0.285965613771034,0.10078014957576,0.00480922038440784
534,2,396705,-0.27339250153931,0.100829243214245,0.00702675820438318
535,2,398759,-0.237182298285563,0.101927930849508,0.0205325291979039
536,2,400386,-0.246247427239169,0.101289044188587,0.0155487374551483
537,2,400847,-0.255869793794329,0.101126542093552,0.011834091727444
538,2,401130,-0.261555011690224,0.102029132976485,0.0107748698979982
539,2,401143,-0.276043976590163,0.10171469756941,0.00697578865338152
540,2,401979,-0.272735695031925,0.101675686619347,0.0076531289054707
541,2,403598,-0.255746222229197,0.10125185078218,0.0119789881411466
542,2,404844,-0.252087390288653,0.102428932320115,0.0143292105669275
543,2,405100,-0.223891040011318,0.101662324716063,0.0282900946463197
548,2,406181,-0.243891908972005,0.101598699842168,0.016887866011821
549,2,406688,-0.253496472662883,0.100935771827083,0.0124690541971951
550,2,407621,-0.300840075326446,0.101412437219407,0.00321730328434118
551,2,409016,-0.256160135653374,0.102796719327004,0.0131640489526925
552,2,410647,-0.250459286724809,0.101312243289972,0.0139010184992002
554,2,419803,-0.206080835356342,0.102316728643835,0.0447523792944602
555,2,419943,-0.214872383876921,0.102876720652158,0.0374561712953978
556,2,422349,-0.1512203524564,0.101923547254245,0.138790234737155
557,2,425467,-0.0908366866965991,0.101759025820983,0.372644897534883
560,2,429095,-0.13281098303208,0.102232988398572,0.19475711890967
561,2,431266,-0.114502253239239,0.102351626529807,0.264022631558649
562,2,431446,-0.157761714135125,0.102604011587402,0.125047567638804
563,2,432524,-0.104041093642055,0.101808047712136,0.307512025417413
564,2,434090,-0.12515112042032,0.102682163027048,0.223726216122637
565,2,441927,-0.0452044426290566,0.101768102956072,0.65717690987669
566,2,446471,-0.00396368249407732,0.103044242561175,0.969338018017582
567,2,449325,0.00367859105300418,0.102441640487161,0.971375106296324
569,2,450017,0.0205409016538179,0.101867948190975,0.84031241115088
570,2,451779,-0.077846274789861,0.102169901490832,0.446610767966817
571,2,451784,-0.078450703051685,0.102537594697245,0.444727903774108
572,2,453525,-0.0622798100683234,0.102601184971735,0.544235371215713
573,2,453768,-0.0347991404167044,0.102773521513819,0.735112202232792
574,2,454027,-0.0399496220679813,0.102339532384448,0.696503199650038
575,2,455029,-0.0660513359033519,0.102355260340197,0.519142587254082
576,2,455247,-0.0523331265414352,0.102046790868298,0.608387777320614
579,2,455756,-0.0775522484864793,0.109596117700075,0.479649071786532
580,2,457024,-0.0449721539099201,0.102807079347788,0.662058199224971
581,2,457298,-0.0312125493476528,0.103118755422442,0.76230785101682
582,2,460202,-0.0756816467307313,0.103287684077763,0.464211374156286
586,2,464424,-0.039747163802582,0.10280903285025,0.699276716597701
587,2,465824,-0.0348901399561632,0.103825105494861,0.737034900630697
