SNP,Chr,Pos,Effect,SE,HNM1_TPO1_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
224,2,50915,-0.0329724182850208,0.0903794311453932,0.715462634640716
225,2,55834,-0.059349203954434,0.0899232969411518,0.509685452814811
226,2,56422,-0.0595991948785614,0.0900837925454384,0.508660948719043
227,2,57715,-0.0518348007025476,0.089800116627652,0.564155956260089
228,2,59046,-0.0493622241409134,0.0902587435740246,0.584795132954401
229,2,59191,-0.0438420712051898,0.0897496346095028,0.625503977398585
230,2,59383,-0.0247337826891588,0.0897961706425869,0.783136593178979
231,2,59477,-0.0465611103206857,0.0911233740043754,0.609693017625693
233,2,60471,-0.0295852178083982,0.0899129868473313,0.742318494536971
234,2,60478,-0.0275977135484129,0.0900174082917772,0.75934234089782
235,2,60786,-0.0136388854162739,0.0898784277564919,0.879472264222129
236,2,61035,-0.0316213172417367,0.0898591170368306,0.725124117849738
237,2,61071,-0.049260459722357,0.0894287430798292,0.582095394098806
238,2,61675,-0.0368771884053672,0.0897032666917455,0.681247232326011
240,2,62939,-0.0502380366850201,0.0895297241798095,0.575063246824044
241,2,63527,-0.0594785868574146,0.0898501081379107,0.508418711152333
242,2,63857,-0.102845926528366,0.0897600177472407,0.252659147245905
243,2,65527,-0.105077681656092,0.089455643026494,0.240932757651291
247,2,67976,-0.0767179783068185,0.0908295443729722,0.39888571214939
250,2,72389,0.027214950025748,0.0903489720300933,0.763423817893191
251,2,72392,0.0762269054841465,0.0908845016147328,0.40219245598045
252,2,73646,0.0611829335260399,0.0890503277980684,0.492495926895385
253,2,74564,0.034437961416794,0.0889159906934021,0.698760888312633
254,2,74739,0.064271480076363,0.089161706765178,0.471483986900897
257,2,80873,0.14611739899408,0.0891014270036355,0.101916818391037
258,2,81501,0.172904638429931,0.0889504923164335,0.0527102634702026
259,2,83526,0.154405334974323,0.0889075454833787,0.0833132981735057
260,2,83845,0.197994472582892,0.0887479395069092,0.0263104357100926
263,2,84447,0.188130300278762,0.0899569003263387,0.0372121535722949
264,2,87391,0.210696045763162,0.0882672566722096,0.0175112449550688
265,2,87562,0.216233338611579,0.0884563819982282,0.014993052374895
266,2,87849,0.221449082791967,0.0884112969292806,0.0127035396131364
267,2,87878,0.224285045629034,0.088777783512116,0.0119615210071668
269,2,89785,0.176714273813896,0.089091654276827,0.0480847944058974
272,2,93721,0.0925155994367308,0.0891803933883587,0.300260299681475
273,2,93952,0.075124992483963,0.0889709500686813,0.399030843020879
274,2,95085,0.114756473736396,0.0889756564347758,0.197981340303843
276,2,107124,0.0856728376906983,0.0891128305391521,0.337010494542978
277,2,111645,0.0716200742591442,0.0892051508080599,0.422590528080482
278,2,111916,0.0602951392631924,0.0894394652117344,0.500660552613495
279,2,111931,0.0778222871322264,0.0895381159254131,0.385354229817297
280,2,111999,0.0762193444172916,0.0892198112261751,0.393525239782242
281,2,114528,0.0447023978704825,0.0897944291067532,0.618913559021339
282,2,116024,0.0497374657561402,0.0900006035765498,0.580863266314101
286,2,120090,-0.0207015943514005,0.0896771522335902,0.817568329642995
287,2,120291,-0.0140900944063505,0.0907064205019683,0.8766441619733
288,2,120726,0.00274637700429936,0.0901853155999657,0.975723308359672
289,2,121716,0.0413319861495728,0.0900561427732786,0.646546803462692
290,2,123100,-0.016658391976711,0.0902029145363796,0.853588540642671
291,2,124677,-0.0397448040697951,0.0900581667260838,0.659248856319111
293,2,127887,-0.0278891302032906,0.0906884893941014,0.758623872778174
294,2,128935,-0.0377802753309542,0.0905925803266566,0.676906315136505
295,2,129053,-0.0279238325684297,0.0908785737557291,0.75882263195191
296,2,130040,-0.0636482111120731,0.0913827087670635,0.486573066297098
297,2,130976,-0.0767075878479293,0.0906087016233022,0.397802359812011
298,2,132199,-0.0831816372853273,0.091013399905927,0.361367288573707
299,2,133355,-0.0764999458029154,0.0916470092077274,0.404437749283761
300,2,133435,-0.0537522034914446,0.0918911255751685,0.558951458429091
302,2,135183,-0.0814819863020451,0.0918842794490823,0.375796156824274
303,2,135402,-0.0963474387072569,0.0918296026223328,0.294804767834219
304,2,135898,-0.0746642629655776,0.0923749990895494,0.41947752683978
305,2,135912,-0.0844246817654077,0.0924195626089555,0.36160647344708
306,2,135925,-0.0803203890543547,0.0920103261735644,0.383283894090398
307,2,136002,-0.098526187949828,0.0918911569739136,0.284360284427428
308,2,136173,-0.0944271282107172,0.0925554876191059,0.308321955641067
310,2,138318,-0.10219553331039,0.0949833503274659,0.282692906402758
311,2,138695,-0.149304160367562,0.0931700629205052,0.109941540048432
312,2,138818,-0.135645101174497,0.0930572204633597,0.145825356437615
313,2,139728,-0.121152678672857,0.0929461177695424,0.193263085567346
314,2,140174,-0.128768415684681,0.0929171078387597,0.166670064726404
315,2,140863,-0.124668659741414,0.092895163623873,0.180446847850482
316,2,141152,-0.116344841789043,0.0931886693279289,0.212680158909912
317,2,141292,-0.112263925989253,0.092529941621698,0.225837317925941
318,2,141545,-0.147309223936336,0.0928438768194161,0.113490952388671
322,2,146723,-0.00450834164838421,0.0930059791751092,0.961366157308679
323,2,147946,0.00419337641941242,0.093857992320494,0.964389325210673
326,2,151397,-0.00854004464418656,0.0940918047739589,0.927732472723361
327,2,153035,-0.0195296551039377,0.0930627985256153,0.833902232542726
328,2,153228,-0.0253244412833156,0.0937380307677627,0.787193603413629
329,2,153455,-0.0234905184209038,0.0944470234010174,0.80372484294914
331,2,153815,-0.0504269963105246,0.0940546155244717,0.592195398998784
332,2,154160,-0.0378351603962601,0.0930852334021445,0.684653026345651
333,2,154235,-0.0277716656299325,0.0940251394536358,0.767889285287668
335,2,159870,-0.0239066343194778,0.0916528520534525,0.794368800325501
336,2,161229,-0.0301589515924574,0.0930547595765264,0.746055056197938
339,2,162696,0.0260626647550088,0.0926577662040375,0.778661377516504
340,2,163284,-0.0274985855488143,0.091428455375966,0.763769879897161
341,2,164166,-0.083272933540177,0.092182702902447,0.366957983680694
342,2,165270,-0.0664841725662766,0.0914446286660401,0.467681520377745
343,2,165675,-0.0815664039943191,0.0929240923588047,0.380663099796246
346,2,168062,-0.0421126558988942,0.0921622881968558,0.647995073686112
347,2,168518,-0.0572293640902348,0.0916110591528756,0.532571999153332
348,2,168980,-0.0463294444119156,0.0915849779561259,0.613268626662856
349,2,169651,-0.0797190677209716,0.0915634269019762,0.384540728435325
352,2,170725,-0.0256379220911993,0.0918147084448075,0.780227661060865
353,2,171254,-0.00443744195481921,0.091973143206496,0.961546559529207
354,2,172242,-0.0081479893943408,0.0908852223886504,0.92861506420212
355,2,173254,-0.116273458258807,0.0899772258774045,0.197114382914658
356,2,173340,-0.114586561829527,0.0899724165921141,0.203652266916996
357,2,173385,-0.106757426971342,0.0900829095206442,0.236774370999905
358,2,173973,-0.114748916547431,0.0898147370893276,0.202223768937656
360,2,177341,-0.0441753396840355,0.08968460860977,0.622627459544005
361,2,180314,-0.0871160914622284,0.0896256667532963,0.331716417319025
362,2,180339,-0.0842808910345825,0.0898603624445774,0.348932163775741
363,2,182758,-0.0329443448276265,0.0896324426981849,0.713429562860738
364,2,183619,-0.0168742937498818,0.0899981384010662,0.85137945885867
367,2,187176,-0.0688051337797747,0.0904184846878708,0.447187101493759
368,2,191066,-0.0668507438589354,0.0910996332626011,0.463545473764593
371,2,191599,-0.112181558587614,0.089707374494423,0.21193511618924
373,2,191763,-0.0938168277060843,0.0901237117689513,0.298598056496083
374,2,191959,-0.109058178107057,0.0898544082634006,0.225665736195933
376,2,195759,-0.00658091827175289,0.0908141686995955,0.942272289802505
377,2,196912,-0.023800294306929,0.0893369535829274,0.790078696677284
379,2,198110,-0.0620250773109293,0.089820712605222,0.490306477505435
381,2,198805,-0.0197624359335234,0.0902623740764751,0.826819939196129
382,2,198891,-0.0312901835859992,0.0895498829482362,0.72698519205787
383,2,199248,-0.037701955882483,0.0897474848043779,0.674675818729397
384,2,201782,-0.0945841414989186,0.0895181588164925,0.291420532664281
385,2,203285,-0.0221829090000503,0.0893041875174248,0.803971551905189
386,2,203783,-0.019868047377056,0.0891134042290057,0.823701506196672
387,2,204179,-0.0236512605458458,0.089326453541256,0.791338633430149
388,2,205406,-0.0340228491092985,0.0902350147922643,0.706365176875795
389,2,205834,-0.0566968887118857,0.0897702066110693,0.528071429280203
391,2,207192,-0.0591560677991075,0.0896816687294083,0.509926068700599
392,2,207561,-0.0485466061619982,0.0893029016014787,0.58704796327201
393,2,208682,-0.0824003716366114,0.0890820838118763,0.355601050809869
394,2,210102,-0.0879102177401164,0.089297818239843,0.325563171301223
396,2,214801,-0.109579019949579,0.089225649243581,0.220223444652708
397,2,215016,-0.115016485329676,0.089155121638121,0.197870280824765
398,2,218876,-0.12948119861019,0.0900255451687332,0.151242922605733
399,2,227511,-0.101488017855083,0.0907674052472811,0.264280006158393
400,2,230378,-0.108624234721921,0.0895957766981995,0.226177288109815
401,2,231943,-0.12530500779466,0.0897921872394479,0.163742286466171
402,2,232156,-0.106160929354206,0.0898250788974727,0.238055639938108
403,2,232789,-0.122195301525239,0.0894477851220629,0.172774835815326
404,2,238524,-0.0984587802795797,0.0896571110437719,0.272878588901695
405,2,241518,-0.114243647228307,0.0903855082877592,0.207078467763066
406,2,250396,-0.206021435583533,0.0893015509100672,0.021631328013553
407,2,250466,-0.189075695628575,0.0893757073662693,0.0350859950274073
408,2,252305,-0.179823087700167,0.0896695437210285,0.0456834446639058
409,2,254571,-0.130808959985746,0.0911800559765559,0.152280016231137
410,2,254742,-0.126781476526488,0.0911133699019899,0.164959342510089
411,2,254908,-0.134038015246575,0.0917839443785758,0.145079345361957
413,2,255862,-0.121658976682517,0.0912768354397643,0.183438329612408
414,2,255975,-0.125099333096238,0.0909324105132553,0.169774480026844
415,2,258311,-0.13322254252931,0.0893895371947881,0.137022716685088
416,2,259284,-0.14360273850837,0.0896470231904474,0.110079144612187
417,2,266330,-0.0996888700103522,0.0902032026637912,0.269843429787679
418,2,267100,-0.0991972220520394,0.0901981406322346,0.272181724783735
419,2,268086,-0.0879213105387595,0.0902378629941569,0.330560709046915
420,2,274614,-0.121142271828041,0.0895783800734798,0.177125680377462
421,2,274729,-0.132434683400355,0.0900258268732984,0.142161859698414
422,2,275746,-0.110972590034127,0.0900684777206983,0.218735024289242
423,2,277029,-0.120110196624294,0.0896147546612584,0.181011495773848
424,2,277741,-0.115343423969753,0.0896678463446002,0.199167114407726
425,2,278218,-0.12051201529117,0.0894858378876346,0.178935687705952
426,2,278379,-0.130080914591038,0.0916745819399859,0.156798262090057
427,2,279910,-0.145654035234152,0.089348230228918,0.103954578529039
429,2,283431,-0.124307195177385,0.0907565873265814,0.171658438245546
430,2,283573,-0.12437006717433,0.0896618385973282,0.16628600202174
431,2,286762,-0.110213982145803,0.0899449065302799,0.221260353517453
432,2,287187,-0.100200005277802,0.0895567707989062,0.263967705564195
433,2,288379,-0.122504752133996,0.0887964690462379,0.168579147740661
434,2,294941,-0.126267716804699,0.088834949419672,0.156090786623211
439,2,297610,-0.126076825084757,0.0892879163812615,0.158823324905189
441,2,299680,-0.0372252382994744,0.0892419820986967,0.67683909217763
442,2,299708,-0.0211878011186342,0.0894451449915738,0.812886984998624
443,2,299759,-0.0322381530746773,0.0891326699074547,0.717802130361006
444,2,300111,-0.0427488311463851,0.0897432302553135,0.634122579999262
446,2,301710,-0.0190792955476191,0.0891673090306592,0.830692534927157
447,2,303446,-0.0351314269027564,0.0897152875116948,0.695598957676269
448,2,303854,-0.0191547140440523,0.089746189211933,0.83111319021189
449,2,304472,-0.0382309809123016,0.0889702893964763,0.667672397495903
450,2,304691,-0.0590644567641293,0.0903806742038546,0.513854540220099
451,2,308097,0.0525111219127991,0.0894384328951845,0.557498216230067
453,2,309402,0.0217782076452124,0.088930118690429,0.806682934157517
454,2,310030,0.0696996155714209,0.0893603756954765,0.435923264624444
455,2,310113,0.0527475445599627,0.0891436692400647,0.554420965387067
456,2,310972,-0.0281191151930688,0.0893107627009403,0.753064783736749
457,2,312659,-0.0112793035741472,0.088974754304723,0.89919484923688
460,2,318265,-0.107918586476621,0.08994987943797,0.231035802969638
461,2,318379,-0.117948574372585,0.0901818911200526,0.191759516974241
462,2,321266,-0.0831035191646567,0.0896860393792077,0.354764805362483
463,2,322957,-0.0649518093876966,0.0889263843268729,0.465630329335217
464,2,325221,-0.0376729164433431,0.0894596228872564,0.673926353527937
465,2,332691,-0.0658553241839608,0.0903255534555847,0.466430967008291
466,2,333006,-0.057033606228499,0.0901649262253563,0.52743863226406
468,2,335046,-0.0531606094811129,0.0892671613660622,0.551875817238831
469,2,335049,-0.0671453399667132,0.0896205661379425,0.454224796758638
470,2,335995,-0.0893977086750965,0.0890580341005354,0.316155825999837
471,2,336060,-0.0915557240286235,0.0889315503824561,0.303945997275989
472,2,338292,-0.129793028840025,0.0887910202954457,0.144690847488893
473,2,339568,-0.11844019081286,0.088970447211641,0.183972203084943
474,2,340466,-0.134960070802343,0.0896785314579037,0.133235830815017
478,2,348480,-0.210628878599124,0.0883523594357742,0.0176551128451169
479,2,350086,-0.216289234955243,0.0883178509654957,0.0148115219368356
480,2,351083,-0.192232145024507,0.0896339526304993,0.0326642142990219
481,2,351335,-0.207115957782355,0.0885181670520677,0.0198501520766762
482,2,351417,-0.209258608708345,0.0884897000662323,0.0185812194505451
483,2,351450,-0.216124588644019,0.0885424611225721,0.0151409657199545
484,2,352302,-0.196481255995896,0.0893820838434271,0.0285822526672915
485,2,352469,-0.19300958118884,0.0884874721258765,0.0298274379446437
486,2,352562,-0.193370664961667,0.0888517619978162,0.0301931415240034
487,2,352944,-0.190621381982389,0.088608912374716,0.032133279724923
490,2,355266,-0.225244464411848,0.0883784489429286,0.0112372448918105
491,2,358277,-0.200464331598145,0.088561537860012,0.0242078011923507
492,2,358926,-0.2070356990311,0.0886509657016589,0.0200820416759375
493,2,358948,-0.198164256247974,0.0887368839349995,0.026164219728618
494,2,359515,-0.186858089524117,0.0886713029937704,0.0357954468885685
495,2,363190,-0.108898481366938,0.0899137958404134,0.226650726064694
496,2,363588,-0.0849677537807026,0.0903427623247174,0.347602094168439
497,2,363888,-0.0957689200085598,0.0895346497531611,0.28551686874512
498,2,363954,-0.0799368449001678,0.0892219173576033,0.370899181853694
499,2,364199,-0.0879127299832225,0.0890791390509064,0.324364721226636
501,2,365981,-0.105924419817825,0.0908256122979061,0.244304931280459
502,2,366047,-0.0875677691627849,0.0892398772898267,0.327135215172908
503,2,366936,-0.102131477569291,0.0902262717784219,0.258424502001334
504,2,369530,-0.0881170991655452,0.0890898506503971,0.32330086764275
506,2,369931,-0.0826379660523446,0.0897174762603531,0.35763193460811
507,2,371033,-0.0748298870091142,0.0894981822483231,0.403661375066448
508,2,372919,-0.0474043916267136,0.0891641431746324,0.595300694444794
509,2,373518,-0.0230320190128513,0.0891407554045238,0.796265697078011
510,2,376157,-0.0214350789068221,0.0893386499073427,0.810523295454705
511,2,376172,-0.00542911529582407,0.0899913089708125,0.951927483472934
514,2,381433,-0.0561851204500582,0.0898770386662575,0.532287533725648
515,2,381922,-0.026894449779547,0.0906139240195873,0.766791767397412
516,2,382146,-0.0159596027156658,0.0892578146617707,0.858194634704502
517,2,384206,-0.019232642160137,0.0895338679874964,0.830040612820202
518,2,384955,-0.026716271970051,0.0893289575903436,0.765056990795679
520,2,387301,-0.00910231927637778,0.0897937372087,0.919314938146784
521,2,388313,-0.0181593727734967,0.0892566236248756,0.838899564180088
524,2,390138,-0.0364109254317292,0.0895187449355404,0.684444871845622
525,2,391233,0.0264016684780826,0.090026389416626,0.769491259000165
530,2,395606,-0.0861990274999727,0.0893971551343173,0.335592894631062
531,2,395726,-0.0918990383312516,0.0893483067625132,0.304396279371219
532,2,395853,-0.0928006539937463,0.0896008852857407,0.301045801745262
533,2,396484,-0.072521965363929,0.0892568506884407,0.417047419155852
534,2,396705,-0.0590094766883744,0.0892419039514854,0.508895784433968
535,2,398759,-0.0959747723688428,0.0898821809746907,0.286347548337723
536,2,400386,-0.0789944803231233,0.0894259845028654,0.377648162819537
537,2,400847,-0.0676801742643593,0.0893697454752895,0.449372225658027
538,2,401130,-0.0747666998658644,0.0901741718241658,0.407587452434133
539,2,401143,-0.0535411298041518,0.0900379225290105,0.552457811154282
540,2,401979,-0.0336282694086251,0.0900094262559178,0.708920029516092
541,2,403598,-0.060000757738108,0.0894934424406227,0.503010214313113
542,2,404844,-0.051356692126052,0.0905094806090724,0.570791016692489
543,2,405100,-0.0619700517309233,0.089661224720634,0.489920663683725
548,2,406181,-0.0386354983913597,0.0897564115567101,0.667132222674625
549,2,406688,-0.0344968905242521,0.0892429707481231,0.699322112706208
550,2,407621,-0.108457906838163,0.0898086093158442,0.227988107037051
551,2,409016,-0.0645139838577568,0.0908303145758476,0.478006110675011
552,2,410647,-0.126821968443738,0.0893156523534265,0.156510614197115
554,2,419803,-0.16731556424191,0.0897585789753179,0.0631429152323989
555,2,419943,-0.168365198093406,0.0902881291217005,0.0630454670252768
556,2,422349,-0.180980635233315,0.089099690481204,0.0429820127921291
557,2,425467,-0.120905899507866,0.0890649782132925,0.175488915457213
560,2,429095,-0.128664990459102,0.0895645203653589,0.151728135873202
561,2,431266,-0.111636366484048,0.0896782497369994,0.214011058394938
562,2,431446,-0.100482591587292,0.0900792472982374,0.265398867068958
563,2,432524,-0.0374589334334915,0.0893491749558279,0.675294228855269
564,2,434090,-0.0937661581200511,0.090056717372057,0.298499924996249
565,2,441927,-0.0482458545443176,0.0891924624394752,0.588904912335039
566,2,446471,-0.0311239300008312,0.0903080860625871,0.730569008206255
567,2,449325,-0.0407994587467826,0.0897687828929931,0.649751972627694
569,2,450017,-0.0999488330547517,0.089138555908936,0.262933016620206
