SNP,Chr,Pos,Effect,SE,GTR1_SLM4_noMTX_5.FC_avg_logratio_Fitness_minus_ref.GLM
64,1,83284,-0.0502809074140384,0.0540040859784528,0.352460143792562
65,1,83613,-0.0473584535976498,0.054005604889364,0.381127899014863
66,1,84112,-0.0349809465036182,0.0540382899258007,0.517835056944043
68,1,84858,-0.0232690348498014,0.0542088121094704,0.668004471372791
69,1,85751,-0.0251953593432513,0.0544293111076422,0.643720867047103
70,1,87445,0.015051779808602,0.0545550412046891,0.782785701005726
71,1,87467,-0.0301904677986251,0.054823008043504,0.582194712416262
72,1,89070,-0.00520042266114606,0.0545025817256436,0.924038486446583
73,1,89616,0.00263997980986405,0.0542099021919147,0.961186541026103
74,1,89679,-0.00134065975504936,0.0542169020929711,0.98028612587162
75,1,89880,0.00727617382851958,0.0542293035684805,0.893341285061095
76,1,91472,-0.0136435960199236,0.0546284026432206,0.8029238042474
77,1,93789,-0.0598756538062644,0.0539763576239913,0.26805848063793
78,1,94351,-0.0376276873951985,0.0541756534849813,0.487794370572922
79,1,99148,-0.04856818865078,0.0540085262479926,0.369122454687484
82,1,106800,-0.00552983581254957,0.0541424893565839,0.918707619530362
83,1,107970,-0.00772607976497815,0.0539813158107407,0.886273065953748
84,1,109000,-0.0339957292185036,0.0540477389077675,0.529759486891339
85,1,112549,-0.00969875237392095,0.0540143349216335,0.857601928083141
86,1,112742,-0.00662822863467022,0.0542261034988823,0.902783912028231
87,1,113050,-0.0247466496400613,0.0541200000131382,0.647768927334074
88,1,113135,-0.0261717396689132,0.0539801676927822,0.628090629678593
89,1,114076,-0.0323394739735627,0.053970697388552,0.54942101562116
90,1,114628,-0.0622001628517048,0.0540334205297853,0.250452765092884
91,1,116283,-0.070877459813159,0.0543049629299875,0.192683488431731
93,1,127853,-0.0234966669726553,0.0543200879304146,0.665598997164994
94,1,128302,-0.0314012416277355,0.0540999651618902,0.561995025320089
95,1,128704,-0.066248699851843,0.0540647919118034,0.221257483371482
96,1,128911,-0.0604327312709296,0.0540900980652153,0.264642791281426
97,1,130267,-0.0787453712833164,0.053997552726345,0.145643227550419
98,1,130271,-0.0783420301385321,0.0540636866233064,0.148205965478498
99,1,130613,-0.0655223182955404,0.054619748592814,0.231095939168699
100,1,132012,-0.0625505001714322,0.0545132300220913,0.251978102569285
101,1,133231,-0.0432418382380553,0.0541783878849894,0.425326926551327
102,1,137074,-0.0883048445931483,0.053945773807746,0.102538609564157
103,1,137304,-0.0838769964571962,0.0539846739753718,0.121147596993257
104,1,139686,-0.0699307103431955,0.0541122804224587,0.197089571854077
105,1,149562,-0.064506159237372,0.0542553541753541,0.235263911585755
106,1,150447,-0.0573529007269701,0.0548820669520664,0.296728435578467
108,1,154084,-0.0651406627554219,0.0550275981490246,0.237296025457781
110,1,157269,-0.0551953447273821,0.0540562563484024,0.307919451714467
111,1,160054,-0.0443972277615172,0.0545992501694217,0.416681759480366
112,1,166222,-0.0349639722774254,0.0542142235985119,0.519396319357884
113,1,166416,-0.0361169969134483,0.0541018848645734,0.504841918231861
114,1,167326,-0.0462783410228689,0.0543879079779278,0.395405082996546
115,1,168836,-0.0169742542994692,0.0541781175805049,0.754234279770421
116,1,171200,-0.0398373918880565,0.0542253576620991,0.463032193064494
117,1,171431,-0.0284373609546739,0.0545846066141848,0.602708978255503
118,1,173339,-0.0669306054149074,0.0540637001654429,0.216540546226069
119,1,173845,-0.0510628586056716,0.0540677610933053,0.345599283736507
120,1,175121,-0.0605572671987409,0.0539324629831357,0.262270592059849
121,1,175281,-0.0397596187033697,0.0540331876955533,0.462318553583877
122,1,175315,-0.0503385551429371,0.0539911529478537,0.35179383752927
123,1,175523,-0.0626562562185747,0.0542614951341447,0.24899054470424
124,1,175541,-0.0451773432740098,0.0540885856663392,0.404143448317121
125,1,175653,-0.0682883632839564,0.0541915801276184,0.208455348343613
128,1,175856,-0.0426531853872023,0.0551632828651678,0.439911447546519
129,1,175876,-0.0485940120980357,0.0543023172873863,0.371461449963144
130,1,175989,-0.0520107230633346,0.0544486604193348,0.340117595510223
131,1,176001,-0.0474665271864145,0.054744803511769,0.386503148394703
133,1,177692,-0.0400905411774042,0.0540154594714625,0.458456732850892
134,1,178191,-0.0473251023864778,0.0540526062803865,0.381876679953219
135,1,178224,-0.0400905411774042,0.0540154594714625,0.458456732850892
136,1,178960,-0.0378639906286333,0.0544520582878902,0.487284828133428
140,1,183802,-0.0363696442289676,0.0540297306677206,0.501297834108189
141,1,183954,-0.0745368201537243,0.0543133061363749,0.170826127626743
142,1,184450,-0.0406784084447628,0.0539377512009209,0.451247990047712
144,1,184718,-0.0334991881134316,0.0542586070401729,0.537369891821345
145,1,185296,-0.0470974753001172,0.0539994371136941,0.383700541214736
146,1,185438,-0.062733817661191,0.0539569283535966,0.245750955658774
147,1,185469,-0.0595906280864954,0.0540451747782934,0.270948695211389
148,1,185503,-0.0489258533476106,0.0539353109748389,0.364961620509246
149,1,185705,-0.0591058811240268,0.0545109409985801,0.278974501842287
150,1,185749,-0.061386740361876,0.0545037993412694,0.260810548694038
151,1,185806,-0.0752064582537579,0.0545278253833691,0.16869677139636
152,1,185879,-0.0946665315397848,0.054707204421685,0.0844289093088519
153,1,185916,-0.0786581548879309,0.0547539363586993,0.151724357174106
154,1,185941,-0.0696148755589764,0.0550283687299663,0.206679811136391
155,1,185954,-0.0610733614400956,0.0552184444912467,0.26946590790372
156,1,186055,-0.0636015739806358,0.0541042869086261,0.240572314126253
157,1,186896,-0.0693826333998664,0.0549749487322749,0.207754198590465
161,1,190132,-0.0471761504590683,0.0542207405543077,0.384850277967827
162,1,190148,-0.0498286453402711,0.0542304082312717,0.358810748135671
163,1,190165,-0.0451790866541873,0.0546595687860799,0.409048214107355
164,1,190169,-0.055388211772386,0.0545646298095044,0.310756404404936
165,1,190933,-0.0622748447171533,0.0540996359234292,0.250464469816891
166,1,192149,-0.0337665430633958,0.0546146469453877,0.536796738665326
168,1,192303,0.105681102738544,0.064900817037779,0.104343274269162
171,1,192795,-0.0573854200992988,0.054012180062498,0.288756236359669
173,1,194187,-0.0124292376230384,0.0541392477116384,0.81855184529467
174,1,194867,-0.027453475459397,0.0540940925273691,0.612111583497593
190,2,8314,-0.00216595560425625,0.0550299359384542,0.968625949429772
194,2,8498,0.0168716431929805,0.0549421253044143,0.758963339352644
195,2,8651,0.0384533082820528,0.0549628197923789,0.484622912414223
197,2,9812,0.0489620358388434,0.0552663104498575,0.376258814121073
198,2,9932,0.0259175760919683,0.0550923863977885,0.63833233941855
199,2,10135,0.0169530184159021,0.0548911877495367,0.757619559658506
200,2,11616,0.0113969812411014,0.0548369785218553,0.83547854158603
201,2,12133,0.00724268412586837,0.0550569987721877,0.895416099068228
202,2,12194,0.0242474073809538,0.0552561842740029,0.66106188562681
203,2,12359,0.0109451075408786,0.055106574625608,0.842676623876754
204,2,13061,0.0127474176223077,0.055101421093836,0.817181117986879
205,2,14298,0.019485514694608,0.0552697093246291,0.724633805595736
206,2,15222,0.0145875348366169,0.055813092992,0.793964217992496
207,2,17986,0.0156131788133314,0.0548340369359111,0.776014011743695
208,2,19770,0.0137297450673373,0.0552146601119937,0.803767448442753
209,2,19836,0.00824959541614145,0.0550660379834573,0.880997896409149
210,2,19851,0.0154161064715648,0.0552229236644539,0.780284475856328
211,2,21595,0.00829696970291072,0.0549991397755833,0.880175198210225
212,2,22385,0.00335177443610224,0.0550526669971541,0.951486800986472
213,2,23441,-0.0110672202683915,0.0555845391567925,0.842294389608993
214,2,24209,-0.00762653255796697,0.0551284509514735,0.890049697764603
215,2,24341,0.0123966160073292,0.0552564057228573,0.822617003142865
216,2,26815,-0.0101570580215853,0.055191476481176,0.854093165827727
217,2,28209,-0.0117672679285423,0.0552091438782602,0.83134093126866
221,2,41245,-0.0159062881471852,0.0549943965064428,0.772571566134521
222,2,43214,-0.0152467713377391,0.0558867392076447,0.785154532107562
223,2,47104,-0.0708943053018978,0.054203302378588,0.191747019532287
224,2,50915,-0.0081396643739583,0.054866622932204,0.882148376152928
225,2,55834,-0.0182937551177069,0.0546061164310198,0.737814318080523
226,2,56422,-0.0394948853149574,0.0546720397200237,0.470529087325945
227,2,57715,-0.0329018038545867,0.0545039558188356,0.546458076801399
228,2,59046,-0.0115429479120472,0.0548044992953158,0.833304983669329
229,2,59191,-0.0297324066966308,0.0544711491282882,0.585522275059333
230,2,59383,-0.0171728380018092,0.0545021615487135,0.752882949881784
231,2,59477,-0.0262320517242246,0.0553123786014958,0.635612849922012
233,2,60471,-0.0214480237814239,0.0545713027546374,0.69453639861212
234,2,60478,-0.0226596595969938,0.0546322169240867,0.678564177039274
235,2,60786,-0.0169236217490762,0.0545482390680798,0.756553513126653
236,2,61035,-0.0320550699090749,0.0545250548745813,0.556977898340323
237,2,61071,-0.0307474293597523,0.0542796078439732,0.571438543619529
238,2,61675,-0.00742647608460645,0.0544591758599773,0.891608292001294
240,2,62939,-0.032367135942147,0.054339171714551,0.551790661555842
241,2,63527,-0.0294276047409784,0.0545480651741305,0.58989562319995
242,2,63857,-0.0602460114252499,0.0544889727285651,0.269628797793502
243,2,65527,-0.0467162413610329,0.0543464384965334,0.390592521691776
247,2,67976,-0.0445987646689245,0.0551358067196114,0.419123656811454
250,2,72389,-0.0624182450892481,0.0547458430371617,0.254998540468964
251,2,72392,-0.0491477708362307,0.055157500999838,0.373512379293406
252,2,73646,-0.0422871914164178,0.0540405394992208,0.43444028327002
253,2,74564,-0.0536243812226018,0.0539056818020055,0.320523891372915
254,2,74739,-0.0613136373748543,0.0540602723448185,0.257492094287784
257,2,80873,-0.0509225259391454,0.0542201951271749,0.348280485988371
258,2,81501,-0.0450657683162664,0.0542258256471829,0.40649261556814
259,2,83526,-0.0631033593414223,0.0540904736261119,0.244148916149617
260,2,83845,-0.0612548404642048,0.0541480915548764,0.258719286531054
263,2,84447,-0.0499986281701669,0.0548742549013234,0.362838587089156
264,2,87391,-0.0497469923038391,0.0539416743906626,0.357035006525921
265,2,87562,-0.0483460456259429,0.0540821081284502,0.371964187501372
266,2,87849,-0.0482052990605444,0.0540773304164496,0.373314204817331
267,2,87878,-0.0360163904481013,0.0543369965598228,0.507869653224363
269,2,89785,-0.0313608742345494,0.0543512356547881,0.564304612677762
272,2,93721,-0.0501199520459122,0.0541469864565459,0.35527183742848
273,2,93952,-0.0389774138836994,0.0540177673535379,0.471038668188224
274,2,95085,-0.0756488467401061,0.0539830875064185,0.161989950665405
276,2,107124,0.00370079359225284,0.0541596067394305,0.945560637127235
277,2,111645,-0.0400965347613586,0.054152612163952,0.459527776748202
278,2,111916,-0.0481330378602318,0.0542619495271353,0.375656169680151
279,2,111931,-0.0457261477785895,0.0543509940478434,0.400742677182119
280,2,111999,-0.0453093852290568,0.0541564173842673,0.403361371651752
281,2,114528,-0.0425059771674456,0.0544750825903134,0.43574724459172
282,2,116024,-0.0418600697552078,0.0546062469557907,0.443843471725647
286,2,120090,-0.0404793560582928,0.0543931828009348,0.457251148060594
287,2,120291,-0.0620489364014929,0.0549592121554776,0.259664596350296
288,2,120726,-0.0568600728388445,0.0546565199714208,0.298904938727924
289,2,121716,-0.0519918970274109,0.0546080012448354,0.341701255081616
290,2,123100,-0.0154727552556031,0.0547473026576123,0.777632774782125
291,2,124677,0.00571437212934456,0.0546772252874814,0.916823185190778
293,2,127887,0.0184881881602481,0.0550441609996105,0.737161518063472
294,2,128935,0.0253517581063545,0.0549843584689579,0.645030768247373
295,2,129053,0.0127778216033985,0.0551641431309901,0.816957488610321
296,2,130040,-0.00679010172692118,0.0555038796073496,0.902702835467866
297,2,130976,0.00665055971516471,0.0550518180619736,0.903913864411638
298,2,132199,0.0406503315577342,0.0552657819345183,0.46249759010807
299,2,133355,0.047567560448613,0.0556246652982069,0.393046865257437
300,2,133435,0.0577562823425353,0.05571784171042,0.300638830309773
302,2,135183,0.0560283419144714,0.0557537903604737,0.315621622060606
303,2,135402,0.0504911075245276,0.0557603289463587,0.365816943641479
304,2,135898,0.0521294315090208,0.0560524834427402,0.353000885212898
305,2,135912,0.0383980089549889,0.0561253676774842,0.494331147179409
306,2,135925,0.0344027396868962,0.055878159170002,0.53850633014893
307,2,136002,0.045827625507451,0.0558130472515276,0.412148246076109
308,2,136173,0.0453992005664925,0.0562096525134489,0.419820897347094
310,2,138318,0.0223312313350839,0.0577346752656884,0.699144276714114
311,2,138695,0.00241880694278906,0.0567570148900551,0.966031033673887
312,2,138818,0.00917458957436557,0.0566509723670534,0.871438376773642
313,2,139728,0.012875596833096,0.0565473588168509,0.820014551605097
314,2,140174,0.00517965317654001,0.0565508392619185,0.927073477384444
315,2,140863,-0.017035576781808,0.0565213646294946,0.763286456632161
316,2,141152,-0.0356963056429367,0.0566560240311722,0.529067435618368
317,2,141292,-0.0303510615560749,0.0562570883879214,0.589877586337083
318,2,141545,-0.016959596314003,0.0565472291452792,0.764415364738678
322,2,146723,-0.0490966002852526,0.0563919145510041,0.38454684292915
323,2,147946,-0.0480380801145692,0.0569121467174865,0.399199536675645
326,2,151397,-0.0454708456180808,0.05706067284916,0.426052941564189
327,2,153035,-0.0298917916169597,0.0564678424828929,0.596888786641416
328,2,153228,-0.0557651861061603,0.056824996317059,0.327092480763563
329,2,153455,-0.031896390909671,0.0573067985346488,0.578160261023966
331,2,153815,-0.019335606574268,0.057102701283359,0.735104062343399
332,2,154160,-0.0363931301996616,0.0564803592865852,0.519766846736431
333,2,154235,-0.0585147876548697,0.0569928635349236,0.305262989262663
335,2,159870,0.000880131219830105,0.055636267380622,0.987387424939528
336,2,161229,0.0152454138838038,0.0564844228925541,0.787391249702024
339,2,162696,0.0367530299682515,0.0562131594691731,0.513656414783131
340,2,163284,0.0169782833295962,0.0554944762746469,0.759826519369518
341,2,164166,0.00542880357581788,0.0560164226587908,0.922849293501862
342,2,165270,0.00570777530327482,0.0555452506462229,0.918212583170878
343,2,165675,0.0109213607355449,0.0564610652093375,0.846732129275212
346,2,168062,0.0444651773771962,0.0559066123025625,0.426945922787047
347,2,168518,0.0504490353590925,0.0555714541166787,0.364591152888427
348,2,168980,0.0306535575839872,0.0555859352449675,0.581665579858987
349,2,169651,0.0400280032299338,0.0555954810734951,0.472009664293129
352,2,170725,0.0812801351230648,0.0555671763963719,0.144429258518483
353,2,171254,0.0498572989227133,0.0557624135340025,0.371876376048623
354,2,172242,0.0464147358125748,0.0551102805610898,0.400237542361054
355,2,173254,0.0865284305573142,0.0545488226570158,0.113576450500237
356,2,173340,0.0815023026063963,0.0545641021492603,0.13614779540147
357,2,173385,0.0974245786888284,0.0545407336997191,0.0749134036578242
358,2,173973,0.0830589180505505,0.0544620074730835,0.128134550250147
360,2,177341,0.0562430090115964,0.0543726145769332,0.301657518748901
361,2,180314,0.0592722578169655,0.0543817998446477,0.276488228133394
362,2,180339,0.0658210676400299,0.0544983643998061,0.227947276482176
363,2,182758,0.0642580315653909,0.0543074116282004,0.23751517876179
364,2,183619,0.089290603534812,0.0544221655187421,0.101749792708103
367,2,187176,0.0446259429059738,0.054875313266913,0.41663757549039
368,2,191066,0.0823501943542392,0.0551634403055367,0.136372258876538
371,2,191599,0.057491673523778,0.0544846876850373,0.292060290158024
373,2,191763,0.060730905512131,0.054691238711685,0.26756870082973
374,2,191959,0.0834323675838065,0.0544722941741259,0.126505041313004
376,2,195759,-0.0311496833746871,0.0550973382889353,0.572189895640485
377,2,196912,0.0135421581245899,0.0542258962702553,0.802936784112803
379,2,198110,-0.0329805470466666,0.0545274278925084,0.5456717421987
381,2,198805,-0.015891717406706,0.0547841325262663,0.771926248977324
382,2,198891,-0.0235814794261104,0.0543493864128625,0.664635724203059
383,2,199248,-0.0116726265585017,0.0544844902655987,0.830485472752896
384,2,201782,-0.00585281200060545,0.0544201822534103,0.914414906253234
385,2,203285,0.0173591732753618,0.0542022101242945,0.748955509088413
386,2,203783,0.0305671755599932,0.0540688833501374,0.572203254436366
387,2,204179,0.0333856230122354,0.0541951226211667,0.538274148247845
388,2,205406,0.02730878414301,0.0547620771569611,0.618315021816209
389,2,205834,0.00879614418657138,0.0545169758196323,0.87191250194064
391,2,207192,-0.00873307202619922,0.05446602246261,0.872705108907654
392,2,207561,0.00911884749360176,0.0542250790334807,0.86654851849964
393,2,208682,-0.00463180899076865,0.0541354639853055,0.931865016263649
394,2,210102,0.00178519000473076,0.0542757522797416,0.973780007591119
396,2,214801,0.00142574854668742,0.0542731994113534,0.979056950904852
397,2,215016,0.0143200813359791,0.0542369302514221,0.791912228257112
398,2,218876,-0.0419830708278043,0.0547574927275753,0.443766902677379
399,2,227511,-0.0521825410507754,0.0551210267562811,0.344444198653572
400,2,230378,-0.0546360754364051,0.0544177956756246,0.316060947686543
401,2,231943,-0.0706017720106461,0.0545223387478969,0.196195996307835
402,2,232156,-0.0578589356195988,0.0545424103141923,0.289503160815859
403,2,232789,-0.0694878266806147,0.0543100503202966,0.201573561658937
404,2,238524,-0.0766423673159949,0.054359598675283,0.159445489716659
405,2,241518,-0.0716954497281406,0.0548531141935531,0.192048443008091
406,2,250396,-0.0238415215071198,0.0545961042268241,0.662603849527587
407,2,250466,-0.0111697819481864,0.0545883259805108,0.837988118979677
408,2,252305,-0.0495416994896238,0.0546727167908033,0.365474390024778
409,2,254571,-0.0139016512484156,0.0555001242758556,0.802362166562436
410,2,254742,-0.0129564816354049,0.0554506475075258,0.815386019783666
411,2,254908,-0.0289494515652673,0.0558572833715243,0.604590880229936
413,2,255862,0.00396439165980267,0.0555415278595951,0.94313807783234
414,2,255975,0.0119442242284851,0.0553377516709654,0.82923538631426
415,2,258311,-0.0120042965560356,0.0544238346212029,0.825554328188976
416,2,259284,-0.0347212980073479,0.0545795716236908,0.525084892778153
417,2,266330,-0.0255645113022578,0.0548287826116375,0.641316434121158
418,2,267100,-0.0326521103978414,0.0548141225186723,0.551765457579134
419,2,268086,-0.0377269164896472,0.0548088928360848,0.491693513081159
420,2,274614,0.0194257884573031,0.0545026360017511,0.721739553276266
421,2,274729,0.0181049508865266,0.0548021313986173,0.741316796010743
422,2,275746,0.022941058793953,0.0547730678233852,0.675589036709448
423,2,277029,0.00733254287583185,0.0545306843972307,0.893110440409163
424,2,277741,0.020380434950401,0.0545427040879,0.708881489005414
425,2,278218,0.0197714706681789,0.0544447880030374,0.716712309566968
426,2,278379,0.00963381978119404,0.055800222140042,0.863026740395471
427,2,279910,0.0219782092357937,0.0544232653379711,0.686576022857572
429,2,283431,0.0387986220363346,0.0551944848498507,0.482554081153777
430,2,283573,0.022646278811745,0.054557234011717,0.678326627777598
431,2,286762,0.0185401824454632,0.0547013320482182,0.734860410985869
432,2,287187,0.059118787593369,0.0543639715262832,0.27757435142819
433,2,288379,0.0921725005506238,0.0538191512078575,0.0876580492618722
434,2,294941,-0.00421212159158707,0.0540741470229337,0.937955476503099
439,2,297610,0.0325649273585403,0.0543206638809565,0.549227900083618
441,2,299680,0.0417497885305133,0.0541353512603904,0.441097671991939
442,2,299708,0.0411027631438477,0.0542511283733871,0.449172663966349
443,2,299759,0.0258409330615651,0.0540937820157615,0.633155019154771
444,2,300111,0.0407501771603374,0.054446155870545,0.454687680326909
446,2,301710,0.0416870717480004,0.0540802788380484,0.441319262198176
447,2,303446,0.0314879877328355,0.0544409101648791,0.563370775844319
448,2,303854,0.0218675722010266,0.0544647109689187,0.688295113788013
449,2,304472,0.00619234657113274,0.0540157960798921,0.908796007707877
450,2,304691,0.0214185303645035,0.0548800830352643,0.696565830680762
451,2,308097,-0.0175048540652826,0.0543053385439396,0.747384959118961
453,2,309402,-0.0105465010098975,0.0539799635166818,0.845209394063868
454,2,310030,0.00872231609648659,0.0542841859950415,0.872438324928
455,2,310113,-0.0153641859700201,0.0541285669317171,0.776694687496712
456,2,310972,-0.0127769685832005,0.0542126839078131,0.813815900700468
457,2,312659,0.04007236025659,0.0539644874445497,0.458236450168287
460,2,318265,0.0203254763086125,0.0546977712755133,0.71041656583247
461,2,318379,0.0111244226609867,0.0548673627149435,0.839446325950279
462,2,321266,-0.0126406763252879,0.0544991318647148,0.816716911763594
463,2,322957,-0.00694254455848997,0.0540155376860256,0.897803815054098
464,2,325221,-0.0188009233903015,0.0543041112177916,0.72938705156058
465,2,332691,-0.0791284658018132,0.0547046738825165,0.148933793891718
466,2,333006,-0.0861478859366739,0.0545664945086765,0.115284712363967
468,2,335046,-0.0757762425129234,0.0540598449871152,0.161880411848404
469,2,335049,-0.0853248277399479,0.0542508645705557,0.116664942849074
470,2,335995,-0.0712013601492097,0.0540002214713264,0.188178339105893
471,2,336060,-0.0620274359035566,0.0539592417921835,0.251118259388829
472,2,338292,-0.114259468723142,0.053713567810955,0.0340964017088435
473,2,339568,-0.110010792557327,0.0538205925424713,0.0416924752123905
474,2,340466,-0.0957884516431422,0.0543683833148314,0.0789616951504232
478,2,348480,-0.135546090418388,0.0535740193837979,0.011838162464301
479,2,350086,-0.0990358677480039,0.0538025458343303,0.0665005026461729
480,2,351083,-0.0879238680622923,0.0545584690829706,0.107952940041759
481,2,351335,-0.0766845685473824,0.0539892310974607,0.15638323683622
482,2,351417,-0.0981128823955521,0.0538822880527328,0.0694723971048002
483,2,351450,-0.0919126697201516,0.0539734013025561,0.0894622882280483
484,2,352302,-0.105834719305361,0.05433146272129,0.0522138161293748
485,2,352469,-0.0908379925889053,0.0538537629679906,0.0925343345735203
486,2,352562,-0.0869830932677879,0.0540935867322213,0.10872671921785
487,2,352944,-0.103258663984149,0.053855041689563,0.056001012848718
490,2,355266,-0.112923553232468,0.0538000613367779,0.0365313324871926
491,2,358277,-0.0915323489450957,0.0539236644232814,0.0904943016841712
492,2,358926,-0.097153445980003,0.0539758313467727,0.0727232646853812
493,2,358948,-0.0821067511222744,0.0540638017465246,0.129732859949965
494,2,359515,-0.0622388403840731,0.0540572772015837,0.250367551888395
495,2,363190,-0.0973438983739038,0.0544426619727376,0.0746323693018842
496,2,363588,-0.0551285986660834,0.0548259354428,0.315335065678524
497,2,363888,-0.066200427145377,0.0543190711884343,0.223759498013
498,2,363954,-0.0694680171892496,0.0540907268151645,0.199883776742139
499,2,364199,-0.0725657573591665,0.0540053564967094,0.179915901824533
501,2,365981,-0.0902546855590739,0.0550256287805858,0.101848103649364
502,2,366047,-0.0615650565250676,0.0541410673702201,0.256258129046971
503,2,366936,-0.0745455165398317,0.0547206768898887,0.173974468141736
504,2,369530,-0.0719996323783141,0.0540143595730845,0.18340062993606
506,2,369931,-0.109780139750917,0.0542076064478722,0.0436010837554047
507,2,371033,-0.0723505736526536,0.0542403358971081,0.1831002757951
508,2,372919,-0.0863117119140475,0.0539467603179416,0.110505923739213
509,2,373518,-0.0633138655199946,0.0540062308439502,0.241849649089878
510,2,376157,-0.0727791254793994,0.0540921643362176,0.179338654985446
511,2,376172,-0.0789978031491456,0.0544606259758724,0.147793477174018
514,2,381433,-0.0642036898523752,0.0544761679481979,0.239365372516261
515,2,381922,-0.0670203528470141,0.0548914024159612,0.222915038824154
516,2,382146,-0.0777530532316377,0.0540213723774985,0.150951197488288
517,2,384206,-0.0804435594409393,0.054179394475809,0.138499031579289
518,2,384955,-0.0678932116377834,0.0541067160133339,0.210380799312835
520,2,387301,-0.0538803795109115,0.0544277866651687,0.322880285573244
521,2,388313,-0.0426515391496541,0.0541320739610503,0.431274467232535
524,2,390138,-0.0271969693281586,0.0543290281892861,0.616966468372667
525,2,391233,-0.0479888865607476,0.0545906413272882,0.379962392492134
530,2,395606,-0.0375169076619444,0.054296480994283,0.490042347398262
531,2,395726,-0.0499708666562059,0.0542481699008658,0.357599628204542
532,2,395853,-0.051723627723752,0.0543983897446112,0.342341163186236
533,2,396484,-0.0435215287467915,0.0541777534565376,0.422336170913447
534,2,396705,-0.0325537154322728,0.0541733770054055,0.548280764359608
535,2,398759,-0.0264325391336199,0.0546260960564826,0.628770245468575
536,2,400386,-0.00891907237818779,0.0543371603868934,0.869712401330032
537,2,400847,-0.0151495210931362,0.0542831984457092,0.780344514917612
538,2,401130,-0.00900450239027195,0.0547845797719643,0.869540258424684
539,2,401143,0.00245426962184381,0.0546779151595543,0.964223604123153
540,2,401979,-0.0121598661117901,0.0546403766262107,0.824019442428831
541,2,403598,-0.0166795737417794,0.0543475437798249,0.75909607219912
542,2,404844,0.000591661750099171,0.0549619677496042,0.991417075403975
543,2,405100,-0.00828514604566422,0.0544570852341076,0.879162780058758
548,2,406181,-0.0090393500890189,0.0544920077560914,0.868343235478078
549,2,406688,0.0148036945358594,0.0541739238171916,0.784811345535038
550,2,407621,0.0260550565404306,0.054606404212313,0.633555651431103
551,2,409016,0.00305072054813071,0.055170809237746,0.955933996897107
552,2,410647,0.0305934370956892,0.0543425154476138,0.573809799266895
554,2,419803,-0.00863674215259269,0.0547467050826677,0.874737531623582
555,2,419943,-0.0214935254560733,0.0550599527645588,0.696501490150102
556,2,422349,-0.0321472481979825,0.0543694364276717,0.554715096807658
557,2,425467,-0.0265408366621803,0.0541826667156695,0.624551410844052
560,2,429095,-0.0562480083926404,0.0544397851164157,0.302210575390332
561,2,431266,-0.0516503248915028,0.0544824289912951,0.343768809538312
562,2,431446,-0.0524501116369744,0.0547008807720172,0.338288995516403
563,2,432524,-0.034652675418357,0.054214789793052,0.523124382979874
564,2,434090,-0.0271817382508764,0.0547268645256073,0.619723898217472
565,2,441927,-0.0294701006968811,0.054137246864883,0.58653809846371
566,2,446471,-0.0245341694103743,0.054808355552734,0.654690799321425
567,2,449325,-0.0136514261262743,0.0544984411838225,0.80235258144532
