SNP,Chr,Pos,Effect,SE,ERG11_ERV25_MTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
264,2,87391,0.247550421401853,0.105487637420087,0.0194914790695476
265,2,87562,0.2573378792801,0.105692542659706,0.0153957400655035
266,2,87849,0.25295760568443,0.105712318478507,0.0172384286265019
267,2,87878,0.235076477434015,0.106290285545267,0.0276312196925152
269,2,89785,0.201419501629119,0.106497869573695,0.059402682430308
272,2,93721,0.170450557914072,0.106326540587046,0.109810090563199
273,2,93952,0.15618453110494,0.106082425499763,0.141832466582181
274,2,95085,0.131795531695388,0.106324995000906,0.215963981364913
276,2,107124,0.115787607156483,0.106430877591325,0.277375442947738
277,2,111645,0.100249290523216,0.106543899175388,0.347389267497002
278,2,111916,0.0993780922231805,0.106797973450805,0.352735689805401
279,2,111931,0.116021557837645,0.106914194122974,0.27858077577933
280,2,111999,0.123439610750095,0.106505356072889,0.247239973276647
281,2,114528,0.124993139851605,0.107115472011893,0.244038068036602
282,2,116024,0.0937469170982291,0.107461272563945,0.383594843435207
286,2,120090,0.0878194769034623,0.107050183115017,0.412565640769362
287,2,120291,0.086844466270626,0.108278926859452,0.423067088411107
288,2,120726,0.090331448283929,0.107644058219398,0.401942969923251
289,2,121716,0.00427171523621661,0.107628758400617,0.968363231210767
290,2,123100,0.0614433979566376,0.10772783920923,0.568797991265353
291,2,124677,0.0113568876968994,0.107627301129074,0.916022730905175
293,2,127887,-0.0264846793686513,0.108357757893771,0.80704844426404
294,2,128935,-0.050653971067576,0.10823090959695,0.640060826149901
295,2,129053,-0.047721931213822,0.108564331695039,0.660515497454404
296,2,130040,-0.0352411400316543,0.109240744175944,0.747188653091792
297,2,130976,-0.0277780282733187,0.108356840503177,0.797824567029439
298,2,132199,-0.13152930358478,0.10864387634957,0.226840957292102
299,2,133355,-0.0580955477918033,0.109562016378732,0.596270165069768
300,2,133435,-0.0530066960129276,0.109806254274722,0.629587179253045
302,2,135183,-0.0890355415469051,0.109801113776478,0.417980873311352
303,2,135402,-0.073651910460236,0.109816781660873,0.502863018166658
304,2,135898,-0.0964921120392219,0.110350050836778,0.382484968414093
305,2,135912,-0.0907855238950983,0.110445443493489,0.411634999900161
306,2,135925,-0.0941832164943972,0.109936076642318,0.392186978030265
307,2,136002,-0.127754181852884,0.109757538904487,0.245223380580941
308,2,136173,-0.0976294796753931,0.110623995165534,0.378088473446082
310,2,138318,-0.0462150032184039,0.113643118554669,0.684498400417803
311,2,138695,-0.0870199952031521,0.11162545779514,0.436165637282365
312,2,138818,-0.102919592634881,0.111382003049932,0.356105250999106
313,2,139728,-0.05621435427833,0.111276484501836,0.613749560585463
314,2,140174,-0.0594768363562928,0.111271679984304,0.593318941260414
315,2,140863,-0.0829934872719855,0.11118396094963,0.455891266012742
316,2,141152,-0.0607805469262068,0.111538210441246,0.586145580888551
317,2,141292,-0.0839762584689248,0.110692599330233,0.448571870350664
318,2,141545,-0.0749029209249192,0.111251044886458,0.501210768487087
322,2,146723,-0.0547089062349198,0.11108350553539,0.622670317386503
323,2,147946,0.0275538412484306,0.112129985580462,0.806033090538
326,2,151397,-0.00850500668145493,0.112419012353864,0.939736815094479
327,2,153035,-0.0720943071732005,0.11112988849577,0.516928817844186
328,2,153228,-0.0383094109218125,0.111988948370104,0.732492704265942
329,2,153455,-0.0356209821251521,0.112836978839612,0.752427897393671
331,2,153815,-0.0803319428848686,0.11233858720147,0.475027514412978
332,2,154160,-0.0595721820445272,0.111196810733351,0.592478103643252
333,2,154235,-0.0502365434998784,0.11232102181502,0.6549626602354
335,2,159870,0.0299892581192811,0.109503530140334,0.7843480292309
336,2,161229,0.087578480894595,0.111098371490052,0.431052217964386
339,2,162696,0.0755777655356527,0.110644564143556,0.495011902598009
340,2,163284,0.0476738996958053,0.109221031438594,0.662748024330338
341,2,164166,-0.00167182637610974,0.110264857281761,0.987911571264991
342,2,165270,-0.0527404375098726,0.109301560701819,0.629734054502394
343,2,165675,-0.0475154797722666,0.111115779881314,0.669187561676045
346,2,168062,-0.0322447042995422,0.110132461461226,0.769861491504182
347,2,168518,-0.0417575566481359,0.109492608063177,0.703155716622815
348,2,168980,-0.0405375620515833,0.10944190456535,0.711304716119654
349,2,169651,-0.0225130649480252,0.109508607244274,0.837235469020473
352,2,170725,-0.00769522402625178,0.109709342527196,0.944120419145193
353,2,171254,0.0021529868943746,0.109887588984426,0.984379412431126
354,2,172242,-0.050170895325653,0.108555862885219,0.644246560715382
355,2,173254,-0.125030733410072,0.107550907932522,0.245807169838027
356,2,173340,-0.0965867428890257,0.10762083922779,0.37007852819894
357,2,173385,-0.0964339350579768,0.10772056672191,0.371277878462677
358,2,173973,-0.0955037197118598,0.107436108526467,0.374643349156104
360,2,177341,-0.102067449523412,0.107052066482342,0.341020881280109
361,2,180314,-0.133178066561996,0.106991231848084,0.214046900332594
362,2,180339,-0.1179691575005,0.107313147422434,0.272387141938472
363,2,182758,-0.1209848204862,0.106917425624002,0.25858232831768
364,2,183619,-0.131570168041136,0.107304692605263,0.220964729753038
367,2,187176,-0.120028145778646,0.107929484198967,0.266852889932773
368,2,191066,-0.0745199903804563,0.108854389720987,0.494055584509877
371,2,191599,-0.108724161838622,0.107261360037121,0.311449901930622
373,2,191763,-0.0746478969047883,0.107769564913274,0.488977024125809
374,2,191959,-0.103487336604988,0.107438546329455,0.336094719848777
376,2,195759,0.0140273995742397,0.10850081007385,0.897206702391439
377,2,196912,0.00320760305129225,0.10674822415574,0.976045510955989
379,2,198110,-0.00783267594870979,0.10738726435186,0.941896293252483
381,2,198805,0.0669587167328282,0.107791724370055,0.534878116785613
382,2,198891,0.00625494634544271,0.10701001682647,0.953421693226836
383,2,199248,-5.03293205683653e-05,0.107254923452162,0.99962585813889
384,2,201782,-0.0417445424555288,0.107100077709804,0.696940684532978
385,2,203285,-0.0154330384652283,0.10670464566898,0.885082992851083
386,2,203783,-0.0514864798038112,0.10644276650561,0.62889794652086
387,2,204179,-0.0440069218731963,0.106709980004194,0.68029848147402
388,2,205406,-0.0326799300798482,0.107818290534241,0.761990742613503
389,2,205834,-0.0225442516914155,0.107309144940471,0.833721009700636
391,2,207192,-0.0671009519845093,0.107156003373127,0.531589305501408
392,2,207561,-0.102049517099667,0.10660331680397,0.339079703640885
393,2,208682,-0.077305464945152,0.106482563772105,0.468324880824938
394,2,210102,-0.0700071432381791,0.106772236236684,0.512464825724861
396,2,214801,-0.11102968104285,0.106668578108597,0.298641479173358
397,2,215016,-0.131279985235247,0.106542314326225,0.218699577789567
398,2,218876,-0.160427922772552,0.107536574973011,0.136632844503361
399,2,227511,-0.165645947757066,0.108280230146299,0.126964463137732
400,2,230378,-0.172802774685459,0.106874481272712,0.106798316037386
401,2,231943,-0.169445619149317,0.107198344498161,0.114848206434034
402,2,232156,-0.169610620103326,0.107153351852202,0.114344895651264
403,2,232789,-0.158186667435254,0.106820890850689,0.139536168643021
404,2,238524,-0.12831455070502,0.107085413757341,0.231625553305107
405,2,241518,-0.141980708935795,0.107970381840131,0.189364567226172
406,2,250396,-0.188245538766428,0.107028731645533,0.0794724821513433
407,2,250466,-0.19862847103705,0.106937410755849,0.0640829805645115
408,2,252305,-0.150973016505273,0.107443491243259,0.160859426282949
409,2,254571,-0.158562928753594,0.108930409234283,0.146382259394745
410,2,254742,-0.131110989919903,0.108934901743429,0.229561575600603
411,2,254908,-0.133234953051938,0.109763163865688,0.225620202798454
413,2,255862,-0.0861723662618392,0.109233179756116,0.430708993787879
414,2,255975,-0.0776797854220328,0.108856221870662,0.475946160200872
415,2,258311,-0.0483831073699232,0.107104984663967,0.651737075277698
416,2,259284,-0.0333916135699363,0.107481985055954,0.756233552545077
417,2,266330,-0.0796956142459389,0.107875526277128,0.460535269511808
418,2,267100,-0.025063397124913,0.10794277766795,0.816523819011616
419,2,268086,-0.0037784052884402,0.107958701988355,0.972100625356864
420,2,274614,0.0104027504557057,0.107301543649848,0.922822113946711
421,2,274729,0.00359929742688014,0.107889705473469,0.973405646562086
422,2,275746,0.00826896816010514,0.107841879614921,0.938924115782394
423,2,277029,0.0163614062978118,0.107338097081172,0.878935909789488
424,2,277741,0.0198567141644179,0.107378569718941,0.853396015986758
425,2,278218,0.00567204504199725,0.107189392569394,0.95782868589073
426,2,278379,-0.0110211384942016,0.109840925436905,0.920133531162736
427,2,279910,-0.0275110104982217,0.107142173776958,0.797505094741966
429,2,283431,0.012923772958823,0.108719352112617,0.905443754765827
430,2,283573,0.0317011367544576,0.107404094571147,0.768046997749261
431,2,286762,0.0802242349683611,0.10760762208539,0.456450172560955
432,2,287187,0.0327583285822145,0.107175636466064,0.760050633008064
433,2,288379,0.0440008143493308,0.106351723332015,0.679323676984208
434,2,294941,0.0280515244468594,0.106430669676224,0.79226801146999
439,2,297610,0.0762176258250526,0.106902949282347,0.476340964055102
441,2,299680,0.0871176833930796,0.10654959152811,0.41412247144188
442,2,299708,0.0933630888643425,0.106759803283195,0.382432240044048
443,2,299759,0.101226735324895,0.106376936910312,0.341958397083505
444,2,300111,0.0990349233927936,0.107127895333593,0.355880951492133
446,2,301710,0.104183058590797,0.106397453343142,0.328157923445051
447,2,303446,0.156623676219147,0.106888354491045,0.143728752495548
448,2,303854,0.14964556546355,0.1069372887529,0.16257811787699
449,2,304472,0.109833697810407,0.106166523438513,0.301591189307902
450,2,304691,0.0821325474953501,0.107961478531364,0.447309543747978
451,2,308097,0.0124663964061992,0.106908978837399,0.907237348926936
453,2,309402,0.0899315233282394,0.106152717825538,0.397463220520983
454,2,310030,0.0302066355588555,0.106845482075004,0.777562344880948
455,2,310113,0.0669197976877503,0.10649996254833,0.530177654870528
456,2,310972,-0.0012604160351237,0.106721298857472,0.990583593886073
457,2,312659,-0.00882780845052783,0.10630626532674,0.933865784080922
460,2,318265,-0.0981736224065146,0.107561988611696,0.362014484070455
461,2,318379,-0.0674682263150678,0.107948179157069,0.532371118073487
462,2,321266,-0.00501970774145299,0.107284613668341,0.96270809279427
463,2,322957,0.0865582792549768,0.106227491761741,0.415713991500149
464,2,325221,0.0876456344174801,0.106809216186284,0.412438636677434
465,2,332691,0.0507540193520472,0.107966221606048,0.638579825084666
466,2,333006,0.113897060137001,0.107617302117557,0.290618364457681
468,2,335046,0.0892679572946639,0.106601978033064,0.402937185404571
469,2,335049,0.0883360845108174,0.107058394021907,0.409860372399216
470,2,335995,0.103190875489701,0.106414501926536,0.332856558000254
471,2,336060,0.125511826388527,0.106202764718738,0.238075353849971
472,2,338292,0.00696113825575447,0.106405315059308,0.947875866541932
473,2,339568,0.00593935101881481,0.10656576464419,0.955585135155134
474,2,340466,0.0139975270550705,0.107486327581553,0.896461709067444
478,2,348480,-0.0493666549909895,0.106375188992295,0.642876103362456
479,2,350086,-0.118198068744526,0.106226534468304,0.26659524635366
480,2,351083,-0.0656500309751756,0.107731256826096,0.542659940726515
481,2,351335,-0.0872915336865591,0.106475009555749,0.412865550703046
482,2,351417,-0.10623356732196,0.106409387995724,0.318794638520076
483,2,351450,-0.111859432227533,0.106511155345913,0.294338497338237
484,2,352302,-0.077420553365371,0.107441002007931,0.471640761293988
485,2,352469,-0.0580069922798385,0.106387972699508,0.5859327035059
486,2,352562,-0.0643361555642372,0.106812879728644,0.54734397815349
487,2,352944,-0.0807882347541762,0.106472714645434,0.448496856847514
490,2,355266,-0.0732028273508897,0.106488252809726,0.492265515668099
491,2,358277,-0.0814422777762548,0.106488138311729,0.444900783781425
492,2,358926,-0.0839626604987078,0.106639551403339,0.431605274357558
493,2,358948,-0.0519623527353529,0.106731136235651,0.626664799181346
494,2,359515,-0.0809442013267649,0.106519537312892,0.447821531239053
495,2,363190,0.00418698341733476,0.107649568432363,0.968996434806879
496,2,363588,0.0497276681938002,0.108042085454506,0.645611542275811
497,2,363888,0.0266935792504857,0.107137629612768,0.803387935338324
498,2,363954,-0.0010390154799573,0.106721305615733,0.992237591462813
499,2,364199,-0.000403620518970665,0.106576325080524,0.99698043806272
501,2,365981,-0.00138638733836959,0.108725075635894,0.989833404360072
502,2,366047,0.0246338533573399,0.106758912299553,0.817648270967701
503,2,366936,0.00502862996244902,0.107995302455477,0.962887522780723
504,2,369530,-0.0473775089541683,0.106559957839791,0.656874860628818
506,2,369931,-0.0723820195904351,0.107251837996011,0.500194381826022
507,2,371033,-0.0298380425121567,0.107024309198188,0.780563968630497
508,2,372919,-0.0890043689523281,0.106468466248717,0.403737670298002
509,2,373518,-0.0904210449888458,0.106404507611725,0.396020128393091
510,2,376157,-0.0888219589292998,0.106643626629601,0.405472307082659
511,2,376172,-0.071567212174286,0.107452498264861,0.505823217978127
514,2,381433,-0.0971023911678609,0.107317960100397,0.366183021223723
515,2,381922,-0.0658673127954051,0.108220062729575,0.543152979740824
516,2,382146,-0.0846551224375331,0.106552683370459,0.427443588859262
517,2,384206,-0.164317759829229,0.106621802826824,0.12418175493333
518,2,384955,-0.14737271334257,0.106453007259151,0.167112892491399
520,2,387301,-0.123044884840494,0.107084873200717,0.251317129037663
521,2,388313,-0.112576092440951,0.106479453827749,0.291117527947534
524,2,390138,-0.134636869060945,0.106739615389748,0.208012802941619
525,2,391233,-0.0776376965048933,0.107495059668512,0.470622455524008
530,2,395606,-0.137292652836954,0.10670019432502,0.199037096884715
531,2,395726,-0.141603385791517,0.106645050727943,0.185101876210399
532,2,395853,-0.148615832529778,0.10692331675393,0.165426269680052
533,2,396484,-0.143716601096651,0.106467166969966,0.177923337042632
534,2,396705,-0.123367497324963,0.106487831525726,0.247438055261049
535,2,398759,-0.121949878237046,0.107366327769589,0.256798342005006
536,2,400386,-0.136867779659555,0.106713672362352,0.200484233726249
537,2,400847,-0.144842522853478,0.106585078317386,0.175033827786584
538,2,401130,-0.111870645353254,0.107678276935909,0.299546430619319
539,2,401143,-0.115069224804308,0.107454602605315,0.284962377653501
540,2,401979,-0.098045023370962,0.107435684031422,0.362079613598458
541,2,403598,-0.108591635441582,0.106836430569906,0.310121327604977
542,2,404844,-0.125360199906096,0.107981897535301,0.246451913560225
543,2,405100,-0.103893489412056,0.107054804174402,0.332476687292511
548,2,406181,-0.0909778155561278,0.107157578822607,0.396451321258543
549,2,406688,-0.0958487428094009,0.106525821098941,0.368856022066591
550,2,407621,-0.0887955034302814,0.107418667422312,0.409005141157513
551,2,409016,-0.119639940982245,0.108412530161079,0.270534933947117
552,2,410647,-0.0846765961045551,0.106921553069005,0.428921290881412
554,2,419803,-0.17999725404716,0.107341221117352,0.0944532038867145
555,2,419943,-0.182255897015311,0.107969194316785,0.0922875225876485
556,2,422349,-0.216640244442335,0.10645179914977,0.0425873095979916
557,2,425467,-0.174221562828773,0.10628634360467,0.102068387425846
560,2,429095,-0.245383506210229,0.106524211744201,0.0218286067813003
561,2,431266,-0.282382584408393,0.106323294044158,0.00826879489009517
562,2,431446,-0.257279325576412,0.106940869684994,0.0166502985165595
563,2,432524,-0.254550326232951,0.105915795453778,0.0167618606312512
564,2,434090,-0.317862711175244,0.106426368777149,0.00301720205518993
565,2,441927,-0.200537475105211,0.106073497727887,0.0595029580833943
566,2,446471,-0.170730563933643,0.107532798767169,0.113247909212551
567,2,449325,-0.172530374473914,0.106891228341694,0.107404827142376
569,2,450017,-0.168895592925152,0.106310694179973,0.113023801704579
570,2,451779,-0.219673009444386,0.106447925501432,0.0397798753325605
571,2,451784,-0.220835556087878,0.106829576519194,0.0394460553219142
572,2,453525,-0.250937513275695,0.106675042622491,0.0192035247569874
573,2,453768,-0.221778980890751,0.107000665289347,0.0389266492141725
574,2,454027,-0.236893928474326,0.106456874838087,0.0266953333036708
575,2,455029,-0.200090334252999,0.106727473463079,0.0616487668404316
576,2,455247,-0.208370623449901,0.106334246364511,0.0508312968786114
579,2,455756,-0.259922233483616,0.114022660971981,0.023229588240776
580,2,457024,-0.244132226163223,0.106909902082357,0.0229926133251904
581,2,457298,-0.247287073272818,0.107202949849976,0.0216489280041453
582,2,460202,-0.192765283143174,0.107765726583974,0.0745134406449759
586,2,464424,-0.201104475985168,0.107159054615913,0.0613851166969919
587,2,465824,-0.137583505706592,0.108504187910212,0.205632989034286
588,2,470145,-0.130686719302079,0.10697504519081,0.222652902739099
