SNP,Chr,Pos,Effect,SE,ERG11_ERG5_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
134,1,178191,0.0112859005418344,0.055827747029693,0.839911412458953
135,1,178224,0.0159507969239911,0.0557691364456285,0.775034576634995
136,1,178960,0.0138979022834076,0.0562162026432338,0.804879863783068
140,1,183802,0.0304938536997358,0.0557590050079672,0.584802167212352
141,1,183954,0.0326538487671755,0.0561618493804437,0.561325778212231
142,1,184450,0.0387337562409035,0.0556586007346436,0.48693884285465
144,1,184718,0.0512060869324333,0.0559468776055413,0.360678555184334
145,1,185296,0.0560476157499155,0.0556957661968864,0.314952233150083
146,1,185438,0.033127908783988,0.0557503557009064,0.552746413444649
147,1,185469,0.0339742478993621,0.0558294543010878,0.543223227519585
148,1,185503,0.0318564077851386,0.0556884509169198,0.567654277892985
149,1,185705,0.0232223148275647,0.0563233809091327,0.680367416415092
150,1,185749,0.0243470564373472,0.0563220353835988,0.665799714580983
151,1,185806,0.0410984812806608,0.0563697398837528,0.46643149807962
152,1,185879,0.0245615799189674,0.0566696803602928,0.664976875137682
153,1,185916,0.0207500414857973,0.0566482111578562,0.714363278144923
154,1,185941,0.0246348906955486,0.0568906829254509,0.665263583465427
155,1,185954,0.0143483574236697,0.0570668705489057,0.801627517121279
156,1,186055,0.0207700931669502,0.0559220136631067,0.710553693302304
157,1,186896,0.0188471706607169,0.0568410903023011,0.740405820135911
161,1,190132,0.0182304849591092,0.0559954835064977,0.744942129255875
162,1,190148,0.0181281780852314,0.0560124705692884,0.746398173859698
163,1,190165,0.0345067752496743,0.0564213727838877,0.541202398029014
164,1,190169,0.0185957585845624,0.0563721733671884,0.74169024326729
165,1,190933,-0.0120126072606591,0.055919992044043,0.830033455491795
166,1,192149,-0.0185983208218621,0.05637217097408,0.741655917131404
168,1,192303,-0.0189487810559057,0.0672068914979137,0.778149376148264
171,1,192795,-0.0562698543777317,0.0557373719679294,0.313400789735159
173,1,194187,-0.0721901578902491,0.0557317295177111,0.196057961224049
174,1,194867,-0.0419134952362922,0.0557890356457245,0.452981394753971
190,2,8314,-0.0586987542622245,0.0566929522586381,0.301200196680939
194,2,8498,-0.0432224561915886,0.0566491245875323,0.445981664318799
195,2,8651,-0.046944625529625,0.0566938683832699,0.408208957590207
197,2,9812,-0.0766975557498937,0.0569399461516226,0.17884742791027
198,2,9932,-0.0725114388580805,0.0567299703795357,0.202023757576361
199,2,10135,-0.0710960839984621,0.0565168017919753,0.209236369600662
200,2,11616,-0.0734638355628464,0.0564479569800112,0.193955371821994
201,2,12133,-0.0732913168320886,0.0566740701599841,0.196785055286511
202,2,12194,-0.0789349223685865,0.056872867125555,0.166037144920082
203,2,12359,-0.0769811636770931,0.0567132845768101,0.175529428995534
204,2,13061,-0.0839209856137703,0.0566811919968431,0.139610742352192
205,2,14298,-0.0851791336626248,0.0568558119944571,0.134985220695807
206,2,15222,-0.0853945034265597,0.0574128398763702,0.137808103268651
207,2,17986,-0.0790556946276244,0.0564265521838819,0.162081461326805
208,2,19770,-0.0723312648733534,0.0568442149705273,0.204051757554425
209,2,19836,-0.0754806748469404,0.0566756938123208,0.183785276830623
210,2,19851,-0.072666029265347,0.0568528542076146,0.202039104953473
211,2,21595,-0.0741607255988381,0.0566114613688512,0.191049392148222
212,2,22385,-0.0721600355209449,0.0566726060748821,0.203756918064326
213,2,23441,-0.0477362658547742,0.0572979920817404,0.405338784594542
214,2,24209,-0.0131230377545143,0.0568777460424471,0.81766320597804
215,2,24341,-0.0188672106607356,0.0570077344174944,0.740871981883519
216,2,26815,-0.0185881780855093,0.0569396584025553,0.744274365392749
217,2,28209,-0.0420186368318431,0.0569234996435951,0.46090781505889
221,2,41245,-0.0810218221947505,0.0565848155194567,0.153067252774361
222,2,43214,-0.0779295210177017,0.0575196037040738,0.176336841973689
223,2,47104,-0.0694981026250701,0.0559391243758523,0.214918103520431
224,2,50915,-0.0621699510427013,0.0565153208793531,0.272057850356532
225,2,55834,-0.0560319520963633,0.0562715417025191,0.320057453855954
226,2,56422,-0.0533916306670345,0.0563796851940784,0.344285961360998
227,2,57715,-0.0505082525949235,0.0562009111834131,0.369420394863248
228,2,59046,-0.0407494829952158,0.0565081912088609,0.471309778330866
229,2,59191,-0.0441359053427027,0.0561769195949264,0.432594279822946
230,2,59383,-0.0515399580499836,0.0561752672284482,0.359515030549665
231,2,59477,-0.0464261507683859,0.0570349413854335,0.416196622928219
233,2,60471,-0.0520726532693439,0.0562497170849508,0.35521318502146
234,2,60478,-0.0522485757760253,0.0563135989934108,0.354137731788595
235,2,60786,-0.0511219827452546,0.0562237121982153,0.363833185656948
236,2,61035,-0.053961338332082,0.0562121300476451,0.337732916177841
237,2,61071,-0.050941132533648,0.0559644815396075,0.363316840530462
238,2,61675,-0.0516170878048624,0.0561242268807683,0.358360970378244
240,2,62939,-0.048028644747894,0.0560360203542071,0.391969425905062
241,2,63527,-0.0407064107124366,0.0562631581681745,0.469851727205501
242,2,63857,-0.071065942709224,0.0561907924536599,0.206803976353437
243,2,65527,-0.0809845877770463,0.0559665434461017,0.148779339869139
247,2,67976,-0.0782757029778302,0.0567881612541191,0.168958749758625
250,2,72389,0.0193905619859972,0.0565802227493751,0.732021231849049
251,2,72392,0.0126148816570756,0.0569704744967965,0.82488690487436
252,2,73646,-0.0118664401532422,0.0558027705352695,0.831722978112324
253,2,74564,-0.0105899895220024,0.0556939160858755,0.849303822739522
254,2,74739,-0.00533501420125174,0.0558791815569455,0.923992441450528
257,2,80873,0.00186853465958631,0.0560131338577503,0.973407265101296
258,2,81501,0.0208019911197657,0.0559929444897209,0.710479899960891
259,2,83526,0.0398809635518304,0.0558767094006653,0.475864890706228
260,2,83845,0.0365314184903315,0.0559363713170262,0.51412414663071
263,2,84447,0.0224635163868994,0.0566721463037487,0.692066673052512
264,2,87391,0.0340755660579189,0.055693484571215,0.541036713960187
265,2,87562,0.0340423353284173,0.0558346304126868,0.542453260429285
266,2,87849,0.0302159603163506,0.0558355745192845,0.588738884045313
267,2,87878,0.0362372753674384,0.0560655979410447,0.518481054826247
269,2,89785,0.0222923843543968,0.0560924683099818,0.69129644963995
272,2,93721,0.0153119442436226,0.0559296577604474,0.784420374308787
273,2,93952,0.00828186720317196,0.0557738561952099,0.88204076124121
274,2,95085,0.0060297967650839,0.055852519338185,0.91408934295542
276,2,107124,0.0458622648504367,0.0558278877420096,0.411919513220018
277,2,111645,0.033574182588342,0.055888451579925,0.548401611392186
278,2,111916,0.0391185829951855,0.056010131400571,0.485374558602702
279,2,111931,0.0421342628367281,0.0560897073850229,0.453036279538599
280,2,111999,0.032602799568163,0.0559060151547889,0.560150170376713
281,2,114528,0.0295447348838182,0.056232827301118,0.599634917394324
282,2,116024,0.0140009191857828,0.0563836452325377,0.804034889692621
286,2,120090,-0.00477175091711368,0.0561652910309206,0.932342093356546
287,2,120291,-0.0215247605154372,0.0567966087569521,0.704930801937763
288,2,120726,-0.00182727139969241,0.0564798614450661,0.974209132477731
289,2,121716,-0.0183888795407077,0.0564073087457481,0.744616227349178
290,2,123100,-0.0143672457561461,0.056488445864012,0.799381342106777
291,2,124677,-0.0538238528388983,0.0563430172727497,0.340085402747186
293,2,127887,-0.000220279944691426,0.0568025972187541,0.996908009425451
294,2,128935,-0.00796845386490008,0.0567473161432837,0.888408305680566
295,2,129053,-0.00329441188283885,0.056921374459503,0.953879722175744
296,2,130040,-0.0192317862035619,0.057259918313368,0.737169791413225
297,2,130976,-0.018199329027766,0.056794338630736,0.748822391497467
298,2,132199,-0.0227835063786787,0.0570529830069557,0.689884601104226
299,2,133355,-0.0178063188306108,0.057444076939305,0.756761676339457
300,2,133435,-0.0212902286129177,0.05756489207562,0.711717942111292
302,2,135183,-0.0395705791395593,0.0575694202652652,0.492310933280692
303,2,135402,-0.0432300678538966,0.0575532554845957,0.453073911165743
304,2,135898,-0.0648726479808617,0.0578016642956456,0.262484176894466
305,2,135912,-0.0650150781897127,0.0578440584047096,0.261788832675191
306,2,135925,-0.0647772699018261,0.0575818482663924,0.261370355430124
307,2,136002,-0.0618382753562376,0.0575477691396474,0.283307696641215
308,2,136173,-0.0556706513792633,0.0579739479411944,0.337576542393513
310,2,138318,-0.0786259347918592,0.0594350219157203,0.186728617514319
311,2,138695,-0.0605560721495662,0.058472201803188,0.301079682406006
312,2,138818,-0.0598198744379621,0.0583667972211526,0.30611425432981
313,2,139728,-0.0605135696060419,0.0582598182024195,0.299662427496569
314,2,140174,-0.0765364193282858,0.0582064055585917,0.189392364402164
315,2,140863,-0.0651368531829661,0.058222049918893,0.264000679458359
316,2,141152,-0.0727576904307636,0.0583611361009075,0.213341270066876
317,2,141292,-0.076128660266918,0.0579273856128006,0.189629382608977
318,2,141545,-0.108984605857211,0.0580627607305384,0.0613407751538211
322,2,146723,-0.114765677995033,0.0579253668176735,0.0483367940639358
323,2,147946,-0.106557754679662,0.0585058528723532,0.0694048496820833
326,2,151397,-0.115472239383803,0.058605672382659,0.0495822715742349
327,2,153035,-0.0606807977053589,0.0581960210771156,0.297802355362682
328,2,153228,-0.0648975484367587,0.0586091820964507,0.268921136803634
329,2,153455,-0.0780114354795887,0.0590081073643929,0.187008842633537
331,2,153815,-0.0622475396274318,0.0588338431626501,0.290768577795818
332,2,154160,-0.05052588422368,0.0582475807855292,0.386293983124854
333,2,154235,-0.0526910855534657,0.0588250797223232,0.371010125200097
335,2,159870,-0.0571711629839806,0.0573237617774295,0.319283658310036
336,2,161229,-0.0846959954301216,0.0581109855016311,0.145871061651869
339,2,162696,-0.0589744250550341,0.0579498340174218,0.309526722924343
340,2,163284,-0.0594089981465691,0.057178376768062,0.299510475557602
341,2,164166,-0.0295885218217806,0.0577759947449635,0.608883894078724
342,2,165270,-0.0190986717191732,0.0573023802495409,0.739108502825341
343,2,165675,-0.0146313444410262,0.0582533410675957,0.801830774216771
346,2,168062,-0.00678449860703423,0.057733916836761,0.906520200166322
347,2,168518,5.09608863449307e-05,0.057404468311625,0.99929217857388
348,2,168980,0.0121619429458772,0.0573735641349511,0.832246407746305
349,2,169651,-0.00480391244412592,0.0574038989428274,0.933353389994878
352,2,170725,0.0136771831838026,0.0575020444475843,0.812131092778186
353,2,171254,-0.000612086641162635,0.0575997048421152,0.991527395496924
354,2,172242,0.0391811265374692,0.0568806303746844,0.491382265455799
355,2,173254,0.030988984655509,0.0564585923934003,0.583434896541954
356,2,173340,0.0323230895735881,0.0564496347071815,0.567279727229935
357,2,173385,0.0323719119098042,0.0565015911859017,0.567051397867346
358,2,173973,0.0351809807940934,0.0563465839824178,0.532789517777129
360,2,177341,0.00853418116857452,0.0561837581686375,0.879354432384511
361,2,180314,-0.012018400739416,0.0562008056981457,0.830789460445989
362,2,180339,-0.00779571407741908,0.0563449131860349,0.890037157340973
363,2,182758,-0.0500595873587065,0.0560811093901988,0.372664331620868
364,2,183619,-0.031847337434616,0.0563399616651231,0.572248641375218
367,2,187176,-0.0493502851336356,0.0566114195938006,0.38394422038455
368,2,191066,0.0030883903737271,0.0570957385822622,0.95689291634053
371,2,191599,-0.0232377991609761,0.0562912721504388,0.679993853108123
373,2,191763,-0.0231127003224472,0.0565144686894467,0.682809970467327
374,2,191959,-0.021590202799027,0.056378220123532,0.701985184499181
376,2,195759,-0.0866389477403283,0.0566868721931218,0.127314345659073
377,2,196912,-0.0879112961290116,0.0557582154756006,0.115771359590817
379,2,198110,-0.0904303511755281,0.0560833596677174,0.107762581583427
381,2,198805,-0.0810330782850178,0.0563672052387045,0.151435517169369
382,2,198891,-0.0764814674310284,0.055943714722085,0.17245932805457
383,2,199248,-0.0900179645129505,0.0560151913547731,0.108942359200478
384,2,201782,-0.0793742746332712,0.0559914808574063,0.157185726627146
385,2,203285,-0.0419712527073201,0.055888311573634,0.453162343850899
386,2,203783,-0.0434037781598333,0.0557646695410018,0.436890993548388
387,2,204179,-0.0420609425576607,0.0559027437490914,0.452314991879277
388,2,205406,-0.0518205805634244,0.0564550395043791,0.359293312231584
389,2,205834,-0.0473757550583151,0.0561951137358547,0.399766734549382
391,2,207192,-0.055334561638567,0.0561218328685568,0.32482211534798
392,2,207561,-0.0634689087126844,0.0558485792037381,0.256540749488092
393,2,208682,-0.0456877686159105,0.0558035691772269,0.413495774976855
394,2,210102,-0.0316079732499953,0.0559755050188325,0.572653422466349
396,2,214801,-0.0613500381529629,0.0559028307520208,0.273196850968152
397,2,215016,-0.0719950580459127,0.0558348273977342,0.198093122945815
398,2,218876,-0.0925963889330433,0.0563295795629335,0.101101111849879
399,2,227511,-0.101663622993535,0.0566873186711444,0.0737631949924811
400,2,230378,-0.106011384907381,0.0559435381518927,0.0589131114326357
401,2,231943,-0.105532972809852,0.0561081152607667,0.060810362876942
402,2,232156,-0.104322292738852,0.056091301383186,0.0637361411029631
403,2,232789,-0.108201008705897,0.0558698381586318,0.0535844001848464
404,2,238524,-0.0970633313699638,0.0560071449384685,0.0839595982315505
405,2,241518,-0.0973630928333464,0.056496023256831,0.0856987580785607
406,2,250396,-0.04565227572816,0.0562940258987081,0.417934326535802
407,2,250466,-0.0339313453683258,0.0562975821872843,0.547085908068219
408,2,252305,-0.041019014433837,0.0564336293696106,0.467797071976966
409,2,254571,-0.0337722023910638,0.0572408504389702,0.555566942125474
410,2,254742,-0.016993077455026,0.0572102042496249,0.766619235906388
411,2,254908,-0.0249248825677917,0.0576391465652797,0.665693138098625
413,2,255862,-0.00976943879764769,0.0573047520855444,0.864728620413137
414,2,255975,-0.00396223078024327,0.0570998233126909,0.944717447731721
415,2,258311,-0.00939770286086422,0.0561551247060065,0.867188493039516
416,2,259284,-0.0188364411461247,0.0563375209984878,0.738314142438273
417,2,266330,-0.0458703220627272,0.0565360275127053,0.417713289927912
418,2,267100,-0.0307536240749456,0.0565609132528627,0.586973441431254
419,2,268086,-0.0408911517823578,0.056546849634441,0.470074231487726
420,2,274614,-0.0302353499401815,0.0562218797001583,0.591063549435102
421,2,274729,-0.0269842685712541,0.0565343026028431,0.633438275234451
422,2,275746,-0.0377231346768084,0.0564921872146676,0.504724127193561
423,2,277029,-0.0360360698933173,0.0562324686861131,0.522041811877133
424,2,277741,-0.0353714658433537,0.0562557655318086,0.529911772945462
425,2,278218,-0.0375956681696671,0.0561499505107808,0.503577076108984
426,2,278379,-0.0357079230257105,0.0575446679165802,0.535312402908163
427,2,279910,-0.0308418559859989,0.0561418715871023,0.583108733764206
429,2,283431,-0.0321635802960692,0.0569627517482789,0.572675690924557
430,2,283573,-0.0469355399525412,0.0562494125740613,0.404609617049851
431,2,286762,-0.0423898656057222,0.0564038760349469,0.452827463605348
432,2,287187,-0.0250562128834709,0.0561697649651479,0.6558128958802
433,2,288379,0.0408278018991349,0.0557174457876991,0.464187971655141
434,2,294941,-0.000628987266785674,0.0557931512614746,0.991011562049172
439,2,297610,0.00693186697593345,0.0560743432935228,0.901687124662145
441,2,299680,0.0333917993649099,0.0558746082764078,0.550476498207576
442,2,299708,0.034070964533569,0.0559914221359467,0.543245070175906
443,2,299759,0.0354018635277419,0.0557991734906099,0.526197227278003
444,2,300111,0.0419847825070176,0.0561766416293132,0.45533729867581
446,2,301710,0.0640071869733798,0.0557419430086913,0.251631796336545
447,2,303446,0.0760548940289598,0.0560517303427186,0.17568963989525
448,2,303854,0.0602173142592972,0.0561170368279005,0.283974271166646
449,2,304472,0.0662831368698447,0.0556217450304546,0.234188605189612
450,2,304691,0.0673610416874835,0.0565228532485153,0.234160362111349
451,2,308097,0.0531463412871232,0.0559680292088694,0.342973360043892
453,2,309402,0.070250826448884,0.0555728715063474,0.207020720279374
454,2,310030,0.0646472393714974,0.0559056580562353,0.248314655853126
455,2,310113,0.063177086736173,0.0557538960638612,0.257923610018655
456,2,310972,0.0165379944638439,0.0559330965002113,0.767652464503958
457,2,312659,0.0235371188049261,0.0557089237947694,0.672916042452104
460,2,318265,0.0609075570723701,0.0563539972540599,0.28052268447546
461,2,318379,0.0788621398290429,0.0564585899822595,0.16334707506393
462,2,321266,0.0535526734681859,0.0561631763834949,0.34097948126209
463,2,322957,0.052581537995076,0.0556632034654124,0.345490187035742
464,2,325221,0.0113713653120964,0.0560361980670313,0.839307503483145
465,2,332691,0.116908607973089,0.0562672594630505,0.038455897081042
466,2,333006,0.141567276378237,0.0559944060510861,0.0118989777093835
468,2,335046,0.101011334137167,0.0556739543783239,0.0704745803277529
469,2,335049,0.102139514413389,0.0559071060394597,0.0685514713561809
470,2,335995,0.0704437609374834,0.0557274559022262,0.207036665486479
471,2,336060,0.0753254069631632,0.0556339616497022,0.176619614364628
472,2,338292,0.0448423189885693,0.0557236306756986,0.421518795442047
473,2,339568,0.0478277067485491,0.0558006958371235,0.391961916016628
474,2,340466,0.0241939976555361,0.0563276515352009,0.667805020680258
478,2,348480,-0.0694992049410061,0.0556528006862523,0.212565844274939
479,2,350086,-0.0730913342379777,0.0556424028180995,0.189837135814831
480,2,351083,-0.0716626359884528,0.0563702000971958,0.204464014116696
481,2,351335,-0.0829348539009278,0.0556893521589818,0.137316840358341
482,2,351417,-0.0663671180338783,0.0557433964343109,0.234617492772328
483,2,351450,-0.0708315063894111,0.0557897798868168,0.205058372059243
484,2,352302,-0.0716266422470611,0.0562295753623168,0.203563482000526
485,2,352469,-0.0712039837450239,0.0556598968075099,0.201642568966317
486,2,352562,-0.0812279487364073,0.0558496939814413,0.146723237852466
487,2,352944,-0.0691541901529663,0.0557337981180433,0.215505663545006
490,2,355266,-0.0439915353239613,0.055806106665389,0.431054677720607
491,2,358277,-0.0264722759777874,0.0558462504108612,0.635778238111154
492,2,358926,-0.0366281449415913,0.055912244890884,0.512829646892673
493,2,358948,-0.0408355659800314,0.0559217260160901,0.465735641475481
494,2,359515,-0.0208665755610219,0.0558688651583593,0.70900648012044
495,2,363190,-0.0199636895692733,0.0564166970290247,0.72365403868802
496,2,363588,-1.11466387669457e-05,0.0566493171892339,0.999843114887832
497,2,363888,0.0109883317392666,0.0561601313221809,0.844988308748269
498,2,363954,-0.009662136580725,0.05593765833174,0.862962305630119
499,2,364199,-0.00758262589170575,0.0558625636949558,0.892106438659313
501,2,365981,-0.00435138109831073,0.0569898716461993,0.939181049522113
502,2,366047,0.00220461660087304,0.055963823949804,0.968598850534383
503,2,366936,-0.0150965201142315,0.0566022755184784,0.789846457177273
504,2,369530,-0.0138374252968708,0.0558662238734526,0.804519381412969
506,2,369931,-0.0224377566606526,0.0562416818192557,0.690169473531215
507,2,371033,-0.0155097333234474,0.0560989424397808,0.782348096142149
508,2,372919,-0.00102363173225123,0.0558626721140288,0.985390675007386
509,2,373518,0.0037326450501777,0.0558306250614685,0.946733723680772
510,2,376157,-0.00699757384917507,0.0559529565982089,0.900545865941659
511,2,376172,-0.00376903678367543,0.0563583050272384,0.946718015051468
514,2,381433,0.00893111467590324,0.0563159496582386,0.874083040355182
515,2,381922,0.00351694393137264,0.0567550649639762,0.950624142591732
516,2,382146,0.00269845914923245,0.0559013567669733,0.961526927324039
517,2,384206,0.0120837200585454,0.0560718686428968,0.829498742035462
518,2,384955,0.0185399873512827,0.0559419491776022,0.740527882111734
520,2,387301,-0.00141131718054122,0.0562354076176584,0.979992097959353
521,2,388313,0.00868226021569363,0.0558996312210807,0.87665881763205
524,2,390138,0.00966452520092581,0.0560731976863273,0.863256810350089
525,2,391233,0.0153888025968022,0.0563812599357079,0.78505755672624
530,2,395606,-0.0371585841446785,0.0560250561627741,0.507603725458022
531,2,395726,-0.0224721443118607,0.0560267009400172,0.688591353282968
532,2,395853,-0.0318824880219333,0.0561734324868615,0.570686160225157
533,2,396484,-0.0239715362012852,0.055936102481418,0.668510565747014
534,2,396705,-0.0256392023243091,0.0559069947802796,0.646800387757889
535,2,398759,-0.00399906940766931,0.0563804596946255,0.943493585789907
536,2,400386,-0.0228171808765912,0.0560530391923455,0.684207613516745
537,2,400847,-0.00336716748970139,0.0560142690185835,0.952099913067888
538,2,401130,-0.030682050345166,0.0565042622728043,0.58746961951359
539,2,401143,-0.0316754428147766,0.0563906030257015,0.574666723576451
540,2,401979,-0.0271807383601329,0.0563622980667147,0.629926989698418
541,2,403598,-0.0210301510900994,0.0560710769736276,0.707839323501989
542,2,404844,-0.0179744026115004,0.0567006575164295,0.751427065765406
543,2,405100,-0.00248030581438219,0.0561894772580268,0.964816316163031
548,2,406181,-0.00339858550760641,0.0562257229938824,0.951835118380574
549,2,406688,0.00344381165173024,0.0559012407653547,0.950912036207091
550,2,407621,-0.00431801611187854,0.0563595518541846,0.938972820201327
551,2,409016,-0.00116564070490571,0.0569244098478697,0.983674435002655
552,2,410647,0.0203655362122938,0.0560842707396866,0.716729714777647
554,2,419803,0.0352136050304309,0.0564575046429326,0.533215119604711
555,2,419943,0.0319530587882675,0.0567966216212002,0.574073030335829
556,2,422349,0.0231888436432015,0.0561115557318998,0.679664681557941
557,2,425467,0.0112383302183628,0.0559204480407167,0.840837808305495
560,2,429095,-0.0263303038950555,0.0562373511701079,0.639930830305341
561,2,431266,-0.0327473091224214,0.0562584610696532,0.560879763036048
562,2,431446,-0.0385307098309821,0.0564755625066368,0.49552543182884
563,2,432524,0.00479714588215657,0.0559695723036634,0.931745632021286
564,2,434090,-0.00551308409598872,0.0564851081985549,0.922303384577475
565,2,441927,-0.00921653170132136,0.0558790739448472,0.869087910185302
566,2,446471,-0.00305759897628732,0.0565660380342712,0.956923024088091
