SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
63,1,82431,-0.130885151773071,0.135913403126748,0.336204721220149
64,1,83284,-0.0976841899799381,0.135001418479884,0.469803450052714
65,1,83613,-0.051696198783186,0.135058585541835,0.702121646631029
66,1,84112,-0.0844587044145411,0.13502669051184,0.53204949818728
68,1,84858,0.0764780485610605,0.13542163364498,0.572609135424279
69,1,85751,-0.0103404433360586,0.13603855216749,0.939453307764475
70,1,87445,0.0441832695908493,0.13630695949727,0.746019958781132
71,1,87467,-0.0249625593842065,0.137034482475762,0.855559675697602
72,1,89070,0.0452460026557528,0.136161932484112,0.739863337922001
73,1,89616,0.0627270529681944,0.135409477728421,0.643477993754219
74,1,89679,0.0278472529198198,0.135459673640051,0.837240654845432
75,1,89880,0.0527229065365941,0.135473046574256,0.697380351793702
76,1,91472,0.0575450071013427,0.13647354483894,0.67353214712915
77,1,93789,0.0372464157597331,0.135086952392044,0.782923095456071
78,1,94351,-0.0157222324932461,0.135454476242745,0.907662882648084
79,1,99148,0.0251357930714292,0.135094873690629,0.85250434422021
82,1,106800,0.0396145093224068,0.135267302352103,0.769800519579715
83,1,107970,0.0668849095495247,0.134835950469189,0.620170267256968
84,1,109000,0.00625887191415353,0.13512023530123,0.963080786800169
85,1,112549,-0.111437027253019,0.134837301730456,0.409104016132157
86,1,112742,-0.0516312971010399,0.135465652271352,0.703329101061918
87,1,113050,0.000897252399935877,0.135265575626857,0.994711206167831
88,1,113135,-0.0520295848532467,0.134892632851345,0.699942985339364
89,1,114076,0.0421743643759397,0.134902381105188,0.754747328606099
90,1,114628,0.071353565764997,0.135209056322651,0.598019883552231
91,1,116283,0.0913921545957941,0.135927687974274,0.501795256901328
93,1,127853,0.0822321787365081,0.135690884052591,0.544887092269057
94,1,128302,0.101173351215917,0.135132723484939,0.454538922111242
95,1,128704,0.0657373347597245,0.135329371708621,0.627440076782369
96,1,128911,0.105198970994344,0.1352737475846,0.437281692846676
97,1,130267,0.0558820357871517,0.135292710322872,0.679824107230785
98,1,130271,0.0561655312443904,0.135453030428841,0.678650376807889
99,1,130613,0.12357523982787,0.1365938617128,0.366246117785793
100,1,132012,-0.0965442845433033,0.136365072218503,0.479422412705177
101,1,133231,-0.136707710903727,0.135298009678553,0.312986557792866
102,1,137074,-0.109146553275828,0.135176051790046,0.419956750051154
103,1,137304,-0.135063222628145,0.135156811482527,0.318330236952631
104,1,139686,-0.0755832420544103,0.135465999614394,0.577232264784918
105,1,149562,-0.105660932539471,0.135718433763967,0.436777905938017
106,1,150447,-0.0988709748380823,0.137240762178347,0.471743279449176
108,1,154084,-0.070183671207091,0.137715276577101,0.610629994483195
110,1,157269,-0.160948061656496,0.134994055441962,0.233960028908216
111,1,160054,-0.097551168804276,0.136451970029109,0.475135870585309
112,1,166222,-0.0895329250171462,0.135456956312396,0.509062971766091
113,1,166416,-0.076598171949709,0.135204131004343,0.571388660093573
114,1,167326,-0.110735949904744,0.135906496039701,0.415738949646275
115,1,168836,-0.128238726294782,0.135217420009035,0.343580208872961
116,1,171200,-0.144191907099764,0.135374967120271,0.287545209826269
117,1,171431,-0.220884245716401,0.135931390908471,0.105061712163031
118,1,173339,-0.154705353484664,0.135127158433331,0.253031538557079
119,1,173845,-0.163155895270227,0.134986547111025,0.22759379774184
120,1,175121,-0.167464342691105,0.134702819612795,0.214614294451746
121,1,175281,-0.173760579873977,0.134795241378825,0.198217627983617
122,1,175315,-0.173201157886545,0.134754649341101,0.199527480308828
123,1,175523,-0.16239133244439,0.135559635434222,0.231746889406456
124,1,175541,-0.173968255619859,0.134963274852099,0.198240607493909
125,1,175653,-0.196295181777849,0.135305837020605,0.147737001428685
128,1,175856,-0.179466745098513,0.137617880915565,0.193051009966148
129,1,175876,-0.166949373869318,0.135543949379895,0.21888134220098
130,1,175989,-0.16684459995019,0.135932702590518,0.220487967437235
131,1,176001,-0.160590707646446,0.13666524425897,0.240760233669919
133,1,177692,-0.194962923893246,0.134670408467404,0.148587305632708
134,1,178191,-0.195966327397724,0.134800796724657,0.146904773841105
135,1,178224,-0.194962923893246,0.134670408467404,0.148587305632708
136,1,178960,-0.1993385348634,0.135734357773841,0.142833731272869
140,1,183802,-0.12978638605374,0.13490987433906,0.336696623808442
141,1,183954,-0.116460508732101,0.135928821151686,0.392150117536488
142,1,184450,-0.067335232954324,0.134831080619527,0.617805639389664
144,1,184718,-0.106821793441919,0.135525840431162,0.431107297015395
145,1,185296,-0.0660816705235491,0.135023801617078,0.62485714752265
146,1,185438,-0.03699428802015,0.135061627813811,0.784316507523609
147,1,185469,-0.0442561811999573,0.135250411273578,0.743698011898075
148,1,185503,-0.0618996965555625,0.134880824656726,0.646573054999919
149,1,185705,-0.0525427428015612,0.136400319565071,0.700313970806599
150,1,185749,-0.0664096390061312,0.136383189477226,0.626607171687125
151,1,185806,-0.0778395386482076,0.136548319172833,0.56900556682769
152,1,185879,-0.0804856864651788,0.137204418133958,0.557839611764573
153,1,185916,-0.00758214492883627,0.137208250958745,0.955962492721615
154,1,185941,-0.0125255377416304,0.137804933322065,0.927628970513345
155,1,185954,-0.0255503070182586,0.138202310387557,0.853432371049491
156,1,186055,-0.0314945612425756,0.135440256696445,0.816257488906213
157,1,186896,-0.0830735594765185,0.137600276309559,0.546410223789543
161,1,190132,0.0695409608114264,0.135571932126289,0.608310553168363
162,1,190148,0.0891498390641954,0.135580345282651,0.511260674927254
163,1,190165,0.0676616866392348,0.136658377398876,0.620826604374725
164,1,190169,0.084877295402053,0.136460588318287,0.534349120716334
165,1,190933,-0.0506704301096298,0.135401271119225,0.708462219227866
166,1,192149,0.0870509666640488,0.136456709179882,0.523927415152919
168,1,192303,0.124593983034239,0.162635503877183,0.44413270873922
171,1,192795,0.0656333246233163,0.135126600169337,0.627468974037234
173,1,194187,-0.0116007230021358,0.135282325097714,0.931712221097544
174,1,194867,-0.0932168576112277,0.135119052817405,0.490718632294538
190,2,8314,0.127903005823079,0.137330807410393,0.352309219150879
194,2,8498,0.054642016329862,0.137267254010734,0.690819006337394
195,2,8651,0.0433743728779232,0.137407220500047,0.752444869753926
197,2,9812,0.0285726679600147,0.138234808016296,0.836365966361763
198,2,9932,0.0164041987143311,0.137695547439838,0.905237092452194
199,2,10135,0.0238213408696699,0.137165120810157,0.862225082243105
200,2,11616,0.0591894928338412,0.136989166165111,0.665951244622603
201,2,12133,0.0581473899305567,0.137535305967788,0.672712073105263
202,2,12194,0.0519323235341624,0.138074428329263,0.707054871057461
203,2,12359,0.0487822665619366,0.137673834531166,0.723301539068216
204,2,13061,0.0469394132396059,0.137665514191678,0.733331185000093
205,2,14298,0.0526478639962942,0.138094117552912,0.703249893447156
206,2,15222,0.0585073108398613,0.139434669943732,0.675030196219892
207,2,17986,0.0467639735449601,0.137002778017102,0.733053772679725
208,2,19770,0.0409866407853163,0.137955522352176,0.766564607520039
209,2,19836,0.0387792611460989,0.137578228419604,0.778207888933605
210,2,19851,0.0343605186742273,0.137984445738027,0.803492196539049
211,2,21595,0.0171164529447909,0.137423592800676,0.900948725285956
212,2,22385,0.0141286548331492,0.137554593902243,0.918249022350519
213,2,23441,0.0239000887373746,0.138886848907261,0.863470758564479
214,2,24209,0.0763193308529617,0.137689110754788,0.579733189908329
215,2,24341,0.0838689894413647,0.138002659460228,0.543754285585392
216,2,26815,0.11631791305113,0.137770343584732,0.399080033946169
217,2,28209,0.163649639154967,0.137680535519841,0.235388812434546
221,2,41245,-0.0460003669590503,0.137404801153388,0.737989951951038
222,2,43214,-0.114603563963835,0.139521407281419,0.41197009165902
223,2,47104,0.0434262585469846,0.135741776440505,0.74921964098465
224,2,50915,0.0398580719526704,0.137078931959515,0.771400046156559
225,2,55834,-0.0257522009011872,0.136454969735171,0.850418320549256
226,2,56422,0.0329910553042345,0.136694542437804,0.809424968823732
227,2,57715,0.0222977213603255,0.136250009706688,0.870097983499093
228,2,59046,0.00384760860497169,0.136944300227918,0.977601335894772
229,2,59191,0.00998871749516717,0.136159319264529,0.941560789443265
230,2,59383,0.0164153601432858,0.136196767125969,0.904134424462724
231,2,59477,0.00216093420615149,0.138248822992772,0.987537796028224
233,2,60471,-0.0184662580074848,0.136379467629575,0.892370029627375
234,2,60478,-0.0137358869799366,0.136536681541314,0.919923383672785
235,2,60786,-0.00353951802758945,0.136314002317636,0.979299196213673
236,2,61035,0.00139944970870709,0.136304281130273,0.9918139831229
237,2,61071,0.000459355870990108,0.135685968723119,0.997300732114117
238,2,61675,-0.0297277813292488,0.136067400765331,0.827182676748309
240,2,62939,0.000331759142264576,0.135841384878954,0.998052744881924
241,2,63527,0.0069070958952866,0.136350795499426,0.959627646966504
242,2,63857,-0.00471866168547308,0.136382777975685,0.972419323693525
243,2,65527,-0.0767675925850566,0.135871953246181,0.572432950547414
247,2,67976,-0.0169284635933468,0.137888334942969,0.902359597951093
250,2,72389,0.150972120958028,0.136805140282025,0.270537543235387
251,2,72392,0.0969407262673387,0.137876260678998,0.482457200124777
252,2,73646,0.172255222017401,0.134832713950444,0.202248513378048
253,2,74564,0.196274368805941,0.134473538283977,0.145295912766955
254,2,74739,0.245137556142933,0.13469173183704,0.0696073551550622
257,2,80873,0.25914636771644,0.134941961236469,0.0556092158411182
258,2,81501,0.286508989005914,0.134762406220724,0.0341943111643366
259,2,83526,0.292644028242901,0.1345132647567,0.030249813451095
260,2,83845,0.355235653077778,0.134215536257948,0.00849084598409408
263,2,84447,0.33920505788077,0.136078853117527,0.0131349559717537
264,2,87391,0.330094104798735,0.133793629497147,0.0140918250042452
265,2,87562,0.358115067725796,0.133934254269393,0.00784799257004291
266,2,87849,0.348597374114542,0.13399243471487,0.00966901773227163
267,2,87878,0.343145253298594,0.134618922283794,0.0112253475574003
269,2,89785,0.309594148754823,0.134864408254242,0.0222847206174905
272,2,93721,0.274797555572744,0.134665123788311,0.0420342805245271
273,2,93952,0.250019948838825,0.134412482394368,0.0637036591242284
274,2,95085,0.3287761404021,0.134121372041552,0.014716957500532
276,2,107124,0.432284708639308,0.133355116000887,0.00130176341322757
277,2,111645,0.513343440576293,0.132626944189308,0.000129330380127569
278,2,111916,0.490828811373912,0.13319346103306,0.000264511276669768
279,2,111931,0.499940120806959,0.133309075139659,0.00020640660068588
280,2,111999,0.517393550116701,0.132621744890418,0.000114575232770612
281,2,114528,0.450372379840681,0.134104562201231,0.000869572534971951
282,2,116024,0.525373559739029,0.133660312480622,0.000101951290632951
286,2,120090,0.234648069467454,0.135440102516678,0.0840605134248957
287,2,120291,0.264279905074773,0.136849116346296,0.054261501883534
288,2,120726,0.235647859269368,0.136199016578231,0.0844733773286877
289,2,121716,0.259087674754267,0.135922226774486,0.057443117670536
290,2,123100,0.24674863166428,0.136176588083309,0.0708395922404372
291,2,124677,0.177531758625273,0.136292798034894,0.193568627621969
293,2,127887,0.126294760090674,0.137392309182274,0.35860438964439
294,2,128935,0.118095989843981,0.137282791528583,0.390241258685527
295,2,129053,0.132220669855988,0.137665181470148,0.337485648269551
296,2,130040,0.133494261987877,0.138504151635732,0.335791659798555
297,2,130976,0.0877240038205993,0.137477385452183,0.523823799919517
298,2,132199,0.109626534232802,0.138070966903973,0.427736494140568
299,2,133355,0.156361931982763,0.13887989292408,0.260981666074053
300,2,133435,0.157778847546109,0.139176549693011,0.25770663418096
302,2,135183,0.159564825886694,0.139248148689616,0.252611640711017
303,2,135402,0.17007750990619,0.139191775717973,0.222563267687692
304,2,135898,0.214588239289514,0.139759658103644,0.125579171629111
305,2,135912,0.210064038343242,0.139883035039995,0.134065456334157
306,2,135925,0.209172088905671,0.139249121056167,0.13395418631128
307,2,136002,0.173698579348947,0.139282452618481,0.213189107787286
308,2,136173,0.17327754432033,0.140273656247004,0.217547019954112
310,2,138318,0.169935128353348,0.144004058781047,0.238766272161611
311,2,138695,0.123979798115632,0.14166121000756,0.38206821841064
312,2,138818,0.103745974154578,0.141447009682413,0.463763657874458
313,2,139728,0.120597243718597,0.141155111381126,0.39348512548939
314,2,140174,0.100183963074866,0.141200328619884,0.478472392385751
315,2,140863,0.078661049302132,0.141181757134691,0.577770138146211
316,2,141152,0.0797656132108604,0.141578048100853,0.573517637298639
317,2,141292,0.0774952515659795,0.140562759819563,0.581762194622123
318,2,141545,0.123865938833215,0.141154402039344,0.380800603975773
322,2,146723,0.142369504994724,0.1408497175535,0.312809216710311
323,2,147946,0.171038392685749,0.142054103485717,0.229382018786521
326,2,151397,0.19023273177938,0.142341707852731,0.182262654135228
327,2,153035,0.206904997529437,0.140717654916756,0.142356213857626
328,2,153228,0.158358307467768,0.141927809373101,0.265281024845689
329,2,153455,0.188490353767993,0.142899241899255,0.188009482345079
331,2,153815,0.169739490476748,0.142415096829084,0.234115058871206
332,2,154160,0.166227185194656,0.140928719338507,0.238988485391222
333,2,154235,0.159544381157096,0.142363180528475,0.263183513554194
335,2,159870,0.11515727175244,0.138878989000245,0.407556415140786
336,2,161229,0.113920098547871,0.141017615943021,0.419724986675936
339,2,162696,0.1868026979556,0.140188449222633,0.183551727076305
340,2,163284,0.204911612598444,0.138248695315584,0.13918038651794
341,2,164166,0.138052556783824,0.139772850521467,0.323979912871593
342,2,165270,0.132398065416383,0.138609771481239,0.340137473409383
343,2,165675,0.152479566879001,0.140848843956107,0.279735633427961
346,2,168062,0.0201846879019552,0.139810594220067,0.885289380479433
347,2,168518,-0.0183647745988105,0.13901073804524,0.894972178975328
348,2,168980,0.0216087334054937,0.138943417686019,0.876498845012165
349,2,169651,0.0340499344867971,0.139002360782418,0.806630206581988
352,2,170725,0.0686094237427979,0.13921374336507,0.62243549678792
353,2,171254,0.110776688940409,0.139362326131036,0.427215897149838
354,2,172242,0.0335617762294601,0.137826585850365,0.807753898890824
355,2,173254,0.00491273732044417,0.136781664581626,0.971369131867723
356,2,173340,0.0151167162933386,0.136762994764216,0.912050119536
357,2,173385,0.0125376928535386,0.1368896892362,0.927075945122038
358,2,173973,0.0319937029651296,0.136517041657317,0.814843827507794
360,2,177341,0.0767598226735529,0.136001123257095,0.572836434906429
361,2,180314,0.0528057968894732,0.136079105207004,0.698211305999924
362,2,180339,0.0477231387387155,0.136428346994624,0.726694635905095
363,2,182758,0.0271500593512211,0.135954954898328,0.841831034930673
364,2,183619,0.00309058515704275,0.136497937020387,0.981948641001873
367,2,187176,-0.0522520724146505,0.137212983520962,0.703573325934548
368,2,191066,-0.00428962580657355,0.138266920067628,0.975267743199132
371,2,191599,-0.0506060817162064,0.13632468483669,0.710698379147512
373,2,191763,-0.0556144909446535,0.136859308663256,0.684722508686924
374,2,191959,-0.0754976908663982,0.136498171670761,0.5805422726138
376,2,195759,0.085040919810883,0.137655461952206,0.537118089506532
377,2,196912,0.130495480070568,0.135323981148063,0.335546179879071
379,2,198110,0.102792034605446,0.136204295576816,0.450938125930207
381,2,198805,0.0984162041228435,0.136801025329358,0.472363528990348
382,2,198891,0.126747772585452,0.135667277100391,0.350811217495984
383,2,199248,0.108533574309978,0.136022509604403,0.42545976976739
384,2,201782,0.0481595826516159,0.135953651307253,0.723374053237855
385,2,203285,0.198747819628468,0.135036932287922,0.141964903295102
386,2,203783,0.11527045298985,0.135019647577942,0.393833029784379
387,2,204179,0.130627568778085,0.135307506076371,0.334999114577779
388,2,205406,0.0815768165618048,0.136809159234438,0.551369133679715
389,2,205834,0.100037681512226,0.1361183616066,0.462869123366771
391,2,207192,0.0133771012171071,0.136093216119562,0.921754896737965
392,2,207561,0.0099436349606154,0.135492489309579,0.941538274298016
393,2,208682,0.00420588313759762,0.135265398822031,0.975212495940799
394,2,210102,0.0082163464942886,0.135614211964159,0.951723069487955
396,2,214801,0.0117893788983179,0.135607011394415,0.930770225026895
397,2,215016,-0.0143605850655045,0.135528932756601,0.915674630628849
398,2,218876,-0.113871887461041,0.136798075808187,0.405741166989751
399,2,227511,-0.153717931480956,0.137658539959329,0.264898762811883
400,2,230378,-0.0952366097076817,0.136069240846179,0.484442723301835
401,2,231943,-0.104994486748193,0.136439616802955,0.442092884956952
402,2,232156,-0.0968829950958046,0.136400600227943,0.477997773838707
403,2,232789,-0.0845000463401449,0.135940319791237,0.534608347165855
404,2,238524,-0.0588500126958456,0.136170087708118,0.665874342044538
405,2,241518,-0.121078762210127,0.137237344350454,0.378237609662926
406,2,250396,-0.163267710038877,0.136175004951003,0.231349639919825
407,2,250466,-0.173470329549549,0.136090965482994,0.203266398409595
408,2,252305,-0.18437105139707,0.13641285691528,0.177379480629484
409,2,254571,-0.0810266410382467,0.138619208662269,0.559239330959149
410,2,254742,-0.0801774212914574,0.138495315158707,0.563013757114596
411,2,254908,-0.0915254207897753,0.139534442334302,0.512293719555239
413,2,255862,-0.150485300724007,0.138547082648755,0.27814616383377
414,2,255975,-0.103774319324803,0.138167014123041,0.453105615446012
415,2,258311,-0.209108920695192,0.135537888073382,0.123773353516195
416,2,259284,-0.099813840826395,0.1363485330387,0.464624243222949
417,2,266330,-0.0482482205434485,0.137014640026546,0.724944030649133
418,2,267100,-0.0338349763083921,0.137016880512784,0.805098051305356
419,2,268086,-0.0056492762819238,0.137038373326583,0.967140589698273
420,2,274614,-0.0415430148866429,0.136188159867861,0.760514465226958
421,2,274729,-0.0592712346497528,0.13691476070292,0.66534736756352
422,2,275746,-0.00676798276972712,0.136890841789707,0.960596033989987
423,2,277029,-0.0187829567071339,0.136251510738804,0.890433588012298
424,2,277741,-0.0187643343718067,0.136305011715519,0.890584222115401
425,2,278218,-0.0241616243492607,0.136056397001982,0.859150479280405
426,2,278379,-0.0201789743773272,0.139425536334375,0.885007120998739
427,2,279910,-0.0369625396960933,0.13600046899173,0.785948187490098
429,2,283431,-0.0513617693713612,0.137979688420683,0.709936403636174
430,2,283573,-0.0336511769448918,0.136339527089844,0.805191830396195
431,2,286762,-0.017757979026491,0.136697043415848,0.89671355733534
432,2,287187,-0.0788372906997754,0.135997756637363,0.56248974787224
433,2,288379,-0.0118605435136755,0.135029882148417,0.930056485102869
434,2,294941,0.0554206952589564,0.135079931655026,0.681848912372693
439,2,297610,-0.0175804610848759,0.135792777623725,0.897063167962103
441,2,299680,0.064261334925587,0.13533459118972,0.635199614316024
442,2,299708,0.100859100098786,0.135557099759937,0.457350836480168
443,2,299759,0.0810419933800301,0.135134891587871,0.549083042401605
444,2,300111,0.0553491786134277,0.136116506977867,0.684525516339175
446,2,301710,0.0616503125301803,0.135200159867889,0.648675481079237
447,2,303446,0.045851719630581,0.136069933950496,0.736338473787511
448,2,303854,0.0599206627702804,0.136080547996128,0.659965943856584
449,2,304472,-0.000423345019329474,0.134967686868445,0.997499099441348
450,2,304691,0.00370647764985865,0.137154143915148,0.978455722646427
451,2,308097,0.0947120022201738,0.135614943768422,0.485393691986117
453,2,309402,-0.00558577921854568,0.134882609011339,0.966990737192213
454,2,310030,-0.0265712164570137,0.13563336898473,0.844797470228268
455,2,310113,-0.0338097678572784,0.135250411096875,0.80274897096219
456,2,310972,-0.0211341913798322,0.135463111845729,0.876110879112777
457,2,312659,-0.119881491305113,0.134791309738021,0.374401399615775
460,2,318265,-0.311618651120651,0.135685967791855,0.0222256900997344
461,2,318379,-0.315785100330568,0.136066763808456,0.0208663095829322
462,2,321266,-0.222609683191693,0.135666829606988,0.10171805038496
463,2,322957,-0.216255994158795,0.134475996237647,0.108698885398471
464,2,325221,-0.161888779882983,0.135434785808322,0.232761917248014
465,2,332691,-0.102444803216833,0.136982424254385,0.455037567541794
466,2,333006,-0.161167452818731,0.136552498991725,0.238691530054691
468,2,335046,-0.0293215317265504,0.135441638764588,0.828732188124409
469,2,335049,-0.0431238227742559,0.136007271063147,0.751377944438654
470,2,335995,-0.0792240321860944,0.135192369329988,0.558243524525504
471,2,336060,-0.0825607269991076,0.135004484148876,0.541235361662076
472,2,338292,-0.13472373902674,0.134877001398688,0.318544934188118
473,2,339568,-0.170433999805725,0.134966417971064,0.20749882169702
474,2,340466,-0.205635826072456,0.136002441499484,0.131428309021889
478,2,348480,-0.112028204040629,0.134937927191921,0.406975371924536
479,2,350086,-0.154642172371597,0.134824977968177,0.252164806654326
480,2,351083,-0.115982531650471,0.136682335735572,0.396703782735784
481,2,351335,-0.122801870612792,0.135125750048575,0.364077353666818
482,2,351417,-0.127000043098854,0.135093377695694,0.347813817535579
483,2,351450,-0.180412844779708,0.135071166072991,0.182512028492636
484,2,352302,-0.138693514944167,0.136281806124727,0.30951920880106
485,2,352469,-0.155473017222957,0.134847837211535,0.249710403502181
486,2,352562,-0.159896004312603,0.135386441097896,0.238384285813674
487,2,352944,-0.166559949743881,0.134971560326298,0.218009919405136
490,2,355266,-0.198095757250208,0.134850825020026,0.142723582799328
491,2,358277,-0.17952744023142,0.134945860687325,0.184256383486149
492,2,358926,-0.181348376754508,0.135138532587271,0.180476589252227
493,2,358948,-0.170495750529823,0.135221569351577,0.208191243980488
494,2,359515,-0.167265296228381,0.135029031070372,0.216266419358422
495,2,363190,-0.111434708630473,0.136517578077307,0.414898281116442
496,2,363588,-0.0750608580605551,0.137127269806564,0.584462926267033
497,2,363888,-0.0791467579893833,0.135942933198563,0.560799751987517
498,2,363954,-0.0638847525200577,0.135425102298286,0.637407438662558
499,2,364199,-0.0702403424638508,0.135232068008065,0.603803184573676
501,2,365981,-0.128758689044733,0.137841045607224,0.350885708005899
502,2,366047,-0.0738256593945438,0.135468745312748,0.586122049880305
503,2,366936,-0.0368444184572044,0.137071318430749,0.78824259653813
504,2,369530,-0.124782918650474,0.135137718342879,0.356442040565053
506,2,369931,-0.125137247520926,0.136066086856395,0.358368071089948
507,2,371033,-0.139600416470944,0.135664021143837,0.304176817344322
508,2,372919,-0.0916635141271704,0.135192528294108,0.49820190173553
509,2,373518,-0.0610698201791238,0.135164638062133,0.651677563132852
510,2,376157,-0.128250892271184,0.135330060001133,0.343935787673597
511,2,376172,-0.119290601920551,0.136333821825258,0.38217480209431
514,2,381433,-0.0158977198264965,0.136380384342961,0.907267924115155
515,2,381922,0.0120785866955345,0.137440783479456,0.930020204769203
516,2,382146,0.0365058868055221,0.135360649631965,0.787553648325419
517,2,384206,0.0441066765126061,0.13577570831888,0.7454873786822
518,2,384955,0.0397508344431788,0.135477003491554,0.769378232819381
520,2,387301,0.0326244493490359,0.136172156198581,0.810793076324039
521,2,388313,0.0595098743620529,0.135337535073372,0.660412988489524
524,2,390138,0.00151348744617913,0.135795977572976,0.991113814223275
525,2,391233,0.0477717248612045,0.136527042396311,0.726617400753218
530,2,395606,-0.110318301732656,0.135631179510298,0.41655435004422
531,2,395726,-0.132402714400457,0.135525508134446,0.32925903202196
532,2,395853,-0.13150963732053,0.135914961211773,0.333912797985065
533,2,396484,-0.104989692327682,0.135378242706624,0.438546632182938
534,2,396705,-0.0854347384076509,0.135351764851375,0.528314848626938
535,2,398759,-0.0613800253062688,0.136496255299548,0.653215132699292
536,2,400386,-0.0657066499369247,0.135728278650478,0.628612012680657
537,2,400847,-0.0980321385631457,0.135547889655797,0.470018259406975
538,2,401130,-0.0267504374588161,0.136883911295034,0.845173260808994
539,2,401143,-0.0346188540162686,0.136607527192144,0.800092475585612
540,2,401979,0.00866891927153812,0.136534565757619,0.949410278168019
541,2,403598,-0.0124966577937619,0.13581057629471,0.926738038863879
542,2,404844,0.0221914701563918,0.137324246989459,0.871714043378718
543,2,405100,-0.0257233596772075,0.13606536521271,0.850161110049392
548,2,406181,-0.00270323474739298,0.136160281172374,0.984171593336218
549,2,406688,0.0275616060131786,0.135366645836023,0.838777890138132
550,2,407621,-0.00103509026596083,0.136484864352534,0.993953249558199
551,2,409016,-0.00411448217580795,0.137851543323395,0.976205785106569
552,2,410647,-0.0169136446818643,0.135839484263922,0.900980778695161
554,2,419803,-0.0502593089204399,0.136770107907565,0.713486513092831
555,2,419943,-0.0142021222821416,0.137601746632037,0.917853494008084
556,2,422349,-0.0761447197829932,0.13585560856487,0.575505772541039
557,2,425467,-0.0324920165418789,0.135417084706801,0.810515804277004
560,2,429095,0.0175997583435114,0.136226870751925,0.897277351634034
561,2,431266,0.0484368122077971,0.136279919124262,0.722486131062594
562,2,431446,0.0554554789810484,0.136822986721781,0.685496503242308
563,2,432524,0.115248217210997,0.135401880143104,0.395259320565993
564,2,434090,-0.0380735540169853,0.136774630225057,0.780893574190198
565,2,441927,-0.0806393211502246,0.135257320259188,0.551429126898887
566,2,446471,-0.159441021777791,0.136721234504473,0.244330580602796
567,2,449325,-0.211246398375668,0.135718291865535,0.120483768327025
569,2,450017,-0.271043657107657,0.134657574516333,0.0448907377151515
570,2,451779,-0.340807727768983,0.134717652560748,0.0118473970193147
571,2,451784,-0.342345571127622,0.135201187780312,0.0117704862625952
572,2,453525,-0.386370164828235,0.134907891250543,0.0044339981291973
573,2,453768,-0.394442326400521,0.135023985764631,0.00371029906514351
574,2,454027,-0.376096375666553,0.134596200342057,0.00548590762991038
575,2,455029,-0.372648940035988,0.134695918418128,0.00596268842983009
576,2,455247,-0.410976037383537,0.133934128663231,0.00231777402867136
579,2,455756,-0.360638316694376,0.144528165033567,0.0130418363278682
580,2,457024,-0.414234744622284,0.134916231025994,0.00230408793153738
581,2,457298,-0.40652749392702,0.135382739300422,0.00286578908743355
582,2,460202,-0.436809557924794,0.135431006854121,0.00137581501529513
586,2,464424,-0.392544858641543,0.135094245899765,0.00389531906846905
587,2,465824,-0.325153363463922,0.136955086119511,0.0181231618072235
588,2,470145,-0.316540135241311,0.135029607909218,0.0196203933421163
589,2,470686,-0.320198359291368,0.134921998186631,0.0181690734199476
590,2,471144,-0.317737284058419,0.135175232892029,0.0192949773690498
591,2,471830,-0.289738759596652,0.134963208215262,0.0324902266170878
