SNP,Chr,Pos,Effect,SE,FMP45_HNM1_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
78,1,94351,-0.0526674851640259,0.128893135046375,0.683071031029755
79,1,99148,-0.0192892511214184,0.128581101841812,0.880837493983237
82,1,106800,0.0151027193971112,0.128756137863584,0.90669134534317
83,1,107970,0.0279783896500611,0.128368543993913,0.827591179746437
84,1,109000,0.0314957849646639,0.128592498909659,0.806655211875541
85,1,112549,-0.150704069801796,0.128207171772305,0.240597740612417
86,1,112742,-0.117620931642508,0.128806272511333,0.361780846131333
87,1,113050,-0.124106216997994,0.128571801882852,0.335071518677729
88,1,113135,-0.138729648467164,0.128200998476394,0.279935147736198
89,1,114076,-0.0645394892758886,0.128367508236832,0.615438649709255
90,1,114628,-0.0477355314967833,0.128713251252942,0.710958857847147
91,1,116283,-0.00892147765971252,0.129453483168829,0.945095126162684
93,1,127853,0.0198814958131834,0.129208991503246,0.877799505846494
94,1,128302,-0.00814718508443987,0.128716266064832,0.949566871883599
95,1,128704,-0.0449114019129256,0.128822949009343,0.727575771254971
96,1,128911,0.0150804721542895,0.128856884995463,0.906900678822883
97,1,130267,0.0995137296095867,0.128689351505413,0.439870388257369
98,1,130271,0.0964879218441785,0.128848867161522,0.454448882386309
99,1,130613,0.160471366502036,0.129875672629464,0.21743755776373
100,1,132012,-0.125472329135783,0.129708137351149,0.334034599127545
101,1,133231,-0.146880750515358,0.128721138733804,0.254611334392638
102,1,137074,-0.151438090260866,0.128522412547227,0.239470309683748
103,1,137304,-0.202311872097623,0.128368838239175,0.115916900798718
104,1,139686,-0.0945725569649508,0.128890709676755,0.463592892062818
105,1,149562,-0.127069163993177,0.129106205010086,0.325680481383284
106,1,150447,-0.106128281647297,0.130595168129587,0.416965952737415
108,1,154084,-0.122559723923655,0.13095875673791,0.349982457739136
110,1,157269,-0.171093210442938,0.128418904149607,0.183619266897313
111,1,160054,-0.124729626609639,0.129794854525295,0.337222445835499
112,1,166222,-0.104533638642314,0.128883233674381,0.417870581473131
113,1,166416,-0.112010510940665,0.128603261571439,0.384358527387082
114,1,167326,-0.112081892566683,0.129335445889406,0.386750728903093
115,1,168836,-0.185250993217651,0.128481606187209,0.150231725940808
116,1,171200,-0.177680692671398,0.128705389136071,0.168299321974413
117,1,171431,-0.236132732965657,0.129248421784889,0.0685488283766383
118,1,173339,-0.23048862778546,0.128262846284885,0.0731899362950305
119,1,173845,-0.223023895719108,0.128192961665614,0.0827742456866269
120,1,175121,-0.266176633335759,0.127702675084154,0.0378471636478412
121,1,175281,-0.253756113146529,0.127884101291467,0.0480001805964284
122,1,175315,-0.267177931565118,0.127765905817465,0.0372289431108075
123,1,175523,-0.258534545750722,0.128548840576421,0.0450664852176967
124,1,175541,-0.261201044206249,0.128002848758745,0.0420354354019641
125,1,175653,-0.257720569738026,0.128432582045036,0.0455480512066585
128,1,175856,-0.234108272287937,0.130702748499018,0.0741257651044323
129,1,175876,-0.237627643125378,0.128663088298503,0.0655986208838263
130,1,175989,-0.229818260998696,0.129073793047569,0.0758511256939849
131,1,176001,-0.22922138921246,0.129755370499335,0.0781651600343653
133,1,177692,-0.284463119336344,0.127660153286368,0.0264909715646106
134,1,178191,-0.270728566777535,0.127873183346856,0.0349448533621495
135,1,178224,-0.284463119336344,0.127660153286368,0.0264909715646106
136,1,178960,-0.29475929966382,0.128628383892585,0.0225195552400261
140,1,183802,-0.235938908695346,0.127956292179244,0.066035272484748
141,1,183954,-0.232024708647174,0.128916917346654,0.072745924036954
142,1,184450,-0.154095306434063,0.128110884781726,0.229849181459884
144,1,184718,-0.22103281606339,0.128565404536925,0.0864500956737575
145,1,185296,-0.144952689857872,0.128323130182745,0.259415477699512
146,1,185438,-0.119702562186245,0.128402948444089,0.351848875971763
147,1,185469,-0.125373074148953,0.128573406868015,0.330173977995257
148,1,185503,-0.114587454827612,0.128268549312794,0.372283622849597
149,1,185705,-0.127501120524664,0.129671206831025,0.326150609949801
150,1,185749,-0.146427954458635,0.129614561682877,0.259361970802966
151,1,185806,-0.16429318327273,0.129727662563024,0.20618820325127
152,1,185879,-0.147728128213129,0.130413512814696,0.258080909272699
153,1,185916,-0.0648315543380128,0.130545307806736,0.619765388229844
154,1,185941,-0.068711814513182,0.13110878035365,0.60055007425437
155,1,185954,-0.0879457000900261,0.131459511038379,0.503936208669077
156,1,186055,-0.109838369173209,0.128784870915243,0.394302750923494
157,1,186896,-0.113167329200301,0.130892538542316,0.387855401872145
161,1,190132,0.0686844943940513,0.129029246593296,0.594841169335224
162,1,190148,0.0955710559389434,0.129019717879367,0.459338884417912
163,1,190165,0.0607203958046595,0.130071998741272,0.640915630414846
164,1,190169,0.0815674131725511,0.129877350414324,0.530387646928729
165,1,190933,0.0189718967742094,0.128892120092502,0.883064457474246
166,1,192149,0.17249877037024,0.129625150879704,0.184129962380069
168,1,192303,0.14925179527375,0.154715990123216,0.335364301149251
171,1,192795,0.160902775719693,0.12836670534803,0.210867203490835
173,1,194187,0.0411728607204411,0.12873999732785,0.749298490302003
174,1,194867,-0.118349507913361,0.128534317102324,0.357803538081868
190,2,8314,0.216446233680413,0.130359425368606,0.0977259142253566
194,2,8498,0.112804004096826,0.130537816780762,0.388093353124595
195,2,8651,0.119880549403167,0.130642446866393,0.359442647415442
197,2,9812,0.121400496476925,0.13141659081571,0.356229990989085
198,2,9932,0.0946876287901652,0.130959831374253,0.470141445515232
199,2,10135,0.100644243034964,0.130444924766843,0.440899609952571
200,2,11616,0.106058588231986,0.130294069452058,0.416197142540138
201,2,12133,0.120153906413731,0.130778487112484,0.35884901215755
202,2,12194,0.152825060318105,0.131189144304381,0.24483736559361
203,2,12359,0.116856140084556,0.130909099829583,0.372652202569466
204,2,13061,0.117630538910726,0.130897479273336,0.369453626621809
205,2,14298,0.103593157791444,0.131344855974957,0.430810191171995
206,2,15222,0.0962087209043483,0.132643659965199,0.468738034375735
207,2,17986,0.107126007859817,0.130291595645259,0.411516963918304
208,2,19770,0.10504975097552,0.131198897810346,0.423849226303856
209,2,19836,0.0897097706456917,0.130870132668001,0.493486589009642
210,2,19851,0.0855409529617845,0.131261694771478,0.515030049204746
211,2,21595,0.0621124194957084,0.130756383812091,0.635063638069595
212,2,22385,0.0656659874517871,0.130875274073391,0.616159837001755
213,2,23441,0.0299225914385648,0.132183924623702,0.82104399515988
214,2,24209,0.0850389467170594,0.1310268704766,0.516748028730754
215,2,24341,0.099570362384497,0.131308224729867,0.448780396450578
216,2,26815,0.125469714333434,0.131087654116311,0.339149808703651
217,2,28209,0.149685526344798,0.131059886314356,0.254180116761836
221,2,41245,0.0387918464258258,0.130781871991435,0.766935007261574
222,2,43214,0.0340866668709806,0.132906389197491,0.797736387586484
223,2,47104,0.0505666326149694,0.129185291962811,0.695717684320649
224,2,50915,0.1135975306002,0.130342724346661,0.384057449461727
225,2,55834,0.0809920553367059,0.129808384696287,0.533072951457446
226,2,56422,0.131322236897311,0.129924267665332,0.312823681120267
227,2,57715,0.104209081818082,0.129564571280035,0.421763739839583
228,2,59046,0.154415851224138,0.13007988566153,0.235992411191766
229,2,59191,0.129248422653848,0.129410274824845,0.318600274171217
230,2,59383,0.174216254517599,0.129298244596764,0.178716138154914
231,2,59477,0.132186729480864,0.131392537264888,0.3150833104374
233,2,60471,0.0944512926521508,0.129707518279646,0.466982048622069
234,2,60478,0.106155927719899,0.129830138320696,0.414107220767538
235,2,60786,0.0911197754313268,0.129648668881101,0.482630686084319
236,2,61035,0.11682396950116,0.129580892927173,0.367909368570554
237,2,61071,0.115733418053423,0.128994490706101,0.370225499955684
238,2,61675,0.0582411772491812,0.129476168398564,0.65311517289187
240,2,62939,0.0506469029976041,0.129261296826675,0.695429123836383
241,2,63527,0.0544686337238546,0.129742327327823,0.674871170485688
242,2,63857,0.064375087790365,0.129759672387165,0.620125465210225
243,2,65527,0.0155968181381798,0.129374290908118,0.904111486259344
247,2,67976,0.0791049526586677,0.131172869586969,0.546856829393445
250,2,72389,0.00774290684287848,0.130430431228793,0.95269556645563
251,2,72392,-0.00924171251357242,0.131317061848874,0.943933378740598
252,2,73646,0.0414536616794691,0.128606785450392,0.747394482531844
253,2,74564,0.0589672947629638,0.128334780390787,0.646172177776152
254,2,74739,0.0964064675106315,0.128692997655336,0.454283916336016
257,2,80873,0.205606626249441,0.128637892923984,0.110862808442369
258,2,81501,0.230285044155779,0.128497784556158,0.0739680325781164
259,2,83526,0.206380079729952,0.128411826326382,0.108910379156211
260,2,83845,0.235450845574149,0.128393137602108,0.0675213456805756
263,2,84447,0.251227571428035,0.129964266975651,0.0540293831318793
264,2,87391,0.237379820237556,0.127810672252555,0.0641044184508497
265,2,87562,0.249688785215839,0.128070979952897,0.0520138173528998
266,2,87849,0.243443664922855,0.128092778945733,0.0581785419235004
267,2,87878,0.249501594969711,0.128615947816099,0.0531885112315413
269,2,89785,0.223634561169066,0.128765132717712,0.0833013035002789
272,2,93721,0.198300324679121,0.128490861854074,0.123653254294961
273,2,93952,0.195541093269406,0.128132859179385,0.127885196190327
274,2,95085,0.235960189557616,0.128120194464997,0.0663563832367578
276,2,107124,0.353444929987661,0.127417081054799,0.00583288410664582
277,2,111645,0.337822249672437,0.127620372055988,0.00848267749574504
278,2,111916,0.320801383932809,0.128051217466385,0.0126859731629553
279,2,111931,0.302314446018861,0.128377660692355,0.0190753892620113
280,2,111999,0.319365103838853,0.127791959435571,0.0129045183530867
281,2,114528,0.281321962466962,0.128791890078358,0.0295966065055605
282,2,116024,0.358200278676559,0.128561714115482,0.0056208614485866
286,2,120090,0.227907248294361,0.128884778443205,0.0778740444446125
287,2,120291,0.259469548886255,0.130204415386908,0.0470544476531517
288,2,120726,0.236770168417862,0.129566854670719,0.0684840924054674
289,2,121716,0.267237017005056,0.129250140059984,0.0394063267063604
290,2,123100,0.180605708660145,0.129854475556217,0.165152586784815
291,2,124677,0.144665865946195,0.129802243937741,0.265818791520322
293,2,127887,0.192290584646789,0.130521284800468,0.141574539563219
294,2,128935,0.195457468047816,0.130383800351887,0.134743208358752
295,2,129053,0.224602329973059,0.130650552145814,0.0864714728160694
296,2,130040,0.231768688925042,0.131419391061119,0.0786676589466958
297,2,130976,0.143338796097555,0.130699459554458,0.273517806348347
298,2,132199,0.209310010701782,0.131056088762212,0.111137609242055
299,2,133355,0.222919352524211,0.131885850051815,0.0918639575204319
300,2,133435,0.173611820176137,0.13238251308717,0.190561249015826
302,2,135183,0.211953550170118,0.132298010580222,0.110029751678943
303,2,135402,0.210048025356969,0.132286490882857,0.113220792673224
304,2,135898,0.258896065259766,0.132748859599694,0.0519351688525201
305,2,135912,0.25747797260923,0.132855777032724,0.0534171390912086
306,2,135925,0.249338561476182,0.132291706758543,0.0602830880710855
307,2,136002,0.202284983595954,0.132419228510175,0.127504822272798
308,2,136173,0.221032219623324,0.133277931270279,0.098118810061218
310,2,138318,0.226639960083056,0.136797625437846,0.0984578037196543
311,2,138695,0.240552339164957,0.134366104230024,0.0742665137870131
312,2,138818,0.212534336761941,0.134251459940524,0.11429270767851
313,2,139728,0.200176357015556,0.134062965602644,0.136290691657076
314,2,140174,0.199765191574264,0.134064702989951,0.137099951659109
315,2,140863,0.221594589548993,0.133912879788786,0.0988606022146428
316,2,141152,0.202714854817799,0.134377485002402,0.132308860516009
317,2,141292,0.215778926496004,0.133346978030898,0.106517726443221
318,2,141545,0.251896087813209,0.133822690912742,0.0606159746171199
322,2,146723,0.320867408851562,0.133159343102476,0.0164789397678295
323,2,147946,0.282279059092546,0.134644164488982,0.0367508093673971
326,2,151397,0.297413392935148,0.1348928684213,0.0281117433432033
327,2,153035,0.267497731984883,0.133583397631891,0.0459978591514958
328,2,153228,0.255580182049396,0.134634781164613,0.0584690624287499
329,2,153455,0.221625733898796,0.135830367236899,0.103647919471968
331,2,153815,0.270070345006938,0.135055702239244,0.0462990268815075
332,2,154160,0.227607733374328,0.133848316605439,0.0899195277913093
333,2,154235,0.215388693882317,0.135252487180766,0.112168907969019
335,2,159870,0.232952344955049,0.131726926423955,0.0778494982008206
336,2,161229,0.290761055617474,0.133445621443946,0.0300019794037514
339,2,162696,0.380779395507789,0.132217669645362,0.00422020241649017
340,2,163284,0.371333154747486,0.130501289870522,0.00469392366443421
341,2,164166,0.235457151845366,0.132624148542759,0.0766980871717392
342,2,165270,0.263991347389771,0.131345223218034,0.045201771565555
343,2,165675,0.254747975320813,0.133591370437785,0.0573425932121297
346,2,168062,0.212377605375452,0.132590127136898,0.110103069743255
347,2,168518,0.163631424628657,0.132022206068946,0.216012079239275
348,2,168980,0.193001066851829,0.131846779792535,0.144130730728503
349,2,169651,0.195495204314119,0.131899378662046,0.139191431700377
352,2,170725,0.284633785727369,0.131676054814141,0.0313190413422148
353,2,171254,0.297341588615086,0.13181251388041,0.0246953113232959
354,2,172242,0.179841031252763,0.130840202788323,0.170155667705679
355,2,173254,0.152015527251877,0.12993289614562,0.242808730662289
356,2,173340,0.135490674615038,0.129968898719949,0.297900127182293
357,2,173385,0.135101721933836,0.130090108099624,0.299736913104664
358,2,173973,0.181338663855838,0.129583634109545,0.162572739604418
360,2,177341,0.234159881312248,0.12889870797923,0.0701233954452982
361,2,180314,0.130367908198401,0.12935731103557,0.314234820767425
362,2,180339,0.108624075458709,0.129741803880334,0.403028257797799
363,2,182758,0.156812246936889,0.129135365136569,0.225435532018475
364,2,183619,0.129301377202863,0.129731969798955,0.319602128212839
367,2,187176,0.102128460383407,0.130508513964054,0.434420436573822
368,2,191066,0.124145371630721,0.131432136053695,0.345530255632716
371,2,191599,0.100995193713547,0.12966333659728,0.436558538526225
373,2,191763,0.103835703924032,0.130171423361686,0.425589956007325
374,2,191959,0.0691495021398335,0.129918670255532,0.594886150653917
376,2,195759,0.233169773900166,0.130498000666216,0.0748328392923708
377,2,196912,0.242606415956133,0.128318426270721,0.059488602845348
379,2,198110,0.207372209926179,0.129269005835097,0.109566179073962
381,2,198805,0.192352295550785,0.129895337421128,0.139545135143906
382,2,198891,0.192466357045731,0.128876742073899,0.136222054610208
383,2,199248,0.186880510209429,0.129196159244639,0.148928106347672
384,2,201782,0.185077099828595,0.129043816124848,0.152395006444107
385,2,203285,0.258320154698338,0.128182233898496,0.0446352951401801
386,2,203783,0.238591694773351,0.128011560978721,0.0631757075402318
387,2,204179,0.243693618841893,0.128297195370945,0.0583207379043393
388,2,205406,0.195816062263526,0.129858491545666,0.13246973311098
389,2,205834,0.190506983842725,0.12925499176521,0.141403766382465
391,2,207192,0.169470014038982,0.129216420059878,0.19053426658556
392,2,207561,0.177164088468847,0.128613110679939,0.169231573686395
393,2,208682,0.124032514769061,0.128572003360024,0.335358994029329
394,2,210102,0.0696296505650325,0.129020641048142,0.589759110762357
396,2,214801,0.0929227708419431,0.128972919397403,0.471704603281369
397,2,215016,0.0899664052547009,0.128905163429797,0.485682256165072
398,2,218876,0.0257166309634786,0.130320482381982,0.843679936093951
399,2,227511,-0.0300245131959386,0.131240381533121,0.81917630674564
400,2,230378,-0.014366346575493,0.129593841350061,0.911792977312483
401,2,231943,-0.0294841493664862,0.129958181171998,0.820652944384911
402,2,232156,-0.0313691327671266,0.129903651061101,0.809323330245772
403,2,232789,-0.010215798789298,0.129453212147734,0.937144956124699
404,2,238524,-0.0215684558575342,0.129631449649772,0.867950892944915
405,2,241518,-0.074874347799389,0.130701218449296,0.567099807335125
406,2,250396,-0.192425556648175,0.129466084764586,0.138092121795056
407,2,250466,-0.18151101888005,0.129464737629739,0.161790598545438
408,2,252305,-0.187782310951232,0.129784539170991,0.148818671151184
409,2,254571,-0.0775422388731717,0.13193253938356,0.557081546200902
410,2,254742,-0.118544616472505,0.131726864052585,0.368772378295355
411,2,254908,-0.119882143646476,0.132731963955066,0.367041129192181
413,2,255862,-0.166465680710771,0.131787267756322,0.207372774493677
414,2,255975,-0.1207157490565,0.131450964578985,0.359071629991445
415,2,258311,-0.258749546690837,0.128699985516045,0.0451399083626157
416,2,259284,-0.185652383056994,0.129494098166771,0.15255032710904
417,2,266330,-0.0993896174657565,0.130321649053915,0.446182332925202
418,2,267100,-0.118143156925046,0.130267784528148,0.365064934736089
419,2,268086,-0.092534895282732,0.13033594705064,0.478190121364119
420,2,274614,-0.0582189827373106,0.12959949359112,0.653546975623404
421,2,274729,-0.0716640151015085,0.130289770858672,0.582642790930006
422,2,275746,-0.0436074206871442,0.130268015893572,0.738011325901179
423,2,277029,-0.0497710506497235,0.129656177008015,0.701306288171793
424,2,277741,-0.0596223585155835,0.129695330917253,0.646006733295895
425,2,278218,-0.0589184469273875,0.129461852135191,0.649315081747993
426,2,278379,-0.0230211882614488,0.132698959589356,0.862370192418883
427,2,279910,-0.085232348086126,0.129374844188099,0.510452693157497
429,2,283431,-0.049176552002976,0.131324259500966,0.708282030935347
430,2,283573,-0.0399559247985717,0.129757286999867,0.758318595682336
431,2,286762,-0.0654426115948116,0.130060265586799,0.615157549788444
432,2,287187,-0.0172159003738447,0.12949658482701,0.894312770479209
433,2,288379,-0.0347812979699082,0.128505109956133,0.786810100710136
434,2,294941,0.0123188756082681,0.128593652752294,0.923736224772408
439,2,297610,-0.0354745136215296,0.129232414197205,0.783859693710159
441,2,299680,0.0553557005599317,0.128814490270805,0.667652840253135
442,2,299708,0.0912546905980024,0.129028570650453,0.479881448317952
443,2,299759,0.0811231396009137,0.128610029423217,0.528600140784585
444,2,300111,0.0112173032695547,0.129580215678083,0.931065191382647
446,2,301710,0.0581483435707663,0.128679783301781,0.651630032353045
447,2,303446,0.0437040930908487,0.129506865339899,0.735966624817274
448,2,303854,0.0691788228844202,0.129500259657401,0.593540579209094
449,2,304472,0.0494532415059409,0.1284308760539,0.7004268929128
450,2,304691,0.0149894327733416,0.130536539150964,0.908645630785314
451,2,308097,0.212746202049428,0.128665723820521,0.0991221904531641
453,2,309402,0.0788716760739021,0.12830852710081,0.539146689368844
454,2,310030,0.075332888681809,0.129036155452587,0.559719484827908
455,2,310113,0.0847109550351987,0.128659347800035,0.510702130126105
456,2,310972,0.0902006186660908,0.128844405408932,0.48434220332636
457,2,312659,0.0126619595585642,0.128431861954043,0.921520620364723
460,2,318265,-0.0134302781207376,0.130100740638629,0.917839180532612
461,2,318379,-0.0207168661544455,0.130483510882697,0.87394088424686
462,2,321266,0.0160593666151217,0.129611936554467,0.901462238716308
463,2,322957,-0.0137626430888171,0.128455756824302,0.914739437563208
464,2,325221,0.0870546483352971,0.129079888414902,0.500482854131676
465,2,332691,-0.110416957572685,0.130346231719795,0.39751048495016
466,2,333006,-0.0740436751566991,0.130162754353032,0.569816585720738
468,2,335046,0.0976350290163807,0.128812714467673,0.448979963570087
469,2,335049,0.0758969068637045,0.129402680867316,0.557902829845012
470,2,335995,0.00141011925693902,0.128734239451444,0.991266555785483
471,2,336060,-0.0217269854652126,0.12855571209033,0.86588689591206
472,2,338292,0.000107791287208304,0.128552820330557,0.999331449087482
473,2,339568,-0.070979861517886,0.128691012380328,0.581603888837357
474,2,340466,-0.0405814347371801,0.12984320616354,0.75481331894304
478,2,348480,-0.04303492273847,0.128534436296974,0.737965464681911
479,2,350086,-0.0797962486116496,0.128490740209419,0.534982493908498
480,2,351083,-0.0985418052925703,0.130116736904143,0.44935511460413
481,2,351335,-0.0660984906423748,0.128710576063948,0.607892404621143
482,2,351417,-0.0441426532443517,0.12871688388003,0.73184489538226
483,2,351450,-0.0938382825092616,0.128783971612791,0.466699650023134
484,2,352302,-0.115497813842848,0.129753183663205,0.373999791775627
485,2,352469,-0.120727738082921,0.128424547137283,0.347825776903897
486,2,352562,-0.107044676073281,0.128984960995673,0.40715595400077
487,2,352944,-0.0983997180868138,0.12863174974984,0.444799177671002
490,2,355266,-0.107175132415452,0.128611883391089,0.405226544353237
491,2,358277,-0.0747117471120427,0.128697228402117,0.56193214145973
492,2,358926,-0.0691079479302068,0.128895635810292,0.592189606684075
493,2,358948,-0.0886348000797467,0.128902663831307,0.492149754735253
494,2,359515,-0.0603037690031105,0.128755252389238,0.639816462131185
495,2,363190,-0.0362194141863341,0.130041258479012,0.780774390059525
496,2,363588,-0.0352890004009826,0.13055513211851,0.787087730707039
497,2,363888,-0.0263576344700433,0.129440554987547,0.838762068889812
498,2,363954,0.017648339567737,0.128930396181612,0.891201555970467
499,2,364199,-0.00014352282293506,0.128758646826318,0.999111255427139
501,2,365981,-0.0686407672796988,0.131303840847193,0.601467251969982
502,2,366047,-0.0119223011371374,0.128987400143735,0.926408863828152
503,2,366936,0.0223024395236638,0.130467962180227,0.864367400966027
504,2,369530,-0.0333605752181624,0.128762669920006,0.795720082590476
506,2,369931,-0.0148504543722665,0.129655911965604,0.908876899395131
507,2,371033,-0.0945257631917881,0.129216197454465,0.464939695442022
508,2,372919,-0.0516898700058265,0.128726201984866,0.688258997363636
509,2,373518,-0.0572798716267454,0.128646368209821,0.65641158285069
510,2,376157,-0.0756576479908184,0.128903604223005,0.557624567476816
511,2,376172,-0.0767829040361631,0.129834420935082,0.554636999546855
514,2,381433,-0.000408400076119309,0.129804899416567,0.997491428414439
515,2,381922,0.046713327554927,0.130789457223127,0.721182219507855
516,2,382146,0.0857632623755847,0.128764240065367,0.505814953700833
517,2,384206,0.0790038686417459,0.129177785435172,0.541202587155017
518,2,384955,0.0381089823595828,0.128942364750946,0.767747138591199
520,2,387301,0.0489060923788077,0.129588614651473,0.706106891193602
521,2,388313,0.0455876848818906,0.128822276069982,0.723639750589023
524,2,390138,0.00706842995788023,0.12924565884568,0.956416468439922
525,2,391233,0.0485156194521587,0.129938864668838,0.70909522620037
530,2,395606,-0.134891292549811,0.129010624201767,0.296469122051196
531,2,395726,-0.126815782283245,0.128986540787055,0.326196819561879
532,2,395853,-0.12583938475629,0.129357579260638,0.331317556941838
533,2,396484,-0.106591563396912,0.128833463369947,0.408592388356043
534,2,396705,-0.142825093367172,0.128671716804037,0.267756299992404
535,2,398759,-0.045470574199992,0.12992735168849,0.726570507948714
536,2,400386,-0.0755264145668597,0.12916208557735,0.559095178218097
537,2,400847,-0.096998185416432,0.1290023424879,0.452606065921685
538,2,401130,-0.0858325069533726,0.1302085736232,0.510201983663004
539,2,401143,-0.0993176079351997,0.129922923098784,0.445118848225967
540,2,401979,-0.0182766376152015,0.12994624884264,0.8882285062551
541,2,403598,-0.00739885587258587,0.129261028538419,0.954386680729199
542,2,404844,-0.0176587700954942,0.130702195752972,0.892604350087208
543,2,405100,-0.0301863123298917,0.129499167536754,0.815818520771862
548,2,406181,-0.0217040912280455,0.129587839497927,0.867083919060808
549,2,406688,-0.0114713160102761,0.128843678112408,0.929106317349868
550,2,407621,-0.0307065646448186,0.129891572639562,0.813258232448649
551,2,409016,-0.0377793837559006,0.1311873602041,0.773530773335103
552,2,410647,-0.0711290793820397,0.129234991803777,0.58240302535555
554,2,419803,-0.0867215936795082,0.130116382018063,0.505531709573046
555,2,419943,-0.0435803594332904,0.130946289521949,0.739474552039869
556,2,422349,-0.0512972550197047,0.129331644387594,0.691877457845987
557,2,425467,-0.00533114684825137,0.128895763112983,0.967032172194518
560,2,429095,0.0094129737931764,0.129658391088001,0.942166926530282
561,2,431266,0.0806961681068074,0.129658871733938,0.534098499701423
562,2,431446,0.0806576010697229,0.130183190785671,0.535940601861387
563,2,432524,0.0895157071974303,0.128915257057692,0.487902947757165
564,2,434090,0.0429768067777174,0.130171824263485,0.741479111184989
565,2,441927,0.029575674740648,0.128788683522677,0.818500656920714
566,2,446471,-0.0741401385448114,0.130317504099888,0.569772714054497
567,2,449325,-0.175561410130773,0.129277495318335,0.175324727702383
569,2,450017,-0.203812847375666,0.128438787457157,0.113442361600453
570,2,451779,-0.262418616909643,0.128620820434207,0.0420692442803482
571,2,451784,-0.254324477533553,0.129135931649203,0.0496850915868205
572,2,453525,-0.268100191355021,0.129097884764502,0.0385503546674261
573,2,453768,-0.283557372012752,0.129176892648486,0.0288063850976001
574,2,454027,-0.245387825564166,0.128853040655192,0.0576707106301835
575,2,455029,-0.241297979543012,0.128943577635399,0.0621241546997905
576,2,455247,-0.25831230781858,0.128429214350522,0.0450513224980958
579,2,455756,-0.23459309082611,0.13820215503554,0.0904904640575245
580,2,457024,-0.259028471830545,0.129379660599235,0.0460407511575613
581,2,457298,-0.250738623088815,0.129803932395817,0.0542001373463755
582,2,460202,-0.202951650194399,0.130337464655275,0.120337005620604
586,2,464424,-0.20556429512437,0.129646048038076,0.113729786744655
587,2,465824,-0.170830994504508,0.131070968399876,0.193305646618662
588,2,470145,-0.103816515282896,0.129395344353432,0.422907493497237
589,2,470686,-0.0511524819598638,0.129406096040786,0.692870227814101
590,2,471144,-0.0545582545394153,0.129625799716086,0.674091246106903
591,2,471830,-0.049083370953995,0.129263005494799,0.704383778850374
