SNP,Chr,Pos,Effect,SE,ERG11_MID2_MTX_Trifluoperazine_avg_logratio_Fitness_minus_ref.GLM
125,1,175653,-0.194795796957543,0.123175258962808,0.114670200935899
128,1,175856,-0.193561228366677,0.125228445003566,0.123081486435684
129,1,175876,-0.168163266403015,0.123401708153851,0.173836178438271
130,1,175989,-0.172446355749479,0.123738944692678,0.164306005090099
131,1,176001,-0.17671129106546,0.124370288552349,0.156243634537891
133,1,177692,-0.199425059590172,0.122570067270745,0.104623184067116
134,1,178191,-0.195353549614501,0.122711235904272,0.11228477050337
135,1,178224,-0.199425059590172,0.122570067270745,0.104623184067116
136,1,178960,-0.200457999904458,0.123551592131649,0.105596773079277
140,1,183802,-0.152062967398917,0.122777818669444,0.216345728029574
141,1,183954,-0.125349638649693,0.123760389785169,0.311829670858171
142,1,184450,-0.067352000758563,0.122802605751592,0.583724546763281
144,1,184718,-0.103756117423671,0.123429468310447,0.401135146715064
145,1,185296,-0.0664467821321742,0.12297795618197,0.589320832241146
146,1,185438,-0.0459166059297223,0.123010332860593,0.709168297013254
147,1,185469,-0.0498319279415083,0.123183620994366,0.686065291778104
148,1,185503,-0.067633814484723,0.122840760152406,0.582269042253565
149,1,185705,-0.0698337786892026,0.124211399725921,0.574324904808008
150,1,185749,-0.0711415883405584,0.124209297277789,0.567174716298392
151,1,185806,-0.0869995009502969,0.12434674203263,0.48460517646315
152,1,185879,-0.083658483389152,0.124954895122448,0.503608218956149
153,1,185916,-0.0153807635524153,0.124974656298766,0.902120866816678
154,1,185941,-0.0236568419787003,0.125515441339163,0.850610624295204
155,1,185954,-0.045579697589587,0.125864957619061,0.717470267790808
156,1,186055,-0.0492121943079631,0.123348051708972,0.690156420496226
157,1,186896,-0.07323385899073,0.125337971057667,0.559397698144029
161,1,190132,0.0194894062680106,0.123528005120983,0.874725742621232
162,1,190148,0.034877480438386,0.123555672762582,0.777893102218811
163,1,190165,0.00822364226294786,0.124518386037237,0.947380502130501
164,1,190169,0.0322871656623501,0.124352004029759,0.795290287984578
165,1,190933,-0.0582661075595439,0.123316373749938,0.636867007461649
166,1,192149,0.00984566147038496,0.124362773548785,0.936943157004197
168,1,192303,0.0662780584311289,0.148218455400585,0.655030403303992
171,1,192795,0.00902984304096704,0.12312089973957,0.941576091544999
173,1,194187,-0.0547172444948672,0.123189421572846,0.657190676793914
174,1,194867,-0.153480893724979,0.122885560456921,0.212502116926315
190,2,8314,0.189125810179135,0.124836839258546,0.130671345461692
194,2,8498,0.103494658101575,0.12493722500156,0.408018853280962
195,2,8651,0.0970360813223368,0.125069099999398,0.438351282458188
197,2,9812,0.074906792101428,0.125856328050526,0.552106503449348
198,2,9932,0.0617802868993405,0.125380063200539,0.622499758056297
199,2,10135,0.0693400679958223,0.124888330016405,0.579098209158192
200,2,11616,0.102778302417754,0.124690295079761,0.410343509833384
201,2,12133,0.0982928138387156,0.125197150998692,0.432919049330349
202,2,12194,0.0950598161213094,0.125689164121991,0.449968526230685
203,2,12359,0.0895320570766645,0.125332615622738,0.475479415583232
204,2,13061,0.0834323877808847,0.125335302333037,0.506054555503366
205,2,14298,0.0883419905884442,0.125721690278665,0.482718939022603
206,2,15222,0.086923916860661,0.126952137522464,0.493983605016323
207,2,17986,0.0844186969405938,0.124729330323866,0.498966521643697
208,2,19770,0.0708645174169711,0.125616550206088,0.573021449428238
209,2,19836,0.0658803159971666,0.125278832441042,0.599309083457458
210,2,19851,0.0621757482036105,0.125651265513935,0.621029464377325
211,2,21595,0.0525557490560999,0.12514443388924,0.674769628482781
212,2,22385,0.0364496639687304,0.125279117043604,0.771262231112283
213,2,23441,0.0387655046183304,0.126494235792468,0.759434620626872
214,2,24209,0.0966442785223567,0.125363870598404,0.441275874996185
215,2,24341,0.0994902300878806,0.125654601928661,0.429023333175702
216,2,26815,0.123110615909129,0.125444402410923,0.327069702663135
217,2,28209,0.179020324484012,0.125295914210387,0.153951659686507
221,2,41245,-0.0203484344979683,0.125171007136679,0.870953902703755
222,2,43214,-0.0706546327829629,0.127149540186614,0.578780686145455
223,2,47104,0.0480022532363075,0.12363257818577,0.698053683082548
224,2,50915,0.0176594836135773,0.1248704200064,0.887616874053035
225,2,55834,-0.032229088752444,0.124285099875266,0.795542757018874
226,2,56422,0.0222569037518517,0.124513520264305,0.858235846278816
227,2,57715,0.00754203804730069,0.124108036878888,0.951576820363648
228,2,59046,0.00327681690788861,0.12473639365095,0.979056879615522
229,2,59191,0.00340111239390162,0.124022185702416,0.978137515991347
230,2,59383,0.0274785005812979,0.124049413252337,0.824821457067458
231,2,59477,0.0141456728704092,0.125922399744978,0.910620509736132
233,2,60471,-0.0236101240194805,0.124218765349351,0.849364391609421
234,2,60478,-0.0186453543049426,0.124362917989825,0.880907865783149
235,2,60786,-0.0124275364714447,0.124160622905387,0.920327778320456
236,2,61035,-0.0100859314878861,0.124152269598666,0.935298403249447
237,2,61071,-0.00416647533654901,0.123590021846047,0.973125808675643
238,2,61675,-0.0580324117184905,0.123907535091798,0.639821546397288
240,2,62939,-0.013750722158271,0.123729616836397,0.911572255998443
241,2,63527,-0.0061566111498661,0.124195798595658,0.960491643510019
242,2,63857,-0.00607257443554177,0.124224701022877,0.96103955166096
243,2,65527,-0.0422077548540476,0.12379518841999,0.733345362852735
247,2,67976,0.00691233871736585,0.125598397153784,0.956141518766832
250,2,72389,0.10070875658273,0.12470924441223,0.419894386951084
251,2,72392,0.0746395620695246,0.125610356417049,0.55274892174772
252,2,73646,0.172076670352002,0.122755429492074,0.16185823966875
253,2,74564,0.191459252085862,0.122431562423214,0.11875906247989
254,2,74739,0.234366360521424,0.122626047104541,0.0567848792035686
257,2,80873,0.238254848648654,0.122900455314521,0.0533468717334621
258,2,81501,0.253083343213214,0.122795749017341,0.0400340706415159
259,2,83526,0.248177778565684,0.122631370528854,0.0437466802076028
260,2,83845,0.292296827832172,0.122473803503521,0.017530788869914
263,2,84447,0.279238173247995,0.124147746178458,0.0251130656504441
264,2,87391,0.262740984782028,0.122114679424556,0.0321073962850716
265,2,87562,0.287230047396473,0.122271832174528,0.0193689821512348
266,2,87849,0.282648871921265,0.122290313317395,0.0213920579488643
267,2,87878,0.274703991614642,0.122874801473035,0.0259999438983791
269,2,89785,0.233642667365621,0.123129045094996,0.0585720419248514
272,2,93721,0.234394756675004,0.122749371369387,0.0570029333461573
273,2,93952,0.207862448219689,0.122530348994673,0.0906886986582794
274,2,95085,0.289500706646656,0.12223313880129,0.0184017414056133
276,2,107124,0.361459018766734,0.12175117624182,0.00319357552914969
277,2,111645,0.461204857492176,0.120873311939622,0.000160358738698615
278,2,111916,0.444554373095346,0.12134613020953,0.00028691269255344
279,2,111931,0.443488495185127,0.121549760671615,0.000303432925365287
280,2,111999,0.457351889746638,0.120950613450355,0.000183146208324362
281,2,114528,0.391515059956546,0.122323596115918,0.0014955633248539
282,2,116024,0.464098340057766,0.121903408490394,0.000165746953683175
286,2,120090,0.209032519473092,0.123389071199285,0.0911297212725276
287,2,120291,0.241563944678579,0.124645055651777,0.0534185491567674
288,2,120726,0.220498996935695,0.12402842359259,0.0762958302093033
289,2,121716,0.241325839427382,0.123776280636465,0.0520040898618738
290,2,123100,0.221407650758949,0.124054140617897,0.0751578620970565
291,2,124677,0.168550549146493,0.124117157175412,0.175332439138805
293,2,127887,0.112650924370379,0.125150594016037,0.368668457572107
294,2,128935,0.105991071202159,0.125048507915906,0.397235287156295
295,2,129053,0.118974238723258,0.125396941440921,0.343381073700062
296,2,130040,0.0980871764530831,0.126215139594899,0.437595046581477
297,2,130976,0.0606937681784696,0.12525248635907,0.628280959848553
298,2,132199,0.0814361669396164,0.12580020588977,0.5178292645085
299,2,133355,0.135718056217174,0.126520300143588,0.284139472446934
300,2,133435,0.134876169985161,0.126797137162337,0.288184381053546
302,2,135183,0.161265022810607,0.126780309574917,0.204209125986999
303,2,135402,0.16375033607312,0.126752044221328,0.197238657078738
304,2,135898,0.199329968255986,0.127283752188614,0.118237945244736
305,2,135912,0.196387548846382,0.127391369379626,0.124064822552087
306,2,135925,0.194127898242825,0.126820257485693,0.126731131667875
307,2,136002,0.16314259783105,0.126848409741935,0.199243239654836
308,2,136173,0.16615864440431,0.127739021016781,0.194186862173701
310,2,138318,0.161130034110214,0.131145147653368,0.220025676723772
311,2,138695,0.128747947922291,0.128990818807242,0.3189062502553
312,2,138818,0.0973833623102713,0.128831602833557,0.450215343632302
313,2,139728,0.106361607595689,0.128580114303545,0.408681930558518
314,2,140174,0.0809759054351469,0.128632492069326,0.529420063868847
315,2,140863,0.0829840618564173,0.128576776324444,0.519084199817911
316,2,141152,0.0878116868288996,0.128930330733754,0.496268295808321
317,2,141292,0.0860205975431025,0.128005524901599,0.502018872948434
318,2,141545,0.141756859800079,0.128489995421173,0.27066922802362
322,2,146723,0.181493184395402,0.128115509603973,0.157470921860976
323,2,147946,0.170421192036715,0.129338410243389,0.188479405029806
326,2,151397,0.151413688817575,0.129730151053203,0.243940268011033
327,2,153035,0.183793644416807,0.128192550867348,0.152534176695139
328,2,153228,0.139814045494446,0.129289408058914,0.280255779266348
329,2,153455,0.175070940664121,0.130147694863525,0.179433447204473
331,2,153815,0.151994733232261,0.129728226214216,0.242131954393969
332,2,154160,0.155578709543003,0.128351477621529,0.226273194096442
333,2,154235,0.157061130141749,0.129633408705415,0.226483939454787
335,2,159870,0.102666188243262,0.126503768502548,0.417587454058959
336,2,161229,0.120600662849887,0.128404913601919,0.348259212825176
339,2,162696,0.204819957020657,0.127547037747235,0.109203534790931
340,2,163284,0.21348603126191,0.125803626077788,0.090582216485918
341,2,164166,0.137428341369231,0.127278564165493,0.280993107786518
342,2,165270,0.114543109215108,0.126269343653821,0.364955198920706
343,2,165675,0.133762058774826,0.128308274041952,0.297890890813845
346,2,168062,0.0371822550293659,0.127335535732261,0.770456484100583
347,2,168518,0.0128446868436689,0.126619885485983,0.919256487262802
348,2,168980,0.0359676005567755,0.126547138486272,0.776406178446814
349,2,169651,0.048086340545231,0.126595862369643,0.704291623000942
352,2,170725,0.0755380892182378,0.126783394533272,0.551687795747481
353,2,171254,0.120436728783678,0.126890589849273,0.343199572367551
354,2,172242,0.0508501497254377,0.125521378631761,0.685640971615495
355,2,173254,0.0200442337399545,0.12458389852278,0.872272514279001
356,2,173340,0.024421455123163,0.124566607360376,0.844682762421908
357,2,173385,0.020645420235164,0.124683272925507,0.868579979450451
358,2,173973,0.0418619873964402,0.124336916955786,0.736556788608203
360,2,177341,0.082252554551755,0.123855814062085,0.507060312035108
361,2,180314,0.0659592554627747,0.123925026967465,0.594886801893637
362,2,180339,0.0528399463875306,0.124256129977575,0.670913394432505
363,2,182758,0.0806744979843649,0.123767759857884,0.514940430814553
364,2,183619,0.0469536577952103,0.124304775304708,0.70585810523721
367,2,187176,-0.0286158927264288,0.124997497930495,0.8190545559285
368,2,191066,-0.00702285942831815,0.125940707766482,0.955561983290194
371,2,191599,-0.0349072771330228,0.124182333177546,0.778800717942084
373,2,191763,-0.0398019638035734,0.124670117504697,0.749719530006164
374,2,191959,-0.0541207362959193,0.124350521514224,0.663663457549384
376,2,195759,0.0930837695298082,0.125354036916074,0.458237721169252
377,2,196912,0.142250620874377,0.123190303406342,0.248985149374971
379,2,198110,0.1249282392333,0.123984213305028,0.314329942874439
381,2,198805,0.119400016109332,0.124535142984442,0.338333024461807
382,2,198891,0.142076094294811,0.123494569428967,0.250731431841761
383,2,199248,0.119089395051858,0.123846339606696,0.336913830438396
384,2,201782,0.0793994468778106,0.123783929449815,0.521655817538419
385,2,203285,0.224680381519721,0.122794935382067,0.0681350194958158
386,2,203783,0.164041075194848,0.122800202107134,0.182463082196941
387,2,204179,0.171962518645025,0.123068214952072,0.163202708703239
388,2,205406,0.128669732537909,0.124487791725069,0.302033969204946
389,2,205834,0.141153822969527,0.123851226374125,0.255182098840983
391,2,207192,0.0773586210684392,0.123894460829366,0.532773980339612
392,2,207561,0.0722280978736146,0.123355039866768,0.558565416806012
393,2,208682,0.0834451242721103,0.123127233477198,0.498396613625945
394,2,210102,0.0805069174711609,0.123451158776172,0.514737983255185
396,2,214801,0.0830219202040755,0.1234405575307,0.501663452729917
397,2,215016,0.0628195693994921,0.123403857635963,0.611030470844927
398,2,218876,-0.0205912223485275,0.124720603603175,0.868960719734687
399,2,227511,-0.0450466574696332,0.1255853225436,0.720038709685735
400,2,230378,0.0210982319342431,0.12402020925733,0.865013766521119
401,2,231943,0.0155101937236721,0.124378140149298,0.900830513824452
402,2,232156,0.0307024113177722,0.124319154824732,0.805079303336828
403,2,232789,0.0343366884696901,0.123876162540606,0.781799842900354
404,2,238524,0.063084012511452,0.124018547236751,0.611304149762793
405,2,241518,-0.00794495405780149,0.125140325091244,0.949413562516017
406,2,250396,-0.0590108791558478,0.12424826167052,0.635121097844776
407,2,250466,-0.0615529906151611,0.124200859782865,0.620490463410611
408,2,252305,-0.0530741931267451,0.124541356213389,0.670253054166258
409,2,254571,0.0198853208560292,0.126318630851879,0.875002346936449
410,2,254742,0.0193394855612978,0.126204798097765,0.87829743370148
411,2,254908,0.000940875505576422,0.127173040562433,0.994101173504695
413,2,255862,-0.0295058728313775,0.126397226538836,0.815556881049871
414,2,255975,0.00537499193731494,0.125950284664239,0.965984334531333
415,2,258311,-0.0912404250987168,0.123775636537878,0.461524653284425
416,2,259284,0.00866253629688152,0.124287098198497,0.944473665028029
417,2,266330,0.0511868850035651,0.124792628225042,0.681926001829038
418,2,267100,0.0636681106446353,0.124767254665533,0.610163711848647
419,2,268086,0.0813276157575741,0.124747286039137,0.514864799130435
420,2,274614,0.0529815769028883,0.124031938291634,0.669522666609076
421,2,274729,0.0416571935630943,0.124722863785763,0.738579358284447
422,2,275746,0.0857634563408262,0.124604531471431,0.491725248533175
423,2,277029,0.073810000008776,0.12404649437764,0.552212108017218
424,2,277741,0.0748894983876749,0.124093410281679,0.546568382071259
425,2,278218,0.0774957989498246,0.12386450388339,0.531948965725195
426,2,278379,0.0670561464136161,0.126950030252828,0.597686191262013
427,2,279910,0.0732682614042592,0.123828252584439,0.554435184293745
429,2,283431,0.0631696470255642,0.12565915680545,0.615484270975273
430,2,283573,0.0624433539412567,0.124151753718763,0.615306121765245
431,2,286762,0.0565598192511529,0.12447774107745,0.649836789302901
432,2,287187,0.0471460620450889,0.123907754418042,0.703808174548447
433,2,288379,0.0573753572311946,0.122956046651136,0.641050276469092
434,2,294941,0.0879561802274497,0.122978467183864,0.474948284014005
439,2,297610,-0.0215322836479229,0.123685133208188,0.861894915184672
441,2,299680,0.101942107441362,0.123190095066642,0.408502191811123
442,2,299708,0.131903322310889,0.123370023817146,0.285724380475831
443,2,299759,0.111113123329793,0.123008873921885,0.366986100999242
444,2,300111,0.0929566250875282,0.123912676401256,0.453646915068272
446,2,301710,0.115835117628094,0.12302960032657,0.347081111887287
447,2,303446,0.108275503938902,0.123825855445497,0.382485404184492
448,2,303854,0.116334939354462,0.123828948128056,0.348126258578017
449,2,304472,0.0578419072417239,0.122897415997068,0.638179990996698
450,2,304691,0.051723271263606,0.124897306253088,0.679033056786265
451,2,308097,0.120765353502462,0.123443603576447,0.328594035655468
453,2,309402,0.0266589956622657,0.122850579254427,0.828331044281589
454,2,310030,0.0118032492707344,0.123547426520525,0.923943163904207
455,2,310113,0.00827078742439223,0.123203606218444,0.94651538112772
456,2,310972,0.00528508532116252,0.123391161792431,0.965859703647922
457,2,312659,-0.0682824421991003,0.122859053999202,0.578714240124665
460,2,318265,-0.270784871686107,0.123673169368909,0.0292132236480275
461,2,318379,-0.258049052952278,0.124121437013688,0.0383385530754181
462,2,321266,-0.136165327547873,0.123831250895869,0.27225407845529
463,2,322957,-0.17238265548126,0.122593115808067,0.160563227402784
464,2,325221,-0.12828699118511,0.123422107087799,0.299322422190617
465,2,332691,-0.0957839467083418,0.12476579574488,0.443172717426121
466,2,333006,-0.151896708105227,0.124362164652398,0.222747384707708
468,2,335046,-0.0427724186761594,0.123354853714056,0.728991090070384
469,2,335049,-0.0506872209280547,0.123871143554069,0.682646095864519
470,2,335995,-0.0936106786976023,0.123099715425668,0.447495690059842
471,2,336060,-0.102506894837217,0.122913578818318,0.404858853972132
472,2,338292,-0.114744468857672,0.122875183098209,0.351030171123377
473,2,339568,-0.15648573905989,0.122930340444163,0.203868986279644
474,2,340466,-0.184554383994674,0.123890171566915,0.137206240262816
478,2,348480,-0.143393775316073,0.122791842686584,0.243683930582516
479,2,350086,-0.185198790203904,0.122639110646573,0.131909428266723
480,2,351083,-0.13024710181384,0.124431716092969,0.295937746911697
481,2,351335,-0.152050490017829,0.1229578024959,0.217055094709992
482,2,351417,-0.142938310456894,0.122969277305159,0.245862162901532
483,2,351450,-0.198005239807134,0.122889665350359,0.10802027871835
484,2,352302,-0.168209417115191,0.123992108017635,0.175770869623492
485,2,352469,-0.176003158272942,0.122700777327768,0.152340722902232
486,2,352562,-0.181519059209229,0.123182500514175,0.141486320709142
487,2,352944,-0.178264181693792,0.122838509315803,0.147610129759782
490,2,355266,-0.209895339582381,0.122696852792087,0.0880183316546364
491,2,358277,-0.179773798248641,0.122851784472589,0.144264498016105
492,2,358926,-0.164746883624009,0.123093236035126,0.181630397764286
493,2,358948,-0.167183802440926,0.123123127261212,0.175375851179393
494,2,359515,-0.16111658673456,0.122960207740042,0.190941289030721
495,2,363190,-0.0851256583337258,0.124382500353312,0.494180434569966
496,2,363588,-0.0767834099016265,0.124889184256473,0.5390747648554
497,2,363888,-0.0676253303618293,0.123831413381522,0.585336640521313
498,2,363954,-0.0559726612424639,0.123355513682392,0.65028703883167
499,2,364199,-0.056516755990638,0.123187120034993,0.646668857945011
501,2,365981,-0.0990947795793264,0.125597565147863,0.430649491397836
502,2,366047,-0.0631741458837123,0.123398453254907,0.609004384048493
503,2,366936,-0.034635801087604,0.124851238868081,0.781622659137556
504,2,369530,-0.126229763941492,0.123056136788029,0.305692950520778
506,2,369931,-0.113322120242377,0.123938165089789,0.361160221263675
507,2,371033,-0.142005180625706,0.123524404594344,0.251081844992789
508,2,372919,-0.0760112051937925,0.123154490674034,0.537499357308154
509,2,373518,-0.0245889949702365,0.123144001576241,0.84184836527026
510,2,376157,-0.0681812948965419,0.123369385936678,0.580846193207094
511,2,376172,-0.0639183661685071,0.124268351415836,0.607323885759324
514,2,381433,-0.0531460920444042,0.124192911923374,0.668961754673622
515,2,381922,-0.0160016785725461,0.125187072673903,0.898362520311829
516,2,382146,-0.00280029970573215,0.12330651176382,0.981894373584023
517,2,384206,9.65467853575319e-06,0.123690442646426,0.999937765076258
518,2,384955,0.00264919932342544,0.123414848080658,0.982886207399346
520,2,387301,0.00823456146668344,0.124042374520536,0.94710883945788
521,2,388313,0.0142288310821836,0.123304276153376,0.908196793336139
524,2,390138,-0.00899367333012036,0.123689516380956,0.94207672971965
525,2,391233,0.0527123511524684,0.124346231860942,0.67188531113488
530,2,395606,-0.053467944448701,0.123623274329169,0.665636991792186
531,2,395726,-0.0848465075135744,0.123528316226356,0.492622691139824
532,2,395853,-0.0847975228924241,0.123880669384053,0.494102509514185
533,2,396484,-0.0633082543697031,0.123368921067343,0.608158934717653
534,2,396705,-0.0532740462987463,0.123322769246705,0.666013350360442
535,2,398759,-0.0102882945947809,0.124362672046132,0.93411458590155
536,2,400386,-0.0356025190733483,0.123655270409782,0.773578838188766
537,2,400847,-0.0614848797567991,0.123512541480671,0.618933057344894
538,2,401130,0.00320958618170553,0.124687997918167,0.979478515032405
539,2,401143,-0.00898240745398526,0.124440024544126,0.942497453236991
540,2,401979,0.0290355203162121,0.124354275270132,0.815516021370098
541,2,403598,0.00401523059839243,0.123705017129946,0.974125069086799
542,2,404844,0.0273606629700212,0.125078601874573,0.826972963836338
543,2,405100,-0.00591270355140727,0.123941668336167,0.961977901304289
548,2,406181,0.0200466657250742,0.12401772807709,0.871679038169325
549,2,406688,0.0324471506653644,0.123294507467564,0.792574747285939
550,2,407621,-9.59757862223354e-05,0.124317906750169,0.999384454112355
551,2,409016,0.0221608124421572,0.125557361231558,0.860002751441106
552,2,410647,-0.000302903676386412,0.123732765102554,0.998048125551013
554,2,419803,-0.0558507630577098,0.124566073501848,0.654166636927123
555,2,419943,-0.0215724799908273,0.125331846212824,0.863439550503736
556,2,422349,-0.0664837994593281,0.123749203139266,0.591435986111661
557,2,425467,-0.0427875838066844,0.123334338642065,0.728855494591022
560,2,429095,-0.00185917363052202,0.12408579608289,0.988054232091147
561,2,431266,0.0189951704503515,0.124149313644521,0.878483628494939
562,2,431446,0.0249208816077431,0.124647815081578,0.84165017612808
563,2,432524,0.0701289863917804,0.123401510188096,0.570193107736249
564,2,434090,-0.0706454594942645,0.124538755030909,0.570900253259911
565,2,441927,-0.115208404053777,0.123109175772622,0.350004058329173
566,2,446471,-0.159241029680077,0.124484657705544,0.201666130692095
567,2,449325,-0.212221314320171,0.123527797226371,0.0866726993313088
569,2,450017,-0.253163766288666,0.122617217352588,0.0396844297467359
570,2,451779,-0.272956003966403,0.122960290894235,0.0270623290493502
571,2,451784,-0.271749710706826,0.123417367352421,0.0283203971529506
572,2,453525,-0.282926819161674,0.123385402868127,0.0224334799284944
573,2,453768,-0.291367594628757,0.1234950946898,0.0188511604245773
574,2,454027,-0.276793633816764,0.123067375027689,0.0251206477906132
575,2,455029,-0.272565066369597,0.123159944069345,0.0275300192186429
576,2,455247,-0.311857652556902,0.122491338508811,0.0113222441297584
579,2,455756,-0.304276288781777,0.131808920398655,0.0215505740657706
580,2,457024,-0.300785361752793,0.123485731546294,0.0153534487577637
581,2,457298,-0.281178838975177,0.123979026620454,0.0239356935374325
582,2,460202,-0.34744960183541,0.123788730409716,0.00528141356023041
586,2,464424,-0.310992949894327,0.123409017655604,0.0121753875433579
587,2,465824,-0.247494520478886,0.125046298361482,0.0485675203811434
588,2,470145,-0.211513137340636,0.123433713601632,0.0874844107176161
589,2,470686,-0.221184564830468,0.123310179134284,0.073712810691206
590,2,471144,-0.211826491678705,0.123571583716809,0.0873696547463712
