SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
108,1,154084,-0.0641019108382653,0.126924798921592,0.613846941139946
110,1,157269,-0.0833905019207091,0.124587191982494,0.503719675940986
111,1,160054,-0.0522922073515789,0.12581987706327,0.677946722566218
112,1,166222,-0.0625527442583653,0.124875458590787,0.616738891883131
113,1,166416,-0.0661275743460353,0.124616533253709,0.595996062631487
114,1,167326,-0.066262348706483,0.125325033589258,0.597329220588588
115,1,168836,-0.065547381578246,0.124731723238786,0.599560788966752
116,1,171200,-0.0845172975490954,0.124886381220507,0.499005567996167
117,1,171431,-0.114299091385378,0.125600306188873,0.363431641867136
118,1,173339,-0.0985313138714905,0.124659391170125,0.429822380858617
119,1,173845,-0.0911719516314465,0.124571747968995,0.464725553606654
120,1,175121,-0.134082549526606,0.124214209854671,0.281125882617018
121,1,175281,-0.118528912659168,0.12436489463511,0.341204869371805
122,1,175315,-0.133959004277157,0.124281251106308,0.281827885426679
123,1,175523,-0.115896529369092,0.125038866670587,0.354620019935873
124,1,175541,-0.126601135330112,0.124497784023448,0.309899981297857
125,1,175653,-0.144617379297954,0.12483745880144,0.247465439516061
128,1,175856,-0.115838031472914,0.126989778648198,0.362294448260535
129,1,175876,-0.10421688727938,0.125067985623468,0.405249219984063
130,1,175989,-0.0958002805375147,0.125444535956325,0.445564287387007
131,1,176001,-0.0978717955236129,0.126094757764466,0.43816447222612
133,1,177692,-0.161847042130437,0.124187196720053,0.193338606865386
134,1,178191,-0.15744349437458,0.12432711655551,0.206217482592674
135,1,178224,-0.161847042130437,0.124187196720053,0.193338606865386
136,1,178960,-0.18694942246939,0.125084706564668,0.135916780221383
140,1,183802,-0.239487894692033,0.123847046242057,0.0539443502176658
141,1,183954,-0.216544557024242,0.124876937803797,0.0837798269024571
142,1,184450,-0.146637532326873,0.12406441144011,0.238022399667234
144,1,184718,-0.192392000482302,0.124595873347215,0.123453257689453
145,1,185296,-0.155172890968008,0.124211326807688,0.212395814042387
146,1,185438,-0.133922852024699,0.124287248692233,0.281980742675546
147,1,185469,-0.138669995681179,0.124452482815711,0.265934095755786
148,1,185503,-0.121978396898878,0.124179098790081,0.326635654661516
149,1,185705,-0.153187675086615,0.125473838267817,0.222948786372995
150,1,185749,-0.127010300775114,0.125556611510086,0.312432753153731
151,1,185806,-0.179304631508736,0.125544153308987,0.154112778906293
152,1,185879,-0.143219310100059,0.126284900244535,0.257523485136281
153,1,185916,-0.0878307962110337,0.1263707780342,0.487497133277716
154,1,185941,-0.075568404238174,0.126944377635347,0.55203271926562
155,1,185954,-0.0826657809367535,0.127302987120247,0.516526407203311
156,1,186055,-0.129236975325853,0.124647120552049,0.300528160385916
157,1,186896,-0.168887902190408,0.12656461844105,0.182932726039189
161,1,190132,0.104653446483334,0.124870954227763,0.402545699598314
162,1,190148,0.127572713959556,0.124848319779179,0.30756508518337
163,1,190165,0.107556043179518,0.125863487300254,0.393382525088349
164,1,190169,0.129463589136222,0.125647686477451,0.303541864554072
165,1,190933,0.0324293310829863,0.124804097721212,0.795137230212497
166,1,192149,0.178413747079919,0.125477679584635,0.15594506641241
168,1,192303,0.175704534990223,0.149724229916051,0.241378106366562
171,1,192795,0.191455290684745,0.124162286754484,0.123975317268512
173,1,194187,0.0851004902038381,0.124600655227125,0.495063744387969
174,1,194867,-0.100804896949134,0.12449954569314,0.418669076118209
190,2,8314,0.155959170672108,0.126452873457109,0.218270200545592
194,2,8498,0.0874621918465144,0.126453782528309,0.48960964446664
195,2,8651,0.0858579380824906,0.126575453501208,0.498016852174413
197,2,9812,0.103846858217256,0.127290548110565,0.415150165090914
198,2,9932,0.0604135922316726,0.126867588030076,0.634230721312885
199,2,10135,0.0640926799699421,0.126376284123527,0.612360987763611
200,2,11616,0.0905836008547322,0.126196066643809,0.473355054416704
201,2,12133,0.0923220358428155,0.126694928323854,0.466671037976575
202,2,12194,0.101618883154397,0.127165498735685,0.424765519866658
203,2,12359,0.0848674214153226,0.12682791747686,0.503834574175057
204,2,13061,0.0873624645706271,0.126813772462559,0.491336463724988
205,2,14298,0.0730858509926413,0.127239869158975,0.566066877511107
206,2,15222,0.0902038181393096,0.128450976470729,0.482990322169822
207,2,17986,0.130444848651896,0.126097138740019,0.301620429220729
208,2,19770,0.104321077972276,0.127039997232554,0.412105262592612
209,2,19836,0.0906158849452005,0.126720172746093,0.475028259448109
210,2,19851,0.0960229824798223,0.127080480093229,0.450388360056798
211,2,21595,0.0753056023969826,0.126594483052345,0.552320228669563
212,2,22385,0.0846850580112861,0.126697615058651,0.504313240552646
213,2,23441,0.0682753565708878,0.127957508953012,0.593969095073282
214,2,24209,0.0786382479628185,0.126886045482822,0.535818994067298
215,2,24341,0.103375857638605,0.127136343091685,0.416702945118255
216,2,26815,0.124141052110037,0.126930995408859,0.328734206922266
217,2,28209,0.164152777803404,0.126845078899266,0.196469910387231
221,2,41245,-0.0137411947036419,0.126655806047426,0.913666736043203
222,2,43214,-0.061415207496577,0.128669880774583,0.633437952055727
223,2,47104,-0.0142998975180716,0.125120924823742,0.909073981186649
224,2,50915,0.0709858884439839,0.126296109175319,0.574432401636849
225,2,55834,0.0495294982954445,0.125741125713268,0.693892295644068
226,2,56422,0.0827947060360392,0.125916518656037,0.511264531132172
227,2,57715,0.0617349595037586,0.125535281667818,0.623184932476016
228,2,59046,0.0863655028654298,0.126129804004382,0.493960432792434
229,2,59191,0.0678492425144715,0.125438914425417,0.588921320268763
230,2,59383,0.110030848394833,0.125390339474297,0.380808369406652
231,2,59477,0.071222649403472,0.127359340900178,0.576362135657609
233,2,60471,0.0328277986288175,0.125683946315931,0.794095800224823
234,2,60478,0.0433433766902528,0.125818377753409,0.730681736714818
235,2,60786,0.0580617185444043,0.12559459765248,0.64415479603116
236,2,61035,0.0847532081132242,0.12554253345797,0.500056990474919
237,2,61071,0.0909398497610542,0.124959965545924,0.467247907473825
238,2,61675,0.0342040490931717,0.12540047783516,0.785198333764005
240,2,62939,0.0681556351404464,0.125144343985592,0.586361394011035
241,2,63527,0.0951079500632314,0.125564861753391,0.449291119436492
242,2,63857,0.087271973621002,0.125610234609089,0.487647761883235
243,2,65527,0.0179386049509041,0.125278051594403,0.886221570937409
247,2,67976,0.0441067101118604,0.127064488630086,0.728707519650186
250,2,72389,0.106685932484041,0.126174743044868,0.398381546352467
251,2,72392,0.0456017526029502,0.127138112361651,0.720049767454268
252,2,73646,0.124967789504824,0.124376502608104,0.315703545855544
253,2,74564,0.13473280014274,0.124102648024743,0.278371993697958
254,2,74739,0.177277415731089,0.124360967584845,0.154894358799679
257,2,80873,0.245131998467349,0.124333275277413,0.0494390300868371
258,2,81501,0.238083701892423,0.124351132698336,0.0563505634778434
259,2,83526,0.228097512557742,0.124209324763985,0.0671398592824944
260,2,83845,0.241268669891984,0.12425804698148,0.0529718835434703
263,2,84447,0.256587184359434,0.125775498387674,0.0420901535247334
264,2,87391,0.28139588239507,0.123463108850207,0.0232521931475561
265,2,87562,0.28291264049867,0.123770344425364,0.0228588402297149
266,2,87849,0.287997423741607,0.123725219634763,0.0204917621152241
267,2,87878,0.271429321374035,0.124370629540256,0.0297369650552384
269,2,89785,0.218895613411887,0.124677659637528,0.0800082409287485
272,2,93721,0.238003103286316,0.124198352846208,0.0561323741634734
273,2,93952,0.217786870654897,0.123944743054035,0.0797627519595776
274,2,95085,0.284685014150475,0.123735041074685,0.0219873564976105
276,2,107124,0.309688407646996,0.123627365764655,0.0126945486200718
277,2,111645,0.313415317370535,0.123681349556204,0.0117068598466983
278,2,111916,0.298877877952719,0.124079833175921,0.0165187446505713
279,2,111931,0.30328525810129,0.124242427029827,0.0151342996712078
280,2,111999,0.314230463908458,0.123711360545027,0.011512365119533
281,2,114528,0.289782169581047,0.124604218320162,0.0206048404771425
282,2,116024,0.337371057840047,0.124566119184144,0.00709076077509689
286,2,120090,0.121832699749881,0.125188810892946,0.331124474484436
287,2,120291,0.159591283333593,0.12650533246589,0.207948069977384
288,2,120726,0.121333908005669,0.125892105307099,0.335809570928043
289,2,121716,0.184316476880793,0.125531723628933,0.142917033928466
290,2,123100,0.129570165593612,0.125899422472101,0.304110945258469
291,2,124677,0.0840378517110741,0.125834997148285,0.504671069109653
293,2,127887,0.135858184795512,0.126571380294036,0.283837407904829
294,2,128935,0.145752252162705,0.126420123399384,0.249723437934842
295,2,129053,0.168736911342923,0.126725625373704,0.183879210394143
296,2,130040,0.139028741428307,0.127604501256304,0.276664106773376
297,2,130976,0.053030046024937,0.126746341805517,0.675912706588828
298,2,132199,0.155368552962078,0.127096620463511,0.22235519360318
299,2,133355,0.194104100384303,0.127810067608117,0.129735184999158
300,2,133435,0.178317434720423,0.128153057482142,0.164967938254393
302,2,135183,0.181319019525291,0.128212499727073,0.15818248646375
303,2,135402,0.177376972939766,0.128208644956921,0.167385133129081
304,2,135898,0.219128643722788,0.12871020687407,0.089542708738216
305,2,135912,0.217365144345895,0.128814522604499,0.092404552422511
306,2,135925,0.216224500695821,0.128231747318767,0.0926406603001641
307,2,136002,0.162396486489812,0.128360119000545,0.206647372037345
308,2,136173,0.161882256300474,0.129274177813849,0.2113115608421
310,2,138318,0.238634251249175,0.132373543501568,0.0722828088705319
311,2,138695,0.218885378508677,0.130182015629449,0.0935736748176525
312,2,138818,0.195630377845745,0.130046401856716,0.133395185494622
313,2,139728,0.193708691568815,0.129819926822406,0.136557230110213
314,2,140174,0.198200944951893,0.12980071642835,0.127665594003823
315,2,140863,0.200045864575186,0.12973984565672,0.123993840162642
316,2,141152,0.169066375412757,0.130232193207981,0.195068938174228
317,2,141292,0.192054740863794,0.129200338642481,0.138042702088179
318,2,141545,0.223698211925136,0.129690033646165,0.0854265261445788
322,2,146723,0.239784879075942,0.129372536649335,0.0646527875063699
323,2,147946,0.204162897011114,0.130740555771084,0.119281083187119
326,2,151397,0.199039749447083,0.131091982456368,0.129828491109953
327,2,153035,0.219262815563083,0.129563090630376,0.0914664780381037
328,2,153228,0.193103464605946,0.130633165677186,0.140242838514061
329,2,153455,0.176521556021685,0.131691161956423,0.180970657359527
331,2,153815,0.195912461475937,0.131105327178422,0.135987034696933
332,2,154160,0.184057430315906,0.129772067401589,0.156981566392152
333,2,154235,0.155906751294879,0.131178665184267,0.235432707747147
335,2,159870,0.240624660183121,0.127479361379501,0.0599054371222399
336,2,161229,0.298672059120139,0.129112672598052,0.0212821219070119
339,2,162696,0.355983627479814,0.128134609801775,0.00575826032159726
340,2,163284,0.319848424941335,0.126672639670956,0.0120072171924365
341,2,164166,0.26184170338784,0.128243157378843,0.0419183364166158
342,2,165270,0.271960424889721,0.127091698324127,0.0330499517955973
343,2,165675,0.226777766233012,0.129465859655086,0.0807038896875185
346,2,168062,0.157264926763041,0.128586748724697,0.222135758138506
347,2,168518,0.145000886599145,0.127888425000188,0.25764460616275
348,2,168980,0.16966740028341,0.127741453410018,0.184967032782172
349,2,169651,0.208950647988288,0.127637483158019,0.102508358891637
352,2,170725,0.18962711010456,0.127951698971552,0.139226816100912
353,2,171254,0.209493982664728,0.128072383131193,0.102783888732965
354,2,172242,0.0761656742702909,0.126972519218049,0.548984714707097
355,2,173254,0.100711686008398,0.125949723182948,0.424469798466104
356,2,173340,0.0996809704961861,0.125936776486058,0.429174477015423
357,2,173385,0.0957081518452044,0.126061686146673,0.44822953984247
358,2,173973,0.13997553813954,0.125608659306916,0.265875166067061
360,2,177341,0.181395071179814,0.125028460056545,0.147715153794539
361,2,180314,0.0871239843827913,0.125357009938414,0.487508208317577
362,2,180339,0.0709233618197672,0.125702999639204,0.572966965656056
363,2,182758,0.129813884091082,0.12511802816997,0.300198439397485
364,2,183619,0.085909051153496,0.12571897978159,0.494839063299111
367,2,187176,0.0314291124036388,0.126475939755415,0.803893044982218
368,2,191066,0.0397990603978183,0.127414945631799,0.754953000192768
371,2,191599,0.0290819465190969,0.125657324882677,0.817108229412398
373,2,191763,0.0258959977008946,0.126157037617862,0.837481091143316
374,2,191959,0.00275376524883419,0.125856644638073,0.982555902547688
376,2,195759,0.119020704879911,0.126779230511415,0.348473874848161
377,2,196912,0.123580816030039,0.124710878200573,0.322394342076588
379,2,198110,0.0877937618237641,0.125545681033547,0.48482673998564
381,2,198805,0.103280535546566,0.12605394133734,0.413147547137168
382,2,198891,0.0815568259951573,0.1251156519548,0.514921153228125
383,2,199248,0.0778064488939471,0.12540848306498,0.53537892255385
384,2,201782,0.0968406903550611,0.12521660685066,0.43981193388648
385,2,203285,0.19463764716748,0.124406189872743,0.118588335411918
386,2,203783,0.185229632746212,0.12417722031142,0.136682576708026
387,2,204179,0.158940304274516,0.124582499269925,0.202870891586574
388,2,205406,0.14472117001924,0.125916952096451,0.251194652249208
389,2,205834,0.148301441397755,0.125299747477355,0.237378419809178
391,2,207192,0.156433805264719,0.125154071514236,0.212153208134193
392,2,207561,0.145568567163459,0.124635719020563,0.243614263918384
393,2,208682,0.0927432637772305,0.124568462013975,0.45705946109706
394,2,210102,0.0697720048582267,0.124933005631878,0.576873890105848
396,2,214801,0.0686412352311404,0.124928829368241,0.583049080822432
397,2,215016,0.0733498651282687,0.124849901943749,0.557240610767169
398,2,218876,-0.0224111794426227,0.12619667492093,0.859147385995686
399,2,227511,-0.0654726356534246,0.127047771478886,0.606638917427131
400,2,230378,-0.02590686165812,0.125486320537707,0.836557130104337
401,2,231943,-0.034151030309446,0.125840566527647,0.786254865696961
402,2,232156,-0.0399708158854826,0.125784114500079,0.750844901035196
403,2,232789,-0.023559971941017,0.125350367668935,0.851021525471988
404,2,238524,-0.0282481083784644,0.125524047696162,0.822077278221681
405,2,241518,-0.0847667648869613,0.126542451353107,0.503379749407707
406,2,250396,-0.196037401337765,0.125326074805255,0.118662194729249
407,2,250466,-0.186936029673333,0.125320910482481,0.13668172895288
408,2,252305,-0.159398351790904,0.12576264529119,0.205828502863972
409,2,254571,-0.0576868611756833,0.127781993909285,0.651944281703887
410,2,254742,-0.0831852925158634,0.127626681978085,0.514963325422236
411,2,254908,-0.0813826873473764,0.128606001836854,0.527269849284393
413,2,255862,-0.143407098303618,0.127675836862447,0.262110560262408
414,2,255975,-0.10294387640328,0.12732417284404,0.419337044111471
415,2,258311,-0.22585163365705,0.124759859795225,0.0711008778224065
416,2,259284,-0.153356745018145,0.125494500694179,0.222515578088683
417,2,266330,-0.0883794104228685,0.126212776714759,0.484237808013658
418,2,267100,-0.110110363678511,0.126155144514525,0.383356107625302
419,2,268086,-0.0660600208154997,0.126251454887127,0.601134383249291
420,2,274614,-0.104234000331697,0.125410401422014,0.406454571431709
421,2,274729,-0.113502043797546,0.126075014050408,0.368588266293105
422,2,275746,-0.0722388933719,0.126105966149789,0.567115836303977
423,2,277029,-0.0781589600895292,0.125509354675706,0.533861321179879
424,2,277741,-0.094500959276859,0.125526847707701,0.452051040909164
425,2,278218,-0.0841050835251944,0.125320748737322,0.502583885674319
426,2,278379,-0.0839427110320548,0.128426327211796,0.513778701579097
427,2,279910,-0.0979977750911242,0.1252480800403,0.434486822967344
429,2,283431,-0.0775950941399055,0.127125542881553,0.542001802853277
430,2,283573,-0.0722176657347411,0.125608059999372,0.565695072011406
431,2,286762,-0.0799219626120162,0.125916696444117,0.526021595885113
432,2,287187,-0.0684533419763514,0.125347733862673,0.58533698665993
433,2,288379,-0.0136332820286212,0.124448238727538,0.912828659227977
434,2,294941,0.0275087283349968,0.124516193586211,0.825278632946951
439,2,297610,0.0590604228423582,0.12511559786716,0.637185018539282
441,2,299680,0.145152358519594,0.12453023838853,0.244563467781476
442,2,299708,0.172381984863375,0.124695738374646,0.167716525374215
443,2,299759,0.15054840145278,0.124351308267265,0.226831860610232
444,2,300111,0.120217354358334,0.125316604841103,0.338059660945041
446,2,301710,0.163374543478705,0.12433893479508,0.189717882759217
447,2,303446,0.127674816324475,0.125243498650238,0.308705209803642
448,2,303854,0.160777489880507,0.125159573055332,0.19978141282679
449,2,304472,0.100558425681102,0.124276477012775,0.418973380844122
450,2,304691,0.0707994025304908,0.126350750624175,0.575602863083125
451,2,308097,0.208916394547457,0.124579271460175,0.0944325038012336
453,2,309402,0.100501150619451,0.124198424944094,0.418946184841303
454,2,310030,0.10752165422879,0.124880929325668,0.389826116058392
455,2,310113,0.0950843715420985,0.124560508227603,0.445759250522405
456,2,310972,0.0947235374083068,0.124750746942539,0.448178438841959
457,2,312659,-0.0203340179291802,0.124363516376143,0.870214651209941
460,2,318265,-0.121705245106163,0.125817825422287,0.334049734459136
461,2,318379,-0.115444992662271,0.126208245231374,0.360963919443637
462,2,321266,-0.0992209616305735,0.125400813349214,0.429340734575584
463,2,322957,-0.178728794654043,0.124027399212111,0.150459015957064
464,2,325221,-0.136324031202391,0.12486389202127,0.275673942604118
465,2,332691,-0.155529499870575,0.126077045533624,0.218170205307098
466,2,333006,-0.159755293744697,0.125813373616873,0.204999452940505
468,2,335046,-0.0533107996484689,0.124804521374399,0.669527298247109
469,2,335049,-0.0798245571257954,0.125295631208214,0.524479364570675
470,2,335995,-0.114285862632741,0.124510844795057,0.35930903473214
471,2,336060,-0.136073185015547,0.124280631962545,0.274312852287568
472,2,338292,-0.173759294915558,0.124139626260479,0.162478802333478
473,2,339568,-0.238154734499406,0.124025083353791,0.0556363395335283
474,2,340466,-0.216310675942113,0.125222432256872,0.084968457994708
478,2,348480,-0.152683454355504,0.124220065933717,0.219839214306112
479,2,350086,-0.215431688196744,0.123962305156483,0.0831039145106871
480,2,351083,-0.247094941951573,0.125412685355649,0.049590386342756
481,2,351335,-0.21291165389774,0.124166910418974,0.0872739841563236
482,2,351417,-0.188593105176601,0.124258500001889,0.12997294697405
483,2,351450,-0.20313108586178,0.124332037760261,0.103196753834042
484,2,352302,-0.240044730387322,0.125136411172021,0.0558838859745312
485,2,352469,-0.245484244901046,0.123827579397017,0.0482018087009479
486,2,352562,-0.244570802507673,0.124344386936354,0.0499796679642548
487,2,352944,-0.232250862164325,0.124048887018129,0.06199821933811
490,2,355266,-0.265091664730804,0.123862249643593,0.0330224359471427
491,2,358277,-0.230255339560021,0.124079199907584,0.0643278127650724
492,2,358926,-0.213239452820555,0.124349543867634,0.0872523737408452
493,2,358948,-0.235263535011401,0.124276737675729,0.059167370188802
494,2,359515,-0.206170910374399,0.124234715479011,0.0978976617349469
495,2,363190,-0.10257432856775,0.125820411588682,0.415482387171883
496,2,363588,-0.0929497344982876,0.126338831273235,0.462390978992749
497,2,363888,-0.0903432415594712,0.12525837738262,0.471230001839361
498,2,363954,-0.0555159023861467,0.124817610638863,0.656754081076114
499,2,364199,-0.0657578840879073,0.124633821875542,0.598102439094069
501,2,365981,-0.125025145825147,0.127022605310406,0.325654564880695
502,2,366047,-0.104617391306766,0.124781802641655,0.402371957009281
503,2,366936,-0.0981082038942155,0.126235438281428,0.437570533273495
504,2,369530,-0.11655138615807,0.124544308042571,0.350004255485891
506,2,369931,-0.100862934647443,0.125439328284554,0.421893403588768
507,2,371033,-0.172201003962498,0.124884958333714,0.16880574914187
508,2,372919,-0.16402423957834,0.124373983352275,0.188091356162811
509,2,373518,-0.103665250263761,0.12448699073533,0.405554629611892
510,2,376157,-0.153306715537946,0.124617360842377,0.219434088561892
511,2,376172,-0.154865049013082,0.125516588564718,0.218090317980164
514,2,381433,-0.152617723038953,0.125433343860632,0.224522228864442
515,2,381922,-0.0906325708505138,0.126580480034526,0.474460102682842
516,2,382146,-0.0715101629466399,0.124708627272058,0.566726871762956
517,2,384206,-0.0471556828062895,0.125129912140002,0.706508689954551
518,2,384955,-0.0763526714579269,0.124810162068715,0.541096674140011
520,2,387301,-0.0363555686889915,0.125497046451751,0.772221479535152
521,2,388313,-0.0498969058337967,0.124738426918312,0.689389398967698
524,2,390138,-0.052736870412304,0.12512360104243,0.673662456749305
525,2,391233,-0.0202775862765381,0.125846029077177,0.872083090875376
530,2,395606,-0.11061079849441,0.124981674971278,0.376750361795249
531,2,395726,-0.089853284496795,0.124983065584012,0.472663569786087
532,2,395853,-0.0912222310481402,0.125336716241911,0.46720790139788
533,2,396484,-0.0759539755957975,0.124810851205104,0.543212372751812
534,2,396705,-0.117733438647193,0.124658634956326,0.345587388126942
535,2,398759,-0.0345177724583947,0.125823077805911,0.783987059359916
536,2,400386,-0.0378006629331984,0.125118007231866,0.762738445809276
537,2,400847,-0.0464724629348429,0.124994460723696,0.710267684128003
538,2,401130,-0.0239758085085284,0.126158112798351,0.849382546737637
539,2,401143,-0.0105722617783791,0.125913210418583,0.933132113527001
540,2,401979,0.0355297561314758,0.125822279806272,0.777817271738172
541,2,403598,0.0162925668571716,0.12516701070037,0.896508744714281
542,2,404844,0.018278174954218,0.126564516010263,0.885252939224584
543,2,405100,0.0186487934391744,0.125405757454955,0.881869251410568
548,2,406181,0.0350879106050862,0.125476988628104,0.779920393822506
549,2,406688,0.0720104208348467,0.124707811801368,0.564015008165718
550,2,407621,0.0407946758555554,0.125771234001823,0.745860511780779
551,2,409016,0.0399905826027783,0.127031880773467,0.753093849419638
552,2,410647,0.0215755154680628,0.125192638783692,0.863270156499663
554,2,419803,-0.0167007053599155,0.126073830796303,0.894689876144027
555,2,419943,0.0232932694587711,0.126815181908446,0.85437084600031
556,2,422349,-0.0271958617355804,0.125257354515247,0.828240355375156
557,2,425467,0.0294843746333582,0.124806167044553,0.813382426627072
560,2,429095,0.0107450616426888,0.125553853003131,0.931847784923914
561,2,431266,0.0830683800509444,0.12554572354195,0.508621847612493
562,2,431446,0.113116587354511,0.125987158333517,0.369881640290869
563,2,432524,0.0873264356997608,0.124833335182968,0.484672705848847
564,2,434090,0.030259125222367,0.126060571824206,0.810441370109757
565,2,441927,-0.0204755272272097,0.124716594161779,0.869686205618034
566,2,446471,-0.0655495779693245,0.126202092750458,0.603806172992047
567,2,449325,-0.0919348731214297,0.12541654410932,0.464022814133218
569,2,450017,-0.122891119281567,0.124644532594002,0.32484143016021
570,2,451779,-0.244720876272825,0.124602754970937,0.0503134594127933
571,2,451784,-0.240435668413415,0.125080479989256,0.0553791502785485
572,2,453525,-0.280208178256665,0.124885427085842,0.0254697497842405
573,2,453768,-0.272381802016565,0.125101585520624,0.0301211827101835
574,2,454027,-0.259277255673157,0.124652139264279,0.0382459908866223
575,2,455029,-0.266690301068339,0.124674411744236,0.0331136571930888
576,2,455247,-0.265740608096832,0.124272229057499,0.0331723848384834
579,2,455756,-0.289515935412336,0.133486146655297,0.0307586507205683
580,2,457024,-0.275682345920183,0.125136282661878,0.0282363015228535
581,2,457298,-0.28375759802675,0.125451898650939,0.0243122768626643
582,2,460202,-0.280750964623939,0.125759858764387,0.0262128311284655
586,2,464424,-0.255681045574147,0.125251416524235,0.0419599819133099
587,2,465824,-0.210183881194307,0.126734320524487,0.0981127789798919
588,2,470145,-0.225385552536405,0.124838650013797,0.0718616467449377
589,2,470686,-0.208109957747836,0.124847240248814,0.0964178940499071
590,2,471144,-0.200389321704441,0.125100314475683,0.110087856352322
591,2,471830,-0.207490301978615,0.124708881132196,0.0970403737169805
