SNP,Chr,Pos,Effect,SE,FMP45_MEP1_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
131,1,176001,-0.191181293212123,0.144498069761778,0.186667940904372
133,1,177692,-0.233937913283715,0.142341911067969,0.101171335544942
134,1,178191,-0.225845412164244,0.142521309004274,0.113942853749889
135,1,178224,-0.233937913283715,0.142341911067969,0.101171335544942
136,1,178960,-0.233402377792528,0.143489908677581,0.10471187154913
140,1,183802,-0.322928959223803,0.141866049124892,0.0234266738842177
141,1,183954,-0.291458764760126,0.143105480866626,0.0424288368788977
142,1,184450,-0.218380549040154,0.142209299087647,0.125525486696252
144,1,184718,-0.290754888390314,0.142657280377763,0.0422813538389157
145,1,185296,-0.221257720415708,0.142399335783677,0.121132159796155
146,1,185438,-0.225629515659683,0.142386671473683,0.113946916423108
147,1,185469,-0.221589670367289,0.142611570199176,0.121128506262968
148,1,185503,-0.237613611549641,0.142166899597977,0.0955346551447121
149,1,185705,-0.251630708509607,0.143700735602231,0.0808016250097184
150,1,185749,-0.24772253009979,0.14371997048283,0.0856471315904621
151,1,185806,-0.275105097471107,0.143772516170196,0.0564958832472899
152,1,185879,-0.252917487374618,0.144589244688132,0.0811231589351005
153,1,185916,-0.167523949126524,0.144874361975912,0.248324282048404
154,1,185941,-0.19212684670269,0.14542168102817,0.187300222172224
155,1,185954,-0.20647573855587,0.145792916033092,0.157591087796245
156,1,186055,-0.20758888318483,0.142861913436882,0.147091665088129
157,1,186896,-0.246735905980864,0.145044402843472,0.0898036991615296
161,1,190132,0.163789245797146,0.143205194358922,0.253507249919895
162,1,190148,0.188122720052227,0.143163846578198,0.189686711600181
163,1,190165,0.141726615920954,0.144419485243151,0.327090383969776
164,1,190169,0.17396880284979,0.144138909882705,0.228258635554477
165,1,190933,0.0449209282498272,0.143244774631987,0.754013438245523
166,1,192149,0.212985437661644,0.143990471174781,0.139988447800645
168,1,192303,0.0591905559328652,0.172160609285769,0.731193801097779
171,1,192795,0.137713382164843,0.142805529169588,0.335534602057265
173,1,194187,0.0551730083672799,0.143081847005906,0.700021845462084
174,1,194867,-0.123721093186792,0.142882434628891,0.387136218667516
190,2,8314,0.154799157424642,0.145222355052826,0.28717666620867
194,2,8498,0.0846788951792757,0.145172918970813,0.560066001684898
195,2,8651,0.0823032372151299,0.145312842568881,0.571490954154285
197,2,9812,0.10585045158601,0.14613410676947,0.469338190903599
198,2,9932,0.0871157570365871,0.145592466232476,0.549987829699764
199,2,10135,0.0973085409234115,0.14501597325693,0.502646950211646
200,2,11616,0.123273636231707,0.144805842502924,0.39517822236148
201,2,12133,0.13788949668824,0.145345495723537,0.343421449489868
202,2,12194,0.150132976916445,0.14587472524032,0.304094524828975
203,2,12359,0.11368914836601,0.14554054378627,0.435237215947324
204,2,13061,0.117145383248758,0.145522049303701,0.421361011629489
205,2,14298,0.113184134306914,0.145990819527058,0.438691761696036
206,2,15222,0.110676299872619,0.147422246808506,0.453307154049904
207,2,17986,0.130225030319145,0.144788604670527,0.369044819189908
208,2,19770,0.154556969553459,0.145724612385018,0.289592335340047
209,2,19836,0.122847047701647,0.145408690478948,0.398772520670713
210,2,19851,0.122325477837833,0.145836527686267,0.402157657073704
211,2,21595,0.102187147780416,0.145277080693905,0.482273393188204
212,2,22385,0.102851737270181,0.145413411237115,0.47984318843172
213,2,23441,0.0511753656499792,0.146904502138272,0.727778964022775
214,2,24209,0.0940806165837809,0.145633854753807,0.518693988520721
215,2,24341,0.104508635183767,0.145958635796747,0.474455202305616
216,2,26815,0.146745707894934,0.145680328215475,0.314474292731005
217,2,28209,0.110037838786908,0.145821076748539,0.450986981356327
221,2,41245,0.00943448268321057,0.145377987893179,0.948293360940209
222,2,43214,-0.0672792254084911,0.147692446764156,0.649003755082619
223,2,47104,0.0595516290613471,0.143582360165452,0.678572558783293
224,2,50915,0.02812137566307,0.145020696709826,0.846355663962479
225,2,55834,-0.0245257004224343,0.1443523679048,0.865184838700238
226,2,56422,0.0462239593922193,0.144595425069561,0.74940163883512
227,2,57715,0.0109162194591331,0.144138464474503,0.939673423752129
228,2,59046,0.0338520853837898,0.144857590795399,0.815359427064454
229,2,59191,-0.0134070665887901,0.144037559917261,0.925892532322127
230,2,59383,0.0277783164416872,0.144073222862719,0.847221051385233
231,2,59477,-0.000715614983102575,0.146248688833632,0.996098620534715
233,2,60471,-0.0208062630952478,0.144270613293542,0.88541148046381
234,2,60478,-0.00533844984550602,0.144439219102101,0.970537921958521
235,2,60786,-0.0147206033803103,0.144199872569323,0.918747393524601
236,2,61035,-0.0133240629325454,0.144189857263111,0.926427588782967
237,2,61071,0.00203135143344157,0.143537449998101,0.988716657046568
238,2,61675,-0.0657917093953504,0.143908125798808,0.64782393261093
240,2,62939,-0.0512060592267858,0.143676051707137,0.721754397861781
241,2,63527,-0.0125008012865442,0.144239775328706,0.930985496938089
242,2,63857,-0.0182421081698416,0.144271596315285,0.899453392936456
243,2,65527,-0.0848850988423409,0.143728219142153,0.555170050645283
247,2,67976,-0.0441547344478681,0.145851476802934,0.762268112097651
250,2,72389,0.114728881323668,0.144842185022899,0.428836804110196
251,2,72392,0.0149699081460899,0.1459544408312,0.918365966586537
252,2,73646,0.129167657944043,0.1427988254731,0.366324526355497
253,2,74564,0.135705684012328,0.142500575489288,0.341587976908938
254,2,74739,0.190754701703178,0.142792173144198,0.182445680363543
257,2,80873,0.311827879100338,0.142531145182923,0.0293403231089614
258,2,81501,0.316413398661716,0.142478439831234,0.0270000355275556
259,2,83526,0.279346599595027,0.142474037193146,0.0507018915853469
260,2,83845,0.303006165857806,0.142474002036962,0.034134261800778
263,2,84447,0.350918536799522,0.144008370199832,0.0153116839116265
264,2,87391,0.291069904681967,0.141907597389349,0.0409926711294678
265,2,87562,0.292846856473505,0.142260655855557,0.0402734066703998
266,2,87849,0.283501341633358,0.142300644661649,0.0471112573264697
267,2,87878,0.288259558375193,0.142892024727261,0.0444181313382742
269,2,89785,0.23548597791294,0.143181825299747,0.100929324113088
272,2,93721,0.166462421566833,0.143021170304443,0.245250373574297
273,2,93952,0.157220468770058,0.142640211886594,0.271118249392446
274,2,95085,0.256730764467186,0.142430914514878,0.07232068004473
276,2,107124,0.255504938720857,0.142508663457318,0.0738436399420457
277,2,111645,0.277019566894077,0.142486907920816,0.0526684267382888
278,2,111916,0.274151226463823,0.142842038694644,0.0557571866301604
279,2,111931,0.287782617694362,0.14298687676081,0.0449103906652356
280,2,111999,0.278895626545933,0.142517561778126,0.0511446385094693
281,2,114528,0.210792799551431,0.143675712862156,0.14322753413079
282,2,116024,0.294485829638358,0.143602909784674,0.0410345382898789
286,2,120090,0.107126723834621,0.143772221655633,0.456698488718515
287,2,120291,0.129454507946883,0.145367470064846,0.373786371518936
288,2,120726,0.119616435792442,0.144549710480846,0.408506704266369
289,2,121716,0.188130435239571,0.1441782290913,0.192795152280694
290,2,123100,0.0821585323285867,0.144658804240488,0.570432026421029
291,2,124677,0.0832422936846456,0.144457591302773,0.564819947323049
293,2,127887,0.14126757734294,0.145322033628922,0.331666330080384
294,2,128935,0.1516677049038,0.145154562265728,0.296797848670758
295,2,129053,0.183296266143027,0.145494673738355,0.208568633657028
296,2,130040,0.199376692516731,0.146327130075707,0.17389591087588
297,2,130976,0.107917739515371,0.145403010133209,0.458461283967792
298,2,132199,0.188935533919279,0.145844588650567,0.196008799885845
299,2,133355,0.158977665510383,0.146936345215289,0.280013633297617
300,2,133435,0.135919388063836,0.147320308925111,0.356839943397123
302,2,135183,0.110428688097803,0.147462429608589,0.45444039148667
303,2,135402,0.121106208108858,0.147416366670645,0.411901871896996
304,2,135898,0.187644171833371,0.148003183653011,0.20569115421625
305,2,135912,0.187721274539741,0.148112726082873,0.205840007575564
306,2,135925,0.182933499410648,0.147455773270566,0.215577787626324
307,2,136002,0.138845649529022,0.147481273899426,0.347120182469713
308,2,136173,0.15595398614511,0.148479186773013,0.294279241469514
310,2,138318,0.169451909711485,0.152370402682824,0.266849749219581
311,2,138695,0.156054192235286,0.149790879017868,0.29821103435348
312,2,138818,0.129540419305204,0.149587057708429,0.387085581310821
313,2,139728,0.0840957922061216,0.149410380423271,0.573893595019488
314,2,140174,0.0962770186167923,0.14938954957751,0.519689545434457
315,2,140863,0.111894549311862,0.149298211215491,0.454073057576204
316,2,141152,0.0793342446775001,0.14977832934312,0.596668359291058
317,2,141292,0.111459861792299,0.148642145410379,0.453842281939432
318,2,141545,0.135198140475924,0.149311836873212,0.365831375736174
322,2,146723,0.203250833707173,0.148822849923205,0.172895372500423
323,2,147946,0.0988831152536067,0.150490373174257,0.51156233702316
326,2,151397,0.050409200578019,0.150934985594335,0.738593298027615
327,2,153035,0.0995432302764394,0.149221459551631,0.505154366425351
328,2,153228,0.0730804427434457,0.150354730254447,0.627230817606192
329,2,153455,0.0339098152802073,0.151529495229616,0.82305515075493
331,2,153815,0.0600998650617517,0.150924935473491,0.690715899000815
332,2,154160,0.0219440686251051,0.149372543129812,0.88328825388997
333,2,154235,-0.00264767110647468,0.150868687184178,0.986008152683464
335,2,159870,0.0230998619521849,0.147053142428335,0.875267564149976
336,2,161229,0.0700070401514488,0.149268987364427,0.639359703128937
339,2,162696,0.116939039166391,0.148542675340408,0.431668427042702
340,2,163284,0.191197110993384,0.146349512219053,0.1922529359594
341,2,164166,0.0829271728895529,0.147999228113001,0.575615481705696
342,2,165270,0.123713131494636,0.146672122393604,0.399538361218499
343,2,165675,0.111790077735604,0.149127600252845,0.453978657158293
346,2,168062,0.0663297363838227,0.147863013688913,0.654003331153357
347,2,168518,0.022434369863477,0.147053434306498,0.87883298008483
348,2,168980,0.0624450746661191,0.146950885697979,0.671140479864727
349,2,169651,0.0714713925008983,0.147009073240546,0.627148346514043
352,2,170725,0.162995832102772,0.14706439530527,0.268474035997211
353,2,171254,0.226683716253985,0.147064378223179,0.124117568901727
354,2,172242,0.0964784851875969,0.145723771925369,0.508362083902745
355,2,173254,0.102527551617955,0.144593914394185,0.478747594366
356,2,173340,0.0930538965697347,0.144594542642929,0.520284790882611
357,2,173385,0.0890688858022596,0.144734966163597,0.538691744314202
358,2,173973,0.147121058423604,0.144215457278831,0.308357081016911
360,2,177341,0.25971106693643,0.143270488738348,0.0707224291598683
361,2,180314,0.152154715785969,0.143756147878741,0.290586672277373
362,2,180339,0.12949110551093,0.144183204869687,0.369743762084248
363,2,182758,0.174874009713808,0.143528688397658,0.223889227751578
364,2,183619,0.0996878578363701,0.144299031776323,0.490118743833546
367,2,187176,0.0542068110161971,0.145154006370584,0.709042603805213
368,2,191066,0.114723036813185,0.146140479099372,0.432969021355343
371,2,191599,0.0756464273634795,0.144185105905028,0.600157222171481
373,2,191763,0.100079862039476,0.14471458252462,0.489663727222042
374,2,191959,0.0453952713087521,0.144439039232057,0.753488949382491
376,2,195759,0.239544791716401,0.145140733570729,0.0997441858587375
377,2,196912,0.210892958042498,0.142902827176005,0.140894707176141
379,2,198110,0.185334747589942,0.143864211181332,0.198498660085389
381,2,198805,0.165543288844688,0.144554841384931,0.252904762085747
382,2,198891,0.174569947585409,0.143394327839605,0.224260773743689
383,2,199248,0.1602700081613,0.143770363846804,0.265709995491179
384,2,201782,0.246953639917751,0.143244441484004,0.085583064104563
385,2,203285,0.339084346141441,0.142147409207104,0.0175855179602529
386,2,203783,0.278985287018592,0.142206850576781,0.0505680418389192
387,2,204179,0.269362409185699,0.142607118513054,0.0597324546159096
388,2,205406,0.27620758692707,0.144050326375313,0.0559890756048862
389,2,205834,0.243384319404722,0.143521602744605,0.0908049558368409
391,2,207192,0.22702814767108,0.143462289015468,0.114432445529157
392,2,207561,0.251624223422603,0.142706856534654,0.0787277820955729
393,2,208682,0.183615084603263,0.142758658651056,0.199218929670969
394,2,210102,0.177175641316693,0.143152058463834,0.216659395919528
396,2,214801,0.142381750152164,0.143255193718104,0.320950946992275
397,2,215016,0.16408246101837,0.143107417491501,0.252336576295394
398,2,218876,0.0513144251534562,0.144830157936936,0.723319926133705
399,2,227511,-0.00835117028877475,0.145880499686444,0.954381105590013
400,2,230378,0.0255467899088614,0.144036365131051,0.85932462305919
401,2,231943,0.00492368414421573,0.144455523045198,0.972829088988448
402,2,232156,-0.0268895592522984,0.144389453605444,0.852371852770254
403,2,232789,0.0061549036032047,0.143884866128208,0.965903812580442
404,2,238524,0.0106359696234356,0.144086613846535,0.941198207281229
405,2,241518,-0.0395374026916481,0.145323373833466,0.785731103479367
406,2,250396,-0.237510206337576,0.143793230092189,0.099475119758604
407,2,250466,-0.240179147891385,0.143729492951038,0.0955980899747069
408,2,252305,-0.266430640976426,0.143982707721118,0.0650862454306001
409,2,254571,-0.206341958137279,0.146299772745498,0.159300635914192
410,2,254742,-0.232428893589405,0.146055958651358,0.11242169015111
411,2,254908,-0.22938110441036,0.147193133718552,0.120042035721044
413,2,255862,-0.273156814366391,0.146087207788048,0.0623363607385129
414,2,255975,-0.240084560169969,0.145719634832276,0.100328958858032
415,2,258311,-0.36675689091898,0.142532932279868,0.0104858209231296
416,2,259284,-0.252574171194287,0.143720489493734,0.0797167192088708
417,2,266330,-0.183519864430934,0.144639055372054,0.205343904667619
418,2,267100,-0.189078842610126,0.144608178144835,0.191885335502183
419,2,268086,-0.132366574652664,0.144797208177895,0.361261256210392
420,2,274614,-0.127249178301636,0.143928461620683,0.377236395973688
421,2,274729,-0.167898936019833,0.144599954014301,0.246374755131742
422,2,275746,-0.0953469780418101,0.14472363525233,0.510440182428496
423,2,277029,-0.0943711365297154,0.144052092330264,0.512818375515826
424,2,277741,-0.120968912686958,0.144052407631438,0.401613427116694
425,2,278218,-0.122975278082139,0.143786883413998,0.392986917807442
426,2,278379,-0.11227622515613,0.147376718031362,0.44666926664364
427,2,279910,-0.121362353291777,0.143740172924483,0.399063801716356
429,2,283431,-0.115374847380575,0.14586337506544,0.429487429899468
430,2,283573,-0.13658259587595,0.144058005692672,0.343722903344248
431,2,286762,-0.138295075664368,0.144423073753893,0.338935428296154
432,2,287187,-0.175095723467737,0.143633762265778,0.223641870672832
433,2,288379,-0.147237219759553,0.142629872249741,0.302637006852174
434,2,294941,-0.0182182073140094,0.142927160043168,0.898644969618354
439,2,297610,-0.0174283849666205,0.143650893216615,0.903502979656675
441,2,299680,0.120549027984328,0.143067690684142,0.400021970309028
442,2,299708,0.16247835127697,0.143252773310049,0.257477204834498
443,2,299759,0.147612743895442,0.142811379700463,0.302021294542766
444,2,300111,0.0824271522195177,0.14395982637646,0.567300017052257
446,2,301710,0.14518053006006,0.142856854424228,0.310198875679435
447,2,303446,0.0795995152234107,0.143904469685895,0.580516744641278
448,2,303854,0.131089790094975,0.143825291308898,0.362679475318303
449,2,304472,0.0937195730313488,0.142690482652881,0.511735390212312
450,2,304691,0.0324499739155418,0.145080490019423,0.823144438949267
451,2,308097,0.234583803088649,0.143017459030596,0.101844787879878
453,2,309402,0.114001411529082,0.142558918717992,0.424434431875113
454,2,310030,0.130385255832815,0.143321730899239,0.363581318019833
455,2,310113,0.112615974605918,0.142963793728803,0.431386921877636
456,2,310972,0.096074760531129,0.143215415162353,0.502760562516345
457,2,312659,-0.0509413667959761,0.142724979044192,0.721365132179282
460,2,318265,-0.0954045414072719,0.144516681174623,0.509579863264761
461,2,318379,-0.0831456704076924,0.144966767774266,0.566637661773273
462,2,321266,-0.0869408595706065,0.143989184266947,0.546363551885019
463,2,322957,-0.138916442909882,0.142586072068311,0.330592737128067
464,2,325221,0.0261952445895917,0.143554661404916,0.855314131493499
465,2,332691,-0.059458321769009,0.144989185140944,0.681990178974015
466,2,333006,-0.0794134045939004,0.144677174513617,0.583420603117439
468,2,335046,0.0609781155730054,0.143251770295654,0.67060704441377
469,2,335049,0.0403498685271691,0.143881842584444,0.779306124785132
470,2,335995,-0.00565002025604606,0.143084558215117,0.968524216018929
471,2,336060,-0.0325489220841186,0.142881700044867,0.819931053871246
472,2,338292,0.0177843515957683,0.142880071874634,0.901013617679697
473,2,339568,-0.0544345035744811,0.143069091560233,0.703820186219486
474,2,340466,-0.0373544688327755,0.144323711037457,0.795921741886114
478,2,348480,0.0276221929542597,0.142877892128596,0.846813858630718
479,2,350086,0.0304908393074815,0.142882986202307,0.831140302062548
480,2,351083,0.0289167142109205,0.144730720516176,0.841754659990637
481,2,351335,0.0101314620815865,0.143110962407202,0.943601437518883
482,2,351417,0.0535170636288474,0.143061036435878,0.708565277803687
483,2,351450,0.0684994776630883,0.143201326650724,0.632701585888896
484,2,352302,0.0170435090361295,0.144376294458211,0.906095800507006
485,2,352469,-0.0161179763559669,0.142916622170826,0.910269970933767
486,2,352562,0.0157243656188764,0.143500869444474,0.91280727834339
487,2,352944,0.0210293190033357,0.143085012819423,0.883238968736407
490,2,355266,0.0142031119957425,0.143087393601275,0.92098675354809
491,2,358277,0.0694917551693617,0.14306417498124,0.627454053499291
492,2,358926,0.0537752013131211,0.143293977079743,0.707678467803103
493,2,358948,0.00545343560236383,0.143367672654327,0.969678797183751
494,2,359515,0.0176620451948397,0.143149576791386,0.901875027841526
495,2,363190,0.110067169480631,0.144434691847942,0.446536075858755
496,2,363588,0.143608179676273,0.144922315601399,0.322397466977846
497,2,363888,0.134539776229993,0.143700043290127,0.349782364604048
498,2,363954,0.230012014880171,0.142782805174508,0.108090404513953
499,2,364199,0.187357302449214,0.142764131004477,0.190252859040215
501,2,365981,0.154834976478966,0.145764603087009,0.2888591742099
502,2,366047,0.158014698991827,0.143121071494863,0.270317772084895
503,2,366936,0.187980345829474,0.144672286278648,0.194670829830026
504,2,369530,0.152720058533601,0.142899058843333,0.285923052338833
506,2,369931,0.135590845824116,0.143931130826482,0.346809427439141
507,2,371033,0.0340010083220824,0.143717961979773,0.81311871011003
508,2,372919,0.0685085805446633,0.143062128324928,0.6323255178224
509,2,373518,0.0894480626888787,0.142948071920991,0.531891052280746
510,2,376157,0.0737172901399339,0.143289278910999,0.607249003350332
511,2,376172,0.0779479377313139,0.144319524552062,0.589464043111606
514,2,381433,0.0327493134548372,0.14426433347819,0.82054809031031
515,2,381922,0.0846099400615667,0.145325679087761,0.560797467805629
516,2,382146,0.073304828852881,0.143154937503581,0.608924769937937
517,2,384206,0.172639469056703,0.14335971508897,0.229303751818916
518,2,384955,0.101338474992357,0.143232387292525,0.479715876022983
520,2,387301,0.116488774745872,0.143930042309374,0.418863054718782
521,2,388313,0.112900496863043,0.143081968328179,0.43060559805075
524,2,390138,0.054598730962918,0.143624492268022,0.704063317469377
525,2,391233,0.164719604629742,0.144185981167705,0.254057619384677
530,2,395606,-0.198878662000658,0.143223285448369,0.165832492892421
531,2,395726,-0.171989106750713,0.143269284719704,0.230765536662329
532,2,395853,-0.154802512307652,0.143734313607011,0.2822136957077
533,2,396484,-0.111505701522251,0.143210985469992,0.43673028173329
534,2,396705,-0.176184932283322,0.142957499443393,0.218609174016449
535,2,398759,-0.0699189619450277,0.144388065284431,0.628513463688583
536,2,400386,-0.102885183843404,0.143525473583998,0.47394519620263
537,2,400847,-0.116916517907481,0.143362623971212,0.415318927964412
538,2,401130,-0.133401232555321,0.144638414642169,0.356997645796969
539,2,401143,-0.124781749237857,0.144372837990879,0.388008869452234
540,2,401979,-0.0552691308025222,0.144406055343489,0.702147231022083
541,2,403598,-0.0762675431327292,0.143613671612239,0.595710850815169
542,2,404844,-0.0806732303172343,0.145212471477389,0.578868348346574
543,2,405100,-0.0684096576378633,0.143900067931777,0.634798076304718
548,2,406181,-0.048621831029232,0.144016078111614,0.735854830393582
549,2,406688,-0.0150033189109718,0.143205869687071,0.916619812957821
550,2,407621,-0.127149279348764,0.144223935145037,0.378587576588596
551,2,409016,-0.186676248068506,0.145489686747179,0.200302574794545
552,2,410647,-0.238017485388196,0.143143551389768,0.0972423226764142
554,2,419803,-0.241440366319923,0.144140331530218,0.0948125840220792
555,2,419943,-0.217415183906534,0.145105637172116,0.134942913130891
556,2,422349,-0.249852338578087,0.143164577520584,0.0818183638821323
557,2,425467,-0.214182951839704,0.1428104556128,0.134567590422406
560,2,429095,-0.2442713915656,0.143525440553881,0.0896474477362768
561,2,431266,-0.194833713573728,0.14381822536767,0.17637253883881
562,2,431446,-0.157219853235623,0.144531937604163,0.277431630677411
563,2,432524,-0.163894966142395,0.143118269007558,0.252913920524632
564,2,434090,-0.226897174424739,0.144200215310398,0.116501888537996
565,2,441927,-0.16753707499204,0.142878065308374,0.241751840022975
566,2,446471,-0.146127593833896,0.144702130193894,0.313258366594767
567,2,449325,-0.226776460865091,0.143556995032843,0.115072032914585
569,2,450017,-0.250110106949299,0.142644915939084,0.0804054978382393
570,2,451779,-0.345709516690529,0.142617122042629,0.0158507063611708
571,2,451784,-0.350182249373878,0.143109096770848,0.0148936287233663
572,2,453525,-0.349636868140096,0.143158455595606,0.0150836887966605
573,2,453768,-0.385398318370302,0.143090634047587,0.00741060232470791
574,2,454027,-0.335594427792271,0.142838243363665,0.0193504923548291
575,2,455029,-0.315420510684942,0.143044877914905,0.0280951722279133
576,2,455247,-0.360259411043777,0.142275143940657,0.0117700838558886
579,2,455756,-0.240288849621312,0.153702674750697,0.118869710611085
580,2,457024,-0.379455660435113,0.143199147170789,0.00841509420850234
581,2,457298,-0.393060270578585,0.143517528941104,0.00647993855927838
582,2,460202,-0.334335210647967,0.144270160002574,0.0210520405557496
586,2,464424,-0.302933267433177,0.143708860524008,0.0357385059546302
587,2,465824,-0.214190511082127,0.145586504572768,0.142121130924475
588,2,470145,-0.202517239626493,0.143546598898346,0.159180753670045
589,2,470686,-0.166123075109159,0.14359146413245,0.248089497209437
590,2,471144,-0.163742728594782,0.143848178493481,0.255766180284022
591,2,471830,-0.207928661756418,0.143275116180895,0.147597080387596
592,2,472403,-0.19596567386144,0.143451478948257,0.172784640644662
593,2,473668,-0.190325104662543,0.144423827285081,0.188417339051412
