SNP,Chr,Pos,Effect,SE,ERV25_RBD2_noMTX_Metformin_avg_logratio_Fitness_minus_ref.GLM
73,1,89616,-0.0122449314584162,0.0712172511980022,0.863585021910974
74,1,89679,-0.0190731777177245,0.0712220175838142,0.789010527848113
75,1,89880,-0.023230122681228,0.0712365708012679,0.744543237883322
76,1,91472,-0.0230490813276117,0.071765668425276,0.74827056144293
77,1,93789,-0.00146026835543966,0.0710366164742049,0.983611008808013
78,1,94351,-0.0262134403086365,0.0712099482667525,0.713008227978696
79,1,99148,-0.0465567506061465,0.0709934265008114,0.512386694283509
82,1,106800,-0.0405536286077209,0.0710997235288692,0.568785064227686
83,1,107970,-0.0429880016209055,0.0708848222937984,0.544606700461604
84,1,109000,-0.0263619638310977,0.0710328707436632,0.710768217876164
85,1,112549,0.0253255048394317,0.0709534992669023,0.721356718112624
86,1,112742,0.0328338226023051,0.0712213497009237,0.645074649830949
87,1,113050,-0.0072536771893861,0.0711218880084022,0.91882301369943
88,1,113135,-0.00844206205442197,0.0709403589618495,0.905341268204939
89,1,114076,-0.0474886961228915,0.0708967405587319,0.503404685281243
90,1,114628,-0.0196114531514838,0.0711135919732364,0.782881149465904
91,1,116283,-0.00737688226595606,0.0715157434808681,0.917902126832247
93,1,127853,-0.0427845079879925,0.0713473337474702,0.549114139266146
94,1,128302,0.0170714573064492,0.0711036641171475,0.810397901585662
95,1,128704,0.0101333788594122,0.0711782102751148,0.886871896397963
96,1,128911,0.0134288718153275,0.0711845434211571,0.850476566041529
97,1,130267,-0.0473301478653936,0.0711097800590665,0.506106167662701
98,1,130271,-0.0478470647341206,0.0711933050730578,0.501977150111853
99,1,130613,-0.0283812463898671,0.0718886924085118,0.693233128549277
100,1,132012,-0.0217544484780191,0.0717425939124885,0.761893833621327
101,1,133231,0.00214427028647116,0.0712426952191765,0.976005819496031
102,1,137074,0.0410255753239871,0.0711079462394683,0.564342439337607
103,1,137304,0.0391606595608878,0.0711356632142675,0.582320074986241
104,1,139686,0.0271733587765299,0.0712450372160255,0.703130702569791
105,1,149562,0.0458467159745702,0.0713805862810703,0.521104723214768
106,1,150447,0.0620361040643968,0.0721389933451557,0.390398900594088
108,1,154084,0.0559508991636368,0.072376383850775,0.440007372798697
110,1,157269,0.0606691279252126,0.0710495951638477,0.393740425265017
111,1,160054,0.0220132060392464,0.0717891011274506,0.75930035628544
112,1,166222,0.028473924361102,0.0712515045192863,0.689673992527985
113,1,166416,0.0310608070604024,0.0711037195732962,0.662495923275505
114,1,167326,0.00719690842669812,0.0715260692601252,0.919909737868579
115,1,168836,0.0500910361850942,0.0711381903004516,0.481811660420058
116,1,171200,0.0412388643569103,0.0712609457272978,0.563159193391718
117,1,171431,0.0482821829456612,0.07169379665568,0.501101769169851
118,1,173339,0.0600903732789739,0.0711100538713561,0.398664542808678
119,1,173845,0.0873896569204993,0.0709706811427128,0.219012182137705
120,1,175121,0.0925343372335395,0.0708108474639817,0.192137456177914
121,1,175281,0.0865250684385112,0.0708928281704549,0.223088069502626
122,1,175315,0.0888619009435101,0.0708622256617464,0.210668355653424
123,1,175523,0.0852146756172615,0.0712781285656887,0.23268507319472
124,1,175541,0.087940269154334,0.0709766304199937,0.216167516179321
125,1,175653,0.0884240458623086,0.0712005014984521,0.21509720287857
128,1,175856,0.0695230102930956,0.07243942621393,0.33784301267885
129,1,175876,0.0737041757710852,0.0713144696526543,0.302073092019393
130,1,175989,0.072043575419505,0.071523349578605,0.3144933010917
131,1,176001,0.0658335333280597,0.0719139694974602,0.36058116738602
133,1,177692,0.0969266931945184,0.0708322696115989,0.172058003715895
134,1,178191,0.0871893559222095,0.0709387787572602,0.21986089456653
135,1,178224,0.0969266931945184,0.0708322696115989,0.172058003715895
136,1,178960,0.0766440565295987,0.0714707888600281,0.284280633177785
140,1,183802,0.0870718368183396,0.0708774823981045,0.22008381121577
141,1,183954,0.0725038643992413,0.0714417940579987,0.310864681339741
142,1,184450,0.0983878409186041,0.0707259129971735,0.165066876506608
144,1,184718,0.112501023720812,0.071070662326441,0.11432924746988
145,1,185296,0.08454319561241,0.0708771931895679,0.233743985673925
146,1,185438,0.0740731221882566,0.0709137321908705,0.296944571778967
147,1,185469,0.0701874426980945,0.0710275704524529,0.323745351072049
148,1,185503,0.0767321079055336,0.0708241276446655,0.279362551596249
149,1,185705,0.0647143252509436,0.0716519142294395,0.367048126701458
150,1,185749,0.0789218647204713,0.0716115615331243,0.271176542671254
151,1,185806,0.0773042373754255,0.0717125031518183,0.281781288409856
152,1,185879,0.0666487855833073,0.0720903086724331,0.355848252454863
153,1,185916,0.0915575747368734,0.0719799373289698,0.204214903761787
154,1,185941,0.0832361006196775,0.0723234186473877,0.250557600907619
155,1,185954,0.0913772007876852,0.0725076614272004,0.208414516796965
156,1,186055,0.0776547735174785,0.0711002019849221,0.275495402545711
157,1,186896,0.0554678285283502,0.0723276381451243,0.443655509643405
161,1,190132,0.0416266736251017,0.0712761493469058,0.559580080591373
162,1,190148,0.0438143130818806,0.0712939531947726,0.539242158346901
163,1,190165,0.054921109196613,0.0718207524434226,0.444962924471135
164,1,190169,0.0604800951740199,0.0717183734543404,0.399631813174817
165,1,190933,0.0438907902625422,0.07117007225522,0.53782822795002
166,1,192149,-0.0756780878289176,0.0716774927244554,0.291775332771742
168,1,192303,0.156241859515265,0.085180189587637,0.0674582828702883
171,1,192795,-0.0269506938898292,0.0710591195819332,0.704714354856825
173,1,194187,-0.00494880703434359,0.0711319915479797,0.944573582261259
174,1,194867,-0.00457741306912093,0.0710933508264834,0.948699360567841
190,2,8314,-0.00567973204541047,0.0722968662025655,0.937426125130328
194,2,8498,0.00435217363660045,0.0721912443897115,0.951961391351696
195,2,8651,0.00279390506159544,0.0722590562519584,0.969179240216797
197,2,9812,0.0455758220167123,0.0726480712358212,0.530834912892382
198,2,9932,0.0208738738591874,0.0723935466933537,0.773256580763656
199,2,10135,0.0116490521827841,0.0721221324166403,0.871777516142982
200,2,11616,0.0359874616378971,0.0720227778519328,0.617620319684006
201,2,12133,0.0264232621786869,0.0723209942364342,0.715060857711245
202,2,12194,0.0322085629117888,0.0725941396225405,0.657545830712374
203,2,12359,0.0193179392453062,0.0723947702405199,0.7897469059913
204,2,13061,0.0270804429036679,0.0723823937973308,0.70853203948843
205,2,14298,0.0173670995147825,0.0726192493150803,0.811125861011825
206,2,15222,0.03447639130948,0.073310369998544,0.638445495783397
207,2,17986,0.0263407188696057,0.0720346015935785,0.714832158119716
208,2,19770,0.0284989239532392,0.0725305204462498,0.69461338108629
209,2,19836,0.0311347058233037,0.0723280885303083,0.66712016612016
210,2,19851,0.0328700423934548,0.0725377969314871,0.650723708372525
211,2,21595,0.0445925508974414,0.0722202201013197,0.537334432513723
212,2,22385,0.0565289379893058,0.0722649762490681,0.434594823614018
213,2,23441,0.0726273732079416,0.0729276915916818,0.319989654941597
214,2,24209,0.0542051229579626,0.0723712474030581,0.454363833077678
215,2,24341,0.0352869728098417,0.0725757492916369,0.627120778330928
216,2,26815,0.0640118160196167,0.0724329641639189,0.377438744623174
217,2,28209,0.0661342218703218,0.0724519910409099,0.361970398492364
221,2,41245,0.00365004007824371,0.0722589481092021,0.959741897250782
222,2,43214,0.0484796136214675,0.0733853830963421,0.509288989655634
223,2,47104,0.00824002691140163,0.071382317694908,0.908165873822094
224,2,50915,0.0713751818566524,0.0719848569167638,0.322105763033773
225,2,55834,0.077928388526651,0.0716319548450201,0.277381565325928
226,2,56422,0.0636044969293013,0.0718004518787263,0.376300914965502
227,2,57715,0.05986866657463,0.0715723686470575,0.403452284278699
228,2,59046,0.0775861980785762,0.0718871789762542,0.281201030234866
229,2,59191,0.0578731103610096,0.0715271150886741,0.41899843993601
230,2,59383,0.0500278810271607,0.0715645084605665,0.484974905653594
231,2,59477,0.0510267842145512,0.072640801769852,0.482859344435124
233,2,60471,0.0691368708250182,0.0716160051344131,0.335013926052814
234,2,60478,0.0708910384169203,0.0716930905862313,0.323432071872246
235,2,60786,0.0706904311735184,0.0715754430930287,0.32400777909046
236,2,61035,0.0647859276072554,0.0715860960809321,0.36607885819125
237,2,61071,0.0672851090660457,0.0712540368464146,0.345662789060471
238,2,61675,0.0677785656444502,0.0714583678937802,0.343521691574641
240,2,62939,0.0531232660770131,0.0713697076399493,0.45716653961337
241,2,63527,0.0297443521865324,0.0716763215978847,0.678407494293542
242,2,63857,0.0403391352902595,0.0716783317509968,0.573941905326009
243,2,65527,0.0376555678125562,0.071445956407187,0.59849014931431
247,2,67976,0.0434768787685613,0.0724665946075019,0.548919468226196
250,2,72389,0.0619155274475426,0.0719810168789642,0.390282084349272
251,2,72392,0.0345894513645753,0.0725230163012294,0.633696789654668
252,2,73646,0.00371536240735561,0.0710587632274813,0.958330563927584
253,2,74564,0.00692823760222291,0.0709185544176148,0.922231617381737
254,2,74739,0.0148137455720696,0.0711483327091215,0.835185614074069
257,2,80873,0.0448234573350642,0.0712825467708919,0.529877566369885
258,2,81501,0.0499839881722925,0.0712609330070358,0.483501828408293
259,2,83526,0.0368574337582255,0.0711729233525785,0.604882070905024
260,2,83845,0.0571137370567472,0.0712027593953661,0.423018498355576
263,2,84447,0.101579990466212,0.0719747558735877,0.159028670852722
264,2,87391,0.0809485594152895,0.0708219927085844,0.253818913376491
265,2,87562,0.0922375157571161,0.0709628656350628,0.194517734253505
266,2,87849,0.0882983770648845,0.0709703073718725,0.214266379228495
267,2,87878,0.0886792556986517,0.0712752710550802,0.21425887573045
269,2,89785,0.052561792164388,0.0713845426982789,0.462025634619664
272,2,93721,0.0448493887316663,0.071183601400252,0.529068010291469
273,2,93952,0.0366255862350244,0.0709931295393372,0.606244961755829
274,2,95085,0.0599536004501823,0.0710473833209771,0.399322617388863
276,2,107124,0.0919824046211208,0.0709857638365205,0.195895631174923
277,2,111645,0.116439267781389,0.070929719812075,0.101560458964239
278,2,111916,0.108366101338096,0.0711343331265564,0.128553784736102
279,2,111931,0.117487250471866,0.0712028508945027,0.0998250830088573
280,2,111999,0.129708770670686,0.070884839927142,0.0681152546859775
281,2,114528,0.122677134530674,0.0713318590917513,0.0863437554994275
282,2,116024,0.104453826414206,0.0715848330803215,0.145409940542972
286,2,120090,0.146622801724314,0.0710897614190396,0.0398911203258582
287,2,120291,0.156186794079021,0.0718553990461713,0.0303973710893234
288,2,120726,0.144598175214173,0.0715037537081943,0.0439047196117005
289,2,121716,0.130205208983766,0.0715000006278464,0.0694453661803279
290,2,123100,0.114571533793349,0.0716752200046076,0.110830463255474
291,2,124677,0.0894289237141219,0.0716771986720374,0.212981858736492
293,2,127887,0.0375982999398759,0.0722998937449704,0.60336683478894
294,2,128935,0.0398345987010909,0.0722280980833393,0.581632285264602
295,2,129053,0.039950858219255,0.0724479680484553,0.581679544060716
296,2,130040,0.00768600971308719,0.0729203965249668,0.916116107706668
297,2,130976,0.0206833755889999,0.0723192046102326,0.775045003410113
298,2,132199,-0.00577680101334788,0.0726621584074074,0.936678236435667
299,2,133355,-0.0167818048783028,0.0731488879805421,0.81867550011617
300,2,133435,-0.00454722665921314,0.0733120232970969,0.950577501112954
302,2,135183,0.00883958290992759,0.0733515183199462,0.904147812493449
303,2,135402,0.0129003101756017,0.0733387325061329,0.860473077173053
304,2,135898,-0.00217004310838864,0.0737308157069441,0.976536708509623
305,2,135912,0.000332478604284758,0.073785364902038,0.996407270769489
306,2,135925,0.00619327362049271,0.0734503848386913,0.93285048937465
307,2,136002,-0.00620235246900958,0.0733954238240143,0.93270205039747
308,2,136173,-0.0131899420072057,0.0739120990781342,0.858468471425564
310,2,138318,-0.000396750208209506,0.0758668461731207,0.995830388080605
311,2,138695,-0.0162449574273805,0.0745615235863566,0.827653799673059
312,2,138818,-0.00867357581234818,0.0744283612553186,0.907294108758448
313,2,139728,-0.00503501668082162,0.074295874510488,0.946007252161659
314,2,140174,-0.0368779257209811,0.0742704257943437,0.619825487827214
315,2,140863,-0.046256647762143,0.0742254860707091,0.533561501119996
316,2,141152,-0.04735634326505,0.0744328412674517,0.525039376207515
317,2,141292,-0.0494969320002296,0.0738930680206433,0.503394269132463
318,2,141545,-0.0668699165391575,0.0742149033086089,0.368186238696555
322,2,146723,-0.0858263016473246,0.0740253704367674,0.247069736674245
323,2,147946,-0.0673269400798268,0.0747597373077577,0.368426962726937
326,2,151397,-0.0639045159338567,0.0749555526557742,0.394478390492198
327,2,153035,-0.0367050820883276,0.0741901577929504,0.621089121010799
328,2,153228,-0.0523671336227769,0.0747054484127967,0.483776402112447
329,2,153455,-0.0593513112209473,0.075255398509291,0.430837063690789
331,2,153815,-0.0496573567095194,0.0749861204266123,0.50826192117022
332,2,154160,-0.021430882690896,0.0742377419192824,0.772996419578306
333,2,154235,-0.0382795680385725,0.0749602286745573,0.609904824000442
335,2,159870,-0.0618286183896448,0.0730198366180392,0.397715233625356
336,2,161229,-0.0549036682553982,0.0741583219175277,0.459575248936882
339,2,162696,-0.0600005645666696,0.0738275027786304,0.416930441760127
340,2,163284,-0.0644894359721798,0.0728364780175453,0.376543513685953
341,2,164166,0.0355840793217015,0.0735699727158129,0.628915247617504
342,2,165270,0.0183021019467684,0.0729689403210894,0.802098864670877
343,2,165675,0.00796511554295198,0.0741802511343147,0.914552368286993
346,2,168062,0.0249955874310435,0.0735028435242974,0.734011447300459
347,2,168518,0.0241780856674985,0.073082623829079,0.740967516977032
348,2,168980,0.0325569144131228,0.0730386989148442,0.65605194949892
349,2,169651,0.0439380546094841,0.0730565325738389,0.547942709115556
352,2,170725,-0.0516895926121355,0.0731723637213049,0.480400012114752
353,2,171254,-0.0328269075155906,0.073321747762805,0.654636852385564
354,2,172242,-0.00587890126753843,0.0724749270244399,0.935395396564938
355,2,173254,0.0185346282172287,0.0719134596884138,0.796761480176804
356,2,173340,0.0223352377597413,0.0719016953545982,0.756260873052826
357,2,173385,0.0188433088490693,0.0719707614316243,0.793613737197603
358,2,173973,0.0267605134608804,0.0717724075884053,0.709482086519462
360,2,177341,0.00681272563484181,0.0715410236201456,0.924187575116851
361,2,180314,-0.0144514285548736,0.0715618130987943,0.84007737914149
362,2,180339,-0.0100424508946608,0.0717447598829582,0.888759814698392
363,2,182758,0.000883583595662596,0.0714894309460333,0.990145667686962
364,2,183619,-0.00847551255831064,0.0717695441404129,0.90606078686363
367,2,187176,-0.0670880600848797,0.0720733020110052,0.352577158053857
368,2,191066,-0.0556388434719232,0.0726408059932707,0.444221034804895
371,2,191599,-0.0723756830823056,0.0715902380206581,0.312722572648323
373,2,191763,-0.0706852097679628,0.0718793590770173,0.326090642847734
374,2,191959,-0.0826342840568793,0.0716672962210337,0.249679707416253
376,2,195759,-0.0207162609091383,0.0724102611163482,0.774972682091665
377,2,196912,-0.0465909292308334,0.0712041319544036,0.513325929088011
379,2,198110,-0.0384986374788609,0.0716449686881586,0.591362374598881
381,2,198805,-0.0219162246031182,0.0719735333118985,0.760923425436435
382,2,198891,-0.0214089843459249,0.0714131929172085,0.764513543836958
383,2,199248,-0.0217925258280644,0.07157599870005,0.760951582237938
384,2,201782,-0.0465288390890351,0.0714545252946813,0.515362257612557
385,2,203285,-0.0254051774819138,0.0712073958854419,0.721471753834255
386,2,203783,-0.0400548539332784,0.0710348919224071,0.573196735334964
387,2,204179,-0.0377448759406342,0.0712105060075937,0.596412958219197
388,2,205406,-0.0284206770967825,0.0719548707223692,0.69309679542477
389,2,205834,-0.0232353073357718,0.0716153856708345,0.745792760960891
391,2,207192,-0.067537687786625,0.0714687423213626,0.345307196503741
392,2,207561,-0.0719691921763756,0.0711397333399794,0.312393771236379
393,2,208682,-0.063745479205369,0.0710419644649973,0.370173977805352
394,2,210102,-0.062518323243426,0.0712289345719334,0.380698282901105
396,2,214801,-0.0706559168121382,0.0712039827149509,0.321729494709899
397,2,215016,-0.074401905121684,0.0711524256455474,0.296429249224101
398,2,218876,-0.0633093200934922,0.0719203898525158,0.37931226244175
399,2,227511,-0.0307529462634776,0.0724904065517402,0.671653071689633
400,2,230378,-0.0360188286309712,0.0715694556360379,0.6150876619485
401,2,231943,-0.0327593675788887,0.0717792197545876,0.648389732694547
402,2,232156,-0.0435636534894925,0.0717334983231686,0.544043202570767
403,2,232789,-0.03319999874629,0.0714949874658032,0.642670229082715
404,2,238524,-0.0341872188805238,0.0715943462157983,0.633292512242821
405,2,241518,-0.0272633875770829,0.0722246298332312,0.706043421369899
406,2,250396,-0.0150694011060156,0.0717422676078245,0.833750507443121
407,2,250466,-0.0198400002067108,0.0717136391994919,0.782206266506377
408,2,252305,-0.0312906634594057,0.0718922341689106,0.66365131792358
409,2,254571,0.0121769718891956,0.0729186637774179,0.867470468039891
410,2,254742,-0.000944696877744122,0.0728556788957863,0.989661694677771
411,2,254908,-0.0204788693128989,0.0734041165652079,0.780417388795454
413,2,255862,0.0320676947163966,0.0729500224763373,0.660507100392586
414,2,255975,0.021090475899975,0.0726978736292196,0.771901420945171
415,2,258311,0.00929653948554121,0.0715042696449985,0.896629588163504
416,2,259284,0.0205074744030068,0.0717384477726717,0.77514959215653
417,2,266330,0.0312173766431331,0.0720360864128246,0.665019776007069
418,2,267100,0.0181346830896089,0.0720435282278619,0.801405199188764
419,2,268086,-0.0124754014080281,0.0720521862572623,0.862637502604259
420,2,274614,-0.0204274019734762,0.0716092121796967,0.775610562392004
421,2,274729,-0.0186775009428302,0.0720023215042378,0.795476783524608
422,2,275746,-0.027406189261553,0.0719629669065861,0.703552990090028
423,2,277029,-0.0185133731941795,0.0716364900592029,0.796221856786341
424,2,277741,-0.0237868832413677,0.0716602100038081,0.740131637537948
425,2,278218,-0.0241474758380055,0.071530397033902,0.735877791868684
426,2,278379,-0.00362505964782067,0.0733121689009129,0.96059111657641
427,2,279910,-0.0286356709357278,0.0715005788400849,0.689033757851393
429,2,283431,-0.0675615020027537,0.0724751020796983,0.351868800189642
430,2,283573,-0.0639899741803037,0.0716128593267087,0.372169217808226
431,2,286762,-0.000768806302641922,0.0718773067122246,0.991471958147545
432,2,287187,-0.034365235233484,0.0715185571757326,0.631163898340488
433,2,288379,-0.0345414418551158,0.070975972873671,0.626798567396517
434,2,294941,-0.0647356866294704,0.0709586488869069,0.362232605819184
439,2,297610,-0.0230736721537248,0.0713912683611283,0.746735001056231
441,2,299680,-0.0183472359179933,0.0711752429290114,0.796730360079849
442,2,299708,-0.0182406521646979,0.0713254753600546,0.79830191220272
443,2,299759,-0.02103794592669,0.0710815861227661,0.767427789799344
444,2,300111,-0.0233429798039434,0.0715763309900904,0.744521461900518
446,2,301710,0.0199457615940653,0.0711015445541934,0.779239071619054
447,2,303446,0.0157528544024507,0.0715524587987723,0.825875281833049
448,2,303854,0.00883320922416865,0.0715695493425936,0.901843706567347
449,2,304472,-0.0267971669256529,0.0709519679649678,0.705895019908274
450,2,304691,-0.0102706435723447,0.0721139474365089,0.886827600844394
451,2,308097,-0.0679996948661323,0.0712640301254209,0.340638506142886
453,2,309402,-0.0172898097670679,0.0709157684915679,0.807521395438379
454,2,310030,-0.0450738540139783,0.071279834317758,0.527567090263777
455,2,310113,-0.0648003379129568,0.0710375751697783,0.362287008139607
456,2,310972,-0.0657491806953527,0.0711432358941154,0.356023729121134
457,2,312659,-0.0612885364717797,0.0708778979691898,0.387787455540538
460,2,318265,-0.0552287867790329,0.0718148658377461,0.442381470597768
461,2,318379,-0.062919626806872,0.0720101222413006,0.382842517360215
462,2,321266,-0.00908445608396242,0.0716038019715678,0.899114623544767
463,2,322957,-0.0260684108868648,0.070952737066078,0.713536896524148
464,2,325221,-0.015907564275271,0.0713508525889626,0.823704553470145
465,2,332691,-0.00132167733418193,0.0720826573624198,0.985381502476609
466,2,333006,-0.0225417290370569,0.0719311222078795,0.754177547068124
468,2,335046,-0.0383218076756397,0.0711910204549704,0.590712288582112
469,2,335049,-0.0331086893269747,0.0715013871590869,0.643614144201716
470,2,335995,-0.0297391840112052,0.0711013907984603,0.676008115030195
471,2,336060,-0.0204765485507537,0.071014879047083,0.773254446639267
472,2,338292,-0.0230528757838011,0.0710081707231228,0.745637503963144
473,2,339568,-0.0468995276245803,0.0710819256867648,0.509815376436818
474,2,340466,-0.056061261064259,0.0716794879928961,0.434674086079817
478,2,348480,-0.0566563055165376,0.0709558400067184,0.425133051786169
479,2,350086,-0.0982426528867402,0.0708304958141187,0.166313664138512
480,2,351083,-0.0775247063449008,0.0718226989183452,0.281150842735424
481,2,351335,-0.0793608885071209,0.0710069560947239,0.264476791558609
482,2,351417,-0.0828096767941108,0.0709845499002453,0.244164565869035
483,2,351450,-0.0826355675403526,0.0710639767803441,0.245682583314038
484,2,352302,-0.0547471055727038,0.0717031288086874,0.445660562867887
485,2,352469,-0.0667281426805025,0.0709478202312466,0.347591884925068
486,2,352562,-0.0741473244273753,0.0712177259785614,0.298525061481957
487,2,352944,-0.0755675573909163,0.0710074332661496,0.287956299946868
490,2,355266,-0.0825965953094197,0.0709852531781976,0.245382580439673
491,2,358277,-0.0950038454719935,0.0709525260877263,0.181439538292766
492,2,358926,-0.0984490801954855,0.0710441714131931,0.166699727183788
493,2,358948,-0.0940853900222004,0.0710835454191904,0.186496171041017
494,2,359515,-0.0758624674061193,0.0710380424234685,0.286289402399022
495,2,363190,-0.125728673956933,0.0715366371160695,0.0796921669464011
496,2,363588,-0.136805109200148,0.0717639564139854,0.0574204581019994
497,2,363888,-0.119392770871272,0.071230503659778,0.0945948580303001
498,2,363954,-0.107860047714575,0.0709975311710093,0.129605159081892
499,2,364199,-0.10988697804828,0.0708916242043921,0.122020767730557
501,2,365981,-0.137171898939704,0.0721984331366433,0.0582571226427202
502,2,366047,-0.121683042013636,0.0709647911635878,0.0872786463251432
503,2,366936,-0.137233109658617,0.0717087319427691,0.0564596404209344
504,2,369530,-0.0850993068561132,0.0709971318156806,0.231475821174284
506,2,369931,-0.102844756166805,0.071420041582891,0.150754065977119
507,2,371033,-0.0827223835254786,0.0713035353424249,0.246774135952128
508,2,372919,-0.122395322142243,0.0708318570255005,0.08486815217099
509,2,373518,-0.107058441696698,0.070861673912853,0.13173178892552
510,2,376157,-0.121337789340096,0.0709539986509601,0.0881277533616161
511,2,376172,-0.112372543643981,0.0715126370373522,0.116993466351594
514,2,381433,-0.117444392485251,0.0714375169266161,0.1010632443765
515,2,381922,-0.120116195527155,0.0719841109651144,0.0960736705771358
516,2,382146,-0.121001797566218,0.0708883019855113,0.0887133220442831
517,2,384206,-0.132916286092806,0.0710505030096297,0.0622097533156879
518,2,384955,-0.147738081387937,0.0708075072803472,0.0376528931843098
520,2,387301,-0.115741576804446,0.0713399531661802,0.105611545046703
521,2,388313,-0.114059024412996,0.0709209032239088,0.108672923275726
524,2,390138,-0.10269775155803,0.0711923008283542,0.150036741599416
525,2,391233,-0.0911721236610966,0.0716344891860435,0.203947721812264
530,2,395606,-0.0405238482995163,0.0713493694432911,0.57042072538589
531,2,395726,-0.0342543643596897,0.0713325805798675,0.631378042677171
532,2,395853,-0.0325459998573953,0.0715381163030736,0.649427551007121
533,2,396484,-0.0191219214802441,0.071235516546488,0.788523294748848
534,2,396705,-0.00715530083645577,0.0712073828679573,0.920016035927893
535,2,398759,-0.0425742830112601,0.0717548081408324,0.553340260285191
536,2,400386,-0.040678142047729,0.0713570695129044,0.568996489356635
537,2,400847,-0.0419166981040501,0.0712892555208248,0.556921286592186
538,2,401130,-0.0389222687186359,0.0719479307736493,0.588863754309012
539,2,401143,-0.0292042300650939,0.0718182469712508,0.68451824874699
540,2,401979,-0.0219457915710889,0.0717810761485579,0.759988713974056
541,2,403598,-0.0172340236263222,0.0714044588589847,0.809417945752226
542,2,404844,-0.0201822724345541,0.0722000655443195,0.779999831551595
543,2,405100,-0.0122694027339362,0.0715441039514712,0.863933413320204
548,2,406181,-0.00975495936190518,0.0715915268259283,0.891694544558216
549,2,406688,0.00238459082420767,0.0711801405097024,0.973294171452524
550,2,407621,-0.00745924552040625,0.0717629437287124,0.917273723967489
551,2,409016,0.0121936408603079,0.0724798246913342,0.866494781131077
552,2,410647,-0.00824652864639805,0.0714249136539753,0.908148301951421
554,2,419803,-0.0922206804068401,0.0717600989122636,0.199591237525206
555,2,419943,-0.103777305857164,0.0721412415964546,0.151169870725348
556,2,422349,-0.0648875671607383,0.0713814512195851,0.36395681745899
557,2,425467,-0.0219908515611144,0.0711987812254011,0.757606001586397
560,2,429095,0.0103982629060111,0.0716279378049297,0.88465911680547
561,2,431266,0.020300556715782,0.0716609504940361,0.777123532565525
562,2,431446,0.00370052761292675,0.0719582897488927,0.959015147978189
563,2,432524,0.0110252044538083,0.0712652042044554,0.877140965312194
564,2,434090,-0.0285424829904936,0.0719082430351367,0.691659521909058
565,2,441927,-0.00968252212587961,0.0711525210352078,0.891834641008551
566,2,446471,-0.0338816578317085,0.0720040865100646,0.638251392471753
567,2,449325,0.0126741442689611,0.0716022568893917,0.859603929028229
569,2,450017,-0.0160032565068181,0.0712033068404641,0.822300384824738
570,2,451779,0.00694998852986958,0.0714731046298706,0.922591612717354
