SNP,Chr,Pos,Effect,SE,TPO1_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
82,1,106800,-0.0928368950914438,0.0543883386471022,0.0887151026561663
83,1,107970,-0.0826743088078886,0.0542724439840507,0.128573946035471
84,1,109000,-0.0960228042355368,0.0543065394443054,0.0778973904990772
85,1,112549,-0.0504704526049175,0.0544184884701895,0.354326382779298
86,1,112742,-0.0522338755382234,0.0546263226400613,0.339623861335663
87,1,113050,-0.082385824202535,0.054428658535664,0.131009968739589
88,1,113135,-0.0896857096509236,0.0542563426224203,0.0992200034468215
89,1,114076,-0.0776096991097945,0.0543090584900959,0.153877657378658
90,1,114628,-0.0731962779876695,0.0544645565559867,0.179835780245005
91,1,116283,-0.0938714512328253,0.0546796245379876,0.0869013686850152
93,1,127853,-0.0064259077116145,0.0548041151114232,0.906726818430902
94,1,128302,0.0117870125281452,0.0545910625784802,0.829178951445167
95,1,128704,0.00229029120921309,0.0546488762557177,0.966594768797296
96,1,128911,0.0060753550389222,0.0546541040039322,0.911552575710641
97,1,130267,-0.00855645312898284,0.0546272548833498,0.875623314348645
98,1,130271,-0.00583773833024775,0.0546931082624974,0.915058841059223
99,1,130613,0.00827687022752582,0.0552033455377841,0.880902147259148
100,1,132012,-0.0230204809204152,0.0550742973504632,0.676208903349264
101,1,133231,-0.0384816931017507,0.0546586610197003,0.48187419577518
102,1,137074,-0.0339845631853164,0.054589272452057,0.533982075477239
103,1,137304,-0.0199389418606895,0.0546279093022785,0.715333333017858
104,1,139686,-0.0250335132688083,0.0546937927102938,0.647447419194851
105,1,149562,-0.0319461452986033,0.0548084635397253,0.560353750064768
106,1,150447,-0.0241712652431826,0.0554281457082649,0.663043167873526
108,1,154084,-0.0112321955064431,0.0556111507792169,0.840050741380173
110,1,157269,-0.0101346973469444,0.0546023418070615,0.852857837653517
111,1,160054,-0.0433225589267755,0.0550755505988357,0.432042413769144
112,1,166222,-0.0305276364255618,0.0546919579959018,0.577079320162885
113,1,166416,-0.0274097274617823,0.0545855144783627,0.615880090691199
114,1,167326,-0.0277382751530264,0.0548954524020062,0.613668553679951
115,1,168836,-0.013600802076193,0.0546502663982054,0.803606211657317
116,1,171200,-8.1330443340355e-05,0.0547369101868251,0.998815308728178
117,1,171431,-0.00486379404471049,0.0550780276574028,0.92968248200611
118,1,173339,-0.0142334133760829,0.0546450571229292,0.794652908534449
119,1,173845,-0.012110281342915,0.0546012017776554,0.824601614755448
120,1,175121,-0.00814077198091473,0.0544950170121355,0.881334666229456
121,1,175281,-0.008054682765051,0.0545413757632622,0.882679451958268
122,1,175315,-0.00568432051212081,0.0545250515117092,0.917028941034114
123,1,175523,-0.00823183368264932,0.0548330813139643,0.880751487570549
124,1,175541,-0.0068884304998299,0.054609809207176,0.899693654159673
125,1,175653,-0.0156538642818117,0.0547775111484965,0.775220577311171
128,1,175856,-0.0233041753543123,0.0556744466809802,0.675778112627103
129,1,175876,-0.0132025249443474,0.0548303290452747,0.809858657052424
130,1,175989,-0.002932969446447,0.0549910629187641,0.95749485858587
131,1,176001,-0.0067495308560489,0.0552766590969024,0.902885710693265
133,1,177692,-0.0187479396208824,0.0545167595098306,0.731131400431999
134,1,178191,-0.0187537011053254,0.054570902584354,0.731308456911009
135,1,178224,-0.0187479396208824,0.0545167595098306,0.731131400431999
136,1,178960,-0.0248057736502763,0.0549455206132686,0.651934377318561
140,1,183802,-0.0214271307602029,0.0545208303154159,0.694550690516406
141,1,183954,-0.0374349267147111,0.0548936229900547,0.495715225845381
142,1,184450,-0.0292296251679173,0.0544265971610164,0.591573682186468
144,1,184718,0.00149272919549149,0.0547581331296012,0.978267437242104
145,1,185296,-0.00166584765295577,0.054525818793273,0.97564445654259
146,1,185438,-0.0258374725005988,0.0545111216302785,0.635803393801887
147,1,185469,-0.0233765201058739,0.0545929845958784,0.668769265574908
148,1,185503,-0.0348958579243436,0.0544342472583048,0.521896815878151
149,1,185705,-0.0267491146465841,0.055056251504567,0.627374510258858
150,1,185749,-0.0286186805591961,0.0550535883450861,0.603505687791682
151,1,185806,-0.0110764728045354,0.0551450450616607,0.84092317178062
152,1,185879,-0.0261466696524881,0.0553972018508924,0.637228841309223
153,1,185916,-0.0238956186311046,0.0553748721589913,0.66635040733439
154,1,185941,-0.0237895467404035,0.055616348861603,0.669098505323822
155,1,185954,-0.0119854069033877,0.0557895793799131,0.830022079897683
156,1,186055,-0.0275947470503233,0.0546599779580105,0.613983610320369
157,1,186896,-0.0382112346979877,0.0555389374185911,0.491899570544519
161,1,190132,-0.0158172922486095,0.0547425945088979,0.772797360826703
162,1,190148,-0.012703284791205,0.0547614057252098,0.816691742280066
163,1,190165,-0.00923992578648292,0.0551842199231976,0.86712144342183
164,1,190169,-0.0185868869249941,0.0551087139889144,0.736108751156652
165,1,190933,-0.0833342623141369,0.0544904019080624,0.127076161453425
166,1,192149,-0.021893557561609,0.0551052734630587,0.69138325781105
168,1,192303,0.0213208911853284,0.0656986525246002,0.745732406296284
171,1,192795,-0.0414428313663701,0.0545225249014992,0.447699315325964
173,1,194187,0.0368717938785247,0.0545770608695741,0.499742414449412
174,1,194867,0.0596078184649402,0.0544903310923467,0.274737928253676
190,2,8314,-0.042604059682493,0.0554604450748929,0.442888961304244
194,2,8498,-0.0518689649808861,0.0553566937983123,0.349401549621633
195,2,8651,-0.0435523221318341,0.0554289362618127,0.432551238091543
197,2,9812,-0.0371050000579674,0.0557720663580064,0.506294860108041
198,2,9932,-0.0400745541722533,0.0555461318521673,0.471101441042377
199,2,10135,-0.0383380666677453,0.0553365812833797,0.488880590499589
200,2,11616,-0.0624857017420792,0.0552153458966331,0.258540232495702
201,2,12133,-0.037402861894957,0.0554996268882575,0.500796886536589
202,2,12194,-0.0412266267240138,0.0557068696748327,0.459753311801824
203,2,12359,-0.0367377830036552,0.0555526672696265,0.508842061445159
204,2,13061,-0.0604891119005292,0.0554896587967759,0.276413970261298
205,2,14298,-0.0327376184870014,0.0557310927759923,0.557296486043693
206,2,15222,-0.0641960993387046,0.0561982751424338,0.254097565825636
207,2,17986,-0.0532170957164078,0.0552428492490432,0.336041366303479
208,2,19770,-0.0629921339008483,0.0555968621969588,0.257976491116389
209,2,19836,-0.0660988339738856,0.0554333154496762,0.233904319382369
210,2,19851,-0.0586572593872283,0.0556199163879122,0.292325505183768
211,2,21595,-0.0690747487111761,0.0553554321627488,0.212916591371935
212,2,22385,-0.0516314198191311,0.0554618405236692,0.352522926121073
213,2,23441,-0.0164581491735138,0.0560623734476136,0.769260137383261
214,2,24209,-0.0428692908443327,0.0555607051639417,0.440881950444688
215,2,24341,-0.0185600439444324,0.0557303113169357,0.739306927853674
216,2,26815,-0.0366830527031997,0.0556380243826595,0.510122595078612
217,2,28209,-0.0773469381616598,0.0555386373262397,0.164596442283881
221,2,41245,-0.0527868833574943,0.0554061974812625,0.341381196199085
222,2,43214,-0.0461110018624571,0.0563233836606827,0.413519571808362
223,2,47104,-0.0127359709007875,0.0548009899917811,0.816358900129907
224,2,50915,0.0272708379037869,0.0553246211571789,0.622372709293715
225,2,55834,0.00755983039360192,0.0550864555163639,0.890922703234138
226,2,56422,0.0103280759719243,0.0551836733865083,0.851644134694315
227,2,57715,0.0197743679795591,0.0549944225658898,0.719383407719799
228,2,59046,0.00761331409783689,0.0552812593756755,0.890540532804051
229,2,59191,-0.000384264098562515,0.0549662109743878,0.994426051516031
230,2,59383,0.00397422439668521,0.054981637399715,0.942417822628746
231,2,59477,-0.00523823432721854,0.0558086249342024,0.925273096477101
233,2,60471,0.00259242756543132,0.0550559236885433,0.962470381612319
234,2,60478,0.00556197044756895,0.0551181273239322,0.919679190849585
235,2,60786,0.00948754675887586,0.0550259749264894,0.863206614818377
236,2,61035,-0.0123733748861407,0.0550203820365169,0.822197217800271
237,2,61071,0.00260379303145791,0.0547745357242291,0.962112474596712
238,2,61675,0.0342744306808313,0.0549021041515105,0.532845229080357
240,2,62939,0.0409660770227864,0.054794085235909,0.45517698139638
241,2,63527,0.0379846671978812,0.0550061513400287,0.490300239668175
242,2,63857,0.0145454337322734,0.0550506532615546,0.791765288314993
243,2,65527,0.0190089772936468,0.0548652572124961,0.729198531884978
247,2,67976,0.0476980255846619,0.0556070443533023,0.391601765537762
250,2,72389,-0.0166176898445838,0.0553146173355306,0.76403265821184
251,2,72392,-0.0383560172225453,0.0556604369766592,0.491208391039242
252,2,73646,-0.0173588847478107,0.0545481245644667,0.750498174863454
253,2,74564,-0.0358593602850643,0.0544153657942852,0.510329713805832
254,2,74739,-0.0163206546536485,0.0546209518769252,0.765269670257159
257,2,80873,0.0251759771922514,0.0547417930306954,0.645868159825011
258,2,81501,0.0235731399831528,0.0547346891567797,0.666963853571362
259,2,83526,-0.0211533351768537,0.0546525411680368,0.6989514916965
260,2,83845,-0.00741920111579381,0.0547146633237453,0.892216344724133
263,2,84447,0.0239444182248763,0.0554000223339957,0.665853022757533
264,2,87391,0.025472026509617,0.0544576056711598,0.64025882154058
265,2,87562,0.0187601469019582,0.0546032043422983,0.731372522051859
266,2,87849,0.0172620211437764,0.0545994312119401,0.752069802304224
267,2,87878,0.0340890725097753,0.0548117935222978,0.534389681621614
269,2,89785,0.014544327422673,0.0548424644864748,0.791008706319203
272,2,93721,-0.0265283125626135,0.0546640707700878,0.627766688945099
273,2,93952,-0.00608401856707792,0.0545249293190571,0.911218002844266
274,2,95085,-0.0344492146068202,0.0545711959216653,0.528271870116791
276,2,107124,0.00410991201903627,0.054628715224592,0.940071510385401
277,2,111645,-0.00188080806415472,0.0546640451953723,0.972572307250525
278,2,111916,-0.00369544652646267,0.054792634679881,0.946266250310951
279,2,111931,0.00683465944303269,0.0548755660325452,0.900952039118493
280,2,111999,0.000734754821511335,0.0546796927569415,0.989286391792772
281,2,114528,0.0106985759852977,0.054991417501482,0.845857226577395
282,2,116024,0.00717475259751554,0.0551238053250896,0.89651630119024
286,2,120090,0.0417222237554585,0.054862489913215,0.447471040809934
287,2,120291,0.0148265034960477,0.0555297123156238,0.789624099282283
288,2,120726,0.0291980833739339,0.0551925819591236,0.597122760324867
289,2,121716,-0.00458976094988006,0.0551512067901159,0.933722663978431
290,2,123100,0.0440298137992289,0.0551780838975072,0.425431113231738
291,2,124677,0.0296971904434929,0.0551290932395499,0.590444072379596
293,2,127887,0.0178208702193832,0.0555217789342501,0.748422453839013
294,2,128935,0.0189487395760509,0.0554682179931886,0.732844399307039
295,2,129053,0.0124666989105623,0.0556423028568449,0.822847442112682
296,2,130040,-0.013279995297065,0.0559814349820911,0.812622634243662
297,2,130976,-0.0201288919433235,0.0555195443866257,0.717154252914014
298,2,132199,-0.0312200508637674,0.0557624990006578,0.575919531367424
299,2,133355,0.00744571015248119,0.0561632300699367,0.894606872597296
300,2,133435,-0.00196037812542715,0.056285899507874,0.972235830989306
302,2,135183,-0.0187983433215932,0.0563082819502627,0.738693350164185
303,2,135402,-0.0184331472947123,0.0563001154888069,0.743552868950773
304,2,135898,-0.0258652035406892,0.0565905465745364,0.647909970104644
305,2,135912,-0.0286786791717111,0.0566285332798083,0.612867365157794
306,2,135925,-0.0363517627862366,0.0563592840604656,0.519345867786218
307,2,136002,-0.033928034300726,0.0563213487037127,0.547294032563134
308,2,136173,-0.0168593007025564,0.0567418656081593,0.766547537532544
310,2,138318,-0.0349859348161519,0.0582173976764791,0.548256791253191
311,2,138695,-0.0448363091983548,0.057199089077634,0.433645531505062
312,2,138818,-0.0284563706970051,0.0571237877470498,0.618686611401063
313,2,139728,-0.0168094502641476,0.0570344006959187,0.768377392967108
314,2,140174,-0.0229097145626622,0.0570283830025645,0.688129688812754
315,2,140863,-0.0130675695477798,0.0570141028110215,0.818847063944198
316,2,141152,-0.03895403740543,0.0571413573072339,0.495867113345066
317,2,141292,-0.0382530574015723,0.0567313107529618,0.500571621868336
318,2,141545,-0.0289199087536398,0.0570235940308169,0.6123614115602
322,2,146723,-0.0474454605722441,0.0568854519732344,0.404815367317453
323,2,147946,-0.0533357556533984,0.0573929154520873,0.353363982802863
326,2,151397,-0.0355254603305133,0.0575756960358837,0.53761810178922
327,2,153035,-0.00931481087182795,0.0569774695757369,0.870232221102254
328,2,153228,-0.0102940854905695,0.0573927891990861,0.857756373331596
329,2,153455,0.00719706718925384,0.057827337589468,0.90102359769925
331,2,153815,-0.00778269610296167,0.0576052464832812,0.892606693707124
332,2,154160,-0.0367659622646335,0.0569695440021582,0.519112050964107
333,2,154235,-0.018809674625063,0.0575636566673055,0.744040788514589
335,2,159870,-0.0379373436974355,0.0560819263793582,0.499189769996578
336,2,161229,0.017162539272664,0.0569723038629516,0.763406148841038
339,2,162696,0.000422009251353606,0.0567344509969712,0.994069332355189
340,2,163284,-0.0151015424720988,0.0559768758017708,0.787485761572964
341,2,164166,-0.00980824910322031,0.0565000334233429,0.862281515935149
342,2,165270,0.0216693873788678,0.0560154053104291,0.699102633123273
343,2,165675,0.0295378753297417,0.056931503098315,0.60420312159724
346,2,168062,0.0530657565672894,0.0563707227521449,0.347158592157176
347,2,168518,0.0580026665138108,0.0560332849107249,0.301309039530447
348,2,168980,0.0561758277188924,0.0560118773796661,0.31658303837911
349,2,169651,0.0578881635434605,0.0560336203518147,0.302265772602472
352,2,170725,0.0243374111597316,0.0562032336708227,0.665260990480952
353,2,171254,0.0287926331892041,0.0562882783888587,0.609306142989679
354,2,172242,0.0269958109309166,0.0556249686919869,0.627751691089205
355,2,173254,0.0234034670676798,0.0552030776448758,0.671858887932446
356,2,173340,0.0149348929864632,0.0552047246492559,0.78690564778073
357,2,173385,0.0314644205826957,0.0552359122331341,0.569286227097173
358,2,173973,0.0281856191757544,0.0550940704710775,0.609257296123485
360,2,177341,0.0212988479565975,0.054915001162414,0.698359939791869
361,2,180314,-0.0072575638031005,0.0549437721674534,0.894987772790241
362,2,180339,-0.000253572382603151,0.0550839417916026,0.996329646532005
363,2,182758,-0.0254229603402534,0.0548697145369991,0.643411087345678
364,2,183619,0.0080358361754479,0.0551008715631904,0.88413201371498
367,2,187176,-0.03617300396812,0.0553690601057826,0.513983561746052
368,2,191066,0.000862311941653982,0.0558166648093027,0.987682695402367
371,2,191599,-0.0329913697830733,0.0550152766446247,0.549106552114337
373,2,191763,-0.011758192647646,0.0552577497084133,0.831615057643351
374,2,191959,-0.0118371114944529,0.0551228577937096,0.830093625140993
376,2,195759,-0.00302796342127948,0.0555995681874697,0.95659932851997
377,2,196912,-0.0081487378362726,0.0546987678424584,0.881658589861983
379,2,198110,-0.0312827587055985,0.0550030966715073,0.569890580813485
381,2,198805,-0.0400332948863141,0.055224222655362,0.468979669722894
382,2,198891,-0.017027623306733,0.0548273418103269,0.756312273270457
383,2,199248,-0.0349527737547191,0.0549285679719139,0.5249728058309
384,2,201782,-0.0211877981239793,0.0548809389926039,0.699678565585026
385,2,203285,-0.0244619657144574,0.0546642038252231,0.654792066854293
386,2,203783,-0.0137039935653738,0.054557090551037,0.801816232199377
387,2,204179,-0.00353304214913425,0.0546936675703057,0.948531506648252
388,2,205406,0.0133915781905137,0.0552513374157997,0.808629865739771
389,2,205834,-0.0129090331931939,0.0549869920345795,0.814527081308968
391,2,207192,-0.0472739892844703,0.054882215163957,0.389618049671613
392,2,207561,-0.0342708093172727,0.0546665992912492,0.531126204214279
393,2,208682,-0.0310196995949699,0.0545800408500246,0.570169462876056
394,2,210102,-0.0305836013314723,0.0547218218903464,0.57658963896365
396,2,214801,-0.0580571592722849,0.0546561408217282,0.288859373370734
397,2,215016,-0.0539228425585926,0.054636858882186,0.324352150508277
398,2,218876,-0.0646618409073719,0.0551705851612782,0.241973520122172
399,2,227511,-0.0381343819299912,0.0556320613967659,0.493494191117695
400,2,230378,-0.0355634518149625,0.0549349327800748,0.517810635250233
401,2,231943,-0.0512974051082938,0.055057472541431,0.352125000905446
402,2,232156,-0.0445535701854196,0.0550514821785037,0.418883527320281
403,2,232789,-0.0575293660794706,0.0548219697678586,0.294718753801364
404,2,238524,-0.0487150653380398,0.0549235162231713,0.375703302858678
405,2,241518,-0.003294896143751,0.0554617506998959,0.952660407270791
406,2,250396,-0.0616308941595889,0.0549861853437974,0.263116530405849
407,2,250466,-0.0561257227378772,0.0549834003693771,0.308059743874831
408,2,252305,-0.0414395158866823,0.0551663739274623,0.453048744316063
409,2,254571,-0.0125962136274458,0.0559818826601681,0.822105438498675
410,2,254742,0.0093827681573988,0.0559331126661809,0.866876182836514
411,2,254908,-0.0202336950404515,0.0563523178693498,0.719767105049584
413,2,255862,-0.0137214305647305,0.0560183284657655,0.806641054052112
414,2,255975,0.000129871623021804,0.0558208258497566,0.998144973553668
415,2,258311,-0.0359961895229061,0.0548656508547939,0.512200838640681
416,2,259284,-0.0523508897930433,0.0550134260113781,0.341949931490286
417,2,266330,-0.0740443133750107,0.0551802382260338,0.180502950653932
418,2,267100,-0.0587002184189411,0.0552284588553422,0.288571193093807
419,2,268086,-0.0864998497720384,0.0551288846333962,0.117532740051354
420,2,274614,-0.0658230511593096,0.0548729587004187,0.231117298159258
421,2,274729,-0.0668357831502624,0.0551708623636716,0.226539972486398
422,2,275746,-0.0771437793574454,0.0551085450951414,0.162436012478206
423,2,277029,-0.0935416687296042,0.0547787054924335,0.0885845617287401
424,2,277741,-0.0764539014570741,0.0548754190399215,0.164427901531628
425,2,278218,-0.0848687440850582,0.0547406448152747,0.121946632872603
426,2,278379,-0.0622156063673431,0.0561885040129793,0.268932979670501
427,2,279910,-0.0953646075837827,0.0546723045894481,0.0819781174549083
429,2,283431,-0.0633935734456613,0.0556093190421559,0.255067069555852
430,2,283573,-0.0713798540887221,0.0549120239314025,0.194485191124345
431,2,286762,-0.0681726903997378,0.0550647687660106,0.216521938489336
432,2,287187,-0.0715651956109643,0.0547944681248922,0.192380510450438
433,2,288379,-0.0400974193725232,0.0544686578933833,0.462124774993508
434,2,294941,-0.0152160156482528,0.0545370477386554,0.78040568288338
439,2,297610,3.77671270540558e-06,0.0548191289833166,0.999945069404645
441,2,299680,-0.008530148822774,0.0546484221967148,0.876050201673055
442,2,299708,-0.000634119510362074,0.0547655691694467,0.990768202570594
443,2,299759,0.000125066284129866,0.0545800300983645,0.998172999851859
444,2,300111,0.00105786418941575,0.0549613518720182,0.984654603763796
446,2,301710,-0.00565921131554814,0.0545938363381395,0.917497830775697
447,2,303446,-0.0195521259137085,0.0549286890004749,0.722087108664786
448,2,303854,-0.0207554228273882,0.0549379759680883,0.705808188168376
449,2,304472,-0.0582612347739317,0.0543964351497665,0.284879241574645
450,2,304691,-0.053940362031949,0.055292967586064,0.329961758733615
451,2,308097,0.00989183467842353,0.0547813171686917,0.856809123686007
453,2,309402,0.00706159355720119,0.0544492390726109,0.89688451932697
454,2,310030,0.00600077427320206,0.0547555211717076,0.912795125172771
455,2,310113,0.00697558193673147,0.0546024512629437,0.89841784345657
456,2,310972,0.00323797331415927,0.0546863594047323,0.952818437068206
457,2,312659,0.0372529481941645,0.0544383821393982,0.494225903579549
460,2,318265,0.0256532685460772,0.0551655137448732,0.642201241655808
461,2,318379,0.0328828551939901,0.0553182220435613,0.552604794576665
462,2,321266,0.0702058156568191,0.054848309058272,0.201385798006515
463,2,322957,0.0659053302537243,0.0543717148146491,0.226275095044379
464,2,325221,0.0876042661594552,0.0545850628625392,0.109407222857205
465,2,332691,0.102858444497227,0.0550704149924461,0.0626236307314948
466,2,333006,0.112274087646885,0.0549089636398832,0.0416226243640743
468,2,335046,0.0792637667133483,0.0545167147368523,0.146852783057127
469,2,335049,0.0551848282236155,0.0548336238250583,0.314910187754601
470,2,335995,0.0707652892837225,0.0544719296946569,0.194752412275921
471,2,336060,0.0785088067829496,0.054368123129951,0.149619506376726
472,2,338292,0.0639038036414983,0.0544188447127017,0.241068283259884
473,2,339568,0.068229696875819,0.0544862755424397,0.21131276214807
474,2,340466,0.0530420814789015,0.055007564446343,0.335571252511438
478,2,348480,0.0352810429864648,0.0544935461021618,0.517771101638544
479,2,350086,0.0336212094749629,0.0544990945136121,0.537689677080975
480,2,351083,0.0327313672368402,0.0552056960157485,0.55362880535326
481,2,351335,0.0330240737128604,0.0545840401776099,0.545558838693928
482,2,351417,0.0208436672881278,0.0545924423951479,0.702835742432224
483,2,351450,0.0106548627816457,0.0546611951431779,0.8455633824792
484,2,352302,0.0483788057294348,0.0550356869753942,0.379975242879279
485,2,352469,0.0471821010239132,0.0544809204427987,0.387062036017929
486,2,352562,0.0633471514020405,0.0546577747927053,0.247248611441312
487,2,352944,0.0565920520064262,0.054520572584888,0.299983114904917
490,2,355266,0.0454999006149476,0.0545499846190335,0.404791200764358
491,2,358277,0.0356135651378281,0.0545794278007683,0.514497583293193
492,2,358926,0.0140415562894932,0.0546875853924106,0.797514030207237
493,2,358948,0.0203133829257501,0.054699335607326,0.710588967999159
494,2,359515,0.0264672513907014,0.054609692295823,0.628216606635463
495,2,363190,0.0238990232698333,0.055147738558819,0.665015322518678
496,2,363588,0.0526572757968742,0.0553090696227169,0.341720514837317
497,2,363888,0.0394914209824248,0.0548645367766777,0.472125253506252
498,2,363954,0.0393043210210827,0.0546466039038642,0.472465569991387
499,2,364199,0.0228400954483523,0.0545988013791382,0.675963196610456
501,2,365981,0.022249579346829,0.0557008303543407,0.689804775809068
502,2,366047,0.0440443380647775,0.054659772881307,0.420905992782186
503,2,366936,0.035466166954046,0.0553074165967688,0.521773025688939
504,2,369530,0.0608981513106054,0.0545229729137064,0.264785414699062
506,2,369931,0.0238902950778615,0.0549792232267315,0.664166825787851
507,2,371033,0.0421673010531584,0.0548019900182589,0.442141743262405
508,2,372919,0.0461692325155029,0.0545557252811073,0.397971785199721
509,2,373518,0.051936771993923,0.0545099833973293,0.341346525722706
510,2,376157,-0.00564641462860135,0.0546996617325339,0.917842406216921
511,2,376172,0.0076166189899943,0.0550943993076553,0.890124273853718
514,2,381433,-0.0176769673788945,0.0550480569395668,0.748310379831096
515,2,381922,-0.0107313735289514,0.055480773610357,0.846737315610383
516,2,382146,-0.0220791363738979,0.0546363756976297,0.686376135603346
517,2,384206,-0.0274256432839895,0.0547996908833984,0.617055508533298
518,2,384955,-0.0213944592654149,0.0546851677808717,0.695863526747795
520,2,387301,0.00419404221083428,0.0549749937952926,0.939231601435549
521,2,388313,0.019902866856545,0.0546387442328088,0.715879804034359
524,2,390138,-0.000613324242925983,0.0548191192626922,0.991079658528658
525,2,391233,0.0349096742900664,0.0550924744950393,0.526715725327251
530,2,395606,0.0386790945846704,0.0547651950506563,0.480485214520967
531,2,395726,0.0574427421394388,0.0546984679727425,0.294357937714357
532,2,395853,0.0585363002149684,0.0548514513061655,0.286620448274768
533,2,396484,0.0639140879727207,0.0545911345612466,0.242477841816318
534,2,396705,0.0844293460616805,0.0544856261783867,0.12214056070692
535,2,398759,0.0493614789629262,0.0550549417323522,0.370551004874641
536,2,400386,0.0684812294253471,0.0546886476437914,0.211325304433653
537,2,400847,0.0703763109075041,0.054631232525199,0.198517821306312
538,2,401130,0.0648155715892381,0.0551535089130931,0.240712804147221
539,2,401143,0.0639413594446045,0.0550466451440705,0.246188879425843
540,2,401979,0.0691295277239865,0.0549946460704191,0.209576432522643
541,2,403598,0.0645175386409728,0.054718025245112,0.23915598859519
542,2,404844,0.0887602801884355,0.0552364551780379,0.108967125446454
543,2,405100,0.0734551919849615,0.054791340131974,0.180901072369344
548,2,406181,0.0799258793611478,0.0548013506760775,0.145601433194792
549,2,406688,0.0687499852460599,0.0545263683572786,0.208192864629194
550,2,407621,0.0676892225513968,0.0549793035470815,0.219076518841278
551,2,409016,0.0765309130777011,0.0554997178618476,0.168785623266345
552,2,410647,0.0598297937560308,0.0547453494332364,0.275194186462014
554,2,419803,0.0251801084280542,0.0552066578389202,0.648593962333975
555,2,419943,0.0250683593680969,0.0555328972917428,0.651967979431501
556,2,422349,0.0429742997043882,0.0548198927178056,0.433613919816645
557,2,425467,-0.00373673625699222,0.0546702609274393,0.945545373751844
560,2,429095,-0.0108690100897803,0.0549913228249463,0.843433029240457
561,2,431266,-0.022564034863554,0.0550112155895013,0.681928943012232
562,2,431446,-0.0178697184363698,0.0552383728198201,0.746506735288429
563,2,432524,0.00444309067066695,0.0547155772385616,0.935326219079873
564,2,434090,-0.0350630417040889,0.0551887045857903,0.525624804765242
565,2,441927,-0.0371572883926246,0.0545933434427976,0.496558526416596
566,2,446471,0.0160085787878593,0.0552922844894978,0.772348518121628
567,2,449325,0.040804015057192,0.054932532717556,0.458095366151124
