SNP,Chr,Pos,Effect,SE,MID2_RSN1_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
65,1,83613,-0.0686336735318133,0.142591922130893,0.63058068712774
66,1,84112,-0.122395033835398,0.142505605420946,0.390990260749651
68,1,84858,-0.142694473537114,0.142855294234055,0.318539828767059
69,1,85751,-0.134937107672439,0.143465387924918,0.347576051969408
70,1,87445,-0.131821181902626,0.143777611800203,0.359852008925621
71,1,87467,-0.16726217140857,0.144428165167855,0.247606403299153
72,1,89070,-0.0695744903173491,0.143748941136774,0.628685978666027
73,1,89616,-0.124929530617577,0.142868425084681,0.382474486646398
74,1,89679,-0.0654650776384118,0.142998743815876,0.647376525340458
75,1,89880,-0.0716057951042898,0.143026662457384,0.61693194356021
76,1,91472,-0.0467417885156945,0.144117992801803,0.745880306743753
77,1,93789,-0.113026612365329,0.142527525532711,0.428301155007038
78,1,94351,-0.158684926052453,0.142780282285196,0.267155851205995
79,1,99148,-0.0994212915297485,0.142556247490179,0.486000317937209
82,1,106800,-0.0609296251214308,0.142810034647276,0.66989575634563
83,1,107970,-0.0809379939235231,0.142358480984393,0.570022694974335
84,1,109000,0.0412550354403082,0.142657747283055,0.772606597283336
85,1,112549,0.0409174476637397,0.142496495513762,0.774168211877722
86,1,112742,-0.020200307984689,0.143064327984812,0.887794558909295
87,1,113050,0.00202487010734037,0.14282764530501,0.988696764097106
88,1,113135,-0.00502738066073161,0.142463644874624,0.971869346532769
89,1,114076,0.205806492887814,0.142042149224821,0.148250038524094
90,1,114628,0.231895842050481,0.142289996084219,0.104048210666795
91,1,116283,0.248445935055959,0.143008620340034,0.0832100778649406
93,1,127853,0.0821612629879881,0.143284561190177,0.566730050308938
94,1,128302,0.124067901522884,0.142647880587362,0.385028409670003
95,1,128704,0.0714990529755528,0.142892125128822,0.617125781767255
96,1,128911,0.147772408019567,0.142742089475169,0.301265223751951
97,1,130267,0.196118975403883,0.142509068317694,0.169636457405181
98,1,130271,0.200087614346788,0.142663504128862,0.161640528540012
99,1,130613,0.226595910200107,0.143892786330363,0.116208739199856
100,1,132012,0.0646440992637256,0.144049748954906,0.653878478433675
101,1,133231,-0.00639395767591255,0.14306796315973,0.964378279825759
102,1,137074,0.064167753163965,0.142824066515901,0.653506626002944
103,1,137304,0.00936814847100981,0.142913682988758,0.947772332834738
104,1,139686,0.0767328146673071,0.143044073936455,0.592000821731534
105,1,149562,-0.0245384693596434,0.143422883048311,0.864249665659936
106,1,150447,0.00701023948819884,0.145019299188354,0.961472578160393
108,1,154084,-0.00275511005849366,0.145467740898713,0.984899938760809
110,1,157269,-0.0949279033907647,0.142738292328129,0.506453654539362
111,1,160054,-0.0395902912102646,0.144169266468205,0.783776689493514
112,1,166222,-0.0822377363011282,0.143051289040902,0.565736719327664
113,1,166416,-0.05866298698638,0.14279355385569,0.681451025349317
114,1,167326,-0.0517030474992075,0.143612947363694,0.719050005487132
115,1,168836,-0.115421320544542,0.142826554943654,0.419564447139242
116,1,171200,-0.0578350584121036,0.143139605972061,0.686423189399236
117,1,171431,-0.103325052711312,0.14396153373635,0.473400445793887
118,1,173339,-0.0688964702662716,0.142899137808569,0.630009868368196
119,1,173845,-0.0943662443070612,0.142739347354155,0.508973760815381
120,1,175121,-0.117681990683006,0.142406816892937,0.40914737741325
121,1,175281,-0.118138930486689,0.142527022875802,0.407727927634162
122,1,175315,-0.131673985949768,0.142448451980168,0.355929127276639
123,1,175523,-0.109756748231666,0.143309814614273,0.44426520258202
124,1,175541,-0.125259577595781,0.142687802248604,0.380618066024877
125,1,175653,-0.127994402719032,0.143133443399668,0.371807439335734
128,1,175856,-0.131957286156195,0.145491682904764,0.365038837452245
129,1,175876,-0.111740153672438,0.143305472461489,0.436069909151159
130,1,175989,-0.0906685113472935,0.143757079471882,0.528640618990509
131,1,176001,-0.102753135603616,0.14448408057276,0.477446867126597
133,1,177692,-0.146440000213284,0.142407611960838,0.30450537772117
134,1,178191,-0.138861233200898,0.142570917312538,0.330733376115127
135,1,178224,-0.146440000213284,0.142407611960838,0.30450537772117
136,1,178960,-0.148177129948934,0.143543343001024,0.302647003068562
140,1,183802,-0.139281906966399,0.142445936170829,0.32884886907692
141,1,183954,-0.130358508895958,0.143509532303515,0.364307072741337
142,1,184450,-0.0578496683866232,0.142385888995063,0.684777241300871
144,1,184718,-0.11520004085553,0.143097061731704,0.42133372779989
145,1,185296,-0.0491310339844248,0.142596772761625,0.730641481631463
146,1,185438,-0.00793474505107832,0.142626856430169,0.955665731997326
147,1,185469,-0.0110356597057674,0.142832114146603,0.938457975201356
148,1,185503,-0.0019360272028987,0.142463858898103,0.989165076877219
149,1,185705,-0.0313533851896822,0.144046461602243,0.82781853491655
150,1,185749,-0.0664836757813869,0.1440126606604,0.644615537016215
151,1,185806,-0.0906626767934581,0.144167747023875,0.529841315509252
152,1,185879,-0.0566871656407136,0.144914102702009,0.695901890164745
153,1,185916,-0.0101498816284907,0.144878578258238,0.944187285989684
154,1,185941,-0.0140327475869152,0.145508784921275,0.923226505049508
155,1,185954,-0.0183870809897455,0.145932374854222,0.899805815200966
156,1,186055,-0.0170473061328393,0.143020198535799,0.905188595777277
157,1,186896,-0.0739934892434554,0.145314535250319,0.610933424373302
161,1,190132,0.18221635784684,0.142875715215732,0.203024522649654
162,1,190148,0.199884231511448,0.142852082248023,0.16261934750683
163,1,190165,0.18918663710066,0.14399680316732,0.189758201589751
164,1,190169,0.211165442501765,0.143729668824448,0.142673282787463
165,1,190933,0.128480472537829,0.142835715621695,0.369000523587263
166,1,192149,0.213207805765188,0.14372112715474,0.138838485877006
168,1,192303,0.163719619923323,0.171649393442072,0.340836294307545
171,1,192795,0.346325585708404,0.141533306406695,0.0148938489782214
173,1,194187,0.202401535057209,0.142440059998377,0.156211316935122
174,1,194867,0.0171746924465011,0.142766185705878,0.904314386383707
190,2,8314,0.301458483015452,0.144297102315573,0.03740978743727
194,2,8498,0.301231233991861,0.14408450577687,0.0372736476496704
195,2,8651,0.29103499122348,0.144280379402666,0.0444365382352023
197,2,9812,0.30837754448559,0.14504603664721,0.034191279534033
198,2,9932,0.267605071333402,0.144697100734955,0.0652335934734236
199,2,10135,0.315184854113748,0.143864833911956,0.0291166800487249
200,2,11616,0.302023575738912,0.143790098465738,0.0363984719285576
201,2,12133,0.339642436765052,0.144131833884437,0.0189953657654525
202,2,12194,0.347218042344679,0.144646983045393,0.0168919648338537
203,2,12359,0.330562975125061,0.144327984433049,0.022589613477926
204,2,13061,0.320257629056935,0.144383016707165,0.0271831737897309
205,2,14298,0.304844008959498,0.144939028357989,0.0361506370705921
206,2,15222,0.305524135955767,0.14636600077791,0.0375688655124636
207,2,17986,0.353458176701979,0.143457603777024,0.0142214168877409
208,2,19770,0.31579008007722,0.144713412135919,0.0297553657684381
209,2,19836,0.310874949030687,0.144340692251606,0.0319357023338683
210,2,19851,0.33574273597844,0.144611432964128,0.0208183325708595
211,2,21595,0.313227239312797,0.144148671134411,0.0304489979636324
212,2,22385,0.33791993845339,0.144128966168601,0.0196028552979672
213,2,23441,0.320241355245858,0.14566370334477,0.0285620998176347
214,2,24209,0.336268984766981,0.144344583763168,0.020389323963825
215,2,24341,0.376569985643388,0.14440974362064,0.00950358728107062
216,2,26815,0.393931272359592,0.144101929304468,0.00657826751561431
217,2,28209,0.440876465725653,0.143765846024152,0.00233190062383897
221,2,41245,0.255440611145521,0.144471212244963,0.0779066801625033
222,2,43214,0.203998100020888,0.1470618841111,0.166268714107395
223,2,47104,0.14270293526748,0.143149920996499,0.319506817198324
224,2,50915,0.22290365172295,0.144272760373311,0.123238503605584
225,2,55834,0.175638537822535,0.143787265301649,0.222705610397539
226,2,56422,0.217651246103049,0.143882846184878,0.131251213962346
227,2,57715,0.228404778251601,0.143358080999824,0.111999858368043
228,2,59046,0.237752447753421,0.144045647665934,0.0997228616612112
229,2,59191,0.206459466022126,0.143351924995617,0.150689179797595
230,2,59383,0.210484061131219,0.143376874508979,0.142981783555437
231,2,59477,0.185958940680981,0.14564182982758,0.202503762857752
233,2,60471,0.203991998807126,0.143597703354107,0.156321614159159
234,2,60478,0.214987806627805,0.143717103867833,0.135570674397354
235,2,60786,0.228356732545058,0.143420771134853,0.112231397418801
236,2,61035,0.252469826008631,0.143295794180149,0.0789553062882127
237,2,61071,0.240658478621317,0.142697844181259,0.092584985979997
238,2,61675,0.199333573264979,0.143291812197878,0.165070555271724
240,2,62939,0.196388851696228,0.143054305860214,0.170677540040419
241,2,63527,0.252695556493204,0.143344501609315,0.0787902187586401
242,2,63857,0.265632835336172,0.143311878611857,0.0646406105125826
243,2,65527,0.137488547699371,0.143346146691901,0.338146358341474
247,2,67976,0.189697776604661,0.145249677303898,0.192398982371146
250,2,72389,0.291087048814785,0.143870482570643,0.0437998093400472
251,2,72392,0.223195587932077,0.145201072828702,0.125152817304454
252,2,73646,0.339511459468918,0.141550596521742,0.0169799863642059
253,2,74564,0.334827845747855,0.141299789858071,0.0183432490813839
254,2,74739,0.384529829621832,0.141414109817055,0.00686786300709944
257,2,80873,0.353578126404441,0.141986643447336,0.0132256510858465
258,2,81501,0.380311638898573,0.141766683475308,0.00764751403455309
259,2,83526,0.329037021890499,0.141905785723797,0.0209818677739331
260,2,83845,0.358320472748062,0.141841844770782,0.0119671170036921
263,2,84447,0.398628295075047,0.143384259719838,0.0057247256888384
264,2,87391,0.351654712051049,0.141251630507323,0.0132497575855914
265,2,87562,0.349489468428408,0.141630536663197,0.0140753856577158
266,2,87849,0.349293066875497,0.141618264262472,0.0141207667816023
267,2,87878,0.323643722374203,0.142409060224464,0.0236489148931515
269,2,89785,0.252767950118162,0.142830880135129,0.0776402127994673
272,2,93721,0.273229691956713,0.142288640743963,0.0556318741625522
273,2,93952,0.27267231866468,0.14188042130912,0.0554298825309355
274,2,95085,0.271133607461593,0.142088849018491,0.0571766665875114
276,2,107124,0.216402541018777,0.142425878440324,0.129555802790059
277,2,111645,0.217976098151038,0.142510888665773,0.127026228394675
278,2,111916,0.194287203237453,0.142945833310709,0.174961486626662
279,2,111931,0.19164509512603,0.143175642964037,0.181584711220603
280,2,111999,0.22858730676686,0.14250465726328,0.109593126645725
281,2,114528,0.132169226124053,0.143674000019503,0.358240438020711
282,2,116024,0.197392674589213,0.143804873161966,0.170734964138978
286,2,120090,-0.108932055522464,0.143501601577213,0.448299362640775
287,2,120291,-0.11345539686782,0.145135491576737,0.434902812731938
288,2,120726,-0.115008936115164,0.144292011678271,0.425953787921983
289,2,121716,-0.0585047932550751,0.144224160119605,0.685244205600586
290,2,123100,-0.107980085708472,0.144342395335335,0.454908213236566
291,2,124677,-0.08790701216743,0.144181876013722,0.542455910512362
293,2,127887,-0.0266651404685097,0.145239900623909,0.854437563594375
294,2,128935,-0.0255434731067119,0.14510315895685,0.860366097204483
295,2,129053,-0.0172100785383472,0.145548358610775,0.905942352367951
296,2,130040,0.0154712387912539,0.14643730035534,0.915919314195839
297,2,130976,-0.11024429047562,0.145128263764349,0.447980682708603
298,2,132199,-0.0356772109649224,0.145907672776861,0.806970888126102
299,2,133355,0.0431446360079979,0.14688916554009,0.769142664413737
300,2,133435,-0.0036045606892281,0.147224445685951,0.980480827949859
302,2,135183,0.0331172239554125,0.147295565350265,0.822237593917834
303,2,135402,0.0129719243183704,0.147282241461525,0.929866788655746
304,2,135898,0.0125133056833855,0.148063462887199,0.932696378045968
305,2,135912,0.0226903977845694,0.148169406341093,0.878376783128501
306,2,135925,0.0114283666105075,0.147501854569012,0.938286013632462
307,2,136002,-0.0471271665335129,0.147371397743222,0.749320478244309
308,2,136173,-0.0220139419375285,0.148430899526482,0.882181981237494
310,2,138318,0.0684892272099118,0.152310703421942,0.653225937579801
311,2,138695,0.0703755947485016,0.149696202041516,0.638557607476028
312,2,138818,0.00597407421012908,0.149468113320908,0.968140525979529
313,2,139728,0.0230995712416637,0.149195424030638,0.877045709347394
314,2,140174,0.000782918239429886,0.149200483920245,0.995816144580986
315,2,140863,-0.0167501346577319,0.149137475388484,0.910638768437894
316,2,141152,-0.0141577356563802,0.149558351997988,0.924635722541019
317,2,141292,-0.025059648478426,0.148478898997661,0.866069640726205
318,2,141545,0.0429867818612535,0.149190656466793,0.773413876622921
322,2,146723,0.10263943554301,0.148838854418096,0.490898151036243
323,2,147946,0.0785303671670337,0.150245280133557,0.601524080912663
326,2,151397,0.139557203487592,0.150495971868901,0.354396487163135
327,2,153035,0.150053680947925,0.148824724316081,0.314021356577836
328,2,153228,0.174506215613519,0.149838804621984,0.244956739705432
329,2,153455,0.119094856104352,0.15112662477599,0.431198175064073
331,2,153815,0.149649205729842,0.150468499550682,0.320633965583371
332,2,154160,0.105748995162639,0.148994101757625,0.47832594298062
333,2,154235,0.0892806999504072,0.150514261604487,0.553446537766008
335,2,159870,0.170761306983593,0.146504195415172,0.244574167702146
336,2,161229,0.19936197198828,0.148660657037641,0.180765151760853
339,2,162696,0.226130961917228,0.147908701389826,0.127195947145385
340,2,163284,0.226002069140203,0.145936208306638,0.122365275322229
341,2,164166,0.190726654283109,0.147441678507799,0.196658561944648
342,2,165270,0.260598013402968,0.145889992228416,0.0749147114981305
343,2,165675,0.248042359747612,0.148383615525557,0.0954836575567971
346,2,168062,0.25898752601131,0.14698619793323,0.0789372776549075
347,2,168518,0.184481258252887,0.1464570659324,0.208636174551387
348,2,168980,0.215869697053907,0.14626558111966,0.140868909832078
349,2,169651,0.274053099433243,0.14605930832475,0.0614370725268472
352,2,170725,0.242037497321126,0.14648175313165,0.0993546262684526
353,2,171254,0.188070777883686,0.146944545188276,0.201429279776114
354,2,172242,0.154366431546888,0.145311996437878,0.288821043889011
355,2,173254,0.094149463484935,0.144341830072782,0.514653214838836
356,2,173340,0.106783753807804,0.144299424055208,0.459782700022599
357,2,173385,0.106255503974973,0.144433626583843,0.462419999181855
358,2,173973,0.113778080766211,0.144033070450115,0.430090701038968
360,2,177341,0.199294974042136,0.143277008200797,0.165108630274672
361,2,180314,0.125087624945597,0.143563037875002,0.384178180460402
362,2,180339,0.137356315928725,0.143894823624139,0.340453205685692
363,2,182758,0.172061690863579,0.143271315940943,0.230575793032586
364,2,183619,0.164196639819668,0.143863839885119,0.254504769450278
367,2,187176,0.0888547398774036,0.144836522542141,0.539952135265011
368,2,191066,0.103628732859162,0.145892788705836,0.477982494530685
371,2,191599,0.0520630126766737,0.143947420908464,0.7178069996181
373,2,191763,0.0706296120143459,0.144495412733596,0.625285589773088
374,2,191959,0.0260275603246782,0.144184967921816,0.856851808905015
376,2,195759,0.132393123366769,0.145258909057064,0.362691568360255
377,2,196912,0.0349872420579781,0.143065312469567,0.806943616046067
379,2,198110,0.0163384130969909,0.143932227164587,0.909687097586894
381,2,198805,0.0451431150744138,0.144534850574707,0.754971293064481
382,2,198891,0.028072057453404,0.143421047067215,0.844932725497414
383,2,199248,0.0203928690460662,0.143752292211979,0.887270589559805
384,2,201782,0.0188312967691317,0.14357623432802,0.895724348061063
385,2,203285,0.160070876216272,0.142769096578125,0.262970345131963
386,2,203783,0.160345206657111,0.142459704908167,0.261121641583248
387,2,204179,0.156052088667229,0.142819125480461,0.275290254915081
388,2,205406,0.143263313044358,0.14432900441817,0.321576919583992
389,2,205834,0.127496525033261,0.143677893338548,0.375479900216306
391,2,207192,0.174846844336323,0.143401906536537,0.223552637598458
392,2,207561,0.154683959411005,0.142831283923835,0.27955482173959
393,2,208682,0.134669679920729,0.142647717565369,0.345778687018903
394,2,210102,0.0882663840449308,0.143119463550809,0.537808912376075
396,2,214801,0.12510624667459,0.143034825005766,0.38235588005704
397,2,215016,0.10658006487216,0.142995558636611,0.456563215948173
398,2,218876,0.0509699625939649,0.144562096962043,0.724612413584126
399,2,227511,-0.0108932731449802,0.145609764750909,0.940407132775963
400,2,230378,0.000802515265243775,0.143775924580125,0.995549617291725
401,2,231943,-0.00160948922228255,0.14418811822108,0.991100163208075
402,2,232156,-0.0209698557853776,0.144124717436334,0.884400751299276
403,2,232789,0.0293008997248211,0.143610211336399,0.838447041119633
404,2,238524,0.0445699850454973,0.143801225256223,0.756788242317223
405,2,241518,0.00394386173957439,0.145069204709578,0.978326687464124
406,2,250396,-0.0919698296360731,0.143997241491914,0.523437742455373
407,2,250466,-0.0920383495323133,0.143946205636626,0.522981311638263
408,2,252305,-0.109775411592458,0.144293064471943,0.447295803192507
409,2,254571,-0.0161946134649513,0.146437078791607,0.91200358439365
410,2,254742,-0.0115473683346141,0.146306090475899,0.937136128893539
411,2,254908,-0.00308476559397819,0.147424867358033,0.983317845820771
413,2,255862,-0.0834007825151377,0.146469647267904,0.569442388894455
414,2,255975,-0.0524954714667245,0.145981111688321,0.719357910737495
415,2,258311,-0.194511394044305,0.143223225882367,0.175299486355208
416,2,259284,-0.127559125147004,0.143920369476875,0.37604992495962
417,2,266330,-0.122601626164052,0.144552721321149,0.396932112437131
418,2,267100,-0.122519049478487,0.144542361904371,0.397216063455089
419,2,268086,-0.12179302321719,0.144554657712622,0.400056467013929
420,2,274614,-0.0932620088159436,0.143735104101473,0.516859536845324
421,2,274729,-0.104644221189814,0.144500132399202,0.469434415212245
422,2,275746,-0.0929151952411438,0.144459680867025,0.52051763226285
423,2,277029,-0.101502846647067,0.143771136579337,0.480651975751564
424,2,277741,-0.0965116481480639,0.14383739206372,0.502673677086267
425,2,278218,-0.100030665571124,0.143570442813184,0.486426704852351
426,2,278379,-0.0902368522069604,0.147146209959541,0.540108485654474
427,2,279910,-0.119460648860113,0.143477864511264,0.405629448291376
429,2,283431,-0.0778951075478396,0.145663125837441,0.593151096583785
430,2,283573,-0.0955300469298259,0.143884279739761,0.507164261219051
431,2,286762,-0.168700821978315,0.14406307443382,0.24238037701744
432,2,287187,-0.15054132035186,0.143445522014094,0.294681263460401
433,2,288379,-0.101027853477575,0.142478933731205,0.478747697714406
434,2,294941,-0.137112000807817,0.142478886168274,0.336541559423021
439,2,297610,-0.141867838340858,0.143188802737262,0.322474260750607
441,2,299680,-0.0311653416504755,0.142936555499767,0.82752690169891
442,2,299708,0.00216222762724749,0.143247643825153,0.987965449470878
443,2,299759,-0.0394178115010922,0.142746941640869,0.782603902415746
444,2,300111,-0.0701732259273423,0.143711311739901,0.625645502455641
446,2,301710,0.0372001392054988,0.142786915965715,0.794607620121165
447,2,303446,-0.039750195583353,0.143684534594597,0.782211479983592
448,2,303854,-0.031067707199346,0.143718155037123,0.828979266136247
449,2,304472,-0.0540240392656436,0.142484125911484,0.704798280138131
450,2,304691,-0.0842925957740624,0.144752467218633,0.560721320031311
451,2,308097,0.1897434312175,0.142939154451095,0.18522036853326
453,2,309402,0.0932312296579182,0.142337175957921,0.512892621574924
454,2,310030,0.0505804466109165,0.143198513555695,0.724135045755713
455,2,310113,0.0658224646126703,0.14278133064737,0.645081142094018
456,2,310972,0.068193975234848,0.142995130929781,0.633730427321847
457,2,312659,-0.0482390606725692,0.142463137633018,0.735106885501267
460,2,318265,-0.0476446785719397,0.144315690836363,0.741488467744923
461,2,318379,-0.0453742858160433,0.144745464599882,0.754103900472775
462,2,321266,-0.124505014980649,0.143643855626096,0.386661275547308
463,2,322957,-0.171941632029218,0.14221899880449,0.227475070294871
464,2,325221,-0.123277101395574,0.143145172730493,0.389710647349368
465,2,332691,-0.0458319354393185,0.144734493247686,0.751687154571919
466,2,333006,-0.124833381946725,0.144317897531786,0.387632309063148
468,2,335046,0.0228839503753674,0.143017890313533,0.872966600370096
469,2,335049,-0.00370535613928816,0.14363115054196,0.979433258072172
470,2,335995,-0.0132005327784667,0.142818068637565,0.926409623123907
471,2,336060,-0.0137383541022494,0.14262560727883,0.923317438300596
472,2,338292,-0.0426875668294642,0.142600404699795,0.76484845276627
473,2,339568,-0.0800124800603213,0.142769821268614,0.575541729997648
474,2,340466,-0.0920430723085897,0.143986690746881,0.523076796826223
478,2,348480,-0.177319939207441,0.142308137098176,0.213580387166961
479,2,350086,-0.182708492362625,0.142295575639348,0.199981675166277
480,2,351083,-0.229714156668976,0.143952474726672,0.111436361021109
481,2,351335,-0.222927112689301,0.142353220845322,0.118241351517032
482,2,351417,-0.197425162217324,0.14243723691868,0.166606485558383
483,2,351450,-0.212929859843421,0.142532499153888,0.136094034330841
484,2,352302,-0.203062372373012,0.143705817723433,0.158524462381409
485,2,352469,-0.226447142830414,0.142144366926531,0.11203756098944
486,2,352562,-0.244191862720725,0.142646579462794,0.0877996227466977
487,2,352944,-0.230556478266916,0.142296161707481,0.106069824741072
490,2,355266,-0.228223314608411,0.142306816263049,0.109665406076267
491,2,358277,-0.226861084060732,0.142335613490746,0.111865423558181
492,2,358926,-0.243136265173543,0.142470529295399,0.0887810286856597
493,2,358948,-0.26077775281803,0.142427658598659,0.0679509698212116
494,2,359515,-0.181361902811402,0.142561030723918,0.20415002260434
495,2,363190,-0.15767622255369,0.144041379993284,0.274412313154253
496,2,363588,-0.122559182762985,0.144707935997427,0.397601445899569
497,2,363888,-0.113119808434323,0.143485541525593,0.431008960777489
498,2,363954,-0.105620713494351,0.142930678338046,0.46041954807261
499,2,364199,-0.0982299176885927,0.142751140646861,0.491829133867242
501,2,365981,-0.125959791818901,0.145572610039169,0.38747758564287
502,2,366047,-0.126552261853375,0.142943755178801,0.376581839551621
503,2,366936,-0.148108481237579,0.144534368920152,0.306193028749586
504,2,369530,-0.118561510789373,0.142725461044137,0.406706708019052
506,2,369931,-0.176405543970682,0.143538210539255,0.219898047092963
507,2,371033,-0.24438144654172,0.142872220870862,0.0880539819693562
508,2,372919,-0.15497155687646,0.142605125716356,0.277902946330004
509,2,373518,-0.133351903895817,0.142585816050415,0.350304159916941
510,2,376157,-0.15914133363003,0.142826490598989,0.265939270189785
511,2,376172,-0.155920737893522,0.143872522396491,0.279218730778839
514,2,381433,-0.15903375286086,0.143758601615303,0.269369251246557
515,2,381922,-0.153340718862937,0.144896406468947,0.290652227861699
516,2,382146,-0.0784501663351848,0.142881792727647,0.58331385809988
517,2,384206,-0.0732529032241921,0.143334739909105,0.609627301442581
518,2,384955,-0.104318496084091,0.142960587976542,0.466056841341258
520,2,387301,-0.0730028131882644,0.14374412465313,0.611864212753735
521,2,388313,-0.077972414741848,0.142882533558182,0.585610032353565
524,2,390138,-0.0759491651474514,0.143330764454035,0.596523124380937
525,2,391233,-0.0306954890331246,0.144175408570973,0.831524912666735
530,2,395606,-0.144839022720432,0.143140419883029,0.312294857811906
531,2,395726,-0.162782243139906,0.143033306736598,0.255862120434069
532,2,395853,-0.210056772107382,0.143267981941156,0.143489240338856
533,2,396484,-0.177828231912452,0.142754946212756,0.213704844241834
534,2,396705,-0.195735318031946,0.142619321564948,0.17080038173282
535,2,398759,-0.145158343045743,0.14396126670471,0.313993789143286
536,2,400386,-0.216782784058285,0.142898752352017,0.130152184565197
537,2,400847,-0.220390751303313,0.142750632137378,0.12351184242548
538,2,401130,-0.184088382367866,0.144211839458363,0.202613146472114
539,2,401143,-0.209418387179676,0.143826515557915,0.146268007997143
540,2,401979,-0.15606266141602,0.14392894589967,0.278970250229116
541,2,403598,-0.189629171142319,0.143049250723145,0.185822313992845
542,2,404844,-0.187602591296036,0.144662611381487,0.195537237219259
543,2,405100,-0.151067962578429,0.143454295237536,0.293027450407829
548,2,406181,-0.167972661815311,0.143494243443858,0.242553994954497
549,2,406688,-0.164609006779307,0.142674040293817,0.249386581960626
550,2,407621,-0.192556497569162,0.143750260803272,0.181262868247047
551,2,409016,-0.128155556271796,0.145398489979695,0.378696159523163
552,2,410647,-0.134203310952222,0.14325885669739,0.349507594617559
554,2,419803,-0.240356807216162,0.1438763139829,0.0956911198928607
555,2,419943,-0.209803683356033,0.144866902530192,0.148434389769475
556,2,422349,-0.226772107991341,0.143006060992278,0.113691003403884
557,2,425467,-0.13931081466663,0.142806952180421,0.3299711849294
560,2,429095,-0.0976420818429892,0.143752204385074,0.497431652437918
561,2,431266,-0.0314794309089396,0.143914720701777,0.826981567811807
562,2,431446,0.0197713518032818,0.14450193688095,0.891247811276124
563,2,432524,-0.0434271983944466,0.1430995720138,0.761706382650109
564,2,434090,-0.107356495633215,0.144323877527135,0.457457117865299
565,2,441927,-0.142377665959818,0.142689760832786,0.319053639804607
566,2,446471,-0.210605684038515,0.144207533814165,0.145060081266437
567,2,449325,-0.204141765575548,0.14338554526672,0.15540901373904
569,2,450017,-0.193624405299943,0.142627484114828,0.175472704082629
570,2,451779,-0.361570455503319,0.142236839952973,0.0114478430143267
571,2,451784,-0.353510190172296,0.142816249028325,0.0137819691919842
572,2,453525,-0.399843881740223,0.142515256615592,0.00530025560862545
573,2,453768,-0.361334946230877,0.142998190403237,0.0119453082289704
574,2,454027,-0.373480984512075,0.14230233209391,0.0090530685717027
575,2,455029,-0.388379141277392,0.142265901747622,0.00665189767226596
576,2,455247,-0.397514370651207,0.141724909664322,0.0053129895898264
579,2,455756,-0.336614070260929,0.15290203359889,0.0283470844484324
580,2,457024,-0.365348854759881,0.143032661326091,0.0110592733790747
581,2,457298,-0.354423584558973,0.143531282233478,0.0140098970019029
582,2,460202,-0.385900689421159,0.14363303486205,0.00755719490831849
586,2,464424,-0.351546329772591,0.143124749453924,0.0145215831645775
587,2,465824,-0.269540785940816,0.145053921850976,0.0639713521359881
588,2,470145,-0.352110019828819,0.14245659587202,0.0139182925591133
589,2,470686,-0.312949968636085,0.142627588406905,0.0288739952343643
590,2,471144,-0.303106172181447,0.142937430374056,0.034656487081022
591,2,471830,-0.314986772653393,0.142452542330536,0.0276644591865304
