SNP,Chr,Pos,Effect,SE,RET2_SNA3_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
250,2,72389,-0.0226945540354114,0.0568390244639446,0.689930059189475
251,2,72392,-0.01344637239984,0.0572339628131776,0.814393894408892
252,2,73646,-0.0508973557818424,0.0559994523936882,0.364028175384506
253,2,74564,-0.0581050886709062,0.055869324265852,0.299043461411263
254,2,74739,-0.0505241247391278,0.0560743941196961,0.36819223793156
257,2,80873,-0.0414147805183775,0.0562295853507275,0.461897360209214
258,2,81501,-0.0404110004782804,0.0562222718903038,0.472756853441894
259,2,83526,-0.039113126528409,0.0561375323645739,0.486425605766581
260,2,83845,-0.0443490949093626,0.0561799405207598,0.430401400743739
263,2,84447,-0.0641685123693594,0.0568449132432237,0.259734117801709
264,2,87391,-0.0117597372436073,0.0559777160683308,0.833727289744688
265,2,87562,-0.0134904562479227,0.0561182891772657,0.810164979446913
266,2,87849,-0.0235988834875015,0.0561035088257417,0.674280395449174
267,2,87878,-0.030009568500766,0.0563360736067907,0.594584508014328
269,2,89785,-0.0234451345537347,0.0563511786318761,0.677623300087168
272,2,93721,-0.0353051136528877,0.0561633612105674,0.530007870249942
273,2,93952,-0.0417693186032186,0.0559899299426868,0.456154947867028
274,2,95085,-0.0593383837659229,0.0560233018050778,0.290245081426402
276,2,107124,-0.0313111762890316,0.0561154268486841,0.577213070350947
277,2,111645,-4.55987622649534e-05,0.0561761190261401,0.999352807073387
278,2,111916,0.000756238384990782,0.0563085194921846,0.989292107462193
279,2,111931,0.00393973698381092,0.0563942454980711,0.944344155089071
280,2,111999,0.00429544117749453,0.0561916545292904,0.93911021392571
281,2,114528,0.0114740869799297,0.0565121820552194,0.839222774450554
282,2,116024,-0.0070649926111066,0.0566486130101589,0.900819321586472
286,2,120090,0.0166626153441213,0.056419154968382,0.76791074708138
287,2,120291,0.0177974282062836,0.057063536148316,0.755309827510427
288,2,120726,0.0381833960572073,0.0567052534616416,0.501155019966237
289,2,121716,0.0475541066110337,0.0566206740223142,0.401548736989754
290,2,123100,0.0463884170260104,0.0567016703727058,0.413844120725711
291,2,124677,-0.00411635441134983,0.0566767936487872,0.942142825732047
293,2,127887,-0.0142433479524671,0.0570607728118443,0.803028618937382
294,2,128935,-0.0192658119099698,0.057002639989509,0.735578379905744
295,2,129053,-0.0178964460823207,0.0571774726123201,0.754466869106684
296,2,130040,-0.00692751385062462,0.0575332569390871,0.904227776826216
297,2,130976,-0.0131247424764404,0.0570615327464108,0.818216963239933
298,2,132199,-0.0109704934161297,0.0573273252376963,0.848348980338759
299,2,133355,-0.00135567980203843,0.0577180681559949,0.981274312002985
300,2,133435,0.00345448375685664,0.0578425460248158,0.95241069044687
302,2,135183,-0.073947068027427,0.0577408915923016,0.201150155662539
303,2,135402,-0.0620187264904635,0.0577719063354374,0.283775582323373
304,2,135898,-0.0554701097870558,0.0580980505785084,0.340348823082947
305,2,135912,-0.0511560661182782,0.0581522802819363,0.379624918422771
306,2,135925,-0.0456093121721324,0.0579014072434565,0.431397023387289
307,2,136002,-0.0435047108016153,0.0578625987767354,0.452634832057462
308,2,136173,-0.0591653348934844,0.0582335254516465,0.310324639026783
310,2,138318,-0.0316572224027438,0.0598345381438735,0.597082890259441
311,2,138695,-0.0227562082731956,0.0588198539200873,0.699078380446916
312,2,138818,-0.0123345511710795,0.058720763435694,0.833746447072589
313,2,139728,-0.0123904248080886,0.0586154443601046,0.832708856261983
314,2,140174,-0.00953980524316433,0.058616954997532,0.870809801922811
315,2,140863,-0.00692611198049486,0.0585942837706478,0.905972802833612
316,2,141152,0.00626137689964645,0.0587595548288371,0.91519914151154
317,2,141292,-0.000648003009829701,0.0583379928429899,0.991143766219314
318,2,141545,-0.0112015301671875,0.0586191512677329,0.84856498611789
322,2,146723,0.0286185893218303,0.0584966192539838,0.624979230150593
323,2,147946,0.0195564316951164,0.0590433037973572,0.740673460838076
326,2,151397,0.00695519707824865,0.0591989513843224,0.906539761380433
327,2,153035,0.0471588213263074,0.05850183294682,0.420723034870992
328,2,153228,0.0319011006365351,0.0589584881978286,0.588795573301636
329,2,153455,0.028498607450065,0.0594087554435962,0.631735081395423
331,2,153815,0.0405014359583757,0.0591608481504161,0.494046454885311
332,2,154160,0.0406536807462297,0.0585398445330557,0.487849502777765
333,2,154235,0.0311527080209915,0.0591415455263532,0.598699230570535
335,2,159870,-0.0361901665436415,0.05763829051976,0.530485836843799
336,2,161229,-0.0469467061574522,0.0585023162409192,0.422817578801736
339,2,162696,-0.0408604185244581,0.0582631268680289,0.483572653790746
340,2,163284,-0.0464202543232937,0.0574780205317837,0.41985468370825
341,2,164166,0.0419445934567049,0.0580223409862934,0.470217434788737
342,2,165270,0.0603748656167062,0.0574872212595536,0.294330344175562
343,2,165675,0.0543440307260004,0.0584569877655069,0.35319210769035
346,2,168062,0.0889685713101196,0.0578089585295616,0.12469770531976
347,2,168518,0.0717879064240752,0.0575437542417996,0.213027994195101
348,2,168980,0.0890197104776924,0.0574480339994768,0.122140965493499
349,2,169651,0.102627794676904,0.0574111992834544,0.0746996088479663
352,2,170725,0.0663582367485668,0.0576650645988019,0.250612836374996
353,2,171254,0.0698877187926995,0.0577469387361993,0.226996148482839
354,2,172242,0.0577031473048095,0.0571000584880452,0.312918304233203
355,2,173254,0.0723312238182843,0.0566136625183607,0.202220067361815
356,2,173340,0.0836721398082029,0.0565624922980658,0.139955536939727
357,2,173385,0.0766573253260106,0.0566430374654892,0.17681281175664
358,2,173973,0.0722739514367807,0.0565081484306997,0.201737008828921
360,2,177341,0.031534750147197,0.0564209857637906,0.576571521685752
361,2,180314,0.0537711580666416,0.0563923080714306,0.340979453387535
362,2,180339,0.0581567585731548,0.0565228445178513,0.304227788973347
363,2,182758,-0.0747516949398271,0.0562640301542023,0.18484227358393
364,2,183619,-0.0556466741564312,0.0565491308346674,0.325769231573141
367,2,187176,-0.0991641163952028,0.0566897620047942,0.0811182496167353
368,2,191066,-0.0598475035862397,0.0572720313011911,0.296752285383176
371,2,191599,-0.0559240368942535,0.0564873937025382,0.322839113573821
373,2,191763,-0.0704814453614383,0.0566657563800854,0.214394760284446
374,2,191959,-0.0674798904816644,0.0565372628365616,0.23345665467542
376,2,195759,-0.0813833090144709,0.0569732386245802,0.154047136795376
377,2,196912,-0.0709071387550328,0.0560866440795453,0.20697699800431
379,2,198110,-0.0614257920074262,0.0564557609209984,0.277322360189496
381,2,198805,-0.073830717613823,0.0566578146712325,0.193390450312242
382,2,198891,-0.0666085493184326,0.0562399055468516,0.237065625340763
383,2,199248,-0.076452642337079,0.056333456141329,0.175602390165032
384,2,201782,-0.0253901158376744,0.0563946342163162,0.652826606235291
385,2,203285,-0.0177456015722727,0.0561841812368665,0.752305349114791
386,2,203783,-0.0270638444542275,0.0560526165288744,0.629516251696162
387,2,204179,-0.0109961561382853,0.0562037516080211,0.844998194751792
388,2,205406,-0.0123923153326774,0.0567804549387273,0.827360704168366
389,2,205834,-0.0154751117745354,0.0565063128036149,0.784348405432755
391,2,207192,-0.0494139846782293,0.0563981806526817,0.381537386887342
392,2,207561,-0.0473751666565388,0.056153328886926,0.399422315933654
393,2,208682,-0.016248202980722,0.0561086886464718,0.772304186819048
394,2,210102,-0.0285264249560744,0.0562397835790908,0.612311175911646
396,2,214801,-0.0248248852558498,0.0562420788911609,0.659198422540349
397,2,215016,-0.0512474727833043,0.0561592973313886,0.362108553232927
398,2,218876,-0.0182178804029854,0.0567985069593236,0.748592860752751
399,2,227511,-0.0408664329243567,0.0571674891023667,0.475171483113704
400,2,230378,-0.051955983018654,0.0564201789156085,0.357744116975249
401,2,231943,-0.0445885497435119,0.0566001292807013,0.431353020622593
402,2,232156,-0.0531519380579507,0.056555928990705,0.347956661778062
403,2,232789,-0.0330914883944481,0.0563986299131322,0.557751515007669
404,2,238524,-0.0268353718072746,0.0564874776168017,0.6350325702642
405,2,241518,-0.0211531244019313,0.0569849584971023,0.710707234342601
406,2,250396,-0.00397123391513732,0.0566071426904037,0.94411058117536
407,2,250466,-0.0150573770805046,0.0565818708185898,0.790304748406999
408,2,252305,0.0111625424227733,0.0567344295080404,0.844135809000428
409,2,254571,0.0120916907972779,0.0575308388127113,0.833650358852221
410,2,254742,0.0154054788207789,0.0574766368007725,0.788832565490765
411,2,254908,-0.00270494039800928,0.0579213894977697,0.962778580385669
413,2,255862,-0.00078910382858588,0.0575726437138975,0.989072097042909
414,2,255975,0.0120601495128425,0.0573612105008666,0.833594471178603
415,2,258311,-0.0117780530530744,0.0564140896137834,0.834741519342778
416,2,259284,-0.0095850368687378,0.0566052384175307,0.865633073830137
417,2,266330,-0.0180809034232615,0.0568427912179969,0.750607697044211
418,2,267100,-0.0279066917181409,0.0568273851488154,0.62367627782595
419,2,268086,-0.0102715906354973,0.0568483082155878,0.856719155934891
420,2,274614,-0.0801725510018145,0.0563441795622594,0.155646119712009
421,2,274729,-0.0720451121533785,0.0566850437009382,0.204575455358422
422,2,275746,-0.0894390773425654,0.0565899241935761,0.114893236747141
423,2,277029,-0.0814819217718011,0.0563592753659751,0.149132063099294
424,2,277741,-0.0871435713394445,0.0563575431112644,0.122937124488888
425,2,278218,-0.0851974776317653,0.0562635060359217,0.130855193631983
426,2,278379,-0.0695460359991517,0.0577242789067545,0.229088795643876
427,2,279910,-0.0656953595762821,0.0563176817811998,0.244194190709594
429,2,283431,-0.0833619385335725,0.0570803582575056,0.145061025945658
430,2,283573,-0.0976574225538523,0.0563264457992394,0.0838309971222864
431,2,286762,-0.102506268927099,0.0564475024070085,0.0702250858211868
432,2,287187,-0.0916728623719321,0.0562346656912797,0.103954492911054
433,2,288379,-0.0476974221807794,0.0559606288670466,0.394603909193641
434,2,294941,-0.117875242071068,0.0556994703349628,0.035021166043899
439,2,297610,-0.111801664297145,0.0560202412102722,0.0467305842867382
441,2,299680,-0.0896369238189155,0.0559588999328735,0.110086549185334
442,2,299708,-0.0860095477027815,0.0560938792441717,0.12609414832207
443,2,299759,-0.0875498407617359,0.0558957879451887,0.118173246038973
444,2,300111,-0.0946011696903219,0.0562567066065286,0.093531223153841
446,2,301710,-0.0379888311964671,0.0560682820818345,0.498503516232153
447,2,303446,-0.0587154738647497,0.0563715602737912,0.298319403349973
448,2,303854,-0.0632090496896192,0.0563686384916624,0.262900561250234
449,2,304472,-0.0809353401235356,0.0558258146007377,0.148006781167263
450,2,304691,-0.0821236632866449,0.0567307470148942,0.148615308733022
451,2,308097,-0.0522205836969762,0.0562304902269278,0.35368536581292
453,2,309402,-0.083950415306188,0.0557779272699803,0.133196937018232
454,2,310030,-0.0693855242896462,0.056149672619796,0.217382707232269
455,2,310113,-0.0813526397006356,0.0559467170561542,0.146804531968124
456,2,310972,-0.110387282638147,0.0558912752044899,0.0490428315598543
457,2,312659,-0.0123803607760762,0.0559773369726289,0.825089984676804
460,2,318265,-0.0332229835951051,0.056681149830818,0.558157275648917
461,2,318379,-0.0455057614258675,0.0568251480295457,0.423784220444617
462,2,321266,-0.0210720091065106,0.0564849063979167,0.709330994013374
463,2,322957,-0.000899528146356354,0.0559917496047086,0.987191317151324
464,2,325221,0.0238416657559576,0.0562848376090242,0.67212319709995
465,2,332691,0.0564138866145323,0.0567932743509318,0.321234503298943
466,2,333006,0.102218864486303,0.0564995566095768,0.0712708656666016
468,2,335046,0.0282113461817358,0.0561720543483178,0.615818184636858
469,2,335049,0.0341704279196148,0.0564017630047132,0.545010537612617
470,2,335995,0.0482325347473242,0.0560534982776719,0.390112272238236
471,2,336060,0.0509372932858302,0.0559710730104577,0.363409405100754
472,2,338292,0.0314018985142949,0.0560082354134518,0.575381108144166
473,2,339568,-0.00239804688236665,0.0561174220087541,0.965938802581491
474,2,340466,0.0342051415365185,0.0565741613316552,0.545828481123257
478,2,348480,0.0251115286281634,0.0560181069754515,0.654229605168243
479,2,350086,0.00816637446181816,0.0560350091927556,0.884212189698947
480,2,351083,-0.0153943394865607,0.05675498441221,0.786363403463849
481,2,351335,0.0213504763493519,0.0561113767442244,0.70380186822982
482,2,351417,0.0217869162336358,0.0561020415397445,0.697995251437946
483,2,351450,0.0166632913206056,0.0561691175621899,0.766898382751807
484,2,352302,0.0299010280501807,0.0565974440921965,0.597615765355479
485,2,352469,0.0274750893042204,0.056028200562255,0.624169936740815
486,2,352562,0.0054953485835184,0.0562755872636232,0.92226511220397
487,2,352944,0.00869256651287743,0.0561121170990897,0.876977457350303
490,2,355266,0.032452602672065,0.0560874339750857,0.563223105960648
491,2,358277,-0.0214077163932345,0.0561113149619476,0.703045289356201
492,2,358926,-0.0129055669910118,0.0562012663871473,0.818511319853096
493,2,358948,-0.00492703863900765,0.0562226593815916,0.930216956731447
494,2,359515,0.0185358168705259,0.0561301681788176,0.741422729496007
495,2,363190,0.0222894987238977,0.0566757555197715,0.694349351160148
496,2,363588,0.00730288051170974,0.0569104896843914,0.897967054546189
497,2,363888,0.0199507956167411,0.0564134307519738,0.723809851261266
498,2,363954,0.0118335170732553,0.0561957059182413,0.833338944293851
499,2,364199,0.0202908130737151,0.0561124906080908,0.7178601659834
501,2,365981,0.0145841064980485,0.0572491601377203,0.79906611852585
502,2,366047,0.0111579653699553,0.0562201343461091,0.842792228597998
503,2,366936,0.0173394283843276,0.056862797948659,0.760595754120914
504,2,369530,0.014568094435725,0.0561246161337834,0.795349160442614
506,2,369931,0.0220745829945837,0.0565028152589647,0.696268625771968
507,2,371033,0.0502138962814991,0.0563015950756958,0.373068313460977
508,2,372919,0.0632703543233483,0.0560204287388263,0.259489386578213
509,2,373518,0.0518377968545251,0.0560217866179364,0.355434234173297
510,2,376157,0.0333554000427433,0.056185433828156,0.553115521909213
511,2,376172,0.0370950697226214,0.0565853807618013,0.512534760869153
514,2,381433,0.0394513956621326,0.0565399426280813,0.485785690052352
515,2,381922,0.0353888174772475,0.0569872455441698,0.535003411710946
516,2,382146,0.0330323069570619,0.0561330497869702,0.556596879532867
517,2,384206,0.0424376298355647,0.0562900989796781,0.451406259545127
518,2,384955,0.0503400037088038,0.0561460206795929,0.370548357357473
520,2,387301,0.064939162693427,0.0563902126291898,0.250263441414142
521,2,388313,0.066716312768582,0.0560482029537554,0.234713406287095
524,2,390138,0.0710449087539628,0.0562083496195256,0.207079644611822
525,2,391233,0.0682351700617201,0.0565319555067897,0.228232843491928
530,2,395606,0.100091737101227,0.0560671967463698,0.0750857036437428
531,2,395726,0.102376828741864,0.0560348280351729,0.0685407858168233
532,2,395853,0.0968394866221785,0.0562237107204829,0.0858737161762504
533,2,396484,0.103910716044806,0.055937168297578,0.0640537033948256
534,2,396705,0.120770775106288,0.0558138542739747,0.0311489690771817
535,2,398759,0.104766850490569,0.0563669735811234,0.0639079313719979
536,2,400386,0.101629452046274,0.0560656576014742,0.0707295628712019
537,2,400847,0.0922125661811869,0.0560596795152873,0.100880587499576
538,2,401130,0.0941285882903429,0.056568373433246,0.0970040211403706
539,2,401143,0.0953942834244163,0.0564493375211736,0.0919280931333083
540,2,401979,0.0697418875261378,0.0565203557796149,0.21805169324319
541,2,403598,0.0662587878283706,0.0562316424874767,0.239463331460713
542,2,404844,0.0816689280909184,0.0568054353298755,0.151406282917787
543,2,405100,0.072248398249979,0.056318874998627,0.200387973674726
548,2,406181,0.0695458368686342,0.0563651409200847,0.218081589834597
549,2,406688,0.0684108825882734,0.0560424158901285,0.223015023584552
550,2,407621,0.0739609110288106,0.0564841715283413,0.191247295733331
551,2,409016,0.0476206828897575,0.0571320239273003,0.405115172537121
552,2,410647,0.0244128956384546,0.05633969292994,0.665049807605681
554,2,419803,0.0260481315759697,0.0567334235190853,0.646421951130239
555,2,419943,0.0288053345384992,0.057064786785833,0.614026220613465
556,2,422349,0.0123681327126139,0.0563813559074507,0.826492014174236
557,2,425467,-0.00778978871556457,0.056181254459742,0.88980216851131
560,2,429095,-0.00870994973770822,0.0565135804076179,0.877602122697406
561,2,431266,0.000829466653529898,0.0565462508332824,0.988304683347003
562,2,431446,0.00203990233484486,0.0567745483880107,0.971358584632737
563,2,432524,-0.0150501990532445,0.056223801372931,0.789099080845407
564,2,434090,-0.0329694138030534,0.0567204750722092,0.561435348552966
565,2,441927,0.00689932994929321,0.0561389667884872,0.902258327868614
566,2,446471,0.0151862677959194,0.0568226386730469,0.789427094798699
567,2,449325,-0.0251145820882998,0.0564802241471976,0.656836889539626
