SNP,Chr,Pos,Effect,SE,ERG11_ORM2_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
243,2,65527,-0.140695896285642,0.146564976093858,0.337734517146185
247,2,67976,-0.0285641142854079,0.148862182378221,0.847944224737851
250,2,72389,0.0864107187054522,0.147880384774845,0.559372578898399
251,2,72392,0.0276877924802776,0.148950634558887,0.85264116753108
252,2,73646,0.089250840726582,0.145826646979569,0.540909380526703
253,2,74564,0.183936594431889,0.145288048867432,0.206343199072306
254,2,74739,0.230480388808223,0.145580383625757,0.114275234159619
257,2,80873,0.218509027030098,0.145982336536352,0.135334113104883
258,2,81501,0.28600385410388,0.145627031577551,0.0503205627631324
259,2,83526,0.241398542365827,0.145627646852543,0.0982780669142614
260,2,83845,0.280119150844549,0.145570770605509,0.055122908927594
263,2,84447,0.283657458312965,0.147429561537233,0.0551557795362417
264,2,87391,0.317896692837142,0.144700243071413,0.0286747091346517
265,2,87562,0.312774430903867,0.145102962760005,0.031795498857059
266,2,87849,0.32194360017315,0.145032212079867,0.0270666891572856
267,2,87878,0.293779995077183,0.145832640881854,0.0447149498356584
269,2,89785,0.250073353831164,0.146079744858043,0.0877941004930878
272,2,93721,0.227546607867376,0.145739564736289,0.119343473436193
273,2,93952,0.187258890459836,0.145482607588311,0.198883068974901
274,2,95085,0.254645286458356,0.145396796440913,0.0807486661125469
276,2,107124,0.402993470709735,0.14451670274053,0.00558117773172995
277,2,111645,0.467373513220885,0.144061400237171,0.00129001728708463
278,2,111916,0.457687874178794,0.144498939298113,0.00167210527161558
279,2,111931,0.467681304582616,0.144635633161677,0.00133810395448861
280,2,111999,0.460983537821677,0.144161953324032,0.00151061818790328
281,2,114528,0.367886696249499,0.145767262773284,0.0120477025228527
282,2,116024,0.46233652434561,0.145358000215947,0.00159947582594986
286,2,120090,0.238929137137171,0.14629226546902,0.10331189189208
287,2,120291,0.253201593048233,0.147910544127151,0.0878014607027477
288,2,120726,0.262762089752948,0.14700133287767,0.0747175506155303
289,2,121716,0.235335970300279,0.146964588807889,0.110202598956113
290,2,123100,0.197015826003836,0.14732815994434,0.181999328276425
291,2,124677,0.175507737884767,0.147201298368143,0.233945496945241
293,2,127887,0.181837986445939,0.148192973722265,0.220627105398436
294,2,128935,0.146698354628279,0.148162691667972,0.322795268020604
295,2,129053,0.198835501550692,0.148443149704551,0.181278674993373
296,2,130040,0.212915281833955,0.149298775388528,0.154722644224454
297,2,130976,0.176728862978468,0.148210482610256,0.233898281968189
298,2,132199,0.143299427899894,0.1490019080095,0.336844150941309
299,2,133355,0.108446176978231,0.150095296451284,0.470455990720256
300,2,133435,0.135006551490555,0.150359220260749,0.36985437858875
302,2,135183,0.13035951024829,0.150454297373685,0.386837849071097
303,2,135402,0.141368595456577,0.150403351866849,0.34789628018481
304,2,135898,0.203304283305358,0.151002877012363,0.179050220056118
305,2,135912,0.199537765489131,0.151129208235867,0.187586177417656
306,2,135925,0.205740509553656,0.150417544964874,0.17224607305252
307,2,136002,0.163077617819253,0.150452609575028,0.279142904345447
308,2,136173,0.171592435339491,0.151493928015995,0.258122148015836
310,2,138318,0.214456141836778,0.155357021295893,0.168334408790236
311,2,138695,0.206191866903413,0.15271204227276,0.177816743694665
312,2,138818,0.200786166045381,0.15245098565247,0.188674868998398
313,2,139728,0.203420298758604,0.152166421960701,0.182139762271263
314,2,140174,0.240321953864256,0.15201392163211,0.11479173787756
315,2,140863,0.171218924483626,0.152216861090425,0.261423014454185
316,2,141152,0.225861942572716,0.152445704455447,0.139341649111672
317,2,141292,0.217107961217952,0.15137904386123,0.152400181594738
318,2,141545,0.222155962816347,0.15210008991739,0.145017282051284
322,2,146723,0.138964531470436,0.152104108616257,0.361542982042922
323,2,147946,0.218990193324963,0.153236157738244,0.153859051718313
326,2,151397,0.26785017725893,0.153401981342981,0.081669184081191
327,2,153035,0.199308377390159,0.152016181023923,0.190676287978229
328,2,153228,0.195484988360819,0.153144780105634,0.202627927192349
329,2,153455,0.197649735135122,0.154298170415744,0.201048742734891
331,2,153815,0.165793739222508,0.153810075805991,0.281809029150093
332,2,154160,0.18648349720974,0.15212529929345,0.22107057133236
333,2,154235,0.183190194765309,0.153662043025115,0.233998165926261
335,2,159870,0.136462731591769,0.149906391940906,0.363275128624528
336,2,161229,0.0999073549529306,0.152293057101455,0.512238347097938
339,2,162696,0.152616531577018,0.151512590441081,0.314487244838551
340,2,163284,0.199051219596,0.149344236426334,0.183445583651451
341,2,164166,0.217163924697661,0.150666987797597,0.150372197832077
342,2,165270,0.167105543297976,0.149574707565418,0.264666686397155
343,2,165675,0.17114100094314,0.152042590282217,0.261094386736248
346,2,168062,0.0873515195588637,0.150874912921532,0.562981023303688
347,2,168518,0.0514998497560393,0.15005721139511,0.731651227232575
348,2,168980,0.0928009692794614,0.149929654816882,0.536339697530231
349,2,169651,0.0816336793727195,0.150019337933069,0.586678778383765
352,2,170725,0.161664476103409,0.150102979304243,0.282205130895109
353,2,171254,0.254045965252666,0.149984441830554,0.0911824556028353
354,2,172242,0.135628200319256,0.148637408177589,0.362140473562411
355,2,173254,0.105045186102256,0.14756637806796,0.477027589001533
356,2,173340,0.149413071956682,0.147440075243726,0.311571967208318
357,2,173385,0.1379277746414,0.147607927028679,0.350726111213014
358,2,173973,0.171368620771017,0.14711528243849,0.244862486501626
360,2,177341,0.222421606732174,0.146417733544491,0.129635141505111
361,2,180314,0.14831464525998,0.146732633233226,0.312813298467141
362,2,180339,0.154283592793212,0.147087017855466,0.294929176246193
363,2,182758,0.0804020914097204,0.146725353379923,0.584054162284636
364,2,183619,0.0518491022387726,0.14733993387782,0.725122320644422
367,2,187176,0.0442008415925724,0.148149392940395,0.765609163892201
368,2,191066,0.0755293361923597,0.149221558654708,0.613063333722814
371,2,191599,0.0365443603452635,0.147194496176942,0.804067863038302
373,2,191763,0.0152254666094039,0.147788145581265,0.918003816306982
374,2,191959,0.0161088346663667,0.147427271484663,0.913053350029139
376,2,195759,0.099012324727766,0.148602257133035,0.50566041478828
377,2,196912,0.112843553363035,0.146167208297224,0.440620952954871
379,2,198110,0.084748146922966,0.147098086985478,0.56489203408722
381,2,198805,0.0943702506332732,0.147715747233197,0.523325808156464
382,2,198891,0.10017984439233,0.146552875606141,0.494692179016839
383,2,199248,0.0909756116249897,0.146904978213543,0.536130056644739
384,2,201782,0.0665734804545729,0.146761364909964,0.650383102777509
385,2,203285,0.14433133272397,0.146033062829055,0.323659717121298
386,2,203783,0.0835795610140895,0.145852267805087,0.566980698933926
387,2,204179,0.0969684663670791,0.146182096705785,0.507545622089199
388,2,205406,0.0178068720831505,0.147772996390675,0.904154424795941
389,2,205834,0.0339256176204439,0.147057172014275,0.817684010911357
391,2,207192,0.00638121718664775,0.146930342541724,0.965383143543964
392,2,207561,-0.0340072612270607,0.146270085991781,0.816287257999943
393,2,208682,-0.0318512143448915,0.146025357457866,0.827460780091257
394,2,210102,-0.0177674828264681,0.146409289926892,0.903478996816669
396,2,214801,-0.0184305806916818,0.146402089797468,0.899890550246702
397,2,215016,-0.0415646684849131,0.14630511587238,0.776503535073625
398,2,218876,-0.190071448045802,0.147488035676026,0.198337818893596
399,2,227511,-0.299537691732066,0.14802486383132,0.0437681445363175
400,2,230378,-0.188664896133537,0.14666137443402,0.199147247018982
401,2,231943,-0.183382836030143,0.147102751867285,0.213359443261294
402,2,232156,-0.207824778708201,0.146950050284217,0.158168547919637
403,2,232789,-0.171736407035551,0.146559189986071,0.242072158876791
404,2,238524,-0.144863108584183,0.146848329380472,0.324572728152204
405,2,241518,-0.200821345463004,0.147941590333261,0.175509676981997
406,2,250396,-0.235576661236222,0.146781501327745,0.10939949687253
407,2,250466,-0.240856153734188,0.146705003394002,0.101527833696983
408,2,252305,-0.23357772885813,0.147130080272104,0.113281303894242
409,2,254571,-0.151890297730168,0.149509833154114,0.310362426453791
410,2,254742,-0.171885317573127,0.149313030843958,0.250439689592454
411,2,254908,-0.174014259679694,0.150450899748366,0.248210475494251
413,2,255862,-0.0961229561448202,0.149740332504419,0.521334638155353
414,2,255975,-0.11209565460309,0.149167509043632,0.452867543181428
415,2,258311,-0.287585940744142,0.146021632327667,0.0496801840327298
416,2,259284,-0.179681112087866,0.147005315709886,0.222418661940889
417,2,266330,-0.141295247863531,0.147758232329565,0.339595447827162
418,2,267100,-0.112693905488823,0.147817060994517,0.446337773466379
419,2,268086,-0.109074204944997,0.147835545046592,0.461121478601534
420,2,274614,-0.141658939159902,0.146857184342831,0.335403836844266
421,2,274729,-0.171133567982277,0.147574081979229,0.246977079395857
422,2,275746,-0.124973737188311,0.147640603545669,0.39786257194994
423,2,277029,-0.11592213402993,0.146974133523544,0.430802285712819
424,2,277741,-0.125009642437163,0.147010841858269,0.395710800346864
425,2,278218,-0.143484649519662,0.146696883803213,0.328693259139456
426,2,278379,-0.158595940546903,0.150293961936985,0.292038047581691
427,2,279910,-0.166412839207662,0.14657658671688,0.257007224032807
429,2,283431,-0.124508768576547,0.148847180114346,0.403446734122075
430,2,283573,-0.117909895856891,0.147073513661469,0.423261683732459
431,2,286762,-0.0580035014994627,0.147551861805254,0.694478591931555
432,2,287187,-0.122907102211205,0.146749802661521,0.402862395881262
433,2,288379,-0.0416036842589619,0.145765504492676,0.775493491257513
434,2,294941,-0.00881247787099193,0.145868776814254,0.951860306540719
439,2,297610,-0.101528986542604,0.146508221590147,0.488770409153508
441,2,299680,0.026714907112042,0.146149436173892,0.855066379483463
442,2,299708,0.0488135134895874,0.146441588870076,0.73908237997614
443,2,299759,0.0571284648552876,0.145936729956108,0.695693073112196
444,2,300111,0.0306311626653894,0.146979241147164,0.835033192496508
446,2,301710,0.128798121526563,0.145846527797642,0.377779351957236
447,2,303446,0.141545028808685,0.146733942352599,0.335386892033862
448,2,303854,0.160524317038608,0.146706814329778,0.274620141073447
449,2,304472,0.142305205140593,0.145516600662168,0.328778128783746
450,2,304691,0.134749726973011,0.147900483942043,0.362872972048785
451,2,308097,0.166430861643893,0.146245458729287,0.255882200636143
453,2,309402,0.160492008303725,0.145371329912921,0.270338982116346
454,2,310030,0.10569641248873,0.146332127425723,0.470585266134971
455,2,310113,0.126662460028586,0.145876045235332,0.385826454654831
456,2,310972,0.0815653739225352,0.146189048277957,0.577235961059956
457,2,312659,0.0194912542237957,0.14568242266037,0.893642691001137
460,2,318265,-0.142501846173441,0.147384369038468,0.334269878983936
461,2,318379,-0.150912216177548,0.147798543281063,0.307921944739241
462,2,321266,-0.118077413956015,0.146891521988335,0.422029835521166
463,2,322957,-0.0828904904824975,0.145646780172977,0.569636661470878
464,2,325221,-0.0532828244982864,0.146486038982669,0.716269958437154
465,2,332691,0.0228678231017588,0.148000839035504,0.877294792072876
466,2,333006,0.0287780926069467,0.147707231079526,0.845636568180552
468,2,335046,0.0283684370079246,0.146227181077157,0.846285523811131
469,2,335049,0.0252408295081056,0.146850699318778,0.863629660132048
470,2,335995,-0.022182785601376,0.146022358260609,0.879341847349673
471,2,336060,-0.00400895605842733,0.145830341256806,0.978084012799719
472,2,338292,-0.044749490806952,0.145801864867455,0.759085326871874
473,2,339568,-0.0666537315295013,0.145997864459729,0.648283147761499
474,2,340466,-0.0918925089690704,0.147224198935153,0.532920977597065
478,2,348480,-0.0332869603087207,0.145812849377686,0.819556471768071
479,2,350086,-0.0980186773208759,0.145737149655767,0.501659842995347
480,2,351083,-0.0809425615025879,0.14765233549287,0.583903168279001
481,2,351335,-0.0675917931182845,0.14601047960223,0.643703905511871
482,2,351417,-0.055141889109138,0.146002245056147,0.705896523444695
483,2,351450,-0.132168332418392,0.146023990591455,0.366022418363919
484,2,352302,-0.0502417500785442,0.14732374847897,0.733284231526153
485,2,352469,-0.0307422594243467,0.145848869157307,0.833179310824239
486,2,352562,-0.0546989343736871,0.146425231700818,0.70895429412691
487,2,352944,-0.0652996801081205,0.145990375647107,0.654941770561618
490,2,355266,-0.036504521797097,0.146018814622715,0.802733736650682
491,2,358277,-0.0115558310077545,0.146053497780501,0.936981581708648
492,2,358926,-0.0302243481394607,0.14626085700952,0.836404795561905
493,2,358948,-0.0246096372752248,0.146310181812808,0.866520845506663
494,2,359515,-0.0282847359618306,0.146088557889734,0.846589784058802
495,2,363190,0.0620114159428317,0.147488979423932,0.674414187070101
496,2,363588,0.113404325525256,0.147984881624034,0.443995850791887
497,2,363888,0.105620603247977,0.146729273933513,0.472104019419216
498,2,363954,0.106976448833361,0.146142620259549,0.464654050794006
499,2,364199,0.0978018854517209,0.145962000526094,0.503263791408457
501,2,365981,0.0583780057820444,0.148967123398762,0.695379540227897
502,2,366047,0.114683399159967,0.146188667106903,0.433279363728767
503,2,366936,0.0999451274124055,0.147904214733345,0.499646741210923
504,2,369530,0.0301170067146561,0.14606444701392,0.836761482104507
506,2,369931,0.0354566075661206,0.147063212300881,0.809619343187427
507,2,371033,-0.0291174447016878,0.146676677853399,0.842756834633858
508,2,372919,-0.0423622578795372,0.146033929288234,0.771921508697777
509,2,373518,-0.016821376517037,0.145965657150163,0.908318821884273
510,2,376157,-0.0920085217003934,0.146208562385201,0.529562071884829
511,2,376172,-0.0928562142879406,0.147265107735391,0.528750775287965
514,2,381433,0.0140112855372108,0.147239701775096,0.92424197587773
515,2,381922,0.0238435544712329,0.148379779028974,0.872427321154925
516,2,382146,0.0304089545124867,0.14614392506925,0.835290098530515
517,2,384206,0.0461300816802377,0.146587285345194,0.753180220835606
518,2,384955,0.0153194438669489,0.146279012203358,0.916651472758146
520,2,387301,0.00395484413178732,0.14702575099262,0.978555499502285
521,2,388313,0.0196554783540938,0.14614914283955,0.893092413369072
524,2,390138,-0.0335486257067566,0.146596971641406,0.819118510389633
525,2,391233,0.043842372937859,0.147404181449444,0.76631347194079
530,2,395606,-0.207950162677832,0.146148549427209,0.155657404667646
531,2,395726,-0.20681532139625,0.146099395973525,0.157780283221904
532,2,395853,-0.204223136344387,0.146528121938048,0.164270796816419
533,2,396484,-0.179418668281338,0.145969248276583,0.219832818524877
534,2,396705,-0.174634046207969,0.145914939628926,0.232179529886644
535,2,398759,-0.194852037376275,0.14704077316519,0.185976324878943
536,2,400386,-0.184095150772079,0.146255510825968,0.20896226212592
537,2,400847,-0.167212737455327,0.146177683100866,0.253439966602317
538,2,401130,-0.137948191893988,0.147607872978381,0.350654717048345
539,2,401143,-0.152623044502982,0.147273536946328,0.300760571516685
540,2,401979,-0.0849905071423355,0.147336629049277,0.564411331459485
541,2,403598,-0.113650936964386,0.146500510154748,0.438403265658966
542,2,404844,-0.0822717753662446,0.148198573370722,0.5791467316994
543,2,405100,-0.107146938331536,0.146795358994239,0.465931205692007
548,2,406181,-0.110606595224823,0.146883284802582,0.451937568636418
549,2,406688,-0.0864158835782091,0.146080496380228,0.554521588395074
550,2,407621,-0.120111312092761,0.147212823399664,0.415106098381483
551,2,409016,-0.150241910817271,0.148612249013762,0.312725217813448
552,2,410647,-0.0850135000549654,0.146588193013676,0.562319792698016
554,2,419803,-0.142187390213549,0.147493723899409,0.335694161744404
555,2,419943,-0.0914375175214082,0.148479866010491,0.538407312207436
556,2,422349,-0.154258826994751,0.146507570911171,0.293103862028664
557,2,425467,-0.154343666323094,0.145979721845566,0.291099863978439
560,2,429095,-0.150680599497882,0.146857675960708,0.305579309559811
561,2,431266,-0.0456996315714127,0.14713651254033,0.756293042774934
562,2,431446,-0.038574218459861,0.147736700038689,0.794166786210932
563,2,432524,-0.00172610856759692,0.146332245908848,0.990595180647053
564,2,434090,-0.111568665079116,0.14756116266721,0.450102965712821
565,2,441927,-0.0826642098501268,0.146033511984995,0.571710427116833
566,2,446471,-0.151626280365971,0.147670448814118,0.305223257956705
567,2,449325,-0.26020728568221,0.146372158812993,0.0763122856073457
569,2,450017,-0.316225750568761,0.145238703549817,0.0301213359036102
570,2,451779,-0.269836730544084,0.146051716043829,0.0655050707076596
571,2,451784,-0.271492559673712,0.146574755246691,0.0648251068250098
572,2,453525,-0.280167698172461,0.146574869405424,0.0567587879146792
573,2,453768,-0.290165422703587,0.146715292582544,0.0487348766960966
574,2,454027,-0.273164967117283,0.146189579957332,0.0625112242803772
575,2,455029,-0.25627709434214,0.146354018732996,0.0808012842215813
576,2,455247,-0.300206680972611,0.145639600900763,0.0400064568126106
579,2,455756,-0.31735073069348,0.156496467454588,0.0433266638635032
580,2,457024,-0.277902134334647,0.146847055551436,0.0592477293849072
581,2,457298,-0.27944552749469,0.147267473708773,0.058572803688634
582,2,460202,-0.267987264210193,0.147665291714805,0.070398782393871
586,2,464424,-0.222369382016819,0.147108813790359,0.131530844700241
587,2,465824,-0.0945064162558221,0.148950125075202,0.526176220818365
588,2,470145,-0.0942131020952294,0.146825181952331,0.521504842288765
589,2,470686,-0.077674109635093,0.14676348112164,0.59696687365295
590,2,471144,-0.0853590575531773,0.147005132899555,0.56184444753172
591,2,471830,-0.069591044432488,0.146610063062066,0.63531744034741
