SNP,Chr,Pos,Effect,SE,ALO1_UIP4_MTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
95,1,128704,0.0305668400098786,0.160461091385876,0.849031719564782
96,1,128911,0.136657041847082,0.16032219065815,0.394575574329894
97,1,130267,0.146491938719679,0.160221422419168,0.361178427771485
98,1,130271,0.13854786954484,0.160432027394957,0.388398261867976
99,1,130613,0.264374207402677,0.161490345889349,0.102502821326853
100,1,132012,0.014396314746758,0.161756331258675,0.929132375463654
101,1,133231,-0.0491497778724326,0.160589007990836,0.75973983099536
102,1,137074,-0.0294867717142113,0.160374213624946,0.854227050488088
103,1,137304,-0.101790535188001,0.160346137464809,0.525958672317562
104,1,139686,0.00907726883548499,0.160647752231956,0.95497213753038
105,1,149562,-0.0164159746437895,0.161012601647517,0.918850603162659
106,1,150447,0.0244734781558892,0.162795780750789,0.880588244637217
108,1,154084,0.0111543310115617,0.16330288309398,0.945581870072481
110,1,157269,-0.0748751515556996,0.160290587957496,0.640701274553365
111,1,160054,-0.0218497895551086,0.161859304573708,0.892694755606246
112,1,166222,-0.0311329654431204,0.160657753214015,0.846456167272654
113,1,166416,-0.0239656690208573,0.160335047202569,0.881266223114482
114,1,167326,-0.0544421720783009,0.161225223145796,0.735806749150042
115,1,168836,-0.0840237785073246,0.160424776546461,0.600775453299813
116,1,171200,-0.195899446138962,0.160388884543612,0.222748605087405
117,1,171431,-0.27721392548868,0.16105643704408,0.0860866587450052
118,1,173339,-0.285298783624224,0.159753084757813,0.0749780415616148
119,1,173845,-0.2939216106212,0.159575135256394,0.0663282916446455
120,1,175121,-0.336242463427641,0.159018324528,0.0351741218578777
121,1,175281,-0.298879943659458,0.159366245463771,0.0615590883808333
122,1,175315,-0.309975797810169,0.159255503250437,0.0523991037050886
123,1,175523,-0.299504636244008,0.160223921675188,0.0624105642374492
124,1,175541,-0.305285053816642,0.159532493843163,0.0564768692778616
125,1,175653,-0.319948786074842,0.159961372421479,0.0462483642832665
128,1,175856,-0.29661173222195,0.162757092092683,0.0692372267328868
129,1,175876,-0.299335159072185,0.160224818873785,0.0625596887255485
130,1,175989,-0.295416081890284,0.160707025124602,0.0668689453980522
131,1,176001,-0.28704278078009,0.161595167760202,0.0765434320254451
133,1,177692,-0.282832569252747,0.159398551212285,0.0768632323028074
134,1,178191,-0.288010226073669,0.159531991595506,0.0718726496261757
135,1,178224,-0.282832569252747,0.159398551212285,0.0768632323028074
136,1,178960,-0.273721182967863,0.160727646778835,0.089445957291224
140,1,183802,-0.30988447402273,0.159276275448856,0.0524988734944064
141,1,183954,-0.283247931810423,0.16058765386055,0.078627035846752
142,1,184450,-0.2138305037587,0.159475932850613,0.180837030503174
144,1,184718,-0.287302544006179,0.160061139408571,0.0735162214912629
145,1,185296,-0.233856066759153,0.159623260796378,0.143797329266941
146,1,185438,-0.201674216874505,0.159755162550812,0.207639815906506
147,1,185469,-0.20454858305969,0.159976423652479,0.201871927182883
148,1,185503,-0.197652272528757,0.159585360491295,0.21634022369487
149,1,185705,-0.206803804953688,0.161344164607997,0.200769582507754
150,1,185749,-0.204562790647096,0.161352257519587,0.205704099344767
151,1,185806,-0.265787569442213,0.161316033347411,0.100320404445182
152,1,185879,-0.231994143323853,0.16224843252447,0.153638825977942
153,1,185916,-0.145347311615988,0.162459523833852,0.371574279299625
154,1,185941,-0.165017014510582,0.163115819388528,0.312395719914216
155,1,185954,-0.179439402815278,0.163550548884065,0.273323901913709
156,1,186055,-0.182007403244885,0.160266964063198,0.256872937300728
157,1,186896,-0.244281232605673,0.162673026404672,0.134076269925793
161,1,190132,0.0972221333239024,0.160679836284833,0.545522965038885
162,1,190148,0.108388434730063,0.160708112541481,0.500471260956675
163,1,190165,0.0790322559910296,0.161992732074511,0.625941035007805
164,1,190169,0.11884850631469,0.161721595834876,0.462890940520486
165,1,190933,-0.0524356431458936,0.160508533477638,0.744100168283969
166,1,192149,0.085220266475557,0.161781689306336,0.598690489981514
168,1,192303,0.153253607138655,0.192771373407064,0.427146595259301
171,1,192795,0.039175234257582,0.160215322232568,0.806973158477245
173,1,194187,-0.149889789580639,0.160163068302957,0.349986403394178
174,1,194867,-0.319675920392607,0.159368674742991,0.0456306828111909
190,2,8314,0.215173101009173,0.162585205431498,0.186542866616124
194,2,8498,0.146794976018129,0.162561712132304,0.367135959079875
195,2,8651,0.153347542684786,0.162697149509077,0.346564072453337
197,2,9812,0.150362385574113,0.163674134115029,0.358895907419288
198,2,9932,0.114081448426201,0.163110836828356,0.484756067768154
199,2,10135,0.108403051563828,0.162496326336068,0.505137203705944
200,2,11616,0.167788162390277,0.162180449813236,0.30157473153849
201,2,12133,0.166290394059696,0.162831493206344,0.307839067056014
202,2,12194,0.176583379070562,0.163432418911294,0.280671781231348
203,2,12359,0.148271440348354,0.163032925417887,0.363729455855199
204,2,13061,0.144420089381254,0.163030693394362,0.376303561381069
205,2,14298,0.133248419200281,0.163573009087639,0.415844063536835
206,2,15222,0.172624281573141,0.165067749593904,0.296378937043945
207,2,17986,0.16092654091929,0.162200147549203,0.321804954593273
208,2,19770,0.144559528686663,0.163368060058755,0.376828961793043
209,2,19836,0.130237215541734,0.162952448322244,0.424691903606351
210,2,19851,0.135245118582318,0.163418888558417,0.408457419214566
211,2,21595,0.0952495413950734,0.162822840703575,0.558928963229121
212,2,22385,0.0802041943361284,0.162999998090669,0.622989653877009
213,2,23441,0.0250163989014718,0.164634190393445,0.879312059011905
214,2,24209,0.0746628539268961,0.163235549865721,0.647669721709951
215,2,24341,0.0798125313237708,0.163614994885311,0.625989419038964
216,2,26815,0.142436994949981,0.163298114942178,0.383664182635576
217,2,28209,0.139003404449594,0.163361560351414,0.395404935018066
221,2,41245,0.0885077894826773,0.162833617335108,0.587096053646732
222,2,43214,0.00224093424704597,0.16554279305192,0.989207103260582
223,2,47104,0.0395634550319711,0.16091413334563,0.805928179067661
224,2,50915,0.0775938871012242,0.162456585573883,0.633210285348538
225,2,55834,0.0600792493039402,0.161726536367371,0.710497967517936
226,2,56422,0.109239865975978,0.161942996305714,0.500398459677445
227,2,57715,0.0864088588861189,0.161447666423261,0.592839707739286
228,2,59046,0.12910478184392,0.162184702654988,0.426546386805256
229,2,59191,0.130006644490943,0.161252365223521,0.420652510716799
230,2,59383,0.148863044828171,0.161252705744848,0.356551174687051
231,2,59477,0.132436244962703,0.163724759708094,0.419120018093554
233,2,60471,0.0690567589911993,0.161622898557129,0.669442537525984
234,2,60478,0.0724868528660826,0.161803175188504,0.654432341258423
235,2,60786,0.0687427121123296,0.161541612302473,0.670701055392464
236,2,61035,0.0824994922524078,0.161511710364889,0.609813390634259
237,2,61071,0.0714620282081661,0.1607934564267,0.657001411644111
238,2,61675,-0.000677010446186177,0.161301473142027,0.996653519911714
240,2,62939,0.0525289371207491,0.160998387136239,0.744413459565162
241,2,63527,0.0745924347294968,0.161578320331401,0.644617559249019
242,2,63857,0.0592001902943506,0.161633977139267,0.714389888684702
243,2,65527,0.0197408485053947,0.161128276627257,0.902559816798999
247,2,67976,0.0826763465101018,0.163393303535661,0.613175345293224
250,2,72389,0.141774162294022,0.162269204224147,0.382877106464618
251,2,72392,-0.0170967459744527,0.163546612931888,0.916802220042631
252,2,73646,0.143841594956232,0.160013023898167,0.369299094395164
253,2,74564,0.1808397744845,0.15959153585086,0.257923907467124
254,2,74739,0.223568665430232,0.159965255462985,0.163108619378155
257,2,80873,0.366251385520936,0.159603885565389,0.0223335829796793
258,2,81501,0.366015355320218,0.159578431507973,0.0223982158449675
259,2,83526,0.378575051542128,0.159244029634314,0.0179708359137902
260,2,83845,0.406900724449667,0.159199961445779,0.0110093058016764
263,2,84447,0.407738368745448,0.161263936670712,0.0118939243871675
264,2,87391,0.407570595061462,0.158479068276028,0.0105267678730302
265,2,87562,0.414789185500798,0.158834694681026,0.00940056575979716
266,2,87849,0.407834832949441,0.158870373905871,0.0106669456330018
267,2,87878,0.415861072345315,0.159507081024531,0.00951681930844409
269,2,89785,0.325733540544253,0.160117560085386,0.0426644360904573
272,2,93721,0.268662455923891,0.159929098955221,0.0938644682908036
273,2,93952,0.249830891255162,0.15955468152021,0.118291171032686
274,2,95085,0.347965175084985,0.159258005313716,0.0295521571542015
276,2,107124,0.224818398558907,0.159964105030605,0.160772842205829
277,2,111645,0.277843295699119,0.159831085557584,0.0830200804316598
278,2,111916,0.251380671989799,0.160334818360591,0.117812480043773
279,2,111931,0.257011887040465,0.160556438261501,0.110325208056697
280,2,111999,0.272807268024386,0.159901565932898,0.0888699487421268
281,2,114528,0.219155004782509,0.161061591373371,0.174479587760117
282,2,116024,0.297179138352024,0.161092724243247,0.0659084673831582
286,2,120090,0.0779865767094402,0.161174659524653,0.628782588151825
287,2,120291,0.105229133988202,0.162975648809698,0.51890999935438
288,2,120726,0.0820775394135281,0.162070822783351,0.612870914256025
289,2,121716,0.147572998508183,0.161754964934617,0.362220615952262
290,2,123100,0.0263968468459144,0.162162860895975,0.870784914293771
291,2,124677,0.000711442116199335,0.161945548573976,0.996497310478379
293,2,127887,0.0626727999017455,0.1630217630312,0.700880608014789
294,2,128935,0.0761118646927348,0.162851366918409,0.640523459104004
295,2,129053,0.110114335944518,0.163292475303076,0.500537754882221
296,2,130040,0.152207962994606,0.164195186727091,0.354562970883264
297,2,130976,0.0524775663449272,0.163031962994992,0.747730237392303
298,2,132199,0.14364447578659,0.163633112253132,0.38062502935954
299,2,133355,0.132349743806102,0.164769226922334,0.422374756174054
300,2,133435,0.124952589773414,0.165142257817078,0.449772604802599
302,2,135183,0.138736413046538,0.165202710701226,0.401591728790646
303,2,135402,0.15377225526606,0.165139986556149,0.352405603901596
304,2,135898,0.210091735188328,0.165842999785911,0.206058070370514
305,2,135912,0.198825304283321,0.166005369234406,0.231835841723254
306,2,135925,0.200668817631436,0.16524400099713,0.225414845095713
307,2,136002,0.149255910666041,0.16527409912942,0.367098698053334
308,2,136173,0.157956309126574,0.166423333101558,0.343207089492176
310,2,138318,0.196159523407547,0.170715878539908,0.251317082280661
311,2,138695,0.156082175900869,0.16789800702193,0.353200571121844
312,2,138818,0.152728713619592,0.16759810542094,0.362770003825381
313,2,139728,0.134141821958938,0.167342071857079,0.42332219271813
314,2,140174,0.152047590700045,0.167298691513048,0.364055140973726
315,2,140863,0.129681224045839,0.167284225468112,0.438731674608417
316,2,141152,0.123694225709151,0.167769054366255,0.46143658191197
317,2,141292,0.144962446298472,0.166512307745954,0.384574628591788
318,2,141545,0.167019406326655,0.167266909141571,0.318711089892002
322,2,146723,0.297647693925018,0.166448631505302,0.074597160170391
323,2,147946,0.275605456433012,0.168093614405442,0.101980217421119
326,2,151397,0.158350446655057,0.168944191549727,0.349247955220787
327,2,153035,0.205323339097417,0.166955590117481,0.21958797388501
328,2,153228,0.159887394957198,0.168318755322064,0.342808698683826
329,2,153455,0.12939476566413,0.169666062484468,0.446185183828205
331,2,153815,0.16628333626967,0.168922598951555,0.325604925264717
332,2,154160,0.152516600996088,0.16718495975022,0.362253038274489
333,2,154235,0.136022386085983,0.168898261700483,0.4211592816434
335,2,159870,0.188453300147776,0.164478041011786,0.252668244631179
336,2,161229,0.275300670581731,0.166670009474877,0.0994704846606297
339,2,162696,0.350645083105187,0.165544276536698,0.0348620379058388
340,2,163284,0.34397280750841,0.163362707404553,0.0359470168782741
341,2,164166,0.152441514818985,0.165713179511765,0.358247024734111
342,2,165270,0.208166325624509,0.164142918022115,0.205561698654112
343,2,165675,0.161105335888708,0.167015313469543,0.335398453707637
346,2,168062,0.102052147254269,0.165643511932285,0.538228855117982
347,2,168518,0.081157050721048,0.164726972569443,0.622547731179416
348,2,168980,0.14006343744326,0.164536571734939,0.39520190561197
349,2,169651,0.114583202519684,0.164670703298506,0.486991679860888
352,2,170725,0.254907437653887,0.164518441431734,0.122177889663084
353,2,171254,0.332222521301269,0.164395838016635,0.0440478057860378
354,2,172242,0.182094329850101,0.163101879325324,0.264990927369699
355,2,173254,0.142461117193416,0.161960142403211,0.379671167522398
356,2,173340,0.129420288177042,0.16197150800507,0.424809608097226
357,2,173385,0.125930940594987,0.162128730082071,0.437835722533354
358,2,173973,0.191053328227077,0.161516368073065,0.237655601193238
360,2,177341,0.338418805382223,0.16027577864212,0.0354336255670111
361,2,180314,0.208550610409195,0.160956557103284,0.195927171428745
362,2,180339,0.188970725224331,0.161433436228456,0.242557336611314
363,2,182758,0.342353885561932,0.160132991398569,0.03320836223446
364,2,183619,0.276048676518786,0.161132563758002,0.0875579039295202
367,2,187176,0.204671945562421,0.162316779798544,0.208162703825064
368,2,191066,0.278412145019262,0.163226790153717,0.0889479281294815
371,2,191599,0.211289693138561,0.161235378749554,0.190898173614318
373,2,191763,0.188016381722814,0.161958353410376,0.246469701347096
374,2,191959,0.162220120633724,0.161640860525368,0.316266783953647
376,2,195759,0.256064164547476,0.162691341568223,0.116400309332278
377,2,196912,0.279348028455164,0.159930853901793,0.0815626115834991
379,2,198110,0.23730738292196,0.161088632025463,0.141602254910293
381,2,198805,0.227115486927257,0.161828175587694,0.161365897994672
382,2,198891,0.246960593064553,0.160477557357261,0.12472202852809
383,2,199248,0.231158800127376,0.160913026774313,0.151732985891601
384,2,201782,0.242731097045089,0.160665790107054,0.131738441861851
385,2,203285,0.410235540761227,0.159067884333944,0.0103129356726719
386,2,203783,0.359465864890041,0.159067256839625,0.0244404641474045
387,2,204179,0.33618575719928,0.159601507568771,0.035874434164055
388,2,205406,0.266313605207405,0.161631151185687,0.100311708071036
389,2,205834,0.281607305796839,0.160777237582356,0.0807218644834505
391,2,207192,0.255964090653112,0.160747102588964,0.112203293623013
392,2,207561,0.281703671006152,0.1599089290351,0.0789939377403632
393,2,208682,0.208477348306477,0.15995571365777,0.193306714990014
394,2,210102,0.172007265988164,0.160493307830616,0.284568532241557
396,2,214801,0.158570515376917,0.160524844015154,0.323914772800273
397,2,215016,0.167140965721089,0.16040835149508,0.298137874767765
398,2,218876,0.0218318070471747,0.162311606286916,0.893079502466571
399,2,227511,-0.00815109911442824,0.163464037135572,0.960258341863857
400,2,230378,0.0533291834737746,0.161379672655707,0.741250061257419
401,2,231943,0.0292776518328297,0.161859886669983,0.856563461288313
402,2,232156,0.0243755001220297,0.161795834538877,0.880333198337569
403,2,232789,0.0436707721030232,0.161211343945496,0.78663286144571
404,2,238524,0.0506913506985243,0.161432448043652,0.753699175823852
405,2,241518,-0.000169800187619251,0.162856647882194,0.999168686021103
406,2,250396,-0.0616244230061221,0.161713195608529,0.703378825859688
407,2,250466,-0.0427545350708073,0.161673319544729,0.791587397917173
408,2,252305,-0.0576997345424669,0.162088825644096,0.722071170599162
409,2,254571,0.0130584150326181,0.164393448536189,0.936732505399558
410,2,254742,-0.0319294796856684,0.164237677910433,0.84596653754649
411,2,254908,-0.0177023771830578,0.165498394196997,0.914878270047109
413,2,255862,-0.059099394833369,0.164474050408201,0.719567923658594
414,2,255975,-0.0428198863494675,0.163894364916905,0.7940404000565
415,2,258311,-0.232787115546477,0.160726813299942,0.148409539958587
416,2,259284,-0.0962979287862102,0.161665227167109,0.551782357100465
417,2,266330,0.000143105538332522,0.162441927784146,0.999297589914952
418,2,267100,-0.0355237002159388,0.162419082996825,0.826997449850184
419,2,268086,0.0306940306332714,0.162433712802786,0.850230077842262
420,2,274614,-0.00443585258773993,0.161454819986365,0.978096990596049
421,2,274729,-0.0241275292923826,0.162333006076847,0.881930591459332
422,2,275746,0.0343873827023101,0.16225689661457,0.832282618136002
423,2,277029,0.0173222547133829,0.161510527507737,0.91465034760326
424,2,277741,0.00100163212171733,0.161576558465378,0.995057353068934
425,2,278218,0.00919974070834328,0.161283989807288,0.954545101157876
426,2,278379,0.0447138709735145,0.165258982744392,0.786881071943335
427,2,279910,-0.00675540189639989,0.161227698581537,0.966602296414506
429,2,283431,0.00694195996676494,0.163589026423481,0.96617562906974
430,2,283573,-0.0169362800241695,0.161624574737061,0.916603722520744
431,2,286762,-0.0245748675493619,0.162035527935011,0.879539023076268
432,2,287187,-0.00668557966620897,0.161284340553859,0.966958888971808
433,2,288379,0.0896733584797808,0.159991300344404,0.575501511868563
434,2,294941,0.196539984483721,0.159816237633756,0.219595747828722
439,2,297610,0.105972408236155,0.160870014323072,0.510488608578673
441,2,299680,0.229718079124958,0.160006683425799,0.151979486203017
442,2,299708,0.25451529676277,0.160240041358216,0.113105240578706
443,2,299759,0.225014763728999,0.159818676782327,0.160029502883672
444,2,300111,0.17791596307677,0.161108510219563,0.270204877027086
446,2,301710,0.228365536007577,0.159848315108489,0.153992242763619
447,2,303446,0.237703169078673,0.16082263947308,0.140287293118786
448,2,303854,0.275301801807436,0.160683734465354,0.0875326386789341
449,2,304472,0.244745605586645,0.159455799324503,0.125708937003539
450,2,304691,0.205761028888687,0.162209660679148,0.205459569600473
451,2,308097,0.38698795816044,0.159541168425596,0.0157825443572562
453,2,309402,0.210749483017966,0.159492581610016,0.18723221241484
454,2,310030,0.242392424425108,0.160266394192785,0.131318088344004
455,2,310113,0.19982704958233,0.159983182390133,0.212474296734016
456,2,310972,0.222646374130719,0.160141948260091,0.165311820385715
457,2,312659,0.0362602111429956,0.15994520229179,0.820785168657585
460,2,318265,-0.0900801485110261,0.16196463561102,0.578445840134784
461,2,318379,-0.122993910428002,0.16238375904912,0.449299130552903
462,2,321266,-0.107517759437877,0.161326405395552,0.505551810057276
463,2,322957,-0.147388756349088,0.159794561807273,0.356968704992737
464,2,325221,-0.0874469489019724,0.160797916672773,0.586900827776073
465,2,332691,-0.171056797895818,0.162248559440403,0.292471902842505
466,2,333006,-0.135792794048812,0.162023536548522,0.402538651651558
468,2,335046,-0.00241686632032855,0.160559417508757,0.987998573032395
469,2,335049,-0.0143117724512785,0.161240452997314,0.929322637931072
470,2,335995,-0.0939226484478026,0.160253313336995,0.55819049081301
471,2,336060,-0.109540444256776,0.16000918620302,0.494052862881445
472,2,338292,-0.0960453938813927,0.160023659572952,0.548761415722972
473,2,339568,-0.137391594672283,0.160179614874571,0.391621015256894
474,2,340466,-0.137158448103837,0.161569927527723,0.396506266071671
478,2,348480,-0.0192934128181018,0.16010451672986,0.904151588632198
479,2,350086,-0.0275864795170104,0.160108636971091,0.863301594872388
480,2,351083,0.000861797425766933,0.162184652029169,0.995763317903556
481,2,351335,-0.00327418994136851,0.160361540984656,0.983721818826323
482,2,351417,0.0317829718694356,0.160327401171913,0.842973028038677
483,2,351450,-0.0336500095947133,0.160503757868191,0.834059866538551
484,2,352302,-0.0303440126040153,0.161773474736319,0.851320728556803
485,2,352469,-0.0503177437063865,0.160123222678671,0.753521449050641
486,2,352562,-0.0429520441368705,0.160783883828925,0.789516233899246
487,2,352944,-0.0216310195186804,0.160332191725037,0.892756949721619
490,2,355266,-0.0197624599993667,0.160332875026758,0.90197220339112
491,2,358277,0.0194044224136613,0.160358309838838,0.903754613434129
492,2,358926,0.0309228443314876,0.16058916406308,0.847415305532825
493,2,358948,-0.00266779386777438,0.160648415971274,0.986759990616778
494,2,359515,0.00897263378209712,0.160406513710963,0.955423767764242
495,2,363190,0.0423257094531744,0.161961184365789,0.793988566073151
496,2,363588,0.0225073222377246,0.162611470058609,0.889994011417817
497,2,363888,0.0371857773342861,0.161208232225206,0.817705414029924
498,2,363954,0.0856691571826153,0.160515050891839,0.593875207993599
499,2,364199,0.0776762053259272,0.160308333735535,0.628301398563474
501,2,365981,0.00474380387376069,0.163594624326058,0.976883123476051
502,2,366047,0.0422881639041842,0.160632710684804,0.792503800777575
503,2,366936,0.0411620011694708,0.16248244721635,0.800159152881965
504,2,369530,-0.0147319752463375,0.160379975881782,0.926863999575147
506,2,369931,-0.0135041968526297,0.161480529500642,0.933400084211617
507,2,371033,-0.126302366079793,0.160913068552008,0.433032457935617
508,2,372919,-0.148827415412442,0.160162072848484,0.353404841223923
509,2,373518,-0.092879303269453,0.160190524083352,0.562415838649068
510,2,376157,-0.145747962470017,0.160433052384118,0.36425190275013
511,2,376172,-0.15195763833879,0.161579242362384,0.347628486456806
514,2,381433,0.0176419654119377,0.161661959320018,0.913162389834647
515,2,381922,0.0802943201707705,0.162864263701336,0.622309417335774
516,2,382146,0.0978707514138987,0.160384767353003,0.54210559034016
517,2,384206,0.1402428942625,0.160795702858137,0.383702692595652
518,2,384955,0.0897587917354144,0.160539245941293,0.576442480428277
520,2,387301,0.074561996196765,0.161379081296826,0.6443443417829
521,2,388313,0.046384945739425,0.160450346216884,0.772680514511458
524,2,390138,0.000379361022993019,0.160968862081966,0.998120930174816
525,2,391233,0.0806789134047292,0.161806512793402,0.618362227952355
530,2,395606,-0.294220250887114,0.160160323180799,0.0670451215300374
531,2,395726,-0.295829494828274,0.160092831525256,0.0654586474428038
532,2,395853,-0.295091185815461,0.160557002731987,0.0669141364762389
533,2,396484,-0.263016944918979,0.159999066893422,0.101094273793383
534,2,396705,-0.306936505403105,0.159699387464079,0.0554149506837281
535,2,398759,-0.264031599157478,0.161233998495823,0.10240295993276
536,2,400386,-0.228543913660735,0.160481636155878,0.155297250018665
537,2,400847,-0.241227472495427,0.160280333807233,0.133209360597237
538,2,401130,-0.221772116591677,0.161837332179312,0.171451710291508
539,2,401143,-0.207096422465478,0.161569996462278,0.200762735429718
540,2,401979,-0.113416951059506,0.16173264479237,0.483601576946903
541,2,403598,-0.127018376555222,0.160846058178662,0.430239483843673
542,2,404844,-0.143333828343844,0.162607564765627,0.378662811420293
543,2,405100,-0.148854938535416,0.16110162747361,0.356127059022946
548,2,406181,-0.137477263198958,0.161234811588714,0.394430184053972
549,2,406688,-0.104146797695455,0.160373569814189,0.516501366776624
550,2,407621,-0.191274468670732,0.161464808481251,0.236964621301743
551,2,409016,-0.198072229439557,0.163065222433736,0.225299673857055
552,2,410647,-0.206323345989782,0.160649049422464,0.199875381156177
554,2,419803,-0.212009635182373,0.161761447849883,0.190834377928034
555,2,419943,-0.199295897646638,0.162766529238703,0.221607316123078
556,2,422349,-0.314586258526442,0.160238737945605,0.0504036506902503
557,2,425467,-0.219873111983224,0.160105671026423,0.170530729141736
560,2,429095,-0.244157643194148,0.160959685147606,0.13019022471799
561,2,431266,-0.153295866273839,0.161365245142314,0.342765715831719
562,2,431446,-0.137095589502507,0.162059767119233,0.398149821972094
563,2,432524,-0.0690466443141762,0.160624263290921,0.667556603921943
564,2,434090,-0.142981746198536,0.161968011994732,0.377957162952186
565,2,441927,-0.182249180499741,0.16011747022306,0.255799823866129
566,2,446471,-0.17748139416042,0.162102489283126,0.274319415459097
567,2,449325,-0.284544157951237,0.160715878092266,0.0775103227295976
569,2,450017,-0.323606101901135,0.159606135414384,0.0433591875338018
570,2,451779,-0.428106171020522,0.159512485921759,0.0076210716475171
571,2,451784,-0.425814166288296,0.160116668434824,0.00818476574141788
572,2,453525,-0.406373083821243,0.160310832615329,0.0116789322024684
573,2,453768,-0.413430673749287,0.160475211907635,0.0103924886934476
574,2,454027,-0.404847646439014,0.159855734982348,0.0117552768921114
575,2,455029,-0.430500615897228,0.159751705260313,0.00737963990163355
576,2,455247,-0.465464967394605,0.158946128607472,0.00362781158323476
579,2,455756,-0.324108672319913,0.171960952150123,0.0602807473244722
580,2,457024,-0.415366807226303,0.160532199909049,0.0100683746175162
581,2,457298,-0.444852312658714,0.160781635373205,0.00595881891242159
582,2,460202,-0.397666082995407,0.16150348504543,0.0142829623977675
586,2,464424,-0.388012235310318,0.160719401422631,0.0162770091827122
587,2,465824,-0.259951127380086,0.163047825675746,0.111758315424371
588,2,470145,-0.210272584069918,0.160912749110378,0.192148616606171
589,2,470686,-0.193081768477917,0.160875759931433,0.230869688498148
590,2,471144,-0.194321169877187,0.161150572905715,0.228688326167766
591,2,471830,-0.206990191489765,0.16064533475307,0.198418686878428
592,2,472403,-0.206702711827614,0.16079044412774,0.199446003055825
593,2,473668,-0.203750992392281,0.16186632871631,0.208948553213988
