SNP,Chr,Pos,Effect,SE,HNM1_TPO2_noMTX_noDrug_avg_logratio_Fitness_minus_ref.GLM
208,2,19770,-0.0293917103901926,0.0618116728628745,0.634721741551707
209,2,19836,-0.0208151532279219,0.0616516395442363,0.735846253107381
210,2,19851,-0.0215935953462412,0.0618314486009637,0.727122466174838
211,2,21595,-0.0492208512132022,0.0615309647827167,0.424285695338899
212,2,22385,-0.0357027935496483,0.0616156887278181,0.562659740659875
213,2,23441,-0.0215546466382608,0.0622331405861659,0.729283652915344
214,2,24209,-0.0301360557968431,0.0617103506345718,0.625607390727048
215,2,24341,-0.0288530497741668,0.0618581463924852,0.641189041950628
216,2,26815,-0.0277723429803702,0.0617853763546429,0.653349017627971
217,2,28209,-0.0652729981841188,0.0617261621146128,0.291024434541082
221,2,41245,-0.141515326384155,0.0611243833093971,0.0211747308486425
222,2,43214,-0.119855545558719,0.0622592354866614,0.0550194887081929
223,2,47104,-0.110274475289463,0.0605567106649563,0.0694514930293217
224,2,50915,-0.0720344116506564,0.0613185094146691,0.240883368763371
225,2,55834,-0.105589191614241,0.0608955823133179,0.0838020706114325
226,2,56422,-0.0979522645492991,0.0610414582207054,0.109457560851744
227,2,57715,-0.0828799785325481,0.0609021913082761,0.174422880788114
228,2,59046,-0.0709166541830563,0.0612544504597107,0.247753375856894
229,2,59191,-0.0808313564622957,0.0608673916471715,0.185039059170392
230,2,59383,-0.0815692312904007,0.0608822203567313,0.181176315207738
231,2,59477,-0.06328019288306,0.0618635817362259,0.307056102241432
233,2,60471,-0.10092322692146,0.0608825204086151,0.098272131844252
234,2,60478,-0.103661403099308,0.0609395160773499,0.0898134896045518
235,2,60786,-0.0917560309164409,0.0608926344929235,0.13274360922548
236,2,61035,-0.106153620160306,0.0608218929911888,0.0817994329546618
237,2,61071,-0.123012520504803,0.0604531395345395,0.0426137051348442
238,2,61675,-0.0983854908042782,0.0607564635974031,0.106266727603017
240,2,62939,-0.103125603026742,0.0606283513203206,0.0898336190580476
241,2,63527,-0.092948405153239,0.0609042185337939,0.127870284158164
242,2,63857,-0.133333761750961,0.0607056265281954,0.0287132093138054
243,2,65527,-0.152329167846601,0.0603755811577973,0.0120735999906642
247,2,67976,-0.112955485199702,0.0615017971739779,0.0671065522466595
250,2,72389,0.0180653507286526,0.0614063382054058,0.768782896564738
251,2,72392,0.0555841628317479,0.0617606486998687,0.368737426559081
252,2,73646,-0.0296467595435616,0.0605432413088384,0.624665160331364
253,2,74564,-0.0395400503923994,0.0604082356636167,0.513185470143041
254,2,74739,-0.0196818910168657,0.0606345814073249,0.74567727140981
257,2,80873,-0.00152310282177136,0.0607882603446283,0.980024556629968
258,2,81501,0.0424144877592806,0.0607362467557376,0.485425015361057
259,2,83526,0.0473032731149262,0.0606316524227952,0.435810935223426
260,2,83845,0.0448114850542816,0.0606947313067629,0.460817069443852
263,2,84447,0.0547577726533671,0.061448019750898,0.373469909228292
264,2,87391,0.0708329000148134,0.0603557277633085,0.241350366977922
265,2,87562,0.0768298433575898,0.0604883280391278,0.204864278112408
266,2,87849,0.0625461609562172,0.0605291773676278,0.302160402114772
267,2,87878,0.0736473752173049,0.0607548259598245,0.226244175596335
269,2,89785,0.0647748574340373,0.0607902488839578,0.287356805729505
272,2,93721,0.0259621052576425,0.0606883402257481,0.669061996928146
273,2,93952,0.0255409850358061,0.0605151660801189,0.673238706895144
274,2,95085,-0.00708906861145256,0.0606137380759897,0.906962370555927
276,2,107124,0.0489725856898057,0.0605890257483062,0.419476745616489
277,2,111645,0.0141074995682759,0.0606792574434204,0.816289897021756
278,2,111916,0.0157973729753866,0.060821131749784,0.79521965721971
279,2,111931,0.0144339963765691,0.0609151095988174,0.812830975375151
280,2,111999,0.0201942427165416,0.0606916707713907,0.739531845027629
281,2,114528,-0.0122327103157647,0.0610470255731266,0.841297418917278
282,2,116024,-0.00230428596527787,0.0611955369155658,0.969984457023261
286,2,120090,0.00311437376461221,0.060953744846631,0.959279475442125
287,2,120291,-0.00310517095390206,0.0616508008926482,0.959858354726993
288,2,120726,0.0168987679030653,0.0612882258728697,0.782919729155792
289,2,121716,0.0342763774707558,0.0611980246667832,0.575773573550187
290,2,123100,0.000926922257714846,0.0613096476361327,0.987946022204474
291,2,124677,-0.0101990891618136,0.0612228044820829,0.867788272043926
293,2,127887,0.0408023610691975,0.0616067194068537,0.508208733086311
294,2,128935,0.0377917382018282,0.06155385318039,0.539635771884818
295,2,129053,0.042417175440036,0.0617329108919291,0.492465841090065
296,2,130040,0.0304551542258937,0.0621300772627724,0.62430840110496
297,2,130976,0.0128463071324354,0.0616411925227598,0.835033271818696
298,2,132199,0.0353252053817372,0.0619021515638473,0.568591859199069
299,2,133355,-0.00950712521918584,0.0623475792553703,0.878890848484719
300,2,133435,-0.0100676335440497,0.0624820683501089,0.87208447489719
302,2,135183,-0.0335508388878309,0.0624934650876173,0.591695927388364
303,2,135402,-0.0428466197860176,0.062467916411482,0.493227646811645
304,2,135898,-0.00557072457789021,0.0628403409899873,0.929411247286943
305,2,135912,-0.0146182120954494,0.0628826443712899,0.816309140811285
306,2,135925,-0.0168926130950564,0.062596125021566,0.787420455891402
307,2,136002,-0.031717315949068,0.0625329583244441,0.612324479878557
308,2,136173,-0.0128753443520035,0.0629945858442988,0.838168009708145
310,2,138318,-0.0442810965403067,0.0646185435716156,0.493623816065598
311,2,138695,-0.0276153460019308,0.0635362517396048,0.664089904107957
312,2,138818,-0.00993202325888509,0.0634345008549235,0.875672217120823
313,2,139728,-0.00564667895523896,0.063322263152532,0.928994456621582
314,2,140174,-0.0247662121612739,0.0633092549131816,0.695889720751682
315,2,140863,-0.00457976871738741,0.0632968936832689,0.94236135386663
316,2,141152,0.0157247456548457,0.063470146373979,0.804471682987382
317,2,141292,-0.0117430652809405,0.063016165172179,0.85227730744611
318,2,141545,-0.0262278065035355,0.0633108601809295,0.678927803612182
322,2,146723,-0.0484459195717013,0.0631594156519761,0.443569288904382
323,2,147946,-0.0315787382462911,0.0637689256135857,0.620763002007691
326,2,151397,-0.0114261248196064,0.0639476573639801,0.858292000507564
327,2,153035,-0.0559538483139699,0.0631842343541584,0.376453951091084
328,2,153228,-0.0599831144760317,0.0636359106403253,0.34653094470894
329,2,153455,-0.0376294957005148,0.0641656030390542,0.557952386960984
331,2,153815,-0.0228378567147527,0.063938995937969,0.721169016505872
332,2,154160,-0.0665407879651982,0.0631813020771361,0.292982451481667
333,2,154235,-0.0472712136385502,0.0638628479304091,0.459671292658597
335,2,159870,-0.0387054694650628,0.0622640926108757,0.534583883889874
336,2,161229,-0.0425369555007704,0.0632138507657603,0.501447601092535
339,2,162696,0.00572604119631803,0.0629814734368926,0.927610682182456
340,2,163284,0.00746716601518083,0.0621463394418366,0.904429070004842
341,2,164166,0.025789154901485,0.0627096303954054,0.681140895354258
342,2,165270,0.0387472988858886,0.0621629565296967,0.533477993798477
343,2,165675,0.0585766125220368,0.063148134431512,0.354245584365489
346,2,168062,0.098287397050173,0.0624381563136706,0.116347183881806
347,2,168518,0.108206673622386,0.062031379951014,0.0819621630428824
348,2,168980,0.0987297824427076,0.0620464622630341,0.112454402341698
349,2,169651,0.0852934611775098,0.0621325372306819,0.17069644244778
352,2,170725,0.0974379679594271,0.062193206556517,0.118081275600894
353,2,171254,0.0707092622143479,0.0623966592169001,0.257890139859901
354,2,172242,0.0992411622285565,0.0615448914813057,0.107746722448595
355,2,173254,0.0718199273325946,0.061178486600864,0.241210106068515
356,2,173340,0.0611236772692654,0.0612039718489803,0.318629900701908
357,2,173385,0.071941302627528,0.0612272058169756,0.240791012594487
358,2,173973,0.0720138363639562,0.0610636754793974,0.239063548724542
360,2,177341,0.0572237791513309,0.0608992670825516,0.348041465587402
361,2,180314,0.030692755976757,0.0609739600464195,0.615014729295495
362,2,180339,0.0397569656563981,0.0611133167032721,0.51576339775747
363,2,182758,0.0394730326462323,0.0608944067905742,0.517263443590415
364,2,183619,0.0625754204579204,0.0610798382856455,0.306307461289606
367,2,187176,0.0409239387813485,0.0614650204011954,0.50596828672591
368,2,191066,0.0523927529048664,0.0619005912688829,0.397902214666117
371,2,191599,0.0295866508160879,0.0610845174513789,0.628433635466597
373,2,191763,0.029083767108028,0.061327286994519,0.635622977054919
374,2,191959,0.0409764422138966,0.0611582613378488,0.503291592912616
376,2,195759,-0.00314536712192537,0.0617223788895639,0.959386286169846
377,2,196912,-0.00880304023617803,0.0607224488542257,0.884815906354101
379,2,198110,-0.0302348541587101,0.0610669601607778,0.620830610429872
381,2,198805,-0.0216717696762516,0.0613404388405662,0.724072084225489
382,2,198891,-0.0251679542118083,0.0608586546277057,0.679456531549412
383,2,199248,-0.0356015122803477,0.0609829849327486,0.559731625785124
384,2,201782,-0.0195232370475875,0.0609285806162267,0.748833323094656
385,2,203285,-0.024375807264675,0.0606873210290306,0.688175654094483
386,2,203783,-0.0232773142171591,0.0605578088616749,0.700927003792434
387,2,204179,-0.00328568362542569,0.0607167927410729,0.956874227852335
388,2,205406,0.0188221701005817,0.0613326900941502,0.759110769280427
389,2,205834,-0.00563079679087064,0.0610463413939509,0.926561213368434
391,2,207192,-0.0054167169515042,0.0609893110420939,0.929279936611009
392,2,207561,-0.0257519501411401,0.0607049381750357,0.671667370263052
393,2,208682,0.00438924439446631,0.0606178105324156,0.942317833360264
394,2,210102,0.00206087792946014,0.060774712686622,0.97296798746016
396,2,214801,-0.00199126117706272,0.0607718269847609,0.973879559555091
397,2,215016,-0.0215762798458977,0.0607263867659195,0.722574658010606
398,2,218876,0.00400911717872077,0.0613648027800638,0.947946233833045
399,2,227511,0.013947532530763,0.0617950486842963,0.821560467482727
400,2,230378,-0.0273481420871794,0.0610033469766009,0.65420769590333
401,2,231943,-0.0291787889138175,0.0611759501538402,0.633682161184556
402,2,232156,-0.00117004291806388,0.0611705431879776,0.984750156501755
403,2,232789,-0.0115092499401601,0.060950892028586,0.850335948468019
404,2,238524,-0.0160342701230822,0.0610337832906292,0.792926292883967
405,2,241518,-0.002808914540403,0.0615694785775121,0.963637437598758
406,2,250396,-0.00310855722763093,0.061149716030076,0.959485604676757
407,2,250466,0.002778640222037,0.0611281656907646,0.963769570745658
408,2,252305,-0.0220956034922342,0.0612790909430856,0.718634123422533
409,2,254571,0.00677043837873348,0.0621501743427941,0.913314550199234
410,2,254742,0.0166932661208725,0.0620887399485325,0.788193401756715
411,2,254908,0.00940227609436817,0.0625674125269913,0.880634011262073
413,2,255862,-0.0318342841196663,0.06216942170136,0.608931357847852
414,2,255975,0.00271520975182415,0.0619678017598813,0.965075480387112
415,2,258311,-0.021059290574956,0.060934423369345,0.729844845924445
416,2,259284,0.00177928155362184,0.0611498665302724,0.976803620843728
417,2,266330,-0.0259391626288134,0.0613973503976397,0.67293179392159
418,2,267100,-0.0211222945565901,0.0613981027929224,0.731034618135573
419,2,268086,-0.0379204709395031,0.0613796965746126,0.537104521344095
420,2,274614,0.0100244797123232,0.0610374176260797,0.869640153906034
421,2,274729,0.0291383728250533,0.0613540139480649,0.635136242635692
422,2,275746,-0.00386692505156239,0.0613464749549906,0.949774959559163
423,2,277029,-0.00639098377193392,0.0610607924901306,0.916700352543978
424,2,277741,0.0121180644718674,0.0610823069866358,0.842854842179843
425,2,278218,0.012393062184727,0.0609718132729441,0.839049810724439
426,2,278379,0.0371484945763348,0.0624530753297857,0.552343201108575
427,2,279910,-0.00608302523087223,0.0609531103599437,0.920560999794421
429,2,283431,0.00285352285436191,0.0618465146315552,0.963225725610527
430,2,283573,-0.010912789616551,0.0611020516116801,0.858354723503646
431,2,286762,0.0213133657792062,0.0612507189201845,0.728070694565703
432,2,287187,0.0517513544812345,0.0609131359496247,0.396127406977161
433,2,288379,0.0313529462203123,0.0604902803716934,0.604564076149264
434,2,294941,-0.00881708678817233,0.0605476748876583,0.88430274257738
439,2,297610,0.0377001158750142,0.0608228733856111,0.535766632934366
441,2,299680,0.0177650469873249,0.0606611827113157,0.769803591753935
442,2,299708,0.0334739688106007,0.0607704058278574,0.582100834377939
443,2,299759,0.0340057965789235,0.0605634954645758,0.574819838143718
444,2,300111,0.0381893669892626,0.0609800135393813,0.53154890766524
446,2,301710,0.0190214946846297,0.0605983266700279,0.753786414505149
447,2,303446,0.014364699889298,0.0609837384098275,0.813918720186224
448,2,303854,0.0105359998363692,0.0609976489652396,0.862964252346142
449,2,304472,0.000153668088231335,0.0604847605920536,0.997974325123951
450,2,304691,-0.00481491569738279,0.0614641340117153,0.937604373880798
451,2,308097,0.00943941349580296,0.0608147208155019,0.876739803554436
453,2,309402,0.0575679466212604,0.0603690726425837,0.340938688739269
454,2,310030,0.068302412351897,0.0606775796183,0.261073577428467
455,2,310113,0.0690653808833771,0.060505261995512,0.254445109579178
456,2,310972,-0.00997290688098305,0.0607065536578343,0.869604305519282
457,2,312659,0.0836514443378131,0.0603092369345795,0.166304117790693
460,2,318265,0.0358314551343382,0.0612295546788891,0.558788011539588
461,2,318379,0.0171288845725601,0.0614339811914482,0.78054795556645
462,2,321266,0.0298920545530618,0.061008753954393,0.624464185958776
463,2,322957,0.0512583841129465,0.0604232009156748,0.396833039777425
464,2,325221,0.0583238080313256,0.0607375191635299,0.337581657158553
465,2,332691,-0.0154373181959856,0.0614307684733813,0.801731340466842
466,2,333006,0.0181394845490778,0.0613080058524964,0.767499788038425
468,2,335046,-0.0240890863931623,0.0606876453561838,0.691654829504515
469,2,335049,-0.0316874676610152,0.0609359855535215,0.603380886864054
470,2,335995,-0.04801545830744,0.0605610146205102,0.428401052642452
471,2,336060,-0.0415190651906227,0.0604929411752617,0.492945755261068
472,2,338292,-0.0529467151121895,0.0604638444786716,0.381801852307373
473,2,339568,-0.0765602399307548,0.0604835415379428,0.206418442496145
474,2,340466,-0.0634990812546156,0.0610520453232782,0.299014049091922
478,2,348480,-0.0743272035691639,0.0604010188998124,0.21930604540041
479,2,350086,-0.0468303236130323,0.0604819528621422,0.439280011315658
480,2,351083,-0.0724389258782377,0.0611942690021918,0.237307197659541
481,2,351335,-0.056133466465711,0.0605527329120363,0.354550618296435
482,2,351417,-0.0648126866321881,0.0605185888562693,0.284921333858975
483,2,351450,-0.059914334517566,0.0606000568054694,0.323494740973318
484,2,352302,-0.0550256630576606,0.0610930436097929,0.368369233279636
485,2,352469,-0.0438462341785005,0.0604997336899066,0.469095123862906
486,2,352562,-0.0528377044731522,0.0607270909039348,0.384845457106031
487,2,352944,-0.036836122711404,0.0605851107422217,0.543574335608016
490,2,355266,-0.0400847831917504,0.060579268237803,0.508600681251586
491,2,358277,-0.041530460448114,0.0605860846454864,0.493491904212659
492,2,358926,-0.0347040833190158,0.060687499261491,0.567788259737109
493,2,358948,-0.0213099500207286,0.0607242469712631,0.725850327286886
494,2,359515,-0.0438139954429306,0.060598776385127,0.470147707325605
495,2,363190,-0.0304919798835892,0.0612155341079933,0.618717727925169
496,2,363588,-0.00718117475186603,0.0614774480145271,0.90707712398975
497,2,363888,-0.00359819006521517,0.0609507514411689,0.95295812626531
498,2,363954,-0.0305474737137675,0.0606870985548799,0.615024951460989
499,2,364199,-0.0183042842177636,0.0606185662271519,0.762861609973911
501,2,365981,-0.0305162434177053,0.0618274028493854,0.62191577711866
502,2,366047,-0.00144441001741757,0.0607347898803641,0.981039735448501
503,2,366936,-0.0141380415102311,0.0614291644881465,0.818107017295694
504,2,369530,-0.00173750894711872,0.0606339823509031,0.97715538502992
506,2,369931,-0.0373084611434447,0.0610177060612372,0.541304105688349
507,2,371033,-0.00367037920962557,0.0608876199619041,0.951965782446248
508,2,372919,0.0475947512220068,0.0605720106461381,0.432538215812087
509,2,373518,0.0365688802884135,0.0605592647727774,0.546329375267919
510,2,376157,0.0344799677961986,0.0606965190493434,0.570347515809563
511,2,376172,0.0458587026848888,0.061114481229791,0.45352949048038
514,2,381433,0.0742082304922094,0.0609912716557547,0.224530303814837
515,2,381922,0.0840510920506848,0.0614310593980408,0.17211402892969
516,2,382146,0.0825070018683987,0.0605079675801276,0.173571087150423
517,2,384206,0.0533392969774074,0.0607897076032874,0.380844684541556
518,2,384955,0.0687256353206377,0.0606101308407011,0.257607281188918
520,2,387301,0.0765627391105679,0.0608932960458412,0.209466731913678
521,2,388313,0.0753230480318001,0.0605345039027569,0.214214933623162
524,2,390138,0.0896487328782818,0.0606686151126373,0.140385378007883
525,2,391233,0.109594592928714,0.060915537055295,0.0728530740927572
530,2,395606,0.0751071395909362,0.0607075543549315,0.21683672291801
531,2,395726,0.0802947557112463,0.0606664530477918,0.186510872745079
532,2,395853,0.0774462829491582,0.0608505372713265,0.203951609139858
533,2,396484,0.0744202694525692,0.0605910778560228,0.2201758850886
534,2,396705,0.088925044547315,0.0605062697588756,0.142538260981165
535,2,398759,0.0768195351183709,0.0610505335075711,0.209116979378524
536,2,400386,0.0817717115880055,0.0606899441568907,0.178725809754697
537,2,400847,0.0875500552279576,0.0606109000623346,0.149496466407762
538,2,401130,0.0909317877854396,0.0611556095701315,0.137935962138651
539,2,401143,0.0835086349014642,0.0610636632145922,0.172317788520585
540,2,401979,0.0896055054476421,0.0610011440899448,0.142746373904548
541,2,403598,0.0891513627042145,0.060677974998918,0.142654500659692
542,2,404844,0.0891112111251097,0.0613600794853483,0.147315651717674
543,2,405100,0.0938601264330671,0.0607747877532481,0.123389256873281
548,2,406181,0.0962514434749946,0.0608038145529574,0.114320676973446
549,2,406688,0.107397613583431,0.0603972156088022,0.0762336390263204
550,2,407621,0.0956294143057382,0.0609525327103374,0.117563391571392
551,2,409016,0.115124673303752,0.0614725847172739,0.06192501444325
552,2,410647,0.108814681619949,0.0606006622550659,0.0734129486042099
554,2,419803,0.0648548440356517,0.061206964066057,0.290051500791104
555,2,419943,0.0757501123462286,0.0615341838597203,0.219133116408353
556,2,422349,0.0801985063513528,0.0607600071485896,0.187716164508434
557,2,425467,0.0863927988901421,0.0605166615321337,0.154294793695274
560,2,429095,0.0634708680099356,0.0609569595112752,0.298476450253776
561,2,431266,0.0619105496685703,0.060994810447158,0.310794626248911
562,2,431446,0.050598920165995,0.0612713070221413,0.409465370145869
563,2,432524,0.0340905015907367,0.0607144689922912,0.574820568247983
564,2,434090,0.0293838451446026,0.0612813023173999,0.631886153365429
565,2,441927,0.00567770004047496,0.0606443139220671,0.925461787308569
566,2,446471,-0.00513027726535636,0.0613879042649448,0.933444524140049
567,2,449325,-0.0358249020856001,0.0609997012988342,0.55738014089902
569,2,450017,-0.0394033801672272,0.0606548565124668,0.516351975332945
