SNP,Chr,Pos,Effect,SE,SNA4_VAC8_MTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
112,1,166222,0.0296491572652562,0.125198591856767,0.812936113392686
113,1,166416,0.0139514509744429,0.124952137775704,0.911160928249682
114,1,167326,-0.00604513520725225,0.125663990617612,0.961659329097864
115,1,168836,-0.0413043930263968,0.125049562310678,0.74136607927954
116,1,171200,-0.021297290756274,0.125251055394048,0.865078589817488
117,1,171431,-0.0337193286680414,0.126025387875975,0.789194430685997
118,1,173339,0.0388221351744364,0.125040938508704,0.756382697209476
119,1,173845,0.000960024649482638,0.12495433373735,0.993874250064973
120,1,175121,0.00748908402936388,0.124705957180888,0.952146658367829
121,1,175281,0.00493433238010904,0.124812315882396,0.968486981158929
122,1,175315,0.00731973929403701,0.124772693946403,0.953252456434117
123,1,175523,0.0216075652053941,0.125474990798644,0.863374146798304
124,1,175541,0.00614462915770858,0.124967723460097,0.960811842605921
125,1,175653,-0.00223090158957018,0.125363535200726,0.985812081538902
128,1,175856,-0.0613145967331406,0.127391398011416,0.630595280708232
129,1,175876,-0.0155240104570463,0.125477540765364,0.901607837203916
130,1,175989,0.00561765244364415,0.125837921717049,0.964417932687711
131,1,176001,0.0134584274832485,0.126491951591619,0.91532741437298
133,1,177692,-0.0134377655118167,0.124771252280135,0.914295480856173
134,1,178191,-0.00372511437110223,0.124897034196217,0.976223090405824
135,1,178224,-0.0134377655118167,0.124771252280135,0.914295480856173
136,1,178960,-0.00969654916085577,0.125768788280896,0.938589091999612
140,1,183802,-0.0725772440875953,0.124729210590382,0.561019943924638
141,1,183954,-0.0774570169104513,0.125629888736025,0.537929467421956
142,1,184450,-0.0209658692106141,0.124591957989781,0.866462317732763
144,1,184718,-0.0410521142715236,0.125285829678083,0.743357204605498
145,1,185296,-0.010988954262904,0.124771931328398,0.929869132649279
146,1,185438,-0.020793737853326,0.124774285059182,0.86774021443912
147,1,185469,-0.0265171834457021,0.124951304129669,0.832057779420692
148,1,185503,-0.0381539711330633,0.124619534012408,0.759660538160361
149,1,185705,-0.0312292866409925,0.12601809818928,0.804420949056083
150,1,185749,-0.0197197080221644,0.126024689109633,0.875748106477956
151,1,185806,-0.0216259281790052,0.126192093775854,0.864028612000665
152,1,185879,-0.0487322702649723,0.126780614363163,0.700926298751596
153,1,185916,-0.0362038459906215,0.126734822438307,0.775301401596266
154,1,185941,-0.0198784604696318,0.127297212777531,0.875997855986951
155,1,185954,-0.0136990252593258,0.127671303620684,0.914612596990443
156,1,186055,0.00228779261979556,0.125125224572022,0.985422602151454
157,1,186896,0.00188548205075584,0.127176631734,0.988179615134055
161,1,190132,0.0714215652701743,0.125226319932881,0.568810027523789
162,1,190148,0.0709505252194396,0.12526488061367,0.571479119216405
163,1,190165,0.0643217807226742,0.126238378559862,0.610701708716913
164,1,190169,0.0572652867367263,0.126090479512588,0.649992588695561
165,1,190933,0.00840618965973283,0.125103696447485,0.946465481893235
166,1,192149,0.041505338671315,0.126107964507068,0.742256063491292
168,1,192303,0.173435145077113,0.150079085898167,0.248616153235268
171,1,192795,0.0834448021565503,0.124788650754336,0.504130903207658
173,1,194187,0.0929022399677259,0.124873250037571,0.457388151455765
174,1,194867,0.0540008425055313,0.124870026731942,0.665673799753285
190,2,8314,0.183354128841875,0.126642455614543,0.148557926679968
194,2,8498,0.204644660358241,0.126363319315755,0.106233983316597
195,2,8651,0.199082904694942,0.126507655616578,0.116456634746011
197,2,9812,0.169232752842708,0.127386901201985,0.184873105386568
198,2,9932,0.189376341388746,0.12680165033969,0.13620358553629
199,2,10135,0.200843132765786,0.126262785074435,0.112577720586654
200,2,11616,0.204311280424621,0.126112026246333,0.106108539391597
201,2,12133,0.206359795590329,0.126607686716963,0.104011362236319
202,2,12194,0.194791563329073,0.127152648231907,0.126430322370529
203,2,12359,0.184365802664371,0.126822566938694,0.146909566650231
204,2,13061,0.191406769600468,0.126783622363449,0.132011449166082
205,2,14298,0.204381487384262,0.127128960847178,0.108801369661313
206,2,15222,0.185982387631145,0.128456904664345,0.148555135261922
207,2,17986,0.228008432660624,0.125996909567081,0.0712028003473399
208,2,19770,0.195361102973784,0.127030309050221,0.12496662422482
209,2,19836,0.18544127325088,0.126721201144179,0.144253266044696
210,2,19851,0.181015982059676,0.127112541899415,0.155312235146176
211,2,21595,0.214227851394167,0.126437551536683,0.0910832142002997
212,2,22385,0.178452043676634,0.126715294502787,0.159924942982341
213,2,23441,0.111118431150784,0.12816856146616,0.386546804254295
214,2,24209,0.139038496695912,0.127033098147398,0.274479340666913
215,2,24341,0.152348679248343,0.127291439934489,0.232168438074965
216,2,26815,0.168926380195626,0.127078931704255,0.184606546923111
217,2,28209,0.102092762803443,0.127323569040859,0.423186625654387
221,2,41245,0.122885957253465,0.126782039891687,0.333074404643293
222,2,43214,0.0541881131045936,0.128976618541847,0.674639498055204
223,2,47104,-0.00939996446535551,0.125411415542669,0.940294547815852
224,2,50915,-0.0480301931980238,0.126618821007464,0.704671632774289
225,2,55834,-0.0897351704514545,0.125968911477984,0.476712656778323
226,2,56422,-0.0577928273902668,0.126247323958639,0.647395974187023
227,2,57715,-0.0569019720534182,0.125832060600052,0.651398571316877
228,2,59046,-0.0605380243501124,0.126464193358147,0.632450595311796
229,2,59191,-0.0934313019090119,0.12568256800404,0.457739408532261
230,2,59383,-0.0754701009929057,0.12575299419582,0.548794298271262
231,2,59477,-0.105429231137032,0.127586876934437,0.409173449553884
233,2,60471,-0.0627683912795159,0.125942285877209,0.618519480286828
234,2,60478,-0.0610434245758247,0.12608850162672,0.628592712462015
235,2,60786,-0.043795187741731,0.125901385742204,0.728157836597548
236,2,61035,-0.0483669177171018,0.125887561941398,0.701056157064425
237,2,61071,-0.016895316680995,0.12533945935983,0.89284962180847
238,2,61675,-0.0313308472764898,0.125692475287783,0.803300086277442
240,2,62939,0.0213879471618436,0.125481089485521,0.864755810544281
241,2,63527,0.069354059329069,0.125903186755886,0.582083381864796
242,2,63857,0.0476947660340888,0.125961011083406,0.705177599702778
243,2,65527,-0.0344029342061579,0.125557878658388,0.784244421722711
247,2,67976,-0.00379604870875294,0.127379722949155,0.976242567547686
250,2,72389,0.222556058340628,0.126038940114468,0.0782984776233576
251,2,72392,0.0438748038123498,0.127433767238223,0.730829485158036
252,2,73646,0.126917259798026,0.124659192415598,0.309321088679338
253,2,74564,0.116294400459641,0.124443113579012,0.350675273810554
254,2,74739,0.174030425685881,0.124662993593271,0.163589679742484
257,2,80873,0.18017466920864,0.124937385715653,0.150155214195571
258,2,81501,0.184869816910126,0.124897011464084,0.139717649774591
259,2,83526,0.163634598295528,0.124786089930275,0.190601697980801
260,2,83845,0.176330575868862,0.124856305551932,0.1587519963356
263,2,84447,0.166454757751468,0.126497277206047,0.189069498086257
264,2,87391,0.140847707641268,0.124430035163716,0.258426738323013
265,2,87562,0.141622975956533,0.124743575462917,0.257014547682233
266,2,87849,0.146478512900418,0.124715831472133,0.240987252589008
267,2,87878,0.12149984530537,0.12532951483524,0.332987865539837
269,2,89785,0.0696510609440756,0.125455468608663,0.579119402342599
272,2,93721,0.121903659136861,0.124962897370974,0.329970991142553
273,2,93952,0.10859946672527,0.124639346163757,0.384177279682466
274,2,95085,0.150086802175401,0.124691820773219,0.22952680393753
276,2,107124,0.0924452573084189,0.124912730495051,0.459744134184846
277,2,111645,0.195935812766254,0.124654184848452,0.116884670248682
278,2,111916,0.187610379297492,0.124986258546524,0.134237046051391
279,2,111931,0.191390365808381,0.125162382646336,0.127126183337779
280,2,111999,0.201257507238193,0.124665924719308,0.107339658743371
281,2,114528,0.122335002765874,0.125676769026484,0.331016198807912
282,2,116024,0.142193524195074,0.125917318974652,0.259554529805096
286,2,120090,-0.0973056159091482,0.125539569001638,0.438799961339115
287,2,120291,-0.0799455985962708,0.127011953254738,0.529472334264777
288,2,120726,-0.122803300191729,0.126179793875715,0.331100155612541
289,2,121716,-0.135093204935139,0.12600047815438,0.284378716154286
290,2,123100,-0.107529943481578,0.126249904691468,0.394945305287859
291,2,124677,-0.0535092854337749,0.126173331306882,0.671755972392583
293,2,127887,0.108349739133356,0.126939835574214,0.393932131065799
294,2,128935,0.128031493514692,0.126767614626513,0.313201416925979
295,2,129053,0.127303459066319,0.127156679021376,0.317437978553778
296,2,130040,0.103486872798226,0.127995820532533,0.419337236281444
297,2,130976,0.0713852444599044,0.127013947482817,0.574454432584529
298,2,132199,0.0608957953911968,0.127618562237389,0.633536097978263
299,2,133355,0.0501539626087064,0.128495551118142,0.696537781179784
300,2,133435,0.044402149519372,0.128779323229986,0.730455679387673
302,2,135183,0.00204370331616244,0.128872297328893,0.987356348624242
303,2,135402,-0.0178435755602222,0.128849375930068,0.889936887508872
304,2,135898,-0.0112797556654041,0.129534839416428,0.93065814431634
305,2,135912,-0.00739077469226146,0.129631314910142,0.95456645487572
306,2,135925,-0.00903665134542742,0.129043791996699,0.944211195484261
307,2,136002,-0.0178612512004097,0.128944628936103,0.889909422602648
308,2,136173,0.004363017526547,0.129860214226514,0.973216865691958
310,2,138318,0.0455003620183279,0.133266820265364,0.732988280721129
311,2,138695,0.0343201782839553,0.130991595832042,0.79347202332478
312,2,138818,0.0046750669298139,0.130763852943681,0.971500329524952
313,2,139728,0.00786210626570005,0.130528989664933,0.952004431475732
314,2,140174,-0.0153336387331309,0.130527109007742,0.906550667990362
315,2,140863,-0.0294137190357975,0.130467470423875,0.821760707745384
316,2,141152,-0.0242690210359964,0.130838024747615,0.852952000649408
317,2,141292,0.00255502309408451,0.129903538740717,0.984318837482423
318,2,141545,-0.0131762444359103,0.13053452128829,0.919654850207609
322,2,146723,0.0596300020900156,0.130262301581915,0.647400274431099
323,2,147946,0.111507390746792,0.131360557026901,0.396531641568617
326,2,151397,0.060737954489908,0.131783650974425,0.64516032751528
327,2,153035,0.0308888101261338,0.130377896960931,0.812858191844734
328,2,153228,0.0473410282935958,0.131315527611601,0.718678743784282
329,2,153455,0.0381297904843301,0.132315446435684,0.773383143548908
331,2,153815,0.0165394322456174,0.131820356669737,0.900223307051638
332,2,154160,0.0200998237999204,0.130437686929705,0.877622717658419
333,2,154235,0.00821874811347412,0.131743910727218,0.950292126313749
335,2,159870,0.222148250047294,0.127871698006583,0.0832109360976437
336,2,161229,0.218371570049233,0.129869206047544,0.0935555090299884
339,2,162696,0.170630775211449,0.129509193400379,0.188519313914616
340,2,163284,0.21036502075906,0.127616608829293,0.100157402140703
341,2,164166,0.142394254276941,0.129073998641709,0.270692433031062
342,2,165270,0.208915850519208,0.127725870608078,0.102802465774996
343,2,165675,0.225919703006422,0.129771907253178,0.0825726762347979
346,2,168062,0.279292406618173,0.128298397197229,0.0301503618724793
347,2,168518,0.200554327562519,0.127972766478305,0.117972287898729
348,2,168980,0.198031276742611,0.127922724365667,0.122505339928206
349,2,169651,0.243556418453543,0.127761214196267,0.0574178280210968
352,2,170725,0.251638875172866,0.127946676223172,0.0499952459816078
353,2,171254,0.182827799241529,0.128485995601276,0.155636822411728
354,2,172242,0.0861066650131033,0.127248310630088,0.499050778890564
355,2,173254,0.113439303253884,0.12621074835157,0.369367302382271
356,2,173340,0.113520123084438,0.12619523374023,0.368967938602234
357,2,173385,0.108304244582804,0.126324693536985,0.391834178341476
358,2,173973,0.135147379616187,0.125914918523591,0.283859381156175
360,2,177341,0.167276062772133,0.125374764880864,0.182995630670569
361,2,180314,0.138741596401255,0.125515622317377,0.269750746343957
362,2,180339,0.128218703094758,0.125865438634599,0.309044656441368
363,2,182758,0.191901762388605,0.125182262356057,0.126176769487798
364,2,183619,0.167710022145936,0.125776496823682,0.183261304199063
367,2,187176,0.12973272124785,0.126591149551081,0.30615145284586
368,2,191066,0.126055395587124,0.127550730094121,0.323694137260368
371,2,191599,0.0758546024175135,0.125892566893291,0.547205330085808
373,2,191763,0.0888356475179305,0.126367720654191,0.482523349178763
374,2,191959,0.0766784847334447,0.126081563521861,0.543468659568554
376,2,195759,0.0523552439971177,0.127200246669746,0.680884600546934
377,2,196912,-0.044271144039171,0.125150656436208,0.723742822330013
379,2,198110,-0.0559244362253842,0.125887777474347,0.657141001394031
381,2,198805,-0.0210357816063081,0.126460390257202,0.86798238224192
382,2,198891,-0.0338444734697886,0.125467330586431,0.787512286942799
383,2,199248,-0.000311597691260768,0.125766829697916,0.998024576754126
384,2,201782,-0.00024473049213547,0.125612279734138,0.998446582482691
385,2,203285,0.107010410567325,0.124995587570188,0.392515750745756
386,2,203783,0.0965632823973442,0.124750027586639,0.439416838147492
387,2,204179,0.0789120459731794,0.125087477594118,0.5285436381033
388,2,205406,0.0757570471576272,0.126379577835863,0.54926366197692
389,2,205834,0.0997269232930645,0.125726281404345,0.428190247520374
391,2,207192,0.112822102162244,0.125577115504306,0.369569358176494
392,2,207561,0.104603628746647,0.125041021684034,0.40340897246839
393,2,208682,0.0992289709683344,0.124842679716624,0.427245233009634
394,2,210102,0.0892769040422123,0.125186899215401,0.476224773407867
396,2,214801,0.149906869413544,0.125016737560263,0.231295528298549
397,2,215016,0.150898306900537,0.124941734318294,0.227952210564142
398,2,218876,-0.0177030989887901,0.126490470444049,0.888774583094539
399,2,227511,0.0259983686435841,0.127381770060283,0.838394507173123
400,2,230378,0.00152570139849717,0.125783900323988,0.990329113294213
401,2,231943,0.00531133038008103,0.126144238543583,0.96643862744381
402,2,232156,-0.00274832614579501,0.126092762103005,0.982622947377611
403,2,232789,-0.00595641353552767,0.125645952953973,0.962216192508267
404,2,238524,-0.0196597288276379,0.125818821449958,0.875921917400444
405,2,241518,-0.0373272268541736,0.126899942926363,0.7688185261945
406,2,250396,-0.034972130536659,0.126036567119042,0.781577011029242
407,2,250466,-0.0397442569857578,0.125988038710777,0.752598406241532
408,2,252305,-0.103555642220328,0.126219509712616,0.412518502014553
409,2,254571,-0.0894753233074317,0.128025736782354,0.485083827149893
410,2,254742,-0.077727023887818,0.127931720810644,0.543865685749891
411,2,254908,-0.0467757818003827,0.128952287200903,0.717018354254828
413,2,255862,-0.10995937154348,0.128065727573676,0.391134664570047
414,2,255975,-0.0836464815571931,0.127658935187784,0.512743832662775
415,2,258311,-0.0775236419240843,0.12555952973083,0.537352245540019
416,2,259284,-0.0433024433341525,0.12602923898764,0.731358857877135
417,2,266330,-0.027815446019005,0.126583642030709,0.826200931068593
418,2,267100,-0.0475855904709277,0.12655773156301,0.707143445683963
419,2,268086,-0.0128315774872518,0.12659045691878,0.919319924775869
420,2,274614,-0.0594313623942213,0.125783404446952,0.636869272197074
421,2,274729,-0.0796301737739962,0.12644036001765,0.529243027383577
422,2,275746,-0.0521742400828371,0.126425652624973,0.680086387840298
423,2,277029,-0.026935009214833,0.125860337612603,0.830665059437431
424,2,277741,-0.0406909319316342,0.125899289967757,0.746733460497469
425,2,278218,-0.0335113251694759,0.125677831877763,0.789898443573514
426,2,278379,-0.042818152753398,0.128780842793952,0.739717755425855
427,2,279910,-0.0377041378136049,0.125630325950662,0.764262497378578
429,2,283431,-0.0328450035520733,0.127474580965902,0.796820043683059
430,2,283573,-0.0343094584502952,0.125944050222389,0.78545971458466
431,2,286762,-0.0333273642663519,0.126267243368804,0.791977803180091
432,2,287187,0.00440087238985831,0.125690269665043,0.972088664050114
433,2,288379,-0.0111249968662707,0.124736567466258,0.928983132634632
434,2,294941,-0.226598080362493,0.124228519769043,0.068990985207623
439,2,297610,-0.157499871300679,0.125163920134959,0.209097274025449
441,2,299680,-0.0234790297952511,0.125051766142753,0.85117699474467
442,2,299708,-0.00626390115729381,0.125321345834908,0.960164431333025
443,2,299759,-0.0205022107652142,0.124892424487801,0.869699959102079
444,2,300111,-0.024236314197212,0.125763231668764,0.847293914324461
446,2,301710,0.0730063992134909,0.124870241324504,0.559151108684079
447,2,303446,0.00303513087758137,0.125717490019271,0.980752607501268
448,2,303854,0.024265133486556,0.125735069918549,0.847080760469342
449,2,304472,-0.000267576888560772,0.124679156503683,0.998288854665595
450,2,304691,-0.0250762305697241,0.126692040914207,0.843213300225349
451,2,308097,0.0938194917087121,0.125264100753216,0.454371956503032
453,2,309402,0.0437321935713347,0.124579123083773,0.725768123580506
454,2,310030,0.0703464922878223,0.125244950963839,0.574696424528821
455,2,310113,0.0584340457440025,0.124912673396597,0.640216881838195
456,2,310972,0.0966804404530307,0.125035287187548,0.439906546810607
457,2,312659,-0.049411431759975,0.124627909263707,0.691996683793147
460,2,318265,-0.0768138611502812,0.12620942986343,0.543166319090497
461,2,318379,-0.0518871080173527,0.126619644603811,0.682210629395189
462,2,321266,-0.156074253917318,0.125527471027379,0.214564973634624
463,2,322957,-0.204642847964703,0.12420247879411,0.100313251467024
464,2,325221,-0.227948472240435,0.124775130358738,0.0685629636879734
465,2,332691,-0.105476697988727,0.126516024152016,0.405012543586748
466,2,333006,-0.206172398339054,0.12591454360293,0.102438132062334
468,2,335046,-0.0540152533236869,0.125092251401726,0.666147961412657
469,2,335049,-0.0505270144377058,0.125628601408888,0.687785000676197
470,2,335995,-0.0793485080741934,0.124876047003424,0.525567410883686
471,2,336060,-0.0879593003524278,0.124691337684941,0.481016433639364
472,2,338292,-0.0124050151649309,0.124769591706154,0.920858553128771
473,2,339568,-0.0836633938995422,0.124879908590366,0.503327161842792
474,2,340466,-0.10868227383448,0.125908392656642,0.388621674617034
478,2,348480,-0.106250160910277,0.124645082099834,0.39455809656598
479,2,350086,-0.0776134938788777,0.124710794800599,0.534114955189565
480,2,351083,-0.101787396824614,0.126275645052665,0.420743401120451
481,2,351335,-0.0931817493763599,0.124872660064283,0.456034695557947
482,2,351417,-0.0895464963978823,0.124860455614017,0.473741880840111
483,2,351450,-0.115796995021907,0.124937728696972,0.354644055781043
484,2,352302,-0.0427024834480921,0.126057162748259,0.734995778543248
485,2,352469,-0.0745895780464364,0.124739606908669,0.550248540168724
486,2,352562,-0.0824662294924597,0.125235944412546,0.510654550631734
487,2,352944,-0.0877477925237137,0.124864073197053,0.482676901243182
490,2,355266,-0.105811134926918,0.124824405397246,0.397190660654294
491,2,358277,-0.0768216224435475,0.124904204102466,0.538921717349058
492,2,358926,-0.0687148246783946,0.12510154882712,0.583165832205228
493,2,358948,-0.0771980196289238,0.125127206477558,0.537661257359141
494,2,359515,-0.0455954174906738,0.124983080134826,0.715469666803016
495,2,363190,-0.0135881357434199,0.126227789016922,0.914336285319346
496,2,363588,0.024436010768406,0.126721189264675,0.847200753460003
497,2,363888,-0.00820796844658739,0.125639578584634,0.94794865146535
498,2,363954,0.00747263632181805,0.125140496694126,0.952417233009712
499,2,364199,0.00382949188016354,0.12497094447737,0.975571520627843
501,2,365981,-0.0262105508605956,0.127483123789135,0.837221765714591
502,2,366047,-0.0245380142342397,0.125187837381805,0.844715460884402
503,2,366936,-0.0382029176776807,0.12661906074763,0.763046712223211
504,2,369530,-0.0248357190454671,0.12497990678817,0.842597981699256
506,2,369931,-0.0703938139913911,0.125788533994703,0.576093379295334
507,2,371033,-0.0901520709248398,0.125418474697283,0.472733443645241
508,2,372919,-0.045885655848081,0.124944284763867,0.71365340511103
509,2,373518,-0.0212627794958012,0.124892064230094,0.86491165817706
510,2,376157,-0.0202824726770969,0.125168181456713,0.871365677733892
511,2,376172,-0.0172062092381213,0.126074324624769,0.891522233418652
514,2,381433,-0.00466660849131395,0.125986343652913,0.97047357942293
515,2,381922,0.0293225088442647,0.126955525510303,0.817474418351561
516,2,382146,0.0500980621556411,0.125026614014745,0.68888402187733
517,2,384206,0.0736100881679299,0.125383131835256,0.557524416795218
518,2,384955,0.0816484431982399,0.125089443449103,0.514361332099001
520,2,387301,0.0831466243233925,0.125724172476149,0.508824696124383
521,2,388313,0.0770530304131312,0.12498777938188,0.537972147607636
524,2,390138,0.0250201961611924,0.125437259419541,0.842014780306972
525,2,391233,0.0543539670274922,0.12610833336879,0.666724088647131
530,2,395606,-0.0634576474520111,0.125363933176251,0.613041052502713
531,2,395726,-0.118772357380037,0.125204102345999,0.343457840318086
532,2,395853,-0.0997852203090248,0.12560837505352,0.42748742042433
533,2,396484,-0.0863694959634146,0.125080461210804,0.490326350598043
534,2,396705,-0.111449379446718,0.124963787467381,0.373079028761226
535,2,398759,-0.0598180371977943,0.126087121966158,0.635494988576624
536,2,400386,-0.125731435362317,0.125244726892036,0.316121175885278
537,2,400847,-0.149759319057721,0.125054091981793,0.231893305607779
538,2,401130,-0.146109821954223,0.126216801463853,0.247805919654265
539,2,401143,-0.129253800630213,0.12601782962013,0.305745400480204
540,2,401979,-0.0858373172156315,0.126044540595557,0.496313018229313
541,2,403598,-0.0851559392979502,0.125377400188297,0.497458207202027
542,2,404844,-0.13887512517429,0.126645249097015,0.273577795171984
543,2,405100,-0.102774576466952,0.125580441269936,0.413683004346998
548,2,406181,-0.106457151234351,0.125653220936082,0.39744109162982
549,2,406688,-0.0919795000774246,0.124959183412299,0.462173069061257
550,2,407621,-0.217656972822325,0.125547340567038,0.0838507560030483
551,2,409016,-0.139770300171201,0.127125857252292,0.272314995743059
552,2,410647,-0.175150194038177,0.125140501007758,0.162502805451679
554,2,419803,-0.155448001517694,0.126097202372633,0.218484452725066
555,2,419943,-0.147328232159349,0.1268722446429,0.246331801492141
556,2,422349,-0.13023654927388,0.125363725931763,0.299576492818116
557,2,425467,-0.0816481351248186,0.125028996673333,0.514159703162993
560,2,429095,-0.0758984751642018,0.125780473597512,0.546616729430634
561,2,431266,-0.0322666850666067,0.125902168081875,0.797881000989262
562,2,431446,-0.00662491425194478,0.12642194113646,0.958237066184842
563,2,432524,0.00803198751269074,0.125207807013652,0.948887693425612
564,2,434090,0.0149725949839127,0.12635971029549,0.905745355312474
565,2,441927,-0.104559254144898,0.124885666040944,0.403024231753563
566,2,446471,-0.195452086011944,0.126113758610368,0.122083699574551
567,2,449325,-0.232131539585856,0.125193862732971,0.0645477820663646
569,2,450017,-0.214223838284615,0.124583826385672,0.0863970807007752
570,2,451779,-0.264803749544434,0.12477776495907,0.0345166102142108
571,2,451784,-0.276128778408953,0.125164098064596,0.0280182146811404
572,2,453525,-0.273086898657561,0.12522273897835,0.029857186372438
573,2,453768,-0.320411935823055,0.125072560753183,0.0108275035760232
574,2,454027,-0.291020892886893,0.124745561748628,0.0202138391332231
575,2,455029,-0.320705067314986,0.124606138522451,0.010467633980815
576,2,455247,-0.346233385947549,0.12400174828165,0.0055207122048847
579,2,455756,-0.216447314933842,0.134189558624325,0.107638813103926
580,2,457024,-0.323191631546037,0.125107746457633,0.010187393030954
581,2,457298,-0.302388809864857,0.125622956736127,0.0165918966058686
582,2,460202,-0.383440308210404,0.125285859038754,0.00237869888651875
586,2,464424,-0.310646657829692,0.125192604917678,0.013553503359115
587,2,465824,-0.209251610402684,0.127033857283322,0.100404458401584
588,2,470145,-0.218714508395697,0.125163358425815,0.0814319135624712
589,2,470686,-0.231187174027218,0.1250232433837,0.0652715112861256
590,2,471144,-0.237916862804618,0.125205592637327,0.058220189909956
