SNP,Chr,Pos,Effect,SE,ALO1_ADE17_noMTX_Fluconazole_avg_logratio_Fitness_minus_ref.GLM
151,1,185806,0.251084516498761,0.0879542683760203,0.00456198670290591
152,1,185879,0.230733909524827,0.0885460516709653,0.00955386948264176
153,1,185916,0.227701919481082,0.0885272473642004,0.0105163848324614
154,1,185941,0.243707684060255,0.088799824396573,0.00637082196465003
155,1,185954,0.242481518479012,0.0890741640365844,0.00680576124129139
156,1,186055,0.249632317759317,0.0872015746491497,0.00445113590068624
157,1,186896,0.221282299971013,0.0888771521038565,0.0132427115829564
161,1,190132,-0.0038671151427388,0.0883196330276073,0.965100179666021
162,1,190148,-0.0133726378034329,0.0883436425207159,0.879769779515722
163,1,190165,-0.014300454548572,0.0890221313712038,0.872469373597278
164,1,190169,-0.00990995142119289,0.0889128043553135,0.911317335284628
165,1,190933,0.0798180577474688,0.0880909477698606,0.365507880644996
166,1,192149,-0.110152831898759,0.0887208659249331,0.21522097877541
168,1,192303,0.293295584891371,0.104843501120366,0.00543298259525842
171,1,192795,-0.0308446744683869,0.088011058131677,0.726199819379659
173,1,194187,0.0490980297520165,0.0880605306050908,0.57750600988311
174,1,194867,0.00537927431866536,0.0880508862773637,0.951319884919411
190,2,8314,0.0307822356858188,0.0895272103254122,0.731178048817852
194,2,8498,0.0167262954115095,0.0894066306133349,0.851704483552567
195,2,8651,0.0130347371632258,0.0894920895067403,0.884278937442672
197,2,9812,0.0235213471416693,0.0900178330997479,0.794016226901969
198,2,9932,0.0423058350299732,0.0896434413400938,0.637265108020927
199,2,10135,0.0369488589480143,0.0893066561642259,0.679322966159334
200,2,11616,0.0151544997040713,0.0892298466324781,0.865235879516492
201,2,12133,0.0164024034687029,0.0895839813735423,0.854828380337613
202,2,12194,0.0141274221224681,0.0899315202867035,0.875263031670023
203,2,12359,0.0149179909287263,0.0896682013915906,0.867961977339433
204,2,13061,0.0308135219542598,0.0896501176188757,0.731270025911215
205,2,14298,0.0350001372241504,0.0899286902982852,0.697363774138106
206,2,15222,0.0247509711151634,0.0908155510795685,0.785365339309846
207,2,17986,-0.00204795014031456,0.0892334255782431,0.981702739581695
208,2,19770,0.0239529584986831,0.0898414010639994,0.789922192148582
209,2,19836,0.0200708731200405,0.0895972275638422,0.822877394927621
210,2,19851,0.0251251651991682,0.0898559917422716,0.779935961125745
211,2,21595,0.011822323621544,0.0894925664995358,0.894977317493698
212,2,22385,-0.00952268219415742,0.0895780272451517,0.915399953144237
213,2,23441,-0.000979615131435851,0.0904494904572834,0.991364781451904
214,2,24209,0.0186657227807785,0.0896992328072656,0.835276879926352
215,2,24341,0.0194772261105511,0.0899109378609222,0.828623404938581
216,2,26815,0.0244691622563062,0.0897997192072706,0.785407708293848
217,2,28209,-0.0121555454917992,0.0898370529466181,0.892446593966418
221,2,41245,0.0375653691722502,0.0894724415001541,0.674847479996822
222,2,43214,0.0375184282015666,0.0909238125081144,0.6801239023881
223,2,47104,0.0474145965928993,0.088374370784178,0.591937330887066
224,2,50915,0.0370287580911435,0.0892572962038345,0.678500699420198
225,2,55834,0.0372906156010079,0.088844342351201,0.674938209198913
226,2,56422,0.024016358411581,0.0890162077910855,0.787473624560411
227,2,57715,0.0309832511040141,0.0887165935708586,0.727118490609909
228,2,59046,0.0303690203553453,0.0891661381492791,0.733615490277491
229,2,59191,0.0311353961822799,0.0886546826210401,0.725648911767003
230,2,59383,0.0175191698206362,0.0886908037791046,0.843525835086516
231,2,59477,0.014118685007264,0.0900271124545426,0.875470822866694
233,2,60471,0.0162957128093352,0.0888109295744933,0.854520719918162
234,2,60478,0.0164094991815729,0.088912224031229,0.853681386960982
235,2,60786,-0.00295420494383936,0.0887701716216796,0.9734707077645
236,2,61035,-0.00830296326593738,0.0887628086507676,0.925526835165132
237,2,61071,0.00555957377805727,0.0883607448494642,0.949866579697716
238,2,61675,0.0195339800843563,0.0886095259534387,0.825648061843062
240,2,62939,0.0321444823633471,0.0884459036627575,0.71649628322909
241,2,63527,0.013128555431039,0.0887917597772716,0.882539400914316
242,2,63857,-0.0238455494337237,0.0888060959903656,0.788461682498583
243,2,65527,-0.001239572239916,0.0885223299797954,0.988835551870687
247,2,67976,0.0358790907203448,0.089777070116133,0.689658610851455
250,2,72389,-0.0298884086119053,0.0892294311445258,0.737853212595475
251,2,72392,-0.0241214390134818,0.089841273366366,0.788479388393396
252,2,73646,-0.073915875170102,0.0879203619878619,0.401077299007489
253,2,74564,-0.0889723654926861,0.0877077853587593,0.311078071163339
254,2,74739,-0.0694340476683391,0.0880468179413322,0.43087294233645
257,2,80873,-0.0169416917344824,0.0883299877633739,0.848009150283353
258,2,81501,-0.013262278772606,0.0883170520144407,0.880718875728209
259,2,83526,-0.0246135299545375,0.0881731331510157,0.780293187759572
260,2,83845,-0.038205964734894,0.0882432443920032,0.665306848304061
263,2,84447,-0.00874071186503428,0.0893924106824046,0.922163177125217
264,2,87391,-0.0111249044003141,0.0878749180928551,0.899329617958748
265,2,87562,-0.0309036775923265,0.0880839401029688,0.725915046189138
266,2,87849,-0.0149057340859878,0.0880873798585195,0.865724204535174
267,2,87878,-0.0240512411521917,0.0884602289951887,0.785867377464455
269,2,89785,-0.0502209598411335,0.0884389663544717,0.570490968233457
272,2,93721,-0.0481258516214038,0.0881749723009954,0.585548539800348
273,2,93952,-0.0392501579144167,0.0879350380437444,0.65561521929877
274,2,95085,-0.0604064203029945,0.0880239139775286,0.493005900123926
276,2,107124,0.018701121382953,0.0881208085870134,0.83205679827834
277,2,111645,-0.0154525343932644,0.0881790292311152,0.860991160134357
278,2,111916,-0.0179189704908078,0.0883855782970914,0.83945790237908
279,2,111931,-0.0121150433613386,0.0885235337421967,0.891222043696117
280,2,111999,-0.00887618843418531,0.0882067165217199,0.919901790401744
281,2,114528,-0.0203163600010657,0.0887089914568701,0.818984012639649
282,2,116024,-0.038674473884019,0.0889026974592841,0.663813561658955
286,2,120090,-0.142593228856545,0.0882495666553226,0.107031937854142
287,2,120291,-0.14883544985155,0.0892373147981824,0.0962300789948661
288,2,120726,-0.153712814717225,0.0886940966858874,0.0839570403293086
289,2,121716,-0.168649774076148,0.0885154884457845,0.0575515921076225
290,2,123100,-0.150558854224765,0.0887310767507314,0.090616058338721
291,2,124677,-0.179627494497428,0.0884542867450395,0.0430306600542422
293,2,127887,-0.113770495971175,0.0893745605592753,0.203868933370306
294,2,128935,-0.11224424526401,0.0892951556985411,0.20958375326316
295,2,129053,-0.103002991549782,0.0895996356986389,0.251090368658437
296,2,130040,-0.109938937373789,0.0901253406611888,0.223338030040829
297,2,130976,-0.111629327392828,0.0893822089000659,0.212529686316848
298,2,132199,-0.155239855702637,0.0896145418936322,0.0840924755710621
299,2,133355,-0.205037568591336,0.0899437895923678,0.023226436971255
300,2,133435,-0.205273449280721,0.0901394894436262,0.0233667783907496
302,2,135183,-0.190009818635865,0.0902848521507384,0.0360362328658764
303,2,135402,-0.220802937025675,0.0900723313467989,0.0147144313675469
304,2,135898,-0.228676408342262,0.0905027582977996,0.0119491706771683
305,2,135912,-0.236563706624125,0.0905134111076925,0.00934345054234481
306,2,135925,-0.236941463017103,0.0900926270533864,0.00891287237278517
307,2,136002,-0.229237159398161,0.0900803877553455,0.0113589161836231
308,2,136173,-0.218706223075967,0.0908029570730809,0.0165265023491243
310,2,138318,-0.128076904574314,0.0937153265016117,0.17260198507087
311,2,138695,-0.139246177929976,0.0920545979317991,0.131263904159709
312,2,138818,-0.145797550830829,0.0918558970542462,0.113353107336829
313,2,139728,-0.13478113185659,0.0917377816934178,0.142669209140373
314,2,140174,-0.101040271694701,0.0918605527283649,0.272111714501511
315,2,140863,-0.150454268432934,0.0916313688575568,0.101490573273823
316,2,141152,-0.144060401901895,0.0919204738626395,0.117957202818004
317,2,141292,-0.137225602633616,0.0912847723850175,0.133663679595719
318,2,141545,-0.178355133196931,0.0915316469712152,0.0521397064904924
322,2,146723,-0.117433622287966,0.0916437133382353,0.200889057901765
323,2,147946,-0.143682199620741,0.0923820611141712,0.120769721222604
326,2,151397,-0.0867442233994744,0.0928150344555299,0.350637275924957
327,2,153035,-0.0501470259747556,0.0918793973363524,0.585553762882519
328,2,153228,-0.0255873629414389,0.0925788631205439,0.782414506534785
329,2,153455,-0.0581413220637623,0.0932363698775505,0.533299222864293
331,2,153815,-0.0745943618391998,0.0928449444707044,0.422267221628484
332,2,154160,-0.0701846052668049,0.0918801853683981,0.445454401552311
333,2,154235,-0.0712976800680964,0.0927967840489184,0.44281042634599
335,2,159870,0.0506637188195382,0.0904884588913067,0.575908555120707
336,2,161229,0.0408884798060409,0.0918923900541203,0.656621043873498
339,2,162696,0.043486720472306,0.0914933808300717,0.634867769128514
340,2,163284,0.0157036362111407,0.090305984300771,0.862048730864597
341,2,164166,0.0345918484879582,0.0911297823670797,0.704478898376236
342,2,165270,0.102032070859082,0.0902185527832872,0.25884671142135
343,2,165675,0.0995482868158057,0.0917226297908461,0.278521146812834
346,2,168062,0.141582462099458,0.0907375822896794,0.119573038222531
347,2,168518,0.135719082871758,0.0902399703507388,0.133480734993457
348,2,168980,0.125432957759453,0.0902390287201635,0.165402385106507
349,2,169651,0.104738540802361,0.0903568241467216,0.247172114610635
352,2,170725,0.10420372100663,0.0905200256375838,0.250442423152433
353,2,171254,0.0731552587672215,0.0907530489356294,0.420732805368483
354,2,172242,-0.00800635413233253,0.0897617753431653,0.92897705676928
355,2,173254,-0.00679226383036813,0.0890742056504318,0.939260226165883
356,2,173340,-0.00192771295208694,0.0890641004995558,0.98274407822452
357,2,173385,0.000462529120949462,0.0891461800035987,0.995863177593187
358,2,173973,-0.0135149637096925,0.0889064550513193,0.879263287704605
360,2,177341,-0.0103930720469769,0.0886046997140775,0.906691352265979
361,2,180314,-0.0721157844049448,0.0885530086736983,0.415976426314045
362,2,180339,-0.0637773813597453,0.0887952260342796,0.473076796598452
363,2,182758,-0.160098382620941,0.0881304181118866,0.0701252013281354
364,2,183619,-0.125906838431232,0.0886371081588992,0.156351946428084
367,2,187176,-0.154773935659977,0.0889935551740683,0.0828785471434984
368,2,191066,-0.141863626082595,0.0897249809022338,0.114752112012079
371,2,191599,-0.160501076432476,0.088382626588635,0.0702216460612197
373,2,191763,-0.197584993386546,0.0885237120581274,0.0262419310227811
374,2,191959,-0.130622401378552,0.0886564916111446,0.141546717230785
376,2,195759,-0.149462609465887,0.0893387789785576,0.0952158015926505
377,2,196912,-0.182996398497247,0.0877023211785154,0.0376448835171116
379,2,198110,-0.133211300224588,0.0884867123458986,0.133105634753265
381,2,198805,-0.179012939966209,0.0886420751803893,0.0441902290468177
382,2,198891,-0.147960868407727,0.0881069774932702,0.0939721816018328
383,2,199248,-0.12181815362588,0.0884228495411693,0.169175713011765
384,2,201782,-0.143267663209098,0.0882223630074434,0.105281576871747
385,2,203285,-0.103278955134795,0.0880365333129032,0.241531668605367
386,2,203783,-0.0797737011987633,0.0879155754276146,0.364819678167748
387,2,204179,-0.0933856300227518,0.0880909112275578,0.28982155893832
388,2,205406,-0.0974461422708971,0.0889865194945287,0.274234167013293
389,2,205834,-0.0937743799490796,0.0885700932892038,0.290433508403828
391,2,207192,-0.149510505030975,0.0882696882296305,0.0911868897135976
392,2,207561,-0.143082711464307,0.0879066574019325,0.104487831791564
393,2,208682,-0.136251859573968,0.0877884541125617,0.121546891375268
394,2,210102,-0.1120348978705,0.0881134276980474,0.204393285388341
396,2,214801,-0.123087368999207,0.0880674292412514,0.163096156907823
397,2,215016,-0.119940836761383,0.0880292069919588,0.173905052156025
398,2,218876,-0.187589756395708,0.0886121307974861,0.0349609623380731
399,2,227511,-0.188456570690732,0.0892420752732094,0.0354104961498687
400,2,230378,-0.140819619781211,0.0883549664138589,0.111877121866837
401,2,231943,-0.146036765654854,0.0885861788484911,0.100134108205084
402,2,232156,-0.147796409980193,0.0885413156222951,0.0959570465307059
403,2,232789,-0.164611747688563,0.0881409324865206,0.0626467412612984
404,2,238524,-0.134771381135529,0.0884094414148241,0.128304112658633
405,2,241518,-0.145608722448405,0.0891337167521258,0.103234678242945
406,2,250396,-0.105238924438739,0.0886833715533271,0.23615125910714
407,2,250466,-0.0909993661923357,0.0886965630821144,0.305611682424382
408,2,252305,-0.149267822888583,0.0887091081927773,0.0933239425051176
409,2,254571,-0.210198039670486,0.0896194827400754,0.0195571741352786
410,2,254742,-0.189257350286238,0.0896695251192895,0.0355088055909204
411,2,254908,-0.186454173258791,0.0903795885082611,0.0398423866435671
413,2,255862,-0.163919484367623,0.089952985769934,0.0692585337060358
414,2,255975,-0.180846374560531,0.0895328875733665,0.0441500990180489
415,2,258311,-0.169920782191792,0.0880988910011361,0.0545633556398704
416,2,259284,-0.168890892133317,0.0884042423908074,0.0568867202918232
417,2,266330,-0.184181100537161,0.0887021180778857,0.0385801021423177
418,2,267100,-0.188648626383846,0.0886689703666362,0.0340661764334889
419,2,268086,-0.217843782818169,0.0884857501079365,0.0142973509131559
420,2,274614,-0.134522992945974,0.0884105130635323,0.129011507286103
421,2,274729,-0.159176599703952,0.08878180087453,0.0738454652907901
422,2,275746,-0.167180056112743,0.0887009914951726,0.0602835806929132
423,2,277029,-0.158057212509239,0.0883322287816144,0.0744157502108494
424,2,277741,-0.155528701465434,0.0883799300112351,0.079312271910422
425,2,278218,-0.16486717498623,0.0881708471087789,0.0623307629535912
426,2,278379,-0.150084125904714,0.0904471418710443,0.0979319303639111
427,2,279910,-0.176121885712815,0.0880778848868121,0.0463077884228162
429,2,283431,-0.120163605469672,0.089644727460622,0.180963561923549
430,2,283573,-0.149921353364485,0.0884352436431615,0.0909065847412903
431,2,286762,-0.115824655431778,0.0888080886109965,0.193010747586766
432,2,287187,-0.0618003034386565,0.0885453517841765,0.485667413788236
433,2,288379,-0.0135213685172976,0.0879319990118559,0.877878375161177
434,2,294941,-0.0542892346813995,0.0879400884266639,0.537406241110145
439,2,297610,-0.0396700194818596,0.0884076845410364,0.653911235997091
441,2,299680,-0.119800561511592,0.0879296651235372,0.17392170933113
442,2,299708,-0.121235264120358,0.0881105464957815,0.169710986377786
443,2,299759,-0.125274824003543,0.0877943547462399,0.154489139172061
444,2,300111,-0.106657695956926,0.0884804489365332,0.22884167469421
446,2,301710,-0.115957379390247,0.0878542798802337,0.187729338822447
447,2,303446,-0.103178556112925,0.0884552278102006,0.244220186855367
448,2,303854,-0.110944061165391,0.0884456314666395,0.210535382626264
449,2,304472,-0.103378340887011,0.087721086864646,0.239395480460368
450,2,304691,-0.0911203321050547,0.089185666357489,0.3076261019009
451,2,308097,-0.130371484760566,0.088103145187986,0.139829254743159
453,2,309402,-0.105351801697162,0.087659130457009,0.230233147909264
454,2,310030,-0.106400707720088,0.0881500615086749,0.228224690425183
455,2,310113,-0.102377061894277,0.0879166920922158,0.245016691474697
456,2,310972,-0.117984809928147,0.0879953641736366,0.180845247731471
457,2,312659,-0.158459810376704,0.0874712528434352,0.0709032671654222
460,2,318265,-0.15169891550751,0.0886520055811283,0.0879276413543551
461,2,318379,-0.141538487751557,0.0889642861990011,0.112514021785862
462,2,321266,-0.177614271301815,0.0881797741007931,0.0447436136017633
463,2,322957,-0.124004832003049,0.0876453229213547,0.157994490834226
464,2,325221,-0.11972652375037,0.0881459362229018,0.175243501442503
465,2,332691,-0.0998633901935557,0.089117792851593,0.263229543503051
466,2,333006,-0.147706672427428,0.0887533210847946,0.0969521897545437
468,2,335046,-0.150927961298144,0.0878414343029992,0.0866394810642843
469,2,335049,-0.147011116975892,0.0882368346662069,0.096581184204409
470,2,335995,-0.112622260828823,0.0878784102606511,0.200834977929732
471,2,336060,-0.107247734890559,0.0877785963426447,0.222599208077239
472,2,338292,-0.0758770956044762,0.0878657038717555,0.388417330100417
473,2,339568,-0.143041497193914,0.0877613416813345,0.10401630091655
474,2,340466,-0.0959505470448107,0.0887067811510658,0.280142148452589
478,2,348480,-0.158912606312727,0.0875522489362982,0.0703631716764191
479,2,350086,-0.157246882053466,0.0875649404050116,0.073385480920896
480,2,351083,-0.173925303282306,0.0886186390849167,0.0504746230808976
481,2,351335,-0.170392480439332,0.0876312606391222,0.0526381540910497
482,2,351417,-0.175367931101706,0.0875894661618753,0.0460323806594141
483,2,351450,-0.159280118650242,0.0877744125530801,0.0704258841377726
484,2,352302,-0.128525399418327,0.0886157162642881,0.147843871223827
485,2,352469,-0.123707029848271,0.0877338993722144,0.159412651330347
486,2,352562,-0.125032609928388,0.0880891830107002,0.156668749069147
487,2,352944,-0.145689246201228,0.0877434194433447,0.0977218026532171
490,2,355266,-0.116833692072635,0.087865620539348,0.184480308415661
491,2,358277,-0.0910978637806789,0.0879657693942645,0.301094977469523
492,2,358926,-0.110972772281016,0.0880310021014462,0.208281948997081
493,2,358948,-0.0948539414662146,0.0881123666326168,0.282433898249353
494,2,359515,-0.0919518371143948,0.0879883366181685,0.296716914885782
495,2,363190,-0.0673421948686037,0.0889144473597666,0.449326341851561
496,2,363588,-0.06771952416019,0.0892649932370619,0.448577312839695
497,2,363888,-0.0818624364602383,0.0884638381646518,0.355401807709462
498,2,363954,-0.0657945941331069,0.0881496197794889,0.455924543142785
499,2,364199,-0.0739027976353155,0.0880114422743258,0.401647554062251
501,2,365981,-0.043104034437031,0.0898462529195204,0.631699949584747
502,2,366047,-0.0731498154492282,0.0881709636275104,0.407305230505292
503,2,366936,-0.056593973091552,0.0892217067702754,0.526291184454408
504,2,369530,-0.054726638464217,0.0880622651986546,0.534702125002168
506,2,369931,-0.0845032975016319,0.0886007874293944,0.340861143478187
507,2,371033,-0.0978280367201614,0.0883260112028892,0.268797790366447
508,2,372919,-0.003371257517571,0.0880970273039291,0.969495994204132
509,2,373518,0.00541067075241286,0.0880467154188621,0.951033801589438
510,2,376157,-0.00421464129687266,0.088241219244195,0.961932352485226
511,2,376172,-0.00784257080172271,0.0888783794701741,0.929736476080574
514,2,381433,-0.0424664587716675,0.0887863992763625,0.632733387311834
515,2,381922,-0.0317855256172337,0.0894889962813769,0.722659978501496
516,2,382146,-0.0379418644571782,0.0881353333432351,0.667097956366009
517,2,384206,-0.0667707393109176,0.0883614562720147,0.450360247687815
518,2,384955,-0.0581902675050038,0.0881815414575065,0.509753644033385
520,2,387301,-0.0627413406233163,0.0886221691178233,0.479434549007514
521,2,388313,-0.0480927971496149,0.0881212968301475,0.585577829817717
524,2,390138,-0.0824911791403345,0.0883238345485027,0.350961472736914
525,2,391233,-0.0532771547542052,0.0888791552700679,0.549268288078452
530,2,395606,0.00347644364131616,0.0884080938572788,0.968655349928453
531,2,395726,-0.00584134334123837,0.0883754314971619,0.9473380849693
532,2,395853,-0.0108494749056109,0.0886257776010937,0.90263689235387
533,2,396484,-0.00473236335843241,0.0882355551015784,0.95725767036196
534,2,396705,-0.0168935584641281,0.0881887438388179,0.84819592582153
535,2,398759,-0.0625604846291872,0.0888519988165498,0.481836163582537
536,2,400386,-0.0425790351526838,0.0883890796848565,0.630301382944047
537,2,400847,-0.0335980213105944,0.0883185913155541,0.703863629478381
538,2,401130,-0.049395216047061,0.0891074079551558,0.5797016786135
539,2,401143,-0.044703452482887,0.0889376459149727,0.615532139417825
540,2,401979,-0.0553807771865942,0.0888654967607367,0.533557011334549
541,2,403598,-0.0566826287304318,0.0883919761074136,0.521767029466324
542,2,404844,-0.0566915862064973,0.0893805067372181,0.526313897006001
543,2,405100,-0.0464007445261234,0.0885783727924453,0.600719731757431
548,2,406181,-0.0550755769471626,0.0886217015813594,0.534692675792128
549,2,406688,-0.0513308062962229,0.0881161220161924,0.560577653482367
550,2,407621,-0.0587060203355932,0.0888265625538446,0.509103599273321
551,2,409016,-0.0367273930771468,0.0897503291245349,0.682628329444578
552,2,410647,-0.00805043910100434,0.0884621158910835,0.92754073630885
554,2,419803,-0.0792192254071371,0.0889844461418351,0.373933034490743
555,2,419943,-0.089781317171669,0.0894826787692874,0.316385367602675
556,2,422349,-0.0534139858069809,0.0884654002141773,0.546375111188457
557,2,425467,-0.0222547606768092,0.0881853727881075,0.800907063035347
560,2,429095,-0.0509585514868406,0.0886741120182249,0.565879028682317
561,2,431266,0.00126540348258397,0.0887638831851672,0.988633926283821
562,2,431446,0.00087448626526343,0.0891224042120184,0.992176670927302
563,2,432524,0.0354880634915389,0.0882464593216966,0.687819110921214
564,2,434090,-0.009459537125524,0.0890785482722504,0.915489377769991
565,2,441927,-0.0691174434918783,0.0880496135343307,0.432990078812013
566,2,446471,-0.0539755798256668,0.0891604966455809,0.545318522239436
567,2,449325,-0.0215383466929743,0.0886776532372975,0.808236645860349
569,2,450017,-0.05101121048492,0.0881515258275143,0.5631765478209
570,2,451779,-0.0890533589533005,0.0883953689426478,0.314411653480222
